econ_compare_comparison_year,econ_compare_region_grouping_scheme,econ_compare_region_a_code,econ_compare_region_b_code,econ_compare_metric_name,econ_compare_metric_value_region_a,econ_compare_metric_value_region_b,econ_compare_absolute_difference,econ_compare_percent_difference,econ_compare_rank_region_a,econ_compare_rank_region_b,econ_compare_percentile_region_a,econ_compare_percentile_region_b,econ_compare_inequality_gini_estimate,econ_compare_cost_of_living_index,econ_compare_housing_affordability_index,econ_compare_tax_burden_index,econ_compare_job_growth_rate_pct,econ_compare_population_growth_rate_pct,econ_compare_composite_score
2014,METRO,RA01631,RB01631,MEDIAN_WAGE,121.862,73.064,48.798,66.788,199,153,93.35,50.37,0.2921,130.11,83.53,127.35,2.608,2.16,65.15
2021,METRO,RA01632,RB01632,COST_OF_LIVING,125.702,111.896,13.806,12.338,169,336,26.94,0.67,0.4736,115.05,106.7,129.59,-5.596,0.658,84.98
2022,STATE,RA01633,RB01633,GDP_PER_CAPITA,106.645,196.668,-90.023,-45.774,134,11,80.09,34.92,0.3015,97.92,73.99,129.17,8.696,5.282,52.45
2021,CENSUS_DIVISION,RA01634,RB01634,COST_OF_LIVING,103.004,104.422,-1.418,-1.358,62,234,16.14,3.37,0.4765,87.47,123.61,74.73,11.633,-0.424,80.59
2001,METRO,RA01635,RB01635,PRODUCTIVITY,154.083,226.007,-71.924,-31.824,173,93,38.08,47.05,0.4743,142.38,104.81,70.88,-1.287,2.115,79.53
2007,REGION,RA01636,RB01636,PRODUCTIVITY,27.61,104.66,-77.05,-73.619,46,105,41.55,20.94,0.6148,109.54,153.62,109.89,11.825,6.251,34.62
2008,REGION,RA01637,RB01637,GDP_PER_CAPITA,173.397,69.46,103.937,149.636,51,376,6.56,33.9,0.4454,150.38,102.63,107.69,9.881,3.231,38.87
2023,METRO,RA01638,RB01638,PRODUCTIVITY,38.215,227.35,-189.135,-83.191,343,240,0.31,19.12,0.3884,87.87,72.22,124.24,8.958,4.312,42.35
2021,CENSUS_DIVISION,RA01639,RB01639,JOB_GROWTH,214.771,165.698,49.073,29.616,224,21,7.92,27.41,0.416,86.53,148.96,85.68,-1.973,5.349,67.95
2005,METRO,RA01640,RB01640,JOB_GROWTH,11.417,131.399,-119.982,-91.311,67,204,28.16,95.74,0.2866,77.17,101.69,102.86,1.544,5.515,46.42
2003,METRO,RA01641,RB01641,JOB_GROWTH,72.235,105.643,-33.408,-31.623,238,132,60.36,24.13,0.4305,108.52,99.01,73.47,11.562,4.354,56.35
2018,CENSUS_DIVISION,RA01642,RB01642,MEDIAN_WAGE,231.096,85.526,145.57,170.206,118,176,97.15,82.81,0.5764,114.26,156.61,89.32,3.079,-0.604,58.27
2024,CENSUS_DIVISION,RA01643,RB01643,MEDIAN_WAGE,129.332,152.294,-22.962,-15.077,334,211,94.19,47.03,0.2949,105.32,105.26,93.5,1.187,1.461,87.83
2008,REGION,RA01644,RB01644,INCOME_GROWTH,211.172,143.637,67.535,47.018,195,214,40.26,6.09,0.2569,103.83,153.08,107.82,-7.66,4.352,56.82
2004,REGION,RA01645,RB01645,UNEMP_RATE,93.869,217.996,-124.127,-56.94,222,198,90.0,79.83,0.3497,140.31,62.14,118.96,-0.787,2.055,71.7
2025,CENSUS_DIVISION,RA01646,RB01646,PRODUCTIVITY,82.241,153.06,-70.819,-46.269,271,2,64.51,62.93,0.576,130.81,132.01,126.27,-3.563,0.911,75.27
2002,STATE,RA01647,RB01647,EXPORT_INTENSITY,145.578,33.716,111.862,331.777,8,33,75.01,62.65,0.2939,144.62,86.56,130.68,6.296,-0.043,55.41
2006,REGION,RA01648,RB01648,PRODUCTIVITY,180.303,163.531,16.772,10.256,154,222,27.09,14.47,0.4807,142.75,159.35,103.18,9.957,1.711,75.49
2013,REGION,RA01649,RB01649,UNEMP_RATE,63.524,228.026,-164.502,-72.142,43,91,10.52,21.09,0.4646,125.41,65.09,82.68,2.147,0.557,69.58
2002,REGION,RA01650,RB01650,UNEMP_RATE,227.268,26.848,200.42,746.499,294,229,34.83,58.57,0.5905,99.91,64.86,107.82,-3.753,-0.413,57.92
2019,CENSUS_DIVISION,RA01651,RB01651,PRODUCTIVITY,156.02,202.989,-46.969,-23.139,183,265,72.95,25.77,0.6084,107.87,74.47,131.13,-5.214,-1.077,80.31
2010,CENSUS_DIVISION,RA01652,RB01652,COST_OF_LIVING,121.703,189.27,-67.567,-35.699,263,379,10.59,59.4,0.4027,117.83,153.02,70.29,-4.565,-2.243,72.81
2011,CENSUS_DIVISION,RA01653,RB01653,INCOME_GROWTH,155.621,43.567,112.054,257.199,280,57,35.37,34.24,0.3012,145.85,81.71,122.6,10.267,3.533,37.23
2003,REGION,RA01654,RB01654,COST_OF_LIVING,184.61,122.657,61.953,50.509,153,296,67.2,87.45,0.5475,86.19,150.13,107.8,4.2,5.038,58.39
2019,METRO,RA01655,RB01655,MEDIAN_WAGE,113.954,53.356,60.598,113.573,241,342,47.75,83.97,0.4874,126.46,117.25,86.7,7.6,-0.987,50.15
2017,METRO,RA01656,RB01656,UNEMP_RATE,57.569,81.739,-24.17,-29.57,369,255,39.97,14.72,0.5537,80.31,158.1,102.88,9.218,1.101,71.97
2001,STATE,RA01657,RB01657,PRODUCTIVITY,78.458,132.987,-54.529,-41.003,124,111,68.22,15.16,0.3584,94.5,125.51,101.06,6.774,-0.516,73.68
2000,METRO,RA01658,RB01658,PRODUCTIVITY,18.879,22.459,-3.58,-15.94,193,166,49.32,62.56,0.4839,149.97,127.62,90.66,7.228,4.167,68.99
2018,STATE,RA01659,RB01659,PRODUCTIVITY,227.45,65.591,161.859,246.77,129,34,37.07,44.7,0.5385,141.1,86.42,100.46,2.425,-1.492,56.14
2001,CENSUS_DIVISION,RA01660,RB01660,PRODUCTIVITY,163.428,197.425,-33.997,-17.22,79,399,75.95,73.85,0.2529,139.71,118.47,70.01,1.929,2.529,82.23
2009,METRO,RA01661,RB01661,UNEMP_RATE,79.783,26.843,52.94,197.221,301,233,5.85,92.52,0.5739,151.13,143.91,95.59,7.314,-0.943,50.73
2021,METRO,RA01662,RB01662,INCOME_GROWTH,76.307,162.838,-86.531,-53.139,223,60,23.55,33.9,0.4425,127.8,157.55,137.13,-3.074,1.222,72.51
2002,STATE,RA01663,RB01663,INCOME_GROWTH,229.917,198.93,30.987,15.577,114,322,2.75,73.35,0.2811,149.01,132.34,99.86,-7.383,6.308,61.4
2023,METRO,RA01664,RB01664,JOB_GROWTH,71.347,51.403,19.944,38.799,247,157,60.51,25.81,0.2688,140.04,85.02,123.28,3.313,3.793,68.18
2007,REGION,RA01665,RB01665,EXPORT_INTENSITY,242.016,242.743,-0.727,-0.299,161,201,14.26,90.72,0.5247,76.42,153.27,77.98,-4.818,2.44,84.13
2001,REGION,RA01666,RB01666,EXPORT_INTENSITY,10.537,61.077,-50.54,-82.748,348,353,77.31,8.85,0.4731,123.78,126.09,94.28,8.751,0.485,56.21
2009,REGION,RA01667,RB01667,PRODUCTIVITY,193.896,51.684,142.212,275.157,88,277,72.29,36.99,0.2635,125.59,60.45,133.76,-7.568,4.916,36.44
2001,CENSUS_DIVISION,RA01668,RB01668,MEDIAN_WAGE,194.439,109.928,84.511,76.879,227,69,13.37,25.68,0.3768,122.61,95.3,138.18,0.548,-1.676,66.4
2001,METRO,RA01669,RB01669,GDP_PER_CAPITA,35.982,122.767,-86.785,-70.691,23,142,63.32,50.29,0.453,134.04,120.04,82.92,9.275,3.123,50.42
2019,STATE,RA01670,RB01670,INCOME_GROWTH,15.289,244.955,-229.666,-93.758,331,279,60.36,86.03,0.2672,86.75,116.31,104.82,8.521,0.182,53.77
2003,CENSUS_DIVISION,RA01671,RB01671,COST_OF_LIVING,233.272,217.398,15.874,7.302,111,257,73.61,31.68,0.5337,76.18,115.78,129.44,0.465,-0.081,96.46
2004,METRO,RA01672,RB01672,JOB_GROWTH,79.994,184.367,-104.373,-56.612,201,130,87.41,57.31,0.4587,122.43,88.97,82.8,11.845,0.557,60.47
2011,METRO,RA01673,RB01673,COST_OF_LIVING,75.271,113.854,-38.583,-33.888,361,338,27.16,93.94,0.5683,142.49,141.08,83.91,8.406,5.299,56.98
2019,CENSUS_DIVISION,RA01674,RB01674,COST_OF_LIVING,151.908,199.16,-47.252,-23.726,303,134,29.63,2.55,0.3852,147.3,157.67,74.49,-0.904,-2.396,81.95
2019,METRO,RA01675,RB01675,EXPORT_INTENSITY,27.042,233.842,-206.8,-88.436,148,33,14.22,48.48,0.4912,148.69,98.03,124.43,10.103,3.255,42.5
2008,STATE,RA01676,RB01676,INCOME_GROWTH,130.061,147.185,-17.124,-11.634,125,396,48.01,36.77,0.3881,117.15,96.77,71.67,0.682,3.932,81.14
2016,CENSUS_DIVISION,RA01677,RB01677,COST_OF_LIVING,109.429,150.796,-41.367,-27.432,228,307,55.39,20.9,0.4053,99.97,77.51,130.39,0.711,-0.397,87.94
2005,CENSUS_DIVISION,RA01678,RB01678,JOB_GROWTH,217.575,196.129,21.446,10.935,1,231,40.37,30.07,0.3224,106.75,131.45,121.57,6.016,5.203,68.94
2007,STATE,RA01679,RB01679,GDP_PER_CAPITA,97.727,164.863,-67.136,-40.722,384,35,47.73,58.62,0.355,90.98,63.35,104.75,2.69,3.368,69.92
2011,STATE,RA01680,RB01680,INCOME_GROWTH,237.697,73.359,164.338,224.019,55,23,96.7,52.87,0.4991,107.1,135.9,127.26,-6.121,4.021,41.74
2015,REGION,RA01681,RB01681,INCOME_GROWTH,168.363,17.229,151.134,877.207,383,64,80.49,73.89,0.2573,76.33,145.17,113.35,8.64,2.1,44.69
2025,CENSUS_DIVISION,RA01682,RB01682,INCOME_GROWTH,136.098,122.925,13.173,10.716,106,255,46.73,77.62,0.5692,84.63,115.9,82.06,-0.822,-0.724,92.48
2004,CENSUS_DIVISION,RA01683,RB01683,UNEMP_RATE,69.544,62.604,6.94,11.086,3,166,27.97,64.66,0.5169,122.61,89.19,97.16,9.721,4.349,66.32
2010,REGION,RA01684,RB01684,GDP_PER_CAPITA,65.17,85.209,-20.039,-23.517,164,289,62.91,29.1,0.4498,121.31,81.96,70.4,5.503,-0.062,83.3
2005,CENSUS_DIVISION,RA01685,RB01685,COST_OF_LIVING,83.432,110.425,-26.993,-24.445,2,218,32.65,92.11,0.4824,152.47,150.33,118.84,-5.333,4.222,68.67
2005,METRO,RA01686,RB01686,JOB_GROWTH,180.789,28.281,152.508,539.26,2,364,73.06,21.11,0.5761,116.3,75.85,95.39,0.638,3.432,52.03
2002,CENSUS_DIVISION,RA01687,RB01687,JOB_GROWTH,108.888,219.059,-110.171,-50.293,339,239,64.14,23.51,0.4547,105.45,83.22,87.42,1.118,-2.897,70.58
2012,METRO,RA01688,RB01688,UNEMP_RATE,110.751,48.129,62.622,130.113,33,177,21.15,22.13,0.392,149.6,66.66,91.27,3.684,2.899,49.33
2006,METRO,RA01689,RB01689,GDP_PER_CAPITA,11.547,39.173,-27.626,-70.523,292,238,29.34,9.08,0.4649,77.6,113.37,132.78,-6.647,-1.428,60.35
2017,STATE,RA01690,RB01690,EXPORT_INTENSITY,222.554,194.799,27.755,14.248,379,108,77.92,21.12,0.2997,81.97,122.62,120.98,8.036,-1.664,77.14
2000,STATE,RA01691,RB01691,UNEMP_RATE,43.384,95.351,-51.967,-54.501,135,353,82.71,33.92,0.2975,117.7,110.87,100.18,5.659,-1.782,66.2
2021,CENSUS_DIVISION,RA01692,RB01692,INCOME_GROWTH,117.81,54.482,63.328,116.237,282,108,8.85,21.56,0.4666,151.31,82.22,131.85,10.228,1.386,44.81
2008,REGION,RA01693,RB01693,JOB_GROWTH,86.266,84.143,2.123,2.523,106,218,53.27,19.73,0.5889,85.42,113.92,114.01,5.096,-0.687,89.07
2011,CENSUS_DIVISION,RA01694,RB01694,GDP_PER_CAPITA,134.002,143.451,-9.449,-6.587,38,193,45.91,95.2,0.5302,84.93,82.23,121.53,11.959,2.454,71.17
2011,STATE,RA01695,RB01695,EXPORT_INTENSITY,16.185,218.891,-202.706,-92.606,286,249,6.43,60.92,0.4961,119.53,150.9,92.45,5.446,-2.172,51.82
2000,METRO,RA01696,RB01696,MEDIAN_WAGE,20.156,233.608,-213.452,-91.372,265,327,35.0,93.06,0.363,141.85,90.75,132.94,-4.049,2.391,53.58
2003,STATE,RA01697,RB01697,INCOME_GROWTH,146.912,216.692,-69.78,-32.202,293,149,94.12,78.42,0.3098,104.43,139.5,114.69,0.349,5.042,70.56
2024,REGION,RA01698,RB01698,EXPORT_INTENSITY,70.693,82.413,-11.72,-14.221,381,360,72.35,31.37,0.5719,151.34,109.9,81.34,5.713,-2.969,76.06
2010,METRO,RA01699,RB01699,INCOME_GROWTH,136.456,119.974,16.482,13.738,17,96,91.28,75.52,0.5134,135.56,70.12,112.58,11.899,2.698,67.9
2012,REGION,RA01700,RB01700,JOB_GROWTH,189.151,184.376,4.775,2.59,348,267,68.27,72.41,0.2794,77.5,100.42,114.24,6.546,2.71,79.79
2003,METRO,RA01701,RB01701,INCOME_GROWTH,240.653,118.13,122.523,103.719,185,321,47.42,30.13,0.5686,146.86,132.25,134.9,-1.24,6.103,41.78
2006,CENSUS_DIVISION,RA01702,RB01702,EXPORT_INTENSITY,142.772,120.745,22.027,18.243,81,97,65.08,38.07,0.2821,154.58,61.34,86.32,7.725,5.228,63.73
2021,REGION,RA01703,RB01703,GDP_PER_CAPITA,228.955,210.426,18.529,8.805,117,283,31.12,26.85,0.318,122.15,121.34,134.23,-2.986,2.812,82.6
2014,STATE,RA01704,RB01704,INCOME_GROWTH,209.659,127.041,82.618,65.033,357,57,20.71,90.48,0.5743,142.3,62.73,134.68,4.153,0.011,70.97
2022,CENSUS_DIVISION,RA01705,RB01705,PRODUCTIVITY,170.733,50.217,120.516,239.99,289,71,71.52,8.84,0.339,143.34,140.41,90.63,8.422,-1.781,46.13
2003,STATE,RA01706,RB01706,INCOME_GROWTH,111.754,62.281,49.473,79.435,395,162,28.53,43.51,0.4971,79.19,108.66,93.16,-3.813,-2.177,58.86
2001,STATE,RA01707,RB01707,MEDIAN_WAGE,158.175,15.035,143.14,952.045,268,330,81.69,93.27,0.2921,119.03,143.09,129.23,-1.86,-1.13,58.26
2023,REGION,RA01708,RB01708,UNEMP_RATE,113.228,205.708,-92.48,-44.957,219,332,35.38,29.34,0.4223,82.92,60.35,130.4,1.63,3.257,70.42
2010,REGION,RA01709,RB01709,COST_OF_LIVING,37.326,137.819,-100.493,-72.917,171,199,56.9,75.59,0.3455,88.87,104.25,86.78,-2.243,-1.374,66.31
2015,METRO,RA01710,RB01710,JOB_GROWTH,185.478,142.659,42.819,30.015,355,26,89.21,49.57,0.4253,108.39,106.78,75.88,0.169,6.135,67.77
2011,STATE,RA01711,RB01711,INCOME_GROWTH,84.349,101.063,-16.714,-16.538,292,264,30.89,43.15,0.5301,130.71,126.42,122.55,7.472,-1.283,78.51
2001,STATE,RA01712,RB01712,JOB_GROWTH,35.334,155.233,-119.899,-77.238,192,110,12.84,2.49,0.3602,126.22,116.76,112.81,-5.99,1.28,59.5
2011,METRO,RA01713,RB01713,JOB_GROWTH,33.919,244.204,-210.285,-86.11,394,37,87.66,74.36,0.4356,108.43,103.01,114.63,-6.361,0.499,58.57
2013,REGION,RA01714,RB01714,JOB_GROWTH,121.926,117.533,4.393,3.738,314,171,44.72,90.26,0.316,91.93,104.74,109.85,11.128,3.201,70.8
2024,CENSUS_DIVISION,RA01715,RB01715,GDP_PER_CAPITA,48.135,175.327,-127.192,-72.546,158,93,96.64,20.74,0.369,122.81,84.76,138.16,8.115,-3.37,50.64
2002,REGION,RA01716,RB01716,PRODUCTIVITY,150.975,17.356,133.619,769.872,3,354,72.44,4.62,0.4496,107.46,91.84,137.65,10.145,0.137,49.3
2015,CENSUS_DIVISION,RA01717,RB01717,INCOME_GROWTH,159.842,131.686,28.156,21.381,148,59,12.56,93.89,0.3563,117.54,94.19,95.46,-4.808,-1.973,78.4
2006,CENSUS_DIVISION,RA01718,RB01718,UNEMP_RATE,238.923,159.744,79.179,49.566,122,307,86.5,68.47,0.5814,103.34,106.49,86.0,4.773,-1.809,69.16
2003,METRO,RA01719,RB01719,PRODUCTIVITY,145.971,169.776,-23.805,-14.021,19,206,61.59,68.06,0.3108,136.66,63.39,99.96,2.817,2.504,82.1
2011,STATE,RA01720,RB01720,INCOME_GROWTH,224.539,190.659,33.88,17.77,207,78,8.44,57.75,0.4989,81.14,104.75,87.39,-6.737,0.08,83.4
2002,METRO,RA01721,RB01721,MEDIAN_WAGE,140.966,40.983,99.983,243.962,253,154,49.89,34.32,0.276,123.43,149.58,126.52,-5.048,-0.472,55.78
2019,STATE,RA01722,RB01722,EXPORT_INTENSITY,128.894,15.011,113.883,758.664,291,153,34.58,75.96,0.4078,102.67,101.06,130.45,-7.39,-0.209,53.18
2019,STATE,RA01723,RB01723,INCOME_GROWTH,38.481,144.875,-106.394,-73.438,252,168,14.51,5.4,0.59,89.56,62.06,85.1,9.563,3.734,46.88
2012,REGION,RA01724,RB01724,GDP_PER_CAPITA,113.195,20.191,93.004,460.621,352,35,8.92,58.89,0.4704,150.54,142.46,107.07,10.772,4.05,34.67
2002,STATE,RA01725,RB01725,JOB_GROWTH,232.494,93.945,138.549,147.479,17,173,46.87,63.05,0.4831,92.45,60.51,133.69,4.238,3.125,47.71
2021,STATE,RA01726,RB01726,INCOME_GROWTH,76.921,12.145,64.776,533.355,246,186,88.13,83.79,0.4123,110.29,75.32,100.59,6.035,-2.982,45.51
2010,STATE,RA01727,RB01727,MEDIAN_WAGE,205.14,31.209,173.931,557.31,236,242,91.75,53.31,0.5733,92.28,108.61,129.0,-5.628,5.404,37.64
2012,CENSUS_DIVISION,RA01728,RB01728,INCOME_GROWTH,189.691,87.989,101.702,115.585,111,258,27.24,70.84,0.5458,85.23,146.21,135.54,6.56,-1.047,51.5
2005,CENSUS_DIVISION,RA01729,RB01729,MEDIAN_WAGE,223.079,66.293,156.786,236.505,260,141,62.22,61.17,0.5701,142.21,102.91,106.22,3.83,-1.019,55.69
2019,STATE,RA01730,RB01730,COST_OF_LIVING,199.977,184.235,15.742,8.545,15,248,11.43,18.19,0.3419,99.59,76.39,107.99,-2.989,-2.287,84.52
2022,CENSUS_DIVISION,RA01731,RB01731,MEDIAN_WAGE,117.642,92.802,24.84,26.767,185,163,82.02,79.1,0.328,107.11,142.92,73.84,-1.955,2.275,79.74
2009,METRO,RA01732,RB01732,EXPORT_INTENSITY,117.713,203.12,-85.407,-42.048,133,310,39.19,68.55,0.4162,106.63,145.53,136.7,1.485,3.402,71.15
2005,STATE,RA01733,RB01733,EXPORT_INTENSITY,189.107,184.243,4.864,2.64,266,294,84.93,97.6,0.499,147.85,93.96,129.56,-0.621,1.598,92.55
2019,METRO,RA01734,RB01734,COST_OF_LIVING,183.612,65.766,117.846,179.19,122,388,34.82,64.31,0.4907,152.58,157.44,136.53,0.841,-2.258,55.84
2002,REGION,RA01735,RB01735,JOB_GROWTH,218.892,10.716,208.176,1942.665,349,43,6.75,79.09,0.4543,110.35,156.57,79.74,6.346,-0.689,53.07
2011,STATE,RA01736,RB01736,JOB_GROWTH,59.343,79.994,-20.651,-25.816,174,379,96.02,20.11,0.2808,145.81,112.96,127.18,-1.483,-2.045,81.58
2014,STATE,RA01737,RB01737,EXPORT_INTENSITY,29.705,233.28,-203.575,-87.266,110,203,84.67,78.01,0.3259,149.86,98.74,127.02,10.885,3.341,41.44
2014,STATE,RA01738,RB01738,EXPORT_INTENSITY,200.425,147.991,52.434,35.431,44,366,77.86,18.67,0.5128,117.21,64.58,119.13,10.023,5.189,54.4
2000,STATE,RA01739,RB01739,INCOME_GROWTH,90.923,199.375,-108.452,-54.396,224,399,85.52,12.24,0.4608,150.36,127.35,123.08,7.181,5.218,51.93
2015,METRO,RA01740,RB01740,GDP_PER_CAPITA,208.536,239.992,-31.456,-13.107,393,181,98.39,51.79,0.2849,105.02,135.0,109.93,0.917,6.258,72.13
2013,CENSUS_DIVISION,RA01741,RB01741,GDP_PER_CAPITA,22.716,171.507,-148.791,-86.755,256,25,79.89,12.93,0.4569,82.32,65.37,96.97,-1.722,4.927,49.81
2022,METRO,RA01742,RB01742,PRODUCTIVITY,120.967,38.007,82.96,218.276,349,251,10.05,98.47,0.3038,128.04,123.94,136.09,-0.709,6.114,42.54
2013,STATE,RA01743,RB01743,MEDIAN_WAGE,128.428,109.987,18.441,16.767,181,110,77.56,70.93,0.6051,136.21,138.1,138.08,1.776,5.58,71.94
2023,CENSUS_DIVISION,RA01744,RB01744,PRODUCTIVITY,188.073,202.067,-13.994,-6.925,203,191,89.16,17.34,0.4789,127.76,77.58,93.52,10.481,0.5,80.1
2018,METRO,RA01745,RB01745,JOB_GROWTH,61.691,131.346,-69.655,-53.032,386,188,38.31,49.18,0.329,125.49,144.01,72.53,7.472,-0.151,69.7
2019,REGION,RA01746,RB01746,PRODUCTIVITY,27.33,233.716,-206.386,-88.306,4,241,54.68,50.19,0.6116,154.11,131.75,77.87,6.31,1.656,53.83
2003,CENSUS_DIVISION,RA01747,RB01747,GDP_PER_CAPITA,161.497,179.614,-18.117,-10.087,133,154,18.14,72.15,0.4472,129.14,74.73,94.56,6.972,6.451,63.43
2006,REGION,RA01748,RB01748,PRODUCTIVITY,249.169,77.626,171.543,220.987,158,91,10.59,70.69,0.2599,122.79,89.08,73.65,3.6,-3.295,48.07
2016,REGION,RA01749,RB01749,GDP_PER_CAPITA,207.183,208.799,-1.616,-0.774,286,178,9.66,66.53,0.3046,103.72,88.88,82.28,8.574,0.119,86.45
2002,METRO,RA01750,RB01750,GDP_PER_CAPITA,115.875,91.263,24.612,26.968,22,148,41.68,6.31,0.5751,129.53,134.51,101.48,6.713,-1.255,76.1
2012,REGION,RA01751,RB01751,COST_OF_LIVING,19.114,71.613,-52.499,-73.309,188,212,90.8,97.25,0.583,135.22,134.93,138.12,-7.22,0.45,61.94
2007,STATE,RA01752,RB01752,PRODUCTIVITY,88.507,166.289,-77.782,-46.775,319,62,57.66,24.9,0.3005,121.37,87.62,73.87,0.602,-0.52,80.91
2013,METRO,RA01753,RB01753,EXPORT_INTENSITY,135.256,188.724,-53.468,-28.331,295,6,78.46,85.46,0.4154,154.77,109.21,97.26,1.359,2.62,78.88
2022,METRO,RA01754,RB01754,COST_OF_LIVING,179.068,212.061,-32.993,-15.558,187,89,2.7,26.81,0.4334,96.72,71.54,128.28,8.939,0.425,79.66
2021,REGION,RA01755,RB01755,MEDIAN_WAGE,96.675,189.623,-92.948,-49.017,266,256,3.22,60.55,0.4815,136.32,84.88,73.98,-0.741,1.718,75.72
2015,STATE,RA01756,RB01756,JOB_GROWTH,201.445,213.947,-12.502,-5.844,55,313,5.1,26.19,0.4563,148.89,155.62,110.04,6.178,-2.138,81.2
2018,METRO,RA01757,RB01757,PRODUCTIVITY,120.216,239.523,-119.307,-49.81,101,263,15.52,57.98,0.4366,77.12,154.0,71.28,3.132,0.362,76.6
2024,REGION,RA01758,RB01758,INCOME_GROWTH,178.014,60.367,117.647,194.886,81,344,74.94,44.44,0.3668,148.9,92.27,81.65,-1.461,-2.053,55.62
2024,REGION,RA01759,RB01759,MEDIAN_WAGE,85.497,110.585,-25.088,-22.687,368,159,46.83,81.82,0.2728,151.99,101.59,79.65,9.197,3.093,67.44
2001,REGION,RA01760,RB01760,GDP_PER_CAPITA,11.877,196.621,-184.744,-93.959,156,253,30.75,84.21,0.3908,75.81,108.45,81.55,6.143,5.835,37.48
2009,REGION,RA01761,RB01761,INCOME_GROWTH,77.097,194.099,-117.002,-60.28,266,134,27.08,31.76,0.3803,90.76,77.13,113.33,7.85,1.84,60.69
2022,CENSUS_DIVISION,RA01762,RB01762,MEDIAN_WAGE,12.304,113.124,-100.82,-89.123,135,126,26.7,67.88,0.6174,81.19,156.66,86.64,-1.188,1.967,60.14
2022,METRO,RA01763,RB01763,COST_OF_LIVING,162.376,176.673,-14.297,-8.092,37,282,61.45,21.36,0.4918,99.18,80.61,116.68,8.123,-0.827,82.09
2007,STATE,RA01764,RB01764,JOB_GROWTH,52.019,65.348,-13.329,-20.397,165,344,42.4,60.01,0.3531,80.45,121.91,100.06,-3.565,0.176,86.9
2004,STATE,RA01765,RB01765,MEDIAN_WAGE,118.586,238.693,-120.107,-50.319,70,25,75.02,29.36,0.3083,95.27,157.08,75.19,4.326,5.649,56.13
2005,METRO,RA01766,RB01766,PRODUCTIVITY,133.741,122.35,11.391,9.31,44,214,88.48,27.38,0.5456,144.29,119.78,73.87,-5.038,2.416,80.73
2008,CENSUS_DIVISION,RA01767,RB01767,EXPORT_INTENSITY,227.885,175.781,52.104,29.641,38,343,35.26,85.1,0.5705,143.72,68.37,78.71,11.654,-3.096,61.31
2012,CENSUS_DIVISION,RA01768,RB01768,MEDIAN_WAGE,193.845,164.518,29.327,17.826,56,209,22.22,6.56,0.6041,94.68,150.48,79.0,3.704,5.802,67.9
2016,METRO,RA01769,RB01769,PRODUCTIVITY,40.506,172.435,-131.929,-76.509,178,101,18.14,42.72,0.2869,81.86,94.36,79.97,-1.67,4.267,55.78
2022,REGION,RA01770,RB01770,GDP_PER_CAPITA,248.651,114.412,134.239,117.329,14,49,11.71,17.89,0.5512,151.7,83.26,128.99,-0.066,-1.598,59.31
2014,CENSUS_DIVISION,RA01771,RB01771,UNEMP_RATE,22.317,49.65,-27.333,-55.051,187,161,68.79,39.61,0.3767,92.2,122.62,106.77,-7.645,-2.605,60.15
2011,REGION,RA01772,RB01772,GDP_PER_CAPITA,158.956,197.455,-38.499,-19.498,97,377,82.0,80.39,0.5625,137.67,136.82,98.96,3.653,5.702,67.74
2023,CENSUS_DIVISION,RA01773,RB01773,JOB_GROWTH,243.36,196.449,46.911,23.879,3,112,53.65,44.23,0.3187,99.09,149.05,110.14,5.392,3.42,71.58
2022,STATE,RA01774,RB01774,UNEMP_RATE,225.225,195.86,29.365,14.993,7,253,0.52,87.1,0.3818,104.07,70.09,127.01,10.788,6.264,56.65
2006,METRO,RA01775,RB01775,MEDIAN_WAGE,245.735,154.067,91.668,59.499,57,118,84.44,93.97,0.5057,89.24,107.7,111.15,-5.833,-3.079,59.65
2005,STATE,RA01776,RB01776,COST_OF_LIVING,48.032,10.172,37.86,372.198,238,340,26.53,71.89,0.5386,130.8,69.09,121.36,4.064,4.216,44.15
2002,REGION,RA01777,RB01777,JOB_GROWTH,158.905,207.509,-48.604,-23.423,169,248,57.07,45.55,0.4953,79.9,79.76,121.67,-4.03,5.781,65.52
2006,CENSUS_DIVISION,RA01778,RB01778,PRODUCTIVITY,238.822,89.659,149.163,166.367,254,265,92.12,32.39,0.3152,125.61,67.51,122.61,-6.549,-3.291,43.66
2016,CENSUS_DIVISION,RA01779,RB01779,PRODUCTIVITY,58.827,10.798,48.029,444.795,350,301,95.25,82.3,0.3129,115.33,97.89,138.46,10.427,4.705,32.89
2018,REGION,RA01780,RB01780,PRODUCTIVITY,15.481,113.894,-98.413,-86.408,329,306,94.91,54.08,0.2858,148.67,86.67,104.09,-7.682,1.824,51.85
2021,REGION,RA01781,RB01781,JOB_GROWTH,243.318,62.142,181.176,291.552,315,398,62.88,45.13,0.2573,86.59,138.03,98.64,4.001,4.001,45.0
2014,METRO,RA01782,RB01782,MEDIAN_WAGE,90.839,129.115,-38.276,-29.645,381,302,75.14,88.4,0.4518,98.55,146.31,87.48,-5.585,-2.569,72.26
2016,CENSUS_DIVISION,RA01783,RB01783,INCOME_GROWTH,107.699,217.924,-110.225,-50.58,163,143,39.05,6.48,0.5122,120.12,139.39,82.03,7.213,0.705,69.01
2006,STATE,RA01784,RB01784,UNEMP_RATE,212.096,90.596,121.5,134.112,23,191,67.54,85.53,0.2625,144.33,140.19,113.56,-0.493,-3.296,52.72
