safe_incident_incident_datetime_local,safe_incident_incident_type_code,safe_incident_ucr_nibrs_offense_code,safe_incident_call_priority_level,safe_incident_reporting_agency_ori,safe_incident_location_block_id,safe_incident_premise_type,safe_incident_weapon_involved_flag,safe_incident_injury_severity_code,safe_incident_victim_count,safe_incident_suspect_count,safe_incident_clearance_status_code,safe_incident_bias_motivation_flag,safe_incident_gang_related_flag,safe_incident_domestic_related_flag,safe_incident_property_loss_value_usd,safe_incident_body_worn_camera_flag,safe_incident_response_time_seconds,safe_incident_geocoding_accuracy_level,safe_incident_case_update_timestamp
2020-01-02 04:44:00,VANDALISM,26C,LOW,ORI101725,BLK0000001725,OTHER,0,NONE,0,0,OPEN,0,0,0,1939.24,1,582,ROOFTOP,2020-01-02T04:44:29
2020-01-02 04:45:00,ROBBERY,23B,MEDIUM,ORI101726,BLK0000001726,BAR,0,NONE,6,0,CLEARED_ARREST,0,0,0,4243.53,0,735,ROOFTOP,2020-01-02T04:45:30
2020-01-02 04:46:00,NARCOTICS,23C,MEDIUM,ORI101727,BLK0000001727,BAR,0,NONE,4,0,OPEN,1,1,0,3173.37,0,120,STREET,2020-01-02T04:46:31
2020-01-02 04:47:00,NARCOTICS,13B,MEDIUM,ORI101728,BLK0000001728,PARK,0,FATAL,6,3,OPEN,0,0,0,1406.07,0,3252,STREET,2020-01-02T04:47:32
2020-01-02 04:48:00,NARCOTICS,23B,HIGH,ORI101729,BLK0000001729,OTHER,0,MINOR,3,3,CLEARED_ARREST,0,0,0,1687.35,0,2714,STREET,2020-01-02T04:48:33
2020-01-02 04:49:00,BURGLARY,26C,HIGH,ORI101730,BLK0000001730,SCHOOL,0,NONE,6,1,OPEN,0,0,0,4396.88,0,3185,PARCEL,2020-01-02T04:49:34
2020-01-02 04:50:00,FRAUD,240,LOW,ORI101731,BLK0000001731,PARKING,1,NONE,2,1,OPEN,0,0,0,947.73,0,3024,ZIP,2020-01-02T04:50:35
2020-01-02 04:51:00,BURGLARY,13A,LOW,ORI101732,BLK0000001732,OTHER,0,MINOR,2,2,OPEN,0,0,0,804.73,0,2180,PARCEL,2020-01-02T04:51:36
2020-01-02 04:52:00,THEFT,23C,HIGH,ORI101733,BLK0000001733,PARKING,0,NONE,1,1,OPEN,0,1,0,2341.01,1,509,PARCEL,2020-01-02T04:52:37
2020-01-02 04:53:00,NARCOTICS,23C,LOW,ORI101734,BLK0000001734,STREET,0,NONE,1,5,OPEN,0,0,0,1545.18,0,2636,ROOFTOP,2020-01-02T04:53:38
2020-01-02 04:54:00,BURGLARY,26A,MEDIUM,ORI101735,BLK0000001735,PARK,0,NONE,2,3,CLEARED_EXCEPTION,0,0,0,1278.24,1,1950,ZIP,2020-01-02T04:54:39
2020-01-02 04:55:00,NARCOTICS,220,MEDIUM,ORI101736,BLK0000001736,OTHER,0,NONE,6,0,OPEN,0,0,0,450.27,1,3023,STREET,2020-01-02T04:55:40
2020-01-02 04:56:00,VANDALISM,26A,HIGH,ORI101737,BLK0000001737,SCHOOL,0,NONE,1,4,CLEARED_EXCEPTION,0,0,0,1914.62,1,2614,PARCEL,2020-01-02T04:56:41
2020-01-02 04:57:00,THEFT,26B,LOW,ORI101738,BLK0000001738,BUSINESS,0,NONE,4,4,OPEN,0,0,0,387.27,1,2000,BLOCK,2020-01-02T04:57:42
2020-01-02 04:58:00,THEFT,13A,LOW,ORI101739,BLK0000001739,PARK,0,MINOR,6,3,OPEN,0,0,0,4892.1,0,2520,PARCEL,2020-01-02T04:58:43
2020-01-02 04:59:00,THEFT,250,CRITICAL,ORI101740,BLK0000001740,RESIDENCE,1,NONE,4,3,OPEN,0,0,0,2831.34,0,1011,STREET,2020-01-02T04:59:44
2020-01-02 05:00:00,BURGLARY,13A,HIGH,ORI101741,BLK0000001741,TRANSIT,0,MINOR,3,0,OPEN,0,0,0,1938.85,1,1792,PARCEL,2020-01-02T05:00:45
2020-01-02 05:01:00,VANDALISM,250,MEDIUM,ORI101742,BLK0000001742,OTHER,1,NONE,5,4,OPEN,0,0,0,2428.31,1,2211,STREET,2020-01-02T05:01:46
2020-01-02 05:02:00,ASSAULT,26A,MEDIUM,ORI101743,BLK0000001743,PARKING,0,MINOR,1,3,CLEARED_EXCEPTION,0,0,0,1881.15,0,1664,PARCEL,2020-01-02T05:02:47
2020-01-02 05:03:00,OTHER,23B,MEDIUM,ORI101744,BLK0000001744,BAR,0,MINOR,2,5,OPEN,0,0,0,2195.01,1,2653,BLOCK,2020-01-02T05:03:48
2020-01-02 05:04:00,DOMESTIC,240,LOW,ORI101745,BLK0000001745,RESIDENCE,0,SERIOUS,0,4,OPEN,0,0,1,127.98,0,391,ZIP,2020-01-02T05:04:49
2020-01-02 05:05:00,NARCOTICS,250,MEDIUM,ORI101746,BLK0000001746,RESIDENCE,0,NONE,4,0,OPEN,0,0,0,918.3,0,3583,BLOCK,2020-01-02T05:05:50
2020-01-02 05:06:00,FRAUD,23C,MEDIUM,ORI101747,BLK0000001747,PARK,0,NONE,1,4,CLEARED_ARREST,0,0,0,2128.34,0,742,STREET,2020-01-02T05:06:51
2020-01-02 05:07:00,ASSAULT,240,MEDIUM,ORI101748,BLK0000001748,SCHOOL,1,MINOR,3,2,OPEN,0,0,0,2035.0,1,171,ROOFTOP,2020-01-02T05:07:52
2020-01-02 05:08:00,ASSAULT,26B,MEDIUM,ORI101749,BLK0000001749,RESIDENCE,1,SERIOUS,1,0,CLEARED_ARREST,0,0,0,1092.94,1,3477,PARCEL,2020-01-02T05:08:53
2020-01-02 05:09:00,THEFT,23C,LOW,ORI101750,BLK0000001750,RESIDENCE,0,NONE,4,1,CLEARED_ARREST,0,0,0,788.2,0,1608,PARCEL,2020-01-02T05:09:54
2020-01-02 05:10:00,THEFT,13A,LOW,ORI101751,BLK0000001751,BUSINESS,0,NONE,4,5,CLEARED_ARREST,0,0,0,740.14,0,3176,PARCEL,2020-01-02T05:10:55
2020-01-02 05:11:00,ROBBERY,23A,LOW,ORI101752,BLK0000001752,RESIDENCE,0,NONE,4,5,OPEN,0,0,0,1410.31,0,1238,STREET,2020-01-02T05:11:56
2020-01-02 05:12:00,ROBBERY,23A,MEDIUM,ORI101753,BLK0000001753,BUSINESS,0,NONE,1,0,OPEN,0,0,0,1184.87,1,3003,ROOFTOP,2020-01-02T05:12:57
2020-01-02 05:13:00,ASSAULT,250,MEDIUM,ORI101754,BLK0000001754,RESIDENCE,0,NONE,1,5,UNFOUNDED,0,0,0,928.56,1,1666,ROOFTOP,2020-01-02T05:13:58
2020-01-02 05:14:00,FRAUD,23C,MEDIUM,ORI101755,BLK0000001755,BUSINESS,1,NONE,6,0,OPEN,0,0,0,4000.34,0,1779,PARCEL,2020-01-02T05:14:59
2020-01-02 05:15:00,NARCOTICS,23C,LOW,ORI101756,BLK0000001756,STREET,0,NONE,1,1,OPEN,0,0,0,507.93,0,687,STREET,2020-01-02T05:15:15
2020-01-02 05:16:00,NARCOTICS,26C,MEDIUM,ORI101757,BLK0000001757,PARK,0,MINOR,1,3,CLEARED_ARREST,0,0,1,1580.88,1,1647,PARCEL,2020-01-02T05:16:16
2020-01-02 05:17:00,DOMESTIC,23C,LOW,ORI101758,BLK0000001758,BAR,0,MINOR,4,4,UNFOUNDED,0,0,0,2279.55,0,3284,ROOFTOP,2020-01-02T05:17:17
2020-01-02 05:18:00,ROBBERY,23A,MEDIUM,ORI101759,BLK0000001759,OTHER,1,SERIOUS,2,3,CLEARED_ARREST,0,1,0,176.27,1,3484,BLOCK,2020-01-02T05:18:18
2020-01-02 05:19:00,OTHER,13B,MEDIUM,ORI101760,BLK0000001760,OTHER,0,NONE,1,4,CLEARED_EXCEPTION,0,0,0,2968.0,1,3159,ZIP,2020-01-02T05:19:19
2020-01-02 05:20:00,ASSAULT,26B,MEDIUM,ORI101761,BLK0000001761,STREET,0,NONE,2,1,OPEN,0,0,0,2753.39,0,1180,ROOFTOP,2020-01-02T05:20:20
2020-01-02 05:21:00,FRAUD,90Z,MEDIUM,ORI101762,BLK0000001762,PARKING,1,NONE,4,5,OPEN,0,0,0,1709.2,1,825,BLOCK,2020-01-02T05:21:21
2020-01-02 05:22:00,DOMESTIC,26B,LOW,ORI101763,BLK0000001763,BUSINESS,0,NONE,6,5,CLEARED_EXCEPTION,0,1,0,1074.75,0,908,PARCEL,2020-01-02T05:22:22
2020-01-02 05:23:00,NARCOTICS,90Z,LOW,ORI101764,BLK0000001764,STREET,0,NONE,0,3,CLEARED_ARREST,0,0,0,507.99,0,536,ROOFTOP,2020-01-02T05:23:23
2020-01-02 05:24:00,WEAPONS,240,MEDIUM,ORI101765,BLK0000001765,BAR,0,NONE,0,2,CLEARED_ARREST,0,0,0,537.51,0,1918,PARCEL,2020-01-02T05:24:24
2020-01-02 05:25:00,FRAUD,23A,HIGH,ORI101766,BLK0000001766,BUSINESS,0,NONE,5,3,UNFOUNDED,0,0,0,744.33,1,2589,BLOCK,2020-01-02T05:25:25
2020-01-02 05:26:00,ROBBERY,90Z,MEDIUM,ORI101767,BLK0000001767,STREET,1,NONE,4,1,CLEARED_EXCEPTION,0,0,0,1511.52,1,2868,ROOFTOP,2020-01-02T05:26:26
2020-01-02 05:27:00,DUI,23C,HIGH,ORI101768,BLK0000001768,STREET,0,SERIOUS,3,0,CLEARED_ARREST,0,1,0,1986.11,0,2111,BLOCK,2020-01-02T05:27:27
2020-01-02 05:28:00,ASSAULT,23A,MEDIUM,ORI101769,BLK0000001769,STREET,0,NONE,5,5,OPEN,0,0,0,2556.67,1,2732,BLOCK,2020-01-02T05:28:28
2020-01-02 05:29:00,VANDALISM,23A,CRITICAL,ORI101770,BLK0000001770,PARKING,0,NONE,0,1,CLEARED_ARREST,0,0,0,1187.92,0,3531,STREET,2020-01-02T05:29:29
2020-01-02 05:30:00,FRAUD,240,LOW,ORI101771,BLK0000001771,RESIDENCE,0,NONE,3,2,CLEARED_ARREST,0,0,0,2819.81,1,31,BLOCK,2020-01-02T05:30:30
2020-01-02 05:31:00,NARCOTICS,26B,MEDIUM,ORI101772,BLK0000001772,BAR,0,MINOR,1,0,CLEARED_ARREST,0,0,1,1438.46,1,1869,ZIP,2020-01-02T05:31:31
2020-01-02 05:32:00,ROBBERY,26B,HIGH,ORI101773,BLK0000001773,TRANSIT,0,MINOR,4,2,OPEN,0,0,0,2687.2,0,3404,ZIP,2020-01-02T05:32:32
2020-01-02 05:33:00,THEFT,23A,LOW,ORI101774,BLK0000001774,TRANSIT,1,MINOR,4,3,OPEN,0,0,0,841.45,0,2340,PARCEL,2020-01-02T05:33:33
2020-01-02 05:34:00,NARCOTICS,250,LOW,ORI101775,BLK0000001775,PARKING,0,NONE,0,0,CLEARED_EXCEPTION,0,0,0,337.89,0,537,ROOFTOP,2020-01-02T05:34:34
2020-01-02 05:35:00,DUI,13A,MEDIUM,ORI101776,BLK0000001776,BUSINESS,0,NONE,3,0,OPEN,0,0,1,1549.88,1,2262,ROOFTOP,2020-01-02T05:35:35
2020-01-02 05:36:00,OTHER,240,MEDIUM,ORI101777,BLK0000001777,BUSINESS,1,NONE,3,4,OPEN,0,0,0,5064.96,1,3085,ROOFTOP,2020-01-02T05:36:36
2020-01-02 05:37:00,ROBBERY,23B,LOW,ORI101778,BLK0000001778,OTHER,0,SERIOUS,0,2,OPEN,0,0,0,2159.81,1,3112,STREET,2020-01-02T05:37:37
2020-01-02 05:38:00,OTHER,23B,MEDIUM,ORI101779,BLK0000001779,SCHOOL,0,NONE,6,2,CLEARED_ARREST,0,0,0,2594.63,0,2276,STREET,2020-01-02T05:38:38
2020-01-02 05:39:00,ROBBERY,26C,MEDIUM,ORI101780,BLK0000001780,PARKING,0,MINOR,5,1,CLEARED_EXCEPTION,0,0,1,2454.48,1,717,ROOFTOP,2020-01-02T05:39:39
2020-01-02 05:40:00,WEAPONS,26A,MEDIUM,ORI101781,BLK0000001781,BAR,1,SERIOUS,4,4,OPEN,0,0,0,613.53,0,149,BLOCK,2020-01-02T05:40:40
2020-01-02 05:41:00,OTHER,90Z,HIGH,ORI101782,BLK0000001782,OTHER,0,NONE,6,0,OPEN,0,0,1,1344.42,0,2805,STREET,2020-01-02T05:41:41
2020-01-02 05:42:00,OTHER,23A,LOW,ORI101783,BLK0000001783,RESIDENCE,0,NONE,4,5,CLEARED_EXCEPTION,0,0,0,4235.86,0,807,PARCEL,2020-01-02T05:42:42
2020-01-02 05:43:00,FRAUD,26A,HIGH,ORI101784,BLK0000001784,BAR,0,MINOR,2,3,CLEARED_ARREST,0,1,0,2091.24,0,3095,ZIP,2020-01-02T05:43:43
2020-01-02 05:44:00,DOMESTIC,26C,MEDIUM,ORI101785,BLK0000001785,PARK,0,MINOR,3,4,OPEN,0,0,0,923.44,0,3457,ZIP,2020-01-02T05:44:44
2020-01-02 05:45:00,THEFT,250,MEDIUM,ORI101786,BLK0000001786,PARKING,1,NONE,5,2,OPEN,0,1,0,1736.94,0,2924,STREET,2020-01-02T05:45:45
2020-01-02 05:46:00,THEFT,13B,MEDIUM,ORI101787,BLK0000001787,PARK,1,NONE,5,3,CLEARED_EXCEPTION,0,0,0,717.15,0,1369,STREET,2020-01-02T05:46:46
2020-01-02 05:47:00,VANDALISM,13B,LOW,ORI101788,BLK0000001788,PARKING,0,NONE,4,2,OPEN,0,0,0,3687.91,1,3135,ROOFTOP,2020-01-02T05:47:47
2020-01-02 05:48:00,THEFT,23C,MEDIUM,ORI101789,BLK0000001789,BUSINESS,0,MINOR,5,1,OPEN,0,0,0,2948.61,0,1692,STREET,2020-01-02T05:48:48
2020-01-02 05:49:00,ROBBERY,250,MEDIUM,ORI101790,BLK0000001790,OTHER,1,MINOR,1,0,OPEN,0,0,1,501.19,0,2083,STREET,2020-01-02T05:49:49
2020-01-02 05:50:00,OTHER,90Z,MEDIUM,ORI101791,BLK0000001791,TRANSIT,1,NONE,4,0,OPEN,0,0,0,3556.4,1,42,STREET,2020-01-02T05:50:50
2020-01-02 05:51:00,DUI,26A,CRITICAL,ORI101792,BLK0000001792,PARK,0,MINOR,4,4,CLEARED_ARREST,0,1,0,830.72,1,153,STREET,2020-01-02T05:51:51
2020-01-02 05:52:00,DOMESTIC,26B,LOW,ORI101793,BLK0000001793,PARKING,0,NONE,1,0,OPEN,0,1,0,1823.08,1,1214,PARCEL,2020-01-02T05:52:52
2020-01-02 05:53:00,DUI,13B,MEDIUM,ORI101794,BLK0000001794,PARKING,0,MINOR,4,3,OPEN,0,0,0,1384.47,1,3159,BLOCK,2020-01-02T05:53:53
2020-01-02 05:54:00,ASSAULT,13B,LOW,ORI101795,BLK0000001795,PARKING,0,NONE,2,5,CLEARED_ARREST,0,0,0,1528.44,1,188,BLOCK,2020-01-02T05:54:54
2020-01-02 05:55:00,NARCOTICS,23C,MEDIUM,ORI101796,BLK0000001796,SCHOOL,0,NONE,2,3,CLEARED_EXCEPTION,0,0,0,3965.67,0,1298,PARCEL,2020-01-02T05:55:55
2020-01-02 05:56:00,DUI,13B,LOW,ORI101797,BLK0000001797,SCHOOL,0,NONE,3,0,OPEN,0,0,1,1734.04,0,3361,ROOFTOP,2020-01-02T05:56:56
2020-01-02 05:57:00,FRAUD,220,MEDIUM,ORI101798,BLK0000001798,BAR,1,MINOR,0,0,CLEARED_ARREST,0,0,0,2367.31,0,1233,PARCEL,2020-01-02T05:57:57
2020-01-02 05:58:00,ROBBERY,23B,MEDIUM,ORI101799,BLK0000001799,STREET,0,MINOR,0,2,CLEARED_EXCEPTION,0,0,0,1830.56,0,1399,STREET,2020-01-02T05:58:58
2020-01-02 05:59:00,DOMESTIC,250,CRITICAL,ORI101800,BLK0000001800,BUSINESS,0,MINOR,5,0,CLEARED_EXCEPTION,0,0,1,1161.52,0,209,PARCEL,2020-01-02T05:59:59
2020-01-02 06:00:00,ASSAULT,23A,LOW,ORI101801,BLK0000001801,RESIDENCE,0,NONE,5,2,OPEN,0,0,0,413.81,0,2602,BLOCK,2020-01-02T06:00:15
2020-01-02 06:01:00,ROBBERY,240,HIGH,ORI101802,BLK0000001802,SCHOOL,1,NONE,5,4,OPEN,0,0,0,756.12,0,70,PARCEL,2020-01-02T06:01:16
2020-01-02 06:02:00,DUI,26A,LOW,ORI101803,BLK0000001803,PARK,0,MINOR,5,0,OPEN,0,0,0,8525.15,0,2244,ROOFTOP,2020-01-02T06:02:17
2020-01-02 06:03:00,ASSAULT,23A,MEDIUM,ORI101804,BLK0000001804,TRANSIT,0,MINOR,2,2,CLEARED_EXCEPTION,0,0,0,1689.16,1,1143,BLOCK,2020-01-02T06:03:18
2020-01-02 06:04:00,DUI,13B,MEDIUM,ORI101805,BLK0000001805,BUSINESS,1,MINOR,2,5,OPEN,0,0,0,1439.4,1,3069,STREET,2020-01-02T06:04:19
2020-01-02 06:05:00,FRAUD,26A,LOW,ORI101806,BLK0000001806,BUSINESS,1,SERIOUS,6,0,OPEN,0,0,0,1787.34,1,2343,ROOFTOP,2020-01-02T06:05:20
2020-01-02 06:06:00,NARCOTICS,90Z,MEDIUM,ORI101807,BLK0000001807,BUSINESS,0,NONE,6,4,OPEN,0,0,0,763.35,1,1554,BLOCK,2020-01-02T06:06:21
2020-01-02 06:07:00,DOMESTIC,240,LOW,ORI101808,BLK0000001808,STREET,0,NONE,2,5,CLEARED_EXCEPTION,0,0,1,2384.02,0,888,ROOFTOP,2020-01-02T06:07:22
2020-01-02 06:08:00,FRAUD,240,MEDIUM,ORI101809,BLK0000001809,PARK,1,MINOR,1,3,CLEARED_ARREST,0,0,0,3641.43,1,1614,STREET,2020-01-02T06:08:23
2020-01-02 06:09:00,DOMESTIC,90Z,LOW,ORI101810,BLK0000001810,PARKING,0,MINOR,4,3,CLEARED_EXCEPTION,0,0,0,888.48,0,1702,BLOCK,2020-01-02T06:09:24
2020-01-02 06:10:00,VANDALISM,250,LOW,ORI101811,BLK0000001811,RESIDENCE,0,NONE,2,1,OPEN,0,0,0,464.61,1,1160,PARCEL,2020-01-02T06:10:25
2020-01-02 06:11:00,DOMESTIC,23B,MEDIUM,ORI101812,BLK0000001812,SCHOOL,0,NONE,0,5,OPEN,0,0,0,280.87,1,738,ZIP,2020-01-02T06:11:26
2020-01-02 06:12:00,ASSAULT,220,MEDIUM,ORI101813,BLK0000001813,RESIDENCE,1,MINOR,5,5,CLEARED_ARREST,0,0,0,3363.21,1,1391,ROOFTOP,2020-01-02T06:12:27
2020-01-02 06:13:00,THEFT,90Z,MEDIUM,ORI101814,BLK0000001814,SCHOOL,0,NONE,2,4,OPEN,0,0,0,336.29,0,1993,PARCEL,2020-01-02T06:13:28
2020-01-02 06:14:00,WEAPONS,26C,MEDIUM,ORI101815,BLK0000001815,PARK,0,NONE,5,4,CLEARED_EXCEPTION,0,0,0,481.66,0,258,ROOFTOP,2020-01-02T06:14:29
2020-01-02 06:15:00,VANDALISM,250,HIGH,ORI101816,BLK0000001816,BUSINESS,0,NONE,5,0,OPEN,0,0,1,1113.97,0,2034,ROOFTOP,2020-01-02T06:15:30
2020-01-02 06:16:00,ASSAULT,90Z,LOW,ORI101817,BLK0000001817,RESIDENCE,0,MINOR,5,3,OPEN,0,0,0,512.74,1,3534,ROOFTOP,2020-01-02T06:16:31
2020-01-02 06:17:00,DUI,23A,LOW,ORI101818,BLK0000001818,OTHER,0,NONE,0,4,CLEARED_ARREST,0,0,0,934.25,0,283,STREET,2020-01-02T06:17:32
2020-01-02 06:18:00,DUI,23A,LOW,ORI101819,BLK0000001819,PARK,0,NONE,2,1,CLEARED_EXCEPTION,0,1,1,3675.88,0,729,PARCEL,2020-01-02T06:18:33
2020-01-02 06:19:00,VANDALISM,13B,HIGH,ORI101820,BLK0000001820,PARKING,0,NONE,1,1,UNFOUNDED,0,0,1,1684.53,0,1209,PARCEL,2020-01-02T06:19:34
2020-01-02 06:20:00,WEAPONS,13A,LOW,ORI101821,BLK0000001821,SCHOOL,0,MINOR,0,4,OPEN,0,0,0,638.38,0,703,ZIP,2020-01-02T06:20:35
2020-01-02 06:21:00,WEAPONS,13A,MEDIUM,ORI101822,BLK0000001822,BUSINESS,0,NONE,1,5,OPEN,0,0,0,3248.02,0,1487,ZIP,2020-01-02T06:21:36
2020-01-02 06:22:00,WEAPONS,13A,MEDIUM,ORI101823,BLK0000001823,PARKING,0,FATAL,3,3,OPEN,0,0,0,66.78,0,2233,STREET,2020-01-02T06:22:37
2020-01-02 06:23:00,ROBBERY,13A,LOW,ORI101824,BLK0000001824,STREET,0,MINOR,5,2,CLEARED_ARREST,0,0,0,759.26,0,3168,BLOCK,2020-01-02T06:23:38
2020-01-02 06:24:00,OTHER,23A,MEDIUM,ORI101825,BLK0000001825,STREET,0,SERIOUS,3,3,CLEARED_ARREST,0,0,0,1688.42,0,1693,PARCEL,2020-01-02T06:24:39
2020-01-02 06:25:00,ROBBERY,220,LOW,ORI101826,BLK0000001826,TRANSIT,0,NONE,1,5,OPEN,0,1,0,580.0,0,3449,PARCEL,2020-01-02T06:25:40
2020-01-02 06:26:00,NARCOTICS,23B,HIGH,ORI101827,BLK0000001827,RESIDENCE,0,NONE,3,5,OPEN,0,0,0,517.48,1,1345,PARCEL,2020-01-02T06:26:41
2020-01-02 06:27:00,DUI,240,HIGH,ORI101828,BLK0000001828,STREET,0,NONE,4,4,OPEN,0,0,0,970.36,0,3276,STREET,2020-01-02T06:27:42
2020-01-02 06:28:00,ASSAULT,23B,HIGH,ORI101829,BLK0000001829,BUSINESS,1,NONE,1,4,OPEN,0,0,0,2156.3,0,3142,STREET,2020-01-02T06:28:43
2020-01-02 06:29:00,THEFT,240,MEDIUM,ORI101830,BLK0000001830,RESIDENCE,0,NONE,0,1,OPEN,0,0,1,3379.27,0,285,PARCEL,2020-01-02T06:29:44
2020-01-02 06:30:00,DOMESTIC,250,CRITICAL,ORI101831,BLK0000001831,PARKING,0,NONE,2,2,OPEN,0,0,1,909.89,0,1661,BLOCK,2020-01-02T06:30:45
2020-01-02 06:31:00,ASSAULT,240,LOW,ORI101832,BLK0000001832,OTHER,0,NONE,6,1,OPEN,0,0,0,61.72,1,54,BLOCK,2020-01-02T06:31:46
2020-01-02 06:32:00,NARCOTICS,23C,MEDIUM,ORI101833,BLK0000001833,OTHER,0,NONE,1,5,OPEN,0,0,0,2190.53,1,770,ROOFTOP,2020-01-02T06:32:47
2020-01-02 06:33:00,OTHER,90Z,MEDIUM,ORI101834,BLK0000001834,OTHER,0,SERIOUS,5,3,CLEARED_ARREST,0,0,0,2461.18,0,2215,ROOFTOP,2020-01-02T06:33:48
2020-01-02 06:34:00,OTHER,250,HIGH,ORI101835,BLK0000001835,PARKING,0,NONE,4,0,CLEARED_EXCEPTION,0,0,0,1592.1,0,1728,ROOFTOP,2020-01-02T06:34:49
2020-01-02 06:35:00,BURGLARY,26C,CRITICAL,ORI101836,BLK0000001836,BAR,0,NONE,3,5,OPEN,0,0,0,1437.82,0,2972,UNKNOWN,2020-01-02T06:35:50
2020-01-02 06:36:00,DUI,23C,CRITICAL,ORI101837,BLK0000001837,OTHER,0,NONE,5,5,CLEARED_EXCEPTION,0,0,0,325.31,1,2414,BLOCK,2020-01-02T06:36:51
2020-01-02 06:37:00,ASSAULT,220,LOW,ORI101838,BLK0000001838,STREET,0,MINOR,2,3,UNFOUNDED,0,0,0,1842.16,0,892,STREET,2020-01-02T06:37:52
2020-01-02 06:38:00,WEAPONS,250,LOW,ORI101839,BLK0000001839,OTHER,1,MINOR,0,5,OPEN,0,0,1,3733.61,1,2475,STREET,2020-01-02T06:38:53
2020-01-02 06:39:00,WEAPONS,23B,LOW,ORI101840,BLK0000001840,OTHER,1,NONE,0,4,CLEARED_ARREST,0,1,0,5503.15,1,3483,ROOFTOP,2020-01-02T06:39:54
2020-01-02 06:40:00,ROBBERY,26A,MEDIUM,ORI101841,BLK0000001841,BUSINESS,0,NONE,1,2,OPEN,0,0,0,1039.33,0,187,PARCEL,2020-01-02T06:40:55
2020-01-02 06:41:00,ASSAULT,90Z,CRITICAL,ORI101842,BLK0000001842,SCHOOL,0,NONE,2,2,CLEARED_ARREST,0,0,0,3346.24,0,2430,ZIP,2020-01-02T06:41:56
2020-01-02 06:42:00,DUI,26A,CRITICAL,ORI101843,BLK0000001843,BAR,1,NONE,4,3,CLEARED_ARREST,0,0,1,1085.26,1,1360,STREET,2020-01-02T06:42:57
2020-01-02 06:43:00,ROBBERY,26C,CRITICAL,ORI101844,BLK0000001844,PARK,0,MINOR,3,3,OPEN,0,0,0,3291.37,1,2347,ZIP,2020-01-02T06:43:58
2020-01-02 06:44:00,NARCOTICS,220,LOW,ORI101845,BLK0000001845,STREET,0,NONE,2,2,OPEN,0,0,0,3425.72,0,589,PARCEL,2020-01-02T06:44:59
2020-01-02 06:45:00,VANDALISM,13B,MEDIUM,ORI101846,BLK0000001846,SCHOOL,0,NONE,3,3,CLEARED_EXCEPTION,0,0,0,1402.0,0,1027,STREET,2020-01-02T06:45:15
2020-01-02 06:46:00,ASSAULT,26C,HIGH,ORI101847,BLK0000001847,BUSINESS,0,SERIOUS,1,0,OPEN,0,0,0,1112.77,0,2908,STREET,2020-01-02T06:46:16
2020-01-02 06:47:00,NARCOTICS,240,MEDIUM,ORI101848,BLK0000001848,SCHOOL,0,SERIOUS,1,3,CLEARED_ARREST,0,0,0,2151.39,0,706,ZIP,2020-01-02T06:47:17
2020-01-02 06:48:00,THEFT,23B,LOW,ORI101849,BLK0000001849,BUSINESS,0,NONE,1,1,OPEN,0,0,0,1900.22,1,2248,STREET,2020-01-02T06:48:18
2020-01-02 06:49:00,ASSAULT,220,MEDIUM,ORI101850,BLK0000001850,OTHER,0,MINOR,3,1,OPEN,0,0,0,2657.48,0,772,PARCEL,2020-01-02T06:49:19
2020-01-02 06:50:00,FRAUD,23A,MEDIUM,ORI101851,BLK0000001851,PARK,1,NONE,2,2,OPEN,0,0,0,2493.81,0,3286,PARCEL,2020-01-02T06:50:20
2020-01-02 06:51:00,VANDALISM,26C,MEDIUM,ORI101852,BLK0000001852,PARK,0,NONE,1,2,OPEN,1,0,0,1587.3,1,2500,PARCEL,2020-01-02T06:51:21
2020-01-02 06:52:00,ROBBERY,26B,LOW,ORI101853,BLK0000001853,BAR,0,NONE,4,3,OPEN,0,0,0,179.57,1,1507,BLOCK,2020-01-02T06:52:22
2020-01-02 06:53:00,OTHER,240,LOW,ORI101854,BLK0000001854,PARK,0,NONE,6,2,OPEN,0,0,0,705.11,0,2960,PARCEL,2020-01-02T06:53:23
2020-01-02 06:54:00,VANDALISM,23B,MEDIUM,ORI101855,BLK0000001855,PARKING,0,MINOR,6,4,CLEARED_EXCEPTION,0,0,0,855.45,1,789,BLOCK,2020-01-02T06:54:24
2020-01-02 06:55:00,VANDALISM,250,MEDIUM,ORI101856,BLK0000001856,STREET,0,SERIOUS,4,2,CLEARED_ARREST,0,0,0,874.6,1,2202,BLOCK,2020-01-02T06:55:25
2020-01-02 06:56:00,DOMESTIC,23C,LOW,ORI101857,BLK0000001857,RESIDENCE,0,NONE,0,5,CLEARED_ARREST,0,0,0,652.84,0,2360,BLOCK,2020-01-02T06:56:26
2020-01-02 06:57:00,DOMESTIC,26A,HIGH,ORI101858,BLK0000001858,SCHOOL,1,NONE,3,0,OPEN,0,0,1,730.34,1,2074,STREET,2020-01-02T06:57:27
2020-01-02 06:58:00,BURGLARY,250,LOW,ORI101859,BLK0000001859,BUSINESS,0,NONE,3,5,OPEN,0,0,0,1361.3,0,2634,STREET,2020-01-02T06:58:28
2020-01-02 06:59:00,THEFT,13B,MEDIUM,ORI101860,BLK0000001860,RESIDENCE,0,NONE,3,3,OPEN,0,0,0,1822.12,0,337,STREET,2020-01-02T06:59:29
