tax_customs_reference_month,tax_customs_country_iso2,tax_customs_customs_office_code,tax_customs_partner_country_iso2,tax_customs_hs2_code,tax_customs_tariff_rate_pct,tax_customs_customs_value_eur,tax_customs_duty_collected_eur,tax_customs_antidumping_duty_flag,tax_customs_sanctions_goods_flag,tax_customs_risk_channel_code,tax_customs_phytosanitary_control_flag,tax_customs_security_safety_declaration_flag,tax_customs_clearance_time_hours_median,tax_customs_post_clearance_audit_flag,tax_customs_infringement_case_count,tax_customs_aep_authorised_economic_operator_flag,tax_customs_import_one_stop_shop_ioss_flag,tax_customs_data_source,tax_customs_data_extract_date
2024-09,SI,SICUST021,AU,89,9.997,16689248.58,1000759.8,0,0,RED,0,1,40.04,0,16,1,0,NATIONAL_CUSTOMS_ADMIN,2025-01-11
2024-10,AT,ATCUST022,DK,01,7.979,16777296.65,1222728.48,0,0,GREEN,0,1,34.18,1,20,0,1,ICS2_AGGREGATE,2024-04-11
2024-11,HR,HRCUST023,IE,12,14.812,16833350.88,1525726.7,0,0,YELLOW,0,1,60.57,1,15,1,0,TARIC_ANALYTICS,2024-06-23
2024-12,DK,DKCUST024,PL,23,5.475,16875992.86,589902.02,0,0,RED,0,1,30.57,0,4,0,1,FRAUD_RISK_SYSTEM,2025-12-16
2025-01,FR,FRCUST025,US,34,12.935,16939036.56,1821214.88,0,0,GREEN,0,1,17.1,1,7,1,0,NATIONAL_CUSTOMS_ADMIN,2025-02-13
2025-02,HU,HUCUST026,CA,45,2.179,16968822.24,385620.32,0,0,YELLOW,0,1,87.46,1,30,0,1,ICS2_AGGREGATE,2024-06-09
2025-03,LV,LVCUST027,AU,56,13.882,17036778.5,1671595.55,0,0,RED,0,1,83.28,0,35,0,0,TARIC_ANALYTICS,2025-09-23
2025-04,MT,MTCUST028,DK,67,6.211,17062778.94,923541.17,0,0,GREEN,0,1,38.18,1,37,0,0,FRAUD_RISK_SYSTEM,2024-05-02
2025-05,PT,PTCUST029,IE,78,11.047,17152957.98,1631283.85,0,0,YELLOW,0,1,1.22,0,39,0,0,NATIONAL_CUSTOMS_ADMIN,2025-12-07
2025-06,SI,SICUST030,PL,89,4.52,17201711.62,402198.11,0,0,RED,0,0,13.9,0,43,0,0,ICS2_AGGREGATE,2025-01-21
2025-07,AT,ATCUST031,US,01,9.772,17255163.34,1784198.18,0,0,GREEN,0,1,30.44,1,17,0,0,TARIC_ANALYTICS,2025-08-13
2025-08,HR,HRCUST032,CA,12,4.416,17317437.04,642416.98,0,0,YELLOW,0,1,69.05,1,32,0,0,FRAUD_RISK_SYSTEM,2024-05-31
2025-09,DK,DKCUST033,AU,23,12.422,17342996.64,2067994.02,0,0,RED,0,1,112.63,0,19,0,1,NATIONAL_CUSTOMS_ADMIN,2025-09-10
2025-10,FR,FRCUST034,DK,34,12.966,17424689.82,2090025.01,1,0,GREEN,1,1,19.11,1,20,0,1,ICS2_AGGREGATE,2025-07-25
2025-11,HU,HUCUST035,IE,45,11.618,17462478.25,1136934.57,0,0,YELLOW,0,1,67.52,1,8,0,1,TARIC_ANALYTICS,2024-06-24
2025-12,LV,LVCUST036,PL,56,4.906,17518052.88,714635.71,1,0,RED,0,1,4.81,1,27,0,0,FRAUD_RISK_SYSTEM,2026-01-11
2026-01,MT,MTCUST037,US,67,3.184,17593778.33,413264.76,0,0,GREEN,0,0,49.68,0,43,0,1,NATIONAL_CUSTOMS_ADMIN,2024-07-27
2026-02,PT,PTCUST038,CA,78,8.314,17636264.73,1010601.85,0,0,YELLOW,1,1,1.52,0,2,1,1,ICS2_AGGREGATE,2025-05-10
2026-03,SI,SICUST039,AU,89,3.861,17711565.4,351692.31,0,0,RED,0,1,104.96,0,39,0,0,TARIC_ANALYTICS,2024-03-12
2026-04,AT,ATCUST040,DK,01,2.164,17722531.13,321830.72,0,0,GREEN,1,1,67.8,0,41,0,0,FRAUD_RISK_SYSTEM,2025-02-06
2026-05,HR,HRCUST041,IE,12,16.77,17783139.63,1973055.78,0,1,YELLOW,1,0,19.94,0,21,0,0,NATIONAL_CUSTOMS_ADMIN,2026-02-03
2026-06,DK,DKCUST042,PL,23,16.753,17849758.47,2301194.38,1,0,RED,1,1,8.59,1,40,0,0,ICS2_AGGREGATE,2024-10-25
2026-07,FR,FRCUST043,US,34,10.785,17895065.42,1261061.58,0,0,GREEN,0,1,3.6,1,4,0,1,TARIC_ANALYTICS,2024-01-10
2026-08,HU,HUCUST044,CA,45,4.088,17987828.34,732259.58,0,0,YELLOW,0,1,82.1,0,34,0,0,FRAUD_RISK_SYSTEM,2025-12-06
2026-09,LV,LVCUST045,AU,56,4.124,18022899.3,456442.18,0,0,RED,0,1,78.93,0,19,1,1,NATIONAL_CUSTOMS_ADMIN,2025-03-10
2026-10,MT,MTCUST046,DK,67,16.959,18067908.46,1935403.45,0,0,GREEN,0,1,46.26,1,13,1,1,ICS2_AGGREGATE,2024-09-19
2026-11,PT,PTCUST047,IE,78,10.105,18112108.74,1787056.47,0,0,YELLOW,0,1,73.38,0,17,0,1,TARIC_ANALYTICS,2024-12-22
2026-12,SI,SICUST048,PL,89,3.872,18174120.6,625562.21,0,0,RED,0,1,33.07,1,45,1,0,FRAUD_RISK_SYSTEM,2025-09-08
2018-01,AT,ATCUST049,US,01,11.985,18231298.55,2163662.78,0,1,GREEN,0,1,49.06,0,38,0,1,NATIONAL_CUSTOMS_ADMIN,2024-03-05
2018-02,HR,HRCUST050,CA,12,3.691,18290128.97,694164.62,0,0,YELLOW,0,1,57.76,0,38,1,0,ICS2_AGGREGATE,2025-02-10
2018-03,DK,DKCUST051,AU,23,7.76,18343896.0,1080077.74,0,0,RED,1,1,45.74,1,14,0,1,TARIC_ANALYTICS,2025-02-04
2018-04,FR,FRCUST052,DK,34,1.701,18381229.01,317937.5,0,0,GREEN,0,1,65.46,1,2,0,0,FRAUD_RISK_SYSTEM,2024-02-22
2018-05,HU,HUCUST053,IE,45,0.684,18454494.51,107218.8,0,0,YELLOW,0,0,8.14,0,10,0,0,NATIONAL_CUSTOMS_ADMIN,2024-08-03
2018-06,LV,LVCUST054,PL,56,8.263,18521438.91,1163877.41,0,0,RED,0,0,15.07,1,45,0,1,ICS2_AGGREGATE,2024-12-12
2018-07,MT,MTCUST055,US,67,11.956,18560200.34,2192952.36,0,0,GREEN,0,1,69.21,0,32,1,0,TARIC_ANALYTICS,2026-01-16
2018-08,PT,PTCUST056,CA,78,4.909,18637529.23,520232.88,1,0,YELLOW,0,1,18.46,0,28,0,0,FRAUD_RISK_SYSTEM,2025-05-02
2018-09,SI,SICUST057,AU,89,0.367,18697546.0,43459.3,0,0,RED,0,1,77.75,0,34,0,0,NATIONAL_CUSTOMS_ADMIN,2024-06-27
2018-10,AT,ATCUST058,DK,01,0.225,18715658.5,44735.38,0,0,GREEN,0,0,66.86,0,21,1,1,ICS2_AGGREGATE,2025-09-24
2018-11,HR,HRCUST059,IE,12,1.696,18794463.55,341540.91,0,0,YELLOW,0,1,74.69,1,20,1,0,TARIC_ANALYTICS,2025-02-12
2018-12,DK,DKCUST060,PL,23,7.229,18858521.62,1314409.07,0,0,RED,0,0,19.97,1,19,0,0,FRAUD_RISK_SYSTEM,2025-09-22
2019-01,FR,FRCUST061,US,34,12.716,18882246.27,1182745.84,0,0,GREEN,1,0,22.96,1,20,0,1,NATIONAL_CUSTOMS_ADMIN,2024-06-17
2019-02,HU,HUCUST062,CA,45,12.534,18935012.47,2096987.4,0,0,YELLOW,0,1,17.51,0,4,0,0,ICS2_AGGREGATE,2024-02-08
2019-03,LV,LVCUST063,AU,56,9.969,19004722.68,937856.79,0,0,RED,0,1,77.83,1,11,0,0,TARIC_ANALYTICS,2025-05-22
2019-04,MT,MTCUST064,DK,67,6.83,19087387.81,890207.43,1,0,GREEN,0,1,20.26,0,9,0,0,FRAUD_RISK_SYSTEM,2024-10-06
2019-05,PT,PTCUST065,IE,78,7.759,19130890.61,968903.54,0,0,YELLOW,0,1,10.83,0,19,1,0,NATIONAL_CUSTOMS_ADMIN,2024-07-05
2019-06,SI,SICUST066,PL,89,4.058,19183910.91,694849.71,0,0,RED,0,1,104.16,0,26,0,0,ICS2_AGGREGATE,2026-01-14
2019-07,AT,ATCUST067,US,01,0.858,19227030.59,142065.07,0,0,GREEN,1,1,51.49,0,37,0,1,TARIC_ANALYTICS,2024-09-02
2019-08,HR,HRCUST068,CA,12,11.259,19289065.18,1512011.3,0,0,YELLOW,1,1,38.55,1,43,0,1,FRAUD_RISK_SYSTEM,2025-11-15
2019-09,DK,DKCUST069,AU,23,11.716,19340905.99,2049024.48,0,0,RED,1,1,72.74,1,24,1,1,NATIONAL_CUSTOMS_ADMIN,2024-12-02
2019-10,FR,FRCUST070,DK,34,10.358,19406277.86,1923214.02,0,0,GREEN,0,1,13.56,0,32,0,0,ICS2_AGGREGATE,2024-12-15
2019-11,HU,HUCUST071,IE,45,2.817,19445796.88,474560.72,1,0,YELLOW,0,1,38.95,1,9,0,0,TARIC_ANALYTICS,2024-08-16
2019-12,LV,LVCUST072,PL,56,10.62,19526579.67,1684635.71,0,0,RED,0,1,106.1,1,46,1,0,FRAUD_RISK_SYSTEM,2024-02-06
2020-01,MT,MTCUST073,US,67,14.118,19555863.59,2150115.93,1,0,GREEN,0,1,29.02,1,6,0,0,NATIONAL_CUSTOMS_ADMIN,2024-04-03
2020-02,PT,PTCUST074,CA,78,10.774,19635767.24,1905954.45,0,0,YELLOW,0,1,5.97,0,26,0,0,ICS2_AGGREGATE,2026-01-19
2020-03,SI,SICUST075,AU,89,12.867,19648610.05,2521337.06,0,0,RED,0,0,73.73,1,38,0,0,TARIC_ANALYTICS,2024-05-18
2020-04,AT,ATCUST076,DK,01,16.418,19719195.95,2188340.24,0,0,GREEN,0,1,65.06,0,3,1,1,FRAUD_RISK_SYSTEM,2025-03-16
2020-05,HR,HRCUST077,IE,12,16.543,19774492.37,3591713.39,0,1,YELLOW,0,1,11.38,1,12,0,1,NATIONAL_CUSTOMS_ADMIN,2025-08-23
2020-06,DK,DKCUST078,PL,23,14.556,19839792.15,1346788.93,0,0,RED,0,1,34.03,0,21,0,1,ICS2_AGGREGATE,2025-01-13
2020-07,FR,FRCUST079,US,34,6.155,19907300.45,831756.18,0,0,GREEN,0,1,37.05,0,18,1,0,TARIC_ANALYTICS,2024-04-01
2020-08,HU,HUCUST080,CA,45,10.596,19932275.84,1483812.32,0,0,YELLOW,0,1,65.54,0,26,0,0,FRAUD_RISK_SYSTEM,2025-01-28
2020-09,LV,LVCUST081,AU,56,9.638,20002255.82,1447347.17,0,0,RED,0,1,3.27,0,1,0,0,NATIONAL_CUSTOMS_ADMIN,2024-07-16
2020-10,MT,MTCUST082,DK,67,7.183,20044101.36,731348.9,0,0,GREEN,0,1,1.73,0,2,1,0,ICS2_AGGREGATE,2024-02-06
2020-11,PT,PTCUST083,IE,78,10.563,20120085.05,1420422.11,0,0,YELLOW,0,1,34.44,0,28,0,1,TARIC_ANALYTICS,2024-11-06
2020-12,SI,SICUST084,PL,89,15.049,20158170.81,2915096.77,0,0,RED,0,1,104.24,1,10,0,0,FRAUD_RISK_SYSTEM,2024-08-24
2021-01,AT,ATCUST085,US,01,7.798,20228129.94,1395339.69,0,0,GREEN,1,1,57.49,0,38,0,0,NATIONAL_CUSTOMS_ADMIN,2025-10-30
2021-02,HR,HRCUST086,CA,12,8.509,20295383.86,1782780.94,0,0,YELLOW,1,1,8.77,0,25,0,1,ICS2_AGGREGATE,2024-05-15
2021-03,DK,DKCUST087,AU,23,11.835,20319683.79,1208595.3,0,0,RED,0,0,16.03,1,33,0,1,TARIC_ANALYTICS,2024-07-18
2021-04,FR,FRCUST088,DK,34,0.633,20386990.83,79592.43,0,0,GREEN,0,1,41.21,1,42,0,0,FRAUD_RISK_SYSTEM,2025-04-12
2021-05,HU,HUCUST089,IE,45,8.321,20428799.96,883790.15,0,0,YELLOW,0,1,19.95,0,35,0,1,NATIONAL_CUSTOMS_ADMIN,2024-08-19
2021-06,LV,LVCUST090,PL,56,6.244,20498220.86,857078.44,0,0,RED,1,1,25.83,0,9,1,0,ICS2_AGGREGATE,2024-08-28
2021-07,MT,MTCUST091,US,67,14.76,20559936.65,1924242.64,0,0,GREEN,0,1,15.04,0,6,0,0,TARIC_ANALYTICS,2024-01-27
2021-08,PT,PTCUST092,CA,78,13.203,20619612.67,1396412.2,0,0,YELLOW,0,1,20.58,0,40,0,1,FRAUD_RISK_SYSTEM,2025-11-15
2021-09,SI,SICUST093,AU,89,5.507,20672911.31,1020757.15,0,0,RED,0,1,10.95,1,16,0,1,NATIONAL_CUSTOMS_ADMIN,2024-07-16
2021-10,AT,ATCUST094,DK,01,15.778,20710855.84,3229390.55,0,0,GREEN,1,1,55.93,0,33,1,0,ICS2_AGGREGATE,2025-12-17
2021-11,HR,HRCUST095,IE,12,6.373,20786722.66,1275965.26,0,0,YELLOW,0,1,35.33,1,20,0,1,TARIC_ANALYTICS,2024-12-27
2021-12,DK,DKCUST096,PL,23,1.509,20830270.04,299517.34,0,0,RED,0,0,30.88,0,13,1,0,FRAUD_RISK_SYSTEM,2024-09-21
2022-01,FR,FRCUST097,US,34,16.588,20857484.87,3657244.48,0,0,GREEN,0,1,39.06,0,18,0,0,NATIONAL_CUSTOMS_ADMIN,2024-03-18
2022-02,HU,HUCUST098,CA,45,11.722,20949431.15,2432679.34,0,0,YELLOW,0,1,17.86,1,36,0,1,ICS2_AGGREGATE,2025-02-25
2022-03,LV,LVCUST099,AU,56,2.418,20979127.98,413889.9,0,0,RED,0,1,24.42,1,35,0,0,TARIC_ANALYTICS,2025-10-28
2022-04,MT,MTCUST100,DK,67,1.215,21066245.1,184395.62,0,0,GREEN,0,0,60.78,0,21,0,0,FRAUD_RISK_SYSTEM,2025-04-01
2022-05,PT,PTCUST101,IE,78,7.588,21079605.37,1637668.53,0,1,YELLOW,0,1,13.01,0,15,0,0,NATIONAL_CUSTOMS_ADMIN,2026-02-16
2022-06,SI,SICUST102,PL,89,10.893,21131752.5,1093534.76,1,0,RED,0,1,39.23,1,14,1,1,ICS2_AGGREGATE,2025-01-16
2022-07,AT,ATCUST103,US,01,10.15,21231724.29,1751685.84,0,0,GREEN,0,1,69.81,0,31,1,1,TARIC_ANALYTICS,2024-06-24
2022-08,HR,HRCUST104,CA,12,3.632,21276582.32,789666.69,0,0,YELLOW,1,1,27.8,0,43,0,0,FRAUD_RISK_SYSTEM,2025-07-10
2022-09,DK,DKCUST105,AU,23,11.786,21324248.45,1623286.48,0,0,RED,1,1,88.0,1,38,0,1,NATIONAL_CUSTOMS_ADMIN,2024-09-13
2022-10,FR,FRCUST106,DK,34,12.443,21364989.05,1857517.16,0,1,GREEN,0,1,64.18,1,3,0,0,ICS2_AGGREGATE,2024-03-04
2022-11,HU,HUCUST107,IE,45,9.517,21431501.4,2206003.54,0,0,YELLOW,0,1,47.85,0,2,0,0,TARIC_ANALYTICS,2025-07-26
2022-12,LV,LVCUST108,PL,56,8.772,21463343.12,1131767.83,0,0,RED,0,1,60.9,1,34,0,0,FRAUD_RISK_SYSTEM,2024-04-06
2023-01,MT,MTCUST109,US,67,2.004,21516547.58,428317.74,0,0,GREEN,0,1,26.51,1,3,0,0,NATIONAL_CUSTOMS_ADMIN,2024-11-13
2023-02,PT,PTCUST110,CA,78,5.97,21582963.91,689384.41,0,0,YELLOW,0,1,35.92,1,18,0,0,ICS2_AGGREGATE,2024-02-15
2023-03,SI,SICUST111,AU,89,1.585,21634982.4,214821.0,0,0,RED,0,1,28.78,0,35,0,0,TARIC_ANALYTICS,2025-12-15
2023-04,AT,ATCUST112,DK,01,0.953,21689421.35,154326.95,0,0,GREEN,0,1,22.95,1,6,0,0,FRAUD_RISK_SYSTEM,2024-09-17
2023-05,HR,HRCUST113,IE,12,7.744,21757419.03,1680317.5,0,0,YELLOW,1,1,86.83,0,33,0,0,NATIONAL_CUSTOMS_ADMIN,2024-07-21
2023-06,DK,DKCUST114,PL,23,13.156,21817989.11,2196985.79,0,0,RED,1,1,114.58,0,34,0,0,ICS2_AGGREGATE,2025-04-16
2023-07,FR,FRCUST115,US,34,4.363,21851882.31,564819.31,0,0,GREEN,0,0,13.54,0,13,1,0,TARIC_ANALYTICS,2024-02-17
2023-08,HU,HUCUST116,CA,45,16.733,21930984.11,3125926.14,0,0,YELLOW,0,1,67.87,1,41,0,0,FRAUD_RISK_SYSTEM,2025-08-30
2023-09,LV,LVCUST117,AU,56,2.449,21986271.14,276191.03,0,1,RED,0,1,75.33,0,26,1,0,NATIONAL_CUSTOMS_ADMIN,2025-06-12
2023-10,MT,MTCUST118,DK,67,14.025,22052669.28,1468077.78,0,0,GREEN,0,1,53.55,1,41,1,0,ICS2_AGGREGATE,2025-10-26
2023-11,PT,PTCUST119,IE,78,4.618,22110396.66,1121988.04,0,0,YELLOW,0,0,10.97,0,20,0,0,TARIC_ANALYTICS,2024-08-14
2023-12,SI,SICUST120,PL,89,4.98,22129027.64,1046977.92,1,0,RED,0,1,56.89,0,41,0,0,FRAUD_RISK_SYSTEM,2024-03-08
2024-01,AT,ATCUST001,US,01,14.644,22181026.07,2390304.35,0,0,GREEN,0,1,16.58,1,37,0,1,NATIONAL_CUSTOMS_ADMIN,2025-02-01
2024-02,HR,HRCUST002,CA,12,7.849,22277157.91,1219188.14,0,0,YELLOW,0,1,28.2,0,26,0,0,ICS2_AGGREGATE,2024-01-09
2024-03,DK,DKCUST003,AU,23,10.259,22310023.97,2216151.2,0,0,RED,1,1,2.13,1,28,0,0,TARIC_ANALYTICS,2024-06-25
2024-04,FR,FRCUST004,DK,34,11.42,22355378.79,2042711.83,0,0,GREEN,0,1,20.34,1,41,0,0,FRAUD_RISK_SYSTEM,2025-10-18
2024-05,HU,HUCUST005,IE,45,13.754,22396503.74,2985989.82,0,0,YELLOW,0,0,59.2,1,12,0,0,NATIONAL_CUSTOMS_ADMIN,2024-02-02
2024-06,LV,LVCUST006,PL,56,14.294,22460353.72,2329900.65,1,0,RED,1,0,61.0,1,48,0,1,ICS2_AGGREGATE,2024-06-26
2024-07,MT,MTCUST007,US,67,5.93,22550067.89,1054865.57,0,0,GREEN,0,1,53.72,0,44,0,0,TARIC_ANALYTICS,2025-09-22
2024-08,PT,PTCUST008,CA,78,1.311,22608933.42,155051.06,0,0,YELLOW,0,1,13.94,1,22,0,0,FRAUD_RISK_SYSTEM,2025-10-14
2024-09,SI,SICUST009,AU,89,0.048,22653601.33,8849.9,0,0,RED,0,1,7.34,0,20,1,0,NATIONAL_CUSTOMS_ADMIN,2025-12-02
2024-10,AT,ATCUST010,DK,01,16.039,22699899.67,3095694.41,1,0,GREEN,1,1,67.24,1,34,0,0,ICS2_AGGREGATE,2026-01-14
2024-11,HR,HRCUST011,IE,12,2.78,22734579.64,512914.49,0,0,YELLOW,0,1,61.93,0,3,0,0,TARIC_ANALYTICS,2025-02-08
2024-12,DK,DKCUST012,PL,23,9.463,22811770.5,1596250.32,0,0,RED,1,0,16.62,0,7,1,1,FRAUD_RISK_SYSTEM,2025-01-08
2025-01,FR,FRCUST013,US,34,1.57,22862957.71,314250.5,0,0,GREEN,0,1,25.52,1,41,0,0,NATIONAL_CUSTOMS_ADMIN,2024-05-11
2025-02,HU,HUCUST014,CA,45,1.28,22892968.95,251378.46,0,0,YELLOW,0,1,83.96,0,3,1,0,ICS2_AGGREGATE,2024-11-17
2025-03,LV,LVCUST015,AU,56,12.44,22983143.43,1946008.94,0,0,RED,0,1,74.28,0,31,1,1,TARIC_ANALYTICS,2026-01-18
2025-04,MT,MTCUST016,DK,67,4.86,23027203.38,1222127.32,0,0,GREEN,0,1,65.76,1,34,0,0,FRAUD_RISK_SYSTEM,2024-12-03
2025-05,PT,PTCUST017,IE,78,2.507,23079970.52,287735.79,0,0,YELLOW,0,1,64.52,0,24,1,0,NATIONAL_CUSTOMS_ADMIN,2025-06-08
2025-06,SI,SICUST018,PL,89,3.284,23125797.5,722346.86,0,0,RED,1,1,117.71,0,1,0,1,ICS2_AGGREGATE,2025-09-04
2025-07,AT,ATCUST019,US,01,1.911,23212800.72,218385.08,0,0,GREEN,0,1,7.07,0,29,0,1,TARIC_ANALYTICS,2024-10-25
2025-08,HR,HRCUST020,CA,12,2.905,23242967.62,347997.19,0,0,YELLOW,0,1,85.72,0,9,0,0,FRAUD_RISK_SYSTEM,2025-01-05
2025-09,DK,DKCUST021,AU,23,7.804,23319338.19,1667418.66,0,0,RED,0,1,100.28,0,45,1,0,NATIONAL_CUSTOMS_ADMIN,2025-09-10
2025-10,FR,FRCUST022,DK,34,2.678,23341653.3,297616.9,0,0,GREEN,0,1,0.85,0,16,0,0,ICS2_AGGREGATE,2024-12-28
2025-11,HU,HUCUST023,IE,45,2.613,23426241.82,379826.43,0,0,YELLOW,1,1,42.92,0,0,0,1,TARIC_ANALYTICS,2024-09-11
2025-12,LV,LVCUST024,PL,56,0.205,23441409.94,22023.31,0,0,RED,0,1,61.42,0,57,1,0,FRAUD_RISK_SYSTEM,2024-10-28
2026-01,MT,MTCUST025,US,67,6.336,23541813.1,846800.83,0,0,GREEN,0,0,34.79,0,24,0,1,NATIONAL_CUSTOMS_ADMIN,2024-09-14
2026-02,PT,PTCUST026,CA,78,10.051,23557194.27,2003981.44,0,0,YELLOW,0,1,60.42,0,0,1,0,ICS2_AGGREGATE,2024-04-14
2026-03,SI,SICUST027,AU,89,5.733,23610386.03,865923.21,0,0,RED,0,0,4.04,1,42,0,1,TARIC_ANALYTICS,2025-09-22
2026-04,AT,ATCUST028,DK,01,3.824,23691930.56,768276.34,0,0,GREEN,1,1,58.93,0,8,0,1,FRAUD_RISK_SYSTEM,2025-04-14
2026-05,HR,HRCUST029,IE,12,4.656,23753229.54,540415.47,0,0,YELLOW,0,1,20.31,0,25,0,0,NATIONAL_CUSTOMS_ADMIN,2025-01-06
2026-06,DK,DKCUST030,PL,23,3.371,23783931.16,384959.96,0,0,RED,0,1,110.84,1,26,0,0,ICS2_AGGREGATE,2024-11-26
2026-07,FR,FRCUST031,US,34,14.951,23850520.06,3600119.76,0,0,GREEN,0,1,21.01,1,31,1,1,TARIC_ANALYTICS,2024-04-11
2026-08,HU,HUCUST032,CA,45,3.06,23897091.16,560210.98,0,0,YELLOW,0,0,70.06,1,33,1,0,FRAUD_RISK_SYSTEM,2025-01-10
2026-09,LV,LVCUST033,AU,56,2.052,23977252.17,477595.06,0,0,RED,0,1,98.1,0,3,0,1,NATIONAL_CUSTOMS_ADMIN,2024-07-25
2026-10,MT,MTCUST034,DK,67,13.6,24008896.94,2994299.46,0,0,GREEN,0,1,70.12,1,22,0,0,ICS2_AGGREGATE,2025-09-23
2026-11,PT,PTCUST035,IE,78,9.405,24086235.37,1473493.33,0,0,YELLOW,0,1,72.54,1,5,0,0,TARIC_ANALYTICS,2024-06-01
2026-12,SI,SICUST036,PL,89,14.854,24105129.28,3616670.06,0,0,RED,0,0,110.94,0,47,0,1,FRAUD_RISK_SYSTEM,2025-07-16
2018-01,AT,ATCUST037,US,01,13.161,24179634.28,2016985.59,0,0,GREEN,1,1,32.76,1,32,0,1,NATIONAL_CUSTOMS_ADMIN,2025-09-29
2018-02,HR,HRCUST038,CA,12,2.154,24231951.21,372132.87,0,0,YELLOW,0,1,55.48,1,40,0,1,ICS2_AGGREGATE,2025-07-05
2018-03,DK,DKCUST039,AU,23,2.974,24278300.3,565507.86,0,0,RED,0,1,18.15,0,21,0,1,TARIC_ANALYTICS,2025-10-21
2018-04,FR,FRCUST040,DK,34,10.374,24355667.85,2328587.54,0,0,GREEN,0,1,11.95,1,28,0,1,FRAUD_RISK_SYSTEM,2024-08-23
2018-05,HU,HUCUST041,IE,45,16.34,24407914.99,2451177.17,0,0,YELLOW,0,0,66.36,0,45,1,1,NATIONAL_CUSTOMS_ADMIN,2024-11-08
2018-06,LV,LVCUST042,PL,56,1.681,24457008.54,401630.41,0,0,RED,0,1,119.49,0,25,0,0,ICS2_AGGREGATE,2026-01-01
2018-07,MT,MTCUST043,US,67,3.925,24506863.2,750217.39,0,0,GREEN,0,1,3.65,0,27,1,1,TARIC_ANALYTICS,2024-01-19
2018-08,PT,PTCUST044,CA,78,0.416,24543662.06,80435.39,0,0,YELLOW,0,1,13.21,1,0,1,0,FRAUD_RISK_SYSTEM,2025-03-27
2018-09,SI,SICUST045,AU,89,4.996,24630283.76,645610.33,0,0,RED,0,1,71.51,0,39,0,0,NATIONAL_CUSTOMS_ADMIN,2024-04-14
2018-10,AT,ATCUST046,DK,01,14.584,24691282.11,2209948.74,0,0,GREEN,0,1,25.36,1,23,0,0,ICS2_AGGREGATE,2024-11-27
2018-11,HR,HRCUST047,IE,12,16.751,24745934.77,3170452.78,0,0,YELLOW,1,1,34.86,1,39,0,0,TARIC_ANALYTICS,2025-06-17
2018-12,DK,DKCUST048,PL,23,9.427,24764336.82,1065188.93,0,0,RED,1,0,31.78,0,17,0,0,FRAUD_RISK_SYSTEM,2025-09-19
2019-01,FR,FRCUST049,US,34,11.362,24818455.74,1957774.7,0,0,GREEN,1,1,10.01,1,39,1,0,NATIONAL_CUSTOMS_ADMIN,2024-02-02
2019-02,HU,HUCUST050,CA,45,7.304,24874149.62,1577478.79,0,0,YELLOW,0,1,2.51,0,35,0,1,ICS2_AGGREGATE,2025-11-30
2019-03,LV,LVCUST051,AU,56,5.995,24957955.5,967751.28,0,0,RED,0,1,88.29,0,38,0,0,TARIC_ANALYTICS,2026-01-29
2019-04,MT,MTCUST052,DK,67,3.068,25011094.23,402092.24,0,0,GREEN,0,1,1.9,0,19,1,0,FRAUD_RISK_SYSTEM,2025-06-26
2019-05,PT,PTCUST053,IE,78,5.061,25074736.51,1221459.59,0,0,YELLOW,0,1,59.0,0,30,0,0,NATIONAL_CUSTOMS_ADMIN,2024-01-10
2019-06,SI,SICUST054,PL,89,2.709,25127080.58,546053.67,0,0,RED,0,1,128.14,1,20,0,0,ICS2_AGGREGATE,2024-02-20
2019-07,AT,ATCUST055,US,01,4.529,25151329.21,669104.59,0,1,GREEN,0,1,34.35,0,28,0,0,TARIC_ANALYTICS,2025-12-17
2019-08,HR,HRCUST056,CA,12,10.183,25217495.98,1770282.42,0,0,YELLOW,1,1,61.1,1,25,0,1,FRAUD_RISK_SYSTEM,2024-08-19
2019-09,DK,DKCUST057,AU,23,13.726,25281413.74,2797831.01,0,0,RED,0,1,27.67,1,39,0,0,NATIONAL_CUSTOMS_ADMIN,2025-09-30
2019-10,FR,FRCUST058,DK,34,10.281,25316827.84,2731693.36,0,0,GREEN,1,1,6.8,0,40,0,0,ICS2_AGGREGATE,2026-02-01
2019-11,HU,HUCUST059,IE,45,15.765,25373974.96,2930300.26,0,0,YELLOW,0,1,82.11,0,19,1,1,TARIC_ANALYTICS,2026-02-21
2019-12,LV,LVCUST060,PL,56,11.999,25449421.78,1990836.22,0,0,RED,0,1,126.84,0,37,0,1,FRAUD_RISK_SYSTEM,2024-03-09
2020-01,MT,MTCUST061,US,67,10.898,25487764.03,2440888.63,1,0,GREEN,0,1,68.81,0,34,0,1,NATIONAL_CUSTOMS_ADMIN,2025-05-16
2020-02,PT,PTCUST062,CA,78,8.547,25564503.09,1909022.28,0,0,YELLOW,0,1,76.57,0,19,1,1,ICS2_AGGREGATE,2026-01-04
2020-03,SI,SICUST063,AU,89,14.606,25605206.88,3043004.11,0,0,RED,0,1,125.92,0,11,0,0,TARIC_ANALYTICS,2024-06-06
2020-04,AT,ATCUST064,DK,01,16.196,25651785.42,2074432.15,0,1,GREEN,0,1,43.94,0,13,0,1,FRAUD_RISK_SYSTEM,2025-08-08
