edu_enroll_collection_date,edu_enroll_campus_id,edu_enroll_enrollment_total,edu_enroll_enrollment_by_grade_band,edu_enroll_new_entries_count,edu_enroll_withdrawals_count,edu_enroll_mobility_rate_pct,edu_enroll_average_daily_attendance,edu_enroll_seat_capacity,edu_enroll_class_size_average,edu_enroll_teacher_vacancy_count,edu_enroll_substitute_fill_rate_pct,edu_enroll_transport_ridership_count,edu_enroll_meal_program_participation,edu_enroll_after_school_participation,edu_enroll_internet_device_access_rate,edu_enroll_learning_loss_indicator,edu_enroll_weather_closure_days,edu_enroll_instructional_minutes_week,edu_enroll_data_quality_flag
2024-02-11,CAMP101642,3832,ELEM,177,7,29.91,3272,4144,17.68,24,46.51,3385,PAID_ONLY,2.93,76.56,UNKNOWN,1,1583,PASS
2024-02-12,CAMP101643,3778,MIDDLE,152,61,30.56,3222,4606,27.94,9,52.84,3434,UNIVERSAL,45.22,91.38,MODERATE,17,1690,PASS
2024-02-13,CAMP101644,3070,ELEM,202,129,24.84,2544,3468,24.11,10,69.02,3286,MIXED,45.41,90.98,MODERATE,16,1617,PASS
2024-02-14,CAMP101645,2560,HIGH,128,53,33.8,2418,3034,19.39,14,91.41,798,MIXED,8.39,93.77,HIGH,0,1736,PASS
2024-02-15,CAMP101646,1663,ELEM,190,164,23.33,1550,1984,31.28,5,75.12,36,UNIVERSAL,30.63,82.63,UNKNOWN,15,1248,PASS
2024-02-16,CAMP101647,1948,HIGH,110,99,23.07,1891,2225,30.36,14,56.54,1657,FREE_REDUCED,15.96,71.89,LOW,10,1269,PASS
2024-02-17,CAMP101648,3024,MIDDLE,0,158,24.93,2588,4041,28.18,7,99.83,896,UNIVERSAL,63.75,76.89,MODERATE,15,1892,WARN
2024-02-18,CAMP101649,429,HIGH,157,212,28.11,357,578,25.44,17,81.56,2522,MIXED,42.29,62.33,MODERATE,12,1540,PASS
2024-02-19,CAMP101650,1180,ELEM,117,13,29.96,1135,1276,31.53,10,79.5,826,PAID_ONLY,11.62,71.19,HIGH,12,1205,PASS
2024-02-20,CAMP101651,1600,MIDDLE,6,173,34.99,1328,1947,20.93,29,78.23,2880,PAID_ONLY,74.59,93.37,MODERATE,4,1471,PASS
2024-02-21,CAMP101652,4132,ELEM,164,90,29.77,3786,5369,22.54,23,88.22,3363,PAID_ONLY,46.05,78.67,LOW,19,1239,PASS
2024-02-22,CAMP101653,509,HIGH,150,219,1.03,479,657,23.25,19,80.71,2552,FREE_REDUCED,30.93,81.16,MODERATE,2,1538,PASS
2024-02-23,CAMP101654,2359,HIGH,129,209,23.62,2074,3167,31.33,3,95.07,431,MIXED,67.85,89.03,HIGH,14,1302,PASS
2024-02-24,CAMP101655,220,K12,218,72,13.47,203,239,18.09,24,89.09,192,MIXED,42.33,80.11,LOW,0,1470,PASS
2024-02-25,CAMP101656,3875,MIDDLE,138,194,19.51,3192,4152,18.45,9,51.88,584,FREE_REDUCED,59.64,91.61,UNKNOWN,15,1244,PASS
2024-02-26,CAMP101657,1780,MIDDLE,110,86,10.87,1698,2177,21.03,10,84.76,1962,MIXED,4.51,69.0,MODERATE,5,1745,PASS
2024-02-27,CAMP101658,3157,HIGH,70,98,11.81,2725,3364,16.61,18,47.49,1855,PAID_ONLY,70.08,97.6,UNKNOWN,3,1349,WARN
2024-02-28,CAMP101659,1504,ELEM,124,6,22.68,1419,1702,15.01,12,93.96,3235,UNIVERSAL,71.02,69.64,LOW,18,1738,PASS
2024-02-29,CAMP101660,2876,ELEM,24,206,12.91,2486,3519,29.26,10,57.72,2398,FREE_REDUCED,70.95,98.34,LOW,10,1644,PASS
2024-03-01,CAMP101661,3154,ELEM,82,120,31.35,2907,3716,26.18,26,40.57,988,MIXED,1.26,84.68,UNKNOWN,0,1541,WARN
2024-03-02,CAMP101662,1884,K12,214,190,3.61,1715,2514,24.07,7,56.96,2030,FREE_REDUCED,48.16,65.66,LOW,17,1557,PASS
2024-03-03,CAMP101663,3895,ELEM,82,55,12.46,3696,4737,19.4,0,40.51,901,FREE_REDUCED,68.8,60.45,MODERATE,18,1232,PASS
2024-03-04,CAMP101664,2113,ELEM,45,41,25.12,1873,2709,16.84,29,52.68,579,PAID_ONLY,62.56,64.28,MODERATE,1,1740,PASS
2024-03-05,CAMP101665,946,HIGH,55,57,24.59,783,1155,25.81,6,97.24,862,UNIVERSAL,48.42,68.07,LOW,4,1202,PASS
2024-03-06,CAMP101666,316,ELEM,99,125,30.99,308,370,21.26,2,81.72,2817,FREE_REDUCED,63.84,92.76,UNKNOWN,13,1788,PASS
2024-03-07,CAMP101667,2114,MIDDLE,139,42,4.78,1948,2387,21.08,14,94.37,1209,MIXED,56.9,75.67,LOW,20,1472,PASS
2024-03-08,CAMP101668,2891,ELEM,94,21,11.01,2749,3807,16.19,5,69.7,824,PAID_ONLY,8.31,78.17,UNKNOWN,3,1774,PASS
2024-03-09,CAMP101669,1088,HIGH,84,73,29.47,965,1363,26.89,18,98.41,624,MIXED,21.89,99.03,MODERATE,11,1823,PASS
2024-03-10,CAMP101670,3443,HIGH,0,124,3.57,3312,3943,23.9,23,55.62,1234,UNIVERSAL,64.14,58.2,UNKNOWN,3,1879,WARN
2024-03-11,CAMP101671,181,MIDDLE,75,13,5.65,164,197,14.85,15,76.99,3770,MIXED,36.03,62.79,MODERATE,10,1663,PASS
2024-03-12,CAMP101672,175,K12,12,122,25.74,167,195,18.84,14,79.9,179,FREE_REDUCED,53.64,79.36,MODERATE,12,1329,PASS
2024-03-13,CAMP101673,1339,HIGH,14,154,2.95,1100,1478,20.38,2,93.46,3099,PAID_ONLY,62.57,88.7,MODERATE,16,1868,PASS
2024-03-14,CAMP101674,1214,K12,181,71,16.08,1035,1491,20.25,26,46.72,2282,FREE_REDUCED,60.26,70.68,UNKNOWN,6,1753,PASS
2024-03-15,CAMP101675,3947,ELEM,6,35,14.72,3445,4918,19.49,15,56.31,711,UNIVERSAL,28.28,78.92,UNKNOWN,13,1540,WARN
2024-03-16,CAMP101676,2040,MIDDLE,90,68,10.9,1901,2682,15.33,19,97.87,3745,FREE_REDUCED,43.12,74.04,MODERATE,0,1684,PASS
2024-03-17,CAMP101677,2558,MIDDLE,58,218,25.73,2233,2910,25.19,24,54.01,2363,MIXED,18.73,85.15,LOW,19,1501,PASS
2024-03-18,CAMP101678,3219,K12,69,37,4.13,2977,3551,21.71,25,49.1,2897,MIXED,70.25,93.16,MODERATE,2,1577,PASS
2024-03-19,CAMP101679,3689,ELEM,183,146,31.87,3167,4323,20.48,14,94.32,1814,PAID_ONLY,26.38,80.03,LOW,20,1653,PASS
2024-03-20,CAMP101680,2046,K12,216,117,8.28,1740,2399,14.85,23,57.24,540,PAID_ONLY,8.19,87.48,MODERATE,11,1832,PASS
2024-03-21,CAMP101681,2835,HIGH,160,35,13.13,2593,3421,27.81,5,79.22,3567,PAID_ONLY,48.45,71.4,HIGH,13,1303,PASS
2024-03-22,CAMP101682,2005,ELEM,98,199,32.44,1899,2392,28.08,28,49.98,2197,UNIVERSAL,6.39,72.29,LOW,11,1374,PASS
2024-03-23,CAMP101683,243,MIDDLE,74,93,31.33,199,254,14.68,26,67.8,1502,PAID_ONLY,30.95,66.1,HIGH,5,1415,PASS
2024-03-24,CAMP101684,3982,ELEM,91,7,2.96,3394,4314,17.23,3,41.85,3784,PAID_ONLY,69.99,87.99,LOW,4,1309,WARN
2024-03-25,CAMP101685,3046,ELEM,12,12,13.32,2877,4049,29.3,8,93.74,2906,MIXED,67.35,75.38,UNKNOWN,7,1220,PASS
2024-03-26,CAMP101686,2454,ELEM,195,17,14.0,2077,3156,27.17,19,56.67,3344,FREE_REDUCED,24.01,85.94,MODERATE,2,1209,PASS
2024-03-27,CAMP101687,2259,K12,89,177,33.01,2083,3028,31.19,3,51.47,570,MIXED,72.09,70.46,MODERATE,10,1412,PASS
2024-03-28,CAMP101688,2685,K12,152,1,5.08,2549,2802,28.29,19,92.8,2499,PAID_ONLY,23.82,81.17,UNKNOWN,2,1550,PASS
2024-03-29,CAMP101689,3366,HIGH,80,29,24.9,2857,3637,14.37,9,61.83,489,PAID_ONLY,13.44,61.42,LOW,0,1689,PASS
2024-03-30,CAMP101690,2072,HIGH,140,1,33.43,1760,2419,24.49,25,58.42,2277,PAID_ONLY,63.49,61.51,MODERATE,14,1458,PASS
2024-03-31,CAMP101691,3759,K12,22,30,2.94,3251,4694,25.53,2,74.75,2146,MIXED,28.79,72.49,HIGH,19,1605,PASS
2024-04-01,CAMP101692,1845,ELEM,103,212,19.06,1693,2192,22.24,8,90.22,1052,UNIVERSAL,18.66,87.54,MODERATE,9,1729,PASS
2024-04-02,CAMP101693,3500,ELEM,98,63,17.81,3291,4137,31.77,16,60.0,2196,FREE_REDUCED,64.93,86.17,LOW,5,1342,PASS
2024-04-03,CAMP101694,3940,MIDDLE,73,156,10.14,3443,4619,18.06,4,49.48,1451,UNIVERSAL,69.36,57.77,LOW,9,1223,PASS
2024-04-04,CAMP101695,1960,HIGH,187,33,21.32,1884,2097,15.47,5,55.31,319,MIXED,49.87,86.3,LOW,2,1314,PASS
2024-04-05,CAMP101696,2003,MIDDLE,102,44,10.65,1754,2583,18.45,12,57.31,3370,PAID_ONLY,37.21,86.87,HIGH,1,1545,PASS
2024-04-06,CAMP101697,224,MIDDLE,194,184,5.7,206,253,20.72,6,98.41,1077,PAID_ONLY,1.09,69.93,HIGH,16,1582,PASS
2024-04-07,CAMP101698,3665,K12,124,48,16.38,3432,4402,14.05,28,82.36,3756,FREE_REDUCED,27.52,81.47,UNKNOWN,15,1697,PASS
2024-04-08,CAMP101699,3036,ELEM,63,142,6.81,2506,3769,14.11,21,76.37,1402,PAID_ONLY,5.47,84.08,MODERATE,17,1775,PASS
2024-04-09,CAMP101700,1768,MIDDLE,44,8,11.92,1507,2036,16.27,7,94.58,1131,UNIVERSAL,65.0,99.75,MODERATE,11,1753,PASS
2024-04-10,CAMP101701,1065,K12,44,19,30.02,931,1150,28.65,1,90.87,2858,FREE_REDUCED,56.33,68.37,LOW,9,1385,PASS
2024-04-11,CAMP101702,2515,ELEM,143,105,11.59,2373,2621,15.27,19,99.79,2719,FREE_REDUCED,1.22,79.78,MODERATE,0,1685,PASS
2024-04-12,CAMP101703,829,ELEM,158,47,19.06,809,1060,21.12,7,75.72,170,UNIVERSAL,60.19,95.15,MODERATE,20,1382,PASS
2024-04-13,CAMP101704,233,ELEM,13,204,2.6,196,267,21.53,16,61.61,1827,PAID_ONLY,26.7,84.53,MODERATE,3,1231,WARN
2024-04-14,CAMP101705,3376,HIGH,127,181,18.81,3297,3763,23.21,23,63.2,190,PAID_ONLY,32.29,85.45,HIGH,16,1879,PASS
2024-04-15,CAMP101706,873,MIDDLE,144,167,28.96,825,983,14.85,23,67.97,1992,MIXED,7.08,69.77,MODERATE,19,1376,PASS
2024-04-16,CAMP101707,2314,ELEM,128,4,17.06,2088,2654,25.69,5,72.97,3650,FREE_REDUCED,20.95,62.59,LOW,14,1344,WARN
2024-04-17,CAMP101708,2329,MIDDLE,180,47,27.99,1971,3075,25.74,6,73.62,3773,MIXED,7.33,64.99,MODERATE,18,1402,WARN
2024-04-18,CAMP101709,2508,ELEM,163,164,3.91,2277,3001,25.12,6,84.21,2046,PAID_ONLY,41.14,67.89,LOW,0,1320,PASS
2024-04-19,CAMP101710,259,MIDDLE,186,171,15.66,224,348,17.53,13,61.96,2627,FREE_REDUCED,20.6,57.09,UNKNOWN,2,1624,WARN
2024-04-20,CAMP101711,642,ELEM,160,171,34.87,602,799,20.86,29,56.2,3782,MIXED,64.16,93.89,UNKNOWN,18,1706,PASS
2024-04-21,CAMP101712,2783,MIDDLE,173,184,19.54,2726,3349,29.14,1,62.9,42,PAID_ONLY,9.81,70.7,MODERATE,11,1323,PASS
2024-04-22,CAMP101713,777,K12,120,133,11.58,740,974,21.13,5,72.6,90,MIXED,9.74,63.93,MODERATE,1,1690,WARN
2024-04-23,CAMP101714,4165,MIDDLE,43,47,18.77,3972,5271,18.9,6,85.84,3267,PAID_ONLY,67.82,93.68,HIGH,17,1543,PASS
2024-04-24,CAMP101715,3016,MIDDLE,204,154,8.56,2595,3683,14.85,25,86.94,3406,FREE_REDUCED,33.59,86.05,MODERATE,11,1448,PASS
2024-04-25,CAMP101716,481,HIGH,167,158,6.42,416,566,24.12,22,99.74,3023,UNIVERSAL,40.73,58.25,UNKNOWN,20,1778,PASS
2024-04-26,CAMP101717,932,ELEM,175,92,13.66,781,1132,21.86,27,73.93,2199,UNIVERSAL,20.18,99.76,LOW,14,1488,PASS
2024-04-27,CAMP101718,1903,ELEM,102,36,21.82,1734,2070,30.36,9,71.34,3610,PAID_ONLY,49.69,82.61,LOW,17,1688,PASS
2024-04-28,CAMP101719,2472,K12,219,170,27.98,2086,2770,31.83,18,91.25,2475,MIXED,25.98,82.17,LOW,4,1405,PASS
2024-04-29,CAMP101720,3915,MIDDLE,38,7,18.19,3798,5174,30.42,4,63.39,3521,FREE_REDUCED,42.23,64.26,HIGH,12,1747,PASS
2024-04-30,CAMP101721,3340,ELEM,33,25,5.86,3099,3809,14.64,15,63.29,678,UNIVERSAL,24.84,86.41,HIGH,5,1775,PASS
2024-05-01,CAMP101722,1729,K12,173,82,32.99,1583,1823,20.25,7,92.42,1424,FREE_REDUCED,32.6,79.23,MODERATE,5,1376,PASS
2024-05-02,CAMP101723,2862,MIDDLE,17,174,5.96,2565,3213,16.73,19,75.82,484,UNIVERSAL,72.21,60.58,LOW,9,1729,PASS
2024-05-03,CAMP101724,1261,HIGH,93,10,12.45,1064,1537,19.48,7,94.9,2591,MIXED,20.47,78.64,UNKNOWN,6,1589,PASS
2024-05-04,CAMP101725,3693,MIDDLE,39,151,27.31,3129,4557,20.35,9,65.43,966,PAID_ONLY,13.7,58.21,UNKNOWN,8,1642,PASS
2024-05-05,CAMP101726,396,ELEM,80,219,32.07,378,422,21.51,3,66.81,2074,MIXED,70.06,60.86,HIGH,14,1408,PASS
2024-05-06,CAMP101727,3203,ELEM,65,101,6.13,2929,3826,31.07,23,75.82,1167,MIXED,23.54,64.12,HIGH,12,1897,PASS
2024-05-07,CAMP101728,3135,HIGH,5,3,13.31,2587,3461,24.65,28,94.37,428,UNIVERSAL,14.77,61.18,UNKNOWN,18,1370,PASS
2024-05-08,CAMP101729,2038,K12,105,83,32.43,1810,2468,22.28,13,45.39,2543,FREE_REDUCED,72.73,60.35,MODERATE,1,1331,PASS
2024-05-09,CAMP101730,524,HIGH,127,28,24.73,470,534,29.24,5,79.99,743,MIXED,19.26,92.02,LOW,12,1657,WARN
2024-05-10,CAMP101731,2093,ELEM,122,165,24.1,1947,2402,20.82,4,51.86,2882,MIXED,22.77,88.86,LOW,2,1428,PASS
2024-05-11,CAMP101732,1462,ELEM,202,58,4.32,1273,1594,20.28,28,42.83,796,FREE_REDUCED,1.45,96.32,MODERATE,15,1333,PASS
2024-05-12,CAMP101733,1890,K12,22,109,5.81,1628,2363,14.57,16,47.98,32,FREE_REDUCED,19.11,56.89,UNKNOWN,12,1391,PASS
2024-05-13,CAMP101734,347,ELEM,44,65,18.18,302,420,15.97,2,93.81,2359,MIXED,29.95,56.53,UNKNOWN,18,1424,WARN
2024-05-14,CAMP101735,4169,HIGH,19,217,24.33,3467,4322,18.08,17,66.5,3029,PAID_ONLY,0.63,76.66,LOW,16,1201,PASS
2024-05-15,CAMP101736,2722,ELEM,115,90,30.74,2444,3351,21.9,5,75.48,2057,MIXED,72.37,85.13,LOW,2,1306,PASS
2024-05-16,CAMP101737,2535,ELEM,65,70,25.56,2280,3153,20.48,24,44.72,1667,MIXED,42.62,72.91,HIGH,13,1477,PASS
2024-05-17,CAMP101738,1281,K12,148,117,21.48,1074,1510,25.54,25,56.77,3523,MIXED,31.83,74.21,LOW,9,1807,PASS
2024-05-18,CAMP101739,2594,HIGH,89,114,15.17,2360,3233,29.71,6,71.28,439,MIXED,32.44,63.27,MODERATE,7,1393,PASS
2024-05-19,CAMP101740,999,HIGH,26,64,5.44,935,1311,28.28,7,41.3,2984,MIXED,51.98,87.35,LOW,1,1343,PASS
2024-05-20,CAMP101741,1272,K12,137,42,28.98,1147,1500,29.66,0,63.02,1660,MIXED,33.09,60.47,MODERATE,16,1346,PASS
2024-05-21,CAMP101742,166,HIGH,195,16,9.63,141,190,24.02,2,53.38,1793,MIXED,49.51,79.04,HIGH,1,1367,PASS
2024-05-22,CAMP101743,3393,ELEM,216,105,32.71,2883,3767,27.72,19,93.06,1411,FREE_REDUCED,9.6,69.96,MODERATE,6,1327,PASS
2024-05-23,CAMP101744,2651,ELEM,158,3,10.61,2275,3422,15.42,8,77.3,787,PAID_ONLY,58.01,92.5,MODERATE,1,1593,WARN
2024-05-24,CAMP101745,1067,ELEM,71,100,15.43,973,1162,22.64,5,81.11,2816,MIXED,7.67,74.7,HIGH,4,1817,PASS
2024-05-25,CAMP101746,1473,MIDDLE,93,124,16.64,1355,1605,24.33,5,69.29,3336,FREE_REDUCED,54.58,74.39,HIGH,9,1562,PASS
2024-05-26,CAMP101747,3486,MIDDLE,151,53,33.78,3156,4256,19.32,8,60.9,937,PAID_ONLY,52.16,93.6,LOW,12,1484,PASS
2024-05-27,CAMP101748,2760,HIGH,75,183,16.76,2681,2883,30.52,23,48.39,2850,MIXED,71.17,76.41,MODERATE,17,1537,PASS
2024-05-28,CAMP101749,679,HIGH,108,48,7.98,646,843,18.11,3,92.3,3496,UNIVERSAL,46.39,64.64,LOW,8,1433,PASS
2024-05-29,CAMP101750,1422,HIGH,157,26,13.2,1176,1549,22.19,9,49.54,2407,UNIVERSAL,54.62,58.01,MODERATE,4,1382,PASS
2024-05-30,CAMP101751,654,HIGH,207,56,15.34,567,698,17.06,17,41.96,3317,MIXED,38.18,56.36,HIGH,1,1391,PASS
2024-05-31,CAMP101752,1177,MIDDLE,129,91,10.0,1055,1352,22.15,18,44.4,1364,UNIVERSAL,10.5,63.64,LOW,17,1512,PASS
2024-06-01,CAMP101753,1329,MIDDLE,73,190,30.34,1230,1567,14.65,7,62.5,573,PAID_ONLY,68.83,68.68,LOW,1,1758,PASS
2024-06-02,CAMP101754,2199,HIGH,215,149,26.52,2004,2845,24.83,24,51.47,1198,PAID_ONLY,49.01,90.05,MODERATE,3,1667,PASS
2024-06-03,CAMP101755,3580,HIGH,158,199,9.06,3415,4300,31.8,22,52.51,1280,PAID_ONLY,10.49,89.3,HIGH,8,1238,PASS
2024-06-04,CAMP101756,3445,HIGH,189,82,11.0,2861,4224,15.53,22,56.98,461,MIXED,13.35,64.93,MODERATE,5,1433,WARN
2024-06-05,CAMP101757,2859,HIGH,185,112,21.94,2611,3075,25.03,16,88.68,3515,UNIVERSAL,14.37,77.64,LOW,8,1211,PASS
2024-06-06,CAMP101758,3094,K12,128,172,16.35,2570,3682,17.24,8,59.87,2177,PAID_ONLY,57.49,83.89,UNKNOWN,12,1400,PASS
2024-06-07,CAMP101759,2942,MIDDLE,129,100,31.5,2750,3456,14.66,7,83.19,1223,MIXED,66.87,58.7,LOW,4,1441,PASS
2024-06-08,CAMP101760,793,HIGH,209,206,2.69,712,998,28.24,15,62.43,3233,UNIVERSAL,15.34,93.42,HIGH,4,1350,PASS
2024-06-09,CAMP101761,1322,MIDDLE,136,145,23.06,1115,1493,29.15,26,96.08,1486,UNIVERSAL,16.3,66.26,LOW,15,1668,PASS
2024-06-10,CAMP101762,2718,MIDDLE,20,150,11.03,2559,3409,20.93,16,40.75,1333,UNIVERSAL,10.62,79.68,UNKNOWN,20,1555,FAIL
2024-06-11,CAMP101763,576,HIGH,22,4,22.98,564,725,15.46,9,44.97,1167,UNIVERSAL,71.75,77.39,LOW,15,1215,PASS
2024-06-12,CAMP101764,1231,ELEM,74,21,31.29,1070,1257,24.15,12,92.18,1716,UNIVERSAL,48.72,94.69,LOW,7,1296,PASS
2024-06-13,CAMP101765,3464,HIGH,164,188,2.0,2961,4549,14.41,15,93.51,2874,FREE_REDUCED,41.11,60.45,LOW,15,1772,PASS
2024-06-14,CAMP101766,222,K12,25,196,5.8,196,273,28.62,15,78.69,1746,PAID_ONLY,55.56,91.77,MODERATE,18,1603,PASS
2024-06-15,CAMP101767,3282,MIDDLE,98,80,9.15,3010,3379,30.98,21,55.02,1358,UNIVERSAL,59.71,62.12,HIGH,1,1442,PASS
2024-06-16,CAMP101768,3966,HIGH,155,194,26.54,3752,4864,20.98,4,68.61,1982,PAID_ONLY,0.2,83.48,HIGH,14,1619,PASS
2024-06-17,CAMP101769,1522,K12,66,186,20.94,1426,1968,27.57,17,83.51,1117,PAID_ONLY,61.53,73.28,HIGH,4,1641,PASS
2024-06-18,CAMP101770,2383,K12,195,59,23.7,2001,2734,27.28,11,43.82,803,PAID_ONLY,7.7,95.61,MODERATE,18,1843,PASS
2024-06-19,CAMP101771,3729,ELEM,218,219,18.57,3439,4036,24.78,4,87.72,138,MIXED,27.37,81.71,HIGH,17,1419,WARN
2024-06-20,CAMP101772,369,ELEM,203,183,13.03,309,413,18.46,2,85.16,3368,FREE_REDUCED,64.54,76.26,MODERATE,3,1268,PASS
2024-06-21,CAMP101773,1984,MIDDLE,32,37,10.38,1834,2590,20.28,28,60.21,84,UNIVERSAL,47.32,68.03,MODERATE,7,1635,PASS
2024-06-22,CAMP101774,2388,K12,162,194,11.81,2322,2865,20.38,8,59.03,2342,PAID_ONLY,28.12,73.06,MODERATE,15,1756,PASS
2024-06-23,CAMP101775,937,K12,28,52,19.73,863,979,25.25,19,59.62,1466,UNIVERSAL,55.69,59.3,HIGH,13,1439,WARN
2024-06-24,CAMP101776,410,MIDDLE,56,104,14.07,391,548,16.63,5,88.38,2317,PAID_ONLY,20.24,88.93,LOW,5,1707,PASS
2024-06-25,CAMP101777,3932,ELEM,188,130,31.14,3288,4821,18.19,10,74.4,1105,MIXED,22.34,71.81,MODERATE,6,1289,PASS
2024-06-26,CAMP101778,150,MIDDLE,189,45,11.62,144,202,21.3,0,42.44,1370,FREE_REDUCED,42.44,71.99,LOW,7,1703,PASS
2024-06-27,CAMP101779,159,K12,110,63,3.13,131,212,25.51,19,67.5,3494,MIXED,2.6,90.12,HIGH,13,1442,WARN
2024-06-28,CAMP101780,4097,ELEM,26,6,3.1,3631,5170,20.45,5,67.53,1581,FREE_REDUCED,66.75,89.21,MODERATE,12,1417,PASS
2024-06-29,CAMP101781,2689,HIGH,147,62,13.59,2294,2865,22.6,18,74.4,2626,FREE_REDUCED,64.81,94.85,MODERATE,14,1223,PASS
2024-06-30,CAMP101782,1124,MIDDLE,36,65,34.8,985,1380,14.75,2,86.03,228,MIXED,53.76,77.84,HIGH,7,1430,PASS
2024-07-01,CAMP101783,3946,ELEM,56,175,15.96,3375,4747,29.63,13,69.38,509,PAID_ONLY,19.45,89.0,MODERATE,7,1821,PASS
2024-07-02,CAMP101784,414,MIDDLE,193,155,27.19,354,555,14.11,6,96.43,2719,FREE_REDUCED,42.21,83.02,LOW,13,1784,PASS
2024-07-03,CAMP101785,3694,K12,40,154,2.18,3425,4864,24.46,21,69.35,579,UNIVERSAL,49.77,96.71,LOW,4,1573,PASS
2024-07-04,CAMP101786,3838,K12,198,124,12.46,3544,4909,29.4,0,85.99,3629,MIXED,2.79,92.63,MODERATE,9,1541,PASS
2024-07-05,CAMP101787,956,MIDDLE,180,1,23.55,856,1253,31.93,28,90.87,981,MIXED,70.64,93.56,LOW,7,1425,PASS
2024-07-06,CAMP101788,2090,K12,214,2,18.27,1774,2365,17.42,19,65.28,1720,PAID_ONLY,24.52,71.21,LOW,0,1797,PASS
2024-07-07,CAMP101789,1491,MIDDLE,125,33,4.2,1262,1906,19.19,11,71.09,2763,FREE_REDUCED,1.82,78.5,MODERATE,17,1615,PASS
2024-07-08,CAMP101790,427,ELEM,64,31,12.06,393,519,21.84,5,62.75,1195,PAID_ONLY,48.12,96.54,HIGH,6,1272,WARN
2024-07-09,CAMP101791,1791,ELEM,26,41,33.59,1616,1883,22.73,21,96.38,1236,MIXED,55.41,56.05,LOW,20,1868,WARN
2024-07-10,CAMP101792,969,HIGH,144,78,28.92,874,1040,21.91,22,66.0,845,UNIVERSAL,12.83,95.43,MODERATE,2,1608,PASS
2024-07-11,CAMP101793,3758,K12,76,99,8.91,3603,5028,26.75,22,45.36,2138,UNIVERSAL,67.94,97.99,LOW,0,1275,PASS
2024-07-12,CAMP101794,2421,K12,146,19,16.42,2312,2840,28.14,17,80.08,1917,UNIVERSAL,35.7,57.82,UNKNOWN,7,1415,PASS
2024-07-13,CAMP101795,595,K12,209,176,23.85,582,745,24.55,24,83.72,2765,UNIVERSAL,31.92,62.19,LOW,8,1385,FAIL
2024-07-14,CAMP101796,605,K12,101,76,19.65,541,644,24.66,17,81.06,470,PAID_ONLY,48.6,60.05,MODERATE,16,1286,PASS
2024-07-15,CAMP101797,2717,HIGH,138,160,30.47,2637,3198,27.48,1,81.59,570,PAID_ONLY,36.1,57.99,UNKNOWN,12,1390,FAIL
2024-07-16,CAMP101798,2936,HIGH,1,47,12.2,2700,3339,22.88,19,56.08,739,UNIVERSAL,4.25,82.89,UNKNOWN,8,1440,PASS
2024-07-17,CAMP101799,2958,ELEM,206,58,31.96,2428,3370,22.96,25,93.28,496,FREE_REDUCED,65.14,61.51,HIGH,2,1628,PASS
2024-07-18,CAMP101800,932,K12,177,4,26.6,902,1121,14.57,12,80.0,518,MIXED,60.13,62.7,HIGH,0,1321,FAIL
2024-07-19,CAMP101801,3412,ELEM,60,92,19.04,3036,4164,16.35,6,94.55,584,FREE_REDUCED,28.64,74.34,LOW,7,1384,PASS
2024-07-20,CAMP101802,1068,K12,167,65,7.1,1039,1297,26.14,18,87.36,2477,UNIVERSAL,42.86,78.62,MODERATE,17,1815,WARN
2024-07-21,CAMP101803,787,ELEM,146,59,15.29,731,1045,17.35,15,54.25,2983,FREE_REDUCED,32.14,66.16,LOW,1,1374,PASS
2024-07-22,CAMP101804,1186,K12,120,178,22.01,1055,1216,17.23,12,88.61,3694,FREE_REDUCED,2.06,89.37,UNKNOWN,1,1744,FAIL
2024-07-23,CAMP101805,3978,MIDDLE,31,23,34.27,3635,5297,17.59,4,53.04,1024,MIXED,47.2,56.88,MODERATE,18,1861,PASS
2024-07-24,CAMP101806,1903,MIDDLE,110,164,7.97,1828,2181,18.18,19,65.71,1328,PAID_ONLY,50.74,74.86,LOW,3,1493,PASS
2024-07-25,CAMP101807,493,ELEM,75,39,17.92,423,612,22.11,29,67.58,2603,PAID_ONLY,32.23,67.42,MODERATE,14,1874,PASS
2024-07-26,CAMP101808,530,MIDDLE,195,12,12.3,481,651,21.5,2,84.25,2967,PAID_ONLY,28.7,57.53,UNKNOWN,17,1386,PASS
2024-07-27,CAMP101809,2231,HIGH,203,22,18.49,1926,2975,29.21,18,87.29,1776,MIXED,15.85,65.56,MODERATE,15,1291,PASS
2024-07-28,CAMP101810,1707,MIDDLE,0,57,3.3,1539,1782,30.9,27,65.02,1499,FREE_REDUCED,23.76,68.47,MODERATE,0,1518,PASS
2024-07-29,CAMP101811,1508,MIDDLE,144,52,19.94,1254,1997,17.8,27,44.75,313,MIXED,45.99,88.95,UNKNOWN,13,1337,PASS
2024-07-30,CAMP101812,596,MIDDLE,139,128,23.6,493,657,23.57,26,48.75,2793,MIXED,36.89,96.6,UNKNOWN,16,1881,PASS
2024-07-31,CAMP101813,2535,K12,89,99,18.1,2415,2897,18.35,12,79.64,2665,PAID_ONLY,25.44,70.96,MODERATE,9,1497,PASS
2024-08-01,CAMP101814,399,ELEM,0,147,34.22,335,459,18.8,24,45.17,3587,FREE_REDUCED,49.88,83.4,MODERATE,3,1295,PASS
