safe_emergency_reference_month,safe_emergency_country_iso2,safe_emergency_region_nuts_code,safe_emergency_call_type_code,safe_emergency_calls_received_count,safe_emergency_calls_answered_within_10s_pct,safe_emergency_dispatch_time_seconds_median,safe_emergency_response_time_minutes_median,safe_emergency_incident_location_type_code,safe_emergency_ambulance_dispatch_count,safe_emergency_fire_dispatch_count,safe_emergency_police_dispatch_count,safe_emergency_cross_border_assistance_flag,safe_emergency_major_incident_flag,safe_emergency_critical_care_transfers_count,safe_emergency_air_ambulance_missions_count,safe_emergency_emergency_alert_system_used_flag,safe_emergency_data_source,safe_emergency_data_quality_flag,safe_emergency_data_extract_date
2026-02,BE,IE56,POLICE,198840,59.6,146.83,32.22,MOTORWAY,30310,9209,70730,1,0,551,232,0,NATIONAL_EMS_ADMIN,1,2024-08-04
2026-03,FI,LU484,OTHER,352522,78.06,295.57,24.69,RURAL,43055,29088,52713,0,0,3060,270,0,FIRE_SERVICE_REPORT,1,2025-11-16
2026-04,LV,BE41,TRAFFIC_ACCIDENT,748438,61.83,298.35,19.88,SUBURBAN,409889,133111,273169,0,0,1634,165,0,POLICE_DISPATCH_SYSTEM,1,2024-10-20
2026-05,RO,CY91,MEDICAL,289146,75.29,338.28,6.01,URBAN,118445,9734,11901,0,0,2794,171,0,112_PUBLIC_SAFETY_ANSWERING_POINT,0,2025-08-21
2026-06,BG,PL969,RESCUE,513283,67.93,169.52,15.88,INDUSTRIAL_ZONE,217713,90919,69781,0,0,2780,22,1,NATIONAL_EMS_ADMIN,1,2024-03-19
2026-07,FR,LT58,FIRE,542114,76.83,274.26,34.94,MOUNTAIN,77687,61001,86570,0,0,646,303,0,FIRE_SERVICE_REPORT,1,2025-04-25
2026-08,LT,ES7,PUBLIC_ORDER,907941,67.34,491.08,18.36,COASTAL,94044,61848,176484,0,0,1811,37,0,POLICE_DISPATCH_SYSTEM,1,2025-12-07
2026-09,SK,SI985,POLICE,879198,78.63,112.05,7.68,MOTORWAY,86940,35876,111881,0,0,2165,55,0,112_PUBLIC_SAFETY_ANSWERING_POINT,1,2024-05-30
2026-10,HR,FR7,OTHER,755574,63.12,336.68,32.02,RURAL,120026,37422,72380,0,0,2070,291,0,NATIONAL_EMS_ADMIN,1,2024-11-23
2026-11,DE,HR780,TRAFFIC_ACCIDENT,584417,77.56,92.72,34.24,SUBURBAN,137336,129377,175009,0,0,1973,27,0,FIRE_SERVICE_REPORT,1,2024-06-04
2026-12,LU,PL8,MEDICAL,23158,61.08,138.44,8.81,URBAN,6751,1734,2607,0,0,4798,163,0,POLICE_DISPATCH_SYSTEM,1,2025-06-11
2016-01,SI,LU5,RESCUE,167775,77.73,342.15,34.49,INDUSTRIAL_ZONE,37249,15218,25333,0,0,1283,206,0,112_PUBLIC_SAFETY_ANSWERING_POINT,1,2025-04-07
2016-02,CY,AT625,FIRE,384193,74.96,82.24,8.17,MOUNTAIN,69699,151253,27314,0,0,1138,332,0,NATIONAL_EMS_ADMIN,1,2024-09-24
2016-03,GR,DK472,PUBLIC_ORDER,759993,89.24,97.6,27.64,COASTAL,127763,87273,226963,0,0,1664,298,0,FIRE_SERVICE_REPORT,1,2025-12-22
2016-04,MT,PT7,POLICE,92368,69.56,130.9,18.48,MOTORWAY,16039,6520,21067,0,0,2458,220,0,POLICE_DISPATCH_SYSTEM,1,2025-05-15
2016-05,ES,LT8,OTHER,68020,79.1,289.34,19.3,RURAL,11258,3878,6496,0,0,568,111,0,112_PUBLIC_SAFETY_ANSWERING_POINT,0,2026-02-15
2016-06,CZ,RO8,TRAFFIC_ACCIDENT,619260,97.09,66.24,43.11,SUBURBAN,167490,208721,180658,0,0,1907,47,1,NATIONAL_EMS_ADMIN,1,2024-10-11
2016-07,HU,CY8,MEDICAL,294680,56.73,495.46,17.63,URBAN,124728,15466,23126,0,0,5787,184,0,FIRE_SERVICE_REPORT,1,2025-06-18
2016-08,NL,FI6,RESCUE,441143,67.55,318.94,9.23,INDUSTRIAL_ZONE,117724,157625,24162,0,0,2462,240,0,POLICE_DISPATCH_SYSTEM,1,2025-02-21
2016-09,SE,FI8,FIRE,312772,81.25,262.25,24.52,MOUNTAIN,37507,68816,36268,0,0,1561,366,0,112_PUBLIC_SAFETY_ANSWERING_POINT,1,2026-01-21
2016-10,DK,EE277,PUBLIC_ORDER,360658,68.21,454.68,9.38,COASTAL,35392,18178,186429,0,0,3174,465,0,NATIONAL_EMS_ADMIN,1,2026-01-26
2016-11,IE,SK58,POLICE,85670,75.08,126.49,30.52,MOTORWAY,5798,6074,15506,0,0,68,173,0,FIRE_SERVICE_REPORT,1,2025-09-12
2016-12,PL,DE8,OTHER,359321,86.15,187.27,21.08,RURAL,34540,29183,31993,0,0,1004,56,0,POLICE_DISPATCH_SYSTEM,1,2025-05-07
2017-01,AT,NL72,TRAFFIC_ACCIDENT,305247,94.64,291.93,43.1,SUBURBAN,72148,108766,86799,1,0,1540,146,1,112_PUBLIC_SAFETY_ANSWERING_POINT,1,2025-09-04
2017-02,EE,LV518,MEDICAL,683169,65.06,142.09,35.87,URBAN,286842,48210,120718,0,0,3317,250,0,NATIONAL_EMS_ADMIN,1,2024-11-14
2017-03,IT,GR92,RESCUE,178773,85.83,250.89,27.7,INDUSTRIAL_ZONE,97198,60767,9769,0,0,741,248,0,FIRE_SERVICE_REPORT,1,2024-03-16
2017-04,PT,FI93,FIRE,910749,84.76,184.53,47.14,MOUNTAIN,173249,310939,44327,0,0,1800,426,0,POLICE_DISPATCH_SYSTEM,1,2024-05-17
2017-05,BE,HU1,PUBLIC_ORDER,372940,71.23,348.77,19.82,COASTAL,43041,36438,180286,0,0,2710,85,0,112_PUBLIC_SAFETY_ANSWERING_POINT,1,2025-09-26
2017-06,FI,MT10,POLICE,977590,61.1,422.84,33.77,MOTORWAY,138028,67245,161371,0,0,1950,162,0,NATIONAL_EMS_ADMIN,1,2024-02-16
2017-07,LV,SI388,OTHER,679836,91.49,335.43,35.15,RURAL,83174,44624,60636,0,0,1508,5,0,FIRE_SERVICE_REPORT,1,2025-08-28
2017-08,RO,FI1,TRAFFIC_ACCIDENT,242956,96.35,170.93,46.17,SUBURBAN,103040,57549,90646,0,0,3084,199,0,POLICE_DISPATCH_SYSTEM,0,2024-06-12
2017-09,BG,HR7,MEDICAL,962575,84.01,98.4,15.62,URBAN,388491,34027,144036,0,0,7101,73,0,112_PUBLIC_SAFETY_ANSWERING_POINT,1,2024-02-04
2017-10,FR,GR82,RESCUE,653738,57.43,393.57,25.49,INDUSTRIAL_ZONE,221307,249826,107859,0,0,936,2,0,NATIONAL_EMS_ADMIN,1,2025-05-27
2017-11,LT,LT193,FIRE,1026050,90.41,85.37,18.46,MOUNTAIN,204109,158318,155541,0,0,1714,161,0,FIRE_SERVICE_REPORT,1,2024-01-29
2017-12,SK,LT48,PUBLIC_ORDER,338204,68.73,304.69,11.81,COASTAL,57223,26036,175711,0,0,2262,91,0,POLICE_DISPATCH_SYSTEM,1,2024-10-11
2018-01,HR,DE2,POLICE,198879,77.94,75.06,21.77,MOTORWAY,16134,10393,31475,0,0,851,153,0,112_PUBLIC_SAFETY_ANSWERING_POINT,1,2025-10-25
2018-02,DE,DE919,OTHER,553348,97.68,179.83,12.68,RURAL,70896,39535,94035,0,0,2334,52,0,NATIONAL_EMS_ADMIN,1,2024-04-06
2018-03,LU,SK56,TRAFFIC_ACCIDENT,239299,89.24,285.94,41.72,SUBURBAN,115406,67063,114093,0,0,2175,143,1,FIRE_SERVICE_REPORT,1,2024-08-09
2018-04,SI,LU81,MEDICAL,854809,69.65,475.48,29.24,URBAN,160060,36326,91588,0,0,4318,24,0,POLICE_DISPATCH_SYSTEM,1,2025-12-03
2018-05,CY,NL6,RESCUE,80468,72.8,172.21,30.83,INDUSTRIAL_ZONE,43959,11141,11530,0,0,3251,50,0,112_PUBLIC_SAFETY_ANSWERING_POINT,1,2024-09-29
2018-06,GR,AT339,FIRE,355676,92.38,265.3,27.64,MOUNTAIN,69373,47358,23534,0,0,2187,345,0,NATIONAL_EMS_ADMIN,1,2024-09-06
2018-07,MT,IT17,PUBLIC_ORDER,732030,92.35,96.71,28.59,COASTAL,51462,31784,141575,0,0,1065,5,0,FIRE_SERVICE_REPORT,1,2025-07-18
2018-08,ES,DK34,POLICE,778551,89.91,193.82,25.47,MOTORWAY,65326,61691,314644,0,0,1323,231,0,POLICE_DISPATCH_SYSTEM,1,2026-02-20
2018-09,CZ,PL2,OTHER,482234,72.37,302.25,34.86,RURAL,82372,49544,42643,0,1,1334,451,0,112_PUBLIC_SAFETY_ANSWERING_POINT,1,2024-10-20
2018-10,HU,DE786,TRAFFIC_ACCIDENT,458684,69.37,514.93,43.16,SUBURBAN,214005,129552,134505,0,0,205,177,1,NATIONAL_EMS_ADMIN,1,2026-02-25
2018-11,NL,CZ3,MEDICAL,360978,70.18,104.28,17.63,URBAN,171907,17207,61853,0,0,1798,145,1,FIRE_SERVICE_REPORT,1,2025-08-03
2018-12,SE,SI7,RESCUE,331202,86.41,191.51,15.4,INDUSTRIAL_ZONE,172129,35233,16269,0,0,153,248,0,POLICE_DISPATCH_SYSTEM,1,2025-02-05
2019-01,DK,PL7,FIRE,591405,79.37,237.85,26.25,MOUNTAIN,112632,112861,104853,1,0,206,458,0,112_PUBLIC_SAFETY_ANSWERING_POINT,1,2025-06-03
2019-02,IE,RO466,PUBLIC_ORDER,443651,55.8,133.01,7.83,COASTAL,34048,20825,68059,0,0,2203,36,0,NATIONAL_EMS_ADMIN,1,2024-02-13
2019-03,PL,LU61,POLICE,243337,84.39,179.11,9.21,MOTORWAY,32562,10501,45046,0,0,794,93,0,FIRE_SERVICE_REPORT,0,2024-03-22
2019-04,AT,MT59,OTHER,284352,86.2,213.06,24.42,RURAL,56879,11369,46144,0,0,1961,80,0,POLICE_DISPATCH_SYSTEM,1,2025-01-19
2019-05,EE,PL4,TRAFFIC_ACCIDENT,415404,91.14,254.81,20.17,SUBURBAN,133291,69780,142791,0,0,349,41,0,112_PUBLIC_SAFETY_ANSWERING_POINT,1,2025-10-08
2019-06,IT,LT5,MEDICAL,337885,69.12,137.01,26.14,URBAN,109260,16942,41858,1,0,2507,145,0,NATIONAL_EMS_ADMIN,1,2026-02-18
2019-07,PT,HR5,RESCUE,548513,93.9,295.39,16.77,INDUSTRIAL_ZONE,240716,48582,97594,0,0,2679,246,0,FIRE_SERVICE_REPORT,1,2025-08-20
2019-08,BE,SI371,FIRE,297381,85.84,299.15,37.86,MOUNTAIN,41174,96587,25845,0,0,1618,251,0,POLICE_DISPATCH_SYSTEM,1,2025-12-15
2019-09,FI,GR864,PUBLIC_ORDER,698943,88.65,54.69,9.77,COASTAL,135518,59682,357797,0,0,2453,369,0,112_PUBLIC_SAFETY_ANSWERING_POINT,1,2025-05-12
2019-10,LV,HU863,POLICE,418912,82.91,224.16,31.47,MOTORWAY,24231,30751,163597,0,0,461,117,0,NATIONAL_EMS_ADMIN,1,2025-12-06
2019-11,RO,SI700,OTHER,518726,87.44,290.18,30.07,RURAL,73598,56464,74809,1,0,2853,471,1,FIRE_SERVICE_REPORT,1,2025-09-20
2019-12,BG,ES82,TRAFFIC_ACCIDENT,1027222,69.18,349.88,21.04,SUBURBAN,486368,387944,444400,0,0,1287,185,0,POLICE_DISPATCH_SYSTEM,1,2025-04-26
2020-01,FR,SE964,MEDICAL,17133,76.99,331.44,16.22,URBAN,7325,1167,2535,0,0,5743,85,0,112_PUBLIC_SAFETY_ANSWERING_POINT,1,2025-05-16
2020-02,LT,SE18,RESCUE,218555,55.16,102.72,27.64,INDUSTRIAL_ZONE,60159,42373,20347,0,0,827,187,0,NATIONAL_EMS_ADMIN,1,2025-07-01
2020-03,SK,AT6,FIRE,764737,86.56,258.23,10.88,MOUNTAIN,146454,80368,131396,0,0,988,452,0,FIRE_SERVICE_REPORT,1,2025-12-02
2020-04,HR,ES385,PUBLIC_ORDER,316330,62.01,175.85,34.29,COASTAL,47483,17034,125348,0,0,2413,167,0,POLICE_DISPATCH_SYSTEM,1,2025-03-03
2020-05,DE,PT809,POLICE,667273,77.1,190.92,30.23,MOTORWAY,125693,78575,213441,0,0,2949,108,0,112_PUBLIC_SAFETY_ANSWERING_POINT,1,2024-05-06
2020-06,LU,AT719,OTHER,920082,87.08,128.48,17.63,RURAL,197610,94501,39763,0,0,2401,29,0,NATIONAL_EMS_ADMIN,1,2026-02-20
2020-07,SI,IT81,TRAFFIC_ACCIDENT,175522,82.09,90.3,31.92,SUBURBAN,84115,28350,71572,0,0,2107,110,1,FIRE_SERVICE_REPORT,1,2025-11-09
2020-08,CY,MT588,MEDICAL,893882,56.11,173.96,6.77,URBAN,370699,60804,146226,0,0,4488,31,0,POLICE_DISPATCH_SYSTEM,1,2024-07-15
2020-09,GR,ES88,RESCUE,741487,76.37,316.19,44.3,INDUSTRIAL_ZONE,231678,84503,59813,0,0,3050,57,0,112_PUBLIC_SAFETY_ANSWERING_POINT,1,2024-11-15
2020-10,MT,IT11,FIRE,283541,96.06,166.93,40.24,MOUNTAIN,60349,76785,28063,0,0,1612,220,0,NATIONAL_EMS_ADMIN,1,2025-01-30
2020-11,ES,IT74,PUBLIC_ORDER,638378,87.77,31.1,22.75,COASTAL,62639,68375,175336,0,0,726,467,0,FIRE_SERVICE_REPORT,1,2025-09-10
2020-12,CZ,PT734,POLICE,609720,78.14,54.18,33.61,MOTORWAY,42106,64037,237880,0,0,3189,229,0,POLICE_DISPATCH_SYSTEM,1,2025-05-03
2021-01,HU,DE42,OTHER,889001,71.06,36.34,14.26,RURAL,51590,83710,111466,0,0,241,403,0,112_PUBLIC_SAFETY_ANSWERING_POINT,1,2024-10-02
2021-02,NL,EE7,TRAFFIC_ACCIDENT,598848,92.75,261.76,13.14,SUBURBAN,225081,101417,170582,0,0,1635,223,0,NATIONAL_EMS_ADMIN,1,2024-09-05
2021-03,SE,DE24,MEDICAL,251697,55.67,156.33,29.49,URBAN,94339,14685,26135,1,0,5505,120,0,FIRE_SERVICE_REPORT,0,2025-05-08
2021-04,DK,IE428,RESCUE,214301,82.6,203.47,18.15,INDUSTRIAL_ZONE,75825,47315,27871,0,0,2176,12,0,POLICE_DISPATCH_SYSTEM,1,2025-09-02
2021-05,IE,IT4,FIRE,99775,74.56,170.48,33.08,MOUNTAIN,12471,11385,12920,0,0,1480,263,0,112_PUBLIC_SAFETY_ANSWERING_POINT,1,2024-05-01
2021-06,PL,CY225,PUBLIC_ORDER,1033615,62.92,397.8,27.36,COASTAL,208634,92711,105524,1,0,1698,487,0,NATIONAL_EMS_ADMIN,1,2025-12-25
2021-07,AT,LT329,POLICE,621625,93.77,125.96,20.29,MOTORWAY,116296,51687,238016,0,0,2043,174,0,FIRE_SERVICE_REPORT,1,2025-10-12
2021-08,EE,DK712,OTHER,703873,68.7,443.74,12.82,RURAL,74982,53534,43647,0,0,126,373,0,POLICE_DISPATCH_SYSTEM,1,2025-06-29
2021-09,IT,PL442,TRAFFIC_ACCIDENT,207734,69.58,80.28,33.25,SUBURBAN,113771,42854,55839,0,0,64,93,0,112_PUBLIC_SAFETY_ANSWERING_POINT,1,2025-11-05
2021-10,PT,CZ38,MEDICAL,258974,71.8,297.29,10.35,URBAN,52776,18302,12243,0,0,165,16,1,NATIONAL_EMS_ADMIN,1,2025-05-02
2021-11,BE,GR9,RESCUE,299515,96.56,283.07,47.47,INDUSTRIAL_ZONE,135692,35429,45387,0,0,1395,172,0,FIRE_SERVICE_REPORT,1,2024-01-25
2021-12,FI,PL87,FIRE,72378,78.43,123.44,26.42,MOUNTAIN,6640,7975,5532,1,0,1467,78,0,POLICE_DISPATCH_SYSTEM,1,2026-02-05
2022-01,LV,ES901,PUBLIC_ORDER,523289,55.91,101.43,22.56,COASTAL,112466,45483,120799,0,0,2048,325,0,112_PUBLIC_SAFETY_ANSWERING_POINT,1,2025-09-27
2022-02,RO,SE8,POLICE,202683,74.01,287.37,33.48,MOTORWAY,13742,23327,77157,0,0,386,117,0,NATIONAL_EMS_ADMIN,1,2024-06-23
2022-03,BG,LV782,OTHER,171426,93.99,155.14,20.45,RURAL,28105,19985,15012,0,0,1443,438,0,FIRE_SERVICE_REPORT,1,2024-04-05
2022-04,FR,LV95,TRAFFIC_ACCIDENT,819486,86.73,339.39,44.19,SUBURBAN,203989,166762,262571,0,0,2705,26,0,POLICE_DISPATCH_SYSTEM,1,2024-05-06
2022-05,LT,AT35,MEDICAL,149024,68.87,341.36,8.96,URBAN,71411,16523,25355,0,0,2089,133,0,112_PUBLIC_SAFETY_ANSWERING_POINT,1,2024-09-29
2022-06,SK,IE537,RESCUE,995696,97.07,325.01,40.7,INDUSTRIAL_ZONE,221288,302173,89623,0,0,368,116,0,NATIONAL_EMS_ADMIN,1,2025-06-22
2022-07,HR,CZ5,FIRE,132728,58.33,480.58,12.87,MOUNTAIN,24975,28106,23641,0,0,3248,280,0,FIRE_SERVICE_REPORT,1,2025-07-29
2022-08,DE,FR24,PUBLIC_ORDER,435756,72.31,81.34,22.88,COASTAL,43510,36250,173544,0,0,1787,503,0,POLICE_DISPATCH_SYSTEM,1,2024-06-14
2022-09,LU,LU10,POLICE,1093291,73.68,247.86,33.84,MOTORWAY,60103,92296,367780,0,0,1528,23,0,112_PUBLIC_SAFETY_ANSWERING_POINT,1,2024-08-13
2022-10,SI,LT9,OTHER,9271,58.05,402.68,22.19,RURAL,1733,363,1353,0,1,2253,435,1,NATIONAL_EMS_ADMIN,1,2025-04-28
2022-11,CY,BE93,TRAFFIC_ACCIDENT,401231,61.3,521.84,45.53,SUBURBAN,133876,158926,67803,0,1,3004,176,1,FIRE_SERVICE_REPORT,1,2025-07-23
2022-12,GR,BE8,MEDICAL,243593,84.9,243.68,22.83,URBAN,127711,14368,23523,0,0,4295,23,1,POLICE_DISPATCH_SYSTEM,1,2026-01-21
2023-01,MT,PL71,RESCUE,641713,73.47,232.95,35.69,INDUSTRIAL_ZONE,196731,74901,47432,0,0,1834,20,0,112_PUBLIC_SAFETY_ANSWERING_POINT,1,2024-01-14
2023-02,ES,CZ1,FIRE,751728,81.44,305.63,14.78,MOUNTAIN,60665,184329,120876,0,0,1339,239,0,NATIONAL_EMS_ADMIN,1,2024-11-11
2023-03,CZ,ES946,PUBLIC_ORDER,376983,65.5,170.28,29.11,COASTAL,43361,14711,85963,0,0,1671,322,0,FIRE_SERVICE_REPORT,1,2024-07-06
2023-04,HU,PT16,POLICE,337609,79.31,64.3,24.49,MOTORWAY,32488,34439,170750,0,0,376,42,0,POLICE_DISPATCH_SYSTEM,1,2024-01-01
2023-05,NL,MT993,OTHER,1045675,84.34,122.96,30.08,RURAL,200038,86059,176082,0,0,1350,54,0,112_PUBLIC_SAFETY_ANSWERING_POINT,1,2025-08-17
2023-06,SE,IE749,TRAFFIC_ACCIDENT,630340,59.02,290.54,17.51,SUBURBAN,169019,118066,67807,0,0,2482,216,1,NATIONAL_EMS_ADMIN,1,2024-10-22
2023-07,DK,HU719,MEDICAL,499370,85.51,131.26,21.88,URBAN,98441,50837,59334,0,0,5279,242,0,FIRE_SERVICE_REPORT,1,2024-12-25
2023-08,IE,EE69,RESCUE,420996,84.3,301.62,20.21,INDUSTRIAL_ZONE,211145,123389,56332,0,0,1828,163,0,POLICE_DISPATCH_SYSTEM,1,2024-08-09
2023-09,PL,LV4,FIRE,184807,98.15,85.58,33.04,MOUNTAIN,17134,19677,23148,0,0,3237,292,0,112_PUBLIC_SAFETY_ANSWERING_POINT,1,2024-02-03
2023-10,AT,PL704,PUBLIC_ORDER,1042982,77.6,176.58,26.65,COASTAL,151224,46215,484567,0,1,1524,112,0,NATIONAL_EMS_ADMIN,1,2024-10-05
2023-11,EE,ES28,POLICE,805677,97.11,331.5,9.65,MOTORWAY,170733,85232,262563,0,0,2537,185,0,FIRE_SERVICE_REPORT,1,2025-08-06
2023-12,IT,EE236,OTHER,566258,65.12,438.46,22.58,RURAL,31836,26938,90515,0,0,2039,405,0,POLICE_DISPATCH_SYSTEM,1,2024-02-09
2024-01,PT,HR323,TRAFFIC_ACCIDENT,423335,78.89,177.38,44.92,SUBURBAN,190280,47823,92187,0,0,2384,124,0,112_PUBLIC_SAFETY_ANSWERING_POINT,1,2024-12-26
2024-02,BE,DK732,MEDICAL,790919,92.03,97.82,33.45,URBAN,193800,68416,84486,0,0,1502,175,0,NATIONAL_EMS_ADMIN,1,2025-12-01
2024-03,FI,FR939,RESCUE,748859,89.46,136.9,11.38,INDUSTRIAL_ZONE,316693,132854,74189,0,0,2962,132,1,FIRE_SERVICE_REPORT,1,2025-04-16
2024-04,LV,SK61,FIRE,564110,59.94,511.35,21.65,MOUNTAIN,36835,166720,82401,0,0,2845,156,0,POLICE_DISPATCH_SYSTEM,1,2024-02-17
2024-05,RO,DK3,PUBLIC_ORDER,36818,60.09,160.73,10.77,COASTAL,5599,3239,6427,0,0,1861,469,0,112_PUBLIC_SAFETY_ANSWERING_POINT,1,2024-03-03
2024-06,BG,IT2,POLICE,236763,55.39,390.92,14.09,MOTORWAY,21436,20383,105703,0,0,1301,175,0,NATIONAL_EMS_ADMIN,1,2024-10-04
2024-07,FR,LV3,OTHER,293661,75.7,301.23,28.2,RURAL,34493,26613,43799,0,0,3115,206,0,FIRE_SERVICE_REPORT,1,2025-09-06
2024-08,LT,CY58,TRAFFIC_ACCIDENT,998589,63.4,327.67,33.05,SUBURBAN,392080,252696,530943,0,0,1402,161,0,POLICE_DISPATCH_SYSTEM,1,2025-11-27
2024-09,SK,SE27,MEDICAL,290608,83.54,290.98,10.29,URBAN,64628,17060,40026,1,0,6372,25,0,112_PUBLIC_SAFETY_ANSWERING_POINT,1,2024-03-05
2024-10,HR,MT528,RESCUE,581367,56.55,89.15,16.74,INDUSTRIAL_ZONE,260876,173988,35455,0,0,2843,96,0,NATIONAL_EMS_ADMIN,1,2024-09-24
2024-11,DE,BG873,FIRE,557865,63.39,389.0,34.82,MOUNTAIN,50521,213467,52008,0,0,90,139,0,FIRE_SERVICE_REPORT,1,2025-04-27
2024-12,LU,CY63,PUBLIC_ORDER,464443,76.17,217.12,5.82,COASTAL,99034,33967,54164,1,0,2226,211,0,POLICE_DISPATCH_SYSTEM,1,2025-12-04
2025-01,SI,MT3,POLICE,439936,55.93,339.52,25.91,MOTORWAY,83426,41755,183093,0,1,1425,22,1,112_PUBLIC_SAFETY_ANSWERING_POINT,1,2024-04-25
2025-02,CY,SI467,OTHER,34734,79.32,241.82,16.09,RURAL,2873,2956,3689,0,0,917,114,0,NATIONAL_EMS_ADMIN,1,2024-10-19
2025-03,GR,EE78,TRAFFIC_ACCIDENT,79950,93.5,218.12,37.65,SUBURBAN,26910,31321,39812,0,1,3157,163,0,FIRE_SERVICE_REPORT,1,2024-04-24
2025-04,MT,HR6,MEDICAL,539035,72.9,66.8,12.89,URBAN,200897,43650,94319,0,0,2542,249,0,POLICE_DISPATCH_SYSTEM,0,2025-02-16
2025-05,ES,SI490,RESCUE,928820,85.74,192.77,18.42,INDUSTRIAL_ZONE,501812,304709,120838,0,0,3,32,0,112_PUBLIC_SAFETY_ANSWERING_POINT,1,2024-02-12
2025-06,CZ,GR908,FIRE,564758,66.58,188.27,42.47,MOUNTAIN,114861,91067,57319,0,0,3207,273,0,NATIONAL_EMS_ADMIN,0,2026-02-02
2025-07,HU,IE347,PUBLIC_ORDER,801458,70.64,264.76,23.64,COASTAL,138023,41182,393747,0,0,1511,377,0,FIRE_SERVICE_REPORT,1,2026-01-10
2025-08,NL,ES64,POLICE,798533,88.61,220.2,31.74,MOTORWAY,89291,35479,103922,0,0,1944,168,0,POLICE_DISPATCH_SYSTEM,1,2024-07-24
2025-09,SE,NL26,OTHER,773194,64.76,442.62,33.45,RURAL,72621,41156,127086,1,0,2500,56,0,112_PUBLIC_SAFETY_ANSWERING_POINT,0,2024-05-13
2025-10,DK,FR91,TRAFFIC_ACCIDENT,205897,68.53,245.28,17.23,SUBURBAN,64276,39362,64196,0,0,149,94,0,NATIONAL_EMS_ADMIN,1,2026-02-13
2025-11,IE,RO328,MEDICAL,744549,97.05,346.9,29.85,URBAN,152430,61120,101316,0,0,5089,164,0,FIRE_SERVICE_REPORT,1,2024-12-10
2025-12,PL,CZ572,RESCUE,323516,88.73,197.42,9.0,INDUSTRIAL_ZONE,98135,61424,56951,0,0,2995,230,0,POLICE_DISPATCH_SYSTEM,0,2024-01-13
2026-01,AT,IE104,FIRE,782286,93.14,121.85,14.9,MOUNTAIN,170757,90486,138067,0,0,2398,169,0,112_PUBLIC_SAFETY_ANSWERING_POINT,0,2025-07-09
2026-02,EE,MT5,PUBLIC_ORDER,110203,83.0,216.73,24.58,COASTAL,19298,12446,29677,0,1,437,415,1,NATIONAL_EMS_ADMIN,1,2024-08-04
2026-03,IT,PT4,POLICE,381207,74.02,128.75,22.75,MOTORWAY,33195,25876,114857,0,0,1641,10,0,FIRE_SERVICE_REPORT,1,2024-03-31
2026-04,PT,SE26,OTHER,414275,72.42,276.31,6.15,RURAL,66797,47544,41610,0,0,1399,441,0,POLICE_DISPATCH_SYSTEM,1,2025-07-16
2026-05,BE,SE639,TRAFFIC_ACCIDENT,803843,63.26,269.23,13.61,SUBURBAN,431301,67100,368134,0,0,1157,58,0,112_PUBLIC_SAFETY_ANSWERING_POINT,0,2025-10-30
2026-06,FI,NL9,MEDICAL,32528,74.9,81.58,15.42,URBAN,12407,1275,3785,0,0,2541,144,0,NATIONAL_EMS_ADMIN,1,2025-08-17
2026-07,LV,HR269,RESCUE,180570,72.48,100.55,9.47,INDUSTRIAL_ZONE,49309,28678,26687,0,0,808,52,0,FIRE_SERVICE_REPORT,1,2024-05-30
2026-08,RO,ES450,FIRE,687389,69.4,129.11,15.48,MOUNTAIN,76743,156014,105588,0,0,2049,74,0,POLICE_DISPATCH_SYSTEM,0,2024-01-15
2026-09,BG,RO573,PUBLIC_ORDER,506363,57.21,500.71,33.38,COASTAL,55471,34743,276292,1,0,29,426,0,112_PUBLIC_SAFETY_ANSWERING_POINT,1,2024-12-28
2026-10,FR,SI3,POLICE,706945,63.39,451.23,23.05,MOTORWAY,80685,46521,72583,0,0,51,238,0,NATIONAL_EMS_ADMIN,1,2024-07-29
2026-11,LT,DE9,OTHER,8837,90.79,31.49,12.76,RURAL,709,974,1244,0,0,2008,484,0,FIRE_SERVICE_REPORT,1,2024-03-12
2026-12,SK,CZ13,TRAFFIC_ACCIDENT,687166,60.37,116.09,43.37,SUBURBAN,344287,129350,132468,0,0,66,234,0,POLICE_DISPATCH_SYSTEM,1,2025-04-17
2016-01,HR,RO134,MEDICAL,237196,88.98,118.81,35.96,URBAN,123462,11899,29824,0,0,5644,130,0,112_PUBLIC_SAFETY_ANSWERING_POINT,1,2024-03-13
2016-02,DE,DE6,RESCUE,480934,59.66,230.03,34.01,INDUSTRIAL_ZONE,90394,139410,39452,0,0,725,249,0,NATIONAL_EMS_ADMIN,1,2025-01-13
2016-03,LU,BE549,FIRE,654475,72.62,330.21,23.01,MOUNTAIN,53244,220499,96558,0,0,17,286,0,FIRE_SERVICE_REPORT,1,2025-01-06
2016-04,SI,HR46,PUBLIC_ORDER,616270,58.04,418.24,27.28,COASTAL,71980,21951,236648,1,0,587,379,1,POLICE_DISPATCH_SYSTEM,1,2024-12-09
2016-05,CY,GR87,POLICE,512858,58.9,496.23,17.43,MOTORWAY,110229,27420,249377,0,0,1132,4,0,112_PUBLIC_SAFETY_ANSWERING_POINT,0,2024-06-27
2016-06,GR,IT347,OTHER,791817,55.62,246.52,14.64,RURAL,168801,62127,62709,0,0,6,500,0,NATIONAL_EMS_ADMIN,1,2025-05-29
