soc_policy_policy_effective_date,soc_policy_policy_change_id,soc_policy_eligibility_rule_area,soc_policy_income_threshold_pct_fpl,soc_policy_asset_limit_inr,soc_policy_work_requirement_flag,soc_policy_time_limit_months,soc_policy_sanction_rate_pct,soc_policy_exemption_category_code,soc_policy_expected_caseload_change_pct,soc_policy_observed_caseload_change_pct,soc_policy_expected_spending_change_inr,soc_policy_observed_spending_change_inr,soc_policy_application_volume_change_pct,soc_policy_approval_rate_change_pct,soc_policy_benefit_level_change_inr,soc_policy_disparity_impact_score,soc_policy_administrative_cost_change_inr,soc_policy_stakeholder_comment_count,soc_policy_implementation_status_code
2025-02-18,POL422385,Disability,197.1,202359,1,59,3.97,Tribal,-9.55,-18.56,-276747670,1451722871,-30.86,18.15,608,-0.676,15631179,841,Draft
2022-04-16,POL106454,Income,242.1,29333,1,45,15.07,Senior,30.88,3.58,1945954305,905136056,-30.82,14.43,409,0.059,16176750,243,Paused
2020-04-21,POL191693,Occupation,86.4,370773,1,59,3.86,SC,10.17,40.39,1314712875,1279249508,-29.36,16.1,2730,-0.481,61423265,1095,Draft
2021-03-31,POL284384,CasteCategory,194.6,235397,0,26,5.41,SingleParent,13.06,42.39,1489083436,1441082504,4.45,8.29,-208,-0.882,83557110,898,Retired
2025-08-08,POL873405,HouseholdSize,42.9,49876,1,57,1.56,EWS,-10.13,-9.31,1229881211,2896846421,42.89,-10.41,-1038,-0.505,50972134,42,Draft
2023-04-28,POL782003,Landholding,233.6,162533,1,48,12.17,ST,-1.01,-24.94,2462151033,781826037,-4.38,-10.09,3409,-0.458,64640195,826,Piloting
2018-04-15,POL932155,Age,81.8,125149,1,9,5.11,SC,-6.58,23.2,-252088696,1914854628,24.75,22.01,-1431,0.246,5087407,51,Retired
2020-07-10,POL760053,Assets,118.4,346672,0,22,17.24,PwD,-10.24,-12.62,902707655,-164734207,45.26,4.9,2149,-0.668,610409,467,RolledOut
2017-09-16,POL229436,Age,217.0,350483,1,51,13.35,ST,28.93,-14.17,1514275930,1011380608,18.19,10.18,351,0.857,89734663,753,Retired
2025-03-04,POL142281,Residence,140.3,316189,0,37,16.22,SingleParent,-17.29,25.17,1306687050,2929529435,52.74,3.87,1039,-0.426,86208688,1031,Revised
2020-08-15,POL606108,Disability,179.4,155259,1,7,3.54,SingleParent,-19.64,-14.92,1665729681,2300141527,-5.9,-4.59,-1096,0.927,17848785,738,Piloting
2017-08-29,POL580640,Residence,115.9,377270,1,35,11.52,Migrant,-2.19,28.77,2440177037,2931559530,13.35,11.7,-507,-0.153,68455049,999,Retired
2025-06-23,POL486801,Income,156.6,110115,1,21,15.84,Tribal,14.46,39.46,954035352,-110740242,16.78,18.68,1507,0.464,11031717,861,Paused
2024-09-20,POL631260,HouseholdSize,217.5,264608,1,6,17.31,Tribal,-6.06,-18.48,1892636542,1172444588,-18.36,-9.48,800,0.357,-14066803,136,Paused
2025-10-17,POL468106,Disability,227.4,209386,0,10,11.7,EWS,-12.86,11.04,992618215,1393873344,12.45,-12.68,1203,-0.438,56333575,679,Revised
2020-03-14,POL311713,Assets,135.8,175071,0,12,17.06,OBC,-21.73,22.51,1720689633,-242097248,26.99,-17.03,-1469,-0.113,39228107,150,Draft
2021-06-26,POL622295,Assets,191.2,75391,1,21,2.66,None,24.96,10.13,997931643,1379211391,-25.54,20.64,4068,-0.541,-14221624,42,Piloting
2021-08-09,POL456100,CasteCategory,138.1,95968,0,53,0.73,PwD,19.18,38.23,855527283,842677470,25.96,10.93,1619,0.769,26580572,1069,Piloting
2023-10-31,POL509423,CasteCategory,237.3,328706,0,14,8.37,None,13.69,-24.92,2393123397,-565905120,14.9,11.98,1111,0.773,44447351,825,Notified
2024-07-05,POL844212,Disability,192.8,267486,1,10,5.71,Migrant,18.99,44.6,1556592901,-185412587,0.26,-17.55,3707,-0.28,23412886,33,Piloting
2021-11-21,POL506352,Income,130.6,372475,0,53,16.67,SingleParent,25.49,12.05,1547297821,1256062261,1.23,-2.06,-1124,-0.183,-15211691,995,Retired
2021-12-05,POL945585,Disability,144.6,272515,1,29,0.29,PwD,-9.04,-14.0,1058505429,-188246578,46.3,-17.42,1180,-0.395,83036925,1006,Draft
2018-01-12,POL229268,CasteCategory,78.5,24310,0,59,5.71,Migrant,22.45,17.47,-295113815,917421584,56.52,11.0,1957,-0.402,82075443,842,Notified
2018-09-13,POL685459,Landholding,237.6,46517,1,18,6.3,Senior,-18.82,19.84,575568462,3152575347,-1.4,-4.59,165,-0.825,77545808,527,RolledOut
2022-12-08,POL739572,Disability,93.6,289403,0,10,12.83,ST,31.0,-29.62,-350578081,1070877345,8.57,24.13,57,0.28,56724673,984,RolledOut
2021-02-14,POL186808,CasteCategory,78.1,100370,0,51,0.03,ST,8.89,32.77,1720647856,1547666985,10.81,12.44,-531,0.536,79541998,1191,Retired
2018-05-03,POL621935,Income,134.9,99467,0,7,15.3,SC,20.82,-24.66,1890772896,986149763,27.09,-13.58,2736,-0.318,74108494,532,Paused
2017-12-16,POL746068,Assets,192.5,162530,1,44,16.82,ST,4.22,-13.89,-405216053,-192996552,-12.12,-11.8,2511,0.004,39894313,334,Retired
2022-12-18,POL150402,Age,183.4,298099,0,9,8.71,PwD,-0.98,14.7,996591613,2473747273,-1.13,-14.52,956,-0.956,36320935,124,Piloting
2025-02-10,POL839403,CasteCategory,93.5,255526,0,51,1.95,Senior,17.36,28.09,2203050805,2189180986,-21.74,-8.77,-899,0.26,47951378,301,Retired
2019-03-09,POL437890,HouseholdSize,95.6,77706,1,33,0.91,Senior,-5.23,17.93,-181644776,1088655112,-34.23,23.7,-387,-0.35,11191424,1077,RolledOut
2021-12-08,POL679448,Disability,89.5,358509,0,8,4.65,EWS,10.99,16.55,572162153,124807408,-17.22,24.34,921,-0.704,-6931525,787,Draft
2019-05-24,POL296002,Age,166.7,388900,1,52,2.42,EWS,-24.92,6.97,-143389650,2177535860,-30.72,-7.09,-11,-0.978,82199279,917,Revised
2024-06-06,POL226468,Disability,241.0,316785,0,16,9.05,Senior,25.29,8.51,995356390,651473120,-11.98,-9.01,2919,-0.146,34067688,157,Notified
2023-02-18,POL450967,Occupation,226.8,77226,0,44,7.38,Tribal,-14.99,2.27,1098147554,1252770459,-0.77,-8.45,-1024,0.34,-10567053,644,Revised
2020-02-19,POL236798,Assets,145.9,317483,0,11,3.45,None,11.82,-9.17,675588219,371005449,-28.92,2.76,844,-0.52,84017686,356,Retired
2021-03-23,POL206972,Occupation,119.3,208644,1,25,15.0,ST,26.31,-2.79,2011981383,1002643073,56.23,1.68,3826,-0.664,68921978,169,Revised
2021-11-06,POL614530,Landholding,123.1,11422,1,15,10.81,OBC,15.83,35.86,729190443,2864203868,-22.19,0.18,529,0.226,51105150,829,Piloting
2024-07-17,POL649490,CasteCategory,209.3,267012,1,57,11.27,Tribal,3.42,-1.28,-171620245,535073437,46.34,-16.42,3069,0.187,89030971,204,Notified
2021-06-03,POL932922,Assets,176.6,390779,0,6,12.3,Migrant,5.27,27.07,1890962152,873245527,32.88,-8.37,303,-0.39,70313007,1079,Draft
2023-03-08,POL623370,CasteCategory,48.7,172636,0,32,15.57,PwD,1.35,15.94,138752430,1328936339,38.07,0.44,2374,0.701,-11250639,231,Notified
2021-04-13,POL592854,Landholding,55.9,25323,1,16,12.15,OBC,-22.92,-13.2,1670422034,479954925,-13.9,-10.3,1848,0.194,59228101,746,RolledOut
2019-09-06,POL633496,CasteCategory,141.1,92243,0,47,2.39,Migrant,21.45,-18.46,803576508,3081246817,54.21,8.1,1632,0.631,-6851749,184,Notified
2022-07-27,POL993123,Age,151.8,223387,0,33,6.9,Migrant,32.38,-20.78,155181492,-202245698,-13.13,-13.07,-614,0.848,65202004,300,Revised
2024-01-23,POL429495,Disability,241.7,316438,1,29,9.39,EWS,18.23,7.16,-201646142,-133423311,-32.91,-3.84,-1193,0.35,9680114,984,RolledOut
2025-11-19,POL717561,Age,69.6,74207,0,48,3.33,SC,28.92,-14.73,1980297917,1788484704,-20.35,14.15,-701,-0.415,18364732,1047,Paused
2017-08-03,POL749837,HouseholdSize,209.6,87752,0,39,16.92,Senior,27.29,-10.53,156543772,1714425745,-1.72,6.62,3028,0.355,71538916,535,Notified
2025-11-16,POL256506,HouseholdSize,228.1,368935,0,39,4.54,SingleParent,-3.68,32.83,2464635962,481442376,-27.35,21.06,4487,-0.158,-5537825,251,Retired
2023-09-05,POL858380,Assets,119.3,352681,1,22,13.9,SingleParent,-3.22,6.65,1067935833,-310857359,42.1,-7.02,58,-0.637,83808953,349,Retired
2019-06-29,POL478669,Residence,74.0,366270,0,13,17.13,Tribal,2.57,-5.05,1681694726,-100095117,18.25,-19.54,87,-0.651,-6046774,690,Paused
2020-07-02,POL474710,Landholding,91.7,70312,1,3,4.95,PwD,-19.51,-16.09,1198770579,244407191,53.03,2.78,805,-0.693,-17217806,402,Revised
2023-02-25,POL301502,Disability,179.2,373078,0,33,8.2,Tribal,-22.32,2.78,2494762454,919945674,20.81,-10.04,663,-0.07,-17184034,974,Paused
2019-09-30,POL489746,Income,54.7,135976,0,36,4.48,Migrant,-24.85,-10.24,218511151,1528224851,-28.96,-14.45,2327,0.189,69080845,321,Retired
2020-01-29,POL622702,Disability,226.0,206743,0,14,14.8,SC,6.73,-27.07,674454726,1754482972,15.95,-19.2,1185,0.949,32774507,401,Piloting
2021-10-01,POL908600,Disability,198.9,182562,0,17,14.31,Senior,7.32,35.05,2148038896,2043098734,-27.53,6.4,2250,0.347,35881385,636,Notified
2023-05-08,POL383721,Age,206.8,391138,1,3,16.08,ST,-20.34,12.65,74521792,-415036266,54.19,-2.62,-916,-0.536,71797858,355,RolledOut
2025-03-29,POL644650,Assets,195.5,105068,1,33,1.13,SC,-14.36,32.3,1387005627,1477685017,27.37,-5.45,2951,0.671,36439066,536,Paused
2024-09-21,POL884952,Occupation,67.0,383112,0,56,13.32,SC,19.49,25.56,2190485635,-432128258,-1.95,-2.84,3125,0.968,85262317,318,Revised
2019-05-02,POL558712,Income,193.5,383661,0,39,10.43,None,6.91,-28.9,2475237473,1875727185,22.87,14.34,4200,-0.174,-19561707,1078,Retired
2018-09-28,POL279512,Disability,165.8,366979,1,4,7.62,Migrant,21.72,19.01,1900148276,611088665,36.43,-9.55,2429,0.76,-2120561,569,Draft
2026-01-29,POL763429,Assets,50.7,142889,0,27,16.01,PwD,-12.97,-19.48,-289865504,1709440673,54.28,2.94,1955,0.488,66689623,208,RolledOut
2025-07-09,POL613096,Occupation,99.8,150013,1,55,15.61,Tribal,9.31,-24.53,1203394005,1212592336,24.52,24.73,1988,-0.368,80694923,203,Paused
2022-05-08,POL379128,CasteCategory,128.9,81627,0,9,12.6,SingleParent,-10.62,-27.81,1561323559,2498525680,29.11,-17.75,-949,-0.986,57672121,1027,RolledOut
2023-05-03,POL875547,Landholding,154.0,190199,0,15,3.1,SC,32.62,33.35,417159470,-228464672,3.11,9.59,477,0.397,12796219,503,Draft
2019-04-17,POL129481,Age,77.9,99453,1,48,4.67,EWS,30.46,12.8,1531716774,1429833074,-13.64,10.73,3843,0.931,72462957,375,Draft
2022-08-11,POL973052,Residence,150.7,250850,1,40,2.81,SingleParent,-5.44,27.95,2231753753,584717213,-1.54,-0.98,3805,-0.729,4203144,411,Revised
2023-04-13,POL731728,Landholding,241.1,347076,1,10,4.61,SingleParent,-15.7,17.88,1439086022,-552091737,27.87,16.32,4227,0.83,28251060,1172,Retired
2019-09-17,POL715435,Occupation,114.5,379867,1,0,13.92,None,-16.15,-19.6,981042810,1444848381,47.84,10.21,2528,-0.586,66278724,443,Paused
2023-09-07,POL681458,Residence,71.8,175044,1,7,6.0,None,-14.42,15.6,1776489446,2372104224,28.22,12.05,-160,0.083,24467855,828,Revised
2020-06-04,POL989112,Occupation,138.4,172616,1,33,5.09,SingleParent,12.89,-21.61,390197995,1732530396,55.86,-14.18,3485,0.105,70729403,322,RolledOut
2021-10-30,POL485686,Occupation,134.6,205831,0,19,4.48,Tribal,-14.24,-26.06,1504939648,-421510795,28.85,4.63,1973,-0.558,46372520,1112,Retired
2017-05-31,POL987482,Residence,232.6,364661,1,10,0.91,Senior,-13.96,-4.47,1020220927,1861249719,24.76,-12.47,-923,-0.952,74778178,832,Piloting
2018-03-10,POL141261,CasteCategory,137.1,31484,1,3,6.12,EWS,-0.84,-22.51,1332932928,2124142908,-33.81,-16.41,-1148,-0.653,5839672,1081,Notified
2022-09-22,POL936221,CasteCategory,91.1,122508,0,5,1.7,ST,22.63,22.92,971395520,-326075664,22.94,-0.9,2241,-0.219,49908661,305,Revised
2024-05-28,POL946061,Assets,87.1,78847,1,21,10.11,OBC,-16.99,15.41,744742656,865754361,-28.1,-15.56,2452,-0.622,52858114,585,Revised
2022-02-26,POL343859,Age,47.3,310078,1,13,3.33,PwD,-15.59,21.2,-344527943,534494589,14.61,-19.98,353,0.342,25597886,391,Retired
2024-05-12,POL757691,Occupation,195.7,151307,0,45,4.89,PwD,-20.47,38.06,1365221304,2248343748,20.7,23.7,4117,-0.024,27606306,514,Notified
2024-04-16,POL449564,Occupation,96.2,385724,0,45,8.61,SC,-21.18,-2.76,2431678337,799306596,26.39,19.46,-441,-0.292,80903283,305,Draft
2023-12-15,POL446990,CasteCategory,205.5,391680,1,47,6.86,SingleParent,-15.15,11.9,562670479,190217406,47.76,-11.64,-572,-0.534,4372077,209,Notified
2024-07-04,POL572311,CasteCategory,155.6,352342,1,42,5.79,EWS,22.75,-1.94,1374056529,1417963735,9.93,-13.26,717,0.325,-9476157,457,Retired
2023-11-13,POL280947,Residence,189.4,203586,0,27,17.22,PwD,34.11,-19.48,1670922617,2286025712,10.68,-4.56,1490,0.784,36755883,415,Retired
2024-07-14,POL308008,Landholding,82.7,372373,1,11,1.05,SingleParent,-12.7,33.11,1311197300,891307251,17.13,-14.93,1296,0.302,76829036,643,Paused
2020-06-19,POL599808,Income,72.5,150768,0,11,15.85,Migrant,-14.08,12.93,2200709462,2806725839,-3.22,-4.75,2650,-0.182,87422736,363,Draft
2020-07-31,POL992923,Residence,127.8,157126,1,37,16.71,Senior,-15.08,16.75,2295921839,1873038709,-9.2,11.74,-307,-0.944,78768758,184,Revised
2021-06-23,POL119134,CasteCategory,114.9,189171,0,58,17.42,Tribal,-22.37,-10.64,2113583391,-158517357,-24.84,-9.23,1614,0.581,64841612,418,Paused
2021-11-23,POL514878,HouseholdSize,146.3,278861,0,44,15.52,None,25.45,32.11,761873622,3109917091,44.78,15.04,1514,0.049,-8035636,845,Revised
2023-01-04,POL511483,Disability,197.1,25392,1,49,14.58,Tribal,5.6,8.21,-79887053,2149355921,-31.03,21.53,3930,-0.869,48319072,213,Piloting
2021-12-16,POL773330,Landholding,230.9,214347,1,50,4.26,PwD,-5.19,-24.79,701642136,296843689,58.21,-18.29,3331,0.455,51602702,452,Draft
2018-07-04,POL989552,HouseholdSize,164.8,386338,1,0,3.24,ST,-12.44,-5.96,1068973177,576716716,-7.53,4.33,3777,-0.54,34440731,253,Retired
2020-08-01,POL603726,CasteCategory,87.4,26927,1,54,10.85,OBC,-14.52,4.07,-372699215,1193416972,31.69,-16.56,3752,-0.402,72638246,792,RolledOut
2022-06-28,POL765278,Residence,102.0,34520,1,36,9.64,OBC,-18.4,-4.95,2014928868,-517696262,34.47,4.8,-897,0.302,88076728,971,RolledOut
2017-04-09,POL223069,HouseholdSize,230.2,377520,0,52,12.98,EWS,14.97,-21.4,2157063572,2800720127,2.74,-18.33,1526,-0.623,86963536,1078,Revised
2018-01-01,POL986436,Occupation,84.0,332482,1,56,2.11,OBC,14.57,-5.66,1396464741,-294416286,4.0,2.38,3725,-0.356,-17757232,952,Paused
2025-07-01,POL956263,Income,59.9,256,1,7,5.15,Senior,-17.35,-29.78,1240485728,50608727,21.79,-0.79,3451,0.395,-16051929,60,Piloting
2024-09-14,POL456412,Occupation,233.4,180542,1,55,12.1,Tribal,-12.32,-14.12,662080462,1436956257,-28.41,23.09,3993,-0.37,-14132077,1033,Revised
2022-04-13,POL746293,Residence,45.6,123806,1,32,11.01,ST,24.1,17.91,2433956223,2428406772,-32.92,-11.82,-1246,-0.817,14371064,1090,RolledOut
2018-02-02,POL178413,Occupation,197.3,67025,1,23,6.28,None,7.07,10.49,808547326,2966053771,33.64,-15.12,1020,-0.8,62010839,215,Piloting
2019-04-25,POL624749,Income,70.6,20908,1,58,2.67,Senior,-14.33,-1.85,118506064,-161405163,14.35,-16.71,-805,0.082,43220367,518,RolledOut
2024-01-07,POL968598,Occupation,179.9,99964,1,36,15.44,ST,14.1,41.99,2382860277,-541108167,59.84,-13.72,-765,0.997,33467397,1142,Retired
2023-08-21,POL239795,HouseholdSize,79.2,261094,0,38,14.96,None,25.52,-26.56,2006020669,2056734267,-6.61,6.38,1852,0.046,60823747,775,Retired
2019-01-07,POL878722,Occupation,228.4,121559,1,36,2.63,PwD,-5.28,18.01,481808829,427555632,0.43,23.8,4415,0.955,8236868,300,Draft
2017-08-07,POL979498,Disability,50.5,123053,0,37,13.49,SingleParent,20.7,16.6,1175071307,-97533731,25.31,6.81,3036,0.813,89050041,601,Draft
2025-06-08,POL606283,Residence,103.9,105004,0,43,2.55,Tribal,25.44,9.06,1255668778,-583749291,30.31,9.34,1725,0.755,7220871,232,Draft
2023-07-25,POL806063,Landholding,204.4,38844,0,21,8.13,ST,-4.14,-10.22,2131321374,3063283342,1.7,7.69,3517,-0.106,20939628,562,Notified
2022-12-24,POL306858,Residence,159.1,237201,0,56,8.39,OBC,30.45,7.81,1142693164,2188507898,-23.41,-12.11,2288,0.13,73739820,158,Paused
2024-12-08,POL501252,Income,128.6,292543,1,40,7.23,ST,-0.83,5.27,754396339,704558652,-28.55,22.51,-988,0.27,66699952,904,Paused
2020-12-01,POL764872,Assets,131.5,392008,1,27,6.16,Senior,-18.6,-19.06,1275482795,1671809885,-34.83,24.63,2261,-0.983,-3209810,163,RolledOut
2017-12-25,POL486710,Assets,145.5,90639,1,31,8.42,Tribal,20.44,-12.25,2417032893,2783112120,0.19,-12.97,-1036,-0.913,-13192564,11,Paused
2017-05-25,POL117308,Landholding,248.9,65172,0,3,12.81,SingleParent,-14.57,2.8,-343174585,2865016705,-8.52,-8.8,737,0.919,51950756,326,Piloting
2025-11-20,POL838112,HouseholdSize,181.5,282909,0,5,5.96,Senior,-12.63,-2.1,1441403300,1432107773,-32.96,5.66,704,-0.12,56507276,443,Notified
2022-07-08,POL922986,CasteCategory,142.3,129272,1,43,10.44,SC,14.33,-20.25,-252915460,2966908686,27.65,21.36,4417,0.671,78185615,1176,Revised
2023-09-26,POL629810,Age,107.6,203426,1,22,6.46,EWS,5.41,-12.12,288404465,2279557149,-1.29,6.14,-735,-0.755,-16701677,774,RolledOut
2020-06-08,POL727462,HouseholdSize,145.8,283410,0,56,17.48,PwD,-20.23,14.38,1587335226,1478662415,16.77,-3.02,3585,-0.485,75560292,864,Revised
2017-12-31,POL238515,Disability,233.7,167824,0,25,12.31,PwD,23.02,22.79,1630345558,848717166,47.09,-2.9,322,-0.895,17118922,865,Piloting
2024-04-02,POL258212,CasteCategory,86.0,148546,0,52,15.34,Tribal,-23.78,26.36,2000954395,2959450032,-0.46,-1.99,1383,0.525,19810228,640,Retired
2024-03-24,POL926340,Income,112.6,175845,0,43,7.78,EWS,-13.54,10.47,1121765483,139865977,-14.44,21.88,3821,-0.483,50914046,45,Paused
2024-03-15,POL248083,Occupation,53.6,182780,0,1,4.61,SC,12.56,-25.87,1905952458,1468099199,-8.58,14.7,1022,0.582,74595186,416,Notified
2021-09-14,POL943854,Landholding,172.1,302,0,20,1.42,PwD,21.16,-12.67,1009559385,-95261456,-31.23,16.03,2559,0.558,25459588,886,Paused
2023-03-30,POL152179,Residence,201.1,75443,0,52,14.71,SingleParent,2.34,24.61,104809497,-92546580,-13.6,-18.06,3803,-0.794,-19262190,708,Revised
2019-11-09,POL526224,Disability,172.7,243732,1,47,12.57,EWS,2.13,-8.37,836301324,-372290999,50.71,-6.07,-307,-0.428,51284778,400,Retired
2019-06-08,POL793439,Assets,210.5,6978,1,8,14.78,Migrant,31.39,20.26,17766658,578315056,-23.05,15.26,482,0.071,40891743,563,Paused
2017-04-21,POL185400,HouseholdSize,201.9,110577,1,13,12.22,None,-6.84,18.57,1137654118,2436424252,-3.61,-14.66,2146,0.613,86861411,82,Notified
2018-07-28,POL215067,Disability,244.2,176171,1,58,0.68,PwD,7.9,8.69,1048306927,99744572,-22.79,-8.23,739,0.596,38080699,1073,Revised
2020-12-14,POL765007,Assets,135.0,176731,1,28,7.65,Tribal,13.68,-6.87,283709324,2563320718,-29.41,17.03,1153,0.078,49340174,318,Paused
2021-07-08,POL568062,Residence,57.7,19118,1,44,5.97,OBC,30.66,-24.01,958702963,3175989557,0.99,5.13,2788,0.39,76104940,323,Paused
2021-01-26,POL823438,CasteCategory,152.4,350143,0,29,7.8,Tribal,20.87,24.71,1310966603,1396600267,43.15,4.48,3707,0.878,9707754,311,Retired
2021-02-09,POL422368,Residence,201.9,36191,1,7,12.02,None,-17.9,-11.45,804262552,2393078575,-31.38,-6.72,762,-0.178,-18435081,227,Retired
2018-12-23,POL767522,CasteCategory,125.5,350292,1,33,10.19,ST,20.92,-8.77,170759872,1938407186,30.15,-15.83,97,-0.738,62413295,502,Draft
2023-02-11,POL594168,Assets,134.3,396325,0,6,11.44,EWS,12.31,-20.81,2361457319,1146355416,-30.27,18.93,2892,-0.728,55123000,330,Revised
2021-01-15,POL158899,Age,194.8,71455,1,55,3.79,SingleParent,21.47,24.58,1907603039,482469041,33.96,-11.83,2082,-0.25,76888386,697,Revised
2021-11-03,POL725327,Residence,43.5,28230,0,16,8.93,EWS,-19.12,41.98,138865204,1951400153,56.71,3.7,2958,-0.768,5637080,898,Retired
2022-05-08,POL927929,Disability,178.0,48444,1,50,4.23,Migrant,30.24,6.15,930072049,276397923,-8.75,6.66,4140,0.762,27283397,155,Paused
2021-07-01,POL288965,Residence,188.5,341015,0,13,9.2,OBC,22.62,-2.86,634465560,800603545,8.47,1.47,-124,0.082,-14658181,665,Paused
2022-01-02,POL816597,Landholding,243.8,388943,1,4,5.31,Tribal,25.86,8.73,2489819839,-12446675,17.04,16.61,3050,0.538,58404506,129,Notified
2021-05-15,POL280446,HouseholdSize,193.3,236586,1,0,3.91,Tribal,27.85,-0.65,1664546124,1595463028,-13.38,-19.77,131,0.987,989488,867,Piloting
2020-06-09,POL932434,Landholding,67.5,378904,1,6,16.93,ST,-19.25,-6.86,1446962433,25701061,-30.62,-3.69,-25,-0.192,40941258,573,Notified
2021-08-01,POL403839,HouseholdSize,144.6,307874,1,53,4.82,None,22.89,42.87,-58686153,2447898198,-28.55,11.51,2820,0.604,35513086,590,Piloting
2023-03-11,POL681919,Income,125.2,227482,0,5,11.27,SingleParent,17.01,40.13,70687254,1207454766,0.16,-17.83,219,0.469,24953413,396,Paused
2024-12-03,POL941669,Disability,124.2,365719,0,7,11.28,ST,15.83,16.92,2294074619,2111781299,-15.38,21.44,-1423,-0.491,-14646145,488,Piloting
2017-11-16,POL601195,Occupation,204.9,187301,1,13,10.38,SingleParent,-2.05,-28.54,846951244,1125862553,13.78,-2.95,1031,-0.769,46666484,445,Draft
2018-07-21,POL499627,Residence,162.0,164657,1,59,12.94,OBC,-9.17,-2.15,-455069300,2342975259,-28.89,6.78,671,-0.98,36267462,305,Paused
2018-02-11,POL540993,HouseholdSize,193.5,287962,0,48,10.95,Migrant,11.54,-15.08,990442735,2763455175,30.27,-19.57,-1356,0.654,6644004,1020,Piloting
2017-03-04,POL331261,Landholding,196.6,299467,0,15,15.29,Migrant,-7.85,13.74,1354524768,1179507775,-20.46,4.27,597,0.96,52828483,967,Piloting
2024-07-06,POL140455,Landholding,184.6,141804,0,25,0.46,SC,30.03,-0.04,372175658,803567297,-31.8,-10.71,668,-0.226,86899580,349,RolledOut
2019-01-07,POL567595,Landholding,199.1,190241,1,34,1.33,Migrant,11.5,1.24,776426503,2133182757,-11.07,-4.89,1691,0.067,82379306,424,Draft
2019-08-23,POL810447,CasteCategory,85.9,86330,1,16,9.97,Tribal,-3.47,39.22,328310099,3069099147,30.11,22.2,1454,-0.608,77735017,856,Revised
2019-10-27,POL262334,Residence,60.7,47919,0,41,7.19,EWS,-23.73,37.8,825906387,69360048,-24.12,12.31,-516,0.554,62683168,49,Draft
2024-11-01,POL930004,CasteCategory,73.9,140725,0,16,3.82,Tribal,-15.39,-9.65,2452622492,2236547164,38.55,9.07,2681,-0.958,68078815,273,Revised
2022-07-26,POL788671,Disability,209.8,197117,1,18,6.35,None,-7.55,16.76,877523575,-586609088,24.5,24.49,3980,-0.73,58431244,358,Revised
2017-12-16,POL693193,CasteCategory,240.8,62915,1,55,11.69,Senior,-15.28,34.95,1919409283,3128568201,-5.77,-11.96,3268,0.879,25052307,146,Notified
2024-08-27,POL387344,Income,236.7,65205,1,27,15.36,ST,7.72,42.0,-113994996,2428106905,-26.41,-17.26,-548,-0.39,708863,187,Retired
2025-12-15,POL745884,Assets,42.7,49590,0,55,3.27,PwD,18.27,25.8,1869699170,2995300451,51.41,14.59,1816,0.081,63279631,662,RolledOut
2023-06-24,POL984373,Age,249.0,350303,1,46,5.26,ST,28.04,-22.55,1019429754,-193305970,-12.87,-18.96,-368,-0.109,47797597,670,Draft
2021-05-22,POL358273,Disability,226.2,277640,0,18,2.52,OBC,13.69,21.01,599815692,-405710567,25.09,15.06,894,-0.645,68835084,892,Notified
2026-01-26,POL666902,CasteCategory,81.8,58211,1,3,17.94,Tribal,9.7,6.85,1229260624,1060027850,30.66,2.77,3762,0.413,84897207,599,Piloting
2017-05-22,POL479264,Landholding,157.1,264509,0,8,0.36,ST,-10.62,-8.34,552059067,-374513532,15.53,-9.79,-798,0.807,23287113,397,Draft
2017-01-03,POL650407,Residence,246.8,194330,1,21,2.84,Senior,27.43,36.87,1929163243,-393666100,20.5,8.81,4145,0.134,79425755,575,RolledOut
2024-01-31,POL327618,Income,138.9,226212,0,45,6.93,Tribal,-6.04,17.89,1867452409,-251492480,-6.86,2.24,523,-0.469,-12414431,1141,Notified
2018-09-23,POL361469,Landholding,240.2,331444,0,47,3.58,ST,17.19,38.48,189919356,-366234670,20.81,-11.48,2214,0.699,8107369,301,Revised
