soc_access_service_date,soc_access_state_ut_code,soc_access_district_lgd_code,soc_access_benefit_delivery_method,soc_access_dbt_transaction_id_hash,soc_access_bank_ifsc_code,soc_access_upi_success_rate_pct,soc_access_aeps_transactions_count,soc_access_eload_card_spend_inr,soc_access_authorized_retailer_density,soc_access_caseworker_caseload_avg,soc_access_appointment_no_show_rate,soc_access_document_verification_time_days,soc_access_language_service_request_count,soc_access_disability_accommodation_count,soc_access_office_distance_km_avg,soc_access_mobile_office_visits_count,soc_access_website_uptime_pct,soc_access_client_satisfaction_score,soc_access_service_gap_index
2025-09-01,JK,717624,DBT,bcc7aace488f4f0e8c520345,PUNB0735193,89.45,1522,377177.33,4.765,383.1,20.16,22,44,56,24.55,18,96.06,2.26,0.693
2021-01-31,PB,563106,Voucher,98b4c062acd74b58a2acbe4d,UTIB0180368,83.89,2317,141165.68,1.508,331.0,18.62,13,60,73,11.12,18,95.03,4.0,0.047
2023-06-17,LA,237465,DBT,b95bcab1f7a54e1cb0d5b7d2,BARB0198286,96.52,4463,265752.69,6.242,324.7,19.18,8,79,72,14.65,36,97.49,1.96,0.207
2020-11-16,JH,954639,Cash,49ca4e109f80412b8074c1ab,PUNB0892253,86.33,1032,115400.34,2.614,325.9,19.99,8,34,3,4.37,52,95.13,4.39,0.803
2019-12-31,UP,765845,Mixed,a7ad8e3cac5a41b18256f94b,HDFC0280762,98.35,2106,58326.05,3.216,270.8,4.45,17,184,35,22.84,6,98.45,4.13,0.984
2022-10-20,PY,563665,Cash,065c4174b82041969fb6cf6d,IDIB0373294,95.89,1347,383515.37,5.149,130.4,11.31,0,96,5,10.72,44,96.79,3.07,0.991
2023-07-04,HR,751651,Cash,c409e251a8804ea3b9e5c03f,UTIB0715851,83.45,1708,441549.17,6.65,385.7,11.76,3,59,1,19.3,49,93.62,3.12,0.592
2024-04-29,UK,426577,DBT,220d1ef6c1924b25b78e79f5,HDFC0154650,93.38,2296,31385.88,5.206,84.6,10.68,26,131,73,32.27,34,93.31,3.9,0.259
2019-10-26,NL,768066,Cash,61d2afb8e27d474a9d098323,YESB0952889,98.48,4614,54594.4,0.797,353.5,18.67,0,78,19,23.97,59,94.05,1.83,0.835
2024-03-25,DL,971149,Mixed,10768886cfb0471c814ce75e,IDIB0120708,97.74,62,264873.11,2.602,173.4,7.15,34,170,4,9.51,5,99.35,3.0,0.65
2021-02-15,KA,410389,Mixed,ccc8e246bca8424fb6df4137,BARB0864227,92.98,1790,38840.07,5.65,294.4,3.55,43,132,75,18.11,44,98.59,2.36,0.986
2020-12-12,LD,107547,Mixed,f8cb2a5455ca4f2b98407ca9,YESB0424815,85.08,4329,284024.41,6.817,345.0,6.03,8,233,32,21.16,25,99.78,2.36,0.549
2019-03-22,AN,765819,InKind,7cb645208c3a4b22b2b5d0a1,PUNB0235035,94.18,415,323768.58,4.79,342.5,3.15,2,162,9,29.79,24,97.95,3.51,0.526
2020-06-06,UP,866851,DBT,98e65d4b98874a89b5875cc3,HDFC0439741,93.92,2532,186583.25,4.512,97.0,8.91,9,91,20,27.82,36,99.32,2.56,0.044
2022-05-31,AR,843912,InKind,2de5c92bae354782abb0ec5a,ICIC0975556,92.54,776,340309.43,2.906,270.2,2.57,1,37,1,11.17,47,94.84,2.96,0.194
2020-04-28,AS,977580,InKind,d7acd32387f947cd8b24d5c2,SBIN0576079,86.76,2796,51133.06,3.638,117.6,1.93,12,25,54,32.2,28,96.96,4.02,0.667
2021-04-01,TS,412415,DBT,28fe999ad6dc4ed2be6bf460,BARB0153352,98.12,3571,135556.39,3.298,78.2,9.92,40,163,74,5.33,16,95.13,3.72,0.994
2022-09-17,NL,926248,Voucher,917e3d1650094a73a5769308,PUNB0947386,91.0,3176,363437.5,0.508,232.7,13.23,36,8,31,9.81,15,98.92,2.82,0.476
2019-09-07,KL,287161,Cash,5ef040fa0c644029b83bd8f0,HDFC0229205,87.32,2811,39756.57,0.262,415.2,13.37,43,95,69,1.38,57,99.98,1.95,0.029
2025-02-15,DN,628420,Voucher,930be25096c547da9e4cabde,HDFC0149218,86.57,3713,128288.48,4.669,412.9,2.03,36,5,27,11.03,24,97.96,1.88,0.4
2021-03-01,NL,899091,DBT,6f2a2e91a9a34a26b0ece4a2,YESB0140883,87.03,2673,279523.26,3.873,255.8,21.37,38,86,36,14.61,21,98.25,3.31,0.126
2024-04-25,MZ,923874,Voucher,2b3fe9724a784590becc4361,ICIC0843700,90.25,3064,111326.39,1.912,332.3,2.68,26,220,17,8.6,33,99.05,3.11,0.96
2023-07-14,KL,658624,DBT,f7f4df9078bb4bfc9bafd1a3,IDIB0237717,86.13,409,216394.23,6.706,131.1,14.53,6,19,0,0.64,41,92.76,4.27,0.141
2024-04-05,PY,591473,Voucher,4c76b05addb0476299ec9651,UTIB0261084,91.26,106,376736.19,1.629,121.4,19.55,34,243,13,0.57,2,95.85,2.05,0.118
2021-01-09,MH,514347,Mixed,ea3433fe4aec41eabdbd0606,HDFC0949702,85.44,820,121349.87,5.284,307.0,19.46,28,243,46,32.35,1,97.86,4.43,0.458
2020-03-16,JH,880789,InKind,2bad0b2aef4c438da82a73f1,UTIB0650449,86.85,2699,196132.88,5.934,337.6,11.27,43,215,7,25.77,34,96.84,2.46,0.542
2020-01-01,TR,891768,InKind,af9dc5d4e27a4e7c9672370e,HDFC0356876,84.14,1981,8213.56,6.318,320.6,6.1,31,173,65,24.5,37,96.32,2.89,0.717
2020-08-09,AR,315619,Cash,64e05ca962da40fa9688b611,UTIB0627808,88.4,1830,318766.26,6.313,75.2,18.21,24,44,73,27.54,29,95.09,4.47,0.368
2022-10-25,SK,222404,Cash,0016eee1ddb8473e8690226f,IDIB0318783,89.27,2240,159776.64,5.977,172.2,13.48,34,24,22,24.36,17,93.76,4.4,0.897
2023-05-16,RJ,832543,Cash,01c4451384054c679dd19ab3,CBIN0544838,89.23,4947,387024.12,3.488,52.0,17.4,29,229,21,2.34,46,99.38,3.4,0.599
2024-04-10,HP,829525,DBT,9a5bc6759216486c94aa1453,BKID0401159,94.98,1882,39852.7,4.717,337.7,8.8,5,91,13,32.42,6,97.87,2.05,0.047
2025-09-30,WB,189803,InKind,4c8602c6d8f8445f9787c4de,PUNB0660363,90.65,2220,352003.66,6.447,155.0,20.1,27,112,32,15.12,38,96.91,3.63,0.034
2024-10-23,AR,541738,Cash,c38a5985441744c7a5f9939d,PUNB0782927,94.4,2513,366207.72,3.21,200.4,20.45,17,20,72,15.98,26,92.68,4.16,0.469
2021-07-01,PY,555846,Voucher,74e59c34d2244f98b9772420,SBIN0413656,82.59,3871,349231.0,5.064,257.9,16.22,7,14,31,31.05,22,92.89,2.61,0.439
2022-04-22,DN,138271,Voucher,d1d765b8467c4a468ed0242e,HDFC0229521,89.81,3667,330470.76,1.281,35.2,20.74,12,135,61,7.32,6,95.46,2.37,0.452
2025-09-07,GJ,697642,Voucher,f1b52690e27c492f8e3f9f50,SBIN0420166,83.61,4896,107005.18,4.279,171.3,9.98,37,101,25,11.09,40,93.01,3.34,0.057
2023-12-24,NL,975350,Cash,f3274dd61c69432ab8e0335c,ICIC0782338,90.27,3178,187529.62,1.144,315.0,4.28,29,175,35,29.95,11,93.19,4.12,0.053
2021-12-01,HR,290370,Cash,4d5e50ec659848eab1ff5189,BARB0808372,93.01,4769,173678.56,4.986,145.1,14.43,2,208,39,18.28,32,92.65,3.37,0.061
2024-10-31,TN,800259,InKind,fad4d7ca5a0949f4ae50afad,YESB0806995,96.26,3056,108467.14,2.889,254.6,14.37,15,14,72,14.82,53,94.35,2.54,0.734
2019-12-15,MP,172851,InKind,d4877689c6674f9e9c13ea91,PUNB0977114,91.85,2691,221260.7,1.786,411.2,10.81,30,242,39,33.42,44,92.09,4.49,0.601
2023-09-17,NL,293280,InKind,1c94c230881f47f7befad9c2,UTIB0842303,88.79,2788,313889.87,2.77,80.5,5.73,22,230,48,31.13,3,97.86,4.5,0.136
2025-08-23,LD,608672,Cash,9bb6e53d869b4d93b3fb7a31,HDFC0971714,86.73,2400,215427.05,5.29,138.3,13.74,34,143,68,31.08,58,96.79,3.84,0.431
2022-09-10,TN,931325,DBT,6276b2222a3049e78a9c9b2e,UTIB0664112,99.14,1004,438508.98,6.819,298.3,3.98,28,93,75,7.58,37,96.06,2.03,0.943
2023-04-17,DL,896882,InKind,fdc739f8c3e340f2a1a83a42,UTIB0306413,85.55,1831,318941.3,0.183,265.4,16.57,1,41,71,29.57,49,99.9,2.52,0.069
2019-06-03,TN,941810,DBT,f0597506a70145c0851bf3c6,UTIB0647376,82.76,3023,199214.6,1.342,411.5,19.95,38,58,8,23.05,3,95.86,3.72,0.189
2023-03-27,NL,988803,Cash,f52ef025f5bb4739ad9f54d1,HDFC0278050,84.25,3030,181780.89,5.322,48.3,3.67,25,175,8,24.27,54,98.96,4.22,0.39
2021-01-11,AP,820418,Cash,b588e2151ae14b6398273599,IDIB0176793,99.86,792,262622.98,4.309,373.0,18.05,41,32,34,1.86,43,93.51,3.27,0.236
2025-12-17,BR,427030,DBT,61cdae917df943a598e85b45,BKID0371191,98.22,4017,194293.8,2.462,223.1,4.37,9,241,28,19.54,53,94.12,2.74,0.159
2021-03-28,PB,214453,DBT,6349108e346a4a57b6be862b,UTIB0426497,87.73,3564,99872.23,4.923,122.4,11.01,31,36,54,7.81,58,94.63,4.54,0.973
2021-03-13,OD,839992,Cash,9bc11aa190784232b0433e1e,UTIB0737998,82.07,2625,234470.69,6.517,228.8,20.44,1,188,34,32.46,50,99.92,2.98,0.766
2021-10-07,OD,267743,InKind,9bd7f692713846fc87dd1e23,YESB0426768,95.73,2261,302721.57,2.009,193.7,1.82,7,212,32,19.74,25,99.26,4.64,0.729
2023-11-18,DN,568581,Mixed,a289493d6148464ca2e77ce3,HDFC0102833,87.38,2788,161300.23,3.694,104.0,1.97,39,73,7,21.69,50,95.59,3.45,0.932
2025-08-28,BR,778628,DBT,486f4d7e7caf44cb848b25f3,BKID0925246,82.4,2907,127495.67,0.254,119.5,21.09,40,120,27,8.67,58,98.76,3.7,0.187
2021-06-04,TS,131169,Cash,79b1456ab37842c8bb5f12da,SBIN0630463,90.17,2139,97826.67,7.1,145.9,3.49,42,144,45,14.86,54,93.87,2.19,0.89
2020-06-18,UK,922424,Mixed,14997ca9c72242a995ce3463,ICIC0289682,89.59,4313,163269.81,6.032,247.6,7.53,9,199,55,18.62,38,96.74,2.63,0.983
2024-05-08,TS,373017,DBT,bfb3b3b667d04338901551ea,YESB0327058,88.48,791,109965.4,3.838,67.0,10.1,40,12,13,28.46,57,93.29,4.82,0.586
2022-10-16,HP,293516,Cash,d56bcfa55830415abb25d17f,UTIB0211726,93.7,1865,343394.43,7.441,69.2,0.15,2,56,48,21.48,35,96.6,4.03,0.903
2022-03-08,MN,434655,Cash,3ba3ebf651e34a29a43aa68a,IDIB0915891,95.0,1988,287421.41,1.73,162.7,4.14,18,37,45,4.13,26,93.78,3.28,0.816
2025-12-09,AR,514744,Cash,ed63da312ee84506a49c25b9,IDIB0307187,92.01,498,129119.5,5.605,307.3,18.22,19,79,22,15.89,10,96.69,3.42,0.318
2022-06-21,GJ,509028,Mixed,e0e067fb7b9343089510b91d,HDFC0946581,82.25,445,446324.07,5.794,411.6,11.41,35,168,71,10.48,27,95.43,2.07,0.332
2023-05-02,AN,239314,Cash,74897295f6584f0f8025c3ba,CBIN0337879,82.4,4456,290552.46,6.248,39.6,8.67,30,103,35,18.95,57,96.47,4.23,0.676
2025-11-14,TN,270405,InKind,40cf1c0aa11245deba634f8e,SBIN0819325,97.78,3872,64112.82,5.17,409.4,15.0,16,123,21,16.55,7,93.29,2.02,0.552
2020-06-18,DL,530206,InKind,9d27504780ae4a7893ee5390,YESB0109406,85.34,1824,373201.78,1.51,299.1,7.14,6,113,56,0.98,51,96.05,3.0,0.385
2025-04-27,TR,303824,Voucher,3f85726b7cfd44b083791726,PUNB0534945,89.13,1330,339165.94,0.776,381.9,9.65,16,1,15,7.42,38,94.53,3.07,0.047
2025-09-21,HP,678275,InKind,05c0c0c16fe7493384f33a1a,PUNB0432292,83.85,2032,225012.89,1.435,241.5,21.86,13,24,50,23.17,7,93.15,3.67,0.023
2022-04-18,CH,909216,Voucher,4be06c57359e4cc093cf3090,UTIB0401126,86.1,3524,105058.59,6.452,213.2,17.03,30,56,54,19.14,13,96.0,3.09,0.098
2021-05-09,TR,116699,InKind,c293c58cb4c44e08aa1c3704,IDIB0992939,90.69,1480,364894.31,3.075,337.3,12.19,3,11,36,2.05,1,93.11,4.78,0.404
2020-02-20,GJ,132514,DBT,e6ba106c58e545b184e3dc28,HDFC0748779,86.22,331,56033.2,4.142,247.2,11.59,18,205,16,21.0,44,95.42,4.27,0.027
2019-05-03,AP,678633,Cash,4b3b83f3a1ba4cbd8018e8d9,BARB0330199,93.8,2100,188115.87,0.288,380.5,18.57,27,248,20,17.71,21,94.59,4.77,0.148
2025-11-21,WB,125733,InKind,88eb9ec72e63466ba9fc3e34,HDFC0777196,88.57,2993,367795.17,3.737,378.8,13.22,29,121,17,5.43,11,96.34,3.41,0.968
2022-01-07,UP,675774,InKind,cf2be2c976594e948262b8a6,UTIB0216611,96.11,2604,360648.36,3.129,239.2,7.46,31,166,9,0.27,9,95.87,2.74,0.451
2023-09-04,BR,541317,InKind,2a858aeeb771487a8ee53c2e,IDIB0933334,92.77,861,283451.51,4.056,255.9,9.19,12,14,79,11.87,30,93.08,4.84,0.933
2020-09-07,MZ,509507,DBT,963f3b5064b14a5499c3fc81,PUNB0483747,86.55,4216,3484.01,2.877,210.7,4.03,23,13,67,27.33,20,94.23,2.05,0.19
2021-04-07,JK,645893,InKind,2cc0e362fd9949759422cdd4,PUNB0271596,96.47,3157,149905.04,0.658,300.4,21.11,4,151,41,4.83,54,96.45,4.67,0.359
2024-09-24,AN,905861,Mixed,9b2caac16a8b4d71bea5bc74,HDFC0345538,98.68,3600,383939.06,0.425,297.7,14.35,19,193,65,33.07,57,98.67,2.1,0.671
2023-08-06,CH,214736,InKind,1b3ab0da485e46afbfa34872,UTIB0239633,84.15,4787,324614.63,7.128,285.5,8.77,44,232,52,19.08,12,92.47,4.3,0.99
2020-07-16,MN,221336,Voucher,704231c7363b4b92897ee716,SBIN0937501,93.99,2566,364767.89,4.568,59.0,7.92,38,90,49,26.59,51,92.73,4.22,0.7
2019-01-14,CG,726974,Cash,b388e8a943ae4f41b661da98,YESB0375303,93.29,2894,28341.56,4.861,406.0,19.95,28,104,57,34.19,3,98.38,3.85,0.902
2024-09-27,MP,146180,DBT,fe8c74cd8564432e855a04d7,CBIN0228565,93.99,3819,423346.25,6.874,164.2,7.93,18,199,45,9.34,26,94.72,4.23,0.049
2019-07-24,TR,486001,Mixed,dde8e3b569d44915980e7f66,IDIB0831609,82.56,3869,103072.45,4.176,129.8,16.64,40,35,44,20.48,34,94.05,2.07,0.304
2019-04-03,DN,546247,Mixed,183b64ce97aa4815835ced9a,HDFC0291932,82.5,4238,149531.85,4.655,116.3,18.38,19,237,10,12.05,16,93.84,2.96,0.883
2021-02-06,TS,452544,InKind,e5495d255ff4478d9c657c41,UTIB0184735,87.28,3522,378262.36,3.97,61.7,20.02,34,74,48,3.14,38,99.77,2.84,0.523
2025-07-03,AR,579730,DBT,334b7b462b8b4743ad84043d,UTIB0701554,83.44,290,182798.62,1.402,211.0,8.21,25,6,35,27.81,34,96.09,4.84,0.17
2023-07-07,SK,202132,Mixed,b9027a4279da43e0b90dd36f,BKID0106665,88.55,1751,289384.52,2.405,51.0,16.84,0,197,19,0.62,56,93.29,3.26,0.17
2019-04-18,GJ,340020,DBT,cd3820270a7f42e3a4059d94,UTIB0849177,97.62,2961,248563.61,6.644,96.9,7.19,31,241,38,30.44,56,95.25,1.95,0.759
2025-06-02,SK,104558,Mixed,8a0a2f243ea04a48996e266f,YESB0606438,88.34,2224,389734.34,3.385,37.0,20.77,40,120,66,27.85,49,94.09,2.6,0.158
2025-07-27,MN,965463,DBT,c702acfb4f2a43759b3fea7c,BKID0322136,89.03,216,70255.59,1.611,102.3,0.25,34,41,36,22.42,47,93.35,4.42,0.498
2023-11-17,PB,848773,Mixed,87c2e608f69e4af6b5883069,YESB0526233,86.79,1337,44006.03,6.227,418.2,12.54,27,37,38,20.77,20,99.83,4.56,0.181
2019-07-08,SK,328354,Mixed,e563f5c73e87496b90ad8415,CBIN0336173,89.55,1540,284559.19,0.746,243.5,11.22,1,74,19,29.63,52,95.56,4.67,0.208
2019-02-06,TN,132703,InKind,98f9a0c7113a4dd591c55cad,HDFC0579570,96.28,180,380088.77,4.833,60.9,19.31,1,133,64,2.14,21,97.53,2.25,0.397
2025-02-09,AP,343145,InKind,fdad361f91bc484aadfd8cee,BARB0614479,96.87,3812,415395.73,5.281,252.2,4.76,38,156,9,25.83,45,99.19,3.93,0.118
2024-10-04,LD,960457,DBT,eb4c47ca34c74ec7863f34c4,YESB0794513,89.54,1889,179966.54,2.348,266.3,1.92,21,174,66,6.48,29,93.64,3.05,0.659
2024-10-26,RJ,829886,Voucher,c06cc1c3f0a04ad8aa16f653,UTIB0519478,89.1,3956,330685.47,1.335,245.9,18.62,20,178,74,0.91,30,93.02,4.08,0.166
2022-05-29,OD,693146,InKind,575564bf9f0147fe988c4934,SBIN0807973,85.49,4351,175853.93,3.417,164.4,7.7,28,60,14,11.07,48,94.08,4.36,0.752
2023-02-28,MH,930540,Voucher,073611d1dfb044a4b4eef479,HDFC0162319,99.46,4419,143493.9,5.687,288.0,7.15,40,42,44,11.59,8,97.7,2.61,0.521
2020-03-18,BR,258956,Voucher,63b53f6ad70c472eb9b5cd9c,BARB0929207,87.57,4541,10895.51,6.662,89.9,2.32,19,237,46,6.9,51,95.06,3.35,0.346
2019-04-03,TN,582525,Cash,970ca4abee564b48aeef2057,UTIB0266957,88.13,2491,112549.74,6.133,119.5,20.24,24,34,69,24.94,49,95.91,2.81,0.614
2020-07-19,MH,814513,InKind,07c8c90533134fd3ae023643,HDFC0852918,89.69,1212,76577.52,0.911,418.0,13.93,25,127,26,19.65,28,92.16,3.21,0.408
2023-05-08,JK,117148,InKind,2d70d1bd7d8c4b4ea40451f9,CBIN0545168,83.44,420,120875.68,1.749,195.0,15.23,21,71,53,32.22,39,92.03,2.7,0.082
2021-10-24,TS,491518,Cash,00a714345c184d528fb21b0a,IDIB0194245,87.88,3119,129927.21,4.666,91.9,19.75,29,182,7,26.71,15,95.26,2.85,0.309
2023-04-29,ML,419891,DBT,55e193546f2c43679f4a55cb,CBIN0423821,98.66,633,386509.26,5.353,118.6,18.56,8,81,65,28.95,46,93.2,2.64,0.525
2022-01-31,AR,259135,Cash,e5fe94ea5516476fb23b476e,ICIC0926496,83.33,1206,91519.25,0.165,313.8,9.94,16,25,60,31.61,7,98.33,2.73,0.104
2022-11-25,PB,301545,Voucher,039b503028b4407dadd083b0,IDIB0851241,86.3,1221,368684.44,1.155,79.8,3.51,21,79,17,28.26,44,99.61,3.59,0.732
2025-08-29,DN,971311,Cash,6afc721411c044469ca53b90,HDFC0750083,85.9,1367,386704.07,0.796,171.3,14.79,23,25,10,4.31,40,99.41,3.66,0.356
2023-06-03,MZ,559915,InKind,686be2b2a9cf466390ff13f2,UTIB0441860,86.21,1860,208699.31,2.624,161.4,14.32,22,42,8,6.65,14,95.72,4.65,0.205
2025-09-05,TS,173451,Mixed,141582e104af4c7694a61858,HDFC0629911,99.09,1656,326032.0,5.138,122.8,1.04,18,118,66,14.18,48,94.29,3.01,0.008
2025-10-11,CG,714313,Cash,0b9e198ed0934e2fa6585acd,YESB0308909,94.68,2632,143373.43,7.08,218.6,19.79,40,242,49,11.76,17,95.87,3.84,0.085
2023-04-29,MN,632021,Voucher,ea5db64f6ee84ec79637b34e,BARB0683058,98.46,4786,7996.92,0.762,77.4,7.38,36,50,29,31.01,32,92.83,4.79,0.237
2025-12-20,AN,453192,DBT,d54cb2f6576b422a89172fac,CBIN0334846,97.35,3229,319343.19,3.845,210.8,9.43,39,199,43,18.44,51,99.55,3.25,0.367
2020-09-28,ML,457327,Mixed,e620358e5cbf40ae8846639d,SBIN0846105,93.18,3380,272885.76,2.856,47.6,11.3,26,130,44,30.68,3,97.37,4.22,0.153
2022-08-23,DL,583623,Voucher,5d802848e89246c9995c9d57,BARB0734047,92.02,812,207613.64,3.048,408.6,20.06,21,245,7,13.67,24,94.29,4.81,0.545
2019-07-10,MN,935929,Mixed,0161d7de9abd44bcaf9e6671,BARB0447480,91.11,570,404410.51,0.604,267.9,3.75,19,130,35,31.75,37,98.07,4.25,0.194
2019-08-23,CH,783873,Voucher,d433f11d47cc477db6dc238a,ICIC0693533,94.34,944,327266.03,2.234,63.9,8.11,39,25,48,2.7,10,93.96,2.05,0.955
2019-12-05,TS,460435,Cash,43227db2b592489384a17fa4,YESB0392622,94.56,4242,191511.55,1.968,108.4,11.03,29,102,48,15.71,30,98.01,2.4,0.565
2019-12-09,LD,321532,Cash,0dcef34470e84b1f839fb7c0,SBIN0240087,92.73,864,24020.48,5.415,318.5,21.82,38,18,14,31.56,38,95.21,2.71,0.797
2021-11-14,PB,197835,Voucher,ca7d7f8ec1c84c2cb0b6272b,BARB0311665,90.04,4919,394238.58,4.85,316.7,9.67,38,55,74,15.85,52,98.91,3.93,0.422
2024-01-16,MZ,276370,Cash,221f7f585dcb48119d0f228e,YESB0344518,94.09,3774,443089.26,4.809,175.5,8.77,42,133,8,25.7,17,99.92,3.88,0.205
2025-11-25,MP,223699,Voucher,aa0615355cb84740adb3fec5,PUNB0303954,84.8,4145,285534.47,3.943,92.1,20.57,24,225,68,12.76,49,94.56,2.23,0.45
2025-11-15,TS,825070,InKind,c65e42db6a124f6b92b34594,PUNB0710519,91.87,1510,345690.27,2.631,241.3,14.55,16,153,78,29.06,38,96.41,3.19,0.412
2020-04-01,PY,618212,Voucher,b675af0c55164093bb18d291,BKID0765694,91.3,781,227711.18,1.904,141.4,3.6,40,91,60,22.17,30,93.9,3.11,0.624
2022-01-19,GJ,133321,InKind,e1f67a45333a47e1bc7b94d5,BARB0511424,91.57,833,106489.28,0.184,72.3,3.87,9,158,44,28.45,35,98.4,3.94,0.911
2022-01-08,LA,933582,Cash,025eb5ee35844807a37f2596,UTIB0989013,91.14,4288,410430.37,1.195,168.2,14.18,14,61,15,18.87,59,95.94,2.61,0.237
2019-09-08,PY,235536,DBT,91279c4548c949a2a5823eb7,BKID0901917,95.43,2156,309757.78,1.727,324.1,10.28,42,23,26,22.39,39,99.87,2.54,0.097
2019-04-12,WB,680902,Mixed,d85607c62b6e443a86d30e7d,BKID0178345,95.56,2045,246853.38,7.319,171.3,0.2,32,183,43,18.6,25,99.1,3.65,0.715
2021-06-21,RJ,111121,Voucher,e2c075a666bf4395b783b68d,ICIC0514405,87.9,1237,306937.96,7.281,50.7,9.87,26,210,7,19.94,59,94.18,2.06,0.0
2024-12-30,DL,629950,InKind,c2cd07a1d1fc41bab56b5b81,UTIB0917628,88.28,1781,230337.63,5.781,81.4,20.67,23,153,56,24.18,41,92.96,3.87,0.795
2021-09-11,JH,599845,DBT,215f2d88858b44bf9052ecc4,PUNB0298237,82.3,1846,26273.02,4.616,264.6,16.44,20,122,73,4.41,16,96.96,3.16,0.728
2021-09-07,TN,917986,Mixed,6349eb84e3734bd691976b61,BARB0440556,84.03,3747,297198.51,5.049,236.0,12.29,40,114,59,26.95,36,94.54,3.46,0.826
2025-12-23,AN,640076,DBT,7cfb619564d2437887fe9ee1,HDFC0952251,86.7,4120,2347.6,4.544,294.8,4.29,18,92,75,12.56,58,94.03,4.29,0.091
2021-08-23,AN,540270,Cash,e1212a6526494dd39c5797ea,IDIB0798455,95.71,2335,99155.61,4.887,255.1,7.38,21,242,37,0.64,41,96.36,2.36,0.204
2023-10-22,SK,577927,DBT,673a2bb783a64ba1b5ea737b,UTIB0849091,96.28,1669,70190.67,1.722,226.4,21.93,3,126,20,22.6,45,96.31,2.45,0.552
2025-11-14,MH,669986,Voucher,e28647791b0d4461ab74959b,ICIC0891534,86.44,2258,153055.01,7.328,217.9,14.5,5,217,1,21.55,39,96.3,4.59,0.327
2019-10-29,LD,472841,InKind,89c105afa86e46d2b3942ce7,YESB0254057,97.57,874,408742.04,5.699,405.2,6.08,9,10,34,25.46,51,94.35,4.1,0.846
2022-07-29,TR,742465,Cash,1ef77275733b43cb89e67068,UTIB0729345,88.72,342,35865.73,1.833,367.0,16.24,13,88,9,34.94,4,93.24,2.61,0.458
2021-05-11,WB,576125,Cash,94972becb5814fd2953d4c75,ICIC0822520,96.29,1162,160832.81,3.901,182.4,2.01,13,53,51,16.26,48,93.47,4.03,0.429
2019-10-31,TN,972278,InKind,7c92f56079f644b096e58fb0,CBIN0303831,90.36,122,341802.88,5.94,286.6,8.15,30,29,64,34.07,54,97.76,3.22,0.185
2019-05-05,DL,274543,Voucher,d3254384e1bc483784fb11f1,BKID0139023,94.76,171,388391.23,6.843,42.9,5.04,24,249,8,20.31,1,95.74,3.71,0.562
2023-07-15,NL,756298,Cash,0f0a5fef3cef4403b9d4dd8c,UTIB0260520,88.38,1192,331258.11,2.94,43.1,19.71,0,13,41,12.65,47,95.75,4.24,0.346
2023-07-28,PB,843617,Cash,f002e332dbed448c8833c718,SBIN0767261,83.26,4505,434345.23,3.68,157.7,16.17,23,138,42,23.79,30,99.81,1.94,0.451
2022-12-07,AN,746326,InKind,e8a52ceeca7e4ec79fdbb7b2,HDFC0724860,86.55,925,313162.84,2.393,325.6,10.94,3,54,24,7.04,23,99.34,3.69,0.271
2023-09-17,OD,982694,Cash,d3289716c37f46ed8877e3c7,SBIN0902552,94.48,3484,335160.39,2.887,391.3,8.97,24,19,17,33.83,6,92.52,2.85,0.609
2024-01-13,HP,490644,InKind,2085aa95f49f4c7a961788ad,IDIB0385257,98.43,735,189930.48,1.785,297.9,18.89,2,245,57,15.55,19,98.38,3.4,0.838
2019-05-28,WB,586560,Cash,47a5200720724f0092973cbc,PUNB0659569,93.25,2316,135923.98,0.321,307.0,4.3,3,73,18,0.57,40,93.98,2.93,0.021
2019-03-29,MH,238561,Voucher,b03b152a934340dc8d8bc319,BARB0124114,95.76,3034,207843.9,3.181,47.4,1.64,37,87,2,23.01,30,97.78,4.72,0.231
2021-05-07,BR,436919,Cash,4f2faa0e687540b3aadefb90,IDIB0941574,82.25,2804,345562.64,3.582,393.1,18.74,0,46,48,4.39,3,93.39,3.65,0.677
2022-12-24,MH,243710,DBT,a30b1f89402b49ddb28aa919,PUNB0599042,95.61,3998,292618.38,5.871,68.4,18.84,43,171,5,3.29,18,93.16,4.42,0.707
2025-04-27,AR,812603,Mixed,da7ebe178665417990f591c9,HDFC0773546,96.96,1270,347354.54,3.967,399.6,5.35,20,231,24,1.02,1,99.51,2.6,0.294
2025-11-10,DL,803965,Voucher,9c8311908c8441bebd6e4a0b,BARB0355434,89.39,3713,282413.96,2.515,89.6,4.3,37,84,6,30.93,21,96.47,2.93,0.286
2024-10-15,PY,273764,Mixed,95da65d5ea6b4203ab089007,UTIB0173758,90.84,2018,329895.61,3.528,47.9,15.87,8,201,44,1.37,54,94.8,4.24,0.747
2021-01-14,JH,822615,DBT,aef3670b31de44f4b4d17960,BKID0156539,82.94,2226,70051.08,5.991,252.0,3.15,21,102,17,18.89,45,99.13,2.53,0.558
2023-01-08,JK,388695,Mixed,51ae01a011284b68b2386852,BARB0833193,85.13,1599,145646.34,3.659,78.8,13.68,40,136,20,17.23,55,94.32,4.9,0.389
2019-10-24,UP,756752,Cash,f51fa5e10f8c4bc981ab2580,SBIN0236751,83.01,4984,252536.3,4.208,46.1,15.43,3,200,31,31.9,9,92.51,3.85,0.055
