qol_cost_index_month,qol_cost_city_geo_id,qol_cost_cost_of_living_index,qol_cost_housing_cost_index,qol_cost_grocery_cost_index,qol_cost_utilities_cost_index,qol_cost_transport_cost_index,qol_cost_healthcare_cost_index,qol_cost_childcare_cost_index,qol_cost_tax_burden_estimate,qol_cost_median_wage_local,qol_cost_purchasing_power_index,qol_cost_inflation_local_estimate,qol_cost_rent_to_income_ratio_local,qol_cost_commute_cost_share_pct,qol_cost_essential_basket_usd,qol_cost_price_dispersion_score,qol_cost_low_income_adjusted_index,qol_cost_seniors_adjusted_index,qol_cost_methodology_release_tag
2163-02,CITY00001730,121.46,127.08,112.92,120.55,113.78,100.16,89.89,10.276,109348.85,1315.798,-0.638,35.1,3.54,1445.08,0.3485,117.32,121.95,REL_2021Q2
2163-03,CITY00001731,88.79,82.07,51.2,63.16,67.68,60.54,81.11,12.035,48595.34,670.814,5.285,62.72,20.7,469.77,0.8549,81.78,63.13,REL_2022Q2
2163-04,CITY00001732,131.35,102.45,80.65,125.97,109.19,119.74,125.69,24.822,97797.76,840.13,0.516,16.71,8.74,1217.33,0.5049,109.48,105.18,REL_2019Q2
2163-05,CITY00001733,104.78,104.66,81.76,95.9,90.49,97.34,126.13,20.939,27122.4,188.312,-0.339,55.46,21.76,151.25,0.5202,84.7,94.41,REL_2019Q1
2163-06,CITY00001734,194.6,218.92,192.83,136.65,116.69,165.18,145.08,7.398,51429.69,228.624,11.797,59.2,10.25,1493.99,0.03,177.68,166.65,REL_2020Q1
2163-07,CITY00001735,205.41,185.26,190.81,217.9,132.49,143.33,209.08,2.718,45316.52,251.607,15.269,13.69,2.17,284.06,0.9995,176.96,171.03,REL_2025Q4
2163-08,CITY00001736,93.13,92.04,57.26,87.31,74.99,85.96,93.3,17.319,44430.34,624.216,15.38,21.1,11.24,210.13,0.8448,76.6,87.78,REL_2020Q3
2163-09,CITY00001737,191.37,189.05,178.31,143.36,201.81,160.38,154.04,0.421,65408.51,458.1,12.56,60.99,5.15,1374.03,0.2043,163.12,159.33,REL_2019Q3
2163-10,CITY00001738,204.95,204.26,182.57,163.7,152.7,181.43,197.67,4.244,77345.26,525.686,13.056,48.35,24.32,754.22,0.3147,173.54,224.92,REL_2020Q4
2163-11,CITY00001739,82.9,67.23,68.79,76.49,43.41,62.1,79.41,12.35,119156.47,2296.654,10.434,38.35,13.62,241.14,0.3342,71.42,71.57,REL_2022Q4
2163-12,CITY00001740,85.59,72.65,62.17,45.45,61.94,59.6,91.51,13.411,118042.0,1139.133,4.571,34.27,21.55,989.49,0.9001,62.11,75.95,REL_2021Q1
2164-01,CITY00001741,123.45,119.94,102.89,120.19,118.25,93.5,143.51,21.598,103037.7,1052.226,7.513,52.52,15.8,1264.64,0.0248,90.15,110.98,REL_2021Q4
2164-02,CITY00001742,210.71,205.26,193.13,228.07,126.88,221.68,212.69,22.379,102486.68,341.212,12.489,64.99,24.74,800.67,0.92,201.45,195.13,REL_2023Q2
2164-03,CITY00001743,86.56,65.31,65.49,59.71,72.46,65.45,71.18,9.188,46066.72,843.919,15.422,41.65,16.14,936.57,0.8524,70.03,67.9,REL_2021Q3
2164-04,CITY00001744,158.23,173.46,108.55,137.41,113.94,141.37,164.37,2.894,126429.98,909.108,11.994,21.07,20.63,164.28,0.0105,138.24,160.59,REL_2021Q3
2164-05,CITY00001745,206.73,202.8,203.88,177.14,132.14,143.27,208.28,6.774,72642.19,241.686,-1.062,62.42,20.44,203.15,0.9264,162.82,210.1,REL_2020Q1
2164-06,CITY00001746,88.38,88.31,68.69,67.76,61.85,79.77,72.71,10.26,64133.83,1187.203,12.097,44.28,11.04,548.1,0.7261,76.45,64.31,REL_2020Q2
2164-07,CITY00001747,161.07,167.86,103.27,116.99,140.67,112.61,195.09,16.278,32887.28,194.245,-0.212,17.97,17.49,1037.07,0.1468,162.22,143.11,REL_2025Q3
2164-08,CITY00001748,142.58,113.19,118.35,88.05,142.71,110.89,105.8,14.572,40840.98,211.069,-1.013,42.57,4.15,711.31,0.3953,121.12,131.14,REL_2020Q2
2164-09,CITY00001749,207.87,204.33,184.4,194.63,134.45,165.43,274.66,22.532,30403.86,156.653,-0.644,49.33,9.26,676.26,0.2764,192.91,184.71,REL_2021Q2
2164-10,CITY00001750,204.96,185.07,172.19,115.04,148.98,182.03,179.34,0.28,126802.13,518.845,15.918,62.57,15.37,822.25,0.4539,187.48,181.59,REL_2019Q2
2164-11,CITY00001751,205.58,193.7,194.43,172.28,151.87,171.23,190.04,3.642,77967.44,495.103,-1.065,32.93,24.84,974.84,0.2584,167.67,204.48,REL_2023Q4
2164-12,CITY00001752,202.14,170.19,148.99,165.4,148.15,153.9,251.47,2.123,25837.16,160.173,1.171,29.85,24.38,161.43,0.8056,187.32,193.62,REL_2025Q3
2165-01,CITY00001753,188.55,169.41,180.1,200.43,168.45,183.7,188.09,9.776,111851.37,744.616,1.245,48.97,9.96,1200.11,0.9892,184.66,186.71,REL_2020Q4
2165-02,CITY00001754,172.53,192.37,126.81,179.58,106.1,139.38,225.09,17.597,71164.19,435.97,9.633,60.82,2.34,400.94,0.6871,177.36,145.69,REL_2022Q1
2165-03,CITY00001755,202.7,215.39,132.52,135.08,151.9,159.18,208.7,7.583,54602.89,231.047,-0.608,18.96,24.06,386.98,0.3051,190.93,170.75,REL_2021Q1
2165-04,CITY00001756,182.67,168.83,135.62,175.75,133.69,143.27,237.06,1.222,70788.03,437.248,8.219,15.49,12.27,237.91,0.4325,178.98,177.07,REL_2021Q1
2165-05,CITY00001757,141.99,153.93,99.78,143.6,94.39,101.24,157.87,7.822,105889.48,1024.092,11.428,48.52,4.25,434.26,0.9786,118.29,126.54,REL_2019Q1
2165-06,CITY00001758,153.17,150.68,130.26,119.18,93.68,137.03,120.1,11.083,124974.74,972.35,11.143,30.47,6.75,1368.56,0.4916,129.65,121.48,REL_2021Q4
2165-07,CITY00001759,114.08,117.73,72.97,93.22,66.15,91.59,99.6,12.015,113333.73,1541.442,17.93,32.05,11.65,718.24,0.1765,96.38,91.45,REL_2020Q2
2165-08,CITY00001760,109.76,93.59,71.4,63.84,98.73,83.77,98.6,16.613,97484.08,1408.379,5.276,63.05,23.7,924.1,0.3078,100.23,87.21,REL_2019Q2
2165-09,CITY00001761,156.25,147.71,114.3,153.02,124.72,139.41,151.2,22.957,107994.6,872.567,15.306,63.74,16.55,649.76,0.3317,132.08,132.47,REL_2023Q1
2165-10,CITY00001762,153.29,148.3,107.5,133.63,90.04,121.22,154.02,21.928,86421.01,743.587,-0.093,63.61,1.36,662.58,0.2025,138.65,132.44,REL_2020Q4
2165-11,CITY00001763,125.11,133.69,78.9,100.5,91.33,128.68,156.22,6.515,103533.88,1148.24,14.047,64.1,1.91,606.12,0.8226,109.16,122.76,REL_2019Q2
2165-12,CITY00001764,98.48,83.44,80.73,87.11,74.55,76.17,113.7,20.883,138644.3,1380.314,8.763,17.41,24.01,1321.69,0.9496,80.08,71.91,REL_2021Q4
2166-01,CITY00001765,97.85,96.02,85.01,54.43,87.15,85.42,89.57,19.991,41483.75,488.231,7.349,48.7,15.17,1205.77,0.7593,91.74,96.06,REL_2025Q2
2166-02,CITY00001766,97.19,93.44,61.05,89.94,84.04,67.09,76.18,13.113,72066.85,930.847,15.282,12.58,17.04,433.24,0.2899,86.44,73.33,REL_2022Q3
2166-03,CITY00001767,204.72,163.6,142.49,173.88,125.69,153.38,208.09,5.851,111086.17,642.892,10.272,30.54,1.23,213.59,0.0397,169.81,216.47,REL_2024Q2
2166-04,CITY00001768,156.19,166.25,150.92,104.02,160.31,134.59,116.8,22.36,83070.07,696.104,17.617,62.74,5.39,969.55,0.4216,131.83,132.07,REL_2024Q3
2166-05,CITY00001769,209.41,180.72,194.65,188.89,213.11,174.7,260.51,14.744,59641.32,414.074,2.338,47.7,15.37,378.13,0.8729,209.67,176.17,REL_2025Q3
2166-06,CITY00001770,117.05,90.59,80.8,105.01,107.11,106.28,79.85,22.604,30464.93,316.88,4.27,36.49,13.33,653.73,0.8016,101.18,94.21,REL_2025Q2
2166-07,CITY00001771,210.86,214.36,194.76,120.8,222.06,184.47,188.32,15.128,91662.1,612.19,0.424,56.8,1.11,1262.46,0.7119,182.36,180.33,REL_2025Q1
2166-08,CITY00001772,92.57,80.47,54.44,81.26,49.02,88.96,90.05,21.008,85819.42,1496.903,5.124,35.68,4.26,285.04,0.7177,76.8,86.47,REL_2019Q4
2166-09,CITY00001773,133.83,118.11,108.75,76.17,107.07,106.57,104.59,7.148,54220.84,442.688,-1.863,56.18,13.14,468.6,0.5171,100.63,132.17,REL_2019Q1
2166-10,CITY00001774,197.17,194.04,164.81,165.63,165.77,157.38,191.4,24.879,57312.85,253.309,4.39,42.15,24.8,1082.4,0.1752,180.08,191.93,REL_2023Q2
2166-11,CITY00001775,86.58,60.83,61.95,41.97,68.2,52.78,90.33,4.023,45049.71,429.829,3.259,17.71,11.26,1383.13,0.9488,61.02,75.33,REL_2020Q1
2166-12,CITY00001776,113.3,118.11,81.15,79.39,90.35,105.06,132.9,19.981,73976.08,529.702,3.247,52.16,1.11,195.72,0.4155,84.19,108.27,REL_2025Q4
2167-01,CITY00001777,135.41,110.25,103.12,88.01,101.1,123.23,116.43,19.178,83275.52,764.993,10.736,32.1,24.67,991.71,0.581,123.95,134.34,REL_2022Q2
2167-02,CITY00001778,102.84,91.12,60.73,90.41,101.41,77.36,121.6,9.67,126905.69,1767.585,6.379,47.76,1.13,527.61,0.945,92.82,80.86,REL_2025Q1
2167-03,CITY00001779,175.16,144.57,150.69,96.79,142.3,155.7,127.42,18.336,123000.03,627.806,-1.503,32.41,6.13,972.17,0.596,137.09,148.27,REL_2023Q3
2167-04,CITY00001780,96.51,92.67,72.42,90.94,55.54,63.66,76.15,2.302,120321.44,1841.084,1.985,12.33,4.45,966.91,0.4865,90.34,89.35,REL_2020Q2
2167-05,CITY00001781,105.33,99.85,61.33,97.17,74.32,102.57,127.82,3.014,23943.95,377.807,2.096,46.84,17.89,878.39,0.9895,92.32,82.73,REL_2023Q1
2167-06,CITY00001782,100.04,70.57,60.09,55.53,77.13,62.53,120.19,1.973,63989.78,990.809,14.837,63.34,16.97,1273.55,0.4617,91.67,92.06,REL_2023Q2
2167-07,CITY00001783,178.21,136.77,155.86,150.32,169.94,128.28,142.82,13.242,41218.09,271.291,16.561,13.48,19.39,505.01,0.6672,141.15,182.89,REL_2020Q3
2167-08,CITY00001784,216.29,220.07,169.96,187.24,228.79,210.57,161.22,8.212,68350.38,251.907,12.231,55.15,10.37,1365.26,0.7393,223.02,177.75,REL_2021Q3
2167-09,CITY00001785,113.52,109.28,96.4,99.37,65.99,102.47,126.94,23.793,101389.96,1463.793,12.848,31.44,21.04,1315.42,0.1362,81.96,102.55,REL_2019Q2
2167-10,CITY00001786,213.79,214.37,202.51,205.6,145.68,203.68,167.51,19.32,30203.61,184.97,17.88,42.37,9.15,1207.01,0.9428,218.98,215.53,REL_2023Q3
2167-11,CITY00001787,159.53,137.64,103.69,98.28,108.35,149.69,197.39,11.196,49597.12,333.087,3.503,47.04,14.48,1180.51,0.3906,156.17,124.92,REL_2023Q1
2167-12,CITY00001788,209.62,184.47,195.39,220.49,130.32,150.19,227.28,8.553,137240.18,900.09,16.906,53.61,22.58,1204.29,0.0277,165.91,190.63,REL_2021Q4
2168-01,CITY00001789,205.06,182.0,188.89,217.23,171.0,165.77,160.96,10.021,34839.51,145.703,9.399,52.67,14.8,304.15,0.7331,183.75,195.0,REL_2019Q3
2168-02,CITY00001790,171.46,160.63,162.6,112.02,103.65,156.68,168.25,0.223,53628.74,437.266,17.428,30.82,22.8,322.56,0.0694,142.93,181.69,REL_2025Q2
2168-03,CITY00001791,134.64,119.21,102.92,75.66,102.19,122.39,103.58,19.95,91790.49,830.425,12.527,55.01,17.8,1042.26,0.3298,108.67,127.79,REL_2019Q2
2168-04,CITY00001792,116.99,98.09,94.6,104.92,88.01,104.19,109.68,2.641,104040.53,1390.58,0.377,15.98,8.13,1439.68,0.1707,104.2,88.01,REL_2022Q3
2168-05,CITY00001793,120.69,118.12,99.72,78.7,119.44,92.4,108.32,8.111,36844.32,225.736,16.704,46.78,7.53,1068.0,0.6668,95.7,101.01,REL_2023Q4
2168-06,CITY00001794,103.91,82.55,68.91,99.72,84.78,65.88,128.68,6.234,104698.73,1146.49,8.233,50.1,5.6,1268.64,0.5906,94.91,81.75,REL_2024Q2
2168-07,CITY00001795,110.81,108.21,101.09,104.9,94.45,96.83,136.09,18.487,95346.14,1422.846,-0.492,47.97,13.41,180.62,0.0112,103.44,81.89,REL_2020Q2
2168-08,CITY00001796,201.17,202.34,192.99,155.66,173.64,137.6,148.47,20.413,30249.72,184.335,6.203,16.31,24.54,1422.94,0.4953,180.66,170.05,REL_2023Q3
2168-09,CITY00001797,83.97,81.45,50.76,42.03,65.78,57.53,72.26,12.623,137227.9,2754.337,-0.997,23.8,8.53,1062.84,0.0227,70.78,63.05,REL_2024Q2
2168-10,CITY00001798,82.43,71.34,58.68,40.59,72.02,51.66,65.55,14.299,110579.22,2334.155,11.755,63.59,5.29,705.02,0.609,72.84,66.47,REL_2025Q1
2168-11,CITY00001799,190.48,164.25,126.03,160.32,188.37,197.44,251.07,11.116,81448.08,365.562,12.762,49.55,5.59,902.17,0.5931,149.96,152.05,REL_2021Q1
2168-12,CITY00001800,132.21,116.65,108.79,98.97,81.84,91.56,133.65,22.006,88407.13,589.636,6.456,38.12,10.58,669.4,0.5179,114.67,118.94,REL_2025Q3
2169-01,CITY00001801,127.32,104.48,88.0,119.8,124.28,99.8,91.11,23.71,30032.4,284.024,10.935,10.05,23.77,452.71,0.8248,100.87,96.33,REL_2021Q3
2169-02,CITY00001802,123.32,105.9,77.42,98.05,83.49,87.46,124.24,6.176,124847.05,1528.014,17.327,49.55,10.87,1000.64,0.8429,101.8,99.76,REL_2019Q4
2169-03,CITY00001803,193.55,183.91,189.19,130.86,131.53,139.63,213.36,1.941,118432.16,942.647,6.5,30.26,16.65,400.94,0.8336,179.67,201.15,REL_2022Q2
2169-04,CITY00001804,99.14,100.47,88.43,88.52,54.62,86.9,116.5,2.409,54234.53,422.921,4.231,45.88,9.19,443.53,0.9836,74.64,95.45,REL_2020Q2
2169-05,CITY00001805,122.63,89.06,76.53,114.45,123.49,120.59,153.41,7.344,86693.16,702.42,8.394,31.27,2.75,305.21,0.861,104.84,92.51,REL_2020Q2
2169-06,CITY00001806,169.5,173.37,115.16,151.47,100.82,171.85,202.68,18.262,101987.94,886.425,17.349,29.69,5.09,256.12,0.8243,169.52,134.1,REL_2020Q2
2169-07,CITY00001807,117.7,97.83,106.74,109.12,117.35,115.96,118.41,6.68,76760.24,703.066,-1.942,44.5,2.44,1392.33,0.9678,110.42,89.94,REL_2022Q1
2169-08,CITY00001808,137.04,117.77,119.8,76.05,130.59,139.34,107.33,19.872,65051.54,425.001,16.402,41.32,6.61,397.39,0.6597,135.1,123.49,REL_2024Q4
2169-09,CITY00001809,195.87,160.38,189.63,124.7,166.45,144.68,155.35,21.359,51248.61,216.842,7.13,61.04,10.35,1215.62,0.1201,174.55,185.33,REL_2025Q4
2169-10,CITY00001810,97.1,79.74,55.4,77.76,73.8,90.29,78.46,13.672,113485.04,1746.938,13.547,49.38,3.51,456.87,0.9817,85.94,92.29,REL_2023Q2
2169-11,CITY00001811,120.55,102.03,84.97,76.46,110.81,118.53,153.36,23.455,75747.63,719.387,2.56,31.93,12.4,282.58,0.2556,114.21,113.9,REL_2022Q4
2169-12,CITY00001812,195.3,220.02,137.65,210.92,195.22,176.37,253.96,9.63,30596.84,110.213,9.493,46.34,15.67,1351.31,0.0237,158.34,209.09,REL_2022Q4
2170-01,CITY00001813,142.04,150.46,101.24,110.87,94.16,116.5,128.8,22.76,35585.53,285.711,13.528,41.93,12.57,1269.44,0.6076,114.42,125.4,REL_2024Q4
2170-02,CITY00001814,168.26,184.73,127.78,179.66,171.84,127.12,157.82,16.077,60172.22,556.62,0.84,26.4,17.4,1192.17,0.2475,156.2,142.43,REL_2024Q2
2170-03,CITY00001815,213.09,183.69,177.24,224.6,148.15,181.34,197.39,1.984,76961.55,411.775,3.691,60.59,5.69,1288.67,0.044,170.67,228.03,REL_2022Q1
2170-04,CITY00001816,217.56,241.43,171.77,154.22,149.42,211.64,184.56,18.794,112094.57,538.72,0.722,63.24,19.85,217.12,0.5696,174.67,210.12,REL_2021Q2
2170-05,CITY00001817,204.83,203.91,173.74,155.89,156.99,166.0,156.38,5.541,59406.64,406.405,8.951,28.25,21.87,475.78,0.6595,207.85,180.03,REL_2023Q2
2170-06,CITY00001818,111.1,95.84,70.42,67.46,61.68,78.68,83.29,0.07,124457.05,1843.701,-0.256,22.76,7.33,610.95,0.7812,98.94,103.99,REL_2021Q2
2170-07,CITY00001819,200.0,205.51,149.06,199.71,194.14,164.26,233.85,11.514,92101.49,548.115,-1.552,24.99,23.39,325.11,0.0077,188.58,215.84,REL_2022Q3
2170-08,CITY00001820,101.87,84.97,81.49,57.2,64.43,97.09,99.17,19.417,85384.6,732.406,8.382,53.59,24.24,1236.16,0.9822,75.42,98.87,REL_2022Q3
2170-09,CITY00001821,172.51,136.59,125.33,145.28,143.72,119.74,209.94,20.84,129662.98,519.7,8.829,47.27,1.74,303.41,0.8828,154.77,160.88,REL_2019Q3
2170-10,CITY00001822,122.84,92.2,104.84,81.3,123.02,101.1,148.51,16.124,106801.4,1047.198,9.297,23.04,24.1,1120.97,0.1757,106.12,95.04,REL_2019Q3
2170-11,CITY00001823,85.93,67.52,52.85,42.49,59.77,61.99,72.75,18.767,60768.74,916.54,3.545,27.18,0.53,694.69,0.9751,73.2,59.65,REL_2021Q3
2170-12,CITY00001824,101.38,97.81,87.93,68.1,55.71,88.78,122.59,9.605,65928.88,1089.039,10.816,61.38,5.43,773.3,0.396,73.77,74.49,REL_2021Q2
2171-01,CITY00001825,84.49,62.44,61.78,74.6,68.5,70.21,58.48,12.916,93449.71,1401.07,13.611,51.07,18.69,1414.13,0.6912,74.9,70.28,REL_2020Q2
2171-02,CITY00001826,92.43,73.98,68.92,72.69,67.48,65.41,60.94,12.671,23042.19,315.419,-0.785,30.91,18.7,1120.96,0.936,63.47,78.64,REL_2021Q1
2171-03,CITY00001827,88.48,70.6,74.69,49.23,46.35,53.58,99.31,15.195,131148.82,2204.916,6.129,42.44,2.98,1093.85,0.2798,80.11,83.96,REL_2024Q1
2171-04,CITY00001828,86.8,78.53,72.27,57.89,45.64,75.92,79.92,22.824,114414.83,1871.444,6.854,57.68,6.11,766.09,0.9321,69.14,76.33,REL_2019Q4
2171-05,CITY00001829,170.88,187.12,135.56,101.98,129.4,123.37,151.64,19.938,76347.0,575.302,4.033,37.27,10.08,204.5,0.8338,156.99,173.15,REL_2023Q4
2171-06,CITY00001830,123.85,115.19,101.69,120.12,103.8,105.49,104.47,11.896,46024.02,539.99,17.795,32.11,5.62,1257.59,0.5856,107.73,93.87,REL_2024Q3
2171-07,CITY00001831,78.41,54.77,45.32,61.18,50.99,67.51,77.59,17.085,48474.86,1124.988,3.723,46.02,16.22,869.96,0.312,63.71,53.72,REL_2021Q1
2171-08,CITY00001832,118.1,99.3,76.58,73.12,69.1,82.8,92.75,3.915,84493.57,706.02,-1.725,48.39,16.1,1174.68,0.4218,98.01,106.63,REL_2023Q2
2171-09,CITY00001833,112.83,117.9,77.39,58.46,69.36,81.96,111.75,16.288,136071.34,2002.627,13.932,63.21,14.23,308.27,0.6416,100.32,109.91,REL_2020Q3
2171-10,CITY00001834,167.37,128.82,157.13,110.88,112.91,148.03,145.12,22.345,26939.12,128.456,6.331,13.96,1.31,168.37,0.8294,137.38,151.83,REL_2021Q3
2171-11,CITY00001835,183.53,194.03,117.5,196.91,160.24,182.62,161.02,15.606,100342.71,832.821,11.094,21.37,2.43,961.29,0.933,183.3,172.27,REL_2023Q2
2171-12,CITY00001836,216.29,204.37,184.26,125.08,189.59,149.9,238.98,6.264,76484.15,291.27,4.228,59.88,7.88,686.8,0.0692,172.1,212.34,REL_2021Q3
2172-01,CITY00001837,133.66,99.77,118.66,72.02,90.39,97.47,160.58,22.276,138490.18,1116.054,-1.972,15.42,2.3,715.47,0.8341,109.49,105.12,REL_2023Q3
2172-02,CITY00001838,169.52,137.36,109.34,103.91,107.89,174.38,137.51,13.408,38973.66,258.655,9.251,32.28,5.42,409.6,0.7661,149.44,145.12,REL_2023Q4
2172-03,CITY00001839,129.29,110.42,80.52,125.78,118.62,114.81,89.9,22.451,41231.49,352.799,13.837,32.6,2.98,376.7,0.5513,97.47,132.12,REL_2022Q1
2172-04,CITY00001840,206.32,204.5,167.88,187.13,177.27,201.78,157.4,14.656,60082.92,374.063,8.209,29.55,9.66,234.94,0.1925,165.97,216.54,REL_2023Q1
2172-05,CITY00001841,164.53,156.9,113.35,160.13,137.77,152.53,167.96,20.601,74628.54,638.901,13.101,61.31,4.54,1257.33,0.5253,134.87,171.09,REL_2019Q2
2172-06,CITY00001842,109.15,112.88,89.62,68.09,103.31,81.28,106.57,4.613,56066.0,515.315,1.341,11.1,16.4,301.63,0.8075,94.59,96.63,REL_2021Q3
2172-07,CITY00001843,201.35,225.65,174.1,205.94,154.56,142.66,248.05,6.574,139765.05,870.587,-0.219,26.98,19.44,940.64,0.0881,175.25,161.29,REL_2024Q2
2172-08,CITY00001844,161.1,173.06,138.21,104.45,144.48,127.63,196.66,19.742,116167.1,1051.761,17.093,43.03,4.99,1462.69,0.8327,153.13,126.09,REL_2020Q1
2172-09,CITY00001845,92.09,82.18,76.17,70.72,84.4,58.68,74.84,1.593,53695.57,895.907,0.674,14.33,20.02,610.12,0.7316,66.1,84.39,REL_2025Q1
2172-10,CITY00001846,86.9,62.7,50.15,72.85,68.92,56.44,82.21,17.866,77914.7,840.245,9.716,26.13,0.08,744.5,0.4333,72.51,70.88,REL_2023Q3
2172-11,CITY00001847,192.14,213.28,148.71,106.07,157.19,157.13,203.75,23.651,49741.88,394.488,3.075,55.5,11.44,1266.31,0.0922,151.8,180.31,REL_2022Q1
2172-12,CITY00001848,200.28,186.46,190.37,190.63,196.27,194.1,241.52,12.376,113960.17,672.783,-1.045,28.66,18.31,557.62,0.124,164.32,213.14,REL_2019Q4
2173-01,CITY00001849,110.69,83.65,89.67,60.9,95.41,71.49,111.23,1.244,39954.62,349.184,14.288,44.67,23.1,1438.41,0.4235,92.69,97.78,REL_2021Q1
2173-02,CITY00001850,177.2,187.62,166.4,189.63,110.73,125.07,166.89,14.316,120678.53,714.899,0.179,20.88,8.88,502.71,0.0324,139.58,189.28,REL_2021Q1
2173-03,CITY00001851,140.37,133.55,105.87,136.74,101.84,98.76,155.75,20.076,63411.6,675.372,10.914,52.42,4.63,955.43,0.0995,127.39,135.65,REL_2023Q4
2173-04,CITY00001852,161.03,151.97,105.4,147.36,107.64,131.68,211.45,17.51,43248.33,251.688,10.85,53.62,0.51,1053.57,0.9941,135.48,165.06,REL_2023Q3
2173-05,CITY00001853,112.45,81.22,84.96,83.59,84.35,108.13,102.52,1.708,43146.41,633.377,8.345,19.22,11.68,436.26,0.3346,97.19,85.72,REL_2021Q1
2173-06,CITY00001854,80.99,57.56,56.25,38.52,41.03,63.27,80.24,19.71,102814.35,1566.231,7.96,25.4,14.62,841.87,0.959,55.63,59.5,REL_2023Q2
2173-07,CITY00001855,145.84,121.93,129.15,84.76,98.99,116.18,167.12,3.435,126858.38,713.981,14.972,49.63,21.64,348.02,0.6351,143.71,128.22,REL_2024Q2
2173-08,CITY00001856,179.67,174.85,147.34,121.8,109.3,124.05,229.0,6.923,105670.22,899.051,-1.654,10.77,20.46,383.44,0.6163,144.36,179.28,REL_2023Q2
2173-09,CITY00001857,140.5,123.66,102.55,124.97,114.5,116.36,157.92,5.137,60045.31,508.608,16.36,44.27,13.64,1026.0,0.281,136.25,140.7,REL_2025Q3
2173-10,CITY00001858,91.07,64.8,70.26,45.1,80.07,68.71,82.91,2.104,44485.05,677.346,5.571,13.29,6.15,1377.76,0.159,64.5,83.17,REL_2020Q3
2173-11,CITY00001859,200.83,176.91,155.81,175.1,185.54,212.8,214.43,16.509,130120.27,690.461,14.394,31.61,24.83,1243.08,0.5557,184.32,168.59,REL_2022Q2
2173-12,CITY00001860,198.23,172.54,162.93,200.5,209.19,140.87,173.17,10.414,66580.45,478.261,1.113,26.8,23.41,545.01,0.6682,163.58,166.5,REL_2024Q1
2174-01,CITY00001861,209.14,176.77,167.62,183.35,186.25,204.59,283.03,13.032,70589.27,402.054,11.898,49.91,4.35,1430.21,0.0814,184.98,175.73,REL_2025Q4
2174-02,CITY00001862,126.26,112.94,99.9,106.69,103.51,111.62,158.62,12.143,72098.83,612.14,16.229,38.42,9.76,511.71,0.0755,93.01,118.13,REL_2021Q2
2174-03,CITY00001863,146.84,129.02,111.9,84.08,126.57,100.12,151.58,17.612,46418.15,249.437,-0.347,16.65,23.19,1217.58,0.3427,116.78,136.29,REL_2025Q4
2174-04,CITY00001864,186.79,206.36,127.62,151.17,140.44,164.68,165.34,2.705,65405.06,485.909,3.714,59.59,22.8,1261.92,0.5968,175.12,161.73,REL_2022Q4
2174-05,CITY00001865,180.11,184.39,121.2,163.77,106.08,167.56,218.54,23.145,80444.43,370.844,-1.144,37.51,4.11,764.74,0.9667,156.4,189.46,REL_2021Q1
2174-06,CITY00001866,196.59,162.05,192.75,173.25,158.19,160.96,247.22,10.371,96449.14,604.96,7.95,41.04,23.22,1301.72,0.6152,189.69,160.28,REL_2023Q3
2174-07,CITY00001867,195.89,212.19,137.88,160.21,157.49,191.96,225.71,18.799,116324.6,573.233,15.501,51.43,1.92,503.85,0.3374,196.22,193.02,REL_2024Q1
2174-08,CITY00001868,165.49,144.05,135.69,132.34,99.62,152.08,195.92,14.082,120610.8,583.479,4.169,63.83,8.16,1230.84,0.4223,148.07,154.16,REL_2022Q3
2174-09,CITY00001869,102.02,97.14,68.39,74.58,57.2,78.94,120.84,18.899,113166.25,1133.966,2.12,50.22,16.93,337.7,0.6218,74.03,90.33,REL_2022Q2
2174-10,CITY00001870,193.96,207.78,167.75,190.53,165.53,140.12,219.84,2.824,68889.62,274.146,6.259,13.88,23.72,1138.47,0.1582,193.1,163.46,REL_2019Q3
2174-11,CITY00001871,134.34,127.26,84.57,104.22,89.81,131.13,116.95,16.458,119540.18,643.514,11.136,64.33,6.45,312.53,0.9439,117.69,118.42,REL_2021Q1
2174-12,CITY00001872,79.71,69.07,44.3,50.12,55.85,54.68,58.89,19.431,138732.81,1740.794,3.769,59.33,6.88,327.2,0.0299,56.11,67.09,REL_2019Q3
2175-01,CITY00001873,151.38,132.31,122.31,86.65,110.15,112.82,129.21,7.793,98596.02,633.877,7.881,57.09,22.24,589.25,0.7807,115.42,148.51,REL_2024Q3
2175-02,CITY00001874,91.28,88.67,59.77,51.72,48.32,74.44,63.6,20.231,98786.23,1728.422,17.977,49.45,20.96,360.03,0.7567,70.73,74.26,REL_2025Q2
2175-03,CITY00001875,165.49,127.06,138.27,136.79,174.11,173.14,148.25,24.324,65109.46,282.898,9.612,33.07,14.04,1067.72,0.2286,144.14,144.51,REL_2019Q3
2175-04,CITY00001876,210.86,221.93,183.16,166.51,163.12,230.22,256.37,15.97,75079.35,411.603,-1.71,16.4,14.56,661.59,0.925,215.16,229.15,REL_2023Q1
2175-05,CITY00001877,167.31,141.44,112.95,173.56,147.8,137.3,164.49,4.106,26397.97,107.587,10.475,55.33,24.99,546.93,0.4584,166.36,177.03,REL_2024Q4
2175-06,CITY00001878,79.35,51.93,55.39,56.94,57.03,69.95,83.15,7.155,119204.65,1514.549,3.146,57.75,18.57,1115.06,0.8663,58.09,61.35,REL_2019Q3
