health_mental_survey_year,health_mental_behavioral_health_region,health_mental_serious_mental_illness_rate,health_mental_major_depressive_episode_rate,health_mental_anxiety_disorder_rate,health_mental_suicidal_ideation_rate,health_mental_suicide_mortality_rate,health_mental_opioid_overdose_rate,health_mental_alcohol_use_disorder_rate,health_mental_stimulant_use_disorder_rate,health_mental_treatment_gap_pct,health_mental_provider_shortage_area_flag,health_mental_telehealth_visit_share_pct,health_mental_crisis_line_call_volume,health_mental_involuntary_hold_rate,health_mental_naloxone_distribution_rate,health_mental_medication_assisted_treatment_rate,health_mental_recovery_support_participation,health_mental_homelessness_comorbidity_rate,health_mental_justice_involved_rate
2016,West,1.774,14.099,4.04,0.375,30.127,2.499,11.906,2.203,84.14,Y,11.1,5221,12.726,228.08,24.12,11.16,14.6,9.61
2017,East,1.695,9.91,15.318,6.436,15.041,2.17,9.16,1.817,40.44,Y,55.82,14925,4.755,25.73,31.86,42.74,1.18,2.89
2016,East,2.714,10.216,11.336,6.259,2.074,6.1,4.321,6.674,78.47,N,1.92,16141,12.865,214.37,27.85,16.06,22.2,0.34
2015,North,2.215,13.044,9.007,2.593,4.289,1.807,10.496,2.664,56.2,N,76.66,12809,14.475,418.82,2.96,63.45,22.4,18.96
2020,West,3.62,4.199,16.68,0.539,2.541,11.611,5.483,0.513,73.77,N,61.17,24098,13.602,54.83,16.32,8.83,22.55,12.62
2024,Central,6.917,6.443,1.511,7.144,14.505,10.654,10.056,0.728,27.34,N,76.56,9660,1.494,41.45,33.27,12.92,4.65,8.5
2025,Central,5.464,0.772,15.224,5.84,4.013,1.263,4.003,5.786,72.64,Y,71.56,12119,2.412,169.97,13.09,54.61,25.56,8.17
2024,East,2.825,14.451,12.119,4.443,1.118,4.302,2.82,4.014,91.93,Y,71.8,13477,5.438,312.23,22.17,25.29,21.06,9.39
2024,North,0.815,6.323,1.609,2.659,23.215,8.201,10.096,4.27,62.66,N,51.33,19632,7.699,57.2,6.52,28.74,15.21,13.55
2019,South,5.725,8.803,17.029,0.88,7.221,2.113,3.776,6.219,75.68,Y,53.66,14480,13.106,57.78,38.73,1.17,21.97,9.74
2025,East,4.978,5.833,17.361,5.975,0.857,11.052,6.739,7.681,77.68,N,65.82,12464,4.006,369.24,35.81,78.2,17.02,19.23
2023,East,1.682,8.477,19.728,3.321,7.994,8.288,3.982,1.995,79.58,Y,5.61,14724,1.652,126.36,20.56,78.62,19.27,17.39
2018,South,0.993,10.735,17.731,6.362,15.607,11.312,10.345,6.331,31.09,Y,23.24,24548,4.5,370.45,52.83,42.77,13.45,19.21
2016,West,6.876,7.783,16.756,3.41,31.339,6.524,0.419,3.748,87.35,N,28.25,8494,6.196,48.21,16.37,17.04,1.27,9.89
2017,East,3.858,14.554,1.145,6.647,1.426,4.605,8.653,2.252,48.99,Y,21.32,9015,7.628,374.18,47.52,45.91,6.67,8.73
2017,West,6.974,8.381,1.45,5.822,13.215,10.26,6.962,3.151,77.86,Y,26.86,24338,5.807,488.81,53.62,64.72,20.44,1.7
2024,Central,2.493,7.309,18.214,3.955,16.056,8.895,1.344,3.979,31.7,N,61.29,14160,7.354,303.69,35.95,77.89,16.32,7.31
2025,NorthEast,2.037,3.378,4.365,1.428,8.094,7.253,0.517,4.271,11.0,N,21.28,22329,8.968,158.3,43.01,4.89,25.68,1.96
2019,Central,5.542,13.301,4.13,0.191,24.021,10.104,2.135,4.605,45.96,N,62.5,8383,7.257,287.1,17.02,36.32,1.05,19.56
2023,North,5.772,6.617,20.12,1.794,5.974,1.429,4.494,5.155,82.86,N,48.66,6044,10.83,234.31,26.52,35.47,25.05,10.53
2021,NorthEast,5.581,11.087,6.025,6.408,27.778,0.976,8.3,1.918,92.68,Y,12.09,6190,5.066,119.85,24.93,39.75,9.93,5.71
2025,NorthEast,6.665,4.804,2.167,7.034,10.903,10.21,6.839,1.289,38.36,N,37.26,17695,1.192,378.48,2.53,8.99,19.8,10.85
2023,South,2.968,9.485,15.28,8.861,11.185,7.412,3.759,7.489,87.52,N,70.78,1453,5.63,191.5,42.45,14.74,14.62,2.43
2019,NorthEast,6.046,1.853,3.385,1.332,7.129,5.43,4.504,5.818,34.9,Y,45.15,19070,11.911,48.3,19.75,33.69,13.61,9.7
2019,NorthEast,6.887,11.326,14.745,2.014,1.419,6.095,5.701,0.017,11.51,N,30.47,6638,6.457,66.12,15.3,0.96,8.74,5.27
2023,South,5.305,14.113,7.512,6.857,17.366,11.972,7.168,2.516,56.36,N,16.16,22865,5.987,55.83,1.04,59.52,18.53,14.32
2019,NorthEast,4.208,13.514,12.06,8.396,33.641,6.734,1.586,5.718,85.2,N,66.44,22821,2.181,435.95,8.45,31.23,11.26,9.16
2018,Central,5.263,6.504,10.394,3.888,28.233,6.095,6.984,7.312,14.03,N,50.84,7799,13.245,276.04,20.93,0.3,12.55,10.28
2023,West,0.765,2.32,9.474,7.811,34.877,3.701,10.232,4.588,75.22,N,60.26,20524,5.389,30.3,23.62,68.14,29.99,9.57
2023,NorthEast,3.332,2.974,0.841,4.349,20.671,4.14,4.273,5.064,56.84,Y,64.32,10234,3.675,128.99,6.27,41.32,22.94,19.31
2025,West,5.541,11.725,16.59,5.669,5.404,1.608,4.336,5.669,60.62,N,13.98,7975,13.98,90.42,43.43,34.55,21.42,1.01
2023,South,4.792,11.79,17.682,2.208,23.48,9.023,5.185,4.998,41.46,N,67.73,8651,14.11,453.89,13.64,73.59,13.84,1.46
2017,North,1.012,4.08,19.867,1.116,4.905,11.804,5.818,2.086,24.76,N,56.36,16120,13.058,464.27,13.45,75.38,1.56,13.72
2015,NorthEast,2.493,7.118,20.835,7.727,24.347,8.15,10.543,1.218,24.06,Y,7.39,11701,9.082,441.85,37.01,61.45,14.65,14.11
2016,East,0.397,9.139,5.22,8.495,33.512,11.819,5.454,2.096,41.32,N,51.12,19366,1.293,86.39,48.54,47.83,11.92,5.08
2016,South,6.053,2.147,2.095,1.828,5.911,11.618,11.634,5.982,58.57,N,34.91,14411,0.697,124.4,46.81,67.12,18.19,6.95
2018,NorthEast,0.896,4.788,2.997,0.912,10.362,6.224,8.072,5.85,80.31,Y,30.23,18883,14.848,204.73,59.55,6.38,23.5,11.48
2019,East,5.594,12.688,21.13,3.557,31.663,10.154,7.882,7.334,15.13,N,11.69,8766,5.86,4.57,25.81,51.14,28.92,8.65
2018,NorthEast,2.686,13.828,13.649,7.429,12.29,11.088,7.039,5.064,12.74,Y,75.57,16059,1.459,155.1,19.13,30.46,27.51,2.94
2018,Central,3.135,7.504,21.813,7.94,0.761,2.17,6.211,4.03,74.35,N,11.13,23050,5.596,74.82,15.51,6.91,3.56,11.18
2018,East,1.215,12.754,6.701,7.304,22.35,8.76,4.07,1.607,67.2,Y,68.48,10082,14.396,236.98,50.91,48.26,26.44,17.38
2022,South,0.331,7.085,18.099,3.408,27.458,3.422,6.097,4.984,88.81,N,77.78,21369,10.367,343.45,6.26,63.42,10.35,11.44
2018,North,7.416,3.774,3.068,1.018,22.52,2.932,6.919,6.481,70.17,Y,65.45,2212,14.036,7.1,31.14,7.16,5.45,5.56
2015,NorthEast,1.707,4.153,5.153,4.133,12.401,5.482,3.695,3.835,63.2,N,4.01,4086,8.743,169.82,14.54,13.57,17.43,6.03
2018,West,1.729,4.691,11.991,8.109,7.346,0.571,3.142,5.01,65.98,N,53.08,6774,6.11,190.99,8.31,31.9,15.33,17.29
2025,NorthEast,6.775,10.744,18.397,0.765,19.606,10.328,2.071,4.93,48.24,N,36.69,8973,11.719,398.56,22.96,6.91,22.23,17.46
2016,NorthEast,5.868,2.299,17.809,1.722,10.027,11.665,8.329,2.299,30.69,N,57.57,228,9.25,132.07,12.45,53.72,11.68,10.41
2015,NorthEast,7.998,14.318,11.479,4.36,28.224,8.562,9.064,6.861,77.15,N,47.06,14195,12.425,60.21,9.03,20.97,17.61,5.95
2017,East,4.509,3.097,10.22,1.63,34.669,0.63,4.309,2.622,71.94,N,27.66,12328,8.731,260.48,37.81,20.9,15.84,0.36
2015,North,2.678,5.223,4.949,4.387,21.741,5.376,2.821,0.592,53.23,Y,79.5,89,12.218,193.54,38.44,51.37,23.81,17.43
2025,South,4.749,13.135,12.319,7.335,0.568,8.191,8.908,3.534,69.22,N,84.18,22158,7.741,366.86,13.32,28.4,11.42,11.48
2017,North,0.173,12.713,21.743,0.283,17.932,10.412,6.265,4.216,52.68,N,83.22,2294,10.325,357.72,22.26,40.3,13.37,9.37
2015,NorthEast,0.152,11.893,5.133,1.344,18.681,8.033,8.812,4.838,30.75,N,73.63,19528,8.922,395.3,6.69,48.42,11.34,10.89
2020,Central,0.135,5.314,13.812,1.372,22.953,3.416,2.343,6.435,12.16,N,11.55,20884,7.305,64.75,31.21,15.82,16.13,3.4
2015,West,1.736,9.98,5.871,7.761,4.284,1.471,2.833,1.454,52.11,Y,41.75,18601,2.63,301.39,52.49,5.6,28.02,14.71
2023,East,1.874,3.759,5.304,6.289,3.26,11.278,3.056,4.907,75.65,Y,35.49,18265,8.235,35.85,57.84,41.85,26.86,17.99
2015,East,0.917,7.618,11.219,0.153,9.266,7.737,5.053,3.973,17.01,Y,22.93,24247,0.46,426.38,20.07,67.74,0.33,2.59
2017,Central,1.654,6.103,1.843,8.566,22.737,11.625,1.004,1.464,72.53,Y,53.35,21352,14.046,393.6,13.97,59.97,6.63,1.15
2023,NorthEast,4.804,9.026,10.479,4.683,4.803,0.066,11.072,1.407,29.11,Y,40.71,5530,3.277,248.36,47.45,29.99,28.21,3.39
2020,East,2.464,13.078,3.729,6.451,21.645,4.682,8.373,5.355,90.38,N,70.04,19182,14.596,436.84,1.4,13.17,6.61,9.62
2020,West,0.37,2.967,18.88,7.575,32.975,11.805,1.254,7.495,18.46,Y,54.05,6454,0.376,298.7,15.97,28.46,5.62,2.27
2016,West,4.093,2.365,3.124,2.764,12.904,9.087,6.27,6.055,27.08,N,15.38,8847,2.77,56.51,40.31,73.05,8.66,3.68
2023,West,1.042,1.243,13.607,4.063,9.952,6.225,11.462,7.218,30.88,Y,1.2,15679,2.595,398.42,22.11,3.3,13.37,0.14
2025,South,2.5,1.652,11.55,7.457,11.08,8.594,1.649,2.628,86.44,Y,69.78,8960,12.601,451.47,35.81,51.14,17.46,8.86
2018,North,1.822,7.568,20.403,8.21,27.471,1.253,11.545,7.609,57.95,Y,24.73,21766,2.621,305.78,56.38,25.39,15.96,15.52
2019,North,4.662,11.44,9.167,8.902,24.664,8.311,8.611,4.48,50.82,N,71.27,5402,1.606,77.06,23.01,24.79,21.94,19.36
2024,West,2.615,3.621,19.708,1.088,15.084,3.66,10.454,6.739,31.14,Y,52.81,13109,9.825,216.68,17.55,54.31,15.72,0.3
2019,NorthEast,0.173,7.542,2.769,4.881,1.689,10.117,3.294,7.974,88.59,N,61.36,2860,9.81,305.5,3.71,56.91,17.62,15.89
2017,West,7.477,5.393,2.405,4.109,17.624,2.289,8.707,4.784,90.12,N,79.6,2933,5.238,332.25,19.69,55.85,24.16,2.71
2025,West,5.868,4.194,12.217,3.217,34.32,11.322,1.201,0.63,91.97,Y,62.39,22775,2.279,219.76,51.44,65.97,25.96,10.64
2024,North,2.401,1.656,8.983,7.587,30.782,1.107,1.601,6.475,55.65,Y,50.36,16256,3.522,248.07,54.29,30.86,20.72,18.49
2019,South,4.719,12.264,4.365,3.535,34.934,8.865,11.38,7.967,81.2,Y,77.3,12042,9.598,102.74,52.4,23.5,15.3,14.38
2021,NorthEast,6.852,13.391,10.34,3.991,15.304,8.687,3.769,5.978,52.71,N,4.84,5970,11.199,46.84,56.37,77.64,26.61,5.7
2015,East,7.487,9.4,14.931,4.847,26.96,2.105,1.732,0.473,68.37,Y,9.44,10702,5.049,237.79,52.99,5.71,13.99,2.11
2018,North,2.951,12.998,10.446,1.601,7.379,3.697,7.828,4.824,40.62,Y,43.04,23711,13.112,402.3,24.38,60.05,22.13,3.59
2020,South,5.61,3.09,2.821,7.032,18.484,6.774,10.67,2.69,75.61,Y,81.69,18342,14.345,178.88,48.27,32.59,1.22,6.25
2020,South,5.296,8.324,9.043,7.989,3.872,8.087,11.66,7.639,78.87,Y,52.62,9500,7.563,246.82,3.29,45.31,5.31,19.81
2023,East,6.93,7.41,7.423,8.008,3.175,11.385,5.628,5.654,12.15,N,82.31,6824,13.878,443.51,14.38,52.12,10.29,1.6
2023,East,4.325,1.766,12.475,5.123,7.531,7.004,6.607,7.337,24.54,N,45.17,6430,8.343,424.97,29.39,6.33,0.36,10.39
2025,North,4.239,14.629,1.612,3.904,1.551,6.785,1.097,6.255,47.5,N,5.58,7003,7.039,498.29,4.86,56.5,5.57,17.86
2015,NorthEast,0.512,0.652,1.167,2.696,15.064,0.66,4.408,1.574,57.19,N,64.13,17157,5.248,75.76,58.16,23.41,26.79,2.61
2018,NorthEast,7.106,11.523,12.025,7.936,8.122,5.893,6.913,4.808,13.28,Y,51.23,23230,2.646,261.68,59.54,68.42,14.32,8.51
2018,West,7.952,10.985,1.105,6.873,16.486,2.774,10.991,3.366,70.34,Y,55.54,16844,6.848,86.67,29.53,22.2,24.71,12.92
2019,North,7.179,9.181,21.951,2.77,2.427,2.06,3.764,7.743,60.59,N,66.58,14088,0.837,120.39,29.61,6.83,27.2,17.69
2023,South,1.377,11.529,13.327,1.696,32.785,2.063,9.973,1.212,16.37,N,4.66,2502,14.675,199.19,14.68,49.56,0.76,12.8
2016,North,7.266,3.258,15.781,6.886,16.678,8.775,1.123,3.093,62.19,Y,37.32,6570,0.577,479.01,5.53,28.59,8.36,0.35
2022,Central,7.351,0.886,4.85,1.074,26.501,5.244,5.161,4.368,81.4,Y,2.97,10125,5.745,332.75,58.93,56.26,8.36,19.54
2018,West,6.76,4.918,14.315,7.229,10.071,10.924,0.856,1.129,63.69,Y,7.35,21477,13.143,163.98,17.11,25.9,13.54,14.52
2024,North,5.603,8.962,5.312,5.715,29.633,9.598,11.269,3.088,35.67,Y,84.31,9181,13.709,13.43,57.13,40.69,18.37,17.51
2025,West,1.15,14.9,9.497,8.724,21.311,0.381,9.749,5.58,91.94,Y,42.81,17220,1.847,302.07,38.07,22.49,2.7,5.26
2021,South,4.745,7.817,1.289,2.707,33.134,8.706,0.326,2.727,53.64,N,25.67,15773,5.828,140.33,35.21,14.89,26.02,11.17
2022,Central,7.294,10.658,1.876,2.282,3.548,4.648,8.027,4.434,54.43,Y,77.89,5181,3.409,393.59,21.49,4.6,12.62,19.76
2021,East,2.645,6.376,19.703,4.258,6.145,8.324,4.318,5.74,65.13,Y,64.64,1706,0.767,72.59,46.43,27.16,11.85,9.68
2016,NorthEast,6.418,6.652,13.949,4.378,12.643,7.212,3.224,5.754,16.14,N,84.25,1094,8.966,262.24,20.11,48.26,5.52,18.17
2017,NorthEast,6.204,1.647,12.311,7.487,14.207,3.437,3.48,2.2,63.26,N,0.81,7803,10.057,445.83,4.01,25.07,14.3,5.2
2019,South,2.261,9.132,12.513,8.415,21.001,1.85,9.232,6.375,26.14,N,41.56,16190,4.42,186.12,18.34,68.46,26.75,17.79
2025,South,6.583,10.044,2.608,1.962,32.396,8.571,0.614,6.185,43.67,Y,9.96,14804,5.471,464.39,8.02,52.95,0.85,16.7
2022,West,1.074,10.854,7.051,0.78,31.054,2.477,7.072,4.682,87.25,N,66.1,5747,1.019,168.63,32.13,31.95,0.41,17.0
2019,South,7.372,12.835,14.058,7.383,30.444,11.002,1.215,5.124,45.47,Y,71.47,525,10.121,305.33,40.81,38.59,7.52,11.44
2019,East,0.471,12.857,1.245,4.64,25.567,5.618,2.157,4.332,73.91,N,42.61,1992,9.857,480.28,55.6,32.91,5.68,16.29
2019,West,6.196,11.008,21.127,1.464,9.6,7.151,4.567,7.405,45.33,Y,44.46,4393,14.949,411.03,43.18,64.26,3.04,9.21
2023,West,4.49,7.261,21.209,8.402,25.951,3.648,1.807,0.537,20.18,Y,59.5,3297,10.478,344.68,43.37,41.17,10.19,5.25
2022,West,3.842,1.506,9.98,8.407,3.673,5.713,1.373,1.54,42.27,Y,72.91,18194,6.42,168.62,32.71,3.76,20.43,2.29
2019,East,5.423,3.284,9.899,1.156,11.771,4.958,11.78,7.962,48.77,N,32.47,15933,9.103,273.23,19.23,73.92,8.54,16.97
2025,East,3.894,14.047,9.451,6.388,32.075,4.022,11.833,0.168,83.06,Y,33.64,12414,10.053,434.23,34.61,26.05,2.35,10.67
2021,North,0.239,6.922,21.303,5.878,23.769,11.378,2.937,4.649,63.74,N,69.26,16680,3.872,347.66,56.92,58.84,4.01,2.97
2020,North,3.276,4.038,7.949,8.618,16.088,0.598,4.525,5.808,66.9,Y,5.77,8368,10.019,375.0,17.25,75.91,19.26,1.99
2020,North,5.381,13.558,9.506,8.212,4.199,5.363,7.216,7.289,61.74,N,46.74,19577,5.522,472.82,3.01,16.63,29.41,6.63
2016,West,0.187,7.651,19.638,0.903,3.209,2.483,0.886,0.245,14.33,N,52.67,13266,7.906,267.01,23.49,19.82,3.01,15.79
2017,NorthEast,1.728,4.117,10.423,6.439,22.156,0.805,2.562,2.072,73.58,Y,73.49,14099,12.483,237.02,6.69,13.18,18.03,5.57
2015,East,2.392,4.562,21.759,8.897,20.031,7.737,6.304,3.294,18.08,N,39.8,12240,3.467,484.46,52.64,6.64,24.08,9.91
2017,Central,7.742,12.826,15.466,0.709,28.912,2.466,4.94,7.089,52.9,N,18.65,7550,10.678,189.55,16.62,28.36,26.81,8.56
2020,NorthEast,7.939,10.73,7.869,4.569,34.997,7.998,7.81,1.492,53.55,Y,48.93,24082,10.785,469.15,56.53,27.24,11.8,16.63
2020,West,6.163,12.774,0.689,1.43,11.086,7.128,1.407,1.327,41.94,N,40.08,14322,6.652,168.22,20.47,61.42,5.1,18.22
2019,Central,6.108,7.384,0.567,4.498,13.772,6.159,1.983,4.772,16.45,N,83.79,8095,11.477,275.12,55.82,15.94,25.05,5.57
2016,East,2.619,3.672,2.217,5.189,22.109,3.657,10.865,4.748,83.24,N,20.02,4489,8.207,341.31,3.19,24.77,16.13,19.73
2022,North,5.173,3.825,21.4,0.675,4.912,5.557,9.19,4.585,12.15,Y,56.7,11078,14.884,241.21,38.2,39.89,19.81,18.81
2015,North,0.498,4.68,12.174,1.684,14.832,9.27,4.981,1.339,36.02,N,23.24,16416,9.473,179.0,20.86,12.52,10.55,17.51
2025,NorthEast,7.423,11.356,17.696,2.302,17.0,1.051,3.965,4.924,59.13,Y,1.26,2122,10.988,174.98,43.01,35.59,28.08,6.31
2018,South,3.47,14.743,3.061,1.272,9.614,0.463,3.013,5.261,19.89,N,15.67,2202,1.363,329.86,0.01,57.82,22.66,1.07
2020,Central,4.698,0.769,10.276,7.549,0.922,4.376,8.988,2.197,35.51,Y,66.85,2844,7.242,317.12,12.68,59.87,10.0,17.27
2022,East,0.262,6.05,8.773,3.224,29.208,8.21,9.392,6.296,67.18,Y,1.7,6398,8.792,245.4,2.96,72.26,21.1,16.66
2015,North,4.788,14.319,21.774,7.221,12.373,2.342,3.036,4.112,45.26,N,60.65,19471,12.969,56.34,9.36,78.98,12.95,14.13
2024,South,4.917,2.172,13.655,3.845,19.534,6.819,0.208,0.105,14.92,N,40.41,2836,3.091,229.96,35.04,20.63,23.34,7.31
2021,West,2.02,9.737,21.659,7.924,5.846,5.083,2.508,7.886,30.58,Y,35.65,13940,13.805,489.81,5.37,37.67,17.63,14.39
2022,South,6.158,9.385,3.288,1.214,17.179,11.762,3.278,0.576,84.15,N,62.71,6318,1.09,488.52,0.53,37.47,23.78,3.89
2023,North,6.729,13.855,9.495,3.565,19.135,3.764,6.307,5.327,29.5,N,48.55,13188,10.093,260.61,9.08,31.84,9.46,13.03
2023,Central,1.611,8.559,17.009,2.583,13.729,4.666,5.269,6.639,52.61,Y,71.71,471,3.234,432.86,21.45,26.36,3.79,10.37
2018,Central,3.211,12.817,18.385,2.904,18.339,1.098,8.813,3.123,26.45,N,30.14,1822,12.974,392.5,24.78,56.46,5.81,14.27
2015,East,0.458,8.116,18.593,4.229,23.944,11.559,11.701,1.998,81.11,N,36.38,17995,7.483,35.49,23.57,23.32,0.49,15.37
2022,NorthEast,4.251,4.617,11.543,6.527,21.776,1.033,5.527,2.313,77.51,N,42.07,18459,0.007,337.48,53.04,74.9,11.97,1.47
2017,NorthEast,0.671,2.573,6.631,3.568,16.939,4.767,8.341,4.965,61.83,Y,61.26,6083,7.828,243.6,46.32,43.57,18.76,0.09
2025,South,6.29,3.401,9.476,3.159,7.581,0.652,0.729,2.771,72.19,Y,51.71,24638,5.246,476.08,23.86,71.8,17.13,7.98
2021,Central,7.038,10.096,17.554,7.014,16.441,5.225,9.939,2.743,74.48,N,22.1,2067,4.679,33.99,0.76,17.61,29.7,1.58
2018,NorthEast,2.973,6.461,13.473,6.486,15.601,8.821,9.859,7.301,81.87,N,1.86,23050,0.849,11.28,16.7,41.27,14.12,4.63
2018,West,2.573,11.752,2.255,6.171,28.021,3.813,3.031,0.35,35.89,N,64.9,14378,4.319,391.81,41.12,61.97,17.9,0.67
2020,North,2.164,5.697,7.108,5.472,24.129,5.187,3.419,5.391,66.7,N,15.94,12791,12.386,13.98,28.08,11.53,25.15,13.91
2021,South,6.204,6.685,11.421,6.461,24.126,5.594,11.035,0.02,66.7,N,66.99,16515,3.541,456.34,20.48,73.87,6.47,5.94
2018,NorthEast,0.31,4.884,18.128,2.408,21.18,2.931,10.19,4.829,88.76,Y,75.32,1129,10.404,142.48,25.89,54.48,26.45,5.18
2024,West,2.0,2.594,6.161,3.124,32.99,6.679,5.368,3.156,83.03,Y,46.09,15164,12.243,428.66,39.26,2.29,14.22,9.62
2022,North,2.958,8.204,1.812,0.908,29.673,6.614,6.885,0.473,65.33,N,8.88,3064,6.054,181.29,47.63,16.47,23.28,10.2
2021,South,4.544,3.179,5.453,8.424,28.937,7.052,2.783,0.697,94.57,N,56.14,8915,8.781,110.77,25.76,43.23,27.22,11.42
2022,South,3.207,12.374,7.296,3.351,23.716,11.557,0.47,6.988,29.32,N,51.45,22658,7.845,168.15,24.21,58.49,10.48,3.04
2018,Central,1.698,7.755,17.549,4.952,5.616,9.17,9.925,7.277,61.74,Y,34.06,10654,14.464,64.26,1.26,19.78,28.24,6.0
2016,West,1.911,2.54,9.543,6.845,22.521,0.69,6.097,7.269,88.11,Y,51.77,3258,11.812,414.81,19.5,37.4,26.7,10.69
2025,North,7.414,5.217,21.662,0.629,2.636,9.615,4.767,3.497,57.92,Y,67.65,12374,11.605,201.88,18.56,76.17,10.08,0.35
2018,East,7.849,2.101,9.692,7.001,7.427,3.974,3.891,1.22,60.11,N,50.82,16480,8.723,285.05,32.82,7.83,26.04,18.24
2022,North,5.874,10.551,15.174,6.206,27.052,11.445,11.917,3.961,16.94,Y,45.8,10105,7.546,92.34,3.98,40.78,23.29,13.29
2019,West,2.714,7.716,11.117,7.995,18.749,5.081,6.422,7.998,19.55,Y,81.74,18910,10.987,362.37,57.96,29.06,17.42,7.98
2016,NorthEast,2.84,7.957,3.445,4.648,7.168,1.007,6.408,1.056,92.39,N,17.95,4205,4.758,446.75,21.63,67.98,15.13,3.16
2023,NorthEast,5.661,13.576,3.353,5.864,28.659,2.172,3.297,1.97,35.02,Y,22.71,16262,10.254,149.29,57.03,27.91,22.49,12.93
2025,East,2.032,2.694,9.008,5.59,19.998,3.197,9.428,5.496,20.87,Y,80.61,21087,1.678,218.68,9.44,37.85,1.39,8.43
2021,Central,0.545,12.144,14.763,7.598,11.059,3.85,8.483,0.799,85.75,N,51.94,8102,3.256,403.42,41.62,65.57,18.26,1.21
2017,West,2.043,8.042,2.019,0.163,25.046,2.049,0.551,6.435,47.33,N,54.57,8880,13.544,235.56,4.18,75.51,15.16,11.15
2025,East,5.421,9.201,5.772,1.176,25.103,4.97,3.074,3.871,42.65,N,53.02,7686,8.131,394.46,34.46,70.93,16.61,5.75
2022,South,7.903,6.426,1.903,2.489,25.897,7.135,3.327,7.368,81.23,Y,23.94,24056,11.765,294.41,30.99,24.88,15.55,9.63
2015,East,3.386,6.072,16.121,8.92,13.241,11.046,8.775,7.652,33.93,N,20.39,15557,13.187,8.82,23.67,4.31,4.43,17.61
2016,West,0.846,13.374,11.38,8.975,19.503,2.262,10.573,6.546,49.94,N,14.78,24512,0.272,187.46,54.51,46.23,8.99,15.33
2019,Central,5.819,7.585,6.147,1.144,23.211,6.025,1.909,0.366,24.74,Y,80.14,14648,10.165,337.09,35.83,3.0,1.84,5.95
2024,NorthEast,5.752,11.948,11.308,3.772,3.189,11.863,8.201,7.644,86.87,Y,83.45,14039,0.802,149.57,52.35,73.53,3.49,12.67
2017,East,2.764,7.978,2.379,4.015,2.078,1.171,1.216,4.89,84.41,Y,32.59,6853,6.488,273.87,36.34,65.2,27.9,19.12
2022,Central,2.376,11.504,17.161,2.917,3.465,1.273,10.213,6.564,32.59,Y,3.76,4407,10.487,214.6,38.05,59.3,6.75,2.0
2025,North,1.84,3.955,12.574,2.755,28.368,1.708,9.864,1.186,49.43,Y,55.97,615,5.067,386.05,7.28,29.85,17.41,3.59
2015,Central,5.533,9.13,3.269,0.429,10.983,8.728,7.459,2.851,18.99,Y,78.66,15048,8.961,430.16,8.21,67.04,21.61,12.23
2021,NorthEast,2.141,11.002,19.367,0.386,13.189,0.199,2.094,5.29,39.52,Y,67.84,448,12.12,106.49,29.42,24.67,8.78,7.09
2015,South,5.184,4.556,16.801,2.482,31.596,1.529,0.569,1.846,18.17,N,79.48,1362,10.912,473.65,42.48,63.35,22.25,10.69
2020,NorthEast,0.183,1.419,21.288,3.839,23.309,1.451,8.084,0.961,79.82,Y,36.35,2127,12.545,61.35,46.43,37.74,16.48,1.56
2018,NorthEast,7.8,12.708,17.96,2.9,12.279,4.525,10.973,7.217,19.71,N,50.02,8865,7.562,395.73,17.08,37.93,8.04,10.76
2022,North,1.383,3.832,11.032,8.161,9.431,7.736,6.906,3.256,89.19,Y,11.99,22301,1.891,338.76,41.73,48.59,24.39,17.69
2019,East,1.611,9.609,1.491,1.937,30.031,11.888,6.12,4.643,14.02,N,78.96,16093,5.197,380.14,7.15,38.74,12.17,14.73
2025,West,7.158,6.808,2.735,5.456,13.961,8.655,0.223,4.562,44.87,Y,51.88,17243,2.951,340.81,47.18,50.69,27.51,14.31
2018,Central,6.385,0.95,20.629,3.638,22.925,2.777,11.355,4.161,41.64,N,40.24,7073,10.765,106.9,17.34,45.63,6.63,18.31
2022,West,3.442,6.619,20.004,6.868,28.812,1.396,11.527,5.374,92.7,N,19.73,6313,10.851,384.6,12.76,68.3,14.99,19.07
2023,West,3.737,4.211,21.125,5.676,26.612,9.281,11.952,5.759,38.27,Y,38.46,14737,8.757,349.3,56.27,49.18,17.73,6.93
2023,North,7.612,13.1,5.97,5.847,10.184,7.451,9.044,4.555,24.01,Y,45.81,18584,3.255,183.13,32.42,10.72,2.11,1.71
2022,NorthEast,6.099,0.629,9.732,1.351,1.792,11.976,11.291,7.13,20.92,N,58.18,22557,5.224,95.33,30.04,14.02,12.23,2.92
2015,North,1.756,4.273,21.371,8.708,25.025,5.323,10.517,3.266,77.39,Y,62.37,13746,11.781,167.96,30.33,58.45,12.82,18.81
2017,East,0.667,11.62,19.089,5.707,18.983,3.097,9.132,2.975,11.08,Y,9.07,16944,4.039,355.24,54.64,69.9,24.55,2.75
2015,Central,7.988,4.161,8.433,7.204,25.828,3.073,7.852,5.138,27.27,Y,68.04,4380,11.624,357.4,22.64,44.08,17.87,12.62
2018,South,0.645,4.344,2.387,0.562,3.794,7.623,11.505,3.77,88.82,Y,68.8,21931,6.721,408.43,14.48,48.03,24.89,3.19
2024,West,1.51,3.16,3.596,5.814,4.977,4.335,9.362,1.208,43.88,Y,61.5,18116,1.852,150.22,28.54,23.13,3.23,17.03
