care_costs_billing_year,care_costs_drg_code,care_costs_allowed_amount_avg,care_costs_paid_amount_avg,care_costs_patient_responsibility_avg,care_costs_charge_amount_avg,care_costs_cost_to_charge_ratio,care_costs_denial_rate_pct,care_costs_prior_auth_required_flag,care_costs_appeal_overturn_rate,care_costs_collection_rate_pct,care_costs_charity_care_share_pct,care_costs_bad_debt_share_pct,care_costs_price_transparency_file_flag,care_costs_shoppable_service_code,care_costs_site_of_care_shift_index,care_costs_contracted_rate_index,care_costs_out_of_network_rate_index,care_costs_surprise_bill_incidence_rate,care_costs_inflation_adjustment_base
2022,DRG998,212176.91,179349.12,32827.79,434262.49,0.363,33.82,Y,4.92,44.55,14.43,3.17,N,SHOP-152,88.25,0.845,2.189,1.732,GDP_Deflator
2023,DRG641,103732.65,99282.22,4450.43,289594.96,0.922,32.34,N,31.36,70.65,3.39,13.79,Y,SHOP-141,57.22,1.076,1.511,3.201,GDP_Deflator
2023,DRG262,243453.78,231425.01,12028.77,456068.45,0.333,18.16,N,75.08,39.05,14.31,13.98,Y,SHOP-200,91.64,0.714,1.292,5.609,GDP_Deflator
2020,DRG960,190444.69,172164.0,18280.69,488763.19,1.076,11.76,Y,87.5,45.57,7.54,21.21,N,SHOP-128,53.39,1.332,1.035,4.54,WPI
2023,DRG168,184795.61,110211.09,74584.52,272071.77,0.256,14.08,N,85.44,56.94,14.52,19.05,Y,SHOP-728,0.1,0.776,1.386,0.928,CPI_Rural
2017,DRG113,64363.38,46344.41,18018.97,171731.5,0.826,22.69,Y,32.86,35.2,11.82,16.67,N,SHOP-790,22.66,1.231,0.862,2.674,WPI
2020,DRG634,79561.4,58180.38,21381.02,149067.21,0.613,27.34,Y,6.1,55.44,12.01,17.61,N,SHOP-780,4.67,0.544,1.862,0.204,CPI_Rural
2017,DRG752,31503.81,23569.77,7934.04,84073.46,0.797,17.6,Y,47.69,74.24,12.49,4.32,Y,SHOP-786,37.94,1.307,1.462,7.366,CPI_Urban
2017,DRG533,61025.46,45218.75,15806.71,89307.86,0.771,12.38,Y,48.4,76.65,4.39,12.49,Y,SHOP-813,8.42,1.375,1.428,1.27,WPI
2016,DRG224,195807.77,118281.11,77526.66,285932.28,0.635,9.2,Y,46.36,95.08,2.43,22.45,N,SHOP-164,95.23,0.972,1.579,1.022,WPI
2023,DRG123,169692.14,106651.22,63040.92,424514.21,0.66,22.43,N,43.3,36.05,18.02,24.56,N,SHOP-679,49.79,0.587,1.792,6.35,WPI
2017,DRG907,153117.41,108852.3,44265.11,297767.9,0.882,16.98,N,84.21,52.82,0.21,16.1,N,SHOP-742,91.79,1.469,1.375,2.515,WPI
2025,DRG608,2614.54,2064.79,549.75,4938.59,0.38,15.62,N,78.19,92.55,1.78,13.24,N,SHOP-103,55.79,1.29,1.414,0.872,WPI
2020,DRG792,157052.82,110710.1,46342.72,363598.93,0.31,2.34,N,20.1,54.33,3.97,22.68,N,SHOP-425,4.51,1.233,0.884,0.46,WPI
2020,DRG358,65706.56,47882.5,17824.06,97857.54,1.052,11.24,Y,82.43,67.67,14.8,15.6,Y,SHOP-748,7.33,1.431,1.093,7.852,GDP_Deflator
2019,DRG213,240284.1,211057.44,29226.66,339154.12,0.199,20.99,Y,48.99,62.82,11.22,16.37,N,SHOP-170,53.88,0.654,1.546,6.209,CPI_Rural
2016,DRG182,192200.83,160524.43,31676.4,269096.25,0.657,9.69,N,7.36,57.21,13.84,20.49,N,SHOP-329,37.99,1.0,0.837,7.896,CPI_Urban
2019,DRG386,109155.65,60587.28,48568.37,213083.74,0.182,15.16,N,15.21,67.43,6.75,18.85,Y,SHOP-922,30.31,1.455,2.137,7.394,GDP_Deflator
2016,DRG077,173010.58,117888.05,55122.53,470290.21,0.99,18.35,N,19.55,95.13,4.89,20.53,N,SHOP-456,32.26,1.154,2.076,4.64,CPI_Urban
2016,DRG845,47832.77,26919.88,20912.89,111304.97,0.751,21.26,N,7.05,81.37,4.71,20.99,N,SHOP-319,59.88,1.255,0.844,7.998,GDP_Deflator
2022,DRG083,169967.56,152824.84,17142.72,205308.26,0.513,9.32,N,74.08,45.51,5.15,22.67,N,SHOP-692,69.86,0.967,0.822,7.245,CPI_Urban
2020,DRG218,7961.15,6959.89,1001.26,16189.09,0.204,18.29,N,57.4,63.25,18.74,2.06,Y,SHOP-643,42.05,0.952,1.482,6.96,CPI_Urban
2024,DRG581,75775.54,70863.13,4912.41,83014.04,0.895,22.3,N,16.33,82.86,5.9,20.34,N,SHOP-718,71.93,1.455,1.599,2.112,CPI_Urban
2022,DRG285,241770.8,223380.77,18390.03,560538.13,0.835,19.57,Y,64.48,35.53,2.16,15.74,N,SHOP-409,43.5,0.549,1.095,6.584,GDP_Deflator
2024,DRG442,114069.69,84938.44,29131.25,259781.42,0.155,33.34,N,78.5,84.86,7.07,2.03,N,SHOP-248,0.18,0.55,1.043,7.972,CPI_Rural
2024,DRG871,180603.45,129037.07,51566.38,268779.42,1.013,12.66,N,84.63,72.77,8.59,7.37,N,SHOP-750,27.7,1.124,1.687,4.179,WPI
2018,DRG975,80241.77,49740.36,30501.41,90033.49,1.075,26.61,N,64.62,79.47,17.91,16.34,Y,SHOP-217,69.61,0.917,1.561,7.982,CPI_Rural
2017,DRG333,239953.56,175652.34,64301.22,507858.17,0.65,1.66,N,66.59,88.01,9.87,7.6,N,SHOP-169,96.49,0.686,2.162,1.248,CPI_Urban
2021,DRG977,106338.52,67023.91,39314.61,130435.06,1.119,20.74,N,69.36,35.07,11.43,12.68,Y,SHOP-637,53.02,1.167,2.061,7.109,GDP_Deflator
2019,DRG503,200568.36,168550.53,32017.83,444685.54,0.8,6.91,Y,58.57,80.69,1.55,21.61,N,SHOP-816,69.79,1.416,1.967,2.717,WPI
2018,DRG711,20953.71,18117.52,2836.19,45673.93,0.247,31.85,Y,67.58,44.65,4.51,19.6,N,SHOP-817,41.5,0.776,2.027,4.43,GDP_Deflator
2019,DRG454,239155.08,151230.81,87924.27,522995.21,0.311,15.25,Y,30.74,39.53,17.38,21.14,Y,SHOP-902,92.67,1.207,1.814,5.285,GDP_Deflator
2019,DRG452,53085.25,49158.42,3926.83,148608.34,0.838,12.48,N,17.12,59.79,17.55,11.88,Y,SHOP-369,49.7,1.469,2.115,3.395,CPI_Urban
2016,DRG955,38769.92,30066.72,8703.2,76021.66,1.191,34.65,Y,64.2,81.77,5.28,15.48,Y,SHOP-464,38.41,0.922,1.125,6.503,CPI_Rural
2022,DRG780,17664.55,13103.24,4561.31,19404.75,0.633,10.81,Y,21.12,73.87,13.42,19.24,Y,SHOP-902,74.38,1.074,1.637,7.94,CPI_Urban
2020,DRG109,53119.38,47020.5,6098.88,70428.35,0.5,31.93,N,88.37,45.8,15.13,24.64,N,SHOP-490,92.71,0.815,1.047,5.658,GDP_Deflator
2019,DRG213,171254.69,112465.55,58789.14,381826.5,0.369,24.35,Y,70.18,78.41,2.66,13.36,Y,SHOP-400,77.62,1.156,1.536,5.35,GDP_Deflator
2024,DRG398,191759.78,168367.96,23391.82,438346.39,0.787,10.31,Y,45.77,41.04,10.06,8.65,Y,SHOP-394,97.64,1.342,1.61,2.658,CPI_Rural
2022,DRG546,123848.06,96819.92,27028.14,308307.78,1.14,8.75,Y,2.25,41.3,15.79,8.15,N,SHOP-265,55.08,1.234,1.86,7.821,CPI_Urban
2020,DRG851,21245.47,20762.99,482.48,41551.25,0.318,17.12,N,36.8,50.8,14.11,10.81,Y,SHOP-289,79.08,1.407,1.374,2.952,CPI_Urban
2024,DRG887,183295.31,148071.24,35224.07,325731.58,1.082,0.42,N,11.34,42.32,0.75,13.42,Y,SHOP-140,34.35,1.469,1.347,6.031,GDP_Deflator
2023,DRG635,160487.84,139279.33,21208.51,300999.62,0.928,1.85,Y,19.08,67.8,10.34,11.21,N,SHOP-603,10.7,1.094,1.899,1.618,CPI_Rural
2019,DRG597,52756.49,40086.32,12670.17,111826.97,0.702,13.02,N,11.38,98.51,15.31,1.93,Y,SHOP-617,69.24,1.354,1.586,3.922,GDP_Deflator
2024,DRG852,108364.89,64420.86,43944.03,256547.21,0.711,17.94,N,27.71,55.12,6.13,16.71,N,SHOP-555,14.34,0.954,1.739,4.194,GDP_Deflator
2020,DRG467,43869.06,29391.54,14477.52,67598.07,0.414,6.81,N,67.4,49.76,8.43,12.72,Y,SHOP-671,52.28,0.516,2.133,1.307,GDP_Deflator
2020,DRG742,88032.82,56703.5,31329.32,148263.65,0.532,29.47,N,65.25,60.5,19.1,0.87,Y,SHOP-884,1.5,0.514,2.179,3.313,WPI
2016,DRG039,72440.09,69514.84,2925.25,178778.07,0.898,0.91,N,9.47,79.18,5.96,13.36,Y,SHOP-446,85.95,1.426,1.148,5.738,CPI_Urban
2024,DRG222,200270.57,115634.15,84636.42,442868.31,0.859,15.19,Y,3.97,93.89,14.73,1.18,N,SHOP-176,99.29,1.064,1.202,3.217,CPI_Rural
2016,DRG904,178896.05,99654.91,79241.14,400293.77,0.332,17.97,N,26.15,38.71,2.83,19.19,N,SHOP-576,90.41,1.12,1.223,5.673,WPI
2021,DRG616,43858.33,36364.44,7493.89,94964.26,1.13,5.13,Y,37.64,35.59,11.7,15.83,N,SHOP-932,96.67,0.932,1.571,1.426,GDP_Deflator
2017,DRG994,168178.53,152350.56,15827.97,352889.52,0.399,18.28,N,10.46,79.25,6.69,22.13,Y,SHOP-996,73.43,1.231,0.836,3.332,CPI_Rural
2025,DRG576,109338.17,102188.91,7149.26,136248.7,0.875,28.15,Y,63.28,80.52,19.65,5.67,Y,SHOP-672,44.03,0.949,1.04,1.858,GDP_Deflator
2024,DRG985,183851.85,153321.91,30529.94,464471.54,0.24,27.18,Y,37.64,52.33,1.09,3.75,N,SHOP-170,34.93,1.051,1.413,6.445,CPI_Urban
2021,DRG718,222624.06,140985.7,81638.36,450959.51,0.599,33.86,N,45.51,94.26,18.51,4.49,N,SHOP-420,9.93,0.79,0.957,3.306,GDP_Deflator
2024,DRG789,95471.19,59741.9,35729.29,167586.54,1.013,7.17,N,38.51,46.08,9.55,2.45,Y,SHOP-524,65.5,1.353,2.046,1.236,CPI_Urban
2019,DRG153,229452.16,129600.76,99851.4,525258.92,0.531,0.11,N,14.68,74.12,8.18,5.23,Y,SHOP-471,90.51,0.728,1.115,2.497,CPI_Rural
2024,DRG839,85535.27,68258.47,17276.8,237623.62,0.48,2.86,N,76.06,73.26,8.26,7.14,N,SHOP-567,2.81,0.617,1.779,4.571,WPI
2020,DRG311,15467.4,9829.77,5637.63,38878.49,0.951,29.2,Y,82.03,51.25,1.09,5.52,Y,SHOP-577,83.06,1.404,1.531,5.716,GDP_Deflator
2019,DRG600,106681.19,72597.09,34084.1,124511.86,1.119,2.78,Y,66.64,52.48,18.42,12.3,Y,SHOP-916,4.41,1.31,1.04,3.738,CPI_Rural
2023,DRG537,220851.33,154004.36,66846.97,239376.74,1.005,5.79,N,31.29,96.18,19.55,6.39,N,SHOP-815,21.03,0.889,1.882,3.248,CPI_Urban
2024,DRG326,225705.47,198119.78,27585.69,601607.43,0.642,4.09,Y,39.63,78.84,4.12,23.61,N,SHOP-866,73.99,1.196,2.013,7.014,CPI_Rural
2017,DRG038,28419.48,16229.56,12189.92,40274.65,0.302,30.2,Y,42.82,77.79,8.24,23.5,Y,SHOP-473,0.84,0.828,1.947,4.775,WPI
2022,DRG110,103173.55,65253.24,37920.31,119729.66,0.6,14.21,N,49.08,93.94,9.21,10.2,N,SHOP-295,34.48,0.591,1.574,5.415,CPI_Rural
2025,DRG259,87580.08,74580.38,12999.7,203898.06,0.547,27.84,N,18.19,90.0,3.41,22.89,N,SHOP-375,38.96,0.943,1.067,7.028,WPI
2019,DRG485,148426.2,126694.69,21731.51,343269.01,0.515,32.97,N,71.58,79.64,8.78,9.85,N,SHOP-550,10.35,0.647,1.995,4.757,GDP_Deflator
2018,DRG976,96958.56,72299.57,24658.99,160112.12,0.98,30.5,N,52.38,76.23,3.57,24.53,N,SHOP-903,35.96,0.885,1.163,3.619,CPI_Urban
2022,DRG957,228636.18,186339.21,42296.97,536171.62,0.465,20.29,Y,32.26,50.65,16.07,22.69,Y,SHOP-149,30.46,0.658,2.141,6.094,GDP_Deflator
2016,DRG398,62899.71,55822.86,7076.85,117685.43,0.604,20.84,Y,57.62,68.36,16.32,14.07,N,SHOP-945,97.51,1.199,1.341,7.331,CPI_Urban
2019,DRG733,156622.29,116312.94,40309.35,391423.86,0.638,17.95,N,18.11,83.19,17.23,22.59,N,SHOP-528,52.01,1.198,0.909,1.665,CPI_Rural
2017,DRG483,59632.08,45449.01,14183.07,123373.83,0.479,7.21,Y,77.41,67.73,6.88,15.34,Y,SHOP-444,57.55,0.831,1.086,2.697,CPI_Urban
2024,DRG098,184533.41,108171.86,76361.55,427300.01,1.164,2.55,N,27.34,44.74,18.64,11.08,N,SHOP-219,24.49,0.656,1.004,0.242,GDP_Deflator
2016,DRG230,113941.4,81009.53,32931.87,221392.54,0.361,19.31,N,1.03,53.06,17.6,12.81,N,SHOP-719,94.35,1.283,1.288,7.344,GDP_Deflator
2018,DRG696,117878.27,89952.51,27925.76,238847.24,0.802,26.32,N,55.38,46.58,7.86,16.48,Y,SHOP-704,24.51,1.096,1.05,7.515,GDP_Deflator
2025,DRG135,221773.91,210698.47,11075.44,498420.6,0.92,18.67,Y,81.21,89.12,0.06,13.36,N,SHOP-904,67.07,0.659,1.776,7.683,GDP_Deflator
2017,DRG853,181161.03,168519.88,12641.15,239882.44,0.501,34.78,Y,86.0,63.78,14.34,23.47,N,SHOP-124,96.32,1.233,1.582,5.552,CPI_Urban
2017,DRG714,56472.42,52102.9,4369.52,134737.0,1.145,8.0,N,48.3,52.43,11.51,13.99,Y,SHOP-898,78.76,0.793,1.133,6.737,GDP_Deflator
2023,DRG663,191750.21,160764.34,30985.87,292362.35,1.075,30.85,N,42.97,39.86,15.15,14.63,Y,SHOP-396,99.72,1.049,1.387,0.579,CPI_Urban
2016,DRG897,66303.23,57744.15,8559.08,69702.15,0.569,4.81,Y,55.92,90.68,8.8,10.38,N,SHOP-348,82.26,0.624,1.192,5.705,CPI_Rural
2019,DRG490,193144.58,147393.61,45750.97,238256.5,0.882,6.24,N,39.3,49.96,16.41,15.9,Y,SHOP-778,14.52,1.274,1.049,2.008,CPI_Rural
2024,DRG907,129355.09,80732.21,48622.88,156834.66,0.621,22.62,N,6.87,66.98,9.79,18.54,Y,SHOP-314,70.53,0.89,2.067,7.484,WPI
2022,DRG281,7070.39,5064.85,2005.54,10221.23,0.785,17.09,Y,16.7,89.56,15.67,12.09,N,SHOP-588,66.33,1.212,2.078,1.979,WPI
2018,DRG588,240704.77,179578.41,61126.36,362878.44,0.558,4.76,N,62.53,79.72,7.89,15.83,Y,SHOP-570,62.03,0.873,1.911,6.044,GDP_Deflator
2016,DRG476,52767.28,41170.88,11596.4,119508.6,0.232,10.49,N,65.17,55.16,7.4,21.09,Y,SHOP-693,36.79,1.489,1.046,6.774,CPI_Urban
2016,DRG405,12214.94,11793.85,421.09,29707.13,0.507,20.66,Y,35.06,53.1,1.99,0.98,Y,SHOP-791,71.29,0.655,1.463,0.724,GDP_Deflator
2024,DRG543,129382.18,93284.2,36097.98,328779.09,1.155,10.04,Y,67.86,51.56,1.02,7.78,Y,SHOP-151,79.28,1.375,1.382,1.674,CPI_Rural
2019,DRG993,248233.17,200060.31,48172.86,547324.56,0.535,6.14,Y,67.75,67.7,0.07,10.83,N,SHOP-571,6.59,1.053,1.751,7.543,WPI
2017,DRG465,112950.19,63179.2,49770.99,188935.08,1.184,6.76,Y,72.5,37.68,14.54,8.92,Y,SHOP-206,16.14,1.111,1.533,3.438,WPI
2019,DRG226,120613.02,103802.35,16810.67,290427.8,1.107,17.93,Y,24.44,92.04,13.09,22.91,N,SHOP-600,96.62,0.702,2.093,6.403,GDP_Deflator
2020,DRG795,76008.57,55341.8,20666.77,148515.13,0.693,32.51,Y,11.69,73.22,15.89,18.82,Y,SHOP-122,56.63,0.8,1.532,2.643,CPI_Rural
2018,DRG361,140539.09,80744.78,59794.31,281008.0,0.155,0.05,N,34.1,50.91,4.43,14.68,Y,SHOP-839,73.36,1.423,1.131,5.901,CPI_Urban
2018,DRG586,146621.62,134881.91,11739.71,340905.93,0.809,8.81,Y,61.88,96.14,10.36,0.86,N,SHOP-916,81.27,0.958,1.953,5.711,GDP_Deflator
2022,DRG602,236640.05,194977.22,41662.83,372708.44,0.433,10.42,Y,44.54,55.46,2.06,3.34,Y,SHOP-827,3.87,0.551,1.252,6.679,CPI_Urban
2025,DRG996,111083.14,62661.03,48422.11,304590.41,0.183,12.98,Y,15.99,69.77,7.07,4.35,N,SHOP-570,44.55,0.534,1.554,3.86,CPI_Urban
2024,DRG793,127273.81,82285.87,44987.94,209652.39,0.751,1.09,N,89.97,60.48,14.72,17.26,N,SHOP-790,27.21,1.051,0.826,4.442,CPI_Rural
2023,DRG688,178939.96,144970.75,33969.21,303779.85,0.449,19.11,N,68.38,36.96,8.44,3.61,Y,SHOP-906,59.6,0.567,1.606,1.808,CPI_Rural
2019,DRG014,26112.7,24269.5,1843.2,34511.94,0.922,21.78,N,8.22,39.59,4.46,8.4,N,SHOP-478,84.9,0.829,0.868,6.613,CPI_Urban
2024,DRG717,141034.9,119272.56,21762.34,336750.08,0.821,9.52,N,21.72,82.79,9.69,1.6,Y,SHOP-295,57.4,0.924,1.927,4.022,CPI_Rural
2024,DRG635,6353.58,6052.29,301.29,10248.39,0.426,0.21,Y,78.94,82.33,3.67,16.65,N,SHOP-694,97.3,1.055,1.408,5.758,CPI_Urban
2019,DRG932,76572.14,65732.73,10839.41,90724.03,0.204,8.26,Y,52.5,87.27,9.19,5.34,Y,SHOP-538,62.93,0.925,0.913,4.864,CPI_Rural
2023,DRG388,229088.16,186193.46,42894.7,553022.4,0.302,2.64,Y,46.99,83.47,2.35,10.82,Y,SHOP-830,24.35,0.583,1.22,1.46,GDP_Deflator
2023,DRG179,184715.06,105609.99,79105.07,513263.91,0.821,17.21,Y,24.59,56.44,11.64,6.39,Y,SHOP-638,94.07,1.345,1.866,2.387,CPI_Urban
2023,DRG697,92789.6,55215.22,37574.38,254675.2,0.184,29.04,N,69.34,42.75,17.14,4.26,N,SHOP-797,29.68,1.423,1.264,1.639,CPI_Urban
2022,DRG955,117048.96,89470.22,27578.74,166190.51,1.196,23.11,Y,75.54,66.36,6.33,5.12,N,SHOP-678,39.82,1.485,1.208,2.536,CPI_Urban
2019,DRG340,32968.5,22360.83,10607.67,88745.44,0.34,13.34,N,78.44,65.85,7.53,12.65,N,SHOP-302,3.5,0.765,1.626,1.429,CPI_Urban
2022,DRG189,92347.67,65586.83,26760.84,230447.37,0.288,31.01,N,66.97,75.55,5.55,11.49,N,SHOP-484,38.35,0.863,1.643,7.916,WPI
2024,DRG670,212125.49,125867.3,86258.19,343243.98,0.225,34.42,Y,48.94,86.3,10.92,13.94,N,SHOP-993,86.1,1.259,1.617,4.7,CPI_Rural
2019,DRG953,81937.87,71624.43,10313.44,96181.83,1.049,0.99,Y,8.25,49.81,11.69,19.25,Y,SHOP-405,14.05,0.636,1.164,3.309,GDP_Deflator
2020,DRG116,121216.75,78270.57,42946.18,209679.66,0.242,18.51,Y,19.75,80.63,16.81,18.0,N,SHOP-704,36.82,0.533,2.093,7.778,CPI_Rural
2020,DRG252,46728.33,39905.56,6822.77,61520.04,0.151,34.04,Y,3.46,46.94,14.0,4.2,N,SHOP-111,52.14,0.897,2.186,3.481,CPI_Rural
2021,DRG824,59950.97,41607.66,18343.31,134508.4,0.382,14.59,N,77.57,95.46,5.4,12.79,N,SHOP-649,18.78,1.031,1.733,6.806,GDP_Deflator
2020,DRG463,19060.4,16045.6,3014.8,26390.29,0.471,10.53,N,46.87,74.19,12.46,4.69,Y,SHOP-419,83.69,0.784,1.486,2.301,GDP_Deflator
2016,DRG376,196042.06,127240.23,68801.83,237351.11,0.896,29.33,N,20.53,56.58,5.28,2.22,Y,SHOP-427,1.66,0.653,1.741,3.258,GDP_Deflator
2023,DRG632,176985.09,105517.66,71467.43,196362.75,0.274,6.26,Y,86.73,81.16,8.72,24.27,Y,SHOP-590,10.87,0.578,2.011,1.278,CPI_Urban
2017,DRG431,230271.21,191741.1,38530.11,259466.97,1.055,7.5,Y,74.85,58.32,14.98,9.42,N,SHOP-569,67.61,0.88,1.942,7.2,WPI
2018,DRG962,10973.49,7624.92,3348.57,26442.38,0.204,14.47,Y,87.92,73.09,4.3,1.09,N,SHOP-554,14.37,0.602,2.115,1.638,CPI_Rural
2018,DRG261,167561.16,124460.87,43100.29,223098.25,0.16,25.35,N,49.18,78.34,15.19,7.68,N,SHOP-238,6.08,0.998,1.965,7.924,WPI
2020,DRG244,131031.35,124584.44,6446.91,238711.44,0.707,5.35,Y,29.75,52.92,1.75,14.04,N,SHOP-952,16.96,1.257,1.267,7.324,CPI_Urban
2016,DRG381,71031.67,57364.61,13667.06,99723.26,0.25,18.59,N,62.6,36.76,16.74,2.01,Y,SHOP-336,22.11,0.911,0.834,5.398,GDP_Deflator
2016,DRG564,177472.16,147885.59,29586.57,405604.53,0.596,8.38,N,44.67,89.55,10.15,8.43,Y,SHOP-158,16.17,0.634,1.061,1.757,CPI_Urban
2018,DRG300,21538.63,16803.26,4735.37,53572.38,0.236,6.77,Y,87.37,78.36,8.96,12.42,N,SHOP-925,82.0,0.984,1.7,1.403,CPI_Rural
2022,DRG436,244049.22,210546.58,33502.64,397946.1,0.542,9.72,N,59.82,72.56,13.18,2.39,Y,SHOP-412,37.02,0.667,2.185,7.496,CPI_Rural
2016,DRG971,81354.02,54099.94,27254.08,138194.78,0.509,22.79,N,34.41,93.04,17.89,0.92,N,SHOP-968,12.67,1.21,1.605,1.57,WPI
2020,DRG365,101982.92,70936.92,31046.0,221727.02,0.155,10.33,Y,15.97,96.43,1.75,19.54,Y,SHOP-385,28.92,1.435,1.237,3.902,GDP_Deflator
2024,DRG878,138702.43,124570.23,14132.2,273261.84,0.756,32.42,N,71.01,46.92,16.11,16.56,N,SHOP-145,30.91,1.188,1.656,7.006,CPI_Urban
2024,DRG478,153773.15,91377.64,62395.51,340386.87,0.698,6.32,N,23.86,61.64,13.55,20.05,Y,SHOP-107,75.47,1.219,1.272,6.6,GDP_Deflator
2022,DRG004,211749.69,206340.21,5409.48,223545.72,0.582,9.53,N,30.14,56.27,14.86,3.35,Y,SHOP-917,62.01,0.712,1.178,1.645,GDP_Deflator
2016,DRG398,133474.64,78047.96,55426.68,169572.88,0.634,5.43,Y,5.61,85.79,15.76,8.28,N,SHOP-895,69.74,1.093,1.424,0.648,CPI_Urban
2020,DRG391,141935.13,92697.95,49237.18,151814.03,1.136,21.33,Y,56.85,36.0,11.88,23.27,Y,SHOP-335,95.68,1.105,1.727,7.08,GDP_Deflator
2018,DRG210,88781.58,64279.69,24501.89,119375.97,0.744,26.76,Y,32.07,58.09,17.51,2.65,Y,SHOP-124,45.4,1.024,2.033,4.424,GDP_Deflator
2022,DRG634,169063.64,158000.2,11063.44,398585.42,0.683,32.23,N,7.89,80.25,11.51,19.42,Y,SHOP-221,69.69,1.449,1.296,7.922,CPI_Urban
2021,DRG140,60561.11,38646.77,21914.34,73314.07,0.26,15.44,Y,51.85,50.96,0.85,17.19,N,SHOP-805,74.23,0.902,0.859,5.16,CPI_Rural
2025,DRG861,98899.8,71528.83,27370.97,110570.11,0.438,9.31,N,74.62,43.96,19.17,21.04,Y,SHOP-971,0.44,1.143,2.126,4.363,GDP_Deflator
2025,DRG792,14445.03,12792.23,1652.8,26315.8,1.019,8.05,Y,2.26,83.65,5.67,2.84,N,SHOP-779,0.66,0.765,1.83,3.893,WPI
2025,DRG225,247791.01,186359.73,61431.28,469141.61,0.299,18.34,Y,15.13,67.83,7.78,13.34,N,SHOP-460,59.05,0.964,1.899,1.001,CPI_Urban
2024,DRG191,148485.5,108619.43,39866.07,203046.27,0.837,13.39,N,33.54,98.81,15.89,17.6,N,SHOP-320,94.81,1.214,1.164,1.004,GDP_Deflator
2025,DRG495,119463.98,104142.59,15321.39,221600.28,0.395,27.24,N,65.15,47.65,18.32,9.19,N,SHOP-513,28.22,0.916,0.885,5.303,WPI
2020,DRG882,249064.79,225737.18,23327.61,600296.19,0.195,7.75,Y,44.97,80.08,19.7,10.0,N,SHOP-511,10.58,1.4,1.189,4.979,WPI
2022,DRG810,53804.16,44043.69,9760.47,87342.9,0.185,1.95,Y,81.47,38.99,19.71,0.96,N,SHOP-121,46.54,0.531,1.327,0.312,CPI_Rural
2022,DRG181,65370.37,62444.81,2925.56,179875.02,1.069,28.53,Y,38.86,67.28,9.19,0.96,Y,SHOP-987,97.9,0.625,1.937,5.104,CPI_Urban
2016,DRG622,156840.36,137362.83,19477.53,377585.51,1.105,26.82,Y,74.92,94.58,2.38,21.16,Y,SHOP-837,76.12,1.165,1.187,4.648,WPI
2017,DRG925,178562.65,142990.92,35571.73,334903.4,1.057,30.22,Y,36.95,47.78,12.48,7.4,Y,SHOP-933,47.08,0.957,1.202,2.896,CPI_Urban
2021,DRG088,179332.29,99787.28,79545.01,196381.72,0.386,34.29,Y,16.36,78.76,9.38,9.36,N,SHOP-501,22.83,1.391,2.041,5.072,GDP_Deflator
2025,DRG441,214362.72,187469.67,26893.05,367929.74,0.184,0.36,Y,76.89,41.17,15.31,9.66,Y,SHOP-489,13.98,1.111,1.404,4.905,GDP_Deflator
2018,DRG557,122474.89,71764.01,50710.88,294028.4,0.174,10.82,Y,8.45,50.75,1.14,4.87,N,SHOP-187,66.55,0.945,1.705,3.193,CPI_Rural
2016,DRG662,40157.72,22702.62,17455.1,96442.79,0.326,2.64,Y,53.66,66.39,3.89,6.06,N,SHOP-846,25.42,0.813,2.017,6.33,CPI_Rural
2024,DRG771,11564.73,11231.47,333.26,29575.24,0.954,32.64,N,41.85,78.15,10.17,16.16,Y,SHOP-852,84.01,0.818,2.096,7.14,CPI_Urban
2020,DRG021,96264.29,86303.79,9960.5,226680.69,1.007,28.1,N,17.63,95.36,0.89,2.68,Y,SHOP-705,89.3,0.84,1.294,1.954,WPI
2023,DRG507,42264.88,24576.16,17688.72,109915.2,1.174,34.99,N,12.63,67.17,6.31,4.88,Y,SHOP-996,75.22,0.929,1.704,7.055,WPI
2019,DRG659,212604.71,139314.15,73290.56,564727.88,0.207,21.65,Y,60.44,64.2,1.51,6.91,N,SHOP-674,54.29,0.886,1.658,6.583,WPI
2023,DRG139,57910.26,34976.56,22933.7,129200.71,0.547,29.88,N,35.89,35.89,14.66,21.79,N,SHOP-679,36.99,0.621,2.112,5.206,WPI
2017,DRG199,3734.22,3342.97,391.25,10053.36,0.173,27.2,N,27.61,64.99,15.21,16.07,Y,SHOP-692,38.69,1.23,1.306,2.88,WPI
2021,DRG645,215628.91,120868.5,94760.41,267865.48,0.431,20.91,Y,82.11,73.68,6.31,6.76,N,SHOP-151,36.13,0.697,0.855,4.742,CPI_Rural
2024,DRG710,149178.9,145731.04,3447.86,407345.37,0.816,23.9,Y,78.47,94.4,7.09,16.88,N,SHOP-306,52.29,1.39,0.919,6.048,WPI
2020,DRG464,232184.62,151157.96,81026.66,307616.97,1.086,30.6,Y,87.27,68.36,10.6,5.54,Y,SHOP-703,6.56,0.929,0.858,6.591,WPI
2021,DRG866,87338.14,66042.7,21295.44,151407.81,0.273,25.2,Y,62.37,35.14,12.27,16.85,Y,SHOP-203,52.29,0.626,1.148,7.582,WPI
2020,DRG706,110054.27,68328.28,41725.99,258235.07,0.228,18.39,N,2.77,90.73,14.5,4.67,Y,SHOP-173,24.03,0.522,1.316,6.647,CPI_Rural
