ph_vax_reference_year,ph_vax_country_iso2,ph_vax_region_nuts_code,ph_vax_vaccine_code,ph_vax_dose_number,ph_vax_target_age_group,ph_vax_coverage_pct,ph_vax_uptake_rate_pct,ph_vax_mandatory_policy_flag,ph_vax_certificate_policy_flag,ph_vax_supply_deliveries_doses,ph_vax_wastage_rate_pct,ph_vax_adverse_events_reports_count,ph_vax_seroprevalence_estimate_pct,ph_vax_misinformation_incident_index,ph_vax_campaign_spend_eur,ph_vax_joint_procurement_flag,ph_vax_data_source,ph_vax_methodology_version,ph_vax_data_extract_date
2009,DE,HR874,HPV,4,25_64,54.15,61.68,0,1,16097065,6.51,11584,52.12,69.28,1096048.5,0,HEALTH_INSURANCE_ADMIN,VAX_V3,2026-02-09
2010,LV,GR674,FLU_SEASONAL,1,16_24,33.8,31.93,0,0,18536055,3.58,12735,64.77,72.04,191240539.35,0,ECDC_VACCINE_TRACKER,VAX_V1,2025-01-23
2011,PL,DE9,COVID_19,2,12_15,30.17,36.11,0,0,5764403,3.59,42793,48.24,94.73,92309715.12,0,NATIONAL_IMMUNISATION_REGISTRY,VAX_V2,2024-04-22
2012,ES,MT29,PNEUMOCOCCAL,3,6_11,65.82,61.05,0,0,7765662,7.2,13696,14.06,44.6,105868512.72,0,HOUSEHOLD_SURVEY,VAX_V3,2024-10-22
2013,HR,LV730,MENINGO,4,2_5,44.23,47.59,0,0,4533694,4.24,5993,37.88,57.03,95330209.53,0,HEALTH_INSURANCE_ADMIN,VAX_V1,2024-05-09
2014,FI,SK54,HEP_B,1,0_1,74.12,75.4,1,0,12522040,9.31,10609,99.9,31.97,31134257.66,0,ECDC_VACCINE_TRACKER,VAX_V2,2025-04-09
2015,IE,HU1,VARICELLA,2,65_PLUS,40.39,36.46,0,1,1115517,5.02,1257,72.4,62.12,86048493.8,0,NATIONAL_IMMUNISATION_REGISTRY,VAX_V3,2024-06-05
2016,MT,CZ146,MMR,3,25_64,70.14,62.55,0,0,11240061,5.49,3127,88.23,15.32,99706878.0,0,HOUSEHOLD_SURVEY,VAX_V1,2025-02-08
2017,SK,HU7,DTP,4,16_24,59.16,58.72,1,0,20491025,5.83,12851,22.0,9.42,43166936.88,0,HEALTH_INSURANCE_ADMIN,VAX_V2,2025-10-17
2018,BE,MT26,POLIO,1,12_15,70.47,77.89,1,0,16106691,7.53,8526,69.88,60.49,55873801.15,0,ECDC_VACCINE_TRACKER,VAX_V3,2026-01-08
2019,DK,LU216,HPV,2,6_11,77.64,77.42,0,0,17063858,0.61,15266,74.35,44.64,10059841.72,0,NATIONAL_IMMUNISATION_REGISTRY,VAX_V1,2025-12-05
2020,GR,FR4,FLU_SEASONAL,3,2_5,27.71,27.93,0,0,22494042,5.71,6125,67.26,52.87,150161226.89,1,HOUSEHOLD_SURVEY,VAX_V2,2024-10-05
2021,LT,IE10,COVID_19,4,0_1,58.33,48.95,0,1,1871572,6.71,40750,75.02,60.41,280391112.47,0,HEALTH_INSURANCE_ADMIN,VAX_V3,2025-05-18
2022,PT,LU26,PNEUMOCOCCAL,1,65_PLUS,39.48,39.88,0,0,16727844,3.82,20146,54.17,45.94,26090108.85,0,ECDC_VACCINE_TRACKER,VAX_V1,2025-03-23
2023,SE,ES9,MENINGO,2,25_64,26.31,32.74,0,0,3021925,1.39,10366,30.02,23.43,19487629.57,0,NATIONAL_IMMUNISATION_REGISTRY,VAX_V2,2024-07-08
2024,CY,DK440,HEP_B,3,16_24,49.27,45.1,0,0,2774663,3.5,13229,99.9,68.31,75049554.87,0,HOUSEHOLD_SURVEY,VAX_V3,2025-01-22
2025,FR,PL749,VARICELLA,4,12_15,56.83,52.75,0,0,5219180,3.46,3965,26.41,70.92,93403113.47,0,HEALTH_INSURANCE_ADMIN,VAX_V1,2025-06-05
2006,IT,MT496,MMR,1,6_11,89.75,84.45,1,0,5472672,7.35,915,40.26,66.39,84320490.38,0,ECDC_VACCINE_TRACKER,VAX_V2,2024-09-28
2007,NL,HR421,DTP,2,2_5,83.39,91.35,1,0,1233424,3.68,713,35.26,58.78,40991708.37,0,NATIONAL_IMMUNISATION_REGISTRY,VAX_V3,2024-07-09
2008,SI,HU19,POLIO,3,0_1,69.17,62.19,1,0,5433525,7.08,9532,65.25,27.45,26229186.85,1,HOUSEHOLD_SURVEY,VAX_V1,2024-09-05
2009,BG,CY14,HPV,4,65_PLUS,36.25,26.76,1,0,10696074,9.78,11170,67.59,46.3,57795746.83,0,HEALTH_INSURANCE_ADMIN,VAX_V2,2025-07-28
2010,EE,AT98,FLU_SEASONAL,1,25_64,40.04,35.2,0,0,15336345,3.59,6196,37.39,49.13,19373692.61,0,ECDC_VACCINE_TRACKER,VAX_V3,2024-06-27
2011,HU,SI475,COVID_19,2,16_24,72.7,63.05,0,0,1388078,7.65,47443,80.43,14.38,32961001.46,1,NATIONAL_IMMUNISATION_REGISTRY,VAX_V1,2024-10-26
2012,LU,IT1,PNEUMOCOCCAL,3,12_15,37.0,32.12,0,0,16591650,6.64,12227,61.22,24.45,106816704.37,0,HOUSEHOLD_SURVEY,VAX_V2,2024-02-07
2013,RO,GR43,MENINGO,4,6_11,49.54,43.56,0,0,6848765,6.2,2775,63.8,35.59,15846238.73,0,HEALTH_INSURANCE_ADMIN,VAX_V3,2024-05-31
2014,AT,BE34,HEP_B,1,2_5,60.7,65.43,0,0,20302232,5.15,4031,23.69,44.34,46998233.68,0,ECDC_VACCINE_TRACKER,VAX_V1,2025-10-13
2015,CZ,DK742,VARICELLA,2,0_1,54.57,57.7,0,0,14204930,5.09,8042,10.33,51.75,36144775.33,0,NATIONAL_IMMUNISATION_REGISTRY,VAX_V2,2024-01-23
2016,DE,NL291,MMR,3,65_PLUS,58.18,62.94,1,0,7987825,1.53,12028,20.5,17.5,80601979.28,0,HOUSEHOLD_SURVEY,VAX_V3,2024-08-22
2017,LV,RO2,DTP,4,25_64,52.44,53.1,1,0,19658698,4.92,8341,33.1,36.85,76715337.85,1,HEALTH_INSURANCE_ADMIN,VAX_V1,2026-02-09
2018,PL,DK302,POLIO,1,16_24,82.85,82.25,1,0,9098046,2.49,10168,6.89,4.73,21614641.23,0,ECDC_VACCINE_TRACKER,VAX_V2,2025-08-29
2019,ES,GR384,HPV,2,12_15,34.96,39.73,0,0,4704699,7.98,7242,13.68,79.61,7370533.66,0,NATIONAL_IMMUNISATION_REGISTRY,VAX_V3,2025-04-14
2020,HR,DE12,FLU_SEASONAL,3,6_11,21.33,23.35,0,0,10529247,6.09,5110,64.04,59.19,105568229.55,1,HOUSEHOLD_SURVEY,VAX_V1,2025-01-05
2021,FI,LV233,COVID_19,4,2_5,55.42,47.94,0,1,16580931,2.32,55142,28.54,63.07,231479565.68,1,HEALTH_INSURANCE_ADMIN,VAX_V2,2024-07-18
2022,IE,HU632,PNEUMOCOCCAL,1,0_1,48.6,53.42,0,0,20470174,4.57,3452,59.51,11.53,96644021.81,1,ECDC_VACCINE_TRACKER,VAX_V3,2025-05-17
2023,MT,SK96,MENINGO,2,65_PLUS,26.64,23.59,0,0,15207497,1.21,11993,7.12,7.32,105821273.33,0,NATIONAL_IMMUNISATION_REGISTRY,VAX_V1,2024-08-21
2024,SK,LT2,HEP_B,3,25_64,49.68,50.97,1,0,17157264,6.73,11723,14.5,41.02,15140385.46,0,HOUSEHOLD_SURVEY,VAX_V2,2024-03-19
2025,BE,IT93,VARICELLA,4,16_24,38.65,31.48,0,0,16903481,0.31,5054,22.82,40.48,100098696.51,0,HEALTH_INSURANCE_ADMIN,VAX_V3,2024-02-19
2006,DK,FR26,MMR,1,12_15,82.61,76.15,0,1,20433966,2.38,13106,67.79,50.04,74143270.13,0,ECDC_VACCINE_TRACKER,VAX_V1,2024-04-14
2007,GR,NL857,DTP,2,6_11,80.58,84.73,0,0,10550574,1.88,6465,14.77,26.61,13906295.18,1,NATIONAL_IMMUNISATION_REGISTRY,VAX_V2,2025-11-14
2008,LT,IE42,POLIO,3,2_5,88.95,86.42,1,0,15905283,9.12,15237,53.2,21.26,105821591.48,0,HOUSEHOLD_SURVEY,VAX_V3,2024-12-07
2009,PT,BE10,HPV,4,0_1,42.83,50.49,0,0,18438866,7.08,2375,59.66,81.68,5262312.52,0,HEALTH_INSURANCE_ADMIN,VAX_V1,2025-03-05
2010,SE,SE801,FLU_SEASONAL,1,65_PLUS,48.69,51.46,0,0,596623,6.04,4159,44.35,56.3,240441469.28,0,ECDC_VACCINE_TRACKER,VAX_V2,2025-03-01
2011,CY,FR535,COVID_19,2,25_64,29.69,33.7,0,0,29392459,5.65,53794,67.28,29.84,144187551.63,0,NATIONAL_IMMUNISATION_REGISTRY,VAX_V3,2025-12-17
2012,FR,DK734,PNEUMOCOCCAL,3,16_24,51.76,54.44,0,0,19412008,3.89,14449,53.59,36.06,33590489.54,0,HOUSEHOLD_SURVEY,VAX_V1,2025-08-16
2013,IT,AT79,MENINGO,4,12_15,68.7,70.36,0,0,20375478,4.65,12586,39.48,64.92,4676666.09,0,HEALTH_INSURANCE_ADMIN,VAX_V2,2025-10-05
2014,NL,BE7,HEP_B,1,6_11,68.22,70.54,1,0,8676152,10.2,5209,68.67,62.97,47302918.94,0,ECDC_VACCINE_TRACKER,VAX_V3,2026-02-24
2015,SI,CZ97,VARICELLA,2,2_5,36.4,40.94,0,0,8001357,2.35,15247,27.54,41.55,9783082.5,0,NATIONAL_IMMUNISATION_REGISTRY,VAX_V1,2024-06-01
2016,BG,LT72,MMR,3,0_1,61.4,60.69,0,0,6043149,6.88,4288,47.1,51.5,93524134.25,0,HOUSEHOLD_SURVEY,VAX_V2,2025-07-13
2017,EE,DK532,DTP,4,65_PLUS,69.08,69.04,1,0,1106914,4.22,9213,48.89,23.94,31614337.34,0,HEALTH_INSURANCE_ADMIN,VAX_V3,2024-10-14
2018,HU,PL872,POLIO,1,25_64,69.28,72.48,0,0,19848974,3.66,5023,28.37,69.21,70428026.24,0,ECDC_VACCINE_TRACKER,VAX_V1,2025-09-07
2019,LU,NL76,HPV,2,16_24,60.49,59.5,0,0,4059654,5.54,9418,40.2,33.14,61178039.17,0,NATIONAL_IMMUNISATION_REGISTRY,VAX_V2,2024-12-14
2020,RO,GR76,FLU_SEASONAL,3,12_15,53.43,58.12,0,0,12478347,7.08,1907,74.76,72.35,107657400.41,1,HOUSEHOLD_SURVEY,VAX_V3,2024-08-27
2021,AT,AT91,COVID_19,4,6_11,45.85,41.33,0,1,1055064,7.6,21187,41.21,48.35,172460133.16,0,HEALTH_INSURANCE_ADMIN,VAX_V1,2026-01-31
2022,CZ,LV6,PNEUMOCOCCAL,1,2_5,89.05,95.03,0,0,4702417,4.72,6685,33.0,28.04,31865726.53,1,ECDC_VACCINE_TRACKER,VAX_V2,2025-01-16
2023,DE,EE9,MENINGO,2,0_1,66.26,69.93,0,0,14264657,10.27,11850,74.13,12.4,21484838.69,0,NATIONAL_IMMUNISATION_REGISTRY,VAX_V3,2024-12-16
2024,LV,LV594,HEP_B,3,65_PLUS,83.54,78.27,1,0,347337,2.86,3306,44.62,38.59,46767148.82,0,HOUSEHOLD_SURVEY,VAX_V1,2026-02-07
2025,PL,SI41,VARICELLA,4,25_64,37.23,28.65,0,0,18301829,8.0,515,63.65,34.41,57295795.05,0,HEALTH_INSURANCE_ADMIN,VAX_V2,2026-02-01
2006,ES,DK542,MMR,1,16_24,59.39,57.56,1,0,12223575,9.2,297,24.21,59.12,107548162.21,0,ECDC_VACCINE_TRACKER,VAX_V3,2026-01-24
2007,HR,GR2,DTP,2,12_15,81.88,72.83,0,0,15618645,4.2,3709,66.01,40.98,69047756.6,0,NATIONAL_IMMUNISATION_REGISTRY,VAX_V1,2024-08-09
2008,FI,AT780,POLIO,3,6_11,70.71,67.96,1,0,9264718,8.11,1124,70.29,33.48,63428755.59,0,HOUSEHOLD_SURVEY,VAX_V2,2025-09-08
2009,IE,RO849,HPV,4,2_5,61.81,65.11,0,0,2390686,3.36,10421,6.21,68.85,58073881.72,0,HEALTH_INSURANCE_ADMIN,VAX_V3,2024-01-02
2010,MT,SK70,FLU_SEASONAL,1,0_1,64.77,70.42,0,0,3593443,0.95,8140,72.83,40.89,232063736.65,0,ECDC_VACCINE_TRACKER,VAX_V1,2025-09-30
2011,SK,SK9,COVID_19,2,65_PLUS,53.76,59.99,0,0,13887799,0.49,20109,71.09,88.22,170890646.12,0,NATIONAL_IMMUNISATION_REGISTRY,VAX_V2,2024-11-15
2012,BE,RO3,PNEUMOCOCCAL,3,25_64,25.64,19.31,0,0,14950995,8.86,1752,53.8,26.55,70943830.15,0,HOUSEHOLD_SURVEY,VAX_V3,2025-09-25
2013,DK,NL26,MENINGO,4,16_24,46.69,43.07,0,0,14083109,3.35,6261,36.29,24.79,16879388.05,0,HEALTH_INSURANCE_ADMIN,VAX_V1,2026-01-16
2014,GR,FR360,HEP_B,1,12_15,58.32,64.48,1,0,2433855,8.45,8830,56.96,69.97,27181125.75,0,ECDC_VACCINE_TRACKER,VAX_V2,2025-01-16
2015,LT,IT421,VARICELLA,2,6_11,66.77,70.56,0,0,10754708,10.48,2544,18.15,13.29,106972455.87,0,NATIONAL_IMMUNISATION_REGISTRY,VAX_V3,2025-10-29
2016,PT,HR22,MMR,3,2_5,68.81,75.41,1,0,12449633,6.62,681,30.52,32.42,35293224.94,0,HOUSEHOLD_SURVEY,VAX_V1,2026-02-18
2017,SE,PL23,DTP,4,0_1,59.69,52.6,0,0,12687834,0.53,5287,27.98,26.08,22525598.71,0,HEALTH_INSURANCE_ADMIN,VAX_V2,2024-11-01
2018,CY,FI50,POLIO,1,65_PLUS,74.49,71.45,1,0,6423944,2.0,1793,48.28,49.09,76482491.46,0,ECDC_VACCINE_TRACKER,VAX_V3,2025-03-16
2019,FR,PT317,HPV,2,25_64,47.36,54.45,0,0,11959971,0.86,13333,68.63,49.08,64207903.14,0,NATIONAL_IMMUNISATION_REGISTRY,VAX_V1,2024-08-28
2020,IT,BG47,FLU_SEASONAL,3,16_24,31.76,31.57,0,0,6941229,2.85,1137,37.2,53.45,220653825.58,0,HOUSEHOLD_SURVEY,VAX_V2,2025-10-19
2021,NL,RO8,COVID_19,4,12_15,44.62,38.29,0,0,28084709,0.29,23530,71.43,28.37,66427923.07,1,HEALTH_INSURANCE_ADMIN,VAX_V3,2025-11-18
2022,SI,LV7,PNEUMOCOCCAL,1,6_11,53.75,58.94,1,0,562219,0.7,20178,37.23,70.95,31825127.17,1,ECDC_VACCINE_TRACKER,VAX_V1,2025-06-12
2023,BG,HU250,MENINGO,2,2_5,30.13,30.89,0,0,13858150,4.46,15123,21.99,45.02,50240934.99,0,NATIONAL_IMMUNISATION_REGISTRY,VAX_V2,2025-08-13
2024,EE,LT31,HEP_B,3,0_1,64.99,63.48,1,0,15883147,8.94,7042,90.92,14.33,20438493.69,0,HOUSEHOLD_SURVEY,VAX_V3,2025-12-04
2025,HU,PL8,VARICELLA,4,65_PLUS,68.32,76.13,0,0,13237930,2.76,2330,36.74,14.04,10803891.58,1,HEALTH_INSURANCE_ADMIN,VAX_V1,2025-01-07
2006,LU,SK3,MMR,1,25_64,52.41,54.39,1,0,5988233,7.42,6403,78.07,33.46,39735067.63,0,ECDC_VACCINE_TRACKER,VAX_V2,2025-04-30
2007,RO,LV612,DTP,2,16_24,68.69,65.96,1,0,10798265,8.85,12585,55.07,8.98,64712272.84,0,NATIONAL_IMMUNISATION_REGISTRY,VAX_V3,2024-08-16
2008,AT,IT8,POLIO,3,12_15,72.16,62.59,1,0,12734355,7.97,7351,61.99,6.39,102565126.07,0,HOUSEHOLD_SURVEY,VAX_V1,2025-12-20
2009,CZ,HU70,HPV,4,6_11,48.68,52.04,1,1,8760346,5.64,15262,62.75,10.4,15820739.24,0,HEALTH_INSURANCE_ADMIN,VAX_V2,2024-08-19
2010,DE,HU12,FLU_SEASONAL,1,2_5,17.53,10.67,0,0,2278455,3.39,13254,53.66,31.68,221135017.13,0,ECDC_VACCINE_TRACKER,VAX_V3,2025-05-07
2011,LV,DK13,COVID_19,2,0_1,54.6,54.73,0,0,31120315,5.14,47993,64.59,50.55,239637365.23,0,NATIONAL_IMMUNISATION_REGISTRY,VAX_V1,2025-04-20
2012,PL,PL635,PNEUMOCOCCAL,3,65_PLUS,54.76,58.56,0,0,10858688,1.8,12329,75.08,70.35,80985605.59,0,HOUSEHOLD_SURVEY,VAX_V2,2025-06-04
2013,ES,LV74,MENINGO,4,25_64,31.18,35.39,0,0,8813326,9.24,8972,53.18,68.94,73188300.09,1,HEALTH_INSURANCE_ADMIN,VAX_V3,2025-04-26
2014,HR,IE51,HEP_B,1,16_24,80.5,76.03,1,1,313918,1.97,11062,31.11,73.75,72088939.51,0,ECDC_VACCINE_TRACKER,VAX_V1,2025-11-23
2015,FI,PL843,VARICELLA,2,12_15,55.17,54.77,0,0,12741737,8.06,5845,48.75,51.92,81924094.51,0,NATIONAL_IMMUNISATION_REGISTRY,VAX_V2,2025-03-26
2016,IE,FI152,MMR,3,6_11,64.26,56.44,1,0,3881947,1.72,7048,80.14,34.59,107345569.33,0,HOUSEHOLD_SURVEY,VAX_V3,2025-07-19
2017,MT,CY4,DTP,4,2_5,68.68,64.43,1,0,2623454,4.26,11817,66.51,28.68,51255180.66,0,HEALTH_INSURANCE_ADMIN,VAX_V1,2024-11-11
2018,SK,PT750,POLIO,1,0_1,78.44,80.08,1,0,6512484,2.66,12626,40.09,6.97,27621878.41,0,ECDC_VACCINE_TRACKER,VAX_V2,2024-05-08
2019,BE,GR841,HPV,2,65_PLUS,57.33,59.58,0,1,9725706,8.02,10316,45.4,79.38,18610050.43,0,NATIONAL_IMMUNISATION_REGISTRY,VAX_V3,2025-07-31
2020,DK,IE4,FLU_SEASONAL,3,25_64,21.3,21.64,0,0,22702847,1.34,6988,30.95,63.74,62175284.43,1,HOUSEHOLD_SURVEY,VAX_V1,2025-11-25
2021,GR,PT49,COVID_19,4,16_24,62.84,55.09,0,0,31024640,6.96,38794,22.43,92.3,283853543.23,1,HEALTH_INSURANCE_ADMIN,VAX_V2,2026-02-05
2022,LT,AT325,PNEUMOCOCCAL,1,12_15,70.86,77.61,0,0,4227409,7.52,2641,62.8,29.87,14427626.44,1,ECDC_VACCINE_TRACKER,VAX_V3,2026-02-07
2023,PT,SE447,MENINGO,2,6_11,55.71,52.9,0,0,5971447,6.59,10632,65.68,27.84,460419.43,0,NATIONAL_IMMUNISATION_REGISTRY,VAX_V1,2024-06-05
2024,SE,FI55,HEP_B,3,2_5,79.15,84.46,1,1,10217661,6.01,5439,65.04,64.42,100199732.81,0,HOUSEHOLD_SURVEY,VAX_V2,2024-12-24
2025,CY,NL74,VARICELLA,4,0_1,52.59,58.07,0,0,7966747,7.45,8278,71.78,41.49,80317110.54,0,HEALTH_INSURANCE_ADMIN,VAX_V3,2025-11-19
2006,FR,SE3,MMR,1,65_PLUS,72.4,63.55,1,0,18280843,7.52,9668,27.65,41.71,48770009.24,0,ECDC_VACCINE_TRACKER,VAX_V1,2024-09-22
2007,IT,PT847,DTP,2,25_64,58.66,63.79,1,0,16936140,1.03,14611,17.16,61.06,71912713.68,0,NATIONAL_IMMUNISATION_REGISTRY,VAX_V2,2024-12-20
2008,NL,BE23,POLIO,3,16_24,65.57,72.58,0,0,7187732,1.73,10113,53.76,25.14,80802889.3,0,HOUSEHOLD_SURVEY,VAX_V3,2025-11-02
2009,SI,HU77,HPV,4,12_15,62.64,68.29,0,0,1246887,1.96,15140,45.44,81.27,56963436.68,1,HEALTH_INSURANCE_ADMIN,VAX_V1,2024-03-04
2010,BG,CY670,FLU_SEASONAL,1,6_11,30.05,24.98,0,0,1395172,2.32,15234,55.94,41.02,75596533.39,1,ECDC_VACCINE_TRACKER,VAX_V2,2025-05-06
2011,EE,LU41,COVID_19,2,2_5,60.68,54.82,0,0,3562583,1.64,9755,55.39,22.08,234613978.5,1,NATIONAL_IMMUNISATION_REGISTRY,VAX_V3,2024-09-18
2012,HU,LU108,PNEUMOCOCCAL,3,0_1,41.24,42.57,0,0,4427924,2.98,8523,7.54,49.4,76894181.35,0,HOUSEHOLD_SURVEY,VAX_V1,2025-04-09
2013,LU,DK98,MENINGO,4,65_PLUS,68.77,71.32,0,0,12137617,5.33,11633,16.16,36.05,76640316.81,0,HEALTH_INSURANCE_ADMIN,VAX_V2,2025-09-28
2014,RO,BG199,HEP_B,1,25_64,68.97,75.91,0,0,21090649,3.64,15205,82.24,56.23,20540717.36,0,ECDC_VACCINE_TRACKER,VAX_V3,2025-03-10
2015,AT,AT77,VARICELLA,2,16_24,58.2,62.73,0,1,11882022,1.95,3960,54.02,30.47,66390083.62,0,NATIONAL_IMMUNISATION_REGISTRY,VAX_V1,2024-06-14
2016,CZ,MT524,MMR,3,12_15,60.33,51.39,0,0,13367999,4.72,2808,81.04,70.03,104319629.22,0,HOUSEHOLD_SURVEY,VAX_V2,2024-12-14
2017,DE,RO607,DTP,4,6_11,66.61,73.0,1,0,2267098,0.21,14542,68.39,15.49,12367998.34,0,HEALTH_INSURANCE_ADMIN,VAX_V3,2025-07-02
2018,LV,RO812,POLIO,1,2_5,79.79,87.07,1,0,1438457,7.11,14957,24.29,67.45,16301086.47,0,ECDC_VACCINE_TRACKER,VAX_V1,2025-11-16
2019,PL,DE3,HPV,2,0_1,33.58,38.01,0,0,13752856,4.85,7534,73.51,41.93,46726684.42,0,NATIONAL_IMMUNISATION_REGISTRY,VAX_V2,2025-05-07
2020,ES,NL45,FLU_SEASONAL,3,65_PLUS,24.77,32.52,0,0,25628513,1.41,8005,56.8,37.19,176891998.17,0,HOUSEHOLD_SURVEY,VAX_V3,2025-10-09
2021,HR,AT559,COVID_19,4,25_64,18.98,24.86,0,1,31020092,4.66,1256,36.14,64.67,120081622.55,0,HEALTH_INSURANCE_ADMIN,VAX_V1,2024-10-04
2022,FI,NL4,PNEUMOCOCCAL,1,16_24,31.63,36.02,1,0,17570900,4.82,10322,67.32,65.49,107230942.8,1,ECDC_VACCINE_TRACKER,VAX_V2,2025-11-19
2023,IE,FI80,MENINGO,2,12_15,61.15,56.06,0,0,6575319,2.42,5104,54.43,61.58,24772033.81,1,NATIONAL_IMMUNISATION_REGISTRY,VAX_V3,2024-07-26
2024,MT,BE29,HEP_B,3,6_11,53.18,59.26,1,0,17505761,7.59,12480,99.9,55.6,87199546.47,0,HOUSEHOLD_SURVEY,VAX_V1,2024-07-05
2025,SK,DE258,VARICELLA,4,2_5,62.28,63.44,1,0,9162871,1.07,15148,6.23,34.12,106536801.23,1,HEALTH_INSURANCE_ADMIN,VAX_V2,2025-12-06
2006,BE,LT9,MMR,1,0_1,77.25,83.65,0,0,16152469,3.42,12885,99.9,11.69,11648986.95,0,ECDC_VACCINE_TRACKER,VAX_V3,2024-04-14
2007,DK,DE30,DTP,2,65_PLUS,75.43,66.98,0,0,2417840,2.55,14198,31.81,43.44,103018377.34,0,NATIONAL_IMMUNISATION_REGISTRY,VAX_V1,2024-11-01
2008,GR,AT823,POLIO,3,25_64,69.44,70.75,1,0,13975064,0.71,10227,12.24,28.77,36689571.55,0,HOUSEHOLD_SURVEY,VAX_V2,2024-09-21
2009,LT,LU419,HPV,4,16_24,28.05,21.86,0,0,7814057,8.53,7133,12.8,22.25,54449538.42,0,HEALTH_INSURANCE_ADMIN,VAX_V3,2025-08-20
2010,PT,DE20,FLU_SEASONAL,1,12_15,51.22,57.7,0,0,4966081,8.33,7005,46.32,33.85,125639343.81,0,ECDC_VACCINE_TRACKER,VAX_V1,2025-12-02
2011,SE,IT558,COVID_19,2,6_11,75.78,82.44,1,0,18645918,5.83,1076,99.9,83.23,245534657.28,0,NATIONAL_IMMUNISATION_REGISTRY,VAX_V2,2024-03-05
2012,CY,SK40,PNEUMOCOCCAL,3,2_5,73.8,71.36,0,0,14823472,5.97,9930,23.51,13.72,21526713.01,0,HOUSEHOLD_SURVEY,VAX_V3,2025-01-04
2013,FR,DK553,MENINGO,4,0_1,38.88,37.59,1,1,17988729,5.88,13403,25.61,37.1,5308753.01,0,HEALTH_INSURANCE_ADMIN,VAX_V1,2025-10-27
2014,IT,RO4,HEP_B,1,65_PLUS,85.2,88.21,0,0,12350648,2.04,9558,78.69,29.12,13561746.83,0,ECDC_VACCINE_TRACKER,VAX_V2,2025-03-07
2015,NL,LU533,VARICELLA,2,25_64,59.82,56.77,1,0,13291940,4.81,1476,25.23,54.61,107085655.01,0,NATIONAL_IMMUNISATION_REGISTRY,VAX_V3,2025-03-05
2016,SI,CZ54,MMR,3,16_24,72.52,63.04,1,0,9333368,7.17,922,6.88,32.18,17485720.68,0,HOUSEHOLD_SURVEY,VAX_V1,2024-02-08
2017,BG,BE5,DTP,4,12_15,73.92,72.21,1,0,9216645,5.1,155,46.56,21.6,45640389.94,0,HEALTH_INSURANCE_ADMIN,VAX_V2,2025-11-04
2018,EE,LU43,POLIO,1,6_11,78.75,79.28,0,0,2955283,4.08,9685,60.52,30.55,59311767.37,0,ECDC_VACCINE_TRACKER,VAX_V3,2025-02-03
2019,HU,RO426,HPV,2,2_5,83.82,88.17,0,0,17209489,0.63,3915,37.62,30.6,105530205.17,0,NATIONAL_IMMUNISATION_REGISTRY,VAX_V1,2024-03-20
2020,LU,PT59,FLU_SEASONAL,3,0_1,52.09,50.74,0,0,23490374,5.88,6111,66.67,47.21,37655131.73,0,HOUSEHOLD_SURVEY,VAX_V2,2025-11-11
2021,RO,GR901,COVID_19,4,65_PLUS,17.2,22.94,0,1,25986986,1.51,40218,49.63,33.98,5852653.66,1,HEALTH_INSURANCE_ADMIN,VAX_V3,2024-03-10
2022,AT,PT7,PNEUMOCOCCAL,1,25_64,33.92,34.0,0,0,16377742,1.6,12010,68.91,38.05,55424055.91,0,ECDC_VACCINE_TRACKER,VAX_V1,2026-01-30
2023,CZ,IT706,MENINGO,2,16_24,26.98,27.68,1,0,1780933,7.27,14383,61.25,41.85,92329648.74,1,NATIONAL_IMMUNISATION_REGISTRY,VAX_V2,2024-04-03
2024,DE,HU567,HEP_B,3,12_15,52.4,58.58,0,0,11541147,8.28,11964,45.42,22.3,30437396.57,0,HOUSEHOLD_SURVEY,VAX_V3,2025-12-09
2025,LV,IE33,VARICELLA,4,6_11,35.06,30.49,0,0,1300007,2.78,3942,66.88,60.25,33007733.48,0,HEALTH_INSURANCE_ADMIN,VAX_V1,2024-11-16
2006,PL,BG387,MMR,1,2_5,82.72,85.14,0,0,9182669,7.63,11125,6.24,7.95,12197751.02,0,ECDC_VACCINE_TRACKER,VAX_V2,2024-06-22
2007,ES,MT97,DTP,2,0_1,72.33,62.91,0,0,14172126,6.22,13183,61.54,17.76,50098507.53,0,NATIONAL_IMMUNISATION_REGISTRY,VAX_V3,2025-09-21
2008,HR,DE848,POLIO,3,65_PLUS,65.22,63.5,1,0,17549545,2.15,6952,4.7,64.47,37890879.37,0,HOUSEHOLD_SURVEY,VAX_V1,2024-12-11
2009,FI,LV181,HPV,4,25_64,48.88,56.14,0,0,5939574,3.97,11720,46.93,63.97,26839606.11,0,HEALTH_INSURANCE_ADMIN,VAX_V2,2024-03-30
2010,IE,HR31,FLU_SEASONAL,1,16_24,45.11,39.18,0,1,14666992,5.45,4897,41.39,14.23,166452225.76,0,ECDC_VACCINE_TRACKER,VAX_V3,2025-12-18
2011,MT,GR6,COVID_19,2,12_15,50.27,43.51,0,0,7061975,1.72,7761,33.24,63.07,99987730.57,0,NATIONAL_IMMUNISATION_REGISTRY,VAX_V1,2024-01-12
2012,SK,SK539,PNEUMOCOCCAL,3,6_11,32.37,35.45,0,0,1332917,4.62,9990,20.77,73.75,36523001.22,0,HOUSEHOLD_SURVEY,VAX_V2,2024-07-24
