tax_compliance_case_open_date,tax_compliance_case_type_code,tax_compliance_taxpayer_segment,tax_compliance_notice_type_code,tax_compliance_assessment_amount_usd,tax_compliance_collection_amount_usd,tax_compliance_payment_plan_flag,tax_compliance_lien_filed_flag,tax_compliance_levy_action_flag,tax_compliance_appeal_requested_flag,tax_compliance_appeal_decision_code,tax_compliance_time_to_resolution_days,tax_compliance_writeoff_amount_usd,tax_compliance_bankruptcy_related_flag,tax_compliance_fraud_referral_flag,tax_compliance_identity_theft_flag,tax_compliance_audit_method_code,tax_compliance_third_party_match_flag,tax_compliance_contact_attempts_count,tax_compliance_case_closure_reason
2022-10-15,COLLECTION,SMALL_BIZ,NO_NOTICE,16019661.92,9800819.11,0,0,0,1,NONE,562,2133286.5,0,0,0,OFFICE,0,40,PAID_IN_FULL
2022-10-16,COLLECTION,INDIVIDUAL,NO_NOTICE,25814065.17,25637560.23,1,0,0,0,UPHELD,889,7801607.78,0,0,0,CORRESPONDENCE,1,18,OPEN
2022-10-17,LIEN_RELEASE,MID_MARKET,LTR1058,33574177.3,34236530.9,0,0,0,1,NONE,737,9184053.31,0,0,0,CORRESPONDENCE,1,8,DISMISSED
2022-10-18,PAYMENT_PLAN,NONPROFIT,NO_NOTICE,22542707.54,6145521.96,0,0,1,1,UPHELD,1154,6610279.14,0,0,0,NONE,0,11,COMPROMISE
2022-10-19,FRAUD,INDIVIDUAL,NO_NOTICE,14495894.35,8124798.23,0,0,0,1,PENDING,1189,1548494.77,0,0,0,OFFICE,0,12,COMPROMISE
2022-10-20,COLLECTION,INDIVIDUAL,NO_NOTICE,14561648.25,15255908.83,0,1,0,0,NONE,249,1672892.47,0,0,1,AUTOMATED,0,31,COMPROMISE
2022-10-21,AUDIT,INDIVIDUAL,LTR001,25823777.56,16453177.49,0,0,0,0,UPHELD,1120,318493.44,0,0,0,CORRESPONDENCE,0,28,OPEN
2022-10-22,COLLECTION,SMALL_BIZ,LTR001,20126854.53,8584416.94,0,0,0,0,NONE,1021,2162604.24,0,0,0,CORRESPONDENCE,1,38,COMPROMISE
2022-10-23,COLLECTION,GOV_ENTITY,NO_NOTICE,29923867.16,20553391.85,0,0,0,1,NONE,21,5954932.93,0,0,0,CORRESPONDENCE,1,8,TRANSFERRED
2022-10-24,UNDERREPORTING,MID_MARKET,OTHER,22914749.4,21125675.04,0,0,0,0,FULL_RELIEF,1057,7937581.73,0,0,0,AUTOMATED,0,28,UNABLE_TO_COLLECT
2022-10-25,COLLECTION,INDIVIDUAL,LTR1058,23462821.89,17083233.01,0,0,0,1,UPHELD,669,1271748.0,0,1,0,AUTOMATED,0,0,PAID_IN_FULL
2022-10-26,COLLECTION,INDIVIDUAL,NO_NOTICE,20929091.54,3414422.22,1,0,0,1,NONE,276,6630473.33,0,0,0,NONE,1,14,TRANSFERRED
2022-10-27,COLLECTION,INDIVIDUAL,NO_NOTICE,21502823.93,2280397.24,0,0,0,0,UPHELD,278,4153834.1,0,0,0,AUTOMATED,0,2,UNABLE_TO_COLLECT
2022-10-28,AUDIT,MID_MARKET,OTHER,21735742.03,9948274.43,0,0,0,0,PENDING,397,6210795.7,0,0,0,OFFICE,1,14,OPEN
2022-10-29,COLLECTION,INDIVIDUAL,OTHER,16058813.55,6181470.86,1,0,0,0,NONE,601,800663.38,0,0,0,CORRESPONDENCE,0,18,INSTALLMENT
2022-10-30,UNDERREPORTING,SMALL_BIZ,LTR3172,10581168.61,7037436.53,1,0,0,0,NONE,907,2852026.33,0,0,0,OFFICE,0,9,TRANSFERRED
2022-10-31,COLLECTION,INDIVIDUAL,LTR3172,9201471.67,2555812.62,0,0,0,0,NONE,659,3181274.59,0,0,0,OFFICE,0,40,PAID_IN_FULL
2022-11-01,UNDERREPORTING,SMALL_BIZ,NO_NOTICE,15687674.54,1707321.34,0,0,0,1,NONE,804,3710216.92,0,0,1,FIELD,0,17,PAID_IN_FULL
2022-11-02,UNDERREPORTING,INDIVIDUAL,LTR1058,16193584.62,4404658.8,0,1,0,1,NONE,212,1068729.63,0,0,0,AUTOMATED,0,36,INSTALLMENT
2022-11-03,AUDIT,MID_MARKET,CP2000,5558884.06,4522660.49,1,1,0,0,NONE,645,782151.89,0,0,0,OFFICE,0,13,PAID_IN_FULL
2022-11-04,LIEN_RELEASE,LARGE_BIZ,NO_NOTICE,11834844.84,8443967.04,1,0,0,1,NONE,597,2710229.91,0,0,0,FIELD,0,22,TRANSFERRED
2022-11-05,PAYMENT_PLAN,SMALL_BIZ,LTR4800,16791210.84,14872758.45,0,1,0,1,FULL_RELIEF,777,532822.33,0,0,0,OFFICE,1,37,PAID_IN_FULL
2022-11-06,AUDIT,INDIVIDUAL,CP2000,5791143.13,67101.01,1,0,0,0,NONE,786,243091.94,0,0,0,CORRESPONDENCE,1,24,INSTALLMENT
2022-11-07,PAYMENT_PLAN,MID_MARKET,NO_NOTICE,24494520.03,18242365.97,0,0,0,0,NONE,993,2015498.85,0,1,0,OFFICE,1,11,PAID_IN_FULL
2022-11-08,AUDIT,NONPROFIT,CP2000,2768983.18,1772519.28,1,1,0,1,PARTIAL_RELIEF,667,741629.38,0,1,0,CORRESPONDENCE,0,21,INSTALLMENT
2022-11-09,FRAUD,LARGE_BIZ,NO_NOTICE,30960346.57,28773810.76,1,0,0,0,UPHELD,398,5491708.58,0,0,0,CORRESPONDENCE,1,13,UNABLE_TO_COLLECT
2022-11-10,PAYMENT_PLAN,INDIVIDUAL,NO_NOTICE,3175820.01,2232385.23,1,0,0,0,NONE,518,46966.4,0,0,0,OFFICE,0,35,PAID_IN_FULL
2022-11-11,PAYMENT_PLAN,SMALL_BIZ,LTR4800,5764306.38,2304682.52,0,0,0,1,NONE,817,734986.66,0,0,0,OFFICE,1,2,DISMISSED
2022-11-12,IDENTITY_THEFT,INDIVIDUAL,LTR4800,32565764.05,29662806.7,0,0,0,0,UPHELD,226,6940230.03,1,0,0,OFFICE,0,18,INSTALLMENT
2022-11-13,FRAUD,SMALL_BIZ,CP2000,31665329.97,19699201.45,1,0,0,0,NONE,631,6739382.2,0,0,0,AUTOMATED,1,17,PAID_IN_FULL
2022-11-14,COLLECTION,INDIVIDUAL,LTR1058,3187738.9,884026.28,0,0,0,1,FULL_RELIEF,1173,135879.46,0,0,0,NONE,0,31,TRANSFERRED
2022-11-15,IDENTITY_THEFT,INDIVIDUAL,NO_NOTICE,5686616.11,2965755.76,1,0,0,0,NONE,779,1585837.76,0,0,0,NONE,0,28,OPEN
2022-11-16,PAYMENT_PLAN,INDIVIDUAL,LTR3172,16834607.33,11116459.21,0,0,0,0,NONE,597,4907455.19,0,0,0,CORRESPONDENCE,1,27,TRANSFERRED
2022-11-17,COLLECTION,MID_MARKET,CP2000,6985805.37,4866846.19,0,0,0,0,PENDING,490,373808.93,0,0,0,AUTOMATED,0,4,PAID_IN_FULL
2022-11-18,UNDERREPORTING,INDIVIDUAL,NO_NOTICE,11919686.87,3684418.4,1,0,0,0,UPHELD,314,509959.96,0,0,0,CORRESPONDENCE,0,19,PAID_IN_FULL
2022-11-19,UNDERREPORTING,INDIVIDUAL,CP2000,61097.57,43958.39,0,0,0,0,PARTIAL_RELIEF,46,5922.34,0,0,0,CORRESPONDENCE,0,0,PAID_IN_FULL
2022-11-20,PAYMENT_PLAN,SMALL_BIZ,CP2000,30962456.0,4828915.42,0,0,0,1,NONE,712,5843591.44,0,0,0,AUTOMATED,0,30,TRANSFERRED
2022-11-21,COLLECTION,INDIVIDUAL,NO_NOTICE,8200336.13,398683.49,0,0,0,0,NONE,289,2026301.15,0,0,0,CORRESPONDENCE,1,7,COMPROMISE
2022-11-22,COLLECTION,SMALL_BIZ,NO_NOTICE,1993417.2,154204.85,0,0,0,0,PENDING,562,363758.36,0,0,0,NONE,1,31,UNABLE_TO_COLLECT
2022-11-23,COLLECTION,SMALL_BIZ,OTHER,25277944.73,7083080.36,0,0,0,0,NONE,968,8577331.84,0,0,0,CORRESPONDENCE,1,29,OPEN
2022-11-24,LIEN_RELEASE,INDIVIDUAL,LTR001,218625.93,782.72,0,0,0,0,PENDING,13,20491.25,0,0,0,AUTOMATED,1,7,TRANSFERRED
2022-11-25,COLLECTION,SMALL_BIZ,CP2000,7500946.94,1408782.28,1,1,0,1,NONE,184,1242037.4,0,0,0,AUTOMATED,0,16,UNABLE_TO_COLLECT
2022-11-26,PAYMENT_PLAN,SMALL_BIZ,NO_NOTICE,7847061.29,5632657.65,0,0,0,0,DISMISSED,269,1990941.93,0,0,0,OFFICE,0,6,INSTALLMENT
2022-11-27,PAYMENT_PLAN,SMALL_BIZ,LTR1058,12349097.01,3875262.66,0,0,0,1,PARTIAL_RELIEF,867,3512922.67,0,0,0,NONE,0,40,COMPROMISE
2022-11-28,AUDIT,MID_MARKET,NO_NOTICE,13290096.44,412433.43,1,0,0,0,UPHELD,1043,2047235.08,0,0,0,CORRESPONDENCE,1,26,PAID_IN_FULL
2022-11-29,AUDIT,INDIVIDUAL,CP2000,11701327.4,153141.61,1,0,0,1,NONE,516,3314108.38,0,0,0,NONE,0,22,TRANSFERRED
2022-11-30,IDENTITY_THEFT,INDIVIDUAL,CP2000,25804796.53,26821089.23,0,0,0,0,PENDING,144,9013649.04,0,0,0,AUTOMATED,0,28,PAID_IN_FULL
2022-12-01,AUDIT,SMALL_BIZ,LTR001,24700633.48,9733713.41,0,0,0,0,PARTIAL_RELIEF,665,7008531.33,0,0,0,AUTOMATED,1,37,OPEN
2022-12-02,PAYMENT_PLAN,INDIVIDUAL,NO_NOTICE,33924501.16,33077375.35,0,1,0,0,FULL_RELIEF,843,3747154.98,0,0,0,AUTOMATED,1,24,INSTALLMENT
2022-12-03,AUDIT,SMALL_BIZ,OTHER,8523827.29,8704648.18,0,0,0,0,UPHELD,963,1268542.48,0,0,1,CORRESPONDENCE,1,33,OPEN
2022-12-04,AUDIT,SMALL_BIZ,NO_NOTICE,10375372.42,9453457.76,0,0,0,1,PARTIAL_RELIEF,183,2490254.63,0,0,0,NONE,0,36,COMPROMISE
2022-12-05,FRAUD,SMALL_BIZ,LTR001,16018189.89,15368447.11,0,0,0,0,PARTIAL_RELIEF,422,2052625.06,0,0,1,CORRESPONDENCE,0,22,INSTALLMENT
2022-12-06,PAYMENT_PLAN,INDIVIDUAL,LTR001,20307660.49,17205987.11,0,0,0,0,NONE,13,4620579.24,0,0,0,NONE,0,37,INSTALLMENT
2022-12-07,PAYMENT_PLAN,INDIVIDUAL,NO_NOTICE,12698130.04,4456267.09,1,0,1,0,UPHELD,162,1791226.23,0,0,0,NONE,0,23,UNABLE_TO_COLLECT
2022-12-08,COLLECTION,INDIVIDUAL,NO_NOTICE,122686.17,105986.5,0,0,0,0,NONE,520,3670.0,0,0,0,OFFICE,0,19,INSTALLMENT
2022-12-09,UNDERREPORTING,INDIVIDUAL,CP2000,22062079.23,3826270.69,0,1,0,0,DISMISSED,1127,5671823.31,0,0,0,CORRESPONDENCE,0,34,OPEN
2022-12-10,IDENTITY_THEFT,INDIVIDUAL,CP2000,33372850.46,10862845.91,1,0,0,0,FULL_RELIEF,154,9056552.12,0,0,0,AUTOMATED,0,14,PAID_IN_FULL
2022-12-11,UNDERREPORTING,SMALL_BIZ,CP2000,7664136.36,2408412.43,1,1,0,0,NONE,925,1532554.39,0,0,0,FIELD,0,23,PAID_IN_FULL
2022-12-12,IDENTITY_THEFT,NONPROFIT,LTR4800,27007773.48,1289061.13,1,0,0,0,NONE,519,9151964.5,1,1,0,CORRESPONDENCE,1,4,INSTALLMENT
2022-12-13,COLLECTION,SMALL_BIZ,CP2000,5399.2,4439.38,0,0,0,0,NONE,140,1733.39,0,0,0,CORRESPONDENCE,1,40,UNABLE_TO_COLLECT
2022-12-14,LIEN_RELEASE,SMALL_BIZ,LTR4800,3018989.94,1233570.82,0,0,0,1,UPHELD,849,486571.18,0,0,0,CORRESPONDENCE,1,13,DISMISSED
2022-12-15,AUDIT,NONPROFIT,NO_NOTICE,8693440.07,8314964.13,1,0,0,0,NONE,168,400294.9,0,0,0,OFFICE,0,21,PAID_IN_FULL
2022-12-16,PAYMENT_PLAN,INDIVIDUAL,LTR3172,20101086.04,3368651.75,0,0,0,0,UPHELD,750,6417691.24,1,0,0,CORRESPONDENCE,1,33,OPEN
2022-12-17,UNDERREPORTING,SMALL_BIZ,NO_NOTICE,28062875.14,15951319.94,0,0,0,0,NONE,1172,6427726.64,0,0,0,CORRESPONDENCE,0,39,UNABLE_TO_COLLECT
2022-12-18,AUDIT,LARGE_BIZ,LTR001,16544406.33,15650659.84,0,1,0,0,NONE,925,1113940.18,0,0,0,CORRESPONDENCE,1,14,PAID_IN_FULL
2022-12-19,AUDIT,LARGE_BIZ,LTR1058,17650437.09,11859839.44,1,1,0,0,NONE,849,1047939.03,0,0,0,AUTOMATED,0,12,PAID_IN_FULL
2022-12-20,COLLECTION,SMALL_BIZ,LTR3172,22684789.95,20756889.62,1,0,0,0,UPHELD,418,6161835.33,0,0,0,OFFICE,0,2,DISMISSED
2022-12-21,COLLECTION,INDIVIDUAL,NO_NOTICE,54032.32,8112.54,0,0,1,0,NONE,759,5309.68,0,0,0,OFFICE,1,22,COMPROMISE
2022-12-22,AUDIT,MID_MARKET,LTR1058,3497673.42,31655.96,0,0,0,1,NONE,490,1085076.34,0,0,0,NONE,0,24,DISMISSED
2022-12-23,AUDIT,INDIVIDUAL,LTR1058,14082210.77,2237139.73,0,0,1,0,NONE,611,275108.44,0,0,0,NONE,1,14,OPEN
2022-12-24,UNDERREPORTING,INDIVIDUAL,NO_NOTICE,16360032.96,7622876.52,1,0,0,0,NONE,1161,4027812.73,0,0,0,FIELD,0,28,INSTALLMENT
2022-12-25,IDENTITY_THEFT,INDIVIDUAL,OTHER,7022091.84,1502842.4,1,0,0,0,NONE,953,46669.14,0,0,0,OFFICE,1,24,OPEN
2022-12-26,AUDIT,SMALL_BIZ,LTR4800,25991223.03,4149778.0,0,0,1,1,UPHELD,1100,8830924.41,0,0,0,AUTOMATED,0,29,INSTALLMENT
2022-12-27,AUDIT,MID_MARKET,NO_NOTICE,10562459.11,7225561.36,1,0,0,0,NONE,668,3446791.93,0,0,0,CORRESPONDENCE,0,38,OPEN
2022-12-28,IDENTITY_THEFT,SMALL_BIZ,NO_NOTICE,32202252.62,3610476.61,1,0,0,0,UPHELD,562,8706594.16,0,0,1,AUTOMATED,1,5,TRANSFERRED
2022-12-29,AUDIT,MID_MARKET,CP2000,14056249.93,13411902.54,1,0,0,0,PARTIAL_RELIEF,863,1153068.01,0,0,0,NONE,0,17,OPEN
2022-12-30,UNDERREPORTING,INDIVIDUAL,CP2000,22016161.77,3678522.04,1,0,0,0,UPHELD,330,6731691.89,1,0,0,NONE,0,3,PAID_IN_FULL
2022-12-31,PAYMENT_PLAN,MID_MARKET,LTR3172,17166347.17,5627812.88,0,0,0,1,PENDING,220,2179256.75,0,0,0,CORRESPONDENCE,1,28,PAID_IN_FULL
2023-01-01,FRAUD,LARGE_BIZ,LTR001,4818977.87,3702756.06,0,0,0,0,UPHELD,148,1348367.36,0,0,0,NONE,0,9,OPEN
2023-01-02,COLLECTION,MID_MARKET,CP2000,12855751.77,12199508.02,1,0,0,1,NONE,854,3015263.4,0,0,0,OFFICE,0,22,OPEN
2023-01-03,AUDIT,LARGE_BIZ,LTR001,8990834.88,2079847.28,1,0,0,1,UPHELD,580,2324640.78,0,0,0,FIELD,1,3,INSTALLMENT
2023-01-04,FRAUD,INDIVIDUAL,NO_NOTICE,5219011.87,2934479.82,1,0,0,0,PENDING,473,940694.67,0,0,0,CORRESPONDENCE,0,39,COMPROMISE
2023-01-05,AUDIT,INDIVIDUAL,NO_NOTICE,30873187.97,4779480.22,1,0,1,0,PENDING,90,8717281.49,0,0,0,OFFICE,1,1,DISMISSED
2023-01-06,COLLECTION,INDIVIDUAL,CP2000,1322979.47,202837.86,0,0,0,1,NONE,834,407753.13,0,0,0,CORRESPONDENCE,0,11,COMPROMISE
2023-01-07,PAYMENT_PLAN,MID_MARKET,NO_NOTICE,15033721.08,8016378.88,0,1,0,1,NONE,112,61388.87,0,0,0,CORRESPONDENCE,0,18,PAID_IN_FULL
2023-01-08,COLLECTION,SMALL_BIZ,NO_NOTICE,20381909.89,1268379.63,0,0,0,1,NONE,986,5142668.35,0,0,0,NONE,0,29,OPEN
2023-01-09,LIEN_RELEASE,INDIVIDUAL,NO_NOTICE,14445044.32,7021165.19,1,1,0,0,NONE,1003,1196033.0,0,0,0,CORRESPONDENCE,0,32,PAID_IN_FULL
2023-01-10,COLLECTION,SMALL_BIZ,LTR1058,1190285.14,474912.89,0,1,0,0,DISMISSED,737,174971.12,0,0,0,OFFICE,0,37,DISMISSED
2023-01-11,UNDERREPORTING,INDIVIDUAL,OTHER,1037040.77,628781.69,1,1,0,0,PARTIAL_RELIEF,634,231770.5,0,0,0,NONE,1,34,DISMISSED
2023-01-12,FRAUD,MID_MARKET,LTR001,9730812.26,4098697.16,0,0,0,0,NONE,1176,3229467.65,1,0,1,CORRESPONDENCE,1,13,PAID_IN_FULL
2023-01-13,UNDERREPORTING,MID_MARKET,NO_NOTICE,28112134.3,22674013.44,1,0,0,0,PENDING,679,1270756.95,0,0,0,CORRESPONDENCE,1,5,TRANSFERRED
2023-01-14,AUDIT,INDIVIDUAL,CP2000,30165910.34,17396486.17,1,0,1,1,UPHELD,1079,2557486.66,0,0,0,FIELD,1,39,INSTALLMENT
2023-01-15,FRAUD,SMALL_BIZ,CP2000,19394025.23,13065761.0,0,0,0,0,PENDING,795,1115299.87,0,0,0,NONE,0,33,TRANSFERRED
2023-01-16,LIEN_RELEASE,SMALL_BIZ,LTR3172,2921760.82,1189781.84,0,0,0,0,PARTIAL_RELIEF,807,975288.57,0,0,0,OFFICE,0,30,PAID_IN_FULL
2023-01-17,UNDERREPORTING,SMALL_BIZ,NO_NOTICE,27482286.13,18978434.35,1,0,0,0,PARTIAL_RELIEF,523,8782983.12,1,0,0,OFFICE,0,24,TRANSFERRED
2023-01-18,FRAUD,MID_MARKET,NO_NOTICE,15622806.93,11880290.74,0,0,0,0,PENDING,614,169695.24,0,0,0,CORRESPONDENCE,0,0,INSTALLMENT
2023-01-19,COLLECTION,LARGE_BIZ,CP2000,11271843.51,6151665.01,1,0,0,0,UPHELD,100,44993.55,0,0,0,CORRESPONDENCE,1,3,INSTALLMENT
2023-01-20,UNDERREPORTING,INDIVIDUAL,OTHER,10145416.45,6202062.43,1,0,0,0,NONE,795,2817346.09,0,0,0,NONE,0,36,PAID_IN_FULL
2023-01-21,AUDIT,NONPROFIT,LTR001,4916214.61,3982032.2,0,0,0,0,UPHELD,450,400044.43,0,0,0,CORRESPONDENCE,0,35,OPEN
2023-01-22,AUDIT,SMALL_BIZ,LTR4800,23809930.77,5794228.53,0,0,0,0,PARTIAL_RELIEF,824,2190500.44,0,0,0,AUTOMATED,0,35,PAID_IN_FULL
2023-01-23,UNDERREPORTING,MID_MARKET,LTR001,9765672.95,1206849.99,0,0,0,0,DISMISSED,67,115917.14,0,0,0,OFFICE,1,17,OPEN
2023-01-24,UNDERREPORTING,SMALL_BIZ,NO_NOTICE,34699432.39,33970279.02,1,0,0,0,NONE,843,4008319.16,0,0,0,AUTOMATED,1,7,UNABLE_TO_COLLECT
2023-01-25,FRAUD,MID_MARKET,LTR4800,27011904.99,3474313.24,0,1,0,0,FULL_RELIEF,529,2758220.34,0,0,0,FIELD,1,24,INSTALLMENT
2023-01-26,LIEN_RELEASE,SMALL_BIZ,LTR3172,817437.14,154676.71,0,0,0,0,PARTIAL_RELIEF,1161,146300.51,0,0,0,OFFICE,0,19,OPEN
2023-01-27,AUDIT,MID_MARKET,CP2000,11945984.22,5535717.53,1,0,0,0,PARTIAL_RELIEF,1144,4168454.59,0,0,0,CORRESPONDENCE,0,35,INSTALLMENT
2023-01-28,IDENTITY_THEFT,INDIVIDUAL,LTR4800,3813925.28,370634.53,1,0,1,0,PENDING,1060,1327620.41,0,0,0,OFFICE,1,27,PAID_IN_FULL
2023-01-29,PAYMENT_PLAN,SMALL_BIZ,NO_NOTICE,7043825.62,4300302.83,0,0,0,0,UPHELD,483,1940809.93,0,0,0,CORRESPONDENCE,1,4,COMPROMISE
2023-01-30,AUDIT,INDIVIDUAL,OTHER,9871077.52,9683264.45,1,0,0,0,NONE,729,1144999.55,0,0,0,AUTOMATED,1,12,OPEN
2023-01-31,PAYMENT_PLAN,INDIVIDUAL,NO_NOTICE,4406855.61,3733674.8,0,0,0,0,NONE,755,1145470.04,0,0,0,FIELD,0,5,OPEN
2023-02-01,COLLECTION,SMALL_BIZ,NO_NOTICE,23795203.71,15242837.75,0,1,0,0,PENDING,1193,4207517.47,1,0,0,AUTOMATED,0,21,INSTALLMENT
2023-02-02,AUDIT,INDIVIDUAL,CP2000,4486418.89,1839658.63,0,0,0,0,UPHELD,884,824873.65,0,0,0,OFFICE,1,12,INSTALLMENT
2023-02-03,COLLECTION,GOV_ENTITY,LTR4800,16635232.34,4557871.1,1,0,0,0,NONE,690,3348226.41,0,0,0,CORRESPONDENCE,0,8,TRANSFERRED
2023-02-04,UNDERREPORTING,INDIVIDUAL,LTR001,18590462.85,16950939.11,1,0,0,0,NONE,702,2327692.75,0,0,0,NONE,1,9,OPEN
2023-02-05,IDENTITY_THEFT,INDIVIDUAL,LTR001,34381573.04,31103512.65,0,0,0,1,DISMISSED,1084,1878431.37,0,0,0,CORRESPONDENCE,0,38,COMPROMISE
2023-02-06,AUDIT,INDIVIDUAL,LTR001,19674021.55,14226691.83,1,0,0,0,PENDING,68,3498959.83,0,0,0,OFFICE,1,20,OPEN
2023-02-07,UNDERREPORTING,SMALL_BIZ,CP2000,34699880.05,31459423.39,0,0,0,0,UPHELD,122,79506.52,0,0,0,CORRESPONDENCE,1,9,TRANSFERRED
2023-02-08,UNDERREPORTING,SMALL_BIZ,NO_NOTICE,29595474.29,20275395.83,0,0,0,0,PARTIAL_RELIEF,199,853563.11,0,0,0,FIELD,0,13,DISMISSED
2023-02-09,IDENTITY_THEFT,MID_MARKET,LTR001,34514984.11,9869558.75,0,0,0,0,NONE,925,2185271.28,0,0,0,CORRESPONDENCE,0,21,INSTALLMENT
2023-02-10,AUDIT,INDIVIDUAL,CP2000,6279998.33,1398680.45,1,0,0,0,PARTIAL_RELIEF,773,375422.05,0,0,0,CORRESPONDENCE,1,8,DISMISSED
2023-02-11,AUDIT,MID_MARKET,NO_NOTICE,25746805.88,24836813.57,0,1,0,0,UPHELD,1028,3874080.73,0,0,0,CORRESPONDENCE,0,30,OPEN
2023-02-12,AUDIT,INDIVIDUAL,LTR1058,5765533.2,943891.98,0,0,0,1,PENDING,57,1911228.15,0,0,0,AUTOMATED,0,31,UNABLE_TO_COLLECT
2023-02-13,AUDIT,SMALL_BIZ,CP2000,34044871.14,9753556.42,0,0,0,0,NONE,879,5546035.67,0,0,0,OFFICE,0,37,TRANSFERRED
2023-02-14,PAYMENT_PLAN,INDIVIDUAL,LTR3172,30536450.9,11273613.43,1,0,0,0,NONE,244,4555283.91,0,0,0,CORRESPONDENCE,0,12,COMPROMISE
2023-02-15,AUDIT,MID_MARKET,NO_NOTICE,30329481.67,21682082.47,0,0,0,0,NONE,1141,5262168.47,0,0,0,AUTOMATED,0,2,INSTALLMENT
2023-02-16,COLLECTION,INDIVIDUAL,CP2000,5020612.64,1307203.14,0,1,0,0,FULL_RELIEF,682,1177200.34,0,0,0,OFFICE,0,15,UNABLE_TO_COLLECT
2023-02-17,COLLECTION,INDIVIDUAL,LTR1058,15214191.1,2348029.53,1,0,0,1,UPHELD,776,4375214.09,0,0,0,CORRESPONDENCE,1,22,TRANSFERRED
2023-02-18,UNDERREPORTING,SMALL_BIZ,OTHER,28090036.13,7175274.08,0,0,0,0,NONE,1145,6441134.32,0,0,0,CORRESPONDENCE,0,27,UNABLE_TO_COLLECT
2023-02-19,IDENTITY_THEFT,INDIVIDUAL,CP2000,8510571.82,403988.42,0,0,0,0,PENDING,82,2027172.31,0,0,0,OFFICE,0,13,INSTALLMENT
2023-02-20,AUDIT,SMALL_BIZ,LTR1058,8862740.38,8577152.04,0,0,0,0,UPHELD,780,935822.39,0,0,0,AUTOMATED,0,29,OPEN
2023-02-21,AUDIT,MID_MARKET,CP2000,6812669.77,2325257.93,0,0,0,0,UPHELD,765,1464827.44,0,0,0,AUTOMATED,0,13,UNABLE_TO_COLLECT
2023-02-22,COLLECTION,INDIVIDUAL,CP2000,34635138.75,8234049.0,0,0,0,0,NONE,841,623444.48,0,0,0,AUTOMATED,0,14,OPEN
2023-02-23,AUDIT,SMALL_BIZ,LTR4800,68868.05,14875.42,1,0,0,0,PENDING,351,11757.69,0,0,0,CORRESPONDENCE,1,24,INSTALLMENT
2023-02-24,COLLECTION,INDIVIDUAL,LTR1058,29458480.95,18236098.7,0,0,1,0,PENDING,419,3831066.68,0,0,0,CORRESPONDENCE,0,29,OPEN
2023-02-25,COLLECTION,INDIVIDUAL,NO_NOTICE,28157921.62,18159503.64,1,1,0,0,UPHELD,107,215975.07,0,0,0,OFFICE,0,4,OPEN
2023-02-26,UNDERREPORTING,GOV_ENTITY,NO_NOTICE,31282193.46,19008665.18,1,0,0,0,FULL_RELIEF,1013,6779222.13,0,0,0,OFFICE,1,25,OPEN
2023-02-27,UNDERREPORTING,INDIVIDUAL,LTR4800,31024897.52,5260830.19,0,0,1,1,PENDING,585,4603012.79,0,0,1,AUTOMATED,1,17,PAID_IN_FULL
2023-02-28,AUDIT,INDIVIDUAL,LTR001,13830288.29,2358024.86,0,0,0,0,PENDING,460,433078.53,0,0,0,NONE,0,38,DISMISSED
2023-03-01,FRAUD,INDIVIDUAL,LTR1058,30820683.32,22226980.59,0,0,0,0,PENDING,1000,3414333.43,0,0,0,CORRESPONDENCE,1,33,DISMISSED
2023-03-02,AUDIT,MID_MARKET,NO_NOTICE,19572499.15,5713824.25,0,0,0,0,UPHELD,941,1147605.39,0,0,0,CORRESPONDENCE,0,40,OPEN
2023-03-03,PAYMENT_PLAN,SMALL_BIZ,CP2000,15972132.64,3467225.42,1,0,0,0,NONE,1102,2492365.12,0,0,0,OFFICE,1,16,INSTALLMENT
2023-03-04,IDENTITY_THEFT,INDIVIDUAL,LTR3172,9542721.96,8943285.14,1,0,0,0,NONE,352,1695260.09,0,0,0,CORRESPONDENCE,0,12,TRANSFERRED
2023-03-05,AUDIT,SMALL_BIZ,NO_NOTICE,33837580.23,12568266.19,0,0,0,0,NONE,611,11020677.12,0,0,0,OFFICE,0,27,PAID_IN_FULL
2023-03-06,FRAUD,LARGE_BIZ,OTHER,9722533.17,2056849.02,0,0,0,0,NONE,587,426710.21,0,1,1,AUTOMATED,0,6,TRANSFERRED
2023-03-07,UNDERREPORTING,INDIVIDUAL,NO_NOTICE,5081477.68,1978523.07,1,0,0,1,PENDING,819,1141559.19,0,0,0,AUTOMATED,0,19,OPEN
2023-03-08,AUDIT,SMALL_BIZ,NO_NOTICE,20678672.64,20151466.98,1,0,0,0,NONE,304,1059296.1,0,0,0,CORRESPONDENCE,1,37,PAID_IN_FULL
2023-03-09,LIEN_RELEASE,INDIVIDUAL,CP2000,26544646.02,21672372.28,0,0,0,1,NONE,742,7660710.25,0,0,0,CORRESPONDENCE,0,13,OPEN
2023-03-10,PAYMENT_PLAN,SMALL_BIZ,OTHER,24675856.63,24254203.65,0,0,0,1,NONE,1142,8488442.5,0,0,1,AUTOMATED,1,0,DISMISSED
2023-03-11,COLLECTION,INDIVIDUAL,LTR1058,21153821.7,18130515.86,0,0,0,0,NONE,941,256392.6,0,0,0,FIELD,1,38,PAID_IN_FULL
