care_capacity_snapshot_date,care_capacity_facility_npi,care_capacity_facility_type_code,care_capacity_service_line_code,care_capacity_licensed_beds_count,care_capacity_staffed_beds_count,care_capacity_icu_beds_count,care_capacity_ed_bays_count,care_capacity_operating_rooms_count,care_capacity_imaging_units_mri,care_capacity_imaging_units_ct,care_capacity_primary_care_fte,care_capacity_nurse_fte,care_capacity_specialist_fte,care_capacity_patient_to_nurse_ratio,care_capacity_avg_wait_time_minutes,care_capacity_appointment_availability_days,care_capacity_closure_risk_score,care_capacity_rural_critical_access_flag,care_capacity_licensure_state_code
2025-10-13,1000001747,SNF,BEHAVIORAL,744,739,41,4,40,15,6,211.32,1387.54,471.54,5.08,89,75,0.5381,1,WA
2025-10-14,1000001748,HOSPITAL,OB,213,174,100,59,14,15,7,127.14,430.93,301.21,6.79,353,18,0.8114,0,VT
2025-10-15,1000001749,SNF,ED,599,576,8,21,33,0,23,163.23,163.97,484.06,4.09,78,87,0.7431,0,AL
2025-10-16,1000001750,HOSPITAL,PEDS,924,764,1,24,20,4,7,162.21,153.36,533.0,7.47,269,21,0.4686,0,RI
2025-10-17,1000001751,SNF,ED,735,709,68,112,37,5,19,132.18,602.27,401.9,8.76,8,32,0.9305,0,LA
2025-10-18,1000001752,SNF,BEHAVIORAL,168,160,39,52,5,3,27,202.52,1884.28,382.93,3.66,243,49,0.5307,0,IA
2025-10-19,1000001753,LTACH,CARD,753,541,66,147,23,12,26,94.71,1912.65,60.72,7.26,349,55,0.0648,0,MS
2025-10-20,1000001754,ASC,BEHAVIORAL,96,82,82,22,34,3,26,114.23,1422.33,315.99,8.58,64,70,0.7494,0,DE
2025-10-21,1000001755,FQHC,CARD,51,50,50,134,4,15,20,79.53,411.2,252.12,4.44,22,28,0.3958,0,AL
2025-10-22,1000001756,HOSPITAL,MED_SURG,301,262,85,46,9,1,17,183.54,647.54,132.47,8.14,114,74,0.4501,0,UT
2025-10-23,1000001757,CLINIC,ONC,212,179,82,45,0,11,4,169.72,39.39,256.02,8.89,220,32,0.0061,0,KS
2025-10-24,1000001758,CLINIC,OB,167,129,34,106,43,0,0,191.53,364.78,141.31,5.01,272,0,0.1516,1,AZ
2025-10-25,1000001759,CLINIC,ED,232,191,70,12,14,16,15,25.56,1245.98,245.95,7.22,266,14,0.8059,0,NH
2025-10-26,1000001760,LTACH,PEDS,558,377,83,55,43,2,22,192.29,985.31,75.44,3.94,121,58,0.8259,0,SD
2025-10-27,1000001761,SNF,ICU,690,539,45,65,44,17,13,188.19,1932.43,326.71,6.89,108,68,0.8987,1,NH
2025-10-28,1000001762,CLINIC,OB,22,22,22,34,6,16,9,98.98,954.24,54.42,9.32,214,40,0.8471,0,CT
2025-10-29,1000001763,ASC,ORTHO,531,490,48,49,23,9,11,158.34,2051.87,214.03,8.29,300,70,0.1806,0,SC
2025-10-30,1000001764,LTACH,MED_SURG,554,487,74,151,31,5,1,214.91,869.82,342.22,6.65,245,52,0.7497,0,IL
2025-10-31,1000001765,RHC,OB,603,462,69,69,12,11,15,97.83,1647.54,432.1,4.85,319,75,0.162,0,AR
2025-11-01,1000001766,SNF,ORTHO,300,269,10,138,3,6,22,88.23,1449.69,225.04,3.45,88,90,0.7128,0,KY
2025-11-02,1000001767,RHC,BEHAVIORAL,29,20,20,93,20,3,5,152.86,1497.97,585.41,8.59,223,0,0.2067,0,CO
2025-11-03,1000001768,HOSPITAL,ED,628,599,48,110,30,12,14,185.74,1716.49,404.19,8.57,35,71,0.8346,1,TX
2025-11-04,1000001769,SNF,ED,342,210,12,50,15,0,17,128.13,590.69,528.81,5.66,26,32,0.3853,1,IA
2025-11-05,1000001770,CLINIC,CARD,135,95,29,2,8,15,22,33.05,91.36,637.8,3.62,208,80,0.9465,0,VA
2025-11-06,1000001771,FQHC,ICU,232,167,8,77,2,6,7,131.31,388.84,252.07,3.95,256,8,0.004,0,VT
2025-11-07,1000001772,HOSPITAL,MED_SURG,752,527,38,147,13,13,7,96.11,212.05,558.24,7.03,249,55,0.6394,0,LA
2025-11-08,1000001773,CLINIC,OB,828,594,7,114,18,10,7,56.4,507.42,204.42,7.69,97,48,0.7673,0,TN
2025-11-09,1000001774,ASC,ICU,174,119,104,57,25,10,21,206.43,997.2,145.14,5.07,329,54,0.9557,0,AR
2025-11-10,1000001775,HOSPITAL,OB,270,232,36,13,19,9,13,119.69,586.22,455.42,5.5,165,82,0.9851,0,NC
2025-11-11,1000001776,ASC,ONC,498,465,6,18,43,8,10,206.49,1583.04,570.12,3.15,12,52,0.4555,0,KY
2025-11-12,1000001777,HOSPITAL,BEHAVIORAL,945,645,99,132,25,5,25,52.68,1569.74,604.76,9.21,288,43,0.8777,0,ME
2025-11-13,1000001778,FQHC,ED,222,137,103,91,40,2,22,100.81,1450.16,60.64,4.06,292,26,0.0027,0,IL
2025-11-14,1000001779,HOSPITAL,OB,718,682,101,96,26,9,13,176.65,1295.21,28.93,4.03,297,20,0.7436,0,IN
2025-11-15,1000001780,HOSPITAL,BEHAVIORAL,144,137,51,152,24,15,1,161.32,1067.74,299.74,4.49,13,50,0.9131,0,AK
2025-11-16,1000001781,LTACH,OB,46,40,40,130,9,9,17,204.73,541.26,375.23,9.33,354,24,0.6275,0,KS
2025-11-17,1000001782,HOSPITAL,OB,888,886,33,4,12,2,18,218.81,564.95,492.73,4.03,239,58,0.2036,1,ND
2025-11-18,1000001783,SNF,BEHAVIORAL,748,600,61,128,35,11,17,8.87,241.89,434.89,9.4,97,66,0.3643,0,HI
2025-11-19,1000001784,HOSPITAL,ONC,754,639,79,59,31,16,13,74.85,778.3,190.08,5.95,67,33,0.1482,0,PA
2025-11-20,1000001785,FQHC,ORTHO,547,386,40,93,15,10,22,162.14,212.26,575.13,8.9,300,62,0.0697,1,RI
2025-11-21,1000001786,SNF,BEHAVIORAL,419,282,66,146,3,9,18,156.44,1697.2,280.74,9.54,217,37,0.4105,1,OH
2025-11-22,1000001787,FQHC,OB,163,154,47,142,28,7,4,75.03,299.21,476.28,9.28,18,26,0.8301,1,FL
2025-11-23,1000001788,FQHC,MED_SURG,368,335,96,123,33,15,23,97.2,1433.49,445.98,3.56,15,77,0.784,1,PA
2025-11-24,1000001789,RHC,ONC,936,767,89,47,34,14,15,207.86,1957.16,402.55,2.84,31,45,0.2524,0,CT
2025-11-25,1000001790,ASC,ORTHO,634,445,52,134,44,5,6,112.45,1935.86,430.94,8.72,341,77,0.0498,0,GA
2025-11-26,1000001791,ASC,ORTHO,454,448,14,86,35,17,16,217.22,1872.21,323.8,4.14,49,58,0.3524,0,ND
2025-11-27,1000001792,HOSPITAL,PEDS,124,87,61,56,4,11,1,131.68,1483.69,587.77,7.35,319,7,0.5601,0,TN
2025-11-28,1000001793,SNF,ONC,501,425,65,9,7,1,14,105.57,1877.29,340.43,4.96,360,87,0.7134,1,NH
2025-11-29,1000001794,ASC,ONC,774,732,55,85,31,14,4,87.88,885.04,581.56,2.93,93,83,0.3456,1,GA
2025-11-30,1000001795,LTACH,ICU,470,422,46,60,41,8,15,40.55,1617.09,78.28,5.39,43,22,0.4357,0,LA
2025-12-01,1000001796,FQHC,BEHAVIORAL,675,438,99,58,16,10,14,159.03,1876.66,332.42,6.75,265,76,0.4518,0,LA
2025-12-02,1000001797,CLINIC,OB,10,7,7,125,0,17,9,184.22,621.7,399.37,3.44,5,71,0.3319,0,MD
2025-12-03,1000001798,ASC,ONC,562,447,26,105,31,0,25,9.85,1309.72,471.07,7.83,294,77,0.4831,0,PA
2025-12-04,1000001799,SNF,ONC,58,39,39,123,30,7,21,189.82,1408.74,0.9,3.41,37,39,0.3989,0,HI
2025-12-05,1000001800,CLINIC,MED_SURG,930,638,74,127,30,6,9,211.11,1641.51,20.43,2.76,182,74,0.2535,0,NH
2025-12-06,1000001801,CLINIC,CARD,495,305,51,84,13,6,17,57.43,1064.08,349.64,9.17,60,11,0.542,0,VT
2025-12-07,1000001802,HOSPITAL,OB,428,264,28,78,3,17,22,123.74,1920.25,555.48,3.12,129,1,0.1062,0,MO
2025-12-08,1000001803,ASC,ORTHO,441,402,1,4,17,7,2,177.21,937.27,242.37,4.7,239,55,0.7049,0,NV
2025-12-09,1000001804,ASC,MED_SURG,926,903,45,59,40,14,27,148.07,205.31,467.01,5.41,336,0,0.2287,1,MT
2025-12-10,1000001805,LTACH,ED,571,401,36,158,44,7,7,157.42,890.1,404.3,4.4,208,46,0.4476,1,IN
2025-12-11,1000001806,RHC,ED,276,269,23,115,3,1,19,82.86,2114.08,277.95,5.64,291,50,0.4454,0,NJ
2025-12-12,1000001807,LTACH,MED_SURG,159,150,93,129,36,0,1,204.92,1522.11,102.22,3.37,95,21,0.6508,0,MS
2025-12-13,1000001808,RHC,PEDS,916,855,92,104,32,11,4,15.84,1732.03,540.3,4.89,83,45,0.9312,0,VA
2025-12-14,1000001809,ASC,MED_SURG,389,368,7,10,21,13,26,211.53,1301.67,181.58,8.12,319,12,0.4521,1,NY
2025-12-15,1000001810,ASC,ICU,621,514,19,80,21,10,18,81.64,1750.25,191.14,9.85,160,88,0.5067,0,CA
2025-12-16,1000001811,ASC,BEHAVIORAL,530,490,114,61,3,7,3,20.5,665.6,614.96,3.43,9,30,0.4907,0,OK
2025-12-17,1000001812,RHC,ICU,116,73,73,20,31,5,18,86.93,622.58,528.56,4.92,15,90,0.8878,0,AK
2025-12-18,1000001813,RHC,MED_SURG,766,623,105,46,6,15,16,35.92,187.22,500.42,9.09,238,79,0.288,0,NM
2025-12-19,1000001814,SNF,PEDS,483,413,76,18,33,1,6,137.33,1036.05,246.07,2.54,139,71,0.9468,0,IL
2025-12-20,1000001815,LTACH,ORTHO,717,577,66,51,15,11,12,25.79,1834.33,529.74,7.74,306,28,0.3997,1,NE
2025-12-21,1000001816,RHC,BEHAVIORAL,867,811,15,45,12,15,19,26.17,296.14,162.93,8.69,283,86,0.5738,0,RI
2025-12-22,1000001817,ASC,OB,501,465,19,94,36,12,23,213.92,1249.9,626.29,7.58,57,11,0.161,0,SC
2025-12-23,1000001818,FQHC,ICU,99,72,12,84,32,16,25,66.82,405.3,617.08,3.46,141,12,0.5736,1,NC
2025-12-24,1000001819,CLINIC,OB,260,219,72,96,14,8,4,176.45,358.0,246.58,8.7,230,83,0.3428,0,IN
2025-12-25,1000001820,CLINIC,ONC,781,502,0,1,33,17,11,10.17,365.22,230.29,5.48,308,22,0.863,1,NM
2025-12-26,1000001821,ASC,MED_SURG,446,431,72,17,2,15,6,212.44,1403.27,98.97,4.93,96,20,0.717,1,MA
2025-12-27,1000001822,HOSPITAL,BEHAVIORAL,381,348,116,53,31,13,5,20.08,1439.07,307.77,3.54,233,21,0.001,1,IA
2025-12-28,1000001823,RHC,ORTHO,550,549,39,22,38,6,18,129.1,1491.54,37.74,7.91,228,75,0.1755,0,IL
2025-12-29,1000001824,LTACH,CARD,87,69,69,72,24,3,16,79.32,1904.18,339.87,7.29,19,24,0.0228,1,DE
2025-12-30,1000001825,RHC,ICU,5,3,3,74,17,11,18,147.22,334.62,176.36,8.98,32,19,0.2806,0,AK
2025-12-31,1000001826,LTACH,ONC,808,778,119,57,5,14,3,145.62,1116.14,365.47,7.26,213,83,0.8988,0,TX
2026-01-01,1000001827,SNF,CARD,427,344,37,74,25,12,21,68.05,1885.09,355.88,4.56,91,85,0.9508,0,NE
2026-01-02,1000001828,SNF,OB,794,490,76,24,3,14,16,196.55,195.82,362.96,6.46,222,30,0.2538,0,AL
2026-01-03,1000001829,CLINIC,MED_SURG,836,693,85,19,38,7,27,151.32,131.83,486.93,5.79,229,39,0.995,0,WV
2026-01-04,1000001830,ASC,BEHAVIORAL,184,139,1,119,40,2,27,183.29,2118.48,318.14,8.71,126,85,0.1725,0,MT
2026-01-05,1000001831,FQHC,BEHAVIORAL,329,210,99,111,26,0,17,151.57,1739.35,111.83,9.05,278,60,0.4512,0,CT
2026-01-06,1000001832,CLINIC,BEHAVIORAL,848,568,27,140,9,16,20,150.19,1792.39,41.94,8.79,145,42,0.9577,1,KS
2026-01-07,1000001833,SNF,ICU,222,202,45,96,26,3,2,209.49,650.36,414.15,7.39,66,71,0.5839,0,TX
2026-01-08,1000001834,ASC,MED_SURG,359,330,108,25,32,12,4,135.08,1714.97,11.87,7.25,153,10,0.3846,1,CA
2026-01-09,1000001835,FQHC,OB,893,760,56,157,5,8,8,95.61,736.3,13.45,5.3,165,67,0.1882,1,TX
2026-01-10,1000001836,ASC,OB,577,519,110,94,30,9,1,141.4,474.71,456.25,5.8,30,55,0.2497,1,OR
2026-01-11,1000001837,LTACH,OB,848,580,26,100,37,13,9,180.47,597.39,36.26,7.66,217,61,0.3126,0,SC
2026-01-12,1000001838,RHC,OB,737,471,108,158,19,3,5,105.14,281.38,392.28,4.79,145,10,0.5838,0,MS
2026-01-13,1000001839,LTACH,ICU,51,38,38,28,27,15,10,33.81,875.3,374.98,3.08,331,69,0.7268,1,FL
2026-01-14,1000001840,HOSPITAL,OB,331,329,9,27,4,3,0,160.34,167.27,576.03,6.16,16,21,0.714,1,ME
2026-01-15,1000001841,HOSPITAL,ED,124,107,26,9,13,17,14,216.73,826.24,286.12,4.96,195,74,0.6494,0,SC
2026-01-16,1000001842,LTACH,OB,382,286,21,109,42,1,25,108.87,560.71,521.93,9.86,239,51,0.1066,0,MO
2026-01-17,1000001843,FQHC,PEDS,468,360,75,21,19,15,1,129.28,127.68,542.47,3.96,249,81,0.6671,0,CO
2026-01-18,1000001844,LTACH,PEDS,329,275,45,22,26,2,4,62.92,569.21,275.71,9.57,191,32,0.0058,0,WI
2026-01-19,1000001845,HOSPITAL,PEDS,498,362,2,36,34,6,23,177.52,2035.84,200.93,3.61,176,26,0.6591,0,DE
2026-01-20,1000001846,ASC,CARD,833,642,53,6,26,6,19,84.14,796.55,515.07,2.67,27,84,0.8141,0,AK
2026-01-21,1000001847,ASC,PEDS,530,359,94,25,1,12,24,122.99,193.7,173.73,5.34,285,3,0.7857,0,SC
2026-01-22,1000001848,CLINIC,MED_SURG,946,807,36,144,19,11,5,44.87,1804.05,575.45,7.08,91,83,0.4429,0,MA
2026-01-23,1000001849,ASC,OB,914,843,73,31,3,12,27,177.42,1569.41,277.84,5.07,95,45,0.4599,0,VT
2026-01-24,1000001850,RHC,ORTHO,593,515,116,60,24,6,10,166.69,281.6,302.65,8.87,236,74,0.8306,0,LA
2026-01-25,1000001851,RHC,PEDS,487,377,56,131,30,12,14,23.16,2111.82,68.23,7.54,136,72,0.556,0,VA
2026-01-26,1000001852,HOSPITAL,ICU,60,41,41,106,23,6,14,56.1,1997.9,536.92,9.6,264,73,0.1975,0,WA
2026-01-27,1000001853,ASC,MED_SURG,619,390,112,72,28,7,17,178.89,1284.08,246.71,3.13,295,18,0.5873,0,AZ
2026-01-28,1000001854,HOSPITAL,OB,384,320,57,77,17,4,26,191.84,1124.7,610.37,4.59,76,58,0.392,0,WI
2026-01-29,1000001855,FQHC,ICU,819,580,65,152,21,6,26,7.27,56.6,189.48,9.49,333,37,0.05,0,MS
2026-01-30,1000001856,FQHC,MED_SURG,732,666,81,61,7,15,9,178.44,23.39,354.21,4.33,176,1,0.26,0,OH
2026-01-31,1000001857,FQHC,ONC,265,175,11,7,5,13,3,108.21,1640.81,483.78,6.99,285,29,0.7658,0,NV
2026-02-01,1000001858,CLINIC,BEHAVIORAL,481,448,73,43,6,16,1,152.15,1134.42,338.87,3.62,227,72,0.9909,0,WY
2026-02-02,1000001859,CLINIC,MED_SURG,765,510,10,51,14,6,16,143.25,2164.77,481.32,2.67,124,22,0.2536,0,ME
2026-02-03,1000001860,LTACH,MED_SURG,145,137,116,131,19,17,1,98.63,147.52,483.56,3.96,67,12,0.533,1,ME
2026-02-04,1000001861,HOSPITAL,OB,355,245,95,92,10,13,12,29.34,211.4,209.1,7.43,319,41,0.9899,1,NC
2026-02-05,1000001862,SNF,CARD,470,377,74,82,4,11,5,218.17,1584.0,273.93,5.06,42,69,0.9313,0,ND
2026-02-06,1000001863,HOSPITAL,PEDS,181,176,10,136,12,8,20,45.5,1642.24,514.5,6.38,61,4,0.8727,1,ID
2026-02-07,1000001864,ASC,MED_SURG,757,465,79,107,11,2,23,89.64,1576.39,5.04,6.27,23,54,0.6808,0,MI
2026-02-08,1000001865,RHC,MED_SURG,304,212,8,116,34,2,11,206.46,991.35,586.55,7.59,58,40,0.8291,1,VT
2026-02-09,1000001866,SNF,PEDS,787,672,21,55,21,5,0,208.66,184.37,631.97,5.05,300,66,0.3225,0,ME
2026-02-10,1000001867,RHC,ED,324,286,103,64,21,12,13,156.71,586.0,119.72,5.36,345,33,0.0805,0,UT
2026-02-11,1000001868,LTACH,ED,95,76,50,129,22,8,0,167.45,880.7,147.83,8.03,6,32,0.2534,0,RI
2026-02-12,1000001869,SNF,ONC,701,647,8,23,6,13,6,103.01,1738.28,121.4,9.08,271,27,0.7735,0,RI
2026-02-13,1000001870,CLINIC,ONC,168,157,91,48,34,4,27,164.93,424.25,19.46,7.14,86,89,0.847,0,FL
2026-02-14,1000001871,CLINIC,CARD,497,335,102,153,43,12,12,8.5,1555.32,64.84,8.92,248,17,0.0713,0,NY
2026-02-15,1000001872,RHC,CARD,385,299,106,38,44,17,2,54.44,679.57,542.5,3.94,258,24,0.9082,0,TN
2026-02-16,1000001873,RHC,MED_SURG,894,847,37,98,12,2,12,121.45,377.02,202.98,5.28,144,12,0.1778,0,UT
2026-02-17,1000001874,LTACH,PEDS,99,91,54,84,20,9,1,67.15,1442.51,567.59,8.33,238,77,0.9015,0,RI
2026-02-18,1000001875,CLINIC,MED_SURG,331,220,64,146,19,4,14,6.6,1939.58,243.88,7.01,72,20,0.2955,0,LA
2026-02-19,1000001876,HOSPITAL,CARD,336,282,16,138,4,12,13,18.88,1689.86,541.14,9.83,102,22,0.5911,0,FL
2026-02-20,1000001877,ASC,BEHAVIORAL,229,178,74,155,44,14,3,93.44,2104.89,72.12,4.62,301,78,0.0172,0,NC
2026-02-21,1000001878,CLINIC,BEHAVIORAL,67,51,33,133,2,6,2,5.8,155.76,587.94,9.58,125,1,0.4845,0,MS
2026-02-22,1000001879,LTACH,ED,332,228,109,2,18,15,5,46.79,1705.23,492.13,8.36,135,81,0.0549,0,MO
2026-02-23,1000001880,RHC,ONC,541,410,77,141,39,13,7,86.72,727.19,420.44,7.94,68,53,0.0654,1,NY
2026-02-24,1000001881,RHC,ED,383,255,49,115,18,3,8,91.88,725.91,472.42,2.91,7,7,0.7244,0,NC
2026-02-25,1000001882,RHC,ED,242,150,7,20,30,11,24,10.36,2146.11,131.25,9.01,51,40,0.9449,0,GA
2026-02-26,1000001883,FQHC,CARD,587,513,10,85,23,6,5,43.0,124.06,425.95,3.82,47,8,0.6019,0,KY
2026-02-27,1000001884,FQHC,PEDS,423,275,88,120,6,0,24,186.92,1724.36,504.41,9.23,218,88,0.2521,0,WV
2026-02-28,1000001885,FQHC,MED_SURG,682,563,51,90,13,4,0,87.22,548.68,137.58,2.55,210,68,0.1172,0,AZ
2026-03-01,1000001886,RHC,CARD,148,114,77,116,16,16,26,46.85,1237.89,291.81,2.87,85,50,0.8664,0,CO
2026-03-02,1000001887,SNF,ICU,888,594,35,76,39,8,23,159.02,750.5,7.79,7.38,218,12,0.7553,1,VA
2026-03-03,1000001888,FQHC,PEDS,363,293,44,81,16,9,16,93.76,2108.53,161.77,4.28,32,89,0.4355,0,NY
2026-03-04,1000001889,CLINIC,ED,105,69,69,112,26,0,24,16.83,780.45,483.9,9.76,134,41,0.7025,1,CT
2026-03-05,1000001890,CLINIC,PEDS,399,345,41,79,41,16,8,115.29,1010.61,165.4,7.95,18,38,0.5274,0,IN
2026-03-06,1000001891,FQHC,ORTHO,513,390,114,38,12,13,26,140.58,539.71,305.04,2.98,95,34,0.4441,0,RI
2026-03-07,1000001892,LTACH,ED,42,38,38,115,2,6,22,56.99,326.08,521.19,8.55,360,89,0.9343,0,TX
2026-03-08,1000001893,HOSPITAL,MED_SURG,801,600,29,63,18,16,12,39.23,2097.53,451.2,5.13,126,25,0.2169,0,NY
2026-03-09,1000001894,SNF,PEDS,425,404,81,116,36,9,12,176.16,936.74,20.02,8.31,118,83,0.2096,0,OH
2026-03-10,1000001895,ASC,ED,679,422,76,84,37,1,25,155.68,959.6,370.76,9.43,105,15,0.6092,0,NY
2026-03-11,1000001896,RHC,PEDS,171,114,74,132,14,17,6,71.52,1908.7,491.64,4.31,124,57,0.5141,0,VA
2026-03-12,1000001897,LTACH,ED,465,369,70,10,25,10,16,167.54,2182.23,427.6,4.76,185,83,0.8359,0,TX
2026-03-13,1000001898,ASC,MED_SURG,682,462,68,151,44,16,4,172.92,1729.62,477.84,4.86,61,60,0.8185,0,MT
2026-03-14,1000001899,SNF,PEDS,805,733,35,58,1,13,7,172.32,2056.76,492.84,9.43,31,88,0.1617,0,CA
2026-03-15,1000001900,FQHC,BEHAVIORAL,218,189,57,130,43,17,13,39.13,1301.94,487.89,8.87,58,41,0.6875,0,TX
2026-03-16,1000001901,FQHC,CARD,478,359,64,150,0,17,7,29.46,1123.8,490.82,8.71,358,9,0.4241,0,NM
2026-03-17,1000001902,CLINIC,MED_SURG,695,595,1,100,12,16,4,12.69,1976.71,9.35,6.8,275,79,0.2465,0,WA
2026-03-18,1000001903,CLINIC,MED_SURG,71,45,2,37,38,16,21,150.27,2199.29,339.95,5.93,343,86,0.0841,0,MO
2026-03-19,1000001904,ASC,MED_SURG,743,728,105,14,31,2,15,85.33,1034.61,426.14,8.17,303,64,0.7752,1,NC
2026-03-20,1000001905,CLINIC,PEDS,236,218,67,44,26,1,27,55.97,777.05,81.44,6.96,339,86,0.2151,0,LA
2026-03-21,1000001906,RHC,ED,122,104,14,104,10,4,2,30.56,273.7,5.7,4.96,70,2,0.3852,0,VT
2026-03-22,1000001907,ASC,ED,909,795,107,64,23,9,10,192.77,2038.29,648.87,5.1,336,53,0.3615,0,KS
2026-03-23,1000001908,SNF,CARD,152,150,92,86,16,3,21,153.64,1360.74,134.68,7.99,347,34,0.3166,0,TN
2026-03-24,1000001909,RHC,ED,668,562,62,52,7,14,7,200.67,729.44,111.51,5.6,327,24,0.7044,0,WA
2026-03-25,1000001910,FQHC,ICU,375,354,111,67,27,7,26,128.03,1363.51,230.92,7.21,357,25,0.5473,0,ID
2026-03-26,1000001911,RHC,BEHAVIORAL,207,135,21,83,19,6,25,64.95,379.66,506.91,3.18,311,76,0.0085,0,OR
2026-03-27,1000001912,LTACH,CARD,723,628,102,53,7,14,3,142.95,1258.35,227.05,2.84,243,32,0.7634,0,NH
2026-03-28,1000001913,CLINIC,PEDS,41,40,40,72,44,9,10,147.09,1745.24,412.85,3.08,308,78,0.39,1,IA
2026-03-29,1000001914,HOSPITAL,BEHAVIORAL,686,473,27,59,2,3,9,51.38,1781.52,632.41,3.97,239,33,0.5963,1,WA
2026-03-30,1000001915,CLINIC,PEDS,437,407,43,102,0,4,2,208.96,54.32,75.41,7.38,324,36,0.8239,0,AK
2026-03-31,1000001916,ASC,ONC,770,481,39,122,34,6,14,15.74,556.65,342.74,2.7,168,42,0.358,0,MT
2026-04-01,1000001917,HOSPITAL,MED_SURG,549,420,28,80,27,0,8,190.29,699.26,201.76,5.97,243,65,0.3224,0,HI
2026-04-02,1000001918,FQHC,MED_SURG,829,661,0,28,29,4,2,97.65,574.33,31.45,5.81,221,61,0.9091,0,MS
2026-04-03,1000001919,HOSPITAL,OB,377,247,8,28,29,17,8,34.76,1367.87,264.52,4.76,279,13,0.4707,0,PA
2026-04-04,1000001920,LTACH,MED_SURG,809,698,46,15,7,3,27,7.97,604.62,424.35,5.47,132,46,0.8151,0,MN
2026-04-05,1000001921,RHC,OB,276,219,5,153,19,12,19,128.14,988.53,450.64,5.56,179,86,0.0296,0,MI
2026-04-06,1000001922,FQHC,OB,895,774,56,96,18,15,24,162.62,544.78,290.54,7.62,99,74,0.9275,1,PA
2026-04-07,1000001923,RHC,CARD,170,105,47,21,5,8,22,143.4,1991.54,304.53,7.36,167,75,0.3086,0,CA
2026-04-08,1000001924,ASC,CARD,534,447,83,76,0,5,0,102.99,1871.97,180.79,2.5,295,80,0.1317,0,HI
2026-04-09,1000001925,HOSPITAL,PEDS,573,486,58,74,31,8,11,97.54,1910.7,171.79,8.1,259,89,0.9088,0,KY
2026-04-10,1000001926,CLINIC,ED,76,53,53,126,1,3,1,142.65,1479.91,395.39,8.63,64,50,0.7281,0,CT
2026-04-11,1000001927,ASC,PEDS,438,288,86,63,42,11,27,97.57,258.84,196.14,4.58,162,46,0.5633,0,NJ
2026-04-12,1000001928,ASC,MED_SURG,586,519,71,31,16,13,0,159.68,718.34,630.69,5.85,240,64,0.6455,1,OK
2026-04-13,1000001929,CLINIC,BEHAVIORAL,657,538,38,18,7,17,21,156.36,1531.73,210.48,5.61,127,90,0.2983,0,CO
2026-04-14,1000001930,CLINIC,BEHAVIORAL,355,258,41,103,8,11,22,201.15,397.82,24.89,6.7,167,89,0.4717,0,IL
2026-04-15,1000001931,CLINIC,ORTHO,564,561,74,46,42,15,17,165.36,1541.92,154.79,6.4,75,6,0.1338,0,NY
2026-04-16,1000001932,CLINIC,OB,546,506,39,155,31,9,3,3.54,1673.43,592.98,8.54,207,55,0.276,1,MO
2026-04-17,1000001933,CLINIC,MED_SURG,925,748,88,24,3,3,7,179.67,156.29,63.98,9.63,311,39,0.1014,0,IN
2026-04-18,1000001934,RHC,BEHAVIORAL,541,417,18,54,22,11,0,105.03,290.04,254.77,8.89,54,54,0.6713,1,AK
2026-04-19,1000001935,CLINIC,BEHAVIORAL,252,151,16,119,34,3,5,53.59,1515.68,427.66,4.98,21,83,0.911,0,MA
2026-04-20,1000001936,SNF,BEHAVIORAL,418,265,67,125,3,9,20,214.38,129.63,90.99,6.13,109,0,0.1013,0,NM
2026-04-21,1000001937,ASC,ONC,767,578,9,29,8,12,17,28.95,714.0,197.5,5.52,172,8,0.0906,1,AR
2026-04-22,1000001938,ASC,ONC,277,271,80,57,32,6,7,142.59,909.95,583.24,9.84,25,42,0.8535,0,LA
2026-04-23,1000001939,CLINIC,MED_SURG,76,64,38,116,13,2,2,164.42,335.96,40.0,6.26,307,66,0.7823,0,UT
2026-04-24,1000001940,FQHC,ICU,371,319,71,18,28,7,21,23.69,1746.19,199.78,7.65,89,68,0.7734,1,RI
2026-04-25,1000001941,SNF,ICU,554,540,86,30,0,9,6,200.55,188.69,311.51,2.92,347,68,0.5202,0,CA
2026-04-26,1000001942,CLINIC,ED,520,481,74,140,22,4,13,103.3,1536.68,299.46,7.15,237,3,0.5933,0,NE
2026-04-27,1000001943,LTACH,ONC,47,41,41,159,28,9,18,137.89,1696.43,224.6,3.12,123,3,0.5581,0,NC
2026-04-28,1000001944,HOSPITAL,CARD,741,499,15,42,12,17,19,194.63,2105.76,279.82,4.64,281,13,0.8823,0,WI
2026-04-29,1000001945,ASC,PEDS,152,102,95,52,42,5,12,90.93,1758.42,459.64,5.91,107,6,0.5465,0,FL
2026-04-30,1000001946,RHC,ICU,695,499,19,25,43,1,10,46.97,1713.51,47.41,6.84,200,76,0.0962,0,DE
2026-05-01,1000001947,LTACH,ORTHO,687,497,103,159,12,5,22,118.65,923.91,148.21,4.2,323,90,0.7588,1,NY
2026-05-02,1000001948,CLINIC,ORTHO,489,369,113,109,42,8,24,144.19,1565.23,614.78,9.2,134,14,0.8498,1,WI
2026-05-03,1000001949,RHC,BEHAVIORAL,475,405,83,43,23,0,14,99.21,686.51,256.63,9.7,259,70,0.3754,1,UT
2026-05-04,1000001950,SNF,MED_SURG,210,183,41,109,23,0,7,94.09,1670.41,3.69,4.49,26,83,0.4016,0,VA
