care_capacity_snapshot_date,care_capacity_facility_npi,care_capacity_facility_type_code,care_capacity_service_line_code,care_capacity_licensed_beds_count,care_capacity_staffed_beds_count,care_capacity_icu_beds_count,care_capacity_ed_bays_count,care_capacity_operating_rooms_count,care_capacity_imaging_units_mri,care_capacity_imaging_units_ct,care_capacity_primary_care_fte,care_capacity_nurse_fte,care_capacity_specialist_fte,care_capacity_patient_to_nurse_ratio,care_capacity_avg_wait_time_minutes,care_capacity_appointment_availability_days,care_capacity_closure_risk_score,care_capacity_rural_critical_access_flag,care_capacity_licensure_state_code
2023-05-06,FAC-63736726051,PHC,Oncology,1363,1154,123,30,20,0,6,152.31,1412.47,28.31,1.11,117,83,78.17,Y,IN-WB
2025-12-03,FAC-70584302286,Clinic,Surgery,647,438,62,12,33,2,11,26.07,1134.22,259.7,2.13,160,42,52.75,N,IN-JK
2021-03-08,FAC-59409431657,PHC,Cardiology,1686,1588,245,35,19,0,3,52.45,76.73,124.3,7.85,37,89,40.86,N,IN-UP
2024-01-18,FAC-90672251710,PrivateHospital,Medicine,178,102,13,8,4,5,4,117.37,1292.25,337.35,11.98,115,52,25.5,Y,IN-GJ
2025-06-30,FAC-91639058965,DistrictHospital,Dialysis,693,621,118,51,18,4,0,155.21,324.66,314.18,0.99,231,33,43.23,Y,IN-MN
2021-07-30,FAC-71008577837,PrivateHospital,Trauma,484,386,15,12,26,5,10,57.76,1700.76,37.52,13.26,181,76,63.37,N,IN-ML
2023-11-20,FAC-16212570648,PHC,Medicine,1241,1042,187,64,16,6,5,155.24,1808.35,309.14,11.68,215,34,0.78,Y,IN-AS
2025-04-10,FAC-42349385394,DistrictHospital,Pediatrics,1678,1443,162,77,22,5,8,126.57,1323.07,306.79,13.9,71,84,18.42,Y,IN-TN
2021-08-22,FAC-89923486768,CHC,Surgery,920,699,106,10,25,7,10,139.04,1549.64,276.72,14.93,29,34,13.22,Y,IN-DH
2024-06-29,FAC-75226008970,DistrictHospital,Orthopedics,278,215,42,25,14,1,5,155.07,1821.63,37.99,9.22,46,35,1.97,N,IN-DH
2025-08-07,FAC-52600014013,PrivateHospital,ObGyn,176,74,12,49,11,7,7,15.89,1971.87,51.03,3.44,13,33,66.46,N,IN-JH
2024-09-16,FAC-73827104953,DiagnosticCenter,Orthopedics,1605,1493,272,56,18,3,6,51.79,1541.95,250.3,3.09,100,22,90.55,Y,IN-TN
2024-06-05,FAC-49746653670,PHC,Cardiology,1348,1323,241,24,11,6,1,65.16,519.07,213.82,13.06,217,86,96.23,Y,IN-AR
2025-11-25,FAC-43261224670,CHC,Cardiology,1353,1320,48,30,23,0,2,216.33,2481.16,209.39,4.25,31,59,26.33,Y,IN-TS
2025-04-21,FAC-82959578632,DistrictHospital,Pediatrics,872,628,118,75,23,2,10,6.42,2053.77,79.14,7.07,90,26,56.18,N,IN-TR
2023-09-27,FAC-30649652124,PHC,Medicine,1618,1570,110,4,23,0,2,33.0,136.22,19.13,12.75,80,54,39.86,N,IN-UP
2025-04-02,FAC-48887048994,Clinic,ObGyn,1361,1182,180,76,10,3,6,88.43,545.41,169.41,9.31,11,67,53.97,Y,IN-NL
2021-07-17,FAC-79971242692,DistrictHospital,Pediatrics,369,352,45,65,25,4,5,12.79,689.02,277.45,7.95,162,64,35.88,N,IN-WB
2021-02-13,FAC-42283752969,Clinic,Trauma,1413,1358,179,1,29,2,11,55.31,2189.83,260.78,6.98,208,83,21.26,Y,IN-OD
2024-12-11,FAC-12373970618,PrivateHospital,Medicine,739,639,123,79,6,7,0,96.28,1512.9,411.58,11.44,19,86,62.28,Y,IN-TS
2023-12-30,FAC-92975387778,Clinic,Oncology,1306,1207,184,9,13,5,4,5.83,264.6,243.36,7.95,231,26,51.2,N,IN-KA
2025-10-03,FAC-68701727966,MedicalCollege,ObGyn,846,653,95,30,9,7,10,3.35,335.37,99.18,11.86,41,13,22.92,Y,IN-DL
2022-09-19,FAC-18923635182,DistrictHospital,ObGyn,578,530,44,75,22,6,0,171.07,956.45,163.32,5.97,211,58,11.18,Y,IN-HP
2022-02-17,FAC-30117441191,CHC,Medicine,1593,1515,113,48,13,2,10,160.92,485.91,212.28,14.65,132,46,67.32,N,IN-CG
2022-04-08,FAC-97964686188,DiagnosticCenter,Orthopedics,716,531,37,74,33,3,5,167.02,1641.06,335.98,13.89,25,15,40.24,Y,IN-SK
2023-05-04,FAC-55582067334,Clinic,Orthopedics,303,194,52,60,10,6,0,21.69,1786.58,7.02,2.1,37,55,93.26,Y,IN-PY
2025-12-22,FAC-29711527020,DiagnosticCenter,Cardiology,148,-23,12,48,22,7,2,166.59,1153.36,29.81,9.69,116,21,5.32,N,IN-UP
2025-11-27,FAC-27582729078,PrivateHospital,Surgery,13,-114,0,71,4,7,10,176.11,2277.19,282.23,10.78,222,30,33.81,N,IN-BR
2024-09-03,FAC-45621539206,Clinic,Medicine,1167,988,39,56,16,4,7,181.93,147.97,365.38,6.12,231,52,95.3,Y,IN-GA
2025-02-28,FAC-93038483006,PrivateHospital,Oncology,569,499,16,51,6,1,6,133.51,1822.45,107.44,13.12,194,69,42.89,N,IN-MN
2021-02-23,FAC-36857354268,DiagnosticCenter,Orthopedics,811,648,76,61,33,5,2,184.74,710.91,176.08,10.57,120,25,76.21,N,IN-RJ
2022-10-27,FAC-69531300419,PHC,Medicine,756,730,107,33,31,7,1,169.16,1525.06,181.87,7.39,155,57,1.03,N,IN-HP
2022-04-16,FAC-28322113755,DiagnosticCenter,Oncology,35,-156,3,77,30,2,2,153.46,496.73,229.18,4.12,47,82,82.05,N,IN-UP
2025-10-31,FAC-42208930930,DiagnosticCenter,Trauma,1182,1003,114,9,27,2,5,122.99,2370.73,240.95,10.13,228,68,19.43,N,IN-DH
2025-05-01,FAC-77825712835,DiagnosticCenter,ObGyn,1441,1374,50,32,7,4,8,134.42,705.75,295.36,5.23,239,5,48.9,Y,IN-JK
2021-08-21,FAC-36130352164,DiagnosticCenter,Trauma,1134,1000,76,7,0,7,1,1.94,1035.01,185.8,10.8,69,83,89.06,Y,IN-LA
2023-02-15,FAC-34733981769,Clinic,ObGyn,670,531,52,24,24,1,11,185.4,336.5,157.34,8.09,94,84,8.22,N,IN-KL
2024-05-26,FAC-33600523907,Clinic,Trauma,680,663,72,35,1,5,1,189.6,395.36,112.02,5.71,7,33,35.79,N,IN-KA
2024-03-25,FAC-84511995286,CHC,Pediatrics,545,318,93,9,31,1,7,186.35,813.0,393.45,2.56,115,0,72.41,N,IN-AN
2024-07-18,FAC-99687715015,PHC,Surgery,256,151,15,9,26,5,6,51.51,155.3,278.53,4.17,171,48,90.83,Y,IN-JK
2022-05-25,FAC-41335588546,PrivateHospital,Medicine,1665,1508,184,40,17,6,6,70.82,323.83,23.59,1.69,122,47,32.97,Y,IN-NL
2022-02-12,FAC-56753055796,Clinic,Oncology,10,9,1,34,22,6,9,95.21,2378.43,290.62,11.61,113,89,79.31,Y,IN-PB
2021-08-13,FAC-30169294395,PrivateHospital,Dialysis,592,503,27,54,13,0,8,34.01,188.2,26.96,13.04,33,66,60.32,Y,IN-RJ
2021-01-23,FAC-74936858107,CHC,Pediatrics,923,917,75,45,10,7,6,179.33,342.48,84.64,7.78,12,46,41.72,N,IN-RJ
2024-11-25,FAC-90181444655,CHC,Oncology,450,254,61,50,24,2,2,173.09,2379.73,294.46,4.13,195,25,81.78,N,IN-UK
2025-02-12,FAC-84571867277,DistrictHospital,Orthopedics,878,844,53,24,11,1,11,151.77,990.43,273.98,9.37,37,57,46.2,Y,IN-MP
2023-06-28,FAC-51578628870,CHC,Surgery,1707,1570,56,50,19,5,4,106.45,355.42,317.6,4.93,63,78,30.32,N,IN-BR
2025-07-04,FAC-24013327818,CHC,Surgery,587,400,22,1,7,6,6,63.09,2478.06,400.08,1.76,71,12,95.96,N,IN-JK
2025-02-22,FAC-51640106833,MedicalCollege,Orthopedics,789,588,141,2,13,5,7,47.64,1968.08,143.25,14.46,158,77,74.36,Y,IN-LA
2024-10-09,FAC-44187551358,PHC,Dialysis,396,192,8,70,33,2,3,137.41,2001.4,52.53,3.34,69,34,52.18,Y,IN-WB
2025-02-13,FAC-83714555323,MedicalCollege,Oncology,1093,1018,61,11,13,4,7,61.95,40.38,111.19,3.14,12,51,20.81,N,IN-AS
2024-05-16,FAC-10992680252,DistrictHospital,Dialysis,886,873,91,73,34,3,5,22.63,705.74,415.11,8.95,106,14,7.65,Y,IN-LD
2025-04-06,FAC-24979490382,PrivateHospital,Surgery,566,317,61,11,17,0,5,193.66,665.85,345.39,6.74,232,57,28.66,Y,IN-PY
2025-02-14,FAC-99063898145,Clinic,ObGyn,1534,1394,216,30,8,0,2,95.58,54.93,160.89,13.37,168,41,35.56,N,IN-AP
2022-06-03,FAC-28385670119,CHC,Orthopedics,229,-10,39,27,33,7,8,149.62,1776.31,221.26,7.81,43,39,52.7,N,IN-HR
2023-10-21,FAC-22361228960,Clinic,Surgery,1598,1598,104,79,33,7,11,199.31,938.62,304.36,6.75,203,27,52.67,Y,IN-MZ
2023-07-11,FAC-23954759480,PrivateHospital,Surgery,153,9,17,25,19,2,7,104.57,1086.67,214.39,10.6,213,37,0.26,N,IN-LA
2023-11-23,FAC-15823772758,DistrictHospital,Cardiology,1193,1046,75,62,24,0,10,145.1,71.34,136.76,3.47,179,87,63.94,Y,IN-PY
2021-01-19,FAC-67130444253,DiagnosticCenter,ObGyn,156,59,15,20,30,2,8,109.69,110.05,255.76,4.48,122,7,34.06,Y,IN-AN
2023-03-21,FAC-46236010695,CHC,Cardiology,429,230,56,58,15,5,4,5.79,965.26,13.76,10.87,201,84,74.14,N,IN-DH
2021-08-15,FAC-30597888497,Clinic,Surgery,1580,1381,128,12,9,7,6,118.96,2477.37,213.18,6.41,28,17,67.51,Y,IN-MP
2022-03-14,FAC-28113139769,MedicalCollege,Medicine,1670,1570,87,45,28,3,9,94.52,1869.35,80.59,10.88,37,56,89.85,Y,IN-ML
2024-04-10,FAC-61953932573,CHC,Surgery,1457,1209,204,34,17,2,9,32.1,890.49,320.68,3.05,155,66,28.32,N,IN-CG
2021-12-29,FAC-96132206864,DiagnosticCenter,Orthopedics,529,387,43,15,20,7,7,188.09,1747.72,172.38,2.3,215,14,23.69,N,IN-TS
2024-09-10,FAC-62949076837,DiagnosticCenter,Pediatrics,1617,1590,263,59,7,6,3,144.76,2395.02,98.11,3.65,16,24,70.65,N,IN-KL
2022-04-16,FAC-79760203726,DiagnosticCenter,Orthopedics,955,844,156,38,34,6,3,168.84,2421.56,350.71,7.24,57,11,17.96,Y,IN-AR
2024-08-02,FAC-17145828256,MedicalCollege,Medicine,688,638,60,13,24,5,8,140.0,389.39,255.88,2.18,153,78,69.96,N,IN-AP
2024-11-12,FAC-76603051726,DiagnosticCenter,ObGyn,386,261,60,3,10,6,1,205.29,175.5,317.31,6.32,219,28,46.79,Y,IN-SK
2022-09-07,FAC-30771333498,PHC,Trauma,367,364,18,44,14,2,3,85.55,833.96,271.2,3.48,43,54,73.54,N,IN-TS
2022-05-27,FAC-15343680271,Clinic,Oncology,512,306,82,33,22,1,0,197.44,2376.23,293.48,14.48,113,2,80.08,N,IN-GA
2022-01-16,FAC-87214005484,PHC,Orthopedics,1074,1002,165,37,34,2,7,177.35,2248.96,141.97,6.59,108,75,55.84,N,IN-KL
2021-07-04,FAC-86364899181,DiagnosticCenter,Medicine,145,41,5,76,22,5,3,38.81,819.7,335.98,3.78,162,83,52.14,N,IN-PB
2024-02-26,FAC-55036215097,PrivateHospital,Cardiology,1397,1258,236,53,7,5,5,208.88,185.53,73.53,12.45,102,82,79.12,N,IN-TN
2024-10-26,FAC-70760438686,MedicalCollege,Medicine,801,796,139,39,20,6,4,82.55,286.25,366.28,6.99,210,72,61.28,N,IN-MN
2024-12-31,FAC-14489375376,PHC,Trauma,1224,1121,218,33,8,7,2,33.71,847.55,30.66,5.44,148,21,40.07,N,IN-MZ
2023-05-23,FAC-33619503474,PrivateHospital,Pediatrics,944,851,90,10,2,6,1,38.88,540.19,123.39,11.69,169,32,52.82,N,IN-BR
2022-01-19,FAC-29374871994,CHC,Oncology,1005,799,167,79,25,0,0,171.97,662.07,370.85,2.6,96,7,73.38,Y,IN-TS
2025-10-31,FAC-24553338096,DiagnosticCenter,Dialysis,458,438,44,45,24,1,4,81.04,153.38,382.55,5.92,66,88,44.59,Y,IN-JH
2021-03-14,FAC-17051762087,Clinic,Pediatrics,1276,1242,38,52,22,0,6,2.02,168.1,22.1,8.78,74,47,44.84,N,IN-AR
2024-11-07,FAC-83413301530,DistrictHospital,ObGyn,1322,1240,55,21,13,3,3,64.26,1119.22,106.82,7.26,154,40,61.49,Y,IN-AR
2022-01-21,FAC-81258789785,DistrictHospital,Oncology,620,547,42,63,6,1,9,105.83,302.26,79.16,13.63,83,88,72.61,N,IN-DL
2021-03-15,FAC-58432481127,DiagnosticCenter,Medicine,269,200,11,37,25,7,6,112.24,1641.66,63.05,6.8,180,49,32.43,N,IN-TS
2023-06-10,FAC-37458489465,DistrictHospital,Trauma,164,81,25,49,10,5,4,136.45,271.21,161.36,2.18,81,14,62.54,Y,IN-DH
2021-08-07,FAC-80688611855,DistrictHospital,ObGyn,1685,1519,245,68,3,2,11,4.47,2164.77,209.13,10.29,54,19,79.79,Y,IN-TS
2023-08-17,FAC-23015014833,PrivateHospital,Dialysis,688,659,90,37,22,0,8,0.75,131.19,141.13,13.62,63,88,61.08,Y,IN-ML
2021-12-21,FAC-73920987725,DistrictHospital,Surgery,483,324,32,13,32,4,4,141.96,1593.57,209.78,11.43,141,23,22.06,Y,IN-DL
2022-07-08,FAC-97389326224,DistrictHospital,Surgery,921,796,156,27,16,0,2,68.6,811.99,266.72,8.26,16,63,72.36,N,IN-PY
2022-06-26,FAC-50850121144,DistrictHospital,Surgery,1060,982,53,25,32,0,0,171.17,1454.2,365.66,9.42,223,3,46.39,N,IN-AS
2025-11-07,FAC-42957518899,DistrictHospital,Dialysis,1450,1222,232,35,30,1,4,159.37,1059.32,266.36,1.17,110,53,55.11,Y,IN-DH
2023-04-03,FAC-16123749091,CHC,Pediatrics,1074,854,65,25,9,6,4,215.14,2107.89,103.92,6.2,152,7,69.9,Y,IN-JH
2023-04-15,FAC-75965972448,DistrictHospital,Medicine,338,244,20,36,21,1,9,164.03,690.73,392.77,13.91,211,81,73.44,Y,IN-MP
2025-07-23,FAC-24430818347,MedicalCollege,Pediatrics,201,11,6,73,27,1,3,148.63,1440.85,34.33,14.59,230,56,44.89,N,IN-GJ
2021-02-26,FAC-14245450618,DiagnosticCenter,Medicine,616,589,108,68,18,2,8,134.66,822.93,246.22,2.08,161,73,15.9,Y,IN-HP
2021-09-06,FAC-40728991721,PHC,Trauma,1118,1002,151,23,1,3,4,158.02,472.29,351.04,10.95,106,74,15.96,N,IN-DH
2024-09-08,FAC-20647926389,PHC,Medicine,1662,1573,258,72,1,7,2,46.55,637.63,320.28,9.64,140,18,40.61,Y,IN-MN
2022-01-11,FAC-87347501729,PrivateHospital,Surgery,1453,1300,53,62,22,0,3,19.24,1535.21,26.54,1.25,127,58,33.18,N,IN-LD
2021-11-11,FAC-90833331359,Clinic,Surgery,382,243,17,74,0,4,10,53.01,1683.38,379.38,14.14,33,60,24.42,Y,IN-KA
2022-09-15,FAC-13326943560,DistrictHospital,Medicine,1068,1035,111,16,28,7,3,102.03,472.41,76.91,11.19,131,85,44.57,Y,IN-UK
2021-07-07,FAC-54895850286,CHC,Medicine,1414,1312,229,7,32,7,11,44.75,969.28,205.59,6.14,80,20,73.88,Y,IN-JK
2025-05-05,FAC-97927684773,PrivateHospital,Dialysis,335,273,7,59,32,3,1,130.94,1606.94,162.25,4.97,13,23,90.19,Y,IN-CG
2021-08-28,FAC-60211007152,PrivateHospital,Medicine,153,95,8,38,25,4,10,193.45,726.63,15.68,10.77,117,66,0.87,N,IN-AR
2021-04-17,FAC-85636495481,Clinic,Trauma,64,50,6,10,9,6,2,195.77,193.07,287.37,4.91,111,49,59.39,N,IN-AR
2021-10-19,FAC-40432345809,MedicalCollege,Medicine,1666,1524,285,23,9,2,11,34.87,395.62,285.79,1.36,158,62,45.24,Y,IN-PY
2025-06-06,FAC-71010887106,PrivateHospital,Dialysis,132,-57,22,13,0,3,6,64.48,119.41,166.8,14.91,129,68,15.1,N,IN-TN
2021-09-27,FAC-53259868804,Clinic,Trauma,1766,1658,218,67,23,4,10,124.25,172.79,139.46,3.63,124,85,80.46,N,IN-KL
2025-09-08,FAC-92247445065,Clinic,Surgery,593,446,25,42,27,5,0,39.51,985.52,252.15,8.96,108,20,37.34,Y,IN-TN
2021-02-07,FAC-29657519073,PHC,Medicine,336,167,43,20,6,6,4,119.71,650.43,226.93,6.34,46,89,96.41,N,IN-TR
2025-10-21,FAC-65753877423,DistrictHospital,Dialysis,1497,1251,35,39,24,4,2,131.52,1135.22,217.84,12.15,12,56,31.48,Y,IN-TR
2025-12-16,FAC-55360218896,DistrictHospital,Medicine,1587,1445,99,31,17,7,6,180.25,2117.69,169.27,7.12,182,12,28.65,Y,IN-WB
2022-03-16,FAC-64316709253,DiagnosticCenter,Pediatrics,894,811,69,57,3,5,10,156.74,684.02,353.68,8.43,73,86,40.75,Y,IN-AN
2024-12-21,FAC-43490345075,PHC,Medicine,66,41,9,41,26,7,0,91.1,1821.11,189.73,12.15,199,31,31.21,N,IN-GA
2021-10-18,FAC-24361151438,DistrictHospital,Oncology,656,510,62,67,6,7,2,93.15,1669.13,218.53,6.59,78,73,82.77,Y,IN-UP
2023-02-03,FAC-34993129413,Clinic,Orthopedics,830,617,122,15,12,2,7,124.19,2220.99,239.61,2.91,175,67,93.38,N,IN-RJ
2024-06-18,FAC-31915361993,DistrictHospital,Oncology,1520,1299,177,9,13,0,9,162.71,421.71,148.6,9.55,136,41,27.49,Y,IN-MP
2023-03-12,FAC-48751763391,PHC,Dialysis,544,448,82,53,18,4,1,166.57,1145.09,218.57,5.56,76,31,32.42,N,IN-DH
2021-04-15,FAC-58685414781,PHC,Dialysis,641,479,14,0,34,4,1,163.45,963.85,275.0,12.26,126,68,72.81,Y,IN-PB
2025-09-17,FAC-52680869891,DistrictHospital,Medicine,1575,1515,123,8,4,5,2,56.81,1634.31,51.49,7.14,207,19,75.82,Y,IN-AS
2024-01-05,FAC-34443395480,Clinic,Pediatrics,1042,814,122,29,2,5,3,13.42,114.87,46.98,7.22,32,51,56.82,N,IN-AS
2025-06-08,FAC-72186581530,Clinic,Trauma,1302,1126,65,78,0,4,6,150.94,486.99,196.13,6.62,181,38,26.75,N,IN-CG
2025-07-08,FAC-22379845981,DiagnosticCenter,Pediatrics,802,641,139,76,16,0,11,103.41,1832.52,404.82,10.24,126,52,60.49,Y,IN-BR
2024-09-14,FAC-68705649181,Clinic,ObGyn,280,174,29,74,31,4,1,36.76,767.85,142.46,8.55,201,64,83.44,N,IN-CH
2021-02-16,FAC-38065200920,PrivateHospital,Oncology,1286,1268,180,11,28,4,1,156.79,109.25,118.85,2.97,150,22,83.87,Y,IN-JH
2024-06-19,FAC-79521491758,PHC,Surgery,1716,1637,124,3,15,6,7,167.68,1236.65,98.58,12.05,232,6,53.69,N,IN-MH
2023-07-12,FAC-89658454251,MedicalCollege,Surgery,901,898,68,22,13,5,1,174.34,515.76,297.78,13.79,74,17,5.31,Y,IN-MP
2022-03-26,FAC-65414620930,DistrictHospital,Dialysis,1438,1270,201,77,27,5,4,200.85,2429.31,232.48,1.75,140,75,34.99,N,IN-JH
2023-10-22,FAC-64966670300,DistrictHospital,Pediatrics,1644,1464,273,25,3,0,3,85.0,592.59,385.26,12.45,75,86,93.16,N,IN-TS
2024-09-13,FAC-65066735165,Clinic,ObGyn,479,319,67,22,31,2,2,96.55,19.63,66.71,0.54,72,69,13.18,Y,IN-AN
2022-05-09,FAC-35255100368,DiagnosticCenter,Trauma,1233,1012,50,72,14,2,9,25.97,2138.33,136.25,9.24,82,44,28.2,N,IN-RJ
2021-07-16,FAC-88106166553,CHC,Cardiology,1132,1048,49,70,18,1,0,73.99,2241.64,327.28,2.44,205,24,25.83,Y,IN-GJ
2024-02-09,FAC-57051076637,DistrictHospital,Surgery,898,671,139,32,3,0,10,143.16,1088.43,46.43,5.97,107,6,34.46,Y,IN-TN
2022-06-21,FAC-79666187450,DiagnosticCenter,ObGyn,138,126,7,49,13,6,4,160.64,1995.49,51.63,7.77,98,57,22.6,N,IN-AN
2021-08-17,FAC-18818030425,PrivateHospital,Dialysis,853,797,19,34,23,6,4,111.39,2171.31,232.95,1.35,113,3,94.07,N,IN-BR
2021-12-04,FAC-17372744333,PHC,Orthopedics,96,-17,13,29,30,1,6,203.24,2392.1,325.0,14.46,22,9,45.56,N,IN-GA
2021-11-23,FAC-20610207073,DiagnosticCenter,ObGyn,1440,1303,82,77,13,5,3,16.86,1971.13,197.03,12.67,60,81,55.38,N,IN-TS
2021-09-19,FAC-58268736650,MedicalCollege,Oncology,53,-138,2,55,32,1,4,171.28,984.65,360.08,13.76,229,27,71.96,N,IN-HR
2022-11-09,FAC-83223959298,DiagnosticCenter,Medicine,872,705,120,37,18,3,1,192.46,1913.88,165.51,4.33,30,71,40.25,Y,IN-CG
2023-04-07,FAC-28863062165,PHC,Oncology,1285,1051,190,1,5,0,4,61.09,907.62,32.73,1.35,171,63,11.25,N,IN-CH
2024-01-16,FAC-14334444374,DistrictHospital,Medicine,1551,1525,255,51,26,0,10,135.33,1471.08,133.08,14.28,69,29,59.24,Y,IN-CH
2021-08-26,FAC-79736658198,MedicalCollege,Medicine,1575,1429,162,25,20,2,6,191.95,1341.56,336.53,8.97,163,64,66.45,Y,IN-NL
2025-03-14,FAC-45237353854,DistrictHospital,Medicine,1131,1006,85,36,24,5,0,39.26,936.69,279.89,1.62,224,25,6.62,N,IN-TS
2023-01-05,FAC-72939846380,DiagnosticCenter,Orthopedics,999,876,85,32,26,2,4,99.59,252.21,281.86,14.66,140,48,20.31,N,IN-MN
2021-07-14,FAC-26213625382,CHC,Dialysis,1197,1133,62,40,33,1,9,129.53,1472.45,383.08,4.04,213,66,83.43,Y,IN-LA
2021-06-16,FAC-81168757279,DistrictHospital,ObGyn,448,324,74,41,13,5,3,128.99,1582.58,273.26,4.06,232,32,35.71,N,IN-SK
2023-03-29,FAC-47312851016,DiagnosticCenter,Cardiology,1635,1524,72,8,26,6,1,33.25,1662.29,216.72,8.51,167,70,75.47,Y,IN-JH
2024-10-04,FAC-25185824636,Clinic,Orthopedics,569,469,81,62,23,6,2,101.74,126.39,350.88,7.98,20,25,62.78,Y,IN-CG
2023-11-01,FAC-60539271867,PrivateHospital,Medicine,1276,1247,209,6,24,3,3,139.94,405.57,322.65,13.39,147,1,57.03,N,IN-JK
2023-11-05,FAC-54458059340,PrivateHospital,Trauma,1302,1171,201,2,12,7,4,167.09,467.79,346.74,14.89,173,9,41.56,Y,IN-DL
2023-03-18,FAC-22943694754,MedicalCollege,Oncology,1334,1296,45,69,16,5,4,40.78,2267.01,179.73,0.64,86,23,0.8,N,IN-LA
2024-11-18,FAC-86857491438,Clinic,Pediatrics,90,12,9,9,6,3,4,65.13,2037.38,49.41,10.96,172,3,60.9,Y,IN-AR
2022-01-26,FAC-49667462315,MedicalCollege,Orthopedics,1435,1278,90,79,3,6,1,60.56,91.73,46.14,9.87,32,60,31.08,N,IN-LA
2022-12-14,FAC-70907010613,DiagnosticCenter,Oncology,1575,1446,227,18,20,7,5,139.58,2047.31,171.59,14.99,72,51,89.42,Y,IN-DL
2021-03-11,FAC-83863485822,DiagnosticCenter,Surgery,906,789,98,61,8,6,9,11.03,1333.55,266.11,8.21,201,3,15.18,N,IN-OD
2025-12-22,FAC-76463545329,PHC,Medicine,1443,1379,250,14,8,2,2,14.82,889.78,69.66,7.21,47,12,5.76,N,IN-MZ
2021-02-08,FAC-23798652505,PHC,Surgery,1452,1247,229,69,11,0,5,68.57,1056.97,314.81,2.57,214,11,79.32,N,IN-NL
2024-12-25,FAC-20481229992,DistrictHospital,Orthopedics,247,112,24,27,11,1,10,140.18,1914.82,14.73,14.09,235,85,87.16,N,IN-MZ
2023-01-18,FAC-24920281474,PrivateHospital,Trauma,220,20,23,56,1,4,3,41.65,342.12,67.39,5.25,28,49,69.72,Y,IN-KA
2021-11-24,FAC-27417343005,DiagnosticCenter,Orthopedics,1106,1062,113,52,15,5,9,9.29,2482.06,158.38,13.03,220,80,6.57,N,IN-HP
2023-09-13,FAC-13189819548,DiagnosticCenter,Surgery,1363,1247,140,58,26,1,5,60.76,1358.64,124.64,13.02,29,0,44.94,N,IN-AR
2025-06-09,FAC-22722447820,CHC,Medicine,1651,1536,77,74,34,4,2,215.38,2139.93,19.46,12.9,177,51,9.01,Y,IN-TS
2021-09-16,FAC-61984656254,MedicalCollege,Trauma,297,274,51,77,30,0,6,86.99,2011.74,260.47,5.69,127,50,85.45,Y,IN-AN
2021-03-20,FAC-53493608118,PrivateHospital,Dialysis,304,87,8,39,1,3,0,79.57,29.59,236.31,1.71,196,69,76.13,Y,IN-HP
2025-03-29,FAC-42017157298,DistrictHospital,Trauma,1259,1107,183,13,27,3,9,203.73,210.79,105.94,8.95,160,46,3.05,Y,IN-OD
2024-04-23,FAC-17044918367,PrivateHospital,Dialysis,200,125,20,79,16,0,2,30.9,205.0,312.42,1.93,54,65,9.76,N,IN-PB
2024-09-24,FAC-46048121759,MedicalCollege,Oncology,163,121,25,27,6,3,0,73.14,434.89,98.3,14.43,51,73,51.43,Y,IN-AN
2023-07-27,FAC-44440824286,PHC,Trauma,1136,1128,86,44,4,2,11,199.32,1690.41,214.19,13.91,100,0,34.77,Y,IN-UK
2021-08-31,FAC-89108413870,Clinic,Dialysis,852,726,83,42,16,3,4,15.8,1480.42,30.3,6.47,226,35,32.94,Y,IN-KA
2025-07-20,FAC-35432090762,PHC,Trauma,574,487,17,43,21,1,7,45.36,2250.96,134.88,9.52,233,53,77.0,N,IN-AN
2024-03-14,FAC-26153975310,DistrictHospital,Dialysis,1060,941,32,50,10,3,2,71.28,2300.3,398.6,6.9,198,82,31.05,Y,IN-GJ
2022-01-03,FAC-68963096485,DistrictHospital,Orthopedics,133,-54,10,59,30,2,8,158.91,382.09,82.46,11.73,168,62,70.65,Y,IN-NL
2025-08-10,FAC-57784066225,MedicalCollege,Orthopedics,926,745,62,39,8,1,3,200.37,624.71,223.45,3.89,63,14,38.86,Y,IN-PY
2022-10-11,FAC-69543598574,PrivateHospital,Oncology,592,519,42,3,18,0,11,62.26,670.0,180.08,11.57,236,6,59.93,Y,IN-KA
2021-01-04,FAC-64977006631,DiagnosticCenter,Medicine,254,168,21,8,0,0,0,45.52,1958.6,34.67,2.02,180,40,76.52,N,IN-KL
2022-06-13,FAC-75875493571,CHC,Pediatrics,1624,1584,226,0,24,3,7,92.87,1467.67,222.23,14.6,198,1,6.32,Y,IN-HP
2023-07-03,FAC-77810179779,MedicalCollege,ObGyn,113,-120,18,25,9,5,11,103.11,417.76,413.28,3.95,25,84,43.24,N,IN-HR
2022-11-06,FAC-12801600691,CHC,Dialysis,115,-81,19,77,34,5,0,163.11,676.95,302.23,5.13,166,72,49.31,N,IN-UP
2024-11-29,FAC-96571854542,DistrictHospital,Pediatrics,1416,1236,61,47,12,7,0,195.73,2052.52,364.25,3.72,207,15,91.08,Y,IN-GJ
2022-01-11,FAC-90984127165,PHC,Oncology,386,371,27,75,31,2,10,213.53,386.8,354.04,5.29,215,82,46.91,Y,IN-AP
2025-04-21,FAC-88759368377,PHC,Oncology,1411,1209,237,35,21,6,10,36.02,169.38,293.49,13.31,181,18,68.24,N,IN-JK
2022-12-09,FAC-68656796627,DistrictHospital,Medicine,1335,1127,106,9,31,1,8,216.56,1032.78,1.91,0.73,221,42,50.27,Y,IN-WB
