demo_household_survey_year,demo_household_household_id_sample,demo_household_relationship_to_householder,demo_household_family_type_code,demo_household_marital_status,demo_household_number_of_children_u18,demo_household_multigenerational_flag,demo_household_single_parent_flag,demo_household_cohabiting_partner_flag,demo_household_household_income_ratio_poverty,demo_household_housing_cost_burden_pct,demo_household_crowding_persons_per_room,demo_household_vehicle_count_household,demo_household_internet_access_type,demo_household_language_spoken_at_home,demo_household_disability_status_household,demo_household_caregiving_hours_week,demo_household_childcare_cost_monthly,demo_household_eldercare_responsibility_flag,demo_household_sampling_stratum
2022,690c72b46e97,Sibling,Joint,Separated,5,N,Y,Y,0.24,33.4,0.54,1,Fixed_broadband,Hindi,Any,52,13277,Y,Metro
2020,13d8287fa099,Sibling,Joint,Married,1,Y,Y,Y,3.35,12.2,3.75,1,Fixed_broadband,Punjabi,Any,32,2061,N,Town
2019,7706cb7d9ba7,Spouse,Extended,Widowed,6,Y,Y,Y,4.57,36.0,1.22,1,Mobile_broadband,Telugu,None,65,23573,Y,Rural
2021,d1ef44868a58,Spouse,Extended,Widowed,2,Y,N,N,3.07,36.8,4.49,0,Both,Telugu,Any,30,17105,Y,Town
2019,1685e0f6d734,Sibling,Extended,Separated,6,N,N,N,3.84,12.3,3.82,3,Mobile_broadband,Hindi,None,26,3798,Y,Metro
2023,8a85138be97b,Other,Joint,Separated,2,Y,Y,Y,4.42,75.0,0.93,3,Fixed_broadband,Assamese,None,79,931,N,Rural
2025,703ea14375d1,Parent,Nuclear,Widowed,2,Y,Y,N,3.53,63.8,2.53,0,Fixed_broadband,Gujarati,Any,79,16485,Y,Rural
2025,491cb64495dd,Head,Joint,Separated,2,N,Y,Y,2.62,15.3,2.16,2,None,Urdu,None,23,28508,Y,Urban
2019,f59d4fedc46d,Parent,Single_person,Widowed,2,Y,Y,Y,4.44,68.8,0.5,2,Fixed_broadband,Bengali,None,26,3315,N,Urban
2018,9d5b7f462453,Spouse,Extended,Married,6,N,N,N,3.3,50.8,3.01,1,None,Other,Any,5,7792,Y,Metro
2025,1aa36413361f,Child,Joint,Divorced,1,Y,Y,N,1.72,54.7,1.46,1,Both,Kannada,Any,63,23083,Y,Rural
2019,15c2fdb18089,Sibling,Nuclear,Divorced,1,N,N,N,2.2,38.4,1.96,1,Both,Tamil,None,78,5804,Y,Urban
2024,ce7c06716e87,Child,Joint,Widowed,4,N,Y,Y,2.48,54.9,2.09,4,Both,Urdu,None,58,24655,N,Urban
2021,e1fd38e58f28,Head,Single_person,Widowed,4,N,Y,N,3.81,56.1,2.12,0,Fixed_broadband,Tamil,Any,79,11428,Y,Urban
2022,cb67eec36e1e,Other,Joint,Separated,3,N,N,N,2.01,30.4,0.75,1,Both,Tamil,Any,23,16016,N,Metro
2018,9f0e1ed93c9d,Sibling,Joint,Never_married,3,N,Y,N,1.96,52.3,1.3,1,Fixed_broadband,Kannada,None,18,2812,Y,Urban
2025,7762f1ff3521,Spouse,Extended,Never_married,4,Y,N,Y,1.69,57.1,2.77,4,Both,Bengali,Any,45,1050,Y,Rural
2021,14fb465df0ad,Sibling,Nuclear,Widowed,3,N,Y,Y,3.09,40.7,4.5,2,Fixed_broadband,Telugu,Any,66,9795,Y,Town
2022,e264ef451504,Other,Joint,Widowed,3,N,N,N,4.21,34.6,4.28,0,Mobile_broadband,Marathi,Any,65,2879,N,Rural
2018,3aef338841d8,Child,Extended,Married,2,N,Y,Y,1.83,77.3,3.68,4,Fixed_broadband,Kannada,Any,59,3970,Y,Rural
2022,53b110def3c3,Parent,Joint,Married,0,Y,N,Y,3.25,49.2,3.01,2,Both,Other,None,3,16700,N,Metro
2023,ce256600f49d,Other,Nuclear,Divorced,5,Y,Y,Y,4.26,1.5,4.28,4,None,Other,None,22,24457,Y,Urban
2025,bc73c832d39a,Head,Single_person,Separated,4,Y,Y,N,2.45,7.4,4.44,3,Fixed_broadband,Assamese,Any,16,112,N,Rural
2023,6517d1a9579e,Other,Nuclear,Separated,0,Y,Y,Y,1.51,62.9,2.51,2,Mobile_broadband,Hindi,Any,2,21873,N,Town
2019,1ffebed4d9d9,Sibling,Joint,Divorced,2,N,Y,Y,4.4,77.3,4.46,0,None,Tamil,Any,10,26248,N,Metro
2025,d48fc494eb94,Other,Single_person,Widowed,3,N,Y,N,2.55,58.7,4.34,0,Mobile_broadband,Other,None,80,27360,N,Metro
2021,662f2ac5a048,Other,Joint,Separated,4,N,N,N,4.26,56.7,2.87,4,Mobile_broadband,Tamil,Any,47,25713,N,Urban
2022,edd3d8598f8c,Spouse,Nuclear,Married,2,N,N,N,4.49,16.0,3.51,2,None,Kannada,Any,18,19657,N,Town
2024,beb87e44a367,Other,Joint,Never_married,2,N,N,Y,4.43,75.8,1.64,0,Mobile_broadband,Kannada,Any,77,15551,Y,Metro
2020,4eed7e90cdd6,Sibling,Joint,Divorced,5,Y,N,N,3.63,32.9,3.4,3,Fixed_broadband,Gujarati,None,26,14810,Y,Rural
2018,be1112854633,Child,Single_person,Widowed,3,N,Y,Y,1.11,22.2,3.72,2,None,Gujarati,Any,40,15423,N,Metro
2020,45116097239b,Parent,Single_person,Separated,3,N,Y,Y,2.77,11.1,2.23,4,Both,Malayalam,None,33,10570,N,Urban
2023,f245ef951dc2,Sibling,Extended,Separated,5,N,Y,N,4.92,4.4,2.62,0,Fixed_broadband,Gujarati,None,68,21864,Y,Rural
2022,d09d457d4e43,Spouse,Single_person,Widowed,0,Y,Y,Y,4.61,56.4,3.92,2,Mobile_broadband,Gujarati,Any,26,14870,N,Urban
2020,2d92660537c0,Parent,Joint,Separated,3,Y,Y,N,2.77,42.6,0.98,3,None,Odia,None,75,14303,Y,Urban
2021,a1eddcee4f1e,Other,Joint,Widowed,4,N,N,Y,1.91,75.9,2.14,0,Fixed_broadband,Hindi,Any,52,25837,N,Rural
2024,ef2aac50dc5f,Spouse,Joint,Divorced,3,Y,Y,N,3.18,25.7,1.81,3,Fixed_broadband,Urdu,None,10,10168,Y,Town
2022,9ac989f38cb1,Other,Nuclear,Separated,2,Y,N,N,4.24,11.1,2.21,0,None,Kannada,Any,73,22788,N,Town
2018,6ed62b1f80b5,Sibling,Extended,Married,4,Y,N,N,4.62,64.3,4.28,0,None,Punjabi,Any,3,12774,N,Urban
2024,80a49174cbac,Other,Single_person,Divorced,0,Y,Y,N,4.97,17.1,2.62,1,Fixed_broadband,Marathi,None,71,1019,N,Urban
2019,18bd13a8f2bd,Parent,Nuclear,Never_married,1,Y,N,N,4.51,8.3,2.82,4,Fixed_broadband,Kannada,None,41,5077,N,Rural
2022,b77dbf39bc88,Head,Extended,Widowed,5,Y,N,Y,4.58,48.1,4.85,2,Both,Punjabi,Any,74,7290,Y,Rural
2024,7ff4f74838ca,Head,Joint,Divorced,5,Y,N,N,3.28,67.2,0.69,4,Mobile_broadband,Kannada,None,80,10269,Y,Town
2020,d4e680233036,Parent,Extended,Married,5,Y,N,N,1.4,13.4,3.88,4,Both,Urdu,Any,6,15933,N,Rural
2018,282d323fda64,Sibling,Joint,Never_married,1,Y,N,N,1.68,59.6,3.54,3,None,Kannada,Any,35,16485,N,Urban
2020,a0a34caa62a2,Parent,Single_person,Never_married,3,Y,N,N,3.56,61.2,2.63,0,Fixed_broadband,Urdu,None,66,25882,Y,Rural
2021,25ebedf5102e,Other,Joint,Divorced,0,N,N,N,2.23,1.4,3.02,4,None,Punjabi,None,35,11830,Y,Town
2021,9e680c8a07cd,Head,Extended,Divorced,6,Y,N,N,4.6,70.5,2.63,3,None,Urdu,Any,45,27610,Y,Rural
2024,90321849cc51,Spouse,Nuclear,Divorced,2,N,N,N,3.33,11.1,3.41,2,None,Odia,Any,41,7797,Y,Urban
2023,3ea26bbfa07c,Head,Joint,Married,2,N,Y,Y,3.9,20.1,4.31,2,None,Bengali,Any,78,16881,Y,Rural
2020,ab591f883489,Parent,Single_person,Married,1,Y,Y,N,4.2,63.6,3.29,2,Mobile_broadband,Malayalam,None,32,11639,N,Town
2025,43a66aee197b,Parent,Single_person,Divorced,2,N,Y,N,1.86,48.1,4.65,3,Mobile_broadband,Telugu,None,76,14842,Y,Town
2020,bf853c8689e9,Sibling,Nuclear,Widowed,3,Y,Y,N,4.22,77.3,2.12,4,Both,Odia,None,39,5526,N,Urban
2018,3c1d63a47d34,Head,Nuclear,Married,3,N,Y,N,2.68,59.0,3.47,3,Mobile_broadband,Odia,Any,17,1928,Y,Urban
2025,c33d99cb43f2,Child,Nuclear,Separated,5,Y,N,Y,2.72,41.5,1.01,3,Mobile_broadband,Assamese,Any,43,24353,Y,Metro
2018,d5daac8e9e36,Child,Joint,Never_married,6,Y,Y,N,2.67,48.9,1.21,3,Mobile_broadband,Tamil,Any,36,24079,N,Metro
2024,25c20432e927,Other,Extended,Divorced,5,Y,N,Y,0.61,1.4,0.33,0,Fixed_broadband,Assamese,Any,75,10721,N,Metro
2023,7e3e9910f2b9,Head,Joint,Separated,4,N,Y,Y,3.72,53.4,0.22,2,Both,Kannada,Any,45,28136,N,Metro
2021,96f4cabecfe6,Child,Single_person,Divorced,5,N,N,Y,4.24,42.1,2.87,4,None,Urdu,Any,67,9236,N,Urban
2018,c9f72b685cbf,Other,Single_person,Widowed,3,Y,Y,Y,1.96,70.0,3.85,0,Both,Other,Any,72,26422,N,Town
2021,b8c85efb6dec,Spouse,Extended,Widowed,4,N,Y,Y,3.37,76.6,0.71,0,Fixed_broadband,Urdu,None,15,5591,Y,Urban
2019,9cb92785c42f,Child,Joint,Married,0,Y,Y,N,2.04,63.3,0.9,0,Both,Other,None,33,11111,N,Urban
2024,9dff483f1450,Head,Nuclear,Married,2,Y,Y,N,1.19,20.7,2.59,2,Both,Assamese,None,49,868,Y,Metro
2024,fc1980752943,Sibling,Joint,Widowed,6,N,N,N,1.39,58.3,2.8,1,Mobile_broadband,Hindi,None,70,6493,N,Rural
2018,0a5ee44202c4,Child,Extended,Divorced,1,Y,Y,Y,1.91,53.0,3.67,2,None,Punjabi,Any,37,19213,Y,Rural
2023,14d51eee3bf5,Parent,Nuclear,Divorced,4,N,N,N,4.68,41.0,0.29,4,Mobile_broadband,Other,None,25,27200,Y,Rural
2022,d31cfe166992,Other,Nuclear,Separated,1,Y,N,Y,3.38,36.1,4.27,4,Mobile_broadband,Kannada,Any,79,26342,Y,Metro
2023,433b610f599d,Head,Extended,Never_married,5,N,N,N,4.51,43.0,3.85,1,Both,Bengali,None,27,9467,Y,Urban
2022,8f82199d9b00,Head,Single_person,Separated,2,Y,N,Y,1.75,75.0,0.9,3,Both,Odia,None,39,22632,Y,Urban
2021,c9f9fd61634b,Other,Single_person,Widowed,3,N,N,Y,3.63,79.3,4.72,4,Both,Urdu,Any,54,12729,Y,Town
2018,2e1d95c6eb65,Parent,Single_person,Separated,5,N,N,Y,4.84,70.1,4.61,2,Mobile_broadband,Kannada,None,44,12733,N,Metro
2021,e8282493b59e,Sibling,Single_person,Never_married,2,Y,Y,N,3.44,21.4,0.71,1,Mobile_broadband,Bengali,None,75,9370,N,Rural
2021,661073f6ef7c,Sibling,Single_person,Married,4,Y,N,N,4.37,41.8,2.59,3,Fixed_broadband,Telugu,Any,45,14981,N,Rural
2025,a14fafd6c55b,Child,Nuclear,Separated,4,Y,N,Y,2.16,18.3,1.29,0,None,Assamese,Any,64,4634,Y,Rural
2024,cf8822e84819,Sibling,Extended,Never_married,4,Y,N,Y,4.58,10.9,4.05,2,Mobile_broadband,Punjabi,Any,3,12203,Y,Urban
2024,4849c990702e,Parent,Joint,Separated,0,N,Y,N,4.45,75.9,1.87,1,Fixed_broadband,Other,None,64,3132,Y,Metro
2023,1bb3acaf3dce,Other,Joint,Never_married,3,Y,N,Y,3.73,11.9,3.51,3,Both,Other,Any,27,23279,N,Town
2018,3b56aa8d3977,Child,Nuclear,Separated,4,N,N,Y,3.11,30.0,1.07,1,Mobile_broadband,Kannada,Any,35,10512,Y,Town
2025,f3574162fcef,Parent,Joint,Divorced,2,Y,N,Y,0.95,76.6,0.31,0,None,Bengali,None,35,8400,N,Urban
2021,9bf35488a091,Other,Extended,Divorced,4,Y,N,Y,2.9,43.7,1.42,4,Fixed_broadband,Telugu,Any,11,18486,N,Town
2018,a56b32fec492,Child,Single_person,Married,6,Y,Y,Y,4.91,48.9,1.26,2,Mobile_broadband,Hindi,Any,71,667,N,Town
2018,5939b598c647,Sibling,Extended,Married,1,N,Y,N,2.78,59.4,4.45,4,None,Kannada,Any,80,21864,Y,Urban
2024,0e71eb7852e6,Spouse,Extended,Married,4,N,Y,N,0.41,67.4,3.2,4,None,Urdu,None,42,18053,Y,Town
2022,674d23ca697c,Other,Extended,Separated,2,N,N,N,0.77,26.7,2.0,0,Mobile_broadband,Assamese,None,43,1139,N,Town
2022,cc5008625d20,Sibling,Single_person,Separated,4,N,N,N,0.86,10.3,3.13,0,Fixed_broadband,Kannada,None,26,26283,Y,Town
2024,5ce41f9353e1,Parent,Extended,Separated,5,Y,N,N,4.31,40.3,3.6,3,Fixed_broadband,Odia,Any,19,9287,Y,Urban
2022,23dcfcc02ea5,Head,Extended,Never_married,0,Y,N,Y,2.55,51.9,2.23,3,None,Other,Any,69,27905,Y,Urban
2020,79a0abe3288e,Other,Joint,Married,3,Y,Y,N,4.0,11.5,4.38,1,Mobile_broadband,Tamil,None,9,7151,N,Urban
2019,b88efd93379e,Parent,Joint,Divorced,5,N,N,Y,3.27,28.5,4.9,2,Both,Hindi,None,7,28723,Y,Urban
2023,e10246acda01,Child,Extended,Never_married,0,Y,Y,N,1.01,51.3,0.67,4,Fixed_broadband,Urdu,Any,49,1472,N,Metro
2024,a92f92699b0e,Head,Extended,Divorced,0,N,N,N,3.18,77.8,4.8,3,Fixed_broadband,Assamese,None,65,6333,Y,Rural
2023,755c5a9b0ff4,Head,Single_person,Never_married,4,N,Y,Y,1.85,56.0,1.77,0,Both,Marathi,Any,66,23533,Y,Town
2018,aaacf1ccd3e3,Parent,Joint,Separated,0,N,Y,Y,4.4,47.9,0.85,3,Both,Telugu,None,45,22525,Y,Rural
2022,7396b34c1632,Spouse,Joint,Never_married,1,Y,N,Y,3.27,2.7,1.37,0,Fixed_broadband,Kannada,None,68,3189,N,Urban
2018,b7511a446e6b,Head,Extended,Widowed,6,N,Y,N,1.71,51.8,1.02,0,None,Urdu,Any,7,19630,N,Metro
2022,0ba5f2b96cdc,Spouse,Nuclear,Never_married,4,Y,N,N,2.45,60.1,2.8,1,None,Other,None,51,21568,N,Rural
2022,a62dbf4a30e1,Child,Nuclear,Separated,3,N,Y,N,0.22,66.4,2.39,3,Fixed_broadband,Odia,Any,45,8100,Y,Urban
2024,d20dc2259e9f,Child,Nuclear,Divorced,2,Y,N,N,0.72,43.0,3.96,3,Mobile_broadband,Malayalam,None,33,15038,N,Town
2021,80423e3e9376,Spouse,Nuclear,Never_married,4,N,Y,N,2.69,21.5,4.24,0,None,Marathi,Any,1,27618,Y,Metro
2021,a1467e031118,Other,Joint,Never_married,2,Y,N,Y,0.25,78.9,4.43,1,Mobile_broadband,Bengali,Any,30,27985,Y,Town
2018,829bfb44b3d5,Sibling,Single_person,Divorced,2,N,N,N,0.72,46.8,3.89,3,None,Malayalam,None,34,8079,N,Urban
2025,0b4693d55fc8,Head,Single_person,Widowed,4,Y,Y,Y,2.18,48.0,3.83,4,Fixed_broadband,Telugu,Any,77,16563,N,Rural
2018,a182c289748a,Child,Single_person,Separated,1,N,N,N,2.14,7.3,2.97,3,None,Telugu,None,66,27180,Y,Urban
2025,155306e00582,Parent,Nuclear,Married,0,N,Y,N,1.97,70.9,4.78,0,Mobile_broadband,Assamese,Any,67,26722,N,Rural
2021,785944276ba0,Child,Single_person,Married,5,Y,N,N,1.69,56.4,1.55,3,Both,Marathi,None,20,23869,N,Town
2019,62f3b2783561,Sibling,Extended,Never_married,1,Y,N,N,4.86,57.2,4.09,0,Both,Malayalam,None,54,13978,Y,Metro
2021,58ea22cb0d3b,Sibling,Nuclear,Divorced,0,Y,Y,N,3.45,14.3,1.05,0,Fixed_broadband,Hindi,Any,58,23431,N,Town
2024,bef56d03bf2f,Other,Joint,Divorced,1,N,Y,Y,4.1,32.3,4.52,0,None,Telugu,Any,24,13472,Y,Town
2022,9e2b8b8d1258,Child,Nuclear,Separated,2,Y,N,Y,1.18,53.4,1.06,1,Both,Hindi,None,64,29227,Y,Town
2023,f7fa8c36c859,Spouse,Single_person,Married,2,Y,N,N,0.39,68.6,4.75,1,Fixed_broadband,Urdu,Any,72,2740,N,Metro
2019,962c73a9c021,Parent,Nuclear,Widowed,5,N,N,Y,3.94,42.3,1.93,0,None,Tamil,None,18,19519,Y,Town
2025,65747cb3be36,Sibling,Joint,Divorced,6,N,Y,Y,4.98,25.2,0.76,2,Fixed_broadband,Malayalam,None,48,11063,Y,Metro
2023,0ed22d1cae2c,Sibling,Single_person,Married,4,Y,Y,N,1.91,22.3,1.8,0,Fixed_broadband,Tamil,Any,15,20059,N,Rural
2023,d331fedc41bc,Head,Nuclear,Divorced,5,Y,N,N,2.36,25.8,4.76,2,None,Urdu,Any,7,2014,N,Rural
2025,d57eaaa22b78,Spouse,Nuclear,Separated,1,N,Y,N,0.72,63.8,2.43,3,Both,Gujarati,Any,59,11673,Y,Urban
2023,c7117780ae81,Spouse,Joint,Divorced,1,N,Y,N,0.83,23.8,2.39,2,Both,Kannada,Any,66,27771,N,Rural
2022,3ae2bfdee7f3,Child,Extended,Divorced,0,N,N,N,0.59,3.3,0.65,3,Mobile_broadband,Punjabi,Any,68,27681,N,Metro
2018,bf410850e8c4,Other,Single_person,Never_married,3,N,N,Y,0.99,12.5,2.91,4,Mobile_broadband,Odia,None,65,14328,Y,Town
2018,ab38adc089b6,Other,Single_person,Widowed,6,N,Y,Y,3.46,45.0,2.69,4,None,Odia,None,77,27468,Y,Rural
2025,433cf847e4a3,Sibling,Single_person,Married,2,N,N,Y,2.11,73.4,2.78,3,Fixed_broadband,Kannada,None,49,22549,Y,Town
2019,51756e68d76a,Head,Extended,Widowed,5,N,N,N,4.03,74.1,2.0,4,Fixed_broadband,Marathi,Any,53,8423,N,Town
2018,86f7e54c6377,Spouse,Nuclear,Married,4,Y,N,Y,4.26,37.9,4.05,4,Mobile_broadband,Telugu,Any,17,5919,N,Town
2019,04fa6678994c,Sibling,Single_person,Married,5,Y,Y,Y,0.96,47.8,3.86,0,Mobile_broadband,Kannada,Any,53,11435,N,Town
2022,9bb201926cd5,Spouse,Joint,Widowed,5,Y,Y,Y,3.44,20.5,2.84,0,None,Odia,Any,31,14854,Y,Urban
2025,8c57432d555f,Child,Joint,Separated,3,Y,N,Y,2.29,66.2,0.72,2,Fixed_broadband,Urdu,Any,64,10368,N,Town
2024,d4b0d9d63616,Spouse,Joint,Separated,2,N,Y,Y,4.43,12.5,2.61,2,Fixed_broadband,Bengali,Any,55,6822,N,Rural
2023,b8e9ec8a3b94,Parent,Extended,Married,4,Y,Y,Y,4.48,19.5,0.8,3,None,Malayalam,Any,63,20536,Y,Town
2025,b60869432558,Head,Single_person,Married,4,Y,Y,Y,0.84,7.0,1.7,1,None,Malayalam,Any,74,21905,Y,Urban
2021,09b6640ddbdc,Child,Nuclear,Widowed,5,Y,Y,Y,2.41,12.5,0.94,4,Mobile_broadband,Tamil,None,49,17143,N,Urban
2024,a4a5b5ef9cc7,Sibling,Single_person,Widowed,5,N,Y,N,1.43,63.9,3.16,1,Mobile_broadband,Gujarati,Any,80,9918,N,Town
2021,5cf19f735af2,Sibling,Nuclear,Married,6,N,Y,N,4.5,20.8,1.56,3,Both,Urdu,None,25,15319,Y,Urban
2019,eadcbfbf0206,Other,Nuclear,Separated,5,N,Y,Y,2.76,78.3,4.03,0,Both,Assamese,Any,31,12558,Y,Town
2019,12ddce1a5ec4,Sibling,Single_person,Married,4,N,Y,Y,1.01,75.1,4.26,4,Fixed_broadband,Odia,Any,50,14842,N,Town
2025,134b0ef8bb75,Other,Extended,Widowed,6,Y,N,Y,4.45,38.7,2.22,0,None,Other,Any,18,10591,Y,Urban
2021,7abef68a901f,Child,Nuclear,Never_married,0,Y,Y,Y,1.68,63.8,3.65,3,Both,Marathi,Any,50,21176,Y,Town
2024,6a8869e0aa6c,Head,Extended,Widowed,2,N,N,Y,2.11,16.7,3.82,2,Mobile_broadband,Urdu,None,59,13279,Y,Metro
2023,a61996d32146,Parent,Nuclear,Married,3,N,N,Y,0.83,3.3,1.13,2,None,Hindi,Any,1,28160,N,Rural
2024,f444e39625b7,Spouse,Nuclear,Separated,3,N,N,N,0.41,22.3,3.53,3,Mobile_broadband,Other,Any,66,5908,Y,Town
2025,a7e13a56990f,Child,Joint,Separated,2,Y,N,N,3.79,77.4,1.27,2,Mobile_broadband,Malayalam,None,44,1678,N,Metro
2019,4b11754f1cee,Child,Single_person,Never_married,1,N,Y,Y,4.1,11.7,0.39,3,Mobile_broadband,Punjabi,None,4,16971,Y,Urban
2025,6dfbf88ddba6,Child,Nuclear,Married,6,Y,N,N,3.39,19.0,1.6,2,Fixed_broadband,Malayalam,Any,60,26278,N,Rural
2021,dcf8a5b0c61b,Other,Nuclear,Widowed,4,Y,N,Y,3.17,63.5,0.39,1,Mobile_broadband,Marathi,Any,46,389,N,Urban
2019,71583cb22c07,Spouse,Single_person,Widowed,2,N,Y,N,0.37,39.7,2.73,2,Both,Punjabi,None,54,23972,N,Urban
2023,11d43175b40c,Other,Single_person,Separated,3,Y,N,N,3.61,48.0,4.5,0,Mobile_broadband,Gujarati,Any,28,15574,N,Town
2023,635666a3c8f4,Spouse,Single_person,Widowed,0,N,Y,N,0.45,66.0,2.93,2,Both,Gujarati,Any,53,24556,N,Town
2024,4000730c9e26,Head,Extended,Married,5,N,Y,Y,2.12,61.0,3.94,0,None,Kannada,Any,34,26373,Y,Town
2022,5bda9ae56099,Head,Single_person,Divorced,3,Y,Y,N,3.21,18.7,4.3,0,Fixed_broadband,Urdu,Any,30,11691,N,Metro
2023,42da3a7f2f83,Child,Extended,Never_married,1,Y,Y,N,3.56,51.4,2.8,2,None,Malayalam,Any,32,24983,Y,Town
2022,7f3782e0de81,Head,Extended,Divorced,1,N,Y,N,1.16,13.4,1.44,1,Mobile_broadband,Bengali,Any,47,21966,N,Urban
2024,5d950d7c10a9,Parent,Joint,Never_married,1,Y,N,Y,3.19,51.6,0.61,1,Mobile_broadband,Urdu,None,14,10704,N,Town
2021,9669dc9140e6,Head,Extended,Separated,2,Y,Y,Y,2.23,72.6,2.32,3,Both,Tamil,None,40,17415,N,Town
2022,9d003950404c,Child,Extended,Married,0,Y,N,N,2.67,33.6,0.91,0,Both,Telugu,None,46,8510,N,Town
2020,579ad1e091a4,Child,Single_person,Never_married,4,Y,Y,Y,3.4,16.2,2.57,4,Mobile_broadband,Hindi,Any,19,12810,N,Rural
2019,945b4e7341e1,Parent,Extended,Married,2,N,Y,N,2.72,69.4,3.39,3,Both,Punjabi,Any,60,29220,N,Urban
2023,3f7a44aa7af0,Parent,Extended,Married,6,N,N,N,4.5,30.7,3.61,1,Both,Bengali,Any,62,24850,Y,Metro
2025,f741c254a653,Parent,Single_person,Separated,0,N,Y,Y,3.1,57.8,2.33,3,Both,Punjabi,None,79,9862,Y,Metro
2018,85907ad354f0,Sibling,Single_person,Widowed,3,Y,N,Y,0.87,7.8,2.82,4,Mobile_broadband,Gujarati,None,53,6901,Y,Urban
2021,a242a195c85b,Child,Extended,Married,5,N,N,N,1.6,35.8,3.13,2,None,Odia,Any,14,22465,N,Metro
2020,e639f1ed4615,Head,Joint,Never_married,3,Y,N,Y,4.17,34.9,3.61,2,Mobile_broadband,Malayalam,None,36,26605,Y,Urban
2022,56209f2e3154,Sibling,Single_person,Separated,5,N,N,Y,2.03,26.9,3.89,0,None,Punjabi,Any,80,18193,N,Urban
2022,319143872a41,Sibling,Extended,Married,0,N,Y,N,2.26,9.3,3.16,1,Mobile_broadband,Telugu,None,42,29633,Y,Metro
2019,e77bc44a82b0,Sibling,Joint,Divorced,2,N,Y,Y,2.82,5.6,3.91,2,Fixed_broadband,Gujarati,None,0,27562,Y,Metro
2022,171f945e6c6a,Spouse,Extended,Divorced,2,N,N,Y,2.5,13.4,1.01,0,Fixed_broadband,Gujarati,Any,52,10897,Y,Metro
2021,cf25badce3c1,Head,Joint,Never_married,5,Y,Y,N,2.9,66.7,2.12,3,None,Gujarati,Any,47,21441,Y,Urban
2020,262392e58341,Other,Single_person,Divorced,6,Y,Y,N,0.28,3.4,0.89,4,Mobile_broadband,Telugu,Any,17,7812,Y,Rural
2023,2ea6c07dcf16,Parent,Nuclear,Divorced,5,N,Y,Y,2.31,72.7,2.67,2,Fixed_broadband,Kannada,None,23,11709,N,Town
2023,40ce89b2e216,Other,Single_person,Married,5,N,Y,Y,1.98,36.3,1.87,4,Both,Assamese,Any,56,20731,Y,Metro
2024,7f90e569493d,Other,Nuclear,Married,2,Y,Y,N,3.16,57.2,1.86,3,Mobile_broadband,Other,None,46,29238,Y,Rural
2021,01b36d775787,Sibling,Joint,Divorced,5,N,Y,Y,3.11,51.0,1.99,2,Both,Assamese,Any,65,9517,N,Urban
2025,3bc0765ccfb0,Spouse,Nuclear,Divorced,2,N,Y,N,4.68,26.2,0.69,2,None,Odia,None,40,23822,Y,Town
2020,c57855229aaa,Parent,Single_person,Divorced,1,Y,N,Y,3.34,36.1,2.69,3,Both,Hindi,Any,43,12830,N,Metro
2021,0ce76978c712,Sibling,Nuclear,Separated,1,Y,Y,Y,3.29,54.6,0.72,0,Both,Malayalam,None,0,21203,N,Metro
2025,3a6c9d266004,Head,Nuclear,Married,5,Y,N,Y,3.2,23.7,4.71,1,Mobile_broadband,Assamese,Any,18,4635,Y,Town
2024,110c6bc880c6,Other,Single_person,Never_married,1,Y,N,N,0.31,52.5,2.06,0,Mobile_broadband,Punjabi,Any,77,6530,N,Town
2022,bd02187ce9e5,Head,Single_person,Widowed,3,Y,N,N,2.21,1.0,3.59,0,None,Assamese,Any,26,8779,Y,Urban
2019,41acc5327554,Parent,Extended,Divorced,6,N,N,N,0.26,50.7,3.28,2,None,Punjabi,Any,2,25489,Y,Urban
2024,82e1088a63b7,Head,Extended,Never_married,1,Y,N,Y,4.89,39.6,2.38,0,Mobile_broadband,Gujarati,None,55,21718,Y,Town
2023,07bdc08ce1bd,Parent,Nuclear,Never_married,0,N,Y,Y,0.26,14.1,2.27,2,Fixed_broadband,Kannada,None,59,1345,N,Rural
2020,78dffdf13823,Other,Extended,Never_married,0,N,N,Y,1.92,78.4,3.46,3,None,Tamil,None,18,20847,Y,Rural
2019,9e61e2e39c0e,Other,Single_person,Widowed,3,N,N,N,0.92,70.7,4.87,2,Fixed_broadband,Hindi,Any,68,9227,Y,Town
2024,bd63305a457c,Spouse,Extended,Married,4,N,N,Y,4.43,65.8,1.49,0,Fixed_broadband,Other,None,40,1410,N,Metro
2025,d64e2f9ec9a8,Sibling,Single_person,Widowed,5,N,N,Y,4.6,71.7,3.69,0,None,Marathi,None,62,28895,Y,Rural
2022,b3242dfe66d9,Parent,Joint,Separated,3,N,Y,Y,0.98,46.9,2.51,3,Fixed_broadband,Odia,Any,38,8731,Y,Metro
2025,4905d4e91024,Other,Extended,Divorced,1,N,Y,Y,1.19,5.7,4.32,3,None,Kannada,None,35,7747,Y,Metro
2025,d5e45c807a74,Parent,Joint,Separated,0,N,N,Y,1.55,43.4,2.65,3,Both,Odia,None,0,10696,N,Urban
2024,54daf6738c72,Head,Joint,Married,4,Y,Y,Y,3.27,29.1,0.48,0,None,Malayalam,Any,51,9486,Y,Urban
2022,81176fe9d7f4,Other,Nuclear,Never_married,1,N,Y,Y,1.26,50.5,3.58,1,Both,Bengali,Any,6,1105,N,Rural
