food_supply_price_week,food_supply_product_upc_category,food_supply_retail_market_area,food_supply_average_price_inr,food_supply_price_change_wow_pct,food_supply_price_change_yoy_pct,food_supply_stockout_rate_pct,food_supply_on_shelf_availability_pct,food_supply_supply_chain_stage_code,food_supply_import_dependency_share_pct,food_supply_shipping_cost_index,food_supply_cold_chain_failure_flag,food_supply_warehouse_capacity_util_pct,food_supply_lead_time_days_avg,food_supply_spoilage_rate_pct,food_supply_private_label_share_pct,food_supply_promo_intensity_index,food_supply_online_grocery_share_pct,food_supply_food_inflation_contribution,food_supply_data_vendor_panel_code
2024-05-27,EDIBLE_OIL,KOLKATA,1276.9,5.33,24.85,9.57,92.36,MANDI,8.27,150.3,0,80.81,5,3.81,44.02,44.83,38.53,4.097,PANEL_A_02
2025-08-18,VEG,DELHI_NCR,1037.98,-9.75,-9.08,6.95,94.39,E_COM,54.61,66.04,0,77.65,10,5.22,55.29,17.74,44.54,-1.347,PANEL_C_03
2025-07-14,EDIBLE_OIL,BLR_URBAN,84.76,1.0,8.86,0.08,96.22,E_COM,72.38,194.47,0,76.96,4,0.77,34.97,87.2,5.51,2.184,PANEL_A_20
2020-05-18,MEAT,LUCKNOW,514.5,11.15,-11.88,7.65,87.72,MANDI,60.48,98.96,0,71.89,1,4.43,37.89,52.05,54.38,4.279,PANEL_D_08
2025-02-03,BEVERAGES,LUCKNOW,779.88,13.25,-12.09,0.0,99.95,WHOLESALE,36.6,196.79,0,91.01,11,1.98,9.81,56.32,50.79,2.66,PANEL_B_02
2026-08-24,VEG,AHMEDABAD,469.23,2.14,-1.82,9.62,89.56,E_COM,33.12,133.46,1,79.75,7,3.43,34.68,2.08,10.12,-1.708,PANEL_C_18
2022-09-12,GRAINS,AHMEDABAD,826.53,-7.54,11.45,7.27,91.99,MANDI,45.83,87.6,1,71.09,3,3.87,43.76,56.98,6.26,0.393,PANEL_B_14
2022-11-07,GRAINS,HYD_METRO,556.36,-8.8,-23.07,7.27,89.78,FARM,43.1,97.2,0,79.7,5,2.52,8.78,28.77,19.11,-1.702,PANEL_D_07
2022-07-18,SPICES,KOLKATA,817.33,12.2,12.15,11.33,92.13,FARM,10.97,205.31,0,82.42,10,4.04,16.67,74.32,46.23,-0.345,PANEL_B_14
2021-09-27,READY_TO_EAT,CHENNAI,461.35,12.17,-11.77,4.69,94.75,MANDI,20.38,186.81,0,80.77,12,0.0,0.91,7.04,11.87,2.249,PANEL_A_09
2023-12-25,DAIRY,KOLKATA,403.23,-9.65,2.6,8.31,92.96,PROCESSOR,16.1,106.73,0,74.15,9,4.58,39.59,84.38,49.62,1.743,PANEL_B_12
2026-03-02,BEVERAGES,JAIPUR,603.19,4.77,-21.47,2.43,98.17,WHOLESALE,17.97,133.71,0,83.33,7,7.95,4.68,77.73,17.11,0.916,PANEL_A_20
2021-01-25,SPICES,HYD_METRO,653.55,-13.84,15.28,0.0,100.0,MANDI,16.49,126.34,0,81.89,4,1.24,18.23,52.19,16.33,0.951,PANEL_B_01
2021-06-14,SNACKS,MUMBAI_MMR,1217.34,2.08,13.36,1.72,98.29,PROCESSOR,78.02,128.43,0,74.17,1,7.29,12.94,83.49,37.21,-0.728,PANEL_B_07
2020-02-17,BEVERAGES,LUCKNOW,605.43,4.61,-18.11,7.94,89.54,FARM,8.29,190.75,0,76.96,4,6.19,18.56,63.16,7.16,3.386,PANEL_C_10
2025-04-07,GRAINS,JAIPUR,1162.35,9.5,25.1,4.76,93.94,E_COM,35.04,179.19,0,77.05,9,0.0,59.91,58.07,11.42,-1.035,PANEL_C_08
2026-06-08,MEAT,AHMEDABAD,1320.81,7.81,-11.81,8.71,90.67,PROCESSOR,59.91,106.82,0,80.94,2,4.72,16.22,41.8,40.79,5.796,PANEL_D_14
2021-06-14,MEAT,BLR_URBAN,638.7,-9.18,-3.01,3.19,99.08,RETAIL,67.12,62.56,0,82.93,3,0.0,19.08,34.47,35.67,5.95,PANEL_D_01
2020-02-03,GRAINS,KOLKATA,1292.5,1.71,-24.35,3.18,94.83,FARM,64.74,73.5,0,83.05,13,0.9,36.77,7.12,7.49,2.107,PANEL_C_12
2026-12-28,EDIBLE_OIL,HYD_METRO,44.35,13.05,-12.35,10.81,85.78,E_COM,82.49,202.31,0,78.77,10,0.0,59.44,37.77,41.17,0.356,PANEL_D_11
2019-06-17,MEAT,PUNE,1242.71,13.3,14.41,4.16,91.74,RETAIL,15.24,92.6,0,75.89,9,5.0,9.95,67.35,12.55,4.268,PANEL_D_12
2025-02-03,DAIRY,CHENNAI,941.9,11.61,-12.58,7.79,95.51,PROCESSOR,19.7,111.99,0,75.08,8,6.76,32.15,69.93,5.31,0.23,PANEL_B_19
2021-09-06,EDIBLE_OIL,PUNE,104.72,4.83,-14.92,1.19,94.94,FARM,45.79,60.92,0,85.91,12,2.37,59.96,93.84,24.85,5.021,PANEL_A_03
2023-05-15,GRAINS,KOLKATA,117.94,-6.94,21.83,11.28,84.89,E_COM,13.73,71.16,0,85.26,10,0.0,5.43,38.74,22.59,-1.818,PANEL_A_01
2026-09-07,VEG,JAIPUR,721.52,1.27,-4.69,7.33,91.44,PROCESSOR,6.78,173.92,0,75.79,9,5.87,4.36,11.24,37.38,4.848,PANEL_C_14
2022-09-12,BEVERAGES,DELHI_NCR,756.0,12.88,-24.39,8.3,88.04,FARM,55.57,117.93,0,80.09,6,6.69,18.76,67.11,32.12,5.554,PANEL_B_09
2026-05-25,VEG,AHMEDABAD,681.89,7.2,-21.91,2.2,98.72,FARM,74.7,102.64,0,79.76,10,3.25,50.78,49.71,54.91,-1.449,PANEL_D_04
2024-12-09,SNACKS,MUMBAI_MMR,378.48,14.2,-7.61,7.43,96.64,PROCESSOR,54.91,193.78,1,79.65,8,2.55,45.88,52.04,23.24,-1.041,PANEL_B_08
2023-09-11,MEAT,PUNE,1113.82,5.76,-1.26,8.1,96.21,WHOLESALE,27.97,132.31,0,87.1,10,1.65,59.46,90.45,32.31,5.128,PANEL_A_05
2025-10-06,SNACKS,DELHI_NCR,1219.53,8.23,16.44,0.96,96.11,MANDI,31.79,193.39,0,96.6,8,1.62,42.85,58.48,2.82,3.51,PANEL_B_01
2022-01-24,GRAINS,DELHI_NCR,1214.74,13.94,1.32,3.45,93.52,PROCESSOR,38.34,163.89,0,57.94,6,0.0,13.59,60.99,52.91,-0.184,PANEL_A_12
2019-09-30,FRUIT,DELHI_NCR,525.21,-7.33,12.13,10.0,89.72,E_COM,52.0,89.38,0,96.73,8,4.0,11.91,60.16,47.18,-0.497,PANEL_B_17
2025-04-14,GRAINS,PUNE,285.16,-4.87,27.04,6.82,94.35,PROCESSOR,42.54,134.12,0,100.0,6,2.99,46.75,83.26,38.74,-0.885,PANEL_C_12
2021-03-08,EDIBLE_OIL,LUCKNOW,623.5,-6.94,-4.9,9.28,87.37,MANDI,41.17,80.7,0,86.8,4,3.17,22.13,83.85,27.76,-0.132,PANEL_C_03
2019-12-30,READY_TO_EAT,JAIPUR,397.17,4.3,14.67,1.16,95.61,E_COM,39.03,129.04,0,68.93,1,5.09,24.86,12.09,47.27,0.916,PANEL_A_03
2021-02-15,EDIBLE_OIL,CHENNAI,231.44,3.75,11.68,2.85,96.21,FARM,32.57,154.1,0,81.04,9,2.26,22.27,86.13,17.03,4.845,PANEL_C_17
2020-06-29,MEAT,LUCKNOW,395.28,-1.98,5.03,2.03,94.44,MANDI,64.06,60.48,0,95.8,1,6.44,53.93,22.16,1.46,4.107,PANEL_B_03
2022-06-20,MEAT,LUCKNOW,1354.3,-12.0,21.8,5.94,98.29,PROCESSOR,42.42,160.54,0,71.82,1,3.7,6.53,28.93,17.39,4.042,PANEL_D_12
2025-02-03,MEAT,LUCKNOW,44.38,8.81,-11.52,6.23,98.71,MANDI,13.26,86.39,0,82.4,8,7.72,43.51,8.15,15.07,4.215,PANEL_B_03
2020-11-02,DAIRY,HYD_METRO,1312.05,-2.68,30.57,1.96,94.08,PROCESSOR,38.64,144.05,0,69.79,9,2.94,30.81,15.77,16.63,1.317,PANEL_B_16
2025-07-14,READY_TO_EAT,LUCKNOW,1396.93,-7.11,4.64,9.9,94.95,E_COM,16.97,101.4,0,65.56,4,4.54,50.46,68.69,19.71,3.829,PANEL_D_16
2025-06-30,SNACKS,DELHI_NCR,88.95,-2.48,4.48,8.42,87.86,WHOLESALE,62.95,61.54,0,89.67,5,4.72,25.09,95.71,32.71,4.614,PANEL_D_04
2020-10-19,FRUIT,AHMEDABAD,419.66,-8.68,15.37,5.19,94.1,WHOLESALE,77.46,146.49,0,92.92,3,2.6,44.52,2.57,50.36,0.595,PANEL_A_13
2020-02-17,BEVERAGES,AHMEDABAD,112.84,9.09,18.26,0.0,99.8,E_COM,24.07,81.81,0,89.97,5,4.54,28.06,78.76,38.02,1.982,PANEL_D_13
2025-04-07,BEVERAGES,CHENNAI,918.61,5.78,-5.8,6.26,91.07,FARM,49.22,104.97,0,69.67,1,1.82,34.26,87.12,26.7,5.352,PANEL_A_14
2025-03-24,FRUIT,JAIPUR,1357.86,3.39,29.87,5.1,90.84,WHOLESALE,54.33,112.66,0,87.36,7,3.09,30.58,35.12,45.55,0.923,PANEL_A_05
2020-05-25,MEAT,KOLKATA,758.23,-14.31,19.29,8.04,88.39,MANDI,24.25,160.87,0,74.77,7,5.22,52.37,17.75,32.74,-0.521,PANEL_C_13
2021-11-15,BEVERAGES,MUMBAI_MMR,745.81,12.96,-9.11,6.54,89.42,RETAIL,71.42,149.61,0,90.01,3,1.98,7.66,0.67,38.43,3.365,PANEL_A_09
2020-07-20,SPICES,PUNE,468.36,12.21,-6.54,9.18,90.73,FARM,51.22,87.09,0,85.5,11,0.52,42.71,0.66,49.38,1.055,PANEL_D_20
2022-10-17,MEAT,CHENNAI,203.71,-1.1,7.53,5.31,93.13,FARM,9.31,70.73,0,80.34,11,0.0,53.72,7.95,43.44,5.818,PANEL_C_07
2024-02-12,READY_TO_EAT,CHENNAI,29.25,-7.27,-16.0,0.0,100.0,MANDI,73.45,112.96,0,64.57,4,4.02,41.52,6.05,32.69,3.044,PANEL_A_12
2026-06-08,VEG,CHENNAI,960.93,7.36,10.58,2.0,100.0,MANDI,12.63,70.39,0,58.59,7,2.35,46.83,53.17,19.15,1.711,PANEL_D_09
2025-04-07,SPICES,AHMEDABAD,623.1,-4.49,20.07,0.0,98.26,E_COM,36.22,65.87,0,74.46,2,5.6,30.92,46.5,45.1,-1.473,PANEL_A_14
2025-10-06,MEAT,LUCKNOW,607.56,4.95,32.9,8.36,96.32,PROCESSOR,3.09,199.54,1,78.92,6,4.44,44.4,19.99,4.75,2.998,PANEL_B_19
2022-01-17,BEVERAGES,BLR_URBAN,1422.99,-6.19,-3.24,5.02,99.08,PROCESSOR,78.21,108.35,0,70.14,7,8.01,21.41,69.28,0.86,5.284,PANEL_D_06
2021-02-01,DAIRY,BLR_URBAN,1231.09,-0.67,27.54,0.52,100.0,WHOLESALE,53.52,120.54,0,62.72,11,6.56,11.2,72.33,35.9,0.425,PANEL_B_12
2019-08-05,DAIRY,KOLKATA,696.69,7.83,-18.94,7.91,89.54,E_COM,76.98,66.09,0,74.34,8,7.28,47.18,49.21,5.93,-0.463,PANEL_C_13
2025-10-27,MEAT,LUCKNOW,1371.56,-3.1,10.97,4.9,90.32,FARM,28.73,78.89,0,73.2,8,7.21,19.49,63.17,21.38,0.726,PANEL_D_09
2023-01-23,SPICES,PUNE,1103.77,-6.58,18.41,1.32,96.23,MANDI,74.02,186.71,1,87.96,11,5.54,44.19,4.79,19.27,-1.68,PANEL_A_09
2023-08-14,BEVERAGES,BLR_URBAN,999.06,4.74,20.86,7.96,96.26,RETAIL,68.74,70.09,0,74.38,6,6.46,51.78,73.85,44.85,0.331,PANEL_B_10
2025-03-24,EDIBLE_OIL,BLR_URBAN,17.09,-0.88,-5.97,7.32,95.29,WHOLESALE,31.38,64.83,0,66.26,3,0.1,17.01,18.04,30.56,-1.187,PANEL_A_15
2019-05-13,DAIRY,KOLKATA,1089.87,11.4,-15.72,3.93,98.23,MANDI,38.53,183.14,0,72.73,13,2.43,28.83,23.88,26.26,4.669,PANEL_D_06
2022-10-03,EDIBLE_OIL,LUCKNOW,814.26,4.97,26.93,4.54,92.91,WHOLESALE,43.44,106.44,0,80.64,4,1.25,36.91,82.03,24.28,0.212,PANEL_C_19
2026-09-14,FRUIT,DELHI_NCR,611.48,7.08,11.34,8.82,95.23,FARM,35.74,194.66,0,93.39,5,0.37,47.68,89.64,29.68,1.958,PANEL_D_14
2023-07-03,SPICES,CHENNAI,445.32,-6.17,-18.84,7.23,95.77,FARM,45.8,109.86,0,71.3,13,4.25,40.6,67.99,15.47,5.19,PANEL_D_18
2020-06-29,VEG,AHMEDABAD,1144.63,-6.94,-20.48,8.03,91.32,WHOLESALE,84.91,122.66,0,67.56,10,7.92,48.6,68.77,12.09,3.897,PANEL_C_09
2026-05-04,FRUIT,PUNE,80.02,7.12,-22.02,4.93,92.91,MANDI,4.94,88.78,0,85.0,11,3.46,8.68,78.14,50.27,4.972,PANEL_A_06
2022-10-03,BEVERAGES,BLR_URBAN,253.82,8.36,31.97,4.49,95.74,PROCESSOR,64.78,142.9,0,78.92,8,3.88,5.02,48.86,2.22,3.884,PANEL_B_14
2020-04-20,GRAINS,HYD_METRO,406.6,14.16,-15.28,2.99,92.98,FARM,20.12,70.43,0,91.2,9,0.0,12.67,72.92,45.25,-1.16,PANEL_A_18
2021-12-06,EDIBLE_OIL,JAIPUR,491.49,-3.07,33.03,1.04,100.0,WHOLESALE,76.55,168.5,0,73.39,7,3.68,26.06,34.79,48.73,3.14,PANEL_D_14
2025-11-10,SNACKS,LUCKNOW,885.97,-0.59,8.31,6.19,92.66,PROCESSOR,13.89,184.35,0,67.75,6,3.99,53.56,63.61,28.53,4.676,PANEL_D_10
2024-04-01,MEAT,BLR_URBAN,670.05,-0.54,21.61,6.85,91.59,FARM,34.52,93.51,0,59.24,19,4.02,54.33,81.65,13.19,-1.028,PANEL_D_18
2023-11-27,SNACKS,DELHI_NCR,100.36,10.12,-23.5,7.09,93.03,MANDI,28.43,175.7,0,75.98,6,5.34,43.53,74.95,54.37,5.761,PANEL_A_16
2024-10-07,SPICES,CHENNAI,1400.61,3.5,-4.57,8.3,86.9,MANDI,62.24,108.84,0,68.93,7,3.08,11.06,3.74,50.61,-1.379,PANEL_C_12
2019-05-20,GRAINS,AHMEDABAD,1093.15,8.79,-20.4,6.11,90.39,RETAIL,70.57,171.4,0,55.96,14,2.61,14.07,60.14,38.47,0.11,PANEL_A_19
2022-10-24,FRUIT,MUMBAI_MMR,681.39,-13.76,-16.0,2.29,94.87,WHOLESALE,49.92,169.58,0,71.87,5,1.66,57.42,20.94,45.2,1.919,PANEL_A_04
2020-06-22,EDIBLE_OIL,MUMBAI_MMR,842.06,8.17,19.53,7.93,93.36,FARM,83.1,113.2,0,96.87,5,5.25,33.12,4.98,38.6,0.823,PANEL_D_09
2020-05-25,SNACKS,DELHI_NCR,235.64,-14.51,20.02,2.36,96.9,PROCESSOR,78.0,181.46,0,90.63,8,4.13,47.35,45.73,28.85,1.274,PANEL_D_09
2019-11-25,READY_TO_EAT,LUCKNOW,163.24,-5.42,-18.73,2.33,96.12,WHOLESALE,37.07,87.15,0,77.23,12,4.61,28.2,61.03,21.58,1.96,PANEL_A_06
2019-08-26,BEVERAGES,AHMEDABAD,1205.71,0.48,26.9,6.01,94.7,MANDI,33.0,188.59,1,94.18,2,0.0,13.61,45.55,29.73,-1.886,PANEL_B_12
2024-09-23,GRAINS,MUMBAI_MMR,1313.56,12.53,-4.2,0.0,100.0,FARM,63.79,166.79,0,73.94,5,2.12,50.59,91.95,30.12,4.291,PANEL_D_15
2020-12-28,MEAT,BLR_URBAN,132.3,0.64,21.62,10.37,90.18,E_COM,47.23,71.64,0,85.83,4,0.58,23.21,53.3,34.2,0.818,PANEL_B_07
2020-03-02,EDIBLE_OIL,MUMBAI_MMR,808.66,2.55,-21.02,3.79,96.47,E_COM,33.89,163.04,0,70.76,7,5.28,8.56,14.12,0.78,0.111,PANEL_A_08
2019-01-14,MEAT,AHMEDABAD,947.03,-12.43,33.01,6.74,91.53,E_COM,8.85,203.41,0,81.79,5,4.87,24.65,77.02,44.16,2.825,PANEL_A_06
2026-10-12,SPICES,HYD_METRO,1344.98,12.87,15.1,5.39,97.46,WHOLESALE,31.88,83.04,0,73.88,6,1.78,8.02,70.89,25.44,-1.199,PANEL_B_05
2024-03-04,GRAINS,JAIPUR,452.85,-12.7,-21.78,8.95,86.85,RETAIL,56.64,150.43,0,88.95,5,5.74,33.2,86.14,30.54,3.857,PANEL_D_18
2026-04-06,EDIBLE_OIL,MUMBAI_MMR,1034.93,10.37,0.41,3.21,94.51,MANDI,41.65,152.27,0,69.56,6,0.0,38.57,20.89,42.72,4.304,PANEL_B_01
2025-10-06,MEAT,KOLKATA,15.31,-9.52,-18.82,6.47,96.3,E_COM,71.97,172.04,0,95.78,2,4.39,54.23,63.4,38.38,1.416,PANEL_D_02
2019-12-16,FRUIT,AHMEDABAD,958.18,14.32,11.04,12.28,88.85,FARM,59.18,108.14,0,81.2,8,1.4,1.65,78.66,28.65,-0.773,PANEL_D_20
2025-07-07,DAIRY,HYD_METRO,358.57,-8.58,-9.11,8.45,87.13,E_COM,83.8,95.79,0,75.26,7,10.0,17.06,47.81,33.35,4.025,PANEL_A_16
2024-04-22,FRUIT,LUCKNOW,556.52,-6.99,11.85,6.7,93.38,FARM,30.91,65.61,0,90.42,13,0.0,40.48,41.22,30.76,3.625,PANEL_A_09
2019-12-30,GRAINS,MUMBAI_MMR,495.21,14.3,33.36,6.47,97.68,MANDI,61.26,116.97,0,82.53,9,0.0,59.39,34.55,46.4,3.666,PANEL_D_09
2025-12-08,FRUIT,CHENNAI,38.77,2.39,8.95,2.3,93.91,RETAIL,54.51,150.83,0,79.83,4,0.94,55.37,33.84,25.46,1.297,PANEL_D_01
2021-08-30,SNACKS,BLR_URBAN,1366.82,12.27,-1.88,4.59,91.69,E_COM,20.27,151.25,0,68.33,4,4.43,59.64,51.32,9.89,4.974,PANEL_D_04
2019-05-06,READY_TO_EAT,LUCKNOW,432.68,-5.69,13.49,4.16,95.46,RETAIL,39.22,152.29,0,73.94,11,4.55,8.61,34.3,52.04,4.083,PANEL_C_18
2022-06-06,VEG,BLR_URBAN,526.1,12.13,16.0,9.86,94.05,MANDI,19.79,115.58,0,90.96,16,5.76,17.47,56.94,13.26,4.378,PANEL_A_18
2024-05-27,DAIRY,LUCKNOW,708.96,10.28,-11.0,1.35,94.51,PROCESSOR,83.93,176.34,1,87.62,6,2.88,41.71,12.85,3.32,5.884,PANEL_C_15
2026-06-15,SNACKS,KOLKATA,1256.12,6.21,33.69,9.07,87.28,PROCESSOR,66.11,85.6,0,82.14,6,2.97,35.19,91.06,32.32,1.105,PANEL_B_03
2020-05-04,VEG,PUNE,1148.91,7.7,28.68,1.99,100.0,WHOLESALE,74.58,198.59,1,88.57,6,1.57,30.9,76.85,42.99,3.312,PANEL_D_09
2022-08-08,FRUIT,DELHI_NCR,627.8,-1.31,32.29,6.21,92.19,WHOLESALE,43.58,97.24,0,79.46,5,2.94,16.34,53.21,36.7,4.8,PANEL_A_04
2022-07-04,SPICES,KOLKATA,385.35,11.99,6.84,8.01,95.94,FARM,45.26,148.37,0,77.5,6,1.79,32.23,57.18,6.0,-1.903,PANEL_A_03
2026-06-22,MEAT,BLR_URBAN,201.5,3.46,32.8,3.13,99.61,FARM,14.75,68.92,0,76.65,9,6.77,37.32,31.78,39.99,5.496,PANEL_B_18
2026-08-03,MEAT,CHENNAI,995.26,6.44,11.03,6.66,91.44,FARM,53.22,187.78,0,82.25,11,0.06,33.9,54.63,32.06,2.732,PANEL_B_04
2021-10-11,BEVERAGES,PUNE,432.2,14.29,12.2,8.88,88.25,FARM,57.0,191.46,0,78.87,8,0.0,47.96,33.1,43.15,0.584,PANEL_A_18
2026-07-06,READY_TO_EAT,MUMBAI_MMR,346.36,-13.76,8.43,10.8,89.38,WHOLESALE,75.37,151.05,1,76.47,6,1.33,47.34,32.37,11.53,1.271,PANEL_D_07
2020-06-08,MEAT,BLR_URBAN,905.09,-2.17,24.79,9.87,89.32,RETAIL,57.68,197.54,0,68.39,6,1.46,39.92,13.72,23.63,5.524,PANEL_C_12
2026-03-16,MEAT,AHMEDABAD,1395.06,-14.44,-16.39,4.73,97.88,E_COM,9.84,121.47,0,74.47,7,4.1,40.47,52.12,28.03,0.008,PANEL_B_07
2024-03-18,VEG,LUCKNOW,1331.47,-9.46,12.53,6.01,98.23,FARM,20.85,136.3,0,75.38,4,0.33,7.36,19.44,44.46,0.498,PANEL_B_17
2019-07-15,READY_TO_EAT,HYD_METRO,1319.61,8.01,15.23,0.23,100.0,FARM,24.7,196.52,0,85.88,3,4.83,55.61,34.88,30.32,0.01,PANEL_C_12
2020-06-29,EDIBLE_OIL,DELHI_NCR,1492.28,13.32,20.22,4.85,97.09,WHOLESALE,36.95,133.29,0,88.46,12,3.76,18.81,0.66,24.62,4.378,PANEL_C_16
2022-07-18,READY_TO_EAT,LUCKNOW,977.22,2.01,-8.91,9.95,93.61,PROCESSOR,69.09,165.71,0,85.72,11,5.82,38.81,41.21,12.57,4.464,PANEL_B_08
2023-03-13,EDIBLE_OIL,CHENNAI,1147.95,7.43,29.15,11.29,88.31,WHOLESALE,33.95,103.58,0,56.77,3,3.8,53.23,75.22,41.9,3.343,PANEL_A_03
2025-06-09,DAIRY,HYD_METRO,620.02,-8.07,-19.19,3.02,96.6,E_COM,61.07,127.92,0,80.07,2,6.3,23.98,28.19,19.2,5.645,PANEL_B_06
2021-01-18,DAIRY,CHENNAI,703.41,1.01,8.4,11.47,89.48,MANDI,30.24,79.65,0,95.27,10,5.56,8.54,16.77,15.46,4.02,PANEL_C_03
2026-09-14,READY_TO_EAT,MUMBAI_MMR,139.96,-1.17,30.19,6.56,95.66,PROCESSOR,13.93,142.68,0,94.24,14,3.07,57.26,89.94,38.19,1.639,PANEL_C_15
2026-01-05,GRAINS,LUCKNOW,88.32,12.56,-22.88,9.99,89.02,PROCESSOR,72.76,65.35,0,65.22,7,0.0,17.58,10.62,49.36,-1.986,PANEL_C_09
2019-11-18,GRAINS,AHMEDABAD,868.75,-9.34,12.57,5.13,94.8,WHOLESALE,29.57,187.29,0,74.63,13,0.0,23.34,26.68,39.33,1.284,PANEL_D_10
2021-02-01,DAIRY,MUMBAI_MMR,452.38,-10.12,17.88,4.81,96.7,E_COM,68.56,63.03,0,69.99,4,3.93,0.51,39.95,22.78,4.796,PANEL_C_12
2021-10-18,FRUIT,BLR_URBAN,1389.82,5.18,-23.29,6.75,97.64,MANDI,39.12,105.4,0,62.58,1,0.0,58.53,53.34,43.03,-1.087,PANEL_A_01
2021-06-21,READY_TO_EAT,MUMBAI_MMR,1081.18,-10.28,29.52,5.75,93.3,MANDI,59.27,138.31,0,84.22,12,4.76,51.19,87.46,25.03,-1.185,PANEL_D_17
2024-04-22,GRAINS,HYD_METRO,1374.2,7.97,-2.23,0.91,100.0,WHOLESALE,33.16,185.07,0,84.11,6,2.79,19.98,95.83,53.44,-1.001,PANEL_B_09
2022-06-27,SNACKS,KOLKATA,1426.84,-11.37,-1.42,7.93,95.68,E_COM,7.79,115.03,0,74.72,9,2.0,42.5,70.3,26.46,-1.524,PANEL_C_11
2022-12-19,GRAINS,JAIPUR,580.72,-6.21,18.34,8.17,95.33,WHOLESALE,46.99,108.38,0,77.8,12,2.51,52.81,52.41,38.35,0.104,PANEL_C_06
2022-05-09,BEVERAGES,MUMBAI_MMR,640.4,10.54,-7.13,2.85,94.53,MANDI,2.41,120.51,0,77.81,1,5.92,56.27,79.81,45.25,-0.461,PANEL_A_17
2026-04-13,EDIBLE_OIL,BLR_URBAN,1064.38,10.75,-16.73,1.69,100.0,WHOLESALE,28.38,98.83,0,88.93,12,8.08,20.08,49.96,2.13,4.276,PANEL_B_10
2026-08-24,MEAT,CHENNAI,159.13,-2.27,19.79,11.38,89.06,E_COM,80.4,141.88,0,65.39,13,3.09,43.1,25.63,21.24,5.383,PANEL_D_06
2021-07-19,GRAINS,DELHI_NCR,399.07,-9.72,-11.27,7.76,87.7,E_COM,14.85,106.12,0,81.82,6,3.44,27.33,62.02,44.36,-1.281,PANEL_C_06
2023-10-02,VEG,MUMBAI_MMR,1351.05,13.28,-0.04,8.26,94.12,FARM,28.75,153.76,0,80.21,7,2.03,48.35,86.55,27.48,3.946,PANEL_B_10
2025-01-27,EDIBLE_OIL,AHMEDABAD,734.63,12.91,34.81,10.87,93.84,PROCESSOR,53.79,124.48,0,67.37,7,1.11,36.89,45.87,16.0,4.609,PANEL_C_18
2021-06-14,GRAINS,JAIPUR,679.38,13.07,32.36,1.9,100.0,WHOLESALE,46.78,132.36,0,76.68,11,2.24,34.55,29.36,32.16,5.889,PANEL_A_08
2024-10-07,READY_TO_EAT,KOLKATA,152.11,6.75,-3.41,11.46,91.4,PROCESSOR,65.97,78.23,0,80.01,11,0.0,7.11,18.69,21.33,1.464,PANEL_A_06
2025-07-14,READY_TO_EAT,CHENNAI,1062.66,-7.56,-17.07,8.15,90.86,MANDI,30.36,124.01,0,73.3,6,2.13,43.48,96.05,48.62,0.559,PANEL_D_02
2019-07-15,EDIBLE_OIL,PUNE,948.0,-12.01,-19.0,14.3,81.1,FARM,61.84,160.49,0,74.97,1,6.38,55.86,71.13,4.78,4.99,PANEL_D_13
2022-07-11,EDIBLE_OIL,BLR_URBAN,833.3,7.62,14.18,0.0,99.04,E_COM,13.3,165.32,0,83.42,5,3.65,35.28,10.21,23.17,2.322,PANEL_D_05
2025-10-13,MEAT,DELHI_NCR,1347.67,-8.61,-11.46,1.74,97.32,FARM,82.88,130.41,0,74.75,11,7.54,39.73,97.15,49.39,1.103,PANEL_A_04
2026-05-18,VEG,LUCKNOW,33.67,13.58,15.72,2.39,100.0,FARM,9.51,132.81,1,85.05,7,0.66,39.58,85.88,50.44,0.475,PANEL_B_18
2023-01-16,SNACKS,KOLKATA,1275.75,10.43,28.39,4.38,90.97,RETAIL,29.73,174.37,0,62.01,2,4.37,48.49,19.46,21.5,0.912,PANEL_C_10
2021-06-21,FRUIT,MUMBAI_MMR,1482.82,-11.54,31.34,0.77,96.17,RETAIL,20.39,165.43,0,78.23,6,4.68,16.88,45.32,10.47,2.948,PANEL_C_06
2021-06-21,BEVERAGES,BLR_URBAN,263.93,-0.03,-20.82,0.0,100.0,E_COM,0.88,140.28,0,73.17,8,6.54,12.92,53.04,18.1,-1.527,PANEL_C_17
2021-05-17,SPICES,DELHI_NCR,503.41,6.95,8.81,8.88,93.68,PROCESSOR,39.29,192.69,0,75.03,15,3.15,46.52,56.61,29.57,-0.716,PANEL_B_02
2023-07-24,EDIBLE_OIL,DELHI_NCR,73.34,-10.51,20.6,6.78,89.87,WHOLESALE,13.03,146.13,0,90.87,12,4.17,3.51,16.17,43.83,1.591,PANEL_C_05
2026-09-07,SNACKS,JAIPUR,165.1,6.23,-9.54,5.06,97.4,FARM,34.97,147.63,1,94.81,8,6.22,10.92,54.4,16.94,4.143,PANEL_D_03
2025-10-06,DAIRY,AHMEDABAD,1243.52,0.18,-13.25,0.68,99.07,PROCESSOR,28.2,61.46,0,78.31,1,6.92,52.62,39.78,18.31,2.184,PANEL_C_13
2022-11-28,SPICES,BLR_URBAN,777.89,-12.21,-21.27,8.53,90.09,E_COM,4.1,156.69,0,99.38,5,6.7,6.39,6.76,49.54,3.096,PANEL_A_06
2025-04-07,SNACKS,PUNE,232.32,-6.69,24.0,3.93,97.22,WHOLESALE,37.47,82.48,0,88.44,14,0.07,54.27,98.42,45.76,5.455,PANEL_C_11
