care_costs_billing_year,care_costs_drg_code,care_costs_allowed_amount_avg,care_costs_paid_amount_avg,care_costs_patient_responsibility_avg,care_costs_charge_amount_avg,care_costs_cost_to_charge_ratio,care_costs_denial_rate_pct,care_costs_prior_auth_required_flag,care_costs_appeal_overturn_rate,care_costs_collection_rate_pct,care_costs_charity_care_share_pct,care_costs_bad_debt_share_pct,care_costs_price_transparency_file_flag,care_costs_shoppable_service_code,care_costs_site_of_care_shift_index,care_costs_contracted_rate_index,care_costs_out_of_network_rate_index,care_costs_surprise_bill_incidence_rate,care_costs_inflation_adjustment_base
2024,DRG01779,59743.75,46074.8,7671.76,247235.81,0.2416,24.41,1,7.81,96.11,5.15,4.61,1,SHOP001779,0.8174,103.78,174.39,4.56,PCE_2022
2018,DRG01780,29117.82,20620.6,3460.0,95981.97,0.3034,1.87,1,71.99,75.29,3.17,10.63,0,SHOP001780,0.1032,139.24,131.08,3.44,PCE_2017
2022,DRG01781,22721.45,15344.65,4571.35,102325.23,0.2221,6.3,0,59.06,88.72,3.43,6.5,0,SHOP001781,0.4355,111.87,135.13,1.467,PCE_2017
2010,DRG01782,26662.8,17247.19,1389.65,95580.67,0.279,13.81,1,76.96,60.02,9.72,1.22,0,SHOP001782,0.0061,82.69,173.32,5.029,CPI_2012
2024,DRG01783,12686.7,9799.28,1460.48,40253.76,0.3152,2.98,1,36.62,68.58,11.72,15.75,1,SHOP001783,0.3731,96.72,160.36,5.954,CPI_2012
2023,DRG01784,3824.62,2402.71,316.92,18003.43,0.2124,12.19,1,5.02,56.39,11.5,7.45,0,SHOP001784,0.0933,119.31,200.38,3.046,PCE_2017
2015,DRG01785,62964.48,40411.47,4155.33,202826.11,0.3104,24.1,1,43.62,50.82,4.11,14.74,1,SHOP001785,0.3245,73.15,217.08,1.239,PCE_2017
2024,DRG01786,67665.88,59610.38,9645.56,271393.43,0.2493,18.71,1,55.95,96.69,0.09,11.13,0,SHOP001786,0.3977,82.23,152.8,5.173,PCE_2022
2016,DRG01787,59679.21,36876.48,2331.67,240336.41,0.2483,14.26,0,19.7,94.38,3.74,15.98,1,SHOP001787,0.4498,104.74,132.55,2.423,PCE_2022
2009,DRG01788,38683.84,22235.29,6449.18,78432.88,0.4932,14.74,0,64.72,91.76,1.66,0.93,1,SHOP001788,0.9903,85.67,97.92,2.356,CPI_2022
2013,DRG01789,39785.09,22846.92,6732.37,132118.67,0.3011,0.92,1,83.17,40.34,3.07,9.88,1,SHOP001789,0.3275,105.74,200.77,2.182,CPI_2017
2015,DRG01790,61312.93,45890.56,13340.0,275725.9,0.2224,11.17,0,34.45,54.87,8.02,0.18,0,SHOP001790,0.0485,99.78,101.32,3.209,PCE_2012
2015,DRG01791,3678.84,3035.75,203.61,9075.99,0.4053,11.84,0,19.57,98.18,6.83,4.45,1,SHOP001791,0.6394,96.92,193.63,6.291,PCE_2017
2016,DRG01792,58012.71,34667.79,1361.43,212984.01,0.2724,6.26,1,36.41,44.82,8.72,3.02,0,SHOP001792,0.308,126.92,177.74,2.581,PCE_2017
2009,DRG01793,62144.24,38360.26,1895.53,183711.47,0.3383,6.09,1,66.47,58.65,9.75,14.49,1,SHOP001793,0.3103,111.24,134.47,1.788,CPI_2012
2010,DRG01794,65128.41,58113.09,12952.06,296537.89,0.2196,23.11,1,47.37,74.09,5.23,14.51,0,SHOP001794,0.462,79.86,100.19,6.489,PCE_2012
2013,DRG01795,4796.36,3306.19,794.86,17071.67,0.281,24.19,1,73.64,45.16,2.97,2.31,1,SHOP001795,0.6254,87.83,169.29,4.991,PCE_2017
2014,DRG01796,28107.82,22034.27,4240.84,88676.64,0.317,10.71,1,8.49,92.62,11.67,17.55,0,SHOP001796,0.6833,126.19,98.97,1.409,CPI_2012
2017,DRG01797,49389.94,36582.19,5688.6,116714.85,0.4232,10.29,0,65.33,68.39,7.39,9.54,1,SHOP001797,0.2103,93.41,189.83,2.116,PCE_2012
2012,DRG01798,11492.22,9282.86,1891.28,44818.88,0.2564,5.99,1,74.53,83.87,6.42,9.73,1,SHOP001798,0.1977,123.21,181.19,5.909,CPI_2022
2016,DRG01799,65931.18,39223.29,10884.96,302623.35,0.2179,12.65,0,31.0,45.78,4.46,16.1,1,SHOP001799,0.4011,71.88,80.13,4.437,CPI_2022
2016,DRG01800,9004.29,6721.76,1775.87,21667.98,0.4156,5.69,1,30.52,83.37,8.57,15.83,1,SHOP001800,0.8281,106.23,117.4,5.794,PCE_2022
2017,DRG01801,62633.06,42237.83,5778.22,227664.01,0.2751,7.45,1,11.81,74.86,11.33,2.61,1,SHOP001801,0.2266,120.8,145.61,4.756,CPI_2017
2018,DRG01802,12199.99,8547.97,945.76,51170.06,0.2384,22.46,0,42.82,62.37,10.74,16.15,0,SHOP001802,0.6329,84.71,110.89,2.031,PCE_2022
2015,DRG01803,21269.4,13202.47,4022.09,54993.77,0.3868,24.37,1,75.59,93.34,2.21,9.5,1,SHOP001803,0.0173,121.39,99.71,1.534,CPI_2022
2012,DRG01804,55317.12,41799.33,7164.69,123471.05,0.448,3.66,1,84.01,96.03,1.93,5.53,1,SHOP001804,0.5909,77.41,161.04,1.734,CPI_2017
2014,DRG01805,13676.55,12800.72,1337.1,63591.59,0.2151,21.1,1,28.16,60.24,1.95,4.14,1,SHOP001805,0.0633,93.88,186.08,5.566,CPI_2017
2010,DRG01806,23941.1,17554.68,3812.42,108167.69,0.2213,11.73,0,33.43,99.16,8.97,9.37,1,SHOP001806,0.7896,91.3,86.31,0.448,PCE_2017
2013,DRG01807,16421.8,13555.59,683.87,50588.67,0.3246,18.91,1,6.47,66.78,6.06,4.77,1,SHOP001807,0.1244,121.56,199.17,4.177,PCE_2022
2024,DRG01808,31850.51,24937.68,7183.79,148384.48,0.2146,24.28,0,31.04,42.07,4.27,9.23,1,SHOP001808,0.6116,88.55,83.13,2.39,PCE_2022
2015,DRG01809,48467.3,43140.91,12106.94,205078.95,0.2363,17.67,0,51.1,59.95,10.29,14.41,1,SHOP001809,0.2344,82.1,119.33,5.777,CPI_2022
2015,DRG01810,42773.02,28028.97,7799.45,141201.91,0.3029,22.97,0,21.5,69.53,2.53,16.16,0,SHOP001810,0.5445,95.37,145.58,4.092,PCE_2022
2023,DRG01811,4163.51,3737.41,215.89,14830.12,0.2807,14.6,1,65.99,99.36,5.04,6.77,1,SHOP001811,0.0981,70.31,210.27,1.325,CPI_2022
2021,DRG01812,27191.05,22786.22,5215.4,86770.12,0.3134,16.58,0,42.81,63.25,6.31,17.96,1,SHOP001812,0.7735,111.16,193.2,5.127,CPI_2017
2016,DRG01813,6887.89,5131.84,1460.9,27776.43,0.248,13.42,1,18.88,88.46,5.88,7.8,1,SHOP001813,0.6987,124.47,180.88,5.158,CPI_2022
2015,DRG01814,67072.91,60315.55,13953.45,263794.59,0.2543,17.5,1,46.52,81.38,9.47,12.1,1,SHOP001814,0.2986,111.04,213.84,0.251,CPI_2022
2016,DRG01815,62385.49,40038.04,13734.42,147971.83,0.4216,0.72,1,50.03,86.51,4.8,6.25,1,SHOP001815,0.7326,95.71,144.73,4.633,PCE_2017
2015,DRG01816,11073.77,8471.98,476.16,49380.36,0.2243,17.15,0,11.91,58.26,6.2,2.29,1,SHOP001816,0.5753,112.83,182.09,3.579,PCE_2017
2011,DRG01817,32206.12,20094.76,5260.39,128552.02,0.2505,10.59,0,81.28,50.13,11.13,8.16,1,SHOP001817,0.3522,86.58,129.51,5.829,PCE_2017
2023,DRG01818,57132.08,33262.39,13911.18,232919.39,0.2453,23.47,1,64.4,78.91,5.27,6.47,1,SHOP001818,0.1452,116.03,174.44,3.578,PCE_2017
2009,DRG01819,5174.69,2906.52,142.2,18971.22,0.2728,9.44,1,39.94,64.89,7.72,4.32,0,SHOP001819,0.5037,131.6,149.61,0.889,CPI_2022
2012,DRG01820,22842.13,12807.24,5071.72,53363.95,0.428,6.15,0,52.88,98.81,1.82,6.38,1,SHOP001820,0.2775,88.4,140.93,5.446,CPI_2012
2023,DRG01821,4973.39,3497.32,479.57,17310.15,0.2873,19.2,0,37.38,73.09,7.01,3.14,1,SHOP001821,0.4001,129.95,131.43,2.155,CPI_2017
2019,DRG01822,33174.41,32248.39,6477.74,68266.71,0.486,16.14,1,26.43,43.76,10.02,3.4,1,SHOP001822,0.8699,76.95,185.78,4.735,PCE_2012
2015,DRG01823,39106.25,27086.08,6622.45,94313.16,0.4146,3.46,1,11.56,95.68,4.69,10.07,1,SHOP001823,0.0518,119.56,135.9,5.229,PCE_2017
2012,DRG01824,60910.18,47973.13,13660.14,129668.3,0.4697,9.99,1,5.72,73.17,11.89,2.67,1,SHOP001824,0.0136,131.82,89.36,5.103,PCE_2012
2021,DRG01825,5849.85,4933.26,1246.83,15300.16,0.3823,19.79,0,59.85,69.33,11.39,13.73,1,SHOP001825,0.9725,107.41,134.85,3.627,CPI_2022
2018,DRG01826,38888.13,27727.54,7018.88,98295.46,0.3956,9.17,1,6.63,82.78,6.75,14.32,1,SHOP001826,0.863,115.12,111.2,3.469,PCE_2017
2018,DRG01827,16625.16,10449.49,610.69,40610.73,0.4094,5.59,1,43.21,89.98,7.87,17.87,0,SHOP001827,0.1909,70.03,103.91,1.383,PCE_2017
2009,DRG01828,9551.73,6002.79,1845.63,32667.65,0.2924,18.38,1,54.41,63.22,0.65,7.72,1,SHOP001828,0.0909,117.11,168.14,2.142,PCE_2022
2022,DRG01829,60286.08,49933.74,2638.15,250426.79,0.2407,5.03,0,19.93,78.32,9.79,5.77,1,SHOP001829,0.5087,119.33,201.01,1.244,CPI_2022
2023,DRG01830,55521.21,46523.53,12944.68,237861.04,0.2334,1.88,0,20.05,70.49,6.37,6.88,1,SHOP001830,0.2243,83.44,178.03,5.965,PCE_2012
2014,DRG01831,9164.82,7889.12,1931.43,32942.57,0.2782,4.39,1,59.22,97.52,4.57,10.18,1,SHOP001831,0.7068,119.73,170.58,5.614,CPI_2017
2019,DRG01832,62000.03,42742.12,4601.91,185629.44,0.334,3.78,1,27.12,51.56,9.14,5.82,0,SHOP001832,0.7353,75.96,136.02,0.133,PCE_2022
2023,DRG01833,56296.2,51653.23,5783.48,222612.43,0.2529,5.54,1,57.71,45.23,11.16,4.76,0,SHOP001833,0.0131,72.82,87.56,0.902,CPI_2017
2016,DRG01834,24810.06,20273.36,3216.08,62612.97,0.3962,6.03,1,63.29,72.67,9.6,2.66,0,SHOP001834,0.6362,98.78,181.56,4.428,CPI_2017
2012,DRG01835,34246.44,21407.97,1380.07,126468.47,0.2708,2.69,0,39.46,76.28,6.81,17.04,0,SHOP001835,0.5544,109.14,172.52,1.233,CPI_2022
2022,DRG01836,53976.57,37122.44,3399.06,205345.46,0.2629,2.27,1,79.68,80.35,11.64,12.71,1,SHOP001836,0.3159,95.85,217.86,4.621,CPI_2022
2018,DRG01837,16276.11,12398.18,3466.68,59686.44,0.2727,11.77,0,74.14,74.15,7.89,5.35,1,SHOP001837,0.4669,87.24,167.98,4.743,CPI_2012
2012,DRG01838,28758.7,17167.83,4683.88,91724.78,0.3135,11.7,1,83.6,98.57,1.83,3.25,1,SHOP001838,0.8744,138.92,180.78,6.129,CPI_2022
2023,DRG01839,31006.36,24251.3,5929.8,148678.0,0.2085,4.92,1,60.35,44.2,11.72,6.24,0,SHOP001839,0.5737,138.71,113.4,4.949,PCE_2017
2021,DRG01840,35315.35,31297.66,7876.25,98067.9,0.3601,24.89,1,53.03,63.65,4.09,15.25,0,SHOP001840,0.1842,73.32,150.01,5.135,CPI_2017
2020,DRG01841,37370.04,30430.14,1326.74,81499.13,0.4585,17.84,1,61.69,61.72,0.74,13.43,0,SHOP001841,0.9222,121.97,191.18,0.636,PCE_2012
2010,DRG01842,3020.13,2817.66,529.0,9225.37,0.3274,11.14,1,10.42,82.16,9.82,6.29,0,SHOP001842,0.9502,111.56,94.29,3.83,PCE_2022
2022,DRG01843,19744.64,11949.77,3046.78,68976.92,0.2862,7.07,0,45.5,97.81,7.58,0.26,0,SHOP001843,0.4242,77.09,166.83,0.343,PCE_2017
2019,DRG01844,43932.53,25055.94,2019.23,106526.95,0.4124,2.47,1,65.97,43.92,3.0,2.82,1,SHOP001844,0.746,92.73,206.59,4.158,CPI_2012
2016,DRG01845,16056.26,11942.16,3380.51,32867.68,0.4885,8.05,1,62.44,41.43,8.11,1.19,1,SHOP001845,0.7788,103.97,214.11,5.192,PCE_2022
2015,DRG01846,56750.92,43110.91,4879.36,259779.92,0.2185,13.46,1,17.89,96.65,5.24,7.04,1,SHOP001846,0.0258,98.01,125.72,1.535,CPI_2022
2022,DRG01847,48101.71,37580.67,9374.99,219731.9,0.2189,18.81,0,72.3,77.25,9.54,10.79,1,SHOP001847,0.7597,91.58,184.62,0.819,PCE_2022
2022,DRG01848,30825.16,25112.58,2145.02,141867.46,0.2173,14.86,0,62.05,59.35,4.07,6.23,0,SHOP001848,0.2957,80.6,150.34,0.767,PCE_2017
2022,DRG01849,20632.06,17487.56,4076.9,61318.31,0.3365,4.62,0,65.99,64.78,7.55,7.12,1,SHOP001849,0.8741,126.56,167.0,0.113,PCE_2017
2017,DRG01850,25834.51,20049.17,703.69,101939.02,0.2534,9.54,1,82.38,94.82,3.45,4.81,1,SHOP001850,0.9926,104.55,196.97,0.547,PCE_2022
2025,DRG01851,7190.62,5853.0,692.01,13131.19,0.5476,24.84,0,70.8,92.22,11.26,15.21,1,SHOP001851,0.5676,72.78,111.08,0.222,CPI_2022
2019,DRG01852,44777.41,24994.84,9490.69,169087.22,0.2648,9.22,1,74.22,73.01,0.34,6.16,1,SHOP001852,0.4813,86.92,152.45,2.826,CPI_2022
2011,DRG01853,11192.81,8382.36,2070.22,43721.43,0.256,10.73,1,47.56,64.54,9.31,13.78,1,SHOP001853,0.3758,70.2,166.16,6.304,PCE_2022
2019,DRG01854,4286.3,3310.64,550.85,12285.26,0.3489,8.83,0,20.35,80.68,0.29,3.87,1,SHOP001854,0.3716,139.97,116.56,1.338,CPI_2012
2018,DRG01855,39346.6,33430.81,2049.24,153802.0,0.2558,22.78,0,69.15,51.44,1.03,12.58,0,SHOP001855,0.7672,135.39,128.58,3.178,CPI_2017
2021,DRG01856,50473.32,33808.39,10260.63,226565.52,0.2228,18.48,0,80.78,95.74,0.92,14.52,0,SHOP001856,0.1077,70.49,115.58,6.255,CPI_2012
2024,DRG01857,36697.24,29510.16,6907.9,96540.82,0.3801,19.53,1,36.6,94.4,0.81,12.84,1,SHOP001857,0.1716,128.19,191.87,4.833,CPI_2012
2013,DRG01858,63804.32,40681.44,2851.78,135266.07,0.4717,23.71,0,23.02,44.64,11.45,4.18,0,SHOP001858,0.9612,108.44,138.84,4.504,CPI_2012
2020,DRG01859,36629.09,33149.32,6552.27,168821.12,0.217,11.7,1,72.07,72.67,6.21,4.04,1,SHOP001859,0.8503,124.59,147.86,0.971,CPI_2017
2013,DRG01860,61271.83,55453.48,2099.32,241092.53,0.2541,2.78,1,67.83,88.18,7.9,11.95,1,SHOP001860,0.1564,117.03,127.17,6.238,PCE_2017
2021,DRG01861,66477.58,49162.87,16341.4,221919.78,0.2996,18.6,0,54.75,63.19,11.67,2.81,0,SHOP001861,0.3275,131.12,176.5,1.385,PCE_2022
2019,DRG01862,51952.33,45436.36,3633.43,150870.73,0.3443,7.62,1,12.44,58.84,3.85,2.38,1,SHOP001862,0.124,124.06,148.71,5.808,PCE_2017
2024,DRG01863,51863.16,46421.2,10324.62,222810.02,0.2328,21.64,1,67.82,80.49,6.34,10.91,1,SHOP001863,0.64,124.76,199.3,4.97,CPI_2022
2022,DRG01864,46621.71,32603.59,1617.29,118658.46,0.3929,10.25,0,56.17,46.96,10.35,13.48,1,SHOP001864,0.4368,96.87,201.08,0.439,PCE_2012
2021,DRG01865,61174.88,35851.49,8878.94,207387.29,0.295,21.68,0,71.6,61.94,6.57,5.22,1,SHOP001865,0.6976,137.25,192.2,0.438,PCE_2012
2020,DRG01866,47256.26,43277.34,2114.78,98594.71,0.4793,12.29,0,61.27,60.27,0.97,14.03,1,SHOP001866,0.0416,109.36,176.12,0.785,CPI_2022
2016,DRG01867,40268.19,35015.86,2810.73,125915.22,0.3198,17.64,0,16.33,80.02,11.15,11.35,1,SHOP001867,0.251,101.92,168.06,5.219,CPI_2022
2025,DRG01868,48271.83,42124.18,2884.82,179092.81,0.2695,7.84,1,84.14,42.85,10.39,14.71,0,SHOP001868,0.2261,125.6,216.57,6.201,CPI_2017
2022,DRG01869,56297.97,40155.62,12375.84,199240.79,0.2826,7.43,1,38.03,47.04,2.04,6.99,0,SHOP001869,0.1491,121.69,108.29,0.294,PCE_2012
2023,DRG01870,27644.84,22460.98,874.17,59960.78,0.461,15.8,1,62.13,43.82,0.22,15.12,1,SHOP001870,0.1671,73.39,216.71,3.298,CPI_2022
2016,DRG01871,39506.56,37534.39,7771.02,184062.81,0.2146,13.56,0,28.51,99.01,8.02,12.8,0,SHOP001871,0.7096,121.48,119.82,4.321,PCE_2017
2017,DRG01872,66705.15,44294.45,6728.75,222254.95,0.3001,3.98,1,76.96,69.89,1.17,17.8,1,SHOP001872,0.8758,138.67,137.54,5.393,PCE_2017
2011,DRG01873,39301.19,36159.26,3577.03,163853.97,0.2399,24.47,1,34.06,47.1,10.84,17.4,1,SHOP001873,0.4802,132.48,145.61,3.671,CPI_2022
2019,DRG01874,63850.73,62382.95,13630.9,296581.1,0.2153,6.11,0,32.01,97.05,8.85,16.22,0,SHOP001874,0.9066,124.59,139.97,2.898,CPI_2022
2023,DRG01875,36302.13,32444.59,1383.88,116799.93,0.3108,23.38,0,59.48,65.19,5.14,9.1,1,SHOP001875,0.9154,96.96,197.63,2.121,CPI_2022
2014,DRG01876,39690.86,27561.52,2686.7,166567.54,0.2383,0.68,1,45.01,61.04,5.53,16.16,1,SHOP001876,0.1531,101.91,109.89,1.784,CPI_2022
2015,DRG01877,61537.89,59258.33,14147.29,165253.4,0.3724,13.68,0,12.73,60.25,5.89,3.89,1,SHOP001877,0.595,126.18,194.77,6.216,CPI_2022
2013,DRG01878,11962.27,11689.5,1017.64,37213.15,0.3215,16.9,0,28.31,82.85,1.75,6.47,0,SHOP001878,0.7959,87.62,216.25,0.969,PCE_2017
2015,DRG01879,7704.27,4890.5,724.19,29902.14,0.2576,16.61,0,54.8,74.64,9.14,14.05,1,SHOP001879,0.6057,103.54,104.27,6.233,PCE_2017
2024,DRG01880,21107.38,13620.13,1361.89,75724.97,0.2787,11.32,1,15.16,59.75,5.61,5.15,0,SHOP001880,0.9288,135.42,212.49,2.497,CPI_2022
2018,DRG01881,57913.21,56270.31,12447.16,268212.48,0.2159,15.2,1,77.96,78.94,5.5,4.42,0,SHOP001881,0.261,72.27,207.82,2.126,PCE_2012
2015,DRG01882,5512.65,4942.86,495.93,21285.87,0.259,23.26,0,48.89,52.64,7.57,1.28,1,SHOP001882,0.4411,115.58,209.43,0.274,PCE_2022
2018,DRG01883,54627.84,47154.07,1178.03,185633.7,0.2943,9.15,1,77.99,63.05,1.32,16.2,1,SHOP001883,0.436,102.23,193.42,1.827,PCE_2017
2020,DRG01884,65040.99,52168.09,1581.4,183541.56,0.3544,14.56,1,34.84,68.43,2.53,15.87,0,SHOP001884,0.1905,129.01,212.79,5.043,CPI_2017
2024,DRG01885,48861.55,38609.52,4846.67,159429.87,0.3065,5.34,0,81.08,97.41,2.62,2.78,1,SHOP001885,0.4383,121.9,198.4,1.88,CPI_2022
2017,DRG01886,37084.11,32478.9,7270.52,130975.86,0.2831,20.63,0,50.38,52.01,5.14,0.01,1,SHOP001886,0.1707,99.19,213.63,2.682,CPI_2017
2013,DRG01887,38820.23,26345.98,8471.26,148407.19,0.2616,23.47,0,19.84,71.71,0.81,9.68,1,SHOP001887,0.5335,102.66,122.6,6.454,CPI_2012
2022,DRG01888,67578.21,61555.8,14584.91,272320.04,0.2482,21.39,1,75.08,85.41,8.88,5.53,1,SHOP001888,0.8981,94.37,167.24,0.327,PCE_2012
2018,DRG01889,30199.38,23995.32,1060.07,117521.99,0.257,0.24,1,28.01,94.15,3.33,7.4,1,SHOP001889,0.451,101.96,83.49,3.345,CPI_2017
2023,DRG01890,35050.56,26108.56,8504.73,87553.09,0.4003,20.9,0,56.37,45.87,4.06,16.76,0,SHOP001890,0.4886,109.44,102.17,2.597,PCE_2022
2011,DRG01891,20715.43,17818.65,2263.92,92726.2,0.2234,21.1,0,11.46,42.38,7.15,11.36,1,SHOP001891,0.4669,125.16,196.25,6.228,PCE_2022
2024,DRG01892,39343.11,21993.87,3145.85,102279.76,0.3847,24.6,0,27.12,52.02,5.79,1.86,1,SHOP001892,0.0338,83.91,83.89,1.576,PCE_2017
2020,DRG01893,8399.51,6163.39,556.25,27426.04,0.3063,4.51,0,53.76,99.34,10.48,0.23,0,SHOP001893,0.2251,139.81,136.54,3.909,PCE_2022
2025,DRG01894,56376.62,50136.64,12186.03,220622.45,0.2555,6.69,1,59.01,71.82,8.91,13.08,1,SHOP001894,0.9197,113.41,172.93,1.66,PCE_2022
2022,DRG01895,28049.88,19334.52,6694.71,107858.54,0.2601,16.07,0,34.8,78.07,9.09,0.26,1,SHOP001895,0.262,136.91,108.39,5.416,PCE_2022
2012,DRG01896,48463.92,44296.09,6610.31,204627.5,0.2368,22.48,0,5.35,45.05,8.2,11.74,1,SHOP001896,0.2447,139.05,139.79,6.235,CPI_2017
2025,DRG01897,40707.53,38931.09,4457.51,87054.68,0.4676,2.32,1,7.5,73.62,7.25,1.39,1,SHOP001897,0.7206,127.9,168.85,1.803,CPI_2022
2020,DRG01898,29240.21,16552.66,4058.33,80434.14,0.3635,20.14,1,84.17,68.22,10.49,15.05,1,SHOP001898,0.7569,110.1,177.22,2.877,PCE_2012
2025,DRG01899,54510.62,34523.75,12936.1,158150.07,0.3447,8.53,1,62.56,61.11,3.04,11.16,1,SHOP001899,0.6051,72.37,126.56,6.275,PCE_2022
2015,DRG01900,32855.14,18870.86,6046.5,124955.11,0.2629,9.14,1,49.97,65.39,7.61,4.01,0,SHOP001900,0.1533,130.98,137.1,3.332,CPI_2017
2022,DRG01901,55529.36,34928.21,12813.33,130218.33,0.4264,18.94,1,75.03,86.1,9.47,11.74,1,SHOP001901,0.1526,75.2,217.48,3.085,CPI_2022
2016,DRG01902,50913.05,34145.86,2829.29,107708.21,0.4727,24.27,0,65.68,58.1,7.13,0.55,1,SHOP001902,0.8557,85.12,198.57,5.968,CPI_2022
2011,DRG01903,34631.4,23671.96,3688.8,152470.31,0.2271,16.08,1,33.93,63.12,8.72,14.34,1,SHOP001903,0.6183,97.16,171.53,3.626,PCE_2012
2023,DRG01904,13773.48,7865.79,2192.39,56521.0,0.2437,16.07,1,78.58,64.72,2.8,17.58,1,SHOP001904,0.1542,124.29,210.47,2.906,PCE_2017
2019,DRG01905,28732.48,26286.95,5309.39,115793.09,0.2481,5.15,1,19.52,43.65,10.23,7.46,1,SHOP001905,0.1234,127.63,216.09,4.594,PCE_2022
2025,DRG01906,39710.76,38432.65,2297.2,171458.58,0.2316,12.76,1,40.52,44.02,11.96,17.47,1,SHOP001906,0.3892,110.54,125.11,2.162,PCE_2017
2021,DRG01907,44785.33,28751.45,3375.11,92853.99,0.4823,5.61,1,20.19,47.57,8.07,10.94,1,SHOP001907,0.1767,94.22,109.14,4.415,CPI_2017
2022,DRG01908,56247.66,47306.0,3686.08,222136.71,0.2532,10.97,1,54.23,82.56,3.16,1.23,1,SHOP001908,0.3698,92.52,131.56,4.505,PCE_2017
2012,DRG01909,66945.46,63166.72,9555.58,305645.57,0.219,0.3,1,27.88,97.98,9.79,3.76,1,SHOP001909,0.066,137.86,93.72,2.925,PCE_2012
2025,DRG01910,45546.8,42170.19,8858.34,204015.59,0.2233,4.86,1,54.75,62.47,10.66,6.64,1,SHOP001910,0.7811,75.57,189.25,1.799,CPI_2012
2022,DRG01911,55792.36,52144.82,8616.71,183893.88,0.3034,2.46,1,57.66,52.73,6.51,17.52,0,SHOP001911,0.121,97.24,206.02,2.273,CPI_2012
2020,DRG01912,7853.65,5883.58,252.84,18074.37,0.4345,0.22,0,69.08,53.37,11.59,14.63,1,SHOP001912,0.9574,90.85,123.23,6.027,PCE_2017
2014,DRG01913,63705.87,45168.11,3634.9,267509.48,0.2381,16.73,1,58.48,48.25,2.44,7.68,1,SHOP001913,0.095,137.34,183.01,2.094,PCE_2017
2018,DRG01914,34430.01,19922.44,2186.3,108703.09,0.3167,20.47,0,17.05,85.99,0.53,12.01,1,SHOP001914,0.1349,134.85,125.55,5.732,PCE_2012
2024,DRG01915,13157.4,11789.86,1799.86,57045.49,0.2306,24.13,1,26.89,79.62,7.9,9.12,0,SHOP001915,0.9109,96.88,206.1,3.915,PCE_2012
2023,DRG01916,46860.82,29968.33,6092.45,210659.33,0.2224,24.8,1,70.55,98.91,0.47,1.1,0,SHOP001916,0.6599,139.65,106.92,4.29,CPI_2022
2020,DRG01917,13758.32,7829.15,1312.37,40107.1,0.343,1.33,0,62.15,73.21,5.01,6.83,0,SHOP001917,0.4133,83.01,205.58,2.911,PCE_2017
2010,DRG01918,47360.26,26982.0,7042.69,116323.56,0.4071,7.16,1,28.05,78.49,5.91,13.67,1,SHOP001918,0.8278,74.74,159.22,4.246,CPI_2022
2015,DRG01919,63049.74,49469.2,1358.09,215940.65,0.292,9.87,1,71.96,77.26,1.67,7.8,0,SHOP001919,0.9247,102.26,125.82,3.12,PCE_2022
2014,DRG01920,38015.11,36299.23,7865.14,125887.8,0.302,17.61,0,75.54,48.01,10.28,1.84,1,SHOP001920,0.1745,118.0,106.58,0.79,CPI_2022
2024,DRG01921,54026.01,46461.05,10172.03,222598.69,0.2427,10.18,0,7.2,42.79,6.49,2.93,1,SHOP001921,0.1177,126.69,174.68,0.571,PCE_2017
2009,DRG01922,20061.22,17158.64,1319.63,55366.66,0.3623,20.92,1,14.24,50.63,9.65,15.1,1,SHOP001922,0.2894,89.06,186.63,5.179,PCE_2022
2012,DRG01923,62401.23,36108.49,12191.78,287593.48,0.217,8.06,1,16.07,75.06,9.09,16.52,0,SHOP001923,0.1148,123.56,90.26,4.181,CPI_2017
2012,DRG01924,13716.37,10445.78,2747.93,37743.69,0.3634,22.16,0,56.04,77.21,7.54,15.71,0,SHOP001924,0.5596,110.41,170.03,1.604,PCE_2012
2024,DRG01925,50167.7,40793.46,4092.15,239495.91,0.2095,7.21,1,8.97,87.65,4.6,10.56,1,SHOP001925,0.7682,139.49,93.82,2.582,PCE_2012
2020,DRG01926,53785.35,40667.94,9158.71,245226.01,0.2193,18.89,1,73.13,42.16,11.69,10.8,0,SHOP001926,0.5176,78.92,209.43,5.427,CPI_2012
2012,DRG01927,38594.4,22987.03,5192.51,151222.31,0.2552,0.64,1,83.61,78.9,4.68,8.19,1,SHOP001927,0.6318,123.27,87.03,5.228,PCE_2017
2011,DRG01928,41038.04,31619.69,2761.51,97191.35,0.4222,0.66,1,82.96,95.48,9.73,4.59,1,SHOP001928,0.5787,106.44,142.57,4.527,PCE_2022
2018,DRG01929,42673.47,36813.45,6407.87,169818.84,0.2513,18.88,1,65.3,61.74,3.63,8.98,1,SHOP001929,0.5081,112.45,157.27,1.161,CPI_2012
2009,DRG01930,52728.3,43349.07,5704.82,129606.61,0.4068,13.62,0,46.67,54.13,0.93,17.19,0,SHOP001930,0.657,127.85,162.03,4.211,CPI_2022
2014,DRG01931,24759.94,15486.47,4918.22,90048.55,0.275,4.22,1,21.35,92.21,6.84,13.56,0,SHOP001931,0.9585,128.95,199.2,1.015,PCE_2017
2010,DRG01932,67076.43,38034.35,14482.1,190797.03,0.3516,5.87,0,79.84,98.89,0.51,17.38,1,SHOP001932,0.9857,120.9,168.7,5.072,PCE_2017
