safe_cyber_reference_month,safe_cyber_reporting_country_iso2,safe_cyber_incident_type_code,safe_cyber_attack_vector_code,safe_cyber_targets_sector_code,safe_cyber_ransomware_flag,safe_cyber_phishing_flag,safe_cyber_ddos_flag,safe_cyber_financial_loss_eur_estimate,safe_cyber_crypto_payment_flag,safe_cyber_victims_count,safe_cyber_cross_border_component_flag,safe_cyber_europol_case_link_flag,safe_cyber_arrests_count,safe_cyber_takedowns_count,safe_cyber_data_breach_gdpr_notification_flag,safe_cyber_attribution_confidence_level,safe_cyber_data_source,safe_cyber_data_quality_flag,safe_cyber_data_extract_date
2018-01,DK,DATA_BREACH,THIRD_PARTY,PUBLIC_ADMIN,0,0,0,10924527.81,0,4815,1,1,33,30,1,LOW,EUROPOL_IOCTA,1,2025-07-03
2018-02,GR,ACCOUNT_TAKEOVER,RDP_EXPOSED,MANUFACTURING,0,1,0,7132421.2,0,16739,1,0,9,183,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-06-14
2018-03,LT,DDOS,CLOUD_MISCONFIG,ENERGY,0,0,1,727772.2,0,63925,0,0,30,12,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-12-08
2018-04,PT,MALWARE,MALVERTISING,HEALTH,0,0,0,920442.73,0,23178,1,0,31,34,0,HIGH,SECTOR_REGULATOR,1,2025-02-05
2018-05,SE,RANSOMWARE,EMAIL,TELECOM,1,0,0,12405939.66,0,6361,1,0,23,117,0,MEDIUM,POLICE_CYBER_UNIT,1,2025-09-05
2018-06,CY,BUSINESS_EMAIL_COMPROMISE,INSIDER,TRANSPORT,1,1,0,5213254.8,1,38766,0,0,35,70,0,LOW,EUROPOL_IOCTA,0,2024-07-14
2018-07,FR,SUPPLY_CHAIN,WEB_APP,FINANCE,0,1,0,2677062.43,0,42477,1,0,35,179,1,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-07-11
2018-08,IT,PHISHING,USB_MEDIA,SME_MULTI,0,1,1,3946217.71,0,17492,1,0,19,2,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-03-12
2018-09,NL,DATA_BREACH,THIRD_PARTY,RETAIL,1,0,0,1795170.41,0,24314,0,0,3,146,1,HIGH,SECTOR_REGULATOR,1,2024-08-31
2018-10,SI,ACCOUNT_TAKEOVER,RDP_EXPOSED,EDUCATION,0,1,0,195711.51,0,47898,1,0,24,62,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-07-23
2018-11,BG,DDOS,CLOUD_MISCONFIG,PUBLIC_ADMIN,0,1,1,5833560.33,0,21701,0,0,29,161,1,LOW,EUROPOL_IOCTA,1,2024-08-23
2018-12,EE,MALWARE,MALVERTISING,MANUFACTURING,0,0,0,1265690.88,0,17196,1,0,10,222,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-05-09
2019-01,HU,RANSOMWARE,EMAIL,ENERGY,1,0,0,14240441.75,0,20009,0,0,0,31,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-12-22
2019-02,LU,BUSINESS_EMAIL_COMPROMISE,INSIDER,HEALTH,0,1,0,1245506.57,0,17457,0,0,24,118,1,HIGH,SECTOR_REGULATOR,1,2024-10-06
2019-03,RO,SUPPLY_CHAIN,WEB_APP,TELECOM,0,1,0,896672.82,0,35612,1,0,23,68,1,MEDIUM,POLICE_CYBER_UNIT,1,2024-06-28
2019-04,AT,PHISHING,USB_MEDIA,TRANSPORT,0,1,0,1781810.03,0,76012,1,0,22,133,0,LOW,EUROPOL_IOCTA,1,2026-01-05
2019-05,CZ,DATA_BREACH,THIRD_PARTY,FINANCE,0,0,0,8268257.12,0,27324,1,1,20,72,1,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-11-05
2019-06,DE,ACCOUNT_TAKEOVER,RDP_EXPOSED,SME_MULTI,0,1,0,2033336.02,0,13111,0,0,41,63,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-10-24
2019-07,LV,DDOS,CLOUD_MISCONFIG,RETAIL,0,1,1,2902968.33,0,93123,1,0,5,57,0,HIGH,SECTOR_REGULATOR,1,2025-08-09
2019-08,PL,MALWARE,MALVERTISING,EDUCATION,0,1,0,2045117.36,0,43779,1,1,22,136,1,MEDIUM,POLICE_CYBER_UNIT,1,2025-12-18
2019-09,ES,RANSOMWARE,EMAIL,PUBLIC_ADMIN,1,0,0,13361517.64,1,17475,0,0,10,77,1,LOW,EUROPOL_IOCTA,1,2026-01-30
2019-10,HR,BUSINESS_EMAIL_COMPROMISE,INSIDER,MANUFACTURING,1,1,0,960054.54,0,44239,0,0,11,10,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-12-20
2019-11,FI,SUPPLY_CHAIN,WEB_APP,ENERGY,0,0,0,469610.85,0,37400,1,1,19,62,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-07-04
2019-12,IE,PHISHING,USB_MEDIA,HEALTH,0,1,0,3927774.33,0,21229,0,0,40,162,0,HIGH,SECTOR_REGULATOR,1,2025-09-14
2020-01,MT,DATA_BREACH,THIRD_PARTY,TELECOM,0,0,0,6332495.09,0,32234,1,0,38,128,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-12-25
2020-02,SK,ACCOUNT_TAKEOVER,RDP_EXPOSED,TRANSPORT,1,1,0,491064.67,0,19221,0,0,12,116,0,LOW,EUROPOL_IOCTA,1,2024-01-07
2020-03,BE,DDOS,CLOUD_MISCONFIG,FINANCE,0,0,1,2116313.61,0,34341,1,1,53,93,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-04-20
2020-04,DK,MALWARE,MALVERTISING,SME_MULTI,0,1,0,2471301.0,0,24060,0,0,37,228,1,VERY_HIGH,NATIONAL_CSIRT,1,2025-03-31
2020-05,GR,RANSOMWARE,EMAIL,RETAIL,1,0,0,7428316.42,0,1106,0,0,38,142,1,HIGH,SECTOR_REGULATOR,1,2024-03-06
2020-06,LT,BUSINESS_EMAIL_COMPROMISE,INSIDER,EDUCATION,0,1,0,10030534.94,0,1891,1,0,37,4,0,MEDIUM,POLICE_CYBER_UNIT,1,2025-12-05
2020-07,PT,SUPPLY_CHAIN,WEB_APP,PUBLIC_ADMIN,0,0,0,3880789.86,0,42316,1,0,25,3,1,LOW,EUROPOL_IOCTA,1,2025-05-02
2020-08,SE,PHISHING,USB_MEDIA,MANUFACTURING,1,1,1,4616316.85,1,79464,1,1,12,50,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2026-01-23
2020-09,CY,DATA_BREACH,THIRD_PARTY,ENERGY,0,0,0,9667741.25,0,32411,1,1,17,85,1,VERY_HIGH,NATIONAL_CSIRT,0,2024-03-04
2020-10,FR,ACCOUNT_TAKEOVER,RDP_EXPOSED,HEALTH,0,1,0,1883279.5,0,17495,0,0,2,25,0,HIGH,SECTOR_REGULATOR,1,2025-04-23
2020-11,IT,DDOS,CLOUD_MISCONFIG,TELECOM,0,0,1,2796619.29,0,44179,0,0,38,74,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-12-03
2020-12,NL,MALWARE,MALVERTISING,TRANSPORT,0,0,0,7041835.14,0,8519,0,0,15,23,0,LOW,EUROPOL_IOCTA,1,2024-03-22
2021-01,SI,RANSOMWARE,EMAIL,FINANCE,1,0,0,9577558.05,0,39432,0,1,15,25,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,0,2025-05-13
2021-02,BG,BUSINESS_EMAIL_COMPROMISE,INSIDER,SME_MULTI,0,1,0,2020926.7,0,54,1,0,16,95,1,VERY_HIGH,NATIONAL_CSIRT,1,2025-06-22
2021-03,EE,SUPPLY_CHAIN,WEB_APP,RETAIL,1,0,0,799568.24,0,31607,1,1,0,68,1,HIGH,SECTOR_REGULATOR,1,2024-08-30
2021-04,HU,PHISHING,USB_MEDIA,EDUCATION,0,1,0,3729426.87,0,11522,0,0,26,215,0,MEDIUM,POLICE_CYBER_UNIT,0,2025-07-16
2021-05,LU,DATA_BREACH,THIRD_PARTY,PUBLIC_ADMIN,1,0,0,7936058.42,1,7775,1,0,26,56,1,LOW,EUROPOL_IOCTA,1,2024-03-31
2021-06,RO,ACCOUNT_TAKEOVER,RDP_EXPOSED,MANUFACTURING,0,1,0,875145.98,0,20565,0,0,41,112,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-09-12
2021-07,AT,DDOS,CLOUD_MISCONFIG,ENERGY,0,1,1,710322.63,0,73115,1,0,35,2,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-12-26
2021-08,CZ,MALWARE,MALVERTISING,HEALTH,0,1,0,4720128.6,0,11051,0,0,21,192,0,HIGH,SECTOR_REGULATOR,1,2025-10-12
2021-09,DE,RANSOMWARE,EMAIL,TELECOM,1,0,0,11445690.65,0,41739,1,1,4,107,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-04-02
2021-10,LV,BUSINESS_EMAIL_COMPROMISE,INSIDER,TRANSPORT,1,1,1,13216710.73,0,27101,0,0,2,168,0,LOW,EUROPOL_IOCTA,1,2025-05-31
2021-11,PL,SUPPLY_CHAIN,WEB_APP,FINANCE,0,0,0,4031426.94,0,29032,1,1,61,162,1,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-07-02
2021-12,ES,PHISHING,USB_MEDIA,SME_MULTI,0,1,0,659483.95,0,49781,1,0,10,62,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-06-12
2022-01,HR,DATA_BREACH,THIRD_PARTY,RETAIL,1,0,1,289827.68,0,47336,0,0,36,45,1,HIGH,SECTOR_REGULATOR,1,2024-01-22
2022-02,FI,ACCOUNT_TAKEOVER,RDP_EXPOSED,EDUCATION,0,1,0,531479.09,0,34981,1,1,39,150,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-07-31
2022-03,IE,DDOS,CLOUD_MISCONFIG,PUBLIC_ADMIN,1,0,1,8805092.82,0,32347,0,0,37,125,0,LOW,EUROPOL_IOCTA,1,2025-02-09
2022-04,MT,MALWARE,MALVERTISING,MANUFACTURING,0,0,0,1056934.98,0,34746,0,0,36,116,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-10-02
2022-05,SK,RANSOMWARE,EMAIL,ENERGY,1,0,0,1374958.82,0,3419,0,0,7,171,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-07-06
2022-06,BE,BUSINESS_EMAIL_COMPROMISE,INSIDER,HEALTH,0,1,0,2021450.2,0,13613,1,1,23,71,0,HIGH,SECTOR_REGULATOR,0,2024-12-12
2022-07,DK,SUPPLY_CHAIN,WEB_APP,TELECOM,0,0,1,1061117.01,0,10014,0,0,21,2,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-06-24
2022-08,GR,PHISHING,USB_MEDIA,TRANSPORT,0,1,0,174635.0,0,19450,1,1,73,224,0,LOW,EUROPOL_IOCTA,1,2025-06-21
2022-09,LT,DATA_BREACH,THIRD_PARTY,FINANCE,0,1,0,6340484.52,0,47093,1,0,2,58,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-01-28
2022-10,PT,ACCOUNT_TAKEOVER,RDP_EXPOSED,SME_MULTI,0,1,0,203115.02,0,41879,0,0,34,131,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-11-21
2022-11,SE,DDOS,CLOUD_MISCONFIG,RETAIL,0,1,1,2999397.55,0,82447,1,1,48,0,0,HIGH,SECTOR_REGULATOR,1,2025-08-10
2022-12,CY,MALWARE,MALVERTISING,EDUCATION,0,0,0,3070920.65,0,29429,1,1,59,227,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-09-01
2023-01,FR,RANSOMWARE,EMAIL,PUBLIC_ADMIN,1,0,0,3342741.02,1,9313,0,0,16,2,0,LOW,EUROPOL_IOCTA,1,2025-12-26
2023-02,IT,BUSINESS_EMAIL_COMPROMISE,INSIDER,MANUFACTURING,0,1,0,3450193.23,0,21717,0,0,25,158,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-10-28
2023-03,NL,SUPPLY_CHAIN,WEB_APP,ENERGY,0,0,0,5419482.09,0,16752,1,1,54,11,1,VERY_HIGH,NATIONAL_CSIRT,1,2026-01-20
2023-04,SI,PHISHING,USB_MEDIA,HEALTH,0,1,0,3417517.08,0,78254,1,0,24,258,0,HIGH,SECTOR_REGULATOR,1,2024-12-19
2023-05,BG,DATA_BREACH,THIRD_PARTY,TELECOM,0,1,0,8538984.87,0,24844,1,0,33,18,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-07-04
2023-06,EE,ACCOUNT_TAKEOVER,RDP_EXPOSED,TRANSPORT,0,1,0,1963507.04,0,27336,1,1,48,178,0,LOW,EUROPOL_IOCTA,1,2025-07-13
2023-07,HU,DDOS,CLOUD_MISCONFIG,FINANCE,0,0,1,2092719.3,0,57792,0,0,33,26,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,0,2025-06-22
2023-08,LU,MALWARE,MALVERTISING,SME_MULTI,0,0,0,3687085.73,0,13142,1,0,37,156,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-07-28
2023-09,RO,RANSOMWARE,EMAIL,RETAIL,1,1,0,1279854.49,0,3379,1,1,46,67,0,HIGH,SECTOR_REGULATOR,1,2024-08-09
2023-10,AT,BUSINESS_EMAIL_COMPROMISE,INSIDER,EDUCATION,0,1,0,6487825.32,0,47736,1,0,35,54,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-07-20
2023-11,CZ,SUPPLY_CHAIN,WEB_APP,PUBLIC_ADMIN,1,1,0,1069965.08,0,2752,0,0,22,152,0,LOW,EUROPOL_IOCTA,1,2024-04-12
2023-12,DE,PHISHING,USB_MEDIA,MANUFACTURING,0,1,0,6755307.53,0,51349,0,0,11,194,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-03-11
2024-01,LV,DATA_BREACH,THIRD_PARTY,ENERGY,0,1,0,2156269.69,0,34756,1,0,40,184,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-06-20
2024-02,PL,ACCOUNT_TAKEOVER,RDP_EXPOSED,HEALTH,0,1,0,5791067.73,0,15148,1,0,18,120,0,HIGH,SECTOR_REGULATOR,1,2025-09-08
2024-03,ES,DDOS,CLOUD_MISCONFIG,TELECOM,0,0,1,3570991.97,0,20404,0,0,30,57,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-05-05
2024-04,HR,MALWARE,MALVERTISING,TRANSPORT,0,0,0,3769657.12,0,40407,0,0,2,194,0,LOW,EUROPOL_IOCTA,1,2025-08-02
2024-05,FI,RANSOMWARE,EMAIL,FINANCE,1,0,0,3048434.54,1,38583,1,0,42,30,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-07-22
2024-06,IE,BUSINESS_EMAIL_COMPROMISE,INSIDER,SME_MULTI,0,1,0,342165.84,0,44892,0,0,12,168,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-06-05
2024-07,MT,SUPPLY_CHAIN,WEB_APP,RETAIL,1,0,1,8593041.94,0,7571,0,0,41,30,1,HIGH,SECTOR_REGULATOR,1,2025-08-02
2024-08,SK,PHISHING,USB_MEDIA,EDUCATION,0,1,0,4777526.31,0,64832,0,0,20,114,0,MEDIUM,POLICE_CYBER_UNIT,1,2026-01-23
2024-09,BE,DATA_BREACH,THIRD_PARTY,PUBLIC_ADMIN,0,0,0,2795380.34,0,16441,1,1,77,113,1,LOW,EUROPOL_IOCTA,1,2025-03-25
2024-10,DK,ACCOUNT_TAKEOVER,RDP_EXPOSED,MANUFACTURING,0,1,0,5372383.79,0,47272,0,0,41,74,1,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-06-23
2024-11,GR,DDOS,CLOUD_MISCONFIG,ENERGY,1,0,1,184307.42,0,11195,1,0,39,131,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-02-22
2024-12,LT,MALWARE,MALVERTISING,HEALTH,0,0,0,7015208.38,0,46157,1,1,69,281,0,HIGH,SECTOR_REGULATOR,1,2025-06-12
2025-01,PT,RANSOMWARE,EMAIL,TELECOM,1,1,1,1990129.21,0,39949,0,0,22,86,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-03-11
2025-02,SE,BUSINESS_EMAIL_COMPROMISE,INSIDER,TRANSPORT,0,1,0,14113757.7,0,14663,0,0,43,186,0,LOW,EUROPOL_IOCTA,1,2025-05-23
2025-03,CY,SUPPLY_CHAIN,WEB_APP,FINANCE,0,0,0,254092.82,0,17814,1,1,65,62,1,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-02-22
2025-04,FR,PHISHING,USB_MEDIA,SME_MULTI,0,1,0,3524889.76,0,47683,1,0,2,83,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-11-30
2025-05,IT,DATA_BREACH,THIRD_PARTY,RETAIL,0,1,0,4283293.41,0,7168,1,0,12,43,1,HIGH,SECTOR_REGULATOR,1,2024-05-06
2025-06,NL,ACCOUNT_TAKEOVER,RDP_EXPOSED,EDUCATION,0,1,0,545322.98,0,10596,0,0,41,147,1,MEDIUM,POLICE_CYBER_UNIT,1,2024-08-17
2025-07,SI,DDOS,CLOUD_MISCONFIG,PUBLIC_ADMIN,0,0,1,951913.72,0,66369,1,0,41,62,0,LOW,EUROPOL_IOCTA,1,2024-03-06
2025-08,BG,MALWARE,MALVERTISING,MANUFACTURING,0,0,0,5868628.74,0,1364,0,0,31,224,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2026-01-10
2025-09,EE,RANSOMWARE,EMAIL,ENERGY,1,0,0,13151387.62,0,488,0,0,9,0,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-05-10
2025-10,HU,BUSINESS_EMAIL_COMPROMISE,INSIDER,HEALTH,0,1,0,3023859.26,0,24020,0,0,25,158,0,HIGH,SECTOR_REGULATOR,1,2025-01-07
2025-11,LU,SUPPLY_CHAIN,WEB_APP,TELECOM,0,0,0,1613208.48,0,5715,1,0,3,145,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-11-25
2025-12,RO,PHISHING,USB_MEDIA,TRANSPORT,0,1,0,2472616.23,0,53370,0,0,18,139,0,LOW,EUROPOL_IOCTA,1,2025-09-05
2026-01,AT,DATA_BREACH,THIRD_PARTY,FINANCE,0,1,0,4297851.65,0,35628,0,0,11,100,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-05-17
2026-02,CZ,ACCOUNT_TAKEOVER,RDP_EXPOSED,SME_MULTI,0,1,0,3797145.64,0,29742,1,0,5,179,1,VERY_HIGH,NATIONAL_CSIRT,1,2024-02-06
2026-03,DE,DDOS,CLOUD_MISCONFIG,RETAIL,1,0,1,9305234.15,0,72987,1,0,28,115,0,HIGH,SECTOR_REGULATOR,1,2025-03-04
2026-04,LV,MALWARE,MALVERTISING,EDUCATION,0,0,0,3487981.4,0,48562,0,0,5,21,0,MEDIUM,POLICE_CYBER_UNIT,1,2025-05-13
2026-05,PL,RANSOMWARE,EMAIL,PUBLIC_ADMIN,1,0,0,16913358.94,1,39565,1,1,18,116,0,LOW,EUROPOL_IOCTA,1,2024-11-15
2026-06,ES,BUSINESS_EMAIL_COMPROMISE,INSIDER,MANUFACTURING,1,1,0,12924200.28,0,14025,1,1,76,118,1,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-06-03
2026-07,HR,SUPPLY_CHAIN,WEB_APP,ENERGY,0,1,0,2864679.66,0,35138,1,0,31,176,0,VERY_HIGH,NATIONAL_CSIRT,1,2026-01-23
2026-08,FI,PHISHING,USB_MEDIA,HEALTH,0,1,0,2448552.29,0,50184,0,0,8,181,0,HIGH,SECTOR_REGULATOR,1,2024-10-26
2026-09,IE,DATA_BREACH,THIRD_PARTY,TELECOM,0,0,0,2656780.81,0,26721,0,0,27,67,1,MEDIUM,POLICE_CYBER_UNIT,1,2025-03-26
2026-10,MT,ACCOUNT_TAKEOVER,RDP_EXPOSED,TRANSPORT,0,1,0,2667765.27,0,4055,0,1,64,8,0,LOW,EUROPOL_IOCTA,1,2025-07-08
2026-11,SK,DDOS,CLOUD_MISCONFIG,FINANCE,0,1,1,3067234.42,0,70464,1,0,33,107,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-02-21
2026-12,BE,MALWARE,MALVERTISING,SME_MULTI,0,0,0,1292449.68,0,27562,0,0,12,45,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-03-15
2016-01,DK,RANSOMWARE,EMAIL,RETAIL,1,0,1,19657179.54,0,39757,1,1,47,149,0,HIGH,SECTOR_REGULATOR,1,2025-06-28
2016-02,GR,BUSINESS_EMAIL_COMPROMISE,INSIDER,EDUCATION,0,1,0,460824.73,0,34027,1,0,45,106,0,MEDIUM,POLICE_CYBER_UNIT,1,2026-02-23
2016-03,LT,SUPPLY_CHAIN,WEB_APP,PUBLIC_ADMIN,0,0,0,2498485.95,0,13674,0,0,40,91,0,LOW,EUROPOL_IOCTA,1,2025-09-06
2016-04,PT,PHISHING,USB_MEDIA,MANUFACTURING,1,1,0,9366991.81,0,36364,1,0,40,35,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,0,2025-06-05
2016-05,SE,DATA_BREACH,THIRD_PARTY,ENERGY,1,0,0,4117879.8,0,39748,0,0,24,188,1,VERY_HIGH,NATIONAL_CSIRT,1,2024-01-13
2016-06,CY,ACCOUNT_TAKEOVER,RDP_EXPOSED,HEALTH,0,1,0,5798468.2,0,750,0,0,40,101,0,HIGH,SECTOR_REGULATOR,1,2026-01-30
2016-07,FR,DDOS,CLOUD_MISCONFIG,TELECOM,0,0,1,6724105.88,0,71871,1,0,19,185,0,MEDIUM,POLICE_CYBER_UNIT,1,2025-01-09
2016-08,IT,MALWARE,MALVERTISING,TRANSPORT,0,0,0,2502699.45,0,38796,1,1,66,237,0,LOW,EUROPOL_IOCTA,1,2025-12-12
2016-09,NL,RANSOMWARE,EMAIL,FINANCE,1,0,0,17483124.11,0,35805,1,0,7,117,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-04-11
2016-10,SI,BUSINESS_EMAIL_COMPROMISE,INSIDER,SME_MULTI,0,1,1,2866979.23,0,31351,1,1,69,162,0,VERY_HIGH,NATIONAL_CSIRT,1,2026-02-10
2016-11,BG,SUPPLY_CHAIN,WEB_APP,RETAIL,1,0,0,1826323.69,1,8651,0,0,11,34,1,HIGH,SECTOR_REGULATOR,1,2025-08-03
2016-12,EE,PHISHING,USB_MEDIA,EDUCATION,0,1,0,4525802.76,0,48934,0,0,26,72,0,MEDIUM,POLICE_CYBER_UNIT,1,2025-09-05
2017-01,HU,DATA_BREACH,THIRD_PARTY,PUBLIC_ADMIN,0,0,0,7963545.16,0,18508,1,1,22,89,1,LOW,EUROPOL_IOCTA,1,2024-11-30
2017-02,LU,ACCOUNT_TAKEOVER,RDP_EXPOSED,MANUFACTURING,0,1,0,6514118.28,0,27771,0,0,17,50,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-08-18
2017-03,RO,DDOS,CLOUD_MISCONFIG,ENERGY,0,0,1,6705595.53,0,10224,0,0,29,3,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-05-04
2017-04,AT,MALWARE,MALVERTISING,HEALTH,0,1,0,2282682.34,0,11202,1,0,41,190,0,HIGH,SECTOR_REGULATOR,1,2025-11-06
2017-05,CZ,RANSOMWARE,EMAIL,TELECOM,1,0,0,462987.38,0,28091,0,0,3,70,1,MEDIUM,POLICE_CYBER_UNIT,0,2024-12-24
2017-06,DE,BUSINESS_EMAIL_COMPROMISE,INSIDER,TRANSPORT,1,1,0,6442054.52,0,32890,0,0,33,5,0,LOW,EUROPOL_IOCTA,0,2025-07-08
2017-07,LV,SUPPLY_CHAIN,WEB_APP,FINANCE,0,0,0,103224.76,0,38274,0,0,9,86,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-08-22
2017-08,PL,PHISHING,USB_MEDIA,SME_MULTI,1,1,0,1822808.74,0,77629,1,1,72,24,1,VERY_HIGH,NATIONAL_CSIRT,1,2024-03-06
2017-09,ES,DATA_BREACH,THIRD_PARTY,RETAIL,0,0,0,6132949.87,0,16715,1,0,4,50,1,HIGH,SECTOR_REGULATOR,1,2025-11-30
2017-10,HR,ACCOUNT_TAKEOVER,RDP_EXPOSED,EDUCATION,0,1,0,1989363.35,0,40046,0,0,23,167,0,MEDIUM,POLICE_CYBER_UNIT,1,2024-06-28
2017-11,FI,DDOS,CLOUD_MISCONFIG,PUBLIC_ADMIN,1,0,1,1796018.69,0,5217,0,0,38,113,0,LOW,EUROPOL_IOCTA,1,2024-02-09
2017-12,IE,MALWARE,MALVERTISING,MANUFACTURING,0,1,0,3534281.1,0,17868,1,0,27,55,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,0,2025-08-28
2018-01,MT,RANSOMWARE,EMAIL,ENERGY,1,1,0,1237266.18,0,43024,0,0,29,51,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-10-20
2018-02,SK,BUSINESS_EMAIL_COMPROMISE,INSIDER,HEALTH,0,1,0,756655.24,0,44048,1,1,29,149,1,HIGH,SECTOR_REGULATOR,1,2025-11-07
2018-03,BE,SUPPLY_CHAIN,WEB_APP,TELECOM,0,1,0,3499199.07,0,30322,1,0,37,102,1,MEDIUM,POLICE_CYBER_UNIT,1,2025-02-07
2018-04,DK,PHISHING,USB_MEDIA,TRANSPORT,0,1,0,1826722.16,0,60911,1,0,27,108,0,LOW,EUROPOL_IOCTA,1,2025-07-02
2018-05,GR,DATA_BREACH,THIRD_PARTY,FINANCE,0,0,1,3530249.63,0,25847,0,0,14,77,1,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2024-05-04
2018-06,LT,ACCOUNT_TAKEOVER,RDP_EXPOSED,SME_MULTI,0,1,0,251146.11,0,4737,1,1,76,73,0,VERY_HIGH,NATIONAL_CSIRT,1,2025-04-23
2018-07,PT,DDOS,CLOUD_MISCONFIG,RETAIL,0,0,1,3251232.83,0,61883,1,1,57,53,0,HIGH,SECTOR_REGULATOR,1,2024-04-05
2018-08,SE,MALWARE,MALVERTISING,EDUCATION,0,0,0,1588323.45,0,43752,0,0,9,168,1,MEDIUM,POLICE_CYBER_UNIT,1,2025-04-12
2018-09,CY,RANSOMWARE,EMAIL,PUBLIC_ADMIN,1,0,0,3105741.44,0,8027,1,1,27,131,0,LOW,EUROPOL_IOCTA,1,2024-10-28
2018-10,FR,BUSINESS_EMAIL_COMPROMISE,INSIDER,MANUFACTURING,0,1,0,6368980.74,0,14158,0,0,9,92,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-12-06
2018-11,IT,SUPPLY_CHAIN,WEB_APP,ENERGY,0,0,0,1386720.98,0,47776,1,1,3,68,0,VERY_HIGH,NATIONAL_CSIRT,1,2024-04-06
2018-12,NL,PHISHING,USB_MEDIA,HEALTH,0,1,0,3586948.43,0,3548,0,0,35,224,0,HIGH,SECTOR_REGULATOR,1,2025-06-17
2019-01,SI,DATA_BREACH,THIRD_PARTY,TELECOM,0,0,0,8505435.38,0,35807,1,1,66,143,0,MEDIUM,POLICE_CYBER_UNIT,0,2025-11-03
2019-02,BG,ACCOUNT_TAKEOVER,RDP_EXPOSED,TRANSPORT,0,1,0,373283.9,0,27759,0,0,12,5,0,LOW,EUROPOL_IOCTA,1,2025-09-23
2019-03,EE,DDOS,CLOUD_MISCONFIG,FINANCE,1,0,1,2060565.99,0,56973,0,0,13,150,0,UNKNOWN,GDPR_SUPERVISORY_AUTHORITY,1,2025-12-27
