soc_policy_policy_effective_date,soc_policy_policy_change_id,soc_policy_eligibility_rule_area,soc_policy_income_threshold_pct_fpl,soc_policy_asset_limit_usd,soc_policy_work_requirement_flag,soc_policy_time_limit_months,soc_policy_sanction_rate_pct,soc_policy_exemption_category_code,soc_policy_expected_caseload_change_pct,soc_policy_observed_caseload_change_pct,soc_policy_expected_spending_change_usd,soc_policy_observed_spending_change_usd,soc_policy_application_volume_change_pct,soc_policy_approval_rate_change_pct,soc_policy_benefit_level_change_usd,soc_policy_disparity_impact_score,soc_policy_administrative_cost_change_usd,soc_policy_stakeholder_comment_count,soc_policy_implementation_status_code
2040-12-25,POL0000001722,INCOME_TEST,464.77,132079.71,0,24,4.418,UNEMPLOYED,25.16,24.763,-1294589824.79,-1185236546.06,43.598,-1.938,82.02,2.8586,-105226311.4,16566,IN_PROGRESS
2041-01-01,POL0000001723,ASSET_TEST,259.34,137353.71,0,24,17.91,UNEMPLOYED,-18.457,-23.017,-1453870201.94,-1576831203.68,-12.674,0.088,383.69,0.9839,76487713.73,696,PLANNED
2041-01-08,POL0000001724,WORK_REQUIREMENT,311.6,101405.38,0,60,6.641,UNEMPLOYED,-26.046,-26.466,4339575061.32,6276285429.45,-20.366,-7.516,489.73,1.9987,3284370.26,5444,IMPLEMENTED
2041-01-15,POL0000001725,RECERTIFICATION,142.49,126784.73,1,36,10.316,DISABILITY,20.083,6.949,4964431295.62,5131052175.39,-5.075,-12.416,218.73,-2.0499,61665269.88,18667,IN_PROGRESS
2041-01-22,POL0000001726,TIME_LIMIT,27.19,221955.99,0,48,22.762,STUDENT,-9.27,-5.063,-4775126524.2,-5788688555.43,10.528,18.145,-45.88,1.5426,-59961133.18,5937,REVERSED
2041-01-29,POL0000001727,REPORTING,570.39,130399.28,0,24,7.173,DISABILITY,-14.157,-17.556,3019180532.02,4629781368.51,44.759,-16.525,173.87,1.0263,-139952396.98,3992,IN_PROGRESS
2041-02-05,POL0000001728,TIME_LIMIT,383.67,83988.83,0,48,18.857,DISABILITY,5.601,15.125,4505995992.52,3752358798.45,17.673,-16.097,-19.43,-2.0243,-54667444.27,10617,REVERSED
2041-02-12,POL0000001729,INCOME_TEST,72.35,223720.74,0,0,8.657,CAREGIVER,-32.94,-19.999,-1019594481.69,-614352538.53,-18.395,-7.891,248.35,0.2512,233831124.09,15339,REVERSED
2041-02-19,POL0000001730,BENEFIT_LEVEL,520.7,222396.88,0,48,21.447,VETERAN,34.538,30.373,-2630268765.76,-3123163236.32,47.273,15.766,376.42,1.6623,-158906854.27,8010,IMPLEMENTED
2041-02-26,POL0000001731,EXEMPTIONS,12.56,229854.07,0,48,12.23,CAREGIVER,12.555,15.88,-658100366.82,-2197993233.42,35.739,8.176,-163.45,1.2438,182584595.87,8378,PAUSED
2041-03-05,POL0000001732,EXEMPTIONS,476.61,218046.4,1,24,12.084,CAREGIVER,14.187,20.825,2282281370.34,554918719.59,6.037,-5.188,-299.65,0.2552,138169160.53,17403,IMPLEMENTED
2041-03-12,POL0000001733,WORK_REQUIREMENT,596.97,66203.49,0,0,13.647,PREGNANT,2.665,16.555,-1508108536.66,-959493833.74,19.571,1.427,48.01,-0.753,171520709.57,1317,IMPLEMENTED
2041-03-19,POL0000001734,BENEFIT_LEVEL,341.2,148834.31,1,12,12.923,UNEMPLOYED,3.067,13.108,5654174.18,-1487725223.15,-11.503,3.885,74.24,-2.0633,-60905327.49,6166,IMPLEMENTED
2041-03-26,POL0000001735,EXEMPTIONS,136.81,51131.95,0,36,15.253,OTHER,26.003,36.873,-1672243428.9,-1962124368.01,30.946,1.097,301.45,1.866,-34934293.3,7920,SUNSET
2041-04-02,POL0000001736,SANCTIONS,173.3,101725.05,0,48,23.904,NONE,14.924,14.889,-1572968492.61,-2244048767.11,11.875,22.241,272.42,-1.1162,157623853.06,1931,IMPLEMENTED
2041-04-09,POL0000001737,WORK_REQUIREMENT,457.64,67544.34,1,12,3.134,OTHER,-29.763,-23.527,4169479919.5,2339515161.04,6.273,-18.901,291.15,-1.8838,172593604.3,12167,IMPLEMENTED
2041-04-16,POL0000001738,REPORTING,403.87,234428.33,1,60,16.231,NONE,-16.767,-7.241,3937696992.56,4623807427.9,-30.383,-2.687,-340.54,2.5247,210810615.94,18773,IN_PROGRESS
2041-04-23,POL0000001739,WORK_REQUIREMENT,477.76,57149.29,0,48,7.828,PREGNANT,-6.465,-17.916,2292110261.13,3893242627.39,27.201,16.915,151.85,-1.5217,-221814235.87,1934,PAUSED
2041-04-30,POL0000001740,BENEFIT_LEVEL,464.08,116363.74,1,36,22.76,VETERAN,6.354,-3.571,-1529597659.83,-1177926306.74,13.323,13.654,80.4,-2.7662,207713554.53,213,IMPLEMENTED
2041-05-07,POL0000001741,ASSET_TEST,159.45,60109.36,0,36,10.43,UNEMPLOYED,17.329,6.364,-4125189292.53,-5028050893.11,-24.823,-22.719,-269.75,1.355,197557055.07,1047,IMPLEMENTED
2041-05-14,POL0000001742,TIME_LIMIT,372.85,212736.62,0,36,4.519,OTHER,-7.03,-0.359,-4375012635.53,-3189340408.23,-33.705,2.555,-175.08,0.9207,89254231.72,14766,IMPLEMENTED
2041-05-21,POL0000001743,RECERTIFICATION,536.86,158522.57,0,36,2.461,PREGNANT,-16.749,-27.288,4016170258.94,5167715239.62,-27.503,-18.974,-409.27,1.9066,102477072.83,7909,PAUSED
2041-05-28,POL0000001744,WORK_REQUIREMENT,524.61,118309.64,0,48,8.318,PREGNANT,8.747,10.686,4817417780.21,5666676176.2,-7.402,-4.247,-499.25,0.5347,181884090.83,11253,REVERSED
2041-06-04,POL0000001745,EXEMPTIONS,567.28,112719.13,0,12,13.819,DISABILITY,-32.548,-24.767,-1986887886.81,-3366266519.11,13.251,7.909,-52.12,-0.6471,-159893738.32,12669,IN_PROGRESS
2041-06-11,POL0000001746,WORK_REQUIREMENT,348.88,106755.71,0,0,1.256,OTHER,12.717,12.421,-4644142982.69,-6105323673.7,-42.188,-8.919,-156.52,2.1717,203601299.08,2548,IMPLEMENTED
2041-06-18,POL0000001747,ASSET_TEST,185.73,49966.92,1,24,16.266,OTHER,13.202,3.771,3186849768.58,2838031724.96,15.281,7.712,204.37,-2.8734,-20391177.46,19833,REVERSED
2041-06-25,POL0000001748,SANCTIONS,560.49,99107.73,0,12,15.352,NONE,20.643,27.831,-1205500739.86,-3125041058.27,-22.624,-18.385,-120.64,0.4857,-102070920.85,19494,PLANNED
2041-07-02,POL0000001749,WORK_REQUIREMENT,447.84,206952.25,0,36,0.148,PREGNANT,-24.594,-24.609,-1013437993.1,-2880050909.35,-0.126,-12.568,-368.82,0.6004,-180246235.16,8016,PAUSED
2041-07-09,POL0000001750,BENEFIT_LEVEL,308.38,200946.66,1,24,1.093,DISABILITY,-28.083,-15.656,-1346680600.97,24394912.57,-22.076,-6.52,455.68,0.6743,-231256633.65,17569,IMPLEMENTED
2041-07-16,POL0000001751,WORK_REQUIREMENT,471.44,54083.84,0,0,19.31,NONE,-31.942,-27.232,3202018003.05,3963682845.81,39.321,0.284,-345.2,-0.5306,99939820.98,7315,PAUSED
2041-07-23,POL0000001752,RECERTIFICATION,92.57,173219.88,0,12,4.719,NONE,-2.774,-0.778,-2420666835.81,-3432821512.01,19.085,3.531,-275.6,-1.036,-190580382.18,1522,PLANNED
2041-07-30,POL0000001753,BENEFIT_LEVEL,4.15,11829.26,0,0,23.139,CAREGIVER,6.172,-8.405,3343399152.36,4254230800.48,25.67,-4.537,383.54,1.7787,-9921184.08,12101,IMPLEMENTED
2041-08-06,POL0000001754,REPORTING,594.21,80582.58,0,12,14.813,UNEMPLOYED,26.997,33.701,3452747712.92,5223054446.55,8.312,-18.155,-182.85,-2.3376,-152162227.88,11391,IN_PROGRESS
2041-08-13,POL0000001755,TIME_LIMIT,88.6,233527.63,0,36,3.137,CAREGIVER,-14.931,-0.065,4722252860.18,4113583238.31,-16.888,23.109,469.57,1.7168,9901239.18,1107,REVERSED
2041-08-20,POL0000001756,TIME_LIMIT,266.39,213863.9,0,0,3.187,CAREGIVER,-17.533,-6.697,2532628082.46,3377972345.57,28.83,-7.389,285.45,2.0603,226809490.97,12001,IN_PROGRESS
2041-08-27,POL0000001757,WORK_REQUIREMENT,267.43,52155.36,0,12,21.629,OTHER,12.225,8.531,-1782204642.84,-182161769.33,14.78,20.296,159.81,-1.0952,-132484823.3,9635,IMPLEMENTED
2041-09-03,POL0000001758,INCOME_TEST,129.47,127630.04,0,60,9.942,STUDENT,-6.789,-9.019,1232539100.25,2681026346.01,5.071,-9.064,-358.31,-0.0906,87891671.21,16675,SUNSET
2041-09-10,POL0000001759,INCOME_TEST,189.99,136847.34,1,60,7.455,PREGNANT,-22.117,-12.747,1044936926.54,210118001.02,34.536,11.28,382.57,0.1268,-124526694.5,6340,IN_PROGRESS
2041-09-17,POL0000001760,TIME_LIMIT,162.8,51425.21,1,24,20.341,STUDENT,5.138,-6.419,3176184741.12,1411600872.43,10.914,15.675,-343.77,-0.5113,-155726078.34,4303,IN_PROGRESS
2041-09-24,POL0000001761,TIME_LIMIT,95.45,84322.03,0,0,12.281,DISABILITY,-18.978,-9.621,-854752828.88,479001796.07,-37.028,-1.531,-197.98,2.8598,94793363.22,11740,IMPLEMENTED
2041-10-01,POL0000001762,INCOME_TEST,487.45,72031.08,1,12,8.278,DISABILITY,-22.735,-36.814,314633761.82,-1170990022.32,-33.091,18.644,-254.43,-1.761,147247671.4,18895,IMPLEMENTED
2041-10-08,POL0000001763,BENEFIT_LEVEL,577.93,137547.71,1,0,24.468,PREGNANT,-24.406,-24.34,-4582826192.5,-4672452191.75,15.846,-3.737,-11.94,-0.7988,-173424566.28,15702,IMPLEMENTED
2041-10-15,POL0000001764,BENEFIT_LEVEL,32.27,54225.49,1,36,2.02,CAREGIVER,-16.821,-5.313,-2262514623.83,-2877788808.4,35.27,14.198,-60.17,2.1507,-19160489.23,18676,PLANNED
2041-10-22,POL0000001765,SANCTIONS,510.05,148914.24,0,60,10.104,STUDENT,-15.382,-6.487,-898848032.32,544923661.3,25.751,20.89,-481.48,0.4506,-181670614.83,760,PLANNED
2041-10-29,POL0000001766,RECERTIFICATION,101.42,212219.32,1,60,1.532,STUDENT,22.208,17.146,-3992298075.07,-4854650305.96,-45.48,-4.104,-93.72,-1.8182,-128751081.4,14150,IMPLEMENTED
2041-11-05,POL0000001767,RECERTIFICATION,353.52,163861.2,1,48,4.006,NONE,-18.815,-20.447,-1164436356.51,-564065218.98,-9.743,-20.134,-497.97,2.1374,63737854.16,13584,IMPLEMENTED
2041-11-12,POL0000001768,WORK_REQUIREMENT,84.76,235309.99,0,48,13.871,DISABILITY,-15.595,-16.984,341987665.01,-420107735.42,10.092,11.502,-182.72,-0.7543,-133656446.77,1499,IMPLEMENTED
2041-11-19,POL0000001769,RECERTIFICATION,153.82,14004.15,0,60,9.973,NONE,-27.048,-41.849,3435307654.96,4780379899.93,31.445,18.086,-71.56,-2.2187,-125181983.63,1186,PAUSED
2041-11-26,POL0000001770,ASSET_TEST,581.93,77416.04,0,60,3.185,UNEMPLOYED,31.062,23.705,-2023562736.59,-3972016702.62,-18.434,-5.907,410.04,1.9662,86983931.23,2233,IN_PROGRESS
2041-12-03,POL0000001771,BENEFIT_LEVEL,538.69,107453.41,0,60,24.034,DISABILITY,-3.279,7.292,-3596759802.06,-4262129567.26,24.4,-17.583,188.76,-2.4875,213561039.13,18948,IMPLEMENTED
2041-12-10,POL0000001772,ASSET_TEST,380.01,217347.11,0,24,4.117,DISABILITY,-4.013,-4.094,-2774874735.33,-2148741660.87,42.383,18.725,-107.4,2.4237,114837569.74,10475,PAUSED
2041-12-17,POL0000001773,RECERTIFICATION,211.49,92682.15,0,0,15.386,NONE,-8.323,-17.878,-1878292539.32,-3679904045.76,-32.332,0.937,314.74,2.1822,-99501685.91,12444,IMPLEMENTED
2041-12-24,POL0000001774,INCOME_TEST,220.28,35868.24,0,48,14.548,DISABILITY,-3.847,-7.062,202412941.41,56580372.08,16.233,22.284,481.02,-2.921,-187835320.66,3226,IMPLEMENTED
2041-12-31,POL0000001775,INCOME_TEST,83.74,220331.52,0,36,2.959,CAREGIVER,13.55,2.435,4421626823.54,3728754801.5,7.869,5.292,35.58,0.5787,237284731.78,11836,IMPLEMENTED
2042-01-07,POL0000001776,INCOME_TEST,130.48,148029.88,0,48,5.207,CAREGIVER,3.483,2.85,-4952059366.23,-3159844657.0,47.967,12.971,70.32,2.1316,185690564.59,9468,PAUSED
2042-01-14,POL0000001777,EXEMPTIONS,255.42,43408.01,1,24,22.026,STUDENT,-28.468,-13.519,4703269984.67,6174252860.02,-21.47,-20.939,-3.7,-2.464,18263440.31,13067,IN_PROGRESS
2042-01-21,POL0000001778,SANCTIONS,47.21,115792.75,0,60,15.166,DISABILITY,-18.143,-8.056,-1972265651.05,-1819345467.77,-17.676,-7.876,366.14,-0.9816,68911729.94,15173,IMPLEMENTED
2042-01-28,POL0000001779,WORK_REQUIREMENT,484.56,95414.79,0,12,17.376,NONE,14.796,17.214,-396038197.38,1441748616.38,7.756,-8.849,310.04,-2.7576,-199958029.49,16747,IN_PROGRESS
2042-02-04,POL0000001780,ASSET_TEST,402.34,224650.05,0,36,9.255,UNEMPLOYED,-35.1,-43.43,3448321533.54,4718191455.94,-10.878,-18.507,-264.4,-2.3545,194873050.34,7354,IMPLEMENTED
2042-02-11,POL0000001781,TIME_LIMIT,504.63,4867.51,1,24,3.209,OTHER,-16.324,-9.774,1929913501.2,1254592610.78,22.644,-3.994,-35.48,1.4966,146772211.95,13309,IN_PROGRESS
2042-02-18,POL0000001782,RECERTIFICATION,42.01,184330.3,1,36,17.948,VETERAN,39.228,49.859,-3903945557.47,-3277612729.91,26.001,2.045,423.12,-2.756,186153048.43,8112,PLANNED
2042-02-25,POL0000001783,ASSET_TEST,450.61,161439.98,1,48,5.788,PREGNANT,-23.807,-36.412,4485532109.37,5481819207.2,-39.862,24.912,-133.26,-2.2438,230341270.66,11227,IMPLEMENTED
2042-03-04,POL0000001784,REPORTING,296.45,174054.99,0,0,7.568,NONE,-38.988,-24.544,583146498.07,-1255225463.74,21.158,19.507,-487.28,-1.5408,231994108.6,16692,IMPLEMENTED
2042-03-11,POL0000001785,ASSET_TEST,252.39,171165.55,0,36,1.488,STUDENT,-34.837,-41.319,700631986.5,899950306.86,8.505,9.374,-128.22,-2.5027,146328586.74,9867,IMPLEMENTED
2042-03-18,POL0000001786,TIME_LIMIT,61.12,60245.35,1,0,0.673,OTHER,31.285,19.457,3024068457.22,2717568319.95,21.725,-2.001,-75.74,-0.2489,52520304.71,4771,IN_PROGRESS
2042-03-25,POL0000001787,EXEMPTIONS,47.05,245742.61,1,36,24.194,DISABILITY,23.68,17.317,-850492894.89,-1940408373.58,-18.647,6.035,89.16,-0.9007,-204053280.9,15602,SUNSET
2042-04-01,POL0000001788,EXEMPTIONS,40.98,96830.97,0,60,5.194,STUDENT,32.763,19.997,-3405673674.05,-1461396287.27,32.57,10.062,-433.55,-0.8787,-159355826.44,4119,PAUSED
2042-04-08,POL0000001789,INCOME_TEST,11.88,242238.68,0,24,22.097,VETERAN,11.645,24.999,-2778863474.82,-2495164593.18,19.335,24.216,268.05,2.49,-208182013.27,3770,IMPLEMENTED
2042-04-15,POL0000001790,SANCTIONS,336.22,108872.57,0,0,12.3,DISABILITY,-29.035,-18.278,1251260054.96,1431606719.37,36.326,-14.882,-91.82,-1.2154,-187545291.88,17161,SUNSET
2042-04-22,POL0000001791,WORK_REQUIREMENT,52.45,100981.42,1,48,16.513,OTHER,-7.72,-15.292,189470064.27,2045979453.02,13.799,-14.798,-449.13,2.0641,-101041894.74,6117,IMPLEMENTED
2042-04-29,POL0000001792,ASSET_TEST,458.36,42616.62,1,0,4.794,NONE,25.92,35.213,1956967920.24,506001118.58,-36.998,-9.924,-104.23,-0.2475,-173714766.65,11611,IMPLEMENTED
2042-05-06,POL0000001793,ASSET_TEST,5.26,156753.25,0,48,1.405,NONE,37.722,30.267,3377136396.0,2962151202.17,-40.128,-15.505,453.3,0.0254,-216621319.42,15796,REVERSED
2042-05-13,POL0000001794,TIME_LIMIT,296.09,107118.4,1,60,15.802,OTHER,-12.375,-18.274,-765307004.48,-44071041.13,44.402,-6.753,-485.87,-0.9549,-151449976.05,2859,PAUSED
2042-05-20,POL0000001795,ASSET_TEST,405.09,210861.63,0,0,8.993,OTHER,-11.79,-0.252,703621761.15,-811417750.34,-42.47,24.287,-492.22,2.0863,197437528.6,3890,IMPLEMENTED
2042-05-27,POL0000001796,INCOME_TEST,443.34,223377.98,1,24,19.236,NONE,15.275,26.811,-749663544.43,-1689690066.75,47.591,-23.202,-298.06,-0.5761,-107608765.17,8844,IMPLEMENTED
2042-06-03,POL0000001797,INCOME_TEST,488.3,105181.81,0,36,20.254,PREGNANT,22.429,29.517,1263535258.7,3089766935.13,5.63,-10.543,-213.53,2.548,206744305.58,16866,REVERSED
2042-06-10,POL0000001798,SANCTIONS,324.16,143692.45,0,12,12.118,NONE,-0.324,2.205,-4643387868.97,-3324035036.32,14.78,15.297,453.38,0.677,12146244.96,5570,IMPLEMENTED
2042-06-17,POL0000001799,OTHER,243.26,137794.98,0,12,5.045,STUDENT,37.176,25.159,1415514403.62,3213188811.01,9.775,-12.953,496.73,-0.8735,206334019.09,5511,IMPLEMENTED
2042-06-24,POL0000001800,REPORTING,323.28,140842.32,0,36,24.686,CAREGIVER,-7.46,-2.844,-2470030122.9,-4285728660.42,12.31,-8.192,420.82,1.0261,170447362.49,12511,IMPLEMENTED
2042-07-01,POL0000001801,BENEFIT_LEVEL,380.72,202665.77,1,36,0.459,DISABILITY,7.055,4.266,-2139510979.03,-3432396383.23,-23.05,-17.513,-100.89,1.1421,27556675.53,2963,IMPLEMENTED
2042-07-08,POL0000001802,INCOME_TEST,499.92,125153.26,0,0,8.49,NONE,-22.235,-34.78,-2516953354.26,-3752432589.3,-5.98,-4.886,67.21,0.462,-147111437.49,14725,PLANNED
2042-07-15,POL0000001803,ASSET_TEST,340.36,215173.29,1,0,6.416,STUDENT,-26.392,-22.25,-2756136705.69,-2213586706.9,-36.117,-23.632,-57.11,-0.2575,-71880369.37,13183,IMPLEMENTED
2042-07-22,POL0000001804,SANCTIONS,143.39,36181.26,0,0,18.608,STUDENT,-11.018,-17.177,-4934576495.22,-4263628541.66,-5.524,12.461,472.25,0.4856,124695190.89,13439,PAUSED
2042-07-29,POL0000001805,BENEFIT_LEVEL,587.88,65983.31,0,60,17.914,NONE,26.602,32.674,-4863266636.58,-5893186451.32,-11.173,9.963,-209.84,2.8826,-216154618.25,5798,IMPLEMENTED
2042-08-05,POL0000001806,BENEFIT_LEVEL,42.06,30401.37,0,60,19.187,UNEMPLOYED,-17.242,-4.734,1200598813.43,661709608.02,21.423,-21.244,-59.13,-1.3264,-189385867.62,9055,IMPLEMENTED
2042-08-12,POL0000001807,WORK_REQUIREMENT,349.31,216153.34,0,0,0.536,OTHER,-30.144,-29.802,3148180243.0,3040342681.52,37.109,-20.149,-295.16,-0.2015,107019369.46,14295,IMPLEMENTED
2042-08-19,POL0000001808,REPORTING,318.38,181579.94,1,24,8.645,CAREGIVER,-18.836,-16.034,-1908464708.63,-2062427257.87,-0.032,3.302,128.84,-2.2101,-117448450.13,3407,IMPLEMENTED
2042-08-26,POL0000001809,ASSET_TEST,261.84,113931.33,1,48,3.699,CAREGIVER,34.516,19.836,-1318184599.19,348645254.95,21.241,-14.047,-464.64,2.3321,139608042.68,4888,IMPLEMENTED
2042-09-02,POL0000001810,ASSET_TEST,506.61,13792.6,1,0,1.057,OTHER,28.863,32.33,3417118008.22,4471329493.96,9.908,-9.552,353.15,-2.3679,238971132.16,5174,IMPLEMENTED
2042-09-09,POL0000001811,REPORTING,506.07,176307.05,1,60,7.01,DISABILITY,-12.622,-23.422,3052091814.71,3006402984.73,26.414,23.262,134.54,-0.4813,231520342.46,4545,IMPLEMENTED
2042-09-16,POL0000001812,EXEMPTIONS,405.24,52893.21,1,24,5.543,NONE,14.171,7.829,4665439007.72,5881305492.46,-0.329,22.739,200.77,-0.9204,18102002.77,11812,IMPLEMENTED
2042-09-23,POL0000001813,TIME_LIMIT,252.38,131936.78,0,12,4.761,OTHER,15.228,10.71,1748631458.85,943880717.33,42.961,24.036,-451.46,2.2307,87308073.11,8970,IMPLEMENTED
2042-09-30,POL0000001814,INCOME_TEST,194.22,47473.46,1,36,5.72,VETERAN,-32.436,-23.315,-3569081090.76,-4888633037.7,-30.841,18.317,-100.32,-2.9884,-135924327.87,1728,IMPLEMENTED
2042-10-07,POL0000001815,INCOME_TEST,51.4,231113.27,0,24,18.28,STUDENT,-13.855,-1.155,-4188195811.46,-5951145422.74,35.175,5.723,-368.36,-0.7096,208668496.18,16334,REVERSED
2042-10-14,POL0000001816,TIME_LIMIT,575.1,162572.87,1,0,14.817,DISABILITY,-30.982,-16.146,1909212928.75,2362830059.26,-30.32,21.889,-412.76,-0.6867,-76860009.27,8428,PAUSED
2042-10-21,POL0000001817,BENEFIT_LEVEL,417.85,82461.64,0,12,18.721,CAREGIVER,8.67,-4.532,1712123941.41,465105209.83,48.016,4.04,-77.16,0.2975,136836122.93,105,IMPLEMENTED
2042-10-28,POL0000001818,WORK_REQUIREMENT,24.79,39016.56,0,36,3.548,CAREGIVER,-13.334,-10.641,1012898288.07,903496113.81,30.534,-14.242,157.97,-1.0418,188352882.61,13857,PLANNED
2042-11-04,POL0000001819,RECERTIFICATION,283.31,238619.18,1,36,4.674,NONE,2.971,-0.01,2235337543.63,3621981042.26,2.642,-22.922,347.98,0.1599,-172657098.53,17439,IMPLEMENTED
2042-11-11,POL0000001820,EXEMPTIONS,92.38,155500.99,1,0,2.003,DISABILITY,-13.663,-23.029,-1617167902.2,-1379254629.2,8.003,4.61,-27.58,2.3151,68948769.03,10647,IMPLEMENTED
2042-11-18,POL0000001821,SANCTIONS,358.69,108776.02,0,60,7.407,UNEMPLOYED,-7.205,-17.464,3070248702.64,3961879806.53,-38.239,-15.951,6.41,-1.2619,161428147.24,6714,IMPLEMENTED
2042-11-25,POL0000001822,WORK_REQUIREMENT,478.76,47133.74,0,48,14.0,OTHER,34.531,21.924,2148758655.0,1350305540.37,-23.697,20.818,188.95,2.8871,-66518409.69,1500,IMPLEMENTED
2042-12-02,POL0000001823,WORK_REQUIREMENT,237.35,82846.74,1,36,6.811,PREGNANT,1.958,15.292,2329415602.58,1291495642.99,-9.793,14.844,5.84,-2.1664,-248965019.92,263,IN_PROGRESS
2042-12-09,POL0000001824,RECERTIFICATION,547.08,53462.12,0,0,4.559,DISABILITY,-6.951,-8.197,-169291903.9,-1049602058.67,35.582,-5.326,370.68,2.0275,226971789.91,13676,IMPLEMENTED
2042-12-16,POL0000001825,SANCTIONS,457.43,166695.09,1,36,9.625,DISABILITY,23.686,38.015,-524892779.62,-2498519928.73,12.588,-3.176,-347.35,-1.7353,222203484.1,10029,IN_PROGRESS
2042-12-23,POL0000001826,OTHER,71.22,2207.46,1,36,9.672,UNEMPLOYED,-37.802,-36.009,-841256457.7,-901270785.3,-20.194,0.711,290.17,1.0539,-27221129.94,5971,IN_PROGRESS
2042-12-30,POL0000001827,EXEMPTIONS,59.1,115332.8,0,48,1.874,STUDENT,-15.424,-2.424,3297290402.0,3505968300.82,-5.2,-9.552,123.14,0.7694,-43458914.72,19172,REVERSED
2043-01-06,POL0000001828,EXEMPTIONS,377.53,78477.56,0,12,2.52,NONE,3.462,15.903,-3604508313.46,-1629143991.89,37.373,16.665,65.01,2.3456,-221418765.1,18563,SUNSET
2043-01-13,POL0000001829,BENEFIT_LEVEL,301.42,181332.43,0,36,9.628,DISABILITY,-6.644,-14.878,-1476290313.34,-2988645216.9,-42.655,-20.733,472.31,2.1066,-198951947.76,3485,IMPLEMENTED
2043-01-20,POL0000001830,WORK_REQUIREMENT,380.5,168970.13,1,48,12.192,NONE,17.311,22.77,2571885608.49,645667158.3,32.673,-23.691,163.46,-2.6907,-148972007.98,14047,PLANNED
2043-01-27,POL0000001831,EXEMPTIONS,314.63,49692.58,0,12,5.304,VETERAN,-26.616,-34.832,414699368.71,-752809796.57,37.166,2.711,350.39,-1.536,-108084150.95,3185,PAUSED
2043-02-03,POL0000001832,WORK_REQUIREMENT,18.47,70929.34,1,12,15.323,CAREGIVER,-1.137,-4.473,2107020964.9,3507923628.8,1.924,1.58,-362.97,1.3937,-45582713.07,141,PLANNED
2043-02-10,POL0000001833,EXEMPTIONS,27.54,48957.89,0,0,8.181,CAREGIVER,38.586,35.034,-1446439361.74,-915063072.46,-41.325,-18.557,-399.44,-2.7942,51861420.2,9452,REVERSED
2043-02-17,POL0000001834,ASSET_TEST,82.18,84987.72,1,0,2.052,DISABILITY,-25.301,-31.449,-3277876562.03,-4808003074.36,6.345,23.991,247.14,0.9186,-212235932.41,4414,IMPLEMENTED
2043-02-24,POL0000001835,REPORTING,167.8,134286.24,0,24,1.603,STUDENT,23.118,35.376,85817741.39,-1492759775.8,-24.594,-9.796,99.1,2.1334,-81991416.76,10166,IMPLEMENTED
2043-03-03,POL0000001836,WORK_REQUIREMENT,30.99,63834.36,1,0,2.557,NONE,37.847,45.717,130702269.15,1222092898.52,-40.652,3.498,163.58,0.0946,-210543482.74,5577,IMPLEMENTED
2043-03-10,POL0000001837,WORK_REQUIREMENT,9.86,77806.25,0,0,10.731,CAREGIVER,-25.498,-39.609,-2957209626.16,-2493882002.81,-4.896,17.522,-370.27,1.086,17173988.31,1235,IMPLEMENTED
2043-03-17,POL0000001838,INCOME_TEST,337.34,125361.14,1,60,21.2,UNEMPLOYED,-19.314,-11.701,-3187668217.62,-4763628271.49,3.813,-11.255,212.36,2.4745,230628401.06,6205,IMPLEMENTED
2043-03-24,POL0000001839,RECERTIFICATION,128.59,153872.94,0,0,22.632,DISABILITY,23.788,36.058,-2436504729.93,-3480713701.37,-5.885,23.108,-190.45,-2.4233,-209846712.58,16033,IN_PROGRESS
2043-03-31,POL0000001840,RECERTIFICATION,563.11,206725.14,0,36,22.807,NONE,6.657,16.662,2773190327.92,3956478075.88,-38.642,12.895,118.0,-2.7327,-46570570.97,6618,PAUSED
2043-04-07,POL0000001841,WORK_REQUIREMENT,175.2,61078.82,1,60,14.241,VETERAN,-36.476,-49.984,2003482315.18,2893191558.66,10.005,18.553,-234.69,-1.931,205350326.71,19281,IMPLEMENTED
2043-04-14,POL0000001842,OTHER,119.98,140163.53,0,12,0.358,NONE,-24.438,-18.344,-3619090621.71,-1836278813.0,3.274,-17.537,400.94,-0.4323,191686792.73,10620,IN_PROGRESS
2043-04-21,POL0000001843,RECERTIFICATION,515.68,204921.46,0,0,18.855,VETERAN,32.238,42.001,-1558701469.74,-2495120232.8,18.922,5.948,415.59,0.0549,-22809716.31,8928,IN_PROGRESS
2043-04-28,POL0000001844,EXEMPTIONS,180.77,213901.29,1,12,15.766,DISABILITY,-11.385,-7.841,3888876946.4,5830926333.65,31.653,-3.505,118.75,-0.8432,106109251.74,10116,PAUSED
2043-05-05,POL0000001845,EXEMPTIONS,196.39,11475.38,1,48,5.886,NONE,11.432,21.335,2462713979.14,1185173655.01,-34.559,7.847,-221.47,-2.7719,-119724162.11,19336,SUNSET
2043-05-12,POL0000001846,BENEFIT_LEVEL,76.06,93906.3,1,0,2.707,NONE,-3.759,-1.7,2549582514.15,3519388026.6,-20.876,-23.203,70.42,-2.6319,202944793.11,472,IN_PROGRESS
2043-05-19,POL0000001847,RECERTIFICATION,47.21,137565.8,1,36,8.096,CAREGIVER,38.51,26.853,-1640980099.51,293607470.76,-28.536,-14.528,328.41,1.6226,209620306.05,4553,IMPLEMENTED
