env_emiss_inventory_year,env_emiss_facility_registry_id,env_emiss_emissions_source_type,env_emiss_ghg_gas_code,env_emiss_emissions_metric_tons,env_emiss_stack_height_m,env_emiss_control_technology_code,env_emiss_operating_hours_annual,env_emiss_throughput_activity_level,env_emiss_emission_factor_used,env_emiss_estimation_method_code,env_emiss_permit_number,env_emiss_compliance_status_code,env_emiss_violation_count,env_emiss_inspection_count,env_emiss_nearby_receptor_distance_m,env_emiss_environmental_justice_screen_score,env_emiss_reporting_program_name,env_emiss_verification_flag,env_emiss_uncertainty_rating
2017,IN-FAC-0001816,textiles,CO2,26121.5,51.2,oxidation_catalyst,2611,42906,0.597,emission_factor,IN-PMT-880807,in_compliance,0,0,1029,24,voluntary_program,0,medium
2023,IN-FAC-0001817,refinery,CO2,1514.0,57.7,fgd,8442,72894,1.045,third_party_audit,IN-PMT-819224,in_compliance,0,3,323,58,cpcb_ghg_reporting,0,low
2019,IN-FAC-0001818,landfill,CH4,1670.7,81.1,fgd,8022,14617,1.15,engineering_estimate,IN-PMT-641201,in_compliance,0,1,50,50,spcb_inventory,1,high
2025,IN-FAC-0001819,power_plant,CH4,3313.8,58.3,low_nox_burner,8518,15363,0.629,engineering_estimate,IN-PMT-889357,in_compliance,1,2,626,58,voluntary_program,1,medium
2023,IN-FAC-0001820,steel,CO2,4115.7,59.7,esp,5863,14487,0.675,cems,IN-PMT-264701,in_compliance,0,0,478,27,cpcb_ghg_reporting,0,medium
2020,IN-FAC-0001821,power_plant,CO2,6342.0,49.4,none,8089,83633,0.983,emission_factor,IN-PMT-658232,minor_violation,0,0,213,66,cpcb_ghg_reporting,1,low
2024,IN-FAC-0001822,power_plant,CO2,1672.4,62.5,none,3845,46616,0.935,cems,IN-PMT-637650,in_compliance,1,0,1429,42,esg_disclosure,0,low
2022,IN-FAC-0001823,steel,CO2,7721.4,59.5,low_nox_burner,2319,25123,0.896,cems,IN-PMT-878880,in_compliance,1,2,359,34,spcb_inventory,0,medium
2015,IN-FAC-0001824,refinery,HFCs,1643.0,38.8,other,6323,163273,0.92,mass_balance,IN-PMT-916485,in_compliance,0,2,235,66,perform_achieve_trade,0,medium
2022,IN-FAC-0001825,brick_kiln,CO2,6874.3,70.7,other,6425,16216,1.063,mass_balance,IN-PMT-845169,in_compliance,1,1,2430,67,spcb_inventory,0,low
2015,IN-FAC-0001826,steel,N2O,19746.8,21.9,oxidation_catalyst,4691,9208,1.236,mass_balance,IN-PMT-393040,in_compliance,0,0,386,54,spcb_inventory,1,high
2023,IN-FAC-0001827,landfill,CO2,14156.1,57.4,esp,6190,6454,0.658,engineering_estimate,IN-PMT-537235,minor_violation,0,4,492,63,esg_disclosure,1,low
2017,IN-FAC-0001828,landfill,CO2,4237.9,99.5,low_nox_burner,4433,35245,0.968,third_party_audit,IN-PMT-309902,in_compliance,0,2,639,42,perform_achieve_trade,0,low
2023,IN-FAC-0001829,steel,CO2,3266.8,18.9,scr,3145,7013,0.68,emission_factor,IN-PMT-546808,in_compliance,0,4,195,43,esg_disclosure,1,high
2022,IN-FAC-0001830,steel,CO2,78405.3,30.6,low_nox_burner,2085,39881,0.155,mass_balance,IN-PMT-133087,in_compliance,0,1,295,75,spcb_inventory,0,low
2021,IN-FAC-0001831,brick_kiln,CO2,11971.8,85.0,none,6622,16979,0.536,emission_factor,IN-PMT-602279,in_compliance,0,1,425,9,cpcb_ghg_reporting,0,low
2015,IN-FAC-0001832,power_plant,CO2,11541.6,75.4,other,7354,12139,1.476,cems,IN-PMT-735026,in_compliance,0,1,1471,14,cpcb_ghg_reporting,1,medium
2021,IN-FAC-0001833,power_plant,CO2,16499.8,30.3,none,3334,46330,1.208,third_party_audit,IN-PMT-936669,in_compliance,0,0,253,46,spcb_inventory,1,low
2016,IN-FAC-0001834,chemicals,CO2,10620.2,25.0,scr,7391,12781,0.147,engineering_estimate,IN-PMT-686663,in_compliance,0,3,985,42,voluntary_program,0,medium
2016,IN-FAC-0001835,other_industry,HFCs,10542.3,5.0,esp,1169,11337,0.608,emission_factor,IN-PMT-546837,in_compliance,0,1,675,73,spcb_inventory,0,low
2023,IN-FAC-0001836,transport_hub,CO2,8578.8,10.1,scr,1339,21483,0.79,third_party_audit,IN-PMT-732116,in_compliance,0,3,451,44,spcb_inventory,0,medium
2023,IN-FAC-0001837,power_plant,N2O,8313.9,49.6,other,7568,13004,0.862,emission_factor,IN-PMT-735504,in_compliance,0,1,292,56,voluntary_program,0,medium
2015,IN-FAC-0001838,cement,CO2,4553.3,84.6,scr,5599,45203,0.653,cems,IN-PMT-311304,in_compliance,0,0,229,67,voluntary_program,0,medium
2025,IN-FAC-0001839,textiles,CO2,5602.1,81.5,low_nox_burner,2544,78710,1.126,mass_balance,IN-PMT-621064,in_compliance,0,1,4722,69,esg_disclosure,0,medium
2021,IN-FAC-0001840,power_plant,N2O,27779.2,74.8,scr,3585,176599,1.384,cems,IN-PMT-279572,in_compliance,2,1,1065,32,cpcb_ghg_reporting,1,medium
2019,IN-FAC-0001841,steel,CO2,14166.6,19.5,baghouse,6403,14828,1.246,emission_factor,IN-PMT-663202,in_compliance,1,1,404,59,voluntary_program,0,medium
2020,IN-FAC-0001842,landfill,HFCs,2664.6,89.8,baghouse,4101,12318,0.659,engineering_estimate,IN-PMT-211481,in_compliance,0,2,451,20,spcb_inventory,0,medium
2015,IN-FAC-0001843,cement,CO2,15344.9,70.8,esp,1880,6175,0.37,emission_factor,IN-PMT-319676,in_compliance,0,0,323,68,perform_achieve_trade,1,medium
2020,IN-FAC-0001844,other_industry,CO2,5637.7,18.3,baghouse,4306,31078,1.061,engineering_estimate,IN-PMT-367654,in_compliance,1,1,175,45,perform_achieve_trade,0,medium
2025,IN-FAC-0001845,transport_hub,N2O,2888.4,24.1,other,5860,68420,0.329,engineering_estimate,IN-PMT-523920,major_violation,0,1,329,62,esg_disclosure,1,medium
2015,IN-FAC-0001846,cement,CO2,9202.3,75.2,low_nox_burner,8219,7016,1.107,emission_factor,IN-PMT-443613,minor_violation,0,0,360,46,perform_achieve_trade,1,low
2018,IN-FAC-0001847,steel,CH4,2582.2,76.9,scr,7588,5893,1.349,emission_factor,IN-PMT-680180,in_compliance,0,2,1355,46,cpcb_ghg_reporting,0,medium
2016,IN-FAC-0001848,other_industry,CO2,2457.9,45.1,scr,2009,296670,1.031,engineering_estimate,IN-PMT-526666,in_compliance,1,1,505,58,spcb_inventory,1,medium
2016,IN-FAC-0001849,textiles,CO2,21872.9,42.6,esp,2362,6810,0.472,emission_factor,IN-PMT-531885,in_compliance,0,1,319,57,perform_achieve_trade,0,medium
2015,IN-FAC-0001850,refinery,CO2,1787.5,67.2,none,651,11706,0.507,third_party_audit,IN-PMT-361103,in_compliance,1,1,1634,41,cpcb_ghg_reporting,0,low
2021,IN-FAC-0001851,transport_hub,SF6,7419.4,59.5,scr,2007,2881,0.873,engineering_estimate,IN-PMT-510845,in_compliance,2,1,297,27,perform_achieve_trade,1,medium
2025,IN-FAC-0001852,brick_kiln,N2O,14641.0,70.3,scr,6926,1882,1.472,engineering_estimate,IN-PMT-378775,in_compliance,0,0,400,43,spcb_inventory,0,medium
2016,IN-FAC-0001853,transport_hub,CO2,2671.0,19.2,scr,7966,18219,0.899,emission_factor,IN-PMT-700864,in_compliance,0,1,1190,56,esg_disclosure,0,medium
2021,IN-FAC-0001854,transport_hub,CO2,18262.8,54.6,esp,3197,70697,0.459,cems,IN-PMT-704531,in_compliance,0,1,237,74,cpcb_ghg_reporting,0,low
2016,IN-FAC-0001855,cement,CO2,11324.6,63.9,other,1266,21754,0.811,third_party_audit,IN-PMT-592373,minor_violation,0,1,296,47,voluntary_program,1,medium
2021,IN-FAC-0001856,power_plant,CH4,190161.9,59.9,baghouse,2919,3280,1.589,emission_factor,IN-PMT-832105,in_compliance,0,1,330,36,voluntary_program,1,high
2018,IN-FAC-0001857,other_industry,CH4,7111.5,55.9,oxidation_catalyst,6576,20743,0.334,mass_balance,IN-PMT-132317,minor_violation,0,0,636,29,perform_achieve_trade,0,low
2023,IN-FAC-0001858,brick_kiln,CO2,40023.1,36.4,baghouse,4361,4840,1.324,third_party_audit,IN-PMT-986333,in_compliance,0,2,154,54,voluntary_program,0,medium
2015,IN-FAC-0001859,transport_hub,CO2,1844.1,63.4,fgd,7977,8567,0.733,mass_balance,IN-PMT-317546,minor_violation,0,0,422,45,cpcb_ghg_reporting,1,medium
2017,IN-FAC-0001860,cement,CO2,2796.5,10.8,low_nox_burner,3877,23700,1.019,third_party_audit,IN-PMT-804974,in_compliance,0,1,227,41,voluntary_program,0,medium
2019,IN-FAC-0001861,cement,CO2,18664.9,60.8,fgd,2025,19129,1.176,engineering_estimate,IN-PMT-432143,minor_violation,0,0,408,79,cpcb_ghg_reporting,0,high
2021,IN-FAC-0001862,textiles,CO2,3542.8,91.8,esp,2070,27303,0.589,third_party_audit,IN-PMT-588886,in_compliance,0,1,703,58,voluntary_program,0,medium
2021,IN-FAC-0001863,chemicals,CO2,3867.9,60.3,other,4625,56735,1.261,emission_factor,IN-PMT-655997,in_compliance,0,0,219,59,esg_disclosure,0,low
2020,IN-FAC-0001864,transport_hub,CO2,40622.3,32.0,esp,2989,21148,1.022,mass_balance,IN-PMT-249496,in_compliance,2,1,203,42,perform_achieve_trade,0,low
2019,IN-FAC-0001865,power_plant,CO2,12200.3,46.8,oxidation_catalyst,6024,10975,1.333,cems,IN-PMT-598237,in_compliance,0,1,342,50,cpcb_ghg_reporting,0,high
2019,IN-FAC-0001866,refinery,CO2,10668.2,34.5,baghouse,8545,36629,0.991,mass_balance,IN-PMT-454841,in_compliance,1,1,332,53,esg_disclosure,0,medium
2018,IN-FAC-0001867,cement,HFCs,8264.8,60.1,other,2430,4841,1.522,engineering_estimate,IN-PMT-796276,in_compliance,0,2,813,41,perform_achieve_trade,0,low
2023,IN-FAC-0001868,chemicals,CO2,9116.0,55.6,oxidation_catalyst,1593,23077,0.274,engineering_estimate,IN-PMT-359836,minor_violation,1,1,128,65,esg_disclosure,1,medium
2022,IN-FAC-0001869,power_plant,CO2,1077.2,31.6,other,8590,70442,1.096,cems,IN-PMT-854692,in_compliance,0,0,432,40,voluntary_program,0,medium
2023,IN-FAC-0001870,other_industry,CO2,7305.5,82.0,oxidation_catalyst,7841,11778,0.949,third_party_audit,IN-PMT-174670,in_compliance,1,0,250,71,cpcb_ghg_reporting,0,medium
2021,IN-FAC-0001871,transport_hub,CO2,3088.8,47.1,scr,6144,12765,0.477,third_party_audit,IN-PMT-293739,in_compliance,1,1,190,64,spcb_inventory,0,low
2025,IN-FAC-0001872,cement,CO2,17112.1,65.8,fgd,4966,116973,1.307,engineering_estimate,IN-PMT-927284,in_compliance,1,4,226,61,esg_disclosure,1,medium
2025,IN-FAC-0001873,steel,N2O,3047.4,93.9,esp,7109,27032,0.465,cems,IN-PMT-815855,minor_violation,0,1,267,52,spcb_inventory,0,low
2019,IN-FAC-0001874,chemicals,N2O,3544.3,24.3,low_nox_burner,2012,24155,1.101,engineering_estimate,IN-PMT-180211,in_compliance,0,0,206,49,cpcb_ghg_reporting,0,low
2025,IN-FAC-0001875,textiles,CO2,1579.5,94.2,fgd,4081,28152,0.713,mass_balance,IN-PMT-146558,in_compliance,0,0,250,69,voluntary_program,0,medium
2024,IN-FAC-0001876,other_industry,CO2,11607.7,39.7,low_nox_burner,2509,9501,1.651,third_party_audit,IN-PMT-129691,in_compliance,0,2,404,44,voluntary_program,1,medium
2016,IN-FAC-0001877,refinery,CH4,25714.4,88.2,oxidation_catalyst,7838,62030,1.072,mass_balance,IN-PMT-745194,in_compliance,2,0,225,9,spcb_inventory,0,medium
2018,IN-FAC-0001878,landfill,CO2,2512.3,84.9,low_nox_burner,4290,89400,1.081,mass_balance,IN-PMT-894167,in_compliance,0,0,471,46,perform_achieve_trade,0,low
2020,IN-FAC-0001879,landfill,CO2,3153.4,39.4,none,2905,17046,1.431,emission_factor,IN-PMT-716307,in_compliance,1,3,664,44,spcb_inventory,0,high
2022,IN-FAC-0001880,other_industry,CO2,16666.4,52.2,baghouse,7516,31801,0.861,third_party_audit,IN-PMT-560220,in_compliance,1,1,559,39,spcb_inventory,1,medium
2025,IN-FAC-0001881,refinery,CO2,5766.1,8.1,baghouse,1460,52451,1.035,engineering_estimate,IN-PMT-976063,minor_violation,1,1,360,69,spcb_inventory,1,medium
2019,IN-FAC-0001882,refinery,CO2,7594.8,46.5,other,6566,54740,0.395,engineering_estimate,IN-PMT-636815,minor_violation,0,2,532,25,spcb_inventory,0,high
2023,IN-FAC-0001883,cement,CO2,10347.4,30.2,other,1513,61872,0.87,mass_balance,IN-PMT-752935,in_compliance,1,3,163,46,cpcb_ghg_reporting,0,medium
2018,IN-FAC-0001884,landfill,CO2,4793.2,36.5,low_nox_burner,4755,5828,0.884,cems,IN-PMT-128118,in_compliance,1,0,185,50,cpcb_ghg_reporting,0,medium
2020,IN-FAC-0001885,power_plant,CO2,4222.1,56.6,other,7224,40534,0.193,emission_factor,IN-PMT-789351,under_review,0,1,590,40,spcb_inventory,0,medium
2018,IN-FAC-0001886,chemicals,CO2,2417.0,65.6,fgd,3116,87454,1.015,emission_factor,IN-PMT-731169,in_compliance,0,1,367,68,spcb_inventory,1,medium
2020,IN-FAC-0001887,landfill,CO2,2189.9,39.2,baghouse,2643,37403,1.336,mass_balance,IN-PMT-406586,in_compliance,0,1,394,81,voluntary_program,1,medium
2024,IN-FAC-0001888,brick_kiln,N2O,915.0,55.9,fgd,8338,88344,1.159,emission_factor,IN-PMT-475587,in_compliance,0,0,335,54,esg_disclosure,1,medium
2017,IN-FAC-0001889,other_industry,CO2,7070.7,42.8,baghouse,2600,21901,1.304,emission_factor,IN-PMT-804808,in_compliance,1,3,836,58,cpcb_ghg_reporting,0,high
2025,IN-FAC-0001890,refinery,PFCs,7067.3,66.2,scr,5931,31059,1.095,mass_balance,IN-PMT-504847,in_compliance,1,1,1361,64,perform_achieve_trade,1,medium
2022,IN-FAC-0001891,textiles,CO2,9574.3,49.2,esp,7890,21339,0.872,engineering_estimate,IN-PMT-774270,minor_violation,1,0,316,56,perform_achieve_trade,0,medium
2018,IN-FAC-0001892,steel,CH4,14578.8,27.6,scr,3359,35694,0.218,mass_balance,IN-PMT-326924,in_compliance,0,2,480,85,perform_achieve_trade,1,low
2021,IN-FAC-0001893,textiles,CH4,7554.0,37.0,scr,6650,45031,0.546,mass_balance,IN-PMT-599165,in_compliance,0,1,780,45,esg_disclosure,0,low
2024,IN-FAC-0001894,power_plant,CH4,1496.7,48.2,esp,8615,7590,0.886,third_party_audit,IN-PMT-817498,in_compliance,2,0,714,60,voluntary_program,1,low
2022,IN-FAC-0001895,refinery,CO2,3024.0,70.9,baghouse,8164,23552,0.659,engineering_estimate,IN-PMT-491001,under_review,0,1,259,45,esg_disclosure,0,low
2023,IN-FAC-0001896,other_industry,CO2,2232.8,92.9,other,3312,22583,0.531,mass_balance,IN-PMT-360451,in_compliance,1,2,134,75,spcb_inventory,0,high
2016,IN-FAC-0001897,steel,CO2,2295.0,39.0,baghouse,5202,13500,1.8,third_party_audit,IN-PMT-992690,in_compliance,1,2,1743,36,voluntary_program,0,medium
2017,IN-FAC-0001898,cement,CO2,10575.5,11.1,other,6432,29384,1.354,emission_factor,IN-PMT-533493,in_compliance,0,0,219,36,voluntary_program,1,medium
2023,IN-FAC-0001899,refinery,CO2,6427.4,86.3,scr,1180,9999,1.616,cems,IN-PMT-659755,in_compliance,0,1,1560,52,spcb_inventory,0,low
2021,IN-FAC-0001900,refinery,CO2,2474.3,69.1,baghouse,5755,9933,0.667,engineering_estimate,IN-PMT-696482,in_compliance,2,1,1972,79,perform_achieve_trade,0,medium
2021,IN-FAC-0001901,textiles,CH4,12491.7,62.3,low_nox_burner,8413,12351,0.821,third_party_audit,IN-PMT-203028,in_compliance,0,1,731,80,perform_achieve_trade,1,medium
2018,IN-FAC-0001902,other_industry,N2O,4883.8,21.9,low_nox_burner,668,7207,0.713,engineering_estimate,IN-PMT-251940,in_compliance,2,1,875,21,cpcb_ghg_reporting,0,medium
2015,IN-FAC-0001903,brick_kiln,CO2,2864.6,53.1,other,6234,11605,0.183,third_party_audit,IN-PMT-163556,in_compliance,1,0,410,70,perform_achieve_trade,1,medium
2022,IN-FAC-0001904,brick_kiln,CO2,9077.8,72.6,baghouse,5565,113148,1.0,emission_factor,IN-PMT-169034,in_compliance,0,1,523,54,esg_disclosure,1,low
2024,IN-FAC-0001905,brick_kiln,HFCs,23742.5,19.7,low_nox_burner,7149,8098,0.688,emission_factor,IN-PMT-781456,in_compliance,0,0,261,43,voluntary_program,0,low
2023,IN-FAC-0001906,brick_kiln,N2O,3184.8,77.9,other,8537,9772,0.672,cems,IN-PMT-642886,major_violation,1,0,1177,78,cpcb_ghg_reporting,0,low
2025,IN-FAC-0001907,landfill,CH4,2351.4,65.3,none,1703,24753,0.58,emission_factor,IN-PMT-521382,in_compliance,0,1,2456,66,cpcb_ghg_reporting,0,medium
2018,IN-FAC-0001908,refinery,CO2,9400.2,85.6,esp,1766,8553,0.829,emission_factor,IN-PMT-406297,in_compliance,0,0,1181,65,perform_achieve_trade,1,medium
2015,IN-FAC-0001909,power_plant,CO2,7173.6,74.9,scr,3096,9780,1.122,cems,IN-PMT-627138,in_compliance,0,1,389,59,cpcb_ghg_reporting,0,low
2023,IN-FAC-0001910,steel,CO2,3908.6,5.0,baghouse,2327,7393,0.521,engineering_estimate,IN-PMT-653829,under_review,0,2,223,44,cpcb_ghg_reporting,0,low
2019,IN-FAC-0001911,landfill,HFCs,3282.9,30.0,oxidation_catalyst,2184,22322,0.73,emission_factor,IN-PMT-627565,in_compliance,0,0,1889,56,spcb_inventory,0,medium
2020,IN-FAC-0001912,power_plant,CH4,6969.6,72.0,scr,5535,17849,0.761,engineering_estimate,IN-PMT-703572,in_compliance,2,1,208,58,perform_achieve_trade,1,low
2016,IN-FAC-0001913,chemicals,CO2,1877.6,24.4,esp,5339,32971,0.803,cems,IN-PMT-887216,in_compliance,1,1,590,33,perform_achieve_trade,0,medium
2019,IN-FAC-0001914,cement,PFCs,3980.3,35.6,scr,5186,26511,0.558,mass_balance,IN-PMT-188006,in_compliance,1,1,908,64,voluntary_program,0,low
2015,IN-FAC-0001915,other_industry,CO2,3001.7,50.9,baghouse,4235,62556,1.039,emission_factor,IN-PMT-757171,in_compliance,0,1,1081,76,esg_disclosure,0,low
2017,IN-FAC-0001916,refinery,CO2,2401.0,42.5,esp,6493,13638,0.855,engineering_estimate,IN-PMT-420033,in_compliance,0,1,1184,78,cpcb_ghg_reporting,0,low
2015,IN-FAC-0001917,steel,CO2,7711.0,5.0,oxidation_catalyst,7334,7693,0.755,third_party_audit,IN-PMT-985373,in_compliance,0,0,415,36,cpcb_ghg_reporting,0,medium
2015,IN-FAC-0001918,power_plant,CO2,38338.3,66.1,esp,2654,10234,0.992,third_party_audit,IN-PMT-791485,in_compliance,1,1,344,47,esg_disclosure,0,low
2023,IN-FAC-0001919,chemicals,CO2,1276.6,49.4,none,7429,111991,0.807,mass_balance,IN-PMT-411921,in_compliance,0,0,212,66,esg_disclosure,1,low
2020,IN-FAC-0001920,textiles,CO2,14268.2,61.1,low_nox_burner,5222,3647,0.561,emission_factor,IN-PMT-973255,in_compliance,0,0,111,50,cpcb_ghg_reporting,0,low
2022,IN-FAC-0001921,steel,CO2,6604.4,49.9,baghouse,8474,59925,0.948,emission_factor,IN-PMT-887333,in_compliance,0,1,525,41,esg_disclosure,0,high
2019,IN-FAC-0001922,power_plant,CO2,116.2,5.0,esp,7649,59542,0.895,emission_factor,IN-PMT-958482,in_compliance,0,1,1161,74,spcb_inventory,0,medium
2023,IN-FAC-0001923,power_plant,CO2,4173.3,38.8,esp,1710,27973,0.171,third_party_audit,IN-PMT-207000,minor_violation,0,3,307,49,esg_disclosure,0,high
2018,IN-FAC-0001924,power_plant,HFCs,185275.0,32.0,oxidation_catalyst,4862,9707,1.198,mass_balance,IN-PMT-723228,in_compliance,1,2,626,27,perform_achieve_trade,0,medium
2024,IN-FAC-0001925,refinery,CO2,774.5,55.7,other,6270,35331,0.414,third_party_audit,IN-PMT-443057,in_compliance,0,2,704,66,cpcb_ghg_reporting,0,high
2022,IN-FAC-0001926,chemicals,CO2,19663.8,71.6,none,7507,10483,0.851,emission_factor,IN-PMT-322295,in_compliance,0,2,356,72,cpcb_ghg_reporting,0,high
2020,IN-FAC-0001927,landfill,CO2,9135.5,45.2,oxidation_catalyst,3733,14202,0.712,mass_balance,IN-PMT-230783,in_compliance,1,2,798,46,esg_disclosure,0,high
2025,IN-FAC-0001928,other_industry,CO2,2433.8,70.7,scr,5292,26964,0.91,third_party_audit,IN-PMT-387078,in_compliance,0,0,3412,65,voluntary_program,1,low
2024,IN-FAC-0001929,transport_hub,N2O,9863.1,89.3,low_nox_burner,2547,13991,0.671,emission_factor,IN-PMT-611257,in_compliance,0,0,463,21,spcb_inventory,0,medium
2025,IN-FAC-0001930,other_industry,CO2,9190.2,69.7,none,1666,8195,0.951,mass_balance,IN-PMT-533313,minor_violation,0,0,613,51,perform_achieve_trade,0,low
2019,IN-FAC-0001931,refinery,CO2,5640.1,101.8,scr,3467,18482,1.308,mass_balance,IN-PMT-351284,minor_violation,1,1,531,44,esg_disclosure,0,medium
2019,IN-FAC-0001932,cement,CO2,4391.9,25.6,none,2459,34536,0.675,cems,IN-PMT-212155,in_compliance,0,0,137,78,voluntary_program,0,medium
2017,IN-FAC-0001933,cement,CO2,4055.2,81.7,none,5548,61703,0.713,mass_balance,IN-PMT-241673,in_compliance,0,0,110,75,esg_disclosure,0,medium
2018,IN-FAC-0001934,cement,N2O,8099.6,43.0,esp,6641,40050,0.605,cems,IN-PMT-330225,in_compliance,1,1,551,47,cpcb_ghg_reporting,0,high
2024,IN-FAC-0001935,power_plant,CO2,10098.0,62.9,none,3641,88776,0.961,emission_factor,IN-PMT-710026,in_compliance,0,1,474,48,perform_achieve_trade,0,high
2019,IN-FAC-0001936,brick_kiln,CO2,16000.4,17.1,esp,5557,27562,0.759,cems,IN-PMT-229903,in_compliance,0,3,296,83,esg_disclosure,1,medium
2023,IN-FAC-0001937,refinery,HFCs,5116.2,102.8,scr,5572,18681,0.892,emission_factor,IN-PMT-731969,minor_violation,1,0,527,79,cpcb_ghg_reporting,1,low
2024,IN-FAC-0001938,steel,CO2,8596.2,37.0,scr,3514,109174,0.441,emission_factor,IN-PMT-379094,in_compliance,0,0,828,34,spcb_inventory,1,medium
2017,IN-FAC-0001939,power_plant,N2O,1652.5,76.1,esp,8758,15660,0.87,engineering_estimate,IN-PMT-555445,minor_violation,0,1,205,50,cpcb_ghg_reporting,1,low
2019,IN-FAC-0001940,transport_hub,CH4,1059.8,100.1,esp,3519,48406,0.224,cems,IN-PMT-424694,in_compliance,1,1,303,64,esg_disclosure,0,high
2025,IN-FAC-0001941,textiles,CO2,3897.9,54.0,low_nox_burner,1195,68248,1.028,mass_balance,IN-PMT-419304,in_compliance,0,2,68,61,esg_disclosure,0,medium
2023,IN-FAC-0001942,refinery,CO2,1881.1,86.6,none,6459,2654,0.62,mass_balance,IN-PMT-455892,in_compliance,1,2,804,70,spcb_inventory,0,high
2015,IN-FAC-0001943,power_plant,CH4,5949.2,23.9,other,6943,22948,0.71,emission_factor,IN-PMT-124886,in_compliance,0,1,1033,43,esg_disclosure,0,high
2019,IN-FAC-0001944,steel,CO2,9070.5,77.3,esp,944,8196,0.894,cems,IN-PMT-301114,in_compliance,1,0,600,64,voluntary_program,1,low
2018,IN-FAC-0001945,textiles,CO2,6532.5,58.7,oxidation_catalyst,2317,7771,0.48,third_party_audit,IN-PMT-971546,minor_violation,0,2,161,56,spcb_inventory,0,low
2015,IN-FAC-0001946,power_plant,N2O,3579.2,49.6,other,4916,10373,0.49,mass_balance,IN-PMT-268269,minor_violation,0,0,994,72,perform_achieve_trade,0,low
2015,IN-FAC-0001947,power_plant,CH4,2570.0,39.2,esp,2292,4326,1.688,third_party_audit,IN-PMT-628243,in_compliance,1,1,685,42,cpcb_ghg_reporting,0,medium
2021,IN-FAC-0001948,chemicals,N2O,12201.9,19.3,baghouse,3830,45887,0.844,cems,IN-PMT-604729,in_compliance,0,1,306,39,perform_achieve_trade,1,medium
2020,IN-FAC-0001949,chemicals,CO2,17726.6,58.4,none,5213,17223,1.175,mass_balance,IN-PMT-658807,in_compliance,1,1,868,61,spcb_inventory,1,medium
2015,IN-FAC-0001950,landfill,CO2,6061.7,44.6,fgd,703,58193,0.62,third_party_audit,IN-PMT-620264,in_compliance,0,0,685,60,voluntary_program,0,medium
2018,IN-FAC-0001951,power_plant,HFCs,2783.1,70.7,fgd,5595,28431,0.788,mass_balance,IN-PMT-555402,in_compliance,0,2,275,49,spcb_inventory,0,high
2021,IN-FAC-0001952,landfill,CO2,12710.1,62.3,other,2138,21035,0.593,engineering_estimate,IN-PMT-999142,in_compliance,0,1,204,56,voluntary_program,0,low
2025,IN-FAC-0001953,cement,CO2,1722.7,63.2,esp,1044,10136,1.334,engineering_estimate,IN-PMT-547204,minor_violation,0,1,311,52,esg_disclosure,0,low
2020,IN-FAC-0001954,power_plant,CO2,2071.4,70.6,other,8292,15776,0.94,emission_factor,IN-PMT-975715,in_compliance,0,0,512,69,spcb_inventory,0,low
2024,IN-FAC-0001955,landfill,CO2,11428.9,28.7,low_nox_burner,8712,31718,0.723,cems,IN-PMT-371806,in_compliance,0,3,908,52,perform_achieve_trade,0,high
2016,IN-FAC-0001956,other_industry,CO2,1207.5,17.7,baghouse,1154,16965,1.035,mass_balance,IN-PMT-281955,minor_violation,1,1,309,56,cpcb_ghg_reporting,0,medium
2025,IN-FAC-0001957,cement,CO2,1677.7,31.1,esp,7599,12806,0.616,third_party_audit,IN-PMT-205654,in_compliance,0,1,329,43,spcb_inventory,0,low
2023,IN-FAC-0001958,chemicals,CO2,20072.0,47.4,baghouse,5331,21885,0.39,mass_balance,IN-PMT-321360,in_compliance,1,1,257,68,cpcb_ghg_reporting,0,low
2024,IN-FAC-0001959,other_industry,N2O,1171.5,31.1,scr,2264,63280,1.25,mass_balance,IN-PMT-799866,in_compliance,0,3,957,52,spcb_inventory,0,high
2017,IN-FAC-0001960,brick_kiln,CO2,4337.1,23.9,other,8274,25534,0.767,third_party_audit,IN-PMT-368112,under_review,0,2,851,90,spcb_inventory,1,medium
2016,IN-FAC-0001961,steel,CO2,34683.6,16.9,none,5414,57811,0.981,third_party_audit,IN-PMT-290823,in_compliance,0,1,363,44,spcb_inventory,1,medium
2015,IN-FAC-0001962,textiles,CH4,10889.2,50.8,low_nox_burner,2517,3117,0.754,engineering_estimate,IN-PMT-475248,minor_violation,3,1,193,55,esg_disclosure,1,low
