edu_k12out_school_year,edu_k12out_district_id_nces,edu_k12out_school_id_nces,edu_k12out_grade_level,edu_k12out_subject_area,edu_k12out_assessment_scale_score,edu_k12out_proficiency_level,edu_k12out_growth_percentile,edu_k12out_attendance_rate_pct,edu_k12out_chronic_absenteeism_rate,edu_k12out_graduation_cohort_year,edu_k12out_graduation_rate_pct,edu_k12out_dropout_rate_pct,edu_k12out_discipline_incident_rate,edu_k12out_special_education_share_pct,edu_k12out_ell_share_pct,edu_k12out_gifted_program_share_pct,edu_k12out_student_teacher_ratio,edu_k12out_per_pupil_spending,edu_k12out_accountability_rating_code
2024-25,1001775,20001775,12,SOCIAL_STUDIES,217.5,BASIC,29,89.42,15.65,2017,81.06,2.25,18.9,16.23,8.43,4.89,22.85,28488,D
2022-23,1001776,20001776,4,ELA,186.4,BASIC,87,88.73,2.85,2017,62.7,6.23,9.09,10.49,9.7,1.65,11.77,23601,C
2018-19,1001777,20001777,9,MATH,308.9,PROFICIENT,41,84.98,6.27,2024,70.79,4.43,6.31,18.42,17.93,7.18,14.38,25254,D
2024-25,1001778,20001778,2,SCIENCE,312.9,BASIC,45,80.37,12.02,2024,87.04,5.05,10.05,12.51,25.91,9.42,20.59,25568,B
2021-22,1001779,20001779,7,SOCIAL_STUDIES,195.3,BASIC,94,88.39,16.34,2022,62.36,4.27,0.62,8.68,0.38,12.71,18.74,12700,A
2022-23,1001780,20001780,11,MATH,191.4,BASIC,14,85.69,7.96,2022,78.77,6.61,19.11,15.56,11.99,13.03,10.15,18235,C
2017-18,1001781,20001781,5,SCIENCE,267.3,PROFICIENT,25,98.53,23.63,2018,62.86,1.9,23.27,20.6,6.25,0.66,10.79,28399,B
2021-22,1001782,20001782,12,ELA,172.4,PROFICIENT,98,91.72,23.65,2022,95.35,2.9,18.23,12.34,12.0,7.57,11.31,9836,B
2024-25,1001783,20001783,8,SCIENCE,246.7,PROFICIENT,58,80.63,9.89,2023,80.99,9.86,4.45,8.07,1.92,12.9,19.01,13450,A
2019-20,1001784,20001784,K,MATH,202.4,BELOW_BASIC,19,95.57,4.11,2019,63.28,0.57,7.03,15.74,27.94,17.56,13.01,25163,B
2024-25,1001785,20001785,6,SOCIAL_STUDIES,304.9,BASIC,52,94.13,2.96,2024,84.76,6.9,10.92,6.99,17.68,15.94,17.21,27654,D
2022-23,1001786,20001786,1,SCIENCE,303.3,PROFICIENT,22,85.86,15.8,2023,73.32,11.61,12.69,18.75,8.36,10.96,10.1,9162,F
2018-19,1001787,20001787,11,SCIENCE,218.9,PROFICIENT,97,94.07,16.61,2018,94.03,10.32,20.91,13.56,10.31,14.48,12.66,8660,D
2018-19,1001788,20001788,4,MATH,205.8,PROFICIENT,89,83.77,17.51,2021,71.27,7.18,15.51,13.64,7.39,5.32,23.43,13569,C
2024-25,1001789,20001789,6,ELA,182.5,PROFICIENT,39,95.96,5.07,2023,66.21,10.48,14.06,9.82,4.6,12.32,11.69,7418,A
2018-19,1001790,20001790,10,SCIENCE,204.6,BASIC,15,81.49,34.87,2020,77.98,0.79,24.11,14.33,16.42,16.19,14.38,11689,F
2019-20,1001791,20001791,10,SOCIAL_STUDIES,244.9,BASIC,47,94.71,5.49,2025,70.28,5.75,15.68,19.76,22.51,9.16,14.26,24942,A
2020-21,1001792,20001792,5,ELA,265.8,PROFICIENT,76,80.22,14.3,2020,69.48,6.25,23.07,7.08,0.2,14.15,21.59,17020,A
2017-18,1001793,20001793,7,MATH,222.2,ADVANCED,1,87.89,28.76,2021,80.5,4.27,2.18,21.99,33.21,17.34,16.97,29613,A
2020-21,1001794,20001794,11,SCIENCE,297.6,PROFICIENT,43,90.93,27.58,2021,87.04,2.2,22.76,12.43,17.88,17.84,12.46,9083,B
2020-21,1001795,20001795,11,ELA,327.3,BASIC,14,99.33,18.83,2016,66.7,1.73,5.53,6.9,1.41,0.72,25.79,22802,A
2020-21,1001796,20001796,12,ELA,244.6,BASIC,48,98.91,13.18,2020,61.2,2.45,3.13,7.66,6.61,16.74,14.9,7748,B
2022-23,1001797,20001797,4,SOCIAL_STUDIES,321.1,BASIC,81,98.05,19.57,2020,96.3,2.16,13.48,11.28,1.77,13.4,17.57,25966,F
2024-25,1001798,20001798,3,ELA,320.4,BASIC,91,87.44,11.2,2018,63.64,6.25,17.94,17.74,9.79,16.66,15.5,30680,D
2023-24,1001799,20001799,K,MATH,288.9,BELOW_BASIC,96,90.96,12.02,2017,74.39,4.76,16.72,15.44,30.07,14.55,23.68,12125,D
2019-20,1001800,20001800,3,ELA,324.9,BELOW_BASIC,87,98.92,6.03,2022,84.0,4.58,16.71,11.13,29.94,0.8,21.93,16405,NA
2021-22,1001801,20001801,K,SCIENCE,286.3,BASIC,79,85.02,5.41,2024,82.06,5.28,21.23,19.35,12.7,2.21,17.37,18115,C
2017-18,1001802,20001802,4,MATH,218.1,BASIC,37,84.28,27.41,2022,82.74,0.11,8.23,15.57,20.08,1.76,16.03,14369,NA
2022-23,1001803,20001803,12,SOCIAL_STUDIES,274.7,BASIC,70,96.29,17.98,2021,87.36,10.16,15.19,18.85,36.66,4.23,12.4,8630,NA
2021-22,1001804,20001804,1,SOCIAL_STUDIES,341.0,ADVANCED,68,97.23,28.53,2016,94.39,7.25,18.68,9.09,31.26,6.08,15.03,24681,A
2022-23,1001805,20001805,7,MATH,219.7,ADVANCED,52,81.21,16.93,2019,94.16,7.83,17.49,10.34,36.55,1.19,12.28,24341,C
2023-24,1001806,20001806,8,SCIENCE,330.9,BELOW_BASIC,85,92.67,22.73,2019,80.87,7.83,13.18,7.13,34.1,14.85,15.29,19420,C
2017-18,1001807,20001807,2,SCIENCE,151.8,BELOW_BASIC,7,94.91,33.79,2022,68.78,10.85,7.52,7.5,4.6,16.46,13.75,25326,B
2023-24,1001808,20001808,4,ELA,164.5,BASIC,22,94.96,14.45,2025,92.75,0.46,17.46,14.58,3.72,1.08,13.16,26972,F
2017-18,1001809,20001809,5,MATH,190.2,BASIC,51,91.19,5.96,2017,61.43,1.91,19.78,6.8,5.91,9.88,18.18,31773,NA
2023-24,1001810,20001810,11,MATH,338.4,BELOW_BASIC,5,89.29,32.22,2023,79.32,0.4,20.03,13.24,5.8,16.0,20.23,9754,NA
2019-20,1001811,20001811,5,SCIENCE,277.5,BASIC,45,98.59,33.08,2021,75.65,1.35,20.65,15.32,25.57,0.83,24.16,19865,C
2023-24,1001812,20001812,7,ELA,222.7,BELOW_BASIC,95,94.93,17.57,2021,84.65,11.67,15.79,7.97,21.06,17.36,17.8,24852,D
2021-22,1001813,20001813,1,SCIENCE,183.7,BASIC,64,98.96,30.05,2025,77.66,8.95,10.95,13.15,14.2,5.24,20.62,21702,B
2019-20,1001814,20001814,K,SOCIAL_STUDIES,314.7,BELOW_BASIC,83,86.65,22.55,2018,80.71,1.39,18.93,11.98,28.18,15.2,13.48,8280,A
2017-18,1001815,20001815,9,SCIENCE,335.6,PROFICIENT,99,81.48,6.14,2016,68.07,8.06,12.03,12.0,8.49,7.37,22.13,17462,C
2024-25,1001816,20001816,6,MATH,211.5,BELOW_BASIC,40,90.54,19.62,2025,61.51,11.58,19.96,15.19,37.64,4.67,23.85,21608,B
2021-22,1001817,20001817,2,ELA,318.4,BASIC,37,95.04,21.84,2022,79.84,8.82,13.89,11.52,24.84,13.26,10.01,28684,C
2021-22,1001818,20001818,4,SCIENCE,163.8,BELOW_BASIC,38,96.72,27.18,2024,97.45,4.92,7.16,14.52,8.82,14.75,17.17,7092,D
2020-21,1001819,20001819,9,ELA,184.2,PROFICIENT,10,86.15,8.64,2022,67.23,2.88,19.66,15.16,37.98,16.02,23.21,15323,F
2017-18,1001820,20001820,12,MATH,184.2,BASIC,8,83.18,16.95,2024,81.58,0.57,2.62,9.74,37.26,7.98,23.98,15485,A
2024-25,1001821,20001821,3,SCIENCE,165.2,PROFICIENT,38,96.7,17.47,2024,87.46,7.46,17.56,6.41,7.88,0.01,18.5,18793,NA
2022-23,1001822,20001822,1,ELA,152.6,BASIC,3,90.16,26.32,2022,74.97,5.82,12.24,17.81,31.79,5.96,12.51,16630,A
2018-19,1001823,20001823,9,SOCIAL_STUDIES,280.4,PROFICIENT,93,97.39,11.5,2024,94.93,7.16,23.81,6.19,34.05,6.75,22.93,21557,NA
2023-24,1001824,20001824,9,MATH,188.0,PROFICIENT,50,82.81,11.23,2022,94.59,4.54,5.1,12.58,2.95,0.77,23.22,24879,D
2021-22,1001825,20001825,12,ELA,150.6,PROFICIENT,38,89.1,14.82,2016,92.09,4.51,18.44,10.65,30.16,17.96,24.48,25602,B
2020-21,1001826,20001826,4,SOCIAL_STUDIES,165.3,PROFICIENT,92,92.07,31.56,2025,65.95,7.89,8.29,15.2,5.24,13.16,16.68,11499,D
2024-25,1001827,20001827,3,MATH,298.5,BASIC,44,94.01,31.35,2022,90.13,5.59,21.83,14.9,27.67,17.21,19.1,20040,A
2017-18,1001828,20001828,4,SOCIAL_STUDIES,215.8,BASIC,4,86.49,22.84,2018,66.84,3.57,15.62,7.51,6.37,6.74,24.16,8826,D
2018-19,1001829,20001829,9,ELA,184.1,PROFICIENT,36,83.93,34.5,2019,88.98,0.31,9.98,6.11,30.6,7.64,25.84,22263,C
2017-18,1001830,20001830,9,SCIENCE,170.5,BELOW_BASIC,20,85.34,22.37,2021,91.16,7.41,14.41,11.71,23.89,6.75,14.91,13126,NA
2017-18,1001831,20001831,11,MATH,284.4,BASIC,33,81.24,31.64,2016,66.82,9.21,20.54,17.27,33.78,16.81,21.63,12445,B
2020-21,1001832,20001832,K,SCIENCE,214.5,BASIC,89,80.84,23.18,2021,74.42,8.09,21.46,6.53,16.28,14.82,22.27,8123,C
2024-25,1001833,20001833,12,ELA,300.2,BELOW_BASIC,38,80.09,13.98,2022,88.56,11.86,19.07,17.46,35.76,12.81,25.84,30433,B
2017-18,1001834,20001834,12,SCIENCE,236.6,BELOW_BASIC,49,80.95,5.61,2021,68.98,6.77,6.24,21.72,28.32,13.15,10.09,14052,NA
2017-18,1001835,20001835,4,SCIENCE,209.1,PROFICIENT,53,82.38,27.17,2016,66.12,5.93,18.65,8.53,19.23,1.71,25.77,19756,F
2018-19,1001836,20001836,11,MATH,161.8,BELOW_BASIC,56,84.94,33.6,2021,72.8,10.2,12.89,9.72,11.49,5.95,17.03,24900,NA
2017-18,1001837,20001837,10,SOCIAL_STUDIES,325.1,PROFICIENT,46,92.35,3.59,2017,80.07,10.06,2.14,13.82,1.76,12.16,12.06,26567,A
2020-21,1001838,20001838,8,MATH,282.5,PROFICIENT,86,93.08,4.56,2024,76.41,0.31,5.53,8.78,8.21,13.17,11.16,29152,C
2023-24,1001839,20001839,9,MATH,219.2,PROFICIENT,71,86.15,24.77,2022,76.22,8.11,9.31,10.36,4.54,4.12,18.56,10366,D
2018-19,1001840,20001840,8,SOCIAL_STUDIES,284.7,BASIC,31,98.28,23.71,2023,91.06,3.99,13.96,8.02,37.07,6.7,15.13,10946,C
2021-22,1001841,20001841,3,ELA,153.2,BASIC,22,95.55,33.94,2019,95.89,7.77,23.4,10.21,15.78,7.66,23.24,8793,A
2022-23,1001842,20001842,9,MATH,296.9,BASIC,25,90.82,22.52,2020,86.84,10.39,23.23,18.76,4.58,1.63,21.18,31037,C
2023-24,1001843,20001843,1,SOCIAL_STUDIES,340.1,BASIC,54,86.45,14.63,2019,76.98,2.0,14.17,18.8,28.63,16.87,10.71,31229,A
2021-22,1001844,20001844,6,SOCIAL_STUDIES,335.1,ADVANCED,51,96.73,26.55,2020,77.9,8.37,17.06,8.29,10.15,9.94,24.58,20306,A
2023-24,1001845,20001845,8,ELA,305.2,BASIC,32,86.06,34.74,2017,78.28,1.2,20.35,6.03,24.74,7.46,12.22,20473,D
2024-25,1001846,20001846,7,SOCIAL_STUDIES,224.1,PROFICIENT,1,96.91,22.83,2019,78.11,1.63,12.67,17.25,15.59,11.76,13.32,31709,A
2018-19,1001847,20001847,1,ELA,233.3,BASIC,36,92.58,6.02,2024,90.35,8.46,6.5,20.09,10.63,7.61,14.64,26411,C
2017-18,1001848,20001848,4,SOCIAL_STUDIES,217.5,PROFICIENT,82,98.09,24.57,2022,74.04,6.21,16.94,7.72,16.71,6.44,25.96,12502,A
2017-18,1001849,20001849,7,MATH,247.1,BELOW_BASIC,3,90.32,13.3,2020,86.86,3.14,24.14,9.28,29.84,15.81,24.73,10887,B
2022-23,1001850,20001850,5,SOCIAL_STUDIES,228.7,PROFICIENT,24,92.08,9.19,2025,65.27,8.26,18.96,20.06,10.23,13.25,13.74,19499,NA
2024-25,1001851,20001851,8,MATH,223.8,BELOW_BASIC,98,88.93,20.66,2016,67.87,9.68,15.39,17.92,19.89,1.52,15.7,23227,A
2023-24,1001852,20001852,1,SOCIAL_STUDIES,187.1,ADVANCED,33,95.05,11.12,2021,65.57,1.9,18.99,17.96,13.19,4.37,20.6,19251,B
2022-23,1001853,20001853,K,SOCIAL_STUDIES,252.3,BASIC,85,89.04,18.81,2019,68.2,8.03,19.59,19.37,4.33,4.52,21.2,17549,C
2021-22,1001854,20001854,1,ELA,325.7,BASIC,58,84.64,17.24,2023,75.23,10.71,14.49,11.99,14.68,2.01,20.15,13787,A
2021-22,1001855,20001855,7,ELA,348.8,BELOW_BASIC,23,86.22,31.74,2023,90.63,1.28,4.65,7.75,32.62,6.79,12.74,16628,C
2022-23,1001856,20001856,6,SOCIAL_STUDIES,329.1,PROFICIENT,1,82.33,26.64,2025,83.63,1.61,20.65,15.05,35.23,4.4,23.72,12184,B
2023-24,1001857,20001857,4,SCIENCE,347.7,PROFICIENT,16,99.05,5.66,2019,65.38,9.59,2.68,8.28,8.64,6.71,11.56,10775,B
2017-18,1001858,20001858,4,ELA,343.9,PROFICIENT,57,82.63,20.49,2020,95.43,9.31,20.48,18.64,3.16,9.35,13.35,23106,B
2017-18,1001859,20001859,5,SOCIAL_STUDIES,346.2,BASIC,63,95.9,23.23,2023,82.79,8.94,12.28,11.65,24.36,6.36,10.41,9891,B
2022-23,1001860,20001860,9,ELA,244.5,BELOW_BASIC,36,95.08,23.76,2018,79.66,10.06,18.87,18.68,31.56,8.85,11.01,14737,C
2017-18,1001861,20001861,5,SCIENCE,204.0,BELOW_BASIC,97,81.3,9.14,2023,94.57,5.22,4.37,13.14,23.69,1.07,24.57,27377,A
2022-23,1001862,20001862,4,SOCIAL_STUDIES,254.1,ADVANCED,59,97.83,8.4,2023,75.04,8.92,22.87,12.88,23.1,16.32,12.63,9204,A
2024-25,1001863,20001863,1,ELA,161.4,BASIC,43,91.22,7.84,2019,68.81,11.81,14.11,12.54,7.82,13.8,16.19,7365,A
2017-18,1001864,20001864,10,MATH,268.2,PROFICIENT,66,88.03,6.54,2019,78.43,10.87,16.47,8.28,3.23,5.5,20.62,30151,NA
2020-21,1001865,20001865,8,SOCIAL_STUDIES,200.2,BASIC,7,83.92,9.77,2017,76.07,3.01,3.05,6.26,21.79,3.35,16.25,19301,C
2017-18,1001866,20001866,9,SCIENCE,222.1,PROFICIENT,69,87.48,15.59,2019,96.61,2.2,13.12,16.28,10.49,10.86,24.03,21145,B
2020-21,1001867,20001867,11,MATH,218.5,PROFICIENT,20,87.85,24.44,2018,88.02,4.59,16.18,10.06,1.61,1.61,12.96,24145,B
2022-23,1001868,20001868,4,MATH,333.3,BELOW_BASIC,43,93.4,11.2,2019,89.15,5.19,18.27,11.46,6.91,11.88,12.72,11289,C
2017-18,1001869,20001869,9,MATH,306.0,BELOW_BASIC,69,96.71,23.27,2024,67.67,7.14,23.41,10.3,23.3,15.99,17.77,20928,B
2021-22,1001870,20001870,10,MATH,341.2,ADVANCED,43,98.36,30.94,2017,61.53,0.26,0.42,20.39,2.82,13.42,20.98,7747,C
2018-19,1001871,20001871,6,ELA,286.3,PROFICIENT,34,80.31,31.47,2017,93.05,4.93,24.0,16.72,26.21,13.2,17.52,23289,C
2023-24,1001872,20001872,11,MATH,342.8,PROFICIENT,18,97.53,13.35,2019,83.91,9.6,0.33,18.22,16.98,12.12,23.14,16214,B
2022-23,1001873,20001873,2,SOCIAL_STUDIES,227.2,PROFICIENT,20,80.07,29.24,2019,87.99,0.34,18.59,15.63,24.46,2.86,25.59,8020,NA
2023-24,1001874,20001874,11,SCIENCE,238.0,ADVANCED,31,89.67,17.86,2023,88.5,2.28,12.14,11.18,6.91,6.47,23.03,24434,D
2022-23,1001875,20001875,8,SCIENCE,331.8,BASIC,50,97.58,26.36,2020,80.91,10.81,12.79,18.28,1.83,14.68,20.07,20901,D
2018-19,1001876,20001876,K,ELA,325.3,PROFICIENT,21,97.06,7.55,2018,66.23,2.13,17.3,20.66,3.67,5.35,17.19,7841,C
2017-18,1001877,20001877,9,SCIENCE,254.2,BASIC,23,94.71,15.63,2019,90.27,9.53,5.7,21.93,31.56,17.04,14.72,20607,A
2023-24,1001878,20001878,2,ELA,167.6,ADVANCED,98,99.46,14.44,2020,71.73,11.51,13.44,12.79,5.59,17.88,13.17,27964,B
2020-21,1001879,20001879,K,MATH,265.3,PROFICIENT,71,91.79,7.73,2018,80.15,10.7,4.48,9.05,34.73,13.81,19.97,21772,B
2019-20,1001880,20001880,5,SCIENCE,307.0,BELOW_BASIC,76,88.76,31.77,2020,79.11,3.74,11.17,14.16,34.86,2.3,23.06,26566,F
2024-25,1001881,20001881,12,SCIENCE,167.7,BASIC,21,83.91,32.41,2019,91.51,2.08,10.71,11.59,2.87,10.41,10.19,28517,D
2018-19,1001882,20001882,8,MATH,161.8,BELOW_BASIC,46,83.36,28.9,2019,91.13,1.5,8.46,8.88,4.6,1.03,19.77,10326,B
2021-22,1001883,20001883,9,SCIENCE,211.4,PROFICIENT,6,93.37,31.47,2018,83.49,7.04,12.02,16.45,28.67,5.6,19.37,9175,C
2022-23,1001884,20001884,8,SOCIAL_STUDIES,260.7,BELOW_BASIC,35,82.46,33.89,2025,94.61,0.71,0.23,18.27,8.16,2.01,20.21,28080,C
2020-21,1001885,20001885,2,ELA,243.2,BASIC,26,88.9,10.88,2016,77.45,11.64,7.92,11.37,6.69,8.65,25.1,9860,B
2022-23,1001886,20001886,12,ELA,179.9,PROFICIENT,25,92.32,29.99,2025,73.33,11.87,23.72,21.99,32.07,4.48,19.25,11028,C
2022-23,1001887,20001887,10,SCIENCE,269.8,BASIC,64,84.1,26.08,2024,82.34,7.88,22.57,20.95,22.33,0.55,21.47,16766,B
2019-20,1001888,20001888,6,SCIENCE,297.6,BELOW_BASIC,55,98.29,19.25,2018,87.65,8.27,7.9,16.67,17.51,17.82,19.1,13783,C
2019-20,1001889,20001889,8,ELA,257.4,BASIC,29,92.83,21.97,2025,60.5,2.37,19.51,15.49,6.85,13.99,10.24,13565,NA
2017-18,1001890,20001890,7,SOCIAL_STUDIES,257.4,PROFICIENT,97,83.43,29.04,2016,94.31,0.31,14.36,11.73,14.88,5.64,18.45,27554,F
2019-20,1001891,20001891,9,ELA,291.2,BASIC,9,94.04,29.57,2017,81.96,1.19,23.36,9.13,11.53,11.17,23.67,28755,B
2021-22,1001892,20001892,4,ELA,292.8,BASIC,92,86.7,6.95,2019,75.77,11.11,12.1,19.8,31.87,16.76,13.52,21689,B
2019-20,1001893,20001893,4,SOCIAL_STUDIES,233.2,BASIC,19,88.92,19.09,2021,68.67,5.7,5.61,14.65,17.33,5.51,19.34,11976,A
2019-20,1001894,20001894,8,SOCIAL_STUDIES,265.9,ADVANCED,51,83.38,10.1,2020,62.25,9.88,10.45,19.58,30.77,17.45,19.45,16208,B
2020-21,1001895,20001895,7,SOCIAL_STUDIES,284.8,BASIC,62,92.38,29.7,2022,97.26,0.06,17.42,12.19,28.0,16.91,15.0,21120,A
2018-19,1001896,20001896,K,SCIENCE,337.6,BELOW_BASIC,43,88.43,32.17,2018,71.12,9.22,18.81,18.89,19.25,17.39,21.81,12194,D
2019-20,1001897,20001897,8,MATH,202.7,BASIC,40,82.81,20.17,2024,87.97,9.97,9.69,7.93,19.79,14.97,12.62,12976,A
2020-21,1001898,20001898,8,MATH,272.1,BASIC,65,83.45,32.66,2021,89.1,9.11,18.8,21.77,9.21,9.76,22.9,31873,F
2024-25,1001899,20001899,11,SOCIAL_STUDIES,330.8,PROFICIENT,12,93.74,27.29,2025,97.48,7.99,22.1,21.49,7.39,8.05,20.8,18604,B
2022-23,1001900,20001900,3,SOCIAL_STUDIES,164.7,BASIC,94,88.42,8.51,2017,87.28,10.27,15.98,11.05,18.27,6.35,12.8,22115,A
2024-25,1001901,20001901,4,SOCIAL_STUDIES,182.9,PROFICIENT,91,81.5,25.84,2017,91.14,4.77,22.16,19.75,18.04,3.13,12.64,8663,B
2024-25,1001902,20001902,11,ELA,171.6,PROFICIENT,63,85.57,19.67,2024,60.7,7.93,5.81,21.78,31.08,17.75,23.05,24698,A
2024-25,1001903,20001903,9,ELA,254.3,PROFICIENT,45,91.19,25.12,2022,83.48,8.71,7.44,9.96,15.31,5.93,15.86,21974,C
2017-18,1001904,20001904,9,MATH,317.3,BASIC,5,87.73,9.47,2018,78.74,7.23,13.67,16.69,32.88,4.71,19.66,17190,C
2024-25,1001905,20001905,1,SOCIAL_STUDIES,292.8,BELOW_BASIC,87,96.7,33.09,2024,74.96,8.2,16.23,16.8,31.11,9.71,17.12,14182,C
2017-18,1001906,20001906,2,MATH,200.0,BASIC,66,89.13,13.87,2020,60.8,1.38,1.44,16.36,22.92,5.84,14.51,19651,C
2019-20,1001907,20001907,8,ELA,269.8,ADVANCED,62,95.6,20.67,2016,81.46,4.82,19.16,17.45,22.4,10.82,19.17,31335,A
2017-18,1001908,20001908,1,MATH,255.0,PROFICIENT,85,92.22,2.11,2021,80.24,9.09,10.08,13.15,23.58,15.77,24.62,10064,A
2019-20,1001909,20001909,4,SCIENCE,338.9,BELOW_BASIC,5,82.0,32.07,2020,91.75,9.12,15.11,6.13,19.69,12.51,14.88,20266,D
2022-23,1001910,20001910,7,SCIENCE,196.3,BELOW_BASIC,54,83.31,29.25,2020,75.13,5.7,22.07,15.02,29.91,5.84,18.57,20328,A
2024-25,1001911,20001911,9,SOCIAL_STUDIES,195.4,ADVANCED,5,84.69,4.62,2022,71.24,4.1,9.6,8.05,11.78,17.04,16.28,24594,C
2023-24,1001912,20001912,3,MATH,338.5,BASIC,56,92.86,23.25,2022,62.93,3.03,18.09,7.26,24.17,11.86,22.25,10689,B
2023-24,1001913,20001913,4,SOCIAL_STUDIES,213.7,BASIC,80,95.92,31.64,2018,80.15,0.94,24.08,16.2,15.77,0.07,16.24,30204,C
2022-23,1001914,20001914,2,ELA,252.7,BELOW_BASIC,34,86.49,3.42,2023,68.26,10.22,10.71,6.05,28.83,4.88,21.43,25163,A
2023-24,1001915,20001915,10,ELA,179.1,PROFICIENT,27,85.55,16.61,2018,97.67,7.27,3.13,6.28,2.15,2.88,14.62,20139,D
2021-22,1001916,20001916,11,SCIENCE,233.7,ADVANCED,67,97.28,7.11,2020,82.32,1.93,1.99,20.98,10.29,2.47,24.23,20184,A
2020-21,1001917,20001917,1,ELA,238.1,BASIC,26,97.61,28.34,2020,77.5,1.44,5.74,18.4,1.39,15.04,25.35,19930,D
2020-21,1001918,20001918,3,SCIENCE,246.8,ADVANCED,70,83.93,4.94,2017,77.55,10.95,6.59,11.26,3.76,5.74,19.65,25673,B
2020-21,1001919,20001919,1,ELA,304.7,ADVANCED,5,90.52,3.48,2020,72.82,4.22,15.81,7.6,7.61,4.99,25.21,23590,D
2023-24,1001920,20001920,8,SOCIAL_STUDIES,177.5,BASIC,73,94.64,19.22,2019,87.62,11.26,11.52,20.94,21.68,4.32,12.14,16960,D
2021-22,1001921,20001921,7,SOCIAL_STUDIES,294.0,BELOW_BASIC,52,91.05,21.61,2021,78.86,2.59,25.0,12.74,37.92,13.37,21.9,13401,A
2017-18,1001922,20001922,6,SOCIAL_STUDIES,313.9,BELOW_BASIC,74,81.87,16.58,2021,67.3,5.08,3.75,18.99,3.89,6.84,24.43,15647,F
2018-19,1001923,20001923,K,SCIENCE,307.9,BELOW_BASIC,60,80.79,7.19,2016,91.27,1.8,21.59,11.31,31.88,0.77,10.19,28470,A
2017-18,1001924,20001924,12,ELA,288.7,BASIC,32,95.26,31.46,2016,63.04,1.6,19.63,18.0,9.54,1.65,20.31,25283,A
2020-21,1001925,20001925,9,ELA,289.1,BASIC,68,90.72,5.54,2021,70.93,10.73,23.28,20.74,9.5,15.07,22.92,19849,A
2021-22,1001926,20001926,5,SOCIAL_STUDIES,225.5,BELOW_BASIC,2,86.71,12.53,2017,70.3,4.97,1.45,9.0,13.17,11.5,17.48,10783,C
2023-24,1001927,20001927,12,ELA,343.5,ADVANCED,21,94.99,21.52,2024,75.3,11.69,14.33,7.69,10.6,13.35,20.03,25367,F
2018-19,1001928,20001928,6,SCIENCE,182.9,BASIC,1,88.72,27.1,2018,68.62,7.09,17.9,11.78,12.57,3.25,13.67,19455,NA
2021-22,1001929,20001929,8,SOCIAL_STUDIES,164.7,PROFICIENT,79,83.0,3.51,2020,79.31,9.26,12.85,11.18,32.53,12.76,19.57,23697,F
2023-24,1001930,20001930,2,ELA,236.9,ADVANCED,77,82.4,17.53,2020,90.57,9.52,18.41,6.24,35.43,1.41,20.25,16607,D
2022-23,1001931,20001931,6,SCIENCE,162.0,ADVANCED,13,94.77,8.45,2021,72.13,10.71,17.32,12.14,6.99,9.08,22.77,8458,A
2020-21,1001932,20001932,11,SOCIAL_STUDIES,163.9,BASIC,59,96.88,9.41,2017,80.8,6.47,17.83,13.23,17.95,2.3,23.62,27185,B
2022-23,1001933,20001933,11,MATH,214.6,PROFICIENT,91,80.79,25.95,2023,78.52,1.75,10.67,6.19,2.11,11.73,12.86,17822,C
2018-19,1001934,20001934,12,MATH,257.2,PROFICIENT,36,87.54,17.73,2022,77.96,8.68,23.81,10.34,23.2,10.43,10.41,24114,B
2021-22,1001935,20001935,7,SCIENCE,255.7,PROFICIENT,47,95.67,10.28,2024,85.0,10.87,24.79,16.1,31.7,5.58,20.04,23852,C
2022-23,1001936,20001936,7,SCIENCE,201.9,PROFICIENT,72,95.05,24.56,2021,76.57,10.43,23.1,11.76,20.48,0.34,20.71,24494,F
2017-18,1001937,20001937,3,SCIENCE,343.9,BASIC,2,92.08,24.19,2019,84.05,9.52,6.56,7.38,8.34,11.76,19.91,17160,A
2022-23,1001938,20001938,4,ELA,160.6,PROFICIENT,16,86.31,20.64,2025,61.66,3.01,11.83,14.13,4.45,12.79,10.98,15450,B
2018-19,1001939,20001939,8,MATH,227.8,BASIC,21,97.46,10.85,2020,95.02,10.16,5.76,18.35,18.2,1.02,12.03,24810,D
2024-25,1001940,20001940,3,ELA,195.5,PROFICIENT,19,92.2,23.76,2018,75.51,9.67,3.4,20.43,26.86,13.92,24.18,11241,B
2024-25,1001941,20001941,12,SCIENCE,294.0,PROFICIENT,71,97.8,5.63,2024,95.33,1.89,21.8,13.25,35.64,15.08,16.58,13554,B
2017-18,1001942,20001942,6,SOCIAL_STUDIES,287.7,PROFICIENT,36,99.07,18.23,2017,76.16,6.03,3.54,9.09,7.0,7.5,18.92,28067,NA
2023-24,1001943,20001943,11,MATH,177.8,BASIC,49,82.31,26.63,2018,79.05,4.91,23.1,8.8,20.46,15.56,12.39,28920,A
2019-20,1001944,20001944,1,ELA,207.5,BASIC,60,98.86,31.72,2016,67.64,0.74,7.06,18.76,17.87,8.52,20.05,16852,C
2018-19,1001945,20001945,5,MATH,275.2,PROFICIENT,14,96.57,4.45,2023,82.41,4.21,21.17,13.78,14.68,2.88,14.83,25102,D
2019-20,1001946,20001946,12,SCIENCE,167.7,ADVANCED,93,86.91,8.58,2021,87.08,10.49,2.75,10.25,26.54,11.16,11.3,28324,B
