ph_disease_report_week,ph_disease_country_iso2,ph_disease_region_nuts_code,ph_disease_pathogen_code,ph_disease_case_definition_code,ph_disease_cases_count,ph_disease_hospitalisations_count,ph_disease_icu_admissions_count,ph_disease_deaths_count,ph_disease_incidence_per_100k,ph_disease_test_positivity_pct,ph_disease_variant_lineage_code,ph_disease_vaccine_breakthrough_share_pct,ph_disease_outbreak_setting_code,ph_disease_contact_tracing_coverage_pct,ph_disease_time_to_report_days_median,ph_disease_ecdc_dataset_code,ph_disease_data_quality_flag,ph_disease_revision_round,ph_disease_data_extract_date
2020-W48,LT,SK9,INFLUENZA_A,PROBABLE,2234,150,33,6,10.753,11.71,RSV_A,10.55,SCHOOL,15.27,13.89,ECDC_FOODBORNE,REVISED,FIRST,2024-05-11
2020-W49,SK,CZ60,INFLUENZA_B,POSSIBLE,915,143,28,3,70.192,3.22,JN_1,4.01,WORKPLACE,28.23,7.23,ECDC_RESPIRATORY,PARTIAL,FLASH,2025-02-23
2020-W50,HR,RO207,RSV,CONFIRMED,964,27,1,0,30.578,18.34,BA_2,9.09,CARE_HOME,67.74,12.0,ECDC_AMR,IMPUTED,BENCHMARK,2024-01-28
2020-W51,DE,LT84,NOROVIRUS,PROBABLE,1090,161,29,4,285.04,18.93,RSV_B,12.76,HOSPITAL,35.09,13.12,ECDC_VPD,CHECK,SECOND,2025-10-30
2020-W52,LU,CZ1,MEASLES,POSSIBLE,932,104,21,2,116.41,10.0,FLU_H3N2,4.17,COMMUNITY,12.63,12.47,ECDC_TESSy,OK,FIRST,2025-07-16
2021-W01,SI,LT83,PERTUSSIS,CONFIRMED,1801,118,21,4,43.177,7.12,BA_5,7.33,TRAVEL_RELATED,61.48,5.84,ECDC_FOODBORNE,REVISED,FLASH,2024-02-29
2021-W02,CY,BG6,TB,PROBABLE,1160,82,26,3,113.048,16.77,OTHER,11.16,FOODBORNE,13.13,4.05,ECDC_RESPIRATORY,PARTIAL,BENCHMARK,2024-06-07
2021-W03,GR,HR22,SALMONELLA,POSSIBLE,701,111,24,1,74.591,0.67,FLU_H1N1,13.2,UNKNOWN,35.04,7.33,ECDC_AMR,IMPUTED,SECOND,2025-07-11
2021-W04,MT,DK138,LISTERIA,CONFIRMED,159,16,4,0,46.664,9.33,XBB_1_5,2.55,HOUSEHOLD,64.9,10.63,ECDC_VPD,CHECK,FIRST,2024-02-08
2021-W05,ES,IT7,SARS_COV_2,PROBABLE,59,6,1,0,22.84,16.01,NONE,53.3,SCHOOL,46.33,10.23,ECDC_TESSy,OK,FLASH,2025-11-07
2021-W06,CZ,LT4,INFLUENZA_A,POSSIBLE,1564,56,11,1,116.488,9.18,RSV_A,0.7,WORKPLACE,19.35,10.17,ECDC_FOODBORNE,REVISED,BENCHMARK,2024-11-12
2021-W07,HU,RO77,INFLUENZA_B,CONFIRMED,440,30,3,0,227.921,30.14,JN_1,7.97,CARE_HOME,30.83,5.91,ECDC_RESPIRATORY,PARTIAL,SECOND,2024-06-28
2021-W08,NL,CZ64,RSV,PROBABLE,638,64,5,0,68.907,9.52,BA_2,13.43,HOSPITAL,39.02,8.69,ECDC_AMR,IMPUTED,FIRST,2024-09-17
2021-W09,SE,BE167,NOROVIRUS,POSSIBLE,699,92,23,1,86.353,9.88,RSV_B,0.26,COMMUNITY,63.73,9.77,ECDC_VPD,CHECK,FLASH,2026-02-24
2021-W10,DK,RO8,MEASLES,CONFIRMED,291,24,6,0,55.432,16.97,FLU_H3N2,4.22,TRAVEL_RELATED,16.96,2.16,ECDC_TESSy,OK,BENCHMARK,2025-04-20
2021-W11,IE,HU99,PERTUSSIS,PROBABLE,234,35,5,0,158.366,9.76,BA_5,10.48,FOODBORNE,20.07,16.72,ECDC_FOODBORNE,REVISED,SECOND,2025-07-05
2021-W12,PL,SE45,TB,POSSIBLE,100,10,3,0,118.842,20.93,OTHER,11.16,UNKNOWN,38.17,7.83,ECDC_RESPIRATORY,PARTIAL,FIRST,2025-12-23
2021-W13,AT,DE4,SALMONELLA,CONFIRMED,19,3,0,0,171.721,16.02,FLU_H1N1,12.26,HOUSEHOLD,61.95,7.88,ECDC_AMR,IMPUTED,FLASH,2025-04-24
2021-W14,EE,IT808,LISTERIA,PROBABLE,590,67,12,2,29.718,5.06,XBB_1_5,5.19,SCHOOL,60.59,17.15,ECDC_VPD,CHECK,BENCHMARK,2024-03-03
2021-W15,IT,IE107,SARS_COV_2,POSSIBLE,69,5,0,0,186.449,25.54,NONE,3.53,WORKPLACE,98.31,11.12,ECDC_TESSy,OK,SECOND,2025-04-18
2021-W16,PT,DK29,INFLUENZA_A,CONFIRMED,749,96,9,1,349.546,7.42,RSV_A,8.04,CARE_HOME,35.65,13.52,ECDC_FOODBORNE,REVISED,FIRST,2025-03-27
2021-W17,BE,SK3,INFLUENZA_B,PROBABLE,776,21,3,0,255.278,0.74,JN_1,2.19,HOSPITAL,29.91,6.92,ECDC_RESPIRATORY,PARTIAL,FLASH,2024-10-12
2021-W18,FI,IE5,RSV,POSSIBLE,21,2,0,0,83.199,9.71,BA_2,1.32,COMMUNITY,71.29,10.13,ECDC_AMR,IMPUTED,BENCHMARK,2025-07-11
2021-W19,LV,DE88,NOROVIRUS,CONFIRMED,340,42,10,1,52.554,22.04,RSV_B,5.64,TRAVEL_RELATED,13.34,12.22,ECDC_VPD,CHECK,SECOND,2024-11-21
2021-W20,RO,EE32,MEASLES,PROBABLE,396,18,1,0,39.688,14.56,FLU_H3N2,0.33,FOODBORNE,52.57,8.88,ECDC_TESSy,OK,FIRST,2025-09-07
2021-W21,BG,CY31,PERTUSSIS,POSSIBLE,771,108,25,4,98.287,12.77,BA_5,5.12,UNKNOWN,81.88,13.48,ECDC_FOODBORNE,REVISED,FLASH,2025-01-15
2021-W22,FR,PT9,TB,CONFIRMED,311,57,14,0,94.067,14.12,OTHER,13.43,HOUSEHOLD,22.42,7.21,ECDC_RESPIRATORY,PARTIAL,BENCHMARK,2025-11-18
2021-W23,LT,SE4,SALMONELLA,PROBABLE,925,42,2,0,52.816,13.36,FLU_H1N1,1.16,SCHOOL,63.12,12.54,ECDC_AMR,IMPUTED,SECOND,2025-07-22
2021-W24,SK,DK13,LISTERIA,POSSIBLE,905,27,2,0,30.249,2.44,XBB_1_5,13.23,WORKPLACE,100.0,1.57,ECDC_VPD,CHECK,FIRST,2025-06-28
2021-W25,HR,LT174,SARS_COV_2,CONFIRMED,759,166,53,12,26.288,21.46,NONE,30.5,CARE_HOME,28.65,1.37,ECDC_TESSy,OK,FLASH,2024-12-18
2021-W26,DE,CY36,INFLUENZA_A,PROBABLE,1377,39,9,2,148.797,9.29,RSV_A,9.8,HOSPITAL,80.93,12.88,ECDC_FOODBORNE,REVISED,BENCHMARK,2024-04-18
2021-W27,LU,IE457,INFLUENZA_B,POSSIBLE,1428,100,18,1,146.575,2.66,JN_1,9.84,COMMUNITY,42.31,1.65,ECDC_RESPIRATORY,PARTIAL,SECOND,2024-04-17
2021-W28,SI,AT653,RSV,CONFIRMED,284,30,5,0,59.456,9.26,BA_2,3.88,TRAVEL_RELATED,54.34,6.97,ECDC_AMR,IMPUTED,FIRST,2025-09-11
2021-W29,CY,FI91,NOROVIRUS,PROBABLE,1761,246,47,13,97.58,4.14,RSV_B,9.61,FOODBORNE,63.3,17.05,ECDC_VPD,CHECK,FLASH,2025-09-28
2021-W30,GR,LU815,MEASLES,POSSIBLE,1069,115,29,7,164.448,5.52,FLU_H3N2,9.51,UNKNOWN,37.01,10.62,ECDC_TESSy,OK,BENCHMARK,2025-02-08
2021-W31,MT,FI152,PERTUSSIS,CONFIRMED,1732,234,18,1,119.632,20.09,BA_5,8.28,HOUSEHOLD,37.54,10.1,ECDC_FOODBORNE,REVISED,SECOND,2025-09-19
2021-W32,ES,BG68,TB,PROBABLE,1878,237,76,3,89.026,13.28,OTHER,8.4,SCHOOL,26.37,0.45,ECDC_RESPIRATORY,PARTIAL,FIRST,2024-08-08
2021-W33,CZ,BG14,SALMONELLA,POSSIBLE,2324,301,34,5,112.313,18.87,FLU_H1N1,11.83,WORKPLACE,55.7,7.22,ECDC_AMR,IMPUTED,FLASH,2024-10-05
2021-W34,HU,RO5,LISTERIA,CONFIRMED,293,31,7,0,25.133,1.11,XBB_1_5,8.4,CARE_HOME,69.15,0.88,ECDC_VPD,CHECK,BENCHMARK,2025-12-24
2021-W35,NL,HR9,SARS_COV_2,PROBABLE,1793,260,23,4,193.505,28.17,NONE,16.99,HOSPITAL,50.82,9.35,ECDC_TESSy,OK,SECOND,2024-07-12
2021-W36,SE,RO701,INFLUENZA_A,POSSIBLE,1226,34,6,0,69.587,21.47,RSV_A,0.04,COMMUNITY,60.49,14.85,ECDC_FOODBORNE,REVISED,FIRST,2025-08-03
2021-W37,DK,ES781,INFLUENZA_B,CONFIRMED,2186,200,25,2,134.336,10.93,JN_1,1.24,TRAVEL_RELATED,49.15,10.83,ECDC_RESPIRATORY,PARTIAL,FLASH,2025-03-10
2021-W38,IE,PT49,RSV,PROBABLE,56,6,0,0,5.72,19.75,BA_2,0.91,FOODBORNE,75.77,3.24,ECDC_AMR,IMPUTED,BENCHMARK,2025-05-08
2021-W39,PL,GR429,NOROVIRUS,POSSIBLE,2872,451,63,3,113.533,2.27,RSV_B,13.62,UNKNOWN,55.73,6.81,ECDC_VPD,CHECK,SECOND,2025-07-09
2021-W40,AT,LV82,MEASLES,CONFIRMED,603,16,3,0,48.609,14.88,FLU_H3N2,6.07,HOUSEHOLD,67.41,6.95,ECDC_TESSy,OK,FIRST,2025-09-01
2021-W41,EE,PT99,PERTUSSIS,PROBABLE,1594,121,12,3,120.8,19.55,BA_5,5.75,SCHOOL,64.65,1.33,ECDC_FOODBORNE,REVISED,FLASH,2024-05-13
2021-W42,IT,NL72,TB,POSSIBLE,217,8,1,0,60.333,21.75,OTHER,9.49,WORKPLACE,93.27,9.1,ECDC_RESPIRATORY,PARTIAL,BENCHMARK,2025-06-10
2021-W43,PT,IE9,SALMONELLA,CONFIRMED,1704,138,10,2,149.027,14.83,FLU_H1N1,1.88,CARE_HOME,73.99,1.12,ECDC_AMR,IMPUTED,SECOND,2024-09-09
2021-W44,BE,LU675,LISTERIA,PROBABLE,54,3,0,0,11.442,10.73,XBB_1_5,2.81,HOSPITAL,79.68,13.64,ECDC_VPD,CHECK,FIRST,2024-06-14
2021-W45,FI,SE3,SARS_COV_2,POSSIBLE,133,16,1,0,157.738,11.96,NONE,23.89,COMMUNITY,15.17,3.77,ECDC_TESSy,OK,FLASH,2025-05-05
2021-W46,LV,LV19,INFLUENZA_A,CONFIRMED,4343,638,52,8,138.165,7.5,RSV_A,1.84,TRAVEL_RELATED,55.14,2.36,ECDC_FOODBORNE,REVISED,BENCHMARK,2024-12-04
2021-W47,RO,SE97,INFLUENZA_B,PROBABLE,2405,174,40,9,38.872,10.72,JN_1,6.86,FOODBORNE,35.96,7.94,ECDC_RESPIRATORY,PARTIAL,SECOND,2025-11-20
2021-W48,BG,DK68,RSV,POSSIBLE,3868,159,17,0,147.856,12.66,BA_2,8.05,UNKNOWN,55.05,1.43,ECDC_AMR,IMPUTED,FIRST,2025-03-16
2021-W49,FR,LU83,NOROVIRUS,CONFIRMED,1798,169,45,5,298.748,17.56,RSV_B,8.85,HOUSEHOLD,12.82,3.1,ECDC_VPD,CHECK,FLASH,2025-12-26
2021-W50,LT,HU580,MEASLES,PROBABLE,1172,151,28,2,82.719,7.96,FLU_H3N2,2.27,SCHOOL,65.67,6.35,ECDC_TESSy,OK,BENCHMARK,2025-07-25
2021-W51,SK,SK723,PERTUSSIS,POSSIBLE,3574,496,55,10,324.695,4.36,BA_5,2.25,WORKPLACE,97.99,13.99,ECDC_FOODBORNE,REVISED,SECOND,2025-09-17
2021-W52,HR,LU41,TB,CONFIRMED,1029,127,17,1,190.142,22.29,OTHER,3.81,CARE_HOME,52.09,3.0,ECDC_RESPIRATORY,PARTIAL,FIRST,2025-06-17
2022-W01,DE,HU43,SALMONELLA,PROBABLE,1268,111,7,1,93.618,3.96,FLU_H1N1,7.22,HOSPITAL,82.0,4.12,ECDC_AMR,IMPUTED,FLASH,2026-02-04
2022-W02,LU,HR94,LISTERIA,POSSIBLE,2890,404,28,5,158.736,0.7,XBB_1_5,10.25,COMMUNITY,53.31,15.65,ECDC_VPD,CHECK,BENCHMARK,2024-09-17
2022-W03,SI,DK5,SARS_COV_2,CONFIRMED,367,70,17,4,249.257,23.0,NONE,13.23,TRAVEL_RELATED,73.0,6.5,ECDC_TESSy,OK,SECOND,2024-05-25
2022-W04,CY,IT2,INFLUENZA_A,PROBABLE,1146,142,30,5,169.613,26.46,RSV_A,9.94,FOODBORNE,84.0,15.12,ECDC_FOODBORNE,REVISED,FIRST,2025-10-08
2022-W05,GR,ES27,INFLUENZA_B,POSSIBLE,2512,336,50,2,45.357,31.44,JN_1,6.33,UNKNOWN,83.86,11.76,ECDC_RESPIRATORY,PARTIAL,FLASH,2025-10-29
2022-W06,MT,CY2,RSV,CONFIRMED,342,20,3,0,20.361,1.05,BA_2,2.98,HOUSEHOLD,30.58,8.86,ECDC_AMR,IMPUTED,BENCHMARK,2024-11-30
2022-W07,ES,MT524,NOROVIRUS,PROBABLE,1636,211,12,0,91.826,18.48,RSV_B,1.72,SCHOOL,63.4,5.19,ECDC_VPD,CHECK,SECOND,2024-08-29
2022-W08,CZ,LV13,MEASLES,POSSIBLE,2030,154,19,4,1.641,4.67,FLU_H3N2,2.54,WORKPLACE,60.64,2.54,ECDC_TESSy,OK,FIRST,2024-08-28
2022-W09,HU,BG77,PERTUSSIS,CONFIRMED,761,54,10,1,75.99,20.51,BA_5,7.95,CARE_HOME,15.59,8.53,ECDC_FOODBORNE,REVISED,FLASH,2024-10-28
2022-W10,NL,SE205,TB,PROBABLE,2561,211,46,2,103.765,20.2,OTHER,2.24,HOSPITAL,34.27,9.85,ECDC_RESPIRATORY,PARTIAL,BENCHMARK,2024-03-31
2022-W11,SE,LU965,SALMONELLA,POSSIBLE,3286,434,61,13,182.963,12.7,FLU_H1N1,5.88,COMMUNITY,69.07,7.0,ECDC_AMR,IMPUTED,SECOND,2025-04-04
2022-W12,DK,ES39,LISTERIA,CONFIRMED,2278,342,86,9,74.593,10.37,XBB_1_5,0.74,TRAVEL_RELATED,70.23,12.95,ECDC_VPD,CHECK,FIRST,2024-07-26
2022-W13,IE,ES421,SARS_COV_2,PROBABLE,2068,357,86,12,200.853,13.14,NONE,9.05,FOODBORNE,44.42,9.86,ECDC_TESSy,OK,FLASH,2025-07-10
2022-W14,PL,AT559,INFLUENZA_A,POSSIBLE,2879,90,16,1,166.056,5.66,RSV_A,1.77,UNKNOWN,67.59,2.1,ECDC_FOODBORNE,REVISED,BENCHMARK,2025-02-07
2022-W15,AT,EE519,INFLUENZA_B,CONFIRMED,1005,52,12,2,67.56,21.21,JN_1,13.67,HOUSEHOLD,41.48,7.01,ECDC_RESPIRATORY,PARTIAL,SECOND,2025-07-04
2022-W16,EE,CZ4,RSV,PROBABLE,2807,413,45,5,149.14,6.31,BA_2,3.95,SCHOOL,68.06,3.5,ECDC_AMR,IMPUTED,FIRST,2024-07-23
2022-W17,IT,NL67,NOROVIRUS,POSSIBLE,2563,234,52,12,57.654,9.42,RSV_B,10.22,WORKPLACE,45.13,15.11,ECDC_VPD,CHECK,FLASH,2024-07-21
2022-W18,PT,DE97,MEASLES,CONFIRMED,1735,270,63,14,27.955,13.33,FLU_H3N2,9.51,CARE_HOME,16.05,1.05,ECDC_TESSy,OK,BENCHMARK,2024-07-28
2022-W19,BE,HU34,PERTUSSIS,PROBABLE,2157,188,22,2,291.495,4.58,BA_5,10.45,HOSPITAL,44.57,6.0,ECDC_FOODBORNE,REVISED,SECOND,2024-05-24
2022-W20,FI,DK113,TB,POSSIBLE,3552,295,105,25,6.858,13.58,OTHER,5.74,COMMUNITY,21.97,7.32,ECDC_RESPIRATORY,PARTIAL,FIRST,2025-03-08
2022-W21,LV,LT9,SALMONELLA,CONFIRMED,2955,237,28,2,128.743,8.13,FLU_H1N1,4.3,TRAVEL_RELATED,68.35,4.4,ECDC_AMR,IMPUTED,FLASH,2025-08-31
2022-W22,RO,GR1,LISTERIA,PROBABLE,1125,162,14,1,80.316,8.26,XBB_1_5,2.65,FOODBORNE,69.56,14.12,ECDC_VPD,CHECK,BENCHMARK,2025-06-17
2022-W23,BG,HU344,SARS_COV_2,POSSIBLE,3619,466,119,13,70.14,0.85,NONE,24.83,UNKNOWN,18.2,3.28,ECDC_TESSy,OK,SECOND,2025-02-12
2022-W24,FR,LT3,INFLUENZA_A,CONFIRMED,227,23,1,0,126.028,14.21,RSV_A,1.44,HOUSEHOLD,27.06,9.59,ECDC_FOODBORNE,REVISED,FIRST,2025-03-21
2022-W25,LT,SK20,INFLUENZA_B,PROBABLE,935,26,6,1,282.887,17.05,JN_1,12.12,SCHOOL,41.97,2.1,ECDC_RESPIRATORY,PARTIAL,FLASH,2025-01-07
2022-W26,SK,FI92,RSV,POSSIBLE,2482,357,94,15,168.892,5.36,BA_2,9.45,WORKPLACE,91.72,8.16,ECDC_AMR,IMPUTED,BENCHMARK,2025-09-10
2022-W27,HR,PL82,NOROVIRUS,CONFIRMED,3170,370,51,13,45.197,7.59,RSV_B,4.58,CARE_HOME,77.4,13.17,ECDC_VPD,CHECK,SECOND,2025-01-16
2022-W28,DE,IT558,MEASLES,PROBABLE,747,82,5,0,186.316,15.97,FLU_H3N2,7.8,HOSPITAL,64.97,10.2,ECDC_TESSy,OK,FIRST,2024-01-26
2022-W29,LU,PL43,PERTUSSIS,POSSIBLE,1067,123,24,1,10.048,21.63,BA_5,7.6,COMMUNITY,72.15,5.12,ECDC_FOODBORNE,REVISED,FLASH,2024-05-02
2022-W30,SI,FI90,TB,CONFIRMED,2505,229,24,3,113.866,16.5,OTHER,8.1,TRAVEL_RELATED,58.94,1.51,ECDC_RESPIRATORY,PARTIAL,BENCHMARK,2025-03-02
2022-W31,CY,HU50,SALMONELLA,PROBABLE,48,7,1,0,124.407,11.79,FLU_H1N1,0.12,FOODBORNE,21.66,7.0,ECDC_AMR,IMPUTED,SECOND,2024-11-25
2022-W32,GR,DE993,LISTERIA,POSSIBLE,3354,447,97,3,5.72,7.94,XBB_1_5,2.72,UNKNOWN,25.09,17.49,ECDC_VPD,CHECK,FIRST,2025-02-01
2022-W33,MT,PL15,SARS_COV_2,CONFIRMED,2447,331,91,6,158.123,17.16,NONE,45.15,HOUSEHOLD,26.22,0.82,ECDC_TESSy,OK,FLASH,2026-01-18
2022-W34,ES,FR89,INFLUENZA_A,PROBABLE,3309,467,71,14,16.973,9.46,RSV_A,7.72,SCHOOL,32.15,16.6,ECDC_FOODBORNE,REVISED,BENCHMARK,2024-04-27
2022-W35,CZ,CZ54,INFLUENZA_B,POSSIBLE,2079,88,13,0,6.206,28.64,JN_1,8.5,WORKPLACE,75.36,10.23,ECDC_RESPIRATORY,PARTIAL,SECOND,2024-01-18
2022-W36,HU,LV2,RSV,CONFIRMED,89,6,1,0,284.033,22.42,BA_2,11.29,CARE_HOME,20.97,10.98,ECDC_AMR,IMPUTED,FIRST,2025-11-24
2022-W37,NL,PL6,NOROVIRUS,PROBABLE,291,9,1,0,21.616,5.7,RSV_B,12.06,HOSPITAL,46.97,10.35,ECDC_VPD,CHECK,FLASH,2024-06-04
2022-W38,SE,SE19,MEASLES,POSSIBLE,2838,348,33,5,147.589,17.41,FLU_H3N2,3.75,COMMUNITY,23.04,3.74,ECDC_TESSy,OK,BENCHMARK,2024-10-25
2022-W39,DK,CY38,PERTUSSIS,CONFIRMED,1957,107,24,6,39.744,2.04,BA_5,5.04,TRAVEL_RELATED,24.88,3.1,ECDC_FOODBORNE,REVISED,SECOND,2025-11-09
2022-W40,IE,HU677,TB,PROBABLE,1979,423,162,37,186.196,12.26,OTHER,12.64,FOODBORNE,30.63,10.78,ECDC_RESPIRATORY,PARTIAL,FIRST,2024-07-15
2022-W41,PL,BE3,SALMONELLA,POSSIBLE,763,70,12,0,20.632,13.91,FLU_H1N1,1.66,UNKNOWN,82.78,6.5,ECDC_AMR,IMPUTED,FLASH,2025-01-31
2022-W42,AT,GR901,LISTERIA,CONFIRMED,894,68,4,0,33.048,4.5,XBB_1_5,9.0,HOUSEHOLD,19.58,12.32,ECDC_VPD,CHECK,BENCHMARK,2024-09-07
2022-W43,EE,LU5,SARS_COV_2,PROBABLE,2850,215,24,5,31.505,29.25,NONE,56.68,SCHOOL,91.75,2.3,ECDC_TESSy,OK,SECOND,2026-01-05
2022-W44,IT,SE2,INFLUENZA_A,POSSIBLE,570,89,23,0,120.487,30.62,RSV_A,10.21,WORKPLACE,87.68,12.81,ECDC_FOODBORNE,REVISED,FIRST,2025-11-26
2022-W45,PT,LT183,INFLUENZA_B,CONFIRMED,307,41,6,0,15.491,5.29,JN_1,12.78,CARE_HOME,57.97,6.46,ECDC_RESPIRATORY,PARTIAL,FLASH,2024-03-18
2022-W46,BE,LT760,RSV,PROBABLE,1040,53,7,0,125.73,22.16,BA_2,10.61,HOSPITAL,31.73,10.25,ECDC_AMR,IMPUTED,BENCHMARK,2025-11-15
2022-W47,FI,CZ46,NOROVIRUS,POSSIBLE,1298,66,9,2,231.226,21.04,RSV_B,7.63,COMMUNITY,28.87,11.86,ECDC_VPD,CHECK,SECOND,2024-08-06
2022-W48,LV,DK898,MEASLES,CONFIRMED,1989,161,39,9,61.029,11.36,FLU_H3N2,13.43,TRAVEL_RELATED,45.6,2.41,ECDC_TESSy,OK,FIRST,2026-01-22
2022-W49,RO,BG387,PERTUSSIS,PROBABLE,1555,102,19,3,268.566,20.97,BA_5,8.94,FOODBORNE,69.54,8.88,ECDC_FOODBORNE,REVISED,FLASH,2025-04-05
2022-W50,BG,DE9,TB,POSSIBLE,2049,165,41,6,256.763,5.37,OTHER,3.0,UNKNOWN,72.62,9.85,ECDC_RESPIRATORY,PARTIAL,BENCHMARK,2025-08-11
2022-W51,FR,AT87,SALMONELLA,CONFIRMED,2238,273,65,5,311.701,7.72,FLU_H1N1,12.26,HOUSEHOLD,75.63,10.2,ECDC_AMR,IMPUTED,SECOND,2026-02-12
2022-W52,LT,DK35,LISTERIA,PROBABLE,383,10,2,0,100.844,19.37,XBB_1_5,6.9,SCHOOL,61.07,17.2,ECDC_VPD,CHECK,FIRST,2024-06-17
2023-W01,SK,SE357,SARS_COV_2,POSSIBLE,499,92,29,2,167.778,16.64,NONE,32.91,WORKPLACE,75.71,8.13,ECDC_TESSy,OK,FLASH,2024-12-28
2023-W02,HR,BE28,INFLUENZA_A,CONFIRMED,440,38,9,2,201.438,25.8,RSV_A,9.73,CARE_HOME,19.76,10.46,ECDC_FOODBORNE,REVISED,BENCHMARK,2024-05-22
2023-W03,DE,DE305,INFLUENZA_B,PROBABLE,546,71,5,0,179.237,25.13,JN_1,13.15,HOSPITAL,15.65,6.26,ECDC_RESPIRATORY,PARTIAL,SECOND,2024-09-19
2023-W04,LU,GR6,RSV,POSSIBLE,490,70,8,0,210.259,17.54,BA_2,5.6,COMMUNITY,78.82,3.21,ECDC_AMR,IMPUTED,FIRST,2024-05-24
2023-W05,SI,CZ146,NOROVIRUS,CONFIRMED,940,100,18,4,71.621,21.9,RSV_B,8.89,TRAVEL_RELATED,77.42,3.8,ECDC_VPD,CHECK,FLASH,2025-07-23
2023-W06,CY,ES388,MEASLES,PROBABLE,196,25,4,0,45.886,6.01,FLU_H3N2,8.35,FOODBORNE,52.84,10.68,ECDC_TESSy,OK,BENCHMARK,2024-07-09
2023-W07,GR,LT68,PERTUSSIS,POSSIBLE,848,112,14,2,256.663,11.56,BA_5,9.84,UNKNOWN,78.29,7.34,ECDC_FOODBORNE,REVISED,SECOND,2025-10-05
2023-W08,MT,SI51,TB,CONFIRMED,228,44,15,3,118.395,15.55,OTHER,10.57,HOUSEHOLD,84.78,6.37,ECDC_RESPIRATORY,PARTIAL,FIRST,2024-02-05
2023-W09,ES,DK413,SALMONELLA,PROBABLE,660,38,5,0,60.284,12.65,FLU_H1N1,2.19,SCHOOL,80.29,7.32,ECDC_AMR,IMPUTED,FLASH,2025-10-30
2023-W10,CZ,RO680,LISTERIA,POSSIBLE,199,24,1,0,31.725,15.17,XBB_1_5,1.97,WORKPLACE,66.6,4.63,ECDC_VPD,CHECK,BENCHMARK,2024-03-03
2023-W11,HU,LT66,SARS_COV_2,CONFIRMED,476,37,11,2,68.378,16.77,NONE,15.43,CARE_HOME,27.34,1.29,ECDC_TESSy,OK,SECOND,2024-09-15
2023-W12,NL,IE10,INFLUENZA_A,PROBABLE,17,2,0,0,77.152,21.11,RSV_A,7.11,HOSPITAL,35.66,12.9,ECDC_FOODBORNE,REVISED,FIRST,2025-03-17
2023-W13,SE,NL663,INFLUENZA_B,POSSIBLE,138,12,2,0,89.748,19.64,JN_1,1.94,COMMUNITY,76.9,10.92,ECDC_RESPIRATORY,PARTIAL,FLASH,2024-09-16
2023-W14,DK,BG608,RSV,CONFIRMED,231,7,1,0,105.31,30.63,BA_2,9.95,TRAVEL_RELATED,12.7,1.02,ECDC_AMR,IMPUTED,BENCHMARK,2025-11-25
2023-W15,IE,SE63,NOROVIRUS,PROBABLE,208,30,3,0,9.075,18.54,RSV_B,2.56,FOODBORNE,15.47,9.41,ECDC_VPD,CHECK,SECOND,2024-05-31
2023-W16,PL,LT85,MEASLES,POSSIBLE,41,5,0,0,79.432,4.63,FLU_H3N2,2.58,UNKNOWN,84.84,7.53,ECDC_TESSy,OK,FIRST,2025-02-10
2023-W17,AT,BG322,PERTUSSIS,CONFIRMED,232,22,4,0,128.693,19.76,BA_5,6.54,HOUSEHOLD,26.05,11.42,ECDC_FOODBORNE,REVISED,FLASH,2025-12-02
2023-W18,EE,LU2,TB,PROBABLE,685,63,8,1,1.314,17.38,OTHER,8.11,SCHOOL,52.99,4.22,ECDC_RESPIRATORY,PARTIAL,BENCHMARK,2025-04-28
2023-W19,IT,MT496,SALMONELLA,POSSIBLE,490,49,8,0,152.54,9.46,FLU_H1N1,3.97,WORKPLACE,98.55,6.0,ECDC_AMR,IMPUTED,SECOND,2026-01-30
2023-W20,PT,PL117,LISTERIA,CONFIRMED,737,84,22,1,21.188,9.85,XBB_1_5,3.05,CARE_HOME,37.43,10.8,ECDC_VPD,CHECK,FIRST,2025-12-22
2023-W21,BE,FR308,SARS_COV_2,PROBABLE,69,7,1,0,236.604,8.29,NONE,25.09,HOSPITAL,84.32,9.79,ECDC_TESSy,OK,FLASH,2024-02-24
2023-W22,FI,GR355,INFLUENZA_A,POSSIBLE,477,70,16,3,28.567,18.39,RSV_A,7.92,COMMUNITY,30.42,3.99,ECDC_FOODBORNE,REVISED,BENCHMARK,2025-11-13
2023-W23,LV,ES674,INFLUENZA_B,CONFIRMED,444,57,3,0,159.798,8.67,JN_1,3.78,TRAVEL_RELATED,37.62,2.15,ECDC_RESPIRATORY,PARTIAL,SECOND,2026-02-16
2023-W24,RO,FR431,RSV,PROBABLE,888,57,14,3,117.835,11.07,BA_2,4.14,FOODBORNE,69.54,12.24,ECDC_AMR,IMPUTED,FIRST,2026-01-13
2023-W25,BG,SK21,NOROVIRUS,POSSIBLE,781,90,17,1,133.009,1.52,RSV_B,10.66,UNKNOWN,46.11,17.31,ECDC_VPD,CHECK,FLASH,2024-10-20
2023-W26,FR,SI475,MEASLES,CONFIRMED,2265,138,27,3,46.164,22.36,FLU_H3N2,4.68,HOUSEHOLD,48.45,3.55,ECDC_TESSy,OK,BENCHMARK,2024-04-04
2023-W27,LT,SI64,PERTUSSIS,PROBABLE,891,37,8,1,161.076,4.67,BA_5,3.96,SCHOOL,72.96,1.24,ECDC_FOODBORNE,REVISED,SECOND,2025-09-30
