qol_infra_inspection_date,qol_infra_asset_type_code,qol_infra_asset_id_hash,qol_infra_condition_rating,qol_infra_work_order_count,qol_infra_mean_time_to_repair_days,qol_infra_preventive_maintenance_pct,qol_infra_pothole_reports_count,qol_infra_street_sweeping_completion_pct,qol_infra_water_main_break_count,qol_infra_sewer_overflow_count,qol_infra_signal_outage_minutes,qol_infra_graffiti_removal_days_avg,qol_infra_snow_plow_cycle_hours,qol_infra_leaf_pickup_completion_pct,qol_infra_permit_backlog_days,qol_infra_capital_project_status_code,qol_infra_service_request_backlog,qol_infra_operational_cost_inr,qol_infra_resident_report_accuracy_score
2019-12-21,LIGHT,5faedd469ba4f8ba,1,152,113,90.27,1690,36.93,227,122,16459,58.35,1.85,49.52,302,COMPLETED,14122,37530016,63.7
2021-05-16,SIGNAL,d2736b04a7bd42dd,5,291,13,96.54,3013,77.37,370,152,2645,5.1,13.81,38.06,91,IN_PROGRESS,12887,69885684,51.9
2022-04-03,DRAIN,eefe4d15987cc54b,3,299,27,47.57,1490,99.73,95,68,19524,37.2,0.93,30.46,225,IN_PROGRESS,16524,3307108,56.9
2025-06-25,WATER,cd165626bcbd548e,3,95,130,30.42,5338,47.79,138,65,6001,22.88,56.11,63.52,91,CANCELLED,21830,63051317,91.6
2023-02-14,DRAIN,0e9de1f12bc8b471,2,389,1,51.3,4556,34.07,151,132,17481,16.32,66.76,13.08,224,IN_PROGRESS,19634,19892159,40.9
2025-11-14,DRAIN,7ddf451635f4b952,1,406,57,72.5,2255,91.66,358,18,180,38.31,54.61,17.79,5,IN_PROGRESS,18876,71732282,52.2
2025-05-17,BRIDGE,ce71dd65f6b0834d,4,222,165,38.32,3561,36.83,116,4,16144,58.17,20.43,69.43,61,COMPLETED,23056,65480101,24.1
2022-05-20,LIGHT,f14e2f90fbe06b55,5,436,76,60.18,5088,37.27,30,188,9914,57.9,13.84,30.93,299,COMPLETED,5957,20255921,84.1
2024-06-08,DRAIN,abe9019a0ea83de1,2,2,43,82.71,4721,18.39,352,42,18054,5.53,27.52,0.42,262,CANCELLED,12632,48446623,98.9
2020-01-10,LIGHT,3ab4419fa757b163,4,459,152,28.74,1056,68.68,134,146,1072,46.65,49.76,9.69,62,IN_PROGRESS,14679,36693417,33.0
2019-10-07,BRIDGE,46d88184592d7b62,1,32,129,84.36,3180,14.36,192,208,2374,38.42,45.8,74.35,93,ON_HOLD,24217,25017201,55.9
2024-10-03,BRIDGE,cdabe98577788c4d,4,69,36,64.7,1213,64.74,134,238,10452,18.25,10.73,3.32,294,ON_HOLD,17348,25435066,15.0
2025-01-24,DRAIN,6a811ba6a1f8d91f,1,432,5,22.96,5282,95.49,165,164,15016,24.15,20.17,45.65,307,PLANNED,19738,36263176,87.9
2021-04-22,WATER,a1f7106bef41fbcc,1,295,113,91.38,1096,53.39,338,132,10408,41.17,36.52,64.95,40,ON_HOLD,17361,8853510,86.8
2025-01-15,OTHER,2d73cde21379bf62,5,301,141,87.84,2357,63.14,331,5,9574,13.93,28.83,70.33,172,PLANNED,15210,65504738,22.2
2023-11-08,SEWER,78f2f54aacb6e3a4,3,120,175,30.79,2088,49.66,7,15,5462,37.57,14.82,85.14,54,ON_HOLD,7526,20778714,72.0
2026-01-29,WATER,2d468a72625f8350,3,420,14,42.88,1065,63.99,108,226,15058,39.08,30.76,46.12,162,PLANNED,2463,30666905,19.0
2023-12-21,SEWER,e08476d0dbca96b8,1,483,120,48.87,3401,44.41,160,48,19384,32.11,53.01,21.5,156,ON_HOLD,24223,26091829,22.0
2022-03-06,PARK,f300afe8a86ef20f,4,161,12,18.96,4779,63.94,305,136,1518,14.57,37.48,67.32,42,CANCELLED,227,50777965,71.5
2022-11-23,ROAD,558b2166a04a2195,3,114,127,97.07,543,54.84,6,233,12682,34.84,29.85,14.45,135,ON_HOLD,9394,55657936,82.4
2021-07-13,SIGNAL,79ef58cb062b8b63,4,349,174,67.41,99,30.0,279,166,19784,33.85,55.35,25.31,264,IN_PROGRESS,12947,8961392,38.9
2022-10-11,ROAD,6bbafb6eba81b13d,2,464,12,17.88,3107,52.59,369,140,15468,42.45,22.08,99.95,231,COMPLETED,4546,16332420,79.9
2022-05-13,BRIDGE,efc41237820c708d,5,43,133,64.71,1752,44.83,222,76,1622,32.87,59.85,73.13,309,CANCELLED,24217,61811547,46.8
2024-07-10,BUILD,328775865c3d33c4,4,227,106,54.65,363,5.28,389,237,11197,21.7,24.25,77.09,139,IN_PROGRESS,21059,56359351,84.3
2023-03-17,DRAIN,e17f4353ca57aabc,2,323,61,30.77,49,80.07,200,82,18795,33.19,47.72,74.46,163,COMPLETED,17785,4409522,33.5
2019-01-08,DRAIN,85b417c3eb034894,2,95,71,24.9,3790,49.3,10,84,1465,32.68,7.13,58.7,195,IN_PROGRESS,10112,48314909,62.1
2020-11-30,DRAIN,a4e7236cf355c7b5,3,414,67,0.92,4600,38.55,369,137,5723,54.46,63.48,18.14,138,PLANNED,4257,26152626,90.6
2022-02-24,ROAD,6635072653d45dfe,2,115,84,16.05,510,12.25,292,205,4893,3.45,24.56,62.15,357,IN_PROGRESS,18220,62275853,13.9
2022-05-26,WATER,e3cb9eb94530e3b5,4,228,100,92.08,3407,43.2,85,4,14440,38.84,24.33,31.92,346,IN_PROGRESS,12348,63389883,83.3
2021-12-07,PARK,1e94b703bff33838,3,50,117,53.11,1707,16.79,347,158,17271,47.56,14.97,92.21,7,ON_HOLD,23517,41169799,79.7
2020-04-03,DRAIN,6e9afc425c15d71d,3,349,112,85.35,629,65.85,215,88,17731,36.55,11.52,40.41,284,CANCELLED,21737,48696343,85.5
2021-10-05,OTHER,167a7fe7df925297,1,454,114,27.96,3949,67.98,50,202,16401,35.28,18.73,88.4,77,ON_HOLD,11309,42198217,29.5
2019-01-10,DRAIN,3bc88e51e7734761,5,480,133,23.09,3703,2.19,278,183,9116,21.97,49.6,53.69,217,PLANNED,22247,34392641,5.7
2020-01-21,DRAIN,4c6b42c85fe4f8b5,1,52,109,17.68,3400,82.97,53,199,7898,29.38,64.92,73.78,354,IN_PROGRESS,17635,46199565,17.3
2020-11-19,BRIDGE,e2698770cc5a43c0,2,392,118,38.94,657,48.77,101,232,18846,44.41,18.78,61.84,165,IN_PROGRESS,14202,50928055,9.0
2019-03-31,DRAIN,c56d72eefe2faf36,2,424,27,25.87,4974,67.19,201,113,15037,13.93,34.45,11.86,310,ON_HOLD,10995,56895189,32.4
2025-05-20,DRAIN,4d1524d5c7ec56ed,2,104,148,14.16,1661,90.22,62,234,2446,18.42,33.62,34.21,61,PLANNED,4820,34369777,67.3
2020-03-03,BRIDGE,4c3c3afc241f4d93,5,54,160,32.73,2539,17.64,259,149,1769,29.93,36.88,21.77,57,PLANNED,19368,13385896,37.9
2024-12-11,WATER,c3fe984ef442a9ac,3,176,79,48.71,3314,37.23,17,18,4614,35.23,69.05,57.15,28,CANCELLED,480,41362835,57.5
2025-10-26,PARK,bacbffc02d2d4a4e,5,381,53,67.22,3084,66.84,362,35,10440,23.72,47.65,56.71,60,COMPLETED,19163,63769407,24.9
2023-10-03,BRIDGE,3b38c3a761b55f2b,3,173,4,64.18,3399,83.41,165,92,8610,48.69,48.53,18.91,95,PLANNED,8395,50637332,8.4
2020-01-10,PARK,553dfa049be6a6bb,2,162,35,74.57,1756,4.9,369,111,17114,58.79,12.25,38.88,353,COMPLETED,12938,40593966,14.8
2024-04-27,WATER,c8495004d4c75be3,2,211,64,47.74,3413,25.79,286,204,2537,58.42,51.78,14.96,188,ON_HOLD,11019,52229483,26.6
2020-03-23,SEWER,9fe893b0359f1b91,2,430,37,88.62,5160,96.74,375,69,11468,8.37,28.74,73.23,231,IN_PROGRESS,15380,14338814,45.7
2022-10-22,SIGNAL,1478eea35b6898f5,5,299,171,68.81,314,27.95,47,15,7349,36.68,39.12,41.93,91,ON_HOLD,4284,27406331,25.4
2020-04-14,BRIDGE,b4625500872aef22,2,285,109,89.02,5912,96.24,155,242,5025,24.51,23.91,25.38,311,IN_PROGRESS,16600,29005828,18.2
2020-01-06,ROAD,c4aea91cb98c9f0f,3,442,177,58.51,5464,99.8,335,1,874,18.1,27.68,50.3,30,CANCELLED,11548,7944747,87.2
2025-09-29,OTHER,c3294feb40da03c3,4,403,67,22.84,3654,82.25,257,170,5609,49.8,19.94,29.03,56,CANCELLED,14534,31286295,96.4
2019-01-07,SEWER,a4206dd33b119f9e,5,276,101,5.88,1251,94.65,299,241,5334,18.53,15.56,15.31,281,ON_HOLD,15816,31440139,30.1
2025-03-10,BRIDGE,cb004e9218bf8e33,5,146,144,7.26,3036,99.87,114,31,13304,40.65,22.74,11.04,61,COMPLETED,10474,33361726,56.1
2020-12-18,BUILD,7cc5c108e0d29423,2,326,17,57.21,183,77.56,367,62,4567,15.13,25.07,93.38,104,COMPLETED,10022,38664773,99.3
2021-09-11,ROAD,7c67ace7d5652f33,5,485,115,51.83,1211,79.34,85,194,14753,36.49,36.51,13.84,292,PLANNED,4660,49166837,85.8
2021-11-15,SIGNAL,c3bb61e57a844af0,4,111,91,53.77,3059,20.65,55,248,16477,59.49,33.65,73.08,53,COMPLETED,14898,34476559,30.8
2024-01-30,WATER,cb237f84995a682e,4,133,17,59.96,4164,66.1,379,65,2658,57.03,13.25,42.0,360,COMPLETED,10098,21219435,71.0
2021-10-18,SEWER,bd84a45d7f93daaa,1,288,50,82.35,1595,27.03,14,177,14791,41.71,9.85,35.07,258,CANCELLED,24367,66458184,43.4
2022-11-15,SEWER,adbea231d8cc86bf,5,440,120,12.01,3655,19.99,0,59,7907,10.03,65.4,62.7,266,CANCELLED,6908,58876746,57.6
2019-09-21,ROAD,a6d36cfe8e4e16b3,4,426,102,85.38,5777,65.56,7,232,9836,28.58,35.78,33.35,222,COMPLETED,15423,38812684,98.3
2019-11-08,LIGHT,662461ee61bd5a47,3,147,20,31.31,520,74.66,327,206,5966,51.08,44.69,12.27,154,COMPLETED,16029,30833164,73.5
2021-02-18,BUILD,31dd266d540dc8d5,4,277,30,53.32,4486,78.43,312,76,270,45.25,10.72,13.49,172,COMPLETED,18379,55677835,12.3
2025-09-28,LIGHT,7ac4dbc10165e7d0,5,327,0,14.46,5374,62.92,213,96,15807,52.91,43.47,85.6,195,CANCELLED,10870,73412176,67.9
2025-03-19,BUILD,85918130ef8dff45,3,186,63,16.0,2389,42.79,308,51,9096,22.24,49.09,1.8,284,ON_HOLD,7061,58658767,57.5
2021-12-08,PARK,36a39be12bc887d0,3,340,87,29.04,2748,86.93,166,116,4713,3.71,63.14,5.1,220,ON_HOLD,11127,14171883,25.2
2023-01-23,WATER,fa54487d75a4f976,4,64,80,87.61,5269,22.57,218,87,10730,14.63,23.45,64.49,291,PLANNED,22773,33589363,69.3
2023-10-15,LIGHT,4bc101726cb58045,2,326,116,50.18,29,15.98,108,79,600,43.95,52.77,9.86,175,CANCELLED,16046,24905484,34.4
2024-04-23,SEWER,eead9e782d054b3c,2,493,150,94.11,4739,29.14,171,14,13927,38.01,58.45,6.97,209,PLANNED,4093,62870117,23.0
2025-09-09,SIGNAL,4acb1890cb25f97d,2,195,154,72.56,3367,74.21,135,242,19192,37.87,26.31,98.22,238,PLANNED,12567,54361502,12.1
2021-07-11,BRIDGE,2b9fd21fbb2c83b7,5,89,6,39.81,1450,62.12,347,220,11445,54.45,32.07,1.83,111,CANCELLED,13484,59710563,82.7
2023-03-23,LIGHT,ee9a8b93543f9e49,3,255,23,96.17,2864,57.98,15,181,14491,41.39,8.51,37.81,163,CANCELLED,22712,16069891,24.5
2024-04-02,SEWER,99601c85e091a325,2,20,12,66.08,1349,83.72,19,215,15200,59.88,70.68,47.89,188,IN_PROGRESS,1502,30606074,19.4
2023-11-22,DRAIN,7b0307c555e3b51d,1,24,55,88.23,4284,53.07,164,150,7003,59.13,65.71,6.35,295,IN_PROGRESS,1254,1661590,48.7
2024-02-24,SEWER,ba86f3dd83bf8e5d,1,340,30,85.85,2415,98.13,318,36,4375,50.28,18.63,5.92,182,ON_HOLD,1293,5688519,65.0
2023-11-23,BUILD,499f55a6a64d6ec0,2,315,167,78.16,5614,59.98,247,23,8100,3.36,51.16,74.64,19,PLANNED,13556,2191039,2.5
2025-11-18,SEWER,b2f62b49c6264f62,3,220,164,18.14,5995,77.62,64,115,3467,8.05,32.47,55.99,244,CANCELLED,14371,64314804,11.6
2025-01-12,PARK,359b0703b71c2433,4,363,180,21.46,4889,18.38,367,241,14426,17.74,67.16,86.36,224,ON_HOLD,22673,8383496,31.4
2022-07-07,WATER,0b56630c3920fbbf,2,52,82,91.21,1960,94.82,341,22,12006,38.91,56.72,18.01,311,IN_PROGRESS,12322,40398119,81.3
2025-01-20,SEWER,eab7279f473f2d32,2,287,87,77.18,1002,60.86,181,223,5399,56.82,27.1,35.89,328,CANCELLED,10051,51901304,26.4
2023-03-20,LIGHT,15bf2e20bbc7b735,5,181,88,81.13,2458,4.24,333,40,19553,26.04,71.78,16.26,300,ON_HOLD,5685,29907606,35.2
2025-01-10,OTHER,af8746e0457ec1bd,5,385,32,38.21,2594,87.64,329,73,15789,56.68,38.68,75.26,263,PLANNED,19382,59133965,30.4
2022-03-23,LIGHT,0ce4313188991506,3,14,176,51.11,2379,42.84,235,123,3724,54.75,71.71,41.13,97,CANCELLED,1497,64235477,15.3
2019-12-29,OTHER,438517388d11bae6,3,198,92,22.88,3143,38.28,259,243,15013,37.19,22.15,61.9,107,IN_PROGRESS,2717,50162607,60.8
2020-08-02,OTHER,aae783b4972256ee,3,123,11,3.11,2300,56.07,339,240,8537,33.51,41.17,69.22,33,IN_PROGRESS,8344,35041778,92.5
2020-01-15,BRIDGE,2f233e3fef49ffc4,2,24,161,33.72,5937,7.22,348,123,14292,15.17,10.8,36.87,47,CANCELLED,20756,21941468,57.2
2023-07-03,SIGNAL,5f6f2ce62c94975c,5,400,119,7.33,5573,95.36,223,48,696,53.4,65.97,39.94,112,IN_PROGRESS,4211,35176118,99.6
2021-12-15,BRIDGE,ea644e87289c3758,4,116,143,62.61,3576,34.0,13,87,10255,22.36,27.29,46.31,149,PLANNED,164,20147740,8.2
2025-02-21,DRAIN,ad69cb24323cd0a8,5,166,51,5.89,2822,27.89,150,63,14695,18.19,11.03,21.09,59,PLANNED,16712,41561222,59.1
2025-01-31,SEWER,a7c3c19e2a02debe,2,265,25,60.17,231,65.32,358,101,7371,24.75,66.65,95.86,250,CANCELLED,2120,24926811,60.3
2019-07-15,SEWER,40ac20f45b511048,4,96,68,28.37,3346,38.13,376,39,5119,37.81,59.09,51.21,134,PLANNED,21195,12879774,81.2
2019-07-22,BUILD,f271f80288bc9ad4,2,430,157,93.85,1698,15.56,398,199,6954,16.78,58.7,91.86,265,COMPLETED,15567,29853072,15.9
2021-04-15,ROAD,87ae8d3adee8f258,4,57,136,19.27,4204,11.1,53,207,4337,53.56,14.09,64.11,53,ON_HOLD,23764,49082685,17.5
2020-10-21,OTHER,75abd62fa00017e0,1,57,127,55.24,3386,78.2,159,5,13834,1.43,53.6,26.43,138,IN_PROGRESS,21896,8509821,25.3
2019-08-01,WATER,4729792e749d04f3,2,83,67,96.72,2099,65.37,196,131,4659,30.08,24.65,79.63,281,ON_HOLD,17811,44872315,44.9
2019-05-24,WATER,1cd6c35739585484,3,155,37,78.49,536,60.49,232,157,17444,43.81,65.67,59.03,44,ON_HOLD,11088,55247036,98.8
2025-06-01,ROAD,4f057456ff3f9268,5,459,8,35.62,756,47.0,188,213,7519,28.88,11.88,91.24,122,PLANNED,22890,414675,78.6
2021-08-28,WATER,c92b7ad41424cc35,4,159,161,45.15,484,39.72,63,47,10987,17.8,65.94,71.78,276,CANCELLED,3145,8710457,17.5
2024-05-23,WATER,3a98d90d16381350,1,301,80,14.83,5023,71.35,101,104,6283,12.77,19.91,61.02,100,PLANNED,2848,25082946,11.6
2023-01-31,BUILD,9e7c8aaf3bbc8759,4,366,158,11.36,1386,97.61,46,101,14598,8.02,54.22,93.09,279,ON_HOLD,16133,7119724,96.8
2020-12-23,DRAIN,9456cd9842ceb1dc,2,300,153,35.71,1449,18.08,77,34,19215,32.65,24.83,45.44,185,ON_HOLD,7030,36592645,43.1
2024-09-13,PARK,aad11a4593e049d7,3,455,173,25.5,189,44.07,249,96,13167,30.28,22.19,37.49,115,CANCELLED,13386,9088102,74.6
2025-04-21,DRAIN,5201192460d3ffa0,2,444,16,18.23,2732,26.12,34,123,15997,32.24,55.56,0.62,337,ON_HOLD,23508,5441499,75.0
2024-11-11,SIGNAL,c9c300bcf068406e,3,433,133,32.4,1453,93.26,286,220,4418,18.11,71.92,33.72,8,ON_HOLD,3206,32061894,4.5
2020-09-07,WATER,b707832fd055c1dc,3,486,120,73.53,1881,1.59,215,71,4479,26.78,32.7,76.43,248,IN_PROGRESS,11730,61244395,33.0
2025-03-12,PARK,678e5b39f194fdf5,2,492,30,76.16,5362,37.66,202,4,13502,42.2,4.64,98.7,86,COMPLETED,8462,5173647,95.1
2021-12-06,LIGHT,d4ff666135082d0e,2,229,149,31.79,5633,12.14,221,107,7048,46.22,62.26,67.01,201,IN_PROGRESS,15921,26249357,74.7
2022-04-26,BUILD,dfd302df368c2448,3,427,140,86.9,5085,32.22,176,190,1474,40.06,10.21,42.63,114,CANCELLED,16185,521127,22.0
2025-02-09,LIGHT,73abb320e61b5ab8,3,165,153,81.1,5181,34.92,140,106,18352,51.27,8.24,55.11,250,IN_PROGRESS,22079,65042497,87.2
2024-06-30,OTHER,b74c9aada978f789,4,497,121,43.95,140,47.85,383,144,14655,34.28,61.43,65.56,87,IN_PROGRESS,590,15524028,83.5
2021-10-03,PARK,4dea02cd575e5de2,1,68,109,45.93,5366,42.93,373,241,15886,28.82,71.34,63.07,282,ON_HOLD,20940,11023712,20.8
2025-03-01,SIGNAL,be1df3c1357d4f15,1,15,79,11.11,2282,48.25,60,1,19479,42.86,11.76,36.93,356,IN_PROGRESS,21103,40084185,78.2
2025-10-18,WATER,db9b622342a5a682,5,392,110,3.56,1151,5.75,11,82,14332,52.59,46.99,39.61,270,PLANNED,9174,62881078,70.1
2024-02-04,OTHER,4a4a6745d9ec3017,2,239,60,6.81,5457,71.04,212,96,7690,30.37,70.35,53.25,300,COMPLETED,13314,42444860,55.1
2019-07-21,OTHER,ee418772150cc25b,1,500,132,57.21,1730,4.78,363,12,15014,48.05,67.52,89.77,101,PLANNED,24034,33603471,21.9
2022-04-25,WATER,3d69a7c1cfe3b593,2,285,72,43.04,4617,76.41,156,77,12155,0.49,11.16,19.27,43,CANCELLED,23490,5653392,66.1
2020-12-27,LIGHT,c46d3252c3544cfc,4,459,34,77.16,4992,89.56,382,131,17713,15.21,22.4,25.65,194,CANCELLED,10098,44210903,40.9
2024-04-28,SEWER,bfddcc24f2dc7c8f,3,494,109,94.21,1085,89.69,309,26,4988,15.68,31.79,22.03,62,CANCELLED,11172,11633120,75.8
2020-07-06,DRAIN,c0112599b93c6acb,2,266,61,95.04,17,2.75,343,90,18066,41.04,50.48,53.69,295,COMPLETED,2484,57686075,14.5
2019-02-08,WATER,6e5450c149c3222b,2,216,131,60.95,698,80.48,65,183,17390,3.33,21.95,92.95,59,ON_HOLD,19855,60159815,98.0
2024-10-04,DRAIN,70a33015227161cb,4,344,40,90.49,4883,65.24,303,135,9257,37.06,1.98,80.73,145,IN_PROGRESS,4967,55973011,83.3
2019-11-17,LIGHT,85abfee5afc3eab6,2,84,114,93.18,504,50.19,245,172,2911,47.0,16.35,98.8,187,ON_HOLD,5735,58627972,67.8
2019-05-20,WATER,a3f1b6e527757095,2,421,132,12.51,580,44.1,346,77,2151,7.67,57.35,42.96,217,PLANNED,22872,64850958,44.9
2024-02-25,LIGHT,0d0ecb774dac0e3a,4,126,94,17.89,687,76.66,130,152,14728,13.34,50.83,27.05,64,COMPLETED,5118,32180154,13.7
2020-12-21,ROAD,497eb7801165ffd5,4,103,91,2.86,3711,93.66,123,116,8871,40.26,23.24,4.73,364,ON_HOLD,8365,64694285,31.3
2023-02-16,SEWER,d6180a2286a819db,3,115,121,14.97,1785,32.8,46,47,19937,10.97,68.2,22.4,201,IN_PROGRESS,22891,3484912,61.0
2025-08-27,DRAIN,09c734d571a2b462,5,431,89,95.73,4110,81.6,61,180,3033,25.64,69.29,20.13,271,ON_HOLD,8937,47645393,48.1
2022-10-04,SIGNAL,7ae8b30622d2f885,4,342,42,43.02,5067,6.65,278,69,9766,25.92,65.46,66.51,250,PLANNED,20579,22875646,2.2
2022-08-11,ROAD,1626d55ed15d317f,4,242,51,76.76,4707,43.06,377,245,16084,59.7,23.34,34.4,201,PLANNED,18511,12329813,36.3
2024-03-09,PARK,03fd8b176291abdd,4,83,23,27.63,2994,42.34,398,169,3022,32.41,34.12,45.36,280,COMPLETED,12419,74887006,49.0
2023-06-29,PARK,d09217b91db1f353,4,471,139,73.5,4770,52.73,29,36,12963,52.74,11.69,34.05,197,IN_PROGRESS,13922,61670286,18.3
2020-05-11,PARK,ac6c70b21bf42d88,5,498,166,24.17,248,52.53,317,220,5189,43.46,45.81,39.65,45,COMPLETED,7597,13026064,65.8
2020-09-25,PARK,a07c736c0004853f,5,464,80,70.24,3405,81.92,304,38,12591,27.21,8.39,28.09,27,ON_HOLD,16760,73926753,32.3
2019-06-29,BUILD,dea68e0da9b07bbd,4,140,50,1.06,562,27.95,130,156,10224,12.69,24.77,30.27,130,COMPLETED,20336,7659455,11.3
2019-12-13,DRAIN,fa457e1893d0b41a,5,7,98,15.53,5315,16.37,392,63,10529,55.44,48.8,50.56,342,COMPLETED,20368,43611738,33.1
2024-11-27,OTHER,dec4252c86c1ada4,4,213,20,7.47,3686,77.63,145,151,15423,20.84,30.99,60.52,166,IN_PROGRESS,9455,25912017,18.9
2023-10-02,WATER,8e6a232e2542b00f,2,366,150,79.64,377,39.21,337,87,3532,2.57,69.73,2.32,274,COMPLETED,4167,2318626,63.4
2025-09-19,DRAIN,49a872a2ebd42bb4,5,461,103,75.56,1331,65.86,23,54,4168,14.18,43.71,25.58,122,PLANNED,3540,26057743,73.1
2022-05-31,SIGNAL,6ff152f7a626f3e3,2,345,161,23.47,5439,28.79,213,235,18801,40.8,29.32,81.15,167,PLANNED,23575,46329430,5.4
2022-02-02,LIGHT,a2342b4e28345185,3,252,17,96.19,2637,87.0,39,42,13830,50.32,21.97,26.01,19,ON_HOLD,4769,50013589,79.9
2024-10-05,DRAIN,284005a46a3234bf,4,217,84,86.27,2022,98.81,161,89,2981,45.13,64.41,5.06,146,PLANNED,20400,74551253,92.3
2025-12-28,LIGHT,039d48ebba063df6,3,4,178,39.88,1397,27.34,183,136,12476,48.92,38.28,94.15,155,IN_PROGRESS,939,5364060,68.9
2024-07-18,PARK,50ed7c11faec8483,1,190,93,24.56,4072,5.6,155,51,17748,45.04,61.64,29.53,45,IN_PROGRESS,11441,49596448,30.8
2022-12-17,DRAIN,14d0d6f09fd3de89,1,259,24,13.08,4735,9.39,133,11,19074,24.55,40.27,43.81,333,CANCELLED,22472,1062658,30.4
2022-03-30,DRAIN,47b38e281e1be4e9,3,135,138,52.83,5373,28.32,321,71,6850,31.08,12.71,5.37,28,ON_HOLD,13731,32330975,74.3
2020-05-10,OTHER,3c92aed69c7161c8,5,42,82,17.82,687,38.08,233,84,11463,21.6,9.95,73.03,352,CANCELLED,22341,56937851,44.5
2021-09-18,BRIDGE,cc4c7333bc53907d,4,77,98,40.91,3831,12.85,60,216,12260,50.84,27.21,70.11,350,PLANNED,4680,22791431,24.3
2022-11-17,PARK,6e3cabe9cc99c467,2,395,0,7.35,3126,83.06,353,43,14690,2.03,19.9,4.9,269,IN_PROGRESS,11914,8960046,4.1
2021-03-20,OTHER,50ca368bcadbed85,4,433,147,72.14,3563,97.57,332,109,18714,0.41,55.92,48.08,303,COMPLETED,15871,66494559,35.5
2021-12-24,WATER,71a7fb8055070e2e,2,427,44,45.61,5529,30.81,259,85,18949,19.85,19.87,67.8,162,PLANNED,10513,9117296,90.6
2021-04-23,DRAIN,24fbc6889a7f214c,1,238,154,40.46,1297,86.21,242,112,19054,10.74,27.52,24.73,309,ON_HOLD,3466,23638866,78.9
2020-09-10,SEWER,8dd671cfe1e644c3,4,323,143,60.07,2586,45.43,80,3,13225,10.47,35.8,64.09,100,IN_PROGRESS,8101,60590618,40.3
2021-06-03,PARK,bd70644cc559e9e3,2,217,45,40.02,516,2.54,280,46,15838,59.88,30.13,17.14,142,CANCELLED,18752,17782308,63.0
2021-11-29,BUILD,4200ab9aa7a82326,3,137,132,68.97,3633,20.45,317,112,7136,5.35,66.21,61.35,334,ON_HOLD,11310,68967440,16.5
2024-06-27,SIGNAL,35e50f3ee41d75cb,2,221,119,17.11,4838,36.64,192,140,10880,13.48,57.23,88.29,84,ON_HOLD,648,21951802,93.8
2025-09-01,SEWER,42b156891dff8fa2,4,347,42,9.03,5384,77.32,269,166,6247,52.25,16.23,49.41,40,PLANNED,6972,45111410,71.7
2025-05-26,ROAD,e35a5b38630fd394,5,151,49,66.44,4925,3.01,116,238,2802,43.67,39.64,99.02,62,COMPLETED,21045,11313662,46.6
2023-12-22,OTHER,c442291d7dc4096f,2,442,31,63.76,4672,77.94,193,43,7365,20.86,62.25,49.75,172,CANCELLED,17556,7840428,50.2
2022-11-23,BRIDGE,92f2e698214e3265,1,387,70,62.41,2839,44.95,81,155,13740,6.77,40.09,74.02,18,IN_PROGRESS,2535,74267496,56.1
2020-06-28,ROAD,562a4812e2ed8ece,1,344,147,28.17,4234,96.9,250,130,9218,11.08,56.45,10.94,12,ON_HOLD,6431,29421272,15.8
2021-12-07,ROAD,4ce0603ebab9ee67,4,20,35,92.24,2174,1.69,119,104,3186,49.02,67.76,18.8,137,COMPLETED,24518,58065246,8.5
2020-06-14,DRAIN,09f164d9c835af2f,3,189,169,45.86,1286,65.13,207,34,9456,14.37,14.4,38.92,167,ON_HOLD,8781,9136245,86.1
2021-08-04,OTHER,6ccd0ed60e462db8,3,136,12,50.91,1571,54.21,196,133,3358,37.56,56.72,48.99,54,COMPLETED,11137,22340529,99.0
2023-05-06,SEWER,d964414df10c3b2a,5,345,148,74.96,1836,27.69,293,237,16903,23.6,25.77,23.21,207,PLANNED,12695,45464480,6.7
2022-01-28,ROAD,deebdfcb31f3f353,5,84,20,54.41,2528,32.0,388,156,13003,9.07,70.07,23.02,12,IN_PROGRESS,7948,69695208,40.6
2022-06-25,WATER,3a6eb222d25fdc55,1,466,18,80.66,2316,47.63,334,65,6973,47.27,42.32,8.13,188,ON_HOLD,17110,23576960,69.2
2019-10-24,DRAIN,00d10bd09a8f0650,5,391,159,60.06,2223,55.08,78,209,10413,4.53,3.29,92.2,336,COMPLETED,2604,31112463,27.3
2021-07-19,DRAIN,6f89e721e651c7a9,1,78,85,80.38,62,25.81,220,238,7097,47.51,17.13,58.26,162,ON_HOLD,17615,72506087,37.2
2020-05-08,PARK,2a195bf68feecd0e,4,219,23,44.38,5292,80.75,244,20,7373,52.58,41.79,96.19,98,COMPLETED,5674,6715028,98.0
2021-02-02,BRIDGE,4453df68d538f73b,2,440,113,40.22,5354,28.93,21,248,3056,41.84,29.53,31.82,262,ON_HOLD,12419,30638959,13.6
2026-01-08,DRAIN,ee07655bfd91d998,2,453,85,61.08,2564,94.01,117,127,10739,28.76,58.83,62.61,310,CANCELLED,15657,54348900,6.3
2023-06-22,PARK,ddbd701881a32367,3,399,4,69.97,1463,26.32,277,44,4827,11.5,36.76,6.51,57,IN_PROGRESS,15468,34614151,44.4
2021-09-22,LIGHT,7531733a7f53115b,4,73,112,86.25,358,83.87,262,120,6042,0.13,44.26,24.49,122,COMPLETED,11336,72707742,68.3
