gov_contract_contract_award_date,gov_contract_contracting_office_code,gov_contract_naics_code_contract,gov_contract_psc_code,gov_contract_vendor_duns_hash,gov_contract_contract_vehicle_type,gov_contract_competition_type,gov_contract_contract_value_usd,gov_contract_ceiling_value_usd,gov_contract_obligated_amount_usd,gov_contract_period_of_performance_start,gov_contract_period_of_performance_end,gov_contract_small_business_set_aside,gov_contract_socioeconomic_category,gov_contract_subcontracting_plan_flag,gov_contract_labor_standards_clause_flag,gov_contract_buy_american_clause_flag,gov_contract_performance_based_flag,gov_contract_termination_for_default_flag,gov_contract_past_performance_score
2016-11-11,OFF003,541511,K016,DUNS000001777,GSA_SCHEDULE,FULL_OPEN,3433508675.53,18017249120.59,354142424.53,2016-12-12,2019-04-09,NONE,WOSB,1,0,0,0,0,30.99
2016-11-12,OFF003,325412,A301,DUNS000001778,BPA,FULL_OPEN,2765755976.82,16173632891.43,1182957881.4,2016-12-13,2025-04-18,SB,NONE,0,1,1,0,0,26.91
2016-11-13,OFF005,541330,D302,DUNS000001779,OTHER,SMALL_BUSINESS,4015998122.54,8781992369.28,3727489868.44,2016-12-14,2025-09-29,SB,NONE,0,1,1,0,0,57.01
2016-11-14,OFF003,541511,F999,DUNS000001780,GSA_SCHEDULE,FULL_OPEN,5912256426.25,22587030684.03,2067264708.14,2016-12-15,2023-05-30,SDVOSB,SDVOSB,1,0,0,1,0,45.41
2016-11-15,OFF004,541512,A301,DUNS000001781,OT,SMALL_BUSINESS,920268484.37,2072787939.98,345428268.84,2016-12-16,2026-10-28,WOSB,HUBZONE,0,0,1,0,0,24.55
2016-11-16,OFF001,541519,D399,DUNS000001782,BPA,8A,1531158473.73,5786184625.4,1408043192.25,2016-12-17,2019-08-12,NONE,HUBZONE,1,1,0,0,0,56.75
2016-11-17,OFF001,611430,F999,DUNS000001783,GSA_SCHEDULE,SOLE_SOURCE,4670923589.03,12199791519.97,3099721158.51,2016-12-18,2021-08-08,SB,SDB,1,1,1,1,0,91.4
2016-11-18,OFF001,541519,D399,DUNS000001784,SEALED_BID,8A,5121356509.68,27702894034.56,1004608338.73,2016-12-19,2019-10-14,WOSB,HUBZONE,0,1,1,0,0,54.06
2016-11-19,OFF002,541512,J015,DUNS000001785,IDIQ,SMALL_BUSINESS,4793680335.29,19550999514.79,3045434214.85,2016-12-20,2018-07-24,NONE,DBE,1,1,1,0,0,41.97
2016-11-20,OFF001,325412,F999,DUNS000001786,IDIQ,SDVOSB,4115764717.28,11895362907.67,616229153.32,2016-12-21,2018-02-07,SDVOSB,WOSB,1,1,1,1,0,67.28
2016-11-21,OFF005,561210,F999,DUNS000001787,GSA_SCHEDULE,FULL_OPEN,2538695628.25,5490868465.33,2449920431.12,2016-12-22,2026-07-24,NONE,NONE,1,1,1,1,0,22.22
2016-11-22,OFF001,325412,B510,DUNS000001788,IDIQ,8A,554753019.94,1166862531.39,541838024.94,2016-12-23,2020-03-11,NONE,NONE,0,1,1,0,0,57.6
2016-11-23,OFF001,611430,S206,DUNS000001789,BPA,SOLE_SOURCE,2493082804.92,3941507083.11,1063713433.7,2016-12-24,2024-11-07,HUBZONE,8A,1,0,1,0,0,68.52
2016-11-24,OFF004,541512,D399,DUNS000001790,OT,8A,2229891556.01,12024256985.21,1573411854.25,2016-12-25,2018-06-28,SB,NONE,0,1,1,1,0,90.18
2016-11-25,OFF005,541330,A301,DUNS000001791,IDIQ,HUBZONE,1079743198.89,1727151127.03,197377157.78,2016-12-26,2025-05-16,WOSB,NONE,1,0,1,1,0,78.76
2016-11-26,OFF002,541330,D302,DUNS000001792,BPA,FULL_OPEN,1202517057.87,2775898977.1,956761181.42,2016-12-27,2019-06-10,WOSB,NONE,0,1,0,0,0,81.67
2016-11-27,OFF002,334111,A301,DUNS000001793,BPA,SMALL_BUSINESS,5064855867.44,24597020606.41,3218994480.36,2016-12-28,2022-06-12,SDVOSB,NONE,0,0,1,1,0,99.36
2016-11-28,OFF001,561210,A301,DUNS000001794,IDIQ,HUBZONE,3497917370.06,5743103654.58,3060807139.36,2016-12-29,2022-10-24,SDVOSB,NONE,1,1,0,0,0,38.42
2016-11-29,OFF003,334111,A301,DUNS000001795,IDIQ,8A,3182073466.31,9324338956.45,331947747.96,2016-12-30,2022-09-06,8A,NONE,0,1,1,1,0,73.62
2016-11-30,OFF004,561210,D302,DUNS000001796,GWAC,SOLE_SOURCE,4499807172.13,15205675906.79,2104110806.67,2016-12-31,2017-11-24,WOSB,HUBZONE,0,1,1,0,1,57.3
2016-12-01,OFF003,236220,D399,DUNS000001797,IDIQ,SDVOSB,2020294841.85,3678440560.01,1312544571.92,2017-01-01,2020-09-16,SB,NONE,1,1,1,0,0,49.71
2016-12-02,OFF002,334111,F999,DUNS000001798,GWAC,OTHER,5137771115.64,7771280471.33,755794031.76,2017-01-02,2026-07-21,NONE,SDVOSB,1,1,1,0,0,34.32
2016-12-03,OFF001,236220,R408,DUNS000001799,IDIQ,OTHER,5087424412.35,30370651467.05,4926675213.03,2017-01-03,2020-12-15,HUBZONE,SDB,0,1,1,0,0,70.56
2016-12-04,OFF005,334111,B510,DUNS000001800,IDIQ,SOLE_SOURCE,3709087340.82,5289194658.32,2912851661.04,2017-01-04,2025-05-24,NONE,WOSB,0,1,0,1,0,61.41
2016-12-05,OFF006,541330,K016,DUNS000001801,BPA,FULL_OPEN,1381259626.34,3845731178.65,1043107258.69,2017-01-05,2021-08-05,NONE,WOSB,1,1,1,1,0,26.3
2016-12-06,OFF001,541519,A301,DUNS000001802,BPA,HUBZONE,1279528108.02,1388820200.99,653913970.4,2017-01-06,2018-12-28,WOSB,NONE,0,1,1,0,0,2.43
2016-12-07,OFF001,541512,D302,DUNS000001803,BPA,SOLE_SOURCE,3729765663.3,11369160317.64,630756517.04,2017-01-07,2021-04-21,SDVOSB,NONE,1,0,0,0,0,14.45
2016-12-08,OFF005,561210,D399,DUNS000001804,GWAC,FULL_OPEN,1352812647.63,8016006906.15,616527650.88,2017-01-08,2020-10-14,NONE,SDB,0,0,0,0,0,86.78
2016-12-09,OFF002,541512,D399,DUNS000001805,SEALED_BID,HUBZONE,3678358313.22,12513028486.1,1781632057.46,2017-01-09,2021-03-13,8A,SDB,1,0,0,1,0,32.45
2016-12-10,OFF001,334111,F999,DUNS000001806,IDIQ,FULL_OPEN,5742702087.96,28053887853.25,4854760306.95,2017-01-10,2023-04-30,SDVOSB,NONE,0,0,1,0,0,77.48
2016-12-11,OFF003,541330,R408,DUNS000001807,SEALED_BID,SOLE_SOURCE,275167020.83,1287236228.08,114254337.73,2017-01-11,2022-01-09,NONE,8A,0,0,1,0,0,63.65
2016-12-12,OFF003,236220,C211,DUNS000001808,IDIQ,OTHER,5581201025.44,16207275652.2,765174304.06,2017-01-12,2026-04-12,HUBZONE,8A,1,1,0,1,0,27.4
2016-12-13,OFF001,334111,R408,DUNS000001809,IDIQ,FULL_OPEN,877905650.89,4396276677.24,839019391.51,2017-01-13,2019-02-11,SB,NONE,0,0,1,1,0,33.7
2016-12-14,OFF002,541519,A301,DUNS000001810,GWAC,SMALL_BUSINESS,1985250969.65,2365176836.72,1139502729.93,2017-01-14,2024-10-24,8A,NONE,0,0,1,0,1,20.47
2016-12-15,OFF006,334111,D399,DUNS000001811,IDIQ,FULL_OPEN,5234458039.79,16559056481.29,261799567.4,2017-01-15,2021-08-04,8A,NONE,1,1,0,0,0,57.03
2016-12-16,OFF004,611430,D399,DUNS000001812,GSA_SCHEDULE,SDVOSB,3367356399.09,16174943581.4,381215793.34,2017-01-16,2023-04-25,NONE,SDVOSB,0,1,1,0,0,25.82
2016-12-17,OFF005,541519,R408,DUNS000001813,OT,FULL_OPEN,2305368866.01,5421567989.18,1551340697.19,2017-01-17,2024-05-22,SDVOSB,SDB,0,1,1,0,1,77.6
2016-12-18,OFF001,611430,S206,DUNS000001814,OTHER,FULL_OPEN,3007044598.85,8501194976.98,2748809644.18,2017-01-18,2017-05-29,HUBZONE,NONE,0,1,1,0,0,97.1
2016-12-19,OFF004,236220,A301,DUNS000001815,IDIQ,FULL_OPEN,727832709.27,3380893589.74,56740236.36,2017-01-19,2021-04-12,SB,NONE,1,1,0,0,0,91.89
2016-12-20,OFF005,237310,F999,DUNS000001816,IDIQ,FULL_OPEN,114962862.52,236593135.07,65187134.57,2017-01-20,2019-11-20,NONE,HUBZONE,1,0,1,0,0,83.13
2016-12-21,OFF005,541519,A301,DUNS000001817,GSA_SCHEDULE,OTHER,3225099976.52,11850805705.42,416401200.58,2017-01-21,2023-05-23,NONE,8A,1,1,1,1,0,76.93
2016-12-22,OFF001,325412,S206,DUNS000001818,OTHER,8A,841938051.19,3690449535.75,331137125.59,2017-01-22,2026-05-15,SB,WOSB,0,1,0,0,0,66.41
2016-12-23,OFF003,541330,K016,DUNS000001819,BPA,SMALL_BUSINESS,379945128.71,446781234.27,311865149.06,2017-01-23,2020-07-02,NONE,WOSB,0,1,1,0,0,26.66
2016-12-24,OFF004,236220,K016,DUNS000001820,GWAC,SOLE_SOURCE,651190779.95,2442604793.28,42446664.22,2017-01-24,2017-11-29,HUBZONE,SDVOSB,1,1,0,0,0,48.59
2016-12-25,OFF006,611430,B510,DUNS000001821,BPA,8A,2422470537.96,14511686829.29,2219876771.94,2017-01-25,2020-08-17,8A,NONE,0,1,0,1,0,3.02
2016-12-26,OFF004,561210,C211,DUNS000001822,BPA,SMALL_BUSINESS,5554491328.17,19074047222.81,2714005644.78,2017-01-26,2017-12-22,NONE,NONE,1,0,1,1,0,3.27
2016-12-27,OFF004,561210,D302,DUNS000001823,GSA_SCHEDULE,SDVOSB,2431024284.53,12263795041.78,2021703463.73,2017-01-27,2019-07-01,SDVOSB,8A,1,1,1,1,0,49.93
2016-12-28,OFF001,541512,S206,DUNS000001824,IDIQ,SOLE_SOURCE,421267529.77,1600870952.99,135482134.92,2017-01-28,2017-09-12,NONE,8A,0,1,0,1,0,16.83
2016-12-29,OFF003,541511,F999,DUNS000001825,GSA_SCHEDULE,SDVOSB,4963519600.2,27039927887.9,2628462604.08,2017-01-29,2025-10-19,NONE,HUBZONE,1,1,1,0,0,38.75
2016-12-30,OFF001,541512,A301,DUNS000001826,GSA_SCHEDULE,FULL_OPEN,5013186538.73,23048119126.83,4153176379.22,2017-01-30,2025-07-01,SDVOSB,DBE,1,0,1,1,0,18.42
2016-12-31,OFF005,541511,D399,DUNS000001827,IDIQ,SDVOSB,767410286.77,2270746081.46,170288977.97,2017-01-31,2019-05-20,NONE,8A,0,0,0,0,0,88.85
2017-01-01,OFF002,541512,R408,DUNS000001828,OT,SDVOSB,973150055.73,2414842609.85,577327871.71,2017-02-01,2021-05-31,HUBZONE,NONE,0,1,1,1,0,61.24
2017-01-02,OFF004,541511,D399,DUNS000001829,BPA,HUBZONE,1671828321.72,7103767290.69,992722552.05,2017-02-02,2026-06-21,NONE,SDB,0,1,1,1,0,79.56
2017-01-03,OFF005,334111,K016,DUNS000001830,SEALED_BID,FULL_OPEN,882227066.64,5238989568.73,675486742.22,2017-02-03,2022-10-05,NONE,WOSB,0,1,1,0,0,66.57
2017-01-04,OFF005,334111,J015,DUNS000001831,BPA,FULL_OPEN,4283749175.1,15558640860.17,3132977532.05,2017-02-04,2018-07-22,NONE,NONE,0,0,0,1,0,50.28
2017-01-05,OFF006,541519,B510,DUNS000001832,OTHER,HUBZONE,3277411081.71,8631012321.3,965096009.9,2017-02-05,2018-11-25,NONE,HUBZONE,0,0,0,0,0,36.21
2017-01-06,OFF004,237310,F999,DUNS000001833,BPA,WOSB,2155235549.87,5546767783.61,409595849.02,2017-02-06,2023-03-12,NONE,NONE,0,0,0,1,0,55.15
2017-01-07,OFF002,541512,B510,DUNS000001834,GWAC,SOLE_SOURCE,1975190119.55,4010051493.64,1255666252.75,2017-02-07,2022-05-25,SDVOSB,SDB,0,1,1,0,1,59.21
2017-01-08,OFF001,334111,S206,DUNS000001835,IDIQ,8A,1297807112.99,3357188455.17,598889232.25,2017-02-08,2026-08-30,SB,SDB,0,1,1,0,0,64.12
2017-01-09,OFF006,541519,B510,DUNS000001836,GSA_SCHEDULE,SMALL_BUSINESS,3785564054.61,5604888605.45,1552851902.71,2017-02-09,2018-10-17,SB,DBE,0,1,0,1,0,75.25
2017-01-10,OFF006,541330,S206,DUNS000001837,GSA_SCHEDULE,FULL_OPEN,806701752.04,4185852700.08,516400642.25,2017-02-10,2020-01-19,WOSB,SDB,0,1,1,0,0,35.2
2017-01-11,OFF004,561210,S206,DUNS000001838,BPA,SMALL_BUSINESS,29735389.7,76632506.29,5674748.36,2017-02-11,2024-08-24,NONE,NONE,0,1,1,1,0,52.11
2017-01-12,OFF003,541519,S206,DUNS000001839,GWAC,WOSB,3517378734.29,20593639367.08,230603395.2,2017-02-12,2021-11-29,SB,SDB,0,1,1,0,0,17.16
2017-01-13,OFF006,541330,A301,DUNS000001840,IDIQ,SOLE_SOURCE,695354005.51,3153401316.44,548334153.08,2017-02-13,2020-12-23,SB,HUBZONE,1,1,1,1,0,22.73
2017-01-14,OFF003,541511,D399,DUNS000001841,SEALED_BID,SMALL_BUSINESS,1239647475.99,4623097639.6,1090894893.12,2017-02-14,2023-02-19,HUBZONE,HUBZONE,1,1,1,0,0,16.88
2017-01-15,OFF005,541330,B510,DUNS000001842,IDIQ,OTHER,4249436934.3,21219591680.14,4153144820.92,2017-02-15,2018-03-02,NONE,NONE,0,1,1,0,0,59.11
2017-01-16,OFF005,561210,A301,DUNS000001843,IDIQ,FULL_OPEN,2398206045.66,7128308061.68,2089724336.11,2017-02-16,2022-10-15,NONE,NONE,1,1,1,0,0,97.2
2017-01-17,OFF006,541330,S206,DUNS000001844,GWAC,SMALL_BUSINESS,2957803094.08,14184949992.36,2465442640.43,2017-02-17,2018-12-24,SB,WOSB,0,0,0,0,0,77.05
2017-01-18,OFF001,236220,K016,DUNS000001845,OT,SMALL_BUSINESS,2000935042.08,4948401375.22,1267067899.42,2017-02-18,2022-07-02,SDVOSB,NONE,0,0,1,1,0,68.27
2017-01-19,OFF005,334111,B510,DUNS000001846,BPA,SMALL_BUSINESS,5049614547.95,14692125630.98,1183907782.03,2017-02-19,2026-05-02,NONE,NONE,0,0,1,0,0,80.26
2017-01-20,OFF001,611430,K016,DUNS000001847,SEALED_BID,FULL_OPEN,4003380316.96,8210087301.08,2998731965.34,2017-02-20,2020-01-09,8A,NONE,1,1,1,0,0,11.59
2017-01-21,OFF003,236220,C211,DUNS000001848,SEALED_BID,FULL_OPEN,3435032486.3,17989181461.61,232421197.45,2017-02-21,2018-07-27,HUBZONE,HUBZONE,0,0,0,1,0,32.29
2017-01-22,OFF004,561210,B510,DUNS000001849,GSA_SCHEDULE,SOLE_SOURCE,4710437844.45,20184713974.34,1335970455.49,2017-02-22,2024-06-23,NONE,NONE,1,0,0,0,0,34.52
2017-01-23,OFF001,541512,D302,DUNS000001850,GWAC,FULL_OPEN,4997256226.17,8972571784.69,615422477.44,2017-02-23,2026-07-26,NONE,NONE,0,1,1,1,0,91.28
2017-01-24,OFF004,236220,K016,DUNS000001851,GWAC,FULL_OPEN,2543516363.01,3005675987.84,1417688427.66,2017-02-24,2022-06-25,8A,NONE,0,1,0,1,0,68.82
2017-01-25,OFF002,541511,S206,DUNS000001852,GWAC,SMALL_BUSINESS,2514652517.79,6240852636.24,134755629.15,2017-02-25,2018-10-08,NONE,NONE,0,1,1,1,0,38.48
2017-01-26,OFF001,541512,S206,DUNS000001853,OTHER,WOSB,3826521808.15,16458959857.21,3236479682.85,2017-02-26,2027-01-11,SB,NONE,1,0,1,0,0,55.02
2017-01-27,OFF004,541519,D302,DUNS000001854,GWAC,FULL_OPEN,5984511230.9,10338172925.78,2344316727.7,2017-02-27,2019-11-07,NONE,NONE,0,1,1,1,0,28.23
2017-01-28,OFF005,561210,C211,DUNS000001855,GSA_SCHEDULE,SMALL_BUSINESS,4699316215.88,5033295711.22,4298540589.29,2017-02-28,2021-12-14,NONE,SDB,1,0,1,0,0,81.91
2017-01-29,OFF002,541511,D302,DUNS000001856,GWAC,SMALL_BUSINESS,4603743052.48,17973005965.88,2120311497.43,2017-03-01,2024-12-16,NONE,SDB,0,0,1,1,0,48.55
2017-01-30,OFF003,541519,B510,DUNS000001857,OTHER,HUBZONE,3181391484.97,13976184662.3,2158155605.38,2017-03-02,2026-07-18,SB,SDB,1,0,1,1,0,21.22
2017-01-31,OFF004,541519,D399,DUNS000001858,IDIQ,FULL_OPEN,4678292967.61,15151685193.99,3137694760.38,2017-03-03,2023-03-15,NONE,8A,0,0,0,1,0,21.7
2017-02-01,OFF005,236220,A301,DUNS000001859,IDIQ,HUBZONE,5507995221.5,11869693659.2,1097088518.47,2017-03-04,2026-04-08,NONE,WOSB,0,1,1,0,0,4.25
2017-02-02,OFF003,541511,D302,DUNS000001860,BPA,SMALL_BUSINESS,3260761295.02,7433503697.83,2903042263.03,2017-03-05,2022-01-01,NONE,NONE,0,1,1,1,0,13.94
2017-02-03,OFF004,334111,A301,DUNS000001861,IDIQ,HUBZONE,765553246.99,2317460846.48,615704177.93,2017-03-06,2019-06-02,SB,8A,1,0,1,0,0,18.95
2017-02-04,OFF002,561210,D302,DUNS000001862,IDIQ,FULL_OPEN,1523634111.11,4176192001.14,426266155.83,2017-03-07,2022-02-18,NONE,NONE,1,1,1,1,0,35.32
2017-02-05,OFF006,236220,B510,DUNS000001863,GSA_SCHEDULE,OTHER,3897264476.37,7309476992.29,1422275061.21,2017-03-08,2020-02-07,NONE,SDB,1,0,0,0,0,84.57
2017-02-06,OFF005,541519,F999,DUNS000001864,IDIQ,SMALL_BUSINESS,4193363416.87,19394268956.66,969843440.1,2017-03-09,2025-10-10,NONE,NONE,1,1,1,0,0,34.96
2017-02-07,OFF003,237310,F999,DUNS000001865,GSA_SCHEDULE,FULL_OPEN,2848640130.58,13517028912.2,496285201.21,2017-03-10,2026-12-03,SDVOSB,NONE,0,0,1,0,0,31.76
2017-02-08,OFF006,325412,K016,DUNS000001866,BPA,SMALL_BUSINESS,5751596371.19,22292676760.28,4107801832.77,2017-03-11,2020-01-18,NONE,NONE,0,0,1,0,0,92.1
2017-02-09,OFF001,237310,K016,DUNS000001867,BPA,SOLE_SOURCE,4081354503.74,12052725399.8,3262958971.63,2017-03-12,2017-04-17,8A,SDVOSB,1,0,1,1,0,64.8
2017-02-10,OFF001,561210,R408,DUNS000001868,SEALED_BID,HUBZONE,2198092395.14,7525824336.37,643979195.12,2017-03-13,2022-10-15,SDVOSB,8A,1,1,1,0,0,1.34
2017-02-11,OFF003,236220,D399,DUNS000001869,IDIQ,FULL_OPEN,2053941712.13,11968909608.34,1142674763.7,2017-03-14,2020-08-29,NONE,SDB,0,0,1,0,0,28.32
2017-02-12,OFF002,561210,J015,DUNS000001870,BPA,FULL_OPEN,1370899912.72,4821300753.67,595969738.46,2017-03-15,2022-10-09,NONE,NONE,0,0,0,0,0,85.37
2017-02-13,OFF005,325412,R408,DUNS000001871,BPA,SMALL_BUSINESS,3470481391.27,12158048634.89,2535001751.0,2017-03-16,2021-07-31,WOSB,NONE,0,1,1,0,0,99.52
2017-02-14,OFF001,611430,J015,DUNS000001872,GWAC,FULL_OPEN,4270825342.51,10790504343.84,3153238487.0,2017-03-17,2017-09-21,SB,HUBZONE,1,1,0,0,0,15.45
2017-02-15,OFF001,541519,C211,DUNS000001873,BPA,HUBZONE,3993787712.27,22623654635.67,2908654829.57,2017-03-18,2017-10-12,WOSB,SDB,1,0,1,0,0,83.77
2017-02-16,OFF005,325412,A301,DUNS000001874,GSA_SCHEDULE,FULL_OPEN,5516530520.49,23020570846.11,1447961079.63,2017-03-19,2021-11-17,NONE,NONE,1,1,1,0,0,12.05
2017-02-17,OFF002,325412,R408,DUNS000001875,IDIQ,SMALL_BUSINESS,4551221737.93,26338414087.79,1419712052.26,2017-03-20,2023-11-06,HUBZONE,8A,0,0,1,0,0,69.67
2017-02-18,OFF004,236220,D302,DUNS000001876,SEALED_BID,FULL_OPEN,2080185216.0,5293303039.83,237308505.68,2017-03-21,2024-08-26,NONE,SDVOSB,1,1,1,1,0,76.19
2017-02-19,OFF006,541511,F999,DUNS000001877,IDIQ,SDVOSB,2172030963.32,8875438577.6,2111228088.86,2017-03-22,2025-03-21,SDVOSB,SDVOSB,1,1,1,1,0,52.95
2017-02-20,OFF001,541519,R408,DUNS000001878,SEALED_BID,FULL_OPEN,5046590955.3,18062353069.5,2095191936.7,2017-03-23,2022-12-03,NONE,SDVOSB,1,0,0,0,0,45.39
2017-02-21,OFF005,541511,C211,DUNS000001879,SEALED_BID,SOLE_SOURCE,3202936201.61,17627723020.62,3170327770.65,2017-03-24,2025-10-22,SB,DBE,0,0,0,0,0,48.43
2017-02-22,OFF005,541330,D302,DUNS000001880,GWAC,HUBZONE,1432978327.03,4457024934.37,710898582.44,2017-03-25,2021-08-22,NONE,HUBZONE,0,0,1,1,0,11.65
2017-02-23,OFF003,611430,B510,DUNS000001881,OTHER,WOSB,4789147613.37,7848924991.86,2368157105.86,2017-03-26,2020-03-27,WOSB,SDVOSB,0,0,1,0,0,36.41
2017-02-24,OFF006,561210,D302,DUNS000001882,GSA_SCHEDULE,SMALL_BUSINESS,1061408717.99,3060841154.92,114709408.8,2017-03-27,2018-07-06,SDVOSB,HUBZONE,0,1,1,1,0,84.81
2017-02-25,OFF002,334111,C211,DUNS000001883,IDIQ,OTHER,3020032885.03,6688616820.33,524130968.58,2017-03-28,2026-04-13,WOSB,8A,1,0,1,0,0,8.26
2017-02-26,OFF006,611430,D302,DUNS000001884,GSA_SCHEDULE,HUBZONE,5386676084.43,25881978945.46,3602996890.76,2017-03-29,2019-02-07,8A,HUBZONE,1,1,0,1,0,87.2
2017-02-27,OFF006,541330,D399,DUNS000001885,GWAC,8A,926577975.71,2116418843.46,687342623.25,2017-03-30,2022-07-26,8A,NONE,0,0,1,0,0,80.03
2017-02-28,OFF002,236220,D399,DUNS000001886,BPA,FULL_OPEN,1798273201.68,3317557581.82,455073872.4,2017-03-31,2026-02-17,HUBZONE,NONE,0,1,0,0,0,42.79
2017-03-01,OFF006,236220,D399,DUNS000001887,GSA_SCHEDULE,FULL_OPEN,1532559788.31,3733049279.59,1078309215.92,2017-04-01,2026-03-16,NONE,SDB,1,0,1,1,0,7.44
2017-03-02,OFF002,237310,D302,DUNS000001888,BPA,FULL_OPEN,1086482713.48,3814346110.82,641314735.22,2017-04-02,2019-03-10,SB,8A,1,0,0,0,0,99.67
2017-03-03,OFF006,237310,R408,DUNS000001889,OT,SDVOSB,5717211972.32,28630058535.42,3261615489.4,2017-04-03,2020-08-09,SB,HUBZONE,0,0,1,1,0,83.55
2017-03-04,OFF005,561210,C211,DUNS000001890,BPA,WOSB,5182897914.52,21324167086.54,4955094741.94,2017-04-04,2018-03-17,WOSB,NONE,1,1,1,0,0,71.31
2017-03-05,OFF004,541519,D399,DUNS000001891,OT,8A,4247388564.26,14999109319.42,2597543502.73,2017-04-05,2020-02-29,WOSB,SDB,0,1,1,0,0,71.33
2017-03-06,OFF003,236220,R408,DUNS000001892,OT,SMALL_BUSINESS,924875086.96,2177615977.55,221093811.21,2017-04-06,2024-07-22,NONE,NONE,0,1,1,0,0,59.08
2017-03-07,OFF006,334111,R408,DUNS000001893,GWAC,SOLE_SOURCE,3672729211.49,13883558932.67,2953413066.8,2017-04-07,2021-05-31,NONE,DBE,0,0,1,0,0,10.1
2017-03-08,OFF004,541330,S206,DUNS000001894,IDIQ,FULL_OPEN,5794836547.16,22022183825.33,598580002.74,2017-04-08,2026-06-22,HUBZONE,NONE,0,1,1,0,0,20.37
2017-03-09,OFF002,541512,K016,DUNS000001895,IDIQ,SMALL_BUSINESS,4860458840.63,9990953023.29,4285820123.34,2017-04-09,2024-04-30,SB,DBE,0,1,1,0,0,14.35
2017-03-10,OFF005,541512,K016,DUNS000001896,GSA_SCHEDULE,8A,227580965.63,537820544.87,68826445.77,2017-04-10,2020-09-23,SDVOSB,NONE,0,0,1,0,0,20.1
2017-03-11,OFF001,541512,D399,DUNS000001897,IDIQ,FULL_OPEN,1636824102.91,6244707088.69,1210249928.48,2017-04-11,2022-03-11,NONE,DBE,1,1,1,0,0,13.78
2017-03-12,OFF002,541330,S206,DUNS000001898,GWAC,8A,1642375534.34,8589245887.28,929196060.8,2017-04-12,2022-10-07,8A,NONE,1,1,0,1,0,9.88
2017-03-13,OFF006,541511,F999,DUNS000001899,GWAC,WOSB,1845927459.86,6577463605.14,193197112.82,2017-04-13,2025-10-20,NONE,8A,0,1,1,0,0,64.36
2017-03-14,OFF005,236220,B510,DUNS000001900,GWAC,SOLE_SOURCE,3506210747.94,3990718300.38,677946745.74,2017-04-14,2023-10-07,HUBZONE,SDB,1,1,1,1,0,98.56
2017-03-15,OFF006,325412,F999,DUNS000001901,IDIQ,SOLE_SOURCE,3625614696.85,19215242997.61,3116160573.0,2017-04-15,2021-10-27,WOSB,HUBZONE,1,0,1,1,0,89.39
2017-03-16,OFF005,541519,A301,DUNS000001902,IDIQ,OTHER,4817356754.44,10839700343.12,881352163.57,2017-04-16,2021-03-12,NONE,SDB,0,1,0,0,0,72.62
2017-03-17,OFF001,334111,D399,DUNS000001903,SEALED_BID,SOLE_SOURCE,5911762348.67,25189149126.57,4891947550.48,2017-04-17,2021-10-08,NONE,SDB,1,1,1,0,0,3.03
2017-03-18,OFF006,541511,S206,DUNS000001904,BPA,WOSB,437621266.9,2196615143.46,293217708.23,2017-04-18,2018-06-07,SDVOSB,NONE,1,0,0,1,0,96.68
2017-03-19,OFF004,561210,K016,DUNS000001905,SEALED_BID,FULL_OPEN,984560825.39,2747823263.37,950337719.2,2017-04-19,2017-05-25,NONE,SDVOSB,1,0,1,1,0,24.29
2017-03-20,OFF001,325412,B510,DUNS000001906,IDIQ,OTHER,3693052031.45,7013820143.18,1237797020.98,2017-04-20,2025-11-09,WOSB,8A,0,1,0,1,0,66.11
2017-03-21,OFF004,561210,J015,DUNS000001907,SEALED_BID,SMALL_BUSINESS,1323781063.64,2699687694.74,285351025.47,2017-04-21,2026-03-17,NONE,SDB,1,1,1,1,0,26.59
2017-03-22,OFF006,237310,C211,DUNS000001908,IDIQ,SMALL_BUSINESS,3940400972.65,15541940667.97,3876434092.95,2017-04-22,2024-05-06,NONE,SDB,0,1,1,1,0,56.31
2017-03-23,OFF003,561210,D302,DUNS000001909,IDIQ,OTHER,4360067467.02,13857016038.69,1356330188.0,2017-04-23,2020-09-30,NONE,NONE,1,1,1,1,0,6.16
2017-03-24,OFF001,237310,R408,DUNS000001910,OT,FULL_OPEN,5780057917.41,7245229495.9,2235243098.56,2017-04-24,2019-08-01,SB,SDVOSB,0,0,1,1,0,94.78
2017-03-25,OFF004,541511,J015,DUNS000001911,GWAC,SDVOSB,1659553329.69,9474743802.88,1224453176.22,2017-04-25,2026-04-10,SB,NONE,1,1,1,0,0,87.86
2017-03-26,OFF006,334111,K016,DUNS000001912,GWAC,SMALL_BUSINESS,5437057517.53,27144836584.34,3114954809.74,2017-04-26,2019-11-14,SB,NONE,1,0,0,0,0,8.19
2017-03-27,OFF003,541330,B510,DUNS000001913,SEALED_BID,SMALL_BUSINESS,4947380131.29,15239500247.13,3261980620.17,2017-04-27,2019-04-26,SDVOSB,SDB,0,1,1,0,0,90.11
2017-03-28,OFF006,325412,A301,DUNS000001914,BPA,OTHER,5302508259.04,29900880737.1,1651158308.21,2017-04-28,2021-03-09,NONE,NONE,1,0,1,1,0,75.04
2017-03-29,OFF003,236220,R408,DUNS000001915,BPA,8A,5053814427.08,27861689562.77,1021585242.34,2017-04-29,2021-01-08,8A,NONE,0,1,0,0,0,24.83
