energy_eff_program_year,energy_eff_program_id,energy_eff_measure_type_code,energy_eff_rebate_amount_inr,energy_eff_participant_count,energy_eff_kwh_savings_first_year,energy_eff_kw_savings_peak,energy_eff_therm_savings_first_year,energy_eff_lifetime_savings_mwh,energy_eff_cost_effectiveness_trc,energy_eff_cost_effectiveness_pac,energy_eff_net_to_gross_ratio,energy_eff_free_ridership_rate,energy_eff_spillover_rate,energy_eff_verification_method_code,energy_eff_evaluation_report_link_id,energy_eff_income_qualification_flag,energy_eff_contractor_network_size,energy_eff_market_transformation_score,energy_eff_measure_installation_time_days
2024,EFF2024-01623,ag_pump,140229.53,16570,551757.7,1336.851,597351.31,1220.7,1.498,0.882,0.827,0.163,0.21,randomized,RPT2024-001623,0,46,41.77,44
2018,EFF2018-01624,hvac,213958.24,5005,311678.49,1805.383,157472.33,3517.172,1.237,0.941,0.98,0.052,0.069,engineering,RPT2018-001624,1,24,46.87,134
2020,EFF2020-01625,motor,23893.07,13169,781595.36,3068.411,501993.07,6595.885,1.292,1.325,0.655,0.284,0.087,onsite,RPT2020-001625,0,136,53.21,103
2020,EFF2020-01626,hvac,132035.55,20070,79987.73,2233.052,492123.1,734.166,0.129,0.913,0.533,0.091,0.014,randomized,RPT2020-001626,0,616,60.9,217
2018,EFF2018-01627,led,68271.83,42375,418612.01,3182.235,575412.79,1571.413,0.999,1.953,0.781,0.203,0.076,onsite,RPT2018-001627,1,179,71.31,26
2019,EFF2019-01628,building_retrofit,15457.61,22566,34492.67,2903.541,517948.77,138.291,1.273,0.763,0.826,0.229,0.013,onsite,RPT2019-001628,1,514,45.19,164
2024,EFF2024-01629,building_retrofit,9899.52,20534,321891.04,2484.256,103922.86,2776.643,1.355,0.915,0.629,0.144,0.261,metered_savings,RPT2024-001629,1,35,22.75,32
2024,EFF2024-01630,building_retrofit,201453.6,30182,438468.78,2682.103,518463.53,2208.781,1.482,2.156,0.682,0.18,0.158,engineering,RPT2024-001630,0,247,44.58,17
2024,EFF2024-01631,building_retrofit,198459.25,37064,798410.76,2877.021,61484.15,7762.849,1.689,1.086,0.842,0.191,0.128,randomized,RPT2024-001631,0,35,64.14,109
2022,EFF2022-01632,smart_meter,7406.21,5906,674877.71,734.713,268827.62,1930.516,1.134,0.05,0.884,0.143,0.111,onsite,RPT2022-001632,1,14,35.8,92
2022,EFF2022-01633,solar_rooftop,55842.85,27265,106721.46,3525.818,436202.17,635.808,0.172,2.038,0.551,0.194,0.235,billing_analysis,RPT2022-001633,1,569,88.9,43
2025,EFF2025-01634,hvac,214552.26,41221,681091.6,1885.252,62473.77,7340.908,0.403,0.553,0.822,0.016,0.227,randomized,RPT2025-001634,1,599,51.39,234
2021,EFF2021-01635,ag_pump,132362.63,981,422713.04,1194.657,80294.88,3467.738,1.01,0.277,0.87,0.1,0.204,billing_analysis,RPT2021-001635,1,29,56.52,196
2022,EFF2022-01636,smart_meter,30809.2,23569,488224.12,657.359,542128.2,1993.467,1.009,0.05,0.815,0.198,0.042,metered_savings,RPT2022-001636,1,566,43.36,183
2024,EFF2024-01637,solar_rooftop,115708.24,8717,397495.85,2466.833,320849.4,1543.114,1.185,0.879,0.66,0.329,0.0,randomized,RPT2024-001637,1,258,55.73,12
2019,EFF2019-01638,insulation,17421.65,3246,590941.56,1921.339,121469.65,2205.116,1.622,2.043,0.751,0.172,0.06,billing_analysis,RPT2019-001638,0,428,42.85,96
2023,EFF2023-01639,led,13035.61,15639,180056.54,3518.311,449688.9,1628.671,1.52,1.219,0.75,0.181,0.04,engineering,RPT2023-001639,0,618,24.44,185
2019,EFF2019-01640,led,52213.99,1669,623595.59,1220.277,316784.78,2738.477,1.429,0.394,0.736,0.217,0.0,onsite,RPT2019-001640,1,618,61.99,32
2023,EFF2023-01641,insulation,240078.71,13618,124575.07,1701.45,68913.52,585.954,2.275,0.664,0.771,0.039,0.091,randomized,RPT2023-001641,1,496,98.97,158
2021,EFF2021-01642,hvac,94939.47,22028,639955.42,495.14,259737.9,4576.565,1.227,0.73,0.688,0.288,0.133,randomized,RPT2021-001642,1,477,65.34,156
2021,EFF2021-01643,ag_pump,91735.11,17710,296651.64,2318.238,316470.13,3042.422,1.187,1.198,0.908,0.195,0.04,onsite,RPT2021-001643,1,624,44.54,205
2024,EFF2024-01644,led,66033.78,25375,395530.62,3696.198,58778.92,4509.534,0.635,1.986,0.943,0.008,0.15,engineering,RPT2024-001644,0,339,75.95,211
2024,EFF2024-01645,building_retrofit,217386.5,23786,216484.95,1997.731,130536.92,1681.665,1.216,1.081,0.819,0.056,0.044,engineering,RPT2024-001645,1,641,65.8,191
2023,EFF2023-01646,hvac,143762.92,20479,512481.04,1191.862,438464.64,5706.067,0.43,2.088,0.963,0.0,0.009,randomized,RPT2023-001646,1,567,38.15,172
2022,EFF2022-01647,motor,197012.56,1099,774735.47,3283.088,151263.19,2571.867,1.55,0.714,0.871,0.237,0.127,onsite,RPT2022-001647,1,385,14.19,128
2021,EFF2021-01648,motor,225699.19,48003,749790.28,1423.74,25396.86,8356.096,0.285,0.943,0.738,0.129,0.149,onsite,RPT2021-001648,0,555,58.87,5
2024,EFF2024-01649,smart_meter,19947.89,7607,532294.42,71.292,286838.42,4921.73,1.674,1.382,0.874,0.187,0.032,billing_analysis,RPT2024-001649,0,480,64.81,34
2018,EFF2018-01650,building_retrofit,139403.73,39634,545747.09,146.544,309468.61,1907.876,1.539,0.05,0.737,0.069,0.179,randomized,RPT2018-001650,0,331,54.6,162
2023,EFF2023-01651,hvac,202110.56,43519,438203.13,2113.997,299085.69,5213.975,1.061,1.288,0.752,0.088,0.029,onsite,RPT2023-001651,0,481,81.49,151
2018,EFF2018-01652,building_retrofit,121673.2,5676,217966.08,1596.532,124396.2,624.231,1.603,1.011,0.755,0.087,0.038,metered_savings,RPT2018-001652,1,89,39.86,239
2023,EFF2023-01653,led,101193.08,39929,341286.5,2111.616,459541.31,1213.84,1.246,0.638,0.727,0.112,0.224,engineering,RPT2023-001653,0,294,61.55,59
2019,EFF2019-01654,insulation,211323.19,17528,210280.88,1242.906,489674.03,1365.215,0.951,1.335,0.98,0.132,0.076,billing_analysis,RPT2019-001654,1,124,54.04,53
2023,EFF2023-01655,ag_pump,28965.82,23543,55798.34,1116.617,557836.92,477.164,1.492,0.402,0.946,0.083,0.191,onsite,RPT2023-001655,0,555,39.13,2
2018,EFF2018-01656,insulation,198872.8,31233,120826.39,900.54,232571.47,1445.301,0.258,0.248,0.724,0.232,0.225,billing_analysis,RPT2018-001656,1,258,25.61,34
2021,EFF2021-01657,led,190669.82,41429,617622.1,1778.87,194559.41,2146.814,2.148,1.646,0.851,0.34,0.0,billing_analysis,RPT2021-001657,0,227,64.0,70
2024,EFF2024-01658,ag_pump,193878.34,26036,754554.11,3850.594,178085.47,1964.586,0.89,0.51,0.919,0.018,0.147,randomized,RPT2024-001658,0,150,54.72,210
2018,EFF2018-01659,insulation,197767.02,43301,510591.41,2939.332,243986.93,1462.161,0.328,0.803,0.742,0.187,0.08,billing_analysis,RPT2018-001659,0,503,40.65,219
2022,EFF2022-01660,smart_meter,129935.85,19058,541264.42,1802.77,241808.59,6493.372,0.541,1.391,0.672,0.127,0.1,randomized,RPT2022-001660,0,430,46.85,117
2025,EFF2025-01661,solar_rooftop,19239.28,16600,716779.78,3559.819,306749.78,4797.768,1.477,1.621,0.98,0.105,0.067,billing_analysis,RPT2025-001661,1,65,42.83,48
2018,EFF2018-01662,smart_meter,20515.53,2810,796397.04,3974.984,127614.32,8276.897,0.684,0.556,0.733,0.047,0.128,engineering,RPT2018-001662,0,475,66.07,67
2024,EFF2024-01663,hvac,172805.67,12902,557335.68,3052.681,245465.61,4441.225,1.657,0.788,0.95,0.069,0.0,metered_savings,RPT2024-001663,0,515,30.19,4
2022,EFF2022-01664,solar_rooftop,115080.54,43304,104633.14,3449.615,381752.18,477.118,1.743,0.571,0.798,0.128,0.108,engineering,RPT2022-001664,1,186,74.2,159
2025,EFF2025-01665,hvac,113383.79,23964,548090.19,111.554,139714.39,2848.337,2.215,0.117,0.98,0.18,0.028,randomized,RPT2025-001665,1,647,52.79,129
2020,EFF2020-01666,smart_meter,220955.6,34229,477570.68,98.24,163667.1,2981.651,1.937,1.015,0.902,0.236,0.081,engineering,RPT2020-001666,0,162,83.18,58
2021,EFF2021-01667,insulation,34958.37,25992,17913.0,600.736,559283.12,40.87,1.296,1.223,0.66,0.0,0.18,engineering,RPT2021-001667,1,53,99.8,77
2019,EFF2019-01668,solar_rooftop,110868.46,7482,111007.58,1734.967,380530.22,984.752,1.458,0.161,0.64,0.0,0.067,engineering,RPT2019-001668,1,623,65.39,186
2023,EFF2023-01669,smart_meter,248838.96,24154,113757.28,1878.484,156586.79,1225.738,1.267,0.904,0.837,0.152,0.08,metered_savings,RPT2023-001669,1,396,55.36,116
2022,EFF2022-01670,ag_pump,238630.18,4835,702698.69,2.541,44462.9,5186.978,0.307,1.113,0.733,0.192,0.179,onsite,RPT2022-001670,1,484,58.26,85
2025,EFF2025-01671,smart_meter,228347.19,45330,670102.07,3673.449,499139.21,7399.415,1.02,1.177,0.98,0.258,0.125,randomized,RPT2025-001671,0,219,20.49,154
2022,EFF2022-01672,smart_meter,139419.26,32107,687243.12,4442.024,484506.36,4738.658,1.068,0.798,0.802,0.246,0.158,billing_analysis,RPT2022-001672,1,110,59.79,204
2024,EFF2024-01673,building_retrofit,68064.89,26684,311564.75,2837.239,455099.54,1968.485,1.226,1.885,0.821,0.0,0.256,engineering,RPT2024-001673,0,219,74.62,97
2019,EFF2019-01674,led,67786.18,33437,492720.04,2733.059,17914.61,3067.766,0.862,1.876,0.761,0.085,0.046,onsite,RPT2019-001674,1,429,41.68,185
2019,EFF2019-01675,insulation,73274.66,29466,514456.96,1679.159,296502.61,5602.184,1.385,0.05,0.817,0.083,0.225,onsite,RPT2019-001675,0,487,48.9,120
2018,EFF2018-01676,solar_rooftop,99240.65,24063,667870.9,2290.054,143510.45,4168.634,0.905,0.833,0.819,0.063,0.0,billing_analysis,RPT2018-001676,1,29,52.23,39
2018,EFF2018-01677,hvac,155426.18,11240,625407.45,2192.992,83404.14,4706.915,0.798,1.298,0.858,0.122,0.093,metered_savings,RPT2018-001677,1,189,46.56,116
2025,EFF2025-01678,solar_rooftop,100089.3,18023,148261.45,3168.436,558274.07,841.999,0.682,1.854,0.556,0.182,0.0,randomized,RPT2025-001678,0,335,55.7,91
2022,EFF2022-01679,building_retrofit,160609.6,21926,459267.99,3108.399,500783.78,2959.587,1.097,1.268,0.637,0.03,0.029,metered_savings,RPT2022-001679,1,510,62.37,226
2023,EFF2023-01680,building_retrofit,234392.71,40250,697886.65,3439.318,331598.01,2534.305,0.911,0.644,0.802,0.082,0.086,onsite,RPT2023-001680,0,553,15.72,112
2020,EFF2020-01681,insulation,160009.67,21059,378335.3,319.164,499547.67,812.439,0.887,0.981,0.835,0.179,0.221,onsite,RPT2020-001681,0,140,82.66,213
2024,EFF2024-01682,led,147566.72,22105,737801.91,184.503,112607.27,1535.571,1.946,0.955,0.927,0.197,0.078,engineering,RPT2024-001682,0,596,83.54,44
2022,EFF2022-01683,motor,194031.51,16141,503628.22,3238.064,499790.01,2942.786,1.122,1.862,0.703,0.0,0.235,randomized,RPT2022-001683,0,189,41.58,176
2020,EFF2020-01684,hvac,160244.51,22038,653570.08,651.249,8081.44,3924.662,1.283,0.938,0.748,0.082,0.164,engineering,RPT2020-001684,0,425,44.89,57
2021,EFF2021-01685,solar_rooftop,21822.79,30296,683934.2,2850.749,316664.95,7848.138,2.076,1.962,0.856,0.032,0.222,engineering,RPT2021-001685,0,506,59.16,88
2019,EFF2019-01686,insulation,182320.22,2533,250584.48,3989.42,385394.51,1037.512,0.327,0.838,0.87,0.114,0.111,engineering,RPT2019-001686,0,271,40.22,87
2024,EFF2024-01687,ag_pump,219567.41,391,740974.8,3276.344,380770.5,7072.01,0.721,1.484,0.659,0.081,0.067,metered_savings,RPT2024-001687,0,52,62.01,74
2025,EFF2025-01688,hvac,168061.58,30427,655116.3,3117.399,350285.94,2702.176,2.222,0.05,0.835,0.042,0.141,randomized,RPT2025-001688,1,582,98.94,188
2025,EFF2025-01689,ag_pump,229332.94,14166,236386.64,4252.763,112555.02,551.161,1.484,0.179,0.569,0.133,0.135,engineering,RPT2025-001689,1,12,24.71,228
2023,EFF2023-01690,insulation,29019.01,35508,408936.29,854.489,513381.35,4114.246,0.663,0.088,0.972,0.247,0.115,onsite,RPT2023-001690,0,175,22.66,182
2019,EFF2019-01691,insulation,197120.04,44058,321561.11,5.222,450700.87,3856.984,1.342,1.008,0.797,0.0,0.071,metered_savings,RPT2019-001691,0,558,40.23,226
2025,EFF2025-01692,building_retrofit,153271.84,44096,528354.8,553.357,515906.98,5261.384,1.928,1.263,0.702,0.059,0.143,engineering,RPT2025-001692,1,540,85.39,120
2025,EFF2025-01693,insulation,195699.94,20396,270353.32,607.652,93907.14,2924.506,0.915,0.87,0.731,0.268,0.177,metered_savings,RPT2025-001693,0,183,45.92,221
2021,EFF2021-01694,insulation,27687.53,1509,178198.69,133.413,213270.77,2112.418,0.168,0.747,0.758,0.223,0.067,randomized,RPT2021-001694,1,638,33.11,78
2018,EFF2018-01695,building_retrofit,54331.38,47895,518874.35,4020.878,415605.69,3379.621,1.108,1.271,0.706,0.256,0.0,metered_savings,RPT2018-001695,1,127,93.38,54
2024,EFF2024-01696,hvac,28068.34,16636,13432.64,3405.935,522269.95,57.12,0.453,1.436,0.818,0.203,0.196,randomized,RPT2024-001696,1,459,39.4,206
2018,EFF2018-01697,smart_meter,80838.21,21076,384693.58,4455.715,8661.67,2687.756,0.227,0.383,0.83,0.207,0.123,metered_savings,RPT2018-001697,1,541,58.06,221
2024,EFF2024-01698,led,114460.96,29162,254903.65,1344.603,117979.99,2633.535,0.461,1.605,0.75,0.157,0.049,randomized,RPT2024-001698,1,14,37.18,204
2021,EFF2021-01699,ag_pump,21046.32,487,631997.7,1903.865,140259.99,6984.56,1.066,0.31,0.757,0.233,0.14,onsite,RPT2021-001699,1,155,44.18,154
2018,EFF2018-01700,building_retrofit,79784.3,30504,388619.43,3845.417,481536.57,3416.094,1.275,0.515,0.848,0.403,0.148,randomized,RPT2018-001700,0,635,72.84,206
2018,EFF2018-01701,solar_rooftop,180476.6,8389,174061.59,2438.201,549117.38,1997.683,1.767,1.007,0.654,0.134,0.101,engineering,RPT2018-001701,0,368,41.2,226
2022,EFF2022-01702,building_retrofit,70144.67,35413,32120.13,4159.15,178966.42,146.55,1.602,0.981,0.88,0.18,0.086,metered_savings,RPT2022-001702,1,632,35.03,139
2023,EFF2023-01703,motor,109367.17,36286,593776.53,2522.154,308354.58,2188.038,0.84,0.284,0.727,0.104,0.042,billing_analysis,RPT2023-001703,0,323,39.45,9
2018,EFF2018-01704,ag_pump,143934.43,31649,66389.39,1311.982,224446.48,676.569,1.181,1.581,0.791,0.121,0.016,metered_savings,RPT2018-001704,0,367,67.61,31
2018,EFF2018-01705,insulation,201544.07,48248,356495.33,2474.905,413134.55,2701.865,0.876,1.758,0.745,0.175,0.122,metered_savings,RPT2018-001705,0,395,58.33,192
2024,EFF2024-01706,led,53973.48,37653,751352.18,2924.133,488423.91,3522.682,0.91,0.493,0.823,0.142,0.15,billing_analysis,RPT2024-001706,0,180,48.95,229
2022,EFF2022-01707,solar_rooftop,64523.62,46374,377148.21,29.784,533165.79,2395.287,2.429,0.528,0.811,0.009,0.131,engineering,RPT2022-001707,0,577,60.89,220
2022,EFF2022-01708,ag_pump,223542.91,8373,171747.13,1020.306,365049.76,1755.945,2.111,0.729,0.856,0.171,0.077,onsite,RPT2022-001708,1,204,64.96,134
2022,EFF2022-01709,solar_rooftop,198873.37,5891,469738.97,1188.48,16851.56,4907.779,1.542,1.145,0.935,0.186,0.199,engineering,RPT2022-001709,1,34,65.55,116
2025,EFF2025-01710,motor,103515.74,16152,291913.87,3874.9,567613.54,636.496,0.99,1.241,0.774,0.201,0.105,engineering,RPT2025-001710,0,586,36.45,74
2020,EFF2020-01711,hvac,240261.22,14699,168460.55,3440.266,60661.92,1806.258,0.302,0.955,0.766,0.103,0.129,randomized,RPT2020-001711,1,464,32.56,133
2025,EFF2025-01712,smart_meter,243074.82,29840,308584.53,1549.006,151359.3,2652.572,1.286,1.731,0.863,0.19,0.146,metered_savings,RPT2025-001712,0,565,55.54,221
2025,EFF2025-01713,insulation,44550.18,28827,330583.08,509.867,28843.85,2104.551,1.914,0.681,0.919,0.1,0.143,onsite,RPT2025-001713,1,437,48.6,82
2019,EFF2019-01714,building_retrofit,242517.76,21666,698956.14,68.432,134752.66,6970.825,0.531,1.879,0.855,0.195,0.093,randomized,RPT2019-001714,0,370,40.67,22
2022,EFF2022-01715,ag_pump,13319.31,19264,340990.88,2929.272,531279.94,1249.696,0.507,1.17,0.772,0.191,0.08,onsite,RPT2022-001715,0,248,56.65,78
2024,EFF2024-01716,insulation,213167.61,18212,247543.77,4162.458,75497.36,1965.947,1.255,1.867,0.561,0.232,0.075,randomized,RPT2024-001716,0,159,50.16,43
2024,EFF2024-01717,smart_meter,70126.29,17546,359276.2,674.96,542614.63,2330.429,0.592,2.088,0.821,0.0,0.204,randomized,RPT2024-001717,0,306,49.88,183
2023,EFF2023-01718,led,124599.87,5112,394228.25,4111.133,580163.91,4660.704,0.906,1.625,0.795,0.131,0.202,metered_savings,RPT2023-001718,0,63,54.55,58
2021,EFF2021-01719,motor,50257.99,42521,456716.13,2278.861,256068.14,3947.287,1.209,1.007,0.898,0.145,0.163,onsite,RPT2021-001719,1,351,47.17,24
2025,EFF2025-01720,building_retrofit,57898.09,211,383792.78,4236.029,306119.63,889.067,0.476,2.361,0.858,0.243,0.061,engineering,RPT2025-001720,0,107,85.35,231
2018,EFF2018-01721,ag_pump,37942.73,19521,329095.53,3683.054,421828.25,3235.196,0.562,0.278,0.757,0.129,0.006,randomized,RPT2018-001721,0,94,72.83,191
2022,EFF2022-01722,insulation,152136.91,17220,130940.96,2253.557,493334.75,1269.554,0.566,0.807,0.809,0.046,0.129,billing_analysis,RPT2022-001722,1,28,59.49,175
2018,EFF2018-01723,motor,125006.1,40022,751138.99,3524.115,35095.36,6965.652,1.142,1.559,0.821,0.073,0.197,randomized,RPT2018-001723,1,415,38.63,23
2021,EFF2021-01724,hvac,200269.55,31502,138783.11,2812.711,119696.07,1016.439,1.548,0.05,0.98,0.176,0.242,metered_savings,RPT2021-001724,1,343,55.71,22
2022,EFF2022-01725,ag_pump,122776.43,43554,398077.64,2697.273,298076.41,1633.443,0.892,0.969,0.771,0.2,0.097,metered_savings,RPT2022-001725,0,400,49.42,186
2024,EFF2024-01726,motor,50218.56,25578,523063.51,1148.092,166993.97,5558.876,1.11,1.057,0.707,0.098,0.097,engineering,RPT2024-001726,0,590,49.37,174
2023,EFF2023-01727,smart_meter,124761.5,13913,476149.98,3907.708,246551.97,4082.218,1.52,1.353,0.956,0.142,0.115,engineering,RPT2023-001727,0,261,67.57,4
2023,EFF2023-01728,smart_meter,31341.4,45093,561804.85,1152.424,576854.95,6113.844,0.91,1.818,0.816,0.0,0.122,metered_savings,RPT2023-001728,1,160,18.19,56
2024,EFF2024-01729,smart_meter,161529.7,5464,124448.61,1456.2,394047.75,418.466,1.761,0.204,0.883,0.158,0.147,onsite,RPT2024-001729,1,370,7.67,81
2019,EFF2019-01730,building_retrofit,74556.1,42078,54077.68,2729.327,517720.15,452.102,1.525,1.858,0.701,0.13,0.037,randomized,RPT2019-001730,0,404,68.99,143
2023,EFF2023-01731,hvac,155762.28,47895,339413.15,1181.85,537119.59,947.83,2.055,1.004,0.795,0.022,0.066,metered_savings,RPT2023-001731,0,378,45.37,232
2021,EFF2021-01732,insulation,4945.63,28350,216893.9,828.227,395396.6,1688.887,0.801,2.046,0.743,0.12,0.033,randomized,RPT2021-001732,0,187,27.37,97
2021,EFF2021-01733,ag_pump,960.01,20602,758640.52,4293.785,287719.88,3310.038,1.355,1.283,0.754,0.157,0.068,engineering,RPT2021-001733,0,26,65.25,130
2021,EFF2021-01734,ag_pump,234789.07,35798,45140.17,2514.941,551560.28,463.132,2.544,2.048,0.541,0.077,0.127,randomized,RPT2021-001734,1,116,42.87,80
2019,EFF2019-01735,motor,87400.35,27582,284393.97,3102.015,408388.29,2355.116,1.353,0.333,0.823,0.245,0.044,onsite,RPT2019-001735,1,125,88.59,88
2020,EFF2020-01736,ag_pump,180209.81,41375,523104.43,3807.16,473705.13,4297.882,0.763,0.815,0.761,0.141,0.171,metered_savings,RPT2020-001736,1,298,40.7,108
2024,EFF2024-01737,insulation,127050.27,41981,599166.72,2423.345,120134.63,4245.861,1.259,1.965,0.582,0.105,0.121,onsite,RPT2024-001737,0,152,86.72,105
2025,EFF2025-01738,building_retrofit,155280.89,7040,111164.65,1675.481,124850.85,297.738,0.305,1.892,0.777,0.06,0.07,metered_savings,RPT2025-001738,0,410,30.96,7
2019,EFF2019-01739,insulation,66581.13,6006,541450.57,481.275,131047.84,2768.283,0.972,0.862,0.609,0.152,0.145,randomized,RPT2019-001739,0,118,70.92,93
2018,EFF2018-01740,ag_pump,191661.77,35661,282167.63,2870.495,377813.33,2481.391,1.267,1.236,0.807,0.095,0.088,engineering,RPT2018-001740,0,354,37.53,53
2019,EFF2019-01741,building_retrofit,244511.0,14225,194372.73,4414.519,445711.14,2272.378,0.1,0.64,0.697,0.047,0.229,onsite,RPT2019-001741,0,266,69.39,91
2018,EFF2018-01742,smart_meter,83886.95,1445,580762.15,2799.305,590039.99,4137.894,1.443,0.997,0.884,0.018,0.105,metered_savings,RPT2018-001742,1,418,32.17,98
2022,EFF2022-01743,insulation,154110.82,49677,299129.95,2170.032,17916.07,986.989,0.871,1.863,0.947,0.249,0.018,metered_savings,RPT2022-001743,1,265,58.79,43
2022,EFF2022-01744,solar_rooftop,109513.04,28226,77277.03,1101.865,81477.05,337.138,0.494,1.223,0.696,0.122,0.067,onsite,RPT2022-001744,0,577,34.26,200
2021,EFF2021-01745,building_retrofit,169148.24,10924,20831.12,3354.72,288152.78,127.556,1.845,0.251,0.69,0.144,0.149,engineering,RPT2021-001745,0,185,41.34,6
2018,EFF2018-01746,ag_pump,177524.85,19001,89909.93,3428.389,471176.63,583.183,2.337,0.05,0.711,0.273,0.119,onsite,RPT2018-001746,1,524,61.22,93
2021,EFF2021-01747,solar_rooftop,231539.13,47949,366371.27,309.026,150899.71,2945.272,0.1,1.178,0.847,0.198,0.036,billing_analysis,RPT2021-001747,1,41,37.93,177
2019,EFF2019-01748,hvac,167177.88,44093,85073.06,3915.748,146850.03,587.141,2.236,1.842,0.9,0.195,0.209,onsite,RPT2019-001748,0,153,36.18,168
2018,EFF2018-01749,solar_rooftop,219667.35,29313,62274.64,2471.179,556569.13,521.758,0.625,1.057,0.915,0.201,0.095,metered_savings,RPT2018-001749,0,609,60.12,11
2018,EFF2018-01750,hvac,167531.63,19932,637422.5,69.743,25247.39,5448.447,0.818,0.452,0.68,0.218,0.027,engineering,RPT2018-001750,0,245,49.19,8
2018,EFF2018-01751,ag_pump,83959.62,13065,377624.14,3718.742,41020.6,3084.011,0.593,1.229,0.975,0.134,0.086,engineering,RPT2018-001751,0,500,41.45,23
2021,EFF2021-01752,insulation,218539.94,20310,763771.27,1074.92,239051.98,2019.539,0.913,2.061,0.87,0.142,0.03,randomized,RPT2021-001752,0,114,99.92,159
2025,EFF2025-01753,motor,211432.08,2604,116613.87,4425.403,276478.32,332.589,1.17,1.072,0.877,0.242,0.119,metered_savings,RPT2025-001753,1,566,54.44,79
2020,EFF2020-01754,hvac,144925.75,17118,451248.51,4296.313,294179.13,4505.42,1.531,1.314,0.805,0.1,0.094,engineering,RPT2020-001754,0,451,31.43,219
2023,EFF2023-01755,hvac,115931.98,1920,257192.84,1399.373,224057.16,1359.748,0.947,0.444,0.638,0.123,0.038,billing_analysis,RPT2023-001755,0,360,56.06,84
2019,EFF2019-01756,hvac,115352.49,36651,117112.39,3738.601,306171.44,281.249,1.093,1.136,0.729,0.07,0.173,metered_savings,RPT2019-001756,0,196,43.45,67
2019,EFF2019-01757,ag_pump,47214.67,926,202652.73,2688.786,74236.09,539.494,0.94,1.077,0.861,0.069,0.19,metered_savings,RPT2019-001757,0,374,76.96,70
2025,EFF2025-01758,smart_meter,235696.97,41868,480451.31,3809.628,214703.84,4733.556,0.707,1.582,0.803,0.008,0.103,billing_analysis,RPT2025-001758,1,326,29.22,14
2018,EFF2018-01759,motor,220833.8,43431,771804.09,911.273,211334.71,9075.253,0.55,0.826,0.79,0.229,0.114,billing_analysis,RPT2018-001759,1,90,66.99,13
2023,EFF2023-01760,insulation,135925.71,25233,387216.68,1222.002,128.29,847.348,1.121,1.673,0.706,0.266,0.059,engineering,RPT2023-001760,1,397,77.32,232
2025,EFF2025-01761,ag_pump,53170.39,37572,668908.63,4140.716,521034.29,7427.419,1.634,0.853,0.812,0.231,0.029,billing_analysis,RPT2025-001761,1,534,38.45,223
2019,EFF2019-01762,hvac,238382.48,8743,464949.98,2019.373,478549.44,5217.286,0.553,0.711,0.658,0.046,0.0,engineering,RPT2019-001762,1,543,85.4,95
2018,EFF2018-01763,smart_meter,243896.65,10562,674936.17,20.709,186575.98,7064.704,0.856,1.123,0.814,0.128,0.094,engineering,RPT2018-001763,0,354,24.86,103
