energy_use_billing_month,energy_use_sector_code,energy_use_end_use_category,energy_use_sales_mwh,energy_use_customer_count,energy_use_average_kwh_per_customer,energy_use_peak_demand_mw,energy_use_load_factor_pct,energy_use_time_of_use_share_pct,energy_use_demand_response_participant_count,energy_use_electrification_index,energy_use_ev_charging_load_mwh,energy_use_heat_pump_adoption_rate,energy_use_distributed_solar_generation_mwh,energy_use_battery_storage_dispatch_mwh,energy_use_natural_gas_therms_equiv,energy_use_propane_gallons_equiv,energy_use_energy_burden_pct_households,energy_use_weather_normalization_factor,energy_use_meter_data_granularity
2154-06,RES,HVAC,3761658.84,1410983,2665.98,5673.27,36.91,24.07,36684,0.0265,469285.41,33.27,160852.15,88864.88,32765307.03,4002777.64,17.11,0.9383,15_MIN
2154-07,COM,EV_CHARGING,638750.92,387900,1646.69,968.4,81.9,49.82,358550,0.5587,323983.87,34.27,325484.96,310013.58,72734153.45,11610599.6,12.39,0.8621,DAILY
2154-08,COM,WATER_HEAT,417835.2,2891304,144.51,3487.15,40.97,31.33,232111,0.3543,338439.04,11.6,396034.77,416285.85,57035812.83,13482455.47,12.81,0.8619,HOURLY
2154-09,RES,APPLIANCES,5052868.21,271413,18616.9,10628.38,53.97,10.48,403312,0.0704,478705.32,4.06,843120.38,3473.21,20517565.33,15355910.43,8.82,1.1095,MONTHLY
2154-10,COM,PROCESS,4616647.39,1757098,2627.43,13873.49,76.41,42.32,293299,0.7926,48262.83,30.11,637486.87,130872.31,82124417.4,10118360.1,3.42,1.1862,30_MIN
2154-11,RES,PROCESS,1479624.79,2321052,637.48,7036.16,25.42,56.07,283038,0.107,102383.47,53.26,382741.41,234661.1,9672912.93,900941.23,12.92,1.1348,30_MIN
2154-12,IND,WATER_HEAT,1650496.15,424333,3889.62,1532.15,44.99,58.26,2485,0.3386,188578.66,18.42,471718.88,189004.99,5540449.29,16949416.44,9.29,0.984,30_MIN
2155-01,COM,PROCESS,4618687.09,211949,21791.5,15374.12,77.03,40.29,265647,0.2606,337085.7,31.35,493208.71,441584.79,31366549.65,14414611.13,15.68,1.2167,MONTHLY
2155-02,IND,EV_CHARGING,902060.57,1231670,732.39,19242.78,17.72,8.32,202408,0.608,85754.13,17.02,486441.19,73767.74,79047395.28,13239075.64,0.94,1.2028,HOURLY
2155-03,COM,HVAC,4237029.81,2989370,1417.37,3912.98,31.22,1.96,46943,0.6543,249231.37,11.79,205279.55,95925.47,57585804.43,8094021.09,3.93,1.0849,15_MIN
2155-04,COM,PROCESS,1918302.03,2223456,862.76,15818.21,83.53,39.33,208570,0.9562,309405.81,46.91,132972.07,263209.73,87220945.28,21473324.23,7.36,1.1718,30_MIN
2155-05,COM,PROCESS,2835377.3,1081335,2622.11,20494.03,42.25,61.7,389855,0.2019,399864.75,11.58,145129.04,285583.4,28055285.04,15344305.31,7.54,1.2921,HOURLY
2155-06,COM,APPLIANCES,4943658.13,649806,7607.9,3425.2,39.0,29.22,241407,0.0285,374721.42,26.76,23779.95,364789.95,9796653.83,19241257.19,14.75,0.8019,30_MIN
2155-07,IND,EV_CHARGING,1266301.26,299600,4226.64,3667.63,84.99,59.09,204024,0.1363,393208.34,6.35,313571.74,344122.58,39820704.12,18948625.85,17.01,1.2802,30_MIN
2155-08,COM,LIGHTING,5062047.91,2545769,1988.42,7375.54,82.17,11.78,230156,0.374,430065.85,15.78,49940.44,163858.75,24937077.32,13828751.76,11.13,0.9752,DAILY
2155-09,IND,LIGHTING,4243197.52,1419644,2988.92,14400.66,24.4,6.71,201630,0.0189,163476.4,18.52,505269.32,279728.33,47967681.7,1761847.38,10.83,1.1247,HOURLY
2155-10,IND,PROCESS,3893604.96,2056159,1893.63,2608.3,30.51,61.46,194629,0.5321,337751.31,0.26,647171.71,307955.63,62626695.89,20046554.44,10.19,0.913,HOURLY
2155-11,RES,WATER_HEAT,5006325.19,2060448,2429.73,1419.36,19.25,52.19,324710,0.9462,29892.9,11.65,337198.25,77103.03,41059492.12,23817766.83,11.78,0.8969,15_MIN
2155-12,IND,APPLIANCES,1976354.36,1497314,1319.93,21430.88,56.03,51.39,76931,0.4227,12722.77,52.49,668406.95,51604.32,4060966.58,10541030.27,4.91,1.2621,MONTHLY
2156-01,COM,APPLIANCES,2845517.21,2383046,1194.07,8938.18,18.52,15.15,429377,0.5234,361769.64,7.48,836929.3,434311.27,40369787.82,5723646.22,8.54,1.0981,MONTHLY
2156-02,IND,PROCESS,2422575.68,552046,4388.36,17283.73,68.88,22.68,238973,0.589,30436.7,39.05,250753.49,51493.76,16608143.44,17756402.29,14.79,1.1354,MONTHLY
2156-03,RES,PROCESS,926849.06,179467,5164.45,1897.92,60.28,0.5,336159,0.4215,324901.19,41.93,474434.81,142143.41,8454651.78,5664216.38,2.42,1.1705,15_MIN
2156-04,IND,MOTIVE_POWER,1046283.55,1470173,711.67,7396.44,21.91,21.95,333977,0.4711,508877.48,8.91,694694.69,412989.16,60490367.23,7817506.48,14.81,1.2022,MONTHLY
2156-05,COM,LIGHTING,2412038.49,3472146,694.68,14333.74,71.34,4.96,249583,0.9146,395479.86,10.59,656480.61,203180.56,57775606.08,10102162.76,11.92,1.0519,15_MIN
2156-06,RES,HVAC,2815550.15,3225898,872.8,11649.05,45.94,48.48,279099,0.6953,277649.3,9.16,239720.1,235472.83,53675200.68,270560.31,2.0,0.7247,MONTHLY
2156-07,COM,WATER_HEAT,4860444.85,2237715,2172.06,11152.53,18.97,32.38,297362,0.9978,104910.25,18.58,264058.04,90735.16,20996556.64,24339083.49,5.34,1.1647,30_MIN
2156-08,COM,PROCESS,3829134.17,3032818,1262.57,20846.48,54.23,10.85,417703,0.0513,451509.14,47.15,195703.45,88963.64,12648844.98,17576193.11,6.69,0.9116,MONTHLY
2156-09,RES,PROCESS,1843037.81,2792134,660.08,346.64,31.8,16.6,19799,0.7158,422514.38,20.17,24865.74,104318.18,88953421.21,15941138.06,8.48,1.2271,30_MIN
2156-10,TRANS,APPLIANCES,4977021.4,548567,9072.77,16225.46,71.25,39.72,430212,0.9299,399112.28,46.48,157523.11,295682.78,54562661.44,2115524.21,7.06,0.8268,MONTHLY
2156-11,COM,HVAC,137057.02,995250,137.71,15333.17,19.83,31.52,177950,0.559,278440.68,39.98,636026.01,272608.61,13561660.14,18140268.74,15.38,0.9758,30_MIN
2156-12,COM,PROCESS,3466523.07,2890418,1199.32,4758.26,19.03,24.75,408721,0.5713,523842.2,23.07,498406.95,114811.61,36003302.6,15206520.68,5.19,0.7248,HOURLY
2157-01,COM,HVAC,1409715.97,3232625,436.09,3145.03,41.7,58.34,76702,0.57,338156.64,9.33,750095.51,30302.54,63735468.09,2571813.11,13.75,1.1747,MONTHLY
2157-02,IND,HVAC,3199019.75,2322053,1377.67,19069.39,41.31,7.79,399372,0.1214,247984.23,20.43,838363.8,103184.85,6645527.31,8863626.75,1.44,1.0276,15_MIN
2157-03,RES,LIGHTING,5150774.47,370358,13907.56,18686.3,17.75,21.07,100885,0.9722,236887.59,33.15,45228.1,975.35,595831.22,11583224.98,3.92,1.1717,15_MIN
2157-04,RES,HVAC,259744.54,747638,347.42,16002.67,58.83,43.81,408607,0.8587,17940.14,39.23,587531.04,65218.43,63550143.67,1817394.68,5.7,0.7894,MONTHLY
2157-05,RES,HVAC,4957632.52,1135476,4366.13,2620.59,69.17,18.79,336171,0.4448,18625.16,13.2,464426.91,54644.13,48034113.9,4425730.47,6.58,0.759,MONTHLY
2157-06,COM,HVAC,5425196.38,605325,8962.45,19495.16,51.98,47.7,194253,0.9943,301537.21,12.21,835038.77,68793.75,87465289.55,24860913.05,10.31,1.0917,MONTHLY
2157-07,RES,MOTIVE_POWER,4990266.72,1749105,2853.04,3300.36,65.63,55.41,279752,0.9061,455167.71,29.77,267600.16,185298.64,3852432.6,12811628.45,0.48,1.2606,30_MIN
2157-08,COM,OTHER,3064870.82,2582238,1186.9,14917.76,35.21,24.25,412697,0.6412,177082.05,10.04,590796.96,200602.39,90477754.21,10729919.45,14.57,1.2013,HOURLY
2157-09,TRANS,HVAC,725011.45,2732341,265.34,5919.89,32.52,38.4,184471,0.3099,392086.4,16.93,690075.93,219161.94,94131297.2,18064362.15,12.0,0.7079,MONTHLY
2157-10,TRANS,LIGHTING,2467636.96,878877,2807.72,12097.38,53.69,50.43,345424,0.7464,157980.91,21.64,336722.31,34183.47,16070837.4,13212430.18,13.36,0.801,HOURLY
2157-11,TRANS,HVAC,4312853.71,947742,4550.66,8818.77,20.3,17.71,282919,0.5483,195717.06,14.22,702015.64,11973.81,13583168.55,13302701.91,3.33,1.0174,15_MIN
2157-12,COM,MOTIVE_POWER,818360.58,862934,948.35,1702.56,82.06,48.43,87921,0.6947,431653.36,16.23,64852.98,245803.25,7803404.41,14147090.82,7.16,1.0312,MONTHLY
2158-01,AG,PROCESS,1096238.64,1811040,605.31,12396.65,26.19,13.1,127857,0.1574,147558.8,7.02,725439.33,133841.5,77307312.88,17572760.67,7.89,1.054,MONTHLY
2158-02,COM,MOTIVE_POWER,4029673.77,1537495,2620.93,14786.45,82.69,63.21,356163,0.7814,226332.99,49.94,153663.96,319237.04,32870270.54,6539038.91,10.94,1.2519,MONTHLY
2158-03,COM,LIGHTING,2293548.55,172019,13333.11,8234.9,24.19,6.96,42422,0.286,282879.39,16.46,597589.03,141235.5,44090655.53,7612534.02,7.13,1.0961,MONTHLY
2158-04,IND,HVAC,2255685.05,1140518,1977.77,11625.45,31.31,26.45,406872,0.8864,178767.65,3.48,193357.27,65642.82,12135884.54,3295681.88,4.66,0.8519,DAILY
2158-05,RES,LIGHTING,199743.88,1087148,183.73,18584.89,56.03,59.15,45928,0.686,304514.79,47.14,575069.64,16123.74,64699293.1,15284297.07,1.2,1.1744,15_MIN
2158-06,IND,HVAC,1990852.08,1793848,1109.82,6177.24,84.85,50.75,270043,0.4531,2107.42,3.25,482293.56,195310.01,41470596.43,22017252.19,4.48,0.9248,15_MIN
2158-07,COM,LIGHTING,5082055.32,2921417,1739.59,19848.39,63.12,21.01,107743,0.401,436410.75,35.8,93069.48,301983.22,78381172.11,5384434.26,6.89,0.9339,MONTHLY
2158-08,COM,MOTIVE_POWER,3609582.14,682354,5289.9,2823.55,49.63,45.1,373084,0.5973,121868.33,8.41,560331.31,306064.77,91500047.93,12743799.85,11.07,1.2925,HOURLY
2158-09,TRANS,HVAC,4701167.58,909741,5167.59,13766.08,25.35,16.17,52942,0.9991,100076.46,11.25,662593.73,392287.83,9260343.66,1900852.12,14.34,0.9775,DAILY
2158-10,RES,LIGHTING,2945480.4,1649396,1785.79,9688.61,45.51,32.3,58252,0.6223,503456.04,12.58,91221.24,445287.52,58651936.09,9920676.47,6.47,0.824,15_MIN
2158-11,IND,HVAC,436178.63,1650072,264.34,19043.01,78.9,57.47,229434,0.4111,425066.25,53.27,456767.55,344982.62,33034414.75,9372793.93,2.58,1.0971,MONTHLY
2158-12,COM,PROCESS,3718742.74,125947,29526.25,18563.61,22.69,13.46,118384,0.7902,302618.54,39.85,776691.05,71357.78,43582204.76,3563580.32,1.78,1.1026,MONTHLY
2159-01,IND,APPLIANCES,1182331.45,3097893,381.66,10618.9,39.94,51.25,199293,0.937,541050.85,21.93,176794.58,130399.79,4331504.92,10758901.93,15.4,0.8373,HOURLY
2159-02,IND,APPLIANCES,14974.29,3210770,4.66,9103.42,57.69,37.0,215978,0.3068,251805.46,20.96,761871.78,31151.62,74417602.98,15499306.75,10.2,0.7174,HOURLY
2159-03,AG,HVAC,673737.88,2628393,256.33,12357.63,39.34,37.85,335246,0.5975,372654.07,38.74,23908.49,329125.04,28031343.85,7541334.12,1.68,1.2919,15_MIN
2159-04,RES,WATER_HEAT,4580641.91,2841103,1612.28,12686.91,46.9,56.66,182696,0.7181,478658.57,22.49,646173.81,306824.16,2785855.82,22772067.01,1.69,1.0019,15_MIN
2159-05,COM,HVAC,4958809.25,2273029,2181.59,11964.85,53.41,26.36,229474,0.5954,366689.13,7.44,22924.01,45234.56,65521458.91,263263.7,8.08,1.1678,15_MIN
2159-06,COM,LIGHTING,5209351.54,3309992,1573.83,8042.26,18.26,9.91,71149,0.2276,258822.33,47.56,552975.12,219409.44,30593110.17,102615.19,15.63,1.1021,HOURLY
2159-07,IND,PROCESS,2287674.11,380678,6009.47,706.24,55.67,41.9,49270,0.8164,252598.5,1.67,18445.74,24697.82,67250424.59,12233936.56,4.47,1.0792,MONTHLY
2159-08,RES,HVAC,3347440.12,3375373,991.72,15560.39,24.85,47.6,109394,0.1527,436990.14,2.92,509603.0,118128.62,25892292.31,14330558.5,9.46,0.7932,HOURLY
2159-09,RES,LIGHTING,1352911.77,2442371,553.93,7378.99,47.86,13.3,445309,0.151,105185.19,30.51,257115.28,304693.94,21209180.47,1994059.76,2.07,1.0131,HOURLY
2159-10,COM,WATER_HEAT,1896591.33,196250,9664.16,5636.16,78.14,58.47,344581,0.0135,280108.34,21.19,673495.78,293941.04,50240777.97,13027823.91,8.95,1.0098,HOURLY
2159-11,COM,EV_CHARGING,1938331.79,785737,2466.9,8944.14,64.93,26.21,429467,0.8367,308345.81,15.06,569728.8,221965.59,36530242.18,22916584.45,8.65,1.0036,DAILY
2159-12,COM,WATER_HEAT,1075610.7,2353657,457.0,4550.57,66.6,38.18,26880,0.4122,487863.24,31.27,360663.97,26916.93,77767800.25,7844139.95,0.23,0.9699,HOURLY
2160-01,COM,WATER_HEAT,622222.08,2439396,255.07,16170.19,41.54,56.43,394522,0.3405,462363.57,46.91,545413.18,247771.97,50298034.59,18779336.28,8.54,1.2016,HOURLY
2160-02,RES,APPLIANCES,62507.22,4655,13427.97,2514.14,53.58,13.69,398280,0.4331,229715.52,6.11,685562.9,52988.48,72875928.32,4596045.85,3.69,1.1248,DAILY
2160-03,TRANS,LIGHTING,4675855.04,757376,6173.76,20698.35,67.17,47.1,343989,0.8666,8598.95,24.03,47401.28,317370.87,86979502.94,12726701.26,5.79,0.8399,HOURLY
2160-04,AG,EV_CHARGING,5047136.69,2497324,2021.02,15561.04,78.77,36.72,62958,0.0869,498170.75,43.15,256516.13,116086.83,86282238.51,22542904.68,7.22,1.0872,15_MIN
2160-05,IND,OTHER,1993284.09,2570111,775.56,4347.3,48.92,23.34,66177,0.3613,153886.72,17.8,561393.2,87606.81,11012540.3,4298610.11,4.5,0.7653,15_MIN
2160-06,TRANS,MOTIVE_POWER,1841794.72,2787860,660.65,4875.6,52.51,41.74,340108,0.9874,134282.86,52.58,489265.27,402501.02,43734547.87,19855.8,1.63,1.2586,HOURLY
2160-07,IND,MOTIVE_POWER,4489410.99,2583943,1737.43,1722.92,27.97,47.58,184006,0.7541,355948.79,8.18,304626.62,213706.95,77180894.24,857587.38,9.74,0.9086,15_MIN
2160-08,COM,EV_CHARGING,3192356.19,622092,5131.65,13704.41,43.18,46.65,3782,0.3794,538072.77,36.3,657364.2,205300.43,94514286.78,2308663.74,13.48,0.7859,30_MIN
2160-09,RES,APPLIANCES,2321219.73,1765855,1314.5,1618.71,37.88,0.67,277435,0.9929,529336.35,45.77,600232.49,413502.73,36893429.96,6521282.88,5.16,1.2903,DAILY
2160-10,RES,APPLIANCES,2990787.68,3112517,960.89,17087.46,17.58,1.88,170348,0.3161,293009.05,26.06,305676.92,435134.97,9283306.69,5252505.46,17.48,1.047,HOURLY
2160-11,RES,PROCESS,3941139.42,1226847,3212.41,18630.48,46.2,57.31,115668,0.6449,43976.68,46.81,323045.87,305900.8,92792308.45,3968941.24,1.32,1.2661,DAILY
2160-12,IND,LIGHTING,4119864.85,1762685,2337.27,16559.97,42.36,54.63,442364,0.545,528021.55,37.14,413903.82,195766.39,41769137.77,20926976.98,4.87,1.165,HOURLY
2161-01,RES,EV_CHARGING,1072926.38,3348473,320.42,20450.62,84.26,1.76,79712,0.6514,448220.56,12.23,687657.39,63457.31,23894202.64,10652421.83,7.3,1.0337,30_MIN
2161-02,IND,MOTIVE_POWER,5395528.61,2922011,1846.51,20077.52,74.91,6.71,223539,0.0765,139189.08,1.96,258818.13,40277.93,90594155.43,11951490.11,10.08,0.8778,MONTHLY
2161-03,RES,HVAC,4633086.26,1487372,3114.95,6755.27,27.4,55.77,357979,0.466,464075.57,37.06,186215.19,167961.21,20503231.84,7516125.46,6.4,0.9311,15_MIN
2161-04,COM,LIGHTING,2584850.92,1462143,1767.85,5202.44,54.56,4.2,212826,0.7202,197717.36,19.97,569906.36,10825.52,16163458.09,12912762.74,6.72,0.8867,30_MIN
2161-05,RES,HVAC,4577129.67,2516016,1819.2,7908.19,48.59,44.24,36040,0.4159,181574.81,4.48,574076.97,424030.67,48664282.22,13743755.81,3.12,1.1989,30_MIN
2161-06,COM,WATER_HEAT,1698885.34,1914805,887.24,11476.65,32.86,9.02,330538,0.9908,335436.42,2.85,54900.39,161313.38,54432480.07,16295132.32,4.19,1.0759,HOURLY
2161-07,COM,LIGHTING,279428.47,146625,1905.74,8652.33,16.4,35.89,71435,0.047,198543.31,14.31,579509.7,268439.65,92423636.34,19633975.94,4.45,0.9197,30_MIN
2161-08,IND,LIGHTING,2760766.68,2773,995588.42,11964.7,45.81,63.65,12624,0.21,298428.34,51.7,562317.42,355610.68,32768449.59,23910952.32,12.76,1.217,DAILY
2161-09,TRANS,PROCESS,2673308.13,1963326,1361.62,7348.83,54.24,42.4,201341,0.7354,384073.8,25.03,45257.68,375920.83,23538557.3,17047241.95,6.7,1.0481,DAILY
2161-10,TRANS,OTHER,3595773.27,806034,4461.07,21210.72,61.3,15.37,179855,0.0981,536990.01,50.74,123180.48,206290.59,78637798.35,2585370.17,10.85,0.9393,15_MIN
2161-11,IND,PROCESS,1114665.69,2860731,389.64,11781.31,52.6,30.0,122889,0.8571,327787.31,31.33,407321.22,120018.18,71908756.93,10754915.81,13.36,1.01,MONTHLY
2161-12,COM,APPLIANCES,595744.24,3137149,189.9,20877.83,76.78,56.33,191303,0.7144,304618.84,36.95,300240.57,266376.31,36585059.97,8485580.05,1.83,1.1334,HOURLY
2162-01,IND,WATER_HEAT,4709825.94,693175,6794.57,12478.76,28.38,48.94,195603,0.122,237947.61,26.19,542507.1,80660.91,55516720.49,8315362.58,12.34,1.1164,HOURLY
2162-02,IND,HVAC,1167981.1,3359941,347.62,2213.23,58.88,39.39,202841,0.8801,42219.59,9.09,408931.94,310340.56,34401444.86,16924931.63,6.72,1.1826,HOURLY
2162-03,RES,WATER_HEAT,1709475.28,1833434,932.39,15672.66,57.79,0.89,357408,0.5732,213168.08,21.32,660777.82,203267.14,49528449.95,901447.97,2.47,0.8466,15_MIN
2162-04,RES,HVAC,262430.46,3391484,77.38,4416.02,70.39,56.74,251472,0.1855,115444.87,44.55,763280.35,111038.3,43847503.62,23140904.16,9.69,1.2415,30_MIN
2162-05,AG,PROCESS,3744036.0,1970102,1900.43,6209.13,25.62,35.29,77232,0.51,96602.18,41.73,487608.89,115642.78,10072823.63,11436030.16,13.91,0.8115,MONTHLY
2162-06,COM,LIGHTING,3326706.3,2418329,1375.62,21731.92,25.76,63.06,220556,0.7661,19317.97,30.2,284697.26,354836.55,52576455.81,7924760.03,9.65,1.1687,MONTHLY
2162-07,IND,OTHER,2326244.75,2847976,816.81,7225.78,25.81,8.38,378335,0.4322,40810.15,7.66,770038.95,358432.56,75217059.37,19060534.2,14.75,1.2059,MONTHLY
2162-08,COM,LIGHTING,824833.42,3356499,245.74,17493.93,48.35,10.76,252677,0.6334,404414.95,4.96,572015.97,383352.6,25169859.89,10869248.09,2.11,0.9338,30_MIN
2162-09,RES,PROCESS,3958345.7,3369522,1174.75,2815.9,42.42,51.73,192668,0.4066,38319.18,28.73,645391.13,53395.97,6766316.46,21034564.07,2.15,1.1578,HOURLY
2162-10,COM,LIGHTING,2183858.59,2568585,850.22,18743.05,40.01,30.88,157410,0.8207,70562.15,34.62,608899.67,390357.81,55285717.97,12372052.03,11.32,0.8453,30_MIN
2162-11,IND,MOTIVE_POWER,4544423.03,601660,7553.14,11031.74,44.36,54.67,125495,0.212,180931.81,51.64,338137.02,115417.71,836650.14,8890115.77,5.77,1.233,HOURLY
2162-12,RES,HVAC,1292785.01,2695302,479.64,21551.8,78.25,52.43,389626,0.5082,257033.05,42.82,101035.61,174211.38,89353728.9,5917594.99,1.54,1.1186,MONTHLY
2163-01,RES,HVAC,891819.32,82699,10783.92,12995.42,72.5,13.29,437743,0.8136,522019.96,4.26,766212.64,68210.58,66858662.43,2933270.9,10.95,0.9523,HOURLY
2163-02,COM,APPLIANCES,2277165.61,33355,68270.59,1439.16,59.55,29.25,320128,0.0606,474905.59,36.16,321503.18,439959.74,89833719.2,16244916.87,7.28,1.0574,MONTHLY
2163-03,IND,MOTIVE_POWER,248287.36,1767953,140.44,19772.44,61.16,40.57,307245,0.3301,184186.33,45.33,355039.65,33554.53,51473720.98,12186232.53,8.93,0.7265,HOURLY
2163-04,COM,PROCESS,2969285.14,2055692,1444.42,9531.05,77.71,60.32,95641,0.9044,429404.35,52.87,279440.9,96030.89,54808716.22,12861515.46,2.19,1.1002,DAILY
2163-05,RES,MOTIVE_POWER,2705387.18,1772405,1526.39,18280.67,22.12,34.33,169408,0.3549,227889.77,38.01,757498.3,172695.51,18728620.48,22644137.3,10.03,0.9572,15_MIN
2163-06,RES,HVAC,869984.6,2956431,294.27,1842.74,60.53,31.41,194590,0.2326,59222.94,1.89,577800.54,406498.61,10792667.17,22110944.81,17.45,1.0851,DAILY
2163-07,IND,WATER_HEAT,3525806.47,3177895,1109.48,16156.86,40.78,63.35,103037,0.7566,411725.79,29.23,295838.41,374291.66,89055576.63,14103142.11,17.54,1.2606,30_MIN
2163-08,TRANS,HVAC,2124576.0,341181,6227.12,19566.93,66.25,38.48,413450,0.07,291107.32,41.62,230138.06,91828.88,53457411.27,22187585.35,16.83,0.9312,DAILY
2163-09,RES,MOTIVE_POWER,4433933.07,852615,5200.39,2967.12,79.29,22.01,292148,0.9663,340554.45,19.15,203110.69,195864.55,42487238.14,21964191.99,17.59,0.8006,MONTHLY
2163-10,IND,WATER_HEAT,2954750.05,1391630,2123.23,12887.45,32.04,26.37,138045,0.5227,363922.94,39.5,604090.04,397593.55,60739147.94,20818793.75,8.72,0.7321,MONTHLY
2163-11,RES,PROCESS,1099402.39,665066,1653.07,8822.77,54.43,37.16,214054,0.4482,511343.43,4.92,211941.28,15920.46,32297900.38,9291978.73,5.91,0.7461,HOURLY
2163-12,RES,PROCESS,3161633.61,773503,4087.42,5431.24,65.45,58.2,36781,0.1773,326653.53,44.53,561070.67,83559.25,19579339.18,10221374.71,11.14,0.9431,30_MIN
2164-01,IND,EV_CHARGING,5035800.71,949268,5304.93,19167.55,32.4,55.88,66482,0.6464,119451.92,9.01,58834.68,305009.85,71895806.12,14362700.12,14.55,0.8824,HOURLY
2164-02,TRANS,APPLIANCES,1020811.44,1309670,779.44,17509.65,40.42,57.24,96982,0.4219,543729.48,24.68,29859.21,253230.09,77955771.58,16477584.98,13.25,0.8884,MONTHLY
2164-03,IND,PROCESS,2186143.53,2451996,891.58,13341.5,80.51,15.2,352613,0.3883,289872.22,45.54,523837.59,391345.72,5632790.52,7891677.57,13.11,0.7435,HOURLY
2164-04,COM,PROCESS,3406080.78,2075659,1640.96,19509.46,79.25,58.82,222541,0.6308,63157.89,9.96,723355.28,331919.46,93746104.0,19677097.15,11.58,0.8324,MONTHLY
2164-05,COM,MOTIVE_POWER,1243808.21,2607115,477.08,3926.22,25.44,63.9,244463,0.0898,466896.51,23.79,166904.52,161275.07,63825454.29,14089446.17,13.27,1.1568,DAILY
2164-06,TRANS,MOTIVE_POWER,3435009.68,1112135,3088.66,2260.32,36.27,33.06,94788,0.014,438424.98,50.37,785604.42,388319.8,12014350.99,17993366.79,5.05,0.9001,15_MIN
2164-07,IND,OTHER,278743.93,1421890,196.04,17668.4,19.06,43.5,97312,0.1618,511681.41,35.45,537287.36,174352.81,15413346.52,3673004.41,14.13,0.9319,15_MIN
2164-08,COM,HVAC,5276611.47,1238400,4260.83,12250.1,45.09,14.87,236888,0.4623,435148.38,46.95,15772.27,355733.79,55047957.27,3073060.44,9.32,1.1748,MONTHLY
2164-09,COM,PROCESS,2677808.98,3451632,775.81,14370.46,57.52,30.8,223404,0.1998,498196.82,8.68,296380.34,3768.79,27598030.36,2446124.54,15.36,1.1313,15_MIN
2164-10,RES,PROCESS,1520928.98,2967561,512.52,10582.18,49.37,27.93,11916,0.9714,366324.09,7.63,319342.68,44887.56,91357223.61,24255558.79,5.54,0.8667,30_MIN
2164-11,COM,HVAC,2957604.1,2292112,1290.34,6037.08,45.25,9.78,122947,0.0562,235959.17,20.87,100431.37,433393.96,88363733.05,4553387.07,15.29,0.9293,30_MIN
2164-12,COM,APPLIANCES,2324895.4,1262370,1841.69,7521.21,56.35,32.14,441658,0.6531,366590.28,19.96,632390.7,369919.23,94409101.82,8574602.45,10.75,1.0293,15_MIN
2165-01,COM,HVAC,3024447.97,2624718,1152.29,1563.55,77.41,60.6,23492,0.3759,384995.9,13.52,820552.43,111899.04,500594.52,811875.44,3.26,0.8418,30_MIN
2165-02,COM,EV_CHARGING,3604508.0,3213101,1121.82,16585.08,63.52,17.2,364048,0.4235,200200.13,1.49,270130.53,432629.36,9867742.99,15348093.31,13.38,1.0868,15_MIN
2165-03,RES,APPLIANCES,1966848.61,2659138,739.66,19901.38,20.12,26.22,189426,0.1941,145244.76,47.79,119427.1,16128.67,46456959.02,8846881.3,1.76,1.0016,30_MIN
2165-04,COM,EV_CHARGING,2012336.39,3240751,620.95,19273.02,68.1,23.01,295029,0.6939,95730.03,16.16,740926.22,233327.01,39589568.38,23034804.92,10.04,1.0784,DAILY
2165-05,TRANS,HVAC,3284959.32,2966869,1107.21,20013.38,50.57,5.94,409906,0.2048,216872.15,29.6,380192.64,76227.39,23700126.31,19026718.86,1.04,0.7429,HOURLY
2165-06,RES,MOTIVE_POWER,1964795.88,784466,2504.63,776.34,24.77,3.7,164096,0.0512,434331.5,48.82,275963.94,84318.33,85574916.01,10212623.77,14.62,1.1079,HOURLY
2165-07,COM,MOTIVE_POWER,2228289.1,2915829,764.2,18050.09,23.74,46.68,6686,0.5977,142284.65,49.85,331528.88,322728.59,88563257.65,16115815.68,3.96,0.9749,MONTHLY
2165-08,COM,LIGHTING,5286624.01,644240,8205.99,1809.78,40.58,45.68,340322,0.738,506233.86,31.38,487058.92,40892.01,844625.91,17219036.0,15.36,0.7523,MONTHLY
2165-09,RES,HVAC,169049.44,231741,729.48,409.14,56.82,59.71,445740,0.3646,48104.32,23.47,174017.14,299571.78,10158400.41,18130194.82,12.83,1.203,MONTHLY
2165-10,RES,PROCESS,4536325.4,1889393,2400.94,2823.65,59.13,12.76,405570,0.1258,378843.85,2.2,518957.47,237779.65,83584106.89,19996722.58,8.34,0.8016,HOURLY
2165-11,IND,PROCESS,2001626.97,257622,7769.63,12976.23,29.48,20.72,126908,0.643,392108.33,10.69,308978.38,225652.2,56368010.89,2777940.48,11.17,1.1986,30_MIN
2165-12,IND,HVAC,688505.25,2605962,264.2,10213.49,72.97,2.97,146578,0.9098,33177.57,0.59,19316.81,103402.78,64984749.83,21295538.68,6.76,0.7615,HOURLY
2166-01,RES,HVAC,2947058.31,971188,3034.49,19850.61,36.76,5.17,232303,0.9252,332.82,2.81,697112.86,401915.7,72875914.45,7252779.22,0.46,1.0015,15_MIN
2166-02,RES,APPLIANCES,3562863.45,297858,11961.62,13810.63,20.58,8.55,3332,0.3661,226119.61,1.87,29197.22,174540.8,9984337.16,10129648.43,5.82,1.0272,MONTHLY
2166-03,COM,WATER_HEAT,5331279.55,1658601,3214.32,5032.48,48.7,52.37,421027,0.4119,465502.55,29.15,422701.54,300980.21,76086888.42,11221546.3,5.38,1.1121,MONTHLY
