safe_justice_booking_date,safe_justice_arrest_offense_code,safe_justice_charge_severity_level,safe_justice_bail_amount_set,safe_justice_pretrial_release_flag,safe_justice_court_case_id_hash,safe_justice_court_disposition_code,safe_justice_sentence_type_code,safe_justice_sentence_length_days,safe_justice_probation_start_date,safe_justice_parole_eligibility_date,safe_justice_jail_days_served,safe_justice_prison_admission_flag,safe_justice_recidivism_12mo_flag,safe_justice_recidivism_36mo_flag,safe_justice_risk_assessment_score,safe_justice_public_defender_assigned_flag,safe_justice_diversion_program_flag,safe_justice_restorative_justice_flag,safe_justice_record_sealing_eligible_flag
2020-11-09,WEAPONS,INFRACTION,100,1,CASE0000001775,GUILTY,JAIL,2036,2020-12-09,2021-05-08,158,0,0,1,97,0,1,0,0
2020-11-10,DRUG_POSSESS,MISDEMEANOR,10000,1,CASE0000001776,GUILTY,NONE,909,2020-12-10,2021-05-09,65,0,0,1,2,1,1,1,1
2020-11-11,OTHER,MISDEMEANOR,0,0,CASE0000001777,GUILTY,DIVERSION,2715,2020-12-11,2021-05-10,155,0,0,0,20,0,0,1,0
2020-11-12,DRUG_POSSESS,INFRACTION,2500,1,CASE0000001778,GUILTY,JAIL,821,2020-12-12,2021-05-11,11,0,0,1,7,1,1,1,1
2020-11-13,LARCENY,FELONY,250,0,CASE0000001779,DEFERRED,DIVERSION,1636,2020-12-13,2021-05-12,435,1,0,0,71,0,1,0,0
2020-11-14,OTHER,MISDEMEANOR,25000,0,CASE0000001780,GUILTY,JAIL,2832,2020-12-14,2021-05-13,529,0,0,1,45,1,1,0,0
2020-11-15,OTHER,MISDEMEANOR,5000,0,CASE0000001781,GUILTY,NONE,310,2020-12-15,2021-05-14,564,0,0,0,39,0,0,0,0
2020-11-16,DRUG_TRAFFICK,INFRACTION,5000,0,CASE0000001782,PENDING,COMMUNITY_SERVICE,2241,2020-12-16,2021-05-15,68,0,0,1,95,1,1,0,1
2020-11-17,ASSAULT,MISDEMEANOR,500,0,CASE0000001783,DEFERRED,PROBATION,1657,2020-12-17,2021-05-16,303,0,0,0,95,1,1,0,0
2020-11-18,DUI,MISDEMEANOR,10000,1,CASE0000001784,PLEA,NONE,2237,2020-12-18,2021-05-17,225,0,1,1,61,1,0,0,1
2020-11-19,VANDALISM,INFRACTION,1000,1,CASE0000001785,DISMISSED,COMMUNITY_SERVICE,3469,2020-12-19,2021-05-18,613,0,0,0,88,0,0,1,0
2020-11-20,VANDALISM,FELONY,10000,1,CASE0000001786,PENDING,COMMUNITY_SERVICE,3458,2020-12-20,2021-05-19,634,0,0,0,92,0,0,0,1
2020-11-21,FRAUD,INFRACTION,500,1,CASE0000001787,GUILTY,DIVERSION,3192,2020-12-21,2021-05-20,22,0,0,1,66,0,0,0,0
2020-11-22,DUI,MISDEMEANOR,500,1,CASE0000001788,PENDING,PROBATION,2585,2020-12-22,2021-05-21,577,1,0,0,61,1,0,0,1
2020-11-23,DRUG_POSSESS,FELONY,0,0,CASE0000001789,GUILTY,NONE,1761,2020-12-23,2021-05-22,346,0,0,0,54,1,0,1,1
2020-11-24,BURGLARY,MISDEMEANOR,5000,1,CASE0000001790,GUILTY,PROBATION,536,2020-12-24,2021-05-23,19,0,0,1,98,1,0,0,1
2020-11-25,VANDALISM,INFRACTION,250,1,CASE0000001791,PENDING,JAIL,2476,2020-12-25,2021-05-24,189,0,0,1,36,0,0,0,0
2020-11-26,DRUG_POSSESS,INFRACTION,500,1,CASE0000001792,PLEA,JAIL,3356,2020-12-26,2021-05-25,528,0,0,0,96,1,1,0,0
2020-11-27,LARCENY,MISDEMEANOR,500,0,CASE0000001793,PENDING,DIVERSION,647,2020-12-27,2021-05-26,413,0,1,1,29,0,1,0,1
2020-11-28,DUI,MISDEMEANOR,10000,0,CASE0000001794,DEFERRED,PROBATION,2356,2020-12-28,2021-05-27,658,0,0,1,90,0,0,0,0
2020-11-29,LARCENY,FELONY,250,0,CASE0000001795,GUILTY,PROBATION,1565,2020-12-29,2021-05-28,16,0,0,0,16,1,0,0,0
2020-11-30,DRUG_POSSESS,MISDEMEANOR,5000,1,CASE0000001796,PLEA,PROBATION,658,2020-12-30,2021-05-29,486,1,0,0,28,1,0,0,0
2020-12-01,ASSAULT,FELONY,5000,1,CASE0000001797,GUILTY,DIVERSION,3134,2020-12-31,2021-05-30,721,0,0,0,2,1,0,0,1
2020-12-02,VANDALISM,MISDEMEANOR,2500,1,CASE0000001798,PLEA,PRISON,3009,2021-01-01,2021-05-31,171,0,0,1,14,0,0,0,1
2020-12-03,DRUG_POSSESS,INFRACTION,250,1,CASE0000001799,DEFERRED,JAIL,1446,2021-01-02,2021-06-01,400,0,0,1,41,0,1,0,1
2020-12-04,DRUG_TRAFFICK,INFRACTION,500,1,CASE0000001800,DISMISSED,COMMUNITY_SERVICE,2099,2021-01-03,2021-06-02,291,0,0,0,97,0,0,0,1
2020-12-05,BURGLARY,MISDEMEANOR,500,1,CASE0000001801,DEFERRED,JAIL,764,2021-01-04,2021-06-03,42,0,0,0,3,1,1,1,0
2020-12-06,DUI,FELONY,10000,1,CASE0000001802,PENDING,PROBATION,3492,2021-01-05,2021-06-04,550,0,0,1,35,0,0,0,0
2020-12-07,DUI,INFRACTION,1000,0,CASE0000001803,GUILTY,JAIL,3238,2021-01-06,2021-06-05,730,0,0,1,5,1,0,1,0
2020-12-08,BURGLARY,MISDEMEANOR,100,0,CASE0000001804,PENDING,JAIL,2895,2021-01-07,2021-06-06,0,0,0,1,92,1,1,0,0
2020-12-09,WEAPONS,MISDEMEANOR,10000,1,CASE0000001805,GUILTY,PROBATION,891,2021-01-08,2021-06-07,40,0,0,1,71,0,1,0,1
2020-12-10,LARCENY,MISDEMEANOR,250,1,CASE0000001806,PENDING,DIVERSION,2469,2021-01-09,2021-06-08,3,0,0,0,53,1,0,0,0
2020-12-11,WEAPONS,INFRACTION,100,0,CASE0000001807,DISMISSED,JAIL,298,2021-01-10,2021-06-09,414,0,0,0,71,0,0,0,1
2020-12-12,DUI,FELONY,5000,0,CASE0000001808,NOT_GUILTY,DIVERSION,362,2021-01-11,2021-06-10,630,0,0,0,88,0,1,0,0
2020-12-13,ASSAULT,MISDEMEANOR,25000,1,CASE0000001809,DISMISSED,JAIL,1058,2021-01-12,2021-06-11,316,0,1,0,31,1,0,0,1
2020-12-14,DRUG_TRAFFICK,MISDEMEANOR,1000,1,CASE0000001810,DEFERRED,JAIL,940,2021-01-13,2021-06-12,394,0,0,0,3,0,0,0,1
2020-12-15,BURGLARY,MISDEMEANOR,250,1,CASE0000001811,GUILTY,COMMUNITY_SERVICE,2857,2021-01-14,2021-06-13,652,0,0,0,90,1,1,0,1
2020-12-16,OTHER,FELONY,1000,1,CASE0000001812,DISMISSED,PROBATION,467,2021-01-15,2021-06-14,87,0,0,1,52,0,0,0,1
2020-12-17,DUI,MISDEMEANOR,1000,0,CASE0000001813,PENDING,DIVERSION,3249,2021-01-16,2021-06-15,567,0,0,0,35,0,1,0,0
2020-12-18,ASSAULT,MISDEMEANOR,10000,1,CASE0000001814,PLEA,DIVERSION,1517,2021-01-17,2021-06-16,659,0,0,1,46,1,1,0,1
2020-12-19,DRUG_TRAFFICK,MISDEMEANOR,500,1,CASE0000001815,DEFERRED,JAIL,1806,2021-01-18,2021-06-17,297,0,0,0,16,1,0,1,0
2020-12-20,VANDALISM,INFRACTION,2500,0,CASE0000001816,NOT_GUILTY,PROBATION,961,2021-01-19,2021-06-18,444,0,0,0,35,0,1,0,1
2020-12-21,WEAPONS,INFRACTION,250,1,CASE0000001817,PLEA,PROBATION,3275,2021-01-20,2021-06-19,319,0,0,0,10,1,1,0,0
2020-12-22,BURGLARY,FELONY,10000,0,CASE0000001818,DISMISSED,NONE,3210,2021-01-21,2021-06-20,614,0,0,0,39,1,0,0,1
2020-12-23,BURGLARY,MISDEMEANOR,500,1,CASE0000001819,DISMISSED,DIVERSION,1244,2021-01-22,2021-06-21,41,0,1,1,73,0,0,0,0
2020-12-24,FRAUD,FELONY,2500,1,CASE0000001820,PLEA,JAIL,400,2021-01-23,2021-06-22,19,0,1,1,60,0,1,0,1
2020-12-25,LARCENY,INFRACTION,1000,1,CASE0000001821,GUILTY,JAIL,2129,2021-01-24,2021-06-23,75,0,0,0,1,0,0,0,0
2020-12-26,DRUG_TRAFFICK,MISDEMEANOR,250,0,CASE0000001822,PENDING,PROBATION,842,2021-01-25,2021-06-24,172,1,1,0,96,0,0,0,0
2020-12-27,LARCENY,FELONY,10000,0,CASE0000001823,PLEA,PROBATION,2743,2021-01-26,2021-06-25,662,0,0,0,13,0,0,1,0
2020-12-28,VANDALISM,FELONY,2500,1,CASE0000001824,PLEA,DIVERSION,175,2021-01-27,2021-06-26,89,0,0,0,31,0,0,0,1
2020-12-29,DRUG_TRAFFICK,MISDEMEANOR,5000,1,CASE0000001825,PLEA,COMMUNITY_SERVICE,3338,2021-01-28,2021-06-27,509,0,0,1,74,0,0,0,1
2020-12-30,DRUG_POSSESS,MISDEMEANOR,5000,0,CASE0000001826,DEFERRED,PROBATION,1856,2021-01-29,2021-06-28,180,0,0,0,95,0,0,0,0
2020-12-31,DUI,MISDEMEANOR,5000,1,CASE0000001827,DISMISSED,PRISON,2784,2021-01-30,2021-06-29,198,0,0,1,44,1,0,0,0
2021-01-01,DRUG_TRAFFICK,FELONY,2500,1,CASE0000001828,GUILTY,PROBATION,1407,2021-01-31,2021-06-30,423,0,0,0,66,1,0,1,1
2021-01-02,DRUG_POSSESS,INFRACTION,5000,0,CASE0000001829,PLEA,JAIL,1999,2021-02-01,2021-07-01,667,0,1,0,88,1,1,0,0
2021-01-03,ASSAULT,MISDEMEANOR,0,1,CASE0000001830,PENDING,DIVERSION,167,2021-02-02,2021-07-02,492,0,0,0,98,0,0,1,0
2021-01-04,WEAPONS,INFRACTION,25000,0,CASE0000001831,PLEA,PROBATION,1734,2021-02-03,2021-07-03,165,0,1,0,56,1,0,0,0
2021-01-05,LARCENY,INFRACTION,5000,1,CASE0000001832,GUILTY,DIVERSION,3147,2021-02-04,2021-07-04,4,0,1,0,14,0,1,0,1
2021-01-06,BURGLARY,INFRACTION,1000,0,CASE0000001833,DISMISSED,NONE,3101,2021-02-05,2021-07-05,474,0,1,1,30,1,0,0,0
2021-01-07,FRAUD,MISDEMEANOR,250,1,CASE0000001834,PLEA,DIVERSION,682,2021-02-06,2021-07-06,28,0,1,0,57,0,0,0,0
2021-01-08,FRAUD,INFRACTION,1000,1,CASE0000001835,PENDING,NONE,786,2021-02-07,2021-07-07,40,1,0,1,67,0,0,1,1
2021-01-09,LARCENY,FELONY,500,0,CASE0000001836,PENDING,PROBATION,1536,2021-02-08,2021-07-08,426,0,0,0,81,0,0,0,1
2021-01-10,LARCENY,FELONY,2500,0,CASE0000001837,PENDING,PRISON,3558,2021-02-09,2021-07-09,548,0,0,0,23,0,0,0,1
2021-01-11,DRUG_POSSESS,FELONY,10000,1,CASE0000001838,GUILTY,DIVERSION,2032,2021-02-10,2021-07-10,68,0,0,0,28,0,0,0,0
2021-01-12,LARCENY,MISDEMEANOR,2500,1,CASE0000001839,PENDING,PROBATION,762,2021-02-11,2021-07-11,168,1,1,1,82,0,0,0,0
2021-01-13,LARCENY,MISDEMEANOR,500,1,CASE0000001840,PLEA,PROBATION,1177,2021-02-12,2021-07-12,716,1,1,1,60,1,0,0,0
2021-01-14,ASSAULT,FELONY,10000,0,CASE0000001841,PLEA,PROBATION,3618,2021-02-13,2021-07-13,361,0,1,0,93,0,1,0,1
2021-01-15,OTHER,INFRACTION,2500,1,CASE0000001842,PENDING,JAIL,25,2021-02-14,2021-07-14,224,0,0,0,99,1,0,1,1
2021-01-16,BURGLARY,FELONY,100,1,CASE0000001843,PLEA,PROBATION,3609,2021-02-15,2021-07-15,327,0,0,1,11,1,1,0,0
2021-01-17,OTHER,INFRACTION,250,0,CASE0000001844,PENDING,PROBATION,727,2021-02-16,2021-07-16,228,0,0,0,21,1,0,0,0
2021-01-18,DRUG_POSSESS,MISDEMEANOR,500,0,CASE0000001845,GUILTY,PROBATION,2978,2021-02-17,2021-07-17,43,1,0,0,80,1,0,0,1
2021-01-19,DUI,FELONY,2500,0,CASE0000001846,PENDING,NONE,3409,2021-02-18,2021-07-18,524,0,0,0,66,0,1,0,1
2021-01-20,DUI,FELONY,0,1,CASE0000001847,PENDING,DIVERSION,2731,2021-02-19,2021-07-19,327,0,0,0,64,1,0,1,1
2021-01-21,DRUG_TRAFFICK,FELONY,10000,1,CASE0000001848,PLEA,PROBATION,2036,2021-02-20,2021-07-20,594,0,0,1,95,1,0,0,0
2021-01-22,BURGLARY,INFRACTION,100,1,CASE0000001849,GUILTY,PRISON,1048,2021-02-21,2021-07-21,630,1,0,0,32,0,0,0,1
2021-01-23,OTHER,FELONY,0,0,CASE0000001850,PENDING,JAIL,3630,2021-02-22,2021-07-22,181,0,1,1,10,1,0,0,1
2021-01-24,BURGLARY,MISDEMEANOR,250,1,CASE0000001851,GUILTY,PROBATION,1222,2021-02-23,2021-07-23,612,0,0,0,33,0,0,0,1
2021-01-25,BURGLARY,MISDEMEANOR,5000,1,CASE0000001852,PENDING,DIVERSION,3288,2021-02-24,2021-07-24,223,0,0,1,93,1,0,0,0
2021-01-26,WEAPONS,MISDEMEANOR,2500,1,CASE0000001853,PENDING,DIVERSION,762,2021-02-25,2021-07-25,401,0,0,0,42,1,0,0,0
2021-01-27,BURGLARY,INFRACTION,5000,1,CASE0000001854,PLEA,COMMUNITY_SERVICE,3006,2021-02-26,2021-07-26,564,0,0,0,95,0,0,1,0
2021-01-28,VANDALISM,MISDEMEANOR,0,0,CASE0000001855,GUILTY,DIVERSION,2312,2021-02-27,2021-07-27,416,1,0,0,97,0,0,1,0
2021-01-29,OTHER,FELONY,500,0,CASE0000001856,PENDING,PRISON,299,2021-02-28,2021-07-28,584,0,0,0,4,1,0,0,1
2021-01-30,DRUG_TRAFFICK,INFRACTION,5000,1,CASE0000001857,GUILTY,COMMUNITY_SERVICE,1413,2021-03-01,2021-07-29,726,0,0,1,29,0,1,0,1
2021-01-31,BURGLARY,MISDEMEANOR,2500,0,CASE0000001858,DISMISSED,PROBATION,1901,2021-03-02,2021-07-30,612,0,0,0,11,1,1,0,1
2021-02-01,ASSAULT,MISDEMEANOR,2500,0,CASE0000001859,PENDING,NONE,2664,2021-03-03,2021-07-31,566,0,0,1,19,0,1,1,1
2021-02-02,BURGLARY,MISDEMEANOR,10000,1,CASE0000001860,NOT_GUILTY,JAIL,164,2021-03-04,2021-08-01,401,0,1,0,7,0,1,0,0
2021-02-03,BURGLARY,INFRACTION,1000,1,CASE0000001861,DEFERRED,DIVERSION,1189,2021-03-05,2021-08-02,227,0,0,1,15,0,0,0,0
2021-02-04,WEAPONS,FELONY,250,1,CASE0000001862,PENDING,DIVERSION,1996,2021-03-06,2021-08-03,17,0,1,0,11,1,0,0,0
2021-02-05,OTHER,MISDEMEANOR,250,1,CASE0000001863,GUILTY,PROBATION,1188,2021-03-07,2021-08-04,245,0,0,0,68,0,0,0,1
2021-02-06,DRUG_POSSESS,FELONY,100,0,CASE0000001864,GUILTY,PRISON,3347,2021-03-08,2021-08-05,292,0,0,1,46,0,1,0,0
2021-02-07,DRUG_POSSESS,MISDEMEANOR,10000,1,CASE0000001865,PLEA,DIVERSION,657,2021-03-09,2021-08-06,589,0,0,0,40,0,0,0,0
2021-02-08,DRUG_TRAFFICK,INFRACTION,5000,1,CASE0000001866,PLEA,JAIL,423,2021-03-10,2021-08-07,523,0,1,0,100,0,0,0,1
2021-02-09,BURGLARY,MISDEMEANOR,250,0,CASE0000001867,PLEA,PROBATION,3406,2021-03-11,2021-08-08,70,0,0,0,64,0,0,0,0
2021-02-10,DUI,MISDEMEANOR,0,0,CASE0000001868,DEFERRED,PROBATION,197,2021-03-12,2021-08-09,15,0,0,0,51,0,0,0,0
2021-02-11,DUI,MISDEMEANOR,10000,0,CASE0000001869,PLEA,DIVERSION,1756,2021-03-13,2021-08-10,66,0,0,1,92,0,1,0,0
2021-02-12,LARCENY,MISDEMEANOR,250,1,CASE0000001870,PLEA,DIVERSION,2348,2021-03-14,2021-08-11,693,0,0,0,99,0,1,0,0
2021-02-13,WEAPONS,MISDEMEANOR,25000,0,CASE0000001871,PLEA,DIVERSION,2356,2021-03-15,2021-08-12,189,1,0,0,86,1,0,0,0
2021-02-14,WEAPONS,INFRACTION,2500,1,CASE0000001872,GUILTY,JAIL,1733,2021-03-16,2021-08-13,187,1,0,1,96,1,0,0,1
2021-02-15,DRUG_TRAFFICK,MISDEMEANOR,5000,1,CASE0000001873,GUILTY,PROBATION,659,2021-03-17,2021-08-14,333,0,1,1,14,0,0,0,1
2021-02-16,LARCENY,MISDEMEANOR,10000,1,CASE0000001874,DEFERRED,DIVERSION,347,2021-03-18,2021-08-15,469,0,0,1,92,1,0,0,0
2021-02-17,ASSAULT,MISDEMEANOR,10000,1,CASE0000001875,PENDING,DIVERSION,1809,2021-03-19,2021-08-16,205,1,0,1,24,1,0,1,1
2021-02-18,LARCENY,MISDEMEANOR,100,0,CASE0000001876,DEFERRED,PROBATION,3291,2021-03-20,2021-08-17,492,0,0,0,95,0,0,0,0
2021-02-19,WEAPONS,FELONY,25000,0,CASE0000001877,PLEA,JAIL,2823,2021-03-21,2021-08-18,100,0,0,1,57,0,0,0,0
2021-02-20,DUI,FELONY,10000,0,CASE0000001878,DISMISSED,COMMUNITY_SERVICE,1233,2021-03-22,2021-08-19,297,1,0,0,3,1,0,0,0
2021-02-21,DUI,MISDEMEANOR,2500,1,CASE0000001879,GUILTY,PROBATION,2595,2021-03-23,2021-08-20,228,0,0,0,53,0,0,0,1
2021-02-22,BURGLARY,INFRACTION,10000,1,CASE0000001880,PLEA,JAIL,3432,2021-03-24,2021-08-21,429,0,0,0,53,1,0,0,0
2021-02-23,WEAPONS,MISDEMEANOR,1000,1,CASE0000001881,PENDING,COMMUNITY_SERVICE,558,2021-03-25,2021-08-22,675,0,1,1,5,1,0,0,1
2021-02-24,OTHER,MISDEMEANOR,10000,0,CASE0000001882,GUILTY,JAIL,3029,2021-03-26,2021-08-23,438,0,0,0,24,1,0,0,0
2021-02-25,DUI,MISDEMEANOR,2500,1,CASE0000001883,PLEA,PROBATION,2515,2021-03-27,2021-08-24,267,0,0,1,36,0,0,0,0
2021-02-26,DRUG_POSSESS,MISDEMEANOR,250,1,CASE0000001884,PLEA,PRISON,466,2021-03-28,2021-08-25,236,1,0,1,69,1,0,0,0
2021-02-27,LARCENY,MISDEMEANOR,1000,1,CASE0000001885,PLEA,PROBATION,1512,2021-03-29,2021-08-26,327,0,0,1,91,0,1,0,0
2021-02-28,DUI,MISDEMEANOR,0,0,CASE0000001886,DISMISSED,DIVERSION,1018,2021-03-30,2021-08-27,707,1,0,0,34,1,1,0,0
2021-03-01,FRAUD,FELONY,25000,1,CASE0000001887,GUILTY,PRISON,865,2021-03-31,2021-08-28,273,1,1,0,15,1,0,0,0
2021-03-02,VANDALISM,MISDEMEANOR,500,1,CASE0000001888,PLEA,DIVERSION,1937,2021-04-01,2021-08-29,456,0,0,1,60,0,0,1,1
2021-03-03,BURGLARY,FELONY,500,0,CASE0000001889,GUILTY,PROBATION,951,2021-04-02,2021-08-30,311,0,0,1,32,0,0,0,0
2021-03-04,DRUG_TRAFFICK,INFRACTION,500,1,CASE0000001890,DEFERRED,PRISON,3177,2021-04-03,2021-08-31,31,0,0,0,64,1,0,1,1
2021-03-05,DRUG_TRAFFICK,INFRACTION,500,1,CASE0000001891,PENDING,DIVERSION,910,2021-04-04,2021-09-01,257,1,1,1,22,1,0,0,0
2021-03-06,DRUG_TRAFFICK,MISDEMEANOR,0,0,CASE0000001892,PENDING,PRISON,584,2021-04-05,2021-09-02,338,0,0,1,76,1,1,1,0
2021-03-07,DRUG_TRAFFICK,FELONY,1000,1,CASE0000001893,GUILTY,JAIL,2475,2021-04-06,2021-09-03,686,0,1,0,27,1,0,0,0
2021-03-08,WEAPONS,INFRACTION,1000,1,CASE0000001894,PENDING,JAIL,2040,2021-04-07,2021-09-04,572,0,1,0,10,1,1,0,0
2021-03-09,ASSAULT,MISDEMEANOR,0,1,CASE0000001895,DISMISSED,JAIL,2628,2021-04-08,2021-09-05,699,0,0,0,10,0,0,0,0
2021-03-10,LARCENY,MISDEMEANOR,25000,1,CASE0000001896,DEFERRED,DIVERSION,1419,2021-04-09,2021-09-06,729,0,0,0,59,0,0,0,0
2021-03-11,VANDALISM,MISDEMEANOR,0,1,CASE0000001897,PENDING,PRISON,2518,2021-04-10,2021-09-07,613,0,0,1,49,1,0,0,0
2021-03-12,ASSAULT,MISDEMEANOR,500,1,CASE0000001898,PENDING,DIVERSION,1478,2021-04-11,2021-09-08,556,1,1,1,12,0,1,0,1
2021-03-13,OTHER,MISDEMEANOR,0,1,CASE0000001899,GUILTY,PROBATION,1759,2021-04-12,2021-09-09,106,0,0,0,10,1,0,0,0
2021-03-14,OTHER,INFRACTION,2500,0,CASE0000001900,DEFERRED,COMMUNITY_SERVICE,2731,2021-04-13,2021-09-10,258,0,0,0,79,1,1,1,0
2021-03-15,BURGLARY,INFRACTION,0,0,CASE0000001901,DEFERRED,JAIL,3433,2021-04-14,2021-09-11,711,0,0,1,15,0,0,0,0
2021-03-16,FRAUD,FELONY,25000,0,CASE0000001902,PLEA,PRISON,523,2021-04-15,2021-09-12,292,0,0,0,63,0,1,0,1
2021-03-17,WEAPONS,MISDEMEANOR,25000,0,CASE0000001903,DEFERRED,COMMUNITY_SERVICE,1824,2021-04-16,2021-09-13,43,0,0,0,36,1,1,0,0
2021-03-18,BURGLARY,MISDEMEANOR,1000,0,CASE0000001904,PLEA,PROBATION,3342,2021-04-17,2021-09-14,164,0,0,0,73,1,0,0,0
2021-03-19,DRUG_POSSESS,MISDEMEANOR,2500,1,CASE0000001905,DEFERRED,PROBATION,261,2021-04-18,2021-09-15,66,0,0,1,54,0,1,0,0
2021-03-20,BURGLARY,MISDEMEANOR,500,1,CASE0000001906,PLEA,PRISON,2113,2021-04-19,2021-09-16,447,0,0,0,30,0,0,0,0
2021-03-21,WEAPONS,FELONY,5000,1,CASE0000001907,GUILTY,PROBATION,2686,2021-04-20,2021-09-17,170,0,1,1,43,0,0,0,0
2021-03-22,DUI,INFRACTION,1000,1,CASE0000001908,GUILTY,JAIL,1857,2021-04-21,2021-09-18,3,0,1,1,95,1,1,1,0
2021-03-23,LARCENY,FELONY,250,0,CASE0000001909,PLEA,JAIL,49,2021-04-22,2021-09-19,471,0,0,0,43,0,0,0,1
2021-03-24,DRUG_POSSESS,MISDEMEANOR,0,0,CASE0000001910,DISMISSED,JAIL,922,2021-04-23,2021-09-20,353,0,0,0,17,0,0,0,1
2021-03-25,FRAUD,MISDEMEANOR,0,1,CASE0000001911,PENDING,NONE,1811,2021-04-24,2021-09-21,513,0,0,1,80,0,1,0,1
2021-03-26,BURGLARY,INFRACTION,500,1,CASE0000001912,DISMISSED,PROBATION,3459,2021-04-25,2021-09-22,68,0,0,0,22,0,0,1,0
2021-03-27,LARCENY,FELONY,500,1,CASE0000001913,GUILTY,PRISON,274,2021-04-26,2021-09-23,473,0,0,1,41,0,1,0,0
2021-03-28,OTHER,FELONY,25000,0,CASE0000001914,PLEA,NONE,613,2021-04-27,2021-09-24,626,0,0,1,45,1,0,0,1
2021-03-29,BURGLARY,MISDEMEANOR,25000,0,CASE0000001915,PLEA,PRISON,1036,2021-04-28,2021-09-25,36,0,0,1,96,0,1,0,0
2021-03-30,DUI,MISDEMEANOR,25000,1,CASE0000001916,DEFERRED,DIVERSION,2803,2021-04-29,2021-09-26,286,0,1,1,94,0,0,0,1
2021-03-31,LARCENY,FELONY,10000,0,CASE0000001917,PLEA,JAIL,717,2021-04-30,2021-09-27,541,1,0,1,100,0,0,0,0
2021-04-01,WEAPONS,INFRACTION,5000,0,CASE0000001918,PLEA,JAIL,1959,2021-05-01,2021-09-28,92,1,0,0,29,1,1,0,1
2021-04-02,DRUG_POSSESS,INFRACTION,2500,1,CASE0000001919,GUILTY,PRISON,2010,2021-05-02,2021-09-29,498,0,0,1,37,0,0,0,0
2021-04-03,DRUG_TRAFFICK,MISDEMEANOR,25000,0,CASE0000001920,GUILTY,DIVERSION,2863,2021-05-03,2021-09-30,561,0,0,1,78,1,0,0,1
2021-04-04,DRUG_POSSESS,MISDEMEANOR,1000,0,CASE0000001921,DISMISSED,PRISON,483,2021-05-04,2021-10-01,59,0,0,0,37,0,0,0,1
2021-04-05,LARCENY,MISDEMEANOR,10000,1,CASE0000001922,GUILTY,COMMUNITY_SERVICE,1515,2021-05-05,2021-10-02,545,0,0,1,71,1,1,0,1
2021-04-06,DUI,FELONY,10000,1,CASE0000001923,PENDING,JAIL,1322,2021-05-06,2021-10-03,444,0,0,0,51,0,0,0,0
2021-04-07,WEAPONS,FELONY,500,0,CASE0000001924,DEFERRED,JAIL,934,2021-05-07,2021-10-04,594,0,0,1,56,1,0,1,0
2021-04-08,BURGLARY,MISDEMEANOR,0,0,CASE0000001925,PLEA,DIVERSION,1941,2021-05-08,2021-10-05,271,0,0,0,92,1,0,1,1
2021-04-09,LARCENY,INFRACTION,5000,1,CASE0000001926,GUILTY,PROBATION,398,2021-05-09,2021-10-06,255,0,0,0,66,1,0,0,0
2021-04-10,VANDALISM,MISDEMEANOR,100,0,CASE0000001927,GUILTY,COMMUNITY_SERVICE,1352,2021-05-10,2021-10-07,386,1,1,1,30,0,1,0,0
2021-04-11,DRUG_TRAFFICK,INFRACTION,100,1,CASE0000001928,GUILTY,DIVERSION,2926,2021-05-11,2021-10-08,5,0,0,0,56,0,0,0,0
2021-04-12,BURGLARY,INFRACTION,500,1,CASE0000001929,GUILTY,NONE,1694,2021-05-12,2021-10-09,370,0,1,0,12,0,0,0,1
2021-04-13,DUI,FELONY,250,0,CASE0000001930,GUILTY,DIVERSION,452,2021-05-13,2021-10-10,699,1,0,1,77,0,0,0,1
2021-04-14,DRUG_TRAFFICK,MISDEMEANOR,2500,1,CASE0000001931,GUILTY,DIVERSION,2640,2021-05-14,2021-10-11,438,0,0,1,25,1,0,0,1
2021-04-15,VANDALISM,MISDEMEANOR,5000,0,CASE0000001932,PENDING,JAIL,1371,2021-05-15,2021-10-12,481,0,0,0,63,0,0,0,1
2021-04-16,BURGLARY,INFRACTION,1000,0,CASE0000001933,PENDING,PRISON,2264,2021-05-16,2021-10-13,572,0,1,0,66,0,1,0,0
2021-04-17,ASSAULT,MISDEMEANOR,5000,0,CASE0000001934,PLEA,JAIL,1602,2021-05-17,2021-10-14,490,0,0,0,44,1,1,1,0
2021-04-18,FRAUD,MISDEMEANOR,0,1,CASE0000001935,GUILTY,PROBATION,2786,2021-05-18,2021-10-15,501,0,0,1,64,1,1,0,1
2021-04-19,DUI,MISDEMEANOR,10000,1,CASE0000001936,GUILTY,PROBATION,2033,2021-05-19,2021-10-16,486,0,0,1,53,0,1,0,1
2021-04-20,DRUG_POSSESS,INFRACTION,1000,0,CASE0000001937,PLEA,JAIL,1479,2021-05-20,2021-10-17,373,1,1,0,92,1,1,0,1
2021-04-21,ASSAULT,MISDEMEANOR,10000,0,CASE0000001938,GUILTY,NONE,1790,2021-05-21,2021-10-18,310,0,0,0,26,1,0,0,0
2021-04-22,FRAUD,MISDEMEANOR,10000,1,CASE0000001939,DISMISSED,PROBATION,2938,2021-05-22,2021-10-19,439,1,1,0,36,1,0,0,0
2021-04-23,OTHER,INFRACTION,2500,1,CASE0000001940,PENDING,PROBATION,2474,2021-05-23,2021-10-20,608,1,0,0,17,1,1,0,0
2021-04-24,FRAUD,FELONY,10000,0,CASE0000001941,GUILTY,DIVERSION,1222,2021-05-24,2021-10-21,646,0,0,0,53,1,0,0,0
