demo_household_survey_year,demo_household_household_id_sample,demo_household_relationship_to_householder,demo_household_family_type_code,demo_household_marital_status,demo_household_number_of_children_u18,demo_household_multigenerational_flag,demo_household_single_parent_flag,demo_household_cohabiting_partner_flag,demo_household_household_income_ratio_poverty,demo_household_housing_cost_burden_pct,demo_household_crowding_persons_per_room,demo_household_vehicle_count_household,demo_household_internet_access_type,demo_household_language_spoken_at_home,demo_household_disability_status_household,demo_household_caregiving_hours_week,demo_household_childcare_cost_monthly,demo_household_eldercare_responsibility_flag,demo_household_sampling_stratum
2019,HH00001643,HOUSEHOLDER,MALE_HH_NO_SPOUSE,MARRIED,1,1,0,1,3.76,27.3,1.07,5,FIBER,OTHER,NONE,1,335,1,SMALL_TOWN
2020,HH00001644,SIBLING,FEMALE_HH_NO_SPOUSE,WIDOWED,5,1,0,0,5.38,26.2,1.05,3,DSL,OTHER,ONE_MEMBER,44,1595,1,SUBURBAN
2024,HH00001645,CHILD,MARRIED_COUPLE,WIDOWED,0,1,0,0,0.59,54.1,0.39,1,SATELLITE,KOREAN,NONE,56,2713,1,URBAN_CORE
2025,HH00001646,NONREL,MARRIED_COUPLE,SEPARATED,5,0,1,1,3.07,60.7,2.12,0,FIXED_WIRELESS,FRENCH,MULTIPLE_MEMBERS,27,1698,1,RURAL
2020,HH00001647,PARENT,NONFAMILY,WIDOWED,4,1,1,0,5.88,23.6,0.65,5,CABLE,FRENCH,MULTIPLE_MEMBERS,21,2982,1,SMALL_TOWN
2018,HH00001648,CHILD,NONFAMILY,SEPARATED,0,0,1,0,0.64,30.2,0.51,5,DSL,ARABIC,ONE_MEMBER,53,1734,0,URBAN_CORE
2025,HH00001649,PARENT,NONFAMILY,SEPARATED,3,0,0,0,2.54,26.1,1.23,3,NONE,VIETNAMESE,MULTIPLE_MEMBERS,7,2339,1,RURAL
2022,HH00001650,PARENT,MARRIED_COUPLE,DIVORCED,4,0,0,1,1.47,56.3,1.35,1,MOBILE_ONLY,CHINESE,NONE,50,120,0,SMALL_TOWN
2020,HH00001651,HOUSEHOLDER,FEMALE_HH_NO_SPOUSE,MARRIED,4,1,1,0,0.88,61.9,0.88,3,DSL,TAGALOG,ONE_MEMBER,47,1360,1,URBAN_CORE
2025,HH00001652,SIBLING,NONFAMILY,MARRIED,5,0,1,0,4.4,59.1,2.4,3,SATELLITE,ARABIC,NONE,58,1093,0,RURAL
2024,HH00001653,OTHER_REL,NONFAMILY,WIDOWED,1,0,1,1,0.57,5.8,0.67,0,FIXED_WIRELESS,FRENCH,NONE,21,2088,1,SUBURBAN
2024,HH00001654,OTHER_REL,NONFAMILY,MARRIED,1,1,0,1,5.5,15.4,1.56,0,DSL,SPANISH,ONE_MEMBER,10,880,1,URBAN_CORE
2020,HH00001655,OTHER_REL,MALE_HH_NO_SPOUSE,SEPARATED,5,1,0,1,5.71,58.7,1.64,4,CABLE,CHINESE,MULTIPLE_MEMBERS,54,2998,0,SMALL_TOWN
2018,HH00001656,HOUSEHOLDER,MARRIED_COUPLE,SEPARATED,4,0,0,0,3.57,36.5,1.74,2,FIBER,FRENCH,MULTIPLE_MEMBERS,0,274,0,SMALL_TOWN
2022,HH00001657,PARENT,MALE_HH_NO_SPOUSE,NEVER_MARRIED,0,0,1,1,3.8,27.6,2.05,0,SATELLITE,FRENCH,NONE,48,2674,0,RURAL
2020,HH00001658,HOUSEHOLDER,MARRIED_COUPLE,MARRIED,3,0,0,0,5.47,29.4,2.2,2,FIXED_WIRELESS,KOREAN,ONE_MEMBER,5,3161,0,SMALL_TOWN
2020,HH00001659,PARENT,FEMALE_HH_NO_SPOUSE,MARRIED,3,0,0,1,3.52,54.4,0.94,2,FIXED_WIRELESS,OTHER,ONE_MEMBER,21,1725,1,URBAN_CORE
2024,HH00001660,NONREL,MALE_HH_NO_SPOUSE,WIDOWED,1,0,1,1,1.41,53.7,2.47,3,MOBILE_ONLY,OTHER,MULTIPLE_MEMBERS,55,1354,0,URBAN_CORE
2025,HH00001661,OTHER_REL,NONFAMILY,WIDOWED,0,0,1,0,2.28,54.7,1.21,0,DSL,ENGLISH,NONE,1,3114,0,SUBURBAN
2019,HH00001662,OTHER_REL,MALE_HH_NO_SPOUSE,DIVORCED,0,0,0,1,3.04,55.9,2.03,2,SATELLITE,ENGLISH,MULTIPLE_MEMBERS,56,2143,1,URBAN_CORE
2021,HH00001663,HOUSEHOLDER,MALE_HH_NO_SPOUSE,WIDOWED,2,1,1,1,4.3,9.2,0.39,4,FIBER,ARABIC,ONE_MEMBER,25,671,1,RURAL
2024,HH00001664,NONREL,FEMALE_HH_NO_SPOUSE,SEPARATED,2,1,0,0,2.9,50.4,1.94,1,FIBER,ENGLISH,ONE_MEMBER,6,1209,0,URBAN_CORE
2021,HH00001665,PARENT,NONFAMILY,SEPARATED,2,0,0,1,5.7,41.7,2.13,2,FIXED_WIRELESS,OTHER,NONE,60,2749,0,SMALL_TOWN
2024,HH00001666,OTHER_REL,NONFAMILY,MARRIED,5,0,0,1,3.66,20.2,0.54,1,NONE,ENGLISH,MULTIPLE_MEMBERS,32,1071,0,RURAL
2024,HH00001667,SPOUSE,FEMALE_HH_NO_SPOUSE,NEVER_MARRIED,3,0,1,0,3.34,40.6,0.97,4,FIXED_WIRELESS,VIETNAMESE,NONE,15,1979,1,RURAL
2023,HH00001668,SPOUSE,NONFAMILY,MARRIED,3,0,0,1,4.7,46.0,1.29,1,FIBER,ENGLISH,ONE_MEMBER,12,1893,0,SMALL_TOWN
2019,HH00001669,OTHER_REL,FEMALE_HH_NO_SPOUSE,NEVER_MARRIED,4,1,1,0,1.39,39.3,1.98,5,CABLE,VIETNAMESE,MULTIPLE_MEMBERS,31,3047,1,URBAN_CORE
2024,HH00001670,CHILD,FEMALE_HH_NO_SPOUSE,WIDOWED,5,0,1,1,3.15,26.2,1.47,4,FIXED_WIRELESS,TAGALOG,MULTIPLE_MEMBERS,2,2670,1,SMALL_TOWN
2023,HH00001671,PARENT,NONFAMILY,DIVORCED,5,0,0,0,0.3,19.7,1.69,0,MOBILE_ONLY,ARABIC,ONE_MEMBER,20,1022,1,URBAN_CORE
2023,HH00001672,HOUSEHOLDER,MARRIED_COUPLE,DIVORCED,4,1,1,1,2.76,10.2,1.11,5,MOBILE_ONLY,KOREAN,NONE,30,2279,0,URBAN_CORE
2021,HH00001673,PARENT,MALE_HH_NO_SPOUSE,DIVORCED,3,1,0,0,1.09,8.4,2.21,0,SATELLITE,OTHER,MULTIPLE_MEMBERS,23,3050,0,URBAN_CORE
2018,HH00001674,HOUSEHOLDER,FEMALE_HH_NO_SPOUSE,WIDOWED,0,0,1,0,4.83,26.1,1.11,2,MOBILE_ONLY,VIETNAMESE,NONE,58,544,1,URBAN_CORE
2024,HH00001675,CHILD,MARRIED_COUPLE,NEVER_MARRIED,5,0,1,1,2.39,19.2,1.34,3,NONE,KOREAN,NONE,6,2340,1,URBAN_CORE
2022,HH00001676,OTHER_REL,MALE_HH_NO_SPOUSE,MARRIED,0,0,1,0,2.91,34.7,1.27,0,DSL,ARABIC,NONE,49,2855,0,URBAN_CORE
2020,HH00001677,OTHER_REL,NONFAMILY,DIVORCED,1,1,1,1,0.39,38.8,2.03,0,FIXED_WIRELESS,KOREAN,MULTIPLE_MEMBERS,38,496,0,RURAL
2021,HH00001678,OTHER_REL,MARRIED_COUPLE,MARRIED,2,0,0,0,0.39,27.8,2.11,0,NONE,VIETNAMESE,MULTIPLE_MEMBERS,54,1716,1,SMALL_TOWN
2020,HH00001679,PARENT,FEMALE_HH_NO_SPOUSE,DIVORCED,1,1,0,0,1.72,27.8,2.29,0,CABLE,KOREAN,ONE_MEMBER,43,924,0,RURAL
2019,HH00001680,CHILD,MARRIED_COUPLE,NEVER_MARRIED,5,0,1,1,4.26,49.9,0.81,5,MOBILE_ONLY,ARABIC,MULTIPLE_MEMBERS,7,2677,0,SUBURBAN
2024,HH00001681,HOUSEHOLDER,MALE_HH_NO_SPOUSE,WIDOWED,5,0,0,1,4.58,5.4,2.3,4,DSL,OTHER,MULTIPLE_MEMBERS,52,2771,0,SUBURBAN
2019,HH00001682,SIBLING,FEMALE_HH_NO_SPOUSE,NEVER_MARRIED,3,1,1,1,5.96,64.9,0.94,5,MOBILE_ONLY,TAGALOG,ONE_MEMBER,5,2902,1,SMALL_TOWN
2021,HH00001683,OTHER_REL,FEMALE_HH_NO_SPOUSE,NEVER_MARRIED,0,1,1,0,4.74,31.5,2.23,2,CABLE,ENGLISH,MULTIPLE_MEMBERS,13,2794,1,RURAL
2019,HH00001684,HOUSEHOLDER,MARRIED_COUPLE,SEPARATED,0,0,0,0,3.95,40.2,2.19,5,CABLE,ENGLISH,MULTIPLE_MEMBERS,19,2396,1,SUBURBAN
2021,HH00001685,CHILD,NONFAMILY,DIVORCED,4,1,1,1,4.27,19.6,1.3,4,DSL,CHINESE,MULTIPLE_MEMBERS,59,1572,1,RURAL
2018,HH00001686,PARENT,MALE_HH_NO_SPOUSE,NEVER_MARRIED,0,0,1,0,2.52,17.6,2.06,0,FIXED_WIRELESS,VIETNAMESE,ONE_MEMBER,1,60,1,SUBURBAN
2021,HH00001687,PARENT,FEMALE_HH_NO_SPOUSE,SEPARATED,3,1,0,1,5.8,45.4,1.94,4,MOBILE_ONLY,TAGALOG,ONE_MEMBER,13,2974,0,URBAN_CORE
2019,HH00001688,CHILD,MARRIED_COUPLE,MARRIED,2,0,1,0,3.78,63.4,0.4,3,MOBILE_ONLY,KOREAN,MULTIPLE_MEMBERS,34,2353,1,SMALL_TOWN
2018,HH00001689,NONREL,NONFAMILY,NEVER_MARRIED,1,1,0,1,0.31,59.5,0.36,3,FIBER,KOREAN,MULTIPLE_MEMBERS,24,610,0,RURAL
2023,HH00001690,PARENT,MALE_HH_NO_SPOUSE,WIDOWED,5,1,0,0,2.22,60.9,0.49,0,MOBILE_ONLY,SPANISH,NONE,46,2788,1,RURAL
2025,HH00001691,NONREL,FEMALE_HH_NO_SPOUSE,SEPARATED,0,0,0,1,1.02,35.5,2.39,2,DSL,VIETNAMESE,NONE,17,90,0,RURAL
2018,HH00001692,SPOUSE,FEMALE_HH_NO_SPOUSE,WIDOWED,0,0,1,1,1.57,26.5,1.87,5,DSL,ARABIC,NONE,39,2333,1,SUBURBAN
2021,HH00001693,OTHER_REL,MARRIED_COUPLE,SEPARATED,3,1,0,0,3.48,51.0,1.21,1,FIBER,OTHER,ONE_MEMBER,7,1681,1,SMALL_TOWN
2020,HH00001694,SIBLING,NONFAMILY,DIVORCED,3,0,0,0,2.75,37.5,0.79,2,DSL,SPANISH,NONE,5,376,1,URBAN_CORE
2020,HH00001695,CHILD,MARRIED_COUPLE,MARRIED,3,0,0,1,2.82,53.8,2.39,3,MOBILE_ONLY,OTHER,ONE_MEMBER,27,3076,0,SUBURBAN
2019,HH00001696,SIBLING,NONFAMILY,WIDOWED,4,0,0,1,2.7,46.9,0.84,3,SATELLITE,TAGALOG,NONE,8,273,1,SUBURBAN
2024,HH00001697,CHILD,NONFAMILY,NEVER_MARRIED,0,1,0,1,1.36,26.8,1.5,2,NONE,FRENCH,MULTIPLE_MEMBERS,24,1395,1,RURAL
2024,HH00001698,SIBLING,MALE_HH_NO_SPOUSE,MARRIED,1,1,1,0,0.82,9.1,0.83,0,FIXED_WIRELESS,KOREAN,ONE_MEMBER,6,1747,0,SUBURBAN
2024,HH00001699,HOUSEHOLDER,MARRIED_COUPLE,MARRIED,1,0,0,0,2.72,22.7,1.9,4,FIBER,OTHER,MULTIPLE_MEMBERS,34,2621,0,URBAN_CORE
2023,HH00001700,CHILD,FEMALE_HH_NO_SPOUSE,NEVER_MARRIED,1,1,0,0,1.76,54.8,0.68,3,NONE,SPANISH,ONE_MEMBER,15,2867,1,SMALL_TOWN
2021,HH00001701,PARENT,FEMALE_HH_NO_SPOUSE,WIDOWED,4,0,0,1,1.99,32.7,1.61,3,FIXED_WIRELESS,FRENCH,NONE,19,1357,1,SUBURBAN
2020,HH00001702,SIBLING,MALE_HH_NO_SPOUSE,WIDOWED,2,0,1,0,0.81,54.3,1.73,1,FIBER,VIETNAMESE,NONE,6,1967,0,SUBURBAN
2024,HH00001703,HOUSEHOLDER,NONFAMILY,DIVORCED,5,0,1,0,4.71,46.9,2.42,4,DSL,ENGLISH,MULTIPLE_MEMBERS,17,2685,1,RURAL
2021,HH00001704,HOUSEHOLDER,MALE_HH_NO_SPOUSE,SEPARATED,4,0,0,0,0.56,23.5,1.63,2,DSL,ENGLISH,MULTIPLE_MEMBERS,18,1684,0,SUBURBAN
2020,HH00001705,NONREL,MALE_HH_NO_SPOUSE,MARRIED,5,1,1,1,4.27,31.5,1.37,3,FIXED_WIRELESS,KOREAN,ONE_MEMBER,1,2118,1,SMALL_TOWN
2018,HH00001706,OTHER_REL,MARRIED_COUPLE,MARRIED,0,0,0,1,3.87,44.4,1.16,5,NONE,VIETNAMESE,NONE,28,590,0,URBAN_CORE
2025,HH00001707,HOUSEHOLDER,NONFAMILY,DIVORCED,5,0,0,1,0.46,57.6,0.53,4,CABLE,OTHER,MULTIPLE_MEMBERS,27,1284,0,SUBURBAN
2025,HH00001708,PARENT,FEMALE_HH_NO_SPOUSE,SEPARATED,4,1,1,1,5.01,7.4,1.89,2,SATELLITE,SPANISH,ONE_MEMBER,14,1512,0,URBAN_CORE
2021,HH00001709,HOUSEHOLDER,MARRIED_COUPLE,SEPARATED,5,1,1,1,3.53,64.5,0.84,4,FIXED_WIRELESS,TAGALOG,MULTIPLE_MEMBERS,54,1647,1,SUBURBAN
2024,HH00001710,SIBLING,FEMALE_HH_NO_SPOUSE,SEPARATED,5,1,0,0,4.37,29.4,0.99,1,DSL,ARABIC,MULTIPLE_MEMBERS,29,1541,0,RURAL
2020,HH00001711,NONREL,MALE_HH_NO_SPOUSE,NEVER_MARRIED,3,0,0,0,3.6,12.8,0.33,3,FIXED_WIRELESS,ARABIC,ONE_MEMBER,3,1135,1,SUBURBAN
2022,HH00001712,PARENT,NONFAMILY,DIVORCED,1,1,1,0,1.61,24.9,1.75,3,FIXED_WIRELESS,ARABIC,ONE_MEMBER,7,916,1,RURAL
2019,HH00001713,OTHER_REL,FEMALE_HH_NO_SPOUSE,NEVER_MARRIED,0,0,0,0,1.96,52.7,1.97,1,DSL,VIETNAMESE,NONE,18,1789,0,SMALL_TOWN
2019,HH00001714,CHILD,FEMALE_HH_NO_SPOUSE,SEPARATED,0,1,1,0,5.98,39.5,0.51,1,MOBILE_ONLY,FRENCH,MULTIPLE_MEMBERS,29,1280,1,RURAL
2021,HH00001715,PARENT,MALE_HH_NO_SPOUSE,NEVER_MARRIED,5,1,0,1,4.88,11.7,0.6,0,CABLE,FRENCH,NONE,25,2213,1,SMALL_TOWN
2022,HH00001716,CHILD,NONFAMILY,MARRIED,5,0,0,1,5.06,28.3,2.11,2,MOBILE_ONLY,VIETNAMESE,ONE_MEMBER,8,1668,1,SMALL_TOWN
2018,HH00001717,CHILD,MALE_HH_NO_SPOUSE,NEVER_MARRIED,5,1,0,0,1.7,8.3,1.92,3,MOBILE_ONLY,CHINESE,ONE_MEMBER,42,829,0,URBAN_CORE
2019,HH00001718,CHILD,FEMALE_HH_NO_SPOUSE,NEVER_MARRIED,0,0,0,1,4.74,9.0,0.57,4,FIBER,OTHER,ONE_MEMBER,59,1161,1,SUBURBAN
2024,HH00001719,CHILD,MARRIED_COUPLE,WIDOWED,0,0,0,1,2.19,18.3,1.23,1,CABLE,FRENCH,NONE,27,2223,0,RURAL
2021,HH00001720,NONREL,NONFAMILY,DIVORCED,2,1,1,1,2.11,26.1,0.99,0,DSL,SPANISH,ONE_MEMBER,6,322,0,SMALL_TOWN
2023,HH00001721,OTHER_REL,NONFAMILY,SEPARATED,4,1,0,1,2.02,46.6,0.66,1,FIXED_WIRELESS,CHINESE,NONE,32,571,1,SUBURBAN
2019,HH00001722,NONREL,NONFAMILY,DIVORCED,0,0,0,0,0.83,6.0,1.26,1,SATELLITE,OTHER,ONE_MEMBER,54,2217,1,SMALL_TOWN
2021,HH00001723,PARENT,MALE_HH_NO_SPOUSE,MARRIED,2,1,0,1,0.8,23.9,2.17,5,FIBER,TAGALOG,NONE,49,948,0,RURAL
2023,HH00001724,NONREL,MALE_HH_NO_SPOUSE,SEPARATED,4,1,1,1,4.22,26.5,2.1,5,MOBILE_ONLY,VIETNAMESE,MULTIPLE_MEMBERS,3,1608,0,RURAL
2025,HH00001725,OTHER_REL,MARRIED_COUPLE,MARRIED,4,0,1,1,3.14,23.6,1.59,3,MOBILE_ONLY,ENGLISH,NONE,7,3098,0,RURAL
2022,HH00001726,OTHER_REL,MARRIED_COUPLE,NEVER_MARRIED,5,0,0,1,4.9,13.5,1.53,2,FIXED_WIRELESS,TAGALOG,NONE,50,149,0,SUBURBAN
2020,HH00001727,SPOUSE,MARRIED_COUPLE,WIDOWED,2,0,1,0,4.75,56.7,1.74,5,CABLE,OTHER,NONE,33,2639,0,SUBURBAN
2024,HH00001728,NONREL,MARRIED_COUPLE,SEPARATED,3,0,1,0,2.19,24.3,2.45,3,FIBER,OTHER,ONE_MEMBER,9,671,0,RURAL
2025,HH00001729,SPOUSE,NONFAMILY,MARRIED,5,0,0,0,0.98,55.7,2.11,4,SATELLITE,SPANISH,NONE,35,1080,1,RURAL
2024,HH00001730,NONREL,MALE_HH_NO_SPOUSE,NEVER_MARRIED,3,0,0,0,1.81,16.4,0.77,1,CABLE,SPANISH,MULTIPLE_MEMBERS,28,2330,1,RURAL
2020,HH00001731,NONREL,NONFAMILY,SEPARATED,0,1,1,1,3.37,48.4,1.33,5,FIBER,OTHER,NONE,42,1735,0,URBAN_CORE
2023,HH00001732,HOUSEHOLDER,MARRIED_COUPLE,SEPARATED,5,0,0,1,4.85,17.0,1.94,4,MOBILE_ONLY,SPANISH,NONE,3,2582,1,SUBURBAN
2024,HH00001733,NONREL,MARRIED_COUPLE,DIVORCED,2,0,0,1,2.79,25.5,2.17,4,FIXED_WIRELESS,ARABIC,ONE_MEMBER,34,1855,0,SUBURBAN
2024,HH00001734,SIBLING,MARRIED_COUPLE,SEPARATED,2,1,0,0,3.64,45.6,0.49,1,MOBILE_ONLY,VIETNAMESE,MULTIPLE_MEMBERS,27,2133,0,SUBURBAN
2020,HH00001735,SIBLING,NONFAMILY,MARRIED,3,1,1,1,3.41,37.9,1.83,5,SATELLITE,SPANISH,ONE_MEMBER,21,2913,0,SMALL_TOWN
2020,HH00001736,OTHER_REL,NONFAMILY,WIDOWED,2,1,0,1,1.45,21.0,0.64,5,FIXED_WIRELESS,FRENCH,MULTIPLE_MEMBERS,60,247,1,SUBURBAN
2018,HH00001737,SIBLING,FEMALE_HH_NO_SPOUSE,SEPARATED,2,0,1,1,2.75,57.9,0.53,2,DSL,OTHER,MULTIPLE_MEMBERS,57,910,0,URBAN_CORE
2021,HH00001738,HOUSEHOLDER,MALE_HH_NO_SPOUSE,MARRIED,0,1,0,0,4.05,33.3,2.16,4,SATELLITE,SPANISH,MULTIPLE_MEMBERS,52,2793,0,URBAN_CORE
2018,HH00001739,SIBLING,MALE_HH_NO_SPOUSE,NEVER_MARRIED,0,0,0,1,0.49,52.3,2.03,4,NONE,SPANISH,MULTIPLE_MEMBERS,50,1081,1,SMALL_TOWN
2025,HH00001740,PARENT,MARRIED_COUPLE,NEVER_MARRIED,2,1,0,0,3.69,56.7,1.94,4,FIBER,VIETNAMESE,MULTIPLE_MEMBERS,25,2980,0,SUBURBAN
2020,HH00001741,NONREL,MALE_HH_NO_SPOUSE,SEPARATED,1,0,1,1,5.42,32.0,0.35,5,DSL,FRENCH,MULTIPLE_MEMBERS,5,2863,0,URBAN_CORE
2024,HH00001742,OTHER_REL,MARRIED_COUPLE,WIDOWED,1,1,0,1,5.5,25.0,0.87,1,DSL,ENGLISH,ONE_MEMBER,23,261,0,SMALL_TOWN
2020,HH00001743,OTHER_REL,MALE_HH_NO_SPOUSE,SEPARATED,2,1,1,0,5.14,38.2,1.25,2,FIXED_WIRELESS,TAGALOG,MULTIPLE_MEMBERS,3,2306,1,SMALL_TOWN
2022,HH00001744,SPOUSE,MARRIED_COUPLE,DIVORCED,3,1,0,1,1.47,9.9,2.24,1,FIBER,OTHER,MULTIPLE_MEMBERS,45,976,0,URBAN_CORE
2019,HH00001745,NONREL,MALE_HH_NO_SPOUSE,SEPARATED,0,0,1,1,5.18,46.0,1.45,1,CABLE,ENGLISH,MULTIPLE_MEMBERS,15,3134,0,URBAN_CORE
2020,HH00001746,OTHER_REL,FEMALE_HH_NO_SPOUSE,DIVORCED,5,0,1,0,0.85,50.3,1.4,2,DSL,FRENCH,NONE,6,940,1,SMALL_TOWN
2018,HH00001747,CHILD,FEMALE_HH_NO_SPOUSE,DIVORCED,1,0,1,0,2.07,11.4,0.31,4,NONE,VIETNAMESE,ONE_MEMBER,6,1135,0,SMALL_TOWN
2025,HH00001748,OTHER_REL,MARRIED_COUPLE,DIVORCED,5,1,1,1,2.5,22.8,2.13,0,MOBILE_ONLY,CHINESE,NONE,36,1349,0,RURAL
2023,HH00001749,OTHER_REL,NONFAMILY,DIVORCED,0,1,0,1,1.39,51.0,1.59,2,SATELLITE,VIETNAMESE,ONE_MEMBER,60,847,1,URBAN_CORE
2018,HH00001750,OTHER_REL,MARRIED_COUPLE,DIVORCED,2,1,1,0,5.27,24.0,1.12,2,SATELLITE,VIETNAMESE,NONE,3,986,0,SMALL_TOWN
2024,HH00001751,SIBLING,MALE_HH_NO_SPOUSE,NEVER_MARRIED,0,1,0,0,4.47,41.8,0.65,3,CABLE,CHINESE,ONE_MEMBER,59,588,0,SMALL_TOWN
2023,HH00001752,HOUSEHOLDER,FEMALE_HH_NO_SPOUSE,SEPARATED,5,1,1,1,4.34,41.1,1.22,5,MOBILE_ONLY,OTHER,NONE,22,1359,1,URBAN_CORE
2024,HH00001753,NONREL,NONFAMILY,SEPARATED,1,1,0,1,5.58,20.6,0.83,5,DSL,SPANISH,ONE_MEMBER,31,1571,1,URBAN_CORE
2018,HH00001754,HOUSEHOLDER,MARRIED_COUPLE,DIVORCED,2,1,0,1,4.61,50.9,1.29,0,MOBILE_ONLY,ENGLISH,MULTIPLE_MEMBERS,53,2148,0,RURAL
2022,HH00001755,PARENT,MALE_HH_NO_SPOUSE,DIVORCED,2,1,0,0,2.68,34.6,0.97,0,CABLE,KOREAN,MULTIPLE_MEMBERS,54,1054,0,URBAN_CORE
2018,HH00001756,CHILD,FEMALE_HH_NO_SPOUSE,DIVORCED,2,0,0,0,0.97,12.2,0.4,0,SATELLITE,CHINESE,NONE,20,643,1,RURAL
2023,HH00001757,CHILD,FEMALE_HH_NO_SPOUSE,SEPARATED,0,1,1,0,5.0,11.1,2.48,1,NONE,SPANISH,NONE,10,2324,0,SMALL_TOWN
2021,HH00001758,HOUSEHOLDER,MALE_HH_NO_SPOUSE,DIVORCED,3,1,0,1,4.34,60.0,1.29,5,NONE,ENGLISH,ONE_MEMBER,15,877,0,SUBURBAN
2023,HH00001759,SIBLING,MALE_HH_NO_SPOUSE,DIVORCED,1,0,0,1,3.71,27.9,2.09,3,SATELLITE,FRENCH,MULTIPLE_MEMBERS,39,2835,1,SMALL_TOWN
2021,HH00001760,OTHER_REL,MALE_HH_NO_SPOUSE,WIDOWED,4,0,0,0,4.52,38.2,0.56,4,FIBER,FRENCH,NONE,20,3011,0,SMALL_TOWN
2025,HH00001761,PARENT,MARRIED_COUPLE,SEPARATED,1,0,1,0,4.58,43.5,1.64,5,DSL,TAGALOG,ONE_MEMBER,54,219,1,URBAN_CORE
2022,HH00001762,OTHER_REL,FEMALE_HH_NO_SPOUSE,WIDOWED,1,0,0,0,4.51,48.4,1.45,0,FIXED_WIRELESS,VIETNAMESE,MULTIPLE_MEMBERS,4,937,0,SMALL_TOWN
2021,HH00001763,PARENT,MARRIED_COUPLE,MARRIED,4,0,0,1,2.83,29.8,2.4,4,SATELLITE,ENGLISH,MULTIPLE_MEMBERS,46,2565,0,URBAN_CORE
2023,HH00001764,CHILD,MALE_HH_NO_SPOUSE,WIDOWED,5,1,1,0,3.3,34.3,2.07,0,FIXED_WIRELESS,CHINESE,MULTIPLE_MEMBERS,10,2290,0,SUBURBAN
2022,HH00001765,PARENT,MARRIED_COUPLE,WIDOWED,1,1,0,0,4.86,48.8,1.21,4,FIBER,ENGLISH,NONE,43,2994,0,RURAL
2022,HH00001766,OTHER_REL,MALE_HH_NO_SPOUSE,MARRIED,2,1,0,1,5.59,44.5,2.05,1,MOBILE_ONLY,OTHER,ONE_MEMBER,58,164,1,URBAN_CORE
2022,HH00001767,SPOUSE,MARRIED_COUPLE,WIDOWED,2,1,0,0,3.19,42.1,1.2,0,MOBILE_ONLY,ENGLISH,MULTIPLE_MEMBERS,53,2050,0,URBAN_CORE
2023,HH00001768,CHILD,MARRIED_COUPLE,WIDOWED,0,1,1,0,4.22,28.3,1.97,0,DSL,FRENCH,ONE_MEMBER,23,1645,0,RURAL
2023,HH00001769,NONREL,NONFAMILY,DIVORCED,4,1,0,0,3.14,62.9,0.94,3,CABLE,VIETNAMESE,ONE_MEMBER,34,1916,0,URBAN_CORE
2021,HH00001770,HOUSEHOLDER,MALE_HH_NO_SPOUSE,MARRIED,2,1,0,0,2.62,16.1,1.12,4,DSL,TAGALOG,ONE_MEMBER,46,726,1,URBAN_CORE
2024,HH00001771,NONREL,MARRIED_COUPLE,DIVORCED,4,0,1,0,4.73,12.0,1.63,0,SATELLITE,TAGALOG,ONE_MEMBER,47,1154,0,URBAN_CORE
2023,HH00001772,PARENT,MALE_HH_NO_SPOUSE,NEVER_MARRIED,2,0,1,0,1.06,22.2,1.49,5,NONE,TAGALOG,ONE_MEMBER,25,2412,1,RURAL
2020,HH00001773,CHILD,NONFAMILY,SEPARATED,1,1,1,0,2.78,20.1,1.17,0,FIXED_WIRELESS,OTHER,MULTIPLE_MEMBERS,28,1823,0,SUBURBAN
2024,HH00001774,NONREL,FEMALE_HH_NO_SPOUSE,WIDOWED,4,0,0,0,3.61,62.7,2.36,1,FIXED_WIRELESS,ARABIC,MULTIPLE_MEMBERS,58,129,1,RURAL
2021,HH00001775,SIBLING,FEMALE_HH_NO_SPOUSE,NEVER_MARRIED,2,1,1,0,4.31,5.5,1.41,4,CABLE,ARABIC,MULTIPLE_MEMBERS,14,80,1,RURAL
2022,HH00001776,SIBLING,FEMALE_HH_NO_SPOUSE,MARRIED,3,1,1,1,5.33,57.8,1.89,5,FIXED_WIRELESS,ENGLISH,NONE,6,162,0,RURAL
2019,HH00001777,OTHER_REL,FEMALE_HH_NO_SPOUSE,NEVER_MARRIED,4,0,0,1,1.14,29.4,1.22,0,MOBILE_ONLY,FRENCH,NONE,16,1507,1,SMALL_TOWN
2025,HH00001778,SPOUSE,FEMALE_HH_NO_SPOUSE,MARRIED,4,0,0,0,2.6,39.0,1.89,2,DSL,KOREAN,NONE,36,1704,1,SMALL_TOWN
2021,HH00001779,OTHER_REL,MARRIED_COUPLE,MARRIED,5,0,1,1,1.52,46.6,2.04,1,DSL,SPANISH,MULTIPLE_MEMBERS,7,3172,1,URBAN_CORE
2019,HH00001780,HOUSEHOLDER,FEMALE_HH_NO_SPOUSE,MARRIED,3,1,1,1,3.38,7.7,1.5,4,DSL,TAGALOG,NONE,40,1081,1,URBAN_CORE
2021,HH00001781,SIBLING,FEMALE_HH_NO_SPOUSE,WIDOWED,4,1,0,1,1.39,36.1,0.37,3,DSL,VIETNAMESE,NONE,0,2782,0,SMALL_TOWN
2024,HH00001782,NONREL,NONFAMILY,MARRIED,0,1,0,0,1.59,7.4,1.41,2,CABLE,FRENCH,ONE_MEMBER,31,977,1,RURAL
