trans_air_flight_date,trans_air_airport_iata_code,trans_air_carrier_code,trans_air_flight_number_hash,trans_air_scheduled_departure_local,trans_air_actual_departure_local,trans_air_departure_delay_minutes,trans_air_scheduled_arrival_local,trans_air_actual_arrival_local,trans_air_arrival_delay_minutes,trans_air_cancellation_flag,trans_air_diversion_flag,trans_air_taxi_out_minutes,trans_air_taxi_in_minutes,trans_air_airborne_time_minutes,trans_air_seat_capacity,trans_air_passengers_enplaned,trans_air_baggage_mishandled_rate,trans_air_cisf_security_wait_time_minutes,trans_air_gate_utilization_pct
2021-11-18,COK,UK,FL86186C59B8BE,2021-11-18 16:53,2021-11-18 17:20,27,2021-11-18 18:19,2021-11-18 18:36,17,N,N,4,15,67,330,311,3.47,39,57.78
2020-04-15,AMD,I5,FLF0387A660BB2,2020-04-15 21:39,2020-04-15 21:39,0,2020-04-16 00:49,2020-04-16 01:20,31,N,N,24,12,154,158,123,1.19,30,79.46
2019-03-10,GAU,G8,FLC472D3F46600,2019-03-10 07:37,2019-03-10 07:45,8,2019-03-10 10:54,2019-03-10 11:29,35,N,N,30,10,157,77,76,4.73,32,74.89
2026-01-11,BLR,I5,FL377614763F3F,2026-01-11 09:02,2026-01-11 09:46,44,2026-01-11 10:13,2026-01-11 10:43,30,N,N,6,10,55,161,149,1.9,21,72.13
2019-03-27,HYD,AI,FLFF90EFCD20BB,2019-03-27 08:57,2019-03-27 09:15,18,2019-03-27 10:26,2019-03-27 10:24,-2,N,N,4,4,81,202,182,3.22,20,60.91
2020-12-16,AMD,QP,FL2108AA032FFD,2020-12-16 18:16,2020-12-16 18:23,7,2020-12-16 21:27,2020-12-16 21:15,-12,N,N,14,12,165,141,131,2.09,10,52.93
2020-08-29,HYD,6E,FL01E11B37F18B,2020-08-29 16:14,2020-08-29 15:54,-20,2020-08-29 20:04,2020-08-29 19:57,-7,N,N,26,6,198,149,139,0.07,9,81.53
2020-05-25,IXB,S5,FL728E380A5F14,2020-05-25 21:13,2020-05-25 21:29,16,2020-05-25 22:34,2020-05-25 22:46,12,N,N,19,2,60,139,77,2.29,19,72.36
2021-01-11,PNQ,AI,FLCEA66F712090,2021-01-11 15:08,2021-01-11 15:22,14,2021-01-11 16:47,2021-01-11 17:19,32,N,N,12,13,74,236,223,4.0,15,57.07
2020-11-06,JAI,6E,FL8D43E1388E83,2020-11-06 18:01,2020-11-06 17:41,-20,2020-11-06 20:59,2020-11-06 20:51,-8,N,N,13,2,163,221,189,1.07,20,58.68
2021-06-19,HYD,QP,FL040C5D812D9E,2021-06-19 16:19,2021-06-19 16:35,16,2021-06-19 20:17,2021-06-19 20:27,10,N,N,28,6,204,267,227,4.01,25,72.56
2024-02-07,DEL,I5,FLB387B2AC02A8,2024-02-07 17:07,2024-02-07 17:11,4,2024-02-07 19:45,2024-02-07 19:59,14,N,N,27,18,113,222,216,1.41,26,90.99
2020-11-08,AMD,I5,FL30459C74A532,2020-11-08 22:05,2020-11-08 22:30,25,2020-11-08 23:38,2020-11-08 23:38,0,N,N,13,13,67,111,94,4.69,8,64.93
2022-03-06,JAI,S5,FLD48B55F89314,2022-03-06 20:27,2022-03-06 20:07,-20,2022-03-07 00:13,2022-03-07 00:10,-3,N,N,30,13,183,256,251,4.65,15,69.08
2020-08-06,LKO,I5,FL3324B7C1C9C2,2020-08-06 11:00,2020-08-06 11:46,46,2020-08-06 13:06,2020-08-06 14:05,59,N,N,13,10,103,361,357,7.63,15,61.08
2020-02-22,IXC,I5,FLC3E55F6D15FE,2020-02-22 17:41,2020-02-22 17:33,-8,2020-02-22 20:00,2020-02-22 20:15,15,N,N,6,16,117,142,125,7.97,1,55.76
2020-10-13,COK,UK,FLAF4DDB3C90D7,2020-10-13 08:14,2020-10-13 08:03,-11,2020-10-13 09:31,2020-10-13 09:01,-30,N,N,18,3,56,244,229,5.4,30,68.27
2024-07-10,DEL,UK,FLB267F6952063,2024-07-10 16:58,2024-07-10 17:04,6,2024-07-10 18:14,2024-07-10 18:21,7,N,N,14,15,47,96,95,0.66,8,72.99
2023-11-01,CCU,UK,FL3661AD7B434A,2023-11-01 06:52,2023-11-01 07:34,42,2023-11-01 09:52,2023-11-01 10:55,63,N,N,9,14,157,168,127,2.29,19,65.63
2025-03-08,PNQ,G8,FL2A6CB72F0BBD,2025-03-08 07:40,2025-03-08 07:28,-12,2025-03-08 09:11,2025-03-08 08:53,-18,N,N,13,10,68,370,282,2.91,29,66.33
2023-09-03,CCU,SG,FLC1B06B56733F,2023-09-03 20:35,2023-09-03 20:35,0,2023-09-03 23:02,2023-09-03 22:34,-28,N,N,12,10,125,79,57,2.02,19,100.0
2024-04-09,TRV,G8,FL4F56A496C6A9,2024-04-09 17:31,2024-04-09 17:47,16,2024-04-09 19:45,2024-04-09 19:54,9,N,N,27,7,100,83,73,0.0,11,77.75
2021-08-15,GAU,I5,FLD5637FA8EB16,2021-08-15 09:17,2021-08-15 09:07,-10,2021-08-15 12:15,2021-08-15 11:45,-30,N,N,16,8,154,209,179,0.0,24,69.22
2024-03-02,MAA,6E,FL3284432EA6D4,2024-03-02 15:40,2024-03-02 15:20,-20,2024-03-02 16:50,2024-03-02 16:20,-30,N,N,13,8,49,258,243,4.15,5,34.04
2022-05-30,IXB,QP,FLABDFBD07C021,2022-05-30 11:37,2022-05-30 11:17,-20,2022-05-30 14:39,2022-05-30 14:18,-21,N,N,14,5,163,274,189,6.41,6,72.09
2024-06-29,DEL,AI,FLC6C463310FAE,2024-06-29 21:56,2024-06-29 22:25,29,2024-06-30 01:00,2024-06-30 01:49,49,N,N,21,13,150,174,148,0.78,15,84.77
2020-05-08,JAI,UK,FL4A7B1C142D1C,2020-05-08 17:21,2020-05-08 17:28,7,2020-05-08 20:20,2020-05-08 20:32,12,N,N,4,20,155,306,303,5.13,21,78.18
2019-03-21,AMD,UK,FL60EBEF0073FB,2019-03-21 17:24,2019-03-21 17:24,0,2019-03-21 20:33,2019-03-21 20:55,22,N,N,14,7,168,365,279,4.99,4,46.8
2020-06-28,IXC,G8,FL1A83C86602C6,2020-06-28 11:04,2020-06-28 10:44,-20,2020-06-28 12:47,2020-06-28 12:17,-30,N,N,21,13,69,271,234,2.78,32,74.01
2026-01-13,AMD,S5,FLB6FA645702B0,2026-01-13 09:48,2026-01-13 09:53,5,2026-01-13 12:39,2026-01-13 12:45,6,N,Y,4,8,159,100,94,7.3,8,61.97
2020-07-30,IXC,AI,FL48FA94E81589,2020-07-30 18:06,2020-07-30 18:08,2,2020-07-30 21:37,2020-07-30 21:51,14,N,N,21,10,180,204,202,5.62,42,68.43
2019-04-17,TRV,SG,FLC8D899D50F09,2019-04-17 14:26,2019-04-17 14:06,-20,2019-04-17 17:27,2019-04-17 17:41,14,N,N,16,16,149,144,98,5.46,19,62.37
2024-04-20,BLR,SG,FL21D11CFDEBE7,2024-04-20 12:32,2024-04-20 12:55,23,2024-04-20 14:16,2024-04-20 14:27,11,N,N,12,13,79,190,162,3.0,19,71.87
2024-06-29,GOI,SG,FL0755617F749D,2024-06-29 09:48,2024-06-29 09:54,6,2024-06-29 11:27,2024-06-29 11:54,27,N,N,26,7,66,286,240,4.07,24,58.75
2022-11-24,PNQ,SG,FLCED9A3C7EE06,2022-11-24 10:54,2022-11-24 10:34,-20,2022-11-24 12:52,2022-11-24 13:07,15,N,N,18,8,92,117,105,0.12,36,87.29
2025-08-30,BOM,SG,FL7BBFF689818F,2025-08-30 08:22,2025-08-30 09:20,58,2025-08-30 11:40,2025-08-30 12:01,21,N,N,20,17,161,145,105,5.08,6,52.41
2022-12-15,IXC,AI,FLBEA08CE97168,2022-12-15 18:19,2022-12-15 18:44,25,2022-12-15 21:57,2022-12-15 22:36,39,N,N,13,10,195,305,251,5.37,10,70.11
2020-11-17,IXC,G8,FL6930A2850039,2020-11-17 14:01,2020-11-17 14:14,13,2020-11-17 15:58,2020-11-17 16:22,24,N,N,4,16,97,178,165,3.09,4,69.87
2020-11-22,PNQ,S5,FLD78B3441A0B0,2020-11-22 16:01,2020-11-22 16:23,22,2020-11-22 19:15,2020-11-22 19:46,31,N,N,18,8,168,87,78,3.27,17,69.21
2024-07-26,JAI,QP,FL1EE4B9C67E89,2024-07-26 21:20,2024-07-26 21:47,27,2024-07-26 22:28,2024-07-26 22:53,25,N,N,8,5,55,224,214,1.95,13,69.01
2024-02-12,DEL,QP,FL324DE5AE22A9,2024-02-12 19:25,2024-02-12 19:14,-11,2024-02-12 22:58,2024-02-12 22:56,-2,N,N,5,15,193,133,90,3.29,0,50.55
2020-07-08,LKO,SG,FL812D37F46E9D,2020-07-08 20:41,2020-07-08 20:33,-8,2020-07-08 23:40,2020-07-08 23:38,-2,N,N,19,2,158,199,175,1.9,32,66.55
2019-07-13,DEL,SG,FL1CD34A7BD26C,2019-07-13 07:07,2019-07-13 07:31,24,2019-07-13 09:40,2019-07-13 10:02,22,N,N,19,5,129,276,181,3.11,32,76.42
2024-02-07,DEL,QP,FL6C15DB17D895,2024-02-07 11:50,2024-02-07 12:35,45,2024-02-07 14:31,2024-02-07 15:18,47,N,N,7,9,145,311,219,2.26,7,68.27
2019-04-20,TRV,G8,FL6C6BF3DAEC13,2019-04-20 17:08,2019-04-20 17:12,4,2019-04-20 20:39,2019-04-20 20:50,11,N,N,24,11,176,349,281,0.57,29,63.03
2020-05-06,MAA,I5,FLA91629714A87,2020-05-06 17:26,2020-05-06 17:57,31,2020-05-06 19:32,2020-05-06 19:55,23,N,N,12,6,108,334,275,0.0,36,74.93
2025-04-22,CCU,QP,FLF7FD23E24E46,2025-04-22 09:32,2025-04-22 09:53,21,2025-04-22 13:19,2025-04-22 13:56,37,N,N,26,19,182,80,72,5.3,38,75.73
2023-07-07,GOI,S5,FL5006FDB5105E,2023-07-07 08:22,2023-07-07 09:01,39,2023-07-07 11:50,2023-07-07 12:14,24,N,N,13,2,193,125,117,3.44,10,69.03
2019-08-26,HYD,6E,FLB913D6774B2F,2019-08-26 06:51,2019-08-26 06:37,-14,2019-08-26 09:55,2019-08-26 09:42,-13,N,N,22,6,156,299,296,4.08,28,71.47
2025-11-05,IXB,AI,FL7DDC0B3ED538,2025-11-05 18:31,2025-11-05 18:24,-7,2025-11-05 20:21,2025-11-05 20:29,8,N,N,15,2,93,302,224,4.16,28,55.8
2025-07-07,BLR,S5,FL38E74FBB132C,2025-07-07 17:44,2025-07-07 18:14,30,2025-07-07 19:06,2025-07-07 19:28,22,N,N,10,12,60,263,241,0.0,23,76.97
2020-01-07,JAI,SG,FL9664A99981CF,2020-01-07 14:40,2020-01-07 14:20,-20,2020-01-07 18:28,2020-01-07 18:49,21,N,N,17,2,209,356,294,0.61,14,82.84
2019-09-06,TRV,AI,FL80A0579B2158,2019-09-06 14:57,2019-09-06 14:50,-7,2019-09-06 18:42,2019-09-06 18:38,-4,N,N,24,8,193,320,309,2.97,15,78.85
2021-03-06,AMD,SG,FLC70D0A0E6D93,2021-03-06 10:15,2021-03-06 10:53,38,2021-03-06 13:39,2021-03-06 13:48,9,N,N,13,8,183,321,265,3.99,34,99.36
2021-01-30,JAI,SG,FL7BC0DCAE8BDA,2021-01-30 17:42,2021-01-30 17:58,16,2021-01-30 18:52,2021-01-30 18:56,4,N,N,23,2,45,106,92,5.39,39,83.52
2019-12-11,MAA,I5,FL626A6D81A0B2,2019-12-11 13:38,2019-12-11 13:44,6,2019-12-11 16:45,2019-12-11 16:30,-15,N,N,21,9,157,366,362,3.33,15,55.0
2025-02-06,IXB,AI,FL0E74FBDC16BA,2025-02-06 11:03,2025-02-06 11:02,-1,2025-02-06 13:24,2025-02-06 14:03,39,N,N,15,3,123,347,312,4.23,19,78.57
2022-09-18,JAI,UK,FLB91BD162C4DF,2022-09-18 10:26,2022-09-18 10:26,0,2022-09-18 14:01,2022-09-18 14:15,14,N,N,9,12,194,159,143,4.6,35,75.17
2019-12-26,MAA,UK,FL8027E00695BB,2019-12-26 22:06,2019-12-26 22:22,16,2019-12-27 01:39,2019-12-27 02:15,36,N,N,13,7,193,343,286,3.01,21,73.92
2023-03-28,BLR,AI,FLB219970A2389,2023-03-28 12:05,2023-03-28 12:05,0,2023-03-28 15:06,2023-03-28 15:01,-5,N,N,4,14,163,182,145,1.42,6,51.44
2020-02-18,JAI,S5,FLDEBA556E238F,2020-02-18 16:51,2020-02-18 16:49,-2,2020-02-18 20:28,2020-02-18 20:20,-8,N,N,17,13,187,297,275,3.54,21,77.47
2025-05-19,LKO,UK,FL1CC4D0A1D162,2025-05-19 10:38,2025-05-19 10:38,0,2025-05-19 11:58,2025-05-19 12:04,6,N,N,15,11,54,126,125,3.48,10,64.0
2024-08-10,COK,I5,FL4B294D4F44A3,2024-08-10 19:44,2024-08-10 20:12,28,2024-08-10 22:36,2024-08-10 23:06,30,N,N,11,9,152,327,249,3.95,20,89.03
2024-04-06,GOI,6E,FLB659BB886999,2024-04-06 11:31,2024-04-06 12:15,44,2024-04-06 15:26,2024-04-06 16:02,36,N,N,30,9,196,237,201,2.52,27,72.72
2024-04-19,COK,UK,FLD2A9D5320AF1,2024-04-19 16:23,2024-04-19 16:12,-11,2024-04-19 18:16,2024-04-19 18:35,19,N,N,19,13,81,76,71,3.83,27,65.54
2021-08-07,COK,I5,FLCB04BE13DAF4,2021-08-07 20:35,2021-08-07 21:00,25,2021-08-07 21:45,2021-08-07 21:57,12,N,N,6,4,60,120,108,2.14,14,71.93
2025-09-09,IXC,SG,FL5C72EC5FD6DD,2025-09-09 07:11,2025-09-09 06:51,-20,2025-09-09 08:27,2025-09-09 07:57,-30,N,N,8,16,52,128,127,2.0,3,59.74
2023-05-05,COK,AI,FL2534496317AA,2023-05-05 05:15,2023-05-05 06:03,48,2023-05-05 08:01,2023-05-05 08:10,9,N,N,16,4,146,191,181,4.96,18,52.42
2021-03-05,HYD,SG,FL2BD941CA3FE6,2021-03-05 13:21,2021-03-05 13:54,33,2021-03-05 17:06,2021-03-05 18:19,73,N,N,17,16,192,236,173,1.24,16,61.88
2020-06-16,GOI,I5,FL3DBAC2FEA337,2020-06-16 05:48,2020-06-16 06:15,27,2020-06-16 09:31,2020-06-16 09:55,24,N,N,11,5,207,89,74,3.65,10,92.46
2021-02-28,MAA,6E,FL5AE668B00A7C,2021-02-28 16:44,2021-02-28 16:42,-2,2021-02-28 19:51,2021-02-28 19:34,-17,N,N,22,2,163,154,136,4.01,26,71.92
2020-06-16,AMD,AI,FL4DE5A7B54385,2020-06-16 16:43,2020-06-16 16:23,-20,2020-06-16 19:32,2020-06-16 19:21,-11,N,N,13,10,146,78,63,1.77,11,52.98
2023-07-13,HYD,6E,FLB2BEB826BF42,2023-07-13 05:43,2023-07-13 05:23,-20,2023-07-13 08:02,2023-07-13 07:52,-10,N,N,19,7,113,146,123,7.66,7,50.57
2020-04-25,COK,G8,FL51234A4A8ED6,2020-04-25 17:48,2020-04-25 17:53,5,2020-04-25 19:58,2020-04-25 19:39,-19,N,N,12,13,105,323,320,4.08,21,89.82
2019-03-30,GOI,AI,FL562287E0E06E,2019-03-30 12:03,2019-03-30 12:03,0,2019-03-30 15:56,2019-03-30 15:58,2,N,N,20,8,205,220,206,3.19,7,72.24
2023-01-31,HYD,G8,FLC36DAC803B7C,2023-01-31 13:33,2023-01-31 13:36,3,2023-01-31 16:18,2023-01-31 16:09,-9,N,N,18,7,140,293,290,5.96,0,50.43
2019-05-24,GAU,6E,FLDADE76D8EB2A,2019-05-24 12:52,2019-05-24 13:23,31,2019-05-24 14:48,2019-05-24 15:41,53,N,N,11,6,99,207,203,5.14,45,62.86
2022-10-19,GAU,6E,FL4469392BF69D,2022-10-19 17:57,2022-10-19 18:18,21,2022-10-19 21:44,2022-10-19 22:26,42,N,N,22,12,193,355,276,3.11,21,62.61
2019-10-17,GOI,6E,FL664A464D8F04,2019-10-17 06:13,2019-10-17 06:52,39,2019-10-17 07:33,2019-10-17 08:11,38,N,N,13,12,55,257,250,4.44,20,66.9
2021-03-05,DEL,QP,FLE6DA8DAC8948,2021-03-05 07:48,2021-03-05 07:29,-19,2021-03-05 10:39,2021-03-05 10:14,-25,N,N,8,11,152,151,139,6.9,8,80.11
2024-03-11,IXB,SG,FL7489E58D4898,2024-03-11 14:40,2024-03-11 15:10,30,2024-03-11 16:35,2024-03-11 17:04,29,N,N,18,8,89,276,238,3.34,28,66.98
2025-07-15,IXC,AI,FL293547518C67,2025-07-15 05:36,2025-07-15 06:20,44,2025-07-15 07:54,2025-07-15 08:45,51,N,N,15,12,111,348,345,6.28,15,51.97
2022-12-22,HYD,UK,FLF16824E1200D,2022-12-22 14:34,2022-12-22 15:42,68,2022-12-22 18:33,2022-12-22 20:23,110,N,N,27,14,198,271,254,4.45,36,100.0
2021-12-30,HYD,S5,FL8A30A3300840,2021-12-30 05:25,2021-12-30 05:50,25,2021-12-30 08:05,2021-12-30 09:00,55,N,N,5,9,146,132,90,5.84,20,61.26
2020-03-06,GOI,I5,FLBD6CE9A100C9,2020-03-06 09:23,2020-03-06 09:16,-7,2020-03-06 11:07,2020-03-06 11:15,8,N,N,18,2,84,286,283,4.09,35,72.22
2022-07-22,BLR,AI,FLD6884D0918F8,2022-07-22 07:48,2022-07-22 07:40,-8,2022-07-22 10:07,2022-07-22 09:54,-13,N,N,9,4,126,77,62,6.41,0,71.95
2019-03-31,COK,6E,FL9C466AD35A49,2019-03-31 10:27,2019-03-31 10:11,-16,2019-03-31 12:09,2019-03-31 11:39,-30,N,N,30,15,57,236,234,3.47,7,68.59
2025-04-19,HYD,G8,FL6B496C34D286,2025-04-19 19:56,2025-04-19 19:36,-20,2025-04-19 22:09,2025-04-19 21:39,-30,N,N,17,3,113,105,85,3.63,26,60.93
2023-11-04,GAU,6E,FL12D93827345E,2023-11-04 09:54,2023-11-04 09:34,-20,2023-11-04 13:41,2023-11-04 13:11,-30,N,N,24,2,201,139,122,6.73,36,70.08
2025-02-18,PNQ,I5,FL8CF745110EA9,2025-02-18 16:22,2025-02-18 16:20,-2,2025-02-18 17:34,2025-02-18 17:35,1,N,N,13,2,57,335,255,5.69,24,75.07
2024-09-30,BLR,6E,FL599F0D8B8B1E,2024-09-30 05:54,2024-09-30 05:34,-20,2024-09-30 08:56,2024-09-30 08:31,-25,N,N,7,2,173,229,150,3.05,29,81.2
2019-06-30,COK,SG,FL393C7450AE23,2019-06-30 05:12,2019-06-30 05:14,2,2019-06-30 06:54,2019-06-30 06:31,-23,N,N,4,2,96,237,176,0.0,4,40.31
2022-10-11,GAU,6E,FL77F78DFF3B36,2022-10-11 05:12,2022-10-11 05:44,32,2022-10-11 08:21,2022-10-11 08:42,21,N,N,23,15,151,132,92,4.36,24,76.35
2022-09-09,BOM,AI,FLAA4D64E805C7,2022-09-09 09:10,2022-09-09 09:46,36,2022-09-09 12:50,2022-09-09 13:21,31,N,N,18,16,186,365,309,1.63,5,91.39
2021-05-05,AMD,SG,FL5C3C3E939F96,2021-05-05 05:10,2021-05-05 05:09,-1,2021-05-05 07:49,2021-05-05 07:46,-3,N,N,18,16,125,193,134,3.18,27,81.86
2022-08-22,PNQ,I5,FLD795FA4654A7,2022-08-22 11:18,2022-08-22 12:00,42,2022-08-22 14:28,2022-08-22 15:06,38,N,N,12,2,176,343,238,8.04,17,68.4
2023-03-03,CCU,G8,FLAD913F2CF11C,2023-03-03 08:11,2023-03-03 08:16,5,2023-03-03 10:57,2023-03-03 10:53,-4,N,N,19,5,142,181,176,4.02,27,89.19
2021-06-19,TRV,SG,FL8328B4D51148,2021-06-19 11:36,2021-06-19 11:31,-5,2021-06-19 13:23,2021-06-19 13:39,16,N,N,19,9,79,371,250,0.98,13,53.67
2019-05-08,PNQ,SG,FLFD3D0BDB9AAE,2019-05-08 08:20,2019-05-08 08:42,22,2019-05-08 11:14,2019-05-08 11:31,17,N,N,13,4,157,249,205,3.14,13,89.73
2021-12-06,GOI,S5,FLB44F5DF3F4E9,2021-12-06 18:02,2021-12-06 17:42,-20,2021-12-06 20:12,2021-12-06 20:15,3,N,N,15,10,105,133,132,3.06,16,55.12
2020-11-28,BOM,QP,FLAD8C016B86D8,2020-11-28 11:09,2020-11-28 11:34,25,2020-11-28 13:27,2020-11-28 13:42,15,N,Y,4,6,128,357,257,7.69,6,54.08
2021-10-28,HYD,I5,FL1CECC7873E6D,2021-10-28 17:56,2021-10-28 18:20,24,2021-10-28 19:45,2021-10-28 19:46,1,N,N,4,9,96,139,106,7.14,36,59.12
2020-04-11,TRV,AI,FL4CF630F90D46,2020-04-11 14:03,2020-04-11 14:10,7,2020-04-11 15:52,2020-04-11 16:23,31,N,N,26,2,81,173,132,5.6,4,72.54
2020-11-17,HYD,S5,FLE129AFE0B731,2020-11-17 20:07,2020-11-17 19:47,-20,2020-11-17 22:21,2020-11-17 22:22,1,N,N,15,7,112,362,358,1.12,10,73.64
2020-04-05,HYD,AI,FL6302B5BBCFC8,2020-04-05 17:20,2020-04-05 17:20,0,2020-04-05 20:08,2020-04-05 20:16,8,N,N,12,3,153,199,166,3.64,12,67.01
2024-04-13,COK,SG,FL37C4CD250D52,2024-04-13 14:40,2024-04-13 14:45,5,2024-04-13 16:18,2024-04-13 16:37,19,N,N,11,12,75,319,307,5.53,15,66.22
2019-03-08,BOM,G8,FL2A877690F7F9,2019-03-08 14:56,2019-03-08 15:13,17,2019-03-08 18:38,2019-03-08 18:50,12,N,N,12,7,203,312,240,2.74,18,78.88
2025-08-16,BOM,I5,FLB55AD3123DAA,2025-08-16 08:23,2025-08-16 09:22,59,2025-08-16 09:45,2025-08-16 10:50,65,N,N,4,8,70,149,117,3.0,24,68.22
2023-04-23,IXB,QP,FL7C7ED5A998C8,2023-04-23 17:12,2023-04-23 17:21,9,2023-04-23 20:48,2023-04-23 20:56,8,N,N,19,9,188,190,179,2.6,25,60.83
2020-04-19,GOI,S5,FL0959B5172201,2020-04-19 17:57,2020-04-19 18:35,38,2020-04-19 21:02,2020-04-19 22:27,85,N,Y,4,4,177,275,225,2.15,19,60.42
2025-08-19,PNQ,AI,FLCD278155518F,2025-08-19 18:55,2025-08-19 19:16,21,2025-08-19 21:49,2025-08-19 21:36,-13,N,N,15,8,151,267,260,6.05,14,63.88
2023-10-16,COK,QP,FL7B9270B0533A,2023-10-16 21:54,2023-10-16 22:35,41,2023-10-16 23:37,2023-10-17 00:01,24,N,N,13,8,82,280,233,6.83,25,50.59
2022-04-21,GOI,G8,FLB403AC668E17,2022-04-21 11:49,2022-04-21 11:43,-6,2022-04-21 13:27,2022-04-21 13:26,-1,N,N,18,2,78,133,84,3.5,39,66.65
2019-05-08,LKO,UK,FL372EA3592992,2019-05-08 13:38,2019-05-08 13:27,-11,2019-05-08 14:45,2019-05-08 14:27,-18,N,N,8,3,56,231,212,2.78,16,48.28
2020-12-04,PNQ,I5,FL42DC39D0A62F,2020-12-04 21:46,2020-12-04 21:28,-18,2020-12-04 23:45,2020-12-05 00:03,18,N,N,17,11,91,173,167,3.43,34,70.94
2021-07-08,COK,6E,FL5DFFA03CD372,2021-07-08 13:21,2021-07-08 14:14,53,2021-07-08 16:18,2021-07-08 17:36,78,N,N,26,10,141,329,314,4.66,11,74.3
2025-02-21,TRV,SG,FL69E315CCD63A,2025-02-21 07:36,2025-02-21 08:01,25,2025-02-21 09:56,2025-02-21 10:04,8,N,N,14,11,115,304,277,6.1,25,60.01
2025-02-06,JAI,SG,FLD2F34D2AB1FC,2025-02-06 06:11,2025-02-06 06:00,-11,2025-02-06 09:16,2025-02-06 08:53,-23,N,N,16,9,160,228,197,4.51,50,73.96
2019-11-17,LKO,6E,FL2D83A2C126D9,2019-11-17 08:12,2019-11-17 08:24,12,2019-11-17 11:24,2019-11-17 11:36,12,N,N,4,14,174,230,224,0.0,6,55.91
2023-06-30,GAU,UK,FL85F94A1D45CE,2023-06-30 14:38,2023-06-30 14:52,14,2023-06-30 15:41,2023-06-30 15:36,-5,N,N,11,2,50,304,236,5.09,16,75.05
2023-01-03,GAU,SG,FL50F9D6331FEE,2023-01-03 17:13,2023-01-03 17:41,28,2023-01-03 19:29,2023-01-03 20:11,42,N,N,4,5,127,205,199,0.92,10,64.71
2020-06-22,BLR,S5,FL2FD0B2B09F34,2020-06-22 18:53,2020-06-22 18:42,-11,2020-06-22 20:23,2020-06-22 20:07,-16,N,N,7,3,80,114,102,4.4,22,71.75
2020-07-06,MAA,I5,FLA4D9DBBA6D21,2020-07-06 14:56,2020-07-06 14:56,0,2020-07-06 18:35,2020-07-06 18:35,0,Y,N,14,7,198,274,0,3.99,14,77.06
2023-03-07,GAU,S5,FLA0B94EBFFCD2,2023-03-07 19:47,2023-03-07 20:39,52,2023-03-07 21:45,2023-03-07 22:48,63,N,N,19,2,97,135,105,4.14,6,56.4
2023-04-03,LKO,6E,FL8683B5C79E61,2023-04-03 13:12,2023-04-03 13:11,-1,2023-04-03 14:51,2023-04-03 14:29,-22,N,N,21,9,69,180,141,1.68,0,52.43
2024-03-08,BLR,I5,FL967217701DBB,2024-03-08 05:56,2024-03-08 06:00,4,2024-03-08 09:06,2024-03-08 09:41,35,N,N,17,10,163,370,291,3.67,27,75.47
2019-05-25,IXC,QP,FLCE382A0E5FF6,2019-05-25 06:15,2019-05-25 06:20,5,2019-05-25 07:20,2019-05-25 07:49,29,N,N,15,2,48,307,290,0.0,13,58.47
2021-05-14,JAI,6E,FLBAFEFD38D799,2021-05-14 22:25,2021-05-14 22:54,29,2021-05-14 23:44,2021-05-15 00:19,35,N,N,10,3,66,226,156,3.86,13,66.25
2021-05-18,CCU,QP,FL7DE477C77DA1,2021-05-18 13:42,2021-05-18 14:11,29,2021-05-18 17:01,2021-05-18 17:11,10,N,N,14,11,174,122,112,2.3,34,47.88
2020-03-18,IXC,G8,FL45C2A75228F1,2020-03-18 10:29,2020-03-18 10:37,8,2020-03-18 13:26,2020-03-18 13:23,-3,N,N,23,17,137,117,93,3.63,17,74.52
2024-10-14,GAU,S5,FL2D58F335D8D6,2024-10-14 07:40,2024-10-14 07:25,-15,2024-10-14 08:57,2024-10-14 08:50,-7,N,N,21,2,54,320,317,4.89,17,82.95
2024-05-03,MAA,S5,FL4A19A350A1E7,2024-05-03 19:36,2024-05-03 20:17,41,2024-05-03 21:30,2024-05-03 22:36,66,N,N,7,11,96,264,240,3.11,21,96.71
2025-02-07,CCU,S5,FL79DE0EE71C5C,2025-02-07 13:45,2025-02-07 13:35,-10,2025-02-07 16:48,2025-02-07 16:30,-18,N,N,7,5,171,140,111,5.64,15,64.83
2021-08-10,GOI,AI,FL8ADAFB2A56B6,2021-08-10 17:30,2021-08-10 18:13,43,2021-08-10 18:57,2021-08-10 19:33,36,N,N,12,4,71,343,257,0.85,27,58.53
2025-03-06,IXB,UK,FL39DC2E70703D,2025-03-06 08:06,2025-03-06 07:50,-16,2025-03-06 11:53,2025-03-06 11:48,-5,N,N,26,11,190,286,228,1.65,9,49.9
2019-04-18,GOI,AI,FL4317C6A39E11,2019-04-18 20:07,2019-04-18 20:25,18,2019-04-18 23:20,2019-04-18 23:36,16,N,N,6,5,182,158,144,6.88,11,69.55
2020-11-11,DEL,G8,FL74EEF63ABBF1,2020-11-11 13:31,2020-11-11 13:39,8,2020-11-11 15:48,2020-11-11 15:44,-4,N,N,10,6,121,354,287,8.46,0,65.21
2021-11-17,HYD,I5,FL53D353A06790,2021-11-17 11:33,2021-11-17 11:46,13,2021-11-17 13:33,2021-11-17 13:57,24,N,N,13,5,102,146,122,0.0,5,78.4
2022-07-31,GOI,UK,FL5A79A5061D9D,2022-07-31 10:31,2022-07-31 10:11,-20,2022-07-31 11:50,2022-07-31 11:20,-30,N,Y,9,16,54,289,230,6.28,32,76.55
