house_insecure_point_in_time_date,house_insecure_service_region_id,house_insecure_unsheltered_count,house_insecure_sheltered_count,house_insecure_family_households_count,house_insecure_youth_count,house_insecure_veteran_count,house_insecure_chronic_homeless_count,house_insecure_length_of_stay_median_days,house_insecure_returns_to_homelessness_rate,house_insecure_hm_is_system_coverage_pct,house_insecure_encampment_clearance_count,house_insecure_outreach_contacts_count,house_insecure_bed_utilization_rate,house_insecure_housing_placement_rate,house_insecure_rrh_program_enrollments,house_insecure_psh_program_enrollments,house_insecure_eviction_prevention_assistance,house_insecure_street_medicine_visits,house_insecure_barrier_assessment_score
2044-06-20,SR001796,747,12152,3958,2163,659,1111,40,13.12,63.8,251,3359,39.26,38.19,776,541,8807,9352,0.0489
2044-06-27,SR001797,3802,9005,1139,699,891,231,287,26.27,45.51,223,12109,40.21,44.16,3855,6507,16973,9725,0.6203
2044-07-04,SR001798,6461,628,1605,519,880,131,49,2.65,77.17,144,1107,58.02,15.14,388,4772,2315,8446,0.969
2044-07-11,SR001799,5756,15777,3691,1962,405,1087,21,7.96,58.0,242,7320,34.87,9.45,864,475,5721,4965,0.7372
2044-07-18,SR001800,1068,1427,2789,987,13,1946,236,0.08,64.22,204,16972,43.73,54.21,4310,5513,4965,1771,0.5363
2044-07-25,SR001801,3644,482,2616,1878,1089,943,192,15.72,71.91,71,14264,54.89,14.06,3197,6740,13399,1738,0.0175
2044-08-01,SR001802,1202,6187,584,2089,1283,737,7,18.21,65.88,75,2506,93.3,34.09,4254,3290,18948,6635,0.6805
2044-08-08,SR001803,3887,12125,2963,1424,1238,871,10,29.87,94.83,169,6812,31.69,11.06,3385,4362,6602,6794,0.1965
2044-08-15,SR001804,2994,12988,1074,1649,1034,1822,315,26.49,79.52,112,9421,95.89,32.07,1281,5945,10926,9556,0.685
2044-08-22,SR001805,1477,12818,994,1100,1252,2496,28,1.95,66.24,36,3631,97.15,39.05,2863,795,22007,3273,0.0706
2044-08-29,SR001806,5047,16347,127,970,946,669,189,10.25,63.23,132,10306,77.72,53.4,2398,3016,20699,9491,0.6122
2044-09-05,SR001807,195,1951,1847,1281,693,192,398,20.76,77.54,167,8446,85.53,6.15,1572,3212,12262,5423,0.6077
2044-09-12,SR001808,3135,13003,1419,710,117,950,269,33.03,69.2,28,15904,84.79,9.72,1175,76,22844,1984,0.6184
2044-09-19,SR001809,3485,3190,3500,919,497,1233,279,4.39,80.12,16,13923,56.39,22.18,5090,4823,18324,6840,0.6216
2044-09-26,SR001810,1511,13765,2606,826,560,1432,21,7.95,69.88,195,9693,82.01,27.77,3559,6403,22103,1582,0.5151
2044-10-03,SR001811,2004,1867,2943,2030,296,2777,326,16.91,80.09,199,9758,83.42,38.76,2103,6872,16108,1432,0.5122
2044-10-10,SR001812,3802,14461,1392,1787,376,2078,138,31.49,90.57,45,4249,97.11,9.84,4382,6035,14197,2004,0.0249
2044-10-17,SR001813,3277,4338,401,275,379,238,334,7.73,66.5,33,8946,73.93,44.43,1694,1954,9409,7101,0.3478
2044-10-24,SR001814,4746,1501,1111,897,1279,2229,230,13.0,74.11,243,8370,67.09,8.59,1576,5917,2996,2984,0.4615
2044-10-31,SR001815,3132,17520,294,2067,526,981,382,25.61,86.67,169,16550,77.53,57.27,2141,3856,5834,10523,0.4655
2044-11-07,SR001816,4605,16133,1563,671,825,1505,330,28.96,65.89,91,581,38.64,30.08,1946,3776,1409,10200,0.829
2044-11-14,SR001817,4111,2694,2053,527,1297,26,336,30.08,77.11,115,5765,88.8,56.21,1344,4978,7043,9724,0.7459
2044-11-21,SR001818,2820,942,2341,327,222,1228,365,16.87,64.59,28,10441,53.99,44.19,1135,3815,13040,749,0.7138
2044-11-28,SR001819,4684,3095,3398,548,450,2784,122,12.81,49.74,89,2343,98.6,17.94,4967,5933,6791,4716,0.4924
2044-12-05,SR001820,2633,3211,3825,1398,1003,593,288,4.44,98.71,42,1212,71.34,38.25,4453,355,16695,2266,0.72
2044-12-12,SR001821,4060,16485,1875,951,268,2350,186,20.1,89.25,252,7531,32.95,24.36,20,4412,17705,5947,0.2212
2044-12-19,SR001822,3151,14366,989,506,1150,2520,388,15.4,94.63,147,5291,85.83,29.27,3275,6751,19516,2177,0.6789
2044-12-26,SR001823,52,14252,2755,36,1087,731,348,0.24,58.31,51,4912,79.27,18.33,3966,5610,20763,2542,0.8653
2045-01-02,SR001824,4936,10442,3088,376,603,1235,392,25.49,72.84,14,13429,84.88,30.44,1887,5151,4711,5407,0.0906
2045-01-09,SR001825,5778,16354,773,883,722,1949,409,28.96,92.13,125,1467,77.85,50.43,3731,532,16731,10761,0.694
2045-01-16,SR001826,176,2024,3877,1268,808,1795,355,3.1,54.17,10,6226,91.71,45.41,2076,6218,4363,1681,0.011
2045-01-23,SR001827,3435,4030,2044,2164,805,2763,351,2.09,63.99,153,14755,43.69,11.54,3771,2288,19284,4951,0.6057
2045-01-30,SR001828,5888,9561,2121,934,665,1442,166,5.99,87.18,18,14479,37.16,57.5,930,1683,7995,10226,0.6735
2045-02-06,SR001829,2844,7289,3434,183,347,2603,375,16.5,55.92,7,14539,73.69,20.03,1920,3864,10248,5456,0.5646
2045-02-13,SR001830,3501,9913,3993,1656,1196,586,244,4.74,49.44,45,8920,95.03,5.24,1762,1698,21787,9303,0.678
2045-02-20,SR001831,3306,10503,1502,1918,600,1569,77,19.07,73.57,111,12729,86.94,28.45,390,3300,8108,4932,0.6914
2045-02-27,SR001832,4860,15279,3721,580,1120,138,292,32.23,77.69,135,13707,58.14,20.06,796,4739,4333,4252,0.3158
2045-03-06,SR001833,1192,10012,3436,543,734,1744,71,27.26,81.69,194,3748,61.61,25.19,3511,660,8808,21,0.9205
2045-03-13,SR001834,2691,10283,1700,1749,1163,1769,200,31.25,82.84,164,4582,30.27,13.83,2442,6141,7595,2064,0.6158
2045-03-20,SR001835,2742,1503,1635,2048,16,1223,44,25.93,51.85,97,8132,44.7,33.05,2703,5947,10552,8542,0.6222
2045-03-27,SR001836,320,4750,1046,704,909,1106,369,20.0,80.04,235,16211,63.26,50.76,2186,5822,21224,10656,0.4713
2045-04-03,SR001837,6221,6332,1214,1407,351,1548,173,32.56,47.34,179,3262,42.49,29.05,606,382,6194,1499,0.2816
2045-04-10,SR001838,5300,12699,3212,1320,1206,2217,205,32.52,80.75,116,261,76.41,63.75,2617,2810,13189,9695,0.0379
2045-04-17,SR001839,5404,10829,3760,1534,673,1666,128,15.18,47.64,243,4965,37.09,39.37,3452,287,1670,4751,0.9017
2045-04-24,SR001840,5855,9441,3517,50,99,981,206,25.94,66.17,213,13120,33.81,7.96,679,1381,2613,3604,0.4253
2045-05-01,SR001841,1102,3759,71,1258,296,613,187,14.28,51.35,169,4966,65.49,17.35,953,2982,13447,1044,0.9
2045-05-08,SR001842,695,10702,2388,1907,434,1432,144,9.46,51.11,127,10204,53.0,54.08,4997,59,3720,7942,0.2719
2045-05-15,SR001843,1326,14293,2353,535,848,522,81,4.74,54.99,184,5762,89.87,22.63,2887,6860,24186,1264,0.8332
2045-05-22,SR001844,6367,8939,3598,5,221,65,256,2.82,61.33,180,6062,68.34,62.27,3968,466,4623,4271,0.9856
2045-05-29,SR001845,4561,4500,1580,1308,131,424,353,10.99,59.5,61,13753,62.3,28.68,1850,4209,8579,2097,0.1421
2045-06-05,SR001846,2893,14335,2319,1279,110,429,72,28.84,49.46,73,12150,86.04,17.26,1784,6997,4470,5653,0.9266
2045-06-12,SR001847,4236,17345,1925,1058,479,1694,154,18.89,52.59,124,14172,31.85,56.51,3569,4922,18163,2422,0.7442
2045-06-19,SR001848,450,3146,3886,2163,55,1739,259,29.75,79.37,91,1110,44.51,52.19,104,3737,21913,4976,0.3984
2045-06-26,SR001849,1959,12582,1406,1546,147,2346,198,19.81,50.33,188,17325,98.88,17.53,2899,3631,9675,3611,0.1627
2045-07-03,SR001850,275,6264,1217,1089,378,578,404,33.53,82.54,132,10710,91.58,51.68,3140,5929,12187,1526,0.0667
2045-07-10,SR001851,6235,16975,3169,1316,893,2660,384,6.95,84.13,120,1163,85.3,14.45,4996,5230,3627,4181,0.6465
2045-07-17,SR001852,3772,4927,475,636,655,1677,378,18.47,81.7,163,13803,92.09,35.73,2347,6945,3885,4022,0.2667
2045-07-24,SR001853,6146,4021,2000,1044,1113,1502,201,5.12,55.63,206,12042,84.06,51.41,4445,1853,315,2421,0.4736
2045-07-31,SR001854,3931,13241,389,847,7,47,73,10.21,94.15,203,13561,61.39,21.28,2739,5590,24640,1077,0.0593
2045-08-07,SR001855,1454,9938,4143,494,659,1650,78,12.05,81.51,50,7439,63.61,15.48,3503,697,14694,3379,0.6435
2045-08-14,SR001856,14,5916,1289,1071,140,935,292,4.45,85.9,47,9303,83.48,31.34,3600,611,8725,6288,0.1482
2045-08-21,SR001857,5797,6147,3600,330,9,717,32,27.96,55.08,134,279,60.78,48.29,308,213,8158,2918,0.8822
2045-08-28,SR001858,247,12909,2410,2047,1199,1909,387,17.56,59.78,69,17268,48.15,45.12,271,138,8025,5935,0.5555
2045-09-04,SR001859,1187,4203,2987,884,939,1567,316,25.17,91.29,237,14897,45.1,54.37,2817,6109,22169,8468,0.4065
2045-09-11,SR001860,3732,12822,2258,1794,515,2157,126,12.98,93.08,182,1531,42.96,62.25,580,2045,21556,2644,0.1422
2045-09-18,SR001861,6089,14993,1106,112,1147,127,229,5.38,76.23,145,745,72.5,44.95,988,5051,18402,4605,0.5644
2045-09-25,SR001862,3479,17643,585,304,1029,720,143,22.5,88.09,217,13358,98.96,54.07,4183,4072,18120,8780,0.9578
2045-10-02,SR001863,5734,7656,4077,1870,941,1206,331,1.35,74.14,8,6153,88.89,40.45,2790,2639,12648,8911,0.7423
2045-10-09,SR001864,5689,9778,701,1161,1142,2147,394,5.83,49.67,110,14490,72.29,26.69,4308,703,1307,8048,0.0757
2045-10-16,SR001865,763,15119,4063,911,1252,864,419,20.1,56.18,194,16338,30.98,36.09,716,3790,18194,5493,0.8479
2045-10-23,SR001866,1021,13247,1342,1458,132,693,265,4.9,45.38,238,14614,48.4,21.96,2437,5545,18483,5043,0.4574
2045-10-30,SR001867,2111,10410,1214,77,302,871,2,6.88,57.59,68,10560,80.5,46.34,3846,522,24935,1025,0.1069
2045-11-06,SR001868,2845,3237,2546,144,410,1769,124,0.71,86.57,240,10785,83.6,29.06,2803,1284,9741,7055,0.7489
2045-11-13,SR001869,2390,10102,4156,1617,350,2581,392,21.85,90.06,215,3727,77.18,54.66,272,5172,13619,678,0.3014
2045-11-20,SR001870,3071,13180,2231,606,755,1687,397,3.28,49.81,119,4030,75.37,25.62,3239,6206,437,4463,0.5929
2045-11-27,SR001871,3611,3117,666,568,1050,2252,88,14.58,65.36,243,8816,91.17,56.02,1622,206,9103,689,0.0038
2045-12-04,SR001872,5993,7780,3076,1035,746,1215,335,14.94,78.64,247,11071,95.11,8.0,3884,5097,20626,5307,0.7866
2045-12-11,SR001873,533,10503,4047,136,1169,814,250,20.16,80.41,170,15842,80.9,51.89,3702,3580,24754,2939,0.4224
2045-12-18,SR001874,4976,13307,2982,182,380,229,330,6.85,76.28,153,15863,46.77,60.62,33,5397,3665,8932,0.5623
2045-12-25,SR001875,2225,14737,2055,1377,1299,807,214,29.9,53.68,85,2008,61.65,54.51,2277,3563,24433,8017,0.4617
2046-01-01,SR001876,6319,15257,2610,291,983,2367,389,2.67,81.95,14,13970,43.29,49.19,4975,5125,6179,10930,0.6865
2046-01-08,SR001877,4313,3172,813,91,1094,2424,296,11.91,50.93,7,8929,47.81,27.23,1009,3381,10481,5272,0.6417
2046-01-15,SR001878,3755,8246,948,1039,692,1336,57,27.03,54.79,30,4822,41.0,6.5,625,2029,21853,2132,0.214
2046-01-22,SR001879,1516,11257,1184,52,417,2452,236,2.14,47.79,110,7400,59.89,31.45,5060,5616,7253,9205,0.584
2046-01-29,SR001880,2911,17562,2034,2029,1290,1387,120,21.69,96.43,19,3722,32.2,31.61,1423,6935,24032,1956,0.7186
2046-02-05,SR001881,1925,2901,3798,217,253,2293,346,1.39,93.78,169,12134,36.76,49.71,4408,1734,7048,9274,0.7249
2046-02-12,SR001882,3146,886,2288,1703,660,973,148,1.78,57.87,88,2746,95.63,32.48,823,281,16712,10655,0.9507
2046-02-19,SR001883,3633,4257,135,365,1166,438,389,5.4,56.29,24,2565,72.29,17.8,5148,100,10805,9583,0.698
2046-02-26,SR001884,5168,2667,2698,1433,80,572,195,6.26,90.94,218,1016,68.65,13.38,4104,6536,15847,8884,0.3574
2046-03-05,SR001885,6276,4852,1297,2049,503,1478,405,27.97,68.73,197,9172,93.92,49.67,4277,1388,11886,9955,0.2654
2046-03-12,SR001886,1645,15767,1923,1110,413,1546,189,17.64,98.25,219,13203,66.13,27.91,1071,6640,14152,7188,0.0643
2046-03-19,SR001887,3900,16531,140,697,1164,1167,237,14.55,79.33,8,13527,66.71,43.28,1013,2620,14270,6188,0.6335
2046-03-26,SR001888,4150,1623,4095,734,465,1084,50,14.7,65.33,143,14339,79.77,17.06,3247,3246,14878,5885,0.7853
2046-04-02,SR001889,3578,17096,2840,1308,735,2562,22,1.13,50.22,257,13687,51.1,18.26,3114,3837,10874,4825,0.1183
2046-04-09,SR001890,1047,8137,1952,1603,951,577,39,32.77,64.68,229,14485,74.93,45.35,3869,6733,3827,2872,0.0634
2046-04-16,SR001891,5332,17353,3540,1604,353,1346,94,34.08,62.28,24,17103,79.65,5.15,3069,6832,11751,1763,0.4237
2046-04-23,SR001892,5992,16054,738,650,430,1253,298,1.51,52.69,209,11650,55.86,58.5,3680,33,23288,8248,0.779
2046-04-30,SR001893,5046,15918,2147,887,1202,2455,23,10.14,59.64,52,3348,33.28,9.12,717,4257,5222,10849,0.799
2046-05-07,SR001894,6104,1651,1951,227,1288,610,225,15.09,82.98,86,13105,66.13,9.85,3274,2445,13938,10002,0.1764
2046-05-14,SR001895,1603,5484,3719,2016,881,1165,181,17.0,95.23,124,5012,78.58,47.12,1858,154,19908,125,0.3294
2046-05-21,SR001896,3965,4036,3634,401,65,2551,40,16.07,61.14,10,12902,59.7,38.03,2559,6948,16372,5288,0.6643
2046-05-28,SR001897,5339,9645,3269,1886,845,1479,371,7.16,53.08,159,11713,92.31,13.08,1720,2741,23073,4352,0.9547
2046-06-04,SR001898,2226,9668,2836,8,690,1513,402,33.52,93.28,149,4337,41.01,7.86,3341,3809,14119,7741,0.3139
2046-06-11,SR001899,279,5488,3153,281,84,240,160,6.15,63.37,153,7755,38.76,16.38,2232,4081,589,1817,0.8812
2046-06-18,SR001900,363,13414,1971,1773,456,233,65,24.68,80.37,171,11935,91.78,17.31,544,6072,20756,6466,0.2944
2046-06-25,SR001901,4331,3197,3752,1962,80,374,409,21.43,97.09,255,17236,71.92,57.15,5074,3521,19593,227,0.0945
2046-07-02,SR001902,3610,9338,4189,2025,541,2119,272,31.28,52.37,126,2760,53.66,56.2,2642,2136,13151,9368,0.852
2046-07-09,SR001903,2974,2178,3487,668,258,2396,7,26.6,56.42,27,2084,69.51,10.92,2971,2411,24649,6714,0.1426
2046-07-16,SR001904,4601,2849,694,1155,399,1936,331,15.76,63.88,181,797,90.93,54.71,2181,5073,19015,2390,0.3421
2046-07-23,SR001905,4701,7175,2085,1148,377,717,256,26.11,75.31,77,753,54.02,36.05,1709,3334,6316,473,0.2276
2046-07-30,SR001906,324,880,2260,2040,931,1595,100,21.29,87.26,85,15362,76.02,17.05,1050,2471,22026,9110,0.9109
2046-08-06,SR001907,5967,6230,2862,625,907,2575,192,21.28,94.87,68,12652,55.11,42.04,3033,1200,19655,2542,0.5612
2046-08-13,SR001908,3297,10343,2927,1087,1043,1201,143,10.4,72.69,218,17937,97.61,5.59,1683,2560,20889,4055,0.0276
2046-08-20,SR001909,6148,11436,4136,742,1201,1697,103,1.0,60.25,33,7962,38.6,34.34,1592,5056,13475,2678,0.0872
2046-08-27,SR001910,1946,10643,3020,1749,1192,1090,11,31.19,80.93,183,3681,99.09,64.17,361,5401,14196,4286,0.4342
2046-09-03,SR001911,962,2920,2759,1441,812,1229,23,17.09,72.74,209,2346,36.96,27.2,4756,4840,18125,2119,0.6934
2046-09-10,SR001912,1825,9440,1975,497,417,1174,383,8.03,92.23,113,12689,70.01,60.79,1171,7029,1517,7655,0.8118
2046-09-17,SR001913,2468,2052,1831,1227,226,2788,305,15.63,92.57,225,6363,75.19,10.34,1810,4342,6456,587,0.602
2046-09-24,SR001914,4542,8334,148,1976,1107,776,159,20.93,79.72,181,14576,41.96,35.03,4957,1394,6644,2457,0.1961
2046-10-01,SR001915,5295,3624,3299,386,289,2440,111,25.69,90.08,4,10015,59.38,20.66,3110,5086,3214,975,0.6134
2046-10-08,SR001916,2840,12762,779,313,152,1691,249,23.01,75.8,161,14092,56.34,61.85,910,2863,5425,2417,0.0257
2046-10-15,SR001917,409,2848,1215,1778,1178,1698,393,13.56,91.47,67,14355,63.77,62.31,3492,582,15714,5658,0.1789
2046-10-22,SR001918,2042,16515,3430,1975,1125,1182,288,13.24,77.05,147,9589,76.97,47.58,199,4637,23422,5379,0.9021
2046-10-29,SR001919,299,10997,1117,231,861,1558,118,28.4,82.72,258,2987,96.01,47.57,4216,811,4727,1034,0.6886
2046-11-05,SR001920,5726,3141,2583,2032,316,963,173,22.43,51.89,40,11272,97.31,25.46,1513,1213,8868,447,0.7224
2046-11-12,SR001921,3667,16040,3621,789,270,1918,107,19.13,75.22,93,17442,77.79,44.35,2333,5425,10661,6505,0.7725
2046-11-19,SR001922,4596,7431,2362,509,231,69,27,17.26,48.5,223,4322,39.67,16.13,679,2084,7377,5627,0.2918
2046-11-26,SR001923,5018,5585,2771,749,701,1456,244,33.95,85.46,28,12199,63.32,38.55,3623,1530,9451,3899,0.988
2046-12-03,SR001924,2129,1100,3045,1486,292,2044,280,19.81,52.35,74,14472,86.57,55.67,922,6431,21614,5810,0.6354
2046-12-10,SR001925,6011,6195,538,1945,681,1202,274,18.68,89.12,157,15569,67.6,57.33,5124,4942,13793,4805,0.2003
2046-12-17,SR001926,3657,1451,3579,1755,183,1829,339,25.25,76.0,112,6851,66.28,59.7,2925,1733,15696,6182,0.0527
2046-12-24,SR001927,3164,591,3405,1054,938,720,95,23.78,52.13,249,16639,36.91,49.16,1610,5427,16655,7564,0.4376
2046-12-31,SR001928,1478,14619,1404,148,833,749,281,5.79,99.04,192,6496,62.89,27.15,3251,1787,1881,7232,0.8048
2047-01-07,SR001929,349,12765,2508,689,1072,1765,354,33.26,79.19,4,8497,97.62,34.67,1840,1560,20062,10969,0.5733
2047-01-14,SR001930,6271,15032,3701,1486,1130,364,364,7.73,81.72,226,15921,56.8,16.84,694,1480,22447,166,0.4384
2047-01-21,SR001931,4378,3237,2379,308,932,253,85,6.91,78.63,141,2815,98.04,14.49,3457,3892,11219,4880,0.7244
2047-01-28,SR001932,2197,6469,2936,320,795,1226,38,22.18,96.99,60,14617,32.49,44.26,434,3241,9384,6982,0.9986
2047-02-04,SR001933,2369,6281,1562,1458,583,1751,246,1.89,96.73,227,15130,94.18,35.66,95,5309,22635,4917,0.5011
2047-02-11,SR001934,486,3792,364,855,313,430,354,26.6,75.1,224,3381,49.98,44.27,5163,793,13554,9347,0.779
2047-02-18,SR001935,747,7957,385,1551,482,1371,31,21.09,77.26,38,7359,93.97,18.86,3642,5502,169,4407,0.2917
2047-02-25,SR001936,6168,2443,407,1249,847,896,202,29.75,64.64,207,6383,64.13,63.6,3417,1619,20461,10829,0.9981
2047-03-04,SR001937,4185,3431,3990,323,193,878,138,26.31,64.87,172,4383,71.25,16.8,2949,5752,9664,6442,0.2129
2047-03-11,SR001938,3451,6424,197,812,1178,1823,120,24.55,70.17,61,6388,80.12,27.33,2731,2719,13378,4813,0.4182
2047-03-18,SR001939,2998,9867,3376,386,44,2215,300,11.08,46.11,5,2444,38.37,30.59,4668,6755,14293,6444,0.4052
2047-03-25,SR001940,2386,13549,2503,1425,1205,1020,30,3.55,75.79,164,540,75.39,11.31,3304,3377,4837,6828,0.8523
2047-04-01,SR001941,5072,3935,3374,1290,929,1959,26,3.44,56.63,178,16524,87.95,8.2,3274,941,7339,2199,0.544
2047-04-08,SR001942,4210,470,3483,65,672,2186,45,16.65,81.66,231,1211,45.29,16.8,4340,918,22583,2248,0.4924
2047-04-15,SR001943,3566,7422,727,808,1081,1074,226,13.17,58.0,239,11921,88.38,53.78,4570,2981,16587,7791,0.2557
2047-04-22,SR001944,136,5556,2000,1739,320,1536,121,16.76,92.25,86,3761,43.12,62.0,1072,7093,13748,600,0.6372
2047-04-29,SR001945,3860,1463,2913,841,469,2284,400,15.44,65.37,105,17951,41.36,40.09,1117,1229,6796,1560,0.1123
2047-05-06,SR001946,5263,121,349,807,717,1445,53,26.99,91.62,85,4490,82.61,29.75,2472,5457,6664,3665,0.8537
2047-05-13,SR001947,2923,17177,3374,1193,272,276,113,3.16,79.79,69,15119,60.08,42.25,4190,5018,8741,6807,0.931
2047-05-20,SR001948,3436,12397,1365,261,548,0,262,1.59,61.13,163,4863,67.39,59.22,2825,6539,22883,4484,0.3683
2047-05-27,SR001949,416,6131,3437,1540,25,601,8,20.47,66.29,86,3372,53.49,10.93,2501,79,22839,9283,0.7656
2047-06-03,SR001950,3982,7465,3975,204,423,2755,169,31.65,70.95,235,13405,82.96,25.58,3613,4405,13065,10539,0.7379
2047-06-10,SR001951,1365,14971,3633,1900,370,873,367,12.89,74.83,106,1975,35.1,29.33,1390,4718,4659,3929,0.8063
2047-06-17,SR001952,1329,9006,25,634,27,1247,152,29.05,86.01,228,692,70.04,13.63,4968,3134,18122,3972,0.5783
2047-06-24,SR001953,3374,6810,3577,61,1295,1057,364,32.84,90.58,185,16946,70.93,6.79,3058,5344,7274,2528,0.4526
2047-07-01,SR001954,6151,12823,1616,528,660,1228,217,2.23,64.47,257,2197,89.5,21.84,5144,861,16809,10195,0.5912
2047-07-08,SR001955,1522,5526,1683,220,313,1010,330,27.52,72.38,37,15054,59.89,47.45,4259,4773,19385,10086,0.314
2047-07-15,SR001956,2757,9466,625,719,1066,2412,116,18.85,46.72,24,10799,32.71,21.55,439,5282,16424,4602,0.706
2047-07-22,SR001957,3873,2640,2994,624,481,309,290,9.84,63.62,203,2591,40.46,59.01,285,7008,16842,308,0.0347
2047-07-29,SR001958,2508,16914,3313,1913,1236,1547,135,24.86,49.03,148,12978,84.78,31.07,3777,4271,19669,4771,0.3262
2047-08-05,SR001959,2382,12371,3458,2164,883,518,155,32.37,76.98,93,2106,78.72,33.52,4566,3131,22700,3143,0.7515
2047-08-12,SR001960,2143,5099,1061,1007,463,1273,374,4.12,51.57,103,2124,99.46,6.81,4893,5246,18553,5336,0.7446
2047-08-19,SR001961,2302,16692,4174,517,140,650,333,29.18,50.72,199,1897,61.69,10.59,4852,3302,14633,4123,0.4862
2047-08-26,SR001962,5441,7326,70,1491,1122,2229,149,25.03,67.07,131,5100,87.16,55.44,656,2640,24097,1560,0.9761
2047-09-02,SR001963,2205,4484,1128,1262,638,239,24,1.24,99.09,257,7958,32.51,42.0,1138,1991,7495,6565,0.0774
2047-09-09,SR001964,4690,15139,3788,1922,757,453,36,6.95,70.78,139,7574,82.18,33.67,4664,6961,5991,1673,0.964
2047-09-16,SR001965,4029,5084,3414,706,440,250,193,3.98,60.27,259,8434,38.57,33.66,3930,2587,1024,6029,0.0508
2047-09-23,SR001966,968,12791,206,1410,1180,2729,352,31.39,52.75,233,15018,80.28,44.89,182,460,5601,2300,0.605
2047-09-30,SR001967,418,8879,3115,1671,876,1583,153,27.55,52.52,66,13691,82.41,63.97,2838,3483,13381,4167,0.6144
2047-10-07,SR001968,5052,16705,4018,1822,1199,629,198,32.59,53.77,150,1064,46.32,63.34,4522,5569,85,4806,0.6313
2047-10-14,SR001969,122,10604,786,638,1091,256,146,24.62,61.4,184,6639,38.43,5.27,1109,6516,23585,2070,0.2561
2047-10-21,SR001970,1693,5996,3489,1704,927,1880,146,11.01,47.14,187,15094,65.79,47.77,1077,2632,2961,7659,0.6978
2047-10-28,SR001971,5305,9142,2548,620,1016,452,278,28.98,98.84,101,17235,91.55,26.34,3027,5135,20209,545,0.1467
2047-11-04,SR001972,4002,10694,2283,2157,673,2542,31,1.15,56.72,256,6770,63.99,8.13,775,3515,14662,7683,0.2868
2047-11-11,SR001973,1050,3241,2276,349,40,2378,59,20.51,58.83,19,3249,97.54,60.51,3643,943,10023,8936,0.8904
2047-11-18,SR001974,1123,7201,399,2129,639,125,309,1.96,53.24,157,6782,31.19,63.44,4383,4517,13351,3068,0.2005
2047-11-25,SR001975,678,1766,1144,2176,320,391,345,29.13,99.15,85,4078,82.71,43.03,3217,1198,17283,7986,0.3797
2047-12-02,SR001976,852,12113,1514,2128,421,1437,372,14.99,50.61,174,10962,81.21,47.28,5068,7143,6114,7422,0.2837
2047-12-09,SR001977,266,12318,2294,1669,1018,17,352,9.34,91.72,219,16766,70.68,20.9,3586,1607,1466,2075,0.3802
2047-12-16,SR001978,1491,16409,1982,1596,1197,1576,45,1.91,45.16,255,14947,63.55,12.32,4965,7134,887,6879,0.2973
2047-12-23,SR001979,1806,11779,4032,1044,193,361,228,21.56,91.97,53,4760,78.69,63.97,980,3708,7331,7986,0.5862
2047-12-30,SR001980,3912,8006,1868,1076,574,2518,3,15.38,57.44,166,8679,34.15,13.56,1029,650,21665,1462,0.4354
2048-01-06,SR001981,5832,14070,1761,1676,167,929,108,12.41,82.89,101,8893,70.4,23.56,790,4511,20945,7959,0.3758
2048-01-13,SR001982,6331,109,1535,2192,967,301,352,17.68,55.79,36,7678,56.0,59.05,700,4223,12279,9523,0.4532
2048-01-20,SR001983,4277,17048,43,1293,1274,302,226,7.54,47.97,232,12792,37.17,16.72,1084,4729,23161,6608,0.0324
2048-01-27,SR001984,965,12517,2204,607,408,2000,392,29.18,78.04,105,11536,99.29,21.39,2980,5737,18169,6750,0.3148
2048-02-03,SR001985,5672,14945,375,2179,1027,2489,269,13.62,78.93,152,4125,84.36,21.18,1182,6519,13545,5373,0.3007
2048-02-10,SR001986,2126,15631,2111,1336,1248,1733,125,0.51,94.1,158,7365,58.69,32.33,4140,1781,8535,55,0.8053
2048-02-17,SR001987,2401,9802,3115,634,669,1150,358,5.71,81.27,176,16126,77.72,18.67,4484,310,2239,8856,0.1118
2048-02-24,SR001988,5058,4666,3090,1901,563,2127,407,34.63,78.23,259,14912,87.68,24.6,2044,3426,10508,205,0.4603
2048-03-02,SR001989,3785,2756,1075,1523,531,2496,394,34.9,71.08,185,10405,93.44,16.48,4724,86,9148,8868,0.966
2048-03-09,SR001990,516,5610,1994,400,258,2689,276,31.78,86.49,62,13258,33.51,24.07,1173,1837,15096,7905,0.1236
2048-03-16,SR001991,2960,6804,3047,643,135,1165,122,25.25,77.95,82,13137,75.59,8.66,4052,5913,20771,2282,0.4158
2048-03-23,SR001992,3332,14131,1180,1746,1069,2783,288,21.07,68.9,91,17451,39.47,43.64,3068,2119,14666,8660,0.3791
2048-03-30,SR001993,3030,15426,1875,1586,811,689,380,9.4,52.8,196,8404,30.35,53.35,84,3179,24917,3024,0.3986
2048-04-06,SR001994,2484,10127,3842,315,824,2327,117,29.69,45.04,252,11029,82.05,53.15,4959,4343,17390,8100,0.0426
2048-04-13,SR001995,2202,9196,691,536,1216,2147,386,12.47,65.55,197,372,56.58,46.46,891,2106,23205,943,0.4331
2048-04-20,SR001996,580,6233,45,765,1229,2564,313,13.19,74.17,34,6394,85.77,53.22,5139,755,7691,706,0.7456
2048-04-27,SR001997,1054,1450,2505,540,24,1138,84,25.44,88.69,82,9282,93.38,64.23,598,5820,4013,10143,0.3858
