safe_traffic_reference_year,safe_traffic_country_iso2,safe_traffic_region_nuts_code,safe_traffic_enforcement_type_code,safe_traffic_checks_count,safe_traffic_speed_cameras_count,safe_traffic_speeding_tickets_count,safe_traffic_dui_tickets_count,safe_traffic_phone_use_tickets_count,safe_traffic_seatbelt_tickets_count,safe_traffic_penalty_points_total,safe_traffic_fines_total_eur,safe_traffic_license_suspensions_count,safe_traffic_roadside_drug_tests_count,safe_traffic_vehicle_inspections_count,safe_traffic_tachograph_violations_count,safe_traffic_cross_border_enforcement_directive_flag,safe_traffic_data_source,safe_traffic_revision_round,safe_traffic_data_extract_date
2008,DE,BG14,COMMERCIAL_VEHICLE_CHECKS,558132,1238,57178,2801,7752,9829,149307,13591824.77,1862,30795,62036,9891,1,TRANSPORT_INSPECTORATE,SECOND,2025-09-30
2009,LV,CZ813,DISTRACTED_DRIVING,554968,813,54102,7066,19445,2215,214993,22342455.21,5809,11629,13748,1849,1,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2025-12-31
2010,PL,DK950,SEATBELT_ENFORCEMENT,93891,1382,1265,1063,1609,7705,30999,2644425.12,358,2442,2740,169,1,ROAD_POLICING_AGENCY,FLASH,2025-05-05
2011,ES,IE56,DUI_ENFORCEMENT,2506665,160,85506,124301,49723,11915,1499825,106678748.7,46150,42127,98974,9077,1,INTERIOR_MINISTRY_STATS,FIRST,2024-12-17
2012,HR,GR859,SPEED_ENFORCEMENT,546577,2796,106776,4078,8960,12793,196312,25851549.35,3007,7873,2767,667,1,TRANSPORT_INSPECTORATE,SECOND,2025-07-01
2013,FI,IT91,ROADWORTHINESS_INSPECTIONS,1838384,322,182680,8192,25132,22583,723801,39326444.85,1975,1081,401791,88,1,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2025-04-20
2014,IE,FI53,COMMERCIAL_VEHICLE_CHECKS,1181980,641,107831,21350,4155,7925,376851,31276021.28,4065,121178,234941,21325,1,ROAD_POLICING_AGENCY,FLASH,2024-04-05
2015,MT,FI758,DISTRACTED_DRIVING,2470905,1211,386503,42408,84967,68500,1532228,134202137.17,31218,53732,94202,9364,1,INTERIOR_MINISTRY_STATS,FIRST,2024-11-30
2016,SK,SI985,SEATBELT_ENFORCEMENT,1274952,497,38679,21063,13492,74688,375702,55552649.59,4030,13269,41411,3785,1,TRANSPORT_INSPECTORATE,SECOND,2025-01-14
2017,BE,GR6,DUI_ENFORCEMENT,2764675,1148,118794,49754,38279,10057,865101,133218816.35,28708,195353,71742,1686,1,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2025-04-18
2018,DK,PT278,SPEED_ENFORCEMENT,660873,2395,25432,5481,12698,6373,144614,14048985.19,2362,11705,10017,2296,1,ROAD_POLICING_AGENCY,FLASH,2024-10-21
2019,GR,EE912,ROADWORTHINESS_INSPECTIONS,2431912,1308,175887,29063,33139,60167,613248,94283997.14,8864,44659,505816,2524,0,INTERIOR_MINISTRY_STATS,FIRST,2024-10-11
2020,LT,HR3,COMMERCIAL_VEHICLE_CHECKS,1456647,1374,132127,17100,22631,3054,349861,40353833.15,10400,79179,182327,10896,1,TRANSPORT_INSPECTORATE,SECOND,2025-06-12
2021,PT,PT7,DISTRACTED_DRIVING,1639931,1297,34759,5636,126244,11977,386265,28265536.88,2236,3117,22149,2549,0,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2025-02-13
2022,SE,BE12,SEATBELT_ENFORCEMENT,987741,1233,114722,11591,11996,84154,317006,54508285.46,3071,26706,28058,3924,0,ROAD_POLICING_AGENCY,FLASH,2025-01-02
2023,CY,ES3,DUI_ENFORCEMENT,471897,1355,41613,21091,5806,11054,294236,42106615.73,5703,49211,25868,1941,0,INTERIOR_MINISTRY_STATS,FIRST,2024-11-29
2024,FR,PT1,SPEED_ENFORCEMENT,144136,1871,10125,407,1732,2081,29319,2661947.45,242,2962,7949,386,1,TRANSPORT_INSPECTORATE,SECOND,2024-07-14
2025,IT,AT887,ROADWORTHINESS_INSPECTIONS,668167,755,24519,4125,10905,1712,89020,7157863.28,608,14560,130214,1890,0,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2024-07-11
2006,NL,SK58,COMMERCIAL_VEHICLE_CHECKS,637379,806,28084,5690,5925,724,121856,6555849.81,2414,11849,77851,12255,0,ROAD_POLICING_AGENCY,FLASH,2024-09-11
2007,SI,BE328,DISTRACTED_DRIVING,88658,1075,3418,1564,6971,1462,48127,2128873.53,589,1885,760,36,1,INTERIOR_MINISTRY_STATS,FIRST,2024-07-07
2008,BG,HR26,SEATBELT_ENFORCEMENT,2423105,62,60668,21787,38814,121982,432673,72391378.69,10702,44346,36520,11266,0,TRANSPORT_INSPECTORATE,SECOND,2024-01-27
2009,EE,GR80,DUI_ENFORCEMENT,476638,271,41006,19623,7767,8680,286183,24892067.3,12734,12765,19404,1316,1,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2025-09-06
2010,HU,PT8,SPEED_ENFORCEMENT,119346,1797,6397,1534,511,636,17946,3523646.98,889,438,1783,563,1,ROAD_POLICING_AGENCY,FLASH,2025-07-23
2011,LU,MT10,ROADWORTHINESS_INSPECTIONS,1642366,35,58772,25247,31565,28753,451553,35739002.31,6144,16191,46103,4312,1,INTERIOR_MINISTRY_STATS,FIRST,2024-09-08
2012,RO,PT2,COMMERCIAL_VEHICLE_CHECKS,1626986,364,22835,12176,4447,42066,206353,21813950.85,6435,46251,151719,31972,1,TRANSPORT_INSPECTORATE,SECOND,2025-02-15
2013,AT,LV8,DISTRACTED_DRIVING,1313525,720,366264,9553,80511,17380,1195452,40316975.13,8591,8154,26590,3108,0,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2025-07-11
2014,CZ,DE73,SEATBELT_ENFORCEMENT,344597,1258,4402,6731,4009,24974,121446,7415041.85,1104,2261,13292,235,1,ROAD_POLICING_AGENCY,FLASH,2025-10-24
2015,DE,PL564,DUI_ENFORCEMENT,2995415,1284,310763,106400,7431,4600,1668783,267602982.38,51828,296053,166271,7457,1,INTERIOR_MINISTRY_STATS,FIRST,2025-01-17
2016,LV,DE2,SPEED_ENFORCEMENT,752176,3763,138810,4633,6131,19988,411074,19845320.52,1927,3523,42546,1718,1,TRANSPORT_INSPECTORATE,SECOND,2024-10-05
2017,PL,AT443,ROADWORTHINESS_INSPECTIONS,893535,450,63100,7087,10134,25614,314329,29367432.34,2948,10886,181017,4041,1,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2025-11-26
2018,ES,ES1,COMMERCIAL_VEHICLE_CHECKS,1245901,822,107590,21288,13511,10054,371772,56905801.71,13689,82103,168412,33923,0,ROAD_POLICING_AGENCY,FLASH,2024-04-08
2019,HR,SE32,DISTRACTED_DRIVING,859406,1070,86618,13478,64549,2714,453644,35349359.21,2537,19959,27441,2241,0,INTERIOR_MINISTRY_STATS,FIRST,2026-02-23
2020,FI,LV708,SEATBELT_ENFORCEMENT,911360,12,58352,9078,4204,21294,268057,23727968.61,5965,21257,23733,1952,1,TRANSPORT_INSPECTORATE,SECOND,2024-10-29
2021,IE,DK34,DUI_ENFORCEMENT,1016512,1297,49278,16444,3644,19217,294010,40417429.26,3423,56399,39018,5847,1,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2024-12-13
2022,MT,BE9,SPEED_ENFORCEMENT,1460714,4629,219830,13918,15868,4523,797986,29202367.76,11520,26510,75026,3217,1,ROAD_POLICING_AGENCY,FLASH,2024-06-28
2023,SK,BG884,ROADWORTHINESS_INSPECTIONS,806870,422,47142,8610,1540,15006,259180,10305011.87,3871,12504,82182,4714,0,INTERIOR_MINISTRY_STATS,FIRST,2025-12-02
2024,BE,RO19,COMMERCIAL_VEHICLE_CHECKS,1564875,959,24616,14706,30239,11748,294815,20748225.45,7051,83156,294597,3071,0,TRANSPORT_INSPECTORATE,SECOND,2025-03-12
2025,DK,GR2,DISTRACTED_DRIVING,1598579,86,132769,18932,109702,44264,755396,68209035.69,14026,7125,66051,1479,1,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2025-03-13
2006,GR,LU61,SEATBELT_ENFORCEMENT,388620,306,28887,6269,7269,18128,153792,15535642.88,4085,10343,4508,485,1,ROAD_POLICING_AGENCY,FLASH,2024-08-21
2007,LT,PT3,DUI_ENFORCEMENT,1401638,152,127161,76452,25724,35115,789273,133074378.79,45999,90972,3075,7983,1,INTERIOR_MINISTRY_STATS,FIRST,2025-04-13
2008,PT,LU3,SPEED_ENFORCEMENT,811794,1532,162372,5057,3739,15838,333991,21162171.92,3714,20431,30669,909,0,TRANSPORT_INSPECTORATE,SECOND,2026-02-24
2009,SE,PL14,ROADWORTHINESS_INSPECTIONS,1201906,880,62613,17174,17130,15295,401299,33846448.54,8979,26690,47922,859,1,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2025-05-16
2010,CY,LT35,COMMERCIAL_VEHICLE_CHECKS,1823800,987,54349,7108,3772,32549,238489,18424885.52,6034,8892,118157,35082,0,ROAD_POLICING_AGENCY,FLASH,2025-10-13
2011,FR,HU863,DISTRACTED_DRIVING,2350557,7,642372,6275,164784,20795,2059812,140589202.47,6328,46808,5665,908,1,INTERIOR_MINISTRY_STATS,FIRST,2025-12-07
2012,IT,DE145,SEATBELT_ENFORCEMENT,1299571,1061,101944,21075,22945,71406,661731,43077411.79,10900,33471,15782,4775,0,TRANSPORT_INSPECTORATE,SECOND,2024-04-29
2013,NL,IE20,DUI_ENFORCEMENT,144715,50,9087,5808,1381,3066,61636,10900027.0,2710,7908,7101,509,0,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2025-03-19
2014,SI,HR57,SPEED_ENFORCEMENT,151651,1672,42113,2040,2235,1290,150527,5683748.58,1421,4390,4486,776,1,ROAD_POLICING_AGENCY,FLASH,2025-04-24
2015,BG,NL986,ROADWORTHINESS_INSPECTIONS,2027397,1198,215461,30811,4508,24802,697832,86821970.21,19376,12058,169365,9035,0,INTERIOR_MINISTRY_STATS,FIRST,2024-01-07
2016,EE,PT809,COMMERCIAL_VEHICLE_CHECKS,1663978,467,19786,11702,11708,34175,193829,24369237.48,5921,176320,266000,21339,1,TRANSPORT_INSPECTORATE,SECOND,2025-05-03
2017,HU,BE7,DISTRACTED_DRIVING,1339401,347,86413,16298,92136,13088,614666,47379010.61,3853,4078,79245,1263,1,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2024-01-19
2018,LU,DE329,SEATBELT_ENFORCEMENT,1435488,858,74016,19731,17887,62224,463821,35257624.83,8319,12883,54854,1144,1,ROAD_POLICING_AGENCY,FLASH,2024-02-28
2019,RO,SI590,DUI_ENFORCEMENT,888397,1118,72696,9332,16855,5220,337191,15889019.98,5603,93575,8354,2505,0,INTERIOR_MINISTRY_STATS,FIRST,2024-09-01
2020,AT,BG680,SPEED_ENFORCEMENT,2610442,960,512510,7427,50250,41872,1857630,115481694.23,5888,56501,153174,7147,1,TRANSPORT_INSPECTORATE,SECOND,2025-03-16
2021,CZ,PT734,ROADWORTHINESS_INSPECTIONS,1393692,1154,54963,6110,15164,4266,279251,21431933.51,2335,35710,175832,1238,1,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2025-06-19
2022,DE,HR264,COMMERCIAL_VEHICLE_CHECKS,64439,75,3317,1114,813,1321,26118,1313039.67,596,2445,5336,1318,1,ROAD_POLICING_AGENCY,FLASH,2024-03-05
2023,LV,FR37,DISTRACTED_DRIVING,28012,978,1866,414,989,381,8709,1301005.66,256,454,516,32,0,INTERIOR_MINISTRY_STATS,FIRST,2025-10-25
2024,PL,CY64,SEATBELT_ENFORCEMENT,553905,739,23479,4631,10244,5836,102074,10982641.02,2016,13524,19739,1358,0,TRANSPORT_INSPECTORATE,SECOND,2024-10-23
2025,ES,EE717,DUI_ENFORCEMENT,1952198,262,27973,108792,2712,56584,658912,241861723.51,60560,148833,67220,3508,0,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2024-08-19
2006,HR,LT329,SPEED_ENFORCEMENT,483766,2461,21764,2651,4705,2809,59488,9056266.0,1626,14252,18951,567,0,ROAD_POLICING_AGENCY,FLASH,2025-01-30
2007,FI,NL203,ROADWORTHINESS_INSPECTIONS,1388366,727,116157,18257,2680,34355,425663,46515938.79,9165,1267,189692,340,1,INTERIOR_MINISTRY_STATS,FIRST,2024-04-15
2008,IE,BG6,COMMERCIAL_VEHICLE_CHECKS,1257050,1244,61524,7434,11827,30599,362448,22106997.87,5066,64428,258584,18120,0,TRANSPORT_INSPECTORATE,SECOND,2024-11-18
2009,MT,PT52,DISTRACTED_DRIVING,825035,1195,218593,4106,64541,3218,828448,42516882.15,2704,17062,46518,3191,0,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2025-12-02
2010,SK,EE39,SEATBELT_ENFORCEMENT,1962405,1380,126556,14197,16882,108850,551449,54727398.52,7245,4075,27548,6677,0,ROAD_POLICING_AGENCY,FLASH,2025-09-03
2011,BE,SE8,DUI_ENFORCEMENT,1546142,125,57025,31330,27302,23915,524427,39905448.72,20718,43359,85472,1455,0,INTERIOR_MINISTRY_STATS,FIRST,2025-11-09
2012,DK,FI15,SPEED_ENFORCEMENT,2005603,3391,455215,11124,12624,51979,1412712,57866717.96,11962,28340,11642,8149,1,TRANSPORT_INSPECTORATE,SECOND,2025-02-21
2013,GR,LU195,ROADWORTHINESS_INSPECTIONS,1743334,186,131152,7178,18243,36845,374008,26225040.66,7321,35161,56427,3471,0,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2025-06-23
2014,LT,CY56,COMMERCIAL_VEHICLE_CHECKS,1065494,1276,80709,3108,3898,17436,175852,11807790.83,2713,61012,104730,15932,1,ROAD_POLICING_AGENCY,FLASH,2025-08-24
2015,PT,PL89,DISTRACTED_DRIVING,2018907,904,492133,1843,41893,39360,1360824,92856460.84,13986,52137,58109,8386,1,INTERIOR_MINISTRY_STATS,FIRST,2025-07-15
2016,SE,LU10,SEATBELT_ENFORCEMENT,200116,921,9731,2266,2209,3774,59851,4487068.1,439,552,11869,85,0,TRANSPORT_INSPECTORATE,SECOND,2025-01-25
2017,CY,RO2,DUI_ENFORCEMENT,3064172,863,235327,168169,45611,28128,2135799,291958694.77,65630,206592,60952,6524,1,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2026-01-23
2018,FR,LU6,SPEED_ENFORCEMENT,9051,3031,2361,116,62,76,3981,619909.36,58,85,454,48,1,ROAD_POLICING_AGENCY,FLASH,2024-10-30
2019,IT,PL592,ROADWORTHINESS_INSPECTIONS,2331615,374,215976,9997,32461,22367,484444,51298844.3,4051,26491,506914,4085,0,INTERIOR_MINISTRY_STATS,FIRST,2025-03-01
2020,NL,NL90,COMMERCIAL_VEHICLE_CHECKS,2507883,966,178768,15339,49191,67517,922624,70310885.59,8174,91378,119631,52577,0,TRANSPORT_INSPECTORATE,SECOND,2024-06-27
2021,SI,PT16,DISTRACTED_DRIVING,535388,263,101051,7892,41515,11440,468951,38193147.63,7198,14637,26569,2444,1,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2026-02-25
2022,BG,HR852,SEATBELT_ENFORCEMENT,1890615,502,115486,18831,16222,136909,623838,37651792.23,12099,2627,89919,8581,0,ROAD_POLICING_AGENCY,FLASH,2024-12-18
2023,EE,HU5,DUI_ENFORCEMENT,95521,520,11439,5135,1445,489,56551,12989976.53,2146,679,4503,262,1,INTERIOR_MINISTRY_STATS,FIRST,2025-05-20
2024,HU,NL35,SPEED_ENFORCEMENT,998949,2493,234235,4164,18339,14121,684176,32146126.35,5444,18233,20573,3886,1,TRANSPORT_INSPECTORATE,SECOND,2025-09-16
2025,LU,NL24,ROADWORTHINESS_INSPECTIONS,744329,783,11396,12740,5248,18041,187258,14352541.28,6375,13345,156937,2034,0,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2024-06-27
2006,RO,ES28,COMMERCIAL_VEHICLE_CHECKS,1133454,651,24744,22143,17289,25593,305032,42084920.38,8076,49154,173559,16846,1,ROAD_POLICING_AGENCY,FLASH,2024-11-24
2007,AT,SK8,DISTRACTED_DRIVING,1892131,828,429094,13984,141461,33280,1295313,64165276.78,9319,52150,44672,1145,0,INTERIOR_MINISTRY_STATS,FIRST,2025-10-23
2008,CZ,FR13,SEATBELT_ENFORCEMENT,3072822,1229,297381,61114,37943,246197,1645052,86163365.51,32345,21547,160753,15540,1,TRANSPORT_INSPECTORATE,SECOND,2025-03-14
2009,DE,HR61,DUI_ENFORCEMENT,1640237,1160,106151,14503,14406,27285,482671,43736291.61,8535,30392,47746,7704,1,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2024-07-15
2010,LV,BG679,SPEED_ENFORCEMENT,1348564,3765,250289,1548,19285,12095,520295,27034125.42,6403,25258,11925,3370,0,ROAD_POLICING_AGENCY,FLASH,2025-10-06
2011,PL,IT2,ROADWORTHINESS_INSPECTIONS,2376478,1384,122301,5085,41745,49670,548755,26996518.68,3860,44570,38577,8854,0,INTERIOR_MINISTRY_STATS,FIRST,2024-05-29
2012,ES,AT7,COMMERCIAL_VEHICLE_CHECKS,594466,927,8616,2435,9261,6778,60532,5121160.59,1580,37416,52103,6753,1,TRANSPORT_INSPECTORATE,SECOND,2024-02-07
2013,HR,SK47,DISTRACTED_DRIVING,1036531,1032,114966,5556,56550,27504,464812,40561408.19,4876,1144,26121,3628,0,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2025-12-30
2014,FI,AT347,SEATBELT_ENFORCEMENT,1842436,1194,171561,19940,25616,92595,575097,46819150.92,15571,53973,62614,9642,0,ROAD_POLICING_AGENCY,FLASH,2025-12-16
2015,IE,LU24,DUI_ENFORCEMENT,811948,625,93840,17743,3369,17516,325665,41872224.0,8555,8669,39523,3842,1,INTERIOR_MINISTRY_STATS,FIRST,2024-08-12
2016,MT,MT3,SPEED_ENFORCEMENT,1947250,2424,356002,36094,28081,52659,1593583,82873004.68,11593,52857,68412,9995,0,TRANSPORT_INSPECTORATE,SECOND,2024-01-14
2017,SK,PL1,ROADWORTHINESS_INSPECTIONS,267465,13,3280,1164,4545,1113,29066,2388585.16,277,5369,55569,1229,0,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2025-08-05
2018,BE,IT754,COMMERCIAL_VEHICLE_CHECKS,1439668,641,29149,2905,15590,8968,146866,10696790.22,1742,52425,37930,6535,0,ROAD_POLICING_AGENCY,FLASH,2025-01-08
2019,DK,NL979,DISTRACTED_DRIVING,175878,1057,7805,3215,7404,4225,47425,8777887.67,1412,2640,6703,684,0,INTERIOR_MINISTRY_STATS,FIRST,2024-02-22
2020,GR,CZ22,SEATBELT_ENFORCEMENT,424699,93,6772,4339,1525,2332,55063,7698884.74,1066,4737,24292,453,1,TRANSPORT_INSPECTORATE,SECOND,2025-07-21
2021,LT,ES64,DUI_ENFORCEMENT,716154,1202,11944,6432,4752,17271,115472,8685679.52,3581,34902,9835,1243,1,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2024-09-13
2022,PT,ES815,SPEED_ENFORCEMENT,1058212,1764,276027,20257,7294,23751,482842,31007055.53,12477,11006,62039,5070,1,ROAD_POLICING_AGENCY,FLASH,2024-05-08
2023,SE,IT259,ROADWORTHINESS_INSPECTIONS,1554495,495,46970,18213,15727,12072,279651,25738696.82,3736,22681,221100,7387,1,INTERIOR_MINISTRY_STATS,FIRST,2026-01-13
2024,CY,CZ9,COMMERCIAL_VEHICLE_CHECKS,879027,647,78208,11220,1688,21206,284151,24580693.94,9414,32365,163272,5502,1,TRANSPORT_INSPECTORATE,SECOND,2024-06-12
2025,FR,SI697,DISTRACTED_DRIVING,1090963,1127,284917,3523,9525,3617,1006507,55219395.58,5491,5855,21660,3193,0,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2025-04-02
2006,IT,PT4,SEATBELT_ENFORCEMENT,2257490,975,142175,5086,32422,102568,415454,36630645.84,2032,66143,102192,6338,0,ROAD_POLICING_AGENCY,FLASH,2024-10-08
2007,NL,NL920,DUI_ENFORCEMENT,2101760,1227,52420,107792,16821,45028,1173540,214281403.51,23838,136899,36993,8904,0,INTERIOR_MINISTRY_STATS,FIRST,2025-03-29
2008,SI,MT44,SPEED_ENFORCEMENT,849223,446,86941,1783,10129,22398,190356,20296153.82,3332,21849,46386,174,0,TRANSPORT_INSPECTORATE,SECOND,2024-11-13
2009,BG,HU636,ROADWORTHINESS_INSPECTIONS,1190055,200,108434,963,8586,14757,199509,11784530.02,1018,31569,250291,1868,0,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2024-08-16
2010,EE,BE810,COMMERCIAL_VEHICLE_CHECKS,1411264,314,73194,12389,25838,30915,386771,35580705.07,2106,115730,54172,35722,0,ROAD_POLICING_AGENCY,FLASH,2025-07-11
2011,HU,SI3,DISTRACTED_DRIVING,758935,1081,197980,4048,26916,3222,268139,32382789.48,4488,19488,13059,4406,0,INTERIOR_MINISTRY_STATS,FIRST,2024-12-05
2012,LU,HU973,SEATBELT_ENFORCEMENT,778357,132,63178,6927,8030,50145,325864,25413003.67,2999,14706,46439,44,0,TRANSPORT_INSPECTORATE,SECOND,2024-10-20
2013,RO,NL899,DUI_ENFORCEMENT,3108512,1385,201111,160108,48204,91124,2371945,228905247.36,60694,127951,164091,7060,0,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2024-01-16
2014,AT,DE894,SPEED_ENFORCEMENT,2040536,500,356674,27852,20806,22505,732327,62914196.97,12552,34775,22141,1596,0,ROAD_POLICING_AGENCY,FLASH,2024-09-13
2015,CZ,EE593,ROADWORTHINESS_INSPECTIONS,1889953,1076,83968,37187,35481,17936,419461,45148581.29,21839,7407,29581,6833,1,INTERIOR_MINISTRY_STATS,FIRST,2025-03-05
2016,DE,GR87,COMMERCIAL_VEHICLE_CHECKS,1247142,816,35283,19830,21426,31190,261761,31874496.55,3587,28197,74451,36427,0,TRANSPORT_INSPECTORATE,SECOND,2025-04-10
2017,LV,SE2,DISTRACTED_DRIVING,348058,539,59535,309,18418,4824,150452,13965494.6,1565,6565,19013,1283,1,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2024-01-07
2018,PL,EE72,SEATBELT_ENFORCEMENT,1060051,802,54504,3841,4637,90574,302665,20349267.99,1105,10040,31720,3789,1,ROAD_POLICING_AGENCY,FLASH,2024-12-29
2019,ES,PT66,DUI_ENFORCEMENT,460312,203,23539,6036,3421,5964,89261,15026931.03,1503,25361,4571,1794,1,INTERIOR_MINISTRY_STATS,FIRST,2024-01-10
2020,HR,MT309,SPEED_ENFORCEMENT,195474,4651,50450,1280,1663,735,130764,9475294.6,396,3634,9826,708,0,TRANSPORT_INSPECTORATE,SECOND,2024-02-15
2021,FI,LU20,ROADWORTHINESS_INSPECTIONS,292568,778,6777,5769,546,6715,65548,12783178.55,1290,6340,4838,825,1,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2025-03-07
2022,IE,LV5,COMMERCIAL_VEHICLE_CHECKS,412427,1229,14948,4275,3061,9767,80122,9396413.11,790,39470,14463,11276,0,ROAD_POLICING_AGENCY,FLASH,2024-07-20
2023,MT,SI235,DISTRACTED_DRIVING,312001,926,10187,5075,20429,6273,122732,11052900.55,2502,5694,8133,601,1,INTERIOR_MINISTRY_STATS,FIRST,2025-10-26
2024,SK,MT41,SEATBELT_ENFORCEMENT,214130,454,20894,269,2143,18447,112663,3704547.79,348,1099,5693,755,0,TRANSPORT_INSPECTORATE,SECOND,2025-06-27
2025,BE,FR577,DUI_ENFORCEMENT,233789,876,13849,4681,597,2420,52024,5800797.08,1734,21829,2584,628,0,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2024-02-28
2006,DK,LU529,SPEED_ENFORCEMENT,76927,610,5628,885,1067,1081,28812,1633858.8,636,1927,3250,440,0,ROAD_POLICING_AGENCY,FLASH,2024-04-16
2007,GR,MT78,ROADWORTHINESS_INSPECTIONS,2486027,256,69550,8803,45970,52035,477438,18356528.52,5784,15528,411090,13309,1,INTERIOR_MINISTRY_STATS,FIRST,2024-10-24
2008,LT,IT529,COMMERCIAL_VEHICLE_CHECKS,252766,226,17087,1577,2685,3788,51110,2769538.13,508,10731,31074,2828,1,TRANSPORT_INSPECTORATE,SECOND,2024-02-13
2009,PT,FI385,DISTRACTED_DRIVING,1108998,445,33082,2843,86301,2922,418728,21050298.64,1576,19546,41107,655,0,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2025-01-04
2010,SE,CZ50,SEATBELT_ENFORCEMENT,1229651,342,61855,16741,20729,100051,554157,53938214.34,11177,1257,57744,4735,0,ROAD_POLICING_AGENCY,FLASH,2024-07-26
2011,CY,LU4,DUI_ENFORCEMENT,1293213,1399,114231,26164,2735,24424,336581,58355655.08,5916,100236,42530,2367,1,INTERIOR_MINISTRY_STATS,FIRST,2025-02-04
2012,FR,HU48,SPEED_ENFORCEMENT,2658509,4645,85784,52780,50908,53356,606185,91196114.99,14502,28507,29548,7399,0,TRANSPORT_INSPECTORATE,SECOND,2025-07-19
2013,IT,ES87,ROADWORTHINESS_INSPECTIONS,667407,1390,29838,7699,7748,12643,125774,12013974.98,1948,820,17451,3287,0,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2024-03-28
2014,NL,HR945,COMMERCIAL_VEHICLE_CHECKS,2063276,1314,42619,21152,20240,37006,376120,58502847.16,6242,12612,49047,25536,0,ROAD_POLICING_AGENCY,FLASH,2024-06-22
2015,SI,NL662,DISTRACTED_DRIVING,1109203,132,93372,20101,80402,25649,623575,53723170.17,13339,32794,56103,5293,1,INTERIOR_MINISTRY_STATS,FIRST,2025-06-14
2016,BG,EE45,SEATBELT_ENFORCEMENT,310462,789,6393,1707,1194,26360,56909,4894464.76,586,1108,6953,1851,1,TRANSPORT_INSPECTORATE,SECOND,2024-07-25
2017,EE,DK61,DUI_ENFORCEMENT,22805,868,277,1232,125,215,8466,1543683.4,481,1049,935,104,0,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2024-09-13
2018,HU,NL398,SPEED_ENFORCEMENT,1008879,4200,99960,14844,19621,8130,422869,33951072.31,8394,17753,48888,4182,0,ROAD_POLICING_AGENCY,FLASH,2024-07-27
2019,LU,HU396,ROADWORTHINESS_INSPECTIONS,690407,225,28290,4155,3903,3459,145571,13182811.96,2431,3915,120463,1295,1,INTERIOR_MINISTRY_STATS,FIRST,2024-03-28
2020,RO,CZ621,COMMERCIAL_VEHICLE_CHECKS,1979996,95,166519,39107,37998,21666,790284,57346294.07,13652,61525,431660,49625,1,TRANSPORT_INSPECTORATE,SECOND,2025-09-11
2021,AT,IT599,DISTRACTED_DRIVING,54413,1287,11155,508,3778,247,37833,2243414.09,329,484,2550,288,1,AUTOMATED_ENFORCEMENT_SYSTEM,BENCHMARK,2025-04-07
2022,CZ,DE37,SEATBELT_ENFORCEMENT,1624560,918,173871,2335,27020,61024,800408,22921891.77,2430,32843,65920,3273,1,ROAD_POLICING_AGENCY,FLASH,2025-04-23
2023,DE,SI80,DUI_ENFORCEMENT,760216,318,58822,41995,9084,5047,419764,90497992.23,9390,17084,12502,3316,0,INTERIOR_MINISTRY_STATS,FIRST,2025-12-03
2024,LV,IT373,SPEED_ENFORCEMENT,909506,2556,205454,9916,6705,25077,427278,44140566.81,5590,10726,31712,3727,0,TRANSPORT_INSPECTORATE,SECOND,2025-11-04
