biz_output_reporting_quarter,biz_output_industry_cluster_code,biz_output_shipment_value_usd,biz_output_new_orders_value_usd,biz_output_capacity_utilization_pct,biz_output_unit_labor_cost_index,biz_output_export_share_pct,biz_output_import_penetration_pct,biz_output_domestic_market_share_pct,biz_output_price_competitiveness_index,biz_output_innovation_intensity_score,biz_output_capital_investment_usd,biz_output_r_and_d_spend_usd,biz_output_automation_adoption_index,biz_output_supply_chain_concentration_index,biz_output_supplier_risk_score,biz_output_customer_concentration_index,biz_output_energy_intensity_btu_output,biz_output_carbon_intensity_tons_output,biz_output_benchmark_peer_group
2432Q3,CL001683,15705196859.03,12048621756.24,90.8,87.0,46.6,62.72,48.15,114.98,63.43,43885667346.14,27015972872.65,0.041,0.6473,23.74,0.5123,44809.05,107.5053,PEER_B
2432Q4,CL001684,60905910203.92,44449969553.73,37.27,144.64,41.56,56.86,56.26,132.31,90.66,28165344031.41,21994660020.2,0.3722,0.8168,76.74,0.1895,9453.4,47.7286,PEER_D
2433Q1,CL001685,213386249516.85,195298700813.48,82.49,111.39,65.74,65.57,69.47,99.9,91.65,40966686414.45,7812225983.85,0.6643,0.0997,97.47,0.5408,27824.07,145.2666,PEER_D
2433Q2,CL001686,311763885629.69,236970430451.68,27.83,126.32,47.78,42.14,75.93,116.27,49.53,119442189039.87,36454265192.91,0.328,0.1558,60.01,0.9607,14238.81,172.9391,PEER_E
2433Q3,CL001687,181766284898.23,170814564199.07,60.01,147.13,18.65,68.16,70.05,67.85,56.34,36666752138.03,1351710800.79,0.2467,0.1782,96.09,0.6452,8289.21,130.6703,PEER_F
2433Q4,CL001688,188573111090.6,131845855323.72,29.97,78.87,57.99,79.23,64.1,80.39,2.08,4648741425.88,34606517598.35,0.0319,0.2412,58.93,0.8635,17555.42,103.6133,PEER_D
2434Q1,CL001689,319881329177.87,367301682959.39,94.8,159.84,65.99,21.45,92.51,127.76,65.26,85543035675.46,23025085587.96,0.4324,0.1014,1.18,0.1804,34687.95,221.9531,PEER_A
2434Q2,CL001690,353094919313.41,333129146817.86,73.29,99.1,44.84,27.51,88.95,64.74,91.78,39458945288.03,8038742809.29,0.044,0.7202,93.43,0.3064,35765.52,59.1965,PEER_F
2434Q3,CL001691,249625387336.74,270958092228.88,82.17,145.94,75.59,4.51,97.28,85.38,7.87,43761621233.46,42001823857.59,0.0693,0.7056,11.2,0.4866,13089.89,154.346,PEER_A
2434Q4,CL001692,292017899748.98,261360876665.61,91.05,100.4,56.96,76.87,33.09,139.4,62.28,45089488539.29,3251268083.04,0.4641,0.9656,47.46,0.0193,36737.88,206.347,PEER_C
2435Q1,CL001693,15071571256.61,15495966743.35,80.62,106.04,75.55,25.22,79.04,116.67,52.62,29179964868.89,34859754874.28,0.7469,0.7614,87.17,0.7999,1215.51,184.0244,PEER_B
2435Q2,CL001694,347253255717.91,275059117280.67,64.37,132.62,69.31,58.28,57.31,75.21,78.32,42612258716.91,150542532.48,0.4899,0.6151,51.37,0.7802,787.36,54.2715,PEER_F
2435Q3,CL001695,364064184855.63,356235640022.0,86.35,68.12,28.5,15.95,91.48,84.52,51.59,71084736816.5,27187925372.81,0.3201,0.4921,83.13,0.1076,15657.17,19.3039,PEER_F
2435Q4,CL001696,95857364637.97,64866421433.31,21.99,114.55,3.56,22.47,84.39,62.64,56.95,8680011154.07,38149243389.66,0.2989,0.2017,88.01,0.2095,29598.44,6.9096,PEER_A
2436Q1,CL001697,181404821194.37,141145655056.9,94.03,88.17,36.87,74.53,35.21,125.9,80.8,66518824838.46,24921155577.56,0.9231,0.2342,6.87,0.1567,43433.47,192.8477,PEER_F
2436Q2,CL001698,91237364033.38,75641191409.83,68.42,131.88,52.44,11.26,92.92,116.82,2.17,96506001739.88,28689280283.35,0.293,0.6937,75.26,0.0649,48121.97,131.4835,PEER_C
2436Q3,CL001699,20792083848.26,19019060251.93,43.44,122.3,65.1,15.72,89.64,89.74,21.08,106787558477.13,37192357354.93,0.7425,0.0395,76.76,0.6613,35399.43,171.2038,PEER_B
2436Q4,CL001700,392898627279.26,282256728689.25,79.14,154.5,46.67,42.73,82.96,60.34,42.43,91461524641.17,15772774510.05,0.9875,0.4554,91.88,0.0938,45163.71,56.9854,PEER_A
2437Q1,CL001701,148039806704.85,134316494732.76,79.88,67.78,79.63,51.65,77.13,112.77,94.54,48034412886.48,23153049148.42,0.5369,0.3796,60.34,0.2547,19797.83,147.0054,PEER_F
2437Q2,CL001702,432520953310.36,331217595307.57,92.37,131.75,57.41,1.95,98.44,122.82,52.71,8391145225.05,785231722.78,0.5068,0.5991,65.45,0.5509,33901.44,172.0144,PEER_F
2437Q3,CL001703,192125471907.84,154357349662.14,31.9,61.24,84.03,28.84,78.82,76.72,41.43,81817048992.84,29008200761.33,0.7026,0.1498,23.69,0.0704,42968.11,213.0808,PEER_B
2437Q4,CL001704,417002620386.13,363944926428.62,60.43,80.91,12.68,60.88,70.36,114.78,77.78,70293379966.32,19274666544.71,0.418,0.2724,76.45,0.3926,40021.46,94.5844,PEER_E
2438Q1,CL001705,45988165052.71,37445177869.91,65.18,90.84,68.54,28.22,84.43,135.85,43.76,63886971458.85,5466665825.88,0.8484,0.4577,15.46,0.7822,36111.78,133.8673,PEER_D
2438Q2,CL001706,257120404766.5,184310177724.93,52.24,156.72,27.49,89.67,70.64,80.07,34.6,28448815641.08,40449434148.36,0.1585,0.4275,83.13,0.179,29613.53,118.8479,PEER_F
2438Q3,CL001707,301366973459.3,197000069090.12,65.0,114.05,63.89,71.63,69.21,131.71,39.35,16643341328.5,20197183533.54,0.1425,0.1701,19.89,0.7521,43664.68,184.5965,PEER_C
2438Q4,CL001708,342512108153.06,280878572709.82,93.81,115.6,31.82,9.42,95.78,67.47,8.44,48564503855.03,22273741420.43,0.7884,0.3544,92.35,0.1951,39406.4,200.2042,PEER_E
2439Q1,CL001709,12292933480.82,12418460259.52,72.49,91.56,0.66,59.59,76.64,78.36,32.49,48170347135.99,47172231021.58,0.1912,0.0649,12.91,0.7105,44428.13,0.0379,PEER_C
2439Q2,CL001710,113073489352.7,82676830245.23,53.63,122.16,82.69,30.27,85.08,63.87,2.27,109356017064.15,42211971182.32,0.8952,0.9514,20.22,0.0278,5919.53,74.0652,PEER_B
2439Q3,CL001711,383034836804.14,300551829483.42,82.71,127.84,61.0,45.19,81.14,84.34,8.33,66670195242.79,47489648191.64,0.3738,0.6896,97.66,0.1577,11902.26,4.4628,PEER_A
2439Q4,CL001712,299038168258.28,252334940620.78,60.32,63.13,53.08,24.87,86.86,103.03,24.5,101026497011.31,14021772487.24,0.8951,0.3662,92.74,0.5264,9652.46,87.3541,PEER_C
2440Q1,CL001713,235861276564.51,157084646808.47,92.71,118.71,18.57,1.54,98.73,126.19,29.38,56452858040.51,31761787938.57,0.4118,0.5663,88.02,0.6201,28009.25,6.1151,PEER_B
2440Q2,CL001714,187337120795.23,171052818287.21,28.11,74.07,59.98,74.51,60.47,61.83,84.0,71659511495.21,113336512.32,0.7266,0.7205,56.76,0.3666,34749.5,42.4538,PEER_E
2440Q3,CL001715,50749372876.39,54571790329.27,97.35,141.67,15.49,59.58,50.31,118.89,64.74,53603268336.25,589618079.79,0.4511,0.0863,45.08,0.5203,26497.18,12.6721,PEER_E
2440Q4,CL001716,1686092095.27,1542034043.16,73.1,70.32,4.99,21.35,84.28,73.83,64.63,33572038227.65,28401716228.57,0.6953,0.4643,89.51,0.0169,8302.86,173.2472,PEER_D
2441Q1,CL001717,248143458347.44,264656272331.37,21.86,139.98,84.69,32.79,82.81,108.7,1.46,83753613952.43,56511868974.09,0.2541,0.628,69.87,0.8195,39935.94,32.3992,PEER_C
2441Q2,CL001718,321614476469.94,267880548044.3,63.96,122.24,3.41,63.83,79.09,91.45,67.83,79270715807.57,15491055827.05,0.822,0.9995,1.97,0.1619,42508.9,230.0056,PEER_D
2441Q3,CL001719,283675540602.78,235472507798.13,87.15,93.96,75.35,78.86,57.6,133.19,3.94,987737903.2,31794765940.53,0.1842,0.7358,23.73,0.9476,44667.55,122.7497,PEER_E
2441Q4,CL001720,358943826591.35,329054785868.47,34.59,136.5,11.72,39.02,77.81,103.11,93.73,98205369324.42,57258681813.2,0.6946,0.2785,20.38,0.5875,49234.0,38.3883,PEER_A
2442Q1,CL001721,20710523266.81,22835809833.9,41.12,89.88,2.12,68.79,44.44,91.79,49.01,118505360358.97,8750055902.44,0.8227,0.2966,48.98,0.2328,34749.81,26.9654,PEER_F
2442Q2,CL001722,310831429302.31,297406540184.51,45.11,153.74,20.29,82.4,71.39,124.99,10.72,27910782372.13,24956467632.06,0.8984,0.9729,74.81,0.2198,42907.71,113.2166,PEER_A
2442Q3,CL001723,240958867363.44,220106617770.86,54.6,133.85,55.79,89.7,48.09,122.84,54.18,48531060211.34,24016998056.34,0.9295,0.9697,95.42,0.3108,8709.35,64.9654,PEER_E
2442Q4,CL001724,147048849491.75,116015925566.16,52.94,118.47,45.12,66.77,52.03,139.08,66.92,74387711817.55,25187894958.72,0.397,0.2346,2.09,0.2628,43854.38,185.3591,PEER_A
2443Q1,CL001725,159915981189.88,110347136859.61,31.44,145.9,57.68,30.13,73.24,122.42,95.94,38575507765.27,12800197458.51,0.0494,0.0528,83.48,0.1804,3257.79,225.1825,PEER_F
2443Q2,CL001726,174544121985.89,169944460647.31,78.25,100.33,24.11,65.48,41.59,72.39,99.69,26883990517.74,53967832418.98,0.6645,0.5106,86.88,0.3625,26196.47,149.0951,PEER_C
2443Q3,CL001727,132579263176.88,144334058039.36,83.84,80.88,54.03,3.3,98.42,100.89,25.43,35389164764.23,16180850441.37,0.7886,0.5441,58.69,0.9315,2185.65,15.2834,PEER_D
2443Q4,CL001728,125647548175.2,99508527655.11,37.62,64.57,21.13,34.85,77.27,62.53,4.42,24698837084.76,6760666610.1,0.447,0.936,64.94,0.4492,34368.63,49.1091,PEER_E
2444Q1,CL001729,148651452751.63,141343490474.78,21.9,112.01,47.67,22.29,84.41,65.11,12.27,52814583684.73,15404906213.53,0.9386,0.3401,15.05,0.7465,9616.45,176.4541,PEER_B
2444Q2,CL001730,38583457509.92,41010061595.98,47.99,117.36,41.49,30.35,72.95,96.55,19.13,85679751183.58,17126563914.11,0.6545,0.0699,81.9,0.2816,8139.55,96.4227,PEER_A
2444Q3,CL001731,34007683538.75,31652853006.49,70.67,64.93,3.48,79.08,34.21,86.16,46.58,16906394794.71,4525691847.9,0.1125,0.0893,68.05,0.3563,33704.14,178.6718,PEER_E
2444Q4,CL001732,71935614245.47,52381840455.51,57.29,61.7,17.91,6.06,95.24,73.08,34.26,103015619708.81,43994110255.35,0.3687,0.9255,27.8,0.9109,37286.88,24.8047,PEER_C
2445Q1,CL001733,51010497060.02,44898158865.79,96.87,95.54,71.44,85.4,23.99,137.85,98.74,76506765294.53,24554991659.31,0.2606,0.9741,70.32,0.7667,34447.61,118.3306,PEER_B
2445Q2,CL001734,92863664626.12,93712283128.93,29.37,155.87,9.06,58.68,76.45,133.81,37.6,91575324471.45,18175395407.62,0.7121,0.647,82.02,0.2599,22134.13,22.3466,PEER_A
2445Q3,CL001735,113047265501.62,121042623939.29,63.43,63.8,5.69,2.97,98.59,80.18,26.64,104182117891.77,23774577724.01,0.9034,0.1982,59.88,0.4868,44645.27,8.6946,PEER_A
2445Q4,CL001736,314343147388.53,205783634768.63,83.43,123.28,10.85,5.34,96.26,108.35,9.77,34323547409.58,39369840565.6,0.1064,0.055,65.47,0.9542,45361.52,96.6104,PEER_B
2446Q1,CL001737,56904113539.41,54869651431.38,37.48,84.77,11.87,65.42,53.75,100.81,17.92,54733556104.38,30218264500.6,0.8287,0.4658,61.23,0.6561,11761.08,190.7786,PEER_C
2446Q2,CL001738,316375380535.86,333105827739.25,81.96,156.38,12.66,33.11,83.32,93.41,79.48,93942662405.14,44037635367.82,0.0598,0.2484,51.81,0.0708,4491.94,30.3612,PEER_A
2446Q3,CL001739,20927702037.4,20938077581.19,55.97,68.16,52.13,46.33,70.6,73.22,42.2,104517301552.7,20289941659.68,0.4167,0.239,22.06,0.8615,16024.83,198.5735,PEER_F
2446Q4,CL001740,132788373043.72,109554551066.3,25.48,88.6,67.09,59.13,72.89,110.94,7.53,97375645690.59,14065821124.3,0.3753,0.9763,73.84,0.2122,1114.57,56.0856,PEER_C
2447Q1,CL001741,328434716899.72,230227430865.18,49.67,109.77,13.22,83.1,39.4,97.76,68.3,109836262936.18,10308963186.75,0.3291,0.8609,88.11,0.457,25041.13,26.992,PEER_A
2447Q2,CL001742,294604774373.87,234510462600.67,73.62,76.45,39.41,82.94,70.54,137.44,86.68,59624399823.69,50889482350.22,0.2558,0.9629,84.93,0.2994,43287.29,33.2329,PEER_D
2447Q3,CL001743,265720194465.98,290714717572.61,46.38,144.85,26.26,32.98,78.9,70.83,30.62,24462498717.11,51901423223.49,0.4246,0.8583,88.51,0.9168,8308.66,188.0835,PEER_E
2447Q4,CL001744,254718101021.74,223850270547.37,75.54,78.98,15.06,59.03,55.96,108.5,9.55,56746871532.41,19261211655.48,0.9804,0.0775,55.31,0.7064,11410.49,148.9337,PEER_C
2448Q1,CL001745,242065504295.51,177917841274.31,37.89,68.96,20.96,31.64,75.24,61.51,23.28,58191683167.92,4187308813.94,0.7449,0.2084,19.2,0.0027,9973.22,155.3897,PEER_A
2448Q2,CL001746,8225238518.92,7999251793.22,87.9,150.36,4.31,61.51,56.85,83.75,52.92,51106668927.23,43088423374.33,0.4194,0.8244,78.06,0.2495,24431.08,203.6962,PEER_A
2448Q3,CL001747,37037938033.52,41966622294.58,20.96,82.73,66.99,47.98,61.56,60.06,63.09,60707655737.58,9631451460.04,0.0133,0.2174,30.68,0.3991,30336.28,23.2919,PEER_F
2448Q4,CL001748,235740987798.74,256701269918.66,60.37,123.93,4.85,71.45,72.41,133.46,28.71,2058530883.2,53124896676.71,0.3859,0.6024,40.36,0.3828,43726.49,249.2829,PEER_A
2449Q1,CL001749,206087632806.78,159041627365.08,37.9,133.62,14.24,24.01,88.84,81.82,40.31,33171514644.26,4898647948.82,0.615,0.4291,27.64,0.9187,28308.28,187.5393,PEER_D
2449Q2,CL001750,187807155822.6,162853298279.34,60.53,134.32,13.26,70.77,41.85,95.03,53.58,4137506585.07,54611029219.87,0.8852,0.0299,59.34,0.1388,12960.34,89.9321,PEER_A
2449Q3,CL001751,132758576626.72,111656243156.4,83.75,122.29,24.61,60.04,56.02,127.67,41.62,56494325200.76,2709817343.76,0.5951,0.0738,91.71,0.4444,36954.4,167.2213,PEER_E
2449Q4,CL001752,195737539956.28,218176851952.33,56.31,77.08,76.72,25.62,86.66,99.86,19.4,117512854093.86,56399748174.27,0.2241,0.6197,3.51,0.4719,42846.25,107.6879,PEER_A
2450Q1,CL001753,437511504570.26,362358745322.47,70.0,155.14,42.68,84.89,64.53,77.38,34.26,33830933296.53,52519660507.98,0.7208,0.0308,18.23,0.1549,17021.91,69.2152,PEER_E
2450Q2,CL001754,349086156384.46,398252059622.75,36.53,62.31,39.18,2.47,99.14,74.9,1.6,114701695214.98,10392895237.96,0.6105,0.0713,17.76,0.4605,2171.98,204.3826,PEER_F
2450Q3,CL001755,146127602275.99,144687459109.62,87.05,136.65,24.82,24.59,85.81,138.45,93.34,37842039288.5,40715645378.44,0.5906,0.3881,9.32,0.0366,41364.17,12.9033,PEER_E
2450Q4,CL001756,177465075748.85,185845104641.49,69.37,104.84,42.49,27.39,76.86,139.87,88.04,40562598332.69,18761183819.44,0.4055,0.8857,64.56,0.0324,17550.4,111.5173,PEER_E
2451Q1,CL001757,36833398662.89,30140008650.52,56.21,150.41,22.66,65.95,70.85,82.39,30.33,47711095664.4,56905180843.41,0.8457,0.5654,15.7,0.1865,47876.84,192.0264,PEER_A
2451Q2,CL001758,300943262449.25,270923703616.45,87.16,117.01,41.87,34.18,89.38,75.99,74.48,16490749879.78,4030459606.65,0.3048,0.4265,71.71,0.8374,43342.12,26.1412,PEER_A
2451Q3,CL001759,378781474106.26,415145198499.15,60.66,133.57,23.97,34.58,73.53,123.04,99.82,51186596232.49,54431675801.95,0.3234,0.5792,62.31,0.409,11705.45,237.0321,PEER_D
2451Q4,CL001760,383267166134.9,273402183501.36,56.72,60.93,25.79,7.2,96.2,108.41,47.77,32148005974.21,51502651016.76,0.5505,0.7589,84.49,0.8997,24869.49,104.5983,PEER_B
2452Q1,CL001761,130979969423.6,93241900430.7,60.03,150.96,65.61,19.35,84.48,127.65,13.0,76944501964.16,45463934981.29,0.995,0.5792,1.95,0.8227,45384.78,225.9767,PEER_A
2452Q2,CL001762,280657138465.31,240145221930.03,39.3,80.14,40.31,87.84,51.74,91.75,91.22,90379415663.88,3705707538.75,0.4553,0.0336,99.63,0.4017,2859.01,143.168,PEER_B
2452Q3,CL001763,3251479324.91,3696575411.94,97.93,60.48,66.87,43.28,80.88,132.24,60.36,43125584083.31,36095264503.7,0.0364,0.163,45.16,0.0068,15011.06,197.7841,PEER_A
2452Q4,CL001764,16440829741.18,17220546726.82,76.86,116.81,63.68,50.71,70.92,120.63,84.9,36511058037.71,4351368231.51,0.3174,0.9556,30.43,0.6696,26247.59,41.8285,PEER_A
2453Q1,CL001765,111326975750.13,107039420628.58,63.85,101.07,33.45,24.36,91.14,90.0,43.88,112838640696.92,22176431837.88,0.3861,0.3277,97.41,0.6099,44647.89,207.8095,PEER_B
2453Q2,CL001766,119519941840.53,113856001370.67,32.04,79.16,79.79,27.4,75.71,110.26,41.05,91244378676.82,31449059910.51,0.3884,0.7806,65.8,0.8247,14150.31,65.0111,PEER_C
2453Q3,CL001767,346809684791.3,238934532432.74,23.82,139.88,45.1,27.79,77.75,84.63,55.26,16919063633.52,23046139020.63,0.2197,0.1874,38.19,0.0714,9188.63,165.6366,PEER_B
2453Q4,CL001768,226399462216.53,172058279081.71,63.5,76.37,64.93,41.37,69.08,129.74,15.55,22958941877.5,12967762513.27,0.8228,0.6975,72.72,0.5633,39374.9,169.9357,PEER_D
2454Q1,CL001769,309427181279.0,336215499299.89,24.0,111.81,84.34,64.04,44.35,62.2,33.33,36177229262.21,13284319244.13,0.4953,0.9022,36.59,0.0536,34643.94,172.7139,PEER_B
2454Q2,CL001770,312341502448.85,324540077479.49,62.46,110.01,41.51,31.49,77.22,137.0,39.56,105992079260.31,24277012500.07,0.6088,0.8072,63.54,0.8057,20195.07,95.8012,PEER_C
2454Q3,CL001771,245543370545.75,238350837081.09,52.31,112.4,20.12,7.43,95.43,69.98,17.88,117536676225.37,27835598043.72,0.6993,0.0956,13.02,0.1836,47481.98,109.6367,PEER_E
2454Q4,CL001772,119111466334.1,109821789749.27,90.65,149.78,6.2,17.49,90.08,96.39,49.77,114723652074.95,20914184736.16,0.1017,0.2067,35.51,0.614,48527.67,145.1216,PEER_A
2455Q1,CL001773,218265028473.35,213472108032.11,49.91,62.92,72.56,57.87,72.21,72.19,81.59,3420845203.95,33638272429.06,0.3847,0.7663,28.96,0.232,15263.25,117.5277,PEER_E
2455Q2,CL001774,253936973896.96,173761115442.76,94.45,79.84,11.73,7.19,94.89,84.24,37.41,80333289749.58,11447502035.18,0.1948,0.407,7.67,0.8407,6272.47,206.6289,PEER_D
2455Q3,CL001775,376422012695.59,378494604718.91,68.57,158.52,37.88,56.07,61.51,70.29,6.21,84864355027.45,42450446709.05,0.5524,0.2062,91.77,0.8951,47760.57,2.1769,PEER_A
2455Q4,CL001776,308713340078.84,270686166490.0,46.71,125.33,17.65,68.55,45.48,87.27,76.89,27266454532.81,319423142.37,0.5147,0.2279,53.62,0.4732,39247.23,108.5539,PEER_E
2456Q1,CL001777,216201950369.28,241408739764.54,50.95,133.23,60.91,36.08,79.57,122.45,67.37,37392776026.65,55237509429.48,0.0813,0.012,24.73,0.6725,47219.63,124.5564,PEER_D
2456Q2,CL001778,172410989689.77,134224899701.6,46.09,157.27,78.06,16.88,93.42,137.63,34.28,116689383881.13,46742146262.3,0.3993,0.1672,8.78,0.5698,42592.49,132.3486,PEER_C
2456Q3,CL001779,281215615006.56,281960698183.26,46.71,89.67,36.24,77.46,53.73,65.92,16.91,90235255911.32,23254486275.83,0.6351,0.3431,75.25,0.4691,40713.37,30.6149,PEER_B
2456Q4,CL001780,389335356904.69,257218665135.95,30.16,62.07,33.54,81.63,36.43,66.81,94.87,110230536627.03,22199433926.24,0.9604,0.0538,53.62,0.2164,26984.46,131.0873,PEER_C
2457Q1,CL001781,214477086001.72,219763470836.93,32.25,140.41,25.09,89.77,69.85,122.36,36.83,25851059962.64,25658440556.75,0.7111,0.9693,14.99,0.339,47785.02,44.1217,PEER_A
2457Q2,CL001782,208145797215.94,195326740095.22,44.36,79.24,73.81,36.22,85.26,129.54,81.15,87904410796.9,16299579743.5,0.6673,0.7973,4.32,0.2211,47244.84,149.9118,PEER_A
2457Q3,CL001783,289065679003.29,258395701028.36,61.03,94.55,11.09,36.55,85.05,131.35,27.28,100985325916.09,4341033359.88,0.5879,0.9019,87.72,0.5717,11076.22,152.691,PEER_F
2457Q4,CL001784,280878774709.51,302989226818.43,40.61,91.19,73.46,11.58,92.21,113.61,56.1,93953410471.03,18598248692.46,0.2722,0.2435,87.38,0.3419,36655.03,175.4877,PEER_E
2458Q1,CL001785,403917806096.54,292413568663.36,81.42,139.4,61.63,26.44,90.17,128.38,91.23,38537154844.5,30400652422.77,0.4867,0.8354,1.61,0.1666,13704.7,143.214,PEER_F
2458Q2,CL001786,133766330952.97,149299673638.73,58.96,105.26,30.37,68.47,39.99,118.97,13.7,70851197701.67,47169184734.37,0.8664,0.2503,60.27,0.8813,18452.26,69.226,PEER_B
2458Q3,CL001787,11020317735.31,7408666207.51,84.89,67.17,53.36,85.63,49.23,113.82,99.21,100875062678.85,11574629027.45,0.6557,0.3318,45.72,0.3094,11815.16,234.4088,PEER_A
2458Q4,CL001788,156113527132.41,110347112868.07,90.22,157.29,71.56,88.71,36.11,104.37,27.8,53250033735.44,29787762387.25,0.8287,0.6886,30.15,0.4611,41623.53,242.9333,PEER_D
2459Q1,CL001789,434999960431.15,329297019635.4,59.0,144.75,19.34,77.76,56.64,99.61,36.34,102727110440.18,3415470623.05,0.5723,0.9849,23.37,0.2528,4619.3,16.0551,PEER_C
2459Q2,CL001790,118143740291.88,84142819864.89,34.72,104.06,58.32,47.99,81.27,126.28,43.71,33974860819.26,53047750566.53,0.2748,0.5212,3.74,0.3945,24758.16,44.9611,PEER_F
2459Q3,CL001791,335200808276.08,262556439716.99,62.1,149.13,78.01,14.46,95.55,127.2,16.67,96209667035.33,21000721300.69,0.2782,0.5019,34.0,0.8517,15290.1,129.9915,PEER_E
2459Q4,CL001792,238961246904.12,158744134131.23,32.46,124.12,74.6,58.53,76.98,105.36,81.0,89348172892.22,27052421512.2,0.2237,0.279,77.18,0.5197,4560.2,205.3284,PEER_B
2460Q1,CL001793,215125683938.67,158118164210.21,39.34,80.09,44.95,6.81,95.3,102.22,40.49,49021036611.81,25994794626.28,0.5163,0.1325,34.88,0.9814,23259.78,184.2324,PEER_D
2460Q2,CL001794,68201755525.33,59267258233.11,97.91,107.73,39.11,3.54,97.04,67.05,47.95,116929241223.76,24029220513.58,0.0404,0.194,82.62,0.115,49730.82,156.46,PEER_E
2460Q3,CL001795,365954701383.92,343144204301.64,45.34,76.35,83.32,4.0,98.73,137.95,84.96,95428351757.44,55365126274.67,0.1436,0.9732,65.81,0.8337,17307.94,100.2073,PEER_D
2460Q4,CL001796,406913131008.82,266320552955.23,80.8,88.04,9.35,85.63,38.82,129.61,76.23,38197909536.82,51595586170.47,0.6916,0.8568,91.3,0.9656,12419.59,122.7882,PEER_A
2461Q1,CL001797,367236693666.58,380320241639.49,73.81,150.91,46.22,33.89,72.46,117.86,94.2,73578099092.85,47838268411.56,0.4396,0.7418,2.71,0.9133,22886.8,234.0767,PEER_F
2461Q2,CL001798,79388665420.01,71621523336.31,32.45,97.72,17.76,63.34,74.2,98.98,89.96,7887499857.37,27145634779.24,0.7059,0.6718,15.2,0.739,46334.18,218.6148,PEER_E
2461Q3,CL001799,120741692328.36,81090046411.94,37.72,62.55,36.06,71.76,60.05,103.05,49.34,68586238711.82,45188257608.2,0.0725,0.7064,99.47,0.6253,8692.73,7.3253,PEER_B
2461Q4,CL001800,286213230692.52,320840844436.77,48.71,63.24,10.39,1.57,99.49,94.2,13.73,16218684585.54,57797994567.42,0.4675,0.2399,74.84,0.8982,43117.13,43.4498,PEER_F
2462Q1,CL001801,98395053881.99,91290269488.43,94.32,88.51,54.85,15.31,90.07,65.11,64.71,93624217936.93,21459087716.58,0.4725,0.9726,51.15,0.6519,18843.5,168.8824,PEER_C
2462Q2,CL001802,265710197363.73,225878270051.24,60.66,108.13,29.97,23.56,80.08,86.43,50.4,68171170595.62,26309537873.02,0.3208,0.6799,70.96,0.2219,36388.33,8.2986,PEER_D
2462Q3,CL001803,309264961188.27,262138273912.51,74.09,88.94,19.54,47.62,61.63,93.92,9.9,92347949363.05,15991046648.13,0.8555,0.3133,46.3,0.0038,45148.89,23.3329,PEER_C
2462Q4,CL001804,422727308936.94,293344834411.77,90.21,94.0,53.16,21.66,81.97,87.52,26.89,32640643224.44,36212111078.41,0.4676,0.2662,60.81,0.7408,7232.04,235.2591,PEER_D
2463Q1,CL001805,245810728839.69,209278322109.32,73.84,101.74,57.54,43.21,77.02,90.2,94.95,11574964766.82,55211089886.71,0.5026,0.1828,29.88,0.295,36109.66,237.2528,PEER_A
2463Q2,CL001806,172524396668.64,118473120928.56,63.53,158.8,36.51,77.2,73.78,126.96,54.82,102662231699.54,23529476011.15,0.0739,0.0459,82.24,0.5108,49262.6,57.2317,PEER_C
2463Q3,CL001807,224332664571.6,247699651628.17,49.68,123.95,75.25,26.21,88.66,134.87,5.29,112070658357.79,38580022710.53,0.1117,0.4675,6.68,0.3927,8825.65,214.1929,PEER_F
2463Q4,CL001808,326721129898.64,267395711627.99,43.66,144.87,78.94,27.49,82.11,74.09,17.98,91713969927.9,35138774746.67,0.7311,0.862,21.63,0.0799,38939.62,59.723,PEER_B
2464Q1,CL001809,75032046929.05,85611922857.94,79.94,121.41,33.57,11.27,94.97,117.51,15.64,67457033212.65,5386142715.46,0.5567,0.2537,53.15,0.2467,15246.46,87.9568,PEER_D
2464Q2,CL001810,225728060006.28,218052876992.77,91.15,95.5,39.04,8.9,96.44,96.8,18.34,108784524270.35,4436420012.5,0.5177,0.6562,70.29,0.1373,23650.75,72.9555,PEER_E
2464Q3,CL001811,396180773373.83,440922244197.79,79.77,151.18,57.27,32.3,73.36,106.77,4.21,41314219922.31,49704944113.67,0.6733,0.2283,86.8,0.3857,21816.79,248.6345,PEER_A
2464Q4,CL001812,113320585116.15,93458656513.53,26.75,143.47,0.83,15.47,90.27,69.18,41.74,31099520899.57,8883426411.6,0.0461,0.1847,4.41,0.2571,49983.98,241.2358,PEER_B
2465Q1,CL001813,236282110491.7,209723161458.26,33.84,135.71,48.2,43.98,62.02,97.5,8.22,36408373704.75,4214759199.93,0.9173,0.6741,31.33,0.0862,26069.21,97.8713,PEER_D
2465Q2,CL001814,294122449168.74,221705178245.36,27.02,102.86,10.31,16.24,87.26,99.12,66.33,4164679045.59,26415841345.79,0.2666,0.8246,56.07,0.7056,40572.47,240.8208,PEER_C
