biz_innov_filing_year,biz_innov_patent_application_id_hash,biz_innov_technology_class_code,biz_innov_inventor_count,biz_innov_assignee_type_code,biz_innov_university_assignee_flag,biz_innov_small_entity_flag,biz_innov_citation_count_5yr,biz_innov_forward_citation_velocity,biz_innov_claims_count,biz_innov_family_size_count,biz_innov_international_filing_flag,biz_innov_grant_lag_months,biz_innov_licensing_revenue_estimate,biz_innov_r_and_d_tax_credit_claim_flag,biz_innov_venture_funding_round_flag,biz_innov_startup_spinout_flag,biz_innov_tech_transfer_office_id,biz_innov_innovation_cluster_score,biz_innov_commercialization_stage_code
2021,f23baa37ebece7a1de60,TC109,9,startup,0,1,14,0.883,14,3,0,25,45558537.2,1,0,0,,52.45,market_entry
2011,53f3e16f48c57ec69432,TC318,6,corp,0,1,23,1.866,10,5,1,16,46615859.54,0,0,0,,100.0,pilot
2009,687c96c40e58928ab286,TC656,8,corp,0,0,20,2.016,19,6,1,21,21507395.92,0,0,0,,59.01,scale
2019,ae9b6301bf80948ab3de,TC504,4,govt_lab,0,1,18,2.043,18,2,0,25,1848445.22,0,0,0,,35.0,market_entry
2023,771e30761e0d7da73503,TC305,6,startup,0,1,22,1.863,17,3,1,40,15358617.57,0,0,0,,7.56,scale
2020,e32dfeb08f3daec183e3,TC294,7,govt_lab,0,0,13,1.757,16,2,1,27,8249351.2,0,0,0,,62.94,acquired
2017,8068e33b2bce7f9e9ef0,TC923,10,individual,0,0,21,1.752,14,2,1,22,35824143.47,0,1,0,,54.49,licensed
2019,aab8b209e47cf8a7c438,TC816,4,psu,0,0,14,2.083,17,4,1,17,12689067.95,1,0,0,,90.55,scale
2025,111d5d6dd352ebd2b04b,TC569,10,individual,0,0,16,1.123,17,4,1,35,10910179.28,0,1,0,,40.64,pilot
2013,3b8f2e275a8878aa771d,TC969,2,govt_lab,0,0,20,1.88,22,2,1,47,2620750.29,0,0,0,,78.03,scale
2012,81b609ad0d5b5ca3e8a2,TC899,2,university,1,0,22,1.485,16,3,1,32,4267870.5,1,0,0,TTO662059,60.5,acquired
2025,46ea9a3d2589d75c141e,TC306,6,individual,0,1,19,1.992,14,2,0,24,8842019.61,0,0,0,,54.58,market_entry
2010,a44793b77d369439134f,TC617,7,startup,0,0,18,0.739,15,2,1,12,50979626.01,1,1,0,,41.75,prototype
2015,d9f596739f9b96e1c58e,TC138,4,govt_lab,0,0,17,2.484,20,2,1,33,10507248.67,0,1,0,,84.96,pilot
2024,c1a097d68490ee817bb7,TC556,3,psu,0,0,23,2.336,13,2,0,28,9957728.52,0,0,0,,38.43,scale
2014,6ebc61a5c3afdfefb263,TC553,2,corp,0,0,24,3.194,24,2,1,31,1318697.34,0,0,0,,54.73,market_entry
2011,01f5dfe271bfafec4fa2,TC230,10,govt_lab,0,1,15,1.625,20,3,1,48,6367959.9,0,0,0,,75.43,scale
2024,23871cb366939e5c9a43,TC910,7,startup,0,1,17,2.119,15,3,0,19,1941835.02,0,0,0,,60.0,prototype
2008,9316d484074a14d2b2f2,TC165,5,psu,0,1,22,3.335,17,5,0,37,1090498.34,0,0,0,,65.4,prototype
2014,5a019a90831f0744ecec,TC821,8,individual,0,0,17,1.274,15,3,0,35,3083830.34,0,0,0,,66.74,acquired
2022,26ef5cdae690ceb5178b,TC968,8,psu,0,0,19,0.205,16,5,0,29,1201864.79,0,0,0,,71.43,acquired
2023,1056e3465acc7fdca1b3,TC105,3,psu,0,1,14,1.043,11,3,0,46,2432529.19,0,0,0,,63.76,scale
2013,33ab8a911cdf849d95cb,TC330,8,startup,0,0,26,1.97,21,3,0,16,552678.24,0,1,0,,70.23,open_source
2015,418d997e513124bd8fd4,TC564,8,corp,0,1,14,1.842,20,2,0,27,6697451.14,0,0,0,,76.95,acquired
2015,f47efa742816c16e423f,TC249,9,govt_lab,0,0,15,2.747,17,5,0,25,1085872.61,1,0,0,,49.9,idea
2024,a1fac73c49b15cd15c10,TC657,10,govt_lab,0,0,18,0.0,13,4,0,52,15754848.2,0,0,0,,84.05,internal_use
2012,459f3ee0942b1bab8f43,TC966,3,individual,0,1,18,1.207,11,3,1,25,1911017.61,1,0,0,,41.55,market_entry
2009,20038acd5ef3963c66de,TC629,1,university,1,0,12,0.235,16,6,0,36,7985159.02,0,0,1,TTO155616,77.57,market_entry
2013,7e77bd811b3703ede6e5,TC191,9,startup,0,1,14,1.637,22,2,1,15,40987417.13,1,0,0,,49.31,prototype
2021,75bf91cd292232238492,TC213,9,corp,0,0,21,1.287,17,6,0,23,983417.59,0,0,0,,64.41,prototype
2023,7106e9c4b836b198f4c2,TC439,3,govt_lab,0,0,15,1.89,17,1,1,23,7049108.17,0,0,0,,44.62,prototype
2020,5e72a4033764cbbd5e75,TC340,7,individual,0,1,21,2.471,12,7,1,28,565938.99,0,1,0,,71.24,licensed
2019,36455b45c0d7cbef27e3,TC268,2,startup,0,1,18,3.256,20,3,0,17,11119674.35,0,0,0,,59.04,idea
2022,08354e2b0fd50b05b487,TC847,9,corp,0,1,16,3.269,12,4,0,34,5421564.76,0,1,0,,79.34,acquired
2012,84375f3d5b90ef21956d,TC500,4,psu,0,1,15,0.729,18,4,0,37,1915243.79,0,1,0,,63.15,market_entry
2014,831925a3100597671e52,TC728,3,startup,0,0,22,1.358,17,2,1,25,20409656.9,0,0,0,,84.54,scale
2025,c06b7544a7c50c60e3ec,TC286,2,psu,0,0,15,2.141,19,4,1,39,6446040.96,1,0,0,,54.42,idea
2024,0908f15a73f4eafbd1d1,TC626,6,corp,0,1,19,1.388,24,8,0,22,610632.24,1,0,0,,24.57,market_entry
2010,be9846bb6d7160d54eef,TC239,5,individual,0,1,16,1.544,19,5,1,34,22035587.69,0,1,1,,49.61,market_entry
2024,2136a232c7dc745306aa,TC976,2,university,1,0,21,1.298,21,5,1,42,7444031.29,1,0,0,TTO786204,30.87,scale
2020,95795ffb2f37cb594fd7,TC506,1,individual,0,1,23,1.105,22,6,0,38,2739433.58,0,0,0,,86.33,open_source
2008,c55a1919796948648ae8,TC542,10,psu,0,0,10,3.458,15,4,0,32,1487953.92,1,0,0,,47.56,acquired
2018,a57d0d3e569dac102486,TC574,4,govt_lab,0,0,12,1.809,14,3,1,34,15969717.85,0,0,0,,57.75,market_entry
2023,aa4023c1745c1c0d62dd,TC916,2,psu,1,0,21,1.864,16,3,0,33,10543723.67,1,0,1,TTO613611,80.67,scale
2021,f8f073100ff3e51b96e6,TC213,7,startup,0,0,14,0.407,18,6,0,26,12105814.59,0,0,0,,68.36,prototype
2008,a02eb6535ac544335826,TC820,10,university,1,0,25,0.0,17,3,0,28,3001843.84,1,0,0,TTO128901,30.65,idea
2013,8f13f6b0be110a8a8189,TC662,5,startup,0,1,16,1.112,23,3,0,45,1817905.4,1,0,0,,49.99,internal_use
2012,f9a7384ac09217e99df9,TC236,5,psu,0,0,14,2.223,24,5,0,34,4364268.72,0,0,0,,64.96,scale
2022,4fd2156271f8dcc9d087,TC272,5,corp,0,0,14,1.051,20,2,1,18,37829847.32,0,1,0,,70.04,idea
2011,7195ba14ae31ea098718,TC481,3,corp,0,0,13,0.0,25,4,0,8,1124382.05,1,0,0,,66.26,acquired
2015,bd37221d2495b55736ec,TC892,2,govt_lab,0,0,19,3.871,14,4,1,17,8669118.82,0,0,0,,39.76,market_entry
2014,4eb2969a9aae86e8308f,TC847,4,corp,0,0,22,0.831,15,6,1,18,18079420.2,1,1,0,,25.16,prototype
2009,ff1911576cdcdbf3214e,TC658,6,university,1,1,24,2.623,10,3,0,20,458550.37,0,0,0,TTO538238,41.68,internal_use
2010,d0d4b8d54ce6ca736fe5,TC965,1,corp,0,1,14,1.069,22,3,1,15,7520460.12,0,0,0,,63.04,prototype
2024,efcad574294c2e9f62c8,TC858,3,govt_lab,0,1,8,2.346,21,5,1,27,3715398.34,0,0,0,,56.26,idea
2021,1a2a249c92d13d246835,TC694,10,university,1,0,21,0.247,13,2,1,26,34869568.28,0,0,0,TTO683686,43.12,prototype
2015,a609f04511d9478eb2bb,TC988,4,corp,0,1,10,2.08,14,9,0,12,11870578.49,0,0,0,,35.85,idea
2011,4f8f13e4bf60405c4634,TC187,9,university,1,0,18,1.977,25,3,1,31,1277693.64,0,0,0,TTO606675,56.65,pilot
2011,e588f63e80ee69365874,TC577,1,corp,0,0,30,0.0,19,5,1,18,14833398.93,0,0,0,,40.91,pilot
2009,b6bf3f07f074ba13dd9c,TC703,8,startup,0,1,23,1.26,28,2,1,36,19609874.95,0,1,1,,48.64,internal_use
2010,31264c596b9cb736aa28,TC271,1,govt_lab,0,0,22,3.02,21,4,1,14,1869494.6,0,0,0,,45.86,acquired
2008,78f0247c96bead256a1a,TC872,5,corp,0,1,29,1.199,16,3,0,33,12443482.81,1,0,0,,51.43,acquired
2022,03135b3d62a9ec9ded04,TC429,7,startup,0,0,19,0.879,21,4,0,21,1404754.53,0,0,0,,61.51,idea
2016,31b9e62154f13bbbf9c1,TC882,9,psu,0,1,16,0.3,27,4,1,32,615142.05,0,1,0,,78.06,prototype
2023,c1008dae4906d54a4deb,TC218,8,startup,0,0,22,0.271,14,4,0,44,221540.74,0,0,0,,25.18,idea
2017,bbe0f9b086380b271aeb,TC478,6,individual,0,0,19,0.713,15,1,1,36,2101123.45,0,0,0,,65.25,scale
2023,d6e3b790e2ceac35db3e,TC761,9,individual,0,1,20,0.255,17,5,1,31,34069826.75,0,0,0,,61.38,prototype
2015,03f8e247fc358a7d009a,TC976,3,individual,0,0,24,2.822,17,9,0,12,3789275.44,0,0,0,,48.38,scale
2024,d433fad5c92f7dd6c6a0,TC461,7,startup,0,0,21,2.7,15,3,0,31,16078902.36,0,0,0,,51.98,licensed
2008,47ef5ab621188072cdda,TC467,4,university,1,0,14,1.495,19,5,0,35,500541.75,0,0,0,TTO503232,48.09,internal_use
2014,020d207d84550ac04215,TC937,10,university,1,0,18,1.537,10,5,0,18,2559774.26,0,0,0,TTO348728,22.81,pilot
2010,c3b046572e742c0c3596,TC416,1,corp,0,1,16,1.541,18,3,1,40,25688971.76,0,0,0,,60.17,market_entry
2025,69da234bfb17660ae26a,TC119,7,university,1,0,26,1.465,25,4,0,23,7232784.03,0,0,1,TTO952725,65.62,market_entry
2022,93a2fdf8e4d93eb0a78e,TC161,4,corp,0,1,22,2.306,19,1,0,13,7097175.31,1,0,0,,27.46,acquired
2017,ebac1e6d15d91cbb4964,TC825,4,corp,0,0,9,3.263,13,2,0,31,6306299.79,0,0,0,,56.01,open_source
2011,0be8438758efa1360504,TC607,2,startup,1,1,23,1.185,25,3,0,32,13885138.87,0,0,1,TTO248049,47.52,prototype
2010,5cf4aa3a543d79a9383d,TC753,3,govt_lab,0,1,16,0.47,20,1,1,21,34133753.61,0,0,0,,55.85,prototype
2019,c4eafbbc11172102c952,TC976,3,individual,0,0,10,2.123,26,4,1,33,13491862.73,0,1,1,,16.97,internal_use
2018,700d725edacd820c113d,TC887,8,govt_lab,0,1,22,0.0,15,1,0,37,3270296.8,0,0,0,,41.11,idea
2016,da0b5cf3ba0c18ce93c9,TC419,1,corp,0,0,15,0.0,15,3,1,41,1682810.62,0,0,0,,47.32,licensed
2024,cfb647240f9692eae01a,TC839,10,govt_lab,0,0,22,0.0,17,4,0,36,32365020.62,0,0,0,,19.08,prototype
2024,eead35746d609e6cca1b,TC568,9,psu,0,1,19,0.827,24,6,0,11,605841.05,0,0,0,,39.5,prototype
2025,ea7d3fb903f5ad5064ec,TC828,3,govt_lab,0,0,21,0.559,18,5,0,40,6822929.09,1,0,0,,35.24,prototype
2008,cf2c6593e04dec271956,TC577,9,individual,0,0,23,0.937,19,2,1,33,15360312.66,1,0,0,,80.33,pilot
2022,5a6baad40e3f4fbc9673,TC872,1,psu,0,0,11,2.471,27,1,1,38,14808483.71,0,0,0,,47.41,prototype
2016,f2862dd5f882a0c6eab6,TC600,8,startup,0,1,17,1.421,18,3,0,46,2608549.74,0,0,0,,65.34,scale
2013,94b9ddf7c42e7e9ee1a4,TC651,4,corp,0,0,24,1.51,19,3,1,48,3001771.43,0,0,0,,62.88,pilot
2014,d481b0cba874394450f9,TC580,9,university,1,0,13,1.743,22,3,0,13,2892500.51,0,0,0,TTO725416,39.49,open_source
2015,ffe09a2dd9c41ef6c69d,TC981,6,psu,0,0,19,1.224,29,3,0,24,6459995.87,0,0,0,,50.54,idea
2010,4dbfed2f39d3e52f42e2,TC592,4,individual,0,0,13,1.587,13,6,0,22,131526.05,1,0,0,,61.86,internal_use
2017,c7dcc63bc24a6a072edb,TC559,8,startup,0,1,16,2.6,14,2,0,22,2210864.41,0,0,0,,76.38,prototype
2019,59d81ed9a6c5eec74272,TC802,10,university,1,0,23,0.263,18,3,1,8,5063314.31,0,0,0,TTO394480,55.27,prototype
2019,99a046d7667147913f52,TC873,6,corp,0,0,19,1.291,22,1,0,25,3808261.79,0,0,0,,77.72,pilot
2008,c8c9fcd489d71bad69c9,TC326,2,startup,0,0,23,0.503,13,3,0,16,4381058.6,0,0,0,,53.46,open_source
2011,c7881997a7e600000636,TC723,7,psu,0,1,25,2.469,11,5,0,20,5213841.57,1,0,0,,77.45,scale
2012,7cbd41981ade19b5cca0,TC875,9,university,1,0,14,1.683,12,4,0,21,1042793.12,0,0,0,TTO764855,66.96,pilot
2018,9961e0a5a65d5cc15325,TC742,4,govt_lab,0,0,25,2.993,20,5,1,26,18565492.26,0,1,1,,50.03,prototype
2016,2d2400ba89d6e196c7bb,TC509,3,startup,0,1,21,0.421,15,2,0,28,14205449.91,0,0,1,,55.94,market_entry
2008,59d4aff670f80155b4c1,TC196,4,govt_lab,0,1,10,1.842,11,2,0,18,826412.58,0,0,0,,37.34,open_source
2009,b166aa44580a0ce07265,TC531,7,startup,0,1,20,4.005,27,2,0,17,890280.12,1,0,0,,58.38,licensed
2018,dc3990b3fc39c0803bbb,TC911,3,govt_lab,0,0,23,1.865,21,2,0,37,37765736.82,0,0,1,,24.05,acquired
2014,56c34b84f11328d5a760,TC896,1,university,1,0,16,2.939,19,5,1,24,23705886.31,0,0,1,TTO838638,51.51,acquired
2019,f64e5cb83af545f88ef0,TC206,1,individual,0,1,20,2.397,27,3,1,34,1645984.93,1,1,0,,59.81,prototype
2008,09e8d81be810f3f85afe,TC322,9,individual,0,0,17,3.771,24,5,0,35,53463327.19,1,0,0,,40.31,internal_use
2010,1f829dd7429e2bd4ce24,TC935,4,corp,0,0,14,1.139,16,1,0,35,1663958.43,0,0,0,,68.47,idea
2010,07195f796f08b7a70a3c,TC711,2,psu,0,1,9,1.375,9,2,1,27,5761764.4,0,0,1,,48.54,open_source
2016,a8ef48aa0b7f99b1dfd2,TC630,2,university,1,0,23,0.629,24,1,1,11,13836029.34,0,0,0,TTO648259,64.34,prototype
2025,fbf66d85f15f8a57bbb9,TC956,7,psu,0,0,15,2.286,15,3,1,31,7565635.83,1,0,0,,29.99,acquired
2012,e8bb49fb657fbd535e68,TC712,5,corp,0,0,15,0.584,11,3,1,28,2546606.41,1,0,0,,65.86,scale
2017,8e3916deecce45048ba6,TC491,8,individual,0,1,19,1.563,16,2,0,30,825487.14,1,0,0,,39.45,market_entry
2009,870172f4193cffccf761,TC265,10,psu,0,0,19,1.254,22,5,0,24,1457224.6,0,0,0,,27.34,pilot
2022,7b14a13acddb668f07eb,TC446,9,corp,0,0,13,1.131,19,6,1,40,39943913.13,0,0,0,,42.59,licensed
2021,42fb015cf45b03ea3e7d,TC126,3,university,1,0,18,2.507,15,4,0,38,55464777.95,0,0,0,TTO751620,87.91,idea
2012,bf85dfe485b409786e82,TC135,7,corp,0,1,18,1.613,10,7,1,26,4313980.63,1,1,0,,73.74,market_entry
2024,e4367116e1e29af0605e,TC878,2,corp,0,0,13,0.973,13,7,0,17,1648910.18,0,0,0,,27.88,licensed
2020,77809554c766c616c9fb,TC203,5,individual,0,1,17,0.0,18,3,0,21,2057857.92,1,0,1,,73.91,licensed
2008,fb1d812dc44b6899e2db,TC353,10,corp,0,0,24,1.784,22,4,0,49,2296601.21,0,0,1,,48.89,acquired
2012,7896d30bb15017affe62,TC578,3,startup,0,1,15,3.095,18,4,0,40,830800.06,1,1,0,,51.69,acquired
2025,3dab099fb01e5f5820c2,TC401,6,psu,0,0,20,1.744,15,5,0,18,10755150.59,0,1,0,,60.06,pilot
2023,9b12b15008960745adad,TC505,3,govt_lab,0,0,20,2.742,19,2,0,13,28953893.26,0,0,0,,24.0,prototype
2018,9ba853fbb0155c9a77e7,TC609,8,govt_lab,0,0,19,2.829,12,3,0,16,628178.42,0,0,0,,47.48,internal_use
2015,ddeb8c7eff566a975e00,TC658,7,university,1,1,15,2.403,19,4,0,26,231877.27,0,0,0,TTO893079,44.46,licensed
2021,89b0f674b7c6f4f8effb,TC867,5,university,1,1,15,0.34,11,4,0,43,10527326.32,0,0,0,TTO293109,64.48,pilot
2010,2ad3b4727818c30593b6,TC311,10,university,1,0,17,1.909,16,3,1,14,3802653.31,0,0,0,TTO714402,27.17,pilot
2017,bceebfff146e67773cdb,TC574,8,psu,0,1,15,2.844,26,5,1,23,21809758.68,0,0,0,,47.97,open_source
2012,7f9bfcd7e50e41d88e0c,TC385,9,psu,0,0,16,1.041,15,7,1,44,10956796.58,1,0,0,,26.96,scale
2025,1d856c05b80f37d312b3,TC476,8,corp,0,0,20,1.864,11,4,0,23,537213.22,1,0,0,,86.59,idea
2017,e7dfdcb314388e542d02,TC264,5,individual,0,1,17,1.803,11,2,0,42,2953243.36,0,0,0,,75.49,licensed
2015,90eb103eae11b360fabf,TC549,9,university,1,0,22,1.428,18,2,0,14,14961124.19,1,0,0,TTO282700,28.08,open_source
2024,fd93a3bd2cf2f3de46e0,TC353,1,psu,0,0,16,1.995,15,5,0,31,1310901.98,0,0,0,,49.51,prototype
2023,b46efadd5f0690f64960,TC818,5,psu,0,0,19,1.187,16,1,0,10,2936487.15,0,1,0,,36.43,open_source
2016,c6e6705bc2cea97bb93d,TC146,6,startup,0,0,20,0.0,14,2,0,27,8315945.78,1,0,0,,22.86,internal_use
2019,1e40a245227d462e483e,TC261,3,startup,0,0,20,1.525,17,4,1,38,3031506.6,0,0,0,,65.31,scale
2017,f382e71be90069416eeb,TC969,1,startup,0,1,23,1.675,19,4,0,21,329810.65,0,0,0,,55.31,internal_use
2010,b8da54f134c5c25958e2,TC464,1,university,1,0,17,3.448,17,1,1,37,6177270.1,0,0,0,TTO167590,52.7,acquired
2010,2d9570b6e55c113f4d3e,TC483,7,govt_lab,0,0,19,3.207,13,5,0,23,12357072.71,0,1,1,,35.62,scale
2021,550aea2bf393dce33550,TC914,4,startup,1,0,20,3.614,18,2,1,36,14509966.31,0,0,0,TTO475188,80.75,market_entry
2017,7aecdddc8e5c617d0a94,TC122,1,corp,0,0,16,1.967,25,2,0,32,411898.46,1,0,0,,81.25,idea
2019,ab0913b1ca20f289896e,TC298,9,university,1,0,16,4.013,10,5,0,9,2706821.9,0,1,0,TTO825862,71.29,prototype
2013,bd2cec0ac9fdddeb77df,TC205,4,startup,0,0,24,3.528,17,1,0,32,3513320.63,0,1,0,,61.81,licensed
2024,f7bae06e6a94e1016341,TC418,9,govt_lab,0,0,14,1.291,18,3,1,38,12238760.2,0,0,0,,58.77,open_source
2019,9937ee9e512824cc61a8,TC684,4,university,1,1,14,1.689,15,5,0,27,4688059.81,0,1,0,TTO188856,54.73,acquired
2009,c61e16dcb7e8f1e2abb1,TC746,8,individual,0,0,20,3.003,10,4,1,35,23242554.29,1,0,0,,74.04,licensed
2020,7bba31477b187f21978d,TC713,2,university,1,0,23,1.022,18,4,1,25,10994237.89,0,0,0,TTO433291,93.77,internal_use
2009,2ab698c6574e4bea21bd,TC782,9,university,1,0,21,2.053,16,5,0,34,1378758.93,1,1,0,TTO120046,42.03,pilot
2016,5051476916337a4f2210,TC735,1,individual,0,0,15,0.772,25,5,0,39,1177247.71,0,0,1,,70.11,open_source
2025,f4705db3a9fa38fdfb8c,TC702,10,psu,0,0,15,2.895,20,7,1,35,8378257.96,0,1,0,,40.64,prototype
2023,7c3dcb315de53cb1a98a,TC311,1,govt_lab,0,1,12,1.024,17,6,0,38,5280738.59,0,0,0,,57.53,pilot
2018,27894405cdfa9fa5a076,TC954,4,govt_lab,0,0,14,0.178,17,2,1,30,4155874.4,0,0,0,,70.39,acquired
2016,9f29dbad6bbbbec9d71f,TC785,2,individual,0,0,17,1.168,24,6,0,35,926381.44,0,0,0,,52.77,licensed
2012,92599d2bdf99074c5068,TC978,4,govt_lab,0,0,21,1.223,16,3,0,22,5759382.06,1,1,0,,68.84,licensed
2017,0546ec7bbdaabd814ec7,TC519,7,corp,0,0,12,2.508,19,2,0,33,4800909.91,0,1,0,,41.55,scale
2020,ec5c592f3bd154408dcb,TC226,9,govt_lab,0,0,18,3.344,8,3,1,24,493568.73,1,1,0,,28.6,idea
2009,a88774b757d574b7389a,TC771,7,govt_lab,0,0,17,1.474,16,6,0,36,14784663.71,1,0,0,,53.22,idea
2021,cc1b89b55780077a4899,TC141,4,psu,0,0,12,0.142,15,5,0,32,9626149.5,0,1,0,,35.64,idea
2013,b199adaf7fdb9cd5d8a2,TC650,8,corp,0,0,17,0.753,12,3,1,35,20293992.74,0,0,0,,39.55,scale
2008,4cd47b1d3a008bdd966a,TC671,9,psu,0,0,25,1.099,21,2,1,21,15686381.95,0,0,0,,59.65,scale
2011,1bf293508006087eee77,TC621,2,corp,0,0,22,0.288,18,9,0,9,4499755.25,0,0,0,,60.78,market_entry
2020,0871012546889bfc0aa0,TC996,3,corp,0,1,13,0.0,11,6,0,35,7514169.3,0,0,0,,78.65,acquired
2013,dceca380105d7b6ffa61,TC938,7,startup,0,1,19,3.574,13,4,1,25,3399493.09,0,0,0,,32.64,acquired
2025,1559fc069f0dee20200a,TC271,7,individual,0,0,21,1.837,22,4,0,25,4223163.4,1,0,0,,53.28,scale
2012,41f2a8d231923664ef01,TC821,1,corp,0,1,17,1.759,19,2,0,46,1397158.83,0,0,0,,45.23,internal_use
2008,0ec1b1ccb788af8a034c,TC591,7,govt_lab,0,1,17,3.6,22,2,0,17,10040266.32,0,0,0,,27.93,prototype
2012,2bbc865607c49cab4437,TC759,5,corp,0,1,15,0.7,16,4,0,34,849639.81,0,0,0,,90.34,idea
2022,530e6e30ba0a31192c48,TC993,4,psu,0,1,17,2.039,24,2,1,33,1385703.56,0,0,0,,58.68,acquired
2013,3e983ecb90e5ffed11c9,TC241,2,govt_lab,0,1,30,0.274,14,4,1,24,9403297.8,1,1,0,,43.13,internal_use
2024,c3d6b7ff504515c9ea81,TC651,9,startup,0,0,19,2.392,15,5,1,30,12146251.87,0,0,0,,39.59,idea
2015,7327ac53a18f90fcd93c,TC546,6,psu,0,0,19,2.242,15,4,0,53,23457752.46,0,1,0,,53.0,scale
2020,9c6669e3c15e569052ed,TC235,6,corp,0,0,15,1.378,14,4,0,38,1314905.67,0,0,0,,31.3,open_source
2016,658e834ea1a0596d1b31,TC653,5,individual,0,1,17,0.675,12,5,0,26,3819375.8,0,0,0,,46.24,internal_use
2024,7d353a3bb00baa126438,TC143,1,individual,0,0,20,1.803,25,4,0,37,780069.93,0,0,0,,79.38,idea
2015,9b31031affbc93f3f938,TC567,3,govt_lab,0,1,8,0.765,16,8,0,19,2806545.91,0,0,1,,54.31,acquired
2022,1657bca37eeeb6cce01e,TC500,5,individual,0,1,22,2.14,14,3,1,41,3293985.04,0,1,0,,36.87,market_entry
2011,16d1b7f5269aba16f199,TC173,2,startup,0,1,11,2.97,12,2,0,28,2331167.95,0,0,0,,28.83,prototype
2009,027f00b86e522ad76599,TC351,10,corp,0,0,22,2.863,18,2,0,32,2052025.61,0,0,0,,70.2,licensed
2017,3061e2c59fea0dfda7d0,TC850,5,psu,0,0,16,1.778,9,4,0,31,296631.5,0,0,0,,42.7,pilot
2009,eb236cca994c1c7c4ea5,TC388,7,individual,0,1,12,2.859,17,5,0,25,14320884.8,1,1,0,,74.89,market_entry
2013,8c429a74d44daf26edc9,TC343,1,individual,0,1,18,1.687,22,8,0,44,24845620.89,0,0,0,,74.62,internal_use
2017,66286aec011074b67ecf,TC934,2,individual,0,0,25,1.873,21,6,0,41,1294951.92,0,1,0,,50.0,pilot
2008,7645f2e1d3afd2b49c4d,TC513,5,individual,0,1,15,1.663,17,3,1,25,8628723.47,1,0,1,,60.31,internal_use
2013,88295ad673709ff9e9a1,TC493,3,individual,0,0,13,0.0,14,3,1,19,10526195.2,1,0,0,,74.11,scale
2021,7438c3225cc1a4e458b0,TC519,5,corp,0,1,21,0.81,17,5,1,28,2466963.63,0,0,0,,42.91,internal_use
2011,a9d5dc4843f53e3691a9,TC348,3,university,1,0,18,0.0,14,2,0,32,679544.53,0,0,0,TTO965033,53.33,open_source
2016,b51b5153f14d40d92341,TC123,10,university,1,0,14,1.951,20,9,0,19,1705003.02,0,0,0,TTO806826,36.55,pilot
2009,fdc32754b0da4a3a7cf8,TC531,8,startup,0,1,25,0.0,11,4,0,32,1771919.23,0,0,0,,39.12,market_entry
2009,b8f5f18702d903f58c6e,TC944,9,university,1,0,26,0.96,16,4,0,13,1516332.95,0,0,0,TTO481714,58.86,scale
2012,2383077b4afa2890fdca,TC977,4,corp,0,0,17,1.034,10,2,0,36,45696213.64,0,1,0,,65.9,idea
2018,0f1d4e281f3236ae7829,TC555,10,university,1,0,15,0.0,17,6,1,19,1638772.17,0,0,0,TTO610030,43.86,prototype
2015,e8a46f3512b23f2a7b15,TC955,1,corp,0,1,22,2.951,18,5,0,28,8524319.59,0,0,0,,75.85,internal_use
2022,8cabc7f10111606e051a,TC907,1,university,1,0,12,3.16,14,4,0,52,769826.92,0,0,0,TTO522637,39.87,open_source
2012,352c45c790893697fd62,TC979,6,startup,0,0,10,2.273,15,1,0,24,8399692.06,0,0,0,,64.13,prototype
2009,42cc634f5efca812da93,TC754,10,individual,0,1,18,1.83,11,4,1,29,2553960.03,0,1,0,,17.52,licensed
2022,4bafba75b9ae3e2339f9,TC872,3,corp,0,1,16,1.439,14,1,1,28,5873837.16,0,0,0,,39.33,prototype
2013,799a9158fc8b9d935043,TC344,1,individual,0,1,15,1.679,10,6,1,15,25001443.12,0,0,0,,58.97,licensed
2011,056327ae63a94f40493f,TC966,1,psu,0,0,19,2.071,19,7,0,27,3094969.4,0,0,0,,61.45,idea
2023,dab6c425182292bf6444,TC264,10,university,1,0,15,1.605,18,3,0,6,1030458.29,0,0,0,TTO671833,43.32,market_entry
2020,85a54ca6cbd4221a7db5,TC489,10,university,1,0,19,0.869,17,4,1,12,4657311.77,1,0,0,TTO292830,45.48,open_source
2022,3d5ad9648ef12e2112e0,TC666,10,individual,0,0,19,1.686,17,3,0,29,358085.46,0,0,0,,51.29,pilot
2014,640bb866f8e1c3952c8e,TC985,6,psu,0,0,12,2.692,27,5,0,24,4943232.63,1,0,0,,72.94,internal_use
2021,58651b470fd7c68749a4,TC410,1,startup,0,1,14,1.216,17,3,0,27,5319989.27,1,1,0,,53.72,pilot
2021,54e4f2d8eb02bf1f372b,TC958,6,corp,0,1,9,2.704,15,6,0,29,2727513.1,1,0,0,,65.39,acquired
2008,51a90ec096f6bb14d1a2,TC428,9,university,1,1,16,1.853,8,2,1,26,1513481.69,0,0,0,TTO984020,35.04,prototype
2023,72fc27cf692e8e524442,TC845,1,psu,0,0,24,0.92,20,4,1,38,37450900.74,0,0,0,,38.86,licensed
2009,01496b57e0817d564b8a,TC624,4,govt_lab,0,0,13,0.798,15,5,1,30,4713989.24,0,0,0,,75.52,internal_use
2013,49ec306bb3bd847dc5b8,TC806,2,corp,0,1,15,1.274,18,4,0,45,15264073.99,0,0,1,,50.38,open_source
2025,3b7dd2b516218418560d,TC255,10,startup,0,0,20,0.47,16,3,0,40,1685401.87,0,0,0,,55.79,market_entry
