care_util_claim_month,care_util_place_of_service_code,care_util_procedure_code,care_util_diagnosis_group_code,care_util_member_months,care_util_visit_count,care_util_admission_count,care_util_readmission_30day_rate,care_util_ed_visit_rate,care_util_preventive_visit_rate,care_util_telehealth_visit_rate,care_util_high_cost_claimant_share,care_util_generic_fill_rate,care_util_imaging_rate_per_1k,care_util_lab_rate_per_1k,care_util_post_acute_utilization_rate,care_util_home_health_utilization_rate,care_util_pmpm_cost_total,care_util_pmpm_cost_inpatient,care_util_pmpm_cost_outpatient
2151-07,71,PROC001699,DERM,200405,2474,129,14.63,117.92,465.51,2.22,4.28,84.81,57.59,883.35,26.73,5.45,221.77,113.42,108.35
2151-08,42,PROC001700,ENDO,214949,2402,104,4.96,314.15,304.23,224.31,2.79,82.98,342.22,1334.65,16.23,9.03,1176.36,545.37,630.99
2151-09,33,PROC001701,MSK,53837,2361,124,6.36,386.31,407.49,153.66,4.69,60.22,374.29,584.68,22.07,20.03,703.8,299.9,403.9
2151-10,21,PROC001702,MSK,34230,2379,133,10.58,479.8,570.86,123.14,2.15,91.03,28.46,291.22,5.33,0.52,1201.56,479.29,722.27
2151-11,31,PROC001703,DERM,103500,2447,121,13.16,467.23,111.01,103.17,3.78,57.39,231.07,320.64,11.5,0.65,1023.27,515.99,507.28
2151-12,32,PROC001704,RESP,402342,2415,118,15.17,380.88,177.7,24.72,4.2,73.23,42.56,305.43,24.96,21.7,1208.0,308.12,899.88
2152-01,41,PROC001705,ENDO,55575,2439,115,17.43,154.49,493.96,46.48,6.22,72.29,118.74,694.0,14.4,6.81,1236.53,399.74,836.79
2152-02,61,PROC001706,RESP,243735,2383,104,3.44,501.9,379.35,152.1,6.1,77.83,339.67,476.01,6.23,12.32,429.96,139.04,290.92
2152-03,81,PROC001707,RESP,362995,2316,137,4.49,350.13,206.29,145.6,1.34,72.96,188.23,547.67,7.57,11.48,1071.94,450.7,621.24
2152-04,31,PROC001708,RENAL,212651,2440,103,10.19,151.86,283.55,161.54,0.5,57.99,350.41,914.68,19.57,16.83,1155.99,279.91,876.08
2152-05,50,PROC001709,RESP,1149,2396,121,10.99,102.96,410.45,15.37,4.77,72.56,192.94,761.06,6.79,21.57,564.6,200.69,363.91
2152-06,11,PROC001710,ONC,182397,2305,115,20.34,43.76,431.88,71.69,2.85,77.51,206.54,591.53,26.27,14.57,306.6,107.63,198.97
2152-07,33,PROC001711,RENAL,439091,2380,99,19.29,81.45,104.87,219.02,2.15,69.23,152.12,1099.43,5.2,7.73,1220.11,379.54,840.57
2152-08,57,PROC001712,DERM,419995,2409,131,6.34,126.33,202.75,36.17,4.29,72.27,88.68,348.21,1.87,4.67,856.93,165.2,691.73
2152-09,19,PROC001713,DERM,257089,2457,115,10.7,353.22,699.26,164.39,3.36,57.56,44.92,838.32,0.32,4.58,1022.43,375.93,646.5
2152-10,61,PROC001714,OBGYN,177060,2392,129,18.88,192.8,342.76,124.62,6.26,59.18,375.38,812.89,4.32,15.94,646.03,180.75,465.28
2152-11,11,PROC001715,INFECT,241145,2410,118,9.42,153.05,698.65,217.4,2.99,80.75,110.13,175.94,7.65,15.41,864.76,460.4,404.36
2152-12,19,PROC001716,DERM,318907,2324,102,20.78,167.61,510.39,105.74,1.22,64.18,191.52,1080.02,15.37,13.18,880.97,291.32,589.65
2153-01,33,PROC001717,MSK,260763,2407,112,5.6,95.33,317.89,111.51,3.73,67.2,26.97,933.5,3.57,8.82,241.55,109.52,132.03
2153-02,61,PROC001718,RESP,212374,2447,123,14.22,379.16,318.85,26.83,0.31,94.6,304.09,1282.67,10.17,7.01,355.69,115.79,239.9
2153-03,81,PROC001719,RENAL,439137,2422,114,17.3,288.99,229.31,128.23,1.61,81.06,176.94,176.14,12.0,17.81,603.4,202.52,400.88
2153-04,50,PROC001720,NEURO,209684,2349,123,12.16,306.08,596.14,57.52,4.65,89.63,156.45,1359.18,22.7,3.77,301.41,71.57,229.84
2153-05,61,PROC001721,INFECT,380438,2419,128,21.81,71.78,471.44,100.59,4.47,67.32,191.29,141.67,18.69,11.27,569.08,193.07,376.01
2153-06,42,PROC001722,GI,52889,2421,127,12.67,113.32,81.39,45.78,2.07,59.75,200.97,662.45,10.91,6.79,826.21,387.52,438.69
2153-07,11,PROC001723,ONC,425686,2390,98,7.33,199.27,693.39,64.59,3.4,94.68,150.43,551.85,2.35,9.29,321.1,67.37,253.73
2153-08,33,PROC001724,MSK,318447,2451,130,16.78,408.36,378.67,33.44,2.86,77.87,242.98,585.71,21.06,17.7,416.95,222.08,194.87
2153-09,33,PROC001725,NEURO,264332,2418,116,19.47,500.05,608.11,39.4,4.44,69.69,177.11,393.9,17.8,3.6,847.21,419.37,427.84
2153-10,21,PROC001726,NEURO,184176,2446,135,4.57,264.85,491.82,78.7,3.85,92.48,140.17,145.54,3.32,11.72,1218.05,312.15,905.9
2153-11,42,PROC001727,GI,223718,2371,115,16.75,503.36,503.73,99.41,4.5,71.06,81.11,577.46,21.01,8.55,1141.47,473.95,667.52
2153-12,41,PROC001728,ONC,153707,2381,114,3.93,307.26,517.4,114.44,6.47,69.93,189.51,241.72,27.59,6.58,977.86,207.31,770.55
2154-01,42,PROC001729,OBGYN,369003,2354,124,17.99,479.38,153.49,178.81,4.93,85.09,348.86,789.27,3.19,13.69,256.02,134.56,121.46
2154-02,42,PROC001730,DERM,82686,2470,108,14.99,231.0,170.13,136.42,2.76,92.08,141.03,431.18,10.75,5.51,1209.89,656.81,553.08
2154-03,11,PROC001731,OBGYN,200654,2358,121,21.62,275.34,313.99,96.21,6.26,60.61,76.79,459.76,7.73,18.4,612.33,162.41,449.92
2154-04,21,PROC001732,GI,334585,2392,111,14.29,361.12,542.49,23.59,1.25,55.2,285.83,780.21,15.34,15.58,909.08,228.47,680.61
2154-05,24,PROC001733,RENAL,271085,2489,122,3.95,337.24,415.66,41.82,4.7,86.7,283.95,1193.87,20.65,4.56,284.83,156.49,128.34
2154-06,19,PROC001734,DERM,107560,2460,139,6.04,420.88,264.11,108.78,4.35,84.34,131.38,908.93,14.03,19.43,916.79,168.12,748.67
2154-07,24,PROC001735,DERM,395933,2395,122,10.35,473.23,177.81,60.72,3.4,90.7,231.76,596.43,2.83,1.59,405.28,85.42,319.86
2154-08,21,PROC001736,INFECT,357860,2380,116,19.8,119.9,241.82,6.67,1.46,74.5,264.32,732.65,22.74,3.42,202.89,92.28,110.61
2154-09,41,PROC001737,OBGYN,7496,2415,119,18.4,437.33,669.36,143.01,0.81,57.82,60.46,511.8,8.4,9.25,353.33,153.3,200.03
2154-10,42,PROC001738,ONC,38104,2393,132,11.4,164.51,190.71,31.16,1.47,89.34,27.92,1399.17,9.92,10.96,386.13,110.74,275.39
2154-11,49,PROC001739,OBGYN,138985,2338,118,10.22,517.03,207.43,155.75,5.28,75.45,62.93,122.78,25.83,11.31,1144.3,611.14,533.16
2154-12,19,PROC001740,DERM,152441,2431,120,10.35,263.47,128.26,232.26,5.03,87.22,346.59,919.14,26.38,20.9,865.55,374.94,490.61
2155-01,32,PROC001741,RESP,61909,2436,111,11.04,362.87,413.02,194.68,2.5,70.48,98.55,386.35,12.85,9.63,425.78,84.6,341.18
2155-02,19,PROC001742,ONC,285370,2341,125,11.6,466.02,489.21,37.14,4.71,59.65,80.45,161.22,9.95,9.54,801.81,354.27,447.54
2155-03,41,PROC001743,CARDIO,91590,2469,114,9.53,189.55,473.09,191.33,3.07,81.88,153.89,1049.92,13.28,4.42,511.47,248.43,263.04
2155-04,24,PROC001744,GI,65166,2361,104,21.01,265.2,196.9,227.77,5.33,61.11,279.29,780.86,1.31,18.33,1060.2,205.69,854.51
2155-05,31,PROC001745,ONC,46588,2399,126,10.52,114.85,222.44,216.76,3.21,83.86,312.41,503.56,13.21,7.26,870.05,374.55,495.5
2155-06,42,PROC001746,ENDO,25453,2318,137,5.59,342.9,407.6,0.5,1.72,58.85,103.88,1080.62,17.42,6.9,826.43,430.64,395.79
2155-07,41,PROC001747,RENAL,327423,2460,119,8.62,234.89,681.13,226.09,1.86,77.11,178.69,1103.27,0.51,2.1,716.87,340.45,376.42
2155-08,11,PROC001748,ENDO,15496,2501,128,3.8,359.26,221.09,165.7,5.88,56.37,215.2,350.1,12.14,19.64,867.33,212.41,654.92
2155-09,33,PROC001749,OBGYN,74946,2409,110,4.25,414.23,334.08,79.72,2.57,85.84,349.25,173.66,22.1,19.9,519.85,100.67,419.18
2155-10,19,PROC001750,ENDO,165477,2436,116,14.19,286.94,709.47,63.42,0.75,86.58,152.08,368.17,24.39,19.68,629.58,288.07,341.51
2155-11,31,PROC001751,RENAL,437142,2307,125,3.48,366.85,378.78,120.37,1.15,87.11,49.94,609.85,8.67,17.43,1005.76,515.49,490.27
2155-12,33,PROC001752,ONC,335116,2482,128,7.06,146.35,192.79,199.26,1.23,62.75,355.19,422.19,21.98,2.25,414.19,224.02,190.17
2156-01,57,PROC001753,MSK,316519,2439,125,4.32,355.12,677.33,17.95,1.25,85.69,158.83,909.93,19.07,18.35,1167.43,460.58,706.85
2156-02,81,PROC001754,INFECT,51192,2339,118,18.24,200.32,329.97,50.52,4.9,91.19,361.89,905.86,26.36,0.5,1206.01,632.07,573.94
2156-03,31,PROC001755,RESP,46474,2465,123,19.43,282.77,234.58,143.6,3.46,73.93,320.46,707.02,25.35,3.33,820.08,207.69,612.39
2156-04,34,PROC001756,RENAL,79125,2404,112,7.75,471.33,605.87,59.26,2.75,89.23,46.35,1301.06,14.78,12.94,571.33,261.75,309.58
2156-05,34,PROC001757,MSK,58165,2349,120,20.95,141.71,317.83,50.25,4.33,87.49,250.01,1293.7,21.88,20.89,712.77,159.92,552.85
2156-06,57,PROC001758,INFECT,299522,2498,109,11.83,484.31,651.09,129.22,0.94,91.39,330.75,1195.48,24.11,20.91,595.87,248.4,347.47
2156-07,49,PROC001759,DERM,226874,2500,111,11.56,189.9,239.46,92.49,2.38,91.11,122.55,1379.81,23.56,16.17,144.83,38.24,106.59
2156-08,61,PROC001760,INFECT,309928,2486,115,20.45,385.17,119.42,195.1,4.38,85.19,237.41,380.31,17.6,5.83,632.28,307.57,324.71
2156-09,71,PROC001761,ONC,398839,2429,139,13.95,93.95,306.78,185.68,2.13,89.18,25.94,1248.07,10.15,11.17,932.13,437.81,494.32
2156-10,11,PROC001762,ONC,396426,2389,111,11.6,154.49,265.0,186.07,6.28,66.07,98.95,593.2,17.89,2.56,471.24,242.53,228.71
2156-11,57,PROC001763,GI,112239,2363,113,11.97,105.69,151.6,235.7,2.9,70.37,201.74,474.5,13.16,0.96,714.02,206.53,507.49
2156-12,24,PROC001764,DERM,59570,2379,115,12.12,215.7,171.21,235.35,1.02,72.57,286.54,784.57,1.3,10.72,1156.75,580.73,576.02
2157-01,50,PROC001765,CARDIO,49542,2372,115,7.35,274.5,351.36,120.92,0.5,78.97,226.94,1057.65,1.24,15.05,638.56,260.29,378.27
2157-02,19,PROC001766,NEURO,232186,2389,100,19.48,231.74,548.48,105.22,5.57,75.34,39.97,1271.61,11.34,8.47,415.52,200.8,214.72
2157-03,50,PROC001767,MSK,318745,2308,107,6.63,105.62,471.41,212.27,1.29,90.45,91.58,1199.47,0.6,9.83,874.15,306.18,567.97
2157-04,34,PROC001768,ONC,234206,2393,122,19.9,332.89,558.44,68.39,4.08,75.41,68.32,1177.75,7.5,12.71,1086.72,586.42,500.3
2157-05,31,PROC001769,GI,264587,2341,106,12.32,350.78,415.15,48.19,6.11,81.01,286.27,754.51,26.36,9.71,925.3,389.98,535.32
2157-06,61,PROC001770,ENDO,40287,2419,118,8.0,306.24,487.28,34.13,2.29,91.08,369.84,754.32,9.8,17.98,598.93,155.8,443.13
2157-07,42,PROC001771,GI,360575,2388,118,9.06,461.99,117.64,140.82,0.59,95.24,203.89,528.6,10.53,10.07,125.46,63.38,62.08
2157-08,11,PROC001772,ONC,447301,2517,118,21.56,275.07,419.42,192.18,3.47,91.19,115.65,969.88,0.8,2.66,1135.81,449.39,686.42
2157-09,33,PROC001773,GI,57401,2380,137,19.25,358.6,420.8,64.17,4.67,80.56,24.32,903.07,1.39,10.28,685.28,373.13,312.15
2157-10,50,PROC001774,RESP,251509,2408,122,10.94,68.36,305.47,97.59,5.24,73.27,273.57,1229.24,7.74,7.79,846.3,340.66,505.64
2157-11,42,PROC001775,INFECT,36229,2361,132,8.78,431.98,473.13,53.74,1.48,75.38,139.21,511.81,3.92,9.7,1090.6,270.76,819.84
2157-12,11,PROC001776,OBGYN,350859,2404,132,9.93,63.66,458.35,227.58,3.87,57.55,119.45,1235.95,1.6,1.76,1066.89,383.48,683.41
2158-01,41,PROC001777,RENAL,99700,2439,142,20.85,87.23,299.15,105.36,4.57,65.78,217.94,156.84,0.59,6.6,467.69,173.09,294.6
2158-02,32,PROC001778,GI,67992,2425,98,9.36,315.38,682.63,6.23,1.05,90.03,361.42,623.41,7.8,1.09,692.82,373.39,319.43
2158-03,21,PROC001779,CARDIO,238775,2402,116,6.94,428.0,496.62,149.57,1.48,89.11,100.78,973.16,0.96,11.0,623.06,334.82,288.24
2158-04,50,PROC001780,INFECT,307479,2469,134,16.57,147.88,305.81,64.96,4.31,66.7,374.94,1014.55,8.47,13.87,486.54,257.12,229.42
2158-05,23,PROC001781,CARDIO,132208,2536,133,19.32,248.1,596.13,177.19,6.18,55.45,67.51,561.24,26.56,1.16,292.18,139.82,152.36
2158-06,49,PROC001782,DERM,420282,2480,116,21.35,514.78,502.91,100.46,0.92,80.75,312.63,312.6,11.31,9.31,480.28,132.02,348.26
2158-07,81,PROC001783,OBGYN,277149,2358,109,10.82,135.89,597.97,60.09,0.77,86.69,193.07,520.89,8.37,0.86,963.24,424.75,538.49
2158-08,71,PROC001784,RENAL,323592,2391,115,10.01,228.9,669.92,50.14,3.65,73.25,244.34,1046.42,10.91,7.88,669.81,298.24,371.57
2158-09,34,PROC001785,RESP,326664,2355,132,18.86,512.27,251.19,14.38,0.86,61.93,327.58,888.08,14.23,8.08,1162.49,383.67,778.82
2158-10,32,PROC001786,DERM,322854,2439,121,17.04,214.73,265.26,220.45,2.13,70.5,324.14,997.54,3.5,9.37,663.73,244.33,419.4
2158-11,57,PROC001787,ENDO,418401,2372,98,13.61,490.07,658.47,206.27,6.1,70.89,281.42,563.5,14.45,0.71,232.44,53.8,178.64
2158-12,61,PROC001788,NEURO,357571,2345,149,3.78,251.71,359.55,177.52,6.15,57.75,71.53,594.02,6.07,14.18,872.7,164.06,708.64
2159-01,32,PROC001789,MSK,345880,2327,125,5.76,328.12,315.88,217.05,4.26,61.65,378.6,779.29,7.63,20.64,171.43,66.5,104.93
2159-02,61,PROC001790,INFECT,346371,2365,135,6.64,292.62,583.68,95.54,6.25,88.09,307.21,1162.46,16.51,6.79,344.26,145.46,198.8
2159-03,23,PROC001791,RENAL,307992,2364,120,4.98,63.16,634.54,153.47,2.91,91.94,334.77,1233.04,1.52,18.63,168.07,46.29,121.78
2159-04,24,PROC001792,DERM,280414,2450,124,17.33,171.42,575.06,122.87,6.14,58.17,52.33,1349.62,27.99,17.77,504.16,98.99,405.17
2159-05,33,PROC001793,DERM,45702,2436,121,9.48,353.66,620.4,96.47,0.69,63.24,336.22,546.05,6.57,15.98,947.54,468.44,479.1
2159-06,61,PROC001794,CARDIO,408712,2431,138,13.76,106.32,219.02,48.86,3.26,75.81,287.27,712.08,0.61,14.05,286.05,141.97,144.08
2159-07,34,PROC001795,ONC,73254,2417,123,10.22,488.44,638.69,202.15,0.95,58.51,20.87,1383.57,6.75,18.72,523.98,206.83,317.15
2159-08,33,PROC001796,NEURO,416407,2417,124,6.01,63.11,226.61,155.25,5.12,89.91,163.65,1040.8,15.97,12.14,399.53,185.73,213.8
2159-09,34,PROC001797,CARDIO,24027,2396,126,18.65,450.27,127.82,32.95,6.13,92.96,187.82,1164.8,1.24,4.52,366.87,130.65,236.22
2159-10,32,PROC001798,RESP,223405,2283,136,8.39,397.27,387.49,115.52,3.13,75.22,307.14,201.62,18.75,12.2,746.76,259.89,486.87
2159-11,23,PROC001799,RESP,337647,2400,117,10.89,240.91,688.03,171.95,0.43,59.59,118.71,446.77,8.84,18.26,377.32,108.46,268.86
2159-12,22,PROC001800,INFECT,390609,2412,115,8.43,376.09,702.87,170.94,0.55,74.82,102.4,1092.15,21.96,20.71,128.66,35.85,92.81
2160-01,61,PROC001801,MSK,374282,2364,109,6.5,406.45,553.5,78.23,3.93,84.64,40.21,1209.44,18.45,12.7,183.98,97.78,86.2
2160-02,11,PROC001802,INFECT,434643,2313,123,11.31,329.22,482.73,196.64,3.04,85.67,71.95,996.63,3.4,7.45,789.74,399.59,390.15
2160-03,41,PROC001803,RESP,324281,2432,112,8.5,192.43,219.47,216.67,2.43,63.59,50.24,696.27,3.38,2.74,647.73,280.62,367.11
2160-04,49,PROC001804,NEURO,343690,2448,105,21.29,406.34,227.63,41.91,2.9,81.01,266.75,718.45,4.39,8.66,1099.26,427.84,671.42
2160-05,34,PROC001805,ENDO,129502,2480,138,20.17,202.34,574.2,154.09,3.5,57.74,255.06,436.08,5.88,2.22,559.93,306.0,253.93
2160-06,32,PROC001806,MSK,40346,2341,114,19.69,465.92,361.43,49.81,4.84,64.69,96.26,1344.8,19.59,4.11,132.58,39.39,93.19
2160-07,22,PROC001807,RESP,239785,2346,136,15.95,119.6,221.6,230.49,2.05,79.45,50.51,227.15,24.5,1.31,737.16,397.27,339.89
2160-08,81,PROC001808,ENDO,78261,2442,121,12.36,211.73,501.24,234.94,6.42,55.77,47.35,865.4,13.54,20.69,1020.67,423.07,597.6
2160-09,34,PROC001809,RESP,156577,2453,98,16.99,349.73,497.29,90.25,2.07,70.0,189.85,936.78,2.75,6.58,335.98,88.03,247.95
2160-10,23,PROC001810,CARDIO,72509,2415,104,8.54,241.72,298.4,21.84,6.44,92.64,61.38,1035.17,8.5,14.76,868.34,312.72,555.62
2160-11,57,PROC001811,CARDIO,155094,2458,126,6.84,485.38,306.7,186.3,3.68,83.15,43.48,1150.69,16.68,2.92,713.58,195.21,518.37
2160-12,61,PROC001812,NEURO,2091,2376,109,6.84,237.21,676.74,134.14,4.82,95.86,182.0,797.97,12.27,11.14,961.12,502.64,458.48
2161-01,24,PROC001813,CARDIO,141654,2382,131,10.77,40.75,551.47,137.01,4.21,93.38,35.33,1295.22,22.03,7.08,661.81,241.94,419.87
2161-02,19,PROC001814,INFECT,351366,2430,101,8.78,42.93,428.62,17.82,6.3,71.47,119.29,1089.66,25.03,0.19,1201.63,326.21,875.42
2161-03,42,PROC001815,ENDO,280866,2421,107,18.85,511.77,179.75,61.95,3.74,79.33,295.11,545.11,1.64,3.72,1078.68,518.92,559.76
2161-04,61,PROC001816,OBGYN,278608,2387,137,7.79,111.82,681.88,157.78,1.02,55.41,235.36,165.67,20.3,16.85,1185.97,571.47,614.5
2161-05,34,PROC001817,RESP,8610,2459,129,4.23,177.42,679.45,33.34,4.54,64.23,109.36,326.3,23.23,8.62,635.55,120.98,514.57
2161-06,11,PROC001818,DERM,349781,2378,125,3.37,148.14,713.07,30.81,6.39,67.75,177.14,930.75,2.82,17.85,339.0,88.15,250.85
2161-07,31,PROC001819,OBGYN,268982,2496,128,4.99,284.92,625.72,84.89,5.99,59.81,293.92,946.53,26.26,21.48,755.94,221.69,534.25
2161-08,81,PROC001820,INFECT,78419,2506,120,4.46,497.6,589.32,19.0,0.91,92.61,317.92,476.08,2.38,11.16,828.8,237.06,591.74
2161-09,33,PROC001821,RESP,25521,2406,124,12.74,233.29,396.22,181.98,2.28,61.58,311.17,625.65,24.99,6.59,668.4,185.13,483.27
2161-10,19,PROC001822,OBGYN,373544,2459,112,21.77,71.77,212.44,220.22,1.09,92.01,135.34,856.76,21.63,14.02,161.28,54.73,106.55
2161-11,42,PROC001823,NEURO,277849,2369,112,13.37,165.51,158.45,124.09,5.12,59.48,103.35,215.21,18.74,7.69,591.8,162.19,429.61
2161-12,21,PROC001824,OBGYN,53788,2364,123,5.26,94.11,325.8,27.88,4.45,76.18,227.08,823.39,12.25,3.9,866.04,175.36,690.68
2162-01,61,PROC001825,OBGYN,402051,2420,119,9.73,113.8,337.63,225.73,3.34,92.44,130.4,604.93,6.49,15.86,952.26,488.9,463.36
2162-02,21,PROC001826,ENDO,139872,2481,141,21.49,47.62,400.76,49.64,4.95,69.13,319.91,1120.74,15.7,1.54,368.02,152.56,215.46
2162-03,49,PROC001827,ONC,287197,2437,116,3.29,359.21,395.43,32.33,5.4,77.92,221.96,562.05,12.1,14.66,676.31,251.25,425.06
2162-04,50,PROC001828,RESP,51599,2465,112,16.81,296.98,271.9,152.39,1.89,75.49,196.85,368.26,12.96,5.53,281.76,76.78,204.98
2162-05,61,PROC001829,ENDO,327775,2431,115,5.71,98.6,389.82,104.54,3.94,63.03,364.8,1174.06,16.58,4.18,356.23,170.25,185.98
2162-06,81,PROC001830,GI,427192,2431,124,15.26,233.92,248.16,27.44,1.83,87.51,261.71,276.0,23.98,13.44,272.96,132.41,140.55
2162-07,50,PROC001831,ENDO,37497,2381,122,16.86,226.53,244.97,154.07,2.74,71.78,320.52,712.29,9.7,7.35,891.53,375.29,516.24
2162-08,33,PROC001832,INFECT,417318,2393,130,19.21,411.62,100.86,96.91,2.18,86.6,170.54,476.99,8.48,12.25,903.88,276.02,627.86
2162-09,71,PROC001833,RENAL,182430,2446,114,7.53,326.14,470.69,113.56,3.05,75.05,331.87,739.75,4.7,5.24,969.23,513.09,456.14
2162-10,11,PROC001834,CARDIO,358205,2416,126,8.32,194.4,534.48,120.17,2.67,67.91,122.57,358.46,18.17,16.3,989.99,217.96,772.03
2162-11,23,PROC001835,GI,204198,2378,123,15.14,412.88,325.82,77.09,0.48,66.77,226.84,665.01,12.86,6.38,835.75,393.75,442.0
2162-12,23,PROC001836,ENDO,55788,2426,125,3.49,489.76,157.06,154.9,3.15,67.08,28.88,1271.52,17.73,12.02,510.55,213.34,297.21
2163-01,41,PROC001837,INFECT,34387,2458,105,5.01,72.93,562.32,55.0,5.92,75.57,204.39,982.0,11.74,16.47,238.54,47.32,191.22
2163-02,41,PROC001838,NEURO,446872,2435,136,3.87,193.3,516.84,233.16,4.52,58.67,208.15,158.51,23.47,13.69,1122.14,567.8,554.34
2163-03,42,PROC001839,NEURO,59638,2380,112,18.5,381.93,573.8,207.46,6.34,84.23,332.21,1050.43,11.31,13.22,622.22,125.95,496.27
2163-04,57,PROC001840,NEURO,357799,2436,113,19.11,277.39,427.17,121.85,2.87,89.13,191.38,1295.12,23.51,2.71,324.57,170.72,153.85
2163-05,61,PROC001841,OBGYN,339544,2373,129,20.38,269.91,425.77,10.19,3.0,64.35,179.84,350.56,0.01,8.25,869.46,266.27,603.19
2163-06,23,PROC001842,RENAL,68314,2369,117,4.55,232.1,710.34,72.12,4.32,88.02,361.53,498.4,24.89,3.91,412.89,214.56,198.33
2163-07,81,PROC001843,RENAL,415998,2394,115,4.91,465.29,555.5,178.72,5.34,68.18,197.94,1318.01,5.74,16.2,807.56,241.93,565.63
2163-08,11,PROC001844,DERM,380465,2309,111,6.62,198.37,92.54,223.55,5.39,90.26,249.42,506.91,1.57,15.45,1029.46,499.3,530.16
2163-09,50,PROC001845,GI,336132,2382,121,10.17,170.94,147.44,236.26,2.43,66.76,373.53,260.61,0.32,14.51,396.59,182.09,214.5
2163-10,22,PROC001846,CARDIO,403728,2411,108,6.62,243.65,242.92,230.66,4.22,73.56,95.76,1062.29,11.05,5.88,730.61,139.2,591.41
2163-11,11,PROC001847,ONC,333378,2342,103,16.48,282.66,455.27,113.24,5.95,83.75,327.4,725.69,17.4,19.04,746.9,370.05,376.85
2163-12,11,PROC001848,RESP,371304,2370,112,9.72,440.27,222.4,79.59,0.97,92.75,281.63,645.2,25.41,13.66,724.38,198.41,525.97
2164-01,57,PROC001849,RESP,123771,2399,108,12.74,403.43,460.27,81.8,4.41,79.0,302.34,193.68,8.09,5.51,278.4,106.17,172.23
2164-02,19,PROC001850,NEURO,311069,2475,96,16.8,309.45,178.42,107.01,2.32,75.7,332.93,145.7,13.44,1.72,965.59,294.37,671.22
2164-03,57,PROC001851,OBGYN,433382,2454,113,14.94,381.64,247.5,88.7,2.63,63.82,292.8,545.47,2.98,3.07,158.63,50.69,107.94
2164-04,33,PROC001852,ONC,314896,2434,125,18.38,95.95,650.2,209.31,2.81,56.19,62.43,1111.39,0.06,17.71,1014.25,438.93,575.32
2164-05,22,PROC001853,CARDIO,356177,2381,117,20.43,284.24,537.47,174.41,3.95,66.93,278.49,721.31,4.24,9.21,499.45,190.33,309.12
2164-06,41,PROC001854,RENAL,28666,2372,131,10.9,357.27,332.57,1.68,0.89,83.16,156.75,915.3,17.85,9.11,1116.87,556.9,559.97
2164-07,71,PROC001855,ONC,372053,2395,116,11.39,104.73,300.05,63.47,6.42,89.14,90.69,1038.92,11.12,3.73,867.11,465.66,401.45
2164-08,71,PROC001856,RENAL,418467,2357,123,7.22,104.13,169.56,95.17,1.45,78.86,107.62,306.12,16.19,8.01,1045.49,496.1,549.39
2164-09,33,PROC001857,RESP,227884,2396,130,10.63,461.98,509.43,113.62,1.45,88.43,161.17,1382.01,9.85,18.6,159.61,60.72,98.89
2164-10,21,PROC001858,CARDIO,223809,2373,121,17.11,85.26,650.37,30.04,1.53,64.39,346.09,499.49,10.84,9.19,886.01,232.47,653.54
2164-11,22,PROC001859,CARDIO,243382,2404,160,17.03,459.09,443.74,113.6,2.72,87.77,112.12,676.84,10.55,12.8,206.75,68.69,138.06
2164-12,32,PROC001860,MSK,20934,2332,124,10.33,96.7,417.78,177.11,0.38,78.77,259.52,500.04,14.2,3.21,331.62,60.55,271.07
2165-01,33,PROC001861,MSK,438530,2388,122,21.87,402.08,647.1,129.3,1.01,94.34,295.63,942.01,24.26,6.02,284.12,90.67,193.45
2165-02,33,PROC001862,NEURO,400294,2347,113,3.54,395.13,609.2,47.98,1.22,64.22,239.36,349.44,12.48,21.44,974.19,302.23,671.96
2165-03,34,PROC001863,RESP,244444,2334,136,8.41,215.49,265.01,164.42,4.25,65.83,237.1,1359.33,2.22,15.87,321.81,157.14,164.67
2165-04,71,PROC001864,INFECT,26933,2426,120,8.17,263.31,279.58,206.45,0.49,68.57,205.92,699.17,1.89,9.16,701.25,373.95,327.3
2165-05,81,PROC001865,DERM,380522,2405,110,11.06,182.81,186.61,194.89,1.92,91.28,207.61,250.56,1.64,18.41,1114.51,599.98,514.53
2165-06,81,PROC001866,DERM,412239,2375,106,9.83,42.95,661.92,186.21,6.5,81.02,274.97,455.57,10.93,2.66,369.73,105.75,263.98
2165-07,42,PROC001867,ENDO,434239,2406,135,4.01,116.98,524.23,217.45,1.34,90.36,370.68,597.51,15.1,16.11,1135.71,228.26,907.45
2165-08,42,PROC001868,ONC,112410,2363,126,3.16,355.43,271.56,174.59,3.16,69.8,143.16,689.97,6.89,13.64,492.8,131.82,360.98
2165-09,41,PROC001869,NEURO,3516,2343,128,7.01,323.16,645.35,113.58,0.78,74.05,61.29,1095.27,21.77,7.39,1010.84,479.0,531.84
2165-10,31,PROC001870,CARDIO,162557,2407,120,13.66,108.3,442.59,125.46,5.21,87.3,281.47,502.47,10.65,7.07,676.76,153.33,523.43
2165-11,22,PROC001871,RESP,401882,2394,122,21.59,76.94,666.5,115.22,5.73,75.78,134.51,908.77,6.25,1.07,217.93,101.91,116.02
2165-12,41,PROC001872,DERM,256632,2409,136,8.89,508.81,325.9,82.58,5.15,62.94,134.13,1025.85,2.27,1.77,648.35,349.88,298.47
2166-01,11,PROC001873,MSK,150228,2337,121,14.84,442.84,541.53,133.59,0.53,58.75,164.62,131.51,19.91,0.61,1121.56,229.83,891.73
