trans_port_arrival_date,trans_port_port_un_locode,trans_port_vessel_imo_hash,trans_port_vessel_type_code,trans_port_cargo_category_code,trans_port_container_teu_count,trans_port_cargo_tonnage_metric,trans_port_origin_country_code,trans_port_destination_country_code,trans_port_berth_assignment_id,trans_port_berth_time_hours,trans_port_dwell_time_hours,trans_port_customs_hold_flag,trans_port_rail_intermodal_flag,trans_port_truck_gate_turn_time_minutes,trans_port_emissions_at_berth_kg,trans_port_harbor_congestion_index,trans_port_pilotage_required_flag,trans_port_weather_delay_flag,trans_port_security_level_code
2021-06-03,USMIA,IMO000001615,CONTAINER,INDUSTRIAL,6523,227558.0,VN,US,BERTH0001615,18.91,58.82,1,1,76.7,54037.72,0.4741,1,0,LEVEL_2
2021-06-04,USLGB,IMO000001616,CONTAINER,OTHER,1631,335845.2,GB,US,BERTH0001616,94.09,59.24,0,1,111.04,55546.72,0.9281,0,0,LEVEL_1
2021-06-05,USHOU,IMO000001617,CONTAINER,AGRI_FOOD,1158,322057.84,CN,US,BERTH0001617,55.83,87.1,0,0,63.59,40065.47,0.2157,0,0,LEVEL_2
2021-06-06,USSEA,IMO000001618,CONTAINER,CONSUMER_GOODS,12948,246614.4,MX,MX,BERTH0001618,43.21,87.77,0,0,172.45,33997.6,0.8618,0,0,LEVEL_1
2021-06-07,USNYC,IMO000001619,GENERAL_CARGO,OTHER,2829,157726.96,CA,US,BERTH0001619,89.47,18.51,0,0,35.43,40457.58,0.7566,0,0,LEVEL_1
2021-06-08,USHOU,IMO000001620,RORO,AGRI_FOOD,20735,246499.54,GB,MX,BERTH0001620,48.25,155.93,0,0,102.91,87584.75,0.963,0,0,LEVEL_2
2021-06-09,USOAK,IMO000001621,CONTAINER,CHEMICALS,8053,43966.64,DE,US,BERTH0001621,14.04,127.09,0,1,25.18,92398.47,0.7595,1,1,LEVEL_1
2021-06-10,USSAV,IMO000001622,CONTAINER,OTHER,15135,263144.48,KR,CA,BERTH0001622,19.92,148.61,0,0,26.48,81379.38,0.6809,0,0,LEVEL_1
2021-06-11,USLGB,IMO000001623,CONTAINER,AUTOMOTIVE,8409,219020.84,BR,US,BERTH0001623,52.33,163.41,0,1,16.23,1573.33,0.8216,1,0,LEVEL_1
2021-06-12,USTAC,IMO000001624,CONTAINER,CHEMICALS,13241,24364.02,BR,US,BERTH0001624,72.79,52.56,1,0,9.35,32459.92,0.0345,0,1,LEVEL_1
2021-06-13,USNYC,IMO000001625,TANKER,AGRI_FOOD,5270,330157.29,IN,CA,BERTH0001625,24.07,214.31,0,1,123.91,20325.9,0.291,1,0,LEVEL_1
2021-06-14,USCHS,IMO000001626,CONTAINER,OTHER,19351,232614.56,CA,US,BERTH0001626,68.66,135.45,0,0,128.51,83944.19,0.3251,0,0,LEVEL_3
2021-06-15,USTAC,IMO000001627,CONTAINER,INDUSTRIAL,18941,67658.79,SG,US,BERTH0001627,94.17,174.65,0,1,86.86,66317.77,0.516,0,0,LEVEL_1
2021-06-16,USSAV,IMO000001628,CONTAINER,CHEMICALS,129,224007.81,JP,MX,BERTH0001628,36.9,179.31,0,0,24.03,15073.57,0.0349,0,1,LEVEL_1
2021-06-17,USMIA,IMO000001629,BULK,AGRI_FOOD,14048,218022.96,MX,US,BERTH0001629,13.02,95.21,0,1,60.73,85675.61,0.9534,0,0,LEVEL_3
2021-06-18,USLAX,IMO000001630,CONTAINER,AUTOMOTIVE,14503,341724.96,VN,MX,BERTH0001630,8.59,136.0,0,1,47.5,35495.05,0.1784,0,0,LEVEL_1
2021-06-19,USMIA,IMO000001631,CONTAINER,ENERGY,13709,64945.8,JP,CA,BERTH0001631,44.25,170.07,0,1,83.09,36362.59,0.0018,1,0,LEVEL_1
2021-06-20,USOAK,IMO000001632,BULK,ENERGY,2820,132387.89,MX,US,BERTH0001632,12.73,202.68,0,0,119.72,48815.44,0.2082,0,0,LEVEL_2
2021-06-21,USLAX,IMO000001633,CONTAINER,AGRI_FOOD,3916,233913.53,MX,US,BERTH0001633,90.03,67.62,0,1,45.13,94773.44,0.5446,1,0,LEVEL_1
2021-06-22,USLGB,IMO000001634,CONTAINER,AUTOMOTIVE,9789,176734.64,CN,US,BERTH0001634,36.34,157.18,0,0,132.17,5952.51,0.8493,0,0,LEVEL_1
2021-06-23,USLAX,IMO000001635,GENERAL_CARGO,INDUSTRIAL,12261,358650.46,DE,US,BERTH0001635,80.12,167.55,0,1,28.66,63937.87,0.3812,1,0,LEVEL_2
2021-06-24,USSEA,IMO000001636,CONTAINER,INDUSTRIAL,5441,295974.17,NL,CA,BERTH0001636,42.31,95.23,0,1,175.4,94435.98,0.7468,0,0,LEVEL_1
2021-06-25,USSEA,IMO000001637,BULK,CHEMICALS,1915,77182.82,KR,US,BERTH0001637,87.36,152.73,0,1,135.44,30082.94,0.6363,0,0,LEVEL_1
2021-06-26,USHOU,IMO000001638,CONTAINER,INDUSTRIAL,561,337480.29,BR,US,BERTH0001638,47.63,17.97,0,0,64.13,42447.51,0.4405,1,0,LEVEL_1
2021-06-27,USOAK,IMO000001639,CONTAINER,ENERGY,7641,189178.03,DE,MX,BERTH0001639,70.01,87.32,0,0,169.83,43384.9,0.5852,1,0,LEVEL_1
2021-06-28,USLAX,IMO000001640,TANKER,AGRI_FOOD,4910,27998.89,CN,US,BERTH0001640,44.09,199.37,0,0,26.6,69201.52,0.751,0,1,LEVEL_1
2021-06-29,USLAX,IMO000001641,CONTAINER,ENERGY,16385,126827.92,VN,US,BERTH0001641,12.51,216.82,0,1,49.53,49458.45,0.7888,0,0,LEVEL_1
2021-06-30,USSAV,IMO000001642,BULK,AGRI_FOOD,19548,212683.26,NL,CA,BERTH0001642,28.17,117.53,0,0,32.26,84824.24,0.8316,0,0,LEVEL_1
2021-07-01,USSEA,IMO000001643,CONTAINER,INDUSTRIAL,5938,167669.24,DE,US,BERTH0001643,5.47,209.75,0,0,140.14,3844.67,0.8821,0,0,LEVEL_2
2021-07-02,USTAC,IMO000001644,CONTAINER,OTHER,7724,280259.06,NL,US,BERTH0001644,5.17,137.27,0,1,51.14,29389.55,0.7923,0,0,LEVEL_2
2021-07-03,USLAX,IMO000001645,CONTAINER,AGRI_FOOD,20245,268105.69,JP,US,BERTH0001645,67.37,6.38,0,1,102.23,66632.08,0.1759,1,0,LEVEL_2
2021-07-04,USCHS,IMO000001646,TANKER,AGRI_FOOD,9124,236505.61,BR,US,BERTH0001646,52.5,76.5,0,1,86.41,9512.4,0.5319,0,0,LEVEL_1
2021-07-05,USLAX,IMO000001647,CONTAINER,ENERGY,11346,106140.33,GB,CA,BERTH0001647,67.76,71.41,0,0,169.71,24671.45,0.4698,0,0,LEVEL_2
2021-07-06,USSEA,IMO000001648,BULK,CHEMICALS,14483,334867.95,JP,US,BERTH0001648,89.08,198.01,0,1,132.23,41569.55,0.817,1,0,LEVEL_3
2021-07-07,USNYC,IMO000001649,CONTAINER,CHEMICALS,19207,17745.22,DE,US,BERTH0001649,20.78,160.03,0,0,57.08,79610.37,0.9305,0,0,LEVEL_2
2021-07-08,USMIA,IMO000001650,RORO,CONSUMER_GOODS,15186,77652.57,VN,US,BERTH0001650,33.15,35.22,0,0,38.71,89902.05,0.398,0,1,LEVEL_1
2021-07-09,USCHS,IMO000001651,CONTAINER,ENERGY,11244,270037.68,BR,MX,BERTH0001651,59.68,47.33,0,0,69.92,18206.58,0.2011,1,0,LEVEL_1
2021-07-10,USLGB,IMO000001652,CONTAINER,INDUSTRIAL,5439,125860.01,MX,US,BERTH0001652,77.36,124.69,0,0,35.48,33697.02,0.8627,0,0,LEVEL_1
2021-07-11,USOAK,IMO000001653,TANKER,CHEMICALS,11028,269646.83,GB,MX,BERTH0001653,6.07,151.34,0,1,111.68,25572.46,0.8689,0,0,LEVEL_1
2021-07-12,USCHS,IMO000001654,TANKER,INDUSTRIAL,16856,284562.13,MX,US,BERTH0001654,89.26,69.39,0,1,43.88,24874.2,0.4505,1,1,LEVEL_1
2021-07-13,USMIA,IMO000001655,CONTAINER,AGRI_FOOD,21369,301513.28,KR,US,BERTH0001655,89.17,63.25,0,1,107.07,80991.7,0.8348,0,1,LEVEL_1
2021-07-14,USOAK,IMO000001656,BULK,INDUSTRIAL,6706,224611.51,NL,MX,BERTH0001656,53.25,156.22,0,1,173.19,23282.92,0.3245,0,0,LEVEL_2
2021-07-15,USSAV,IMO000001657,CONTAINER,INDUSTRIAL,13435,220987.42,GB,US,BERTH0001657,41.48,15.48,0,1,72.36,44203.36,0.4278,1,0,LEVEL_2
2021-07-16,USCHS,IMO000001658,CONTAINER,CHEMICALS,12878,199791.8,BR,MX,BERTH0001658,50.66,138.08,1,0,75.08,71663.11,0.9863,0,0,LEVEL_1
2021-07-17,USHOU,IMO000001659,GENERAL_CARGO,AUTOMOTIVE,7880,48661.83,MX,US,BERTH0001659,1.03,60.26,0,0,43.2,34369.89,0.2843,0,0,LEVEL_2
2021-07-18,USNYC,IMO000001660,CONTAINER,ENERGY,7895,21432.23,VN,US,BERTH0001660,29.12,192.52,0,0,158.16,35246.02,0.4912,1,0,LEVEL_1
2021-07-19,USSEA,IMO000001661,REEFER,CHEMICALS,4893,273636.8,NL,US,BERTH0001661,76.6,160.54,0,1,81.96,16706.77,0.271,0,0,LEVEL_1
2021-07-20,USMIA,IMO000001662,CONTAINER,OTHER,9224,287173.46,NL,CA,BERTH0001662,79.76,131.31,0,0,84.62,78002.5,0.0243,0,0,LEVEL_2
2021-07-21,USCHS,IMO000001663,CONTAINER,ENERGY,14518,21972.0,CA,US,BERTH0001663,26.39,170.94,0,0,31.69,84737.23,0.416,0,0,LEVEL_1
2021-07-22,USLGB,IMO000001664,RORO,CHEMICALS,15911,169040.75,KR,CA,BERTH0001664,42.44,141.9,0,0,17.98,74854.78,0.4023,0,0,LEVEL_1
2021-07-23,USCHS,IMO000001665,CONTAINER,CHEMICALS,4715,153679.45,GB,US,BERTH0001665,5.83,81.45,0,0,25.75,25033.75,0.2213,0,0,LEVEL_1
2021-07-24,USSAV,IMO000001666,GENERAL_CARGO,CHEMICALS,12039,124371.22,MX,US,BERTH0001666,61.45,208.98,0,0,116.06,24824.81,0.5795,0,0,LEVEL_1
2021-07-25,USSAV,IMO000001667,TANKER,AGRI_FOOD,15307,178428.53,JP,US,BERTH0001667,81.64,184.42,0,0,56.98,8397.77,0.1327,1,1,LEVEL_2
2021-07-26,USSAV,IMO000001668,CONTAINER,OTHER,16018,375043.11,JP,US,BERTH0001668,10.29,28.52,0,0,7.53,70908.86,0.7542,1,0,LEVEL_1
2021-07-27,USLAX,IMO000001669,BULK,OTHER,17524,175721.79,IN,US,BERTH0001669,33.71,97.48,0,1,111.54,2869.12,0.9899,0,0,LEVEL_2
2021-07-28,USLGB,IMO000001670,RORO,AGRI_FOOD,20594,344248.76,CN,CA,BERTH0001670,84.3,156.2,0,1,113.24,50795.8,0.4736,1,0,LEVEL_1
2021-07-29,USHOU,IMO000001671,BULK,AUTOMOTIVE,19587,246540.44,MX,US,BERTH0001671,48.04,121.12,0,1,74.51,41332.55,0.5009,0,0,LEVEL_2
2021-07-30,USOAK,IMO000001672,CONTAINER,CONSUMER_GOODS,11464,331933.81,IN,US,BERTH0001672,21.79,87.3,0,0,45.09,13402.59,0.2391,1,0,LEVEL_3
2021-07-31,USLAX,IMO000001673,TANKER,OTHER,4522,174787.16,KR,MX,BERTH0001673,87.33,183.58,0,1,55.04,86724.39,0.2098,1,0,LEVEL_1
2021-08-01,USSAV,IMO000001674,TANKER,INDUSTRIAL,12271,262632.41,BR,US,BERTH0001674,79.83,37.48,0,0,83.12,48297.84,0.1897,1,0,LEVEL_3
2021-08-02,USLAX,IMO000001675,TANKER,OTHER,18208,288642.52,KR,US,BERTH0001675,52.19,23.52,0,0,85.89,8662.98,0.8776,1,0,LEVEL_1
2021-08-03,USNYC,IMO000001676,RORO,CONSUMER_GOODS,9266,356496.27,NL,MX,BERTH0001676,67.61,24.89,0,1,152.95,17835.79,0.3687,0,1,LEVEL_2
2021-08-04,USSAV,IMO000001677,CONTAINER,AGRI_FOOD,2030,265173.79,JP,MX,BERTH0001677,16.4,124.54,0,0,143.86,16369.76,0.7063,0,0,LEVEL_2
2021-08-05,USCHS,IMO000001678,REEFER,ENERGY,910,194055.49,VN,US,BERTH0001678,48.27,98.71,0,0,23.05,48001.74,0.1494,0,1,LEVEL_2
2021-08-06,USNYC,IMO000001679,TANKER,INDUSTRIAL,9432,301111.79,GB,US,BERTH0001679,76.0,22.96,0,1,41.33,51205.97,0.4222,0,0,LEVEL_1
2021-08-07,USMIA,IMO000001680,TANKER,CONSUMER_GOODS,723,209491.64,MX,US,BERTH0001680,14.06,42.82,0,1,149.02,42285.52,0.8517,1,0,LEVEL_2
2021-08-08,USHOU,IMO000001681,REEFER,ENERGY,3692,137621.08,CN,MX,BERTH0001681,67.68,40.27,0,1,51.94,41744.97,0.9614,1,0,LEVEL_1
2021-08-09,USCHS,IMO000001682,CONTAINER,ENERGY,1488,170721.64,JP,US,BERTH0001682,56.73,91.24,0,0,128.28,32213.97,0.4879,1,0,LEVEL_1
2021-08-10,USLAX,IMO000001683,CONTAINER,AUTOMOTIVE,20987,216133.08,JP,US,BERTH0001683,38.85,55.49,0,0,43.66,25913.07,0.4075,1,1,LEVEL_3
2021-08-11,USMIA,IMO000001684,TANKER,OTHER,9933,294025.06,GB,US,BERTH0001684,64.29,56.88,0,1,32.14,27415.24,0.3533,0,0,LEVEL_1
2021-08-12,USTAC,IMO000001685,BULK,CHEMICALS,17136,7054.92,VN,CA,BERTH0001685,7.71,162.03,0,0,16.5,26278.05,0.1515,1,0,LEVEL_3
2021-08-13,USLAX,IMO000001686,CONTAINER,ENERGY,14230,276269.66,MX,MX,BERTH0001686,54.28,130.91,0,0,21.17,12495.76,0.1339,0,0,LEVEL_1
2021-08-14,USCHS,IMO000001687,BULK,CHEMICALS,6299,79374.56,BR,US,BERTH0001687,4.16,37.63,0,0,84.26,54422.1,0.2407,0,0,LEVEL_1
2021-08-15,USMIA,IMO000001688,RORO,OTHER,16886,41262.02,IN,US,BERTH0001688,30.26,130.44,0,0,91.81,93961.98,0.9116,0,0,LEVEL_1
2021-08-16,USOAK,IMO000001689,CONTAINER,INDUSTRIAL,7947,49920.25,GB,US,BERTH0001689,26.77,103.84,0,0,90.01,67641.36,0.0639,0,0,LEVEL_1
2021-08-17,USNYC,IMO000001690,CONTAINER,OTHER,17573,107635.1,KR,CA,BERTH0001690,40.9,131.41,0,0,59.02,1587.72,0.5596,0,0,LEVEL_1
2021-08-18,USMIA,IMO000001691,CONTAINER,ENERGY,21869,10272.96,IN,US,BERTH0001691,65.34,8.92,0,0,11.15,25487.36,0.6375,1,0,LEVEL_1
2021-08-19,USTAC,IMO000001692,CONTAINER,AGRI_FOOD,7268,146538.45,BR,US,BERTH0001692,3.66,85.67,0,0,167.76,4748.59,0.0352,0,0,LEVEL_1
2021-08-20,USLAX,IMO000001693,GENERAL_CARGO,CHEMICALS,20667,226143.26,NL,MX,BERTH0001693,88.17,198.62,0,0,8.83,92100.21,0.8739,0,0,LEVEL_1
2021-08-21,USOAK,IMO000001694,RORO,ENERGY,9670,168129.67,CA,US,BERTH0001694,68.99,157.64,0,0,49.37,27218.29,0.6022,0,0,LEVEL_2
2021-08-22,USNYC,IMO000001695,CONTAINER,ENERGY,18996,251929.52,BR,US,BERTH0001695,4.94,82.51,0,0,19.27,12097.0,0.6618,0,0,LEVEL_1
2021-08-23,USOAK,IMO000001696,GENERAL_CARGO,CHEMICALS,8918,311764.2,KR,US,BERTH0001696,50.01,217.31,0,0,116.55,4045.35,0.5357,0,0,LEVEL_1
2021-08-24,USMIA,IMO000001697,CONTAINER,ENERGY,11995,21889.1,MX,US,BERTH0001697,59.42,146.87,0,1,123.07,20742.66,0.7107,0,0,LEVEL_1
2021-08-25,USSAV,IMO000001698,BULK,CONSUMER_GOODS,8028,160723.9,NL,US,BERTH0001698,34.88,147.89,0,0,73.07,75803.72,0.1744,1,0,LEVEL_1
2021-08-26,USTAC,IMO000001699,BULK,INDUSTRIAL,6696,160620.04,CA,US,BERTH0001699,64.44,23.24,0,0,10.2,72454.97,0.0987,1,0,LEVEL_1
2021-08-27,USMIA,IMO000001700,BULK,INDUSTRIAL,7265,116419.11,KR,US,BERTH0001700,59.14,5.71,0,1,129.61,87717.61,0.2335,1,0,LEVEL_2
2021-08-28,USOAK,IMO000001701,CONTAINER,CONSUMER_GOODS,5642,55402.08,JP,US,BERTH0001701,24.85,165.57,0,1,38.9,74971.8,0.5833,0,0,LEVEL_1
2021-08-29,USLAX,IMO000001702,TANKER,OTHER,10060,217195.6,BR,US,BERTH0001702,65.46,99.43,0,1,17.92,4667.93,0.0106,0,0,LEVEL_1
2021-08-30,USOAK,IMO000001703,BULK,AGRI_FOOD,4781,19604.25,MX,CA,BERTH0001703,67.26,107.54,0,1,102.91,92230.62,0.7163,0,0,LEVEL_1
2021-08-31,USLGB,IMO000001704,CONTAINER,CHEMICALS,7988,308607.22,CA,US,BERTH0001704,59.72,148.8,0,0,21.43,16059.82,0.8698,0,0,LEVEL_1
2021-09-01,USSEA,IMO000001705,CONTAINER,INDUSTRIAL,17551,36102.73,CA,US,BERTH0001705,73.11,139.19,0,0,153.79,17921.06,0.8803,0,0,LEVEL_1
2021-09-02,USCHS,IMO000001706,BULK,AGRI_FOOD,19038,150025.29,CA,US,BERTH0001706,41.75,104.86,0,0,44.51,33489.89,0.9586,0,0,LEVEL_1
2021-09-03,USTAC,IMO000001707,BULK,CHEMICALS,12653,4800.46,CA,US,BERTH0001707,55.72,102.18,0,0,82.17,87107.47,0.9946,0,0,LEVEL_2
2021-09-04,USSEA,IMO000001708,CONTAINER,INDUSTRIAL,21012,199792.52,GB,US,BERTH0001708,92.95,162.58,0,1,102.41,18545.94,0.3439,1,0,LEVEL_1
2021-09-05,USLGB,IMO000001709,CONTAINER,OTHER,14260,98833.67,NL,US,BERTH0001709,17.53,96.63,0,1,78.58,81815.46,0.74,0,0,LEVEL_1
2021-09-06,USLGB,IMO000001710,CONTAINER,ENERGY,20403,238882.3,JP,US,BERTH0001710,14.66,184.33,0,0,22.41,83634.13,0.9152,0,0,LEVEL_1
2021-09-07,USNYC,IMO000001711,CONTAINER,OTHER,20694,126748.75,GB,MX,BERTH0001711,39.41,6.49,0,1,92.88,80893.12,0.725,0,0,LEVEL_1
2021-09-08,USLAX,IMO000001712,CONTAINER,INDUSTRIAL,17763,269710.46,JP,US,BERTH0001712,65.17,160.55,0,1,69.17,92023.25,0.2918,0,0,LEVEL_1
2021-09-09,USCHS,IMO000001713,CONTAINER,CONSUMER_GOODS,733,128343.31,JP,CA,BERTH0001713,74.46,204.97,0,0,53.92,80675.14,0.0646,1,0,LEVEL_2
2021-09-10,USCHS,IMO000001714,CONTAINER,INDUSTRIAL,19055,363720.0,CA,US,BERTH0001714,77.22,33.03,0,0,27.84,52312.07,0.8087,0,0,LEVEL_2
2021-09-11,USHOU,IMO000001715,TANKER,ENERGY,16962,53045.05,NL,MX,BERTH0001715,74.39,45.25,0,0,119.27,60092.06,0.1227,1,0,LEVEL_1
2021-09-12,USMIA,IMO000001716,TANKER,CHEMICALS,21984,334314.19,CN,MX,BERTH0001716,5.02,53.98,0,0,156.52,37704.61,0.4314,1,0,LEVEL_2
2021-09-13,USMIA,IMO000001717,TANKER,OTHER,675,300899.64,IN,MX,BERTH0001717,73.46,194.86,0,0,174.74,37850.38,0.9467,0,0,LEVEL_1
2021-09-14,USHOU,IMO000001718,BULK,ENERGY,4828,1444.66,JP,US,BERTH0001718,12.13,173.31,1,1,119.59,74367.58,0.714,0,0,LEVEL_1
2021-09-15,USSAV,IMO000001719,GENERAL_CARGO,OTHER,4258,115555.54,DE,MX,BERTH0001719,14.94,30.59,0,1,139.52,21895.26,0.3901,0,1,LEVEL_1
2021-09-16,USCHS,IMO000001720,CONTAINER,OTHER,15688,319960.92,DE,US,BERTH0001720,9.51,148.48,0,0,110.36,1358.02,0.301,1,0,LEVEL_2
2021-09-17,USOAK,IMO000001721,CONTAINER,AGRI_FOOD,10305,69680.41,DE,CA,BERTH0001721,90.94,84.18,1,0,18.21,65965.97,0.0261,0,0,LEVEL_1
2021-09-18,USSEA,IMO000001722,REEFER,CONSUMER_GOODS,4243,105747.96,DE,US,BERTH0001722,23.84,22.39,0,1,32.19,43657.62,0.1725,0,0,LEVEL_1
2021-09-19,USCHS,IMO000001723,TANKER,INDUSTRIAL,18124,157198.86,VN,US,BERTH0001723,45.34,165.24,0,0,112.7,79260.17,0.7554,0,0,LEVEL_1
2021-09-20,USCHS,IMO000001724,TANKER,OTHER,798,177976.85,SG,US,BERTH0001724,88.38,79.65,0,1,71.52,51483.06,0.8922,0,0,LEVEL_1
2021-09-21,USSAV,IMO000001725,BULK,ENERGY,6179,357952.65,CN,US,BERTH0001725,37.95,114.92,0,0,173.27,64259.3,0.3408,0,0,LEVEL_1
2021-09-22,USTAC,IMO000001726,GENERAL_CARGO,OTHER,17972,212293.0,CA,US,BERTH0001726,62.02,143.85,0,0,55.2,31988.19,0.6045,0,0,LEVEL_1
2021-09-23,USLGB,IMO000001727,CONTAINER,OTHER,746,181589.6,MX,CA,BERTH0001727,77.23,143.19,0,1,81.89,92541.74,0.664,1,0,LEVEL_2
2021-09-24,USHOU,IMO000001728,CONTAINER,CHEMICALS,4158,379748.98,IN,CA,BERTH0001728,42.61,72.62,0,0,87.79,44877.4,0.7505,0,0,LEVEL_2
2021-09-25,USTAC,IMO000001729,CONTAINER,CONSUMER_GOODS,15428,305737.16,DE,US,BERTH0001729,74.39,118.26,0,0,67.39,21448.42,0.8154,0,1,LEVEL_2
2021-09-26,USSAV,IMO000001730,CONTAINER,ENERGY,19309,287621.15,IN,US,BERTH0001730,94.18,143.74,0,1,148.69,3086.69,0.436,0,0,LEVEL_1
2021-09-27,USOAK,IMO000001731,CONTAINER,CHEMICALS,14412,320623.34,NL,US,BERTH0001731,23.13,142.91,0,1,137.87,34604.82,0.8667,0,0,LEVEL_1
2021-09-28,USNYC,IMO000001732,TANKER,AGRI_FOOD,5867,306950.83,DE,CA,BERTH0001732,70.48,32.71,0,0,157.74,71777.31,0.8426,1,0,LEVEL_1
2021-09-29,USSEA,IMO000001733,CONTAINER,OTHER,15713,63887.36,DE,US,BERTH0001733,11.73,102.11,0,1,145.49,26198.28,0.4853,1,0,LEVEL_1
2021-09-30,USCHS,IMO000001734,BULK,CONSUMER_GOODS,21359,145440.17,KR,MX,BERTH0001734,17.05,151.89,0,0,35.65,62411.61,0.0492,1,0,LEVEL_1
2021-10-01,USTAC,IMO000001735,CONTAINER,ENERGY,375,179571.65,VN,US,BERTH0001735,29.26,194.24,0,1,124.52,93848.38,0.9548,0,0,LEVEL_1
2021-10-02,USLAX,IMO000001736,CONTAINER,CHEMICALS,7795,121404.97,CN,US,BERTH0001736,75.79,48.98,0,1,118.62,18744.96,0.806,1,0,LEVEL_2
2021-10-03,USMIA,IMO000001737,CONTAINER,AUTOMOTIVE,15015,131531.15,MX,US,BERTH0001737,90.79,49.78,0,1,174.75,36118.6,0.9205,0,0,LEVEL_2
2021-10-04,USSAV,IMO000001738,TANKER,ENERGY,133,180810.05,BR,US,BERTH0001738,66.73,32.95,0,0,87.78,42104.42,0.3971,1,0,LEVEL_3
2021-10-05,USOAK,IMO000001739,RORO,CONSUMER_GOODS,18168,104068.71,NL,US,BERTH0001739,63.82,38.04,0,1,124.79,57666.01,0.8763,1,0,LEVEL_1
2021-10-06,USSAV,IMO000001740,TANKER,OTHER,8447,86755.06,CN,US,BERTH0001740,74.5,208.07,0,0,169.86,25464.43,0.1283,0,0,LEVEL_1
2021-10-07,USLAX,IMO000001741,CONTAINER,AUTOMOTIVE,13672,42434.33,IN,MX,BERTH0001741,10.44,214.59,0,1,98.02,74783.28,0.5045,0,0,LEVEL_2
2021-10-08,USLGB,IMO000001742,CONTAINER,INDUSTRIAL,2182,217049.37,CA,US,BERTH0001742,50.9,210.6,0,0,30.18,38566.57,0.8015,1,0,LEVEL_3
2021-10-09,USLAX,IMO000001743,CONTAINER,AUTOMOTIVE,9367,159719.51,JP,US,BERTH0001743,41.95,168.66,0,1,177.71,37545.55,0.0616,0,0,LEVEL_2
2021-10-10,USNYC,IMO000001744,CONTAINER,CHEMICALS,1806,57505.0,GB,US,BERTH0001744,38.27,57.97,0,1,51.72,78627.91,0.5728,0,0,LEVEL_1
2021-10-11,USSEA,IMO000001745,TANKER,CONSUMER_GOODS,15210,50111.76,IN,US,BERTH0001745,45.98,77.03,0,1,84.56,10288.49,0.7752,0,0,LEVEL_1
2021-10-12,USLAX,IMO000001746,BULK,AGRI_FOOD,3556,303504.96,BR,MX,BERTH0001746,80.91,50.33,0,1,107.27,86898.81,0.8257,1,0,LEVEL_2
2021-10-13,USOAK,IMO000001747,CONTAINER,CHEMICALS,9956,16653.79,CN,CA,BERTH0001747,91.97,174.38,0,1,148.95,16814.98,0.8347,0,0,LEVEL_2
2021-10-14,USOAK,IMO000001748,REEFER,AUTOMOTIVE,12727,153443.81,VN,US,BERTH0001748,75.83,13.43,0,1,164.49,54344.2,0.3656,0,0,LEVEL_1
2021-10-15,USSAV,IMO000001749,BULK,CHEMICALS,20377,167437.69,VN,US,BERTH0001749,58.0,36.73,0,1,109.62,63707.15,0.8464,0,0,LEVEL_1
2021-10-16,USNYC,IMO000001750,BULK,OTHER,12322,196379.06,MX,US,BERTH0001750,57.99,185.0,0,0,127.32,16742.45,0.8629,0,0,LEVEL_1
2021-10-17,USTAC,IMO000001751,CONTAINER,AGRI_FOOD,7577,327801.27,NL,US,BERTH0001751,44.16,203.22,0,0,109.65,11576.71,0.7215,0,0,LEVEL_2
2021-10-18,USOAK,IMO000001752,BULK,AUTOMOTIVE,11236,292498.19,KR,US,BERTH0001752,75.6,39.54,0,1,131.08,50252.15,0.4584,1,0,LEVEL_1
2021-10-19,USLAX,IMO000001753,CONTAINER,ENERGY,6212,355660.01,SG,US,BERTH0001753,48.76,140.97,0,0,6.35,70615.76,0.2321,0,0,LEVEL_1
2021-10-20,USLGB,IMO000001754,RORO,CONSUMER_GOODS,14939,261292.97,VN,US,BERTH0001754,56.19,123.83,0,1,166.07,45107.04,0.1691,0,0,LEVEL_2
2021-10-21,USLAX,IMO000001755,CONTAINER,ENERGY,3126,245946.96,MX,US,BERTH0001755,46.59,120.82,0,0,151.72,94419.73,0.0637,0,0,LEVEL_1
2021-10-22,USTAC,IMO000001756,TANKER,INDUSTRIAL,13492,165270.5,BR,US,BERTH0001756,60.69,189.06,0,1,20.05,13025.24,0.8187,0,0,LEVEL_1
2021-10-23,USSEA,IMO000001757,CONTAINER,AGRI_FOOD,14631,307403.76,GB,US,BERTH0001757,20.45,45.36,0,0,76.64,58215.15,0.5999,1,1,LEVEL_2
2021-10-24,USLAX,IMO000001758,BULK,AUTOMOTIVE,7267,60560.74,CN,US,BERTH0001758,12.53,177.43,0,1,5.04,7039.24,0.1769,0,0,LEVEL_1
2021-10-25,USLGB,IMO000001759,TANKER,ENERGY,18805,22450.19,JP,US,BERTH0001759,72.99,80.17,0,0,144.24,93634.53,0.1108,0,0,LEVEL_1
2021-10-26,USNYC,IMO000001760,BULK,AGRI_FOOD,14567,94860.4,DE,US,BERTH0001760,75.08,82.77,0,0,122.27,41642.87,0.4604,0,0,LEVEL_1
2021-10-27,USMIA,IMO000001761,CONTAINER,AGRI_FOOD,2950,246340.46,JP,US,BERTH0001761,56.01,78.62,0,0,140.25,85924.44,0.5556,0,1,LEVEL_1
2021-10-28,USHOU,IMO000001762,TANKER,INDUSTRIAL,16204,343335.78,SG,US,BERTH0001762,85.37,51.17,0,1,157.69,38083.48,0.6194,0,1,LEVEL_1
