house_sales_sale_month,house_sales_parcel_id_hash,house_sales_property_type_code,house_sales_sale_price_inr,house_sales_sale_price_per_sqft,house_sales_days_on_market,house_sales_list_to_sale_ratio,house_sales_mortgage_rate_at_sale,house_sales_loan_to_value_pct,house_sales_down_payment_pct,house_sales_buyer_type_code,house_sales_seller_type_code,house_sales_cash_sale_flag,house_sales_new_construction_flag,house_sales_renovation_flag,house_sales_assessed_value_inr,house_sales_taxable_value_inr,house_sales_school_quality_index,house_sales_neighborhood_walkscore,house_sales_recording_document_type
2025-05,PARC-dc891468c45c,RowHouse,8864195,5036.47,29,1.154,9.29,60.91,22.71,FirstTime,BankAuction,Y,Y,N,6494739,4907365,5.1,49.5,SaleDeed
2021-04,PARC-ff0560612b21,Apartment,6060981,5515.0,117,1.154,7.88,75.14,25.07,Institutional,Individual,Y,N,N,4792592,4416726,74.13,35.2,PartitionDeed
2025-06,PARC-af1cfe9ef85e,RowHouse,47326445,14068.5,19,1.036,6.7,75.41,50.05,FirstTime,Company,N,Y,Y,41082415,35036420,45.8,62.3,PartitionDeed
2022-03,PARC-35589febcade,IndependentHouse,31991300,24495.64,187,0.793,10.96,45.87,50.49,NRI,Company,Y,N,N,26406895,28862609,63.61,99.2,ConveyanceDeed
2021-01,PARC-0cb2cb23f9d1,IndependentHouse,26183010,8118.76,222,0.981,8.93,41.0,54.6,Upgrader,Company,N,Y,N,23508762,18096525,95.75,58.8,LeaseDeed
2025-01,PARC-1ff2ff1a7520,FarmHouse,3779414,1137.35,82,1.13,6.9,59.42,50.44,Senior,Trust,N,Y,N,3713469,2467133,65.83,5.5,SaleDeed
2023-03,PARC-83ead37ddc35,IndependentHouse,23884597,47016.92,118,1.066,7.69,49.57,52.2,Upgrader,Developer,N,N,N,17389122,17761727,91.65,10.2,ReleaseDeed
2023-12,PARC-a5e3e96c1304,Plot,43714839,11041.89,84,0.803,10.01,87.06,46.77,Investor,BankAuction,N,Y,N,45404809,33374198,54.59,56.4,GiftDeed
2025-04,PARC-2e47b4ebd802,Studio,2941143,809.56,39,0.941,7.8,63.12,21.28,NRI,Individual,N,Y,Y,2842966,1687564,83.38,78.4,ReleaseDeed
2019-10,PARC-168cd302e789,Apartment,2638179,637.7,42,1.154,6.39,48.63,16.88,Upgrader,Trust,N,N,N,2092107,1490093,34.85,66.5,ReleaseDeed
2025-03,PARC-82cf9d87f05b,RowHouse,32669384,16141.0,15,0.868,9.64,73.52,33.28,Investor,BankAuction,Y,Y,Y,27035122,20501045,68.68,26.3,LeaseDeed
2024-08,PARC-ab2aebe4d611,BuilderFloor,4529369,5316.16,21,0.916,8.27,76.4,35.61,Investor,Trust,Y,N,N,3940398,2771224,21.75,16.1,ReleaseDeed
2022-08,PARC-d202791231ac,BuilderFloor,57817601,15203.16,80,0.936,11.15,81.32,11.55,Investor,Individual,N,N,N,53055771,38292807,54.43,56.7,PartitionDeed
2022-06,PARC-95414cb12aba,Villa,12661605,28581.5,140,1.086,7.79,53.35,47.71,FirstTime,Company,N,N,Y,12753950,8269625,23.38,40.9,SaleDeed
2023-06,PARC-9eebdddd4e62,Apartment,2185005,913.08,111,1.132,6.32,73.76,32.45,Upgrader,Individual,Y,Y,Y,2198639,1774988,80.14,6.9,ConveyanceDeed
2021-05,PARC-40dfd324db62,Apartment,37524482,28087.19,140,0.954,8.22,65.06,58.36,FirstTime,Trust,N,N,N,33415846,35004680,64.73,65.3,ReleaseDeed
2021-05,PARC-bd24afc14fd8,Studio,53980663,19494.64,199,1.048,6.95,62.61,24.44,NRI,BankAuction,Y,Y,Y,46841468,34548510,81.87,81.7,LeaseDeed
2019-05,PARC-798f6c170b5e,Apartment,21466414,8464.67,93,0.827,8.33,76.08,23.61,Investor,Individual,Y,Y,N,17316242,12672955,62.83,46.8,ReleaseDeed
2023-04,PARC-bcfd67d1aaaf,Plot,38246500,52320.79,225,0.933,9.79,47.61,22.56,Institutional,Individual,N,Y,Y,27569135,34923197,0.86,63.5,LeaseDeed
2020-05,PARC-e4beaa0c3c20,Apartment,59632424,19348.61,140,1.142,10.41,68.34,10.7,Upgrader,Trust,N,Y,Y,48653121,39008436,98.99,85.6,PartitionDeed
2023-06,PARC-0233de07d10d,BuilderFloor,4315380,16923.06,13,1.13,9.54,70.85,55.31,NRI,Individual,Y,N,N,3815874,3962186,88.41,83.2,LeaseDeed
2021-07,PARC-93b2fd5276f3,IndependentHouse,55861440,15271.03,60,0.929,10.91,52.78,35.76,FirstTime,Developer,Y,Y,N,45179916,47673273,82.37,80.8,SaleDeed
2023-11,PARC-6246e7d7ad6e,RowHouse,61567526,18097.45,203,0.902,7.57,79.71,14.07,Senior,BankAuction,Y,Y,N,51833454,44131628,60.02,17.4,LeaseDeed
2024-10,PARC-54bfd67db1c8,RowHouse,8727796,1994.47,53,0.799,6.45,58.25,37.43,FirstTime,BankAuction,Y,Y,N,7015858,5661636,18.68,14.4,ReleaseDeed
2022-03,PARC-7375c291b057,Villa,6633432,7071.89,78,1.02,7.69,63.37,34.49,NRI,Company,Y,Y,Y,4913553,5350305,62.19,59.4,ReleaseDeed
2021-07,PARC-50fb7bc0ef12,BuilderFloor,18835741,14411.43,168,1.025,10.99,69.15,33.83,FirstTime,Trust,Y,N,Y,13453176,17407828,90.01,70.7,LeaseDeed
2022-04,PARC-f7d04c8ca424,Apartment,36928801,12463.31,106,1.101,7.0,50.92,22.84,Investor,Individual,Y,N,N,27480375,33639531,84.63,57.0,PartitionDeed
2023-06,PARC-0a970dc2b6cb,BuilderFloor,11676106,5911.95,75,0.904,6.93,89.35,22.48,FirstTime,Individual,Y,N,N,9541351,6790661,83.11,9.3,LeaseDeed
2023-03,PARC-75cccb464526,IndependentHouse,39673392,60202.42,121,0.807,10.89,85.42,25.37,Upgrader,Developer,Y,N,Y,35232888,34896389,56.53,41.5,ReleaseDeed
2020-06,PARC-87ff281c3ef0,BuilderFloor,25324117,30437.64,114,0.908,6.63,41.53,20.04,Senior,Developer,N,Y,N,26053443,15176642,15.86,97.2,ReleaseDeed
2020-02,PARC-83a20a226003,RowHouse,50529340,24891.3,233,0.825,10.34,70.39,43.27,FirstTime,Individual,N,Y,N,37007692,47323603,35.81,72.3,PartitionDeed
2021-11,PARC-09371a23846e,Apartment,44987298,89260.51,122,0.954,11.39,64.54,12.05,Investor,BankAuction,Y,N,Y,43954893,26445709,77.47,15.2,LeaseDeed
2020-07,PARC-b65453bd1ccb,IndependentHouse,6071547,1687.48,216,1.038,10.49,49.2,28.32,Senior,BankAuction,N,N,N,6322138,4303215,31.07,24.2,GiftDeed
2023-07,PARC-3c335ba3cc2b,FarmHouse,56455400,67530.38,217,1.108,10.88,89.3,23.41,Investor,Developer,N,N,Y,53514355,35361337,50.49,67.9,SaleDeed
2019-03,PARC-0ac549558a36,FarmHouse,8156817,3415.75,164,0.947,8.36,69.29,56.64,Institutional,Trust,N,Y,Y,6207612,7084025,65.62,72.8,GiftDeed
2022-01,PARC-0d34ce10695d,BuilderFloor,52821546,15549.47,186,1.008,7.87,54.71,27.03,Institutional,Developer,Y,N,N,42706888,44610999,74.83,39.7,GiftDeed
2023-12,PARC-cde42b07830e,Plot,50754818,16319.88,214,1.168,6.5,58.01,25.78,Institutional,Trust,N,Y,N,40566625,43743946,83.12,25.9,LeaseDeed
2023-07,PARC-a93c17d0f5ec,BuilderFloor,18072976,4452.57,28,0.851,10.9,73.63,31.67,NRI,Trust,N,Y,Y,18024820,11409086,79.62,37.2,ConveyanceDeed
2021-12,PARC-088136a927cb,RowHouse,50336919,25461.26,188,1.177,8.07,52.81,39.55,Institutional,Trust,N,Y,N,51654377,31246973,29.66,4.3,ConveyanceDeed
2022-01,PARC-33eaebc0e337,BuilderFloor,46217870,122269.5,199,1.111,6.93,83.23,38.79,FirstTime,Company,N,N,N,44759631,38691809,12.2,80.3,SaleDeed
2025-06,PARC-55da2e7bdf33,Apartment,43183130,19799.69,87,1.161,11.06,48.63,41.55,Investor,Individual,N,Y,N,30516397,34428860,60.95,14.4,ReleaseDeed
2024-10,PARC-8c65382e0595,RowHouse,59767683,28971.25,239,1.098,6.46,77.04,41.91,FirstTime,BankAuction,N,Y,Y,53129860,40850651,57.63,46.7,ReleaseDeed
2024-11,PARC-3443af790081,Apartment,36507179,10775.44,45,0.978,11.26,41.95,51.72,Investor,BankAuction,Y,Y,N,25925186,26475031,16.15,99.7,ConveyanceDeed
2022-01,PARC-371f9887aeb2,Plot,54840425,28863.38,64,1.113,9.77,71.97,53.47,Senior,Trust,N,N,N,55254975,39460972,62.64,41.7,SaleDeed
2022-04,PARC-46f36adc3084,IndependentHouse,54709935,78381.0,200,1.176,10.44,68.25,31.52,Upgrader,Company,N,Y,N,57001409,43616202,13.21,98.5,LeaseDeed
2021-09,PARC-2e27ba77c07d,Studio,19318171,6284.38,102,0.942,7.03,51.01,33.53,Investor,Company,N,N,N,17097819,10683467,14.29,20.0,SaleDeed
2022-03,PARC-f0d2949c4b07,Studio,59252853,25192.54,85,0.94,10.36,71.33,43.9,Senior,Company,Y,N,Y,51156071,32847496,64.3,75.3,ReleaseDeed
2025-10,PARC-0dc492df5bcd,Studio,18626353,4207.44,165,0.876,8.01,75.55,32.58,Institutional,Trust,Y,Y,Y,15876593,13419524,29.32,93.0,ReleaseDeed
2020-01,PARC-9cef49fb657f,Villa,26774417,6126.87,126,1.127,7.31,87.89,56.05,Senior,Company,N,Y,N,25811206,17354529,51.14,65.6,GiftDeed
2021-05,PARC-b19f85b60099,Villa,41765654,24452.96,36,0.986,10.62,83.63,34.31,Institutional,Individual,Y,Y,N,43642822,38049745,80.71,89.5,LeaseDeed
2019-05,PARC-8b85f4cb66ce,Studio,15514736,4240.16,158,0.915,7.02,40.44,36.94,Institutional,Individual,N,N,Y,12734938,12763293,76.16,29.8,SaleDeed
2020-11,PARC-2a32eb8b2760,RowHouse,32316013,7725.56,59,0.978,7.13,43.83,11.09,Senior,Individual,N,N,Y,27810268,21671948,43.96,11.2,PartitionDeed
2024-06,PARC-0a772bbc9200,FarmHouse,8430460,3790.67,79,0.864,6.7,78.47,18.52,FirstTime,Individual,Y,Y,Y,6390231,6317817,81.02,71.2,LeaseDeed
2024-11,PARC-4c4bfdb2f000,BuilderFloor,8393563,13074.09,201,0.984,9.45,72.57,26.06,FirstTime,Trust,Y,N,Y,8743764,6063239,13.29,2.8,SaleDeed
2023-08,PARC-078e0ca1a3fd,Villa,11761106,3442.95,65,0.968,6.88,42.27,32.46,Institutional,Individual,Y,N,Y,12050180,9659420,8.31,50.0,SaleDeed
2020-07,PARC-f9bf2833cdd0,Villa,26417895,6317.05,122,1.003,11.17,44.82,13.57,Investor,Developer,Y,N,N,19451615,21047402,38.92,44.6,GiftDeed
2024-11,PARC-e6c11db145ff,FarmHouse,58269911,22214.99,82,0.901,7.18,56.05,16.15,NRI,BankAuction,N,Y,Y,44976327,39921128,26.37,7.4,ConveyanceDeed
2022-07,PARC-b48185b56b7f,RowHouse,52343664,32330.86,51,0.977,7.39,82.11,51.46,Institutional,Trust,Y,Y,N,38947846,47634406,53.53,46.4,ReleaseDeed
2021-11,PARC-c0882ae6c8aa,RowHouse,4358941,1026.6,145,1.066,6.74,45.39,54.14,FirstTime,BankAuction,Y,N,Y,3574561,3023584,20.29,27.8,LeaseDeed
2021-11,PARC-1df19e25b38d,FarmHouse,38247363,10568.49,37,1.024,9.88,46.86,40.7,Senior,Individual,N,Y,N,28187823,34123567,58.68,1.6,GiftDeed
2021-08,PARC-745d53f665ef,FarmHouse,44132130,20271.99,177,1.136,7.7,52.35,56.28,Upgrader,Developer,Y,N,Y,41002568,41516059,12.89,64.5,GiftDeed
2022-07,PARC-c8e6ae7480a7,FarmHouse,8827674,3387.44,8,1.0,10.54,80.39,41.26,Upgrader,Trust,N,Y,N,6685992,6858572,99.56,82.5,GiftDeed
2020-01,PARC-7e5fa34246d1,Plot,48573319,86429.39,189,1.104,9.12,42.74,24.46,Upgrader,Trust,Y,Y,N,35912492,34078689,24.13,23.7,SaleDeed
2021-03,PARC-dd05cb046f96,IndependentHouse,19164610,6036.1,36,0.901,8.07,58.93,39.55,Investor,Individual,Y,N,Y,14833591,13371838,67.24,61.7,ReleaseDeed
2024-08,PARC-bcec34509fa4,Apartment,57701193,15791.24,45,1.158,7.06,89.27,42.74,NRI,Company,N,Y,N,54791468,35914188,75.15,75.6,ConveyanceDeed
2024-10,PARC-5c63e671efab,FarmHouse,22769971,9428.56,216,1.175,6.3,90.0,22.7,Investor,Developer,Y,Y,N,16945838,15793577,90.08,20.4,ConveyanceDeed
2019-12,PARC-5808a5329adc,RowHouse,27489846,56797.2,156,0.97,9.67,50.81,53.08,Senior,Company,N,N,N,28248119,20830237,81.3,18.5,SaleDeed
2022-12,PARC-4ccbacc0e7f3,Villa,12607940,3320.5,93,0.883,11.49,76.62,42.72,NRI,Trust,N,N,N,10469459,10753941,31.14,56.2,ConveyanceDeed
2019-06,PARC-55167be82842,FarmHouse,29861855,9331.83,40,1.098,9.29,51.18,38.28,Institutional,Trust,N,Y,Y,27219600,19467107,68.77,80.7,ReleaseDeed
2020-07,PARC-1c55232d8550,BuilderFloor,8125413,4272.04,216,0.999,10.64,65.33,55.0,NRI,Developer,N,N,N,6095547,7593205,43.43,62.8,GiftDeed
2020-02,PARC-87116720c58e,Apartment,46579860,21919.93,81,1.038,7.94,65.5,20.02,Upgrader,Company,Y,N,N,40536420,44079854,62.36,46.6,SaleDeed
2019-09,PARC-310e45293c17,Villa,14284243,6027.11,217,1.164,8.75,65.02,34.79,FirstTime,Developer,Y,Y,N,14548503,13473731,93.96,97.3,PartitionDeed
2020-04,PARC-7fa70236306f,Villa,3567268,1565.28,79,0.857,8.33,70.75,17.5,Investor,Developer,N,N,N,3472739,2941666,81.55,39.5,GiftDeed
2024-11,PARC-297ff0a9425e,RowHouse,37884353,30066.95,226,1.103,8.04,67.38,41.95,FirstTime,Trust,Y,Y,N,36935496,23294438,25.07,81.4,LeaseDeed
2020-10,PARC-17f826c45bc5,FarmHouse,20387390,22958.77,169,1.012,10.82,48.48,40.36,Institutional,Developer,N,Y,N,20126139,18639143,39.08,78.7,ConveyanceDeed
2019-04,PARC-dec9ede5511e,Plot,20027935,17661.32,192,0.909,6.68,56.8,17.35,NRI,Individual,N,N,N,15608506,14636461,22.2,27.9,LeaseDeed
2023-12,PARC-662acca25ae1,Studio,26460496,41604.55,158,0.9,7.14,77.56,17.6,NRI,BankAuction,N,N,N,25026205,20888918,86.89,8.3,ConveyanceDeed
2022-12,PARC-0bcb0fb82678,Studio,35310243,11209.6,96,0.962,8.15,55.58,30.96,FirstTime,Individual,Y,Y,Y,36237909,24354198,77.85,9.3,ReleaseDeed
2024-10,PARC-69e6e6b4126d,RowHouse,34137337,7799.25,221,1.169,7.8,48.53,18.52,Upgrader,BankAuction,Y,Y,N,24882326,27526059,37.36,29.6,ReleaseDeed
2022-02,PARC-2d72cd10b82b,RowHouse,25712388,11708.74,29,0.793,7.57,50.75,33.79,Investor,Trust,N,Y,Y,21303389,16470389,99.86,94.2,SaleDeed
2023-03,PARC-6b5d1a58e932,Studio,33758238,11119.31,99,0.997,11.44,53.91,24.66,Senior,Individual,Y,N,Y,26098446,18766773,7.13,11.2,PartitionDeed
2019-11,PARC-deaf7e46fcd8,FarmHouse,4007450,1247.26,154,1.088,10.02,69.04,11.43,NRI,BankAuction,N,N,Y,3653446,2683990,28.29,79.0,PartitionDeed
2020-09,PARC-f74eb6029ee2,Villa,26995687,12879.62,189,1.159,7.51,59.27,18.96,Senior,BankAuction,Y,Y,N,20639868,25298162,12.48,26.8,LeaseDeed
2024-06,PARC-67f10990255e,IndependentHouse,10419842,3113.19,42,0.837,6.55,40.07,52.38,Upgrader,BankAuction,Y,N,Y,10549678,5826467,25.93,3.9,ConveyanceDeed
2025-04,PARC-a96d38210254,RowHouse,56547884,82672.35,83,0.864,8.57,88.08,27.59,Upgrader,BankAuction,Y,Y,N,48276494,38931355,74.67,37.4,ReleaseDeed
2020-11,PARC-21c92dcb6c43,BuilderFloor,52555945,20997.18,210,0.84,6.55,60.42,37.69,Upgrader,BankAuction,Y,N,Y,54237943,38400283,75.73,2.0,LeaseDeed
2023-08,PARC-05898cb84b2e,Plot,42535164,10681.86,198,1.1,10.38,72.6,29.43,NRI,Trust,N,N,Y,36780659,30686126,5.91,52.6,GiftDeed
2025-11,PARC-6ffb1e9f843f,Villa,61077489,36551.46,125,0.814,7.39,58.02,23.43,NRI,Company,N,N,Y,47361962,40077416,60.76,4.3,ReleaseDeed
2024-09,PARC-c72122a1c207,Plot,5881162,3053.56,105,0.845,6.85,72.55,59.42,Investor,Trust,Y,N,N,5446095,5404334,12.9,23.9,ReleaseDeed
2025-01,PARC-c915ba34134e,RowHouse,57457260,26429.28,235,0.903,10.92,55.62,15.71,Upgrader,BankAuction,N,N,Y,58081897,48972506,60.56,8.5,LeaseDeed
2025-04,PARC-dcf3c12ae98b,IndependentHouse,40215985,25041.09,196,1.013,7.28,58.11,10.25,Senior,Trust,N,Y,N,39059357,29558080,53.05,70.5,ConveyanceDeed
2024-11,PARC-adf95a03488a,RowHouse,58680981,13745.84,58,0.871,6.55,72.66,17.73,Senior,Trust,Y,N,N,41255531,33822183,73.18,73.2,SaleDeed
2022-08,PARC-627603995052,BuilderFloor,61880217,29551.2,161,0.834,8.64,66.45,28.69,FirstTime,Individual,N,Y,Y,63645624,58534864,98.5,27.1,SaleDeed
2024-09,PARC-13dd4c85c989,Apartment,10529611,7467.81,58,0.965,8.72,44.09,28.85,Investor,Individual,N,N,Y,10704847,8169649,32.33,2.7,ReleaseDeed
2025-02,PARC-6277edbe6844,Plot,9659592,2328.73,63,1.01,7.04,78.23,20.77,Upgrader,Individual,N,N,Y,8022226,7724455,84.97,35.3,ReleaseDeed
2021-11,PARC-e3586119e7b7,Apartment,20077499,12788.22,9,1.129,8.01,51.26,14.97,Investor,Individual,Y,N,N,17347090,11790390,83.03,20.4,ReleaseDeed
2019-03,PARC-60959cb7ecef,BuilderFloor,61798452,99194.95,113,1.159,7.68,63.98,54.43,Senior,Developer,Y,Y,N,57648091,37478425,2.02,55.5,ReleaseDeed
2020-12,PARC-a590a0ee5f39,FarmHouse,17463651,4525.43,40,1.145,10.23,47.6,36.19,Upgrader,Developer,Y,Y,Y,12935679,16345945,51.24,74.0,SaleDeed
2020-05,PARC-7c4edfa90e6f,BuilderFloor,4137732,4200.74,47,1.1,6.55,51.29,50.66,Institutional,Trust,Y,Y,Y,3577196,3699756,18.56,70.9,LeaseDeed
2025-11,PARC-6a06cf220d3e,FarmHouse,38372092,12402.1,24,0.968,8.62,45.8,56.22,Institutional,Trust,N,N,Y,30582324,25208133,28.96,65.9,PartitionDeed
2020-06,PARC-09ebefdac0ef,Villa,34103249,56649.92,61,0.861,8.93,59.09,41.55,FirstTime,Company,Y,N,Y,28803698,25980737,20.44,2.4,GiftDeed
2020-01,PARC-ad89afe65dee,Studio,61435064,93651.01,171,0.963,8.73,45.04,45.45,NRI,Company,Y,Y,N,63342866,49204268,31.56,87.1,ConveyanceDeed
2020-05,PARC-333420dc2299,IndependentHouse,44837416,17159.36,42,0.918,10.14,87.57,49.5,FirstTime,BankAuction,Y,Y,N,42370350,33190523,11.49,79.5,ReleaseDeed
2021-07,PARC-b86ff0fc83ac,IndependentHouse,32943925,17221.08,3,1.069,8.4,42.28,38.33,Upgrader,BankAuction,Y,N,Y,34018092,31156349,25.24,66.2,LeaseDeed
2023-06,PARC-8a865d931636,Villa,23527811,71081.0,41,0.877,6.73,73.84,16.86,FirstTime,Trust,Y,N,N,17281520,14801094,17.39,25.4,SaleDeed
2020-06,PARC-66d2a8ae429e,IndependentHouse,19244178,5450.06,18,0.884,9.34,56.96,52.57,Investor,Individual,N,N,N,18291560,15555868,80.4,19.5,SaleDeed
2019-05,PARC-eb94de907933,IndependentHouse,3152797,2118.82,225,0.807,9.98,86.1,22.95,Institutional,Individual,Y,Y,N,2359791,2382590,4.0,98.9,GiftDeed
2021-07,PARC-1e7326a0ba7e,FarmHouse,61417210,39044.63,183,0.874,6.35,50.43,15.18,Senior,Trust,N,Y,N,43928437,51500716,84.81,10.2,SaleDeed
2021-02,PARC-225541534b67,Studio,30557976,9035.47,100,1.056,10.32,55.5,14.47,FirstTime,BankAuction,N,N,Y,23999557,28974175,39.65,89.1,ReleaseDeed
2024-11,PARC-3f80223a5618,Apartment,50676073,99756.05,38,0.986,7.29,86.69,51.08,NRI,BankAuction,N,Y,Y,52810955,47112424,48.57,21.0,ConveyanceDeed
2024-10,PARC-b2948d19c379,Apartment,29329334,35167.07,145,1.109,8.62,44.79,43.14,Institutional,Company,Y,N,Y,29461959,16606285,17.67,93.2,LeaseDeed
2025-06,PARC-01fb30582178,Studio,30562057,53244.0,113,0.876,11.22,42.8,17.53,Institutional,Company,N,Y,Y,31287339,21518411,40.13,58.0,PartitionDeed
2020-03,PARC-510f86a652b5,FarmHouse,38691376,12533.65,88,0.875,8.6,64.35,38.7,FirstTime,Individual,N,N,N,33034865,31401890,68.47,71.6,GiftDeed
2022-08,PARC-b28a2dc9c289,Apartment,12075790,2752.0,176,1.157,10.12,65.93,11.26,FirstTime,BankAuction,Y,N,N,10877533,9712158,13.76,17.5,ReleaseDeed
2024-02,PARC-c911cd95164f,IndependentHouse,40419665,10479.56,127,1.036,7.25,64.13,37.04,Upgrader,BankAuction,Y,Y,N,30466829,31648878,9.58,36.2,SaleDeed
2019-08,PARC-db7490e94b71,Plot,39756799,9275.97,111,0.917,11.14,44.64,20.29,NRI,Developer,N,Y,Y,39363130,34163030,95.67,55.9,GiftDeed
2024-07,PARC-3c60895a6e2d,IndependentHouse,55159343,15795.92,37,1.003,9.44,44.68,44.96,FirstTime,Trust,N,N,N,56327548,42071282,70.36,25.1,GiftDeed
2019-03,PARC-cc3b6bbd520f,FarmHouse,56811630,23592.87,182,0.99,8.53,44.81,40.73,Senior,Developer,Y,N,N,47605314,33527346,80.77,8.4,PartitionDeed
2019-05,PARC-5303b8df07a6,BuilderFloor,36989653,37476.85,198,0.9,6.51,72.12,56.16,FirstTime,Company,N,N,Y,32835003,34733134,35.85,20.2,SaleDeed
2022-11,PARC-ede3bbad8b34,RowHouse,25398799,7176.83,67,0.873,11.5,85.22,28.7,Senior,Developer,N,Y,Y,19172355,19481305,85.87,97.0,ReleaseDeed
2021-04,PARC-0983d837263b,Studio,36403380,49867.64,210,1.025,8.67,42.77,17.46,FirstTime,BankAuction,N,Y,Y,35701030,33653119,15.86,87.9,ConveyanceDeed
2019-06,PARC-d8e3a0694f8a,IndependentHouse,24363862,20841.63,87,1.145,7.08,71.31,39.89,Investor,Individual,Y,N,N,18843835,18004454,88.35,15.9,PartitionDeed
2020-01,PARC-9f5452e4092b,FarmHouse,986726,2666.83,40,1.0,7.98,75.69,18.56,Institutional,Developer,Y,N,N,938953,656828,1.03,6.6,ReleaseDeed
2022-11,PARC-95a38ba81779,Villa,50427568,14879.78,14,0.827,9.97,88.59,23.53,Upgrader,Trust,Y,N,N,44346704,45884370,11.0,55.7,LeaseDeed
2025-03,PARC-c4e590f7f57a,IndependentHouse,50317536,14869.25,178,1.005,6.69,54.27,34.92,Institutional,Individual,N,N,Y,36905691,28076605,25.78,41.9,PartitionDeed
2024-08,PARC-06f6b6ecfd4b,Studio,37685861,9046.05,193,1.05,7.28,45.29,18.14,Senior,Individual,N,N,Y,27466272,31475257,55.84,85.8,ConveyanceDeed
2022-02,PARC-65a36a7683e7,BuilderFloor,30303022,8715.28,68,0.987,8.41,76.71,53.3,FirstTime,Company,N,N,Y,31771380,19923594,88.27,19.6,ConveyanceDeed
2021-02,PARC-db864e9ba472,FarmHouse,3416303,2970.7,27,0.935,10.08,40.67,52.8,Investor,Trust,Y,Y,Y,2872125,1894270,18.62,93.5,ReleaseDeed
2021-05,PARC-27e543dc3216,FarmHouse,63275417,25139.22,114,0.957,6.44,88.28,48.48,Senior,BankAuction,N,Y,N,54038609,36202847,77.57,83.8,GiftDeed
2020-08,PARC-beee0d1b38ab,Plot,21847102,14731.69,95,1.011,8.21,83.94,15.17,Institutional,Company,Y,N,Y,22622105,15026244,33.76,4.6,ConveyanceDeed
2025-11,PARC-927639748746,Apartment,61166983,16896.96,164,0.962,10.81,45.99,30.71,Investor,Developer,N,Y,N,46063220,36155033,36.71,78.9,ConveyanceDeed
2025-04,PARC-71b37bc488ab,FarmHouse,30640452,6818.08,147,0.951,6.6,76.9,13.12,Investor,Trust,Y,Y,Y,24548069,26256883,78.58,73.2,LeaseDeed
2021-10,PARC-6830579b4238,IndependentHouse,62590762,19070.92,41,1.136,7.51,63.62,47.36,Institutional,Company,N,Y,Y,50483465,44394395,22.84,76.6,ConveyanceDeed
2021-08,PARC-feadc76d3db5,Plot,6127104,3016.79,99,0.812,7.59,62.23,34.32,Upgrader,Developer,N,Y,Y,5846840,4170070,21.22,3.3,PartitionDeed
2019-05,PARC-718c2d373cf8,Studio,37567542,8917.05,141,0.961,9.67,44.97,37.56,FirstTime,Trust,N,Y,N,39139008,29526441,87.89,23.8,GiftDeed
2022-05,PARC-b257e7a39e0a,BuilderFloor,26448817,37892.29,73,0.925,10.24,89.45,55.06,Upgrader,Individual,N,N,Y,22998341,14787666,46.1,46.5,LeaseDeed
2025-09,PARC-c6b3ab2db6fa,RowHouse,11917565,3522.78,2,1.017,9.92,48.63,51.35,Institutional,Developer,N,Y,Y,10076274,10577863,16.96,66.1,ConveyanceDeed
2025-01,PARC-8af5cfd38758,Apartment,28585612,6985.73,111,0.92,11.06,66.77,24.16,Senior,Developer,Y,N,Y,22587608,27141520,6.08,38.3,ConveyanceDeed
2021-09,PARC-176afe3dd64c,Apartment,1884481,590.75,120,1.118,7.15,85.42,14.43,Investor,Trust,N,N,N,1607440,1224304,5.94,92.2,SaleDeed
2021-02,PARC-4053fc882d29,IndependentHouse,16988993,4283.66,97,0.923,9.6,67.58,16.54,Upgrader,Trust,N,N,Y,15368100,14509739,46.28,62.1,LeaseDeed
2024-11,PARC-b64eac37597c,BuilderFloor,6825228,4511.06,235,0.929,6.48,64.14,22.87,Senior,Company,N,Y,Y,6732210,5588323,51.55,7.9,ReleaseDeed
2022-08,PARC-35340e774c59,IndependentHouse,41843876,21907.79,203,1.05,10.73,71.34,24.35,Institutional,Developer,Y,Y,Y,41822223,39361014,51.65,0.5,ReleaseDeed
2020-10,PARC-8c9f12d75ccf,IndependentHouse,49924421,23027.87,44,1.057,7.39,82.46,41.34,Senior,Individual,N,Y,Y,35624044,27829928,71.79,65.9,GiftDeed
2021-07,PARC-d44bcf5e6b12,Plot,34451150,21957.39,227,0.997,10.11,88.57,38.34,Upgrader,Trust,N,Y,N,27288937,22038484,18.03,55.5,SaleDeed
2024-01,PARC-8c0198045145,Apartment,34669874,16564.68,167,0.81,8.87,67.06,36.42,Upgrader,Trust,N,Y,Y,24372626,32419583,7.54,11.2,ReleaseDeed
2019-05,PARC-95cd5ed3971e,RowHouse,17860437,5482.02,152,0.934,11.35,48.42,45.71,Institutional,BankAuction,Y,N,Y,13824565,16207471,63.59,49.1,ConveyanceDeed
2023-02,PARC-d69c0382e864,Plot,8663224,2460.44,206,1.163,10.71,47.19,18.5,FirstTime,Individual,N,Y,N,7825317,5482155,24.26,77.9,PartitionDeed
2019-11,PARC-c9a6f9bb9e1f,Plot,39701662,40429.39,225,1.123,9.54,64.58,34.05,Investor,Developer,Y,N,Y,29748083,28613717,44.17,81.5,GiftDeed
2021-12,PARC-c9f468069c8c,Villa,46787859,14943.42,236,1.163,10.38,49.78,40.72,FirstTime,Company,N,N,N,42320471,41776109,6.66,91.5,PartitionDeed
