econ_consumer_transaction_week,econ_consumer_merchant_category_code,econ_consumer_payment_channel_type,econ_consumer_spend_amount_usd,econ_consumer_transaction_count,econ_consumer_unique_cardholders,econ_consumer_median_ticket_size,econ_consumer_share_online_pct,econ_consumer_share_instore_pct,econ_consumer_refund_rate_pct,econ_consumer_chargeback_rate_pct,econ_consumer_new_customer_share_pct,econ_consumer_repeat_customer_share_pct,econ_consumer_income_segment,econ_consumer_age_segment,econ_consumer_device_type,econ_consumer_daypart_peak,econ_consumer_holiday_effect_flag,econ_consumer_weather_sensitivity_score,econ_consumer_privacy_aggregation_level
2018-10-01,2186,INSTORE_CARD_PRESENT,374812.28,638,231,655.87,41.77,58.23,1.97,0.26,38.6,61.4,100_150K,35_44,UNKNOWN,EVENING,0,0.545,ZIP5
2018-10-08,6028,ONLINE_ECOM,941368.77,634,189,900.72,32.85,67.15,3.84,0.6,30.94,69.06,100_150K,65_PLUS,TABLET,MORNING,0,0.1389,ZIP5
2018-10-15,6157,INSTORE_CARD_PRESENT,891965.6,661,352,1791.96,67.15,32.85,7.13,0.81,20.9,79.1,35_60K,65_PLUS,TABLET,AFTERNOON,0,0.8744,METRO
2018-10-22,7660,INSTORE_CARD_PRESENT,1257563.5,602,348,2786.05,24.1,75.9,3.08,1.44,23.67,76.33,LT35K,18_24,TABLET,LATE_NIGHT,1,0.5526,METRO
2018-10-29,7736,PHONE_ORDER,686610.84,619,116,1214.16,84.41,15.59,2.88,0.56,41.59,58.41,35_60K,45_54,UNKNOWN,AFTERNOON,0,0.754,STORE_CLUSTER
2018-11-05,9495,PHONE_ORDER,394559.02,636,259,831.95,66.17,33.83,5.3,1.59,32.61,67.39,100_150K,35_44,MOBILE,LATE_NIGHT,0,0.2451,METRO
2018-11-12,6353,IN_APP,1856637.23,667,347,2842.06,76.36,23.64,0.2,0.82,19.31,80.69,60_100K,55_64,POS_TERMINAL,EVENING,0,0.4554,METRO
2018-11-19,9202,PHONE_ORDER,843324.66,633,317,1068.71,53.3,46.7,3.08,0.5,15.63,84.37,100_150K,18_24,UNKNOWN,MIDDAY,0,0.9366,STORE_CLUSTER
2018-11-26,4739,PHONE_ORDER,1191072.04,673,289,1789.15,65.08,34.92,2.34,0.73,31.22,68.78,LT35K,45_54,TABLET,EVENING,0,0.4573,ZIP5
2018-12-03,6945,INSTORE_CARD_PRESENT,185142.94,616,142,314.36,52.27,47.73,6.36,1.23,26.87,73.13,60_100K,55_64,POS_TERMINAL,AFTERNOON,0,0.007,METRO
2018-12-10,1472,RECURRING,695427.7,635,393,695.53,36.35,63.65,5.38,0.63,43.13,56.87,LT35K,18_24,TABLET,MORNING,1,0.1789,NATIONAL
2018-12-17,3232,MOBILE_WALLET,815574.28,663,455,1704.69,68.54,31.46,0.29,0.09,23.82,76.18,60_100K,65_PLUS,POS_TERMINAL,EVENING,0,0.6269,ZIP5
2018-12-24,2434,RECURRING,1204062.56,673,292,2268.09,20.47,79.53,3.91,1.33,11.0,89.0,100_150K,55_64,MOBILE,EVENING,0,0.8873,METRO
2018-12-31,8893,IN_APP,598593.33,659,427,1254.41,54.55,45.45,1.11,0.23,14.64,85.36,100_150K,18_24,POS_TERMINAL,LATE_NIGHT,0,0.2244,STORE_CLUSTER
2019-01-07,8352,IN_APP,643986.27,671,226,744.95,57.07,42.93,0.28,0.95,5.77,94.23,35_60K,25_34,MOBILE,MIDDAY,1,0.9112,ZIP5
2019-01-14,8363,MOBILE_WALLET,994148.03,648,307,1755.4,57.89,42.11,2.25,0.44,7.43,92.57,LT35K,55_64,MOBILE,EVENING,1,0.6574,METRO
2019-01-21,9516,ONLINE_ECOM,605485.26,683,120,932.39,10.43,89.57,1.46,0.94,30.42,69.58,100_150K,25_34,UNKNOWN,MORNING,0,0.997,ZIP3
2019-01-28,8186,ONLINE_ECOM,802797.56,695,279,1207.35,11.07,88.93,4.37,1.23,5.26,94.74,150K_PLUS,18_24,TABLET,AFTERNOON,0,0.7401,METRO
2019-02-04,3199,MOBILE_WALLET,591130.92,643,132,1033.81,45.05,54.95,2.39,0.86,5.44,94.56,35_60K,45_54,POS_TERMINAL,MORNING,0,0.3383,ZIP3
2019-02-11,7473,ONLINE_ECOM,1438950.62,668,244,2967.71,23.09,76.91,6.97,0.26,18.07,81.93,60_100K,55_64,MOBILE,MORNING,0,0.0914,STATE
2019-02-18,2621,MOBILE_WALLET,833047.68,656,194,1070.87,83.59,16.41,7.35,1.57,22.44,77.56,35_60K,45_54,TABLET,EVENING,0,0.7372,METRO
2019-02-25,1365,PHONE_ORDER,1337389.84,614,304,2488.58,82.53,17.47,7.73,0.68,23.01,76.99,35_60K,65_PLUS,DESKTOP,AFTERNOON,0,0.7713,STORE_CLUSTER
2019-03-04,1419,INSTORE_CARD_PRESENT,2592378.61,626,316,4183.57,45.49,54.51,4.16,0.72,40.35,59.65,150K_PLUS,45_54,DESKTOP,AFTERNOON,0,0.3471,STORE_CLUSTER
2019-03-11,2046,ONLINE_ECOM,490673.03,655,143,591.53,55.46,44.54,6.04,1.47,13.43,86.57,150K_PLUS,25_34,TABLET,EVENING,0,0.3227,STATE
2019-03-18,6167,INSTORE_CARD_PRESENT,503007.38,628,284,709.75,66.8,33.2,6.17,0.18,34.25,65.75,35_60K,35_44,UNKNOWN,EVENING,1,0.2389,ZIP3
2019-03-25,3894,PHONE_ORDER,1508720.44,673,463,2759.73,35.46,64.54,1.45,0.01,21.56,78.44,100_150K,55_64,TABLET,MORNING,0,0.0573,ZIP3
2019-04-01,8975,PHONE_ORDER,695361.67,696,393,1247.43,62.35,37.65,6.01,1.19,14.16,85.84,150K_PLUS,35_44,DESKTOP,MIDDAY,0,0.6152,STATE
2019-04-08,8045,MOBILE_WALLET,475163.65,615,145,766.24,55.82,44.18,3.16,0.81,27.92,72.08,60_100K,45_54,DESKTOP,MIDDAY,0,0.6232,NATIONAL
2019-04-15,6930,RECURRING,809637.45,645,301,1236.41,6.61,93.39,7.95,0.97,29.16,70.84,35_60K,45_54,UNKNOWN,LATE_NIGHT,0,0.4577,ZIP3
2019-04-22,6969,ONLINE_ECOM,1676209.11,634,377,3577.22,81.02,18.98,1.17,0.68,15.27,84.73,100_150K,45_54,TABLET,MIDDAY,0,0.9492,STATE
2019-04-29,2975,INSTORE_CARD_PRESENT,1201767.77,634,268,1798.03,65.84,34.16,4.4,0.83,10.05,89.95,150K_PLUS,25_34,UNKNOWN,MORNING,0,0.413,ZIP5
2019-05-06,7172,RECURRING,138951.12,667,354,246.06,53.64,46.36,7.27,0.9,39.63,60.37,60_100K,45_54,UNKNOWN,MORNING,0,0.2799,ZIP5
2019-05-13,7207,INSTORE_CARD_PRESENT,119104.82,595,258,123.05,57.0,43.0,5.55,0.74,28.18,71.82,100_150K,65_PLUS,MOBILE,AFTERNOON,0,0.5663,STORE_CLUSTER
2019-05-20,9291,INSTORE_CARD_PRESENT,574170.39,643,431,757.44,54.82,45.18,0.63,0.56,26.54,73.46,100_150K,35_44,POS_TERMINAL,MORNING,0,0.2819,ZIP5
2019-05-27,5387,RECURRING,536183.53,613,416,845.16,7.32,92.68,0.43,0.88,19.65,80.35,150K_PLUS,25_34,POS_TERMINAL,MORNING,0,0.988,STORE_CLUSTER
2019-06-03,4355,INSTORE_CARD_PRESENT,190799.46,631,209,267.59,76.8,23.2,1.92,1.17,24.19,75.81,35_60K,18_24,MOBILE,MORNING,0,0.9308,ZIP3
2019-06-10,8453,IN_APP,1507447.92,671,237,1976.7,34.63,65.37,7.03,0.02,29.07,70.93,LT35K,25_34,POS_TERMINAL,MORNING,0,0.4801,ZIP5
2019-06-17,7879,RECURRING,529113.2,586,361,988.26,75.25,24.75,7.98,1.74,44.99,55.01,35_60K,18_24,MOBILE,LATE_NIGHT,0,0.3198,STORE_CLUSTER
2019-06-24,7278,MOBILE_WALLET,614493.72,637,239,960.98,76.29,23.71,0.43,1.06,43.69,56.31,150K_PLUS,25_34,MOBILE,EVENING,0,0.9226,NATIONAL
2019-07-01,6711,ONLINE_ECOM,1486261.27,643,177,2207.82,77.32,22.68,6.01,0.26,30.46,69.54,100_150K,35_44,POS_TERMINAL,MORNING,0,0.3969,ZIP3
2019-07-08,8979,ONLINE_ECOM,463587.85,627,262,881.25,34.66,65.34,6.64,0.73,38.53,61.47,35_60K,35_44,POS_TERMINAL,MORNING,0,0.2926,STATE
2019-07-15,8886,IN_APP,776865.85,679,114,1296.15,59.33,40.67,2.87,0.29,18.87,81.13,LT35K,35_44,TABLET,MIDDAY,0,0.0022,ZIP3
2019-07-22,2448,PHONE_ORDER,626594.48,650,277,995.45,10.24,89.76,6.5,0.46,7.04,92.96,150K_PLUS,35_44,UNKNOWN,EVENING,0,0.9329,METRO
2019-07-29,4087,INSTORE_CARD_PRESENT,827566.37,641,357,1490.5,36.42,63.58,1.35,0.34,31.65,68.35,LT35K,35_44,MOBILE,EVENING,1,0.7198,NATIONAL
2019-08-05,1815,ONLINE_ECOM,865588.92,657,222,1353.35,77.22,22.78,4.76,0.28,26.85,73.15,100_150K,55_64,POS_TERMINAL,EVENING,0,0.7221,NATIONAL
2019-08-12,4165,MOBILE_WALLET,355754.38,603,371,706.55,77.72,22.28,7.22,1.3,5.55,94.45,100_150K,18_24,MOBILE,MORNING,0,0.9008,METRO
2019-08-19,6960,PHONE_ORDER,1022334.76,643,254,1870.37,40.35,59.65,4.06,0.4,36.61,63.39,60_100K,18_24,UNKNOWN,LATE_NIGHT,0,0.2763,ZIP5
2019-08-26,5957,ONLINE_ECOM,246852.54,664,105,274.8,37.03,62.97,7.36,1.79,30.49,69.51,60_100K,55_64,POS_TERMINAL,EVENING,0,0.3083,ZIP5
2019-09-02,4389,IN_APP,1106781.62,650,207,1080.98,14.47,85.53,7.58,0.2,20.12,79.88,60_100K,25_34,TABLET,EVENING,0,0.6467,STATE
2019-09-09,7342,PHONE_ORDER,504756.07,662,171,577.91,71.3,28.7,4.75,1.63,23.57,76.43,35_60K,65_PLUS,MOBILE,MORNING,0,0.2598,METRO
2019-09-16,6540,PHONE_ORDER,766678.62,672,412,704.66,73.42,26.58,1.72,0.34,33.39,66.61,60_100K,45_54,POS_TERMINAL,MORNING,0,0.9493,STORE_CLUSTER
2019-09-23,3849,MOBILE_WALLET,524840.9,653,376,776.45,55.96,44.04,6.1,0.24,19.04,80.96,35_60K,55_64,UNKNOWN,AFTERNOON,0,0.758,STORE_CLUSTER
2019-09-30,3134,INSTORE_CARD_PRESENT,1652790.88,658,333,2488.03,7.03,92.97,4.7,0.1,37.8,62.2,LT35K,65_PLUS,TABLET,MORNING,0,0.9865,ZIP5
2019-10-07,2518,RECURRING,148616.91,616,353,228.5,46.49,53.51,4.36,0.88,33.7,66.3,150K_PLUS,45_54,POS_TERMINAL,EVENING,0,0.3606,NATIONAL
2019-10-14,6280,RECURRING,705918.25,694,175,1343.24,62.24,37.76,6.09,1.2,37.76,62.24,100_150K,45_54,DESKTOP,AFTERNOON,0,0.4295,STORE_CLUSTER
2019-10-21,9433,IN_APP,885375.47,693,403,1224.7,7.26,92.74,4.44,1.08,41.69,58.31,LT35K,18_24,TABLET,MIDDAY,0,0.909,ZIP3
2019-10-28,2261,ONLINE_ECOM,1066771.2,629,182,2096.88,56.22,43.78,5.42,1.12,32.53,67.47,35_60K,45_54,DESKTOP,MORNING,0,0.8147,ZIP5
2019-11-04,3295,RECURRING,1492839.43,666,368,2052.75,31.58,68.42,3.53,1.23,19.93,80.07,100_150K,45_54,POS_TERMINAL,EVENING,0,0.4682,ZIP5
2019-11-11,5583,PHONE_ORDER,1027945.64,654,421,1687.22,26.22,73.78,0.16,0.73,20.36,79.64,60_100K,18_24,DESKTOP,MIDDAY,0,0.5431,ZIP5
2019-11-18,7267,ONLINE_ECOM,2326608.43,729,152,2658.55,71.63,28.37,2.37,0.58,21.6,78.4,35_60K,65_PLUS,DESKTOP,MIDDAY,1,0.7717,STORE_CLUSTER
2019-11-25,1916,RECURRING,728442.2,608,336,1158.56,12.18,87.82,0.67,0.34,40.75,59.25,150K_PLUS,45_54,TABLET,AFTERNOON,0,0.8894,ZIP5
2019-12-02,8059,PHONE_ORDER,569818.51,641,268,830.66,74.67,25.33,3.34,0.17,24.68,75.32,100_150K,55_64,UNKNOWN,MIDDAY,0,0.7563,NATIONAL
2019-12-09,1066,IN_APP,463708.08,674,411,546.99,19.4,80.6,3.72,1.68,14.28,85.72,35_60K,18_24,UNKNOWN,MIDDAY,0,0.8251,STORE_CLUSTER
2019-12-16,1337,RECURRING,793321.67,634,195,907.1,18.82,81.18,3.29,0.41,12.94,87.06,60_100K,45_54,UNKNOWN,AFTERNOON,0,0.07,NATIONAL
2019-12-23,3556,ONLINE_ECOM,2249475.22,670,106,2674.96,27.5,72.5,0.9,1.79,19.43,80.57,100_150K,65_PLUS,DESKTOP,LATE_NIGHT,0,0.2173,ZIP5
2019-12-30,6472,ONLINE_ECOM,271055.02,686,176,368.88,63.26,36.74,7.49,0.95,27.13,72.87,100_150K,18_24,MOBILE,MIDDAY,0,0.9399,METRO
2020-01-06,5206,RECURRING,2014076.95,639,207,3935.15,35.24,64.76,3.71,0.06,19.01,80.99,35_60K,25_34,MOBILE,MIDDAY,0,0.1798,STORE_CLUSTER
2020-01-13,1709,MOBILE_WALLET,916998.75,648,183,892.52,50.88,49.12,7.53,0.27,37.71,62.29,100_150K,18_24,TABLET,EVENING,0,0.3191,ZIP3
2020-01-20,4900,ONLINE_ECOM,2306656.56,631,431,4072.05,53.35,46.65,6.73,0.11,30.19,69.81,60_100K,18_24,TABLET,LATE_NIGHT,0,0.4531,NATIONAL
2020-01-27,2108,MOBILE_WALLET,735796.77,680,455,1469.01,77.51,22.49,4.23,0.38,44.11,55.89,150K_PLUS,25_34,UNKNOWN,LATE_NIGHT,0,0.552,ZIP3
2020-02-03,6683,RECURRING,263481.05,631,327,583.51,81.56,18.44,1.59,0.21,23.4,76.6,60_100K,45_54,MOBILE,MORNING,1,0.5954,METRO
2020-02-10,9308,MOBILE_WALLET,631848.99,662,350,810.9,79.65,20.35,3.44,0.76,43.63,56.37,100_150K,65_PLUS,DESKTOP,MORNING,0,0.1651,ZIP3
2020-02-17,6736,IN_APP,658228.66,648,374,1056.68,65.39,34.61,6.8,1.1,5.33,94.67,60_100K,55_64,POS_TERMINAL,EVENING,0,0.5275,METRO
2020-02-24,1030,RECURRING,383772.29,659,443,548.15,39.84,60.16,6.97,1.02,32.0,68.0,100_150K,25_34,POS_TERMINAL,MIDDAY,0,0.1266,NATIONAL
2020-03-02,1479,MOBILE_WALLET,444873.1,646,159,956.93,82.37,17.63,3.94,1.36,21.77,78.23,35_60K,18_24,POS_TERMINAL,MORNING,0,0.6455,STORE_CLUSTER
2020-03-09,5235,MOBILE_WALLET,919777.19,660,177,1629.47,41.02,58.98,2.49,0.94,34.36,65.64,100_150K,65_PLUS,UNKNOWN,AFTERNOON,0,0.5881,METRO
2020-03-16,7535,RECURRING,1179248.75,653,361,2069.02,6.77,93.23,5.45,0.38,31.11,68.89,100_150K,18_24,TABLET,MIDDAY,0,0.4937,STORE_CLUSTER
2020-03-23,4776,PHONE_ORDER,580611.97,643,146,916.05,15.77,84.23,2.74,0.48,7.61,92.39,60_100K,25_34,MOBILE,EVENING,0,0.8037,STATE
2020-03-30,5525,PHONE_ORDER,371780.91,688,281,384.18,83.23,16.77,3.15,1.22,5.46,94.54,150K_PLUS,65_PLUS,TABLET,MIDDAY,0,0.0381,ZIP3
2020-04-06,9052,ONLINE_ECOM,178891.62,637,383,360.08,60.57,39.43,6.85,0.28,33.82,66.18,60_100K,35_44,UNKNOWN,LATE_NIGHT,0,0.229,NATIONAL
2020-04-13,5440,IN_APP,761142.15,623,110,865.95,45.6,54.4,4.98,1.06,27.6,72.4,100_150K,18_24,TABLET,AFTERNOON,1,0.6124,METRO
2020-04-20,3178,PHONE_ORDER,644519.46,660,327,902.87,11.53,88.47,2.67,0.89,11.39,88.61,60_100K,55_64,DESKTOP,EVENING,0,0.9218,ZIP3
2020-04-27,2277,MOBILE_WALLET,611530.56,631,126,1169.6,65.77,34.23,1.73,0.74,23.24,76.76,60_100K,55_64,DESKTOP,MORNING,0,0.1043,ZIP3
2020-05-04,5023,PHONE_ORDER,495525.38,629,133,669.58,13.34,86.66,5.92,0.82,25.04,74.96,150K_PLUS,55_64,UNKNOWN,AFTERNOON,0,0.65,STORE_CLUSTER
2020-05-11,2533,RECURRING,773575.56,690,376,1091.1,18.56,81.44,0.56,0.22,8.72,91.28,60_100K,45_54,TABLET,AFTERNOON,0,0.7913,STATE
2020-05-18,2468,RECURRING,181503.6,652,216,302.69,75.63,24.37,3.71,1.73,16.96,83.04,150K_PLUS,45_54,UNKNOWN,AFTERNOON,0,0.5546,METRO
2020-05-25,5875,ONLINE_ECOM,1105421.94,627,333,2037.6,65.25,34.75,6.69,1.26,23.87,76.13,35_60K,65_PLUS,UNKNOWN,MIDDAY,0,0.5201,STATE
2020-06-01,8061,RECURRING,674319.24,610,315,1377.13,57.59,42.41,4.75,1.39,15.91,84.09,60_100K,25_34,UNKNOWN,LATE_NIGHT,1,0.7359,ZIP3
2020-06-08,3570,PHONE_ORDER,2327976.7,691,254,3245.19,35.06,64.94,3.13,1.56,37.47,62.53,60_100K,45_54,MOBILE,AFTERNOON,1,0.5702,NATIONAL
2020-06-15,9342,IN_APP,977711.02,660,397,1158.14,62.4,37.6,7.71,0.51,41.54,58.46,150K_PLUS,35_44,MOBILE,MIDDAY,0,0.7413,METRO
2020-06-22,1779,INSTORE_CARD_PRESENT,2738212.63,660,326,3382.22,75.18,24.82,4.15,1.5,14.61,85.39,150K_PLUS,65_PLUS,TABLET,EVENING,1,0.7878,STORE_CLUSTER
2020-06-29,2313,IN_APP,716577.18,648,117,1476.4,59.1,40.9,4.08,0.64,21.42,78.58,100_150K,45_54,MOBILE,MIDDAY,0,0.502,STORE_CLUSTER
2020-07-06,5068,INSTORE_CARD_PRESENT,686033.39,691,163,1158.21,59.91,40.09,7.01,1.42,19.47,80.53,60_100K,65_PLUS,POS_TERMINAL,LATE_NIGHT,0,0.5419,NATIONAL
2020-07-13,3866,INSTORE_CARD_PRESENT,390035.95,729,285,393.53,46.16,53.84,7.48,1.14,25.37,74.63,100_150K,35_44,UNKNOWN,LATE_NIGHT,0,0.9482,STATE
2020-07-20,7479,RECURRING,473513.47,674,175,973.5,68.67,31.33,1.3,1.66,21.84,78.16,35_60K,55_64,MOBILE,EVENING,0,0.3198,ZIP3
2020-07-27,1392,MOBILE_WALLET,1657912.89,629,381,2242.09,44.6,55.4,2.49,1.46,15.08,84.92,100_150K,65_PLUS,TABLET,MIDDAY,0,0.0495,METRO
2020-08-03,7431,INSTORE_CARD_PRESENT,1274608.69,673,304,1309.74,9.49,90.51,5.47,0.92,9.25,90.75,35_60K,45_54,UNKNOWN,AFTERNOON,0,0.2195,ZIP5
2020-08-10,4797,ONLINE_ECOM,574551.93,636,222,1155.84,24.63,75.37,1.46,0.29,7.81,92.19,60_100K,18_24,DESKTOP,MIDDAY,0,0.8296,ZIP5
2020-08-17,5833,MOBILE_WALLET,868972.25,691,355,1201.79,33.89,66.11,3.3,0.57,16.67,83.33,150K_PLUS,55_64,UNKNOWN,MIDDAY,0,0.7705,STATE
2020-08-24,7491,IN_APP,1324459.37,632,194,2218.9,33.73,66.27,4.93,0.19,24.18,75.82,LT35K,55_64,POS_TERMINAL,EVENING,0,0.305,ZIP5
2020-08-31,6861,ONLINE_ECOM,204723.68,666,233,309.58,19.64,80.36,7.56,1.13,33.64,66.36,100_150K,45_54,POS_TERMINAL,EVENING,0,0.6143,METRO
2020-09-07,2992,MOBILE_WALLET,1135941.44,705,301,1345.36,70.55,29.45,4.53,1.79,6.95,93.05,100_150K,18_24,TABLET,EVENING,0,0.5703,NATIONAL
2020-09-14,7849,IN_APP,396004.47,659,189,442.25,41.07,58.93,6.28,1.57,7.21,92.79,150K_PLUS,25_34,TABLET,AFTERNOON,1,0.6133,METRO
2020-09-21,2600,RECURRING,728780.84,628,263,826.67,30.06,69.94,2.57,0.33,23.08,76.92,LT35K,25_34,POS_TERMINAL,LATE_NIGHT,0,0.2169,NATIONAL
2020-09-28,6264,RECURRING,296875.12,627,106,337.72,59.21,40.79,1.15,1.64,20.04,79.96,35_60K,45_54,DESKTOP,AFTERNOON,0,0.8576,ZIP5
2020-10-05,5861,INSTORE_CARD_PRESENT,377940.17,630,235,656.38,31.03,68.97,1.72,1.66,25.85,74.15,100_150K,45_54,POS_TERMINAL,AFTERNOON,0,0.0805,ZIP5
2020-10-12,4540,ONLINE_ECOM,823832.82,646,343,780.68,81.94,18.06,6.62,0.56,27.95,72.05,100_150K,65_PLUS,POS_TERMINAL,MORNING,0,0.6514,NATIONAL
2020-10-19,5393,ONLINE_ECOM,610174.83,710,421,559.86,46.33,53.67,6.74,0.78,21.24,78.76,LT35K,18_24,UNKNOWN,EVENING,0,0.3437,STATE
2020-10-26,4744,IN_APP,695097.24,648,401,721.67,31.8,68.2,5.76,0.28,28.61,71.39,100_150K,18_24,POS_TERMINAL,MORNING,0,0.8057,ZIP5
2020-11-02,1849,ONLINE_ECOM,1457899.03,654,386,2590.83,31.42,68.58,4.91,0.48,10.12,89.88,100_150K,55_64,TABLET,LATE_NIGHT,0,0.6065,STORE_CLUSTER
2020-11-09,6869,INSTORE_CARD_PRESENT,2123534.03,618,173,4749.52,65.52,34.48,5.32,1.15,44.9,55.1,LT35K,45_54,DESKTOP,EVENING,0,0.0417,NATIONAL
2020-11-16,7110,IN_APP,746262.3,629,210,1126.51,12.16,87.84,2.11,1.08,26.37,73.63,100_150K,55_64,MOBILE,LATE_NIGHT,0,0.6706,STATE
2020-11-23,7909,MOBILE_WALLET,673182.04,661,260,824.52,29.73,70.27,1.14,1.56,37.73,62.27,60_100K,55_64,UNKNOWN,MORNING,0,0.4242,ZIP3
2020-11-30,4797,IN_APP,722828.2,638,415,744.4,14.5,85.5,6.1,0.88,24.51,75.49,100_150K,55_64,TABLET,EVENING,0,0.6364,ZIP5
2020-12-07,6915,MOBILE_WALLET,1254561.83,643,428,1354.71,20.23,79.77,2.84,1.53,42.86,57.14,60_100K,25_34,TABLET,EVENING,0,0.4968,STATE
2020-12-14,4177,PHONE_ORDER,840048.88,643,306,863.22,10.98,89.02,4.24,1.64,27.08,72.92,LT35K,55_64,UNKNOWN,LATE_NIGHT,0,0.5924,STORE_CLUSTER
2020-12-21,7215,IN_APP,491010.76,642,220,946.73,10.98,89.02,4.65,0.42,19.67,80.33,100_150K,25_34,DESKTOP,AFTERNOON,0,0.5529,STATE
2020-12-28,4006,PHONE_ORDER,1646407.17,675,132,1745.71,36.17,63.83,5.32,1.54,16.75,83.25,150K_PLUS,18_24,DESKTOP,AFTERNOON,0,0.6583,STATE
2021-01-04,2857,PHONE_ORDER,728084.06,651,161,1483.79,59.02,40.98,3.4,1.35,43.4,56.6,100_150K,45_54,MOBILE,LATE_NIGHT,0,0.1225,METRO
2021-01-11,5342,ONLINE_ECOM,1072789.91,667,249,1689.11,84.11,15.89,7.57,0.79,21.58,78.42,LT35K,35_44,DESKTOP,MIDDAY,0,0.5312,ZIP5
2021-01-18,6746,INSTORE_CARD_PRESENT,1035602.4,688,196,1940.58,39.19,60.81,7.6,0.55,16.85,83.15,LT35K,25_34,TABLET,AFTERNOON,0,0.0795,NATIONAL
2021-01-25,9631,PHONE_ORDER,1426211.4,634,274,2415.07,34.76,65.24,1.78,1.76,29.0,71.0,150K_PLUS,65_PLUS,TABLET,LATE_NIGHT,0,0.4595,METRO
2021-02-01,6214,RECURRING,275357.95,628,307,308.22,23.39,76.61,2.91,1.06,40.43,59.57,150K_PLUS,25_34,POS_TERMINAL,LATE_NIGHT,1,0.1005,STORE_CLUSTER
2021-02-08,4630,RECURRING,338620.3,613,359,498.28,73.98,26.02,0.32,0.76,16.79,83.21,35_60K,45_54,DESKTOP,MIDDAY,0,0.4166,STATE
2021-02-15,4153,ONLINE_ECOM,789455.61,643,123,1110.05,11.13,88.87,6.91,0.99,42.99,57.01,35_60K,55_64,DESKTOP,MORNING,0,0.9207,NATIONAL
2021-02-22,5467,IN_APP,1253091.26,671,374,2269.88,20.2,79.8,6.11,0.88,17.45,82.55,60_100K,35_44,TABLET,EVENING,0,0.5341,ZIP3
2021-03-01,3771,ONLINE_ECOM,467559.87,639,115,746.49,40.86,59.14,6.14,0.49,5.35,94.65,150K_PLUS,45_54,UNKNOWN,MORNING,0,0.85,STORE_CLUSTER
2021-03-08,5526,MOBILE_WALLET,858065.74,641,293,1065.74,39.24,60.76,6.88,1.67,10.92,89.08,60_100K,35_44,DESKTOP,AFTERNOON,1,0.1099,ZIP3
2021-03-15,7615,INSTORE_CARD_PRESENT,1579539.5,615,425,1817.25,16.53,83.47,7.53,0.81,39.73,60.27,35_60K,35_44,UNKNOWN,MORNING,0,0.3576,ZIP3
2021-03-22,1399,ONLINE_ECOM,1065699.61,647,338,1293.16,62.71,37.29,0.28,1.28,37.96,62.04,LT35K,25_34,UNKNOWN,MORNING,0,0.7403,ZIP5
2021-03-29,1405,MOBILE_WALLET,404039.95,657,123,708.72,61.89,38.11,1.58,0.0,23.86,76.14,100_150K,35_44,UNKNOWN,MORNING,1,0.0748,NATIONAL
2021-04-05,5901,ONLINE_ECOM,2236547.52,653,256,3959.22,61.15,38.85,4.92,1.12,34.11,65.89,60_100K,45_54,DESKTOP,AFTERNOON,0,0.7681,METRO
2021-04-12,8420,INSTORE_CARD_PRESENT,675876.33,647,321,1169.75,76.35,23.65,4.42,0.11,17.06,82.94,60_100K,35_44,UNKNOWN,MORNING,0,0.6199,NATIONAL
2021-04-19,3473,MOBILE_WALLET,237637.53,649,330,242.06,62.0,38.0,1.36,1.36,12.32,87.68,60_100K,25_34,DESKTOP,EVENING,0,0.011,STATE
2021-04-26,1079,PHONE_ORDER,3387278.29,653,262,4510.15,76.27,23.73,2.32,0.86,13.63,86.37,60_100K,45_54,MOBILE,MORNING,0,0.3797,ZIP3
2021-05-03,9433,INSTORE_CARD_PRESENT,430120.5,637,159,686.48,79.76,20.24,7.42,1.37,27.77,72.23,100_150K,45_54,DESKTOP,MORNING,0,0.5873,NATIONAL
2021-05-10,1158,PHONE_ORDER,783268.52,650,397,890.43,30.74,69.26,7.36,1.63,39.72,60.28,LT35K,55_64,UNKNOWN,LATE_NIGHT,1,0.3829,NATIONAL
2021-05-17,9982,PHONE_ORDER,577577.33,657,118,1000.54,14.26,85.74,5.87,1.1,28.58,71.42,60_100K,25_34,TABLET,AFTERNOON,0,0.9689,METRO
2021-05-24,6810,RECURRING,1082294.66,659,459,1056.83,60.58,39.42,5.92,1.43,41.66,58.34,100_150K,45_54,POS_TERMINAL,LATE_NIGHT,0,0.4565,STORE_CLUSTER
2021-05-31,9760,PHONE_ORDER,469620.75,637,107,912.84,71.64,28.36,3.29,1.36,28.61,71.39,LT35K,55_64,MOBILE,EVENING,0,0.2866,ZIP3
2021-06-07,3116,ONLINE_ECOM,570433.13,681,408,913.75,79.33,20.67,6.38,0.09,19.69,80.31,60_100K,55_64,POS_TERMINAL,AFTERNOON,0,0.0622,METRO
2021-06-14,6195,INSTORE_CARD_PRESENT,507979.24,650,194,529.52,33.95,66.05,3.05,0.23,14.4,85.6,150K_PLUS,45_54,POS_TERMINAL,LATE_NIGHT,0,0.3951,ZIP3
2021-06-21,6851,RECURRING,3903746.15,669,155,7765.65,67.21,32.79,4.16,1.08,15.72,84.28,150K_PLUS,45_54,POS_TERMINAL,MORNING,0,0.4748,METRO
2021-06-28,6194,PHONE_ORDER,415994.89,628,163,486.51,81.0,19.0,3.17,0.98,37.99,62.01,150K_PLUS,18_24,UNKNOWN,EVENING,1,0.9657,ZIP3
