lab_lfs_reference_quarter,lab_lfs_country_iso2,lab_lfs_region_nuts_code,lab_lfs_age_group,lab_lfs_sex,lab_lfs_employment_status_code,lab_lfs_employed_count,lab_lfs_unemployed_count,lab_lfs_inactive_count,lab_lfs_unemployment_rate_pct,lab_lfs_long_term_unemployment_rate_pct,lab_lfs_youth_unemployment_rate_pct,lab_lfs_participation_rate_pct,lab_lfs_hours_worked_mean,lab_lfs_part_time_share_pct,lab_lfs_temporary_contract_share_pct,lab_lfs_self_employment_share_pct,lab_lfs_telework_share_pct,lab_lfs_eurostat_table_code,lab_lfs_data_extract_date
2021-Q4,HR,CZ23,45_54,F,EMP,1764485,75436,720147,4.1,0.78,4.04,71.87,33.82,22.75,18.41,13.09,36.72,lfsi_unemp_q,2024-09-18
2022-Q1,DE,IT950,35_44,M,INA,1907669,237707,640826,11.08,4.53,9.6,77.0,36.2,10.24,8.6,14.11,15.03,lfsi_emp_q,2024-01-08
2022-Q2,LU,HU100,25_34,X,UNE,894631,96979,400318,9.78,1.94,6.64,71.24,33.76,11.44,8.18,7.28,24.44,lfsa_egan_q,2026-02-24
2022-Q3,SI,CY555,15_24,F,EMP,624268,181759,1386051,22.55,10.7,34.95,36.77,17.72,28.28,6.81,5.95,8.59,lfsi_part_q,2026-01-05
2022-Q4,CY,EE1,65_74,M,INA,138241,3763,638669,2.65,0.88,2.64,18.19,26.2,24.29,13.65,16.83,10.47,lfsi_unemp_q,2024-05-17
2023-Q1,GR,LT285,55_64,X,UNE,1250216,159749,927510,11.33,5.27,11.59,60.32,33.67,24.79,16.12,12.4,21.88,lfsi_emp_q,2025-05-09
2023-Q2,MT,FR89,45_54,F,EMP,770933,59903,248732,7.21,2.24,6.13,76.96,38.2,30.91,16.68,11.6,19.71,lfsa_egan_q,2026-01-31
2023-Q3,ES,FI837,35_44,M,INA,444422,28417,154102,6.01,1.36,4.3,75.42,32.45,27.22,7.42,6.33,16.74,lfsi_part_q,2024-10-24
2023-Q4,CZ,EE163,25_34,X,UNE,537635,30329,135484,5.34,1.69,3.51,80.74,26.16,20.55,10.42,15.78,4.04,lfsi_unemp_q,2025-02-01
2024-Q1,HU,BG52,15_24,F,EMP,591712,114725,444112,16.24,4.96,25.17,61.4,29.39,40.33,7.83,13.77,15.55,lfsi_emp_q,2025-05-03
2024-Q2,NL,IT27,65_74,M,INA,382731,17071,1078210,4.27,0.59,3.07,27.05,23.16,31.86,17.97,12.79,16.69,lfsa_egan_q,2025-07-30
2024-Q3,SE,EE692,55_64,X,UNE,405406,16320,145567,3.87,0.72,3.93,74.34,33.58,19.02,21.51,16.98,28.93,lfsi_part_q,2024-04-14
2024-Q4,DK,RO59,45_54,F,EMP,929363,72537,133526,7.24,4.18,5.94,88.24,28.58,23.58,24.15,19.07,10.71,lfsi_unemp_q,2025-01-11
2025-Q1,IE,LU99,35_44,M,INA,82302,8730,24373,9.59,3.4,7.1,78.88,35.57,29.41,5.1,14.01,5.3,lfsi_emp_q,2024-05-24
2025-Q2,PL,CZ3,25_34,X,UNE,957115,43005,406518,4.3,1.99,3.76,71.1,33.32,36.43,28.04,14.13,17.15,lfsa_egan_q,2025-06-03
2025-Q3,AT,AT97,15_24,F,EMP,461428,105854,525958,18.66,7.26,28.92,51.89,20.48,20.84,25.94,15.22,9.22,lfsi_part_q,2024-03-17
2025-Q4,EE,FI64,65_74,M,INA,180085,2742,1237740,1.5,0.27,0.92,12.87,30.8,15.98,13.34,10.17,9.76,lfsi_unemp_q,2026-01-31
2026-Q1,IT,ES934,55_64,X,UNE,383962,51665,257715,11.86,5.34,8.4,62.83,27.45,17.93,6.09,13.63,2.55,lfsi_emp_q,2024-05-05
2026-Q2,PT,IE252,45_54,F,EMP,62133,5720,27660,8.43,3.54,5.36,71.04,23.69,27.43,5.92,8.7,20.96,lfsa_egan_q,2026-01-15
2026-Q3,BE,SI96,35_44,M,INA,1511873,96502,424969,6.0,1.57,5.41,79.1,20.62,30.97,14.07,13.78,3.28,lfsi_part_q,2024-08-16
2026-Q4,FI,ES73,25_34,X,UNE,269690,18040,140631,6.27,2.72,5.66,67.17,26.63,13.97,15.31,17.68,14.33,lfsi_unemp_q,2025-05-08
2013-Q1,LV,RO77,15_24,F,EMP,679122,188100,803083,21.69,8.86,33.62,51.92,27.36,22.04,32.22,12.59,22.87,lfsi_emp_q,2025-09-26
2013-Q2,RO,GR4,65_74,M,INA,212765,5455,1322885,2.5,0.7,2.08,14.16,22.47,12.14,6.14,7.71,4.2,lfsa_egan_q,2024-07-18
2013-Q3,BG,SE43,55_64,X,UNE,552156,29980,371560,5.15,1.57,3.32,61.04,31.25,8.02,7.69,10.53,14.58,lfsi_part_q,2024-12-18
2013-Q4,FR,EE96,45_54,F,EMP,1611393,101943,601044,5.95,3.65,5.65,74.03,22.0,34.32,7.76,8.78,7.63,lfsi_unemp_q,2024-07-27
2014-Q1,LT,CY783,35_44,M,INA,540816,67526,102919,11.1,1.57,10.69,85.53,23.42,10.95,24.05,6.19,12.45,lfsi_emp_q,2024-07-05
2014-Q2,SK,HR76,25_34,X,UNE,1955722,98392,706050,4.79,0.64,3.56,74.42,25.48,23.66,11.98,6.97,5.69,lfsa_egan_q,2024-02-25
2014-Q3,HR,LU595,15_24,F,EMP,770264,273171,1134472,26.18,4.37,40.58,47.91,15.0,24.2,8.78,11.84,15.13,lfsi_part_q,2024-09-11
2014-Q4,DE,RO9,65_74,M,INA,278332,17262,1251209,5.84,2.23,4.58,19.11,33.38,25.82,4.7,17.37,4.12,lfsi_unemp_q,2025-12-29
2015-Q1,LU,LT13,55_64,X,UNE,844242,51220,383038,5.72,0.81,3.5,70.04,29.56,29.98,14.79,6.97,13.37,lfsi_emp_q,2025-07-17
2015-Q2,SI,RO486,45_54,F,EMP,2010274,162760,668276,7.49,1.9,7.22,76.48,22.42,43.98,14.38,13.73,18.85,lfsa_egan_q,2024-02-26
2015-Q3,CY,PL168,35_44,M,INA,1314986,58941,376744,4.29,1.42,4.29,78.48,30.53,9.73,9.69,11.03,18.28,lfsi_part_q,2024-03-23
2015-Q4,GR,FR794,25_34,X,UNE,1921653,233874,598084,10.85,1.75,10.64,78.28,19.62,29.81,21.29,8.88,11.77,lfsi_unemp_q,2024-02-29
2016-Q1,MT,SE66,15_24,F,EMP,198283,37011,209580,15.73,1.83,24.38,52.89,23.75,32.32,31.69,12.57,18.58,lfsi_emp_q,2024-01-01
2016-Q2,ES,DK642,65_74,M,INA,325327,15508,1004214,4.55,0.56,3.2,25.34,35.48,26.98,13.98,14.33,8.0,lfsa_egan_q,2024-11-29
2016-Q3,CZ,RO534,55_64,X,UNE,749759,57561,390839,7.13,3.51,5.25,67.38,37.53,23.5,15.71,13.78,2.06,lfsi_part_q,2024-05-28
2016-Q4,HU,BG32,45_54,F,EMP,1091742,84197,188259,7.16,2.18,5.09,86.2,22.29,25.55,15.13,19.57,13.1,lfsi_unemp_q,2024-06-03
2017-Q1,NL,CY31,35_44,M,INA,2424429,85851,708027,3.42,1.1,3.08,78.0,36.49,11.62,16.11,10.98,29.83,lfsi_emp_q,2024-02-22
2017-Q2,SE,GR778,25_34,X,UNE,1470651,49715,463151,3.27,0.65,2.12,76.65,19.86,13.82,10.95,19.94,25.09,lfsa_egan_q,2025-12-07
2017-Q3,DK,LU468,15_24,F,EMP,482543,198534,1370360,29.15,8.79,45.18,33.2,27.11,43.18,28.21,9.61,19.18,lfsi_part_q,2024-03-28
2017-Q4,IE,DK727,65_74,M,INA,191281,3387,820816,1.74,0.39,1.06,19.17,28.94,16.58,9.32,8.42,3.8,lfsi_unemp_q,2025-02-17
2018-Q1,PL,CZ453,55_64,X,UNE,659639,34498,579977,4.97,1.27,3.08,54.48,35.12,33.91,11.5,14.57,4.27,lfsi_emp_q,2024-04-23
2018-Q2,AT,PT76,45_54,F,EMP,1633670,130742,773945,7.41,4.43,5.08,69.51,39.0,19.83,24.19,7.92,15.92,lfsa_egan_q,2024-02-25
2018-Q3,EE,DK936,35_44,M,INA,1594704,192679,144505,10.78,1.98,10.25,92.52,26.8,35.69,6.92,10.17,19.24,lfsi_part_q,2024-06-10
2018-Q4,IT,CY653,25_34,X,UNE,33712,1100,15742,3.16,0.61,3.16,68.86,37.46,32.94,10.66,12.07,11.19,lfsi_unemp_q,2024-01-13
2019-Q1,PT,BG93,15_24,F,EMP,598176,265491,633156,30.74,7.1,47.65,57.7,23.76,31.46,31.73,12.83,9.89,lfsi_emp_q,2024-12-23
2019-Q2,BE,PT22,65_74,M,INA,253846,7017,1657247,2.69,0.45,2.43,13.6,39.68,23.0,14.38,16.81,2.71,lfsa_egan_q,2024-09-17
2019-Q3,FI,ES916,55_64,X,UNE,432442,61721,179910,12.49,2.72,9.29,73.31,37.78,18.52,24.41,14.47,20.98,lfsi_part_q,2024-09-26
2019-Q4,LV,DE330,45_54,F,EMP,1326343,111894,639239,7.78,1.2,7.5,69.23,25.66,24.22,14.13,12.24,8.41,lfsi_unemp_q,2026-02-17
2020-Q1,RO,LU762,35_44,M,INA,1295470,79617,260363,5.79,2.72,4.0,84.08,28.07,32.0,5.39,14.46,37.89,lfsi_emp_q,2024-04-26
2020-Q2,BG,BE281,25_34,X,UNE,634874,86082,247290,11.94,3.9,12.08,74.46,21.8,24.85,5.03,6.11,28.91,lfsa_egan_q,2025-04-03
2020-Q3,FR,FI898,15_24,F,EMP,229446,73773,302250,24.33,9.16,37.71,50.08,29.51,13.95,30.41,14.75,16.19,lfsi_part_q,2024-05-07
2020-Q4,LT,LV377,65_74,M,INA,428800,6220,1188190,1.43,0.32,1.35,26.8,19.69,12.39,11.89,17.72,37.0,lfsi_unemp_q,2024-10-04
2021-Q1,SK,NL849,55_64,X,UNE,200940,15263,118062,7.06,1.47,6.78,64.68,35.54,16.4,24.55,10.75,17.02,lfsi_emp_q,2025-10-12
2021-Q2,HR,AT47,45_54,F,EMP,1507281,134637,520492,8.2,1.53,7.6,75.93,24.89,12.31,18.68,19.64,14.37,lfsa_egan_q,2025-05-13
2021-Q3,DE,CY19,35_44,M,INA,448029,16876,156210,3.63,0.97,3.06,74.85,31.38,39.93,18.47,19.99,33.25,lfsi_part_q,2025-08-05
2021-Q4,LU,AT3,25_34,X,UNE,572092,34773,155815,5.73,2.79,5.83,79.57,20.03,18.29,15.21,15.89,19.09,lfsi_unemp_q,2025-06-29
2022-Q1,SI,AT5,15_24,F,EMP,372831,175369,772446,31.99,13.44,49.58,41.51,13.58,45.88,27.42,16.61,24.71,lfsi_emp_q,2024-03-12
2022-Q2,CY,ES121,65_74,M,INA,162480,2156,993958,1.31,0.34,1.37,14.21,31.52,34.17,19.89,6.24,18.42,lfsa_egan_q,2024-05-05
2022-Q3,GR,GR5,55_64,X,UNE,58630,4129,39704,6.58,1.11,4.85,61.25,25.56,33.8,6.51,14.86,2.27,lfsi_part_q,2025-05-15
2022-Q4,MT,BE505,45_54,F,EMP,95990,9112,37293,8.67,4.09,7.29,73.81,29.02,10.63,19.04,8.39,2.07,lfsi_unemp_q,2025-08-30
2023-Q1,ES,CY531,35_44,M,INA,1332991,179537,462567,11.87,1.64,8.4,76.58,35.95,21.83,16.37,18.7,17.97,lfsi_emp_q,2025-11-06
2023-Q2,CZ,IT454,25_34,X,UNE,127063,11440,49527,8.26,2.92,7.29,73.66,34.95,26.02,12.55,12.68,12.22,lfsa_egan_q,2026-02-04
2023-Q3,HU,FR8,15_24,F,EMP,622156,140383,880157,18.41,8.55,28.54,46.42,21.84,12.45,24.58,7.72,17.15,lfsi_part_q,2024-02-09
2023-Q4,NL,NL6,65_74,M,INA,322554,6079,1224454,1.85,0.78,1.2,21.16,29.45,39.76,20.31,19.22,5.95,lfsi_unemp_q,2024-09-04
2024-Q1,SE,RO893,55_64,X,UNE,205251,14598,91640,6.64,1.6,4.89,70.58,40.14,11.2,17.12,19.37,2.34,lfsi_emp_q,2025-01-26
2024-Q2,DK,AT149,45_54,F,EMP,557124,41869,159994,6.99,2.53,5.03,78.92,19.91,27.1,20.45,11.04,22.28,lfsa_egan_q,2025-03-31
2024-Q3,IE,PL4,35_44,M,INA,1316237,115077,168277,8.04,1.17,5.04,89.48,22.19,18.46,11.35,18.6,3.52,lfsi_part_q,2025-10-31
2024-Q4,PL,RO40,25_34,X,UNE,2034658,223313,956222,9.89,2.4,8.92,70.25,25.28,8.03,12.96,19.7,4.9,lfsi_unemp_q,2025-10-11
2025-Q1,AT,SI163,15_24,F,EMP,614706,140090,1010809,18.56,5.29,28.77,42.75,17.63,13.5,23.52,13.05,6.88,lfsi_emp_q,2025-10-30
2025-Q2,EE,AT463,65_74,M,INA,220505,3585,1093311,1.6,0.62,1.33,17.01,36.16,22.22,15.86,6.85,15.02,lfsa_egan_q,2025-07-22
2025-Q3,IT,DK531,55_64,X,UNE,754749,70023,197884,8.49,3.64,5.55,80.65,31.08,21.52,8.19,11.56,17.2,lfsi_part_q,2025-07-15
2025-Q4,PT,LU955,45_54,F,EMP,1195785,129919,276355,9.8,2.01,6.41,82.75,39.53,15.56,9.98,22.35,4.77,lfsi_unemp_q,2025-07-17
2026-Q1,BE,HU2,35_44,M,INA,2175446,124909,512502,5.43,2.13,5.05,81.78,19.85,12.53,4.91,16.48,18.81,lfsi_emp_q,2025-08-29
2026-Q2,FI,RO30,25_34,X,UNE,1424914,117033,560517,7.59,2.78,4.91,73.34,21.82,20.8,15.52,13.35,17.93,lfsa_egan_q,2025-09-17
2026-Q3,LV,RO2,15_24,F,EMP,316633,138888,294061,30.49,12.88,47.26,60.77,26.11,22.3,15.68,14.48,18.66,lfsi_part_q,2024-08-15
2026-Q4,RO,NL33,65_74,M,INA,54098,2513,396280,4.44,1.0,2.71,12.5,37.29,11.41,13.61,9.15,17.25,lfsi_unemp_q,2025-02-02
2013-Q1,BG,LU1,55_64,X,UNE,918897,44610,483200,4.63,2.54,2.88,66.6,22.23,12.22,23.54,12.23,6.32,lfsi_emp_q,2024-07-18
2013-Q2,FR,HR32,45_54,F,EMP,1525429,80623,555525,5.02,2.84,4.04,74.3,35.67,17.63,4.84,9.41,12.13,lfsa_egan_q,2024-03-02
2013-Q3,LT,IT76,35_44,M,INA,2011725,177073,507098,8.09,3.32,5.21,81.19,26.42,22.03,8.33,20.18,10.14,lfsi_part_q,2025-09-24
2013-Q4,SK,PT671,25_34,X,UNE,720958,26148,233476,3.5,1.06,2.3,76.19,31.33,35.25,18.89,17.66,15.03,lfsi_unemp_q,2024-06-16
2014-Q1,HR,AT58,15_24,F,EMP,89294,45143,157120,33.58,9.3,52.05,46.11,28.13,22.39,22.89,14.81,7.89,lfsi_emp_q,2024-04-07
2014-Q2,DE,GR254,65_74,M,INA,234315,8347,590656,3.44,0.5,2.44,29.12,29.21,26.2,13.0,7.24,14.66,lfsa_egan_q,2024-07-19
2014-Q3,LU,DE819,55_64,X,UNE,1307138,94468,924325,6.74,1.51,5.83,60.26,30.7,33.39,11.55,10.49,14.37,lfsi_part_q,2024-07-12
2014-Q4,SI,DK51,45_54,F,EMP,2254192,136509,480667,5.71,2.19,3.91,83.26,35.97,20.63,16.67,7.59,24.97,lfsi_unemp_q,2024-01-14
2015-Q1,CY,LU59,35_44,M,INA,1687226,101415,512157,5.67,1.85,4.19,77.74,30.92,18.09,10.18,16.72,5.64,lfsi_emp_q,2024-04-30
2015-Q2,GR,MT232,25_34,X,UNE,691154,79964,260478,10.37,2.45,10.32,74.75,38.53,34.55,12.6,19.29,4.35,lfsa_egan_q,2024-07-24
2015-Q3,MT,ES2,15_24,F,EMP,24646,6539,40242,20.97,5.5,32.5,43.66,22.64,34.96,6.88,14.37,19.58,lfsi_part_q,2025-12-09
2015-Q4,ES,LV66,65_74,M,INA,46906,1079,306152,2.25,0.62,1.55,13.55,29.7,19.69,22.74,13.05,20.61,lfsi_unemp_q,2024-01-31
2016-Q1,CZ,PT17,55_64,X,UNE,995664,87168,347026,8.05,3.9,5.48,75.73,33.71,33.0,14.3,10.05,14.49,lfsi_emp_q,2024-07-03
2016-Q2,HU,EE601,45_54,F,EMP,887418,88195,317960,9.04,3.03,6.51,75.42,39.9,43.67,11.86,18.17,12.23,lfsa_egan_q,2025-06-12
2016-Q3,NL,AT83,35_44,M,INA,1656300,113629,133015,6.42,2.3,4.79,93.01,41.64,14.81,14.31,14.79,18.52,lfsi_part_q,2024-12-03
2016-Q4,SE,SE3,25_34,X,UNE,1228005,97991,412787,7.39,3.1,7.3,76.26,23.47,22.85,10.95,15.26,5.16,lfsi_unemp_q,2025-09-10
2017-Q1,DK,FI207,15_24,F,EMP,127602,38525,256159,23.19,9.08,35.94,39.34,26.57,35.9,33.11,7.39,8.26,lfsi_emp_q,2025-07-16
2017-Q2,IE,LT5,65_74,M,INA,186119,6710,800623,3.48,0.92,3.47,19.41,35.18,24.49,17.54,12.24,24.44,lfsa_egan_q,2025-10-26
2017-Q3,PL,CZ4,55_64,X,UNE,829517,69103,837509,7.69,1.96,7.96,51.76,38.44,24.19,9.89,9.4,3.98,lfsi_part_q,2026-01-06
2017-Q4,AT,MT109,45_54,F,EMP,144966,3579,53529,2.41,0.88,2.08,73.51,19.06,18.76,9.07,12.38,15.35,lfsi_unemp_q,2025-04-29
2018-Q1,EE,SK9,35_44,M,INA,2012875,100157,444189,4.74,0.68,4.86,82.63,20.75,10.05,8.46,15.25,11.83,lfsi_emp_q,2026-02-05
2018-Q2,IT,SE90,25_34,X,UNE,2260947,107776,666933,4.55,1.8,3.35,78.03,25.92,23.84,19.89,23.38,21.85,lfsa_egan_q,2024-03-27
2018-Q3,PT,SI88,15_24,F,EMP,563738,197041,1335609,25.9,6.6,40.14,36.29,24.43,33.03,34.79,20.23,6.66,lfsi_part_q,2025-08-15
2018-Q4,BE,GR828,65_74,M,INA,52889,898,315377,1.67,0.68,1.24,14.57,39.65,19.24,10.52,11.46,4.14,lfsi_unemp_q,2025-02-01
2019-Q1,FI,CY5,55_64,X,UNE,1254494,164938,646097,11.62,4.92,7.52,68.72,23.01,30.39,24.76,7.72,26.14,lfsi_emp_q,2025-06-27
2019-Q2,LV,SK4,45_54,F,EMP,1344654,96561,367539,6.7,1.71,6.96,79.68,37.02,38.97,7.09,6.22,21.16,lfsa_egan_q,2024-05-24
2019-Q3,RO,IE89,35_44,M,INA,1949969,66753,376729,3.31,0.83,3.06,84.26,33.82,23.26,8.29,7.05,2.44,lfsi_part_q,2025-05-23
2019-Q4,BG,NL970,25_34,X,UNE,1391727,51973,676270,3.6,1.03,2.29,68.1,25.11,24.15,16.1,20.22,19.7,lfsi_unemp_q,2024-05-17
2020-Q1,FR,SK45,15_24,F,EMP,752433,321550,972868,29.94,8.17,46.41,52.47,18.2,13.35,13.68,6.65,17.14,lfsi_emp_q,2024-01-22
2020-Q2,LT,NL8,65_74,M,INA,571808,27445,1546301,4.58,2.12,2.78,27.93,34.74,15.67,9.29,6.28,25.72,lfsa_egan_q,2025-02-01
2020-Q3,SK,FR22,55_64,X,UNE,135120,9362,47164,6.48,3.58,4.91,75.39,34.48,15.62,21.22,16.72,14.67,lfsi_part_q,2025-08-03
2020-Q4,HR,BG3,45_54,F,EMP,968007,73869,299883,7.09,1.25,6.39,77.65,24.09,38.55,4.55,19.0,38.89,lfsi_unemp_q,2024-06-26
2021-Q1,DE,BG96,35_44,M,INA,710226,100441,205971,12.39,5.43,11.89,79.74,21.91,26.41,11.31,9.67,36.18,lfsi_emp_q,2024-12-07
2021-Q2,LU,HU465,25_34,X,UNE,377113,51911,225075,12.1,5.81,9.23,65.59,19.8,9.74,11.6,13.36,17.15,lfsa_egan_q,2024-07-28
2021-Q3,SI,HR29,15_24,F,EMP,409255,141041,430624,25.63,10.27,39.73,56.1,26.94,36.17,8.21,20.49,16.2,lfsi_part_q,2024-06-22
2021-Q4,CY,BE7,65_74,M,INA,96759,5739,464729,5.6,2.58,4.71,18.07,20.18,8.08,8.21,18.81,2.89,lfsi_unemp_q,2025-04-24
2022-Q1,GR,BE87,55_64,X,UNE,247321,28676,153972,10.39,4.22,7.03,64.19,31.77,24.26,15.05,16.43,7.07,lfsi_emp_q,2024-02-21
2022-Q2,MT,HR81,45_54,F,EMP,292878,28189,43285,8.78,2.15,9.03,88.12,21.46,41.42,12.38,18.96,23.84,lfsa_egan_q,2025-05-19
2022-Q3,ES,AT816,35_44,M,INA,1451270,137421,339098,8.65,3.36,6.69,82.41,21.39,27.1,12.51,5.86,16.97,lfsi_part_q,2024-02-22
2022-Q4,CZ,MT937,25_34,X,UNE,1014210,47678,184020,4.49,1.49,4.1,85.23,37.82,9.7,17.11,19.0,5.28,lfsi_unemp_q,2024-03-03
2023-Q1,HU,AT431,15_24,F,EMP,579355,213412,593674,26.92,8.59,41.73,57.18,20.38,42.23,30.09,14.2,24.01,lfsi_emp_q,2024-11-30
2023-Q2,NL,GR848,65_74,M,INA,284285,12061,1095603,4.07,0.55,3.19,21.29,25.21,18.08,19.67,11.76,6.24,lfsa_egan_q,2024-07-01
2023-Q3,SE,SK69,55_64,X,UNE,854068,54998,832106,6.05,2.36,3.67,52.21,25.24,12.12,13.1,7.12,2.88,lfsi_part_q,2025-10-24
2023-Q4,DK,HU326,45_54,F,EMP,520370,13616,109991,2.55,0.97,1.8,82.92,29.87,14.55,8.04,11.53,4.58,lfsi_unemp_q,2025-08-02
2024-Q1,IE,SE619,35_44,M,INA,844745,34190,190329,3.89,1.33,4.03,82.2,36.84,13.2,13.15,23.67,8.98,lfsi_emp_q,2025-11-21
2024-Q2,PL,HR8,25_34,X,UNE,525896,24261,70297,4.41,0.51,3.87,88.67,24.93,7.53,21.63,10.95,18.42,lfsa_egan_q,2024-02-20
2024-Q3,AT,PL42,15_24,F,EMP,287165,50160,293189,14.87,6.64,23.05,53.5,20.01,22.42,29.82,11.55,6.7,lfsi_part_q,2025-07-31
2024-Q4,EE,BG365,65_74,M,INA,513725,9949,1800670,1.9,0.32,1.78,22.53,26.7,8.02,17.92,9.62,13.31,lfsi_unemp_q,2024-12-10
2025-Q1,IT,CZ5,55_64,X,UNE,235769,19696,81604,7.71,3.12,6.01,75.79,37.04,20.99,20.85,14.84,8.42,lfsi_emp_q,2024-12-03
2025-Q2,PT,LV533,45_54,F,EMP,39449,3839,7088,8.87,3.74,7.86,85.93,19.63,44.64,5.67,16.82,13.52,lfsa_egan_q,2025-08-27
2025-Q3,BE,IT885,35_44,M,INA,2174087,215544,337946,9.02,3.55,8.99,87.61,19.13,26.22,6.92,11.81,23.14,lfsi_part_q,2025-12-07
2025-Q4,FI,PT359,25_34,X,UNE,213504,8525,65983,3.84,0.43,3.03,77.09,38.04,14.28,16.34,9.74,16.61,lfsi_unemp_q,2026-01-15
2026-Q1,LV,HR19,15_24,F,EMP,405743,145238,462970,26.36,5.27,40.86,54.34,24.91,28.81,15.69,18.61,7.39,lfsi_emp_q,2025-06-19
2026-Q2,RO,CZ1,65_74,M,INA,288670,15994,1083962,5.25,1.48,4.76,21.94,20.5,23.91,24.07,6.11,3.03,lfsa_egan_q,2025-09-25
2026-Q3,BG,FR28,55_64,X,UNE,100131,6983,69671,6.52,1.12,4.09,60.59,40.09,30.64,8.49,9.85,24.02,lfsi_part_q,2024-06-14
2026-Q4,FR,LU3,45_54,F,EMP,2122300,66766,790471,3.05,0.46,2.12,73.47,24.2,36.71,12.03,10.32,2.9,lfsi_unemp_q,2024-02-05
2013-Q1,LT,CY864,35_44,M,INA,1026882,95638,234491,8.52,1.64,8.03,82.72,42.02,14.03,5.28,14.39,19.35,lfsi_emp_q,2025-05-21
2013-Q2,SK,AT662,25_34,X,UNE,117487,14372,36414,10.9,3.04,8.33,78.36,34.9,16.1,22.42,6.04,7.7,lfsa_egan_q,2024-03-19
2013-Q3,HR,EE73,15_24,F,EMP,110513,40584,248314,26.86,5.46,41.63,37.83,17.68,36.94,28.31,14.43,13.89,lfsi_part_q,2024-05-06
2013-Q4,DE,PL73,65_74,M,INA,325021,16638,1420381,4.87,2.35,4.39,19.39,29.43,8.22,19.21,17.56,9.3,lfsi_unemp_q,2024-07-06
2014-Q1,LU,LV61,55_64,X,UNE,21724,1789,18444,7.61,2.35,5.58,56.04,26.59,22.77,10.19,14.55,9.1,lfsi_emp_q,2025-08-19
2014-Q2,SI,LV729,45_54,F,EMP,704632,32816,248577,4.45,0.8,3.14,74.79,33.95,13.5,21.69,7.46,10.48,lfsa_egan_q,2025-08-16
2014-Q3,CY,SK36,35_44,M,INA,1574646,149293,336710,8.66,3.24,8.28,83.66,19.63,9.26,21.84,16.15,18.03,lfsi_part_q,2025-09-13
2014-Q4,GR,MT37,25_34,X,UNE,112463,15787,43597,12.31,1.52,12.76,74.63,33.45,13.52,15.39,19.7,11.12,lfsi_unemp_q,2026-01-02
2015-Q1,MT,ES67,15_24,F,EMP,498335,66862,686623,11.83,2.61,18.34,45.15,21.7,16.13,7.49,19.37,19.07,lfsi_emp_q,2024-07-09
2015-Q2,ES,FR4,65_74,M,INA,217200,5363,1100643,2.41,1.01,2.53,16.82,22.12,26.87,27.36,18.69,8.93,lfsa_egan_q,2024-06-30
2015-Q3,CZ,MT773,55_64,X,UNE,107445,8361,62439,7.22,2.91,6.94,64.97,22.72,33.16,6.78,10.16,22.84,lfsi_part_q,2025-10-22
2015-Q4,HU,BG1,45_54,F,EMP,1597627,96030,870935,5.67,2.98,4.54,66.04,38.96,26.99,25.03,17.14,4.88,lfsi_unemp_q,2024-11-26
2016-Q1,NL,DE7,35_44,M,INA,1333203,120354,136594,8.28,2.43,7.61,91.41,23.66,26.33,11.06,18.71,17.28,lfsi_emp_q,2025-08-24
2016-Q2,SE,IE8,25_34,X,UNE,1182142,155728,578849,11.64,2.09,7.64,69.8,38.58,17.36,12.86,16.65,11.55,lfsa_egan_q,2024-03-27
2016-Q3,DK,SE59,15_24,F,EMP,678857,271258,1231550,28.55,13.17,44.25,43.55,29.26,12.63,21.18,10.88,18.51,lfsi_part_q,2025-10-15
2016-Q4,IE,HR51,65_74,M,INA,214491,9918,1589732,4.42,1.99,3.19,12.37,29.5,26.79,6.85,20.86,22.41,lfsi_unemp_q,2025-12-11
2017-Q1,PL,PT53,55_64,X,UNE,802027,82236,540818,9.3,4.54,6.61,62.05,33.84,19.57,6.77,17.04,10.46,lfsi_emp_q,2024-06-23
2017-Q2,AT,PT125,45_54,F,EMP,1810679,143220,668080,7.33,1.87,7.32,74.52,24.92,27.34,10.68,15.92,15.02,lfsa_egan_q,2024-07-02
2017-Q3,EE,IE80,35_44,M,INA,1059775,87291,101237,7.61,2.98,6.39,91.89,21.31,23.82,8.34,16.82,20.26,lfsi_part_q,2024-01-29
2017-Q4,IT,BG9,25_34,X,UNE,1109125,135824,365176,10.91,1.97,7.23,77.32,19.36,27.21,19.89,10.79,19.25,lfsi_unemp_q,2024-08-20
2018-Q1,PT,HR844,15_24,F,EMP,524341,70015,587736,11.78,4.49,18.26,50.28,29.18,21.88,9.87,13.37,2.34,lfsi_emp_q,2025-11-20
2018-Q2,BE,DK95,65_74,M,INA,347540,12567,1093697,3.49,1.58,2.76,24.77,29.88,35.14,19.23,14.11,14.33,lfsa_egan_q,2024-11-20
2018-Q3,FI,EE6,55_64,X,UNE,454698,23227,334320,4.86,1.16,4.56,58.84,18.1,31.74,11.26,20.16,26.59,lfsi_part_q,2025-04-03
2018-Q4,LV,BE6,45_54,F,EMP,781585,28851,295508,3.56,0.57,3.54,73.28,27.19,33.08,8.36,6.2,19.95,lfsi_unemp_q,2024-10-26
2019-Q1,RO,NL89,35_44,M,INA,1861685,88335,330171,4.53,0.88,3.6,85.52,19.18,18.83,16.86,18.01,12.26,lfsi_emp_q,2025-12-15
