health_dispar_analysis_year,health_dispar_disparity_metric_code,health_dispar_group_a_definition,health_dispar_group_b_definition,health_dispar_rate_group_a,health_dispar_rate_group_b,health_dispar_absolute_gap,health_dispar_relative_gap_ratio,health_dispar_concentration_index,health_dispar_segregation_index,health_dispar_access_to_care_index,health_dispar_insurance_coverage_gap_pct,health_dispar_preventable_hospitalization_gap,health_dispar_environmental_exposure_gap,health_dispar_food_insecurity_gap_pct,health_dispar_transport_barrier_gap_pct,health_dispar_language_access_gap_pct,health_dispar_digital_access_gap_pct,health_dispar_policy_context_code,health_dispar_intervention_priority_score
2025,SCREEN_RATE,Women_vs_Men,Disability_vs_NoDisability,93.17,88.68,4.49,1.051,-0.026,79.46,79.7,-5.4,153.38,16.05,-5.43,32.84,19.78,-5.88,Mixed,57.95
2018,IMR,Disability_vs_NoDisability,Women_vs_Men,34.061,74.725,-40.664,0.456,0.24,84.33,29.37,-8.49,193.73,34.89,-9.55,-12.44,-32.46,-19.44,NoPolicy,62.34
2019,MORT_RATE,MinorityLanguage_vs_Others,Women_vs_Men,10.174,33.302,-23.128,0.306,-0.977,86.69,82.59,2.83,-372.91,6.53,14.35,-21.88,-9.72,20.33,Pilot,31.2
2020,HOSP_RATE,Disability_vs_NoDisability,SCST_vs_Others,53.836,8.271,45.565,6.509,-0.147,39.7,34.74,14.37,369.3,-35.2,6.81,29.51,29.77,-7.68,Policy_B,9.56
2021,IMR,Women_vs_Men,Lowest_Quintile_vs_Highest_Quintile,37.227,80.987,-43.76,0.46,0.052,3.0,41.35,13.17,-32.2,-24.4,-36.33,26.44,-6.79,34.39,Pilot,24.44
2025,HOSP_RATE,Disability_vs_NoDisability,Rural_vs_Urban,38.406,99.897,-61.491,0.384,-0.111,63.15,98.64,19.46,-328.97,48.83,-32.15,0.84,10.98,-39.39,Policy_C,14.8
2023,SCREEN_RATE,Women_vs_Men,Lowest_Quintile_vs_Highest_Quintile,20.092,24.208,-4.116,0.83,-0.034,56.98,70.06,-25.45,338.72,12.55,28.93,-5.1,-21.22,-18.51,Policy_A,45.31
2015,ACCESS_INDEX,MinorityLanguage_vs_Others,MinorityLanguage_vs_Others,51.68,0.832,50.848,62.115,0.985,26.44,49.78,10.29,376.02,-14.46,5.43,15.57,1.1,28.8,Mixed,72.9
2021,SCREEN_RATE,MinorityLanguage_vs_Others,Women_vs_Men,47.774,17.051,30.723,2.802,-0.24,3.51,88.08,-3.03,224.7,36.46,-0.34,18.43,-6.53,-15.37,NoPolicy,12.04
2021,HOSP_RATE,Disability_vs_NoDisability,Rural_vs_Urban,3.218,71.624,-68.406,0.045,0.471,61.1,86.5,-24.69,452.83,31.72,-11.65,20.31,29.17,32.13,NoPolicy,95.17
2018,MMR,Lowest_Quintile_vs_Highest_Quintile,Lowest_Quintile_vs_Highest_Quintile,66.725,56.01,10.715,1.191,0.947,77.21,39.98,13.0,387.82,-20.09,28.34,-2.49,4.2,-31.91,Policy_C,48.91
2015,HOSP_RATE,Rural_vs_Urban,Rural_vs_Urban,48.672,15.494,33.178,3.141,-0.055,8.5,82.6,-14.6,294.61,-2.03,-13.96,30.8,0.96,24.17,Pilot,84.8
2016,ACCESS_INDEX,Lowest_Quintile_vs_Highest_Quintile,Rural_vs_Urban,48.812,50.141,-1.329,0.973,-0.751,34.18,77.05,-15.42,-335.02,-31.62,15.1,-34.08,24.64,6.57,Pilot,2.19
2022,MMR,Lowest_Quintile_vs_Highest_Quintile,Women_vs_Men,70.63,85.527,-14.897,0.826,-0.843,23.01,41.73,16.03,232.73,-29.05,35.97,14.25,19.89,20.55,Mixed,18.22
2023,MORT_RATE,Rural_vs_Urban,Lowest_Quintile_vs_Highest_Quintile,81.478,74.773,6.705,1.09,-0.108,99.11,94.44,-10.18,-442.67,-36.55,23.93,12.82,8.5,-38.6,Pilot,2.07
2024,VAX_COV,Women_vs_Men,MinorityLanguage_vs_Others,95.757,4.376,91.381,21.882,-0.578,99.9,0.54,7.68,158.69,5.88,-34.74,-16.05,-32.66,16.18,Policy_B,22.24
2015,MORT_RATE,SCST_vs_Others,Lowest_Quintile_vs_Highest_Quintile,30.081,3.599,26.482,8.358,0.145,81.48,59.3,28.35,466.52,-18.57,-19.13,0.8,7.25,18.22,Mixed,80.56
2015,IMR,Rural_vs_Urban,SCST_vs_Others,72.202,4.014,68.188,17.988,0.498,95.22,94.61,1.57,-406.12,-16.43,1.34,2.35,11.67,17.83,Mixed,66.17
2016,NCD_PREV,Disability_vs_NoDisability,Disability_vs_NoDisability,32.536,30.553,1.983,1.065,-0.633,99.8,32.63,1.9,-489.97,-2.41,-17.23,31.73,-20.14,-0.75,Policy_C,44.88
2024,IMR,MinorityLanguage_vs_Others,SCST_vs_Others,23.717,71.382,-47.665,0.332,0.054,68.4,41.95,-22.55,41.8,23.83,0.51,33.07,5.0,-38.86,Pilot,38.36
2017,IMR,SCST_vs_Others,Women_vs_Men,8.123,55.911,-47.788,0.145,-0.131,55.91,84.39,-4.55,-126.65,-46.8,-32.37,20.93,20.59,31.47,Policy_B,86.92
2021,HOSP_RATE,SCST_vs_Others,MinorityLanguage_vs_Others,98.658,12.903,85.755,7.646,0.885,43.19,45.21,13.27,-199.67,29.01,11.49,25.88,18.07,23.9,Policy_A,32.7
2019,VAX_COV,SCST_vs_Others,SCST_vs_Others,79.259,87.295,-8.036,0.908,0.134,80.03,65.68,-6.94,154.65,29.98,-34.6,28.99,-18.21,35.72,Policy_B,84.66
2018,ACCESS_INDEX,Lowest_Quintile_vs_Highest_Quintile,Rural_vs_Urban,48.668,65.72,-17.052,0.741,-0.464,60.3,15.3,19.56,-382.84,45.29,-3.67,34.9,1.4,5.72,NoPolicy,21.17
2016,MMR,Women_vs_Men,Women_vs_Men,29.646,68.196,-38.55,0.435,0.506,11.12,51.13,14.53,494.97,-37.62,11.61,-10.05,2.34,-12.29,NoPolicy,49.68
2020,SCREEN_RATE,MinorityLanguage_vs_Others,Women_vs_Men,41.426,66.286,-24.86,0.625,0.157,86.23,45.38,-8.47,34.73,-9.6,29.12,6.33,18.77,34.85,Pilot,46.32
2016,IMR,Lowest_Quintile_vs_Highest_Quintile,Rural_vs_Urban,8.179,56.08,-47.901,0.146,-0.594,94.78,87.2,-8.24,-383.25,2.77,-26.41,-1.12,15.03,26.93,Policy_A,86.38
2021,MORT_RATE,MinorityLanguage_vs_Others,Rural_vs_Urban,93.34,59.709,33.631,1.563,0.392,17.04,46.84,26.17,-224.01,-48.93,-38.56,33.81,-2.2,13.3,Pilot,41.35
2024,VAX_COV,Disability_vs_NoDisability,Disability_vs_NoDisability,3.801,77.526,-73.725,0.049,0.985,31.23,9.84,-16.09,-229.81,-0.17,9.96,-15.13,-3.05,18.02,Pilot,57.19
2023,MMR,Disability_vs_NoDisability,Rural_vs_Urban,26.158,73.325,-47.167,0.357,-0.01,57.86,60.06,19.22,-54.28,-10.01,23.12,11.47,23.6,-17.65,Policy_A,95.32
2020,IMR,Disability_vs_NoDisability,MinorityLanguage_vs_Others,79.57,83.377,-3.807,0.954,0.265,55.21,75.67,-29.99,317.45,-34.52,-36.15,-26.81,15.62,29.68,Policy_C,57.98
2019,ACCESS_INDEX,Disability_vs_NoDisability,Women_vs_Men,95.937,73.066,22.871,1.313,0.044,73.93,78.1,3.48,-446.21,34.35,-5.66,24.84,21.69,-10.54,Policy_C,75.66
2022,SCREEN_RATE,Rural_vs_Urban,Women_vs_Men,9.43,39.708,-30.278,0.237,-0.606,45.75,89.82,0.76,214.2,48.51,17.87,-4.01,-12.32,-19.18,Policy_A,76.35
2015,NCD_PREV,Disability_vs_NoDisability,MinorityLanguage_vs_Others,34.012,63.794,-29.782,0.533,-0.476,36.44,52.45,-22.62,98.09,-35.43,27.1,-22.0,-13.19,-0.73,Policy_C,46.63
2025,VAX_COV,MinorityLanguage_vs_Others,MinorityLanguage_vs_Others,26.181,59.848,-33.667,0.437,0.015,55.58,12.71,-17.12,263.72,49.35,-7.51,8.75,24.37,9.08,Policy_A,21.77
2019,MMR,MinorityLanguage_vs_Others,Rural_vs_Urban,28.067,68.628,-40.561,0.409,0.378,0.24,2.97,-12.22,-313.43,-36.45,-24.95,-7.2,29.45,3.94,Policy_B,81.33
2018,ACCESS_INDEX,SCST_vs_Others,Women_vs_Men,43.299,51.617,-8.318,0.839,0.547,63.23,32.87,-29.87,-258.22,-10.64,18.35,33.73,5.85,-7.84,Pilot,12.86
2019,ACCESS_INDEX,Disability_vs_NoDisability,SCST_vs_Others,10.582,50.879,-40.297,0.208,0.132,62.41,9.39,16.25,-339.66,-41.96,0.29,-34.62,27.86,-5.69,NoPolicy,7.6
2015,NCD_PREV,Lowest_Quintile_vs_Highest_Quintile,SCST_vs_Others,95.802,91.297,4.505,1.049,0.817,46.53,37.79,-9.9,134.62,-47.42,-19.66,-20.18,-34.73,16.89,NoPolicy,34.82
2015,NCD_PREV,Lowest_Quintile_vs_Highest_Quintile,MinorityLanguage_vs_Others,96.103,40.928,55.175,2.348,-0.339,12.24,17.05,-4.8,-185.46,-30.38,37.99,2.26,21.98,-25.47,Pilot,28.41
2022,HOSP_RATE,Disability_vs_NoDisability,Women_vs_Men,13.834,12.138,1.696,1.14,0.968,11.2,29.65,0.16,156.52,-31.23,-38.5,-9.99,21.76,-9.71,Pilot,14.1
2023,SCREEN_RATE,Lowest_Quintile_vs_Highest_Quintile,SCST_vs_Others,58.282,18.269,40.013,3.19,-0.34,5.25,71.91,11.86,-87.17,11.68,21.84,20.28,-8.9,-28.54,Policy_B,32.13
2019,ACCESS_INDEX,Disability_vs_NoDisability,Women_vs_Men,59.705,52.38,7.325,1.14,0.784,57.34,6.48,24.86,369.24,46.11,22.73,-34.12,-3.14,0.28,Mixed,12.85
2024,MMR,Rural_vs_Urban,Lowest_Quintile_vs_Highest_Quintile,86.458,58.274,28.184,1.484,0.696,67.37,83.14,-2.48,-124.77,-11.32,-28.43,-14.62,25.7,-24.87,Policy_B,15.64
2022,IMR,SCST_vs_Others,Lowest_Quintile_vs_Highest_Quintile,53.563,43.02,10.543,1.245,-0.048,14.03,37.19,-15.3,-232.47,-0.73,-23.28,13.12,-5.01,8.08,Pilot,41.72
2019,MORT_RATE,Women_vs_Men,Rural_vs_Urban,20.378,51.585,-31.207,0.395,-0.495,83.35,89.31,5.11,-436.59,-35.73,-30.34,32.21,21.15,-39.09,NoPolicy,6.4
2025,IMR,Rural_vs_Urban,Women_vs_Men,4.91,51.995,-47.085,0.094,-0.005,52.96,53.6,-19.91,-203.29,5.9,-7.46,3.03,-9.42,11.06,Policy_A,14.25
2023,HOSP_RATE,Lowest_Quintile_vs_Highest_Quintile,Women_vs_Men,7.096,7.883,-0.787,0.9,0.931,77.03,84.73,-12.74,-472.16,42.58,36.45,31.58,22.7,-27.82,Policy_C,90.88
2023,NCD_PREV,Rural_vs_Urban,MinorityLanguage_vs_Others,18.904,2.457,16.447,7.694,0.186,85.12,79.95,29.89,-429.08,41.07,-37.91,-3.35,-27.8,24.68,Pilot,70.75
2025,VAX_COV,Lowest_Quintile_vs_Highest_Quintile,Lowest_Quintile_vs_Highest_Quintile,91.905,28.178,63.727,3.262,-0.44,75.1,22.02,-10.93,250.77,-1.98,-10.68,-23.49,-19.06,-10.04,Mixed,62.74
2017,ACCESS_INDEX,Disability_vs_NoDisability,Rural_vs_Urban,29.493,90.961,-61.468,0.324,0.944,71.95,17.32,19.53,57.52,32.75,10.57,-14.98,10.52,19.04,Pilot,20.12
2015,NCD_PREV,SCST_vs_Others,Rural_vs_Urban,17.23,10.044,7.186,1.715,0.985,0.15,47.27,14.35,261.65,-2.38,30.59,30.04,19.32,-9.85,Policy_B,71.55
2023,HOSP_RATE,Rural_vs_Urban,Disability_vs_NoDisability,98.959,94.873,4.086,1.043,0.62,67.19,20.09,8.44,198.99,30.71,-20.98,18.01,-12.07,28.82,Policy_A,80.66
2018,VAX_COV,Lowest_Quintile_vs_Highest_Quintile,Lowest_Quintile_vs_Highest_Quintile,81.735,55.983,25.752,1.46,0.9,88.07,62.24,3.81,-237.23,-19.43,-3.08,-3.84,18.07,0.46,Policy_B,1.49
2019,HOSP_RATE,Lowest_Quintile_vs_Highest_Quintile,Rural_vs_Urban,99.747,1.339,98.408,74.494,-0.8,23.93,11.81,26.22,166.42,7.85,-19.55,29.19,27.86,-12.67,Pilot,35.1
2021,NCD_PREV,Women_vs_Men,MinorityLanguage_vs_Others,91.771,21.293,70.478,4.31,0.626,67.41,35.28,-21.97,-337.8,-38.93,15.04,-7.57,25.96,-24.03,Policy_B,37.24
2015,ACCESS_INDEX,Lowest_Quintile_vs_Highest_Quintile,Lowest_Quintile_vs_Highest_Quintile,95.353,50.316,45.037,1.895,0.397,64.16,40.12,-6.44,300.32,-3.34,-13.24,-4.35,26.93,12.12,Pilot,90.3
2016,SCREEN_RATE,Rural_vs_Urban,Rural_vs_Urban,59.219,17.34,41.879,3.415,-0.456,61.87,62.56,-9.33,25.01,46.51,-1.56,-16.85,-14.2,18.62,Policy_A,44.55
2025,HOSP_RATE,MinorityLanguage_vs_Others,SCST_vs_Others,17.882,2.511,15.371,7.121,-0.968,24.19,63.62,9.01,123.52,-40.08,-6.14,16.8,-16.03,16.85,Pilot,90.97
2023,SCREEN_RATE,Disability_vs_NoDisability,Women_vs_Men,25.787,86.671,-60.884,0.298,0.513,5.64,85.78,-26.85,201.85,9.65,11.21,23.01,9.24,9.49,Mixed,78.71
2022,IMR,Rural_vs_Urban,SCST_vs_Others,53.861,52.914,0.947,1.018,0.956,12.63,53.73,-27.79,219.39,-43.27,-9.49,-8.02,34.98,-31.16,Policy_C,14.93
2022,ACCESS_INDEX,Rural_vs_Urban,Women_vs_Men,42.021,61.463,-19.442,0.684,0.401,56.36,51.66,-17.58,6.08,-33.8,35.45,-16.05,7.01,33.96,NoPolicy,83.05
2020,ACCESS_INDEX,Rural_vs_Urban,Rural_vs_Urban,2.138,13.754,-11.616,0.155,-0.913,71.47,1.33,15.95,187.24,-34.88,-4.45,-19.08,-26.34,5.14,Pilot,6.98
2025,MORT_RATE,Women_vs_Men,Rural_vs_Urban,63.663,94.852,-31.189,0.671,-0.352,52.33,48.67,13.07,-21.97,39.2,-24.71,-29.38,-25.35,-10.38,Policy_B,46.54
2025,HOSP_RATE,MinorityLanguage_vs_Others,Rural_vs_Urban,57.749,32.991,24.758,1.75,-0.723,77.32,95.63,10.08,231.38,39.16,-3.23,-5.28,-2.32,-10.26,NoPolicy,11.43
2017,VAX_COV,Rural_vs_Urban,MinorityLanguage_vs_Others,74.433,66.546,7.887,1.119,-0.243,78.39,14.89,15.68,53.65,-29.67,-39.31,-6.41,-15.48,14.22,Policy_A,23.95
2025,MORT_RATE,Women_vs_Men,Women_vs_Men,92.188,65.819,26.369,1.401,0.763,28.97,89.99,7.51,-438.55,-7.11,-36.04,-18.24,-14.89,29.85,Mixed,69.43
2020,SCREEN_RATE,Disability_vs_NoDisability,Rural_vs_Urban,1.842,38.437,-36.595,0.048,0.607,29.64,31.14,-14.3,454.72,-31.39,31.94,34.19,24.96,3.09,Pilot,23.1
2016,MMR,Disability_vs_NoDisability,Lowest_Quintile_vs_Highest_Quintile,78.855,35.662,43.193,2.211,-0.075,97.31,69.54,-27.25,222.62,-8.19,-34.28,5.23,-13.92,2.32,Policy_C,91.08
2015,MORT_RATE,Rural_vs_Urban,Women_vs_Men,24.914,33.483,-8.569,0.744,0.197,16.71,58.47,12.54,-265.22,-49.7,4.33,10.04,-0.48,0.6,Pilot,58.42
2017,VAX_COV,Lowest_Quintile_vs_Highest_Quintile,Lowest_Quintile_vs_Highest_Quintile,14.075,8.168,5.907,1.723,0.261,42.39,2.9,-23.71,-116.84,-28.13,37.44,14.31,14.48,-23.74,Pilot,71.41
2018,HOSP_RATE,Rural_vs_Urban,Lowest_Quintile_vs_Highest_Quintile,96.984,37.019,59.965,2.62,0.021,52.08,48.06,15.26,-355.02,-3.75,18.21,33.96,11.43,-17.43,Policy_B,2.64
2019,HOSP_RATE,Disability_vs_NoDisability,SCST_vs_Others,80.961,40.261,40.7,2.011,-0.763,23.52,83.98,-13.39,-89.5,-33.96,-30.33,21.14,12.48,39.01,Pilot,54.76
2022,VAX_COV,Disability_vs_NoDisability,Lowest_Quintile_vs_Highest_Quintile,39.914,57.597,-17.683,0.693,0.467,73.6,74.88,7.99,-30.15,-34.79,16.13,16.51,17.51,-17.06,NoPolicy,86.21
2025,NCD_PREV,SCST_vs_Others,Disability_vs_NoDisability,10.048,61.546,-51.498,0.163,-0.162,83.56,20.27,28.53,293.0,-19.99,5.17,15.41,-31.74,-27.31,Policy_A,78.76
2019,MORT_RATE,Disability_vs_NoDisability,Lowest_Quintile_vs_Highest_Quintile,77.644,4.404,73.24,17.63,-0.142,45.3,7.52,9.65,-218.36,-2.66,26.47,14.69,-23.85,-5.34,Pilot,37.65
2023,ACCESS_INDEX,MinorityLanguage_vs_Others,Disability_vs_NoDisability,6.693,31.678,-24.985,0.211,0.317,14.97,79.47,-8.1,-276.55,38.72,17.72,17.09,-12.09,-27.97,Mixed,54.17
2022,HOSP_RATE,Women_vs_Men,Rural_vs_Urban,96.626,39.876,56.75,2.423,-0.863,29.54,48.93,-3.28,-118.44,49.3,1.68,-28.08,28.79,-9.04,Policy_A,18.2
2019,MMR,SCST_vs_Others,Women_vs_Men,16.825,5.506,11.319,3.056,-0.84,37.34,99.44,-11.4,102.81,3.83,16.56,-3.87,27.5,-6.75,Policy_B,95.79
2017,IMR,Women_vs_Men,Rural_vs_Urban,11.279,24.458,-13.179,0.461,-0.166,23.66,21.12,16.33,210.02,44.55,-31.04,19.36,-14.21,-26.79,NoPolicy,67.62
2018,VAX_COV,SCST_vs_Others,Women_vs_Men,56.289,99.636,-43.347,0.565,0.365,95.05,77.42,-9.4,-476.06,6.13,15.07,34.21,34.25,24.12,NoPolicy,33.19
2017,NCD_PREV,Rural_vs_Urban,MinorityLanguage_vs_Others,54.019,60.298,-6.279,0.896,0.568,55.49,71.74,23.71,186.89,-7.36,12.04,-28.35,-4.47,29.1,NoPolicy,46.89
2024,SCREEN_RATE,SCST_vs_Others,Lowest_Quintile_vs_Highest_Quintile,27.099,20.641,6.458,1.313,0.306,20.04,95.39,-13.19,113.05,-26.69,-9.73,9.71,-26.28,2.95,Mixed,54.57
2025,ACCESS_INDEX,Women_vs_Men,Women_vs_Men,61.08,64.594,-3.514,0.946,-0.981,88.17,2.14,17.82,386.08,31.27,20.73,-19.68,34.82,-23.04,Policy_C,81.96
2023,HOSP_RATE,Lowest_Quintile_vs_Highest_Quintile,Rural_vs_Urban,91.267,77.578,13.689,1.176,0.719,27.84,43.03,-9.91,-141.95,-21.98,-34.07,1.23,-20.3,6.8,Policy_B,4.63
2022,MORT_RATE,Disability_vs_NoDisability,MinorityLanguage_vs_Others,28.328,5.822,22.506,4.866,-0.525,5.28,4.6,19.78,-203.89,0.81,18.74,24.79,12.07,0.81,Pilot,44.63
2019,IMR,MinorityLanguage_vs_Others,Disability_vs_NoDisability,89.679,81.869,7.81,1.095,-0.862,49.65,88.2,-24.93,-337.13,-10.81,-37.52,-31.04,-30.32,-39.67,NoPolicy,17.03
2024,NCD_PREV,SCST_vs_Others,Rural_vs_Urban,97.342,66.467,30.875,1.465,-0.449,57.25,99.97,0.49,-37.56,6.58,-18.71,28.59,-22.98,18.19,Mixed,2.0
2016,IMR,Women_vs_Men,Rural_vs_Urban,55.48,85.57,-30.09,0.648,-0.116,89.23,99.34,10.48,246.84,31.78,-32.98,29.04,23.59,0.74,Pilot,11.9
2016,IMR,Lowest_Quintile_vs_Highest_Quintile,Disability_vs_NoDisability,10.995,9.664,1.331,1.138,-0.612,2.9,39.84,-6.18,-264.04,-39.14,-9.32,-20.21,26.16,-4.31,NoPolicy,75.34
2025,MMR,SCST_vs_Others,Women_vs_Men,41.154,14.743,26.411,2.791,-0.318,85.76,47.0,27.0,354.57,-19.04,30.29,-19.14,-34.93,30.95,NoPolicy,61.07
2018,HOSP_RATE,Rural_vs_Urban,Lowest_Quintile_vs_Highest_Quintile,12.565,86.798,-74.233,0.145,-0.337,68.69,87.52,6.56,-470.79,-47.71,22.05,5.27,1.68,32.33,Policy_C,47.19
2021,VAX_COV,Lowest_Quintile_vs_Highest_Quintile,Rural_vs_Urban,96.179,14.627,81.552,6.575,0.778,67.43,40.14,-14.92,-410.34,37.14,-27.04,-16.37,-32.35,3.33,Pilot,4.8
2015,MMR,Lowest_Quintile_vs_Highest_Quintile,SCST_vs_Others,24.708,78.155,-53.447,0.316,0.843,77.32,63.48,5.45,-109.16,30.27,12.62,-33.68,-19.36,32.25,Policy_C,77.56
2019,SCREEN_RATE,Rural_vs_Urban,MinorityLanguage_vs_Others,87.976,12.564,75.412,7.002,-0.993,95.81,19.94,1.88,256.84,3.3,4.41,-13.74,11.67,-26.87,Policy_A,43.6
2023,SCREEN_RATE,Rural_vs_Urban,Rural_vs_Urban,82.249,18.192,64.057,4.521,-0.5,36.03,99.82,2.85,139.36,-33.93,39.15,21.37,-9.56,16.16,Mixed,11.75
2019,SCREEN_RATE,Rural_vs_Urban,MinorityLanguage_vs_Others,90.831,52.266,38.565,1.738,-0.982,17.13,69.94,-23.05,441.82,42.53,-29.86,-26.76,-4.97,38.39,NoPolicy,37.45
2025,MMR,Women_vs_Men,Women_vs_Men,78.536,41.028,37.508,1.914,-0.193,12.72,39.01,-6.32,-181.31,13.39,6.78,-16.61,-6.32,-0.41,Policy_C,76.9
2020,ACCESS_INDEX,Lowest_Quintile_vs_Highest_Quintile,SCST_vs_Others,75.063,65.685,9.378,1.143,0.556,13.82,54.11,19.9,495.85,21.68,-17.9,-11.25,-27.99,-18.91,Mixed,64.74
2021,NCD_PREV,MinorityLanguage_vs_Others,MinorityLanguage_vs_Others,21.508,16.581,4.927,1.297,-0.404,92.94,73.15,26.24,-394.38,-11.29,6.71,5.27,17.95,-4.0,Policy_A,63.73
2020,NCD_PREV,Disability_vs_NoDisability,MinorityLanguage_vs_Others,96.872,70.716,26.156,1.37,-0.493,5.47,32.35,-3.75,-416.01,5.03,-13.07,-18.68,-1.28,-25.81,Mixed,44.23
2025,HOSP_RATE,MinorityLanguage_vs_Others,MinorityLanguage_vs_Others,72.731,72.888,-0.157,0.998,-0.347,95.84,49.9,-14.6,-419.11,48.77,18.87,29.15,-28.94,10.25,NoPolicy,41.31
2024,MMR,SCST_vs_Others,SCST_vs_Others,59.918,87.482,-27.564,0.685,0.712,84.56,53.27,-9.41,488.21,30.99,12.11,-34.49,-24.0,23.43,Policy_B,89.92
2024,SCREEN_RATE,Lowest_Quintile_vs_Highest_Quintile,Lowest_Quintile_vs_Highest_Quintile,69.742,10.881,58.861,6.41,-0.444,36.78,79.94,-16.95,151.63,16.47,32.01,-9.24,-30.91,-35.59,Policy_C,20.2
2019,NCD_PREV,SCST_vs_Others,Lowest_Quintile_vs_Highest_Quintile,5.237,88.503,-83.266,0.059,0.963,34.12,25.83,18.1,447.42,-30.25,27.71,31.21,22.66,-11.96,NoPolicy,52.7
2016,HOSP_RATE,Rural_vs_Urban,MinorityLanguage_vs_Others,23.383,27.34,-3.957,0.855,0.232,37.26,81.37,-10.49,146.21,-49.03,38.09,-21.44,-25.19,37.38,Policy_C,85.07
2023,HOSP_RATE,Lowest_Quintile_vs_Highest_Quintile,SCST_vs_Others,5.714,41.887,-36.173,0.136,-0.255,15.64,42.56,27.2,261.06,12.71,-12.38,0.5,-20.93,14.14,Mixed,17.48
2022,NCD_PREV,SCST_vs_Others,Lowest_Quintile_vs_Highest_Quintile,37.087,35.793,1.294,1.036,0.886,10.05,88.28,27.2,479.75,42.43,4.26,-23.96,22.8,-27.49,Policy_C,93.97
2020,ACCESS_INDEX,SCST_vs_Others,Disability_vs_NoDisability,92.331,36.831,55.5,2.507,-0.08,84.71,26.89,24.21,-306.92,32.75,28.03,22.95,-7.8,19.86,Policy_A,91.9
2015,NCD_PREV,SCST_vs_Others,Lowest_Quintile_vs_Highest_Quintile,94.642,26.785,67.857,3.533,-0.955,20.89,4.36,-14.89,-30.16,5.25,7.38,22.85,30.03,-3.01,Policy_C,31.25
2020,MORT_RATE,Rural_vs_Urban,Women_vs_Men,60.566,2.16,58.406,28.04,-0.331,2.47,98.35,23.27,-158.35,1.01,-13.91,1.15,5.05,35.84,Policy_C,89.23
2020,NCD_PREV,Disability_vs_NoDisability,MinorityLanguage_vs_Others,2.483,21.222,-18.739,0.117,0.389,0.59,33.11,-23.08,425.03,-44.83,-38.5,-22.23,27.86,-20.19,Policy_B,73.0
2021,IMR,SCST_vs_Others,Lowest_Quintile_vs_Highest_Quintile,7.063,49.631,-42.568,0.142,0.807,79.51,21.79,-21.06,12.78,17.77,-25.7,16.05,13.16,-39.05,Policy_C,89.52
2018,MMR,Women_vs_Men,Disability_vs_NoDisability,43.515,1.539,41.976,28.275,-0.116,81.06,6.05,-0.8,-22.96,34.35,24.34,19.32,30.98,-11.95,Mixed,1.6
2016,HOSP_RATE,Rural_vs_Urban,Rural_vs_Urban,35.966,55.348,-19.382,0.65,0.427,36.61,71.12,23.11,262.45,35.13,-25.27,-18.59,-4.25,-5.05,Policy_B,90.03
2024,ACCESS_INDEX,Rural_vs_Urban,SCST_vs_Others,14.067,86.151,-72.084,0.163,-0.629,66.18,61.69,8.23,-82.5,2.66,-23.09,17.76,-16.1,9.49,Policy_A,65.41
2017,MMR,Lowest_Quintile_vs_Highest_Quintile,Rural_vs_Urban,96.595,82.356,14.239,1.173,-0.415,27.24,51.72,16.19,-343.92,-35.29,36.92,23.1,22.88,-4.98,Policy_C,88.68
2022,VAX_COV,MinorityLanguage_vs_Others,Lowest_Quintile_vs_Highest_Quintile,62.646,15.511,47.135,4.039,-0.279,95.87,88.68,2.62,460.7,48.35,12.1,-2.43,-21.87,12.71,Policy_A,22.08
2017,IMR,Rural_vs_Urban,Women_vs_Men,59.039,26.091,32.948,2.263,0.759,81.28,42.12,17.89,309.08,11.72,5.44,20.58,31.7,-22.17,NoPolicy,13.46
2025,MMR,Disability_vs_NoDisability,MinorityLanguage_vs_Others,31.551,27.83,3.721,1.134,-0.004,69.76,28.44,-14.86,-253.29,-23.94,-20.05,-21.12,27.06,15.07,Policy_B,80.19
2024,MMR,Women_vs_Men,Women_vs_Men,24.284,93.748,-69.464,0.259,0.167,2.84,71.53,21.98,-11.14,25.48,4.19,4.37,-13.55,17.92,Policy_B,75.29
2018,MORT_RATE,MinorityLanguage_vs_Others,Rural_vs_Urban,72.55,6.64,65.91,10.926,-0.314,68.11,79.55,11.03,-489.4,10.27,-39.3,6.55,19.15,15.75,Policy_A,17.27
2021,VAX_COV,Women_vs_Men,Women_vs_Men,22.192,92.785,-70.593,0.239,-0.103,76.25,16.43,22.39,26.18,24.43,32.9,-2.42,33.91,-14.8,Mixed,4.35
2024,NCD_PREV,Rural_vs_Urban,MinorityLanguage_vs_Others,4.231,85.539,-81.308,0.049,-0.74,76.29,80.35,24.05,19.29,20.17,6.41,-22.31,1.49,-38.78,Policy_B,93.75
2015,ACCESS_INDEX,Lowest_Quintile_vs_Highest_Quintile,Lowest_Quintile_vs_Highest_Quintile,46.91,77.753,-30.843,0.603,0.574,49.68,29.04,-28.5,89.1,10.69,-22.32,0.35,20.83,-22.97,Mixed,52.13
2017,IMR,Disability_vs_NoDisability,Women_vs_Men,41.541,39.645,1.896,1.048,0.711,95.29,45.73,7.66,258.83,22.57,-25.35,34.02,-11.2,-11.35,Mixed,9.36
2025,NCD_PREV,Lowest_Quintile_vs_Highest_Quintile,Lowest_Quintile_vs_Highest_Quintile,58.149,15.08,43.069,3.856,0.506,40.14,38.66,11.8,430.03,11.4,-2.66,-0.36,-1.06,-39.09,Pilot,26.26
