tech_adopt_survey_year,tech_adopt_community_digital_id,tech_adopt_households_with_internet_pct,tech_adopt_households_with_computer_pct,tech_adopt_smartphone_only_households_pct,tech_adopt_digital_literacy_score,tech_adopt_affordability_barrier_rate,tech_adopt_language_barrier_rate,tech_adopt_disability_access_barrier_rate,tech_adopt_public_wifi_access_points,tech_adopt_library_device_loan_count,tech_adopt_digital_navigator_program_flag,tech_adopt_training_sessions_completed,tech_adopt_telehealth_use_rate,tech_adopt_online_learning_use_rate,tech_adopt_remote_work_enablement_rate,tech_adopt_banking_online_adoption_rate,tech_adopt_cyber_safety_incident_rate,tech_adopt_privacy_concern_score,tech_adopt_equity_gap_index
2021,LGD609475044,36.96,30.21,79.75,98.8,49.95,27.02,10.35,187,2570,1,3522,27.31,75.55,53.7,53.06,14.19,17.0,0.328
2020,LGD898436854,55.1,47.88,17.69,82.1,15.79,12.47,7.56,1007,694,0,3908,36.15,78.53,5.93,66.48,4.27,9.6,0.308
2021,LGD322946965,78.26,11.01,69.71,6.2,6.5,7.3,2.08,156,198,0,8923,23.19,63.07,58.09,16.42,15.53,6.3,0.895
2020,LGD059863802,89.69,9.84,54.32,60.8,46.81,6.5,11.06,1049,534,1,4551,17.54,73.6,64.15,52.49,11.37,56.0,0.08
2025,LGD718724710,18.72,16.01,8.4,66.1,25.56,10.48,18.29,754,4681,1,3700,62.93,62.2,44.37,24.16,6.32,47.2,0.861
2021,LGD027694266,69.1,52.57,83.52,27.2,36.28,0.21,2.59,344,2268,1,6123,3.57,82.94,41.65,35.79,22.59,0.7,0.694
2018,LGD581459841,53.3,35.78,34.11,2.7,33.98,28.05,6.12,868,4424,0,880,13.85,68.02,41.58,44.12,10.15,85.3,0.837
2025,LGD443809658,58.31,52.47,62.55,23.5,48.08,13.3,13.3,793,1776,0,1314,13.07,23.07,55.5,97.19,10.23,46.0,0.161
2018,LGD262901126,75.09,39.78,55.81,42.4,56.76,31.32,24.36,772,2283,0,3493,29.72,83.98,51.99,78.44,2.9,76.8,0.978
2020,LGD246935590,27.49,20.9,25.19,79.7,55.85,9.82,5.1,999,4535,0,5101,13.85,39.48,2.77,64.58,18.25,20.1,0.145
2024,LGD468363656,89.93,16.41,30.54,90.7,31.84,1.71,9.1,298,3502,0,1449,18.86,67.49,14.3,51.36,34.45,80.4,0.318
2020,LGD600386915,27.28,25.93,20.89,25.4,1.82,32.35,15.43,717,576,0,941,44.68,19.65,49.41,79.84,4.48,52.4,0.756
2018,LGD328215447,54.83,21.37,34.29,57.8,42.7,1.48,23.04,687,2035,0,7857,15.27,81.03,13.91,63.63,11.26,81.1,0.203
2023,LGD160798085,46.32,36.09,42.73,29.5,48.21,27.83,6.22,943,1292,0,5901,40.92,48.12,15.69,91.21,15.32,91.9,0.392
2022,LGD958458732,93.01,45.1,57.36,84.6,22.15,30.92,20.09,1037,1097,1,927,39.94,11.3,51.22,49.9,17.27,96.3,0.65
2019,LGD474786152,23.57,14.57,45.14,27.3,47.31,21.74,22.79,98,2696,0,979,72.98,18.73,57.76,48.21,10.91,44.3,0.491
2020,LGD086853170,57.49,13.83,10.79,67.2,7.39,11.23,18.55,295,1714,0,6712,54.08,4.27,44.51,76.88,14.02,14.4,0.347
2021,LGD861432430,58.27,19.97,22.7,37.2,18.76,11.15,21.33,612,3522,0,8351,41.11,29.65,59.27,40.32,33.0,20.2,0.968
2022,LGD761460774,16.66,12.84,74.17,64.9,10.41,26.48,8.35,911,3887,0,7087,25.24,0.41,21.05,59.51,27.38,83.7,0.904
2023,LGD660071201,71.65,17.95,82.71,89.1,38.21,12.49,6.44,193,677,0,4298,31.15,8.77,44.62,83.23,6.12,23.3,0.593
2019,LGD644511170,22.6,7.09,12.14,28.3,54.16,16.79,15.61,901,3569,1,3837,33.03,43.09,52.43,54.42,14.18,13.3,0.242
2020,LGD785143697,51.93,10.06,79.11,45.6,6.39,1.83,23.05,896,4138,1,1697,2.81,27.78,26.03,67.36,21.59,96.7,0.367
2021,LGD020013278,67.4,45.57,68.11,28.3,37.68,9.14,18.96,935,3311,0,4326,58.57,42.98,41.39,81.46,15.84,85.7,0.892
2023,LGD061155679,65.21,45.76,51.1,54.3,8.12,34.88,5.87,387,4173,0,2808,74.41,70.54,30.77,20.45,24.59,69.8,0.791
2020,LGD609925661,31.65,19.03,67.26,61.8,56.37,30.85,2.65,524,1170,0,5458,22.99,44.66,42.32,62.84,32.6,38.4,0.871
2024,LGD598070276,37.39,31.54,15.02,33.1,57.63,21.72,17.25,1141,1402,0,6893,12.26,41.51,38.38,44.94,8.2,97.8,0.625
2018,LGD380015182,66.27,42.94,9.59,97.7,50.8,32.53,15.68,599,692,1,8401,55.56,41.62,0.11,22.77,9.89,16.4,0.354
2025,LGD226846823,28.11,16.54,69.54,96.6,20.78,7.88,20.53,451,1897,0,2665,25.38,15.84,56.33,85.98,2.38,53.2,0.993
2019,LGD073029525,92.99,52.29,79.98,55.8,56.51,34.7,19.87,719,4019,0,7709,58.56,15.53,40.76,94.76,20.52,54.7,0.11
2022,LGD850466506,26.65,9.43,44.16,76.9,1.88,29.1,3.04,1026,982,0,8161,16.9,23.24,57.09,40.74,22.33,73.9,0.086
2018,LGD729242774,41.22,10.93,43.99,20.6,33.1,2.87,15.35,382,1072,1,8465,2.0,81.75,59.27,33.11,9.64,82.8,0.901
2018,LGD337267677,31.22,24.59,28.25,87.5,23.66,23.16,7.16,403,1000,0,8369,7.08,29.21,64.09,74.41,21.01,38.7,0.488
2024,LGD622474517,33.18,26.96,42.6,99.4,46.61,33.18,1.0,781,2687,0,5728,46.11,72.81,31.94,49.37,31.79,8.6,0.176
2020,LGD531855925,58.22,23.03,30.66,36.6,36.13,5.71,5.01,774,1997,0,559,22.62,74.88,44.85,86.43,28.19,98.6,0.579
2020,LGD870823213,73.08,48.85,19.57,98.7,9.47,15.0,13.7,660,4380,0,4355,45.29,26.88,33.25,34.39,31.13,31.6,0.587
2024,LGD203380063,96.74,41.05,11.31,66.2,18.44,22.85,16.37,252,2486,1,7272,68.26,86.43,39.95,88.49,13.27,43.3,0.961
2018,LGD268007975,16.73,7.21,74.96,50.4,8.62,6.93,13.64,1094,4035,0,4889,4.42,5.94,45.16,85.97,25.24,90.3,0.179
2019,LGD446699724,65.31,54.78,38.96,75.4,13.98,13.46,18.27,94,3364,0,797,74.39,9.87,22.74,47.65,32.4,97.6,0.025
2018,LGD463170584,89.3,55.6,40.76,71.9,35.45,4.86,15.25,159,1960,0,3913,37.25,4.64,36.92,20.49,2.06,47.4,0.377
2020,LGD240259500,41.15,27.6,71.43,13.1,36.04,9.36,7.86,892,2556,1,2910,6.77,31.62,15.19,27.77,21.8,49.2,0.33
2019,LGD250032612,75.73,68.52,49.96,74.7,58.47,25.81,20.84,27,2398,0,186,17.59,11.42,52.4,57.98,27.67,67.5,0.053
2024,LGD767006218,20.45,12.04,24.5,92.6,24.67,26.29,11.08,700,3421,1,6607,68.88,87.78,58.77,22.01,32.31,87.3,0.899
2023,LGD851016121,45.5,28.05,79.72,68.5,33.48,18.03,2.86,201,1014,0,1699,72.25,13.35,22.46,84.53,30.68,98.7,0.869
2025,LGD145026436,33.1,7.92,6.18,32.0,44.43,7.37,20.42,588,180,0,8219,0.12,54.58,26.79,87.02,7.06,15.4,0.43
2025,LGD050371633,22.17,20.82,18.46,41.6,28.24,23.49,11.49,993,2335,1,1269,63.49,7.69,42.26,20.96,19.88,70.1,0.155
2022,LGD082454549,67.39,22.83,42.99,94.2,57.74,0.96,1.99,553,1702,0,408,41.66,89.23,1.13,70.88,13.42,41.2,0.92
2023,LGD865811803,88.72,70.69,74.81,14.3,1.35,33.85,0.98,1193,2795,1,8436,46.4,53.47,61.32,51.37,13.18,31.9,0.41
2025,LGD758737381,21.48,5.32,56.78,37.5,14.0,6.09,19.06,969,1651,1,5463,2.11,80.21,58.12,30.63,20.57,19.6,0.781
2021,LGD923654489,72.31,7.93,28.13,51.1,4.93,12.58,22.98,681,2494,0,8359,33.41,7.39,3.71,35.9,28.57,45.3,0.537
2023,LGD961793910,71.98,51.09,81.08,91.5,23.06,24.78,0.78,253,1322,0,1166,71.81,0.92,56.86,66.11,30.28,37.0,0.271
2023,LGD889538448,44.64,39.89,24.26,85.5,10.67,21.5,20.63,292,2151,0,947,22.73,17.03,37.3,38.12,1.4,16.9,0.539
2024,LGD259384853,39.0,24.75,3.45,1.9,37.03,0.32,15.81,622,4887,1,4362,8.45,57.4,3.08,85.89,22.91,59.0,0.886
2021,LGD155712737,43.28,24.41,62.43,65.5,2.68,24.72,21.81,328,177,0,3141,18.71,74.76,59.75,22.34,9.68,92.0,0.798
2022,LGD058521085,46.5,25.03,65.13,85.6,2.17,5.86,20.57,574,2045,0,5471,65.57,6.9,36.52,21.2,23.99,42.4,0.888
2020,LGD416701349,55.49,31.58,65.51,52.8,50.22,14.68,20.24,1006,4901,1,8801,57.44,75.0,46.44,79.88,5.83,41.4,0.84
2020,LGD273153330,56.3,41.03,75.31,15.4,16.39,25.82,2.9,749,4139,0,5017,20.41,64.89,47.99,31.8,14.16,17.0,0.603
2019,LGD320314473,40.24,19.84,82.87,77.8,0.77,17.22,15.68,575,2828,0,2923,14.35,19.29,28.32,32.15,22.88,8.2,0.038
2021,LGD423069905,90.31,57.06,84.53,37.7,49.92,18.25,2.42,1040,3391,0,2179,3.47,49.08,29.8,21.14,26.23,95.4,0.092
2024,LGD541711578,36.91,15.05,33.62,91.1,59.1,33.62,7.04,751,4140,0,2055,49.9,27.79,30.39,71.03,24.6,85.5,0.003
2025,LGD014151307,38.43,32.14,48.0,51.3,27.32,14.89,2.69,62,1702,0,3276,3.77,48.92,23.93,39.98,7.91,97.0,0.343
2024,LGD691580244,65.99,42.45,84.9,72.4,23.77,0.11,17.8,585,4661,1,2157,40.5,86.52,40.62,15.17,19.06,48.9,0.252
2021,LGD053775143,96.33,28.76,67.89,8.3,2.44,9.36,22.02,356,2487,0,2391,34.35,47.34,36.24,59.84,17.95,37.1,0.353
2022,LGD822764814,63.86,56.72,72.03,13.7,8.62,26.8,6.55,718,2920,0,2649,18.6,80.88,23.24,10.04,20.23,46.6,0.207
2022,LGD717789710,65.01,30.23,29.02,83.9,29.88,22.11,6.19,333,2071,0,3392,49.14,68.58,47.7,42.29,29.7,80.6,0.376
2025,LGD265991491,57.24,41.65,14.79,50.0,7.93,0.17,4.42,522,1044,0,5085,10.28,63.32,50.09,18.64,30.32,12.5,0.867
2018,LGD027111125,67.3,24.39,28.58,71.1,45.59,18.76,2.37,123,2415,0,7795,49.22,8.57,17.41,92.39,2.5,33.6,0.958
2022,LGD542546278,91.5,7.39,35.79,11.7,35.18,26.81,17.69,78,298,0,3612,51.29,48.39,25.71,68.23,12.94,16.0,0.986
2025,LGD456304890,79.09,37.75,55.82,19.1,48.8,9.99,17.94,937,4698,0,3559,50.4,68.72,59.73,20.67,13.93,88.1,0.329
2023,LGD623260822,59.18,30.17,18.65,47.2,9.92,14.38,12.58,377,2307,0,3105,22.52,1.41,62.59,48.63,29.14,92.3,0.912
2023,LGD946840439,55.4,30.05,12.7,12.4,53.75,15.13,6.11,1126,3041,1,7064,72.14,48.36,13.27,70.74,16.46,72.8,0.745
2020,LGD303398174,44.22,8.87,47.34,93.6,32.91,5.08,3.48,343,1424,0,5825,48.04,40.93,38.23,12.35,24.97,76.0,0.949
2023,LGD112405920,36.44,28.54,22.42,48.0,19.01,29.74,16.99,505,587,0,3214,70.01,9.49,59.37,25.46,3.53,3.8,0.562
2020,LGD945647545,45.37,13.66,23.56,84.4,55.46,34.72,6.66,218,4658,0,7159,45.53,85.43,1.63,38.53,14.5,27.2,0.567
2024,LGD098397448,21.39,18.87,41.84,77.4,24.43,1.11,2.93,905,1037,1,1378,3.04,15.07,45.87,40.43,7.2,43.8,0.232
2024,LGD585016397,70.34,30.26,41.95,97.8,47.87,34.11,1.05,399,4240,1,529,35.86,8.43,62.58,90.76,31.87,8.5,0.937
2024,LGD348258174,82.91,10.36,58.99,84.1,49.08,9.05,14.67,1092,4543,0,1660,58.63,30.22,35.72,96.59,6.62,30.5,0.527
2022,LGD477970601,80.84,62.68,14.28,39.5,11.01,18.14,10.51,280,2687,1,7765,71.91,18.51,59.09,37.36,26.48,65.7,0.617
2024,LGD024995095,63.1,53.51,11.01,2.7,5.74,15.24,17.1,566,380,0,4060,29.22,89.91,20.87,49.6,7.62,15.9,0.802
2019,LGD598414279,69.77,12.44,72.28,91.0,2.89,10.92,6.65,980,1763,1,1103,59.58,24.06,33.82,76.07,9.04,77.4,0.583
2019,LGD121971009,74.24,22.51,68.31,19.4,56.15,30.92,24.04,1065,2181,0,8898,50.8,37.53,8.68,83.7,20.5,35.7,0.625
2020,LGD049183217,76.43,26.02,68.2,94.0,15.92,12.79,20.98,53,1317,0,7662,5.16,66.1,47.73,75.78,3.32,97.2,0.377
2019,LGD336499750,70.7,24.84,69.16,18.6,58.67,13.95,11.67,1167,2751,0,994,28.47,31.91,22.34,41.05,8.07,16.9,0.542
2019,LGD593145780,56.69,24.5,63.51,85.1,59.45,10.73,7.4,767,4974,0,205,39.25,10.72,54.56,43.49,23.09,72.1,0.308
2023,LGD620358594,19.78,18.94,63.01,66.7,25.44,7.95,4.13,810,3175,0,5818,74.3,36.21,49.76,11.01,12.82,16.1,0.837
2021,LGD532369067,70.26,42.48,37.65,63.0,12.01,24.88,18.01,18,199,0,7678,5.16,30.18,24.56,72.57,0.18,13.0,0.797
2023,LGD749626021,49.6,44.1,64.26,7.9,18.97,2.62,18.49,259,2698,0,2181,7.85,4.37,38.74,35.35,5.19,72.1,0.68
2025,LGD768251469,22.1,12.76,30.08,63.7,41.01,32.26,23.21,1096,98,1,6532,2.56,29.98,3.15,26.33,15.12,25.0,0.246
2021,LGD183307888,87.86,29.39,57.51,62.1,18.42,18.47,8.53,1006,4951,1,6489,23.42,57.67,43.74,58.99,31.76,5.0,0.222
2019,LGD875390336,94.64,14.23,35.76,61.2,53.24,6.18,22.57,316,2304,0,3632,2.06,87.84,62.89,29.66,26.95,86.4,0.614
2022,LGD332969381,42.61,32.09,44.05,70.7,49.78,0.65,6.43,949,1949,0,7392,57.46,58.81,60.65,60.97,25.56,44.0,0.074
2019,LGD426055400,94.59,42.06,38.92,19.9,49.58,13.21,22.55,904,4768,0,6566,30.92,59.74,44.69,32.77,3.94,84.3,0.172
2018,LGD629648290,80.33,43.81,40.36,35.5,38.98,30.58,1.27,546,2528,0,7619,70.97,14.81,11.38,57.08,20.21,46.7,0.385
2018,LGD886005563,65.66,6.92,56.22,65.1,35.09,5.18,13.95,594,202,0,8912,70.0,74.55,41.77,28.72,26.23,44.6,0.203
2023,LGD912222613,85.38,7.91,84.95,24.4,0.47,0.08,0.33,817,4306,1,2226,39.41,18.48,31.89,19.68,9.33,29.4,0.609
2020,LGD650784052,25.07,17.78,73.01,12.4,23.07,7.87,15.97,529,2083,1,5224,53.58,2.23,54.76,48.14,8.95,72.8,0.476
2020,LGD719188079,64.15,8.01,31.89,89.1,24.3,15.54,24.15,1165,1155,0,6430,67.63,39.51,13.42,85.64,24.35,60.2,0.757
2018,LGD924566396,82.83,79.17,36.21,53.8,55.52,15.07,6.33,924,3477,0,7188,50.66,42.6,51.22,19.2,10.76,19.1,0.949
2025,LGD241229500,75.38,67.95,55.57,38.6,35.03,24.46,2.85,1041,2435,1,371,9.45,74.66,20.0,77.62,23.18,54.2,0.495
2018,LGD536286999,57.94,24.16,29.27,28.7,7.27,29.71,7.82,133,2985,0,7599,71.35,0.0,51.36,38.53,8.27,55.1,0.717
2019,LGD228264641,24.75,20.47,2.88,53.3,9.17,0.93,8.48,4,2560,0,6240,43.75,89.42,54.96,78.46,26.35,0.5,0.454
2021,LGD706461434,24.16,19.74,59.65,35.6,24.6,10.04,17.84,348,4636,0,3023,38.85,75.01,57.54,87.18,12.25,36.9,0.248
2023,LGD358564816,39.6,23.58,8.44,77.7,47.55,9.39,16.24,78,218,1,5321,14.63,22.9,42.12,58.78,25.43,93.2,0.795
2024,LGD807956995,80.02,17.71,27.83,97.9,31.3,26.13,17.4,59,3895,1,8238,72.54,11.21,16.54,95.9,22.47,9.8,0.752
2025,LGD156747607,63.9,29.88,48.49,65.1,27.71,7.6,2.23,207,1881,0,1726,41.29,87.59,48.11,16.19,23.88,21.3,0.664
2019,LGD188674397,24.94,12.33,29.86,4.8,21.62,31.38,16.74,112,2257,1,6420,6.0,88.34,44.41,24.13,23.13,61.1,0.038
2024,LGD642741822,77.21,42.38,74.95,88.0,8.42,4.96,12.47,231,2979,0,8372,57.34,83.8,10.81,73.6,6.85,41.3,0.334
2021,LGD630364054,60.89,8.67,19.62,70.2,39.9,33.02,8.23,349,124,0,3318,70.38,2.06,62.12,81.54,12.24,91.2,0.776
2018,LGD770636123,83.59,73.18,84.1,19.2,24.16,3.91,21.92,711,640,0,8948,68.31,25.18,63.29,84.95,9.57,78.4,0.079
2025,LGD334347589,72.26,66.26,70.95,86.3,39.44,15.06,4.32,1125,3636,0,7182,54.1,51.06,17.0,29.19,12.63,95.9,0.576
2023,LGD344672297,51.2,29.6,70.9,1.1,25.84,15.66,9.2,1018,634,0,2039,48.8,19.85,32.57,94.23,23.31,23.7,0.83
2022,LGD993966759,58.08,21.94,18.93,76.4,19.92,27.25,8.04,479,4334,0,4367,70.93,26.36,6.56,42.05,14.82,43.7,0.159
2020,LGD140631709,91.83,91.74,57.78,49.7,45.79,10.72,4.27,264,2350,0,5833,1.64,72.43,64.59,36.83,18.7,40.7,0.993
2021,LGD157188276,59.86,54.13,38.83,78.3,3.01,22.7,22.13,663,961,0,391,23.86,53.13,51.56,59.7,15.4,85.6,0.303
2018,LGD189851261,96.69,20.21,25.71,11.3,16.98,11.95,2.44,281,3675,0,8827,47.26,55.71,23.94,81.7,31.42,42.0,0.095
2024,LGD645805522,17.21,12.14,45.49,44.2,57.61,14.52,3.39,913,4886,1,2587,60.25,17.15,57.75,80.65,33.61,17.7,0.472
2021,LGD829611498,41.45,33.0,16.56,75.1,6.26,28.06,4.6,937,666,0,381,57.78,66.75,45.65,34.96,27.42,12.2,0.11
2025,LGD523493772,93.23,23.97,23.67,57.8,46.89,32.22,17.75,1112,3991,0,6368,51.14,30.08,22.83,92.29,18.01,13.5,0.323
2021,LGD909856752,71.13,62.7,57.45,20.5,45.48,29.59,4.27,588,2167,0,4499,6.58,6.87,26.52,53.09,24.49,39.5,0.168
2022,LGD921327294,40.46,35.51,19.68,17.2,47.72,29.86,24.71,365,876,1,2800,31.46,8.88,16.11,33.78,15.94,41.9,0.992
2018,LGD062512377,69.86,52.93,47.09,18.5,38.12,26.99,11.67,391,2271,0,4779,44.32,14.87,64.07,10.21,7.22,1.0,0.382
2021,LGD583213764,89.89,86.54,2.76,96.9,34.05,32.71,22.26,1088,3622,0,3244,64.39,17.84,39.1,62.74,25.13,92.4,0.614
2022,LGD051506577,44.91,6.59,74.59,48.2,42.1,22.39,9.5,593,448,0,5920,3.07,22.35,29.5,35.97,12.3,52.8,0.616
2020,LGD638167103,47.64,44.12,79.45,28.9,59.54,10.77,5.34,962,665,0,2402,28.83,88.09,49.75,56.21,29.62,40.9,0.807
2025,LGD770760717,36.59,24.81,36.48,35.1,28.66,27.69,2.09,239,190,0,2614,58.08,49.95,5.52,80.71,18.41,20.9,0.571
2025,LGD673217413,61.54,54.06,26.48,57.5,8.62,33.87,13.68,31,56,1,1406,17.78,4.98,2.62,89.56,20.19,78.3,0.071
2018,LGD791188020,62.09,55.66,11.67,81.2,15.75,21.7,18.15,245,4137,0,4578,47.79,77.18,8.18,81.18,8.81,95.3,0.722
2022,LGD020871990,75.14,61.57,54.75,88.5,8.13,14.84,23.46,771,1781,0,4032,24.36,33.4,27.38,73.62,20.16,18.3,0.1
2023,LGD816751975,93.61,29.74,20.2,73.8,36.4,16.66,7.33,758,617,0,8303,19.69,12.26,58.05,33.69,4.94,89.0,0.969
2019,LGD661705555,37.72,32.51,67.25,40.8,23.89,14.94,22.09,782,1420,0,8975,26.02,82.06,19.48,94.86,2.8,48.5,0.65
2025,LGD490144681,51.95,21.36,19.28,9.8,21.39,6.41,18.31,181,2929,0,8825,6.82,49.02,55.68,25.38,5.16,57.5,0.38
2025,LGD510010819,93.8,44.62,6.98,68.0,23.8,31.4,14.39,842,4771,1,2888,59.13,35.6,50.14,97.8,22.88,20.2,0.25
2018,LGD078829101,54.82,9.33,65.35,43.2,32.45,34.01,8.87,308,4772,0,7030,37.33,68.65,45.92,92.59,22.79,32.6,0.65
2023,LGD039906864,36.19,5.03,65.8,87.3,39.05,17.65,9.4,937,274,1,6266,65.79,37.76,45.06,27.26,12.75,5.3,0.837
2018,LGD573459412,37.27,10.79,80.78,25.5,23.5,27.29,14.61,917,4510,1,1733,41.61,31.7,35.53,65.46,16.51,79.8,0.595
2023,LGD011999673,85.11,61.21,15.56,16.5,43.85,22.37,21.73,1107,747,0,8858,25.48,31.83,57.71,16.21,2.37,42.5,0.689
2025,LGD744429351,42.68,20.56,74.17,67.1,0.14,1.79,15.49,232,1169,1,4420,66.82,44.83,44.76,89.9,18.41,71.5,0.054
2023,LGD557273400,18.58,12.26,38.34,45.7,12.18,11.54,17.76,306,4015,0,2624,18.78,18.43,57.45,77.75,8.71,32.8,0.735
2018,LGD263062903,17.27,8.11,26.54,3.2,27.1,27.11,15.48,129,4560,0,4298,18.3,61.33,6.03,16.41,23.21,75.7,0.476
2020,LGD052753146,34.73,24.48,39.32,22.1,14.87,18.83,13.65,525,171,0,6242,56.46,10.29,15.18,77.28,3.48,18.8,0.519
2022,LGD280295505,63.06,42.5,73.52,44.0,21.15,21.83,13.57,884,4811,0,8212,72.83,82.61,45.76,71.74,6.34,78.4,0.443
2021,LGD884441739,38.47,19.24,81.62,43.4,14.58,27.47,20.16,98,4939,0,4441,47.41,3.45,24.83,85.15,18.07,10.2,0.173
2022,LGD136268793,67.42,24.89,59.05,48.4,29.55,30.51,8.31,665,61,0,4029,28.17,35.89,13.43,56.87,34.55,27.4,0.646
2024,LGD666329301,71.18,62.48,8.34,75.5,26.72,1.72,5.02,391,4828,0,1266,41.28,19.39,45.29,13.39,0.28,29.8,0.157
2020,LGD661906858,56.25,23.12,17.71,80.8,36.94,13.95,4.58,681,100,0,4045,41.58,35.51,34.73,22.04,15.63,2.0,0.244
2018,LGD255704924,81.6,31.98,13.48,45.1,10.31,5.29,6.48,96,2356,0,1962,1.23,82.99,64.92,41.37,31.68,52.2,0.513
2023,LGD254551548,76.78,46.52,74.7,38.1,43.54,17.78,20.04,928,3515,1,6992,65.59,86.97,4.02,53.88,9.17,21.6,0.835
2020,LGD728918079,35.75,32.95,61.11,37.3,49.76,24.2,8.94,537,888,1,1769,7.62,45.56,50.13,47.9,18.44,21.0,0.251
2022,LGD637821954,93.33,7.69,14.03,27.8,29.55,33.86,15.35,84,2253,0,1040,54.61,31.31,12.67,42.04,22.01,24.6,0.61
2018,LGD065796743,18.8,6.56,53.69,46.7,55.16,28.91,4.03,549,1081,0,2114,6.27,89.47,20.45,62.44,7.23,61.6,0.859
2019,LGD258261729,41.58,32.14,60.49,46.1,39.13,14.45,11.99,1010,1805,1,712,58.38,17.66,21.89,34.38,26.84,25.6,0.203
2025,LGD838721053,85.45,33.25,51.11,34.3,26.21,2.27,6.61,624,4896,0,86,29.54,4.75,2.4,24.74,12.96,34.4,0.875
2022,LGD801543496,26.47,19.97,57.34,71.4,49.51,5.27,15.61,1104,2200,0,4849,40.17,48.63,54.78,37.59,28.64,5.4,0.447
2022,LGD970031902,44.43,13.47,53.34,27.3,44.27,1.33,11.91,987,4819,1,4784,45.85,22.17,12.2,90.25,1.69,2.0,0.55
2020,LGD312611474,53.86,40.82,34.06,0.6,31.16,28.87,17.27,1075,760,1,6750,7.7,80.8,21.73,77.67,20.99,61.8,0.28
2018,LGD383438752,92.31,66.21,83.12,18.2,57.14,31.81,1.23,759,2240,0,8589,27.47,70.96,9.78,22.29,2.99,34.8,0.114
2024,LGD753649182,89.79,44.45,67.77,31.6,18.1,33.26,24.43,402,132,0,2245,72.83,9.79,62.53,20.07,16.0,34.9,0.903
2021,LGD318481103,25.41,11.72,58.82,73.5,38.44,15.74,23.56,362,4559,0,4098,37.76,52.1,58.82,37.83,11.29,56.2,0.938
2019,LGD232976034,96.46,24.33,33.85,80.0,0.63,6.5,16.81,186,4636,0,684,29.74,20.96,40.81,83.72,24.18,89.7,0.582
2021,LGD198154115,24.49,8.12,59.85,28.3,57.33,24.29,15.97,602,2474,1,3716,67.4,83.67,43.99,14.49,22.9,99.6,0.952
2023,LGD842352763,36.93,7.04,7.53,75.6,56.6,21.37,11.12,892,4755,1,1709,50.55,56.43,23.97,70.01,9.16,97.8,0.454
2018,LGD705273626,56.03,14.63,49.79,91.0,47.38,26.65,21.37,830,3061,1,5242,14.17,45.55,64.52,89.03,31.65,19.5,0.017
2021,LGD736876015,35.69,29.1,62.91,57.8,22.46,16.09,7.18,1086,4272,0,2341,24.11,55.63,15.45,92.15,32.19,20.4,0.836
2018,LGD319491379,27.23,22.23,50.82,82.8,42.79,8.45,5.55,1163,3103,1,8005,34.66,10.03,42.62,52.2,17.49,97.0,0.865
2021,LGD171975484,65.73,46.38,6.38,81.2,39.6,17.04,22.96,651,2365,0,4757,18.48,50.77,55.33,81.52,24.36,69.3,0.294
2021,LGD610558600,45.22,36.08,76.23,83.7,4.63,25.94,0.36,823,3202,1,4019,1.96,19.29,33.54,32.99,26.08,52.4,0.628
2018,LGD481196139,29.83,8.79,54.19,32.8,47.25,29.01,4.75,210,297,0,4269,67.79,71.21,15.6,95.09,12.35,22.0,0.9
2022,LGD503857982,83.54,81.14,77.46,6.8,10.63,10.57,21.52,1181,4330,0,19,7.56,84.13,6.68,88.02,18.86,60.0,0.072
2024,LGD536691026,88.62,51.22,70.16,58.5,28.37,30.31,13.55,679,2950,1,7628,48.98,89.28,51.39,83.85,22.29,55.0,0.143
2022,LGD916721810,70.5,11.12,12.13,96.4,59.21,20.56,14.79,744,1144,0,6780,27.05,15.4,63.65,15.47,15.54,14.6,0.247
2022,LGD098428099,63.26,15.15,55.1,73.8,21.12,11.12,22.9,317,903,0,7422,38.85,21.43,22.62,40.35,19.42,21.8,0.798
2025,LGD667085289,57.83,41.11,45.91,18.6,9.62,16.08,17.62,1178,1633,1,713,1.32,21.68,21.02,36.51,18.93,16.7,0.155
2019,LGD151714509,57.13,19.0,41.74,41.1,50.36,14.36,8.74,1008,3208,0,3907,51.3,11.48,52.72,11.11,9.68,83.7,0.651
2022,LGD883152134,40.05,18.25,43.59,72.7,16.7,12.04,14.64,483,4488,1,7177,59.63,1.2,22.98,22.11,15.31,70.8,0.236
2021,LGD637799819,96.77,22.44,73.09,59.5,24.88,29.65,1.77,654,2205,0,1674,9.85,24.86,15.93,67.8,32.85,56.3,0.078
2020,LGD173273726,39.64,22.44,12.58,37.6,41.71,12.65,0.22,1019,3243,0,1764,65.75,67.34,60.15,85.75,9.6,88.3,0.869
2021,LGD174014652,91.46,41.69,72.7,51.5,55.98,9.08,17.95,456,860,0,934,17.45,34.54,20.81,21.82,32.27,18.4,0.398
2019,LGD414816678,87.71,62.42,4.68,24.3,42.79,33.95,3.17,1196,1012,0,8208,23.45,38.37,35.02,31.85,29.4,35.8,0.121
2021,LGD448173267,38.25,27.58,74.33,74.0,42.67,33.65,0.13,167,1177,0,636,29.9,21.45,25.59,88.32,30.66,65.2,0.04
2023,LGD867989337,29.8,10.12,32.86,98.3,3.39,6.93,16.46,871,4834,0,2766,14.45,49.29,38.25,16.97,16.35,57.0,0.596
2023,LGD743354100,40.24,23.54,5.72,74.4,24.12,9.62,13.94,157,2474,0,1620,74.04,76.06,17.69,29.82,21.03,77.3,0.924
