care_util_claim_month,care_util_place_of_service_code,care_util_procedure_code,care_util_diagnosis_group_code,care_util_member_months,care_util_visit_count,care_util_admission_count,care_util_readmission_30day_rate,care_util_ed_visit_rate,care_util_preventive_visit_rate,care_util_telehealth_visit_rate,care_util_high_cost_claimant_share,care_util_generic_fill_rate,care_util_imaging_rate_per_1k,care_util_lab_rate_per_1k,care_util_post_acute_utilization_rate,care_util_home_health_utilization_rate,care_util_pmpm_cost_total,care_util_pmpm_cost_inpatient,care_util_pmpm_cost_outpatient
2024-11,DayCare,PROC-1124,DXG-685,40705,383709,59085,31.81,480.9,37.98,366.33,1.7,61.97,96.13,336.72,0.56,28.72,1791.49,3078.27,402.15
2020-12,DayCare,PROC-5313,DXG-207,1788821,344700,60553,5.85,197.36,642.1,29.75,3.96,82.41,397.52,488.16,19.51,22.57,4163.18,1360.06,1564.66
2025-11,IPD,PROC-5875,DXG-581,1572010,311549,40048,3.19,122.13,405.6,412.33,6.42,76.91,342.5,498.26,38.42,9.19,4302.79,2478.84,2189.74
2021-10,PHC,PROC-5502,DXG-304,1489578,366740,44689,8.9,167.05,368.49,385.01,9.35,44.52,371.9,1332.46,4.45,13.84,83.98,119.01,497.25
2020-03,PHC,PROC-2899,DXG-251,52143,51249,39702,7.17,142.97,783.03,554.26,4.3,91.46,142.91,1524.68,11.62,10.9,408.48,1605.47,29.35
2024-05,PHC,PROC-9313,DXG-987,940553,23653,14341,20.29,25.3,14.5,99.34,1.76,89.24,203.54,911.75,26.41,28.92,203.59,1355.33,1562.4
2023-04,IPD,PROC-4698,DXG-617,1395737,302921,78946,34.3,592.9,89.75,480.15,8.89,49.57,63.66,674.83,16.38,11.72,4483.54,2284.92,1294.05
2022-04,PHC,PROC-4493,DXG-302,1822748,235124,41998,6.67,164.18,791.8,7.77,9.87,78.87,166.57,200.25,22.25,30.83,2865.11,2136.45,65.31
2022-01,Tele,PROC-6475,DXG-833,1169198,247844,69252,15.94,288.86,88.59,259.54,10.91,96.2,77.79,1444.17,5.27,0.7,2824.14,274.68,1485.85
2025-09,ER,PROC-7560,DXG-746,488575,67018,36000,0.49,73.86,576.29,398.44,0.41,76.26,19.68,884.17,2.53,10.92,436.8,952.64,1476.84
2025-08,ER,PROC-5101,DXG-108,1994609,301837,65297,23.75,6.99,796.63,352.54,11.49,42.66,12.15,1447.67,7.51,2.83,2448.78,1585.84,61.25
2021-06,PHC,PROC-5233,DXG-389,1895804,205915,18700,32.21,388.23,540.09,154.94,7.94,60.02,144.63,1211.22,5.06,25.57,1178.65,2241.46,1715.77
2020-03,DayCare,PROC-7756,DXG-624,1362619,306287,45529,18.5,108.37,545.25,183.29,0.26,44.35,89.72,673.79,34.45,25.75,4078.24,1475.43,368.11
2020-05,Tele,PROC-6580,DXG-589,1581044,49471,19829,34.68,513.2,505.86,4.26,1.46,46.13,68.1,580.53,21.87,11.15,908.75,1130.57,2372.36
2021-06,HomeHealth,PROC-7344,DXG-647,415566,50765,21904,16.73,30.07,613.33,169.2,9.96,64.29,75.63,853.72,25.73,21.5,3935.29,1650.64,2150.2
2020-05,HomeHealth,PROC-5540,DXG-136,695103,344992,60349,17.76,435.25,53.9,48.51,4.7,46.65,366.58,97.61,10.25,10.27,2643.56,2652.61,1832.53
2022-08,DayCare,PROC-7866,DXG-629,474246,327531,35896,27.12,537.96,447.06,443.02,9.54,99.34,288.33,904.96,6.82,17.54,624.25,3036.17,1482.38
2025-11,HomeHealth,PROC-7830,DXG-97,1615355,394491,66583,31.8,8.31,136.5,638.43,4.36,59.6,406.66,183.7,30.97,13.33,4150.11,600.97,342.85
2020-04,OPD,PROC-2984,DXG-373,1391951,344370,47398,7.16,445.61,262.17,31.66,6.59,46.59,283.58,1559.15,22.23,19.34,622.35,1268.45,1542.8
2023-12,DayCare,PROC-4004,DXG-784,1901727,291198,51814,15.9,139.99,178.95,165.57,10.99,93.77,197.73,1233.51,10.92,8.65,2789.51,2522.03,865.89
2022-02,Tele,PROC-6535,DXG-359,262805,79441,2959,23.51,513.01,93.63,335.77,2.03,88.64,363.23,238.81,6.93,31.96,4407.61,2470.5,1501.39
2020-03,PHC,PROC-3607,DXG-680,604233,211748,60850,34.92,484.21,570.99,82.38,6.12,65.03,158.5,87.0,9.88,16.03,1126.13,2765.16,2063.64
2020-03,ER,PROC-4555,DXG-867,1386645,280909,36630,2.34,303.71,241.5,253.59,0.24,70.34,352.19,926.56,24.59,24.11,1081.9,1327.67,1106.92
2024-07,DayCare,PROC-7746,DXG-597,1806160,238683,13612,26.37,419.26,442.96,511.45,3.78,57.51,157.84,1540.2,5.27,18.22,4251.09,1253.55,2363.36
2023-07,PHC,PROC-5359,DXG-721,223992,148320,57673,12.54,557.81,130.93,432.87,2.27,94.3,97.65,1505.02,8.47,32.4,1869.8,1728.28,1857.26
2024-05,IPD,PROC-5028,DXG-156,495660,289757,62308,14.28,535.41,18.77,83.64,0.33,60.1,22.05,1519.79,33.32,9.65,877.16,774.95,2198.24
2021-10,Tele,PROC-1382,DXG-242,1743275,156607,35413,3.04,130.18,163.6,43.27,2.31,82.6,367.48,1314.49,23.8,25.65,3245.7,3144.7,1596.43
2025-03,PHC,PROC-8199,DXG-799,1803064,158289,10988,27.97,137.23,158.28,453.27,8.82,41.83,345.76,450.12,37.3,17.89,2425.71,2140.99,565.17
2025-02,OPD,PROC-6340,DXG-461,1564741,121105,13645,13.8,351.1,551.15,242.44,5.39,44.67,416.77,190.49,37.91,3.92,686.56,771.5,500.99
2023-05,DayCare,PROC-7237,DXG-257,906840,19747,61651,21.76,409.5,824.82,591.28,11.25,83.38,309.71,1523.28,30.44,21.34,3140.78,2588.71,1689.87
2023-06,PHC,PROC-8083,DXG-332,1233605,287859,62437,14.51,176.74,197.55,484.52,0.76,94.02,227.65,514.63,34.39,9.5,1925.86,2592.03,1782.02
2021-10,IPD,PROC-5425,DXG-577,1294270,390080,50541,32.35,68.33,845.2,464.67,1.85,68.45,2.01,1566.68,0.53,32.3,1306.04,1519.62,2377.61
2025-07,HomeHealth,PROC-6877,DXG-12,913824,211788,67170,30.56,387.57,472.27,428.48,7.38,67.65,397.93,1490.28,21.32,11.22,1203.62,484.7,821.79
2022-05,Tele,PROC-6487,DXG-995,1198854,88665,32994,32.72,30.54,805.68,621.99,9.44,94.85,165.66,611.6,10.03,5.22,2372.01,2487.9,734.77
2021-06,PHC,PROC-1034,DXG-110,1223031,330286,24994,16.59,516.74,319.94,12.68,11.44,76.74,143.45,1456.18,2.36,4.96,1779.78,739.29,1734.32
2024-03,HomeHealth,PROC-6246,DXG-35,785310,302433,62148,0.44,404.89,646.44,438.98,9.74,96.29,355.64,77.25,0.64,19.93,2551.7,2007.32,1249.6
2022-03,IPD,PROC-4105,DXG-533,681783,42860,69139,7.48,281.11,807.35,245.8,1.82,97.56,32.05,1032.42,19.44,10.65,2679.93,2965.95,1833.42
2022-05,PHC,PROC-8003,DXG-396,1534188,244775,46133,28.69,424.87,361.74,288.45,0.02,85.1,293.17,1503.41,24.37,18.97,2249.31,1133.42,331.63
2021-02,DayCare,PROC-1547,DXG-837,764576,28041,3699,12.52,486.54,744.39,326.85,0.24,69.02,86.26,952.15,36.56,14.01,3084.4,2350.02,498.53
2020-07,PHC,PROC-9971,DXG-263,340295,195064,12180,26.47,271.97,79.04,333.02,0.5,40.1,255.42,1490.0,38.94,12.38,4057.99,2738.57,1458.29
2025-05,HomeHealth,PROC-6514,DXG-362,946779,76085,26310,11.51,598.14,177.85,276.64,2.79,46.77,184.38,1097.16,31.91,15.59,3597.92,1849.07,1930.16
2025-05,OPD,PROC-8868,DXG-943,750202,77981,14799,17.02,218.76,110.64,401.8,11.65,66.83,8.49,1372.18,35.17,19.14,1360.16,1405.25,2202.19
2022-05,OPD,PROC-6650,DXG-455,1491276,188747,18773,13.17,382.99,825.59,600.2,11.27,79.04,332.69,1368.69,11.37,33.02,1099.93,29.97,391.63
2024-05,OPD,PROC-7949,DXG-886,1123679,155654,33063,4.85,334.59,388.0,293.01,7.44,69.73,256.56,750.87,30.16,13.19,1242.16,75.41,1690.89
2022-02,OPD,PROC-5296,DXG-309,630958,38994,70973,30.82,133.77,802.8,357.06,0.48,59.89,297.94,778.04,34.86,22.54,2439.42,2642.37,294.21
2021-03,PHC,PROC-3542,DXG-470,267430,378080,2823,32.9,190.74,168.81,518.97,9.45,54.4,282.52,6.1,8.19,2.39,384.81,731.02,1152.21
2024-08,PHC,PROC-6953,DXG-578,692958,361633,2818,29.25,201.06,167.66,507.14,3.15,74.62,227.99,286.25,22.6,28.84,1513.17,464.12,396.31
2021-05,DayCare,PROC-1602,DXG-960,1733744,105278,77215,33.15,113.68,256.42,1.3,3.69,55.15,52.41,1401.87,3.48,1.55,2688.78,2619.09,1441.57
2021-10,DayCare,PROC-9154,DXG-669,1299042,15640,35406,21.53,459.55,321.98,438.04,4.59,88.26,351.27,291.79,1.49,31.64,2727.77,2294.99,1819.55
2022-03,Tele,PROC-6121,DXG-647,579778,161487,74919,8.85,120.35,790.37,134.82,4.18,53.82,273.01,1524.1,17.79,18.38,4372.64,2961.2,2147.2
2025-11,HomeHealth,PROC-4376,DXG-138,707019,176845,14574,9.92,448.75,223.0,294.68,6.86,43.07,170.2,270.97,24.46,21.16,1020.47,712.61,1910.13
2021-03,PHC,PROC-4049,DXG-109,1170405,313938,71617,27.24,311.58,589.68,389.98,6.5,62.24,181.3,281.64,18.12,23.46,1773.1,2820.72,1345.48
2022-02,Tele,PROC-9814,DXG-56,620280,80990,69726,18.68,367.8,669.77,180.25,7.55,98.68,6.68,1572.46,7.04,4.91,1306.19,1769.07,1807.15
2022-08,HomeHealth,PROC-8625,DXG-230,714472,272654,33650,16.48,360.74,52.13,428.84,0.88,69.21,357.01,119.94,36.49,1.63,2780.9,792.97,1985.07
2021-05,ER,PROC-5868,DXG-305,1066895,365738,27054,31.57,106.12,649.04,104.05,10.7,67.18,193.08,891.08,22.05,26.87,1511.35,1482.16,1354.39
2020-03,HomeHealth,PROC-6072,DXG-462,1954841,18065,72663,1.33,205.22,55.63,643.55,8.96,76.31,346.5,137.54,4.71,18.37,4400.6,1900.7,1394.22
2024-09,IPD,PROC-6630,DXG-731,1856623,178750,41544,5.0,277.01,887.74,314.77,5.2,53.91,50.41,1128.33,6.71,4.06,3561.43,1947.57,990.4
2021-11,DayCare,PROC-3646,DXG-962,1733322,308406,39021,12.88,549.9,543.85,532.04,1.78,54.15,57.83,1448.5,11.75,29.39,2181.68,1422.97,322.72
2022-08,HomeHealth,PROC-9365,DXG-521,1988588,37739,59791,11.6,464.16,142.56,646.95,3.63,64.96,66.72,1138.14,32.4,4.77,2848.31,2381.88,2089.98
2024-11,HomeHealth,PROC-7095,DXG-281,779379,115158,64629,19.87,173.85,243.33,404.0,7.42,51.66,181.38,1075.42,20.8,21.83,1887.34,676.02,349.9
2024-12,PHC,PROC-1723,DXG-815,164803,188110,9172,3.24,378.36,821.17,266.32,1.05,80.19,160.89,183.23,7.05,1.73,3877.21,78.15,701.1
2022-06,HomeHealth,PROC-5375,DXG-671,1619054,248701,15951,9.12,497.94,844.97,5.43,2.85,92.95,160.49,221.49,3.13,25.7,161.66,3196.51,1071.59
2024-10,PHC,PROC-8905,DXG-71,957791,287947,1024,28.86,220.74,367.86,523.25,6.79,40.04,384.87,1092.99,24.27,31.24,4334.26,7.14,2135.78
2021-12,OPD,PROC-6806,DXG-758,360328,349577,72939,12.86,162.16,881.74,491.91,0.8,59.36,188.21,1132.8,11.66,2.86,2119.12,1670.55,959.23
2021-10,DayCare,PROC-6076,DXG-338,1195498,337492,923,0.84,566.67,701.85,419.34,11.29,87.78,319.77,1037.11,18.16,13.16,2668.27,2160.2,2133.59
2021-10,Tele,PROC-4356,DXG-855,39727,391377,35862,20.49,406.4,784.32,10.21,9.07,68.11,328.24,1230.79,22.0,14.85,3870.94,1449.22,397.05
2020-03,HomeHealth,PROC-5501,DXG-130,996916,327935,31349,3.2,98.93,206.76,34.51,7.55,97.58,388.51,437.55,32.17,15.58,3406.42,194.26,798.78
2022-04,DayCare,PROC-4624,DXG-147,189389,242082,79388,4.0,525.97,361.87,467.94,0.96,48.08,201.81,149.43,25.0,31.76,2153.67,1887.99,402.04
2020-11,DayCare,PROC-7392,DXG-593,101711,158515,56869,27.59,514.46,409.06,435.22,6.78,82.65,219.37,1071.69,32.56,32.16,1912.0,138.27,156.76
2023-07,HomeHealth,PROC-2206,DXG-629,1659054,336387,52130,24.51,571.04,788.88,117.68,1.06,79.2,47.87,718.53,11.35,12.43,1709.74,1785.16,477.5
2025-05,Tele,PROC-4029,DXG-526,1957177,21534,67699,14.52,12.37,116.54,281.46,5.05,47.63,66.7,480.62,14.82,14.85,2905.63,1563.63,990.24
2021-01,Tele,PROC-1781,DXG-404,521718,323963,34225,17.91,265.37,431.99,174.3,1.35,81.95,232.36,89.1,25.66,2.38,3154.55,1237.29,2100.96
2024-06,ER,PROC-3621,DXG-646,504749,369313,72315,3.42,349.74,10.34,158.23,10.94,90.78,375.54,508.54,30.36,31.99,2129.71,1735.05,455.28
2021-04,PHC,PROC-6348,DXG-628,1165890,181812,23615,0.92,563.94,331.98,360.65,1.24,76.47,397.35,1010.38,35.41,2.29,809.58,1911.65,1135.42
2021-05,Tele,PROC-8110,DXG-472,229131,272014,18972,10.68,145.67,692.07,186.72,3.57,42.21,323.06,159.24,32.72,34.03,2097.49,2841.28,2084.02
2025-10,ER,PROC-2990,DXG-519,1629315,142949,9742,16.59,542.85,709.87,367.78,5.49,59.48,198.74,97.87,31.82,34.85,2867.5,3098.86,2299.57
2021-08,ER,PROC-5412,DXG-333,105203,51000,16212,17.79,348.47,414.9,305.63,0.33,63.85,144.57,378.36,9.42,1.47,1151.03,1000.86,1353.55
2022-11,ER,PROC-4436,DXG-298,1378357,47528,5161,24.01,211.99,759.42,114.86,1.72,40.0,320.17,972.98,1.96,0.18,128.06,1481.69,242.74
2025-03,OPD,PROC-1298,DXG-449,1737283,18068,67835,18.08,350.09,214.06,158.66,10.48,91.7,105.43,1120.8,8.66,12.93,3534.35,1147.14,2212.54
2023-04,IPD,PROC-5193,DXG-453,1887583,162180,62696,2.2,307.92,654.35,557.23,8.07,93.58,62.61,53.21,21.53,2.18,859.06,1191.33,1551.19
2025-10,OPD,PROC-7536,DXG-586,825724,149132,79111,10.16,143.73,110.17,266.37,5.15,75.94,234.66,75.84,23.05,23.91,3184.74,2780.4,1552.35
2021-10,OPD,PROC-4704,DXG-969,1821210,249985,932,13.87,229.03,659.41,601.71,5.61,97.14,135.0,1175.77,30.45,19.14,1754.0,2771.12,2398.63
2021-05,ER,PROC-2319,DXG-409,1913627,380710,24280,20.98,546.97,472.62,517.88,9.17,54.57,412.8,664.59,20.12,17.68,2018.6,1249.59,1935.53
2022-06,Tele,PROC-9414,DXG-742,1617239,192392,12842,16.29,484.05,889.25,237.17,5.87,69.93,327.97,1152.99,17.21,2.85,2875.77,2140.75,1415.9
2025-03,Tele,PROC-5061,DXG-759,1674682,365116,45050,18.43,218.21,685.7,2.21,0.8,42.64,160.15,965.36,36.66,30.97,2680.02,2161.12,2097.57
2022-05,Tele,PROC-7693,DXG-455,1716625,151705,47810,12.54,16.31,54.17,295.68,11.62,40.34,383.71,591.86,39.8,3.2,841.22,1512.45,1696.29
2024-05,ER,PROC-7745,DXG-180,197132,230924,11317,25.25,412.35,53.49,451.92,9.3,80.12,37.34,1218.65,13.54,0.37,3321.98,2425.86,1312.25
2025-03,OPD,PROC-8504,DXG-336,1421708,10492,77362,29.65,37.92,547.36,92.25,8.28,70.04,327.18,1199.07,25.87,10.85,3821.8,2417.07,812.16
2023-03,Tele,PROC-5054,DXG-18,1367748,357313,69080,22.07,554.01,727.42,27.47,8.19,88.71,212.98,73.66,24.37,34.12,655.43,201.75,258.96
2025-11,ER,PROC-1858,DXG-417,1677298,124975,69800,16.02,441.66,249.21,314.0,7.37,64.86,31.8,904.95,0.8,13.05,3787.85,2220.27,390.84
2022-01,ER,PROC-9911,DXG-44,828139,142590,9088,21.76,548.82,293.75,492.01,2.49,69.37,114.62,1573.15,6.84,12.45,819.67,1994.73,565.74
2025-09,ER,PROC-2912,DXG-887,1352232,211408,37333,25.4,572.53,377.52,300.46,2.14,65.28,204.95,874.37,19.47,1.01,2768.0,2559.92,1947.88
2022-02,IPD,PROC-4489,DXG-294,122833,216980,78664,16.99,164.29,179.64,221.53,2.69,79.06,395.52,644.57,38.61,11.41,664.56,1994.49,150.87
2025-01,HomeHealth,PROC-4081,DXG-939,1260695,351312,60966,17.23,177.54,533.37,181.08,3.72,82.4,325.73,1245.52,35.96,29.45,3528.07,350.45,1004.4
2025-02,DayCare,PROC-2291,DXG-559,34132,115722,36930,2.09,148.42,831.57,649.58,0.82,96.26,396.79,1458.72,21.58,28.46,3961.89,714.39,339.66
2025-10,OPD,PROC-9711,DXG-393,1425347,229585,64579,5.0,273.88,231.36,450.52,9.58,40.37,81.99,676.92,9.25,34.57,2250.98,1471.77,82.48
2021-03,Tele,PROC-2475,DXG-114,1889116,355066,66836,3.63,308.11,856.28,580.06,1.87,76.33,222.97,92.07,19.5,28.88,287.76,1906.81,1273.66
2021-01,ER,PROC-6723,DXG-271,686034,37949,71685,28.09,314.79,512.31,337.86,9.49,61.82,196.88,207.06,25.68,33.85,4434.04,1087.89,247.17
2024-06,IPD,PROC-7118,DXG-446,1969870,293865,34452,2.92,70.1,94.08,125.0,3.31,64.44,191.62,346.88,23.14,12.67,535.12,79.61,584.11
2020-04,IPD,PROC-4289,DXG-767,490962,134209,32804,18.57,136.39,313.17,584.04,11.25,85.1,313.47,56.06,17.76,27.41,2261.34,980.9,1193.02
2025-08,Tele,PROC-4768,DXG-99,1981832,337364,38063,22.9,472.9,271.9,472.21,9.53,45.61,275.95,324.71,17.75,10.12,2597.03,2457.13,532.41
2024-05,ER,PROC-9480,DXG-461,1007395,141589,23500,28.58,418.35,809.35,346.96,1.73,98.65,104.75,10.58,10.59,31.19,4411.45,3059.57,2235.68
2023-03,PHC,PROC-7830,DXG-832,1018127,57237,66593,31.15,470.88,806.15,8.58,7.69,42.28,227.91,1234.53,27.6,0.51,2374.29,1965.74,126.05
2025-09,IPD,PROC-6442,DXG-179,7519,209445,14423,24.55,409.93,705.25,615.99,1.8,55.67,228.58,1363.42,15.71,1.27,2613.52,1168.77,565.63
2024-05,OPD,PROC-4339,DXG-367,505135,251460,15437,25.17,293.37,801.95,133.23,10.3,67.26,348.29,1353.84,19.82,27.78,592.51,1000.36,1777.91
2020-03,Tele,PROC-4392,DXG-304,678146,64328,6889,27.99,126.65,146.24,505.9,5.78,85.96,146.15,406.8,12.19,26.99,1295.02,1690.27,57.98
2023-03,HomeHealth,PROC-2182,DXG-133,453194,222423,26783,1.84,18.87,172.44,573.68,1.99,54.19,216.22,1190.12,16.34,13.5,1636.97,151.09,2208.46
2023-07,ER,PROC-8602,DXG-174,1458887,252061,32395,19.98,395.74,350.26,256.31,5.05,55.06,250.97,1530.71,13.59,7.16,1601.24,2430.3,756.08
2024-06,PHC,PROC-6218,DXG-481,557477,61284,12645,30.78,185.76,596.46,409.45,3.5,56.84,341.88,9.11,32.62,15.53,1078.78,2582.6,725.29
2025-03,DayCare,PROC-7044,DXG-254,1080332,140388,9567,4.03,549.8,457.64,462.37,3.99,69.75,207.74,844.41,34.48,0.78,1913.18,134.56,1037.21
2021-06,HomeHealth,PROC-5970,DXG-862,1173746,242456,10091,27.44,245.74,310.61,188.11,4.72,40.93,201.38,867.78,29.47,18.12,766.42,1813.88,78.05
2025-02,PHC,PROC-6051,DXG-810,1704935,259587,54697,13.33,482.68,248.13,85.41,6.82,62.05,109.26,197.53,29.7,24.53,1806.48,3097.57,1236.2
2021-09,ER,PROC-2251,DXG-713,1618804,255844,55066,13.08,236.25,57.38,67.98,11.73,71.18,330.12,21.33,18.25,34.15,2111.62,2990.75,1590.12
2020-01,OPD,PROC-1321,DXG-361,667290,173384,52446,9.26,121.02,95.38,493.82,9.63,58.35,298.04,136.39,30.78,25.32,570.22,945.35,2260.77
2020-01,Tele,PROC-2801,DXG-12,1030006,345443,67730,3.13,466.76,846.75,443.49,11.78,72.72,245.63,963.65,36.25,14.63,1369.64,1141.98,1856.86
2022-09,IPD,PROC-1148,DXG-87,732207,125375,75720,2.99,380.73,829.39,601.82,1.54,81.73,212.85,719.45,11.22,8.46,603.73,196.27,728.45
2022-11,OPD,PROC-4835,DXG-154,911506,270864,22664,17.49,532.4,776.21,167.03,0.24,66.16,152.17,476.05,12.79,7.65,3005.91,1258.22,197.04
2021-06,ER,PROC-9010,DXG-786,1126750,329694,12802,15.28,503.2,574.23,83.05,6.02,43.95,75.9,1210.7,20.73,2.81,727.39,628.42,525.19
2024-04,HomeHealth,PROC-5470,DXG-559,1345190,250871,26894,0.37,41.21,859.57,140.97,4.89,60.32,218.23,692.08,13.97,10.79,3310.54,2433.17,490.17
2023-12,PHC,PROC-6175,DXG-860,1792089,304787,49303,23.72,116.88,619.82,115.32,5.57,94.3,125.64,1308.26,32.59,23.36,3749.18,616.57,1509.2
2025-07,DayCare,PROC-8293,DXG-681,923761,270686,34493,25.9,437.92,522.15,528.36,0.73,90.02,127.58,44.61,14.41,21.48,137.45,1961.59,1417.44
2024-06,PHC,PROC-7678,DXG-102,718045,22088,9034,21.16,442.37,824.72,309.75,3.67,75.15,36.39,470.69,10.37,10.59,4481.05,1916.28,758.58
2020-11,ER,PROC-8252,DXG-394,573557,236898,43507,22.52,198.58,356.68,501.03,6.83,99.47,126.8,1050.86,30.69,8.39,1908.24,2547.67,585.46
2024-05,PHC,PROC-8406,DXG-55,1444989,389918,1477,2.69,558.12,279.35,26.72,11.61,69.16,284.8,187.64,32.23,24.0,3970.97,95.74,365.27
2020-09,Tele,PROC-4535,DXG-781,1810345,63743,31949,14.03,314.43,225.41,386.49,4.49,70.24,91.54,1424.79,24.05,10.5,1088.34,2823.26,1225.18
2025-08,IPD,PROC-6255,DXG-909,656447,117140,25540,30.25,31.83,430.54,529.56,11.62,63.07,113.09,925.17,1.37,23.32,2267.6,542.37,2058.34
2020-06,DayCare,PROC-7764,DXG-293,930535,332084,39873,10.69,597.41,682.87,420.56,0.15,67.22,225.89,217.82,19.52,23.64,1034.91,1746.38,551.75
2023-02,IPD,PROC-7766,DXG-613,263478,148664,30908,7.29,569.4,494.39,359.84,10.85,42.84,107.97,1541.54,17.95,19.96,1755.51,2.69,1910.89
2021-07,Tele,PROC-4325,DXG-932,512428,324665,50752,28.74,184.9,896.84,436.46,2.72,67.98,353.52,1077.28,7.51,9.62,3929.78,334.49,2225.6
2021-08,OPD,PROC-9720,DXG-712,10092,186718,67297,9.1,98.13,253.18,126.02,5.26,94.51,83.62,50.93,23.09,23.25,1989.54,65.88,1366.05
2024-06,IPD,PROC-2228,DXG-511,1760697,287943,49125,15.16,220.97,516.72,375.17,8.75,69.35,235.58,941.86,32.75,7.39,4392.75,997.91,223.33
2020-01,OPD,PROC-7680,DXG-591,1328550,77393,67885,27.31,313.78,707.4,316.57,5.65,96.44,187.37,1369.19,10.6,33.27,441.3,849.95,1280.89
2021-07,DayCare,PROC-2328,DXG-952,1822864,233240,45728,17.34,319.74,335.5,84.96,9.59,85.57,149.36,577.24,20.09,31.79,3686.08,1204.2,1463.78
2025-10,OPD,PROC-3927,DXG-664,1311393,52886,46197,9.91,93.93,96.84,306.33,2.36,99.02,389.19,1302.24,39.49,20.67,2313.01,2016.77,1558.22
2021-11,OPD,PROC-7785,DXG-908,1428731,289267,58677,19.06,35.16,884.41,175.89,6.51,67.85,130.79,749.97,11.1,7.51,307.21,1693.59,1985.04
2021-06,IPD,PROC-9069,DXG-383,776789,207528,21055,25.23,485.23,559.24,177.88,0.78,83.66,2.51,648.89,26.09,24.59,1799.07,2394.19,16.25
2023-01,OPD,PROC-6967,DXG-389,991909,346812,24189,7.64,70.89,419.87,108.53,9.89,92.76,283.13,826.61,38.5,5.53,2230.4,2420.19,1202.69
2021-01,PHC,PROC-5539,DXG-162,1565211,132499,2344,15.0,570.1,139.66,461.43,1.52,47.29,214.73,1182.3,11.97,31.79,968.79,1116.22,1566.12
2024-09,ER,PROC-7508,DXG-968,1814845,354759,76586,22.9,367.77,69.57,293.18,0.31,75.66,347.74,923.73,10.01,3.84,1918.75,419.7,1340.1
2025-07,ER,PROC-2590,DXG-872,512279,23513,18090,3.72,74.93,529.32,102.79,8.42,69.25,272.45,853.76,27.86,29.69,3356.99,1408.66,645.89
2020-01,DayCare,PROC-3875,DXG-594,1110676,78474,53751,25.41,53.87,796.39,549.06,4.23,56.76,341.08,456.99,34.5,27.53,3603.91,2290.45,2158.59
2021-04,OPD,PROC-3975,DXG-931,1812479,16547,48706,31.1,159.63,695.08,424.21,8.52,42.54,405.2,612.18,35.57,23.15,279.22,1185.68,131.56
2020-06,ER,PROC-8764,DXG-91,1871905,248995,43846,23.51,346.59,108.21,216.58,5.94,74.2,140.76,267.44,10.37,27.61,300.91,49.95,1996.58
2024-01,PHC,PROC-9992,DXG-724,845184,334120,35706,32.47,153.1,123.78,587.27,2.44,96.85,222.36,1585.32,6.14,28.07,3559.24,296.81,1292.21
2022-12,IPD,PROC-3759,DXG-630,1525577,324613,13044,15.09,87.81,245.67,344.47,4.47,80.52,114.8,1302.33,35.3,24.2,4472.02,1037.29,1021.01
2024-11,PHC,PROC-7776,DXG-641,1976996,99999,21775,30.59,505.64,274.5,353.36,6.54,65.76,162.19,552.16,26.96,0.05,3238.36,1688.26,1140.34
2024-08,DayCare,PROC-3022,DXG-888,1539736,163408,3787,33.1,174.87,254.98,600.66,4.38,48.21,283.76,208.45,3.19,23.1,4042.29,1263.61,2257.49
2023-07,HomeHealth,PROC-2392,DXG-464,187717,318250,74564,24.46,412.76,1.01,572.6,5.25,75.59,107.35,228.43,34.22,26.95,2270.51,40.63,1276.75
2025-04,HomeHealth,PROC-6361,DXG-421,749201,203802,49402,30.27,96.44,700.47,542.05,7.89,94.03,316.7,99.43,30.72,28.96,457.67,1172.04,594.18
2022-01,Tele,PROC-3316,DXG-509,1521450,391253,59097,0.86,502.97,431.09,442.02,2.59,60.9,336.39,461.88,1.56,3.13,2427.96,1336.23,230.88
2022-05,DayCare,PROC-1634,DXG-501,557866,248118,17901,24.56,569.75,865.19,225.61,8.29,94.37,227.09,696.23,8.02,12.73,3910.0,800.31,14.89
2024-02,PHC,PROC-8110,DXG-667,1216930,158977,65112,23.74,78.36,83.95,212.59,11.58,44.53,218.37,1334.3,9.86,0.71,199.85,145.55,1965.14
2024-02,IPD,PROC-7995,DXG-398,1154387,276027,68744,17.26,345.77,373.13,428.59,6.86,77.93,331.2,1056.56,33.27,7.0,3317.49,1256.27,1716.68
2022-02,OPD,PROC-9341,DXG-618,897517,374843,15831,25.81,80.49,716.19,2.08,6.51,59.83,318.03,1046.19,39.34,26.89,1714.13,1457.91,1617.92
2023-01,IPD,PROC-9688,DXG-855,807297,86384,45592,33.55,428.32,421.39,569.15,10.49,55.74,376.69,849.31,10.95,23.45,748.09,2154.9,1201.64
2023-07,OPD,PROC-4094,DXG-718,1209104,334323,71632,14.58,443.44,806.67,473.81,3.49,61.72,240.37,1029.69,22.82,6.54,1776.18,846.78,414.14
2025-09,PHC,PROC-6617,DXG-961,1709086,250990,2109,1.99,522.09,163.9,343.68,2.41,75.83,64.65,1542.19,29.78,23.97,1815.41,1140.8,1746.63
2024-01,DayCare,PROC-4784,DXG-799,737826,175726,55515,23.11,554.65,203.78,402.63,6.1,56.9,322.14,92.02,0.87,10.09,714.2,191.15,123.03
