gov_proc_notice_id,gov_proc_publication_date,gov_proc_country_iso2,gov_proc_contracting_authority_id,gov_proc_procedure_type_code,gov_proc_cpvs_main_code,gov_proc_lot_count,gov_proc_award_criteria_code,gov_proc_estimated_value_eur,gov_proc_awarded_value_eur,gov_proc_number_of_bidders,gov_proc_sme_winner_flag,gov_proc_cross_border_bid_flag,gov_proc_eea_coverage_flag,gov_proc_green_public_procurement_flag,gov_proc_social_clauses_flag,gov_proc_contract_duration_months,gov_proc_modification_count,gov_proc_data_source_ted_flag,gov_proc_data_extract_date
ES-TED-2022-001707,2022-10-19,ES,ES_AUTH_01707,NEGOTIATED,29879670,7,COST_EFFECTIVENESS,241814673.72,225629831.9,14,1,0,0,0,0,67,7,1,2025-08-10
HR-TED-2018-001708,2018-05-01,HR,HR_AUTH_01708,COMPETITIVE_DIALOGUE,44792506,8,MEAT,176638709.14,124833493.84,21,0,0,1,0,0,16,5,1,2024-05-19
FI-TED-2020-001709,2020-07-16,FI,FI_AUTH_01709,INNOVATION_PARTNERSHIP,49697921,9,LIFE_CYCLE_COST,205858717.07,183173922.74,23,0,0,0,1,0,39,2,1,2024-11-26
IE-TED-2018-001710,2018-09-01,IE,IE_AUTH_01710,DESIGN_CONTEST,60085841,10,QUALITY,123228710.67,121851346.91,25,1,0,1,0,1,73,6,1,2026-02-21
MT-TED-2023-001711,2023-05-22,MT,MT_AUTH_01711,OPEN,31650604,1,LOWEST_PRICE,65482492.97,45274721.14,12,0,1,1,0,1,48,4,1,2025-12-29
SK-TED-2022-001712,2022-11-21,SK,SK_AUTH_01712,RESTRICTED,70843959,2,COST_EFFECTIVENESS,239038585.98,231905331.17,13,0,0,0,1,0,22,2,1,2025-03-06
BE-TED-2019-001713,2019-06-30,BE,BE_AUTH_01713,NEGOTIATED,72062548,3,MEAT,156259133.7,135743413.72,22,1,0,1,0,1,33,8,1,2024-04-20
DK-TED-2026-001714,2026-01-30,DK,DK_AUTH_01714,COMPETITIVE_DIALOGUE,61304933,4,LIFE_CYCLE_COST,149880521.01,101764879.34,33,0,0,1,1,0,12,4,1,2024-07-26
GR-TED-2025-001715,2025-09-19,GR,GR_AUTH_01715,INNOVATION_PARTNERSHIP,99997297,5,QUALITY,111537120.32,75819377.11,30,0,0,1,0,0,70,5,1,2025-12-16
LT-TED-2024-001716,2024-11-04,LT,LT_AUTH_01716,DESIGN_CONTEST,28915031,6,LOWEST_PRICE,239425067.46,175573092.15,25,1,0,1,0,0,84,3,1,2026-01-04
PT-TED-2020-001717,2020-12-06,PT,PT_AUTH_01717,OPEN,38227297,7,COST_EFFECTIVENESS,192347760.76,127730533.32,24,1,0,1,0,0,21,10,0,2024-04-14
SE-TED-2018-001718,2018-02-03,SE,SE_AUTH_01718,RESTRICTED,90673266,8,MEAT,219549169.94,182427924.45,24,1,0,1,1,0,28,8,1,2025-11-03
CY-TED-2025-001719,2025-12-27,CY,CY_AUTH_01719,NEGOTIATED,70335446,9,LIFE_CYCLE_COST,147834844.29,121078421.5,34,1,0,1,1,1,17,10,0,2025-06-10
FR-TED-2018-001720,2018-05-14,FR,FR_AUTH_01720,COMPETITIVE_DIALOGUE,96607307,10,QUALITY,86990429.59,61002856.32,29,0,0,0,0,0,12,4,1,2024-09-24
IT-TED-2021-001721,2021-04-15,IT,IT_AUTH_01721,INNOVATION_PARTNERSHIP,64376504,1,LOWEST_PRICE,193460298.78,138392064.49,37,1,0,1,1,0,61,2,1,2024-04-01
NL-TED-2022-001722,2022-12-14,NL,NL_AUTH_01722,DESIGN_CONTEST,96665585,2,COST_EFFECTIVENESS,63285983.96,50236827.39,36,1,0,1,1,0,9,9,1,2024-01-19
SI-TED-2018-001723,2018-03-01,SI,SI_AUTH_01723,OPEN,66351202,3,MEAT,33665851.48,28888255.02,43,1,0,1,1,1,58,1,0,2025-06-10
BG-TED-2019-001724,2019-03-23,BG,BG_AUTH_01724,RESTRICTED,31242939,4,LIFE_CYCLE_COST,262215839.16,256181813.45,31,1,1,1,1,0,85,2,1,2024-11-12
EE-TED-2023-001725,2023-02-18,EE,EE_AUTH_01725,NEGOTIATED,83009941,5,QUALITY,53812686.62,53179950.21,38,1,1,1,0,1,78,6,1,2024-01-23
HU-TED-2019-001726,2019-01-02,HU,HU_AUTH_01726,COMPETITIVE_DIALOGUE,45575370,6,LOWEST_PRICE,37204932.3,27242156.23,33,1,0,1,0,1,40,5,1,2024-04-23
LU-TED-2019-001727,2019-02-09,LU,LU_AUTH_01727,INNOVATION_PARTNERSHIP,49797362,7,COST_EFFECTIVENESS,83253509.04,77488092.95,28,1,0,1,0,1,19,5,1,2025-10-19
RO-TED-2018-001728,2018-08-30,RO,RO_AUTH_01728,DESIGN_CONTEST,72775974,8,MEAT,95361838.42,95442463.86,33,0,0,1,1,0,96,6,1,2024-05-07
AT-TED-2024-001729,2024-09-13,AT,AT_AUTH_01729,OPEN,44012144,9,LIFE_CYCLE_COST,82932358.88,76631990.54,34,1,1,0,0,0,44,6,1,2024-12-26
CZ-TED-2025-001730,2025-04-19,CZ,CZ_AUTH_01730,RESTRICTED,31149126,10,QUALITY,114280727.59,84521370.29,34,0,0,1,0,0,25,5,1,2025-11-03
DE-TED-2025-001731,2025-10-21,DE,DE_AUTH_01731,NEGOTIATED,75765567,1,LOWEST_PRICE,127661269.67,116090275.37,31,1,0,0,0,1,80,1,1,2025-09-24
LV-TED-2021-001732,2021-04-30,LV,LV_AUTH_01732,COMPETITIVE_DIALOGUE,11377351,2,COST_EFFECTIVENESS,78791502.29,74053967.23,44,0,0,1,1,1,71,0,1,2024-10-17
PL-TED-2022-001733,2022-02-09,PL,PL_AUTH_01733,INNOVATION_PARTNERSHIP,15697272,3,MEAT,193476657.15,158507357.79,41,1,1,1,1,0,43,10,1,2024-04-05
ES-TED-2023-001734,2023-12-30,ES,ES_AUTH_01734,DESIGN_CONTEST,93816069,4,LIFE_CYCLE_COST,237370390.39,217912304.59,34,1,1,1,0,0,74,6,1,2025-08-13
HR-TED-2018-001735,2018-05-28,HR,HR_AUTH_01735,OPEN,84947299,5,QUALITY,261504598.02,256428041.64,38,1,0,1,1,1,30,6,1,2025-11-30
FI-TED-2020-001736,2020-11-17,FI,FI_AUTH_01736,RESTRICTED,78660783,6,LOWEST_PRICE,49901954.69,42873030.57,42,0,0,1,0,0,7,8,1,2024-11-12
IE-TED-2020-001737,2020-07-01,IE,IE_AUTH_01737,NEGOTIATED,46561248,7,COST_EFFECTIVENESS,271230098.53,237411959.99,51,1,0,1,0,1,87,3,1,2026-02-09
MT-TED-2024-001738,2024-05-03,MT,MT_AUTH_01738,COMPETITIVE_DIALOGUE,53371980,8,MEAT,81483309.25,76189882.82,44,0,0,1,1,1,15,8,1,2024-05-24
SK-TED-2021-001739,2021-12-28,SK,SK_AUTH_01739,INNOVATION_PARTNERSHIP,50189336,9,LIFE_CYCLE_COST,11719163.54,9399030.83,41,0,0,1,0,1,82,7,1,2025-03-10
BE-TED-2020-001740,2020-02-21,BE,BE_AUTH_01740,DESIGN_CONTEST,37294758,10,QUALITY,110260182.3,108240376.48,43,1,0,1,1,0,48,4,1,2025-03-04
DK-TED-2021-001741,2021-05-16,DK,DK_AUTH_01741,OPEN,64545093,1,LOWEST_PRICE,174581171.64,142655287.65,50,0,0,1,0,1,6,4,0,2025-05-27
GR-TED-2021-001742,2021-01-06,GR,GR_AUTH_01742,RESTRICTED,86109793,2,COST_EFFECTIVENESS,142416661.27,123821084.72,60,0,0,1,0,1,55,4,1,2024-07-07
LT-TED-2021-001743,2021-12-01,LT,LT_AUTH_01743,NEGOTIATED,44162334,3,MEAT,170098844.51,145308828.99,57,0,0,0,0,0,78,2,1,2024-06-03
PT-TED-2018-001744,2018-06-22,PT,PT_AUTH_01744,COMPETITIVE_DIALOGUE,87502889,4,LIFE_CYCLE_COST,77943289.96,63991680.93,46,1,0,1,1,1,7,7,0,2025-10-07
SE-TED-2018-001745,2018-10-03,SE,SE_AUTH_01745,INNOVATION_PARTNERSHIP,22952064,5,QUALITY,193217423.12,192671628.19,57,1,0,1,0,0,49,2,1,2024-01-23
CY-TED-2023-001746,2023-12-23,CY,CY_AUTH_01746,DESIGN_CONTEST,64847119,6,LOWEST_PRICE,42094177.63,34983884.08,52,0,0,0,0,1,37,3,1,2025-09-01
FR-TED-2019-001747,2019-01-27,FR,FR_AUTH_01747,OPEN,41830270,7,COST_EFFECTIVENESS,151646456.69,118462113.02,50,0,0,1,1,1,71,6,1,2026-01-21
IT-TED-2025-001748,2025-04-17,IT,IT_AUTH_01748,RESTRICTED,21728210,8,MEAT,119510254.73,86406392.47,66,0,0,1,0,1,75,8,1,2024-12-13
NL-TED-2022-001749,2022-08-15,NL,NL_AUTH_01749,NEGOTIATED,47528238,9,LIFE_CYCLE_COST,32285932.47,25663299.0,50,1,0,1,0,1,51,7,1,2024-01-16
SI-TED-2024-001750,2024-06-01,SI,SI_AUTH_01750,COMPETITIVE_DIALOGUE,89833612,10,QUALITY,120091421.62,120559270.71,62,1,0,0,1,0,63,7,1,2025-03-01
BG-TED-2023-001751,2023-11-23,BG,BG_AUTH_01751,INNOVATION_PARTNERSHIP,45287324,1,LOWEST_PRICE,117172844.65,97820153.79,15,1,0,1,0,0,72,8,1,2024-09-22
EE-TED-2023-001752,2023-04-30,EE,EE_AUTH_01752,DESIGN_CONTEST,90607676,2,COST_EFFECTIVENESS,133547458.05,132860172.45,11,1,1,1,1,1,59,3,1,2025-01-27
HU-TED-2018-001753,2018-02-02,HU,HU_AUTH_01753,OPEN,17085701,3,MEAT,142523978.9,123205526.29,3,1,0,1,1,0,23,3,0,2024-07-26
LU-TED-2019-001754,2019-03-26,LU,LU_AUTH_01754,RESTRICTED,14403351,4,LIFE_CYCLE_COST,112490424.88,117446946.84,14,1,0,1,1,0,9,7,1,2024-04-05
RO-TED-2022-001755,2022-11-12,RO,RO_AUTH_01755,NEGOTIATED,48516254,5,QUALITY,78678864.55,72718444.09,8,1,0,0,0,0,61,2,1,2024-11-08
AT-TED-2024-001756,2024-01-14,AT,AT_AUTH_01756,COMPETITIVE_DIALOGUE,32400841,6,LOWEST_PRICE,164258299.73,127272234.12,13,0,1,1,0,1,44,3,1,2025-02-07
CZ-TED-2025-001757,2025-05-10,CZ,CZ_AUTH_01757,INNOVATION_PARTNERSHIP,83743107,7,COST_EFFECTIVENESS,318583255.54,238131902.29,20,1,0,0,1,0,7,0,0,2024-06-23
DE-TED-2019-001758,2019-09-03,DE,DE_AUTH_01758,DESIGN_CONTEST,82398963,8,MEAT,25647858.56,22771527.15,10,0,0,1,1,0,56,5,1,2024-02-26
LV-TED-2019-001759,2019-03-10,LV,LV_AUTH_01759,OPEN,51965492,9,LIFE_CYCLE_COST,99838387.37,76824473.12,26,1,0,1,0,0,61,7,1,2024-11-17
PL-TED-2020-001760,2020-11-27,PL,PL_AUTH_01760,RESTRICTED,48147582,10,QUALITY,46524284.67,33619755.98,12,0,0,1,1,0,84,7,1,2025-09-25
ES-TED-2019-001761,2019-12-11,ES,ES_AUTH_01761,NEGOTIATED,65468783,1,LOWEST_PRICE,279397907.45,191234002.49,12,1,1,1,1,0,20,10,1,2024-01-07
HR-TED-2025-001762,2025-04-10,HR,HR_AUTH_01762,COMPETITIVE_DIALOGUE,45527920,2,COST_EFFECTIVENESS,274755008.09,209988294.95,24,0,0,1,0,0,54,4,1,2024-09-07
FI-TED-2020-001763,2020-06-09,FI,FI_AUTH_01763,INNOVATION_PARTNERSHIP,43118948,3,MEAT,110049903.58,103370302.38,21,1,0,1,0,0,88,6,0,2024-11-24
IE-TED-2020-001764,2020-04-28,IE,IE_AUTH_01764,DESIGN_CONTEST,12582286,4,LIFE_CYCLE_COST,208387393.5,152675955.71,24,0,0,1,0,0,64,7,1,2025-11-15
MT-TED-2021-001765,2021-05-21,MT,MT_AUTH_01765,OPEN,42497803,5,QUALITY,12840152.95,10274796.87,35,1,0,1,0,1,94,1,1,2025-05-11
SK-TED-2021-001766,2021-07-22,SK,SK_AUTH_01766,RESTRICTED,39222062,6,LOWEST_PRICE,31899173.45,31454129.19,21,0,0,0,1,1,51,1,1,2024-05-09
BE-TED-2018-001767,2018-10-04,BE,BE_AUTH_01767,NEGOTIATED,15435659,7,COST_EFFECTIVENESS,282733330.85,288045869.44,36,1,1,1,1,0,36,5,1,2025-07-04
DK-TED-2020-001768,2020-11-15,DK,DK_AUTH_01768,COMPETITIVE_DIALOGUE,72132943,8,MEAT,163914369.67,109875636.15,19,0,0,1,1,1,48,0,1,2025-06-27
GR-TED-2021-001769,2021-12-19,GR,GR_AUTH_01769,INNOVATION_PARTNERSHIP,44638421,9,LIFE_CYCLE_COST,35220496.46,29006980.34,19,1,1,1,0,1,52,7,1,2024-11-21
LT-TED-2025-001770,2025-01-27,LT,LT_AUTH_01770,DESIGN_CONTEST,71022599,10,QUALITY,290580546.24,287889054.09,28,1,0,1,1,0,56,3,1,2025-02-23
PT-TED-2018-001771,2018-08-05,PT,PT_AUTH_01771,OPEN,33375342,1,LOWEST_PRICE,139580999.91,111042932.73,32,1,0,1,0,0,23,6,1,2025-11-28
SE-TED-2022-001772,2022-09-22,SE,SE_AUTH_01772,RESTRICTED,41319982,2,COST_EFFECTIVENESS,36384257.88,24718183.9,27,1,0,1,0,0,69,2,1,2025-10-20
CY-TED-2024-001773,2024-08-01,CY,CY_AUTH_01773,NEGOTIATED,58789336,3,MEAT,206043487.83,159660660.81,38,1,0,0,0,0,65,2,1,2025-01-30
FR-TED-2022-001774,2022-01-08,FR,FR_AUTH_01774,COMPETITIVE_DIALOGUE,10566579,4,LIFE_CYCLE_COST,143270179.62,131462835.07,26,0,0,0,1,0,25,0,1,2024-03-12
IT-TED-2024-001775,2024-12-10,IT,IT_AUTH_01775,INNOVATION_PARTNERSHIP,38846666,5,QUALITY,140069163.65,101184432.95,29,0,0,1,1,1,7,1,1,2025-11-16
NL-TED-2019-001776,2019-07-17,NL,NL_AUTH_01776,DESIGN_CONTEST,50811360,6,LOWEST_PRICE,55982879.69,39365016.94,30,0,0,1,0,1,94,2,1,2025-04-25
SI-TED-2019-001777,2019-12-27,SI,SI_AUTH_01777,OPEN,13936405,7,COST_EFFECTIVENESS,200044393.28,201589748.31,32,1,0,1,1,0,66,4,1,2025-01-09
BG-TED-2019-001778,2019-10-04,BG,BG_AUTH_01778,RESTRICTED,43930455,8,MEAT,110958661.97,82561540.37,29,0,0,0,0,0,79,0,0,2025-08-16
EE-TED-2023-001779,2023-05-02,EE,EE_AUTH_01779,NEGOTIATED,46029731,9,LIFE_CYCLE_COST,127247609.02,132047160.1,35,0,1,1,1,0,92,6,1,2024-05-21
HU-TED-2018-001780,2018-07-29,HU,HU_AUTH_01780,COMPETITIVE_DIALOGUE,11871542,10,QUALITY,132156352.02,90225230.84,36,1,0,1,1,0,57,2,1,2024-06-03
LU-TED-2019-001781,2019-05-20,LU,LU_AUTH_01781,INNOVATION_PARTNERSHIP,50893214,1,LOWEST_PRICE,96067589.82,63038589.06,38,1,0,1,1,0,19,0,1,2026-02-22
RO-TED-2024-001782,2024-08-19,RO,RO_AUTH_01782,DESIGN_CONTEST,60365022,2,COST_EFFECTIVENESS,9060147.51,8356574.75,36,1,1,1,0,1,54,3,1,2024-03-27
AT-TED-2024-001783,2024-12-20,AT,AT_AUTH_01783,OPEN,14294707,3,MEAT,52259960.1,44721969.41,52,1,0,1,0,0,32,4,1,2024-01-14
CZ-TED-2023-001784,2023-11-26,CZ,CZ_AUTH_01784,RESTRICTED,31957157,4,LIFE_CYCLE_COST,129525251.69,131377699.03,48,0,0,1,1,0,46,8,1,2024-06-28
DE-TED-2020-001785,2020-09-12,DE,DE_AUTH_01785,NEGOTIATED,83586210,5,QUALITY,141179641.44,144530085.48,42,0,0,1,0,0,27,7,1,2024-11-07
LV-TED-2018-001786,2018-02-04,LV,LV_AUTH_01786,COMPETITIVE_DIALOGUE,63900300,6,LOWEST_PRICE,41834792.87,30687943.44,46,1,1,0,0,0,9,0,1,2025-05-15
PL-TED-2025-001787,2025-05-10,PL,PL_AUTH_01787,INNOVATION_PARTNERSHIP,11492244,7,COST_EFFECTIVENESS,136160827.04,131280703.54,55,1,0,1,0,0,35,1,1,2024-04-13
ES-TED-2018-001788,2018-10-02,ES,ES_AUTH_01788,DESIGN_CONTEST,89296426,8,MEAT,57663903.84,45198471.85,41,1,0,1,1,0,51,7,1,2025-01-15
HR-TED-2021-001789,2021-07-11,HR,HR_AUTH_01789,OPEN,83741548,9,LIFE_CYCLE_COST,287259503.32,189705812.86,56,1,0,1,0,0,40,1,1,2025-01-15
FI-TED-2018-001790,2018-05-12,FI,FI_AUTH_01790,RESTRICTED,83947014,10,QUALITY,57381533.18,55154900.81,40,0,0,1,1,0,9,8,1,2024-06-12
IE-TED-2019-001791,2019-04-27,IE,IE_AUTH_01791,NEGOTIATED,26041850,1,LOWEST_PRICE,178818352.59,137254065.8,57,1,1,1,1,0,70,7,1,2024-11-14
MT-TED-2019-001792,2019-08-15,MT,MT_AUTH_01792,COMPETITIVE_DIALOGUE,51822075,2,COST_EFFECTIVENESS,214860248.71,147141027.92,45,0,0,0,1,0,86,4,1,2024-08-22
SK-TED-2023-001793,2023-01-16,SK,SK_AUTH_01793,INNOVATION_PARTNERSHIP,12937792,3,MEAT,288644576.53,234219917.89,59,0,0,1,0,0,84,3,1,2024-05-05
BE-TED-2020-001794,2020-10-22,BE,BE_AUTH_01794,DESIGN_CONTEST,32581762,4,LIFE_CYCLE_COST,197077420.6,161766718.43,57,0,0,1,1,1,28,7,1,2024-05-12
DK-TED-2023-001795,2023-05-06,DK,DK_AUTH_01795,OPEN,85024539,5,QUALITY,189296983.92,124419199.78,54,1,0,0,0,1,38,5,1,2024-08-27
GR-TED-2018-001796,2018-01-01,GR,GR_AUTH_01796,RESTRICTED,17971717,6,LOWEST_PRICE,69218614.15,57679047.84,65,1,0,1,0,0,66,8,0,2024-07-16
LT-TED-2023-001797,2023-07-05,LT,LT_AUTH_01797,NEGOTIATED,61465656,7,COST_EFFECTIVENESS,55200986.36,39825076.54,58,1,0,1,0,0,45,3,1,2024-02-06
PT-TED-2024-001798,2024-12-28,PT,PT_AUTH_01798,COMPETITIVE_DIALOGUE,15686302,8,MEAT,260690263.44,206466461.08,55,0,0,1,0,1,78,7,1,2025-02-14
SE-TED-2025-001799,2025-11-02,SE,SE_AUTH_01799,INNOVATION_PARTNERSHIP,28404522,9,LIFE_CYCLE_COST,54073134.29,56335515.78,54,0,0,1,0,1,65,5,1,2024-08-10
CY-TED-2024-001800,2024-01-20,CY,CY_AUTH_01800,DESIGN_CONTEST,69648790,10,QUALITY,111353359.39,113089017.55,53,1,0,0,0,0,86,6,1,2026-01-20
FR-TED-2025-001801,2025-09-21,FR,FR_AUTH_01801,OPEN,69691856,1,LOWEST_PRICE,74503246.97,65206042.96,20,0,0,0,1,1,6,1,1,2025-05-28
IT-TED-2018-001802,2018-02-03,IT,IT_AUTH_01802,RESTRICTED,12661285,2,COST_EFFECTIVENESS,32564681.84,29899263.97,3,0,1,1,0,0,5,3,1,2024-10-23
NL-TED-2024-001803,2024-03-20,NL,NL_AUTH_01803,NEGOTIATED,63730869,3,MEAT,95689947.73,73049140.33,11,0,0,1,0,0,52,3,1,2024-04-09
SI-TED-2023-001804,2023-06-12,SI,SI_AUTH_01804,COMPETITIVE_DIALOGUE,17885256,4,LIFE_CYCLE_COST,59687048.65,47186299.53,21,1,1,1,1,0,7,3,0,2025-12-07
BG-TED-2019-001805,2019-07-03,BG,BG_AUTH_01805,INNOVATION_PARTNERSHIP,67356009,5,QUALITY,259950918.36,227749608.37,13,0,0,0,0,1,26,0,1,2025-01-16
EE-TED-2023-001806,2023-07-09,EE,EE_AUTH_01806,DESIGN_CONTEST,10873329,6,LOWEST_PRICE,135024711.48,133927901.78,14,1,1,1,0,0,88,0,1,2025-07-09
HU-TED-2023-001807,2023-04-08,HU,HU_AUTH_01807,OPEN,23775914,7,COST_EFFECTIVENESS,59403672.83,41028003.38,25,0,1,0,0,0,9,0,1,2026-01-19
LU-TED-2019-001808,2019-09-26,LU,LU_AUTH_01808,RESTRICTED,71376849,8,MEAT,36890947.97,25186552.11,25,0,0,0,0,0,24,4,1,2024-09-12
RO-TED-2025-001809,2025-06-24,RO,RO_AUTH_01809,NEGOTIATED,87009197,9,LIFE_CYCLE_COST,215451983.05,217401957.13,25,1,0,1,0,0,80,8,0,2024-09-30
AT-TED-2018-001810,2018-03-10,AT,AT_AUTH_01810,COMPETITIVE_DIALOGUE,22647084,10,QUALITY,192726752.78,132140938.06,17,1,1,1,0,0,11,1,1,2025-01-22
CZ-TED-2023-001811,2023-09-27,CZ,CZ_AUTH_01811,INNOVATION_PARTNERSHIP,39066529,1,LOWEST_PRICE,279379534.67,263326897.16,13,0,1,0,1,0,22,6,1,2025-02-07
DE-TED-2024-001812,2024-03-15,DE,DE_AUTH_01812,DESIGN_CONTEST,20308014,2,COST_EFFECTIVENESS,101694317.8,101389208.12,18,1,0,1,0,1,31,0,1,2025-11-04
LV-TED-2018-001813,2018-10-31,LV,LV_AUTH_01813,OPEN,34586949,3,MEAT,190519729.28,138721031.3,16,1,0,1,0,0,31,6,1,2025-09-06
PL-TED-2019-001814,2019-08-28,PL,PL_AUTH_01814,RESTRICTED,21284494,4,LIFE_CYCLE_COST,148213317.26,103856805.16,30,1,0,1,1,0,85,0,1,2024-02-21
ES-TED-2026-001815,2026-02-17,ES,ES_AUTH_01815,NEGOTIATED,54300327,5,QUALITY,59270360.47,58703385.85,21,0,0,1,1,1,67,4,1,2024-06-09
HR-TED-2021-001816,2021-04-15,HR,HR_AUTH_01816,COMPETITIVE_DIALOGUE,80006645,6,LOWEST_PRICE,121353026.85,93326598.43,34,0,1,1,1,1,73,7,1,2024-04-29
FI-TED-2025-001817,2025-05-27,FI,FI_AUTH_01817,INNOVATION_PARTNERSHIP,68140905,7,COST_EFFECTIVENESS,275438596.49,218978870.03,18,1,0,1,0,1,58,10,1,2024-12-13
IE-TED-2026-001818,2026-02-18,IE,IE_AUTH_01818,DESIGN_CONTEST,38054005,8,MEAT,174372449.13,146751819.94,38,1,0,1,0,0,82,5,1,2025-03-11
MT-TED-2021-001819,2021-05-27,MT,MT_AUTH_01819,OPEN,65451544,9,LIFE_CYCLE_COST,181190457.07,176035928.4,38,1,0,1,0,1,27,8,0,2024-02-20
SK-TED-2018-001820,2018-08-24,SK,SK_AUTH_01820,RESTRICTED,65878382,10,QUALITY,160195732.61,106739169.19,37,1,0,1,1,1,80,3,1,2025-08-04
BE-TED-2018-001821,2018-10-02,BE,BE_AUTH_01821,NEGOTIATED,92689600,1,LOWEST_PRICE,112739949.99,100581350.8,30,1,0,1,0,0,12,8,1,2026-01-18
DK-TED-2022-001822,2022-02-13,DK,DK_AUTH_01822,COMPETITIVE_DIALOGUE,36966622,2,COST_EFFECTIVENESS,2244095.94,1915747.73,32,1,0,1,1,0,32,5,1,2025-03-31
GR-TED-2021-001823,2021-01-04,GR,GR_AUTH_01823,INNOVATION_PARTNERSHIP,59187901,3,MEAT,244919803.34,196673627.09,41,1,1,1,0,1,37,7,1,2024-08-29
LT-TED-2019-001824,2019-11-08,LT,LT_AUTH_01824,DESIGN_CONTEST,84775866,4,LIFE_CYCLE_COST,168409170.01,159260584.41,26,1,1,1,0,1,83,6,1,2024-10-20
PT-TED-2025-001825,2025-08-23,PT,PT_AUTH_01825,OPEN,32748744,5,QUALITY,183570510.19,176565001.44,30,1,0,1,1,0,13,8,1,2025-01-12
SE-TED-2024-001826,2024-11-27,SE,SE_AUTH_01826,RESTRICTED,88458539,6,LOWEST_PRICE,184973864.26,172872433.68,43,0,0,1,0,0,94,7,0,2025-04-27
CY-TED-2019-001827,2019-09-02,CY,CY_AUTH_01827,NEGOTIATED,29879670,7,COST_EFFECTIVENESS,14066810.93,9250277.63,32,1,1,1,0,0,19,0,1,2024-09-08
FR-TED-2025-001828,2025-03-12,FR,FR_AUTH_01828,COMPETITIVE_DIALOGUE,44792506,8,MEAT,207771779.21,136526629.43,32,1,0,1,0,0,66,8,1,2025-10-29
IT-TED-2020-001829,2020-09-20,IT,IT_AUTH_01829,INNOVATION_PARTNERSHIP,49697921,9,LIFE_CYCLE_COST,93843354.4,82242353.62,48,0,1,1,1,1,93,5,1,2025-03-26
NL-TED-2025-001830,2025-03-09,NL,NL_AUTH_01830,DESIGN_CONTEST,60085841,10,QUALITY,188381112.51,185230013.12,32,0,0,1,1,0,11,1,1,2026-01-18
SI-TED-2025-001831,2025-06-29,SI,SI_AUTH_01831,OPEN,31650604,1,LOWEST_PRICE,69273848.46,56248896.53,40,1,0,1,0,1,7,3,1,2025-12-20
BG-TED-2018-001832,2018-03-12,BG,BG_AUTH_01832,RESTRICTED,70843959,2,COST_EFFECTIVENESS,146040059.9,121005682.14,32,1,0,1,0,0,62,3,0,2024-06-15
EE-TED-2024-001833,2024-01-26,EE,EE_AUTH_01833,NEGOTIATED,72062548,3,MEAT,122983846.48,106901903.87,40,0,0,1,1,0,74,0,1,2024-12-20
HU-TED-2020-001834,2020-08-03,HU,HU_AUTH_01834,COMPETITIVE_DIALOGUE,61304933,4,LIFE_CYCLE_COST,96129016.33,89818882.49,35,0,0,1,0,1,11,2,1,2025-03-29
LU-TED-2020-001835,2020-10-21,LU,LU_AUTH_01835,INNOVATION_PARTNERSHIP,99997297,5,QUALITY,204289188.98,146072446.33,52,1,0,1,1,0,7,5,1,2025-08-09
RO-TED-2019-001836,2019-09-04,RO,RO_AUTH_01836,DESIGN_CONTEST,28915031,6,LOWEST_PRICE,88391696.68,65801264.07,37,1,0,1,1,0,60,10,1,2025-04-25
AT-TED-2021-001837,2021-01-11,AT,AT_AUTH_01837,OPEN,38227297,7,COST_EFFECTIVENESS,198737041.28,182466341.13,54,1,0,1,1,0,29,6,1,2024-12-24
CZ-TED-2020-001838,2020-11-19,CZ,CZ_AUTH_01838,RESTRICTED,90673266,8,MEAT,225008571.47,204105747.66,38,0,0,1,0,1,29,1,1,2025-06-04
DE-TED-2019-001839,2019-02-15,DE,DE_AUTH_01839,NEGOTIATED,70335446,9,LIFE_CYCLE_COST,79884205.35,83559778.77,52,1,0,1,1,1,16,8,1,2024-12-22
LV-TED-2026-001840,2026-01-08,LV,LV_AUTH_01840,COMPETITIVE_DIALOGUE,96607307,10,QUALITY,185743339.53,154797403.73,47,0,1,1,0,1,22,4,1,2024-02-02
PL-TED-2022-001841,2022-10-01,PL,PL_AUTH_01841,INNOVATION_PARTNERSHIP,64376504,1,LOWEST_PRICE,87904368.17,66670988.53,43,1,0,1,1,0,16,7,1,2024-05-18
ES-TED-2021-001842,2021-10-31,ES,ES_AUTH_01842,DESIGN_CONTEST,96665585,2,COST_EFFECTIVENESS,46395264.79,40975606.74,56,1,1,1,1,0,13,7,1,2024-11-03
HR-TED-2020-001843,2020-10-02,HR,HR_AUTH_01843,OPEN,66351202,3,MEAT,76583075.93,57372407.6,50,1,0,1,1,0,61,8,1,2025-03-30
FI-TED-2023-001844,2023-07-18,FI,FI_AUTH_01844,RESTRICTED,31242939,4,LIFE_CYCLE_COST,160353505.36,144224302.35,48,1,0,1,0,0,44,8,1,2025-04-30
IE-TED-2022-001845,2022-12-02,IE,IE_AUTH_01845,NEGOTIATED,83009941,5,QUALITY,60782639.06,42783057.17,65,1,1,1,0,0,83,4,1,2024-09-27
MT-TED-2021-001846,2021-10-05,MT,MT_AUTH_01846,COMPETITIVE_DIALOGUE,45575370,6,LOWEST_PRICE,33020581.34,29512194.06,56,1,0,1,0,0,62,5,1,2025-01-18
