tax_sales_collection_month,tax_sales_tax_jurisdiction_code,tax_sales_tax_base_category,tax_sales_tax_rate_pct,tax_sales_gross_taxable_sales_usd,tax_sales_tax_collected_usd,tax_sales_vendor_count_reporting,tax_sales_filing_frequency_type,tax_sales_late_filing_rate_pct,tax_sales_penalties_assessed_usd,tax_sales_interest_assessed_usd,tax_sales_exempt_sales_usd,tax_sales_ecommerce_sales_share_pct,tax_sales_marketplace_facilitator_flag,tax_sales_audit_assessment_total_usd,tax_sales_compliance_gap_estimate,tax_sales_seasonality_index,tax_sales_holiday_sales_event_flag,tax_sales_refunds_issued_usd,tax_sales_data_certification_level
2152-08,JUR0001688,RESTAURANT,9.801,38660722608.95,2712718426.95,223246,QUARTERLY,11.5,1374171236.09,9398629.72,41432782.09,65.7,1,3757577607.75,0.5427,0.9286,0,5344198754.63,CERTIFIED
2152-09,JUR0001689,TOBACCO,7.62,30718938103.15,1825719165.25,157798,MONTHLY,9.85,2317132769.64,128255142.17,253247648.43,22.85,1,961766287.37,0.3431,1.3317,0,2378876338.39,PROVISIONAL
2152-10,JUR0001690,GENERAL,10.095,24782463669.86,2086425157.77,1762,MONTHLY,16.31,1890457523.69,849959257.43,4290320562.34,61.72,1,123959910.73,0.9496,0.9726,0,1964090149.94,UNCERTIFIED
2152-11,JUR0001691,AUTO,5.346,4545288435.15,227177989.21,15548,MONTHLY,2.84,1443956009.34,85193504.47,1580578248.79,75.42,0,2488114886.34,0.7718,1.3716,0,290081849.36,CERTIFIED
2152-12,JUR0001692,ALCOHOL,7.171,177048331972.04,10738898401.65,240898,MIXED,3.4,358712618.99,738480702.91,24758995433.43,21.53,1,562696283.62,0.4326,1.1341,0,6755698475.23,CERTIFIED
2153-01,JUR0001693,AUTO,5.148,42077847403.42,1898313076.37,145784,QUARTERLY,17.96,2232383877.83,576944381.21,10254967952.23,3.29,1,4516841331.2,0.3842,0.89,0,705006345.1,UNCERTIFIED
2153-02,JUR0001694,GROCERY,9.072,146664460574.37,10930920347.22,20460,MONTHLY,16.95,1281687786.53,480329240.9,3631601346.11,57.45,0,11772792714.84,0.0156,1.4373,0,3587049290.81,CERTIFIED
2153-03,JUR0001695,AUTO,11.803,173549598943.58,17663565781.55,57848,QUARTERLY,12.77,1557049640.61,423042238.43,51567713277.05,82.69,0,8687452549.55,0.6678,1.0728,0,4706241253.7,UNCERTIFIED
2153-04,JUR0001696,RESTAURANT,9.233,12069933066.21,1023476328.9,165745,MONTHLY,16.68,1306681476.12,646266290.38,3760082519.79,38.43,0,6934581933.91,0.6473,1.2312,0,5656525904.7,UNCERTIFIED
2153-05,JUR0001697,RESTAURANT,10.576,49251904771.6,3813185130.48,141104,MIXED,2.44,541872196.42,821638816.64,11627483672.5,82.4,1,2378816736.88,0.2066,1.0414,0,2489224585.73,CERTIFIED
2153-06,JUR0001698,FUEL,4.241,205904190260.53,6397001349.15,276748,MONTHLY,16.35,224540620.2,379189863.63,50049280385.33,34.42,1,5887704684.01,0.8416,1.0114,0,775899438.92,CERTIFIED
2153-07,JUR0001699,SERVICES,2.256,138998535060.57,2716733648.53,127592,QUARTERLY,5.32,1120412067.74,785400595.17,10210161175.82,23.61,1,3050182749.43,0.1416,0.8934,0,694751298.88,CERTIFIED
2153-08,JUR0001700,LODGING,7.596,143774844939.63,9796219631.87,165254,ANNUAL,6.78,1729782060.18,60344817.98,34270616548.99,2.04,0,5034410930.54,0.3937,0.7276,0,6415407363.38,CERTIFIED
2153-09,JUR0001701,AUTO,6.355,6138364600.5,360116443.87,252747,MONTHLY,15.81,1850354741.7,50488339.94,1322671982.23,48.55,1,1789605098.23,0.4567,1.1242,1,5288031069.59,PROVISIONAL
2153-10,JUR0001702,DIGITAL_GOODS,6.601,225168722347.6,14479248896.77,432346,MONTHLY,13.14,211522749.32,194816851.11,50770402295.34,26.83,1,11922427017.57,0.5228,1.2995,0,3796017456.82,PROVISIONAL
2153-11,JUR0001703,TOBACCO,0.209,121281176935.54,200278429.58,406383,MONTHLY,10.24,1580442951.41,846413059.34,35615459721.36,47.43,0,2970870884.57,0.3284,1.3329,0,7881078323.98,UNCERTIFIED
2153-12,JUR0001704,GENERAL,10.188,42317111707.21,3046800115.8,93538,MONTHLY,3.49,836010915.88,807784071.09,12435886829.65,75.24,0,529120874.72,0.3285,0.866,1,8009691157.43,PROVISIONAL
2154-01,JUR0001705,DIGITAL_GOODS,11.422,102239805780.79,8471690162.83,195371,MONTHLY,2.4,691560451.21,482194861.54,1970680466.28,26.83,1,3357888865.77,0.1453,1.1313,0,7547571806.72,CERTIFIED
2154-02,JUR0001706,RESTAURANT,1.336,149344695990.78,1913537241.51,205281,QUARTERLY,7.94,1426478242.44,259164770.31,39983456435.16,61.62,0,11372265933.25,0.4513,1.4928,1,8857537267.99,AUDITED
2154-03,JUR0001707,GROCERY,7.691,41078475782.72,2470682688.6,271194,MONTHLY,12.08,2374606003.31,431535272.7,3644041669.62,54.27,0,137291410.11,0.0006,1.0912,0,6963588865.41,CERTIFIED
2154-04,JUR0001708,SERVICES,0.438,247719284626.35,876770462.28,167792,MONTHLY,13.54,1157924861.96,88063333.0,44304289929.68,26.55,0,4108889327.07,0.4241,1.2236,0,1388091329.42,CERTIFIED
2154-05,JUR0001709,FUEL,7.081,184820941166.71,9750591187.78,416703,MONTHLY,7.91,2443680150.66,379296190.25,25041129679.24,64.53,0,5493019809.02,0.9428,0.8368,0,30082625.14,CERTIFIED
2154-06,JUR0001710,LODGING,10.104,231395616964.26,19089311633.33,192675,QUARTERLY,13.51,1654648432.66,595280457.39,8168537712.29,79.74,0,11132730449.2,0.492,0.9089,0,6973667949.36,UNCERTIFIED
2154-07,JUR0001711,GROCERY,9.357,204091984052.1,16840421777.49,420754,QUARTERLY,4.53,2467889201.81,848105302.36,19234864806.12,32.72,0,7339747813.94,0.0743,0.7076,0,7711967576.47,CERTIFIED
2154-08,JUR0001712,SERVICES,10.216,185270496859.39,15166408485.22,253152,MONTHLY,17.93,1521423438.56,771593764.77,25004313916.54,25.51,1,3267760228.38,0.4319,0.693,1,7940186513.17,PROVISIONAL
2154-09,JUR0001713,ALCOHOL,11.817,211174367994.66,19642659422.76,167075,MIXED,15.23,1246766737.82,161828541.48,36432903692.52,28.38,0,1450906795.53,0.0368,1.3891,0,7449306015.41,AUDITED
2154-10,JUR0001714,DIGITAL_GOODS,2.59,73770301164.81,1496462696.58,286405,MONTHLY,4.43,476377746.06,482311186.62,8633432902.01,31.6,0,123291795.77,0.0516,1.011,1,2328568630.89,PROVISIONAL
2154-11,JUR0001715,DIGITAL_GOODS,2.912,189909639698.44,3989967074.67,192456,MONTHLY,12.74,1589222275.23,691593621.36,27219993835.34,12.76,1,5653852653.46,0.975,1.4293,0,1018360901.61,CERTIFIED
2154-12,JUR0001716,TOBACCO,11.11,166148874263.61,15710682805.27,293659,QUARTERLY,4.89,1585121781.61,488271141.99,49927439629.95,78.67,1,668426893.49,0.526,1.2122,0,2376915728.11,PROVISIONAL
2155-01,JUR0001717,AUTO,1.264,228684475378.49,2820288282.77,56491,MONTHLY,14.1,1200662043.9,120504321.31,58705132334.28,7.55,0,9098964698.37,0.9209,0.8921,0,6934583174.79,UNCERTIFIED
2155-02,JUR0001718,AUTO,7.726,154752325847.87,11142950123.43,42181,ANNUAL,12.87,2192489113.14,56179816.06,50116529205.89,18.85,1,1379530618.36,0.376,1.2315,0,8149699418.07,AUDITED
2155-03,JUR0001719,GENERAL,9.456,205598308183.35,16320616295.79,108193,MONTHLY,6.22,1929739177.75,243956961.35,20789246966.47,19.54,0,3119873344.28,0.2402,1.3084,1,5837852785.25,AUDITED
2155-04,JUR0001720,FUEL,5.565,188715315807.24,9078661132.85,335952,MONTHLY,6.88,443523349.78,630564528.73,32012939974.38,13.98,0,9440132925.34,0.3207,1.1708,0,166015329.19,CERTIFIED
2155-05,JUR0001721,TOBACCO,10.862,42970795097.9,3388376593.74,412924,QUARTERLY,2.09,709850128.06,564563431.47,1044760113.2,45.07,0,8252342511.04,0.2815,1.2979,0,4645704695.78,UNCERTIFIED
2155-06,JUR0001722,GROCERY,4.046,221442171993.52,6821623629.31,222569,MONTHLY,17.95,736044824.55,489903636.0,41932702898.71,18.75,1,2019365289.96,0.7396,1.329,0,450730466.8,CERTIFIED
2155-07,JUR0001723,ALCOHOL,2.428,15778754328.58,368342001.84,433728,MONTHLY,11.77,59551402.13,305455526.84,3366567245.05,53.09,0,11054315212.02,0.9645,1.3144,0,4372665830.54,PROVISIONAL
2155-08,JUR0001724,GROCERY,5.508,199978107512.3,8710476295.77,71228,ANNUAL,13.74,1410619047.69,158668565.57,13252662410.89,38.25,1,6183134093.42,0.1939,1.4683,0,7732217055.98,CERTIFIED
2155-09,JUR0001725,FUEL,9.366,245795463725.88,20185229664.47,212972,MONTHLY,8.87,42231168.24,776432535.37,72736891400.1,18.62,0,1522328923.71,0.5377,1.2386,0,127496407.35,PROVISIONAL
2155-10,JUR0001726,SERVICES,4.776,78700719841.49,3620882097.52,261389,MONTHLY,7.57,440425071.82,461651175.5,5155122646.1,30.05,0,2091005373.82,0.2337,0.7205,1,5541238526.06,PROVISIONAL
2155-11,JUR0001727,TOBACCO,7.948,125213782299.94,8286077223.62,372177,MONTHLY,3.84,968279629.29,827408727.0,21690041502.59,52.49,1,293749790.67,0.5822,1.3653,0,74815923.5,CERTIFIED
2155-12,JUR0001728,DIGITAL_GOODS,2.39,89685827085.06,1745085434.63,375842,QUARTERLY,1.54,31899502.64,114421061.06,13402933470.62,38.83,1,11519634813.93,0.4755,0.7894,1,1003235217.37,CERTIFIED
2156-01,JUR0001729,TOBACCO,7.658,157387039432.96,11125058474.37,5657,MONTHLY,6.5,1959278119.74,172204655.19,30773320969.58,13.37,0,4263161530.27,0.2936,1.1223,1,523781989.74,UNCERTIFIED
2156-02,JUR0001730,GENERAL,5.758,56930810687.52,3175837039.66,401476,MONTHLY,5.94,186656401.01,214132738.64,13315079369.46,1.35,0,2022554679.04,0.2745,0.7671,0,7844300637.84,CERTIFIED
2156-03,JUR0001731,FUEL,4.279,207073530009.16,7689736199.14,444226,MONTHLY,2.08,1826139173.24,508948173.01,27469597938.4,72.89,0,8072691804.42,0.1488,1.2631,0,7211487043.4,CERTIFIED
2156-04,JUR0001732,TOBACCO,1.852,53671920685.86,943837576.42,346756,MONTHLY,9.47,1969846369.88,427561616.76,1799672771.71,78.34,1,5505338884.33,0.3524,0.7115,0,6851876301.24,CERTIFIED
2156-05,JUR0001733,GROCERY,4.93,4043096671.07,192714512.26,318313,QUARTERLY,2.21,977620549.21,645470185.67,765799258.61,74.18,1,3464875925.22,0.5077,0.787,0,5605813094.68,UNCERTIFIED
2156-06,JUR0001734,DIGITAL_GOODS,10.691,129218482023.45,11706363223.93,24097,MONTHLY,2.29,2038677042.78,225211644.48,17001148102.62,48.33,0,8002159843.76,0.8536,1.0281,0,1126068361.46,CERTIFIED
2156-07,JUR0001735,GROCERY,3.583,203744250315.7,6215104087.45,166534,MONTHLY,10.54,1152137438.97,541987835.35,65147149327.79,30.65,1,6581923269.64,0.9147,1.0574,0,5716406820.7,PROVISIONAL
2156-08,JUR0001736,FUEL,8.395,107777519329.08,7058928568.11,334458,MONTHLY,4.65,96363546.65,322929263.04,34935951166.84,41.22,0,1681907831.74,0.8381,0.8285,0,1782914642.79,PROVISIONAL
2156-09,JUR0001737,GROCERY,0.081,63540428120.67,42398621.95,226607,MIXED,13.1,1611662792.82,440931418.12,14448945584.6,76.93,1,7197158642.02,0.3977,1.1899,0,4314709552.71,PROVISIONAL
2156-10,JUR0001738,ALCOHOL,8.258,34484439297.02,2317386228.11,142323,MONTHLY,4.82,617329013.66,806337135.41,8260061254.35,29.22,0,10058404025.09,0.4647,1.0469,1,3066113446.99,AUDITED
2156-11,JUR0001739,DIGITAL_GOODS,3.468,84707800277.42,2129160729.54,403675,MONTHLY,17.93,30765601.62,138813472.31,18720460231.48,50.47,1,3390080866.82,0.9669,0.9804,1,8680060067.07,AUDITED
2156-12,JUR0001740,GROCERY,0.174,132108537857.18,161838739.92,309942,MONTHLY,14.98,1346246995.59,341637360.53,34565228250.36,24.91,0,3474983249.9,0.1129,0.7451,0,321582789.41,UNCERTIFIED
2157-01,JUR0001741,RESTAURANT,5.834,132422725079.51,6702933202.0,47104,MONTHLY,5.64,591087012.27,841564041.4,41024714682.84,59.4,1,11458834842.14,0.7718,0.7443,0,7411354056.01,PROVISIONAL
2157-02,JUR0001742,FUEL,7.15,150953407023.75,9649385478.23,207840,QUARTERLY,14.98,483609622.26,292231190.37,14880400677.89,82.65,1,8312167904.92,0.0242,0.7685,1,1631427218.46,PROVISIONAL
2157-03,JUR0001743,RESTAURANT,6.252,37123398271.73,2181716463.05,50946,QUARTERLY,6.36,236438662.69,475396088.63,9225884547.31,24.35,0,8427148724.86,0.5179,0.6818,0,6871062158.71,CERTIFIED
2157-04,JUR0001744,FUEL,6.081,202658541256.42,10075800075.1,262016,MONTHLY,9.69,2383735585.2,520067973.83,2216027727.92,44.32,1,10860539138.14,0.3448,0.7653,0,2719940353.18,AUDITED
2157-05,JUR0001745,GENERAL,1.156,25475565993.05,235694973.82,22871,MONTHLY,9.33,1755205965.88,656860878.23,594850671.21,58.42,1,531737165.16,0.4035,1.0716,1,5211632703.23,CERTIFIED
2157-06,JUR0001746,TOBACCO,10.526,216858695476.05,17112294029.45,410839,MIXED,1.44,2232083169.85,541106228.52,68186877701.12,18.11,1,5537630488.46,0.3475,0.9882,0,6040219642.9,PROVISIONAL
2157-07,JUR0001747,FUEL,5.954,231668366508.17,10046036205.79,107989,MONTHLY,15.75,1166206640.3,308565359.23,29692783442.22,10.62,1,7477435900.22,0.1787,0.6612,0,1226439745.35,PROVISIONAL
2157-08,JUR0001748,DIGITAL_GOODS,1.724,206247836477.14,3246104098.88,306814,MONTHLY,6.44,1436385010.0,838700801.46,62218314951.59,23.96,1,7487968746.28,0.495,0.9639,0,6755944978.49,UNCERTIFIED
2157-09,JUR0001749,SERVICES,6.577,215662150917.61,10472301091.15,422192,MIXED,7.94,1990272640.17,447044316.07,40677059203.56,23.75,0,8675302944.35,0.286,1.4058,1,1966865967.77,AUDITED
2157-10,JUR0001750,GENERAL,9.801,203610145694.91,17609345516.23,87573,MONTHLY,10.3,1671073914.22,636757900.44,69068338196.62,81.77,1,11501552745.53,0.7819,1.4362,1,1712363489.74,CERTIFIED
2157-11,JUR0001751,SERVICES,0.519,44924732353.12,182970111.68,203791,QUARTERLY,7.29,867097201.76,534620841.63,4865798412.49,21.52,0,916675225.97,0.6239,0.8364,0,672982149.72,CERTIFIED
2157-12,JUR0001752,SERVICES,7.506,202417127590.48,10874401666.46,179087,MONTHLY,14.52,1777760486.7,276002628.29,66931216808.39,6.19,1,2259190980.86,0.9656,1.1776,0,2511626769.43,AUDITED
2158-01,JUR0001753,AUTO,2.383,19369587475.88,408649994.61,60419,MONTHLY,6.85,568170833.87,375288674.0,5805477988.45,13.85,1,10834947033.14,0.4278,0.7154,0,6054760216.19,UNCERTIFIED
2158-02,JUR0001754,TOBACCO,0.347,119732562327.87,380481978.21,259859,MONTHLY,17.87,1306863931.4,735633339.88,38763561409.69,9.26,0,6784709189.5,0.1128,0.7305,0,8640426072.6,PROVISIONAL
2158-03,JUR0001755,DIGITAL_GOODS,11.566,20979923018.05,2064577396.22,334230,MONTHLY,6.2,1659403276.9,786676011.67,3889431965.72,4.08,0,9110556600.6,0.5675,0.9398,0,3615967077.16,CERTIFIED
2158-04,JUR0001756,GROCERY,11.757,105533853737.44,9227388404.83,26924,MONTHLY,9.01,1426879070.88,748380749.18,1538069792.88,1.3,1,4864710889.51,0.3537,1.3068,0,1460883514.02,CERTIFIED
2158-05,JUR0001757,AUTO,9.224,86286367006.41,7546414915.52,332781,MONTHLY,1.88,1778989090.96,269944588.05,26696208768.46,14.63,1,3377559326.19,0.17,0.9755,0,5374983138.57,AUDITED
2158-06,JUR0001758,DIGITAL_GOODS,9.425,241216327030.07,18732319994.03,394952,QUARTERLY,0.2,2293872534.05,337869653.84,5979991769.35,32.07,1,4283552361.89,0.009,1.1421,0,1740190456.54,PROVISIONAL
2158-07,JUR0001759,RESTAURANT,5.594,243324893095.99,11114434428.65,223342,MONTHLY,11.06,173911188.39,28148861.63,21267462753.54,36.64,1,7122101248.47,0.641,1.1993,0,4967811693.62,UNCERTIFIED
2158-08,JUR0001760,FUEL,5.314,31673958208.98,1290320170.88,110725,QUARTERLY,11.0,1284799971.18,684489245.79,6878607001.87,7.46,0,7937447627.51,0.9949,0.7354,1,4697283846.35,CERTIFIED
2158-09,JUR0001761,AUTO,11.407,71594613510.38,7521137390.21,104957,MONTHLY,5.39,654220044.46,226451484.26,23499014855.29,9.06,0,11703808919.49,0.2207,0.8563,0,4755004128.33,PROVISIONAL
2158-10,JUR0001762,AUTO,8.077,23849427819.17,1563771784.01,373372,MONTHLY,12.78,243182319.86,292646807.52,3711407412.02,62.66,1,2396346199.53,0.0926,1.0068,0,7057407476.49,CERTIFIED
2158-11,JUR0001763,TOBACCO,4.542,64905912640.78,2765848433.78,189302,MONTHLY,17.95,2209174716.66,609877170.95,16581099241.52,64.97,1,5541141000.96,0.7442,0.6558,0,359197055.42,CERTIFIED
2158-12,JUR0001764,SERVICES,8.473,242673567797.82,19557419042.17,359375,QUARTERLY,16.05,311037580.72,666041444.8,62177756469.56,14.27,1,1243730948.06,0.7387,1.1028,0,4690376494.17,PROVISIONAL
2159-01,JUR0001765,TOBACCO,9.653,112912333773.6,8025193747.84,124870,MONTHLY,14.9,187474713.23,442330486.25,16929672121.4,11.34,1,4335902445.41,0.4534,1.1284,1,7376466677.43,AUDITED
2159-02,JUR0001766,DIGITAL_GOODS,9.661,79875148089.65,5975001816.96,208682,MONTHLY,13.22,827061183.65,164643590.8,11695748875.19,84.86,1,3686779372.56,0.7234,1.3258,0,5261149413.64,CERTIFIED
2159-03,JUR0001767,GROCERY,4.753,12727919170.97,441848015.72,149071,MONTHLY,10.96,1707538218.64,552383442.19,375750527.56,72.21,1,359037795.67,0.8223,1.1241,0,4464861436.42,CERTIFIED
2159-04,JUR0001768,GENERAL,6.621,118998896360.32,6462799421.39,445947,MIXED,9.24,2070414749.98,582991922.29,20352813578.67,74.13,0,8953833564.69,0.3289,1.3387,1,8684444066.91,AUDITED
2159-05,JUR0001769,DIGITAL_GOODS,3.248,231833841466.08,6092583603.37,416038,MONTHLY,9.74,911341221.12,147016802.13,40573845000.55,5.15,0,375422832.89,0.5064,1.1953,0,2356325933.85,UNCERTIFIED
2159-06,JUR0001770,DIGITAL_GOODS,11.956,92713148850.78,10677658167.99,216876,MONTHLY,8.4,1693849791.63,109115078.99,3863592913.75,45.25,0,193164295.68,0.0811,1.1331,1,6603293755.73,UNCERTIFIED
2159-07,JUR0001771,SERVICES,7.53,10433169542.27,667604527.36,56558,MONTHLY,4.21,1617952221.29,843467688.79,770271764.05,21.41,0,11554329372.39,0.7999,1.4561,1,3640251566.15,CERTIFIED
2159-08,JUR0001772,TOBACCO,0.553,47837849739.89,186121140.59,87714,MONTHLY,0.72,1879167981.43,66515903.44,9383958101.7,51.97,1,4369301931.44,0.3932,1.4146,0,3887986093.93,AUDITED
2159-09,JUR0001773,LODGING,2.443,207488950917.53,3920222783.21,342407,QUARTERLY,11.45,674256231.54,455834091.01,36109652021.17,54.14,1,1075901924.79,0.8307,0.8681,1,4334475957.41,PROVISIONAL
2159-10,JUR0001774,SERVICES,1.645,55446803347.22,828538677.13,169627,MONTHLY,3.67,969398588.85,847934610.25,17381135544.1,54.47,0,9172300237.73,0.6392,0.966,0,4641121676.65,CERTIFIED
2159-11,JUR0001775,ALCOHOL,11.883,181580788481.86,17359745669.84,14052,MONTHLY,9.31,1030226590.46,418528734.39,27375271640.65,9.72,1,6505693304.84,0.0279,1.4613,0,5502065876.34,AUDITED
2159-12,JUR0001776,RESTAURANT,1.502,217947994092.88,2391236356.76,36883,MIXED,8.09,2142825395.78,334150298.27,8134523324.75,22.27,0,609008393.92,0.4807,0.87,0,716010157.31,CERTIFIED
2160-01,JUR0001777,GENERAL,3.573,149582089151.34,4417725994.14,239917,QUARTERLY,11.95,375923118.9,758957202.6,48847992552.01,3.74,1,3862824514.53,0.5154,1.149,0,6587778466.23,CERTIFIED
2160-02,JUR0001778,AUTO,5.871,146951142249.49,7683290939.04,370496,MIXED,2.79,281083462.18,658835444.09,2143687942.53,33.79,0,588824431.46,0.725,1.4058,0,7386466171.53,UNCERTIFIED
2160-03,JUR0001779,GENERAL,9.444,71629826987.64,5710593360.73,402646,MONTHLY,9.27,570599830.2,84289807.74,22161002797.96,71.89,1,2997095838.78,0.0157,0.9554,0,905508992.09,PROVISIONAL
2160-04,JUR0001780,FUEL,5.336,114321663126.79,5532284440.28,260120,QUARTERLY,1.66,352215182.14,825552513.71,17621871443.83,67.33,1,378313923.9,0.4668,1.0976,1,5725423721.29,PROVISIONAL
2160-05,JUR0001781,GENERAL,6.194,99603481277.73,4736278005.84,120143,MONTHLY,3.39,2421168148.09,739961699.2,10002414798.96,44.05,1,3548883121.01,0.6336,0.727,0,7622056884.88,PROVISIONAL
2160-06,JUR0001782,DIGITAL_GOODS,6.281,19990418946.54,926946712.95,9813,MONTHLY,14.24,1386001882.89,582643414.91,4071291926.73,81.43,1,11437200634.37,0.315,1.0935,0,6521409180.08,CERTIFIED
2160-07,JUR0001783,GROCERY,5.426,75214756910.87,3494535449.6,17167,ANNUAL,8.43,1126211330.13,535459761.07,1786289682.24,4.78,1,4935370671.0,0.143,0.9449,0,1407771646.4,PROVISIONAL
2160-08,JUR0001784,TOBACCO,7.896,16322075225.8,996345702.15,346086,MONTHLY,16.65,2312846761.27,459359357.94,1142681341.49,15.79,1,1732039337.68,0.7348,0.8648,0,6078246611.8,PROVISIONAL
2160-09,JUR0001785,ALCOHOL,1.247,4354521618.6,47135369.64,438236,MONTHLY,12.19,591375313.02,390563773.46,1157957313.16,8.45,0,2979566165.44,0.9953,0.7274,0,5945453720.77,CERTIFIED
2160-10,JUR0001786,RESTAURANT,0.836,7853854907.96,56968705.27,9273,QUARTERLY,5.72,1703174087.55,388280838.53,247483557.1,38.16,1,2101007226.39,0.6067,0.6992,0,2267521362.89,CERTIFIED
2160-11,JUR0001787,GENERAL,4.272,39275347941.65,1367757862.39,8004,MONTHLY,5.77,1768594309.2,180907512.4,10172129732.44,38.74,0,6623177751.55,0.2583,1.1185,0,3233133096.7,PROVISIONAL
2160-12,JUR0001788,GROCERY,3.632,177500831698.28,5117312183.7,178386,MONTHLY,13.42,1908933094.02,488019659.69,60047552886.52,70.07,0,1508062870.47,0.3608,1.4698,0,3161605617.58,UNCERTIFIED
2161-01,JUR0001789,LODGING,2.168,3709170922.97,76107523.96,119534,QUARTERLY,0.52,702379182.86,644266597.28,634202695.95,2.49,1,4926463529.78,0.5177,0.6287,0,6931251695.78,PROVISIONAL
2161-02,JUR0001790,FUEL,11.337,249847737271.81,23493871048.01,143118,ANNUAL,2.46,452509832.14,102504599.53,23335638837.58,65.9,0,1622613952.14,0.8333,1.3582,0,4465456054.38,CERTIFIED
2161-03,JUR0001791,GROCERY,11.74,63877956261.78,7272516296.36,110729,MONTHLY,4.53,381044133.08,137740539.18,15753509830.08,58.65,1,1957395698.4,0.5165,1.2309,0,7280990853.56,CERTIFIED
2161-04,JUR0001792,SERVICES,10.485,222300385565.24,20071246277.83,254000,QUARTERLY,14.89,1040421103.75,734760067.23,54052033516.39,13.55,0,9156325386.07,0.6713,0.8619,0,3129784987.33,UNCERTIFIED
2161-05,JUR0001793,GENERAL,3.191,213890022606.07,5978217141.32,230527,QUARTERLY,2.59,102599209.85,263761225.73,37789741800.27,80.13,0,2225683012.66,0.1258,1.0989,0,1917754293.98,CERTIFIED
2161-06,JUR0001794,GROCERY,11.002,198158948697.72,15762329622.83,181410,QUARTERLY,14.59,2172548992.04,232381498.05,57445031146.68,68.17,0,10026949823.09,0.8628,1.1747,1,1219466242.38,AUDITED
2161-07,JUR0001795,TOBACCO,6.785,185151572236.01,9451330984.76,415414,MONTHLY,11.72,1109069754.08,676931891.59,49203449774.04,22.84,1,211954257.62,0.9985,0.7132,0,1359277820.13,UNCERTIFIED
2161-08,JUR0001796,DIGITAL_GOODS,5.21,219085992476.64,9936206343.6,7399,MONTHLY,10.3,1108042010.67,649120950.12,38432163171.31,55.82,1,11349570841.54,0.6114,0.86,1,3173660955.87,PROVISIONAL
2161-09,JUR0001797,GENERAL,4.623,118883829324.44,3938944429.3,322383,MONTHLY,8.15,1268758994.64,335574476.66,20654006554.19,28.18,1,7131823387.68,0.0422,0.7975,0,6555347288.05,UNCERTIFIED
2161-10,JUR0001798,DIGITAL_GOODS,6.669,156563859166.93,8761667149.78,99339,MONTHLY,1.9,679016727.75,783202959.77,50393475323.99,77.83,0,10604400750.92,0.2528,1.4447,0,8123008740.05,CERTIFIED
2161-11,JUR0001799,ALCOHOL,2.165,29515635991.55,555082190.29,328784,QUARTERLY,7.06,2099416486.91,736286766.51,4725699178.11,60.32,0,9205256695.58,0.5678,1.425,0,6804608461.97,CERTIFIED
2161-12,JUR0001800,FUEL,1.012,53693312439.2,463891755.35,232520,QUARTERLY,8.71,358209880.85,222150121.47,4987420145.65,56.91,1,11121579210.29,0.356,1.259,0,3960058130.74,CERTIFIED
2162-01,JUR0001801,SERVICES,2.99,199440646269.38,5162566069.88,57343,MONTHLY,14.24,279435080.41,739778289.1,63941608099.39,53.44,1,2373012435.43,0.5595,0.9336,0,7287315276.46,PROVISIONAL
2162-02,JUR0001802,GROCERY,5.377,189852238034.4,7680892232.69,205957,MONTHLY,9.57,1198872957.03,569601243.33,50728827484.33,84.08,0,10119885979.33,0.9889,1.3219,1,7541458682.36,UNCERTIFIED
2162-03,JUR0001803,ALCOHOL,10.38,179319005518.98,13031415749.81,8405,MONTHLY,5.31,426495140.05,640084421.43,20419295366.8,1.95,1,11069133293.25,0.4867,1.1894,1,3200928108.91,PROVISIONAL
2162-04,JUR0001804,GROCERY,5.134,103994756934.61,5070651331.94,19651,MONTHLY,0.0,2189295888.46,678818934.75,34049843198.14,54.73,1,10488788226.32,0.6508,1.2038,0,7891794899.37,CERTIFIED
2162-05,JUR0001805,GENERAL,2.432,240800236327.61,5454973023.76,233478,QUARTERLY,8.48,207935845.41,161424492.51,39289184228.53,8.81,1,3292274802.84,0.8794,1.2061,0,1468383725.77,AUDITED
2162-06,JUR0001806,TOBACCO,8.469,67861047956.06,5301016239.48,260535,QUARTERLY,10.88,1345211022.68,194067336.69,4115295448.52,8.98,1,6402575904.22,0.4604,1.4593,0,3871659562.66,UNCERTIFIED
