house_build_permit_issue_date,house_build_permit_jurisdiction_id,house_build_permit_type_code,house_build_project_valuation_usd,house_build_units_authorized_count,house_build_square_footage_authorized,house_build_building_height_feet,house_build_stories_count,house_build_construction_type_code,house_build_energy_code_version,house_build_solar_ready_flag,house_build_accessory_dwelling_flag,house_build_mixed_use_flag,house_build_zoning_district_code,house_build_setback_variance_flag,house_build_impact_fee_usd,house_build_inspection_pass_rate_pct,house_build_average_permit_cycle_days,house_build_contractor_license_id,house_build_stop_work_order_flag
2020-08-19,JUR0001693,MEP,41748003.35,96,838336,102.1,8,MIXED,LOCAL,0,0,0,OVERLAY,1,60285,80.13,231,LIC00001693,0
2020-08-20,JUR0001694,DEMOLITION,45772965.7,316,1051409,97.5,41,CONCRETE,LOCAL,1,0,0,RM,0,237203,59.44,88,LIC00001694,0
2020-08-21,JUR0001695,ADDITION,80987811.35,209,494645,146.8,13,MASONRY,IECC_2012,0,0,1,I1,0,72024,76.46,106,LIC00001695,0
2020-08-22,JUR0001696,MEP,535870.14,359,1834580,44.2,28,MIXED,IECC_2021,0,0,0,MU,0,30277,56.33,169,LIC00001696,0
2020-08-23,JUR0001697,DEMOLITION,78643484.04,232,1555109,89.3,84,MASONRY,IECC_2018,0,0,0,I1,1,27101,70.6,167,LIC00001697,0
2020-08-24,JUR0001698,NEW_COMM,51035714.21,287,1296421,363.0,71,MODULAR,IECC_2009,0,0,0,R1,0,173183,60.53,92,LIC00001698,1
2020-08-25,JUR0001699,ALTERATION,12979930.82,437,697555,406.0,26,MASONRY,IECC_2018,0,0,0,RM,0,159443,62.52,236,LIC00001699,0
2020-08-26,JUR0001700,ALTERATION,67541621.33,243,2062764,216.2,17,MASONRY,IECC_2009,0,0,0,RM,0,168809,60.88,81,LIC00001700,0
2020-08-27,JUR0001701,ADDITION,84711282.95,96,1787663,167.0,70,CONCRETE,IECC_2012,0,0,0,I1,0,93578,83.97,140,LIC00001701,0
2020-08-28,JUR0001702,NEW_RES,73766572.28,210,1250116,165.8,58,STEEL,IECC_2015,0,1,1,R3,0,99636,78.39,142,LIC00001702,0
2020-08-29,JUR0001703,NEW_COMM,26786012.05,33,932858,449.5,29,CONCRETE,IECC_2018,0,0,0,I1,0,186594,55.18,210,LIC00001703,0
2020-08-30,JUR0001704,MEP,2949330.11,374,1470943,42.1,80,WOOD,IECC_2009,0,1,0,C2,0,58982,87.69,195,LIC00001704,0
2020-08-31,JUR0001705,NEW_RES,43982295.54,396,1600067,448.1,74,MASONRY,LOCAL,0,1,0,C1,0,101400,81.51,82,LIC00001705,0
2020-09-01,JUR0001706,NEW_RES,77533266.67,281,1098704,81.3,33,STEEL,IECC_2018,0,0,0,I1,0,237122,62.62,38,LIC00001706,0
2020-09-02,JUR0001707,NEW_RES,47025802.05,31,757595,156.7,43,MIXED,IECC_2018,0,0,0,R2,0,138972,91.8,151,LIC00001707,0
2020-09-03,JUR0001708,DEMOLITION,6713026.24,69,1535876,23.2,13,STEEL,IECC_2012,1,0,0,C2,0,92807,65.27,186,LIC00001708,0
2020-09-04,JUR0001709,MEP,5323141.55,89,523012,54.8,12,WOOD,IECC_2012,0,0,1,RM,0,177783,59.9,168,LIC00001709,0
2020-09-05,JUR0001710,NEW_COMM,79406773.41,337,1492400,19.9,57,STEEL,IECC_2012,0,0,0,C1,0,143947,85.82,168,LIC00001710,1
2020-09-06,JUR0001711,ALTERATION,4340177.09,129,223340,403.6,39,MIXED,IECC_2021,1,0,1,R2,1,38712,85.66,133,LIC00001711,0
2020-09-07,JUR0001712,MEP,49189368.59,85,2178412,52.4,48,STEEL,IECC_2012,1,1,0,RM,0,171464,55.31,93,LIC00001712,0
2020-09-08,JUR0001713,NEW_RES,45241240.66,188,254077,339.7,66,CONCRETE,IECC_2012,0,0,0,OVERLAY,0,183223,83.54,11,LIC00001713,0
2020-09-09,JUR0001714,ADDITION,25629898.9,325,1874855,168.0,8,MASONRY,IECC_2012,0,0,0,MU,0,50132,87.08,184,LIC00001714,0
2020-09-10,JUR0001715,DEMOLITION,8134012.53,310,353238,29.3,70,CONCRETE,LOCAL,1,0,0,RM,0,51429,83.1,185,LIC00001715,0
2020-09-11,JUR0001716,ADDITION,26540559.32,296,1767176,143.5,42,CONCRETE,IECC_2009,0,0,0,RM,0,131944,69.09,26,LIC00001716,0
2020-09-12,JUR0001717,NEW_RES,15893258.38,194,64467,380.2,54,WOOD,IECC_2018,0,0,0,R3,0,54606,55.16,147,LIC00001717,1
2020-09-13,JUR0001718,NEW_COMM,15669584.86,240,332916,439.8,29,MIXED,IECC_2015,0,0,0,OVERLAY,0,122902,82.35,227,LIC00001718,0
2020-09-14,JUR0001719,ALTERATION,40111260.25,54,155945,89.3,27,MODULAR,IECC_2009,0,1,0,MU,1,170544,94.16,203,LIC00001719,0
2020-09-15,JUR0001720,MEP,76851396.67,147,660967,234.1,26,MIXED,IECC_2012,1,0,0,I1,0,80028,80.21,52,LIC00001720,0
2020-09-16,JUR0001721,ADDITION,76266355.52,273,344912,24.0,36,CONCRETE,IECC_2021,0,0,1,C2,0,234453,75.28,204,LIC00001721,0
2020-09-17,JUR0001722,DEMOLITION,76900111.67,3,1459906,278.5,63,MASONRY,IECC_2021,0,0,0,PUD,0,201127,92.72,157,LIC00001722,0
2020-09-18,JUR0001723,NEW_RES,894433.02,181,2046567,230.0,13,MIXED,LOCAL,0,0,0,I1,0,178336,68.39,204,LIC00001723,1
2020-09-19,JUR0001724,ADDITION,24614539.51,143,1542478,336.4,34,CONCRETE,IECC_2018,0,0,1,I1,0,37145,67.65,177,LIC00001724,0
2020-09-20,JUR0001725,MEP,55937108.2,287,1629850,242.7,27,CONCRETE,IECC_2021,0,0,0,R2,0,71048,72.49,150,LIC00001725,0
2020-09-21,JUR0001726,MEP,42883160.47,246,19471,112.4,33,CONCRETE,IECC_2018,0,0,0,PUD,0,162186,91.15,22,LIC00001726,0
2020-09-22,JUR0001727,NEW_COMM,28335226.0,81,160159,288.5,89,MODULAR,IECC_2009,0,1,1,R1,0,165048,55.77,196,LIC00001727,0
2020-09-23,JUR0001728,DEMOLITION,54303670.32,354,496646,127.4,45,CONCRETE,IECC_2018,1,0,0,I1,0,248934,79.42,135,LIC00001728,0
2020-09-24,JUR0001729,DEMOLITION,24329572.01,270,458875,413.2,67,MIXED,IECC_2021,0,1,0,PUD,1,28191,67.98,97,LIC00001729,0
2020-09-25,JUR0001730,NEW_RES,15074843.17,158,727751,419.5,19,CONCRETE,IECC_2012,0,0,0,PUD,0,166379,94.28,202,LIC00001730,0
2020-09-26,JUR0001731,NEW_COMM,14785946.77,135,2416,39.9,52,STEEL,IECC_2015,1,1,0,RM,0,95001,89.64,17,LIC00001731,0
2020-09-27,JUR0001732,NEW_RES,5515391.58,295,1297678,116.1,15,MIXED,IECC_2015,0,0,0,RM,0,142763,77.78,150,LIC00001732,0
2020-09-28,JUR0001733,MEP,31289557.9,287,45602,389.1,87,STEEL,IECC_2012,0,0,1,R1,0,154878,84.57,226,LIC00001733,0
2020-09-29,JUR0001734,NEW_COMM,26758364.69,415,365136,312.2,38,MASONRY,IECC_2009,0,0,0,OVERLAY,1,168839,82.33,20,LIC00001734,0
2020-09-30,JUR0001735,ALTERATION,50047060.54,119,663792,259.0,37,STEEL,IECC_2009,0,0,0,R3,0,51693,72.91,41,LIC00001735,0
2020-10-01,JUR0001736,ALTERATION,1679116.58,408,356902,196.9,12,WOOD,IECC_2021,0,0,0,MU,0,116797,63.86,38,LIC00001736,0
2020-10-02,JUR0001737,ALTERATION,8873802.07,147,1714798,396.8,47,WOOD,IECC_2021,1,0,0,OVERLAY,0,232845,55.16,168,LIC00001737,0
2020-10-03,JUR0001738,ALTERATION,5295558.99,261,1439213,405.5,20,STEEL,IECC_2018,0,0,0,RM,0,107048,86.66,134,LIC00001738,0
2020-10-04,JUR0001739,NEW_COMM,81087133.91,420,483262,353.6,26,CONCRETE,IECC_2015,0,0,0,OVERLAY,0,109527,57.37,36,LIC00001739,0
2020-10-05,JUR0001740,ALTERATION,27569563.48,132,268829,300.8,8,STEEL,IECC_2009,0,0,0,PUD,0,141053,89.87,53,LIC00001740,0
2020-10-06,JUR0001741,ADDITION,67882775.92,295,1074058,414.3,3,CONCRETE,IECC_2021,0,0,0,C2,0,36826,97.61,50,LIC00001741,0
2020-10-07,JUR0001742,ALTERATION,2952084.41,252,2193485,37.1,66,CONCRETE,IECC_2018,0,1,0,R1,0,106499,63.28,64,LIC00001742,0
2020-10-08,JUR0001743,NEW_COMM,52279000.02,28,1062322,257.4,41,WOOD,IECC_2012,0,1,0,MU,0,22926,79.38,232,LIC00001743,0
2020-10-09,JUR0001744,ADDITION,42925404.93,37,2145755,342.8,86,MIXED,IECC_2015,0,0,1,R1,0,16324,60.97,215,LIC00001744,0
2020-10-10,JUR0001745,MEP,27014978.48,192,418427,376.3,2,CONCRETE,IECC_2021,0,0,1,R1,1,214391,79.6,22,LIC00001745,0
2020-10-11,JUR0001746,NEW_RES,21622353.58,199,2034081,258.2,89,WOOD,IECC_2021,0,0,0,OVERLAY,1,11771,76.34,185,LIC00001746,0
2020-10-12,JUR0001747,DEMOLITION,72158749.54,272,956222,151.1,1,WOOD,IECC_2018,1,0,1,MU,0,10198,55.28,91,LIC00001747,0
2020-10-13,JUR0001748,MEP,20621010.48,32,353608,428.5,3,MIXED,IECC_2021,0,1,0,RM,0,17456,56.05,93,LIC00001748,0
2020-10-14,JUR0001749,ALTERATION,5822514.84,437,1932444,369.4,21,STEEL,IECC_2015,1,0,0,C2,0,191917,93.06,140,LIC00001749,0
2020-10-15,JUR0001750,NEW_RES,68424752.29,64,1197641,52.9,79,CONCRETE,IECC_2018,0,0,0,R1,0,143678,96.29,173,LIC00001750,0
2020-10-16,JUR0001751,ADDITION,26754566.7,270,311620,381.1,89,WOOD,IECC_2021,0,0,0,RM,0,127727,63.35,193,LIC00001751,0
2020-10-17,JUR0001752,ALTERATION,16424902.72,314,1913767,284.4,77,MASONRY,IECC_2015,0,1,0,R2,1,135290,57.65,33,LIC00001752,1
2020-10-18,JUR0001753,MEP,60020574.61,386,1769352,428.3,21,MASONRY,IECC_2015,1,0,1,R2,0,166844,90.42,21,LIC00001753,0
2020-10-19,JUR0001754,ALTERATION,52219683.85,234,190264,184.5,9,MIXED,IECC_2012,1,0,0,R2,0,224752,79.51,204,LIC00001754,0
2020-10-20,JUR0001755,ADDITION,14484405.78,6,561714,430.1,80,MODULAR,IECC_2021,0,0,0,PUD,0,137902,63.63,163,LIC00001755,0
2020-10-21,JUR0001756,ALTERATION,11415757.1,395,587493,334.5,3,MIXED,IECC_2021,0,0,0,RM,0,159809,80.68,55,LIC00001756,0
2020-10-22,JUR0001757,ADDITION,2073530.92,213,432185,354.3,50,MODULAR,IECC_2018,0,1,1,RM,0,47784,88.23,74,LIC00001757,0
2020-10-23,JUR0001758,ADDITION,74907236.67,367,2023392,348.6,30,WOOD,IECC_2018,0,0,0,R1,0,215221,85.35,200,LIC00001758,0
2020-10-24,JUR0001759,MEP,28378745.0,116,266563,121.7,26,CONCRETE,IECC_2018,0,0,0,I1,0,22267,60.19,82,LIC00001759,0
2020-10-25,JUR0001760,ALTERATION,74606565.99,165,199082,427.3,76,STEEL,IECC_2012,1,0,0,C1,0,84803,61.97,110,LIC00001760,0
2020-10-26,JUR0001761,NEW_RES,29240562.76,434,1213184,82.2,70,CONCRETE,IECC_2021,1,1,1,C1,1,97022,96.85,52,LIC00001761,0
2020-10-27,JUR0001762,ALTERATION,80448454.79,325,534438,233.0,72,STEEL,LOCAL,0,0,0,R1,0,148362,80.3,115,LIC00001762,0
2020-10-28,JUR0001763,MEP,17348299.52,201,231063,195.8,24,CONCRETE,IECC_2015,0,0,0,R3,0,163931,63.26,211,LIC00001763,0
2020-10-29,JUR0001764,ADDITION,34420707.41,33,312938,426.2,82,STEEL,IECC_2009,1,0,0,R3,0,61145,73.45,22,LIC00001764,1
2020-10-30,JUR0001765,ALTERATION,67027275.8,274,1892942,432.8,42,WOOD,IECC_2015,0,0,1,R2,1,182722,78.5,110,LIC00001765,0
2020-10-31,JUR0001766,MEP,31276417.25,20,995639,319.6,11,MASONRY,LOCAL,0,0,0,R2,0,129642,78.49,239,LIC00001766,0
2020-11-01,JUR0001767,ALTERATION,59904558.45,298,996500,44.7,20,CONCRETE,IECC_2015,0,0,0,C1,0,66015,90.79,122,LIC00001767,0
2020-11-02,JUR0001768,ALTERATION,30558302.0,3,2110339,387.9,23,MASONRY,IECC_2015,0,0,0,OVERLAY,0,180840,62.96,220,LIC00001768,0
2020-11-03,JUR0001769,DEMOLITION,28836198.93,95,1676692,365.6,10,CONCRETE,IECC_2018,0,0,0,C1,0,138715,85.47,233,LIC00001769,0
2020-11-04,JUR0001770,ALTERATION,64356852.95,180,1435123,380.9,76,MASONRY,IECC_2009,0,1,0,I1,0,245143,55.8,166,LIC00001770,0
2020-11-05,JUR0001771,MEP,54568257.28,27,547554,31.0,77,MIXED,IECC_2021,0,0,0,R2,1,69871,96.53,87,LIC00001771,0
2020-11-06,JUR0001772,DEMOLITION,37312924.27,358,1491140,155.8,20,CONCRETE,IECC_2009,1,0,1,R3,0,208848,93.0,45,LIC00001772,0
2020-11-07,JUR0001773,DEMOLITION,67230854.64,342,1471163,243.2,33,MASONRY,IECC_2009,0,0,0,R3,0,76595,78.77,151,LIC00001773,0
2020-11-08,JUR0001774,ADDITION,49340835.42,377,1257499,355.2,86,STEEL,LOCAL,1,0,1,PUD,0,207370,78.17,188,LIC00001774,0
2020-11-09,JUR0001775,DEMOLITION,14202126.27,5,319870,83.1,47,STEEL,IECC_2021,0,0,0,C1,0,241844,84.53,51,LIC00001775,0
2020-11-10,JUR0001776,DEMOLITION,60074347.15,102,2080904,231.9,36,CONCRETE,LOCAL,0,0,0,I1,0,227436,73.72,40,LIC00001776,0
2020-11-11,JUR0001777,MEP,38235369.47,144,494252,98.7,67,MODULAR,LOCAL,0,0,0,MU,0,131481,73.46,123,LIC00001777,0
2020-11-12,JUR0001778,ALTERATION,22197969.28,355,579313,247.9,5,MODULAR,IECC_2018,1,1,0,R3,0,99010,79.5,128,LIC00001778,0
2020-11-13,JUR0001779,MEP,84300036.14,99,1608820,31.2,63,STEEL,IECC_2009,1,0,0,R3,1,161261,97.02,203,LIC00001779,1
2020-11-14,JUR0001780,ALTERATION,54285418.47,227,1984685,122.1,69,STEEL,IECC_2021,0,0,0,C2,0,246910,64.63,56,LIC00001780,0
2020-11-15,JUR0001781,NEW_COMM,14536680.33,319,1220280,35.2,41,STEEL,IECC_2018,0,0,0,C2,0,239298,70.42,168,LIC00001781,0
2020-11-16,JUR0001782,ADDITION,5889042.53,266,541215,441.2,68,MIXED,IECC_2012,0,0,0,R2,0,123772,77.11,159,LIC00001782,0
2020-11-17,JUR0001783,DEMOLITION,77579881.26,383,1039112,304.6,70,MIXED,IECC_2012,0,0,0,OVERLAY,1,241549,71.6,90,LIC00001783,0
2020-11-18,JUR0001784,ADDITION,24116275.96,339,1539813,37.3,78,WOOD,IECC_2018,0,0,0,R3,0,155289,97.85,12,LIC00001784,0
2020-11-19,JUR0001785,DEMOLITION,2052777.97,234,1695650,56.9,37,WOOD,LOCAL,0,0,0,I1,0,249654,98.08,75,LIC00001785,0
2020-11-20,JUR0001786,ALTERATION,759738.87,227,580409,203.5,75,STEEL,LOCAL,0,0,0,I1,1,123506,94.12,153,LIC00001786,0
2020-11-21,JUR0001787,DEMOLITION,18268161.68,423,1580497,219.4,68,MODULAR,IECC_2009,0,0,0,PUD,0,59140,90.31,229,LIC00001787,0
2020-11-22,JUR0001788,NEW_RES,46758405.76,213,2040691,23.1,12,STEEL,IECC_2015,1,0,1,R1,0,201336,60.57,69,LIC00001788,0
2020-11-23,JUR0001789,NEW_COMM,54505422.85,226,1658236,302.1,3,WOOD,IECC_2018,0,1,0,C1,0,246658,62.28,151,LIC00001789,0
2020-11-24,JUR0001790,DEMOLITION,64713696.16,226,1998679,49.9,45,MASONRY,LOCAL,0,0,0,C2,0,26091,78.55,238,LIC00001790,0
2020-11-25,JUR0001791,MEP,4615925.66,273,1341688,251.2,11,CONCRETE,IECC_2009,0,0,0,PUD,0,133787,89.65,59,LIC00001791,0
2020-11-26,JUR0001792,NEW_RES,36366944.59,375,385499,44.3,10,STEEL,IECC_2012,0,0,0,R2,0,193283,83.49,72,LIC00001792,0
2020-11-27,JUR0001793,ALTERATION,72835971.0,125,1998664,49.0,36,MIXED,IECC_2009,0,0,0,OVERLAY,0,223042,69.15,218,LIC00001793,0
2020-11-28,JUR0001794,ADDITION,17835389.66,54,1160029,114.1,15,MIXED,IECC_2021,0,0,1,R1,0,114381,64.35,184,LIC00001794,0
2020-11-29,JUR0001795,ADDITION,34801525.9,36,1028248,448.7,58,STEEL,IECC_2009,0,0,0,C1,0,220536,93.56,59,LIC00001795,0
2020-11-30,JUR0001796,NEW_COMM,69222852.11,287,1823679,434.0,1,MIXED,IECC_2015,1,0,0,OVERLAY,1,181175,59.33,126,LIC00001796,0
2020-12-01,JUR0001797,NEW_RES,49973387.48,174,1992950,268.5,69,MASONRY,IECC_2018,0,0,0,R3,0,190709,81.98,237,LIC00001797,0
2020-12-02,JUR0001798,NEW_RES,18203385.39,15,1415800,426.9,62,WOOD,LOCAL,0,0,1,C2,0,10096,58.87,212,LIC00001798,0
2020-12-03,JUR0001799,ADDITION,10958870.52,38,1123612,36.2,43,MIXED,LOCAL,1,0,0,R2,0,2973,79.68,81,LIC00001799,0
2020-12-04,JUR0001800,ADDITION,29767990.65,308,1673592,89.7,36,MIXED,IECC_2012,0,0,0,C1,0,5918,90.1,17,LIC00001800,0
2020-12-05,JUR0001801,NEW_COMM,36475020.4,305,143091,416.3,82,WOOD,IECC_2021,0,0,0,R3,0,236566,57.43,229,LIC00001801,1
2020-12-06,JUR0001802,ALTERATION,73879739.5,251,325002,324.2,88,MODULAR,IECC_2012,0,0,0,R2,0,79958,87.29,203,LIC00001802,0
2020-12-07,JUR0001803,NEW_COMM,81059675.3,23,743460,96.1,48,CONCRETE,IECC_2015,0,1,0,MU,1,130936,67.17,41,LIC00001803,0
2020-12-08,JUR0001804,NEW_RES,32353944.67,12,1591902,210.5,41,MODULAR,IECC_2018,0,0,0,OVERLAY,0,67744,98.21,202,LIC00001804,0
2020-12-09,JUR0001805,ADDITION,15728211.43,249,1449248,15.4,51,MODULAR,IECC_2021,0,1,0,C1,1,169178,81.47,237,LIC00001805,0
2020-12-10,JUR0001806,NEW_COMM,45105106.35,281,73426,234.3,66,STEEL,IECC_2015,1,0,0,MU,1,79245,97.43,108,LIC00001806,0
2020-12-11,JUR0001807,ADDITION,8291363.91,134,1269654,135.9,82,STEEL,IECC_2009,0,1,0,C2,0,7139,75.18,174,LIC00001807,0
2020-12-12,JUR0001808,DEMOLITION,70422276.25,292,405304,90.6,30,MIXED,IECC_2018,0,0,1,C1,0,24627,95.82,13,LIC00001808,0
2020-12-13,JUR0001809,ALTERATION,71483287.1,210,2113410,264.1,10,STEEL,LOCAL,0,0,0,C1,0,177491,96.71,125,LIC00001809,0
2020-12-14,JUR0001810,ALTERATION,19557687.11,62,998836,310.7,14,MASONRY,LOCAL,0,0,1,I1,0,93710,79.47,205,LIC00001810,0
2020-12-15,JUR0001811,NEW_RES,34358554.84,178,1518095,164.0,50,MASONRY,IECC_2021,1,0,0,OVERLAY,0,96507,62.92,31,LIC00001811,0
2020-12-16,JUR0001812,MEP,22489062.82,236,1523980,138.2,7,STEEL,IECC_2015,0,0,0,R2,1,210410,96.22,226,LIC00001812,0
2020-12-17,JUR0001813,ADDITION,81165179.47,412,1790471,57.7,9,WOOD,IECC_2015,0,0,1,C1,1,127377,84.61,24,LIC00001813,0
2020-12-18,JUR0001814,MEP,72872862.83,322,152842,137.3,65,MIXED,LOCAL,0,0,0,R3,0,178025,75.05,15,LIC00001814,0
2020-12-19,JUR0001815,DEMOLITION,82065849.76,21,1116674,112.1,13,MASONRY,LOCAL,0,0,0,RM,0,69775,57.15,182,LIC00001815,0
2020-12-20,JUR0001816,ALTERATION,58172613.46,209,1496861,253.9,69,STEEL,IECC_2021,0,0,0,R1,0,170723,57.37,19,LIC00001816,0
2020-12-21,JUR0001817,ALTERATION,21065316.19,251,1632576,158.7,48,MODULAR,LOCAL,1,0,0,OVERLAY,0,90343,67.23,59,LIC00001817,0
2020-12-22,JUR0001818,ADDITION,24389084.88,157,211571,268.9,2,MODULAR,IECC_2012,0,0,0,RM,0,8190,78.22,82,LIC00001818,0
2020-12-23,JUR0001819,ALTERATION,20915146.07,72,1632359,205.7,32,MODULAR,IECC_2021,0,0,1,PUD,0,157199,75.78,166,LIC00001819,0
2020-12-24,JUR0001820,MEP,17340350.89,133,1045301,336.1,72,WOOD,IECC_2009,0,0,1,RM,0,77571,89.98,234,LIC00001820,0
2020-12-25,JUR0001821,MEP,66052405.52,220,1026903,446.8,62,MASONRY,IECC_2009,1,0,0,PUD,0,44269,77.23,33,LIC00001821,0
2020-12-26,JUR0001822,DEMOLITION,26749439.59,445,1645427,198.6,7,MIXED,IECC_2018,0,0,0,OVERLAY,0,175126,68.31,80,LIC00001822,0
2020-12-27,JUR0001823,MEP,83170161.18,324,787497,66.2,1,MASONRY,IECC_2012,1,0,0,C1,0,84628,71.03,48,LIC00001823,0
2020-12-28,JUR0001824,MEP,46749553.13,254,748219,409.4,45,CONCRETE,IECC_2018,0,0,0,RM,0,182420,95.58,24,LIC00001824,0
2020-12-29,JUR0001825,NEW_RES,53945035.95,238,616352,139.1,11,MIXED,LOCAL,0,0,0,RM,0,25824,83.52,96,LIC00001825,0
2020-12-30,JUR0001826,NEW_COMM,73206189.76,86,598356,319.0,26,MODULAR,IECC_2021,1,0,0,R2,0,123709,81.42,87,LIC00001826,0
2020-12-31,JUR0001827,DEMOLITION,83501616.1,221,606929,70.0,67,MIXED,IECC_2015,0,0,0,C1,0,237531,73.82,16,LIC00001827,1
2021-01-01,JUR0001828,ALTERATION,71651296.47,67,267495,38.2,78,CONCRETE,LOCAL,0,0,0,I1,0,24347,94.45,145,LIC00001828,0
2021-01-02,JUR0001829,DEMOLITION,20970805.1,300,701983,339.5,48,MIXED,IECC_2012,0,1,0,PUD,0,109169,58.24,188,LIC00001829,0
2021-01-03,JUR0001830,ADDITION,67159797.13,442,1498271,302.9,35,CONCRETE,IECC_2018,1,0,1,I1,0,192728,68.0,116,LIC00001830,0
2021-01-04,JUR0001831,NEW_COMM,10557650.62,160,712098,302.6,15,WOOD,IECC_2018,0,0,0,MU,0,211408,65.5,43,LIC00001831,0
2021-01-05,JUR0001832,DEMOLITION,10300356.38,75,2155265,111.3,8,STEEL,IECC_2021,1,0,0,OVERLAY,1,244823,63.52,24,LIC00001832,0
2021-01-06,JUR0001833,MEP,63199729.99,304,1455610,136.0,8,MASONRY,IECC_2009,0,0,1,R1,0,37777,63.15,67,LIC00001833,0
2021-01-07,JUR0001834,ALTERATION,52359469.06,67,543828,353.6,47,MASONRY,IECC_2018,0,0,0,MU,1,36162,63.72,42,LIC00001834,0
2021-01-08,JUR0001835,NEW_RES,40417390.57,96,58303,133.2,42,STEEL,IECC_2021,0,0,0,PUD,0,89696,59.19,169,LIC00001835,0
2021-01-09,JUR0001836,MEP,38311825.79,173,930457,298.0,71,MODULAR,LOCAL,0,0,0,RM,0,99570,63.67,88,LIC00001836,0
2021-01-10,JUR0001837,DEMOLITION,69604405.32,87,1276071,49.8,70,MASONRY,IECC_2021,0,1,0,R1,1,48620,81.64,126,LIC00001837,0
2021-01-11,JUR0001838,MEP,79958062.37,80,1521634,310.5,57,MASONRY,IECC_2015,1,0,1,R2,0,183088,90.19,62,LIC00001838,0
2021-01-12,JUR0001839,DEMOLITION,6978850.6,346,1223061,313.4,18,CONCRETE,IECC_2012,0,0,0,C1,0,181272,92.01,228,LIC00001839,0
2021-01-13,JUR0001840,NEW_COMM,36512209.48,114,1872398,255.9,65,WOOD,IECC_2012,0,0,0,I1,0,65108,79.44,189,LIC00001840,0
2021-01-14,JUR0001841,NEW_RES,58921694.97,227,2004229,13.3,74,MODULAR,IECC_2012,0,0,0,PUD,0,82500,96.59,223,LIC00001841,0
2021-01-15,JUR0001842,NEW_COMM,12875184.45,220,1508298,63.3,85,WOOD,IECC_2021,1,0,0,C1,0,249628,70.46,207,LIC00001842,0
2021-01-16,JUR0001843,ADDITION,79831214.45,154,789138,42.1,89,MIXED,IECC_2012,0,0,1,I1,0,153749,92.11,231,LIC00001843,0
2021-01-17,JUR0001844,NEW_COMM,5355683.39,124,653001,359.4,68,STEEL,IECC_2021,1,0,0,OVERLAY,0,48711,91.92,58,LIC00001844,0
2021-01-18,JUR0001845,NEW_RES,35471498.28,13,2044946,257.5,66,MODULAR,IECC_2015,1,0,1,I1,1,128391,97.48,97,LIC00001845,0
2021-01-19,JUR0001846,NEW_RES,53922903.14,189,2079489,392.2,31,MODULAR,IECC_2012,0,0,0,PUD,0,36715,67.61,94,LIC00001846,0
2021-01-20,JUR0001847,ALTERATION,18497438.56,409,420980,333.5,27,MASONRY,IECC_2021,0,0,0,RM,0,79620,63.73,238,LIC00001847,0
2021-01-21,JUR0001848,MEP,73506410.97,107,132555,272.8,78,STEEL,IECC_2018,0,0,1,OVERLAY,0,151440,77.27,86,LIC00001848,0
2021-01-22,JUR0001849,ADDITION,54409011.08,267,1784286,168.5,10,MODULAR,IECC_2015,1,1,0,R1,0,45223,80.9,150,LIC00001849,0
2021-01-23,JUR0001850,DEMOLITION,37545561.26,252,1416613,78.1,67,WOOD,IECC_2018,0,0,0,R2,0,110617,75.54,23,LIC00001850,0
2021-01-24,JUR0001851,DEMOLITION,4083707.83,200,677585,243.0,57,MASONRY,LOCAL,0,0,1,C1,0,223004,69.62,96,LIC00001851,0
2021-01-25,JUR0001852,NEW_RES,4515773.04,323,1724667,364.5,54,WOOD,IECC_2018,0,0,0,MU,0,208242,57.96,74,LIC00001852,0
2021-01-26,JUR0001853,NEW_COMM,51581171.62,56,1202241,445.3,14,MODULAR,IECC_2009,0,0,0,R2,0,71782,92.32,102,LIC00001853,0
2021-01-27,JUR0001854,ALTERATION,79835551.96,74,1933785,187.2,38,WOOD,IECC_2012,1,0,0,R1,1,3433,73.4,161,LIC00001854,0
2021-01-28,JUR0001855,ALTERATION,13690878.03,327,1120764,429.1,15,MASONRY,IECC_2009,1,0,0,R2,0,246282,81.97,228,LIC00001855,0
2021-01-29,JUR0001856,ADDITION,57752257.9,50,1742905,295.7,69,WOOD,IECC_2018,0,0,0,RM,0,249049,85.19,157,LIC00001856,0
2021-01-30,JUR0001857,NEW_COMM,4986767.93,53,1818564,184.3,2,MASONRY,IECC_2009,0,1,0,R3,0,247155,72.81,98,LIC00001857,0
2021-01-31,JUR0001858,NEW_RES,11413176.19,100,371860,325.6,35,CONCRETE,IECC_2018,0,0,0,PUD,0,126586,64.43,125,LIC00001858,0
2021-02-01,JUR0001859,NEW_RES,74633464.28,427,1392242,428.7,87,CONCRETE,IECC_2009,0,0,0,C2,0,176136,63.8,173,LIC00001859,0
2021-02-02,JUR0001860,NEW_COMM,20505878.42,427,1027214,346.3,2,MIXED,LOCAL,0,0,0,C1,0,106803,92.46,56,LIC00001860,0
2021-02-03,JUR0001861,ADDITION,54956535.86,175,318186,353.1,74,WOOD,IECC_2018,0,0,0,OVERLAY,0,7896,94.52,55,LIC00001861,0
2021-02-04,JUR0001862,ADDITION,33748030.76,357,342255,119.5,51,MIXED,IECC_2021,0,0,0,RM,0,71365,90.85,101,LIC00001862,0
2021-02-05,JUR0001863,ADDITION,50755011.8,40,581176,160.6,68,MIXED,IECC_2021,0,1,0,R2,0,115025,85.98,107,LIC00001863,0
