safe_incident_incident_datetime_local,safe_incident_incident_type_code,safe_incident_ipc_ncrb_offense_code,safe_incident_call_priority_level,safe_incident_reporting_agency_ori,safe_incident_location_block_id,safe_incident_premise_type,safe_incident_weapon_involved_flag,safe_incident_injury_severity_code,safe_incident_victim_count,safe_incident_suspect_count,safe_incident_clearance_status_code,safe_incident_bias_motivation_flag,safe_incident_gang_related_flag,safe_incident_domestic_related_flag,safe_incident_property_loss_value_inr,safe_incident_body_worn_camera_flag,safe_incident_response_time_seconds,safe_incident_geocoding_accuracy_level,safe_incident_case_update_timestamp
2023-12-10 22:21:39,Vandalism,IT-66C,P4,IN-ORI-4933,BLK-69997dcdea789b,Warehouse,N,Severe,1,4,ClearedByArrest,Y,N,N,7609585,N,5113,StreetSegment,2019-10-03 04:35:42
2022-01-19 10:13:39,Homicide,IPC-498A,P3,IN-ORI-3742,BLK-40e36be942e241,Park,Y,None,6,3,Open,N,N,Y,7216038,N,5311,Ward,2020-07-06 01:55:30
2025-09-16 14:15:35,Vandalism,IPC-363,P2,IN-ORI-8336,BLK-76d3ccb5f8ba65,Office,N,None,0,4,ExceptionallyCleared,Y,N,Y,5755146,Y,710,Parcel,2022-06-28 12:25:36
2019-06-02 02:58:15,Arson,IPC-379,P2,IN-ORI-6683,BLK-53693d5f2888bf,Apartment,Y,None,2,1,Open,N,Y,Y,8058283,N,6398,StreetSegment,2024-12-29 16:35:37
2025-09-04 04:10:26,Kidnapping,IPC-498A,P4,IN-ORI-1593,BLK-b1c1caa28e97d6,Transit,Y,Moderate,6,1,Unfounded,Y,Y,Y,3423231,Y,6651,Unknown,2024-12-25 10:52:46
2024-11-15 03:25:15,Kidnapping,IPC-436,P1,IN-ORI-4986,BLK-aac250ea9f4c65,ATM,Y,None,6,2,UnderInvestigation,N,N,N,4768790,N,2085,Parcel,2020-01-03 15:23:31
2022-05-05 19:53:19,Arson,IPC-302,P2,IN-ORI-3292,BLK-9954db22a4e7a1,Street,N,None,7,1,Unfounded,Y,Y,Y,4650346,Y,4785,Rooftop,2025-02-16 05:19:30
2024-11-24 11:20:20,Arson,IPC-392,P1,IN-ORI-2113,BLK-accd463afaee73,Park,Y,None,4,2,Unfounded,N,N,Y,7635007,N,7022,Rooftop,2021-06-08 09:23:59
2019-04-07 18:10:23,Vandalism,IT-66C,P2,IN-ORI-6190,BLK-99895a7db369c9,Apartment,N,Minor,2,2,UnderInvestigation,Y,N,Y,6752470,N,4057,StreetSegment,2023-05-18 03:21:09
2018-04-12 11:01:00,Fraud,IPC-302,P3,IN-ORI-8644,BLK-bad71db2b05509,Shop,Y,None,2,3,Open,N,Y,Y,5396293,Y,4800,Unknown,2022-07-16 04:12:38
2025-03-01 20:34:24,DomesticViolence,IPC-363,P2,IN-ORI-7482,BLK-74a5b9886b9e8b,Residence,N,Minor,2,2,Open,Y,N,Y,5328838,N,7136,Unknown,2022-05-16 21:57:48
2024-10-06 10:43:47,Arson,IPC-498A,P2,IN-ORI-1044,BLK-05e0e70bb02468,Park,N,None,5,1,Unfounded,Y,Y,Y,7310353,N,1645,Neighborhood,2022-10-10 09:29:31
2022-05-30 22:21:44,Theft,IPC-392,P3,IN-ORI-8763,BLK-dedfed2703f658,Office,Y,None,6,5,UnderInvestigation,N,N,N,5576783,N,6642,Parcel,2021-12-29 13:55:33
2022-04-28 04:27:31,DomesticViolence,IPC-379,P4,IN-ORI-6942,BLK-380a7242750073,Office,Y,None,3,3,Unfounded,N,N,Y,2118782,N,4742,StreetSegment,2019-08-09 10:43:22
2023-10-17 23:18:04,Kidnapping,IPC-420,P2,IN-ORI-4141,BLK-26c33b5d3a2627,School,Y,Minor,0,4,ClearedByArrest,Y,Y,Y,738866,N,5481,Parcel,2020-08-12 03:44:55
2022-12-12 10:52:21,Robbery,IPC-354,P1,IN-ORI-1039,BLK-4717b1140dc6c0,Apartment,N,None,6,5,Unfounded,N,N,N,3591254,Y,5498,Neighborhood,2020-12-25 07:03:10
2020-11-25 16:30:27,DomesticViolence,IPC-302,P2,IN-ORI-6928,BLK-c5292fdadc2a21,Market,Y,Moderate,5,4,Open,Y,N,N,8228976,Y,1774,Parcel,2019-11-16 06:56:16
2021-11-16 13:26:39,Assault,IPC-354,P4,IN-ORI-1891,BLK-8ae3576ce6a5af,Residence,Y,Fatal,7,0,Unfounded,Y,Y,N,1278156,N,822,StreetSegment,2023-08-09 14:27:47
2025-06-24 14:30:33,Fraud,NDPS-21,P2,IN-ORI-2441,BLK-69902d0b64df0c,Shop,Y,None,0,3,ExceptionallyCleared,Y,N,N,7089549,Y,4124,Rooftop,2025-10-11 08:18:47
2019-10-06 20:34:21,Homicide,NDPS-21,P2,IN-ORI-3920,BLK-0bfbecaf5d2f4c,Shop,Y,Severe,5,4,Unfounded,N,Y,N,3999996,Y,3857,Parcel,2023-03-23 00:18:22
2019-06-21 09:38:40,Kidnapping,IPC-436,P2,IN-ORI-7348,BLK-9efb27c1a18b40,Office,N,None,7,1,Open,N,N,Y,6983048,Y,3919,Ward,2020-07-28 19:02:28
2025-10-11 14:46:59,Arson,IPC-379,P4,IN-ORI-2234,BLK-8ac3a0b91920d5,Street,Y,Severe,4,0,ClearedByArrest,N,N,N,3768756,N,3794,Unknown,2025-01-28 21:24:21
2019-04-02 13:22:30,DomesticViolence,IPC-379,P3,IN-ORI-6677,BLK-c2717d9492ecec,Street,N,None,6,2,Unfounded,Y,N,N,7776261,N,2481,Rooftop,2020-12-28 00:21:53
2023-02-16 10:57:52,DomesticViolence,NDPS-20,P2,IN-ORI-4772,BLK-04b2282ecdfaf9,Street,N,Moderate,0,5,UnderInvestigation,N,Y,N,2699697,N,7097,Neighborhood,2025-07-15 02:57:19
2022-03-12 19:15:52,Kidnapping,IPC-436,P2,IN-ORI-6281,BLK-3b939017594b5c,Park,Y,Severe,1,0,ExceptionallyCleared,Y,N,N,993761,N,5299,StreetSegment,2021-03-06 11:55:05
2023-08-20 21:00:44,Kidnapping,IPC-354,P2,IN-ORI-4639,BLK-d36de559833fbc,Apartment,N,None,7,5,UnderInvestigation,Y,Y,N,7036498,N,4153,Ward,2025-09-25 02:07:55
2020-06-13 08:30:18,Vandalism,IPC-420,P1,IN-ORI-8695,BLK-40ce56da1a447a,Shop,Y,None,7,5,Unfounded,N,Y,Y,3305472,Y,3594,StreetSegment,2025-07-27 23:19:17
2023-06-20 10:04:22,Vandalism,IPC-302,P1,IN-ORI-1937,BLK-8504ec89e94e6f,ATM,N,None,5,2,Unfounded,N,Y,N,5136175,N,5474,Parcel,2022-07-16 23:55:49
2019-01-31 06:19:11,CyberCrime,IPC-379,P3,IN-ORI-1139,BLK-d0332c437b2a8c,Hospital,Y,None,5,1,ExceptionallyCleared,Y,Y,Y,5710763,Y,2928,Neighborhood,2023-05-23 02:30:07
2023-11-09 12:18:00,Kidnapping,IPC-354,P1,IN-ORI-1133,BLK-76e63200095ae9,Shop,Y,None,4,0,ExceptionallyCleared,Y,N,N,24601,N,2831,Neighborhood,2021-06-22 12:17:56
2020-03-08 16:23:10,Narcotics,IPC-498A,P4,IN-ORI-9600,BLK-06ebcf36110eb7,Transit,N,Minor,1,2,ExceptionallyCleared,Y,N,Y,4992768,Y,3947,Neighborhood,2023-05-20 10:56:14
2023-08-31 04:09:00,Fraud,IPC-302,P2,IN-ORI-4047,BLK-14f06401e8b71b,School,N,None,7,0,Unfounded,N,N,N,4229713,Y,2774,StreetSegment,2020-03-02 15:35:31
2021-01-15 05:23:56,Narcotics,IPC-380,P4,IN-ORI-1174,BLK-46b8348531dfe4,Park,Y,Minor,2,5,Unfounded,N,N,Y,3247433,N,5703,Neighborhood,2024-06-21 20:46:54
2018-01-03 13:02:07,Assault,IPC-392,P2,IN-ORI-5192,BLK-4a90806d0bf9cc,Transit,Y,None,3,4,Open,N,N,N,2806927,Y,677,Ward,2023-04-24 16:50:31
2020-01-26 00:04:32,CyberCrime,IPC-436,P3,IN-ORI-5672,BLK-5822ee9a192b9c,Shop,Y,None,2,4,Open,Y,N,Y,4918650,Y,662,Neighborhood,2025-08-14 22:13:14
2020-12-28 14:37:29,Vandalism,IPC-380,P3,IN-ORI-1607,BLK-2e08dcae65202a,Street,N,Moderate,5,3,Open,Y,N,Y,2788046,Y,2726,Unknown,2022-11-22 04:10:31
2025-09-04 22:23:58,Fraud,IPC-392,P4,IN-ORI-9821,BLK-b371d47b122928,Hospital,Y,Moderate,6,1,Open,N,Y,N,8164735,N,6430,Unknown,2019-02-16 15:44:07
2025-11-03 13:40:46,Narcotics,NDPS-20,P2,IN-ORI-8917,BLK-fb9cc1cfe63c63,Market,N,None,4,5,ClearedByArrest,Y,N,Y,4819316,Y,3254,Ward,2025-10-06 11:08:25
2020-07-14 04:19:01,Homicide,IPC-436,P2,IN-ORI-4952,BLK-e75c70127ebf7d,Transit,Y,Minor,1,3,UnderInvestigation,Y,N,N,6279439,Y,6750,Parcel,2025-05-03 07:08:39
2022-01-09 10:53:16,Homicide,NDPS-20,P1,IN-ORI-4886,BLK-18e63497537e34,Office,Y,None,3,4,Unfounded,Y,Y,Y,1226814,N,1651,Ward,2020-01-22 05:26:27
2023-06-16 16:46:33,Vandalism,IPC-436,P4,IN-ORI-7618,BLK-c4338948b4865b,Office,Y,None,1,4,ClearedByArrest,N,N,N,2518739,Y,2974,Parcel,2021-08-02 20:09:23
2023-07-10 23:17:09,CyberCrime,NDPS-21,P3,IN-ORI-1164,BLK-0d8a1951728ab1,Market,Y,None,0,5,UnderInvestigation,N,Y,N,5611920,N,1697,Neighborhood,2019-02-08 18:09:22
2018-09-04 16:29:31,Assault,IPC-392,P1,IN-ORI-7077,BLK-f5fcb375d9169b,Park,Y,None,4,5,Unfounded,N,N,N,949270,Y,287,Unknown,2022-11-05 07:15:55
2021-07-19 13:20:55,CyberCrime,IPC-420,P2,IN-ORI-7986,BLK-10ee7bb54edfc6,Street,Y,None,3,2,UnderInvestigation,Y,N,Y,3239508,Y,922,Parcel,2022-04-05 02:48:36
2019-05-19 21:59:34,Kidnapping,IPC-302,P4,IN-ORI-2790,BLK-86b5123e9e25bf,Transit,N,None,6,5,ExceptionallyCleared,Y,N,Y,7133618,Y,5629,Neighborhood,2022-10-25 03:23:54
2021-01-14 13:56:45,Vandalism,IPC-420,P2,IN-ORI-2683,BLK-02cfb1310fa5b2,ATM,N,None,2,1,ExceptionallyCleared,Y,N,N,3716024,N,4081,Parcel,2022-03-22 18:58:28
2025-08-25 01:44:53,Vandalism,IT-66C,P4,IN-ORI-3991,BLK-c611c6b3f24222,Street,N,None,6,3,Unfounded,N,N,Y,7481835,Y,158,Ward,2024-02-13 02:23:02
2018-07-21 05:42:07,Narcotics,IPC-302,P2,IN-ORI-5574,BLK-350e9074aa525a,Park,Y,None,6,5,ExceptionallyCleared,Y,N,Y,8480515,Y,310,StreetSegment,2025-04-03 21:45:09
2025-04-09 07:09:23,Fraud,IPC-354,P2,IN-ORI-8054,BLK-ad09c5a4649dcf,Shop,N,Minor,4,1,Unfounded,N,N,Y,7480698,N,292,StreetSegment,2024-02-21 10:56:44
2018-12-10 17:33:30,Homicide,IPC-420,P2,IN-ORI-7553,BLK-48a5f8fd98bd1c,Transit,Y,None,2,3,Unfounded,N,N,Y,7029738,Y,468,Unknown,2019-02-28 06:11:22
2023-05-09 05:35:12,Theft,NDPS-21,P1,IN-ORI-6547,BLK-cd04d908bb3b1d,ATM,N,Minor,2,4,ClearedByArrest,Y,N,Y,4699701,N,3756,Neighborhood,2022-01-30 14:31:03
2022-02-06 03:10:52,Arson,IPC-379,P1,IN-ORI-5433,BLK-1035247ec66d8e,Street,Y,None,6,2,Open,Y,Y,N,7098119,Y,2077,Ward,2022-03-16 20:39:23
2018-03-25 00:23:11,Assault,NDPS-21,P3,IN-ORI-1305,BLK-0bd3c36f2c4793,Shop,Y,None,6,5,Open,Y,Y,N,1968876,Y,7065,Parcel,2023-02-14 06:20:46
2023-05-27 07:43:26,Kidnapping,IPC-380,P3,IN-ORI-7526,BLK-a8985d689e3226,Shop,Y,Severe,0,0,Open,Y,N,Y,4947,Y,3727,Neighborhood,2020-12-01 18:54:06
2021-05-08 15:24:50,Burglary,NDPS-20,P1,IN-ORI-2613,BLK-46b331f395832e,Transit,Y,None,2,4,ClearedByArrest,Y,Y,N,725502,N,3932,Rooftop,2019-04-03 17:12:18
2025-12-03 05:21:09,Arson,IPC-379,P2,IN-ORI-5326,BLK-4718ba5e3e3db6,Market,Y,Moderate,3,2,UnderInvestigation,Y,Y,N,4358272,N,494,Rooftop,2019-02-14 10:26:45
2021-08-15 01:06:10,Arson,IPC-498A,P3,IN-ORI-2345,BLK-520ecda076e196,Hospital,N,Moderate,6,0,ExceptionallyCleared,N,N,Y,1744308,Y,5245,StreetSegment,2024-07-11 06:40:49
2022-01-22 07:18:10,Homicide,IPC-363,P1,IN-ORI-4624,BLK-81522a8e781ec2,Market,N,Severe,0,4,ClearedByArrest,N,N,Y,8386650,Y,6902,Neighborhood,2022-11-16 07:54:51
2023-12-26 08:18:35,DomesticViolence,NDPS-20,P3,IN-ORI-2522,BLK-5cc44e7b671da2,Warehouse,N,None,5,5,Open,Y,N,N,2764855,N,1668,Ward,2025-01-15 09:31:28
2023-03-12 02:56:19,Vandalism,IPC-379,P3,IN-ORI-2329,BLK-e22222c21dcd46,Transit,Y,Moderate,6,3,ExceptionallyCleared,Y,Y,N,2874663,N,6820,StreetSegment,2024-11-23 16:45:10
2021-10-17 18:31:02,Assault,IPC-380,P4,IN-ORI-2575,BLK-ca335454166501,Park,N,Moderate,6,0,ClearedByArrest,N,N,N,5691284,N,1987,Rooftop,2022-03-02 01:38:51
2019-11-16 19:09:00,Narcotics,IPC-392,P3,IN-ORI-8455,BLK-04ae24ff37dada,Apartment,Y,None,3,2,ClearedByArrest,Y,Y,N,6326197,N,4508,Neighborhood,2021-04-01 00:30:21
2023-12-15 07:46:16,Fraud,IPC-302,P2,IN-ORI-8531,BLK-e17149f370a14d,School,Y,None,7,1,ExceptionallyCleared,Y,Y,N,8462061,Y,355,Rooftop,2021-02-18 17:33:25
2020-08-10 11:59:27,Arson,IT-66C,P2,IN-ORI-8014,BLK-f234e1868dbaa3,Market,Y,Severe,4,0,UnderInvestigation,Y,N,N,7402182,Y,1136,Ward,2019-10-05 23:10:45
2022-11-07 02:09:58,DomesticViolence,IPC-354,P3,IN-ORI-7348,BLK-37969dc060c11a,Shop,N,None,5,0,Unfounded,Y,N,N,3379591,N,1058,Rooftop,2022-08-04 13:19:34
2020-10-07 02:49:16,DomesticViolence,IPC-363,P3,IN-ORI-5453,BLK-286b3db77f8730,Warehouse,N,None,7,0,UnderInvestigation,Y,N,N,909943,N,368,StreetSegment,2025-01-09 21:21:43
2023-05-30 17:05:14,Theft,NDPS-20,P3,IN-ORI-2470,BLK-f19a1860534efb,Residence,Y,None,2,2,Open,Y,N,Y,5695296,N,1650,StreetSegment,2019-11-17 23:38:28
2025-01-26 12:44:54,DomesticViolence,IPC-302,P4,IN-ORI-2483,BLK-da4c871866ab21,School,N,Moderate,7,2,Unfounded,Y,N,Y,6369406,Y,5047,Neighborhood,2022-01-02 04:32:36
2024-05-29 19:14:01,Fraud,IPC-436,P4,IN-ORI-1584,BLK-1697c10abe3396,Shop,N,Moderate,4,2,Open,N,N,N,2833815,N,3907,Rooftop,2020-11-03 22:51:11
2019-05-15 07:45:19,Burglary,IPC-354,P3,IN-ORI-6679,BLK-892d992c152d51,Shop,Y,Severe,6,2,Open,N,N,N,6589593,Y,6460,Parcel,2023-01-21 04:08:17
2018-09-26 03:45:05,Burglary,IPC-363,P3,IN-ORI-7591,BLK-e0facacf877e39,School,N,Minor,6,0,UnderInvestigation,N,Y,Y,7730568,Y,983,Rooftop,2021-03-06 02:33:22
2019-12-07 07:58:51,Theft,IPC-380,P4,IN-ORI-8474,BLK-e704de78bb053a,Shop,Y,None,4,1,UnderInvestigation,Y,Y,Y,8321939,N,4633,Ward,2024-04-23 00:42:12
2024-09-01 11:39:46,Narcotics,NDPS-21,P3,IN-ORI-9383,BLK-bc0e094871a1a2,School,Y,Minor,2,3,ExceptionallyCleared,Y,Y,Y,4718736,N,6039,Unknown,2025-08-06 02:52:11
2018-05-04 20:19:02,Fraud,NDPS-21,P4,IN-ORI-3490,BLK-d3463ce3b6a9c2,Park,Y,None,2,5,ExceptionallyCleared,N,N,Y,1707957,N,5056,Neighborhood,2024-02-24 19:31:53
2025-10-29 08:29:51,Assault,NDPS-21,P3,IN-ORI-3229,BLK-cda2672f3d6634,Street,Y,None,1,5,Unfounded,Y,Y,Y,1641670,Y,51,Unknown,2022-03-23 01:22:40
2024-06-14 19:07:54,CyberCrime,IPC-363,P3,IN-ORI-9128,BLK-59632ea45db824,Hospital,N,None,5,5,UnderInvestigation,Y,Y,N,8321600,N,6562,Rooftop,2024-02-06 14:39:39
2019-08-11 22:14:09,Robbery,IPC-436,P4,IN-ORI-5199,BLK-018d42e433c60d,Apartment,N,Minor,1,1,ClearedByArrest,N,Y,Y,1085728,N,1669,Parcel,2021-04-19 10:58:15
2019-09-13 15:47:51,Vandalism,IPC-498A,P3,IN-ORI-8563,BLK-52a3f6152b4ad9,Residence,N,Severe,5,4,UnderInvestigation,Y,Y,N,8131840,N,4410,Unknown,2022-03-13 02:45:02
2023-09-01 02:48:47,Theft,IPC-436,P4,IN-ORI-6462,BLK-98246a6effed4f,Apartment,Y,None,2,0,UnderInvestigation,N,N,Y,6176080,Y,4822,Rooftop,2024-06-12 23:55:24
2019-11-23 18:56:44,Fraud,IPC-436,P3,IN-ORI-4893,BLK-e433d361f5d4c3,Apartment,Y,Moderate,6,2,ExceptionallyCleared,Y,Y,Y,1274920,Y,1673,Unknown,2025-12-18 04:23:35
2019-12-21 15:24:27,Robbery,IPC-498A,P4,IN-ORI-4937,BLK-0ab5cea0f447a7,School,Y,None,1,5,Open,Y,Y,N,4503062,N,6329,StreetSegment,2022-02-15 08:38:32
2023-06-05 22:46:30,DomesticViolence,IPC-354,P4,IN-ORI-4231,BLK-ef0f2096491973,Street,N,None,5,5,Unfounded,Y,N,N,8480743,Y,733,Neighborhood,2022-11-09 08:45:55
2024-08-28 23:31:29,Fraud,IPC-498A,P1,IN-ORI-9544,BLK-7be6698ab5a207,Shop,Y,Moderate,1,4,Open,Y,N,Y,8143799,Y,5905,Ward,2021-04-30 22:22:47
2024-06-28 06:11:20,Burglary,IPC-498A,P3,IN-ORI-8977,BLK-6db2acf656e8af,Market,Y,Moderate,3,5,UnderInvestigation,N,N,N,2995920,Y,5268,Unknown,2024-05-18 22:54:39
2019-09-23 19:17:15,Robbery,IPC-436,P1,IN-ORI-6028,BLK-88d3bbbe92121c,Park,Y,None,2,3,Unfounded,N,N,N,7727355,N,1753,Unknown,2019-05-27 00:21:47
2025-02-16 08:49:33,Theft,IPC-302,P2,IN-ORI-2614,BLK-58a90a054e3b77,Transit,Y,Severe,3,2,ExceptionallyCleared,Y,Y,N,8112116,N,2976,Rooftop,2019-04-18 01:42:25
2019-04-17 16:44:33,Narcotics,IPC-392,P3,IN-ORI-3654,BLK-67b879d8e031e2,Street,Y,None,5,4,ExceptionallyCleared,Y,Y,Y,984460,N,3606,Rooftop,2019-12-06 07:05:51
2023-08-26 13:27:04,Arson,IPC-302,P1,IN-ORI-3052,BLK-ee901bcbeee46b,Hospital,N,Minor,7,3,Open,N,Y,N,1925204,N,2121,Ward,2025-08-18 12:26:37
2019-08-16 08:37:14,Assault,NDPS-21,P2,IN-ORI-5483,BLK-09e2984b0647bd,School,Y,None,7,3,ExceptionallyCleared,N,N,N,7674458,N,51,Unknown,2021-07-01 23:21:43
2022-10-11 19:00:58,Arson,IPC-363,P3,IN-ORI-5813,BLK-3ef01c2991e270,ATM,N,None,6,2,ExceptionallyCleared,Y,N,N,2332094,N,1172,StreetSegment,2025-09-18 22:54:56
2020-04-19 00:55:39,Narcotics,NDPS-21,P3,IN-ORI-5381,BLK-896451d5636ea5,Residence,Y,Severe,1,3,Open,N,N,Y,5381432,Y,6177,Rooftop,2019-09-08 13:11:50
2024-01-10 17:28:01,Robbery,IPC-498A,P3,IN-ORI-9767,BLK-97c8fb3c21f306,Apartment,Y,None,6,2,ExceptionallyCleared,N,N,N,158880,Y,667,StreetSegment,2021-09-08 14:31:29
2023-04-05 02:22:31,Assault,IPC-379,P2,IN-ORI-2929,BLK-e37b11afbb87f6,Residence,N,Moderate,4,4,ExceptionallyCleared,Y,Y,N,273667,Y,5599,Unknown,2022-05-27 16:10:08
2020-07-20 14:18:53,Assault,NDPS-21,P2,IN-ORI-8345,BLK-4a896095c21803,ATM,Y,Minor,0,3,Unfounded,N,N,Y,8193661,Y,6152,Parcel,2023-07-18 17:06:07
2020-10-25 18:03:29,Robbery,IPC-420,P2,IN-ORI-2697,BLK-1a5f26e1ae5de8,Office,N,Minor,7,0,UnderInvestigation,N,Y,N,4331224,Y,4379,Rooftop,2021-10-31 03:30:57
2025-07-01 02:24:10,Assault,IPC-363,P3,IN-ORI-8290,BLK-f74175758343a9,Residence,N,Minor,2,4,ClearedByArrest,Y,Y,Y,5697747,N,4147,Neighborhood,2025-02-07 14:31:00
2024-04-25 21:47:04,CyberCrime,IPC-420,P2,IN-ORI-7340,BLK-5732046dfe9ed4,Residence,N,None,3,1,Unfounded,Y,N,Y,2274964,Y,3410,Parcel,2023-08-16 04:59:41
2024-01-17 20:42:34,Fraud,IT-66C,P1,IN-ORI-5817,BLK-7ff3d0b99ad135,Transit,Y,Severe,3,5,ExceptionallyCleared,N,N,Y,1918849,N,1985,Parcel,2022-01-13 17:24:54
2021-06-20 22:34:59,Narcotics,NDPS-21,P3,IN-ORI-1059,BLK-f648967ff610ff,ATM,Y,None,5,2,Unfounded,N,N,N,2107789,Y,5767,Ward,2019-04-14 05:40:56
2022-07-27 22:52:10,Kidnapping,IPC-392,P2,IN-ORI-3773,BLK-af66a59963bbc0,ATM,Y,None,0,2,Open,N,Y,N,5027292,Y,6397,Unknown,2020-01-19 22:07:47
2018-09-09 05:14:37,Homicide,IPC-420,P2,IN-ORI-7366,BLK-1133a7fab16e62,Hospital,Y,Minor,7,3,Unfounded,Y,Y,Y,7504148,Y,3912,Ward,2019-06-19 04:07:40
2024-11-02 18:19:12,Burglary,IT-66C,P2,IN-ORI-3513,BLK-2fa3aed5a8311a,Apartment,Y,None,7,4,ClearedByArrest,Y,N,Y,7875305,N,6078,StreetSegment,2024-07-23 21:07:06
2024-10-29 10:36:57,Assault,IPC-354,P3,IN-ORI-5946,BLK-6087460bf3a94a,Street,Y,Severe,7,1,UnderInvestigation,N,Y,Y,1301201,Y,4387,Ward,2020-03-21 12:05:19
2020-12-09 04:48:31,Narcotics,IPC-302,P3,IN-ORI-1258,BLK-1c1d445f7e4722,Office,N,Severe,4,3,Unfounded,N,Y,Y,6190258,Y,4648,Ward,2022-02-17 00:18:38
2025-09-14 13:27:50,Narcotics,IPC-380,P1,IN-ORI-7127,BLK-9b77ce6cc67640,Residence,Y,Minor,5,5,Open,Y,Y,N,5081784,Y,307,Parcel,2025-07-09 03:14:58
2024-11-27 07:04:23,Burglary,IPC-363,P3,IN-ORI-6904,BLK-14307f5b89a56e,Shop,N,None,6,2,ExceptionallyCleared,Y,N,Y,3216961,Y,5245,StreetSegment,2023-02-02 04:05:57
2021-12-24 05:45:30,Vandalism,IPC-379,P2,IN-ORI-8917,BLK-c61fb6c0ab83b3,Warehouse,Y,Minor,4,4,Unfounded,Y,Y,N,7622193,Y,4219,Neighborhood,2020-10-09 20:44:37
2019-09-10 10:32:41,Burglary,IPC-379,P3,IN-ORI-2264,BLK-fd66b6621af4b1,Street,Y,Moderate,3,5,UnderInvestigation,Y,Y,Y,712793,N,813,Parcel,2020-02-06 12:37:07
2018-09-18 11:20:55,Kidnapping,IT-66C,P4,IN-ORI-3172,BLK-7b68e7f3f7bdc1,Office,Y,None,2,3,Open,Y,Y,N,7257114,N,6104,Ward,2021-05-26 23:19:22
2022-08-07 23:59:22,Arson,IPC-498A,P4,IN-ORI-5349,BLK-c7d6aa73471c31,Office,N,Minor,7,3,Unfounded,Y,Y,Y,1169697,N,5276,Ward,2023-06-27 10:36:25
2020-01-15 06:54:30,Burglary,IPC-498A,P4,IN-ORI-6655,BLK-cbd5ccb3de01c1,Residence,Y,None,6,2,Unfounded,Y,Y,Y,6571850,Y,3326,Rooftop,2022-09-01 10:43:17
2023-07-29 08:54:12,Robbery,IPC-302,P2,IN-ORI-6945,BLK-693e9ebcf0c7a2,Park,Y,None,3,0,ExceptionallyCleared,N,Y,Y,7874387,N,1628,Rooftop,2024-07-13 23:27:54
2023-04-02 09:44:07,Burglary,IPC-436,P4,IN-ORI-6883,BLK-3c06258972a1bd,Shop,Y,None,0,3,UnderInvestigation,N,N,Y,5923241,Y,735,Unknown,2019-04-02 19:11:25
2024-01-19 04:35:10,Homicide,IPC-392,P3,IN-ORI-3537,BLK-3c80b24eef57b6,Office,N,Moderate,3,4,Open,N,Y,N,1379672,Y,6694,Rooftop,2019-05-04 09:50:05
2019-05-29 22:37:35,Burglary,IPC-380,P2,IN-ORI-3096,BLK-13d6cc4e9e1182,Residence,Y,Severe,1,5,Open,N,Y,N,1033637,N,1435,Ward,2019-06-28 05:14:34
2023-11-14 22:12:27,Kidnapping,NDPS-20,P4,IN-ORI-2248,BLK-5396ab4c6f5378,Apartment,N,Minor,7,3,ClearedByArrest,Y,Y,N,7893621,Y,5532,Unknown,2025-07-03 20:27:03
2020-05-07 04:10:05,Kidnapping,IPC-379,P2,IN-ORI-8789,BLK-db6a1445e3f75d,Residence,Y,None,4,5,Unfounded,Y,Y,Y,7648709,Y,7176,Unknown,2021-05-11 13:18:06
2022-05-28 16:29:55,Robbery,NDPS-21,P3,IN-ORI-6572,BLK-3d9fdcd4b71b0a,Office,N,None,4,1,Unfounded,Y,Y,N,6793599,N,696,Rooftop,2019-10-08 04:25:12
2020-01-15 06:44:28,Narcotics,NDPS-20,P4,IN-ORI-3663,BLK-0230040ca634f5,Street,Y,None,0,5,ExceptionallyCleared,N,Y,N,4822649,Y,755,Ward,2021-11-08 23:42:44
2018-06-05 14:18:58,Kidnapping,NDPS-20,P4,IN-ORI-8762,BLK-36d57e6f9b4b07,Hospital,Y,Minor,3,5,ExceptionallyCleared,Y,N,N,4905400,N,3314,Parcel,2022-04-25 15:34:19
2020-05-13 19:43:55,Vandalism,IPC-363,P2,IN-ORI-5754,BLK-1cd30b0036d232,Hospital,N,Minor,2,5,Open,N,N,Y,5478707,N,1047,Unknown,2024-09-28 14:10:34
2020-10-03 20:21:21,Homicide,IPC-498A,P2,IN-ORI-9782,BLK-1f79db6bcbfde3,Shop,N,Severe,1,3,ExceptionallyCleared,Y,N,Y,2655679,Y,5230,Ward,2024-03-29 13:47:55
2024-04-21 04:43:55,Kidnapping,IPC-436,P4,IN-ORI-5887,BLK-a900d5accecf21,Warehouse,N,None,4,5,ClearedByArrest,Y,Y,N,4438727,Y,1439,Rooftop,2021-11-06 17:32:10
2021-07-10 13:42:46,Burglary,IT-66C,P3,IN-ORI-1697,BLK-7126471c3041ee,ATM,Y,None,3,4,ClearedByArrest,N,N,N,7731108,N,1028,Parcel,2022-08-12 06:30:37
2019-03-17 13:47:58,Burglary,NDPS-21,P1,IN-ORI-1716,BLK-d3772b1c1ed783,Market,Y,Moderate,7,5,Unfounded,Y,N,N,6740085,Y,5151,Rooftop,2023-02-03 00:51:50
2020-01-10 16:41:49,Kidnapping,IPC-380,P4,IN-ORI-8179,BLK-0b899d7d0fbdc0,Warehouse,Y,Minor,4,5,Unfounded,N,N,N,4035094,N,1100,Neighborhood,2019-02-13 06:37:21
