civic_results_election_id,civic_results_contest_id,civic_results_office_type_code,civic_results_district_code,civic_results_polling_station_reporting_status,civic_results_vote_total_candidate_1,civic_results_vote_total_candidate_2,civic_results_vote_total_candidate_3,civic_results_vote_total_writein,civic_results_vote_total_overvotes,civic_results_vote_total_undervotes,civic_results_margin_votes,civic_results_margin_pct,civic_results_swing_from_prior_pct,civic_results_incumbent_flag,civic_results_party_primary_flag,civic_results_ranked_choice_rounds_count,civic_results_recount_trigger_flag,civic_results_certification_date,civic_results_result_source_file_hash
IN-2015-MUNICIPAL-01793,CT2015001793,SARPANCH,CG-73,FINAL,254,3510,4376,49,29,53,866,10.64,6.2,1,1,2,0,2015-07-10,f945fe46991329a7c1e54984
IN-2022-MUNICIPAL-01794,CT2022001794,SARPANCH,SK-21,FINAL,532,3640,1982,23,22,32,1658,26.94,1.54,0,1,1,0,2022-11-18,cf232b9581fddb5644f488ba
IN-2022-MUNICIPAL-01795,CT2022001795,MP,DN-61,FINAL,900,735,754,26,7,0,146,6.11,-11.85,0,0,1,0,2022-06-23,c7d00a0218f1b1c84f45c83d
IN-2018-BYE-01796,CT2018001796,SARPANCH,AS-55,FINAL,3153,1637,1525,38,9,62,1516,24.01,0.02,1,1,1,0,2019-01-04,9c149070dfddf694ba885120
IN-2017-VIDHANSABHA-01797,CT2017001797,SARPANCH,DL-35,FINAL,2075,1152,2894,17,1,51,819,13.38,5.81,0,0,1,0,2017-04-19,f55d0a7a0ce1a216aae10671
IN-2024-BYE-01798,CT2024001798,WARD_MEMBER,DD-73,PARTIAL,1784,487,1383,5,28,63,401,10.97,-0.7,0,0,1,0,2024-06-30,b9fc37f5f3465043440df5dd
IN-2024-VIDHANSABHA-01799,CT2024001799,MLA,LD-15,FINAL,1383,1322,2253,13,17,73,870,17.55,-9.07,0,0,1,0,2024-07-30,4f1d0f5c871cc643100f0612
IN-2025-MUNICIPAL-01800,CT2025001800,MP,TN-67,FINAL,2445,745,566,5,6,57,1700,45.26,-6.85,0,0,1,0,2025-10-25,7ab8015990d11c76c3a767e9
IN-2023-BYE-01801,CT2023001801,MLA,DN-14,FINAL,1395,397,1279,9,30,40,116,3.78,2.59,0,1,1,0,2023-12-18,107996bded11e472a6f7b739
IN-2023-LOKSABHA-01802,CT2023001802,MP,DL-02,FINAL,890,541,21,34,19,40,349,24.04,-11.95,1,0,1,0,2023-09-21,55044a584c9370d62d03d159
IN-2020-BYE-01803,CT2020001803,MP,TR-56,FINAL,4387,2065,2593,2,21,65,1794,19.83,9.47,1,0,1,0,2020-06-09,8fc0f35800aff7d15ad1b8bc
IN-2022-LOKSABHA-01804,CT2022001804,MLA,HP-13,FINAL,953,289,2110,44,19,5,1157,34.52,10.86,1,0,1,0,2022-10-17,b8881f84bf68d02a201fc2c7
IN-2014-LOKSABHA-01805,CT2014001805,WARD_MEMBER,AP-48,FINAL,1485,3771,2074,5,18,37,1697,23.15,-7.35,0,0,1,0,2014-08-10,edc7119f61b445f374354769
IN-2015-BYE-01806,CT2015001806,WARD_MEMBER,NL-14,FINAL,1893,466,4727,25,6,49,2834,39.99,0.81,0,1,1,0,2015-04-13,c7fa775e99176ea3c6173c67
IN-2019-LOKSABHA-01807,CT2019001807,MP,LD-24,FINAL,3921,1101,324,44,27,71,2820,52.75,3.48,0,1,1,0,2019-06-29,0cb4e12901bf8e9c7b6a941f
IN-2016-PANCHAYAT-01808,CT2016001808,WARD_MEMBER,GJ-09,FINAL,399,940,697,30,13,47,243,11.94,2.03,0,0,1,0,2016-11-17,4b32e5da0206897f392833ef
IN-2020-VIDHANSABHA-01809,CT2020001809,SARPANCH,KA-49,FINAL,2578,1130,1985,3,22,44,593,10.42,6.95,1,0,1,0,2020-06-08,42bcd9abe50061f4be060753
IN-2024-BYE-01810,CT2024001810,WARD_MEMBER,DN-57,FINAL,4127,2195,3085,21,10,10,1042,11.08,-7.28,0,0,1,0,2024-07-01,ddcd6a0c4c895a8108232816
IN-2017-PANCHAYAT-01811,CT2017001811,MLA,AP-20,FINAL,1357,5276,1534,21,24,53,3742,45.82,7.97,0,0,1,0,2017-04-29,45f7f8a84755b97cbcec1e43
IN-2018-VIDHANSABHA-01812,CT2018001812,MLA,JK-71,FINAL,3291,1542,367,6,9,7,1749,33.63,-7.76,0,0,1,0,2018-11-17,f33f5bd2bac7ead84101089f
IN-2018-VIDHANSABHA-01813,CT2018001813,SARPANCH,UK-66,FINAL,4661,4809,243,42,23,13,148,1.52,8.55,0,1,1,0,2019-02-08,d7bd25fbca74a462e80f747a
IN-2014-VIDHANSABHA-01814,CT2014001814,WARD_MEMBER,SK-69,FINAL,1195,2186,682,14,23,67,991,24.39,11.55,0,1,1,0,2014-09-09,2721599c2317cf37778d7c4b
IN-2023-MUNICIPAL-01815,CT2023001815,MAYOR,CG-05,FINAL,2102,2745,418,39,6,12,643,12.21,-3.04,0,0,1,0,2023-05-27,ce7d56745a32ed1eda416fb5
IN-2018-BYE-01816,CT2018001816,WARD_MEMBER,MP-03,FINAL,2849,726,1786,42,12,40,1063,19.83,1.01,0,0,1,0,2018-10-21,c61d467bb781fe483109d75f
IN-2019-MUNICIPAL-01817,CT2019001817,WARD_MEMBER,MZ-66,FINAL,3594,804,1308,0,24,5,2286,40.06,-6.66,1,0,1,0,2019-05-29,c0c24a158244bba86a7f4e09
IN-2025-LOKSABHA-01818,CT2025001818,WARD_MEMBER,OD-49,FINAL,618,4566,5482,8,4,56,916,8.59,9.02,0,0,1,0,2025-11-17,820573ccfe73fee43158cc6d
IN-2022-PANCHAYAT-01819,CT2022001819,MLA,AP-19,FINAL,1781,756,394,37,0,45,1025,34.97,-1.42,1,0,1,0,2022-06-11,836a70b5720998113733a40e
IN-2015-MUNICIPAL-01820,CT2015001820,WARD_MEMBER,DN-03,FINAL,859,1005,675,25,17,55,146,5.75,11.32,0,0,1,0,2015-05-14,3a6b18c24df59d2b0e2a134c
IN-2023-BYE-01821,CT2023001821,WARD_MEMBER,AN-02,FINAL,1171,5891,1670,16,18,24,4221,48.34,-1.87,0,0,1,0,2023-05-19,6cabff33462fb82e59bafe4d
IN-2024-BYE-01822,CT2024001822,MAYOR,AR-19,FINAL,365,7620,1191,13,5,42,6429,70.06,-10.37,0,0,1,1,2024-09-15,8d0b7492d0333573ac544d53
IN-2021-BYE-01823,CT2021001823,WARD_MEMBER,AR-74,FINAL,5369,1013,32,47,27,61,4356,67.91,4.99,0,0,3,0,2021-03-06,60b0911c73beccbeff8d1e93
IN-2017-MUNICIPAL-01824,CT2017001824,MLA,RJ-30,PARTIAL,2535,514,103,13,1,21,2021,64.12,-1.55,0,1,1,0,2017-12-18,f86988202f30fae063f1b719
IN-2018-PANCHAYAT-01825,CT2018001825,MAYOR,AN-73,FINAL,1168,8765,1389,5,28,3,7376,65.15,8.53,1,0,1,0,2018-09-23,ef116a5a367251ce25f38b2e
IN-2025-VIDHANSABHA-01826,CT2025001826,MAYOR,TS-29,FINAL,2629,4635,1222,15,26,55,2006,23.64,8.17,1,0,1,0,2025-08-27,93409c129a05bda4a319f859
IN-2014-BYE-01827,CT2014001827,MLA,MN-35,FINAL,1815,3434,1185,11,12,58,1619,25.16,-4.06,1,0,1,0,2014-07-04,3633d9869e17bb568c42805e
IN-2014-BYE-01828,CT2014001828,WARD_MEMBER,TS-69,FINAL,5776,2387,2964,35,12,43,2812,25.27,-4.81,0,0,1,0,2014-04-21,312661786e593faee5dc134a
IN-2019-LOKSABHA-01829,CT2019001829,MLA,DL-22,FINAL,3888,6755,506,2,12,74,2867,25.72,2.27,0,0,1,0,2019-07-07,ed529f5ad4b03efd3fff8cfa
IN-2025-MUNICIPAL-01830,CT2025001830,SARPANCH,ML-56,FINAL,1597,4397,1517,42,1,29,2800,37.28,-6.84,0,0,1,0,2025-09-14,8ab87ade2965f64df199d3e0
IN-2020-PANCHAYAT-01831,CT2020001831,MLA,KL-12,FINAL,2787,2427,1418,41,19,26,360,5.43,-2.25,0,0,1,0,2020-02-27,60410e28402f9b460da02726
IN-2024-MUNICIPAL-01832,CT2024001832,WARD_MEMBER,BR-54,FINAL,632,2463,1006,36,21,12,1457,35.53,-4.43,0,0,1,1,2024-11-25,67f8a90584b7fbbd3551ef29
IN-2023-PANCHAYAT-01833,CT2023001833,WARD_MEMBER,SK-28,PARTIAL,6750,3086,1591,11,19,20,3664,32.06,7.57,0,0,1,0,2023-03-18,01d246ae35329118fd458797
IN-2017-BYE-01834,CT2017001834,MLA,WB-46,FINAL,2403,3627,4349,27,18,27,722,6.96,8.9,1,0,1,0,2017-10-22,a36a1561c49a3b3ed4605eb3
IN-2022-BYE-01835,CT2022001835,SARPANCH,KA-80,FINAL,1349,759,2406,35,13,2,1057,23.42,11.44,1,0,1,0,2022-06-18,67f43acc4dfa8dad07ae5871
IN-2017-VIDHANSABHA-01836,CT2017001836,MAYOR,MN-50,FINAL,3685,6925,39,30,4,59,3240,30.43,8.03,0,0,1,0,2017-06-10,2c14f171ca898a02911ba686
IN-2019-BYE-01837,CT2019001837,SARPANCH,NL-06,FINAL,3284,2211,6400,16,12,19,3116,26.2,6.68,0,0,1,0,2019-05-13,0b1393306b9fc8ea374cfff0
IN-2018-LOKSABHA-01838,CT2018001838,MP,AP-15,FINAL,3229,7635,852,42,29,5,4406,37.61,4.69,0,0,1,0,2018-06-14,524b6e790de025a4b7eeb837
IN-2021-VIDHANSABHA-01839,CT2021001839,MLA,CG-78,PARTIAL,1954,7440,1112,38,9,37,5486,52.22,9.35,1,0,1,0,2021-06-21,9bfd1f3eec91e50c62057bf5
IN-2017-LOKSABHA-01840,CT2017001840,WARD_MEMBER,SK-21,FINAL,1120,3551,845,17,20,68,2431,44.07,-11.13,0,0,1,0,2017-05-28,32c452690a81a3d11dba49e1
IN-2015-MUNICIPAL-01841,CT2015001841,MLA,JK-33,FINAL,2613,5287,1688,0,12,65,2674,27.89,-4.38,0,0,1,0,2015-02-27,488e9b33c0789496eccb30ed
IN-2014-LOKSABHA-01842,CT2014001842,MLA,MZ-80,FINAL,2471,1731,503,42,21,26,740,15.73,0.5,0,0,1,0,2014-09-13,5a1a181eb697d9d5d6c0d7fd
IN-2024-PANCHAYAT-01843,CT2024001843,MP,AS-20,FINAL,1695,767,842,10,24,51,853,25.82,3.58,0,0,1,0,2024-03-17,5f56b715889f73b90160fec5
IN-2020-BYE-01844,CT2020001844,MAYOR,DN-74,FINAL,1206,1409,1386,46,27,20,23,0.57,-10.86,1,0,1,0,2020-10-03,5de0c7246b499df2daa06151
IN-2018-LOKSABHA-01845,CT2018001845,MP,PY-40,PENDING,1134,1352,396,41,16,70,218,7.56,-3.24,0,0,1,0,2018-06-30,1171306ca35abd51ed7ef803
IN-2025-MUNICIPAL-01846,CT2025001846,SARPANCH,AP-08,FINAL,2106,313,515,29,7,75,1591,54.23,-1.74,1,0,1,0,2026-01-17,119ae601ebce350e60185514
IN-2021-VIDHANSABHA-01847,CT2021001847,MAYOR,CG-68,FINAL,3271,228,178,8,1,19,3043,82.76,-6.23,1,1,1,0,2021-08-22,31101b4ea31f65213d6d25da
IN-2019-PANCHAYAT-01848,CT2019001848,WARD_MEMBER,DD-37,PARTIAL,534,2381,3979,42,28,24,1598,23.18,9.74,0,0,1,0,2019-08-26,047f2334d5da43269d89d744
IN-2019-BYE-01849,CT2019001849,SARPANCH,HR-02,FINAL,1871,5190,4693,33,30,5,497,4.23,-1.36,1,0,1,0,2019-12-03,ad3c3eed707d67bcd6a75cef
IN-2017-VIDHANSABHA-01850,CT2017001850,MAYOR,TN-16,FINAL,6262,661,2673,16,16,7,3589,37.4,8.73,0,0,1,0,2017-09-13,02bacf77c68d56268ca64636
IN-2020-PANCHAYAT-01851,CT2020001851,MAYOR,JH-54,FINAL,4433,2698,831,0,12,48,1735,21.79,5.72,1,0,2,0,2021-01-10,fc6d8805a5fad4679cb2a433
IN-2018-VIDHANSABHA-01852,CT2018001852,MLA,PB-14,FINAL,3606,423,457,30,14,65,3149,70.2,11.7,1,0,1,0,2018-11-04,50acfed30d57d43f4df5527d
IN-2014-BYE-01853,CT2014001853,MLA,CH-63,FINAL,3387,1229,4852,39,7,45,1465,15.47,3.99,0,0,1,0,2014-12-24,99b1928e6792f8a2f2631d9c
IN-2023-BYE-01854,CT2023001854,MP,CG-71,PARTIAL,1433,564,395,44,10,9,869,36.33,5.68,1,1,1,1,2023-09-22,f00baed06f950b73e3ae25fc
IN-2021-VIDHANSABHA-01855,CT2021001855,MP,DD-47,FINAL,5310,3200,928,49,18,17,2110,22.36,9.17,0,0,1,0,2021-01-13,55fe338c44e1b46751ff1404
IN-2016-LOKSABHA-01856,CT2016001856,MAYOR,OD-01,FINAL,1976,524,1171,47,26,44,805,21.93,4.99,1,1,1,0,2016-08-20,b57fe746645fe3550be0808e
IN-2023-BYE-01857,CT2023001857,SARPANCH,BR-01,FINAL,1153,276,721,42,28,47,432,20.09,-11.28,1,0,1,0,2023-09-15,ea0d28aefb0ff7132645d990
IN-2017-MUNICIPAL-01858,CT2017001858,MLA,TR-15,FINAL,6974,3347,882,23,10,39,3627,32.38,-8.49,1,1,1,0,2017-05-05,685142d05afa7259b2b15cb5
IN-2016-PANCHAYAT-01859,CT2016001859,MLA,HP-07,PARTIAL,2498,2842,389,23,21,39,344,6.0,-10.38,0,0,1,0,2016-04-08,72bd24f500f0d640c98b9d29
IN-2015-BYE-01860,CT2015001860,WARD_MEMBER,TS-35,FINAL,4238,1279,2807,17,8,53,1431,17.19,5.5,1,0,1,0,2015-08-21,19499957d0effe8d222411d6
IN-2020-MUNICIPAL-01861,CT2020001861,MAYOR,UP-53,FINAL,3138,336,1273,4,21,53,1865,39.29,-6.71,1,0,1,0,2020-11-17,d21fddba83906ff6ede63fe1
IN-2025-VIDHANSABHA-01862,CT2025001862,MP,PY-33,PENDING,3918,4590,1848,5,7,61,672,6.49,11.25,0,1,1,0,2025-08-26,cfa335deb614107f5d4897ab
IN-2020-PANCHAYAT-01863,CT2020001863,WARD_MEMBER,BR-07,PARTIAL,3606,1273,1304,34,28,48,2302,37.23,-5.42,0,0,1,0,2020-04-05,5dccee81a88fd3ff183e5423
IN-2025-BYE-01864,CT2025001864,MP,DD-51,FINAL,1531,5119,5283,41,4,6,164,1.37,0.56,0,0,1,0,2025-10-03,d623045342aa6c6bccf84316
IN-2025-BYE-01865,CT2025001865,MAYOR,CG-05,FINAL,3180,3676,2775,9,0,23,496,5.15,-1.67,0,0,1,0,2025-09-06,b5e563d7ffaae701bbbb18c6
IN-2015-LOKSABHA-01866,CT2015001866,WARD_MEMBER,JH-63,PARTIAL,2170,585,1802,29,9,6,368,8.08,-6.29,1,0,1,0,2015-11-03,c27464993ed1e99dd2b2b801
IN-2024-LOKSABHA-01867,CT2024001867,SARPANCH,UK-55,FINAL,164,1419,461,13,16,68,958,46.87,-2.69,1,0,1,0,2024-02-14,c855c31119713decb0967392
IN-2014-MUNICIPAL-01868,CT2014001868,MP,JH-07,PARTIAL,1657,2599,3771,39,9,21,1172,14.6,-3.71,0,0,1,0,2014-08-22,7cd9a27ecfa4ad0af9c44d2d
IN-2024-MUNICIPAL-01869,CT2024001869,MAYOR,MZ-72,FINAL,1979,3060,3220,18,16,74,160,1.94,7.49,0,0,1,0,2025-01-25,26c9589174f7d9eddb96ef85
IN-2019-MUNICIPAL-01870,CT2019001870,MP,GA-64,FINAL,1749,967,540,23,29,22,782,24.02,7.58,1,0,1,0,2019-02-27,ccfcf974397d725a7393863d
IN-2014-MUNICIPAL-01871,CT2014001871,MP,UK-32,PARTIAL,4918,1331,3586,31,16,15,1332,13.54,-3.75,1,0,1,0,2014-11-24,03735d64327cc6690b227e5e
IN-2020-BYE-01872,CT2020001872,MLA,TR-58,FINAL,694,642,2613,14,5,80,1919,48.59,-0.95,1,1,1,0,2020-11-21,ddbf110fd5397af6327c5414
IN-2020-BYE-01873,CT2020001873,SARPANCH,LD-41,FINAL,1451,2711,776,39,24,36,1260,25.52,11.44,0,0,1,0,2020-12-29,e783d0347b22320179bd5163
IN-2014-PANCHAYAT-01874,CT2014001874,SARPANCH,AS-69,FINAL,145,2023,1851,16,11,0,172,4.28,8.32,1,0,1,0,2014-06-03,9c99047eb696279d00540b80
IN-2022-BYE-01875,CT2022001875,MP,SK-74,PARTIAL,1701,989,398,40,2,34,712,23.06,-0.19,1,0,1,0,2023-01-23,e673f23cf032d4ea811e6528
IN-2018-MUNICIPAL-01876,CT2018001876,MP,AR-45,FINAL,926,4080,1476,1,5,47,2604,40.17,11.67,1,1,1,0,2018-06-01,41ecb8220e906ec8a92e1fa4
IN-2022-MUNICIPAL-01877,CT2022001877,WARD_MEMBER,KA-40,FINAL,1712,1682,595,50,16,72,30,0.75,9.7,1,1,1,0,2022-03-20,2a404c5d075901db9130376b
IN-2015-VIDHANSABHA-01878,CT2015001878,MAYOR,AS-07,FINAL,1962,7176,2139,3,24,56,5037,44.67,-7.86,1,0,1,0,2015-05-27,e0b001244a8ff0e2b2d6c50c
IN-2018-VIDHANSABHA-01879,CT2018001879,MLA,UP-18,FINAL,10613,1038,232,39,5,11,9575,80.58,1.51,0,0,1,0,2019-01-17,8c9c5911cc4107cf802b8184
IN-2016-MUNICIPAL-01880,CT2016001880,MP,JK-39,PARTIAL,974,810,750,35,6,61,164,6.47,3.29,1,0,1,1,2016-09-22,5f693dbdc22916c9c982f5dd
IN-2017-PANCHAYAT-01881,CT2017001881,MP,WB-20,PARTIAL,325,1260,251,42,11,41,935,50.93,-3.69,1,1,1,0,2017-08-14,8999866c824d3995b5997fbc
IN-2017-BYE-01882,CT2017001882,MP,MN-18,FINAL,4578,758,1004,35,2,13,3574,56.37,1.09,0,0,1,0,2017-03-29,e662e8437b3c32894ee98208
IN-2020-LOKSABHA-01883,CT2020001883,WARD_MEMBER,CH-12,FINAL,6333,761,1074,9,7,64,5259,64.39,5.39,0,0,1,0,2020-02-22,df56d23838b5ca1de5fdfe97
IN-2019-BYE-01884,CT2019001884,WARD_MEMBER,DD-04,FINAL,2855,6449,1212,21,18,19,3594,34.18,11.31,1,1,1,0,2020-01-15,3170b978f9f3f5a4a3a507b3
IN-2022-MUNICIPAL-01885,CT2022001885,MP,CG-79,FINAL,1141,461,4510,44,27,58,3369,55.12,1.36,1,0,1,0,2022-10-20,7d191e1d243811f984a58f37
IN-2014-LOKSABHA-01886,CT2014001886,WARD_MEMBER,TS-66,FINAL,5640,1475,578,15,18,74,4165,54.14,-6.04,0,0,2,0,2014-04-23,e8421d433e8a8f1dc4b3d5ea
IN-2016-VIDHANSABHA-01887,CT2016001887,MAYOR,PB-54,FINAL,2424,2970,1008,40,28,42,546,8.53,5.63,0,0,1,1,2016-09-10,b330e6ca5707a7e2f66879d6
IN-2022-PANCHAYAT-01888,CT2022001888,MAYOR,JH-05,FINAL,2068,2190,5857,2,27,76,3667,36.25,3.17,1,0,1,0,2022-12-24,0a652fc6587821b9a7eed581
IN-2022-LOKSABHA-01889,CT2022001889,MP,AP-18,FINAL,2679,2348,6530,29,13,34,3851,33.32,10.08,0,0,2,0,2022-04-24,f2d64ddfb49bbde9662f6e61
IN-2025-VIDHANSABHA-01890,CT2025001890,SARPANCH,MZ-04,FINAL,997,183,127,3,0,31,814,62.28,2.81,0,0,1,0,2026-01-25,d8515801d7a5eeacac20ca4c
IN-2015-LOKSABHA-01891,CT2015001891,SARPANCH,SK-54,FINAL,607,522,715,0,24,62,108,5.86,3.9,0,0,1,0,2015-08-06,b21736f7f4183898dce54d21
IN-2014-LOKSABHA-01892,CT2014001892,WARD_MEMBER,MZ-66,PARTIAL,3408,4311,463,13,18,48,903,11.04,-11.72,1,0,1,0,2014-05-12,6508655d89c189f616243aac
IN-2018-VIDHANSABHA-01893,CT2018001893,WARD_MEMBER,PB-25,FINAL,2061,2357,403,40,8,27,296,6.14,8.02,0,0,1,0,2018-08-10,ccad41b2b84b6fdce13528f5
IN-2018-BYE-01894,CT2018001894,MLA,DN-42,FINAL,5057,1225,570,18,23,17,3832,55.93,-11.17,0,1,1,0,2018-09-23,956b2854bfe6d8e279490f7c
IN-2018-PANCHAYAT-01895,CT2018001895,MP,MP-01,FINAL,4948,4119,126,40,18,61,829,9.02,8.41,1,0,1,0,2018-12-11,0b9903dd51b241838d17935f
IN-2020-MUNICIPAL-01896,CT2020001896,MLA,ML-57,FINAL,5105,2643,2172,22,29,45,2462,24.82,8.14,0,0,1,0,2020-06-28,1a846309d32ebfb76cd8af0f
IN-2017-PANCHAYAT-01897,CT2017001897,MP,JK-74,FINAL,1022,727,415,11,22,38,295,13.63,-8.75,0,1,1,0,2017-06-26,743ebcc3eca77ad370495dc5
IN-2019-VIDHANSABHA-01898,CT2019001898,MP,AN-59,FINAL,2625,3076,5396,32,23,79,2320,20.91,8.76,0,0,1,0,2019-08-21,442422e898f5869e96894c21
IN-2019-VIDHANSABHA-01899,CT2019001899,WARD_MEMBER,UK-78,FINAL,2665,5174,3563,32,18,60,1611,14.13,3.12,0,0,1,0,2019-03-11,06b674b4fc893410223469d5
IN-2023-BYE-01900,CT2023001900,MP,AN-71,FINAL,1844,2778,443,21,15,35,934,18.44,-5.33,0,0,1,0,2023-04-24,7f63ab2678d63976f4e3a541
IN-2024-VIDHANSABHA-01901,CT2024001901,MP,BR-53,FINAL,1560,791,159,49,29,14,769,30.64,5.96,0,0,1,0,2024-09-06,a8eb223afdad2d3ba0c53fda
IN-2018-LOKSABHA-01902,CT2018001902,MLA,PY-69,FINAL,824,2927,1275,39,11,9,1652,32.87,-3.61,1,0,1,0,2018-08-11,93713b121a533ddaaa820cc5
IN-2020-VIDHANSABHA-01903,CT2020001903,MAYOR,AR-56,FINAL,529,940,327,17,5,78,411,22.88,4.69,1,0,1,0,2020-12-02,a15be0b6e028e6a5810233f8
IN-2019-MUNICIPAL-01904,CT2019001904,MAYOR,JK-80,FINAL,599,440,1621,6,3,54,1022,38.42,-1.65,1,0,1,0,2019-12-20,806add4196b54373825ec906
IN-2024-MUNICIPAL-01905,CT2024001905,MLA,NL-37,FINAL,8938,2333,541,41,3,33,6605,55.92,-8.82,1,0,1,1,2024-12-05,96e429c1d9919bdb75239fc8
IN-2023-PANCHAYAT-01906,CT2023001906,MP,BR-13,FINAL,1328,663,231,47,1,2,665,29.93,9.13,0,0,1,0,2023-11-07,83c936d7d8cc503c455a3525
IN-2021-LOKSABHA-01907,CT2021001907,MAYOR,UK-25,PARTIAL,6794,2964,1333,42,14,28,3830,34.53,9.09,1,0,1,0,2021-07-01,f50509f3a6a2778552fe3177
IN-2019-VIDHANSABHA-01908,CT2019001908,WARD_MEMBER,MN-41,PARTIAL,916,924,577,48,17,16,8,0.33,9.39,0,0,1,1,2019-06-29,2fcebaf8cd92984f6be0b761
IN-2018-VIDHANSABHA-01909,CT2018001909,WARD_MEMBER,LD-18,FINAL,2602,1781,806,42,11,23,821,15.82,-7.2,0,0,1,0,2019-01-04,80cce23da9d56ab9e5588a76
IN-2014-MUNICIPAL-01910,CT2014001910,SARPANCH,LA-58,FINAL,2494,1687,3943,28,6,34,1449,17.84,-9.82,1,0,1,1,2014-06-01,cb77cb3ca1c0b75ab98cc32b
IN-2022-VIDHANSABHA-01911,CT2022001911,SARPANCH,KL-43,FINAL,700,152,460,39,27,50,240,18.29,6.19,1,0,1,0,2023-01-02,c439f297ac8bd21d715a5201
IN-2023-MUNICIPAL-01912,CT2023001912,SARPANCH,TS-45,FINAL,4197,4178,1911,13,25,51,19,0.18,4.6,0,0,1,0,2023-09-16,289a6f635b888c7ad7096a83
IN-2016-LOKSABHA-01913,CT2016001913,MP,MN-42,FINAL,2211,4392,5356,35,19,53,964,8.06,-11.13,1,0,1,0,2016-03-14,30e947be2b2fd8e47ab1af63
IN-2016-PANCHAYAT-01914,CT2016001914,SARPANCH,TN-44,FINAL,2498,2098,2053,7,19,13,400,6.02,-4.8,1,1,2,0,2016-12-07,818da4ba402e0c4340a9755b
IN-2019-MUNICIPAL-01915,CT2019001915,MP,HP-59,FINAL,1113,469,377,31,7,53,644,32.87,0.01,1,0,1,0,2019-08-23,814b65e6cb7d80ed23da788f
IN-2021-VIDHANSABHA-01916,CT2021001916,SARPANCH,JH-33,FINAL,4263,2828,284,12,10,24,1435,19.46,5.76,1,0,1,0,2022-02-04,9fd8d1ee31f2d33ab950e453
IN-2019-MUNICIPAL-01917,CT2019001917,SARPANCH,HP-45,FINAL,2099,594,1739,24,20,77,360,8.12,4.41,0,0,1,0,2020-01-20,9070c4497d9179dd6ae8fc3d
IN-2017-LOKSABHA-01918,CT2017001918,MAYOR,DL-41,FINAL,520,93,848,10,5,13,328,22.45,1.81,0,0,1,0,2017-08-13,ae63938d7315bf34a4eb38c3
IN-2025-LOKSABHA-01919,CT2025001919,MLA,PY-72,FINAL,892,788,32,33,3,47,104,6.07,2.02,0,0,1,0,2025-03-10,988e3131201f2bbd2625f80f
IN-2019-PANCHAYAT-01920,CT2019001920,MP,AP-46,FINAL,668,377,1052,28,10,61,384,18.31,-4.87,0,0,1,0,2019-12-21,c913d1cca5f3f1a1a6ff83d0
IN-2016-PANCHAYAT-01921,CT2016001921,MP,KL-76,FINAL,2873,724,1297,21,23,57,1576,32.2,-10.74,0,0,1,0,2017-01-22,da96678f0e3aca4891af6a03
IN-2015-MUNICIPAL-01922,CT2015001922,SARPANCH,MZ-66,FINAL,2627,2776,2453,20,26,57,149,1.9,-2.14,1,0,1,0,2016-01-21,098ecd0c3479520bad0440e1
IN-2020-MUNICIPAL-01923,CT2020001923,MP,AS-30,FINAL,2553,1621,7634,13,19,57,5081,43.03,-2.93,0,0,3,0,2020-06-27,e15b4edb0849ee7221fee983
IN-2016-MUNICIPAL-01924,CT2016001924,SARPANCH,MZ-05,FINAL,3083,1317,526,36,9,72,1766,35.85,0.94,0,1,2,0,2016-04-02,b4b6e86546eb6837b56c4dac
IN-2018-PANCHAYAT-01925,CT2018001925,MP,MZ-57,FINAL,1060,593,450,5,22,80,467,22.21,2.54,1,0,1,0,2018-03-09,71e7871023464d90e223b01d
IN-2015-PANCHAYAT-01926,CT2015001926,WARD_MEMBER,AR-23,FINAL,3942,2424,2075,38,13,58,1518,17.98,-9.48,0,0,1,0,2015-03-22,10f5a984dbfedb9425c42781
IN-2017-VIDHANSABHA-01927,CT2017001927,MLA,MZ-60,FINAL,1258,2309,6849,28,16,40,4540,43.59,11.75,1,1,1,0,2017-08-29,38a1f42037ef01e54d8ea9bc
IN-2018-VIDHANSABHA-01928,CT2018001928,WARD_MEMBER,UK-28,FINAL,2732,2140,970,15,20,23,592,10.13,-11.43,0,0,1,0,2018-10-16,96f8464992a0388f4dbdc81d
IN-2016-LOKSABHA-01929,CT2016001929,MAYOR,AR-60,FINAL,6358,4401,1232,0,7,47,1957,16.32,-10.46,1,0,1,0,2016-10-12,b751086adf5ab63cc4f72942
IN-2022-BYE-01930,CT2022001930,MAYOR,AP-53,FINAL,3907,163,3373,41,14,29,534,7.17,3.85,0,0,1,0,2022-07-05,0f278de4e3d05bfeded385f3
IN-2024-BYE-01931,CT2024001931,MAYOR,KA-70,PARTIAL,2664,1342,1810,20,7,46,854,14.68,-0.12,1,0,1,0,2024-09-23,cf67740d50cf304e2ab57c36
IN-2025-BYE-01932,CT2025001932,MLA,AP-52,FINAL,4621,742,2132,34,7,30,2489,33.21,7.88,0,1,1,0,2025-12-24,64d290e0087b42d2c291514e
IN-2014-MUNICIPAL-01933,CT2014001933,SARPANCH,PB-12,FINAL,1175,404,630,8,2,50,545,24.67,7.07,1,0,1,0,2015-01-10,a86366d4f0efda03a7b5fd3d
IN-2023-PANCHAYAT-01934,CT2023001934,MP,CG-38,FINAL,238,5369,2268,13,25,76,3101,39.38,-7.02,0,0,1,0,2023-07-11,d607d7056dd4d48dc5ebbbd9
