econ_prices_pricing_month,econ_prices_country_iso2,econ_prices_region_nuts_code,econ_prices_hicp_coicop_code,econ_prices_hicp_index_level,econ_prices_hicp_monthly_change_pct,econ_prices_hicp_12mo_change_pct,econ_prices_core_hicp_index_level,econ_prices_ppi_nace_code,econ_prices_ppi_index_level,econ_prices_energy_price_index,econ_prices_food_price_index,econ_prices_rent_index,econ_prices_wage_growth_pct,econ_prices_terms_of_trade_index,econ_prices_eurostat_table_code,econ_prices_reference_base_year,econ_prices_methodology_version,econ_prices_outlier_flag,econ_prices_data_extract_date
2023-03,LV,HR49,CP11,182.127,-0.316,-1.7,178.81,H49,180.698,251.853,165.945,132.554,4.371,103.324,prc_ppi_m,2015,PPI_2024A,0,2024-06-03
2024-10,MT,CY75,CP10,181.435,-0.578,8.046,186.905,M69,180.489,251.405,168.702,132.603,9.068,104.5,prc_hicp_manr,2020,HICP_2025C,0,2024-06-20
2025-05,PT,ES970,CP09,183.04,1.429,8.67,189.621,C20,181.323,252.354,168.033,133.964,7.92,104.706,prc_hicp_cow,2015,HICP_2024B,0,2025-02-06
2026-12,SI,CY60,CP08,182.698,0.358,0.859,183.184,C27,182.698,255.147,170.373,133.473,7.306,103.976,prc_hicp_midx,2020,HICP_2023A,0,2024-04-01
2018-07,AT,PT56,CP07,183.038,0.196,6.042,186.429,D35,182.523,257.003,169.127,133.915,0.359,104.771,sts_inpp_m,2015,PPI_2025B,0,2024-12-29
2019-02,HR,SE38,CP06,183.23,1.545,3.026,184.418,F41,181.872,258.232,169.629,134.157,7.565,105.578,prc_ppi_m,2020,PPI_2024A,0,2024-01-08
2020-09,DK,SK940,CP05,184.733,0.546,6.906,191.348,J61,182.735,255.818,169.92,134.428,2.421,104.857,prc_hicp_manr,2015,HICP_2025C,0,2024-12-20
2021-04,FR,PL20,CP04,183.987,-0.535,-2.296,180.517,C10,184.077,259.541,170.689,135.516,7.147,106.108,prc_hicp_cow,2020,HICP_2024B,0,2024-12-24
2022-11,HU,BG31,CP03,185.744,-0.675,7.48,189.938,C24,185.23,257.294,171.533,135.106,1.524,106.479,prc_hicp_midx,2015,HICP_2023A,0,2025-12-21
2023-06,LV,AT6,CP02,186.199,-0.375,9.818,187.219,C28,185.81,260.731,172.861,135.807,6.748,106.646,sts_inpp_m,2020,PPI_2025B,0,2024-10-03
2024-01,MT,AT414,CP01,186.193,-0.827,8.208,190.156,E36,186.334,259.15,174.968,136.746,2.207,106.927,prc_ppi_m,2015,PPI_2024A,0,2025-07-04
2025-08,PT,DK70,CP12,186.667,-0.538,-1.421,186.72,H49,186.734,262.053,173.316,136.002,0.605,107.404,prc_hicp_manr,2020,HICP_2025C,0,2024-09-15
2026-03,SI,CZ729,CP11,187.189,-0.905,8.84,188.044,M69,186.524,262.887,175.463,137.272,-0.87,107.058,prc_hicp_cow,2015,HICP_2024B,0,2025-07-04
2018-10,AT,SE52,CP10,186.386,-0.506,10.44,189.015,C20,186.415,264.767,175.911,137.503,2.936,107.059,prc_hicp_midx,2020,HICP_2023A,0,2024-07-28
2019-05,HR,HR401,CP09,187.393,-0.636,1.796,189.29,C27,187.02,262.961,176.073,137.199,7.046,107.321,sts_inpp_m,2015,PPI_2025B,0,2024-11-16
2020-12,DK,HU80,CP08,188.249,-0.004,-0.246,191.004,D35,188.11,265.263,176.712,138.342,0.157,107.851,prc_ppi_m,2020,PPI_2024A,0,2025-05-22
2021-07,FR,EE51,CP07,187.943,0.29,-0.23,193.873,F41,188.681,266.691,177.025,138.569,4.032,107.898,prc_hicp_manr,2015,HICP_2025C,0,2025-05-05
2022-02,HU,ES81,CP06,188.374,0.585,-1.939,185.534,J61,190.057,268.24,177.809,138.23,7.996,109.255,prc_hicp_cow,2020,HICP_2024B,0,2024-07-02
2023-09,LV,IT10,CP05,189.221,0.448,6.01,186.802,C10,189.784,70.757,177.747,139.57,1.682,108.601,prc_hicp_midx,2015,HICP_2023A,0,2024-09-27
2024-04,MT,ES522,CP04,188.644,0.206,-1.903,193.336,C24,189.85,71.379,180.844,139.938,8.934,108.931,sts_inpp_m,2020,PPI_2025B,0,2025-07-05
2025-11,PT,DK9,CP03,189.279,1.347,4.5,185.82,C28,190.37,72.1,180.352,139.279,0.182,109.587,prc_ppi_m,2015,PPI_2024A,0,2024-10-07
2026-06,SI,LV22,CP02,190.413,0.348,0.17,191.11,E36,191.457,74.202,180.017,140.259,4.086,110.596,prc_hicp_manr,2020,HICP_2025C,0,2024-05-28
2018-01,AT,DE228,CP01,190.118,0.437,-1.94,190.257,H49,191.813,74.239,181.363,140.355,2.518,110.599,prc_hicp_cow,2015,HICP_2024B,0,2024-02-14
2019-08,HR,FR844,CP12,190.694,1.214,4.877,191.366,M69,192.305,73.71,183.298,141.097,4.361,110.457,prc_hicp_midx,2020,HICP_2023A,0,2025-10-31
2020-03,DK,MT19,CP11,191.24,1.041,6.175,192.704,C20,193.771,75.045,184.255,141.01,3.76,110.119,sts_inpp_m,2015,PPI_2025B,0,2025-08-08
2021-10,FR,BE2,CP10,191.83,1.353,9.503,197.742,C27,193.817,77.85,184.703,141.794,5.805,110.418,prc_ppi_m,2020,PPI_2024A,0,2025-04-14
2022-05,HU,MT23,CP09,192.806,1.451,-1.006,194.565,D35,193.485,77.09,182.848,141.414,-0.869,111.689,prc_hicp_manr,2015,HICP_2025C,0,2024-02-26
2023-12,LV,LV19,CP08,192.901,1.476,1.401,193.689,F41,194.527,77.445,185.85,141.603,7.945,111.484,prc_hicp_cow,2020,HICP_2024B,0,2024-10-11
2024-07,MT,PT9,CP07,192.568,-0.862,3.021,198.519,J61,195.925,79.669,184.301,142.388,8.814,111.979,prc_hicp_midx,2015,HICP_2023A,0,2025-01-07
2025-02,PT,CZ250,CP06,192.858,-0.573,-1.69,195.385,C10,195.314,81.216,187.083,143.395,-0.542,112.855,sts_inpp_m,2020,PPI_2025B,0,2024-07-13
2026-09,SI,LU48,CP05,193.396,-1.003,6.399,199.609,C24,196.793,80.837,187.15,143.06,7.624,113.287,prc_ppi_m,2015,PPI_2024A,0,2024-08-18
2018-04,AT,IT922,CP04,194.491,0.667,1.747,194.433,C28,197.437,83.107,188.556,143.191,1.312,112.564,prc_hicp_manr,2020,HICP_2025C,0,2024-08-24
2019-11,HR,FI86,CP03,194.107,1.267,10.289,197.472,E36,197.958,82.551,188.048,143.706,2.4,113.463,prc_hicp_cow,2015,HICP_2024B,0,2025-08-09
2020-06,DK,LU1,CP02,195.528,-0.757,6.864,193.015,H49,198.345,85.471,189.833,144.483,2.229,113.385,prc_hicp_midx,2020,HICP_2023A,0,2025-08-09
2021-01,FR,CY125,CP01,196.124,1.148,1.38,199.245,M69,198.045,84.155,189.947,144.386,9.3,113.843,sts_inpp_m,2015,PPI_2025B,0,2025-03-23
2022-08,HU,BE6,CP12,196.389,0.612,8.843,204.059,C20,198.355,83.424,190.187,145.173,7.717,113.966,prc_ppi_m,2020,PPI_2024A,0,2025-11-19
2023-03,LV,LT86,CP11,195.809,-1.086,1.391,192.948,C27,199.277,84.602,191.45,145.008,5.749,115.075,prc_hicp_manr,2015,HICP_2025C,0,2024-02-09
2024-10,MT,SK661,CP10,196.808,0.465,0.592,197.12,D35,199.889,87.8,191.999,145.105,9.161,115.274,prc_hicp_cow,2020,HICP_2024B,0,2025-01-25
2025-05,PT,ES18,CP09,196.397,0.868,9.559,195.228,F41,201.889,88.037,191.544,146.072,5.052,114.489,prc_hicp_midx,2015,HICP_2023A,0,2025-11-28
2026-12,SI,DE74,CP08,197.572,0.429,-0.525,202.113,J61,202.041,89.54,192.035,146.946,6.263,115.538,sts_inpp_m,2020,PPI_2025B,0,2025-05-21
2018-07,AT,EE606,CP07,198.41,-0.698,2.384,198.056,C10,202.555,91.22,192.886,146.595,0.181,114.965,prc_ppi_m,2015,PPI_2024A,0,2025-06-10
2019-02,HR,HU34,CP06,197.602,-1.147,2.54,204.181,C24,202.633,88.884,195.158,146.903,9.06,115.223,prc_hicp_manr,2020,HICP_2025C,0,2025-08-15
2020-09,DK,NL59,CP05,197.892,0.052,-1.962,197.739,C28,202.475,93.146,194.563,147.801,3.677,116.548,prc_hicp_cow,2015,HICP_2024B,0,2024-03-30
2021-04,FR,HR472,CP04,199.505,-0.968,-2.087,201.183,E36,203.976,94.036,195.678,147.841,5.675,117.141,prc_hicp_midx,2020,HICP_2023A,0,2026-02-06
2022-11,HU,SI2,CP03,199.508,0.539,6.853,204.464,H49,204.918,93.19,196.659,147.918,8.076,116.73,sts_inpp_m,2015,PPI_2025B,0,2025-09-20
2023-06,LV,SE3,CP02,199.808,-0.984,0.436,200.926,M69,205.429,92.531,195.819,148.684,4.857,116.557,prc_ppi_m,2020,PPI_2024A,0,2025-01-04
2024-01,MT,LT421,CP01,200.957,-0.824,10.273,205.19,C20,204.658,96.44,196.958,148.639,7.226,116.79,prc_hicp_manr,2015,HICP_2025C,0,2025-12-22
2025-08,PT,DE867,CP12,201.283,-1.195,4.257,199.379,C27,206.216,97.696,198.246,149.624,1.865,117.456,prc_hicp_cow,2020,HICP_2024B,0,2025-07-21
2026-03,SI,PT52,CP11,200.931,-0.188,2.994,207.709,D35,206.62,95.195,198.528,149.804,5.394,117.8,prc_hicp_midx,2015,HICP_2023A,0,2025-01-02
2018-10,AT,FI495,CP10,202.087,1.271,1.482,205.968,F41,206.752,98.38,198.231,149.725,0.83,117.748,sts_inpp_m,2020,PPI_2025B,0,2025-12-09
2019-05,HR,RO4,CP09,201.063,-0.788,-0.061,197.261,J61,207.457,97.822,200.803,150.019,2.946,118.085,prc_ppi_m,2015,PPI_2024A,0,2024-01-18
2020-12,DK,PT34,CP08,202.516,-0.255,3.339,210.056,C10,208.911,100.518,199.39,150.495,2.013,118.897,prc_hicp_manr,2020,HICP_2025C,0,2024-12-15
2021-07,FR,RO48,CP07,202.101,-0.386,3.159,200.857,C24,207.739,102.375,202.594,150.66,2.191,119.888,prc_hicp_cow,2015,HICP_2024B,0,2025-01-04
2022-02,HU,AT520,CP06,203.423,-0.544,-2.043,206.222,C28,209.966,101.888,201.956,151.104,4.714,119.337,prc_hicp_midx,2020,HICP_2023A,0,2026-02-08
2023-09,LV,FI70,CP05,204.009,1.277,2.498,202.746,E36,209.513,101.278,203.455,151.052,4.326,119.614,sts_inpp_m,2015,PPI_2025B,0,2024-09-15
2024-04,MT,BE1,CP04,204.018,1.647,6.886,201.342,H49,210.207,103.003,202.406,152.196,5.761,119.491,prc_ppi_m,2020,PPI_2024A,1,2025-07-17
2025-11,PT,AT75,CP03,203.998,0.069,4.174,208.228,M69,211.467,105.32,205.105,152.157,3.103,120.343,prc_hicp_manr,2015,HICP_2025C,0,2025-06-26
2026-06,SI,EE80,CP02,204.405,1.328,3.205,202.583,C20,211.513,104.807,204.856,152.916,3.844,120.885,prc_hicp_cow,2020,HICP_2024B,0,2024-02-02
2018-01,AT,BE26,CP01,85.255,0.08,1.864,85.625,C27,211.663,106.436,74.025,90.371,7.936,120.734,prc_hicp_midx,2015,HICP_2023A,0,2025-04-04
2019-08,HR,AT29,CP12,85.294,-1.013,-2.025,84.146,D35,212.764,107.619,75.592,89.823,0.209,120.72,sts_inpp_m,2020,PPI_2025B,0,2024-04-21
2020-03,DK,LV5,CP11,85.698,0.444,2.71,87.243,F41,213.719,109.301,76.411,90.626,7.064,122.101,prc_ppi_m,2015,PPI_2024A,0,2024-12-20
2021-10,FR,GR121,CP10,85.467,1.048,7.266,87.206,J61,213.244,106.899,75.549,90.58,1.874,121.765,prc_hicp_manr,2020,HICP_2025C,0,2025-12-30
2022-05,HU,AT46,CP09,87.174,1.202,-0.565,87.047,C10,214.026,108.298,78.745,91.604,8.467,122.671,prc_hicp_cow,2015,HICP_2024B,0,2024-07-19
2023-12,LV,AT8,CP08,86.568,0.439,1.889,89.166,C24,214.302,110.104,78.214,92.28,0.133,122.657,prc_hicp_midx,2020,HICP_2023A,0,2025-04-01
2024-07,MT,GR216,CP07,86.604,0.9,2.246,88.389,C28,216.185,110.131,79.561,92.274,3.111,123.164,sts_inpp_m,2015,PPI_2025B,0,2025-06-21
2025-02,PT,PL361,CP06,87.247,0.647,7.914,90.099,E36,215.434,111.349,78.932,91.896,1.814,122.599,prc_ppi_m,2020,PPI_2024A,0,2024-12-26
2026-09,SI,CY681,CP05,87.784,1.291,9.635,90.698,H49,216.33,114.363,79.897,93.244,1.731,123.84,prc_hicp_manr,2015,HICP_2025C,0,2024-11-27
2018-04,AT,ES3,CP04,88.09,0.919,0.337,89.491,M69,216.783,113.255,80.214,93.194,-0.771,124.178,prc_hicp_cow,2020,HICP_2024B,0,2024-11-09
2019-11,HR,DE5,CP03,89.691,1.118,7.966,92.381,C20,216.917,116.889,82.309,93.122,3.619,123.994,prc_hicp_midx,2015,HICP_2023A,0,2024-03-20
2020-06,DK,NL25,CP02,89.634,0.257,4.839,89.592,C27,217.49,115.14,81.301,94.27,0.093,124.892,sts_inpp_m,2020,PPI_2025B,0,2024-06-02
2021-01,FR,EE390,CP01,89.119,-0.809,10.288,88.107,D35,218.491,116.578,82.99,94.398,6.793,125.002,prc_ppi_m,2015,PPI_2024A,0,2024-08-24
2022-08,HU,SE7,CP12,89.497,-0.459,4.895,88.406,F41,218.539,118.541,84.255,94.843,3.861,124.896,prc_hicp_manr,2020,HICP_2025C,0,2024-12-28
2023-03,LV,DE7,CP11,91.222,0.921,-0.703,94.072,J61,218.99,118.739,85.247,94.803,4.497,124.767,prc_hicp_cow,2015,HICP_2024B,0,2024-11-08
2024-10,MT,FI12,CP10,91.311,1.449,4.434,90.657,C10,220.465,118.621,84.941,95.289,4.925,125.313,prc_hicp_midx,2020,HICP_2023A,0,2025-04-01
2025-05,PT,IT590,CP09,91.195,-0.904,8.048,91.283,C24,220.087,120.449,84.748,95.44,3.44,125.715,sts_inpp_m,2015,PPI_2025B,0,2025-10-19
2026-12,SI,BE92,CP08,92.042,-0.039,6.75,91.403,C28,221.975,120.45,84.718,95.863,7.319,126.743,prc_ppi_m,2020,PPI_2024A,0,2024-01-20
2018-07,AT,ES9,CP07,92.175,1.106,3.565,94.27,E36,221.905,121.1,86.352,95.827,6.354,126.087,prc_hicp_manr,2015,HICP_2025C,0,2024-04-23
2019-02,HR,EE2,CP06,92.171,1.08,10.022,93.287,H49,222.178,121.4,88.118,97.097,2.483,127.116,prc_hicp_cow,2020,HICP_2024B,1,2024-04-05
2020-09,DK,LT6,CP05,93.728,-0.128,2.536,97.015,M69,79.063,123.642,89.322,97.186,5.84,126.747,prc_hicp_midx,2015,HICP_2023A,0,2025-01-18
2021-04,FR,BE37,CP04,93.733,-0.639,-1.008,92.193,C20,80.371,124.974,88.429,97.158,2.868,127.968,sts_inpp_m,2020,PPI_2025B,0,2024-12-13
2022-11,HU,BE9,CP03,93.692,-0.925,6.472,96.848,C27,80.111,126.859,88.968,98.194,4.33,127.846,prc_ppi_m,2015,PPI_2024A,0,2024-10-20
2023-06,LV,CZ6,CP02,93.973,0.985,8.742,96.613,D35,81.61,126.491,89.757,98.451,2.19,127.628,prc_hicp_manr,2020,HICP_2025C,0,2025-07-05
2024-01,MT,PT6,CP01,94.316,-1.151,-1.787,93.22,F41,81.216,126.882,89.12,97.928,5.868,128.562,prc_hicp_cow,2015,HICP_2024B,0,2024-12-31
2025-08,PT,SE1,CP12,95.321,1.326,6.786,96.603,J61,83.032,129.823,92.451,98.827,-0.266,128.79,prc_hicp_midx,2020,HICP_2023A,0,2025-12-09
2026-03,SI,GR360,CP11,95.276,-0.224,6.164,96.988,C10,83.58,129.463,91.39,98.745,0.877,128.842,sts_inpp_m,2015,PPI_2025B,0,2025-01-08
2018-10,AT,DE29,CP10,95.613,-0.236,2.76,94.407,C24,83.248,132.257,91.444,99.097,2.528,128.446,prc_ppi_m,2020,PPI_2024A,0,2024-07-01
2019-05,HR,AT12,CP09,96.643,0.097,8.824,100.231,C28,85.063,129.687,93.516,99.772,1.935,129.171,prc_hicp_manr,2015,HICP_2025C,0,2024-05-20
2020-12,DK,GR5,CP08,96.148,-0.531,-1.414,99.316,E36,85.038,134.043,93.791,100.049,6.781,129.468,prc_hicp_cow,2020,HICP_2024B,0,2024-10-29
2021-07,FR,SI75,CP07,96.501,0.43,-1.593,97.135,H49,85.247,134.889,95.375,100.762,7.439,129.777,prc_hicp_midx,2015,HICP_2023A,0,2025-11-22
2022-02,HU,AT7,CP06,96.734,0.106,4.124,96.454,M69,86.405,134.539,96.003,100.393,1.257,130.455,sts_inpp_m,2020,PPI_2025B,0,2024-01-02
2023-09,LV,BE22,CP05,98.005,0.773,1.657,96.945,C20,87.29,134.012,95.894,101.397,1.438,131.272,prc_ppi_m,2015,PPI_2024A,0,2025-08-28
2024-04,MT,BG2,CP04,98.053,1.58,-0.138,98.074,C27,87.028,136.093,95.116,101.956,1.99,130.351,prc_hicp_manr,2020,HICP_2025C,0,2025-08-18
2025-11,PT,HU36,CP03,98.623,0.899,10.4,98.876,D35,88.399,138.388,96.224,101.36,5.12,131.648,prc_hicp_cow,2015,HICP_2024B,0,2024-04-14
2026-06,SI,CZ981,CP02,99.309,0.678,3.582,98.08,F41,88.565,139.081,96.436,102.009,2.693,131.677,prc_hicp_midx,2020,HICP_2023A,0,2025-09-21
2018-01,AT,SE632,CP01,99.408,1.257,2.781,101.611,J61,88.496,140.326,97.786,102.613,0.473,132.205,sts_inpp_m,2015,PPI_2025B,0,2025-09-14
2019-08,HR,HU9,CP12,99.917,0.699,9.267,101.511,C10,89.707,138.375,99.714,102.606,0.9,131.976,prc_ppi_m,2020,PPI_2024A,0,2024-06-21
2020-03,DK,PT33,CP11,100.013,-0.613,-1.206,102.135,C24,89.285,138.266,101.087,103.664,8.32,132.154,prc_hicp_manr,2015,HICP_2025C,0,2025-11-17
2021-10,FR,SI90,CP10,100.466,-0.373,-1.398,99.902,C28,89.859,140.466,101.334,103.589,5.9,132.973,prc_hicp_cow,2020,HICP_2024B,0,2025-11-11
2022-05,HU,BE655,CP09,100.365,-0.339,5.015,104.24,E36,91.693,140.11,101.865,104.398,8.838,132.538,prc_hicp_midx,2015,HICP_2023A,0,2024-11-02
2023-12,LV,GR345,CP08,101.252,-1.194,1.09,103.946,H49,90.8,143.571,101.603,104.791,7.865,133.618,sts_inpp_m,2020,PPI_2025B,1,2024-11-13
2024-07,MT,CZ45,CP07,102.008,-0.654,4.619,105.225,M69,92.13,144.978,102.282,104.416,4.476,133.587,prc_ppi_m,2015,PPI_2024A,0,2025-04-03
2025-02,PT,GR4,CP06,102.149,0.94,1.714,104.237,C20,92.945,143.48,104.017,105.281,7.001,133.568,prc_hicp_manr,2020,HICP_2025C,0,2024-03-18
2026-09,SI,LT75,CP05,103.241,0.158,5.348,102.57,C27,92.597,143.67,104.326,105.633,3.04,134.013,prc_hicp_cow,2015,HICP_2024B,0,2025-10-22
2018-04,AT,ES64,CP04,103.73,-0.39,5.317,106.185,D35,92.929,146.202,105.012,106.004,4.888,135.039,prc_hicp_midx,2020,HICP_2023A,0,2024-09-15
2019-11,HR,LU5,CP03,103.052,0.005,6.192,105.714,F41,93.643,145.747,105.414,105.775,9.447,135.2,sts_inpp_m,2015,PPI_2025B,0,2025-03-31
2020-06,DK,IT6,CP02,104.386,-0.767,-2.221,102.701,J61,94.393,147.542,104.611,106.597,8.073,134.732,prc_ppi_m,2020,PPI_2024A,0,2024-05-25
2021-01,FR,SI38,CP01,104.148,0.447,5.108,106.261,C10,96.063,147.238,105.604,107.294,5.262,134.865,prc_hicp_manr,2015,HICP_2025C,0,2025-11-01
2022-08,HU,IT49,CP12,105.399,-0.89,-2.322,103.606,C24,96.668,151.175,107.825,107.149,8.377,135.963,prc_hicp_cow,2020,HICP_2024B,0,2025-11-28
2023-03,LV,BE4,CP11,104.424,0.47,-0.863,105.971,C28,96.604,151.728,108.994,107.854,7.069,135.944,prc_hicp_midx,2015,HICP_2023A,0,2024-10-19
2024-10,MT,SK19,CP10,106.045,-0.931,10.908,104.784,E36,97.887,153.327,109.457,107.368,5.798,136.613,sts_inpp_m,2020,PPI_2025B,0,2025-12-24
2025-05,PT,SK2,CP09,106.163,1.12,0.059,107.59,H49,97.072,154.143,109.78,107.782,8.135,136.294,prc_ppi_m,2015,PPI_2024A,0,2024-02-06
2026-12,SI,CY430,CP08,105.511,0.916,2.02,104.098,M69,98.538,155.389,110.405,108.277,2.932,136.946,prc_hicp_manr,2020,HICP_2025C,0,2025-08-23
2018-07,AT,PL3,CP07,106.696,-0.497,10.327,110.126,C20,97.841,155.247,109.798,108.973,7.802,137.322,prc_hicp_cow,2015,HICP_2024B,0,2024-11-12
2019-02,HR,AT657,CP06,106.559,0.207,8.682,109.633,C27,98.265,154.861,111.681,109.255,7.581,137.345,prc_hicp_midx,2020,HICP_2023A,0,2025-06-16
2020-09,DK,CZ66,CP05,108.113,0.054,6.762,111.463,D35,100.448,158.369,112.577,109.135,4.281,137.798,sts_inpp_m,2015,PPI_2025B,0,2025-02-16
2021-04,FR,IT130,CP04,107.515,0.753,10.057,106.978,F41,101.298,158.433,113.207,109.767,3.331,137.518,prc_ppi_m,2020,PPI_2024A,0,2024-02-29
2022-11,HU,BE74,CP03,107.717,-0.425,0.302,110.364,J61,101.049,158.402,112.215,110.864,1.127,138.879,prc_hicp_manr,2015,HICP_2025C,0,2026-01-24
2023-06,LV,NL1,CP02,108.568,0.089,5.03,107.251,C10,101.877,159.581,111.893,110.115,8.857,139.039,prc_hicp_cow,2020,HICP_2024B,0,2026-01-31
2024-01,MT,BG987,CP01,109.26,-0.711,-0.188,113.08,C24,101.737,160.087,113.669,111.563,1.883,138.813,prc_hicp_midx,2015,HICP_2023A,0,2024-12-18
2025-08,PT,FI52,CP12,108.696,-1.1,2.602,108.887,C28,102.804,159.269,113.711,110.936,3.599,139.614,sts_inpp_m,2020,PPI_2025B,0,2025-02-22
2026-03,SI,SK612,CP11,109.139,-0.064,2.544,108.746,E36,102.484,161.065,116.743,111.812,0.241,139.003,prc_ppi_m,2015,PPI_2024A,0,2025-12-02
2018-10,AT,RO575,CP10,110.544,0.618,2.489,109.999,H49,103.334,161.519,117.441,112.247,8.575,139.213,prc_hicp_manr,2020,HICP_2025C,0,2024-02-15
2019-05,HR,NL5,CP09,109.992,1.53,6.723,111.259,M69,104.523,165.293,116.123,112.579,6.054,139.922,prc_hicp_cow,2015,HICP_2024B,0,2024-03-23
2020-12,DK,BE65,CP08,111.541,1.167,-2.187,109.393,C20,104.594,163.43,118.456,112.898,1.803,140.829,prc_hicp_midx,2020,HICP_2023A,0,2025-02-04
2021-07,FR,MT126,CP07,110.825,1.193,-1.072,109.085,C27,104.582,164.969,116.961,113.236,3.241,140.777,sts_inpp_m,2015,PPI_2025B,0,2025-03-21
2022-02,HU,IT1,CP06,111.587,0.006,4.758,111.014,D35,105.145,164.817,117.677,113.249,1.308,140.5,prc_ppi_m,2020,PPI_2024A,0,2025-10-17
2023-09,LV,HR25,CP05,112.226,1.692,1.09,110.747,F41,107.357,166.349,120.124,113.64,8.322,140.749,prc_hicp_manr,2015,HICP_2025C,0,2026-02-14
2024-04,MT,GR23,CP04,112.119,-0.107,2.738,113.659,J61,106.476,166.554,118.542,114.227,0.357,141.901,prc_hicp_cow,2020,HICP_2024B,0,2025-07-30
2025-11,PT,ES2,CP03,113.66,-0.314,-1.14,117.929,C10,107.57,168.652,120.865,114.086,6.584,141.338,prc_hicp_midx,2015,HICP_2023A,0,2024-05-24
2026-06,SI,PL541,CP02,113.998,-0.447,4.048,117.379,C24,107.166,170.729,121.668,115.396,1.016,142.005,sts_inpp_m,2020,PPI_2025B,0,2024-06-27
2018-01,AT,DE52,CP01,113.597,0.592,10.287,117.594,C28,108.115,172.076,123.266,115.049,2.75,142.688,prc_ppi_m,2015,PPI_2024A,0,2024-11-18
2019-08,HR,LU181,CP12,114.071,-1.067,-0.784,113.745,E36,108.293,173.013,121.823,115.839,6.419,143.577,prc_hicp_manr,2020,HICP_2025C,0,2025-06-08
2020-03,DK,HR552,CP11,115.218,-0.175,10.484,118.524,H49,109.374,171.355,122.098,116.478,3.243,142.952,prc_hicp_cow,2015,HICP_2024B,0,2024-11-22
2021-10,FR,DK23,CP10,115.649,0.2,3.403,117.034,M69,109.463,175.335,125.07,115.967,0.31,143.473,prc_hicp_midx,2020,HICP_2023A,0,2026-01-13
2022-05,HU,FR137,CP09,115.368,-1.099,6.57,117.668,C20,111.722,172.873,123.747,116.856,3.845,143.942,sts_inpp_m,2015,PPI_2025B,0,2024-07-09
2023-12,LV,CZ988,CP08,115.308,-0.219,9.774,114.452,C27,110.655,176.468,124.477,116.491,9.121,144.056,prc_ppi_m,2020,PPI_2024A,0,2026-01-11
2024-07,MT,NL689,CP07,115.686,0.601,1.932,120.235,D35,112.732,176.841,124.752,117.257,6.471,144.41,prc_hicp_manr,2015,HICP_2025C,0,2024-05-29
2025-02,PT,SK31,CP06,116.182,-0.348,6.066,119.788,F41,112.138,175.268,126.614,118.075,-0.046,144.287,prc_hicp_cow,2020,HICP_2024B,0,2025-12-30
2026-09,SI,SE83,CP05,116.985,-0.862,6.469,116.86,J61,113.647,176.457,127.317,118.42,3.549,144.748,prc_hicp_midx,2015,HICP_2023A,0,2025-05-05
2018-04,AT,MT1,CP04,117.069,1.26,2.849,120.181,C10,113.754,179.709,127.089,117.883,6.863,145.63,sts_inpp_m,2020,PPI_2025B,0,2024-07-26
2019-11,HR,IE253,CP03,117.121,-0.942,3.342,120.336,C24,113.87,179.592,127.243,118.737,8.9,145.062,prc_ppi_m,2015,PPI_2024A,0,2024-08-04
2020-06,DK,FR11,CP02,118.925,1.55,10.805,122.843,C28,115.28,180.643,129.441,118.875,-0.167,145.519,prc_hicp_manr,2020,HICP_2025C,0,2025-12-17
2021-01,FR,CZ439,CP01,118.881,-0.328,7.357,117.692,E36,115.337,180.649,130.502,119.431,2.874,146.808,prc_hicp_cow,2015,HICP_2024B,0,2026-01-27
2022-08,HU,DE690,CP12,119.375,1.538,7.182,119.912,H49,116.277,183.773,128.982,119.844,7.729,145.887,prc_hicp_midx,2020,HICP_2023A,0,2025-01-19
2023-03,LV,GR757,CP11,119.946,-0.217,-1.359,122.076,M69,117.103,184.852,131.424,119.689,9.432,146.451,sts_inpp_m,2015,PPI_2025B,0,2025-07-15
2024-10,MT,PT613,CP10,120.473,1.204,8.4,125.123,C20,116.681,183.269,132.956,120.494,1.381,146.566,prc_ppi_m,2020,PPI_2024A,0,2025-06-23
2025-05,PT,DE9,CP09,120.831,-0.343,6.292,125.647,C27,117.766,183.28,133.42,120.652,7.833,147.273,prc_hicp_manr,2015,HICP_2025C,0,2024-08-07
2026-12,SI,HR28,CP08,120.39,0.784,10.115,125.19,D35,118.327,186.512,133.716,121.141,6.532,147.627,prc_hicp_cow,2020,HICP_2024B,0,2025-09-11
2018-07,AT,AT43,CP07,120.965,0.796,10.83,124.3,F41,117.896,188.009,133.134,121.914,8.095,147.593,prc_hicp_midx,2015,HICP_2023A,0,2024-09-06
2019-02,HR,HU62,CP06,121.237,-0.283,1.38,123.613,J61,118.518,188.289,132.851,121.464,5.141,147.652,sts_inpp_m,2020,PPI_2025B,0,2024-12-10
2020-09,DK,IE77,CP05,121.845,-0.864,9.106,122.686,C10,119.196,188.575,134.835,122.136,-0.715,148.747,prc_ppi_m,2015,PPI_2024A,0,2026-02-19
2021-04,FR,RO696,CP04,122.194,-0.701,5.86,125.974,C24,121.083,190.01,134.343,122.594,5.897,148.724,prc_hicp_manr,2020,HICP_2025C,0,2025-04-17
2022-11,HU,GR93,CP03,122.31,0.774,7.5,123.247,C28,120.054,190.377,137.357,123.043,-0.992,148.774,prc_hicp_cow,2015,HICP_2024B,0,2025-12-03
