house_rent_rent_month,house_rent_building_id_hash,house_rent_unit_bedroom_count,house_rent_asking_rent_usd,house_rent_effective_rent_usd,house_rent_rent_concession_weeks,house_rent_vacancy_rate_building,house_rent_lease_term_months,house_rent_tenant_income_requirement,house_rent_rent_to_income_ratio,house_rent_utility_included_flag,house_rent_pet_fee_usd,house_rent_application_fee_usd,house_rent_security_deposit_usd,house_rent_eviction_filing_rate,house_rent_rent_control_coverage_flag,house_rent_affordability_target_ami,house_rent_subsidy_waitlist_length,house_rent_move_in_incentive_flag,house_rent_renter_turnover_rate
2153-10,BLDG0000001726,3,3858.59,3547.89,7,3.19,24,2.97,0.367,0,543,46,3513,3.98,0,120_AMI,4778,0,21.21
2153-11,BLDG0000001727,1,1739.21,1483.68,9,3.33,12,2.93,0.334,1,456,33,4121,4.38,0,60_AMI,825,1,78.14
2153-12,BLDG0000001728,1,3032.49,2864.42,0,4.22,12,3.33,0.329,0,748,89,3992,7.71,0,80_AMI,4449,0,72.88
2154-01,BLDG0000001729,3,2714.24,2473.68,8,8.02,12,3.15,0.274,0,119,109,2609,3.0,0,120_AMI,1696,1,26.58
2154-02,BLDG0000001730,2,4330.39,3997.47,4,3.4,12,2.11,0.507,1,280,76,2740,3.69,0,30_AMI,7331,0,72.29
2154-03,BLDG0000001731,1,3503.58,3432.47,10,13.95,12,2.87,0.437,1,739,129,1924,0.89,1,60_AMI,3502,0,18.16
2154-04,BLDG0000001732,3,3923.56,3692.99,4,6.94,12,3.5,0.357,1,155,69,1659,2.1,0,100_AMI,2972,0,80.11
2154-05,BLDG0000001733,2,3655.83,3381.11,11,4.67,6,4.04,0.215,1,527,116,875,0.37,1,60_AMI,1857,0,15.92
2154-06,BLDG0000001734,1,2858.28,2523.73,6,10.94,12,3.27,0.285,0,697,24,5302,8.42,0,120_AMI,881,1,32.46
2154-07,BLDG0000001735,3,3530.85,3459.34,7,18.33,12,4.5,0.522,0,155,55,4879,1.14,0,30_AMI,490,0,92.05
2154-08,BLDG0000001736,2,2924.97,2592.1,11,10.59,15,2.51,0.422,0,721,66,5444,0.32,0,100_AMI,5984,1,91.61
2154-09,BLDG0000001737,2,1965.63,1691.73,0,7.47,12,3.67,0.26,1,59,42,33,6.7,1,30_AMI,3849,0,61.23
2154-10,BLDG0000001738,1,4566.96,4471.03,9,19.07,12,3.8,0.397,1,332,73,2702,3.91,0,100_AMI,7728,0,45.7
2154-11,BLDG0000001739,1,860.64,759.91,11,10.67,12,3.8,0.531,1,39,99,4663,1.04,0,MARKET,2882,0,67.42
2154-12,BLDG0000001740,2,3592.65,3522.77,2,21.81,12,2.52,0.245,0,570,76,5920,4.87,0,80_AMI,3020,0,14.7
2155-01,BLDG0000001741,3,4308.61,4176.5,0,8.33,12,2.85,0.386,0,702,20,871,0.64,0,MARKET,2583,0,17.24
2155-02,BLDG0000001742,0,2912.55,2606.24,11,11.8,9,2.14,0.315,1,404,82,605,3.03,0,MARKET,2658,0,46.36
2155-03,BLDG0000001743,3,3248.91,2968.68,10,8.98,12,4.2,0.251,1,236,16,269,5.44,1,80_AMI,7758,0,69.26
2155-04,BLDG0000001744,1,4098.75,3930.24,9,8.46,18,2.23,0.438,1,408,99,2653,4.81,0,80_AMI,421,0,43.27
2155-05,BLDG0000001745,0,3994.92,3761.59,9,9.98,12,2.33,0.505,0,743,27,172,1.63,0,100_AMI,4651,0,38.72
2155-06,BLDG0000001746,2,4009.07,3932.4,11,10.72,12,3.94,0.307,1,651,111,4476,6.62,0,60_AMI,5342,0,22.24
2155-07,BLDG0000001747,3,1699.37,1668.43,9,5.21,9,2.53,0.249,1,431,93,1670,4.32,0,MARKET,7661,0,65.05
2155-08,BLDG0000001748,4,2968.67,2772.37,3,13.33,12,4.19,0.229,1,777,135,714,6.96,0,MARKET,1138,0,23.5
2155-09,BLDG0000001749,3,3194.02,2849.23,5,12.97,12,4.04,0.357,1,780,131,1860,0.78,0,30_AMI,7090,1,87.36
2155-10,BLDG0000001750,3,4311.27,4043.35,6,16.12,12,2.65,0.404,0,190,64,1119,2.66,1,30_AMI,1346,0,10.66
2155-11,BLDG0000001751,3,4705.57,4564.49,2,8.83,15,4.42,0.221,0,368,111,5026,7.7,0,MARKET,6229,0,89.05
2155-12,BLDG0000001752,1,2077.59,1948.92,5,2.43,12,3.98,0.314,0,335,100,3714,4.08,0,50_AMI,1242,0,53.96
2156-01,BLDG0000001753,1,3198.59,2973.72,0,3.53,12,3.31,0.467,0,572,33,4828,5.38,0,MARKET,6412,0,51.42
2156-02,BLDG0000001754,0,3818.79,3785.84,10,4.84,12,4.02,0.388,1,355,28,4657,0.54,0,100_AMI,5306,1,66.21
2156-03,BLDG0000001755,1,4802.62,4590.4,9,12.89,12,2.43,0.311,0,462,142,4421,7.89,0,30_AMI,2007,0,84.99
2156-04,BLDG0000001756,1,3721.07,3479.07,5,9.44,12,2.55,0.525,1,344,70,1048,7.68,0,MARKET,5929,0,59.95
2156-05,BLDG0000001757,1,830.9,660.47,1,2.48,12,2.55,0.375,0,251,20,5939,0.84,0,60_AMI,6056,0,41.0
2156-06,BLDG0000001758,3,2505.82,2341.51,6,5.13,12,2.04,0.348,0,672,36,5948,4.27,0,30_AMI,496,0,23.69
2156-07,BLDG0000001759,1,1971.3,1924.21,10,9.25,15,2.13,0.482,1,637,87,1723,1.57,0,50_AMI,7389,0,22.6
2156-08,BLDG0000001760,2,2877.42,2696.23,3,17.0,18,2.92,0.399,0,780,98,1379,8.02,0,50_AMI,2394,0,21.44
2156-09,BLDG0000001761,2,3812.59,3733.17,8,3.67,12,2.43,0.454,1,547,103,991,2.72,0,MARKET,7914,0,21.53
2156-10,BLDG0000001762,3,2680.19,2543.92,11,8.85,12,2.32,0.333,1,319,0,2640,2.66,0,60_AMI,1333,1,78.87
2156-11,BLDG0000001763,1,5062.8,4928.25,8,9.02,12,3.68,0.472,0,452,106,232,0.55,0,80_AMI,6930,0,92.38
2156-12,BLDG0000001764,1,5153.43,4881.28,2,14.15,12,3.08,0.472,0,510,117,2078,7.98,0,80_AMI,933,0,51.95
2157-01,BLDG0000001765,2,1529.56,1479.45,4,2.61,9,3.14,0.332,0,290,10,4323,8.44,1,60_AMI,5581,0,62.94
2157-02,BLDG0000001766,3,4180.67,4137.45,3,9.66,18,2.23,0.254,0,216,111,2106,6.32,0,30_AMI,1165,0,50.32
2157-03,BLDG0000001767,2,5018.06,4937.32,3,6.98,12,3.05,0.343,0,154,97,4385,4.59,0,50_AMI,1069,0,90.33
2157-04,BLDG0000001768,3,978.04,628.34,10,9.22,12,2.84,0.498,1,71,5,3358,0.16,0,MARKET,2013,0,48.94
2157-05,BLDG0000001769,4,4141.94,3891.33,11,20.57,12,2.11,0.286,0,785,143,5633,1.14,1,120_AMI,2309,0,91.47
2157-06,BLDG0000001770,3,3482.55,3154.79,9,21.4,6,3.64,0.451,1,719,93,3724,8.03,0,100_AMI,966,0,48.8
2157-07,BLDG0000001771,3,4340.75,4248.26,1,17.78,12,3.82,0.471,1,258,32,5442,2.92,0,30_AMI,7977,1,37.04
2157-08,BLDG0000001772,1,4733.53,4395.22,7,18.74,12,3.44,0.536,0,405,149,2606,6.74,0,MARKET,3989,0,23.71
2157-09,BLDG0000001773,2,5136.49,4975.37,4,6.88,6,2.97,0.254,0,505,109,863,5.58,1,60_AMI,6462,1,11.11
2157-10,BLDG0000001774,3,1530.75,1396.38,3,21.91,12,3.72,0.408,0,150,37,987,0.22,0,100_AMI,4338,0,43.4
2157-11,BLDG0000001775,1,5027.31,4727.12,3,13.21,12,2.49,0.23,0,595,112,3959,5.06,0,50_AMI,85,1,84.72
2157-12,BLDG0000001776,1,4561.25,4287.12,1,20.23,12,2.94,0.499,0,86,62,1020,8.68,0,MARKET,6105,0,67.12
2158-01,BLDG0000001777,2,945.91,896.31,12,13.14,12,3.05,0.385,1,698,85,3192,8.53,0,80_AMI,7556,1,17.34
2158-02,BLDG0000001778,1,3211.47,3168.63,6,11.45,24,2.49,0.492,0,138,146,2571,6.56,1,MARKET,57,0,30.66
2158-03,BLDG0000001779,0,1189.73,861.51,2,19.5,9,2.29,0.414,1,507,20,1658,5.4,0,80_AMI,7439,0,40.33
2158-04,BLDG0000001780,3,2162.25,2049.0,1,12.92,12,2.07,0.397,1,450,82,1045,7.27,1,100_AMI,1014,0,54.62
2158-05,BLDG0000001781,2,2854.55,2587.53,8,5.59,12,4.44,0.445,0,180,112,4304,3.19,0,100_AMI,6082,0,32.07
2158-06,BLDG0000001782,2,1381.34,1370.02,11,12.05,12,3.25,0.509,0,408,111,3131,5.88,0,80_AMI,2796,0,58.25
2158-07,BLDG0000001783,0,3424.57,3105.85,11,11.25,12,3.79,0.228,0,173,67,660,8.26,0,50_AMI,3106,0,50.52
2158-08,BLDG0000001784,4,3724.96,3389.02,12,4.34,12,2.22,0.234,0,72,25,1591,6.75,0,60_AMI,2013,0,66.94
2158-09,BLDG0000001785,1,1903.03,1658.7,6,4.52,15,3.19,0.434,0,533,120,4513,1.98,0,80_AMI,4586,0,37.64
2158-10,BLDG0000001786,1,4629.8,4338.72,4,8.96,12,4.38,0.431,0,343,78,2134,7.18,0,100_AMI,7392,1,50.17
2158-11,BLDG0000001787,2,2805.79,2586.18,2,3.79,12,3.24,0.522,1,271,54,4010,5.75,0,MARKET,2088,0,10.29
2158-12,BLDG0000001788,0,1958.94,1660.57,5,4.43,12,2.78,0.495,0,257,124,3383,0.36,0,100_AMI,4880,0,52.84
2159-01,BLDG0000001789,1,2937.79,2816.54,5,10.63,12,3.39,0.437,0,226,54,1026,5.09,0,120_AMI,143,0,40.32
2159-02,BLDG0000001790,2,4559.33,4360.98,6,0.91,12,3.23,0.478,1,508,89,668,3.07,0,120_AMI,2657,0,29.65
2159-03,BLDG0000001791,1,1828.51,1729.04,8,12.64,9,4.28,0.379,0,519,19,123,5.51,0,30_AMI,1212,0,81.04
2159-04,BLDG0000001792,1,2089.81,1888.09,5,14.12,6,4.24,0.459,0,542,132,4627,8.18,0,60_AMI,5712,0,27.5
2159-05,BLDG0000001793,2,3102.17,3017.14,10,5.93,12,4.41,0.471,1,299,68,1083,1.77,0,100_AMI,2650,0,69.92
2159-06,BLDG0000001794,1,4423.88,4272.41,8,12.15,12,3.37,0.465,0,668,66,2331,6.11,0,120_AMI,1553,0,29.49
2159-07,BLDG0000001795,2,2832.97,2497.88,0,1.86,9,2.49,0.188,0,672,122,4143,1.67,0,120_AMI,6145,0,90.07
2159-08,BLDG0000001796,2,5041.98,4948.86,2,1.17,12,2.55,0.286,1,412,23,4014,8.14,1,120_AMI,1144,0,33.01
2159-09,BLDG0000001797,2,1933.28,1699.08,11,0.16,12,3.35,0.542,0,19,40,1369,2.99,1,120_AMI,5670,0,15.19
2159-10,BLDG0000001798,1,1433.12,1290.25,2,0.71,9,2.69,0.48,1,143,13,699,5.74,0,120_AMI,244,1,45.6
2159-11,BLDG0000001799,2,1518.57,1354.92,1,3.93,6,4.01,0.281,0,671,22,1180,6.13,0,MARKET,81,0,32.89
2159-12,BLDG0000001800,1,2631.88,2424.17,8,17.73,15,3.3,0.289,0,222,13,4824,2.06,1,MARKET,376,0,12.58
2160-01,BLDG0000001801,2,3435.06,3175.52,0,9.0,12,2.56,0.548,0,579,2,3086,0.63,0,120_AMI,2022,0,52.17
2160-02,BLDG0000001802,3,2928.48,2748.36,7,14.42,9,2.77,0.474,1,552,136,16,7.91,0,50_AMI,2769,0,11.75
2160-03,BLDG0000001803,0,4917.69,4730.47,5,8.57,12,3.56,0.287,0,663,101,637,3.47,0,50_AMI,1241,0,59.96
2160-04,BLDG0000001804,1,2125.18,2053.87,6,13.5,12,2.9,0.224,1,200,67,3068,1.66,0,120_AMI,1042,1,68.71
2160-05,BLDG0000001805,3,3185.41,3117.47,2,14.58,12,3.95,0.193,0,399,146,5481,2.25,0,30_AMI,3281,1,11.9
2160-06,BLDG0000001806,3,1974.17,1712.14,6,12.84,12,3.88,0.235,1,341,87,2199,2.08,0,30_AMI,1178,0,26.56
2160-07,BLDG0000001807,1,1631.43,1536.24,11,2.23,12,2.03,0.46,0,183,112,3462,0.29,0,100_AMI,2314,0,28.3
2160-08,BLDG0000001808,2,2044.67,1960.45,8,21.74,9,2.38,0.371,1,743,51,3478,0.03,0,80_AMI,3237,0,11.85
2160-09,BLDG0000001809,1,2047.74,1924.38,8,7.62,6,3.64,0.414,0,74,20,516,4.29,1,120_AMI,2343,0,20.9
2160-10,BLDG0000001810,3,2514.18,2502.09,0,15.73,9,4.23,0.323,1,487,66,745,0.95,0,120_AMI,4993,1,62.8
2160-11,BLDG0000001811,3,4014.61,3862.46,11,20.66,12,3.38,0.236,1,39,72,1832,0.44,0,80_AMI,5707,1,55.41
2160-12,BLDG0000001812,3,2722.29,2632.16,3,11.54,12,2.72,0.391,1,401,63,817,0.94,1,100_AMI,4228,1,71.58
2161-01,BLDG0000001813,0,2687.85,2594.29,6,18.0,18,3.78,0.264,1,771,47,2801,3.21,0,60_AMI,1801,1,51.19
2161-02,BLDG0000001814,3,3871.14,3765.19,0,9.68,12,2.15,0.209,0,618,91,3327,0.81,0,100_AMI,4806,1,60.45
2161-03,BLDG0000001815,3,3761.77,3602.42,5,4.37,18,2.57,0.486,0,391,13,5132,8.81,0,100_AMI,2076,1,80.33
2161-04,BLDG0000001816,1,3813.05,3479.54,8,4.2,24,3.32,0.386,0,721,28,2860,0.7,0,100_AMI,6299,1,23.37
2161-05,BLDG0000001817,1,2639.66,2289.75,5,0.39,12,4.09,0.456,0,356,149,796,1.68,0,60_AMI,1766,0,70.43
2161-06,BLDG0000001818,2,3946.32,3901.22,12,0.62,9,3.71,0.317,0,415,129,3723,3.17,0,60_AMI,3456,1,83.78
2161-07,BLDG0000001819,1,3136.87,2878.46,10,4.97,12,3.36,0.182,0,474,19,4553,6.66,0,100_AMI,5113,1,13.24
2161-08,BLDG0000001820,2,2612.57,2562.38,6,2.0,18,2.44,0.361,0,284,148,5252,2.77,0,100_AMI,1074,1,17.79
2161-09,BLDG0000001821,1,2279.56,2076.06,6,0.81,6,3.35,0.511,0,240,19,4210,4.6,0,120_AMI,6914,1,11.58
2161-10,BLDG0000001822,2,2567.41,2525.85,4,13.02,12,3.27,0.28,1,660,46,3382,1.89,0,120_AMI,7893,1,68.15
2161-11,BLDG0000001823,1,3908.68,3740.16,3,5.89,12,2.91,0.308,0,735,2,3622,6.44,1,120_AMI,4530,0,49.82
2161-12,BLDG0000001824,2,5053.15,4946.38,2,12.09,12,2.6,0.223,0,700,63,3897,7.82,1,100_AMI,3699,0,34.76
2162-01,BLDG0000001825,3,1862.75,1575.65,9,16.47,12,2.68,0.513,1,299,44,1301,7.47,1,30_AMI,3458,1,52.24
2162-02,BLDG0000001826,2,3338.07,3217.23,0,19.45,12,2.34,0.273,0,776,56,4826,4.26,0,50_AMI,1009,0,70.67
2162-03,BLDG0000001827,2,3749.44,3697.98,7,15.63,6,4.07,0.201,0,373,84,2843,4.82,1,50_AMI,1916,0,49.08
2162-04,BLDG0000001828,1,4244.01,4089.5,6,14.4,12,3.61,0.451,1,149,70,138,1.98,0,30_AMI,1180,1,93.11
2162-05,BLDG0000001829,3,3863.15,3604.35,5,7.98,6,3.69,0.38,0,378,111,4389,6.06,0,MARKET,3643,0,17.89
2162-06,BLDG0000001830,2,2914.36,2782.96,0,17.55,6,2.19,0.268,1,671,91,0,4.65,0,50_AMI,2276,0,73.9
2162-07,BLDG0000001831,2,938.71,903.02,3,19.15,12,3.93,0.441,1,378,98,5940,1.15,0,30_AMI,63,0,76.0
2162-08,BLDG0000001832,0,1066.14,877.07,0,6.33,24,3.15,0.521,1,417,113,1046,8.84,0,60_AMI,1908,1,77.42
2162-09,BLDG0000001833,4,3066.69,2853.26,0,11.12,12,3.25,0.395,1,334,10,3470,8.16,0,30_AMI,1892,0,88.14
2162-10,BLDG0000001834,3,4287.95,4281.28,12,2.73,12,3.34,0.287,0,557,116,2659,8.99,1,30_AMI,3094,0,37.54
2162-11,BLDG0000001835,1,5023.13,4963.76,11,18.34,15,4.01,0.483,0,327,37,5350,0.69,0,30_AMI,1773,1,10.43
2162-12,BLDG0000001836,2,1057.79,1033.89,2,11.52,18,3.77,0.252,1,631,131,4429,4.37,0,50_AMI,6857,1,41.97
2163-01,BLDG0000001837,1,3607.29,3337.1,3,12.78,6,3.52,0.279,0,444,30,3933,3.95,0,80_AMI,7269,0,70.54
2163-02,BLDG0000001838,2,3792.27,3525.23,3,0.07,12,2.71,0.513,1,539,138,5131,3.83,1,MARKET,3131,1,34.68
2163-03,BLDG0000001839,1,3786.58,3616.12,7,2.89,12,2.35,0.464,1,10,66,839,7.09,0,30_AMI,158,0,46.18
2163-04,BLDG0000001840,0,2759.36,2587.58,1,19.13,12,3.4,0.367,1,638,100,621,1.17,0,MARKET,6199,0,38.24
2163-05,BLDG0000001841,3,5098.2,4912.24,8,7.35,15,2.21,0.412,1,28,134,2133,0.24,0,80_AMI,4130,0,60.72
2163-06,BLDG0000001842,1,1762.89,1596.39,3,11.73,12,4.0,0.346,1,364,69,3795,6.85,0,50_AMI,4240,1,81.09
2163-07,BLDG0000001843,2,1300.64,1275.48,1,5.53,12,4.17,0.388,0,657,135,4034,0.85,0,80_AMI,6488,0,42.04
2163-08,BLDG0000001844,1,1059.84,1017.0,4,11.08,12,4.33,0.246,0,788,8,5367,4.9,0,100_AMI,1289,0,32.85
2163-09,BLDG0000001845,1,3936.16,3750.75,8,10.95,12,2.78,0.526,0,3,142,2115,6.49,0,60_AMI,5767,0,53.87
2163-10,BLDG0000001846,3,956.02,864.24,5,15.46,15,4.49,0.425,1,323,37,173,5.97,0,50_AMI,1883,1,78.24
2163-11,BLDG0000001847,2,1450.02,1375.61,10,12.44,6,2.33,0.352,0,327,123,5648,6.46,0,100_AMI,7601,0,54.88
2163-12,BLDG0000001848,3,3246.96,3127.61,0,8.9,12,3.54,0.391,0,15,70,1649,6.25,0,100_AMI,5736,1,32.11
2164-01,BLDG0000001849,2,2860.02,2683.38,10,2.8,15,2.15,0.461,0,132,47,4331,3.02,1,MARKET,7270,1,55.94
2164-02,BLDG0000001850,2,897.38,881.26,10,10.37,24,3.25,0.408,1,534,45,5327,7.76,0,50_AMI,2052,0,20.33
2164-03,BLDG0000001851,2,1658.35,1556.12,10,9.44,12,3.77,0.488,0,580,98,3870,2.02,0,120_AMI,3437,0,85.16
2164-04,BLDG0000001852,1,5113.09,4769.12,6,16.27,9,3.94,0.206,0,278,122,5890,5.64,0,120_AMI,3633,0,64.53
2164-05,BLDG0000001853,2,4132.76,3980.42,2,20.74,18,2.8,0.337,1,405,33,2302,6.95,1,120_AMI,4223,0,60.55
2164-06,BLDG0000001854,2,1939.82,1601.71,0,10.1,12,2.01,0.257,0,149,91,2950,5.76,0,50_AMI,6428,1,65.26
2164-07,BLDG0000001855,4,5097.81,4873.26,3,1.28,12,3.68,0.197,0,661,54,5550,6.27,1,MARKET,1150,0,32.9
2164-08,BLDG0000001856,0,3467.27,3341.63,1,6.54,15,2.41,0.354,0,575,12,5154,4.22,0,MARKET,5511,0,66.44
2164-09,BLDG0000001857,3,1703.21,1539.98,4,9.63,12,2.7,0.28,0,784,92,1590,6.61,0,100_AMI,2156,0,71.4
2164-10,BLDG0000001858,0,4055.4,3820.41,8,6.59,15,3.71,0.373,1,75,37,5352,5.37,0,80_AMI,2841,0,53.84
2164-11,BLDG0000001859,1,4359.15,4266.14,10,10.07,12,3.1,0.479,0,124,3,5012,4.29,0,30_AMI,1612,0,12.54
2164-12,BLDG0000001860,3,4316.19,4125.29,3,20.26,12,3.3,0.282,1,149,73,1936,0.7,0,30_AMI,7024,0,43.13
2165-01,BLDG0000001861,1,2094.94,1894.2,4,0.85,12,2.22,0.509,1,656,34,5829,7.32,0,50_AMI,3821,0,89.97
2165-02,BLDG0000001862,1,1938.24,1819.09,8,0.91,12,4.36,0.369,0,15,85,4327,6.27,0,30_AMI,5235,1,84.37
2165-03,BLDG0000001863,3,1344.76,1124.6,10,5.7,15,2.63,0.228,1,726,90,5724,7.88,0,100_AMI,4150,0,66.57
2165-04,BLDG0000001864,2,1461.53,1257.91,10,4.06,15,2.3,0.33,0,380,120,1466,1.54,0,MARKET,1548,0,12.72
2165-05,BLDG0000001865,4,3518.21,3422.82,1,13.68,6,2.69,0.312,0,49,138,3627,1.51,0,120_AMI,7663,0,62.45
2165-06,BLDG0000001866,1,4317.95,4202.38,3,19.58,12,3.18,0.448,0,64,38,2058,2.08,0,60_AMI,1641,0,79.75
2165-07,BLDG0000001867,1,2544.76,2307.48,5,13.47,12,2.35,0.503,1,75,41,1870,8.78,0,100_AMI,7773,1,61.4
2165-08,BLDG0000001868,1,3802.52,3547.91,9,19.19,12,2.39,0.288,0,644,87,2144,8.05,0,120_AMI,3684,1,43.73
2165-09,BLDG0000001869,1,4884.94,4842.31,3,1.1,12,4.1,0.291,0,528,76,1987,3.43,0,120_AMI,2737,1,24.48
2165-10,BLDG0000001870,1,2591.74,2316.85,10,14.14,18,2.47,0.472,1,483,77,1021,5.24,0,50_AMI,3411,1,30.28
2165-11,BLDG0000001871,1,2555.99,2456.73,7,16.0,12,2.94,0.533,0,274,119,302,7.79,0,30_AMI,957,0,31.53
2165-12,BLDG0000001872,3,4933.5,4839.32,5,9.47,15,2.84,0.508,0,69,128,3625,8.66,0,MARKET,5474,0,75.3
2166-01,BLDG0000001873,0,910.64,820.83,7,20.47,24,3.01,0.33,1,544,107,3754,3.79,0,MARKET,7477,1,44.96
2166-02,BLDG0000001874,2,4234.58,4197.33,1,4.01,12,2.57,0.403,1,143,84,5148,4.44,0,100_AMI,2499,0,82.8
2166-03,BLDG0000001875,2,2929.99,2902.46,4,16.4,12,3.85,0.288,0,24,129,134,3.38,0,30_AMI,4734,1,26.44
2166-04,BLDG0000001876,1,3927.35,3715.57,7,21.26,12,3.27,0.418,1,531,98,3346,7.5,0,60_AMI,2623,0,15.08
2166-05,BLDG0000001877,4,1811.05,1754.99,8,12.03,12,3.64,0.516,0,695,100,1343,0.85,0,120_AMI,6879,0,29.19
2166-06,BLDG0000001878,4,2464.45,2460.06,5,1.71,12,4.06,0.382,0,486,33,3718,8.06,0,50_AMI,475,1,11.33
2166-07,BLDG0000001879,2,4294.94,4116.06,11,18.07,12,2.45,0.334,1,737,123,5329,0.82,0,120_AMI,3830,1,40.43
2166-08,BLDG0000001880,0,2799.66,2633.84,1,1.11,12,4.11,0.539,1,479,100,3233,8.94,0,60_AMI,2181,0,77.67
2166-09,BLDG0000001881,1,2928.41,2899.09,6,13.05,12,3.14,0.445,1,405,101,1608,4.95,0,MARKET,5670,0,25.73
2166-10,BLDG0000001882,1,2796.86,2679.71,11,15.42,12,3.37,0.533,0,359,64,5588,6.69,1,60_AMI,746,0,16.26
2166-11,BLDG0000001883,2,2027.24,1763.67,1,10.09,12,4.11,0.267,1,357,103,2149,1.55,0,50_AMI,7458,0,37.74
2166-12,BLDG0000001884,3,4656.95,4591.3,10,15.05,6,3.48,0.334,1,261,52,4058,3.59,1,100_AMI,7995,1,86.78
2167-01,BLDG0000001885,1,5011.06,4665.06,11,14.25,12,3.05,0.237,1,365,60,5200,1.13,0,80_AMI,1268,1,78.73
2167-02,BLDG0000001886,3,1276.17,1120.63,1,8.65,6,4.14,0.533,1,459,22,3328,8.92,0,120_AMI,1380,0,93.75
2167-03,BLDG0000001887,1,3820.74,3568.73,3,6.54,6,2.3,0.344,0,585,83,980,2.42,1,100_AMI,89,1,88.34
2167-04,BLDG0000001888,2,1901.07,1722.04,0,17.13,12,3.04,0.431,0,87,87,5457,0.3,0,100_AMI,960,0,94.76
2167-05,BLDG0000001889,2,2942.43,2703.18,2,18.95,18,2.15,0.521,1,369,77,856,7.45,0,60_AMI,6716,1,22.11
2167-06,BLDG0000001890,1,1671.02,1412.09,7,14.74,12,2.97,0.349,0,116,11,2010,5.04,1,80_AMI,5479,0,67.52
2167-07,BLDG0000001891,3,998.62,807.01,0,3.57,18,2.7,0.185,1,674,52,2958,2.95,0,120_AMI,7291,0,52.47
2167-08,BLDG0000001892,1,3057.25,2835.09,12,3.96,9,2.65,0.376,0,474,66,3519,7.18,1,120_AMI,4302,0,71.62
2167-09,BLDG0000001893,3,1089.31,909.45,8,20.11,9,2.78,0.373,0,555,2,1729,5.1,0,100_AMI,1043,1,92.43
2167-10,BLDG0000001894,2,4013.66,3751.11,8,9.83,15,2.3,0.205,0,80,127,5802,4.1,1,30_AMI,3156,1,81.42
2167-11,BLDG0000001895,2,1556.77,1404.19,4,18.96,12,2.62,0.385,1,415,33,1259,3.39,0,100_AMI,4628,0,47.58
2167-12,BLDG0000001896,4,4624.31,4585.64,6,12.83,12,4.05,0.352,0,72,78,593,6.8,0,80_AMI,3919,0,41.57
2168-01,BLDG0000001897,2,1120.61,1095.75,3,7.69,24,2.46,0.536,1,760,11,630,1.36,0,50_AMI,696,0,54.92
2168-02,BLDG0000001898,0,2017.16,1671.57,7,19.75,6,2.25,0.482,1,650,99,4334,7.92,0,80_AMI,2884,0,71.97
2168-03,BLDG0000001899,1,4274.02,4083.25,11,1.45,12,4.48,0.407,1,527,28,5236,0.47,0,MARKET,1726,0,67.6
2168-04,BLDG0000001900,1,1460.28,1413.54,1,19.52,12,2.69,0.54,0,758,150,2664,7.46,0,100_AMI,6097,0,37.17
2168-05,BLDG0000001901,2,1558.4,1502.53,6,13.03,12,2.61,0.247,0,103,13,1562,0.21,0,MARKET,5805,1,44.27
2168-06,BLDG0000001902,4,2667.8,2410.11,7,3.58,12,3.26,0.431,0,87,29,1432,5.37,0,50_AMI,1953,0,85.63
2168-07,BLDG0000001903,3,3177.5,2991.03,6,1.73,12,2.19,0.515,0,554,30,5785,8.64,1,120_AMI,4958,0,67.72
2168-08,BLDG0000001904,1,2009.76,1713.67,9,6.72,24,3.73,0.182,0,640,105,2169,6.06,0,120_AMI,4074,1,47.92
2168-09,BLDG0000001905,2,1833.77,1545.85,9,1.05,9,4.29,0.424,0,362,12,3066,0.67,0,MARKET,2112,0,40.85
2168-10,BLDG0000001906,1,2488.24,2159.18,4,7.3,18,3.76,0.412,0,338,114,2665,0.79,0,50_AMI,4956,0,81.61
2168-11,BLDG0000001907,1,5095.88,5046.2,8,16.47,12,3.11,0.503,1,594,68,4990,2.08,0,MARKET,317,0,26.58
2168-12,BLDG0000001908,1,4908.87,4829.9,12,14.04,12,2.22,0.21,1,510,77,975,8.46,0,120_AMI,6320,0,62.45
2169-01,BLDG0000001909,3,3874.05,3745.36,7,21.5,12,4.47,0.445,0,248,96,5088,6.37,0,30_AMI,5442,0,80.52
2169-02,BLDG0000001910,4,2723.0,2528.99,7,4.58,24,2.94,0.261,0,33,126,5311,4.12,0,60_AMI,814,0,40.07
2169-03,BLDG0000001911,3,2810.88,2782.76,3,0.28,12,2.65,0.548,1,116,131,3478,8.29,0,120_AMI,6777,0,60.08
2169-04,BLDG0000001912,3,1190.71,954.83,8,20.12,12,2.21,0.207,0,492,30,3961,4.18,0,50_AMI,819,0,72.46
2169-05,BLDG0000001913,3,2146.75,1863.23,10,3.74,12,2.01,0.328,0,608,107,2945,5.91,1,80_AMI,4680,0,47.52
2169-06,BLDG0000001914,2,4186.25,3849.44,3,9.1,12,3.35,0.524,1,720,75,5262,4.44,0,100_AMI,250,0,36.88
2169-07,BLDG0000001915,3,4585.56,4277.57,10,9.27,12,4.47,0.532,0,745,10,4099,7.98,0,100_AMI,3738,1,65.47
2169-08,BLDG0000001916,2,4572.54,4428.86,4,1.7,12,3.28,0.388,0,480,32,5313,3.49,0,30_AMI,7906,1,92.16
2169-09,BLDG0000001917,4,4180.95,3960.36,5,18.19,12,4.48,0.408,0,328,81,3483,1.93,0,100_AMI,6561,0,21.45
