labor_skills_posting_month,labor_skills_posting_source_type,labor_skills_job_title_normalized,labor_skills_occupation_code_crosswalk,labor_skills_skills_cluster_id,labor_skills_top_skill_1,labor_skills_top_skill_2,labor_skills_top_skill_3,labor_skills_credential_required_flag,labor_skills_years_experience_min,labor_skills_remote_work_indicator,labor_skills_salary_range_low,labor_skills_salary_range_high,labor_skills_employment_type,labor_skills_schedule_type,labor_skills_industry_employer_nic,labor_skills_posting_duration_days,labor_skills_applicant_count_estimate,labor_skills_hard_to_fill_score,labor_skills_text_embedding_version
2023-08,CompanySite,Customer_Support_1692,NCO_161641,SCL7437,PowerBI,Security,UIUX,N,10,Y,301214.13,1108796.11,Contract,Day,08,62,3907,0.9917,emb_v2
2023-06,CompanySite,Project_Manager_1693,NCO_895744,SCL6829,Sales,QA,UIUX,N,4,N,421064.48,2366099.85,Internship,Day,73,84,2635,0.7505,emb_v3
2024-02,GovExchange,Security_Guard_1694,NCO_672782,SCL4275,Azure,NodeJS,Kubernetes,N,5,N,465805.9,1944170.4,Contract,Night,42,70,2945,0.2309,emb_v3
2023-11,CompanySite,Pharmacist_1695,NCO_410841,SCL6819,DataEntry,Prompting,SAP,N,7,Y,338364.13,1850456.0,Internship,Day,75,10,1754,0.5525,emb_v3
2020-02,RecruiterFeed,HR_Generalist_1696,NCO_090195,SCL1058,DevOps,DevOps,Excel,Y,0,Y,432468.27,1871423.56,Part_time,Flexible,02,56,3041,0.1652,emb_v3
2019-11,CompanySite,Customer_Support_1697,NCO_370398,SCL4921,Excel,Docker,Marketing,N,4,N,400653.35,2132505.09,Contract,Flexible,15,43,279,0.8967,emb_v1
2020-10,CompanySite,Operations_Lead_1698,NCO_862124,SCL1390,HR,AWS,Java,Y,8,N,229731.03,2114647.8,Full_time,Day,80,31,4560,0.1304,emb_v1
2020-04,JobPortal,Accountant_1699,NCO_098211,SCL6764,SAP,Nursing,ETL,N,3,N,294261.04,1592975.51,Part_time,Day,88,39,2171,0.36,emb_v2
2020-10,CompanySite,Sales_Associate_1700,NCO_044096,SCL1137,AWS,SQL,Docker,N,4,Hybrid,339063.55,1628314.24,Apprenticeship,Night,84,27,2077,0.3587,emb_v2
2022-01,RecruiterFeed,Clerk_1701,NCO_574332,SCL1957,UIUX,DevOps,Security,N,11,Hybrid,465752.36,1121731.77,Full_time,Rotational,00,44,2750,0.1846,emb_v3
2022-04,CompanySite,Customer_Support_1702,NCO_143693,SCL5630,Azure,QA,React,Y,7,Hybrid,418645.38,1492487.61,Contract,Flexible,44,70,79,0.8398,emb_v1
2023-12,RecruiterFeed,Customer_Support_1703,NCO_302772,SCL3488,Tableau,Azure,Nursing,Y,11,Hybrid,145627.59,952495.24,Full_time,Flexible,54,44,2767,0.4185,emb_v1
2022-07,CompanySite,Data_Analyst_1704,NCO_009684,SCL8156,DevOps,Excel,CustomerSupport,Y,5,N,239481.37,708711.49,Full_time,Weekend,43,41,1850,0.8207,emb_v2
2022-12,Social,Mechanic_1705,NCO_652487,SCL1379,NodeJS,SQL,CustomerSupport,N,5,Y,322241.44,2311002.68,Full_time,Day,43,28,2034,0.6882,emb_v1
2024-06,RecruiterFeed,Operations_Lead_1706,NCO_458596,SCL8058,ML,CustomerSupport,Tableau,Y,2,Y,365534.53,485567.16,Part_time,Rotational,31,57,3806,0.827,emb_v2
2020-08,GovExchange,Security_Guard_1707,NCO_685260,SCL9308,CustomerSupport,PowerBI,CustomerSupport,N,8,Hybrid,125381.52,1535523.55,Part_time,Night,09,65,2584,0.2193,emb_v3
2022-07,JobPortal,Electrician_1708,NCO_641932,SCL4973,Tableau,SAP,Java,N,6,N,452399.26,911780.13,Apprenticeship,Flexible,98,83,3718,0.2906,emb_v2
2024-11,CompanySite,Mechanic_1709,NCO_555523,SCL9746,NodeJS,Marketing,Kubernetes,Y,3,N,573530.96,2311205.43,Part_time,Rotational,29,26,278,0.4222,emb_v1
2022-09,JobPortal,Customer_Support_1710,NCO_487502,SCL8630,QA,Python,Prompting,Y,12,Y,395395.87,2028961.34,Contract,Day,25,72,100,0.1869,emb_v2
2024-06,RecruiterFeed,Designer_1711,NCO_451141,SCL6126,Accounting,React,Kubernetes,N,12,Y,276458.16,1958530.78,Full_time,Day,64,18,3899,0.6389,emb_v2
2022-04,RecruiterFeed,Project_Manager_1712,NCO_714545,SCL4036,HR,DataEntry,Excel,N,0,Hybrid,475964.28,2012773.39,Part_time,Night,56,32,1232,0.7293,emb_v2
2019-12,Social,Chef_1713,NCO_023443,SCL7697,GCP,UIUX,Prompting,Y,4,Y,195014.63,2079546.57,Internship,Flexible,24,69,1022,0.1957,emb_v3
2022-02,Social,Mechanic_1714,NCO_653591,SCL3307,QA,GCP,AWS,N,3,N,408130.17,583542.59,Contract,Night,03,48,2190,0.81,emb_v2
2020-10,CompanySite,Accountant_1715,NCO_248021,SCL1831,Java,Java,DataEntry,N,1,Hybrid,485079.24,2268126.08,Apprenticeship,Rotational,37,12,1505,0.5146,emb_v2
2024-08,Social,Software_Engineer_1716,NCO_584519,SCL6500,AWS,Accounting,Excel,Y,0,Y,354351.35,1200103.21,Internship,Day,38,58,3137,0.4222,emb_v3
2022-04,Social,Mechanic_1717,NCO_542766,SCL8816,SQL,UIUX,DataEntry,Y,5,Hybrid,179500.14,1219211.61,Internship,Weekend,92,9,1018,0.6038,emb_v1
2023-04,CompanySite,Nurse_1718,NCO_173056,SCL4355,Azure,Marketing,ML,Y,7,Y,372728.36,2172478.47,Internship,Day,59,33,4271,0.7769,emb_v2
2024-09,GovExchange,Chef_1719,NCO_170968,SCL5938,Tableau,HR,Nursing,Y,7,Hybrid,516773.96,723333.4324748561,Apprenticeship,Night,59,7,2000,0.0801,emb_v3
2023-02,GovExchange,Chef_1720,NCO_135055,SCL4259,HR,NodeJS,React,Y,9,Hybrid,311685.16,1003209.97,Internship,Day,70,21,765,0.3343,emb_v3
2024-03,Social,Research_Assistant_1721,NCO_939275,SCL9650,GCP,SQL,Marketing,Y,10,Y,555476.95,1437035.49,Contract,Flexible,20,31,576,0.0839,emb_v2
2023-02,JobPortal,Chef_1722,NCO_971774,SCL5402,CustomerSupport,NodeJS,ETL,Y,0,N,188087.23,771015.66,Internship,Night,64,5,4908,0.1805,emb_v1
2020-11,Social,Nurse_1723,NCO_269363,SCL2841,ML,Marketing,Excel,Y,3,Hybrid,577808.74,624655.23,Part_time,Day,49,5,3709,0.6764,emb_v3
2022-04,Social,Clerk_1724,NCO_528180,SCL2142,Excel,React,Java,N,1,Hybrid,315531.64,800088.24,Internship,Rotational,92,15,2336,0.6783,emb_v2
2023-10,GovExchange,Chef_1725,NCO_787525,SCL4124,AWS,Prompting,Docker,N,2,N,551906.42,1103534.71,Contract,Rotational,04,50,422,0.098,emb_v1
2021-03,JobPortal,Product_Manager_1726,NCO_088143,SCL4690,Tableau,Marketing,ETL,Y,4,Hybrid,390441.23,1475112.17,Internship,Night,36,50,2770,0.7406,emb_v1
2020-03,RecruiterFeed,Security_Guard_1727,NCO_855908,SCL9689,HR,CustomerSupport,Tableau,Y,10,N,122842.44,831847.56,Apprenticeship,Day,87,19,1910,0.3019,emb_v2
2024-09,GovExchange,Chef_1728,NCO_384314,SCL1418,Security,UIUX,Marketing,N,0,N,446069.07,842637.8,Internship,Day,07,32,2054,0.968,emb_v3
2021-06,Social,Chef_1729,NCO_518560,SCL4567,DevOps,Azure,React,Y,2,Hybrid,257049.12,965698.14,Apprenticeship,Rotational,53,19,786,0.7811,emb_v3
2025-09,CompanySite,Driver_1730,NCO_121917,SCL8509,QA,ML,Sales,N,5,N,456666.39,1249362.51,Contract,Rotational,21,9,1110,0.9652,emb_v1
2021-11,Social,Nurse_1731,NCO_293945,SCL4668,GCP,Security,Nursing,Y,4,Y,286138.36,1632136.95,Internship,Night,76,73,2568,0.1832,emb_v1
2025-04,RecruiterFeed,Data_Analyst_1732,NCO_818643,SCL2583,Excel,CustomerSupport,Kubernetes,N,1,N,224007.82,1265356.92,Internship,Flexible,34,13,4068,0.0981,emb_v1
2022-05,CompanySite,Mechanic_1733,NCO_544090,SCL2901,NodeJS,React,AWS,Y,7,Hybrid,515431.53,1601448.06,Apprenticeship,Night,28,32,807,0.2908,emb_v3
2023-10,JobPortal,Teacher_1734,NCO_471025,SCL7967,Nursing,Excel,DataEntry,N,12,Y,459274.96,1451514.24,Part_time,Day,14,73,1457,0.0849,emb_v2
2023-11,GovExchange,Customer_Support_1735,NCO_695027,SCL4826,Sales,NodeJS,Marketing,N,10,N,277465.47,2307122.82,Part_time,Weekend,57,42,3849,0.3262,emb_v3
2019-12,Social,Data_Analyst_1736,NCO_525173,SCL7580,Azure,Accounting,React,Y,1,Y,347078.43,2365597.19,Internship,Night,72,30,3715,0.9067,emb_v2
2020-03,JobPortal,Accountant_1737,NCO_035820,SCL6677,NodeJS,GCP,AWS,Y,12,Y,441518.05,518945.29,Apprenticeship,Flexible,04,16,4353,0.4665,emb_v3
2024-05,CompanySite,Mechanic_1738,NCO_982199,SCL7852,Kubernetes,Java,Excel,N,3,Y,581541.96,820464.64,Full_time,Night,82,24,3546,0.7146,emb_v1
2024-06,JobPortal,Accountant_1739,NCO_120162,SCL7601,DataEntry,Nursing,CustomerSupport,N,4,Hybrid,593014.74,1232170.18,Internship,Rotational,63,85,812,0.0325,emb_v3
2020-01,CompanySite,Product_Manager_1740,NCO_702313,SCL3739,React,DevOps,DataEntry,Y,9,Hybrid,369495.55,2355126.27,Apprenticeship,Rotational,49,86,2517,0.0331,emb_v3
2025-08,GovExchange,Research_Assistant_1741,NCO_034136,SCL6004,CustomerSupport,PowerBI,Prompting,Y,4,Hybrid,518013.01,676469.5194484291,Contract,Day,61,51,795,0.4973,emb_v1
2023-06,CompanySite,Teacher_1742,NCO_636365,SCL9439,Tableau,Sales,HR,Y,3,N,246283.51,905622.83,Internship,Night,21,6,4853,0.3143,emb_v1
2021-12,CompanySite,Nurse_1743,NCO_003703,SCL8620,SQL,QA,Marketing,Y,0,Y,479273.47,769002.05,Full_time,Flexible,10,70,1157,0.9749,emb_v2
2025-04,CompanySite,Data_Analyst_1744,NCO_763298,SCL5948,Java,NodeJS,React,Y,0,Hybrid,432517.51,1425792.97,Internship,Day,38,55,1420,0.9922,emb_v1
2019-03,JobPortal,Security_Guard_1745,NCO_495682,SCL5404,DevOps,Sales,Docker,N,10,Hybrid,523930.6,704035.4101762678,Part_time,Rotational,76,59,354,0.6775,emb_v2
2021-03,Social,Designer_1746,NCO_370950,SCL9887,Tableau,Sales,React,Y,4,N,194760.8,601214.62,Contract,Weekend,68,41,4239,0.391,emb_v2
2025-02,GovExchange,Customer_Support_1747,NCO_670511,SCL9449,DataEntry,ETL,DataEntry,N,12,N,304263.68,1274885.8,Internship,Weekend,40,63,3421,0.3215,emb_v3
2025-11,JobPortal,Product_Manager_1748,NCO_982907,SCL5969,Accounting,Azure,CustomerSupport,Y,2,N,445972.0,1168358.35,Contract,Day,80,7,3525,0.0747,emb_v3
2020-10,RecruiterFeed,Project_Manager_1749,NCO_936697,SCL5976,Accounting,GCP,Accounting,Y,0,Y,380373.73,1244645.21,Contract,Flexible,81,46,3001,0.5167,emb_v2
2025-05,Social,Electrician_1750,NCO_373786,SCL3507,React,Azure,AWS,Y,2,N,293758.84,1199535.67,Contract,Weekend,93,32,3324,0.8817,emb_v2
2020-08,GovExchange,Research_Assistant_1751,NCO_551750,SCL1306,HR,Prompting,QA,N,10,Y,516674.13,675081.96,Internship,Day,30,73,930,0.3174,emb_v2
2020-09,GovExchange,Security_Guard_1752,NCO_086695,SCL2361,AWS,Excel,UIUX,N,8,Hybrid,522936.47,1426102.61,Contract,Weekend,03,15,3166,0.3485,emb_v2
2019-10,RecruiterFeed,Electrician_1753,NCO_512141,SCL3716,React,Security,CustomerSupport,Y,8,Y,255345.68,1920929.68,Apprenticeship,Weekend,03,50,671,0.7736,emb_v3
2019-12,CompanySite,Mechanic_1754,NCO_593088,SCL6554,SAP,ETL,ETL,N,9,N,300704.12,711852.89,Contract,Rotational,31,20,214,0.2913,emb_v2
2023-02,JobPortal,Customer_Support_1755,NCO_492013,SCL4804,Docker,Excel,ETL,N,11,Y,330770.26,1929531.33,Contract,Weekend,30,16,604,0.8678,emb_v3
2025-06,CompanySite,Mechanic_1756,NCO_126456,SCL4521,DevOps,Prompting,Python,N,7,Hybrid,453630.16,858853.42,Apprenticeship,Day,95,26,3590,0.8078,emb_v1
2024-07,GovExchange,Data_Analyst_1757,NCO_544581,SCL7156,Kubernetes,Nursing,ETL,N,0,Hybrid,365253.5,2368214.81,Full_time,Flexible,60,77,298,0.9331,emb_v3
2022-06,Social,Operations_Lead_1758,NCO_349271,SCL6056,SQL,PowerBI,Accounting,N,12,N,121727.02,1041734.06,Part_time,Rotational,11,55,4492,0.3733,emb_v1
2023-09,GovExchange,Operations_Lead_1759,NCO_080205,SCL4964,UIUX,HR,Excel,N,5,Hybrid,335493.19,473475.03,Internship,Day,45,37,3886,0.0982,emb_v2
2022-04,CompanySite,Operations_Lead_1760,NCO_646273,SCL5311,QA,DevOps,React,Y,11,Hybrid,312038.02,717316.77,Contract,Rotational,18,80,4814,0.0463,emb_v2
2019-02,RecruiterFeed,Sales_Associate_1761,NCO_395590,SCL2091,Python,Security,Docker,Y,4,Hybrid,415977.88,462836.5527284329,Internship,Night,76,25,3830,0.6653,emb_v1
2025-02,RecruiterFeed,Electrician_1762,NCO_879333,SCL6139,Nursing,Excel,Excel,N,3,Hybrid,253889.11,1163279.33,Part_time,Day,93,4,887,0.4498,emb_v2
2024-05,GovExchange,Teacher_1763,NCO_398890,SCL7473,Excel,HR,Kubernetes,N,8,Y,151105.82,459021.32,Full_time,Night,63,37,365,0.0004,emb_v1
2022-06,Social,HR_Generalist_1764,NCO_621117,SCL8637,DevOps,Sales,GCP,Y,12,N,281062.94,821724.26,Apprenticeship,Flexible,14,17,1684,0.8083,emb_v1
2022-09,Social,Designer_1765,NCO_396980,SCL6833,HR,QA,ETL,N,12,Y,400662.67,2049520.69,Part_time,Rotational,96,40,298,0.6296,emb_v3
2023-03,GovExchange,Electrician_1766,NCO_982638,SCL3972,ML,Tableau,ETL,Y,3,Y,441203.3,1493496.35,Apprenticeship,Day,78,89,3336,0.3519,emb_v1
2022-03,JobPortal,Data_Analyst_1767,NCO_545014,SCL5575,Sales,Python,Security,Y,10,Hybrid,444748.46,900150.17,Internship,Night,05,88,2039,0.4957,emb_v1
2025-10,CompanySite,Sales_Associate_1768,NCO_708122,SCL9863,DataEntry,PowerBI,Docker,N,2,Hybrid,527273.37,1095253.51,Contract,Day,35,67,4305,0.8801,emb_v2
2024-07,Social,Security_Guard_1769,NCO_520921,SCL8497,Docker,Marketing,ML,N,0,Hybrid,182984.05,2282884.06,Internship,Weekend,33,53,1274,0.7474,emb_v3
2022-06,JobPortal,Clerk_1770,NCO_723140,SCL7005,Java,QA,AWS,N,11,Hybrid,406832.77,2012817.6,Apprenticeship,Day,42,57,4584,0.6743,emb_v2
2024-02,RecruiterFeed,Teacher_1771,NCO_061179,SCL9906,Marketing,DevOps,Kubernetes,Y,6,Y,436658.56,866485.86,Internship,Flexible,99,12,3475,0.8494,emb_v3
2024-09,GovExchange,Electrician_1772,NCO_697111,SCL1349,Azure,Tableau,React,N,0,Hybrid,563783.76,744418.2055245799,Full_time,Night,28,64,1483,0.0909,emb_v1
2024-11,CompanySite,Security_Guard_1773,NCO_954887,SCL6647,Nursing,Java,Prompting,N,3,N,364356.05,2177396.49,Apprenticeship,Night,50,54,4864,0.9394,emb_v3
2020-07,Social,Electrician_1774,NCO_323144,SCL8318,NodeJS,Sales,Accounting,Y,1,Hybrid,331261.72,702326.49,Apprenticeship,Flexible,55,56,1241,0.758,emb_v1
2025-08,Social,Data_Analyst_1775,NCO_219446,SCL1333,Docker,DataEntry,React,N,7,Hybrid,174713.98,1674294.54,Contract,Night,90,65,2338,0.3736,emb_v2
2021-03,CompanySite,Project_Manager_1776,NCO_550459,SCL4932,NodeJS,Prompting,Accounting,Y,4,Y,127692.94,2360400.81,Apprenticeship,Night,43,31,2947,0.2967,emb_v1
2024-02,Social,Product_Manager_1777,NCO_808377,SCL5278,Sales,Tableau,Marketing,N,10,Hybrid,401158.99,918540.3,Part_time,Night,70,19,4765,0.9416,emb_v2
2019-04,CompanySite,Product_Manager_1778,NCO_445862,SCL1150,DevOps,HR,Docker,N,11,Y,360690.1,2010859.57,Contract,Night,59,73,4713,0.0296,emb_v3
2024-11,JobPortal,Sales_Associate_1779,NCO_980587,SCL3273,ETL,ML,DevOps,N,8,N,490194.25,1074351.53,Full_time,Weekend,05,72,1616,0.0071,emb_v2
2021-02,JobPortal,Sales_Associate_1780,NCO_006441,SCL5677,Kubernetes,PowerBI,SQL,N,7,N,263316.78,2249475.87,Internship,Rotational,94,57,3361,0.4003,emb_v2
2021-10,Social,Product_Manager_1781,NCO_778721,SCL7331,Python,DevOps,Kubernetes,N,1,Hybrid,545120.28,987201.55,Part_time,Day,78,15,3081,0.2952,emb_v3
2019-10,CompanySite,Project_Manager_1782,NCO_199607,SCL2613,UIUX,ETL,UIUX,Y,7,N,588228.4,1766404.68,Full_time,Day,21,18,1328,0.5266,emb_v3
2024-01,Social,Mechanic_1783,NCO_731779,SCL2927,DataEntry,Tableau,Azure,N,6,Y,513922.15,2137815.61,Apprenticeship,Rotational,23,38,4144,0.0651,emb_v2
2023-08,Social,Teacher_1784,NCO_177896,SCL1702,NodeJS,React,Marketing,Y,2,N,365244.44,2314117.6,Part_time,Day,78,15,1646,0.4231,emb_v1
2023-08,Social,Nurse_1785,NCO_223313,SCL1535,Sales,PowerBI,SAP,Y,4,Y,241414.07,1554133.47,Full_time,Rotational,99,40,2644,0.5854,emb_v2
2019-01,JobPortal,Chef_1786,NCO_467022,SCL3109,SQL,DevOps,Python,Y,8,Y,502970.28,675114.0434982909,Contract,Day,14,10,4342,0.5824,emb_v2
2020-02,CompanySite,Chef_1787,NCO_862554,SCL2626,Azure,Python,Docker,Y,5,Hybrid,470081.45,607393.332747824,Full_time,Rotational,96,73,4916,0.3579,emb_v2
2019-12,RecruiterFeed,Chef_1788,NCO_624000,SCL6837,AWS,CustomerSupport,Sales,N,10,N,214545.74,2053021.73,Apprenticeship,Weekend,69,18,1671,0.529,emb_v3
2025-08,CompanySite,Operations_Lead_1789,NCO_667502,SCL1381,Java,ETL,Accounting,Y,1,Hybrid,441855.49,1351182.3,Full_time,Weekend,28,21,2046,0.6578,emb_v2
2024-11,Social,Product_Manager_1790,NCO_395376,SCL3030,ETL,PowerBI,Tableau,N,0,Y,366272.26,787727.0,Internship,Day,52,26,474,0.9471,emb_v3
2019-11,RecruiterFeed,Research_Assistant_1791,NCO_741246,SCL3293,DataEntry,NodeJS,Marketing,N,9,Hybrid,529725.03,783400.53,Full_time,Flexible,65,34,2319,0.6872,emb_v2
2022-08,GovExchange,Security_Guard_1792,NCO_757732,SCL1017,AWS,SAP,HR,Y,1,N,165912.93,1340960.79,Full_time,Flexible,44,18,2315,0.1744,emb_v1
2019-02,CompanySite,Pharmacist_1793,NCO_615885,SCL4360,SAP,Docker,Marketing,N,12,Hybrid,373732.02,1960158.34,Internship,Weekend,36,26,2539,0.8828,emb_v3
2022-06,GovExchange,Designer_1794,NCO_118808,SCL9943,Python,CustomerSupport,SAP,Y,8,Hybrid,541137.87,1379364.75,Internship,Night,71,54,100,0.293,emb_v3
2021-04,JobPortal,Sales_Associate_1795,NCO_555805,SCL4311,HR,Prompting,ML,Y,7,Y,570305.97,610540.3,Full_time,Day,03,41,2445,0.3819,emb_v1
2020-07,GovExchange,Operations_Lead_1796,NCO_646904,SCL6293,AWS,UIUX,PowerBI,N,7,Hybrid,433917.51,1428866.29,Internship,Flexible,61,9,3976,0.8801,emb_v1
2020-12,Social,Data_Analyst_1797,NCO_330662,SCL4824,PowerBI,SAP,Azure,N,7,Y,572093.44,1652160.81,Full_time,Day,51,42,376,0.5204,emb_v2
2024-10,JobPortal,Teacher_1798,NCO_465494,SCL5009,DevOps,SQL,QA,N,10,Hybrid,291450.36,2150025.05,Internship,Flexible,89,20,495,0.5782,emb_v2
2020-12,CompanySite,Data_Analyst_1799,NCO_246119,SCL1178,AWS,Nursing,PowerBI,N,9,Y,336037.76,382007.69657833857,Full_time,Night,45,17,1331,0.1921,emb_v1
2024-03,Social,Sales_Associate_1800,NCO_289364,SCL5236,Sales,Excel,Nursing,N,2,N,172029.2,1021089.92,Apprenticeship,Day,17,71,2820,0.3138,emb_v2
2020-05,RecruiterFeed,Mechanic_1801,NCO_488294,SCL8521,QA,ML,Excel,Y,3,Y,190388.63,1857683.33,Full_time,Night,29,60,2895,0.6577,emb_v2
2023-02,JobPortal,Accountant_1802,NCO_272153,SCL8024,SAP,React,NodeJS,Y,1,N,580359.89,2265915.38,Full_time,Night,06,67,1168,0.5244,emb_v2
2024-11,JobPortal,Nurse_1803,NCO_435578,SCL6546,DevOps,DataEntry,Security,Y,10,N,274017.67,2102938.54,Part_time,Weekend,20,23,1514,0.6515,emb_v3
2023-10,JobPortal,Product_Manager_1804,NCO_477250,SCL4979,Java,Prompting,GCP,N,4,Y,293002.21,2098457.14,Apprenticeship,Day,69,43,3804,0.9936,emb_v1
2021-05,RecruiterFeed,Accountant_1805,NCO_451348,SCL1433,Security,NodeJS,ML,N,3,Hybrid,460228.99,732369.34,Part_time,Day,35,65,249,0.4915,emb_v2
2022-09,CompanySite,Customer_Support_1806,NCO_880114,SCL1727,ML,DataEntry,NodeJS,Y,10,N,347625.64,1639495.94,Part_time,Rotational,30,46,2976,0.6521,emb_v3
2024-03,JobPortal,Teacher_1807,NCO_509562,SCL3905,SQL,Accounting,ML,N,11,N,196124.71,499477.35,Internship,Night,45,42,3130,0.5152,emb_v2
2021-05,CompanySite,Teacher_1808,NCO_306987,SCL6545,Accounting,QA,Python,Y,4,Hybrid,276057.62,804311.79,Internship,Weekend,57,64,2978,0.9239,emb_v2
2021-08,GovExchange,Driver_1809,NCO_365744,SCL3730,Java,Kubernetes,Python,Y,3,N,347844.08,1634640.44,Internship,Rotational,70,90,2117,0.9331,emb_v3
2025-01,JobPortal,Research_Assistant_1810,NCO_389269,SCL6273,SQL,Nursing,SQL,Y,10,Hybrid,503473.66,1320657.01,Part_time,Night,23,20,2431,0.2707,emb_v3
2023-09,RecruiterFeed,Chef_1811,NCO_541758,SCL6386,ETL,Accounting,AWS,Y,10,N,227677.49,1150556.21,Contract,Day,23,13,1692,0.4,emb_v2
2019-05,CompanySite,Customer_Support_1812,NCO_337407,SCL2509,SAP,HR,QA,Y,6,Hybrid,542451.13,1197306.27,Contract,Flexible,96,43,3081,0.2827,emb_v1
2020-12,RecruiterFeed,Designer_1813,NCO_584721,SCL3667,UIUX,QA,Security,N,5,Y,547650.32,1805249.2,Internship,Weekend,63,18,821,0.8907,emb_v3
2023-07,RecruiterFeed,Sales_Associate_1814,NCO_770725,SCL8587,AWS,NodeJS,Accounting,Y,5,Hybrid,138806.96,1675002.92,Full_time,Flexible,25,41,2631,0.5175,emb_v2
2019-04,Social,Mechanic_1815,NCO_685246,SCL5709,Sales,React,React,N,0,Hybrid,286179.48,1682044.74,Internship,Flexible,81,40,1058,0.765,emb_v1
2022-08,GovExchange,Product_Manager_1816,NCO_580960,SCL1646,DataEntry,Excel,GCP,N,0,Y,191166.44,2191922.02,Internship,Flexible,90,4,4034,0.9189,emb_v1
2023-03,GovExchange,Nurse_1817,NCO_421122,SCL4773,QA,Python,Accounting,Y,3,Hybrid,489295.7,1714327.78,Internship,Night,83,56,1238,0.0521,emb_v2
2025-08,RecruiterFeed,Project_Manager_1818,NCO_321500,SCL5490,AWS,QA,QA,N,2,Y,321670.76,958285.06,Contract,Flexible,49,48,2401,0.205,emb_v2
2023-03,CompanySite,Teacher_1819,NCO_743475,SCL3560,Tableau,UIUX,React,N,9,Y,445630.8,642200.8595537138,Apprenticeship,Night,68,83,4046,0.8598,emb_v3
2025-12,CompanySite,Customer_Support_1820,NCO_554684,SCL6280,ETL,Kubernetes,Tableau,Y,10,N,517375.78,2156680.67,Contract,Day,40,44,3765,0.1755,emb_v2
2020-05,RecruiterFeed,Mechanic_1821,NCO_816577,SCL4697,Azure,CustomerSupport,ETL,Y,9,Y,233848.49,1465986.17,Internship,Rotational,78,33,2695,0.5938,emb_v2
2021-12,GovExchange,Product_Manager_1822,NCO_656065,SCL7725,Nursing,Security,React,N,7,Hybrid,510928.35,715728.4586929225,Contract,Day,79,30,601,0.5116,emb_v2
2021-12,GovExchange,Sales_Associate_1823,NCO_094087,SCL8356,DataEntry,Marketing,Kubernetes,N,9,Y,570363.53,1322886.82,Part_time,Day,50,74,2981,0.5749,emb_v2
2024-01,JobPortal,Chef_1824,NCO_691859,SCL3430,GCP,Python,React,Y,0,Y,390419.72,1154720.46,Part_time,Night,22,34,4536,0.3384,emb_v1
2023-08,JobPortal,Security_Guard_1825,NCO_884578,SCL7762,Nursing,Marketing,PowerBI,N,7,Y,155340.44,653699.59,Part_time,Night,34,18,4359,0.9601,emb_v1
2023-02,Social,Project_Manager_1826,NCO_836539,SCL7038,Java,AWS,React,Y,3,N,144995.82,1508430.23,Apprenticeship,Weekend,99,31,1833,0.5238,emb_v2
2021-08,Social,Sales_Associate_1827,NCO_087051,SCL9013,CustomerSupport,Sales,QA,N,1,Y,167907.76,2040267.94,Contract,Flexible,57,35,2329,0.3732,emb_v3
2022-07,CompanySite,Nurse_1828,NCO_660434,SCL1783,Excel,Excel,NodeJS,Y,9,Hybrid,192717.13,2213391.14,Internship,Day,99,88,3889,0.2852,emb_v3
2024-09,RecruiterFeed,Operations_Lead_1829,NCO_214102,SCL1700,Tableau,CustomerSupport,Java,N,6,N,557087.75,768416.6987154112,Contract,Weekend,15,70,4140,0.0421,emb_v2
2025-11,GovExchange,Electrician_1830,NCO_592150,SCL5096,ML,AWS,Security,Y,10,Y,172646.64,729706.7,Part_time,Day,74,31,3790,0.9995,emb_v2
2021-08,Social,Research_Assistant_1831,NCO_474325,SCL1089,Kubernetes,CustomerSupport,CustomerSupport,Y,2,N,312087.65,1131981.21,Full_time,Day,26,46,3457,0.2664,emb_v3
2022-09,Social,Teacher_1832,NCO_649407,SCL1216,Kubernetes,Azure,PowerBI,N,10,N,326696.99,419625.8024982457,Apprenticeship,Day,77,30,2414,0.4446,emb_v3
2019-02,Social,Research_Assistant_1833,NCO_470877,SCL5580,Azure,ETL,React,Y,0,Hybrid,292190.76,717277.97,Part_time,Weekend,73,69,1178,0.4941,emb_v2
2025-07,Social,Operations_Lead_1834,NCO_312811,SCL6080,AWS,ETL,React,Y,0,Hybrid,396299.21,847124.94,Part_time,Day,00,82,4157,0.6718,emb_v3
2025-01,GovExchange,Research_Assistant_1835,NCO_832642,SCL5433,Docker,QA,Tableau,Y,0,Hybrid,379972.12,2043967.79,Internship,Weekend,00,76,3450,0.5636,emb_v1
2020-09,CompanySite,Project_Manager_1836,NCO_710896,SCL4676,Tableau,Prompting,DataEntry,N,9,N,523549.82,940428.78,Apprenticeship,Rotational,11,49,3766,0.8943,emb_v1
2021-11,JobPortal,Clerk_1837,NCO_389153,SCL7851,UIUX,GCP,HR,N,11,Y,170790.77,902695.13,Internship,Night,66,62,2184,0.2743,emb_v3
2022-07,RecruiterFeed,Mechanic_1838,NCO_745702,SCL3917,Accounting,UIUX,NodeJS,N,11,Y,121136.39,1333106.78,Contract,Day,61,17,3517,0.31,emb_v3
2023-07,RecruiterFeed,Project_Manager_1839,NCO_400061,SCL6276,Sales,CustomerSupport,AWS,Y,5,N,564037.13,1638877.23,Contract,Weekend,21,77,2529,0.2106,emb_v3
