tech_adopt_survey_year,tech_adopt_community_digital_id,tech_adopt_households_with_internet_pct,tech_adopt_households_with_computer_pct,tech_adopt_smartphone_only_households_pct,tech_adopt_digital_literacy_score,tech_adopt_affordability_barrier_rate,tech_adopt_language_barrier_rate,tech_adopt_disability_access_barrier_rate,tech_adopt_public_wifi_access_points,tech_adopt_library_device_loan_count,tech_adopt_digital_navigator_program_flag,tech_adopt_training_sessions_completed,tech_adopt_telehealth_use_rate,tech_adopt_online_learning_use_rate,tech_adopt_remote_work_enablement_rate,tech_adopt_banking_online_adoption_rate,tech_adopt_cyber_safety_incident_rate,tech_adopt_privacy_concern_score,tech_adopt_equity_gap_index
2017,CDI0000001676,36.17,29.7,43.33,50.11,13.54,26.71,6.65,843,1047,1,8982,67.95,85.9,73.24,61.74,21.115,26.82,0.2111
2020,CDI0000001677,56.99,58.34,15.02,57.72,45.99,27.94,28.28,2289,18549,0,17131,68.63,69.9,60.77,69.23,9.248,34.13,0.4446
2018,CDI0000001678,35.68,25.05,44.25,88.36,52.69,4.66,10.65,4898,18529,0,2803,27.27,21.41,56.18,31.37,20.084,32.18,0.0744
2017,CDI0000001679,73.96,75.66,41.76,67.66,40.15,24.42,1.45,4035,5634,1,4978,29.52,35.89,35.67,40.84,0.914,59.09,0.5736
2010,CDI0000001680,63.16,46.93,11.27,34.91,55.93,0.65,29.08,3019,4830,0,22562,24.42,42.96,20.23,90.3,12.426,22.79,0.3995
2021,CDI0000001681,63.91,57.78,7.46,93.95,42.14,16.94,2.5,1742,3377,0,18892,9.73,61.28,46.37,17.61,21.886,9.81,0.2653
2015,CDI0000001682,58.07,45.5,53.3,19.88,25.21,10.84,23.39,4987,13567,0,19022,64.88,72.64,79.48,5.6,20.51,39.33,0.0473
2024,CDI0000001683,58.67,38.63,14.96,1.77,2.63,2.76,17.63,3754,17695,0,22158,19.08,20.79,33.68,73.52,19.464,66.11,0.7989
2019,CDI0000001684,85.94,53.34,50.3,8.14,33.35,31.59,21.35,4465,14655,0,22812,19.55,44.85,74.71,40.68,20.092,53.26,0.3279
2020,CDI0000001685,48.5,45.38,31.01,42.77,11.94,13.68,29.49,1622,12792,0,3054,73.96,43.35,54.9,26.06,4.197,53.41,0.1034
2018,CDI0000001686,55.76,42.35,6.19,56.46,35.12,14.12,31.34,143,7992,0,18250,18.7,49.93,29.2,10.82,1.188,99.67,0.6405
2012,CDI0000001687,81.01,71.3,44.09,18.0,35.99,2.23,18.0,3497,1272,1,14923,4.37,54.96,62.97,26.35,24.62,22.82,0.9427
2012,CDI0000001688,69.67,70.54,19.1,20.66,9.94,8.11,14.26,3018,6628,0,3097,6.12,40.97,5.39,13.76,1.796,90.27,0.4491
2016,CDI0000001689,85.05,63.16,43.6,61.81,54.24,5.52,27.77,2183,13639,0,1662,50.62,1.57,44.55,36.31,23.154,26.16,0.8353
2012,CDI0000001690,97.12,90.38,24.13,24.31,5.97,13.36,1.71,2456,23764,0,7146,48.28,1.27,31.1,63.52,22.325,86.19,0.1978
2019,CDI0000001691,98.34,93.72,18.18,51.04,38.07,4.75,15.65,4889,4054,0,24383,43.58,44.58,5.68,33.47,16.64,38.23,0.8826
2020,CDI0000001692,51.93,33.61,34.4,85.14,31.53,27.5,20.61,3904,17641,0,9338,14.47,44.57,15.55,17.54,16.131,90.29,0.9252
2018,CDI0000001693,93.48,69.55,14.47,43.76,11.96,14.66,21.68,1017,20616,0,19634,15.73,16.37,79.99,58.76,15.809,87.7,0.1802
2012,CDI0000001694,56.84,45.13,21.44,26.45,32.12,8.49,16.43,3352,17872,0,1205,83.13,55.42,9.97,92.32,21.351,36.05,0.6222
2015,CDI0000001695,48.74,43.74,0.88,83.51,44.56,21.35,16.98,2689,1644,0,22550,43.07,27.12,64.42,14.0,13.684,8.06,0.8926
2012,CDI0000001696,43.89,29.45,46.95,25.39,52.11,21.45,0.87,1391,21527,0,15048,67.65,10.11,12.84,12.57,23.398,85.17,0.517
2021,CDI0000001697,61.67,38.42,38.33,51.49,18.93,32.14,3.37,365,1743,0,5218,32.44,12.3,43.15,65.08,6.635,43.15,0.5504
2021,CDI0000001698,89.17,87.46,39.02,75.75,31.73,32.16,21.06,3958,6114,0,5848,69.06,67.18,1.77,60.97,9.007,62.46,0.2986
2013,CDI0000001699,48.53,41.21,10.74,18.31,52.11,4.26,26.92,624,5405,0,631,30.75,34.24,76.5,64.99,14.343,98.37,0.0106
2013,CDI0000001700,85.45,72.23,41.29,33.22,9.32,15.67,26.85,4176,1476,1,15108,2.35,79.26,26.79,10.67,16.824,37.15,0.3992
2014,CDI0000001701,62.34,54.45,2.55,8.93,33.09,15.85,17.92,4638,4672,0,8887,83.56,51.93,49.54,31.34,19.649,56.83,0.868
2019,CDI0000001702,89.53,93.36,50.29,35.47,59.47,24.33,30.72,2031,18566,1,789,19.28,88.58,13.03,60.1,0.394,93.23,0.4937
2011,CDI0000001703,35.37,22.96,38.16,91.31,15.56,14.45,13.17,3672,14237,0,1169,22.51,67.29,41.52,14.56,10.491,40.72,0.3572
2021,CDI0000001704,48.61,30.92,46.85,3.93,49.53,4.8,5.35,1838,1255,0,7651,63.56,28.3,17.92,9.92,4.553,70.12,0.9159
2011,CDI0000001705,85.92,86.34,18.87,83.76,47.43,0.05,1.4,49,2584,0,12181,33.77,37.14,19.84,39.54,0.421,60.35,0.5954
2018,CDI0000001706,76.79,80.38,51.54,86.76,31.14,17.01,7.95,3300,4530,1,5477,60.41,87.22,43.46,64.67,22.177,45.8,0.5476
2017,CDI0000001707,64.62,40.16,2.35,61.28,28.62,27.84,5.62,864,6220,0,24413,63.02,74.05,14.45,85.08,20.82,1.62,0.7604
2017,CDI0000001708,56.1,45.01,26.85,29.84,5.1,9.04,13.64,2205,203,1,10742,46.79,36.74,32.2,13.04,1.569,17.69,0.1098
2017,CDI0000001709,46.31,44.69,12.61,66.13,2.71,0.37,31.67,922,16718,1,21501,2.6,77.42,49.04,45.11,8.256,94.13,0.0273
2017,CDI0000001710,54.92,35.24,48.87,90.98,27.08,13.9,27.43,932,10456,0,6607,69.49,40.24,1.52,40.91,16.898,3.52,0.5185
2014,CDI0000001711,96.24,83.98,14.53,40.31,54.02,31.08,24.27,833,3294,0,2342,39.0,68.08,56.15,38.97,22.805,69.04,0.3282
2013,CDI0000001712,65.49,48.53,45.92,61.78,28.7,28.72,0.68,3560,4973,0,13949,7.89,21.81,45.93,85.58,15.981,10.69,0.7177
2023,CDI0000001713,62.64,62.89,19.71,65.81,5.47,8.96,6.54,1472,18992,0,13087,50.42,80.33,74.81,36.68,4.303,47.36,0.5842
2013,CDI0000001714,57.04,42.77,52.59,5.57,27.93,19.44,18.36,2638,10413,0,20419,71.21,85.37,59.66,91.91,3.72,19.07,0.6838
2020,CDI0000001715,89.27,59.28,37.31,58.68,29.47,8.82,9.99,1627,21602,1,16562,84.55,73.79,33.57,5.12,8.643,25.62,0.9184
2017,CDI0000001716,40.96,27.86,1.14,44.32,39.92,6.93,29.26,4414,8426,0,23273,9.97,7.24,9.57,62.3,7.067,75.22,0.3813
2014,CDI0000001717,45.78,38.83,45.39,65.19,4.3,24.39,14.37,4876,22458,1,7133,40.75,28.1,32.57,53.26,0.522,41.11,0.2008
2018,CDI0000001718,42.43,41.33,28.0,84.65,40.26,19.02,27.7,4593,4634,0,3296,68.78,72.63,5.19,47.92,12.595,55.64,0.569
2021,CDI0000001719,47.93,36.53,2.78,7.15,18.59,33.16,31.22,2482,19658,1,24192,26.78,51.43,40.24,50.35,12.4,42.15,0.7476
2017,CDI0000001720,57.43,45.67,25.67,56.2,14.88,10.79,25.64,254,4931,0,20879,23.44,3.05,36.76,25.67,15.453,28.23,0.2732
2012,CDI0000001721,63.13,43.01,23.59,84.22,57.88,32.86,11.66,4189,20527,0,5473,42.61,53.64,7.27,21.13,22.837,53.55,0.4252
2020,CDI0000001722,58.79,38.45,10.84,62.73,2.43,17.38,22.66,4344,7720,1,1528,53.63,73.47,16.78,63.87,20.761,58.08,0.6918
2011,CDI0000001723,80.82,49.47,25.31,26.96,11.17,7.44,10.5,575,16023,1,11298,42.04,27.3,75.68,68.23,0.8,97.1,0.7791
2012,CDI0000001724,61.16,61.5,3.2,18.28,0.97,7.6,7.75,817,5531,0,226,7.82,61.91,50.4,83.08,5.66,5.07,0.129
2016,CDI0000001725,83.12,78.59,50.98,34.72,11.97,22.25,20.87,3305,15560,1,3965,8.2,63.39,58.62,21.99,15.411,19.79,0.2162
2020,CDI0000001726,94.46,74.1,7.73,73.73,56.6,10.71,0.53,2393,177,0,7380,79.19,1.0,15.68,57.98,9.223,53.6,0.3304
2019,CDI0000001727,72.75,70.66,17.61,87.19,53.55,26.59,28.48,3595,15178,1,21760,2.39,33.58,36.85,54.15,15.936,37.27,0.6985
2013,CDI0000001728,97.93,77.23,1.76,59.85,6.3,14.29,33.19,393,14819,0,4107,37.45,54.89,22.94,52.8,7.331,55.53,0.7715
2018,CDI0000001729,91.64,70.2,51.01,30.42,41.29,15.77,21.44,1508,23192,1,24792,19.46,75.98,63.18,92.34,7.548,73.67,0.2754
2018,CDI0000001730,85.06,72.89,39.92,45.42,48.58,22.51,8.01,4929,8223,0,16799,4.17,30.44,39.64,62.59,15.337,92.67,0.5969
2020,CDI0000001731,67.9,58.55,42.15,40.27,44.11,25.0,15.57,3959,19016,0,22851,79.13,18.69,28.38,54.95,10.456,4.36,0.8559
2012,CDI0000001732,63.54,64.57,17.41,46.64,21.86,16.24,12.64,4947,1701,1,2595,48.01,14.65,52.59,60.75,9.532,4.91,0.7153
2013,CDI0000001733,51.04,48.67,28.52,6.98,11.26,3.25,1.41,2224,9458,1,11149,30.14,63.15,45.08,88.45,2.906,73.7,0.2714
2020,CDI0000001734,47.54,44.82,10.91,66.24,50.18,10.64,20.91,3321,4953,1,14824,61.99,37.63,75.28,41.92,14.808,17.41,0.119
2025,CDI0000001735,54.95,41.2,34.62,91.35,30.29,15.21,29.89,999,2464,1,23009,74.2,13.23,41.88,39.08,1.963,64.49,0.6248
2017,CDI0000001736,62.15,46.24,5.08,27.8,20.55,4.81,26.28,4778,22072,1,19223,46.36,43.74,5.75,37.51,14.662,57.69,0.0403
2021,CDI0000001737,48.15,34.02,12.16,38.71,7.8,29.72,30.0,3677,9540,1,12303,57.99,27.5,10.97,1.78,17.738,82.36,0.4586
2020,CDI0000001738,82.39,73.94,3.36,79.45,44.62,5.55,20.64,4433,21892,0,22470,17.73,8.07,66.43,4.66,17.818,45.53,0.0017
2024,CDI0000001739,99.17,100.0,31.92,71.26,34.82,29.8,2.79,3801,18117,0,3781,75.48,4.97,28.19,9.53,0.977,69.63,0.9851
2023,CDI0000001740,84.72,57.99,4.48,35.55,50.91,18.84,30.64,3649,7422,1,23996,33.89,85.93,20.93,79.53,3.416,44.81,0.3214
2011,CDI0000001741,58.86,44.7,21.32,71.19,19.82,2.97,30.32,1492,6368,0,14810,11.32,87.44,11.12,54.93,19.487,62.12,0.3098
2013,CDI0000001742,50.02,52.21,12.19,8.37,38.48,32.08,6.26,4975,14659,1,9915,61.25,36.53,64.81,71.15,4.417,29.32,0.8113
2016,CDI0000001743,83.09,54.68,54.64,18.95,52.24,27.44,7.07,3754,2336,0,802,48.64,62.03,63.53,50.02,11.58,97.53,0.9809
2019,CDI0000001744,63.72,39.07,24.07,49.84,57.3,4.12,29.18,2346,15948,1,19334,65.17,28.7,11.94,1.78,15.612,84.84,0.1184
2022,CDI0000001745,93.3,70.31,44.64,45.77,0.78,33.86,26.2,3353,12608,0,4931,70.27,56.66,29.25,72.61,5.591,45.91,0.01
2023,CDI0000001746,43.62,29.69,7.65,20.84,3.84,4.48,5.27,3721,8952,0,9592,70.93,39.03,6.63,38.57,14.459,92.94,0.215
2024,CDI0000001747,94.37,90.87,10.93,17.53,59.35,28.07,3.52,1917,21639,0,2412,66.08,45.87,15.27,75.99,12.334,66.96,0.2021
2024,CDI0000001748,46.23,37.93,52.1,34.47,42.29,9.24,18.15,4991,18119,1,23756,3.65,79.02,45.46,25.23,18.467,10.33,0.4844
2020,CDI0000001749,56.57,53.62,1.97,39.63,8.17,4.83,1.36,548,10484,0,746,43.46,22.9,41.36,79.1,17.865,8.44,0.0584
2011,CDI0000001750,75.5,56.14,45.09,39.32,56.49,14.79,30.09,2820,7775,0,19987,44.77,10.63,45.25,20.39,22.812,75.13,0.1113
2023,CDI0000001751,85.87,57.23,6.82,1.16,4.68,11.49,25.63,2408,10479,0,1476,23.13,27.34,78.09,77.03,11.234,11.29,0.2851
2013,CDI0000001752,95.61,77.21,3.14,51.81,25.79,10.64,31.69,1531,23719,0,22048,16.88,61.38,40.07,88.44,0.355,44.42,0.8869
2012,CDI0000001753,60.17,45.28,26.29,78.29,14.49,19.16,8.96,328,20355,0,19914,16.08,62.54,51.99,16.74,23.022,53.2,0.5384
2019,CDI0000001754,63.12,49.91,46.82,32.23,12.48,3.84,30.51,3342,13810,0,13164,64.69,38.29,9.13,57.89,20.855,81.05,0.1221
2020,CDI0000001755,49.35,51.33,46.55,20.26,53.24,27.17,29.57,4486,5293,0,718,18.05,31.98,43.36,69.84,21.395,26.58,0.1145
2019,CDI0000001756,43.02,36.37,43.41,23.03,9.64,21.92,15.9,3795,16417,0,17371,14.59,0.67,41.15,86.03,20.285,77.3,0.5239
2022,CDI0000001757,61.05,55.54,17.53,58.33,27.95,34.54,4.67,193,7941,0,6395,16.04,59.49,42.92,39.84,14.205,59.35,0.964
2025,CDI0000001758,91.22,57.55,12.4,76.39,18.6,29.65,30.05,506,3911,0,5814,12.74,72.93,51.12,77.79,21.723,17.02,0.4989
2013,CDI0000001759,49.54,51.27,17.41,13.98,18.35,4.01,12.51,4842,16666,1,3245,22.04,69.21,31.86,27.6,24.454,53.24,0.4008
2015,CDI0000001760,43.9,37.55,49.68,17.72,2.96,21.74,30.35,329,22624,0,13842,78.62,89.77,67.35,76.77,19.193,79.79,0.1973
2010,CDI0000001761,35.24,36.69,34.35,31.54,27.34,11.37,29.06,2597,23017,1,4650,82.69,53.39,48.66,42.31,4.482,77.34,0.3085
2010,CDI0000001762,79.37,49.19,50.5,70.89,34.14,24.97,32.45,2114,5254,1,10411,56.22,5.29,75.66,34.81,11.197,31.64,0.8519
2023,CDI0000001763,88.74,79.86,5.77,67.46,0.72,18.67,9.05,1838,22837,1,16740,30.7,54.72,7.24,93.81,18.53,6.27,0.2783
2015,CDI0000001764,55.45,44.54,9.06,62.92,11.28,8.2,13.61,4790,6881,0,21499,28.24,74.16,46.98,6.62,3.986,33.74,0.1296
2013,CDI0000001765,56.99,37.11,42.64,59.92,45.34,3.36,30.32,1457,10207,0,7121,9.2,2.1,41.0,77.65,3.36,84.86,0.343
2020,CDI0000001766,92.83,91.87,30.26,59.72,36.43,21.21,23.19,2288,9454,1,13814,43.37,7.34,55.5,58.03,11.473,8.26,0.7208
2025,CDI0000001767,66.62,69.59,25.53,67.38,14.81,28.14,2.5,3205,10241,0,22792,80.55,3.13,40.38,36.93,21.915,79.42,0.0111
2010,CDI0000001768,91.01,65.17,33.45,53.63,23.08,27.67,17.12,398,4050,0,23006,52.5,67.83,5.05,10.35,22.939,22.21,0.746
2022,CDI0000001769,55.2,33.77,15.34,98.98,18.66,22.87,17.73,2050,2698,0,10118,72.26,61.5,35.41,28.26,6.546,38.48,0.8374
2017,CDI0000001770,51.59,50.03,21.59,11.21,41.89,21.98,23.53,3790,18789,0,16944,70.61,2.13,49.36,45.56,7.869,94.66,0.6051
2015,CDI0000001771,54.48,36.26,17.82,39.66,47.23,10.16,17.34,4966,24111,1,24622,6.26,47.37,56.38,39.05,0.444,91.93,0.6098
2016,CDI0000001772,74.0,75.73,49.8,8.89,53.49,11.97,24.08,84,13356,1,16513,50.43,78.2,61.26,14.45,12.181,10.22,0.8033
2013,CDI0000001773,98.73,71.9,9.75,8.56,8.3,1.29,30.68,3759,18075,0,18648,23.87,13.3,8.94,85.14,22.243,32.41,0.0889
2012,CDI0000001774,73.62,60.53,50.92,19.53,32.17,15.15,30.02,3373,21940,0,6173,51.85,26.58,0.09,78.72,20.185,29.11,0.6189
2022,CDI0000001775,45.1,42.39,46.04,72.6,51.28,16.54,15.18,2232,19265,1,5555,16.93,34.77,39.49,13.66,24.627,47.28,0.9047
2020,CDI0000001776,85.86,87.76,15.17,26.02,55.7,18.01,33.7,3206,24803,0,21676,34.53,60.51,25.4,79.54,14.662,27.06,0.5448
2024,CDI0000001777,63.44,51.87,23.91,71.36,54.34,25.94,16.47,1895,15163,0,13588,5.95,25.64,62.2,0.56,8.047,21.54,0.7322
2016,CDI0000001778,76.75,66.16,54.79,55.22,56.44,23.18,24.05,1780,7249,0,530,18.24,52.17,37.18,55.2,16.721,18.73,0.4867
2022,CDI0000001779,38.17,33.66,23.92,0.33,52.91,20.46,29.69,1700,9151,0,1553,4.78,13.25,78.45,54.54,22.903,64.18,0.3989
2025,CDI0000001780,44.69,27.34,13.0,84.13,56.65,13.41,26.08,1430,613,0,23119,21.15,46.09,50.09,24.04,19.939,80.49,0.3576
2012,CDI0000001781,56.46,53.82,16.44,64.0,26.32,23.52,27.71,3462,10559,0,15356,38.58,11.16,5.38,71.69,16.74,26.06,0.1138
2025,CDI0000001782,95.28,76.89,31.84,7.64,22.66,14.73,27.39,2844,19774,0,24774,29.58,51.66,30.42,27.57,0.83,62.47,0.2254
2020,CDI0000001783,68.44,71.5,41.74,9.68,34.71,10.08,0.96,2707,18225,1,5853,44.24,57.26,19.32,24.29,23.715,92.77,0.5295
2011,CDI0000001784,59.0,36.98,28.18,9.63,50.28,24.21,2.98,3759,10418,0,22676,5.58,34.77,13.84,0.81,24.418,32.06,0.4957
2023,CDI0000001785,69.54,54.52,11.43,35.06,5.75,13.98,4.56,4588,10695,0,14791,73.93,64.29,58.31,32.12,11.19,91.71,0.2613
2016,CDI0000001786,41.75,25.72,9.32,78.51,33.0,2.41,4.7,3437,13669,0,11506,1.17,72.76,29.49,11.86,10.096,83.6,0.6212
2025,CDI0000001787,44.66,41.73,2.21,60.07,8.66,34.73,5.34,4410,13912,1,19080,16.53,66.94,3.79,82.25,23.478,48.51,0.2002
2013,CDI0000001788,50.98,44.03,33.91,54.84,5.29,24.25,27.4,3047,19902,0,15907,32.34,43.09,7.56,25.62,14.532,72.41,0.7238
2019,CDI0000001789,79.23,64.21,37.91,74.68,40.38,25.09,14.59,3204,6323,0,20588,37.33,1.25,30.38,7.16,13.541,25.51,0.84
2012,CDI0000001790,79.53,56.16,43.43,10.8,22.81,14.27,10.09,1740,3318,0,289,23.18,20.71,58.44,92.81,8.805,7.44,0.7114
2022,CDI0000001791,56.95,54.89,13.29,77.35,24.2,4.63,1.45,3915,11004,0,10484,30.78,63.6,50.74,58.87,4.565,31.36,0.6261
2017,CDI0000001792,77.82,67.99,51.51,78.7,1.98,33.5,12.89,1049,18157,1,19673,68.98,13.3,22.55,86.71,9.354,37.31,0.202
2016,CDI0000001793,84.29,76.91,17.27,66.27,6.21,10.45,15.62,801,20740,0,5518,81.88,28.58,1.78,3.04,13.677,85.52,0.1872
2021,CDI0000001794,51.99,39.88,14.03,27.55,43.39,33.94,16.99,3369,7773,1,12040,44.14,64.52,2.38,49.11,7.128,33.47,0.0041
2017,CDI0000001795,38.8,30.24,33.78,60.98,0.84,18.08,22.87,502,10017,0,3397,12.41,21.59,44.81,45.26,15.243,8.71,0.0521
2025,CDI0000001796,60.63,44.97,7.58,72.45,41.24,16.81,2.04,3662,859,0,16535,83.3,19.25,13.92,0.12,14.161,29.8,0.8259
2023,CDI0000001797,45.03,33.78,21.05,39.98,22.78,4.75,14.05,2446,23428,1,4267,29.44,40.06,21.76,87.36,0.434,50.82,0.0092
2014,CDI0000001798,48.07,43.03,0.77,40.43,29.15,28.88,3.95,4101,803,0,22648,29.47,10.85,11.07,69.59,11.062,48.83,0.6579
2018,CDI0000001799,43.13,37.23,39.13,47.57,41.94,30.19,34.88,508,18799,1,9708,42.37,57.1,40.88,75.85,14.824,7.85,0.9314
2020,CDI0000001800,57.67,46.58,22.21,72.25,58.56,11.55,7.45,1700,15410,0,7815,32.97,78.14,9.67,50.9,6.948,76.04,0.2616
2021,CDI0000001801,93.61,81.07,37.55,31.56,56.65,2.65,3.15,591,39,0,24585,21.02,62.16,20.43,82.91,14.055,50.75,0.7283
2015,CDI0000001802,83.59,60.94,47.55,93.17,21.08,19.6,21.38,2453,6729,0,15170,40.27,60.74,47.06,0.23,7.422,48.46,0.493
2012,CDI0000001803,42.02,26.02,24.68,79.94,11.9,19.35,10.38,4925,1202,1,22463,78.35,29.24,28.95,86.04,8.975,70.45,0.8638
2025,CDI0000001804,96.33,62.56,4.45,13.42,27.99,12.63,9.37,612,21631,0,11255,11.79,43.76,37.82,67.42,1.501,89.9,0.7264
2013,CDI0000001805,38.04,37.41,9.43,28.44,18.72,9.31,29.1,935,13743,1,888,4.77,89.35,33.96,61.41,13.434,48.57,0.217
2011,CDI0000001806,78.71,82.47,48.89,61.37,6.26,22.7,20.53,2278,5612,0,9539,30.81,13.89,73.15,35.87,5.988,71.12,0.3469
2013,CDI0000001807,94.61,61.16,1.85,9.4,34.01,1.56,20.21,132,8622,0,20274,9.39,38.8,1.98,18.27,16.085,35.12,0.4539
2022,CDI0000001808,69.88,51.84,3.66,27.57,26.29,8.69,24.95,23,632,0,2521,77.59,14.05,49.47,46.14,15.051,86.22,0.5685
2016,CDI0000001809,93.53,59.92,22.68,1.86,43.69,26.79,7.39,3843,18239,0,12773,39.7,43.59,39.12,64.98,6.579,1.34,0.2212
2012,CDI0000001810,66.03,56.39,31.17,15.69,51.38,30.61,3.37,4613,15936,1,17149,73.47,26.89,4.12,18.63,0.622,38.83,0.9362
2021,CDI0000001811,71.63,44.56,43.18,69.4,25.52,27.33,11.61,1718,10468,0,22257,14.55,40.6,11.99,50.16,24.458,61.58,0.6879
2024,CDI0000001812,69.59,52.53,4.63,69.39,51.85,13.64,3.07,2682,723,1,14897,38.27,43.83,63.92,5.1,0.843,53.91,0.8082
2013,CDI0000001813,50.59,32.31,1.44,83.97,17.49,34.99,2.86,2829,24256,0,20907,79.11,62.51,49.98,84.63,18.877,89.71,0.9305
2011,CDI0000001814,36.11,27.74,3.32,33.98,31.33,12.04,33.45,457,13681,0,23946,0.03,57.1,17.02,3.23,7.971,25.38,0.7334
2016,CDI0000001815,44.85,35.81,5.59,19.06,29.47,8.57,31.33,516,439,0,11771,53.63,74.71,22.42,52.82,19.283,89.39,0.1399
2016,CDI0000001816,99.71,75.77,40.46,86.92,30.57,7.7,25.8,2924,20258,1,3142,21.49,22.3,79.08,60.86,0.464,27.37,0.3674
2020,CDI0000001817,73.98,69.58,37.65,11.42,13.25,2.56,30.62,2339,16798,1,7274,9.57,57.51,19.75,62.42,18.54,71.52,0.5575
2023,CDI0000001818,72.32,69.86,21.19,32.06,0.63,30.05,26.48,3101,14810,1,22285,49.0,59.0,57.29,18.66,22.814,69.32,0.9697
2024,CDI0000001819,61.98,46.16,50.35,88.09,50.11,6.18,5.29,2438,2676,1,23478,79.78,66.26,49.63,9.66,0.123,9.8,0.3399
2017,CDI0000001820,62.24,42.97,41.63,8.1,56.45,9.47,28.52,1541,6003,1,18150,53.54,78.27,43.43,56.87,20.474,19.39,0.8873
2024,CDI0000001821,45.74,39.45,31.55,28.38,27.16,12.21,33.92,3000,24626,0,19096,39.82,84.56,72.12,67.82,19.831,28.1,0.8986
2012,CDI0000001822,99.39,69.66,44.38,53.08,46.41,8.56,12.62,1354,14950,1,12265,35.19,5.73,49.12,77.69,5.164,42.53,0.2614
2015,CDI0000001823,60.71,47.76,22.61,97.12,55.17,32.31,7.32,4177,12039,0,12892,41.0,77.29,14.69,37.32,3.123,10.73,0.4943
2012,CDI0000001824,63.8,50.72,29.4,88.84,16.53,8.52,34.03,650,5181,0,23495,30.97,82.32,64.67,61.07,24.236,93.81,0.4748
2022,CDI0000001825,97.49,94.1,19.25,66.84,16.34,8.46,20.28,1369,17336,0,22300,50.82,38.39,75.65,35.78,13.617,17.17,0.6087
2018,CDI0000001826,95.07,71.97,12.21,67.72,37.03,4.71,15.82,4064,7791,1,123,4.02,20.73,1.67,78.94,8.463,36.48,0.5521
2015,CDI0000001827,81.84,72.16,33.01,85.31,42.94,0.82,13.91,3610,16158,0,8335,31.89,30.63,16.67,69.28,11.173,13.67,0.4667
2017,CDI0000001828,76.32,78.93,1.63,60.88,44.79,1.98,19.16,203,4824,0,12717,13.71,45.21,18.68,88.77,4.997,61.75,0.8925
2015,CDI0000001829,55.57,58.19,23.55,13.07,7.91,4.77,2.8,4898,6109,1,10795,60.82,24.06,25.06,20.0,22.757,73.98,0.0143
2020,CDI0000001830,96.43,100.0,18.65,17.05,52.67,4.44,31.24,3374,16462,1,22347,27.0,15.96,41.91,85.44,15.104,58.69,0.201
2014,CDI0000001831,97.06,69.35,23.68,77.07,15.89,7.41,18.75,4285,15278,1,10379,12.18,25.22,9.47,9.36,2.925,94.84,0.5596
2015,CDI0000001832,74.77,52.95,32.29,38.55,35.69,9.08,3.58,862,18044,1,3321,54.13,5.09,67.1,3.13,9.597,35.47,0.8728
2010,CDI0000001833,87.18,91.44,34.36,75.22,2.11,11.78,20.52,635,19007,1,13701,50.85,11.37,46.86,66.39,16.571,73.27,0.4185
2024,CDI0000001834,73.91,60.34,45.79,43.37,4.32,24.63,1.49,1496,2621,1,212,38.79,22.86,32.26,89.69,17.812,48.53,0.382
2018,CDI0000001835,47.7,29.52,29.64,95.96,5.32,8.27,21.0,1411,20065,1,20052,37.76,18.84,20.43,82.15,17.228,23.92,0.2797
2017,CDI0000001836,80.6,51.15,9.79,38.52,30.75,0.96,9.37,4799,1679,1,13376,12.26,51.53,17.33,54.18,0.097,80.17,0.3835
2020,CDI0000001837,69.36,64.26,40.6,31.52,48.0,16.15,21.71,2867,21071,0,14985,17.32,11.36,41.75,67.54,5.713,38.72,0.9426
2019,CDI0000001838,50.62,40.44,5.29,55.91,7.92,29.15,32.29,2585,16825,1,10455,7.33,33.09,2.08,29.91,22.635,22.05,0.3819
2022,CDI0000001839,87.17,85.52,21.32,31.9,6.98,25.1,0.22,2778,22894,1,2574,37.4,39.4,28.2,13.51,4.922,57.08,0.2215
2013,CDI0000001840,73.22,59.84,25.75,60.62,43.73,22.43,14.43,3090,7055,0,2936,22.99,27.93,63.97,2.23,14.13,26.28,0.8186
2020,CDI0000001841,86.24,84.94,32.34,42.63,55.41,27.94,7.12,3966,18416,0,15912,26.52,10.05,30.74,76.25,1.406,3.11,0.599
2025,CDI0000001842,46.46,35.4,43.23,38.46,3.76,15.99,7.86,393,8026,0,15434,61.61,11.22,45.3,73.59,4.859,13.1,0.5015
2022,CDI0000001843,92.75,67.57,7.26,19.99,7.34,18.3,34.0,1998,13991,0,6677,10.32,4.5,60.3,13.25,1.89,45.81,0.3688
2018,CDI0000001844,47.3,43.33,16.89,61.16,42.69,33.09,28.28,297,11922,0,6323,39.97,58.13,66.66,85.41,24.663,94.61,0.0274
2010,CDI0000001845,66.49,43.27,2.98,65.43,1.4,1.94,5.32,2237,20615,1,18950,46.26,41.92,5.88,47.58,13.629,40.97,0.5565
2014,CDI0000001846,78.9,72.14,51.63,43.56,58.29,18.97,4.28,3941,2533,0,10280,17.47,27.58,27.01,60.09,6.409,61.07,0.7707
2024,CDI0000001847,65.64,59.02,53.77,40.01,4.62,15.21,34.54,4227,409,0,18984,5.6,17.94,63.44,87.08,23.722,47.71,0.4984
2023,CDI0000001848,75.88,70.59,47.92,61.82,4.23,29.24,17.44,3974,4104,1,2936,4.98,83.34,13.58,79.18,4.236,16.67,0.7296
