labor_unemp_claims_week_ending,labor_unemp_local_area_unemployment_code,labor_unemp_labor_force_level,labor_unemp_employed_level,labor_unemp_unemployed_level,labor_unemp_unemployment_rate_pct,labor_unemp_insured_unemployment_rate_pct,labor_unemp_initial_claims_count,labor_unemp_continued_claims_count,labor_unemp_benefit_exhaustions_count,labor_unemp_new_hires_rate_pct,labor_unemp_job_openings_rate_pct,labor_unemp_quit_rate_pct,labor_unemp_layoff_rate_pct,labor_unemp_workshare_participants,labor_unemp_seasonal_adjustment_method,labor_unemp_pandemic_program_flag,labor_unemp_revisions_cycle_id,labor_unemp_data_source_agency,labor_unemp_publication_date
2018-08-12,LAUIN101705,1881439,1847385,34054,1.81,3.62,72086,87280,35043,3.42,9.74,1.97,3.4,9771,MOVING_AVG,N,RC2021_02,EPFO,2021-10-06
2024-01-28,LAUIN101706,75226,67305,7921,10.53,2.09,104870,29359,33090,3.1,4.94,0.56,0.24,17375,NONE,Y,RC2022_03,LabourBureau,2022-02-24
2023-09-03,LAUIN101707,4894015,4817669,76346,1.56,6.26,15727,205674,23107,5.66,9.8,0.04,3.82,17515,MOVING_AVG,N,RC2023_04,LabourBureau,2022-08-10
2022-02-20,LAUIN101708,1193737,989131,204606,17.14,1.61,79679,188191,1256,2.72,6.16,1.11,2.73,18060,X13,N,RC2024_05,EPFO,2019-01-14
2023-05-21,LAUIN101709,5366012,5045662,320350,5.97,5.34,66179,118660,48138,3.51,4.4,3.22,3.67,2717,NONE,N,RC2025_06,State_Lab_Department,2021-08-10
2021-05-09,LAUIN101710,3085832,2949747,136085,4.41,0.46,9920,244829,42739,4.01,8.89,1.66,0.39,2974,X13,Y,RC2020_07,LabourBureau,2022-03-11
2024-09-15,LAUIN101711,4680419,3855730,824689,17.62,7.81,107332,14347,26490,2.68,7.21,4.93,4.57,2331,NONE,Y,RC2021_08,CMIE,2021-06-15
2021-01-17,LAUIN101712,1428670,1196940,231730,16.22,9.56,75416,76455,27755,2.49,4.92,1.26,1.89,16209,TRAMO_SEATS,N,RC2022_09,State_Lab_Department,2019-06-27
2021-04-11,LAUIN101713,4163321,3576710,586611,14.09,1.08,46710,62699,22736,7.47,9.51,5.56,6.98,5424,MOVING_AVG,N,RC2023_10,State_Lab_Department,2019-09-05
2022-10-23,LAUIN101714,4738435,4163189,575246,12.14,0.97,80346,174422,36412,2.74,5.15,5.06,2.97,19084,TRAMO_SEATS,Y,RC2024_11,MOSPI,2025-12-21
2018-06-03,LAUIN101715,876309,814793,61516,7.02,8.04,80626,344868,1434,5.84,4.57,3.61,4.66,19675,NONE,Y,RC2025_12,CMIE,2022-08-20
2022-08-07,LAUIN101716,4108610,3337014,771596,18.78,3.28,106209,105709,49887,1.64,5.65,4.21,0.48,14565,TRAMO_SEATS,N,RC2020_01,ESIC,2022-11-20
2024-11-10,LAUIN101717,1680641,1582324,98317,5.85,3.35,12887,341176,20189,7.42,6.14,1.95,1.57,17422,X13,Y,RC2021_02,CMIE,2022-08-18
2021-05-16,LAUIN101718,5493186,4550556,942630,17.16,0.64,59690,99968,32342,5.51,5.03,4.04,4.34,9959,MOVING_AVG,N,RC2022_03,State_Lab_Department,2022-05-10
2020-03-22,LAUIN101719,4176293,4071469,104824,2.51,9.23,17569,9730,28298,5.7,2.57,3.03,5.12,12634,NONE,N,RC2023_04,EPFO,2019-02-01
2018-05-27,LAUIN101720,3825213,3220065,605148,15.82,7.58,19800,100979,9240,6.67,9.34,5.77,5.97,14016,MOVING_AVG,Y,RC2024_05,CMIE,2023-12-12
2022-07-17,LAUIN101721,2381644,1987721,393923,16.54,1.39,109958,183995,32487,7.92,4.38,1.25,1.65,6135,X13,N,RC2025_06,EPFO,2019-10-25
2020-09-06,LAUIN101722,5362651,4493366,869285,16.21,0.08,112056,270066,33678,7.18,1.69,5.18,0.53,13913,NONE,Y,RC2020_07,MOSPI,2025-08-22
2019-01-20,LAUIN101723,1439490,1232780,206710,14.36,8.73,99252,36567,18588,4.37,7.8,1.27,4.32,18244,X13,Y,RC2021_08,MOSPI,2021-10-12
2018-07-15,LAUIN101724,992369,799651,192718,19.42,0.7,64030,143832,10334,6.12,0.8,2.74,4.98,7436,NONE,N,RC2022_09,MOSPI,2022-04-15
2021-02-14,LAUIN101725,1732701,1441781,290920,16.79,5.53,68631,66620,1981,6.76,1.42,1.91,6.1,16427,TRAMO_SEATS,N,RC2023_10,MOSPI,2019-10-07
2022-05-08,LAUIN101726,5830411,5163996,666415,11.43,1.74,115727,132367,40543,7.96,4.17,3.01,3.51,18812,TRAMO_SEATS,N,RC2024_11,LabourBureau,2020-09-15
2024-07-07,LAUIN101727,3576477,2928420,648057,18.12,7.47,22307,51354,35530,4.88,4.44,5.59,4.74,16153,X13,Y,RC2025_12,CMIE,2019-11-03
2023-01-15,LAUIN101728,1400861,1267079,133782,9.55,8.56,116645,79019,985,0.59,7.76,3.53,5.54,12533,MOVING_AVG,Y,RC2020_01,MOSPI,2022-01-27
2021-10-24,LAUIN101729,5636932,4623976,1012956,17.97,0.39,38999,12309,23465,2.89,1.11,0.43,3.93,19758,MOVING_AVG,Y,RC2021_02,LabourBureau,2022-11-18
2023-03-12,LAUIN101730,502664,489093,13571,2.7,2.58,69730,228093,47205,3.55,8.68,2.01,2.33,10496,TRAMO_SEATS,N,RC2022_03,LabourBureau,2025-08-08
2018-08-12,LAUIN101731,1936304,1905324,30980,1.6,3.76,21540,62307,46976,1.78,0.79,5.9,2.85,16285,X13,N,RC2023_04,ESIC,2021-05-03
2020-05-17,LAUIN101732,1048743,914924,133819,12.76,4.64,15607,304979,35445,7.92,3.6,4.62,1.85,1917,MOVING_AVG,Y,RC2024_05,ESIC,2019-07-17
2024-10-27,LAUIN101733,4782644,4272336,510308,10.67,8.39,35437,49269,11918,1.19,8.2,5.03,5.29,9366,MOVING_AVG,Y,RC2025_06,EPFO,2019-08-16
2023-10-22,LAUIN101734,1266691,1154843,111848,8.83,0.52,10876,137340,22483,4.32,5.69,4.43,0.58,2136,NONE,Y,RC2020_07,ESIC,2022-11-07
2021-09-26,LAUIN101735,2818862,2677356,141506,5.02,4.69,26020,229809,25224,3.61,1.01,0.53,1.91,10902,X13,Y,RC2021_08,ESIC,2024-04-19
2020-11-29,LAUIN101736,5558890,4862362,696528,12.53,6.95,25057,68531,15306,3.03,3.49,4.31,4.72,3133,X13,Y,RC2022_09,State_Lab_Department,2023-07-18
2018-07-22,LAUIN101737,2028968,1950650,78318,3.86,7.7,117223,250570,38922,3.68,1.75,2.79,2.48,10716,NONE,N,RC2023_10,EPFO,2023-08-09
2022-03-27,LAUIN101738,1404084,1144189,259895,18.51,8.59,33860,40108,5530,4.66,4.32,5.87,6.02,13506,X13,Y,RC2024_11,ESIC,2021-10-24
2023-12-10,LAUIN101739,831448,812907,18541,2.23,1.83,65642,96434,1870,0.52,1.69,6.0,2.4,97,TRAMO_SEATS,Y,RC2025_12,MOSPI,2020-03-21
2019-01-27,LAUIN101740,4551925,4242395,309530,6.8,9.3,104073,287034,34624,4.97,6.3,2.19,2.13,4854,NONE,Y,RC2020_01,ESIC,2023-11-05
2024-10-13,LAUIN101741,1665112,1342913,322199,19.35,7.24,95938,303790,40702,2.35,8.01,1.47,0.3,3197,MOVING_AVG,Y,RC2021_02,MOSPI,2022-03-13
2021-12-19,LAUIN101742,2180936,1823917,357019,16.37,6.15,34339,67915,7581,4.18,9.28,4.86,4.95,11574,X13,N,RC2022_03,LabourBureau,2020-01-17
2018-01-21,LAUIN101743,2646527,2170947,475580,17.97,7.79,2938,13471,3731,4.58,3.65,1.28,6.47,2441,MOVING_AVG,N,RC2023_04,State_Lab_Department,2024-02-11
2018-04-22,LAUIN101744,3822937,3621469,201468,5.27,3.14,44594,79218,28406,6.41,9.45,5.48,2.43,5945,MOVING_AVG,Y,RC2024_05,MOSPI,2024-11-01
2018-12-23,LAUIN101745,5747365,5122627,624738,10.87,8.53,73438,298572,40549,6.91,2.2,4.65,0.21,8502,TRAMO_SEATS,N,RC2025_06,LabourBureau,2019-05-27
2024-01-28,LAUIN101746,281659,237270,44389,15.76,2.5,111528,110638,20359,0.59,5.97,2.43,1.66,18401,X13,N,RC2020_07,MOSPI,2024-01-18
2019-06-16,LAUIN101747,3433328,3186129,247199,7.2,4.16,1739,11279,12536,2.54,3.0,1.61,6.19,19068,NONE,Y,RC2021_08,EPFO,2019-02-21
2024-02-04,LAUIN101748,696338,669878,26460,3.8,7.0,118844,90579,8075,3.17,3.04,4.32,1.38,3231,MOVING_AVG,Y,RC2022_09,ESIC,2022-09-03
2022-02-13,LAUIN101749,2234574,2160387,74187,3.32,2.42,63360,93330,2405,6.75,0.55,0.25,3.58,13793,NONE,N,RC2023_10,LabourBureau,2024-01-29
2019-12-01,LAUIN101750,3444845,3260891,183954,5.34,1.12,89378,197904,49089,6.78,9.18,1.63,2.0,1905,NONE,N,RC2024_11,MOSPI,2025-03-02
2023-01-15,LAUIN101751,1067228,1002981,64247,6.02,9.34,47458,341838,49139,0.78,5.02,0.38,5.75,8158,TRAMO_SEATS,Y,RC2025_12,CMIE,2021-07-21
2018-11-18,LAUIN101752,5944788,5067932,876856,14.75,2.28,27991,165834,27080,1.97,6.37,4.39,1.47,16851,NONE,Y,RC2020_01,State_Lab_Department,2019-02-15
2018-04-01,LAUIN101753,2004641,1993015,11626,0.58,2.91,106091,91683,24915,5.86,4.64,1.25,1.86,4653,TRAMO_SEATS,Y,RC2021_02,LabourBureau,2020-01-24
2022-05-29,LAUIN101754,4434353,3933715,500638,11.29,2.03,72810,280887,32037,7.6,3.47,1.99,4.1,158,TRAMO_SEATS,N,RC2022_03,ESIC,2022-08-04
2024-09-29,LAUIN101755,2437035,2413153,23882,0.98,1.27,62317,149371,11791,1.73,1.51,5.3,0.87,4833,TRAMO_SEATS,Y,RC2023_04,LabourBureau,2019-09-28
2023-12-03,LAUIN101756,3060618,2820972,239646,7.83,3.46,19642,223622,42170,5.13,9.4,0.43,4.97,12273,TRAMO_SEATS,Y,RC2024_05,LabourBureau,2020-04-20
2018-04-08,LAUIN101757,3853747,3099955,753792,19.56,2.59,1650,302718,13172,7.54,7.24,2.72,4.16,7419,TRAMO_SEATS,Y,RC2025_06,MOSPI,2021-04-18
2022-06-26,LAUIN101758,842649,819814,22835,2.71,4.72,6336,317300,8662,2.82,6.53,5.78,1.5,11691,MOVING_AVG,N,RC2020_07,ESIC,2020-11-10
2020-10-18,LAUIN101759,2627641,2340966,286675,10.91,3.78,113047,126576,29032,6.27,0.99,4.82,3.8,15882,NONE,Y,RC2021_08,State_Lab_Department,2024-09-09
2022-05-01,LAUIN101760,4417761,3698550,719211,16.28,4.67,105751,336210,8155,4.64,8.42,2.27,1.52,2385,X13,Y,RC2022_09,State_Lab_Department,2025-08-01
2021-08-22,LAUIN101761,869410,819593,49817,5.73,8.0,12750,333659,27218,0.3,2.82,1.73,1.54,15118,TRAMO_SEATS,N,RC2023_10,ESIC,2023-07-11
2021-07-11,LAUIN101762,2825164,2336976,488188,17.28,8.44,7119,281247,31021,6.53,5.77,4.92,1.13,12794,TRAMO_SEATS,N,RC2024_11,LabourBureau,2019-07-28
2023-12-31,LAUIN101763,870275,833202,37073,4.26,5.25,2669,222634,22342,7.21,4.76,5.37,4.33,7821,MOVING_AVG,Y,RC2025_12,MOSPI,2023-05-31
2019-09-01,LAUIN101764,3900932,3856072,44860,1.15,4.9,35419,303495,42749,7.06,9.3,0.7,6.89,5763,NONE,Y,RC2020_01,LabourBureau,2020-04-14
2024-07-14,LAUIN101765,2730437,2259710,470727,17.24,1.35,48315,23495,44749,5.59,3.83,5.09,5.05,13214,X13,N,RC2021_02,EPFO,2022-08-03
2023-12-24,LAUIN101766,3454999,3152687,302312,8.75,9.04,109653,67183,33195,4.82,4.81,2.83,6.31,10934,X13,N,RC2022_03,EPFO,2019-07-17
2018-07-22,LAUIN101767,4031062,3353441,677621,16.81,1.13,99781,288994,18390,2.37,0.94,1.2,3.94,9336,NONE,N,RC2023_04,ESIC,2025-11-21
2020-01-05,LAUIN101768,3262000,3241124,20876,0.64,5.51,56000,238130,45204,0.64,5.1,0.49,6.13,133,NONE,Y,RC2024_05,CMIE,2023-07-25
2024-08-04,LAUIN101769,3497837,3257186,240651,6.88,5.56,71206,28432,13633,7.55,2.53,3.09,0.49,14159,TRAMO_SEATS,Y,RC2025_06,CMIE,2023-08-03
2024-04-28,LAUIN101770,2858341,2426160,432181,15.12,1.26,64674,39861,15173,6.85,8.56,0.36,2.85,12909,X13,N,RC2020_07,CMIE,2021-04-20
2023-08-27,LAUIN101771,4812045,4127291,684754,14.23,5.85,5311,8781,16418,6.46,0.31,2.43,2.27,1556,MOVING_AVG,Y,RC2021_08,EPFO,2021-09-20
2022-10-16,LAUIN101772,3867589,3647910,219679,5.68,8.05,51737,158019,44624,2.55,1.66,4.33,1.16,10742,TRAMO_SEATS,N,RC2022_09,ESIC,2023-12-11
2023-10-15,LAUIN101773,3043600,2926422,117178,3.85,7.47,2095,58783,1497,7.61,6.32,5.0,5.7,14501,X13,Y,RC2023_10,EPFO,2025-06-08
2019-04-07,LAUIN101774,3450997,2910226,540771,15.67,9.86,106355,131018,24325,0.08,8.9,0.99,4.98,17971,NONE,N,RC2024_11,EPFO,2023-06-23
2018-09-16,LAUIN101775,4237269,3756339,480930,11.35,1.56,86427,188208,36775,1.22,1.13,0.08,0.34,2427,TRAMO_SEATS,Y,RC2025_12,State_Lab_Department,2019-04-17
2019-09-08,LAUIN101776,2656796,2193186,463610,17.45,4.29,63337,105916,4566,7.98,9.78,0.29,4.28,4740,NONE,Y,RC2020_01,MOSPI,2022-07-01
2022-10-23,LAUIN101777,287215,261452,25763,8.97,3.7,95386,188759,9831,6.38,8.68,4.72,4.2,8078,NONE,Y,RC2021_02,CMIE,2019-07-05
2022-08-28,LAUIN101778,101109,94224,6885,6.81,6.57,63471,26532,20704,4.5,3.8,3.89,4.56,5901,X13,Y,RC2022_03,LabourBureau,2023-08-16
2023-01-01,LAUIN101779,91195,76404,14791,16.22,0.93,117335,304424,27062,0.88,6.1,4.74,5.62,9387,X13,N,RC2023_04,EPFO,2021-12-09
2021-08-15,LAUIN101780,5957008,5745535,211473,3.55,3.56,54392,262700,21594,0.93,7.47,2.59,3.59,7469,MOVING_AVG,Y,RC2024_05,LabourBureau,2023-02-16
2018-08-26,LAUIN101781,2570419,2203621,366798,14.27,1.45,112614,304257,39293,1.99,6.72,5.11,1.67,11486,MOVING_AVG,Y,RC2025_06,ESIC,2020-06-25
2023-07-02,LAUIN101782,2200027,1824263,375764,17.08,8.99,83382,282481,20,0.78,9.43,1.03,3.21,18629,TRAMO_SEATS,N,RC2020_07,LabourBureau,2020-06-12
2022-07-10,LAUIN101783,744723,684848,59875,8.04,3.02,40052,232043,35818,4.38,2.3,1.0,5.61,19877,MOVING_AVG,N,RC2021_08,State_Lab_Department,2025-01-27
2024-03-10,LAUIN101784,5687642,4873172,814470,14.32,9.31,27753,178194,31487,5.45,1.27,3.46,6.93,17439,TRAMO_SEATS,N,RC2022_09,MOSPI,2025-05-16
2019-10-13,LAUIN101785,407552,378168,29384,7.21,9.13,81050,124291,27058,6.81,3.07,0.87,5.18,15467,NONE,Y,RC2023_10,CMIE,2023-02-16
2024-12-08,LAUIN101786,5234985,4787394,447591,8.55,9.26,35342,307452,42779,4.08,3.88,3.01,1.81,7962,NONE,Y,RC2024_11,ESIC,2022-12-21
2023-01-15,LAUIN101787,2512713,2026001,486712,19.37,7.74,33946,226822,16830,2.31,6.07,1.83,1.12,10207,TRAMO_SEATS,N,RC2025_12,EPFO,2019-11-06
2019-11-03,LAUIN101788,580232,505150,75082,12.94,5.05,17259,140351,31985,4.59,3.51,3.62,6.14,16294,MOVING_AVG,Y,RC2020_01,LabourBureau,2024-06-10
2021-12-12,LAUIN101789,114039,96318,17721,15.54,3.81,73264,150312,10711,4.21,7.66,4.13,3.77,6019,MOVING_AVG,Y,RC2021_02,MOSPI,2021-07-15
2019-12-15,LAUIN101790,3891195,3870183,21012,0.54,0.54,50004,142162,25295,7.23,2.48,0.75,2.24,11712,TRAMO_SEATS,N,RC2022_03,ESIC,2024-10-18
2018-11-04,LAUIN101791,4518474,3672164,846310,18.73,5.12,80002,19151,42534,6.09,3.63,0.45,1.71,17926,X13,N,RC2023_04,MOSPI,2020-01-28
2020-08-09,LAUIN101792,4604480,4260986,343494,7.46,6.68,91017,110518,13317,5.54,4.21,1.85,2.63,3675,X13,N,RC2024_05,CMIE,2024-09-02
2018-09-09,LAUIN101793,1992384,1732378,260006,13.05,0.79,111535,118880,25146,6.24,4.06,5.23,5.26,7604,NONE,N,RC2025_06,EPFO,2019-03-13
2021-03-14,LAUIN101794,274619,271736,2883,1.05,5.66,58445,26823,989,3.65,5.04,4.5,1.62,1482,X13,N,RC2020_07,MOSPI,2022-10-20
2021-08-15,LAUIN101795,5749159,5061560,687599,11.96,6.48,62985,329741,9918,0.08,7.63,1.07,1.44,8661,MOVING_AVG,Y,RC2021_08,CMIE,2021-07-21
2023-08-06,LAUIN101796,236506,227070,9436,3.99,6.69,29646,127958,6997,2.48,4.38,3.68,3.14,12803,X13,N,RC2022_09,EPFO,2025-07-24
2018-06-10,LAUIN101797,5467427,5040421,427006,7.81,0.82,48879,334278,17909,7.28,7.03,2.18,1.94,11756,MOVING_AVG,Y,RC2023_10,ESIC,2025-10-11
2024-11-03,LAUIN101798,856539,719665,136874,15.98,2.13,91153,189024,22222,1.75,0.98,1.12,6.82,10125,TRAMO_SEATS,N,RC2024_11,ESIC,2020-03-04
2019-11-24,LAUIN101799,1170081,1144691,25390,2.17,9.39,13659,225085,4608,3.93,8.32,4.53,4.48,11165,MOVING_AVG,Y,RC2025_12,EPFO,2021-10-07
2022-09-11,LAUIN101800,1492226,1219746,272480,18.26,0.64,82839,87815,8934,7.64,7.49,4.07,4.1,19944,MOVING_AVG,N,RC2020_01,ESIC,2021-07-07
2018-10-14,LAUIN101801,1640428,1555946,84482,5.15,5.24,81056,30574,5133,2.26,2.37,1.43,0.87,11842,NONE,N,RC2021_02,CMIE,2019-03-26
2019-04-21,LAUIN101802,359464,347387,12077,3.36,1.45,93084,102672,47131,3.92,1.46,2.67,3.22,10392,TRAMO_SEATS,N,RC2022_03,EPFO,2020-06-04
2019-08-11,LAUIN101803,1362525,1286088,76437,5.61,5.23,83608,327756,9339,5.7,1.42,1.55,3.73,10274,NONE,N,RC2023_04,EPFO,2025-03-22
2021-09-05,LAUIN101804,5229718,4887695,342023,6.54,4.11,54698,343263,8333,7.59,9.26,5.31,6.84,16661,X13,Y,RC2024_05,CMIE,2020-11-15
2019-05-26,LAUIN101805,228002,185229,42773,18.76,3.81,78491,14950,20978,7.05,5.16,1.25,1.29,2893,MOVING_AVG,Y,RC2025_06,LabourBureau,2025-02-06
2023-12-24,LAUIN101806,4223890,3756306,467584,11.07,2.75,1744,254067,3765,7.61,6.38,3.33,1.34,868,X13,Y,RC2020_07,ESIC,2021-03-06
2022-03-06,LAUIN101807,3188509,3014417,174092,5.46,6.38,108122,328270,18821,0.74,0.67,5.67,1.04,17634,X13,Y,RC2021_08,MOSPI,2024-03-09
2020-01-26,LAUIN101808,4923603,4886184,37419,0.76,6.86,20355,266953,2298,1.8,1.12,4.97,0.41,176,X13,Y,RC2022_09,LabourBureau,2019-08-09
2021-08-29,LAUIN101809,1941426,1729811,211615,10.9,0.13,29906,258064,32518,0.53,7.39,1.29,5.95,13012,X13,N,RC2023_10,LabourBureau,2021-12-04
2018-05-20,LAUIN101810,4541357,4208476,332881,7.33,0.44,11258,45793,41031,2.64,5.67,5.05,0.57,15377,MOVING_AVG,Y,RC2024_11,State_Lab_Department,2023-12-10
2018-05-20,LAUIN101811,977725,833902,143823,14.71,0.4,51910,314279,47277,6.61,5.68,1.36,5.77,19750,X13,Y,RC2025_12,ESIC,2023-07-02
2018-11-04,LAUIN101812,3916506,3140255,776251,19.82,1.65,118014,265893,49188,2.48,8.52,3.06,6.55,3985,X13,N,RC2020_01,CMIE,2021-11-19
2019-05-12,LAUIN101813,125834,108797,17037,13.54,3.63,60790,38297,41560,7.86,9.37,5.34,3.91,5417,X13,Y,RC2021_02,State_Lab_Department,2021-01-01
2023-03-05,LAUIN101814,379447,350344,29103,7.67,1.63,18920,206609,12442,6.78,7.64,3.97,2.09,14301,NONE,N,RC2022_03,EPFO,2022-08-06
2022-05-29,LAUIN101815,2717753,2190781,526972,19.39,3.88,58804,168116,177,0.51,8.56,2.37,3.45,2093,TRAMO_SEATS,N,RC2023_04,EPFO,2022-12-14
2018-05-13,LAUIN101816,5065183,4432036,633147,12.5,4.42,72146,334808,7421,5.53,1.99,0.44,6.62,25,TRAMO_SEATS,Y,RC2024_05,State_Lab_Department,2024-09-19
2021-12-26,LAUIN101817,487125,454245,32880,6.75,1.66,83954,91879,1157,0.52,4.68,5.51,0.75,10514,TRAMO_SEATS,Y,RC2025_06,CMIE,2025-09-21
2018-11-04,LAUIN101818,2362697,1979232,383465,16.23,2.97,118460,126162,40827,4.14,1.53,0.63,2.35,12406,X13,Y,RC2020_07,MOSPI,2021-04-25
2024-10-13,LAUIN101819,5726800,4857472,869328,15.18,1.66,103080,37623,4703,7.11,8.19,1.06,6.25,7224,NONE,Y,RC2021_08,ESIC,2023-11-13
2024-07-21,LAUIN101820,5843395,5313984,529411,9.06,3.33,79080,103288,33919,7.6,2.32,1.34,2.45,7757,NONE,N,RC2022_09,State_Lab_Department,2024-03-16
2024-05-12,LAUIN101821,3067397,2630907,436490,14.23,5.41,21799,32048,34999,4.61,6.72,2.74,5.97,19911,TRAMO_SEATS,N,RC2023_10,LabourBureau,2020-09-01
2019-11-17,LAUIN101822,409235,335655,73580,17.98,6.03,82881,133692,24768,5.94,3.57,2.04,1.0,14493,TRAMO_SEATS,N,RC2024_11,MOSPI,2021-07-22
2022-08-07,LAUIN101823,2748678,2718993,29685,1.08,1.52,28577,319352,1515,4.85,5.11,2.2,2.56,8390,X13,N,RC2025_12,CMIE,2021-08-28
2023-03-19,LAUIN101824,4285058,4031812,253246,5.91,8.89,26954,65122,1672,4.35,1.05,5.84,3.97,3701,TRAMO_SEATS,N,RC2020_01,CMIE,2021-09-13
2020-04-19,LAUIN101825,1610904,1311921,298983,18.56,3.72,83241,187976,29285,2.56,2.61,4.03,2.16,2701,MOVING_AVG,N,RC2021_02,ESIC,2023-12-28
2021-03-28,LAUIN101826,5445317,5206268,239049,4.39,9.14,47393,8887,29625,7.98,3.35,2.46,2.7,2570,TRAMO_SEATS,N,RC2022_03,State_Lab_Department,2022-08-10
2021-07-04,LAUIN101827,5271727,5207940,63787,1.21,0.67,23273,209496,17126,3.25,1.8,2.52,0.07,572,X13,Y,RC2023_04,LabourBureau,2019-01-26
2024-12-01,LAUIN101828,601696,544656,57040,9.48,2.63,98813,338746,42912,6.21,1.18,5.27,1.82,17709,NONE,Y,RC2024_05,MOSPI,2023-06-21
2020-01-05,LAUIN101829,1574024,1371290,202734,12.88,2.92,108219,172663,12522,1.62,6.3,4.26,5.22,17497,MOVING_AVG,N,RC2025_06,State_Lab_Department,2024-08-30
2021-09-05,LAUIN101830,5781656,4879140,902516,15.61,7.49,100256,145573,5848,2.2,5.93,2.12,6.45,13112,MOVING_AVG,Y,RC2020_07,LabourBureau,2019-08-11
2024-10-20,LAUIN101831,523108,514268,8840,1.69,3.89,7712,195765,14660,4.01,3.74,0.72,2.37,13121,NONE,N,RC2021_08,CMIE,2024-12-10
2024-08-18,LAUIN101832,2445689,2283051,162638,6.65,3.37,99638,346067,47035,3.16,3.47,4.47,5.42,12593,X13,N,RC2022_09,MOSPI,2019-05-04
2022-05-29,LAUIN101833,2873251,2423300,449951,15.66,6.49,74312,99777,17288,2.54,2.49,0.87,1.05,1571,X13,Y,RC2023_10,EPFO,2025-02-22
2023-11-05,LAUIN101834,2551512,2101936,449576,17.62,7.71,62605,169464,44309,2.8,9.1,3.26,0.45,15010,MOVING_AVG,N,RC2024_11,LabourBureau,2023-11-03
2023-07-16,LAUIN101835,4243307,3716289,527018,12.42,9.77,17955,259562,40522,4.15,1.57,2.68,3.11,455,NONE,Y,RC2025_12,LabourBureau,2021-03-05
2020-05-31,LAUIN101836,3380734,3076807,303927,8.99,3.03,42197,141336,49736,5.07,2.44,1.86,2.13,6878,NONE,Y,RC2020_01,CMIE,2023-11-15
2019-04-28,LAUIN101837,4512572,4182703,329869,7.31,2.78,64397,25075,28477,5.89,6.74,0.21,5.39,7759,X13,N,RC2021_02,ESIC,2025-02-12
2022-05-15,LAUIN101838,4255446,4066505,188941,4.44,9.22,40388,286409,39108,3.19,8.73,5.11,6.74,14139,TRAMO_SEATS,N,RC2022_03,LabourBureau,2020-05-19
2020-07-12,LAUIN101839,1991273,1668687,322586,16.2,2.09,85267,131434,35650,5.88,2.19,5.17,6.69,2575,TRAMO_SEATS,N,RC2023_04,EPFO,2023-07-21
2022-11-27,LAUIN101840,5194257,4779756,414501,7.98,4.35,101671,98974,4452,1.54,8.13,4.37,3.3,1184,X13,Y,RC2024_05,MOSPI,2021-11-01
2023-07-16,LAUIN101841,1278776,1110490,168286,13.16,8.34,91705,300747,24531,5.81,3.67,5.01,2.12,1067,MOVING_AVG,N,RC2025_06,LabourBureau,2023-01-16
2021-11-14,LAUIN101842,1848071,1583058,265013,14.34,7.83,87086,191086,5645,6.47,8.71,0.52,3.62,19936,X13,N,RC2020_07,EPFO,2021-08-26
2021-09-05,LAUIN101843,2310604,1954078,356526,15.43,7.21,75713,238916,30066,2.43,9.05,4.58,2.56,12160,NONE,N,RC2021_08,LabourBureau,2022-12-22
2019-10-20,LAUIN101844,5986849,5251664,735185,12.28,2.85,59012,306950,12608,4.64,7.76,2.82,6.61,5332,TRAMO_SEATS,Y,RC2022_09,State_Lab_Department,2021-06-24
2020-02-02,LAUIN101845,2730717,2401393,329324,12.06,5.78,109453,220076,49317,5.71,8.01,4.91,3.37,7796,NONE,N,RC2023_10,ESIC,2019-06-15
2020-08-16,LAUIN101846,5191275,4459306,731969,14.1,1.81,101217,311733,13243,2.82,8.64,5.3,3.03,19322,X13,N,RC2024_11,MOSPI,2023-10-29
2022-05-01,LAUIN101847,3587861,3275359,312502,8.71,3.14,81865,150615,48843,0.05,9.96,1.25,6.74,10328,NONE,N,RC2025_12,CMIE,2020-02-28
2019-02-24,LAUIN101848,3778495,3616020,162475,4.3,5.64,58598,78537,43551,0.02,5.46,2.29,6.06,3985,NONE,Y,RC2020_01,ESIC,2020-12-03
2018-07-22,LAUIN101849,2052566,1962869,89697,4.37,9.73,8466,12253,17444,0.52,3.76,0.53,1.21,14605,X13,Y,RC2021_02,State_Lab_Department,2025-03-08
2022-04-10,LAUIN101850,3430242,2950352,479890,13.99,8.77,25422,261675,37177,7.36,5.62,3.55,3.74,2186,NONE,Y,RC2022_03,MOSPI,2019-09-12
2023-11-26,LAUIN101851,3057663,2832314,225349,7.37,6.16,12207,211520,17702,7.56,3.6,2.85,4.99,3143,MOVING_AVG,N,RC2023_04,CMIE,2023-02-09
2020-10-11,LAUIN101852,947421,863575,83846,8.85,4.56,93652,3171,13834,3.69,6.01,1.44,0.78,2115,MOVING_AVG,N,RC2024_05,State_Lab_Department,2025-11-01
2019-10-06,LAUIN101853,3423855,3081470,342385,10.0,5.58,75003,226756,20347,0.2,0.71,3.51,4.57,9771,NONE,Y,RC2025_06,MOSPI,2025-01-01
2020-07-26,LAUIN101854,2416991,2046708,370283,15.32,4.14,63286,144633,44875,0.05,5.75,5.38,0.6,11624,MOVING_AVG,Y,RC2020_07,CMIE,2020-03-01
