food_access_assessment_year,food_access_neighborhood_index_id,food_access_grocery_store_distance_miles,food_access_supermarket_density_per_10k,food_access_farmers_market_access_flag,food_access_snap_authorized_retailer_count,food_access_wic_vendor_count,food_access_food_desert_classification,food_access_healthy_food_availability_score,food_access_price_healthy_basket_usd,food_access_fast_food_density_per_10k,food_access_sugary_drink_outlet_density,food_access_school_meal_coverage_rate,food_access_community_garden_count,food_access_public_transit_to_food_score,food_access_diet_related_disease_risk_score,food_access_household_food_insecurity_rate,food_access_nutrition_education_program_flag,food_access_cultural_food_preference_index,food_access_policy_support_score
2024,NBH0000001777,11.318,4.1356,1,4052,543,NO_DESERT,44.31,340.77,6.3807,4.9049,14.47,94,11.48,93.07,41.5,0,21.66,52.67
2008,NBH0000001778,23.581,6.3262,0,2712,1550,LOW_INCOME_LOW_ACCESS,60.16,236.95,19.1397,16.1912,2.29,39,87.27,32.7,26.61,0,35.25,53.07
2021,NBH0000001779,1.794,11.2619,1,3109,272,LOW_INCOME_LOW_ACCESS,61.67,306.1,19.4297,21.8794,42.46,54,83.22,5.14,15.52,0,91.47,51.58
2025,NBH0000001780,23.514,8.4725,1,4073,1507,RURAL_LOW_ACCESS,24.64,216.86,16.5978,2.563,67.59,218,65.76,58.65,31.98,0,13.61,84.37
2017,NBH0000001781,6.718,11.5783,1,4019,1348,URBAN_LOW_ACCESS,58.91,298.15,24.5031,11.1298,72.68,45,33.95,61.13,36.53,0,71.99,80.83
2022,NBH0000001782,6.781,7.0349,0,3484,913,RURAL_LOW_ACCESS,1.73,220.51,12.2058,7.3259,74.76,412,39.57,16.23,42.12,1,50.28,12.72
2023,NBH0000001783,8.794,5.6887,1,2267,54,NO_DESERT,75.31,346.9,12.5383,18.78,69.54,467,47.64,51.36,10.16,1,78.35,57.45
2013,NBH0000001784,14.786,5.7288,0,1816,1619,URBAN_LOW_ACCESS,43.44,333.37,21.1995,2.6981,18.01,190,0.63,90.36,11.33,0,24.38,88.57
2009,NBH0000001785,0.934,0.7861,0,3340,910,URBAN_LOW_ACCESS,41.18,310.9,23.0988,20.4526,46.25,31,59.37,33.99,8.58,1,16.67,53.68
2022,NBH0000001786,13.555,2.8693,0,2903,920,URBAN_LOW_ACCESS,29.83,196.5,3.7916,22.4127,19.38,71,22.55,71.52,30.55,0,30.6,79.95
2023,NBH0000001787,16.034,8.8357,0,1970,1513,URBAN_LOW_ACCESS,67.03,164.81,17.8574,0.9532,21.93,341,64.57,62.54,23.51,0,98.0,36.27
2008,NBH0000001788,1.676,5.4919,1,4386,732,LOW_INCOME_LOW_ACCESS,60.81,323.27,5.4832,10.7986,70.5,103,22.16,10.14,44.58,1,68.49,66.74
2008,NBH0000001789,11.333,3.6946,0,32,85,LOW_INCOME_LOW_ACCESS,54.05,316.09,6.3492,23.9181,82.77,139,35.94,34.81,33.48,1,70.42,5.96
2020,NBH0000001790,1.86,8.1514,1,3734,390,NO_DESERT,81.23,243.57,6.725,16.6846,46.63,125,92.92,95.73,8.88,1,89.42,33.36
2016,NBH0000001791,11.397,0.9413,0,3728,814,NO_DESERT,99.52,327.24,14.513,22.4256,0.47,104,23.59,48.84,26.63,1,95.47,80.67
2008,NBH0000001792,22.597,1.9879,0,2348,795,URBAN_LOW_ACCESS,50.74,33.43,3.0024,1.3368,25.71,389,87.14,40.6,23.73,1,49.66,18.17
2018,NBH0000001793,1.168,4.1411,1,4462,1396,URBAN_LOW_ACCESS,56.99,255.77,29.8294,17.2504,78.74,35,25.46,33.46,44.83,0,69.82,22.05
2013,NBH0000001794,6.243,11.0787,1,2847,1547,NO_DESERT,34.46,130.87,19.1633,9.6212,60.1,489,30.04,42.09,1.61,1,47.74,5.04
2008,NBH0000001795,15.028,6.4527,1,2580,750,NO_DESERT,76.81,213.67,16.599,18.2041,33.35,134,52.73,46.65,20.51,1,80.12,40.36
2011,NBH0000001796,11.237,8.4493,0,499,843,NO_DESERT,40.87,51.03,15.6558,18.6268,59.88,155,49.53,22.76,2.74,0,83.55,51.32
2013,NBH0000001797,0.149,6.6706,1,2899,375,RURAL_LOW_ACCESS,40.18,20.42,21.2082,10.671,94.56,106,65.87,27.11,21.09,0,57.92,73.8
2021,NBH0000001798,4.814,1.8287,0,218,1143,NO_DESERT,4.09,94.91,14.27,0.4724,15.3,204,20.43,47.3,12.16,0,13.5,0.75
2019,NBH0000001799,24.525,3.9311,0,2569,521,LOW_INCOME_LOW_ACCESS,86.47,127.12,8.3882,10.2651,83.21,274,93.3,34.87,25.23,1,31.16,22.68
2016,NBH0000001800,7.957,4.7097,1,4023,588,RURAL_LOW_ACCESS,53.66,227.09,19.4289,19.154,31.63,112,55.34,30.09,34.64,0,68.22,83.91
2008,NBH0000001801,9.432,10.9538,1,2085,277,NO_DESERT,42.97,56.73,3.4936,9.641,37.27,79,99.55,65.77,26.95,1,15.74,54.74
2023,NBH0000001802,1.094,5.198,0,1122,1788,NO_DESERT,75.61,214.6,22.5267,7.353,2.59,450,86.23,52.81,11.75,0,5.33,53.22
2025,NBH0000001803,15.285,4.577,1,1166,1607,RURAL_LOW_ACCESS,68.84,324.67,26.5844,2.8795,68.25,62,51.59,44.59,24.58,0,70.29,80.98
2022,NBH0000001804,23.474,0.8076,1,1681,429,NO_DESERT,33.18,91.84,15.3356,18.6538,92.56,345,26.61,17.89,38.88,1,31.64,0.08
2022,NBH0000001805,12.605,11.2364,1,890,1443,NO_DESERT,85.48,142.23,19.6487,20.3778,49.48,400,20.92,29.99,25.83,1,37.07,17.29
2010,NBH0000001806,21.089,7.6625,0,2432,1631,URBAN_LOW_ACCESS,40.67,152.54,22.1763,13.3946,54.75,263,81.92,66.41,40.75,0,86.91,43.77
2020,NBH0000001807,24.933,11.547,0,3848,869,RURAL_LOW_ACCESS,5.92,75.04,0.0005,0.1273,87.55,139,0.54,53.3,34.72,0,39.91,24.7
2014,NBH0000001808,24.969,6.0057,1,2865,634,URBAN_LOW_ACCESS,99.01,129.13,25.4142,13.1574,64.1,84,76.76,70.02,20.63,0,5.38,77.85
2012,NBH0000001809,18.957,8.6922,1,2561,84,NO_DESERT,43.06,308.41,15.0313,16.0564,33.15,117,56.3,35.23,35.85,0,43.45,92.22
2013,NBH0000001810,7.096,2.5825,0,867,36,NO_DESERT,45.07,229.26,2.0126,18.4087,0.38,249,55.87,4.72,8.17,1,27.96,25.93
2017,NBH0000001811,5.61,4.26,1,1269,1194,URBAN_LOW_ACCESS,67.11,249.12,15.2242,1.5501,79.89,64,79.26,95.02,24.06,0,1.62,9.4
2017,NBH0000001812,1.383,2.0288,1,1860,978,RURAL_LOW_ACCESS,21.32,326.55,6.0246,9.0007,22.45,126,7.43,25.49,1.57,0,52.69,57.84
2019,NBH0000001813,15.011,2.1999,0,1485,387,LOW_INCOME_LOW_ACCESS,26.69,247.29,2.9937,6.6825,83.68,492,42.11,66.43,20.9,0,2.88,14.01
2011,NBH0000001814,12.86,9.7326,1,3766,803,URBAN_LOW_ACCESS,91.68,197.19,18.9507,6.701,7.31,238,9.92,92.91,13.72,0,77.71,32.93
2025,NBH0000001815,8.004,2.776,1,3432,1741,LOW_ACCESS,32.67,83.2,18.6,18.0957,14.2,254,23.75,79.56,2.5,1,96.16,35.87
2022,NBH0000001816,17.289,8.3793,0,3302,713,LOW_INCOME_LOW_ACCESS,95.91,151.22,18.9468,7.1114,77.32,433,85.46,23.99,15.29,0,51.48,31.61
2009,NBH0000001817,23.674,6.966,1,4247,1290,NO_DESERT,53.73,287.5,22.9137,20.4747,60.53,88,9.84,75.97,21.66,0,47.84,47.1
2020,NBH0000001818,8.511,3.0659,1,1616,1517,NO_DESERT,37.13,96.6,1.8811,14.8123,34.86,476,40.22,65.47,20.59,1,64.4,95.81
2008,NBH0000001819,13.32,9.7036,0,3909,1065,LOW_ACCESS,66.82,182.39,24.4908,9.6217,26.56,380,31.78,2.99,5.04,0,65.78,62.79
2025,NBH0000001820,19.974,6.9877,0,1657,1019,NO_DESERT,25.0,192.24,25.1488,13.316,83.43,201,65.79,77.32,23.15,1,35.26,75.22
2018,NBH0000001821,21.361,11.5213,1,4124,1089,LOW_INCOME_LOW_ACCESS,89.75,86.1,19.0816,0.8192,26.73,395,25.46,6.6,29.49,1,35.03,96.87
2008,NBH0000001822,16.771,11.6706,1,3905,1322,NO_DESERT,72.3,214.06,1.9731,22.2815,41.85,42,28.57,73.22,2.94,0,59.58,49.99
2013,NBH0000001823,0.543,5.1729,1,393,715,URBAN_LOW_ACCESS,59.05,125.08,9.3048,2.9138,51.78,289,54.46,1.06,19.66,1,12.23,30.06
2013,NBH0000001824,1.821,5.4828,0,3166,1201,NO_DESERT,18.58,200.99,7.1071,13.1859,70.33,78,58.77,38.94,19.6,0,33.63,35.48
2016,NBH0000001825,12.556,3.2111,0,3577,238,URBAN_LOW_ACCESS,45.75,345.02,12.2616,9.232,41.93,414,73.57,42.19,34.57,0,54.41,15.78
2010,NBH0000001826,19.498,3.5664,0,4480,1699,NO_DESERT,49.74,293.04,10.7727,12.0433,10.23,193,16.45,72.35,31.44,1,46.65,3.69
2025,NBH0000001827,16.819,0.364,1,3711,145,LOW_ACCESS,16.19,115.99,9.703,16.6542,71.55,348,77.62,86.75,3.15,1,7.39,2.65
2020,NBH0000001828,18.003,1.8401,1,2854,142,NO_DESERT,95.37,281.29,29.5388,23.74,70.12,111,61.92,72.09,33.83,0,54.01,14.32
2013,NBH0000001829,18.77,8.0801,1,1162,1168,LOW_ACCESS,58.9,147.05,2.2983,3.6542,54.91,460,27.8,67.49,32.17,1,88.72,76.37
2009,NBH0000001830,23.732,10.2213,1,3869,1103,RURAL_LOW_ACCESS,50.7,50.12,25.9273,8.6736,4.03,180,70.34,63.44,31.28,0,77.01,75.99
2024,NBH0000001831,11.765,4.6189,0,2653,1168,LOW_ACCESS,71.71,63.12,6.1239,24.0157,67.66,5,4.7,24.55,14.21,0,48.83,11.17
2018,NBH0000001832,5.609,8.9591,0,1939,689,NO_DESERT,42.03,193.68,9.7181,17.3077,74.81,167,93.18,3.28,10.85,0,49.84,82.86
2014,NBH0000001833,21.193,0.9431,1,1801,1231,NO_DESERT,77.45,236.07,3.6631,5.7715,5.18,246,13.44,86.51,36.63,0,77.88,91.48
2019,NBH0000001834,15.468,3.2855,1,2243,1024,URBAN_LOW_ACCESS,17.24,200.14,20.1677,9.0318,77.76,485,56.43,98.62,2.91,0,87.0,35.46
2022,NBH0000001835,21.56,9.974,0,3350,619,RURAL_LOW_ACCESS,80.0,84.1,7.2231,24.2651,66.55,267,7.27,5.02,32.93,0,28.72,34.45
2021,NBH0000001836,5.805,1.1483,0,1730,62,NO_DESERT,30.39,215.81,18.3411,12.6615,45.91,301,70.03,56.77,14.88,0,31.63,4.54
2012,NBH0000001837,12.897,4.0856,1,1974,977,NO_DESERT,68.21,283.43,7.106,2.2913,7.77,390,34.37,26.73,27.37,0,7.79,12.64
2019,NBH0000001838,22.258,4.0547,0,117,369,LOW_ACCESS,31.73,152.19,25.3791,1.1008,81.44,325,9.55,94.59,0.92,0,31.32,5.15
2013,NBH0000001839,23.436,7.1695,1,707,1567,NO_DESERT,31.58,273.17,2.8158,11.0402,13.81,1,73.19,71.4,44.24,0,62.6,31.2
2024,NBH0000001840,22.29,4.5413,1,2141,50,RURAL_LOW_ACCESS,3.3,131.76,16.6961,7.4819,10.43,143,45.23,46.07,23.8,1,68.99,98.22
2023,NBH0000001841,23.35,7.3901,0,4342,691,NO_DESERT,8.17,150.54,28.9848,21.5065,13.93,14,20.9,69.71,39.65,0,29.93,68.79
2020,NBH0000001842,19.136,0.8328,1,512,1639,NO_DESERT,44.44,335.36,4.0772,11.3402,51.01,159,72.71,39.43,31.47,0,69.13,38.99
2025,NBH0000001843,7.344,10.1002,0,1011,588,LOW_ACCESS,22.22,181.97,24.6238,24.7714,28.29,384,73.9,80.75,41.41,0,83.57,53.7
2019,NBH0000001844,14.936,8.9215,0,1485,883,RURAL_LOW_ACCESS,40.48,26.83,8.5003,6.1228,72.24,484,46.07,36.7,32.39,1,60.13,25.49
2025,NBH0000001845,9.056,7.2168,1,3584,644,NO_DESERT,56.34,163.26,18.986,22.5421,31.63,442,30.54,12.86,1.09,0,18.42,89.37
2023,NBH0000001846,22.875,3.0115,1,4241,910,LOW_ACCESS,15.15,96.82,12.7068,24.0856,92.91,191,80.35,11.97,41.8,0,24.29,54.97
2008,NBH0000001847,12.703,0.7555,0,4202,1671,RURAL_LOW_ACCESS,67.78,175.92,12.5221,12.5741,8.26,480,89.58,43.52,29.92,0,63.73,74.47
2017,NBH0000001848,6.606,11.0584,0,248,339,NO_DESERT,36.55,68.98,7.746,5.2188,22.71,366,67.64,28.67,32.39,1,37.09,37.31
2013,NBH0000001849,8.998,11.9246,0,3866,897,NO_DESERT,74.03,348.78,27.5071,22.3314,13.84,449,89.84,21.08,16.65,1,84.33,2.71
2010,NBH0000001850,21.351,5.4263,0,3476,1361,LOW_INCOME_LOW_ACCESS,73.07,157.69,8.7596,10.1985,23.48,476,42.92,8.47,42.65,1,26.84,47.83
2013,NBH0000001851,20.441,7.5606,0,3232,1698,LOW_INCOME_LOW_ACCESS,78.45,154.47,29.0271,8.1969,77.66,209,67.23,41.25,6.4,0,65.72,8.48
2017,NBH0000001852,12.056,8.0307,0,747,1716,NO_DESERT,99.18,267.8,10.6575,20.6912,62.81,12,89.89,90.0,7.67,0,15.2,77.28
2020,NBH0000001853,14.954,4.6682,1,3227,1570,LOW_INCOME_LOW_ACCESS,14.17,39.57,19.2567,24.6699,96.78,274,95.87,85.13,24.27,1,96.4,63.38
2023,NBH0000001854,8.375,8.1499,0,116,994,NO_DESERT,37.82,22.55,11.1595,6.2495,34.1,358,99.38,66.02,15.3,0,67.25,36.53
2019,NBH0000001855,23.633,7.3953,0,216,254,NO_DESERT,23.69,282.99,2.6635,6.5593,49.5,85,38.57,13.78,8.75,0,50.81,21.1
2020,NBH0000001856,6.66,1.8095,0,772,1642,NO_DESERT,30.52,295.72,16.7557,19.6279,0.98,78,6.5,3.52,36.29,1,23.73,25.36
2012,NBH0000001857,16.134,7.2365,1,3224,30,LOW_INCOME_LOW_ACCESS,66.98,219.42,9.3964,11.1763,97.29,84,87.63,20.68,34.9,1,66.77,6.92
2013,NBH0000001858,20.6,5.1112,0,1396,93,RURAL_LOW_ACCESS,11.63,223.37,26.4531,5.4847,91.91,418,36.84,27.59,17.86,1,23.11,28.37
2011,NBH0000001859,3.987,1.9263,1,1912,1481,NO_DESERT,68.68,314.64,7.7536,23.9732,60.29,273,82.04,39.21,44.64,0,45.73,22.04
2015,NBH0000001860,22.408,5.9407,1,2416,1673,NO_DESERT,31.08,178.14,4.0285,21.345,17.85,36,9.69,87.07,12.58,0,20.95,7.23
2022,NBH0000001861,6.458,0.0013,0,3160,1308,LOW_ACCESS,38.91,312.71,6.9285,23.8215,63.82,273,99.55,26.94,39.13,1,25.11,18.86
2019,NBH0000001862,1.995,11.383,1,4251,442,URBAN_LOW_ACCESS,21.93,151.94,22.7253,11.3976,84.59,52,25.65,56.55,11.89,1,32.77,48.02
2020,NBH0000001863,3.45,11.0019,0,2046,182,LOW_ACCESS,76.27,123.47,14.7681,5.4255,23.22,146,0.66,58.93,7.87,0,59.64,53.88
2016,NBH0000001864,0.693,2.6839,0,4433,1500,NO_DESERT,83.46,293.47,25.4874,7.0998,78.91,236,51.5,48.05,28.61,0,42.23,52.68
2011,NBH0000001865,10.786,3.3471,0,2904,759,NO_DESERT,15.12,112.78,22.6377,11.1922,1.54,187,53.43,40.4,21.62,1,4.41,95.17
2009,NBH0000001866,5.934,7.2733,1,3464,140,NO_DESERT,93.5,89.67,8.6572,1.7933,27.08,346,34.26,40.87,29.9,1,76.9,58.34
2024,NBH0000001867,0.337,1.1361,1,1751,744,NO_DESERT,35.28,234.97,4.0879,10.6414,22.52,75,54.51,90.68,43.26,0,45.43,33.46
2020,NBH0000001868,17.648,7.9608,0,1856,268,LOW_ACCESS,50.13,25.95,9.0195,5.3041,81.96,176,7.79,0.85,5.33,0,76.2,38.12
2017,NBH0000001869,3.927,7.3313,1,2943,1229,RURAL_LOW_ACCESS,89.75,106.07,6.9656,23.1683,1.54,163,93.39,65.04,20.41,1,58.07,24.36
2008,NBH0000001870,7.047,4.3735,1,2949,1744,URBAN_LOW_ACCESS,86.71,127.84,6.3973,6.9688,38.37,250,2.27,36.58,17.33,1,41.3,7.08
2024,NBH0000001871,10.273,3.366,1,3958,1128,NO_DESERT,50.09,63.49,11.2693,10.6571,26.91,209,60.95,87.44,13.77,1,79.61,89.63
2017,NBH0000001872,17.638,8.1942,0,187,789,URBAN_LOW_ACCESS,13.4,289.47,12.1748,16.3752,79.84,240,10.5,68.41,36.92,0,70.98,38.8
2018,NBH0000001873,19.445,1.8224,1,2101,1624,NO_DESERT,44.94,155.41,27.2782,23.7227,28.75,141,76.37,82.53,9.46,0,43.22,81.98
2017,NBH0000001874,9.712,5.0675,1,3212,221,URBAN_LOW_ACCESS,5.9,121.62,29.1304,1.0986,80.68,234,25.61,93.06,24.05,0,69.38,62.17
2011,NBH0000001875,5.755,3.0831,1,3378,385,NO_DESERT,0.42,149.82,28.5819,23.9258,44.0,191,92.51,41.68,34.12,0,97.43,72.16
2015,NBH0000001876,19.669,5.4651,0,2448,1145,URBAN_LOW_ACCESS,16.32,109.91,29.1925,21.6565,90.48,254,52.93,46.43,12.21,1,74.24,84.7
2020,NBH0000001877,1.526,9.9419,0,2848,9,NO_DESERT,77.58,274.4,23.3437,16.0457,2.42,406,49.13,2.75,4.41,0,48.46,52.89
2008,NBH0000001878,22.508,7.3649,0,362,127,URBAN_LOW_ACCESS,35.73,83.17,24.2707,5.7306,71.26,474,49.77,93.96,11.64,0,61.67,41.25
2019,NBH0000001879,12.697,3.6237,0,4404,769,NO_DESERT,68.66,269.7,17.2949,2.7183,76.68,256,47.06,33.07,32.81,0,34.27,31.91
2019,NBH0000001880,19.56,7.4542,1,1713,306,URBAN_LOW_ACCESS,6.85,206.13,5.6061,16.9906,99.92,17,36.09,83.83,11.09,0,85.5,60.67
2021,NBH0000001881,11.115,9.3322,1,1049,5,NO_DESERT,18.32,265.59,12.8071,5.3689,95.11,276,70.64,85.47,20.32,0,20.23,61.72
2013,NBH0000001882,11.09,3.5467,1,3999,1657,URBAN_LOW_ACCESS,38.39,238.43,7.2408,16.5911,5.67,498,0.62,32.91,8.63,1,97.89,18.57
2017,NBH0000001883,10.464,2.0931,0,2612,76,LOW_ACCESS,61.98,346.08,0.7835,17.6374,51.79,115,51.42,40.32,5.0,0,97.28,55.56
2009,NBH0000001884,8.852,6.743,1,957,1467,LOW_INCOME_LOW_ACCESS,12.51,132.68,3.079,17.0212,76.72,250,81.64,88.64,37.65,0,73.49,71.38
2018,NBH0000001885,18.734,4.7416,1,3553,873,NO_DESERT,1.58,140.45,7.3442,23.4104,34.81,414,74.29,60.35,37.22,0,40.69,14.32
2010,NBH0000001886,2.669,8.5669,0,3798,40,RURAL_LOW_ACCESS,72.44,340.65,24.5936,14.6048,53.34,318,68.14,10.15,9.96,1,43.2,14.82
2011,NBH0000001887,15.239,3.0785,1,4295,366,NO_DESERT,46.53,193.26,24.3844,14.7454,58.36,134,64.05,66.25,33.67,0,91.97,61.47
2008,NBH0000001888,1.295,10.0718,1,3556,474,NO_DESERT,4.61,244.39,24.8513,12.313,40.55,249,41.05,48.89,31.16,0,44.21,56.17
2016,NBH0000001889,12.188,0.7673,0,4143,25,NO_DESERT,68.64,264.32,21.6606,20.9076,5.39,172,25.52,29.45,35.48,1,4.46,90.11
2021,NBH0000001890,6.965,8.513,0,242,829,LOW_ACCESS,27.09,265.3,29.5318,3.6965,26.27,60,51.93,22.51,8.58,0,95.04,11.04
2013,NBH0000001891,24.092,4.0797,0,742,1051,LOW_ACCESS,1.66,119.22,28.8492,11.0928,78.23,223,65.27,30.35,13.46,0,63.43,63.42
2024,NBH0000001892,7.007,2.9298,1,118,1011,RURAL_LOW_ACCESS,60.6,140.46,12.862,2.3346,48.47,177,89.16,37.73,7.11,1,88.71,6.45
2017,NBH0000001893,1.546,11.6741,0,916,1468,LOW_ACCESS,31.82,234.48,20.9978,24.0855,59.97,229,86.75,79.69,36.38,1,34.92,85.2
2023,NBH0000001894,0.612,5.4269,1,57,691,NO_DESERT,25.5,306.52,4.3225,1.1045,35.27,47,55.59,58.52,29.02,0,38.44,75.69
2016,NBH0000001895,19.356,8.6285,0,2982,1241,NO_DESERT,70.69,333.47,8.8356,21.2734,58.68,316,7.93,25.62,41.5,0,62.42,57.28
2012,NBH0000001896,11.936,10.9874,1,3980,1014,URBAN_LOW_ACCESS,11.84,252.19,9.368,3.9496,26.84,414,56.38,86.33,21.14,0,51.6,14.25
2021,NBH0000001897,0.354,7.152,0,4240,1766,RURAL_LOW_ACCESS,11.83,98.42,2.1869,21.0862,69.46,110,68.65,28.01,36.77,1,98.49,20.65
2013,NBH0000001898,5.84,8.0362,1,1131,117,NO_DESERT,17.55,298.74,29.8739,2.5956,92.09,392,64.15,45.31,37.9,1,70.4,11.51
2015,NBH0000001899,0.3,4.5414,1,275,1117,NO_DESERT,5.57,132.73,20.4274,9.447,38.32,102,40.93,11.79,40.49,1,98.16,67.92
2018,NBH0000001900,6.14,7.8286,0,2321,1347,RURAL_LOW_ACCESS,76.55,31.9,10.6988,10.464,46.32,474,85.23,66.7,9.22,0,94.27,73.67
2014,NBH0000001901,24.916,9.3345,1,2226,1377,NO_DESERT,37.19,67.6,24.3187,7.6684,27.04,415,46.46,45.84,19.0,0,3.71,49.94
2011,NBH0000001902,23.391,6.2649,1,4142,98,RURAL_LOW_ACCESS,34.08,218.06,29.0593,17.7717,62.09,423,1.27,17.56,14.93,0,70.87,13.6
2022,NBH0000001903,2.474,5.5655,1,1892,482,LOW_ACCESS,43.32,22.29,8.9977,20.6742,53.15,78,22.08,58.63,1.19,0,25.0,69.96
2019,NBH0000001904,14.034,3.9933,1,3880,574,NO_DESERT,43.83,338.5,2.2295,3.0622,45.6,306,63.15,24.81,8.2,0,74.93,92.23
2023,NBH0000001905,2.532,4.0201,1,385,720,NO_DESERT,15.83,235.74,0.5074,5.5084,13.48,30,64.71,39.87,39.92,0,12.45,68.03
2023,NBH0000001906,14.232,0.9066,0,1055,551,NO_DESERT,45.31,239.93,14.4872,3.1837,15.25,293,38.48,84.91,18.77,0,57.98,78.81
2020,NBH0000001907,21.547,10.9061,0,3615,567,LOW_ACCESS,22.95,125.25,6.963,24.9779,29.05,423,16.83,60.1,15.36,1,32.03,43.32
2016,NBH0000001908,11.068,11.9372,0,1973,368,LOW_ACCESS,2.09,248.81,23.2174,24.915,74.05,375,5.59,71.22,18.03,1,54.79,37.59
2021,NBH0000001909,14.279,2.1544,1,2251,969,NO_DESERT,10.17,302.09,22.1854,6.699,49.99,163,67.08,83.25,24.32,0,51.02,9.76
2018,NBH0000001910,19.125,5.5954,1,343,1081,URBAN_LOW_ACCESS,49.17,151.07,6.31,22.281,40.82,13,57.54,54.15,21.53,0,23.46,10.34
2018,NBH0000001911,5.824,1.4137,0,763,1016,NO_DESERT,24.28,21.64,10.9104,21.784,21.96,307,0.66,94.04,35.44,1,52.38,69.72
2024,NBH0000001912,10.165,11.5932,0,3941,1092,NO_DESERT,8.97,198.03,26.8189,9.2217,34.44,192,35.68,5.92,38.11,0,67.77,14.73
2013,NBH0000001913,14.652,6.4736,1,3975,278,RURAL_LOW_ACCESS,75.06,131.59,10.5894,5.7681,9.46,17,29.0,48.29,9.49,0,62.04,84.21
2010,NBH0000001914,10.723,0.4455,1,1379,391,RURAL_LOW_ACCESS,1.0,52.46,6.3473,15.0187,73.27,380,1.04,36.2,22.25,0,1.84,29.95
2013,NBH0000001915,17.612,0.3056,0,1736,1563,NO_DESERT,66.53,94.49,8.5167,12.6064,79.8,136,76.17,29.59,29.69,0,5.59,90.69
2008,NBH0000001916,20.317,5.4646,1,545,1718,RURAL_LOW_ACCESS,68.6,78.93,26.757,17.611,59.13,297,84.5,92.29,4.47,0,62.61,76.34
2008,NBH0000001917,7.761,4.682,0,720,934,LOW_ACCESS,34.45,194.11,26.7285,8.5381,87.87,230,90.61,41.31,5.46,1,65.16,15.33
2023,NBH0000001918,11.257,2.5928,0,439,942,LOW_ACCESS,92.42,176.59,19.4788,4.747,90.5,227,51.13,36.96,43.84,0,17.2,15.97
2014,NBH0000001919,13.553,6.1832,1,1243,285,NO_DESERT,80.17,223.16,27.184,11.0685,99.54,190,53.93,69.82,15.94,1,56.68,57.28
2011,NBH0000001920,6.03,5.5462,0,4287,42,LOW_INCOME_LOW_ACCESS,29.74,295.35,1.8069,6.9369,96.18,68,48.44,2.03,8.7,1,49.3,35.14
2025,NBH0000001921,13.73,8.7387,0,4458,247,NO_DESERT,51.11,162.07,24.4297,8.1929,44.56,60,93.88,22.11,14.32,0,94.2,5.78
2020,NBH0000001922,2.19,5.0415,0,3042,404,NO_DESERT,31.36,48.33,8.2028,12.7224,37.42,73,65.01,9.65,18.23,1,13.86,35.85
2015,NBH0000001923,24.13,2.2013,0,2449,370,NO_DESERT,88.19,136.01,28.0002,3.961,37.68,426,84.75,27.44,43.27,1,12.73,93.66
2010,NBH0000001924,18.989,6.7939,0,1579,1689,LOW_INCOME_LOW_ACCESS,84.39,68.95,15.854,6.7393,85.26,481,0.46,10.77,19.65,0,76.3,23.51
2012,NBH0000001925,1.763,6.0997,1,3626,1098,RURAL_LOW_ACCESS,71.31,27.47,18.708,15.5202,55.49,54,64.36,29.29,8.91,0,85.49,18.46
2023,NBH0000001926,20.234,1.8693,0,2630,165,LOW_ACCESS,17.91,238.72,7.3523,10.7911,42.44,466,35.14,45.86,11.91,1,53.1,14.51
2012,NBH0000001927,5.059,7.9583,1,3574,562,NO_DESERT,71.8,158.59,27.2145,23.0479,26.02,420,85.26,1.21,32.36,0,87.27,28.83
2012,NBH0000001928,0.353,8.3355,0,4141,1474,URBAN_LOW_ACCESS,37.99,187.64,4.6326,0.2966,48.11,302,43.72,98.99,27.56,0,58.81,39.06
2016,NBH0000001929,14.455,8.4357,0,3648,1234,RURAL_LOW_ACCESS,30.55,124.26,16.2324,16.0643,92.42,164,34.07,2.57,28.92,0,45.52,61.57
2010,NBH0000001930,1.317,2.65,1,1489,306,NO_DESERT,60.96,204.51,29.747,20.9571,26.44,183,34.4,56.25,29.44,0,10.6,97.59
2012,NBH0000001931,19.579,6.0834,0,3853,1567,NO_DESERT,23.12,250.42,2.7308,14.7239,38.75,18,9.9,13.46,16.8,0,45.25,77.86
2014,NBH0000001932,21.694,3.3793,1,2743,1594,LOW_ACCESS,44.77,284.51,1.1935,24.659,77.35,375,22.65,56.99,43.72,1,30.27,17.19
2024,NBH0000001933,1.913,2.1472,1,2000,1218,LOW_INCOME_LOW_ACCESS,83.14,187.99,1.8536,1.4015,11.44,359,51.1,16.86,10.61,1,37.22,71.44
2010,NBH0000001934,17.918,1.2141,1,3549,992,NO_DESERT,39.41,82.63,19.799,18.8702,37.28,11,3.85,16.92,33.1,0,44.33,7.42
2011,NBH0000001935,20.695,8.4154,1,4260,788,NO_DESERT,47.73,33.93,4.617,4.7025,46.32,173,26.9,57.61,44.16,0,9.48,90.35
2021,NBH0000001936,13.0,9.8756,1,3297,921,NO_DESERT,21.79,331.22,27.3403,8.8006,27.82,276,46.89,42.8,10.01,0,13.44,43.59
2019,NBH0000001937,12.208,5.6377,1,28,1774,URBAN_LOW_ACCESS,78.63,265.42,17.8168,12.9759,74.2,237,95.96,1.92,37.2,0,51.48,83.58
2009,NBH0000001938,3.6,4.1846,0,3386,1146,LOW_ACCESS,39.62,126.72,13.6575,16.3161,17.6,92,58.22,7.62,31.52,1,13.6,82.24
