tech_platforms_reference_year,tech_platforms_platform_id_hash,tech_platforms_platform_type_code,tech_platforms_vlop_vlose_flag,tech_platforms_member_state_digital_coordinator_iso2,tech_platforms_dsa_risk_assessment_submitted_flag,tech_platforms_content_moderation_actions_count,tech_platforms_notice_and_action_processing_time_hours_median,tech_platforms_illegal_content_removal_rate_pct,tech_platforms_ad_transparency_repository_flag,tech_platforms_recommender_system_optout_flag,tech_platforms_dark_pattern_finding_flag,tech_platforms_dma_gatekeeper_flag,tech_platforms_interoperability_obligation_flag,tech_platforms_data_portability_support_flag,tech_platforms_user_complaints_count,tech_platforms_sanctions_amount_eur,tech_platforms_audit_report_published_flag,tech_platforms_source_regulator_dataset,tech_platforms_data_extract_date
2024,be67bb7794ecf7c3163bd194,VIDEO_SHARING,1,PT,1,6617,57.6,63.26,1,0,0,0,0,1,1801,14908710.13,0,REGULATOR_AUDIT_PORTAL,2024-12-22
2025,442a4ca6ece3718416c7ea4d,SOCIAL_NETWORK,0,SE,1,6244,78.56,78.9,1,0,0,0,0,0,2029,7952070.89,0,PLATFORM_SELF_REPORT,2025-05-21
2026,d74c5dfbc59360541bf9fb26,AD_TECH,0,CY,1,7164,88.73,48.76,1,1,0,0,0,1,2042,325700934.84,0,DSA_TRANSPARENCY_DB,2024-05-26
2021,289ab76516d9595aeeacb27a,CLOUD_PLATFORM,0,FR,0,6090,48.67,74.53,1,1,0,1,0,0,1918,19326153.99,1,NATIONAL_DSC_REPORTING,2025-05-27
2022,988892a8328614085a8f8fc9,MESSAGING,0,IT,1,8099,25.43,98.18,1,0,0,0,0,1,1847,99704324.41,0,COMMISSION_ENFORCEMENT,2024-05-07
2023,563f6a38e8148d72ff52b00c,APP_STORE,0,NL,1,7568,25.65,49.58,0,1,0,1,0,0,2143,389960746.5,1,REGULATOR_AUDIT_PORTAL,2024-10-08
2024,ec91fab637bbe8811fbf54ea,SEARCH_ENGINE,0,SI,1,5834,16.24,80.38,1,1,1,0,0,0,1803,240717039.68,1,PLATFORM_SELF_REPORT,2024-03-10
2025,f7a8373bbce95c9d00b94f73,ONLINE_MARKETPLACE,1,BG,0,7827,43.54,49.23,1,1,0,0,0,1,2140,208493975.18,1,DSA_TRANSPARENCY_DB,2024-08-12
2026,cb5543b0ddf408115fcde75b,VIDEO_SHARING,0,EE,1,7356,53.76,41.18,1,0,1,0,0,1,1824,219121479.75,1,NATIONAL_DSC_REPORTING,2025-12-31
2021,b1941ad5209ec96d55c53c2f,SOCIAL_NETWORK,0,HU,1,8212,18.26,47.19,1,0,0,0,0,0,2073,144657882.37,1,COMMISSION_ENFORCEMENT,2024-02-16
2022,d09097bea07a3a8b2f8555ea,AD_TECH,0,LU,0,7881,62.28,73.09,1,0,0,0,0,0,2142,106716824.85,0,REGULATOR_AUDIT_PORTAL,2024-07-19
2023,fb9f905151382f15585a1e82,CLOUD_PLATFORM,0,RO,1,6241,38.09,97.86,1,0,0,0,0,1,1897,9801493.02,1,PLATFORM_SELF_REPORT,2025-09-26
2024,8ffe4d86b32f77950d70c4f7,MESSAGING,0,AT,1,7565,19.17,50.65,1,1,1,0,0,1,2108,352419210.19,0,DSA_TRANSPARENCY_DB,2025-02-17
2025,eddf1468c763026bafae2caa,APP_STORE,0,CZ,1,6379,23.24,90.38,0,1,0,0,1,1,2144,799513.55,1,NATIONAL_DSC_REPORTING,2025-10-17
2026,c742949e48e111c2c6a35a6d,SEARCH_ENGINE,1,DE,1,6142,29.22,43.05,0,1,0,0,0,0,2164,520502171.03,1,COMMISSION_ENFORCEMENT,2024-10-18
2021,eaa7a50de93c381dbc32470c,ONLINE_MARKETPLACE,1,LV,1,6284,28.19,59.37,1,0,1,1,0,1,1827,213453322.6,0,REGULATOR_AUDIT_PORTAL,2024-07-28
2022,cf1d4768a39a1ca55252bc1c,VIDEO_SHARING,1,PL,1,8223,56.22,65.69,1,1,0,0,0,1,1944,38569419.81,1,PLATFORM_SELF_REPORT,2025-12-26
2023,375a14df907bc748e96e5ff0,SOCIAL_NETWORK,1,ES,1,8207,0.95,90.58,1,1,0,0,0,1,1856,150866297.03,1,DSA_TRANSPARENCY_DB,2025-06-11
2024,764cc3a3bb7a3fb00c5d95ba,AD_TECH,0,HR,1,7668,9.31,45.27,1,1,1,0,0,1,1874,523886879.59,1,NATIONAL_DSC_REPORTING,2025-02-24
2025,e17ad616a9ecee58a84a07c8,CLOUD_PLATFORM,0,FI,1,6011,33.94,87.66,0,1,0,0,0,1,2005,39492944.09,1,COMMISSION_ENFORCEMENT,2024-09-28
2026,79b99adea4e8b07099973713,MESSAGING,0,IE,1,7506,14.46,98.86,0,0,0,0,0,0,1844,144011523.14,1,REGULATOR_AUDIT_PORTAL,2025-07-25
2021,203e21b22f2906755f3e526e,APP_STORE,0,MT,1,7080,38.73,82.93,1,1,0,1,0,0,2009,140944945.57,0,PLATFORM_SELF_REPORT,2024-03-24
2022,9d8a22ab81cf939e3d67550e,SEARCH_ENGINE,1,SK,1,7839,46.43,54.31,1,1,1,0,0,0,1924,45108053.36,1,DSA_TRANSPARENCY_DB,2026-02-17
2023,84fc2acd1031ebfd0e1ce40d,ONLINE_MARKETPLACE,1,BE,1,7586,38.87,45.58,1,1,1,1,0,1,2136,320327813.11,0,NATIONAL_DSC_REPORTING,2026-02-09
2024,9f2cfe97373e817519b8f14e,VIDEO_SHARING,1,DK,1,5997,67.07,43.29,1,1,0,1,0,1,1830,212937177.89,1,COMMISSION_ENFORCEMENT,2025-06-08
2025,50db7a2d2ebaa464a1988ecf,SOCIAL_NETWORK,0,GR,1,7694,75.82,77.72,0,1,1,0,0,0,1791,82950606.32,1,REGULATOR_AUDIT_PORTAL,2024-05-03
2026,bbed768d8199067096ed8f33,AD_TECH,0,LT,1,6835,75.78,90.45,1,0,0,0,0,1,2088,122241286.3,0,PLATFORM_SELF_REPORT,2025-06-18
2021,ab4ef8921423e973a0a65f38,CLOUD_PLATFORM,0,PT,0,7877,35.56,80.25,0,0,0,0,0,0,1979,19674841.01,1,DSA_TRANSPARENCY_DB,2025-08-20
2022,3619045ce9c70d03c66d8db9,MESSAGING,0,SE,1,7810,70.71,77.12,1,1,0,1,0,0,1875,89625505.21,0,NATIONAL_DSC_REPORTING,2024-09-17
2023,77664f5c0ff5e8842ef8e7ef,APP_STORE,0,CY,1,6098,82.48,57.51,1,1,0,1,0,1,2148,444338343.21,1,COMMISSION_ENFORCEMENT,2025-03-19
2024,c5e34f46edb4e919233ce4fb,SEARCH_ENGINE,0,FR,1,7854,52.59,65.98,1,1,0,1,0,0,2002,47265036.6,1,REGULATOR_AUDIT_PORTAL,2024-06-26
2025,d9c0caf8ea0f63c06533e91d,ONLINE_MARKETPLACE,0,IT,1,6847,18.2,94.32,1,1,1,0,0,1,1915,267609833.63,1,PLATFORM_SELF_REPORT,2025-08-19
2026,81e085305edba2e8e63515fd,VIDEO_SHARING,1,NL,1,6140,30.66,65.78,0,1,0,0,0,0,2068,21241201.78,1,DSA_TRANSPARENCY_DB,2024-01-20
2021,50c977b2faa83ba77b52a7db,SOCIAL_NETWORK,1,SI,1,7276,16.9,77.33,1,1,0,0,0,1,2020,119797105.28,0,NATIONAL_DSC_REPORTING,2024-07-22
2022,985dfc194a98be6f0f1d05ea,AD_TECH,0,BG,0,7810,69.66,84.52,1,1,0,1,0,1,2197,66328909.38,0,COMMISSION_ENFORCEMENT,2025-05-15
2023,7aa2ee64325434408f121f07,CLOUD_PLATFORM,0,EE,1,7237,67.79,37.15,0,1,1,0,0,0,1811,139068774.07,0,REGULATOR_AUDIT_PORTAL,2024-04-23
2024,abb077294062fe7dee06697a,MESSAGING,1,HU,1,6356,58.74,85.21,1,0,0,0,0,1,1878,39865998.79,0,PLATFORM_SELF_REPORT,2025-03-04
2025,9d60c11d27e0f6cddaca5ac1,APP_STORE,0,LU,1,6092,1.55,44.37,1,1,0,1,0,1,2056,194229101.89,1,DSA_TRANSPARENCY_DB,2024-11-04
2026,21d328b4e28f83cb77131858,SEARCH_ENGINE,0,RO,1,6019,80.89,53.17,0,1,0,0,0,1,1804,257766818.47,1,NATIONAL_DSC_REPORTING,2024-04-29
2021,ff4b0315b2f9072a2516b668,ONLINE_MARKETPLACE,1,AT,1,6276,58.9,37.23,1,1,1,0,1,1,1907,538064852.75,1,COMMISSION_ENFORCEMENT,2025-04-16
2022,c85563f8fc4af91ff6d4b63a,VIDEO_SHARING,0,CZ,1,8068,35.67,44.77,0,1,0,0,0,0,2073,267761155.57,1,REGULATOR_AUDIT_PORTAL,2025-12-14
2023,efd9f37927ea69add956bc13,SOCIAL_NETWORK,0,DE,1,6467,66.28,68.16,1,1,0,0,0,1,1824,19626025.53,0,PLATFORM_SELF_REPORT,2024-08-27
2024,dc26652559f6fb6c95469366,AD_TECH,0,LV,0,7501,6.51,83.07,1,0,0,1,1,1,1877,50883410.22,1,DSA_TRANSPARENCY_DB,2024-12-21
2025,833a185446c2c3d64959f8da,CLOUD_PLATFORM,0,PL,1,8209,79.63,40.64,1,1,0,0,1,0,2140,132497520.41,0,NATIONAL_DSC_REPORTING,2024-12-30
2026,bb1f7538277ca0543824c714,MESSAGING,0,ES,1,8149,77.85,38.81,1,1,0,0,0,0,1895,197167429.8,1,COMMISSION_ENFORCEMENT,2024-04-17
2021,b5d462caa1060600a2b1976a,APP_STORE,0,HR,0,7777,27.95,89.72,1,1,0,0,0,1,1904,22368717.08,1,REGULATOR_AUDIT_PORTAL,2025-10-09
2022,74d7865051dd0d79e701c00e,SEARCH_ENGINE,1,FI,1,6512,24.79,60.08,1,1,0,0,1,1,2107,154019012.58,1,PLATFORM_SELF_REPORT,2025-12-11
2023,40b7914965afe04d83195ab0,ONLINE_MARKETPLACE,1,IE,1,5926,65.48,70.36,1,0,0,0,0,1,1887,11120037.79,0,DSA_TRANSPARENCY_DB,2025-07-03
2024,71a701aa5b7f5cea5b17cc6a,VIDEO_SHARING,0,MT,1,8057,81.59,83.48,0,0,0,0,1,1,2081,149595719.96,0,NATIONAL_DSC_REPORTING,2025-03-12
2025,2976430fb15e0ddcae094320,SOCIAL_NETWORK,1,SK,1,6168,9.05,87.85,0,1,0,0,1,1,2013,135317686.32,1,COMMISSION_ENFORCEMENT,2025-02-14
2026,3a122bd81eae72460ece76ed,AD_TECH,0,BE,1,6921,78.52,86.34,1,1,0,0,0,1,1984,50075411.67,1,REGULATOR_AUDIT_PORTAL,2024-10-12
2021,360856a38de0682f54095bde,CLOUD_PLATFORM,0,DK,1,6699,45.59,86.24,1,1,1,0,0,1,1860,457864325.38,1,PLATFORM_SELF_REPORT,2024-12-01
2022,b1562cd794d080beedc20bf2,MESSAGING,1,GR,1,8369,35.99,87.35,1,1,0,0,0,1,1908,35133185.12,0,DSA_TRANSPARENCY_DB,2025-05-04
2023,4e36904f8622e8cb01b81295,APP_STORE,0,LT,0,7624,51.25,78.96,1,1,0,0,0,1,1832,119165029.14,0,NATIONAL_DSC_REPORTING,2025-05-25
2024,f53b3451ad0023951bab417a,SEARCH_ENGINE,0,PT,1,6272,46.76,77.03,1,0,1,0,0,1,1867,518220397.68,0,COMMISSION_ENFORCEMENT,2024-04-18
2025,b668602e70726584cbddd173,ONLINE_MARKETPLACE,0,SE,1,7468,58.7,71.03,1,1,0,1,0,0,1898,70050024.35,0,REGULATOR_AUDIT_PORTAL,2024-02-19
2026,1d1d0fe83283e3e1396c2197,VIDEO_SHARING,1,CY,1,8165,11.56,68.24,1,1,0,1,1,1,2199,115342029.51,0,PLATFORM_SELF_REPORT,2025-09-13
2021,fe7c81e555ab3dbf3ee53bfa,SOCIAL_NETWORK,1,FR,0,7882,89.31,80.1,1,1,0,0,0,0,2137,92762196.2,1,DSA_TRANSPARENCY_DB,2024-02-04
2022,bbeabc27cec2f1bac1ed7ad3,AD_TECH,0,IT,0,7736,82.94,48.75,1,0,0,0,0,1,2152,341899993.56,0,NATIONAL_DSC_REPORTING,2024-10-30
2023,26d9825448113d2306b6bd09,CLOUD_PLATFORM,0,NL,1,7458,71.17,83.03,1,1,1,0,0,0,2194,189991855.41,1,COMMISSION_ENFORCEMENT,2025-03-24
2024,db9f7e2526c179718adcaf7c,MESSAGING,0,SI,1,6416,81.07,50.17,1,1,0,0,0,1,2087,78589975.96,0,REGULATOR_AUDIT_PORTAL,2024-03-17
2025,b7f29a4ac55a88910c4199d0,APP_STORE,0,BG,1,7754,69.7,63.79,1,1,0,0,0,0,2184,67192694.99,1,PLATFORM_SELF_REPORT,2024-07-10
2026,3caa607d8c34ae0f4a38ace7,SEARCH_ENGINE,1,EE,1,6805,21.76,88.51,0,1,1,1,0,1,1988,276967680.63,1,DSA_TRANSPARENCY_DB,2025-01-27
2021,47497084f291e940c97982e0,ONLINE_MARKETPLACE,0,HU,1,7243,16.51,72.54,1,1,0,1,0,0,1937,12442446.78,1,NATIONAL_DSC_REPORTING,2025-02-02
2022,5a891d68680e349368bd9b3c,VIDEO_SHARING,1,LU,1,6064,25.7,94.83,0,1,0,0,0,0,2108,94270790.4,1,COMMISSION_ENFORCEMENT,2025-06-03
2023,6985e7617192ba9191abcb38,SOCIAL_NETWORK,0,RO,0,6881,65.09,35.67,1,0,0,0,0,0,1970,317432518.14,1,REGULATOR_AUDIT_PORTAL,2025-07-06
2024,2fec1fe66dd083af2f2d4049,AD_TECH,0,AT,1,7879,7.3,68.11,1,1,0,1,0,1,2015,64984136.84,0,PLATFORM_SELF_REPORT,2024-02-23
2025,6f8e8e74e432f8d415902fc8,CLOUD_PLATFORM,0,CZ,1,6990,13.78,87.82,1,1,0,0,0,0,1921,45535575.86,1,DSA_TRANSPARENCY_DB,2025-03-13
2026,c693a5aabd70a37374cd2e0d,MESSAGING,0,DE,1,6481,83.69,77.74,1,0,0,0,0,1,2206,130678266.08,1,NATIONAL_DSC_REPORTING,2024-03-21
2021,8e1c0ecd7fbb64bfa722f1b1,APP_STORE,1,LV,1,5973,79.12,62.95,1,0,0,1,1,1,2022,57055825.7,1,COMMISSION_ENFORCEMENT,2024-08-15
2022,558e69f50ed7dd63df19ffee,SEARCH_ENGINE,1,PL,1,6355,91.84,91.18,1,1,0,1,0,1,1857,149666784.23,0,REGULATOR_AUDIT_PORTAL,2024-09-30
2023,88b13a79401d475e198a7db4,ONLINE_MARKETPLACE,1,ES,1,7616,56.45,97.97,1,0,0,0,0,1,2160,138726121.08,0,PLATFORM_SELF_REPORT,2024-06-08
2024,ea937aa0418f981082810856,VIDEO_SHARING,1,HR,0,7250,56.7,68.63,1,1,0,0,0,0,2024,70889293.91,0,DSA_TRANSPARENCY_DB,2024-11-13
2025,0da90958e4c726e768665687,SOCIAL_NETWORK,0,FI,1,7680,48.78,83.54,0,1,0,0,0,0,2216,62125440.34,1,NATIONAL_DSC_REPORTING,2025-08-23
2026,dff341bbb8e901914a0e2e85,AD_TECH,0,IE,0,7520,13.72,96.97,1,0,1,0,0,1,1878,422991799.68,1,COMMISSION_ENFORCEMENT,2025-03-15
2021,5efd8e1ee217d12dcf358c32,CLOUD_PLATFORM,0,MT,1,8136,31.37,94.73,0,1,0,0,0,1,1904,120058718.29,1,REGULATOR_AUDIT_PORTAL,2025-09-02
2022,17da047869d54be36a2f97bc,MESSAGING,0,SK,1,6794,3.14,62.5,0,0,0,0,0,1,2174,53039865.6,1,PLATFORM_SELF_REPORT,2025-07-02
2023,2bccc41219c21d59c0595543,APP_STORE,0,BE,1,7761,34.51,71.58,1,0,1,1,0,1,2161,125510829.57,0,DSA_TRANSPARENCY_DB,2025-02-22
2024,a259ab6030a58c516d8c7e65,SEARCH_ENGINE,0,DK,1,7617,62.68,60.23,0,1,0,0,0,1,2021,78360230.02,0,NATIONAL_DSC_REPORTING,2024-12-23
2025,4f9c0d61c3723b2900d37405,ONLINE_MARKETPLACE,1,GR,0,6922,16.43,45.27,1,0,0,0,0,1,2068,270645214.2,1,COMMISSION_ENFORCEMENT,2024-08-22
2026,b66796f6c1b6dc6724649d09,VIDEO_SHARING,0,LT,1,7482,41.19,91.74,1,1,0,0,1,1,2000,131916872.21,1,REGULATOR_AUDIT_PORTAL,2024-02-16
2021,728361464ba3d6075b5453bc,SOCIAL_NETWORK,0,PT,1,7809,66.29,91.44,1,1,0,1,0,1,2104,97747734.63,1,PLATFORM_SELF_REPORT,2024-07-25
2022,6aa32718d8bde50f9a49f4fe,AD_TECH,0,SE,1,7102,48.88,95.22,1,0,0,1,0,1,1998,67357021.58,0,DSA_TRANSPARENCY_DB,2024-01-06
2023,75339bc1dd9e876fd639a20a,CLOUD_PLATFORM,0,CY,1,7025,73.83,94.8,1,1,0,0,0,1,1985,49573255.74,0,NATIONAL_DSC_REPORTING,2024-01-13
2024,1ea69da167705b8b2ec0d10d,MESSAGING,1,FR,1,7029,63.26,71.03,1,1,0,0,0,1,2068,140468859.3,1,COMMISSION_ENFORCEMENT,2024-03-26
2025,24b564d0cb59c6b710f8aafd,APP_STORE,0,IT,0,7806,6.87,42.6,0,1,0,0,0,1,1957,16903362.36,1,REGULATOR_AUDIT_PORTAL,2025-10-19
2026,e4f87263301373883ece1546,SEARCH_ENGINE,1,NL,1,6279,30.23,77.13,1,0,1,1,0,1,2218,77223903.67,0,PLATFORM_SELF_REPORT,2024-03-15
2021,4f0e77ce1b5e8aa06c41df51,ONLINE_MARKETPLACE,1,SI,1,7949,77.87,73.62,1,1,0,1,0,0,2200,131921423.26,0,DSA_TRANSPARENCY_DB,2024-01-04
2022,f4580fcd01ee378f5c146679,VIDEO_SHARING,1,BG,1,7219,35.66,84.76,1,0,0,0,0,1,2153,133032378.76,0,NATIONAL_DSC_REPORTING,2026-01-01
2023,3c179365faa33dff7115cac8,SOCIAL_NETWORK,1,EE,1,6794,83.11,97.78,1,0,0,0,0,1,1959,40876374.25,1,COMMISSION_ENFORCEMENT,2025-02-08
2024,794bad794db8a2c9306667b7,AD_TECH,0,HU,1,7311,3.05,81.66,1,1,0,0,0,1,2246,28814824.02,1,REGULATOR_AUDIT_PORTAL,2025-12-27
2025,0a22f574af22c291f785f2b5,CLOUD_PLATFORM,0,LU,0,7429,20.46,95.84,0,0,0,0,0,0,1943,48856190.28,1,PLATFORM_SELF_REPORT,2025-05-16
2026,1a658c0791e2e6b28b9ef5a6,MESSAGING,0,RO,1,8406,25.6,94.52,1,1,0,0,0,1,1870,86794117.58,0,DSA_TRANSPARENCY_DB,2025-05-10
2021,9cb464cf8d17132302cff4ed,APP_STORE,0,AT,1,7254,18.93,56.6,1,1,0,0,0,1,1968,296309081.14,0,NATIONAL_DSC_REPORTING,2026-01-11
2022,d237eb1278de1f2e6228efae,SEARCH_ENGINE,1,CZ,0,7436,9.39,83.2,0,0,1,1,1,1,2126,424795386.67,1,COMMISSION_ENFORCEMENT,2024-10-12
2023,9977513fc31263422b576d39,ONLINE_MARKETPLACE,1,DE,1,8503,95.41,62.34,1,1,0,0,0,0,1893,142723674.69,1,REGULATOR_AUDIT_PORTAL,2025-03-01
2024,9a920a574ab7c635813d4dd9,VIDEO_SHARING,1,LV,0,8003,52.73,98.36,1,1,0,0,0,1,2209,39191358.54,1,PLATFORM_SELF_REPORT,2024-12-29
2025,0e082c6148b6aa77620fdcad,SOCIAL_NETWORK,0,PL,1,8450,20.06,95.55,0,0,0,0,0,1,2148,118727647.89,0,DSA_TRANSPARENCY_DB,2024-05-26
2026,824f019156885c6435f01000,AD_TECH,0,ES,1,6053,83.41,57.86,1,0,0,0,0,0,2238,458684943.7,0,NATIONAL_DSC_REPORTING,2026-01-05
2021,5f6401da49472b4800725846,CLOUD_PLATFORM,0,HR,1,6685,1.5,90.65,1,1,0,0,0,1,1988,87788324.64,0,COMMISSION_ENFORCEMENT,2026-02-01
2022,c441c5b15ae455620cc2ccf0,MESSAGING,0,FI,0,8354,4.93,95.1,1,1,0,0,0,0,2141,110135081.86,1,REGULATOR_AUDIT_PORTAL,2025-07-28
2023,87648ae01f454a77faaf2ccf,APP_STORE,0,IE,1,8021,4.66,91.3,1,1,0,1,0,1,2183,30098681.68,0,PLATFORM_SELF_REPORT,2024-08-31
2024,e60e13bf9bf5f949c1c441c1,SEARCH_ENGINE,1,MT,1,8427,41.21,48.08,1,1,0,0,0,1,2086,493164404.08,1,DSA_TRANSPARENCY_DB,2026-01-30
2025,4c55620b16cb891aed87de29,ONLINE_MARKETPLACE,1,SK,0,8364,60.07,76.41,0,1,0,0,0,0,2150,87792872.15,0,NATIONAL_DSC_REPORTING,2025-01-25
2026,e90ff2e3ee212755885972a0,VIDEO_SHARING,1,BE,1,6083,78.39,67.98,1,0,0,0,0,1,1895,20401427.28,0,COMMISSION_ENFORCEMENT,2025-02-03
2021,f20a7fbf39df3fb25b5f4230,SOCIAL_NETWORK,0,DK,1,6422,50.32,92.36,1,1,0,0,0,0,2190,114484205.48,1,REGULATOR_AUDIT_PORTAL,2024-07-10
2022,8468b67c8be73f75b1293eeb,AD_TECH,0,GR,0,6209,51.41,77.42,1,0,0,0,0,0,2162,99850949.23,1,PLATFORM_SELF_REPORT,2024-04-16
2023,b571fb3bfb5c5e2428119e9c,CLOUD_PLATFORM,1,LT,1,8158,32.21,52.29,0,1,0,0,0,1,2074,108816041.44,0,DSA_TRANSPARENCY_DB,2024-04-17
2024,34c55e8c6ccb98ccd1bf4f07,MESSAGING,0,PT,1,7816,74.98,91.87,1,1,1,0,0,1,2042,132133509.19,1,NATIONAL_DSC_REPORTING,2024-05-24
2025,e1308e84bd414f567fe40391,APP_STORE,0,SE,1,7509,48.37,77.89,0,0,0,0,0,1,2146,105034577.94,1,COMMISSION_ENFORCEMENT,2025-10-03
2026,42b55dde9d1c4a160a00de46,SEARCH_ENGINE,1,CY,1,8417,94.41,64.14,1,1,0,0,0,1,2159,111813093.24,0,REGULATOR_AUDIT_PORTAL,2025-05-28
2021,85b48e090e26adcc39e52d23,ONLINE_MARKETPLACE,1,FR,1,6133,29.69,37.02,1,1,1,1,0,1,2017,444779394.82,0,PLATFORM_SELF_REPORT,2025-05-18
2022,db427bd19240ab965018236d,VIDEO_SHARING,1,IT,1,7634,30.23,46.2,0,1,1,1,0,1,2232,482553825.01,1,DSA_TRANSPARENCY_DB,2025-04-29
2023,d530dbd542398304816ea0bb,SOCIAL_NETWORK,1,NL,1,8002,85.25,87.29,0,1,0,0,1,1,1955,139988656.46,0,NATIONAL_DSC_REPORTING,2025-08-30
2024,1845f18391a35c68caad918b,AD_TECH,1,SI,1,6553,19.06,86.07,0,1,0,0,0,0,2154,147569004.62,1,COMMISSION_ENFORCEMENT,2024-01-25
2025,a8356ddb4beb2dc40d402e8c,CLOUD_PLATFORM,0,BG,1,6901,57.29,79.97,1,0,0,0,0,1,1888,94887373.46,0,REGULATOR_AUDIT_PORTAL,2024-06-21
2026,57962b5748662de4cdbdafa0,MESSAGING,0,EE,1,7648,71.92,68.37,1,1,0,0,0,0,2146,120073170.91,0,PLATFORM_SELF_REPORT,2024-05-29
2021,bb67b6022b8d9d7754d522d2,APP_STORE,0,HU,1,8069,10.42,54.92,1,1,0,0,0,1,2222,101304209.36,0,DSA_TRANSPARENCY_DB,2026-02-09
2022,646c273717237d4a7fe4a1d0,SEARCH_ENGINE,1,LU,0,6705,37.55,56.43,1,1,0,1,0,1,2225,233914373.92,1,NATIONAL_DSC_REPORTING,2025-07-17
2023,2d29ddb8caf1e28916cfbc91,ONLINE_MARKETPLACE,0,RO,1,7313,40.2,87.59,1,1,0,1,0,1,1999,142927650.83,1,COMMISSION_ENFORCEMENT,2026-02-06
2024,7fa315342c4cfcec26832bd7,VIDEO_SHARING,1,AT,1,7532,2.07,97.44,1,1,1,0,0,1,1885,512014411.78,1,REGULATOR_AUDIT_PORTAL,2024-06-17
2025,199436084078b3dde30d6916,SOCIAL_NETWORK,1,CZ,1,7405,36.45,61.98,1,1,0,0,0,0,2115,84042356.7,0,PLATFORM_SELF_REPORT,2024-11-08
2026,a7f202ccba2f32c51de64e84,AD_TECH,0,DE,1,7450,80.97,66.72,1,1,0,1,0,1,2234,137299983.24,1,DSA_TRANSPARENCY_DB,2024-02-10
2021,eafeae1b42a8e304d395fddb,CLOUD_PLATFORM,0,LV,1,6830,14.33,66.62,0,0,0,0,0,0,1994,124966865.38,0,NATIONAL_DSC_REPORTING,2024-09-05
2022,a12eef43e917a38091c6b1a6,MESSAGING,0,PL,1,7581,74.53,54.71,0,1,0,0,0,1,1945,36938656.61,1,COMMISSION_ENFORCEMENT,2024-05-13
2023,fe7fedac5dda5f6e0dd5a1a7,APP_STORE,0,ES,1,8483,48.15,81.28,1,0,0,0,0,1,1989,21876607.77,1,REGULATOR_AUDIT_PORTAL,2025-03-23
2024,3eed148c422dd24adb292be3,SEARCH_ENGINE,1,HR,1,6389,64.64,66.27,1,1,0,1,0,1,2154,6772592.78,1,PLATFORM_SELF_REPORT,2025-06-13
2025,c3b389276539ed5c67a466a7,ONLINE_MARKETPLACE,1,FI,1,6561,38.8,44.9,0,1,1,0,0,1,2261,173256916.34,0,DSA_TRANSPARENCY_DB,2025-09-08
2026,d19d8c646b260a607e6a3df8,VIDEO_SHARING,1,IE,1,6669,86.4,43.82,0,1,0,0,1,1,2016,244633051.85,1,NATIONAL_DSC_REPORTING,2024-05-03
2021,a2d502af09cc6722ef030109,SOCIAL_NETWORK,1,MT,1,6880,76.92,35.43,1,1,0,0,0,1,2125,458939961.3,0,COMMISSION_ENFORCEMENT,2025-04-24
2022,623fd937ddca09a571112a7d,AD_TECH,0,SK,0,7126,72.82,55.91,1,1,0,1,0,1,2129,102393095.91,0,REGULATOR_AUDIT_PORTAL,2025-06-18
2023,e05950b0af5a054dd22dd007,CLOUD_PLATFORM,0,BE,1,7349,28.77,63.63,1,1,0,0,0,1,1923,10590053.71,1,PLATFORM_SELF_REPORT,2024-12-03
2024,1d68bde2d352086c31c3d57f,MESSAGING,0,DK,0,8324,61.29,37.56,1,1,0,0,0,1,2009,274916139.96,1,DSA_TRANSPARENCY_DB,2026-01-18
2025,ed05330e265143f5c7d0c391,APP_STORE,0,GR,1,6345,52.1,36.89,1,1,0,0,0,1,1940,444069114.26,0,NATIONAL_DSC_REPORTING,2024-04-19
2026,01c8befc7dccdb6e33c36c7b,SEARCH_ENGINE,1,LT,1,8404,67.76,87.44,1,1,0,1,0,1,2221,8247653.53,1,COMMISSION_ENFORCEMENT,2025-04-06
2021,ccc3b8a85ac0fb5e779f4ebe,ONLINE_MARKETPLACE,1,PT,1,8073,42.7,70.75,0,1,0,1,0,1,2097,50709611.04,1,REGULATOR_AUDIT_PORTAL,2025-03-20
2022,446738b9d29104ac4f6485ac,VIDEO_SHARING,1,SE,1,6784,67.7,48.34,1,1,1,0,0,1,2129,371247892.14,1,PLATFORM_SELF_REPORT,2024-08-18
2023,b9002c771f8d01b35dff87f3,SOCIAL_NETWORK,1,CY,0,7707,39.36,45.49,1,1,0,0,0,1,2004,367514559.02,1,DSA_TRANSPARENCY_DB,2025-10-10
2024,651b51344f8a62d9d02db264,AD_TECH,0,FR,1,6419,53.6,36.97,1,0,0,1,0,1,2076,67909328.24,1,NATIONAL_DSC_REPORTING,2024-03-09
2025,8fa417b44565f8ebe307df68,CLOUD_PLATFORM,0,IT,1,7593,89.22,54.4,0,1,0,0,0,0,2247,419501064.59,1,COMMISSION_ENFORCEMENT,2024-03-19
2026,3c0869e431e2165333491e5c,MESSAGING,0,NL,1,6381,35.81,91.22,1,1,0,0,0,1,2292,89612729.04,1,REGULATOR_AUDIT_PORTAL,2024-06-24
2021,1e5769977bad3341915486d0,APP_STORE,0,SI,1,6835,77.47,85.92,1,1,0,0,0,1,2289,37146284.94,1,PLATFORM_SELF_REPORT,2025-09-30
