edu_k12out_school_year,edu_k12out_district_id_udise,edu_k12out_school_id_udise,edu_k12out_grade_level,edu_k12out_subject_area,edu_k12out_assessment_scale_score,edu_k12out_proficiency_level,edu_k12out_growth_percentile,edu_k12out_attendance_rate_pct,edu_k12out_chronic_absenteeism_rate,edu_k12out_graduation_cohort_year,edu_k12out_graduation_rate_pct,edu_k12out_dropout_rate_pct,edu_k12out_discipline_incident_rate,edu_k12out_special_education_share_pct,edu_k12out_ell_share_pct,edu_k12out_gifted_program_share_pct,edu_k12out_student_teacher_ratio,edu_k12out_per_pupil_spending,edu_k12out_accountability_rating_code
2019-20,UDISE-D66852,UDISE-S6487064,Grade_10,SocialStudies,190.8,Basic,63,72.73,15.48,2024,44.2,3.55,25.69,7.43,27.5,10.86,30.8,48645.82,E
2024-25,UDISE-D62800,UDISE-S1860400,Grade_8,Math,438.8,Proficient,86,74.85,31.83,2018,74.08,6.48,105.23,3.67,32.24,1.98,25.17,126946.7,D
2017-18,UDISE-D38425,UDISE-S6862793,Grade_8,Science,298.7,Advanced,20,64.92,28.12,2023,66.55,3.31,62.46,4.46,31.63,8.88,54.77,164309.45,C
2025-26,UDISE-D41322,UDISE-S6004208,Grade_3,SocialStudies,543.5,Proficient,48,82.17,17.49,2025,74.5,5.01,19.92,2.73,26.99,4.65,19.88,128201.91,NA
2021-22,UDISE-D14719,UDISE-S3760708,Grade_11,Science,413.4,Advanced,2,98.64,30.77,2026,72.18,13.86,111.17,5.46,14.35,6.8,40.03,72138.33,B
2017-18,UDISE-D60619,UDISE-S8954263,Grade_6,SocialStudies,462.7,Below_Basic,93,88.68,20.46,2023,86.56,4.77,71.15,1.74,26.12,4.25,51.56,54106.86,D
2019-20,UDISE-D96947,UDISE-S6853417,Grade_8,Hindi,123.7,Advanced,69,83.67,40.89,2017,62.08,13.41,11.89,7.11,26.24,0.52,25.3,46217.35,D
2020-21,UDISE-D83972,UDISE-S4233968,Grade_5,RegionalLanguage,563.9,Below_Basic,92,61.97,23.59,2023,40.54,12.99,3.74,9.73,30.58,0.41,17.56,46315.34,C
2023-24,UDISE-D31565,UDISE-S1507361,Grade_6,Reading,431.8,Basic,8,99.6,17.19,2025,68.46,5.19,64.6,3.43,34.88,2.83,10.69,111263.11,A
2019-20,UDISE-D17822,UDISE-S7971919,Grade_5,SocialStudies,527.1,Advanced,85,98.43,33.87,2019,48.72,8.16,5.8,6.3,9.11,6.41,14.13,40450.56,A
2023-24,UDISE-D90148,UDISE-S4670135,Grade_6,SocialStudies,642.9,Advanced,47,91.76,42.74,2025,61.8,0.5,93.88,10.37,33.41,4.47,26.64,40059.81,A
2017-18,UDISE-D65413,UDISE-S3278113,Grade_2,Reading,218.4,Basic,16,75.05,28.08,2026,59.52,12.91,11.21,3.4,6.02,2.25,25.03,132703.75,E
2025-26,UDISE-D50095,UDISE-S2770311,Grade_4,SocialStudies,328.2,Proficient,86,96.67,25.82,2026,68.87,13.98,38.66,2.94,31.39,2.21,31.25,122174.67,A
2020-21,UDISE-D31766,UDISE-S4564105,Grade_1,SocialStudies,781.4,Proficient,1,61.97,36.31,2023,88.04,8.79,14.02,2.03,32.88,11.56,25.06,170635.1,B
2019-20,UDISE-D83593,UDISE-S5389537,Grade_5,Math,225.6,Basic,45,62.07,28.05,2024,48.14,4.92,80.9,9.92,12.32,5.28,46.9,26301.64,A
2021-22,UDISE-D46487,UDISE-S2866229,Grade_10,Reading,743.1,Basic,1,65.65,13.53,2018,44.21,14.01,69.03,5.79,22.06,10.32,47.55,25440.43,E
2017-18,UDISE-D59939,UDISE-S7495329,Grade_1,English,400.4,Advanced,49,86.13,13.35,2025,72.43,9.7,2.85,2.94,16.06,8.99,48.9,106161.12,B
2017-18,UDISE-D37469,UDISE-S3960893,Grade_3,Reading,356.6,Proficient,95,88.45,30.92,2018,97.28,4.68,2.75,0.51,9.59,9.92,34.98,164393.26,E
2018-19,UDISE-D52487,UDISE-S3797231,Grade_9,SocialStudies,758.9,Basic,84,61.22,37.15,2018,71.08,4.07,9.4,11.13,26.17,3.1,27.87,65052.25,E
2016-17,UDISE-D60454,UDISE-S1178048,Grade_6,RegionalLanguage,494.9,Below_Basic,20,84.15,7.59,2023,51.38,11.16,33.3,11.49,32.28,9.53,38.63,82345.31,NA
2020-21,UDISE-D84256,UDISE-S2209309,Grade_10,Hindi,191.1,Below_Basic,30,72.89,6.1,2021,77.89,8.47,103.37,6.08,28.12,11.36,34.85,73716.91,NA
2021-22,UDISE-D54477,UDISE-S1940039,Grade_6,Reading,116.9,Basic,39,84.63,7.38,2023,48.4,7.45,108.95,8.12,20.75,4.71,43.25,158739.93,B
2016-17,UDISE-D13579,UDISE-S8686658,Grade_11,SocialStudies,627.3,Below_Basic,17,61.2,10.16,2022,80.13,7.3,116.14,14.8,30.62,2.39,26.7,162196.92,D
2019-20,UDISE-D81376,UDISE-S6950894,Grade_7,Science,802.1,Advanced,88,96.23,3.23,2022,77.8,11.07,81.64,6.36,32.79,6.6,23.36,113259.94,C
2016-17,UDISE-D55672,UDISE-S6191457,Grade_11,Science,544.6,Proficient,25,84.94,34.61,2021,47.9,3.17,20.23,6.43,20.96,6.47,34.8,119570.32,NA
2025-26,UDISE-D23119,UDISE-S8787382,Grade_11,Reading,867.2,Proficient,92,81.77,12.34,2026,87.63,17.56,22.82,1.35,5.51,11.08,52.93,51507.64,B
2023-24,UDISE-D51590,UDISE-S9768226,Grade_1,SocialStudies,303.6,Proficient,23,88.34,22.83,2017,46.43,0.96,23.0,6.64,13.27,1.89,32.69,169200.96,A
2018-19,UDISE-D18207,UDISE-S4782013,Grade_5,Hindi,253.1,Proficient,75,98.94,5.53,2023,65.25,0.93,14.2,8.28,16.58,3.7,53.66,13874.64,B
2024-25,UDISE-D40000,UDISE-S8803463,Grade_1,Hindi,669.4,Advanced,20,92.82,6.69,2016,45.38,7.73,99.56,5.76,26.52,2.7,48.56,42003.81,A
2019-20,UDISE-D71703,UDISE-S2420528,Grade_4,Reading,679.1,Proficient,47,81.7,37.99,2018,96.92,1.82,107.81,1.07,20.63,9.76,43.62,24211.94,A
2025-26,UDISE-D73915,UDISE-S7429654,Grade_6,Math,665.4,Basic,90,83.8,36.19,2023,62.65,10.81,35.83,4.83,4.92,8.22,14.19,60693.17,A
2020-21,UDISE-D38138,UDISE-S1212519,Grade_12,English,798.4,Below_Basic,69,63.29,23.63,2017,46.77,9.07,16.12,3.34,18.32,3.69,28.23,109539.21,E
2023-24,UDISE-D94370,UDISE-S5708290,Grade_2,Reading,323.7,Basic,57,64.97,21.5,2017,83.2,0.01,84.91,12.76,30.33,9.9,33.62,26204.32,E
2017-18,UDISE-D63436,UDISE-S6623308,Grade_11,Math,184.6,Basic,76,81.86,1.78,2021,64.45,7.71,71.31,2.72,19.34,2.14,52.68,27613.81,C
2024-25,UDISE-D19415,UDISE-S2995489,Grade_3,RegionalLanguage,109.7,Basic,38,89.54,6.92,2023,69.13,3.11,55.38,13.57,29.91,11.76,13.75,143093.65,C
2018-19,UDISE-D25882,UDISE-S8876048,Grade_7,Reading,551.2,Proficient,50,73.21,3.38,2024,44.73,4.36,112.34,2.94,15.3,1.8,37.91,89463.5,NA
2019-20,UDISE-D34140,UDISE-S4831686,Grade_12,Math,536.7,Proficient,51,82.38,27.68,2021,98.19,16.05,107.22,7.65,2.83,7.98,17.62,13091.03,NA
2019-20,UDISE-D38347,UDISE-S1435534,Grade_8,Hindi,808.6,Basic,45,64.57,11.43,2025,51.16,16.95,11.12,6.43,11.62,1.21,34.96,10428.57,D
2018-19,UDISE-D54116,UDISE-S2911948,Grade_12,Math,731.6,Below_Basic,4,65.52,38.09,2016,60.43,1.88,60.31,6.06,31.97,0.35,20.18,137804.14,A
2019-20,UDISE-D84181,UDISE-S3400199,Grade_6,Science,546.1,Below_Basic,24,99.77,44.64,2026,84.44,7.2,68.02,7.9,30.19,6.77,26.51,16667.79,D
2024-25,UDISE-D90420,UDISE-S6267500,Grade_7,SocialStudies,185.2,Proficient,73,82.97,1.65,2017,41.62,12.26,57.96,9.03,31.75,2.51,27.27,170466.9,C
2016-17,UDISE-D15052,UDISE-S7839567,Grade_5,RegionalLanguage,501.9,Basic,69,85.84,7.09,2023,61.05,10.02,46.34,13.77,26.6,8.37,27.58,159912.94,A
2023-24,UDISE-D34403,UDISE-S3560305,Grade_5,Hindi,429.4,Basic,1,97.42,25.76,2024,90.03,5.68,71.35,3.64,18.22,4.14,52.73,171686.12,B
2019-20,UDISE-D91474,UDISE-S5703017,Grade_6,Math,113.9,Basic,47,97.04,44.34,2017,89.93,8.87,59.79,10.04,6.98,8.97,52.77,140688.98,A
2023-24,UDISE-D52380,UDISE-S4690285,Grade_11,Reading,269.8,Below_Basic,85,63.58,30.85,2016,45.06,3.91,29.39,12.84,33.24,4.49,33.22,161458.24,E
2021-22,UDISE-D32364,UDISE-S4657743,Grade_12,Math,207.6,Basic,6,91.69,12.26,2022,57.38,11.48,47.84,10.04,9.91,8.03,37.87,34999.65,B
2025-26,UDISE-D49392,UDISE-S7834129,Grade_9,Math,428.1,Below_Basic,7,80.77,11.69,2016,62.12,8.31,64.76,6.6,32.7,7.06,51.64,141526.47,B
2017-18,UDISE-D14623,UDISE-S8233992,Grade_10,Math,555.2,Advanced,29,85.57,3.85,2023,41.78,2.46,60.15,1.24,27.91,5.45,42.75,24454.06,D
2021-22,UDISE-D21701,UDISE-S1531175,Grade_12,Math,636.1,Proficient,67,73.22,0.19,2022,95.65,11.9,86.11,6.07,5.32,3.53,30.98,54800.34,NA
2024-25,UDISE-D80355,UDISE-S3650695,Grade_6,Reading,591.6,Below_Basic,31,97.65,19.83,2017,43.91,9.7,17.45,10.46,22.02,2.76,41.8,173844.16,B
2020-21,UDISE-D59635,UDISE-S1457749,Grade_12,Hindi,304.4,Basic,54,95.2,8.8,2022,46.65,1.04,4.45,13.47,19.4,7.95,12.86,37976.39,NA
2021-22,UDISE-D54490,UDISE-S2210838,Grade_1,English,705.5,Basic,52,86.95,12.76,2023,74.78,9.15,79.87,11.26,15.38,5.16,17.45,106286.98,D
2025-26,UDISE-D11713,UDISE-S8728894,Grade_7,English,535.4,Proficient,54,89.68,23.5,2024,64.45,15.87,101.66,7.62,17.98,4.88,37.24,97865.25,B
2016-17,UDISE-D58509,UDISE-S5435754,Grade_8,Science,621.7,Below_Basic,77,65.41,8.17,2017,67.49,10.13,89.45,4.7,11.25,10.77,14.44,80417.64,D
2025-26,UDISE-D57111,UDISE-S7114638,Grade_3,English,400.0,Proficient,81,84.53,31.99,2022,81.88,8.55,3.1,1.81,33.08,10.2,53.72,171923.66,A
2016-17,UDISE-D71444,UDISE-S3460898,Grade_1,English,390.8,Basic,32,67.61,32.19,2022,43.4,17.4,54.33,11.33,3.16,5.77,49.91,129517.64,B
2022-23,UDISE-D54771,UDISE-S1578117,Grade_5,English,660.3,Proficient,63,60.9,20.74,2020,44.1,13.27,88.03,6.87,19.56,10.46,48.99,155543.98,NA
2019-20,UDISE-D69253,UDISE-S9255462,Grade_2,SocialStudies,322.4,Below_Basic,54,79.82,40.35,2024,47.33,14.59,95.15,13.81,24.83,1.6,12.96,146941.08,D
2023-24,UDISE-D47579,UDISE-S6048291,Grade_7,Hindi,393.0,Proficient,6,64.7,4.37,2016,68.09,4.26,26.47,14.11,18.97,10.12,35.87,100169.54,A
2020-21,UDISE-D13649,UDISE-S3442481,Grade_10,Math,611.3,Proficient,94,62.2,0.19,2019,60.79,6.37,32.72,12.7,9.85,3.16,27.77,60263.18,NA
2021-22,UDISE-D71909,UDISE-S9487719,Grade_9,Science,281.2,Advanced,18,66.95,25.35,2017,69.88,18.0,119.21,7.55,31.35,0.23,52.79,112063.87,C
2017-18,UDISE-D89416,UDISE-S2472766,Grade_5,English,313.9,Advanced,36,73.42,40.37,2018,89.13,2.56,0.28,0.67,21.52,11.3,35.74,49725.7,A
2024-25,UDISE-D20800,UDISE-S1795429,Grade_6,RegionalLanguage,283.3,Advanced,42,82.32,19.67,2026,73.26,12.53,76.49,0.58,34.43,7.66,14.9,168192.05,C
2018-19,UDISE-D60775,UDISE-S8334976,Grade_7,RegionalLanguage,246.7,Below_Basic,62,80.76,13.08,2017,57.12,1.12,9.87,8.14,6.59,0.91,18.08,70913.08,B
2021-22,UDISE-D44144,UDISE-S7243541,Grade_3,English,714.2,Basic,7,76.22,0.31,2026,63.47,4.74,11.32,14.64,5.56,6.39,13.86,131434.26,C
2022-23,UDISE-D86422,UDISE-S2504605,Grade_5,RegionalLanguage,210.0,Below_Basic,88,60.55,18.18,2024,93.63,12.39,64.45,11.77,25.37,8.54,22.18,60737.98,A
2017-18,UDISE-D85568,UDISE-S9420647,Grade_8,Science,837.3,Advanced,52,89.9,12.66,2022,56.75,14.07,85.84,1.52,10.37,7.57,44.35,119292.58,A
2024-25,UDISE-D58919,UDISE-S6306941,Grade_11,Reading,440.3,Basic,11,68.25,44.49,2022,79.27,10.81,111.53,6.95,19.0,8.28,14.15,24064.47,D
2020-21,UDISE-D34912,UDISE-S7633724,Grade_7,Math,757.3,Below_Basic,16,89.59,12.24,2023,98.1,0.28,3.48,11.15,12.29,0.72,10.47,39182.97,E
2016-17,UDISE-D96383,UDISE-S6645588,Grade_5,English,894.6,Basic,53,83.22,3.43,2025,63.4,7.07,112.01,7.76,18.69,3.54,38.95,89565.82,NA
2019-20,UDISE-D87376,UDISE-S8630573,Grade_4,RegionalLanguage,523.6,Advanced,88,81.29,23.6,2024,93.62,13.65,52.28,11.81,10.23,5.23,32.17,85505.77,B
2021-22,UDISE-D81391,UDISE-S5279849,Grade_4,RegionalLanguage,358.6,Basic,97,71.58,18.83,2024,84.02,5.35,80.34,11.35,14.86,10.44,24.15,143566.8,A
2020-21,UDISE-D25269,UDISE-S8407793,Grade_10,RegionalLanguage,708.9,Basic,50,81.86,20.49,2025,86.64,8.47,52.66,2.41,7.08,3.27,21.08,136490.07,NA
2023-24,UDISE-D69010,UDISE-S3579696,Grade_3,English,484.2,Basic,74,69.32,6.92,2019,73.16,9.95,27.97,14.45,3.95,8.76,47.05,74773.05,E
2021-22,UDISE-D43518,UDISE-S7682531,Grade_8,Hindi,747.8,Basic,78,98.84,24.0,2021,97.64,9.95,30.98,9.16,8.78,9.1,24.57,48493.36,A
2016-17,UDISE-D32511,UDISE-S1768154,Grade_3,Math,888.8,Proficient,91,97.7,10.23,2018,91.53,8.85,49.05,8.05,23.02,3.33,14.5,96257.87,A
2023-24,UDISE-D54731,UDISE-S7107717,Grade_3,English,415.6,Basic,16,94.81,27.98,2023,70.34,15.0,90.49,7.42,20.55,6.31,35.86,70809.66,D
2024-25,UDISE-D77359,UDISE-S8692738,Grade_7,Reading,312.3,Proficient,36,89.89,15.65,2016,42.9,2.88,84.51,10.91,10.29,3.99,26.87,27670.69,D
2018-19,UDISE-D41429,UDISE-S7211282,Grade_6,Math,791.5,Advanced,22,89.9,26.42,2018,61.63,0.94,2.95,11.01,2.91,2.42,12.77,164702.89,NA
2025-26,UDISE-D17514,UDISE-S6254215,Grade_10,RegionalLanguage,528.7,Proficient,42,76.79,43.33,2021,53.84,10.57,116.47,2.02,0.76,1.85,54.63,79247.1,C
2017-18,UDISE-D29109,UDISE-S2865016,Grade_10,SocialStudies,128.8,Below_Basic,45,81.8,23.29,2025,96.62,2.64,1.79,7.2,10.55,11.48,22.5,39373.29,E
2021-22,UDISE-D17347,UDISE-S4224794,Grade_5,Math,555.1,Advanced,79,76.5,11.47,2016,40.71,7.67,45.6,12.57,5.37,2.51,18.26,117881.38,C
2019-20,UDISE-D55749,UDISE-S5058915,Grade_10,Reading,686.6,Basic,37,98.24,17.36,2017,42.82,15.06,37.49,6.86,11.02,2.8,40.84,144535.37,C
2023-24,UDISE-D88556,UDISE-S2455241,Grade_7,SocialStudies,420.9,Advanced,53,93.93,23.08,2026,82.23,3.2,62.28,4.6,4.19,11.72,12.5,87905.65,NA
2017-18,UDISE-D35609,UDISE-S4585898,Grade_5,SocialStudies,112.0,Basic,67,89.09,3.21,2021,93.81,13.5,82.21,3.34,3.35,10.06,48.96,81828.71,E
2023-24,UDISE-D61459,UDISE-S5349525,Grade_10,Hindi,141.8,Below_Basic,13,60.39,28.17,2017,45.41,8.3,72.66,6.87,22.61,5.99,54.92,172812.21,C
2024-25,UDISE-D38115,UDISE-S3542978,Grade_12,English,525.1,Basic,50,62.6,31.96,2021,40.1,10.31,3.95,4.2,11.52,2.58,52.85,40478.67,D
2018-19,UDISE-D89608,UDISE-S3221527,Grade_10,Hindi,335.8,Basic,24,75.46,33.23,2025,53.04,2.0,110.34,0.87,13.71,5.1,37.53,165089.62,E
2023-24,UDISE-D47902,UDISE-S4636441,Grade_8,Math,652.1,Proficient,75,66.59,33.51,2021,90.22,10.81,84.97,1.8,27.57,2.07,28.56,160348.55,A
2021-22,UDISE-D32457,UDISE-S7619695,Grade_7,English,632.3,Below_Basic,94,90.63,26.02,2019,85.08,17.86,66.6,11.22,24.24,9.7,51.74,14175.02,D
2016-17,UDISE-D79869,UDISE-S6460281,Grade_8,English,659.1,Advanced,23,61.61,32.05,2024,63.33,14.89,116.64,12.74,34.48,1.54,32.18,87730.39,NA
2018-19,UDISE-D88276,UDISE-S8102370,Grade_2,English,670.2,Advanced,87,95.82,5.5,2022,81.33,16.44,21.26,11.56,1.36,9.6,45.48,143454.27,A
2023-24,UDISE-D37940,UDISE-S5026639,Grade_7,Hindi,717.9,Below_Basic,30,78.26,35.59,2018,40.65,12.18,0.9,5.65,20.68,6.59,48.29,71671.71,NA
2020-21,UDISE-D25113,UDISE-S5796162,Grade_2,Math,104.4,Advanced,94,88.84,44.51,2020,45.3,16.55,1.39,0.48,20.62,7.98,41.73,177469.45,D
2018-19,UDISE-D31330,UDISE-S2213005,Grade_10,Reading,308.6,Advanced,92,95.03,27.88,2024,88.29,15.3,55.56,9.33,27.81,6.29,22.04,33049.91,D
2022-23,UDISE-D76444,UDISE-S9985016,Grade_1,English,658.4,Proficient,95,62.8,13.62,2019,46.53,6.94,101.0,13.28,23.57,7.58,37.13,155542.79,E
2023-24,UDISE-D52057,UDISE-S5769362,Grade_12,English,543.6,Advanced,93,69.19,27.22,2022,66.32,1.4,115.45,10.03,28.93,9.89,37.77,27720.77,E
2021-22,UDISE-D11210,UDISE-S5766974,Grade_9,RegionalLanguage,668.3,Proficient,16,90.92,18.51,2016,42.09,6.75,78.81,4.96,32.43,0.45,32.76,110579.93,B
2021-22,UDISE-D17573,UDISE-S7263188,Grade_6,SocialStudies,605.9,Proficient,86,77.76,0.2,2022,52.43,17.38,119.9,4.0,34.65,8.76,11.38,145078.49,D
2023-24,UDISE-D95937,UDISE-S4833375,Grade_2,English,698.9,Below_Basic,8,72.82,18.09,2017,85.0,5.66,3.2,3.91,4.63,7.99,39.45,139391.55,A
2018-19,UDISE-D97174,UDISE-S5255641,Grade_3,Math,165.8,Basic,90,77.1,13.13,2025,55.6,12.62,98.99,7.31,16.03,1.2,27.21,120949.84,NA
2021-22,UDISE-D66863,UDISE-S6511307,Grade_3,Reading,284.6,Proficient,2,83.34,10.68,2020,98.02,13.45,74.59,11.98,0.46,10.77,10.63,114477.93,E
2022-23,UDISE-D14593,UDISE-S8702847,Grade_9,Science,615.7,Proficient,56,65.1,44.66,2020,76.98,4.19,101.47,2.38,23.19,5.49,30.24,178771.33,C
2016-17,UDISE-D97011,UDISE-S8415807,Grade_6,SocialStudies,511.9,Below_Basic,84,70.0,30.45,2017,97.28,1.09,5.58,7.19,1.97,1.84,49.43,76945.05,E
2022-23,UDISE-D68304,UDISE-S6548954,Grade_10,Hindi,431.4,Advanced,49,69.35,28.11,2026,59.52,4.53,106.88,9.04,18.25,6.51,51.19,150178.86,NA
2021-22,UDISE-D56882,UDISE-S4244526,Grade_11,English,448.4,Proficient,90,97.99,33.57,2019,47.04,6.16,50.16,9.98,11.11,3.82,15.3,69578.65,D
2022-23,UDISE-D61753,UDISE-S1832555,Grade_9,RegionalLanguage,112.7,Advanced,79,67.94,4.34,2018,55.92,10.9,75.76,8.38,3.05,0.89,48.24,13664.84,B
2025-26,UDISE-D46380,UDISE-S4749695,Grade_6,Hindi,506.5,Basic,2,76.03,35.11,2021,91.58,13.48,89.04,4.41,12.28,11.94,32.75,118201.25,NA
2021-22,UDISE-D71836,UDISE-S7224996,Grade_11,Reading,305.9,Proficient,99,96.45,43.86,2024,48.4,6.58,25.98,7.13,27.63,4.36,21.76,45183.25,B
2023-24,UDISE-D30888,UDISE-S2225329,Grade_6,Math,473.7,Basic,73,73.94,17.63,2016,43.12,10.71,84.36,1.11,18.98,4.96,54.91,118696.35,C
2017-18,UDISE-D11962,UDISE-S7362162,Grade_9,Hindi,770.3,Proficient,7,72.0,42.12,2025,63.14,3.4,116.08,0.19,23.52,2.85,51.93,68307.0,A
2020-21,UDISE-D58377,UDISE-S7351401,Grade_11,RegionalLanguage,596.1,Below_Basic,54,75.88,30.11,2020,52.58,7.49,96.53,8.39,14.04,6.25,47.18,174283.93,E
2023-24,UDISE-D60437,UDISE-S1641401,Grade_5,Reading,281.8,Proficient,57,66.02,27.13,2021,74.79,3.31,67.5,12.14,17.07,3.05,30.38,111657.43,NA
2019-20,UDISE-D35712,UDISE-S7717247,Grade_4,Science,637.5,Below_Basic,50,80.4,36.78,2017,69.47,13.61,22.19,7.94,0.93,10.04,30.14,18488.88,C
2022-23,UDISE-D85395,UDISE-S5811623,Grade_11,Reading,686.1,Advanced,99,84.4,21.15,2020,54.46,17.8,16.4,5.69,31.51,5.48,46.28,137834.78,C
2019-20,UDISE-D31815,UDISE-S8654323,Grade_3,Science,501.1,Advanced,69,75.42,32.68,2021,82.28,8.12,0.14,13.13,20.94,5.54,29.57,113400.22,E
2024-25,UDISE-D25860,UDISE-S8220331,Grade_6,Science,580.9,Basic,56,79.6,24.51,2024,72.9,1.91,88.79,4.01,14.15,2.38,29.76,87632.88,E
2018-19,UDISE-D51101,UDISE-S7885112,Grade_5,Science,727.2,Proficient,57,94.73,21.65,2020,71.88,5.82,84.09,12.2,32.23,6.94,37.39,13293.85,E
2024-25,UDISE-D72476,UDISE-S3933525,Grade_8,RegionalLanguage,597.8,Below_Basic,18,79.19,9.83,2021,63.13,0.02,38.15,5.46,4.17,2.48,51.25,39702.99,A
2018-19,UDISE-D73479,UDISE-S3890407,Grade_4,Reading,525.5,Proficient,16,88.92,34.16,2016,86.42,10.89,113.8,0.07,16.14,2.61,31.6,67501.43,B
2017-18,UDISE-D92946,UDISE-S5583035,Grade_6,SocialStudies,456.0,Basic,38,74.21,25.77,2016,94.85,2.48,112.84,9.26,22.65,0.25,38.78,116286.83,C
2021-22,UDISE-D55126,UDISE-S5273560,Grade_4,Math,123.6,Basic,88,70.56,21.46,2022,43.96,0.1,101.51,12.64,32.66,2.87,46.16,160476.09,NA
2022-23,UDISE-D53009,UDISE-S1719580,Grade_6,SocialStudies,106.9,Proficient,38,85.62,24.14,2023,58.3,13.2,99.3,9.98,16.88,11.09,20.13,48617.53,NA
2016-17,UDISE-D11291,UDISE-S4505651,Grade_1,Math,653.1,Advanced,51,81.43,33.05,2025,40.99,13.85,82.16,9.38,0.68,11.11,32.03,114258.48,D
2016-17,UDISE-D18422,UDISE-S2565461,Grade_7,English,224.6,Below_Basic,72,83.07,9.67,2022,92.51,0.76,56.6,12.31,33.83,11.48,53.94,42909.71,A
2017-18,UDISE-D45508,UDISE-S7543605,Grade_9,Hindi,666.2,Proficient,82,60.9,18.76,2026,72.17,8.06,66.19,5.87,12.43,6.62,33.13,102258.24,C
2023-24,UDISE-D10703,UDISE-S3569554,Grade_6,Science,671.4,Below_Basic,53,83.51,15.08,2021,80.36,13.64,18.23,11.55,17.51,7.13,47.47,127030.84,E
2018-19,UDISE-D30290,UDISE-S6179273,Grade_11,English,657.5,Below_Basic,45,68.06,43.3,2017,57.21,17.3,99.03,6.6,0.52,8.49,33.13,124950.96,B
2016-17,UDISE-D80982,UDISE-S8290228,Grade_7,Math,590.7,Proficient,90,97.16,27.68,2017,47.87,11.43,20.96,2.3,21.45,2.5,25.59,123915.3,C
2017-18,UDISE-D23571,UDISE-S1779243,Grade_7,Hindi,284.8,Advanced,27,75.5,6.9,2026,83.1,10.11,4.77,6.01,32.62,4.09,20.69,69035.01,E
2018-19,UDISE-D30698,UDISE-S5478994,Grade_9,Hindi,624.7,Below_Basic,79,95.04,5.77,2016,75.3,13.5,23.38,9.09,7.88,11.84,11.44,73525.53,D
2016-17,UDISE-D10323,UDISE-S5753057,Grade_8,Hindi,750.2,Proficient,42,99.71,9.85,2021,44.23,0.33,88.12,7.03,27.71,3.81,43.31,75976.23,A
2020-21,UDISE-D63798,UDISE-S9040564,Grade_9,SocialStudies,899.6,Below_Basic,35,83.51,12.97,2018,71.85,4.44,17.29,5.79,6.25,3.35,13.67,30897.79,A
2017-18,UDISE-D32707,UDISE-S1949288,Grade_6,Science,617.5,Proficient,8,95.39,7.86,2021,42.89,11.25,28.89,8.63,22.15,6.59,14.13,153790.55,B
2022-23,UDISE-D14691,UDISE-S3482549,Grade_4,RegionalLanguage,130.2,Proficient,7,64.78,39.61,2016,45.77,9.52,86.62,0.03,21.12,4.17,13.28,178182.02,B
2018-19,UDISE-D39135,UDISE-S7321407,Grade_3,English,680.7,Below_Basic,67,82.86,28.79,2021,70.08,17.97,8.02,4.57,28.79,1.13,45.09,74450.81,D
2017-18,UDISE-D70517,UDISE-S7653442,Grade_1,Science,712.7,Proficient,73,70.65,1.75,2025,70.06,9.23,32.14,9.34,13.5,9.85,13.16,47782.84,B
2020-21,UDISE-D73468,UDISE-S3443971,Grade_1,English,575.8,Basic,69,84.42,43.61,2026,44.03,10.32,40.02,6.84,6.95,7.33,53.66,58837.92,NA
2023-24,UDISE-D86390,UDISE-S3847598,Grade_3,SocialStudies,663.7,Below_Basic,20,85.43,7.52,2021,83.96,15.32,41.24,12.62,20.48,2.77,48.53,146095.08,B
2023-24,UDISE-D72122,UDISE-S9153832,Grade_3,RegionalLanguage,755.7,Proficient,35,69.52,27.09,2018,52.87,12.01,84.41,7.24,34.95,7.57,19.13,64636.42,NA
2025-26,UDISE-D21857,UDISE-S2826066,Grade_5,SocialStudies,145.7,Proficient,93,86.48,41.35,2020,68.82,2.34,65.59,4.87,31.13,6.15,10.66,9532.12,C
2020-21,UDISE-D30477,UDISE-S1503942,Grade_4,SocialStudies,864.8,Advanced,50,91.17,21.62,2024,61.78,3.92,70.63,14.29,33.87,11.64,50.16,17286.16,B
2025-26,UDISE-D59332,UDISE-S7760007,Grade_7,English,723.0,Below_Basic,90,69.4,28.35,2026,85.86,17.1,103.78,8.35,23.9,5.52,22.15,143951.69,E
2020-21,UDISE-D14809,UDISE-S3344602,Grade_1,Math,536.6,Proficient,79,93.13,37.5,2026,40.67,7.05,103.48,2.31,29.24,2.46,45.84,65213.3,E
2020-21,UDISE-D57748,UDISE-S5991432,Grade_4,English,183.4,Proficient,76,65.0,28.74,2018,82.55,14.82,9.64,9.64,29.82,3.33,24.96,87444.41,B
2018-19,UDISE-D16007,UDISE-S8847010,Grade_11,English,612.5,Proficient,40,65.92,33.99,2016,91.26,5.92,101.18,9.94,5.54,3.9,34.06,169193.74,B
2021-22,UDISE-D21343,UDISE-S9875781,Grade_8,Reading,591.8,Advanced,12,91.89,36.1,2025,66.9,4.75,52.97,14.97,28.03,6.36,10.16,125218.93,A
2018-19,UDISE-D57165,UDISE-S5970847,Grade_3,English,471.1,Below_Basic,69,64.39,28.51,2023,87.87,0.54,56.74,3.89,14.68,6.09,51.39,172083.49,C
2022-23,UDISE-D66368,UDISE-S7308312,Grade_6,English,381.8,Below_Basic,90,61.53,37.24,2018,78.88,4.9,42.85,8.73,17.52,3.41,43.64,14434.51,B
