qol_cost_reference_month,qol_cost_country_iso2,qol_cost_city_id,qol_cost_hicp_overall_index,qol_cost_food_index,qol_cost_energy_index,qol_cost_transport_index,qol_cost_rent_index,qol_cost_housing_cost_overburden_rate_pct,qol_cost_energy_poverty_rate_pct,qol_cost_median_net_income_eur,qol_cost_real_income_change_pct,qol_cost_consumer_confidence_index,qol_cost_price_level_index_pps,qol_cost_student_budget_eur_month,qol_cost_family_budget_eur_month,qol_cost_tourism_pressure_index,qol_cost_data_source,qol_cost_methodology_version,qol_cost_data_extract_date
2016-05,ES,CITY_ES_3640,116.07,114.52,125.01,110.02,121.28,25.35,10.81,1413.28,1.62,-13.09,71.87,512.86,3356.25,81.5,HICP_CITY_MODEL,COST_V2,2025-03-08
2016-06,CZ,CITY_CZ_3677,95.5,98.29,141.32,112.02,107.02,16.92,14.84,3661.13,-5.04,-12.06,110.16,1537.79,1354.46,22.46,EUROSTAT_HICP,COST_V3,2024-05-07
2016-07,HU,CITY_HU_3714,107.72,105.73,212.06,117.36,105.29,20.45,5.57,3302.47,3.45,-23.98,94.37,1094.33,2931.21,17.38,URBAN_COST_SURVEY,COST_V1,2025-08-22
2016-08,NL,CITY_NL_3751,121.76,138.98,179.81,122.49,140.1,17.45,14.57,3098.98,-5.65,-4.35,140.04,953.9,1824.42,52.26,NATIONAL_PRICE_OBS,COST_V2,2024-06-08
2016-09,SE,CITY_SE_3788,95.06,94.02,146.42,97.66,114.83,13.71,16.16,3650.51,2.9,-12.3,98.76,1321.88,4293.43,41.47,HICP_CITY_MODEL,COST_V3,2024-11-03
2016-10,DK,CITY_DK_3825,124.62,127.53,250.11,133.4,147.08,17.73,16.33,1891.31,-1.65,-29.98,120.49,1387.65,3128.01,22.96,EUROSTAT_HICP,COST_V1,2024-06-30
2016-11,IE,CITY_IE_3862,121.59,129.16,210.57,116.25,158.3,15.33,7.99,1868.19,3.2,-25.58,131.38,1273.9,2682.67,43.85,URBAN_COST_SURVEY,COST_V2,2026-02-15
2016-12,PL,CITY_PL_3899,110.99,119.57,203.53,132.29,133.16,17.6,9.47,1468.18,-6.37,-21.48,98.21,1150.01,2589.15,7.21,NATIONAL_PRICE_OBS,COST_V3,2026-02-10
2017-01,AT,CITY_AT_3936,111.84,117.92,123.5,106.91,162.32,20.95,11.02,1430.43,-0.57,-4.49,95.12,1660.05,3307.13,16.95,HICP_CITY_MODEL,COST_V1,2024-09-29
2017-02,EE,CITY_EE_3973,93.04,101.96,142.07,110.08,102.07,14.7,2.79,3107.38,-0.89,-30.33,73.16,1144.59,4218.94,9.05,EUROSTAT_HICP,COST_V2,2024-01-26
2017-03,IT,CITY_IT_4010,120.06,133.34,245.46,114.86,109.88,16.97,13.71,1336.76,1.95,-39.4,75.36,963.25,2606.31,83.28,URBAN_COST_SURVEY,COST_V3,2025-07-24
2017-04,PT,CITY_PT_4047,102.85,108.61,175.86,121.62,93.83,23.72,15.35,891.46,2.7,-19.53,114.58,1490.85,2566.21,56.8,NATIONAL_PRICE_OBS,COST_V1,2025-01-21
2017-05,BE,CITY_BE_4084,108.77,124.01,225.38,122.75,140.94,9.1,17.36,1723.48,4.33,-24.57,140.82,1852.96,5393.91,15.44,HICP_CITY_MODEL,COST_V2,2024-07-01
2017-06,FI,CITY_FI_4121,95.08,91.5,96.91,88.31,130.48,24.03,12.47,4374.6,-0.48,2.05,90.49,1770.57,5744.63,4.35,EUROSTAT_HICP,COST_V3,2025-02-11
2017-07,LV,CITY_LV_4158,96.39,105.16,192.13,92.96,94.68,18.46,11.6,1498.95,4.98,-31.11,97.18,1045.34,2815.11,27.62,URBAN_COST_SURVEY,COST_V1,2026-01-15
2017-08,RO,CITY_RO_4195,113.8,120.21,161.45,133.41,129.2,24.68,8.28,2093.97,1.83,-15.55,108.19,1330.93,3299.96,27.97,NATIONAL_PRICE_OBS,COST_V2,2024-01-06
2017-09,BG,CITY_BG_4232,107.52,106.59,157.09,108.07,99.31,21.05,2.93,3747.21,2.32,-24.5,115.97,1348.92,2906.31,25.36,HICP_CITY_MODEL,COST_V3,2025-08-25
2017-10,FR,CITY_FR_4269,108.92,121.33,185.33,130.07,150.94,18.45,9.68,1281.2,-3.15,-12.76,110.27,1592.96,4232.94,41.07,EUROSTAT_HICP,COST_V1,2025-04-09
2017-11,LT,CITY_LT_4306,114.53,120.26,207.09,112.67,104.4,12.61,5.63,1966.1,-2.6,-4.28,78.15,1510.52,2088.8,59.42,URBAN_COST_SURVEY,COST_V2,2024-05-12
2017-12,SK,CITY_SK_4343,85.48,94.24,143.64,90.62,95.72,8.04,10.75,1764.56,-5.13,-7.95,75.39,1587.86,2157.26,41.46,NATIONAL_PRICE_OBS,COST_V3,2024-07-02
2018-01,HR,CITY_HR_4380,93.84,98.03,103.95,98.75,105.28,14.09,11.72,3709.11,-4.17,4.96,128.3,1475.54,3955.12,80.03,HICP_CITY_MODEL,COST_V1,2025-12-28
2018-02,DE,CITY_DE_4417,124.2,124.15,147.61,133.51,170.96,7.31,15.1,4219.76,-6.91,-29.18,144.49,1827.26,4261.14,48.52,EUROSTAT_HICP,COST_V2,2025-12-15
2018-03,LU,CITY_LU_4454,122.79,133.77,118.7,113.6,157.27,21.47,12.05,2862.02,2.11,-3.85,135.33,1395.35,3209.61,24.11,URBAN_COST_SURVEY,COST_V3,2025-04-04
2018-04,SI,CITY_SI_4491,100.46,104.59,137.68,104.75,118.39,19.91,12.42,2646.8,1.17,-11.0,106.76,513.6,4586.77,58.13,NATIONAL_PRICE_OBS,COST_V1,2025-10-05
2018-05,CY,CITY_CY_4528,119.07,129.59,175.06,114.05,132.22,12.91,4.55,3335.61,-3.08,-0.11,105.54,1593.74,2146.46,16.84,HICP_CITY_MODEL,COST_V2,2025-06-02
2018-06,GR,CITY_GR_4565,114.69,115.97,183.18,136.87,113.8,21.99,6.09,2234.27,-6.8,-14.4,120.31,1182.77,2107.71,8.36,EUROSTAT_HICP,COST_V3,2025-03-10
2018-07,MT,CITY_MT_4602,113.6,123.89,236.75,115.35,105.39,11.6,4.01,2018.01,-5.55,-11.23,98.27,861.62,2528.74,39.37,URBAN_COST_SURVEY,COST_V1,2025-07-03
2018-08,ES,CITY_ES_4639,100.85,115.86,160.19,105.83,98.77,20.04,15.97,1028.16,-3.96,-18.31,101.55,626.43,3600.52,31.58,NATIONAL_PRICE_OBS,COST_V2,2025-03-23
2018-09,CZ,CITY_CZ_4676,108.79,108.42,181.63,123.14,110.86,6.68,16.56,1032.86,1.77,-29.0,125.41,1292.39,2660.93,57.88,HICP_CITY_MODEL,COST_V3,2026-02-01
2018-10,HU,CITY_HU_4713,95.39,93.32,96.49,105.54,109.3,6.2,8.83,3016.69,-5.0,-9.46,111.92,1080.04,4616.21,53.06,EUROSTAT_HICP,COST_V1,2025-05-07
2018-11,NL,CITY_NL_4750,89.27,98.87,81.47,102.72,102.23,6.64,2.33,1724.35,-4.49,-22.15,88.68,1016.37,2541.61,39.19,URBAN_COST_SURVEY,COST_V2,2025-07-28
2018-12,SE,CITY_SE_4787,97.39,109.92,124.94,90.92,118.59,11.85,4.81,3402.33,-2.02,2.04,150.41,1882.35,4550.11,12.74,NATIONAL_PRICE_OBS,COST_V3,2024-03-25
2019-01,DK,CITY_DK_4824,126.07,142.22,132.08,139.11,181.03,6.39,4.47,2797.46,-4.18,-18.26,163.72,1632.85,2009.01,20.49,HICP_CITY_MODEL,COST_V1,2024-01-19
2019-02,IE,CITY_IE_4861,109.89,112.31,109.9,105.63,147.31,24.19,6.11,4397.51,-5.36,4.38,151.57,1021.1,5676.3,9.45,EUROSTAT_HICP,COST_V2,2024-08-24
2019-03,PL,CITY_PL_4898,103.81,100.46,211.24,101.7,97.18,20.1,15.89,1413.69,-3.17,-32.88,102.77,1169.69,1343.91,32.72,URBAN_COST_SURVEY,COST_V3,2025-03-07
2019-04,AT,CITY_AT_4935,94.77,100.85,169.01,104.36,114.37,12.76,3.99,1072.72,-4.26,-31.39,89.62,1402.05,4306.24,23.64,NATIONAL_PRICE_OBS,COST_V1,2025-07-23
2019-05,EE,CITY_EE_4972,86.14,96.88,176.74,83.38,80.79,19.53,4.1,3049.57,-4.09,-22.19,109.67,832.57,4347.61,27.77,HICP_CITY_MODEL,COST_V2,2024-09-27
2019-06,IT,CITY_IT_5009,99.65,102.52,200.11,99.83,96.29,20.18,3.77,3495.42,4.33,-11.76,74.1,753.69,4189.01,36.31,EUROSTAT_HICP,COST_V3,2026-02-07
2019-07,PT,CITY_PT_5046,92.41,99.08,171.65,88.57,88.6,12.39,17.21,2611.6,-2.08,-34.51,88.28,679.3,2708.38,68.26,URBAN_COST_SURVEY,COST_V1,2025-10-31
2019-08,BE,CITY_BE_5083,108.98,119.37,130.01,125.94,159.45,18.67,3.35,3920.2,2.86,-28.33,129.88,1663.51,5340.64,55.87,NATIONAL_PRICE_OBS,COST_V2,2024-12-15
2019-09,FI,CITY_FI_5120,99.95,101.23,205.64,115.86,133.88,10.01,5.46,3349.76,3.92,-14.22,106.54,803.45,3783.27,33.82,HICP_CITY_MODEL,COST_V3,2024-05-30
2019-10,LV,CITY_LV_5157,112.48,124.72,221.37,114.99,118.22,5.84,18.22,3576.57,4.13,-6.61,117.07,1152.87,3184.42,50.82,EUROSTAT_HICP,COST_V1,2025-12-15
2019-11,RO,CITY_RO_5194,116.51,133.52,114.7,136.22,111.64,12.74,2.7,3632.53,1.73,-30.85,127.1,817.5,4244.27,42.72,URBAN_COST_SURVEY,COST_V2,2024-11-03
2019-12,BG,CITY_BG_5231,111.57,108.33,126.57,117.09,111.88,19.28,4.07,3062.53,3.13,-26.96,71.54,1171.66,4038.14,48.21,NATIONAL_PRICE_OBS,COST_V3,2025-12-22
2020-01,FR,CITY_FR_5268,111.47,113.4,227.09,108.31,141.65,24.38,14.83,4180.88,-2.32,-12.48,109.89,1875.6,2921.87,48.86,HICP_CITY_MODEL,COST_V1,2024-10-04
2020-02,LT,CITY_LT_5305,87.93,92.02,101.22,88.24,86.88,6.33,2.35,1585.88,5.32,4.38,115.78,856.92,1567.76,56.11,EUROSTAT_HICP,COST_V2,2024-03-13
2020-03,SK,CITY_SK_5342,118.36,135.37,137.47,123.24,134.11,19.58,6.72,831.6,-0.76,-9.43,103.21,1317.49,2060.08,23.7,URBAN_COST_SURVEY,COST_V3,2025-02-23
2020-04,HR,CITY_HR_5379,106.36,111.25,176.61,99.35,119.24,13.29,10.92,2562.55,-2.92,-6.97,122.51,659.18,4769.67,79.6,NATIONAL_PRICE_OBS,COST_V1,2025-01-24
2020-05,DE,CITY_DE_5416,100.55,111.16,141.0,108.09,136.53,9.77,17.06,1554.3,1.92,-2.04,119.87,1638.55,2152.41,42.53,HICP_CITY_MODEL,COST_V2,2024-01-24
2020-06,LU,CITY_LU_5453,95.82,109.95,151.41,111.47,117.45,11.04,2.8,1453.4,-1.15,-1.5,160.96,1321.53,4051.74,16.81,EUROSTAT_HICP,COST_V3,2024-07-19
2020-07,SI,CITY_SI_5490,103.1,101.77,103.99,106.02,99.43,21.09,5.19,2592.02,-3.03,-27.77,75.81,1108.74,4479.01,41.03,URBAN_COST_SURVEY,COST_V1,2024-04-30
2020-08,CY,CITY_CY_5527,120.29,129.6,243.31,120.4,126.01,10.54,16.16,3684.86,-3.47,-33.88,94.46,1276.91,4043.4,65.88,NATIONAL_PRICE_OBS,COST_V2,2025-11-17
2020-09,GR,CITY_GR_5564,98.2,110.53,147.08,97.01,94.14,6.19,14.24,3831.49,-3.25,-24.69,84.45,802.91,2931.85,12.68,HICP_CITY_MODEL,COST_V3,2025-03-24
2020-10,MT,CITY_MT_5601,103.25,104.1,128.8,111.93,108.03,7.18,9.93,1304.96,4.66,2.4,86.54,579.72,4305.49,20.85,EUROSTAT_HICP,COST_V1,2024-04-22
2020-11,ES,CITY_ES_5638,98.0,104.8,109.03,115.14,106.58,15.05,10.88,1027.04,0.24,-22.01,105.08,1328.45,4429.82,10.72,URBAN_COST_SURVEY,COST_V2,2024-07-05
2020-12,CZ,CITY_CZ_5675,101.38,97.64,130.56,102.44,100.87,19.39,10.75,2815.87,1.92,-4.68,122.32,1145.87,1489.45,5.38,NATIONAL_PRICE_OBS,COST_V3,2024-11-27
2021-01,HU,CITY_HU_5712,126.24,141.56,137.34,139.71,134.47,14.24,8.7,926.44,-3.57,-11.97,89.85,540.94,2393.47,9.18,HICP_CITY_MODEL,COST_V1,2024-05-28
2021-02,NL,CITY_NL_5749,104.65,101.71,199.94,108.91,151.43,6.53,12.95,2426.52,-4.72,-30.09,127.12,1783.42,3508.46,14.79,EUROSTAT_HICP,COST_V2,2025-02-01
2021-03,SE,CITY_SE_5786,122.69,121.56,157.8,119.77,144.93,19.98,2.97,3997.0,-0.93,-6.47,148.75,1706.72,4454.82,14.81,URBAN_COST_SURVEY,COST_V3,2024-12-21
2021-04,DK,CITY_DK_5823,104.29,101.92,192.09,114.07,143.22,14.46,10.33,2955.59,4.57,-30.15,146.28,1010.93,6191.52,23.39,NATIONAL_PRICE_OBS,COST_V1,2025-12-06
2021-05,IE,CITY_IE_5860,122.49,130.88,120.39,115.75,145.34,9.92,2.28,1067.88,-7.09,-23.15,91.7,1134.49,3901.32,21.59,HICP_CITY_MODEL,COST_V2,2024-09-06
2021-06,PL,CITY_PL_5897,125.67,134.04,136.6,122.31,136.72,17.37,6.93,3155.59,-4.0,-20.6,120.3,1345.33,3952.85,25.24,EUROSTAT_HICP,COST_V3,2024-07-06
2021-07,AT,CITY_AT_5934,105.88,119.74,185.68,106.35,133.86,12.51,4.65,4799.35,1.42,-15.76,154.21,1619.56,5571.65,50.1,URBAN_COST_SURVEY,COST_V1,2025-04-23
2021-08,EE,CITY_EE_5971,107.24,118.2,143.35,119.0,110.95,18.22,8.56,2343.44,-3.78,-5.67,94.45,922.53,4197.6,47.73,NATIONAL_PRICE_OBS,COST_V2,2025-10-25
2021-09,IT,CITY_IT_0008,129.21,126.69,193.23,147.32,130.91,19.71,16.83,3603.5,0.9,-3.07,116.74,973.22,2697.71,67.26,HICP_CITY_MODEL,COST_V3,2024-09-22
2021-10,PT,CITY_PT_0045,123.06,128.99,218.11,146.85,124.29,10.05,16.33,3474.27,-4.63,-29.08,123.52,840.18,4623.93,21.99,EUROSTAT_HICP,COST_V1,2024-03-28
2021-11,BE,CITY_BE_0082,96.69,107.67,127.75,96.0,142.15,7.09,3.84,2793.09,5.15,-16.25,110.98,1743.95,2270.18,42.27,URBAN_COST_SURVEY,COST_V2,2025-01-28
2021-12,FI,CITY_FI_0119,137.73,149.57,160.94,144.64,183.91,25.06,4.87,4723.46,-6.64,-4.52,107.85,761.31,2680.36,17.26,NATIONAL_PRICE_OBS,COST_V3,2024-05-11
2022-01,LV,CITY_LV_0156,112.71,129.53,160.2,124.7,101.97,18.22,11.61,2681.73,3.49,-18.63,92.38,874.22,2197.19,12.66,HICP_CITY_MODEL,COST_V1,2025-03-15
2022-02,RO,CITY_RO_0193,119.23,129.53,229.05,115.09,132.6,14.98,3.08,2173.24,-3.13,-35.4,115.32,1031.39,4530.56,40.73,EUROSTAT_HICP,COST_V2,2025-09-26
2022-03,BG,CITY_BG_0230,97.59,94.98,264.07,106.71,107.42,15.18,12.4,1732.21,3.49,-7.48,117.2,634.49,2922.36,33.7,URBAN_COST_SURVEY,COST_V3,2025-07-07
2022-04,FR,CITY_FR_0267,111.39,127.48,297.01,130.73,153.42,16.08,16.85,4822.18,-6.04,-26.56,129.85,1293.72,2222.89,6.32,NATIONAL_PRICE_OBS,COST_V1,2025-04-09
2022-05,LT,CITY_LT_0304,127.43,138.27,205.55,138.34,130.53,10.47,15.1,2794.8,-1.44,-26.72,116.4,765.87,2537.51,9.69,HICP_CITY_MODEL,COST_V2,2024-05-31
2022-06,SK,CITY_SK_0341,135.27,135.86,320.0,153.32,147.86,11.31,15.81,3056.19,-7.77,-31.88,96.26,1384.77,3779.34,22.27,EUROSTAT_HICP,COST_V3,2024-08-04
2022-07,HR,CITY_HR_0378,124.05,119.08,183.85,130.45,132.0,24.2,6.68,1874.83,-6.98,-24.71,113.5,829.8,3453.57,15.61,URBAN_COST_SURVEY,COST_V1,2025-08-29
2022-08,DE,CITY_DE_0415,140.96,155.18,285.24,158.29,191.75,19.83,2.19,4942.64,1.38,-35.53,93.66,864.71,4323.56,48.49,NATIONAL_PRICE_OBS,COST_V2,2025-12-26
2022-09,LU,CITY_LU_0452,137.03,144.36,186.07,140.07,161.48,22.62,11.05,2575.54,-7.3,-27.56,89.42,851.18,2198.1,13.55,HICP_CITY_MODEL,COST_V3,2024-10-05
2022-10,SI,CITY_SI_0489,106.89,106.53,196.88,99.63,121.02,19.48,10.41,1608.99,1.22,-10.37,125.68,1401.69,3525.69,33.57,EUROSTAT_HICP,COST_V1,2025-06-25
2022-11,CY,CITY_CY_0526,96.14,109.41,178.17,112.22,94.49,8.88,7.91,1254.02,1.84,-28.05,113.23,1050.06,1325.04,16.38,URBAN_COST_SURVEY,COST_V2,2024-11-30
2022-12,GR,CITY_GR_0563,104.76,109.51,231.92,104.29,125.95,15.47,14.55,3281.51,-1.27,-34.37,79.53,827.64,2082.26,41.8,NATIONAL_PRICE_OBS,COST_V3,2026-02-14
2023-01,MT,CITY_MT_0600,106.4,120.6,166.89,118.05,96.79,8.05,12.7,1551.19,-1.99,-23.93,120.05,931.08,1821.87,65.72,HICP_CITY_MODEL,COST_V1,2025-01-10
2023-02,ES,CITY_ES_0637,108.58,104.15,125.81,100.98,104.09,20.88,7.93,2283.73,3.04,-25.79,103.14,567.12,3923.58,55.75,EUROSTAT_HICP,COST_V2,2025-05-11
2023-03,CZ,CITY_CZ_0674,124.08,127.32,171.64,119.04,126.71,12.39,12.46,3010.56,2.92,-31.17,126.48,869.64,1536.68,47.34,URBAN_COST_SURVEY,COST_V3,2026-01-28
2023-04,HU,CITY_HU_0711,123.32,123.81,211.84,117.2,112.04,12.6,5.46,1525.08,0.07,-8.05,103.86,1066.57,3065.65,52.45,NATIONAL_PRICE_OBS,COST_V1,2026-01-07
2023-05,NL,CITY_NL_0748,140.0,159.06,147.11,129.16,204.39,20.59,5.43,2079.48,-7.38,-9.0,98.79,1906.16,4465.81,37.34,HICP_CITY_MODEL,COST_V2,2024-02-12
2023-06,SE,CITY_SE_0785,146.73,145.71,203.79,155.58,197.95,18.06,12.45,2322.7,1.74,-7.99,98.68,613.02,4867.35,56.51,EUROSTAT_HICP,COST_V3,2024-05-26
2023-07,DK,CITY_DK_0822,122.26,137.25,119.18,129.38,147.63,10.74,3.3,2812.08,0.12,-6.47,116.22,1342.18,5989.82,43.11,URBAN_COST_SURVEY,COST_V1,2025-07-04
2023-08,IE,CITY_IE_0859,101.95,113.76,145.19,100.33,128.23,10.35,11.81,2935.14,-5.45,-13.97,136.04,1812.39,3020.16,36.07,NATIONAL_PRICE_OBS,COST_V2,2024-02-25
2023-09,PL,CITY_PL_0896,135.96,148.95,140.11,148.14,126.55,19.45,15.61,2300.06,-6.83,2.23,93.39,1517.35,3531.6,13.44,HICP_CITY_MODEL,COST_V3,2024-04-30
2023-10,AT,CITY_AT_0933,128.83,139.67,182.69,137.6,156.07,13.29,11.17,1698.61,2.62,-15.27,133.22,867.5,3388.7,18.07,EUROSTAT_HICP,COST_V1,2025-12-01
2023-11,EE,CITY_EE_0970,96.93,106.44,104.49,111.18,113.05,18.47,12.3,3805.72,-0.14,5.03,122.83,1081.15,2909.32,58.21,URBAN_COST_SURVEY,COST_V2,2026-02-12
2023-12,IT,CITY_IT_1007,121.84,127.97,176.27,144.34,113.66,8.74,7.87,1047.66,1.01,-28.33,125.95,1304.37,2983.47,28.14,NATIONAL_PRICE_OBS,COST_V3,2024-10-16
2024-01,PT,CITY_PT_1044,118.04,118.84,193.44,128.5,141.97,7.22,7.19,1728.22,-0.43,-37.12,71.61,1394.39,3751.76,35.94,HICP_CITY_MODEL,COST_V1,2024-05-12
2024-02,BE,CITY_BE_1081,108.6,105.67,159.31,116.08,146.97,15.24,9.14,2616.41,-2.04,-29.67,94.59,688.2,4923.28,22.84,EUROSTAT_HICP,COST_V2,2024-10-24
2024-03,FI,CITY_FI_1118,92.99,101.8,158.98,100.6,113.25,13.74,4.34,1754.57,0.31,-10.4,107.85,819.03,1797.56,41.02,URBAN_COST_SURVEY,COST_V3,2024-06-01
2024-04,LV,CITY_LV_1155,93.41,94.34,149.15,106.36,101.26,7.49,8.75,2969.9,-4.88,-8.88,126.62,560.98,3420.98,44.49,NATIONAL_PRICE_OBS,COST_V1,2025-06-15
2024-05,RO,CITY_RO_1192,109.32,119.49,216.62,113.73,124.97,7.03,17.79,1378.63,-1.69,-6.35,107.61,1391.81,1871.77,37.3,HICP_CITY_MODEL,COST_V2,2025-03-18
2024-06,BG,CITY_BG_1229,98.46,104.28,197.3,114.07,94.36,7.45,9.87,3854.26,0.94,-4.33,107.06,666.38,1356.89,57.26,EUROSTAT_HICP,COST_V3,2024-07-01
2024-07,FR,CITY_FR_1266,104.8,118.52,99.05,101.58,149.63,7.45,3.04,3715.8,-0.36,-16.53,149.85,802.21,3088.57,34.46,URBAN_COST_SURVEY,COST_V1,2025-07-20
2024-08,LT,CITY_LT_1303,107.44,113.79,153.29,119.8,113.18,16.83,18.64,1278.93,-5.91,-2.85,124.76,1593.14,2566.23,24.33,NATIONAL_PRICE_OBS,COST_V2,2025-12-14
2024-09,SK,CITY_SK_1340,119.9,134.77,162.06,125.47,144.74,22.13,13.71,3860.07,-1.45,-7.32,69.67,1520.33,1582.88,49.79,HICP_CITY_MODEL,COST_V3,2024-01-31
2024-10,HR,CITY_HR_1377,112.23,126.4,159.29,130.24,120.82,16.34,5.78,966.13,1.1,-7.72,111.97,1224.86,2880.57,12.73,EUROSTAT_HICP,COST_V1,2026-02-06
2024-11,DE,CITY_DE_1414,111.2,123.92,113.49,109.95,135.41,8.31,5.07,1974.69,-6.22,-3.88,158.29,1043.35,3341.59,42.14,URBAN_COST_SURVEY,COST_V2,2025-06-25
2024-12,LU,CITY_LU_1451,128.71,129.06,254.54,136.62,141.31,11.26,8.38,1164.31,-5.32,-24.3,161.0,1296.38,4587.63,58.37,NATIONAL_PRICE_OBS,COST_V3,2024-07-31
2025-01,SI,CITY_SI_1488,107.88,120.23,196.25,104.01,127.34,7.91,17.4,1798.81,-5.73,-15.89,117.21,999.37,3169.62,7.85,HICP_CITY_MODEL,COST_V1,2025-10-23
2025-02,CY,CITY_CY_1525,104.66,101.96,138.4,107.22,95.6,13.03,7.76,2652.12,-3.57,-26.72,124.81,998.12,1288.43,27.57,EUROSTAT_HICP,COST_V2,2025-08-04
2025-03,GR,CITY_GR_1562,112.03,122.33,209.72,109.71,123.24,26.46,4.72,2979.24,-5.13,-16.45,100.83,1395.08,2607.7,66.56,URBAN_COST_SURVEY,COST_V3,2025-01-31
2025-04,MT,CITY_MT_1599,107.79,102.98,157.18,126.59,121.8,16.52,2.39,2032.25,-5.69,-31.93,69.41,1205.97,4927.63,71.27,NATIONAL_PRICE_OBS,COST_V1,2025-08-11
2025-05,ES,CITY_ES_1636,84.7,95.17,167.96,86.9,96.96,23.4,13.43,3224.64,-1.23,-6.24,93.21,1090.61,4748.68,27.46,HICP_CITY_MODEL,COST_V2,2026-01-26
2025-06,CZ,CITY_CZ_1673,117.25,122.72,141.01,128.36,107.1,19.05,3.25,1311.09,-1.33,-19.77,94.86,834.25,1509.42,17.12,EUROSTAT_HICP,COST_V3,2025-01-28
2025-07,HU,CITY_HU_1710,116.39,122.23,114.45,126.43,128.96,18.04,4.95,1049.18,-1.58,-0.8,79.6,1419.05,2264.34,50.61,URBAN_COST_SURVEY,COST_V1,2024-06-18
2025-08,NL,CITY_NL_1747,127.38,132.73,205.93,121.98,172.43,8.14,14.63,4535.96,-5.84,-11.74,114.93,1354.28,2576.71,56.31,NATIONAL_PRICE_OBS,COST_V2,2024-01-21
2025-09,SE,CITY_SE_1784,117.09,130.4,113.46,132.72,163.72,19.5,7.94,4802.33,-5.73,2.0,131.32,1562.11,1972.63,48.59,HICP_CITY_MODEL,COST_V3,2024-03-25
2025-10,DK,CITY_DK_1821,127.8,123.62,127.38,137.15,167.7,16.64,3.28,1809.05,-3.31,-7.53,118.0,663.54,4794.54,6.45,EUROSTAT_HICP,COST_V1,2025-08-24
2025-11,IE,CITY_IE_1858,91.9,96.97,152.28,108.21,102.77,12.66,13.74,2441.42,-3.95,-29.33,137.08,1040.59,4803.53,40.89,URBAN_COST_SURVEY,COST_V2,2025-09-10
2025-12,PL,CITY_PL_1895,93.01,99.69,125.07,110.6,99.24,8.43,8.16,2826.9,-3.95,-15.24,96.06,1048.54,3394.23,56.63,NATIONAL_PRICE_OBS,COST_V3,2025-03-03
2026-01,AT,CITY_AT_1932,121.45,138.69,138.26,122.27,177.51,10.19,8.5,2825.73,3.81,-1.91,125.37,1145.3,6249.14,41.49,HICP_CITY_MODEL,COST_V1,2024-09-30
2026-02,EE,CITY_EE_1969,86.41,86.43,117.98,87.56,89.22,15.13,8.72,875.81,6.3,3.18,114.85,1275.2,3590.39,14.93,EUROSTAT_HICP,COST_V2,2025-12-07
2026-03,IT,CITY_IT_2006,92.78,96.8,189.06,86.72,109.8,23.78,17.28,2582.37,6.17,-3.82,79.09,1322.8,4763.85,75.6,URBAN_COST_SURVEY,COST_V3,2025-11-14
2026-04,PT,CITY_PT_2043,91.66,99.17,170.63,85.15,90.13,14.81,12.28,1784.6,4.11,-17.07,90.22,1266.65,2127.33,79.09,NATIONAL_PRICE_OBS,COST_V1,2025-01-05
2026-05,BE,CITY_BE_2080,104.63,105.18,184.19,115.18,114.7,14.11,13.48,2797.95,4.38,-2.97,135.14,797.03,2689.92,8.52,HICP_CITY_MODEL,COST_V2,2024-08-19
2026-06,FI,CITY_FI_2117,99.92,104.72,101.28,113.94,109.68,19.81,4.79,1773.84,3.58,-14.32,97.63,1463.67,4904.1,23.63,EUROSTAT_HICP,COST_V3,2024-12-14
2026-07,LV,CITY_LV_2154,99.29,102.21,123.97,114.38,104.72,8.55,3.51,3247.25,2.6,-19.17,112.95,1399.96,4024.32,21.48,URBAN_COST_SURVEY,COST_V1,2025-12-18
2026-08,RO,CITY_RO_2191,87.27,96.21,99.37,82.9,92.43,21.63,8.75,2259.6,0.28,5.26,82.1,986.96,3561.87,44.7,NATIONAL_PRICE_OBS,COST_V2,2025-07-31
2026-09,BG,CITY_BG_2228,94.02,107.39,121.16,109.75,89.98,17.45,4.61,2978.96,-3.36,-13.93,85.33,1438.26,4512.68,14.3,HICP_CITY_MODEL,COST_V3,2025-08-09
2026-10,FR,CITY_FR_2265,129.04,131.67,123.54,129.08,157.31,23.33,7.72,3799.05,-6.82,-7.04,100.0,1420.69,5374.87,50.06,EUROSTAT_HICP,COST_V1,2024-01-22
2026-11,LT,CITY_LT_2302,118.85,119.33,242.39,122.61,126.31,15.26,6.51,2084.49,0.48,-37.25,77.81,1133.33,1554.43,5.67,URBAN_COST_SURVEY,COST_V2,2024-10-24
2026-12,SK,CITY_SK_2339,89.42,100.38,172.14,102.73,93.83,8.04,6.62,3504.72,0.21,-32.05,116.31,533.98,3532.62,7.84,NATIONAL_PRICE_OBS,COST_V3,2024-05-13
2016-01,HR,CITY_HR_2376,112.68,107.15,235.94,119.06,102.85,13.13,17.26,1211.0,-3.44,-40.59,93.24,898.67,1973.84,27.73,HICP_CITY_MODEL,COST_V1,2024-07-21
2016-02,DE,CITY_DE_2413,90.7,93.59,112.6,92.67,127.99,20.97,6.07,4277.17,-3.7,-19.49,137.98,962.36,5295.77,26.51,EUROSTAT_HICP,COST_V2,2025-05-18
