edu_enroll_collection_date,edu_enroll_campus_id,edu_enroll_enrollment_total,edu_enroll_enrollment_by_grade_band,edu_enroll_new_entries_count,edu_enroll_withdrawals_count,edu_enroll_mobility_rate_pct,edu_enroll_average_daily_attendance,edu_enroll_seat_capacity,edu_enroll_class_size_average,edu_enroll_teacher_vacancy_count,edu_enroll_substitute_fill_rate_pct,edu_enroll_transport_ridership_count,edu_enroll_meal_program_participation,edu_enroll_after_school_participation,edu_enroll_internet_device_access_rate,edu_enroll_learning_loss_indicator,edu_enroll_weather_closure_days,edu_enroll_instructional_minutes_week,edu_enroll_data_quality_flag
2025-02-01,UDCAMP175602,2097,Secondary(9-10):698,73,117,11.24,2016,3517,55.82,34,62.41,2774,88.22,76.0,60.95,Unknown,9,1169,FAIL
2019-12-02,UDCAMP623167,1501,Secondary(9-10):1475,175,137,22.51,1261,2184,55.14,44,33.66,2594,4.42,20.02,67.12,Severe,32,1909,FAIL
2024-06-07,UDCAMP964773,2344,Primary(1-5):682,59,117,11.65,1576,3542,32.94,10,83.22,722,96.25,59.29,60.07,Mild,4,1407,WARN
2019-03-10,UDCAMP427004,959,Primary(1-5):1951,31,148,18.27,774,1037,34.72,62,27.62,1332,91.09,70.61,69.33,Unknown,18,1870,FAIL
2022-05-03,UDCAMP162982,3156,Secondary(9-10):1234,95,170,8.3,2720,3867,28.63,97,66.33,3487,74.72,55.13,94.41,Unknown,12,2310,FAIL
2021-03-15,UDCAMP360335,3593,HigherSecondary(11-12):585,102,77,5.23,3063,4399,50.03,27,23.22,1044,10.33,23.24,70.39,Moderate,24,1766,FAIL
2024-02-13,UDCAMP696202,1653,UpperPrimary(6-8):721,63,61,33.75,1103,2556,56.93,105,67.8,927,3.05,36.32,93.78,Unknown,4,1482,FAIL
2022-02-12,UDCAMP858373,680,Primary(1-5):943,23,110,11.82,554,1955,32.26,53,66.07,1666,49.38,10.68,17.1,Mild,34,1267,FAIL
2020-05-06,UDCAMP344190,4255,Secondary(9-10):2338,69,163,24.66,3866,5242,38.17,0,55.9,2226,39.63,4.45,48.59,None,5,1943,OK
2025-06-19,UDCAMP908905,2804,UpperPrimary(6-8):1918,75,226,12.3,2591,4103,15.09,96,32.2,1808,39.85,42.6,60.41,Unknown,21,1520,WARN
2021-09-04,UDCAMP197897,3928,UpperPrimary(6-8):1378,223,150,0.1,2663,4594,30.1,82,83.48,646,40.5,8.64,60.47,Severe,12,1679,WARN
2020-09-16,UDCAMP432048,4475,Secondary(9-10):1824,150,31,18.88,2730,5937,38.86,92,18.28,1802,40.92,30.81,43.8,None,19,1371,FAIL
2022-04-12,UDCAMP885153,983,Secondary(9-10):2158,152,24,26.68,818,1677,19.16,10,3.15,1770,42.13,42.06,29.26,Moderate,39,2143,FAIL
2021-03-25,UDCAMP140453,2189,HigherSecondary(11-12):1272,123,195,27.03,1596,3027,42.8,2,15.65,3362,67.33,40.08,69.74,None,16,912,FAIL
2020-11-03,UDCAMP514981,3014,Secondary(9-10):422,83,26,3.67,2726,3249,59.38,4,20.78,2886,67.66,11.28,86.41,Unknown,25,2391,WARN
2020-10-12,UDCAMP923458,1946,Secondary(9-10):2034,6,67,1.38,1239,3219,56.11,26,55.94,1773,48.21,0.26,49.79,Moderate,11,1864,WARN
2022-04-24,UDCAMP964579,694,Secondary(9-10):1905,40,90,3.74,578,1555,40.74,69,16.76,2185,21.8,72.67,13.47,Mild,0,1879,OK
2024-02-17,UDCAMP462974,664,Secondary(9-10):1130,12,112,3.99,525,1155,15.23,91,45.16,877,51.36,10.35,5.73,None,5,1380,FAIL
2024-12-18,UDCAMP965471,3168,UpperPrimary(6-8):962,136,76,28.36,2226,4480,58.2,50,56.65,1072,73.57,17.9,97.23,None,11,2108,WARN
2025-03-21,UDCAMP139587,1805,HigherSecondary(11-12):1293,174,13,27.66,1435,2524,27.09,7,50.09,741,5.09,73.84,8.32,None,10,1779,FAIL
2019-08-31,UDCAMP574835,2408,Primary(1-5):65,245,16,19.08,2103,2953,50.62,67,73.25,596,71.98,18.46,85.2,Moderate,36,1288,OK
2026-07-01,UDCAMP869989,3151,UpperPrimary(6-8):2329,236,183,13.06,2164,3606,24.82,39,49.05,562,79.0,68.65,1.73,None,7,1001,FAIL
2019-05-06,UDCAMP100099,2552,Secondary(9-10):2371,161,174,19.27,1591,3684,27.2,119,38.92,2938,73.91,67.32,63.45,Mild,27,1154,OK
2019-05-12,UDCAMP252207,2819,Primary(1-5):1283,116,135,20.0,2067,3898,53.2,0,0.2,3123,85.65,8.22,51.33,Unknown,2,2258,FAIL
2023-11-25,UDCAMP133367,2737,UpperPrimary(6-8):190,26,6,32.98,1992,3818,37.06,76,47.65,505,71.18,49.41,59.99,Severe,7,1096,FAIL
2019-02-11,UDCAMP518152,2724,HigherSecondary(11-12):808,102,233,32.03,1667,3195,54.62,6,70.27,2582,46.3,10.53,66.79,Severe,13,1401,WARN
2021-07-10,UDCAMP389520,380,UpperPrimary(6-8):1458,180,220,5.55,330,1617,54.62,7,27.66,1056,43.61,71.61,68.56,Mild,15,1635,OK
2021-08-02,UDCAMP356227,2659,HigherSecondary(11-12):331,227,23,8.26,2201,4139,16.16,54,94.0,912,61.14,60.46,16.04,Moderate,37,2011,OK
2025-06-16,UDCAMP452596,3699,UpperPrimary(6-8):819,102,142,23.04,3095,4397,18.14,26,50.96,1824,16.64,1.53,94.84,Moderate,25,1150,WARN
2020-04-05,UDCAMP223586,2444,Secondary(9-10):462,144,184,5.63,1890,2870,21.51,50,52.79,1396,33.23,23.41,24.38,Mild,33,2080,OK
2024-12-29,UDCAMP846669,279,Secondary(9-10):1968,124,227,4.99,267,571,54.39,16,35.87,290,80.46,76.94,3.9,Moderate,11,2307,OK
2021-09-27,UDCAMP224101,4443,UpperPrimary(6-8):26,185,91,23.57,2858,5292,36.2,89,58.88,2032,39.47,58.41,0.04,Unknown,22,1922,FAIL
2021-07-30,UDCAMP632063,506,UpperPrimary(6-8):1679,70,60,8.38,455,1646,35.33,46,14.83,2887,75.51,58.14,36.88,Unknown,6,1777,WARN
2024-09-18,UDCAMP522212,3627,Secondary(9-10):1183,229,163,15.58,2310,4520,45.6,78,8.84,1243,29.23,44.12,22.17,Severe,11,1225,OK
2023-07-27,UDCAMP631415,3282,HigherSecondary(11-12):1392,103,59,15.56,2156,4683,39.39,102,32.75,540,33.99,56.85,15.24,Mild,28,1187,FAIL
2021-09-11,UDCAMP939521,4318,Primary(1-5):908,225,221,31.94,3147,5227,49.68,27,60.47,3260,98.54,21.44,30.4,None,29,1919,WARN
2019-08-14,UDCAMP379317,3225,HigherSecondary(11-12):597,166,29,7.68,2823,4620,55.58,49,10.16,2616,0.04,75.46,56.2,Mild,10,1884,WARN
2025-02-14,UDCAMP633624,2779,HigherSecondary(11-12):2160,23,64,1.65,1926,3236,59.33,33,33.82,2369,75.93,14.68,78.3,None,23,1479,OK
2025-05-06,UDCAMP422551,2247,UpperPrimary(6-8):1670,222,79,0.45,1956,2457,43.37,60,95.79,2374,57.4,27.76,27.21,None,23,2341,FAIL
2021-09-22,UDCAMP174962,1268,Secondary(9-10):2034,95,102,29.48,977,2096,32.95,113,6.36,2071,10.53,66.34,13.35,Severe,38,1046,WARN
2022-08-14,UDCAMP347514,1621,HigherSecondary(11-12):2298,237,216,8.88,1309,2919,23.97,0,60.03,2648,44.18,13.91,17.12,Moderate,17,1998,WARN
2025-12-26,UDCAMP227820,337,Secondary(9-10):953,71,187,34.29,237,1732,41.54,78,68.32,1204,68.17,65.92,85.74,Moderate,9,2233,FAIL
2026-09-11,UDCAMP227694,1958,Secondary(9-10):439,96,191,33.64,1286,2815,40.84,63,78.93,2388,65.48,75.68,84.86,Unknown,37,1548,OK
2026-11-06,UDCAMP656654,127,Primary(1-5):647,233,156,25.37,84,1348,33.27,103,14.47,2472,41.05,5.9,85.33,Unknown,29,2112,OK
2022-08-31,UDCAMP160926,1036,Primary(1-5):674,226,243,34.12,995,1257,22.18,7,97.17,2473,32.49,33.84,10.05,Mild,25,2174,FAIL
2020-05-26,UDCAMP492511,2285,HigherSecondary(11-12):2284,35,130,28.3,2057,3707,21.88,72,89.18,65,0.28,62.76,40.07,Mild,9,2326,OK
2019-11-20,UDCAMP948277,3377,UpperPrimary(6-8):274,182,179,27.56,3113,4367,29.44,24,36.13,427,28.34,24.31,55.73,Unknown,32,2038,WARN
2020-06-02,UDCAMP225997,2706,UpperPrimary(6-8):2283,112,21,7.51,2278,3573,31.46,76,25.91,567,41.58,61.74,94.35,Mild,5,2141,FAIL
2024-06-28,UDCAMP405174,977,HigherSecondary(11-12):2451,151,81,11.51,786,1080,31.53,12,53.55,819,87.03,19.58,34.49,Mild,7,1462,OK
2023-04-09,UDCAMP655483,4434,HigherSecondary(11-12):2010,169,119,21.9,3400,5256,47.49,24,49.46,2985,86.8,55.36,73.39,Unknown,36,1262,WARN
2020-02-06,UDCAMP388032,1275,UpperPrimary(6-8):1891,158,152,5.61,1205,2081,17.44,116,11.97,1868,28.78,78.43,94.8,None,35,1485,OK
2026-03-01,UDCAMP164544,3841,Primary(1-5):1228,214,109,1.38,2510,4205,56.63,34,9.43,2873,15.81,50.28,78.38,Unknown,26,1632,OK
2024-01-01,UDCAMP623887,1955,Primary(1-5):2488,130,11,4.97,1261,3090,21.04,34,98.95,829,16.24,12.31,40.92,Severe,8,1779,FAIL
2019-03-10,UDCAMP155873,2038,Secondary(9-10):1355,203,54,22.5,1271,2189,18.25,93,28.9,469,7.64,39.69,1.04,Unknown,25,2307,WARN
2021-04-11,UDCAMP426067,1280,HigherSecondary(11-12):191,86,167,31.43,1191,2560,23.22,45,4.44,1571,8.04,50.92,7.91,Severe,33,1348,OK
2022-09-15,UDCAMP151311,3852,HigherSecondary(11-12):1750,113,229,18.95,3312,4988,34.94,88,57.16,1342,45.62,24.53,53.95,Mild,20,2090,FAIL
2020-09-26,UDCAMP832746,1040,HigherSecondary(11-12):2391,148,231,29.12,908,1870,52.01,25,37.05,409,16.44,40.36,80.33,Severe,14,1213,FAIL
2021-01-04,UDCAMP901178,1369,HigherSecondary(11-12):1177,80,203,10.34,929,2445,59.72,35,95.91,2770,27.92,31.38,2.54,Severe,11,1039,FAIL
2019-04-23,UDCAMP976654,4216,Secondary(9-10):2494,239,2,2.23,2752,4375,57.1,51,89.04,2032,96.92,32.03,98.4,None,31,2269,OK
2021-01-02,UDCAMP235232,1835,UpperPrimary(6-8):1894,22,172,10.82,1701,3217,24.88,102,61.69,3169,58.37,47.76,40.11,Moderate,14,1199,WARN
2023-05-17,UDCAMP118704,3056,UpperPrimary(6-8):687,78,23,21.68,2308,3218,30.3,97,41.36,1316,73.28,65.64,77.9,Mild,34,2210,OK
2019-06-13,UDCAMP271451,3382,Primary(1-5):354,50,182,32.23,2549,4869,29.8,115,24.74,1927,44.76,78.7,28.97,Moderate,14,1882,FAIL
2025-10-16,UDCAMP807509,1734,HigherSecondary(11-12):102,98,28,19.96,1539,1806,29.7,24,54.76,3239,19.69,47.28,95.1,None,13,1213,WARN
2023-01-26,UDCAMP677610,801,Primary(1-5):450,0,87,31.87,567,1643,40.58,93,18.92,487,67.53,70.88,40.81,Severe,31,2247,OK
2019-07-18,UDCAMP376214,3654,HigherSecondary(11-12):739,86,169,12.91,3436,4225,22.36,17,18.54,1207,82.54,18.83,27.54,Unknown,23,2123,WARN
2025-03-19,UDCAMP503582,62,UpperPrimary(6-8):2475,190,53,12.51,41,1286,29.19,18,82.9,2822,40.52,62.85,95.77,Unknown,0,1267,FAIL
2021-08-08,UDCAMP404061,2359,UpperPrimary(6-8):1502,52,174,30.83,2137,2993,43.88,114,25.23,3220,40.42,45.4,55.46,None,38,1047,WARN
2025-01-09,UDCAMP118907,2167,UpperPrimary(6-8):1959,156,231,22.85,1495,3377,22.73,55,54.1,2534,51.95,61.34,25.96,Mild,7,2047,WARN
2024-01-02,UDCAMP645958,835,HigherSecondary(11-12):1493,100,181,10.31,687,857,49.7,113,31.38,157,81.11,66.11,5.09,Mild,24,1246,FAIL
2026-01-18,UDCAMP846355,999,Secondary(9-10):849,244,7,25.99,887,2104,38.11,9,85.59,1266,85.18,8.9,35.47,Mild,0,1492,WARN
2019-03-13,UDCAMP895622,4450,Secondary(9-10):626,98,18,24.84,3160,5115,27.15,55,96.24,1248,75.76,35.66,35.32,Mild,0,1925,WARN
2021-01-05,UDCAMP317372,2721,Secondary(9-10):1969,62,78,28.57,1902,4167,15.64,116,66.89,1366,63.9,62.0,22.12,Mild,0,1050,OK
2019-05-15,UDCAMP513440,2512,UpperPrimary(6-8):870,235,47,22.28,1837,3128,32.35,65,80.14,3198,47.8,17.96,57.94,None,39,1427,FAIL
2023-05-06,UDCAMP498837,3209,Primary(1-5):865,56,139,19.15,2588,3404,17.46,15,56.76,2477,2.37,46.98,59.21,Mild,26,1369,OK
2020-07-03,UDCAMP811328,1255,UpperPrimary(6-8):770,49,29,17.76,1164,1781,28.85,73,77.18,2680,77.65,60.73,32.66,Severe,2,1199,OK
2024-07-10,UDCAMP979395,3798,UpperPrimary(6-8):1885,232,147,18.31,2881,4232,20.61,110,48.69,2609,88.21,17.83,16.87,Severe,34,1937,OK
2024-04-12,UDCAMP781105,4156,Secondary(9-10):675,7,18,7.29,2616,4349,59.94,6,93.93,565,20.33,70.8,60.62,Mild,25,2242,WARN
2021-03-09,UDCAMP104517,3417,HigherSecondary(11-12):652,47,18,12.24,2090,3856,54.72,62,88.41,152,14.97,16.87,98.1,Severe,20,2144,OK
2023-12-20,UDCAMP617326,537,Primary(1-5):1244,63,187,12.69,476,802,35.48,94,3.65,345,29.89,18.0,34.17,Unknown,15,1892,FAIL
2020-11-15,UDCAMP415634,4014,HigherSecondary(11-12):325,191,146,24.3,3844,5341,24.55,119,14.4,3228,71.76,20.87,62.66,Moderate,11,1042,WARN
2023-04-15,UDCAMP778072,4410,HigherSecondary(11-12):1159,189,243,33.11,3319,4810,17.9,116,36.04,469,66.53,40.63,53.78,Severe,22,1290,OK
2021-05-13,UDCAMP957770,2309,HigherSecondary(11-12):2120,165,20,30.01,1807,3559,37.5,55,0.95,2793,60.24,67.41,28.75,None,24,1689,OK
2022-10-08,UDCAMP324161,53,UpperPrimary(6-8):1819,8,30,7.47,36,1362,30.81,85,97.85,13,48.44,76.13,80.63,Mild,0,1816,WARN
2022-11-13,UDCAMP502213,2934,Secondary(9-10):721,53,188,4.89,1999,4366,53.51,34,68.02,1129,96.41,19.03,69.87,Unknown,11,1058,FAIL
2020-07-28,UDCAMP769224,2995,Secondary(9-10):2445,188,107,32.85,2251,4041,16.82,96,41.95,3223,66.53,43.79,91.73,Unknown,16,2357,FAIL
2019-01-11,UDCAMP826379,3533,Primary(1-5):781,148,206,21.85,3089,4894,42.39,7,75.7,2717,82.56,31.51,78.91,Moderate,27,1909,WARN
2020-05-02,UDCAMP678412,396,HigherSecondary(11-12):1794,101,104,17.13,379,527,28.67,53,74.97,712,95.32,37.29,83.74,None,3,1016,OK
2021-04-09,UDCAMP306812,2857,UpperPrimary(6-8):1842,43,238,6.72,2030,3593,28.78,22,81.42,3311,66.6,75.73,89.3,None,39,1991,OK
2023-11-03,UDCAMP220017,2588,Secondary(9-10):1578,167,104,27.8,2502,3193,45.8,78,31.65,2193,3.14,49.72,8.74,Unknown,25,1381,OK
2022-07-25,UDCAMP375278,363,Secondary(9-10):1782,243,46,27.6,333,1451,33.43,117,98.54,1272,20.43,79.08,31.16,None,30,2223,FAIL
2019-05-21,UDCAMP710563,2201,Primary(1-5):875,29,77,8.41,1673,2226,59.87,17,84.02,2326,72.71,32.49,58.56,None,23,1331,FAIL
2021-12-10,UDCAMP389291,1141,Secondary(9-10):1557,52,104,18.08,1037,1820,33.92,11,96.19,2203,21.45,47.12,88.45,None,17,1906,FAIL
2023-02-06,UDCAMP702815,4057,Secondary(9-10):819,123,186,28.14,3074,4839,59.24,52,4.95,453,39.54,75.66,43.3,Unknown,37,1705,OK
2023-07-23,UDCAMP817044,3213,UpperPrimary(6-8):1228,33,155,12.79,2363,4404,16.08,103,27.53,405,7.58,40.49,33.99,None,21,1580,OK
2023-03-12,UDCAMP930933,4421,Primary(1-5):789,31,165,12.0,2985,4843,26.82,99,89.15,350,47.29,12.26,32.78,Moderate,16,1107,OK
2019-01-04,UDCAMP915640,273,UpperPrimary(6-8):2426,160,18,7.35,232,870,30.28,26,65.7,3321,75.77,25.04,83.57,Mild,32,1295,FAIL
2021-07-03,UDCAMP408644,3568,Primary(1-5):1065,157,76,17.86,2513,4632,28.37,6,11.01,3185,1.85,69.71,92.93,None,7,1727,OK
2026-07-04,UDCAMP902558,4025,UpperPrimary(6-8):1670,57,1,16.35,2695,4211,16.06,81,13.39,928,12.49,32.57,41.0,Moderate,5,2257,OK
2020-05-23,UDCAMP759859,3620,Primary(1-5):1373,14,39,8.69,2629,3728,55.85,92,33.21,2062,0.79,23.2,38.87,Mild,16,2213,WARN
2019-09-25,UDCAMP845919,3732,Secondary(9-10):2345,178,34,9.09,3398,3993,28.75,17,45.43,480,3.5,25.15,56.73,Mild,0,1050,WARN
2023-10-28,UDCAMP937709,1722,Secondary(9-10):2110,24,210,27.92,1389,2308,58.74,53,74.13,2738,93.47,5.16,70.65,Moderate,30,2038,FAIL
2021-10-14,UDCAMP317972,3212,Primary(1-5):1061,107,14,29.81,2646,3484,53.27,55,51.87,1578,80.27,59.83,72.22,Severe,22,1662,OK
2023-08-22,UDCAMP590572,4223,Primary(1-5):923,249,193,17.37,3484,5358,33.52,41,87.39,2233,46.46,66.01,90.53,Severe,21,2134,FAIL
2021-12-21,UDCAMP172115,2710,UpperPrimary(6-8):364,67,118,14.35,2483,3256,15.42,46,23.85,1224,83.81,79.05,92.99,None,29,2110,FAIL
2022-09-01,UDCAMP678140,3878,UpperPrimary(6-8):190,44,134,8.74,3104,4409,52.86,49,93.76,2583,90.67,51.1,73.66,Severe,36,1879,WARN
2026-05-16,UDCAMP563857,973,UpperPrimary(6-8):1026,226,167,19.9,673,1390,28.08,118,32.79,3087,98.6,3.44,2.63,Mild,5,1264,FAIL
2026-08-15,UDCAMP773734,2536,UpperPrimary(6-8):314,1,163,6.81,1968,3935,25.53,4,80.02,1967,83.71,16.43,48.66,Moderate,26,2269,OK
2022-09-24,UDCAMP966009,3199,UpperPrimary(6-8):1150,36,115,34.85,2828,3501,15.75,25,63.41,2176,54.29,5.46,25.81,None,30,998,WARN
2021-12-04,UDCAMP558280,3448,HigherSecondary(11-12):143,124,207,2.33,2847,4472,37.96,55,12.03,668,41.59,50.44,37.54,Mild,1,1261,OK
2020-08-19,UDCAMP238346,2008,Secondary(9-10):778,95,75,31.25,1320,3320,38.84,70,8.41,657,98.43,70.01,51.68,Mild,14,1939,OK
2024-10-13,UDCAMP245773,4256,UpperPrimary(6-8):2471,239,129,10.47,3012,4844,50.39,75,68.19,1077,36.85,15.36,24.43,Moderate,33,2091,FAIL
2025-07-30,UDCAMP846573,3347,Secondary(9-10):1157,70,236,2.81,2482,4321,32.39,91,47.71,367,61.44,77.64,49.57,Mild,28,1124,WARN
2022-04-01,UDCAMP531094,2294,Primary(1-5):2062,124,17,7.32,1710,3212,56.58,31,94.27,235,66.53,52.31,83.73,Mild,14,1694,WARN
2026-12-04,UDCAMP184046,1630,Primary(1-5):327,17,11,21.24,1477,2135,36.43,119,4.52,2651,67.39,46.83,68.94,Unknown,37,1348,FAIL
2026-12-23,UDCAMP924469,729,Secondary(9-10):329,104,171,34.27,705,1474,40.85,101,39.98,677,30.9,69.55,64.27,Moderate,24,1689,FAIL
2024-06-21,UDCAMP214316,3187,UpperPrimary(6-8):1378,83,222,1.85,2288,3712,24.27,42,25.84,465,73.43,24.26,8.32,Severe,24,1174,FAIL
2024-06-17,UDCAMP792679,512,UpperPrimary(6-8):1373,176,39,2.83,354,1712,54.63,10,24.82,58,81.55,55.36,27.69,Severe,17,1878,FAIL
2025-01-20,UDCAMP889679,3213,Secondary(9-10):138,3,37,13.62,2641,3372,15.7,89,7.1,1320,88.42,59.32,42.04,None,19,2253,WARN
2021-01-17,UDCAMP607739,656,Secondary(9-10):1082,11,172,29.52,566,1183,52.72,23,37.07,1166,84.31,75.77,87.61,None,18,1634,OK
2024-12-20,UDCAMP147419,1591,Primary(1-5):1490,98,13,0.68,1187,1911,53.85,93,52.4,408,44.78,28.98,56.37,None,7,1736,OK
2023-11-05,UDCAMP718893,2703,UpperPrimary(6-8):282,203,18,0.02,2181,3960,55.4,22,28.92,93,65.82,17.9,56.28,None,21,2325,FAIL
2022-01-27,UDCAMP742908,1470,Secondary(9-10):457,224,160,1.33,1072,2062,53.78,33,86.22,2586,80.42,33.97,83.13,None,14,1220,FAIL
2025-11-08,UDCAMP729352,3813,UpperPrimary(6-8):1956,174,186,10.29,2348,4502,50.99,48,11.96,189,67.62,49.12,38.42,Mild,6,2212,OK
2023-08-05,UDCAMP959170,642,Primary(1-5):1820,240,82,8.49,544,1036,46.58,38,31.94,1657,34.28,25.41,66.41,Unknown,3,1351,FAIL
2019-02-28,UDCAMP782715,4412,Primary(1-5):1578,221,79,20.86,3745,4756,30.31,14,42.52,901,87.02,65.24,53.42,Severe,8,2226,WARN
2019-07-05,UDCAMP281360,1956,Primary(1-5):2388,223,245,21.11,1380,2122,45.39,76,85.2,2053,44.44,42.54,37.75,Severe,19,947,OK
2024-11-19,UDCAMP815148,4423,Primary(1-5):565,124,131,7.26,3485,4852,21.95,18,29.7,3007,48.16,32.66,85.35,None,15,906,WARN
2020-07-20,UDCAMP801388,3065,HigherSecondary(11-12):1617,108,188,2.68,2954,4293,35.88,22,82.67,3154,41.2,22.41,52.86,Severe,33,1014,OK
2025-02-22,UDCAMP912969,1252,HigherSecondary(11-12):1733,189,32,2.72,1075,2597,17.53,58,72.47,1279,40.88,67.33,92.64,Mild,3,1317,FAIL
2021-06-23,UDCAMP782604,442,HigherSecondary(11-12):2003,140,90,17.72,280,1107,30.43,99,76.47,3135,65.28,54.67,97.34,Mild,10,1637,OK
2021-03-25,UDCAMP356280,3677,Primary(1-5):2151,224,222,27.96,2355,4767,18.87,35,68.47,3301,27.68,5.39,56.96,Moderate,31,1093,OK
2022-11-15,UDCAMP684423,682,UpperPrimary(6-8):675,205,64,18.81,535,1353,40.7,3,89.53,369,19.55,16.64,19.13,Moderate,13,1319,FAIL
2023-04-01,UDCAMP400139,558,Secondary(9-10):1754,150,146,26.44,417,1665,19.3,54,79.16,1583,9.1,38.92,1.83,Unknown,27,1520,OK
2022-05-25,UDCAMP344008,1311,Secondary(9-10):476,201,76,23.13,1049,1355,36.6,49,74.24,1079,28.39,66.67,74.4,Severe,23,1757,FAIL
2024-09-16,UDCAMP684956,2999,UpperPrimary(6-8):134,99,167,21.74,1841,3469,24.33,18,17.1,2956,32.01,13.96,50.64,Severe,13,2000,FAIL
2024-10-20,UDCAMP286380,1621,Secondary(9-10):194,132,212,0.94,1043,1726,56.57,9,53.78,2618,19.35,55.56,1.06,None,20,1903,FAIL
2026-08-15,UDCAMP895092,1597,HigherSecondary(11-12):571,229,92,14.97,1392,2879,16.45,107,32.98,697,94.9,74.57,26.37,Moderate,39,1512,WARN
2020-01-30,UDCAMP243274,2883,UpperPrimary(6-8):2498,69,218,1.36,2631,4164,58.34,108,86.8,2324,58.53,16.23,26.21,Unknown,38,1310,FAIL
2023-06-03,UDCAMP278807,2790,Primary(1-5):27,161,167,23.47,2005,4200,29.79,4,5.57,1698,73.73,57.09,59.35,Unknown,12,1254,OK
2021-08-26,UDCAMP787180,3160,Primary(1-5):2269,155,136,16.05,1918,3720,44.55,39,26.84,2663,85.35,49.84,60.0,Unknown,21,1287,OK
2021-05-30,UDCAMP556579,271,HigherSecondary(11-12):2428,169,171,3.73,195,503,23.66,0,36.08,1901,11.08,71.97,80.09,Severe,0,1351,OK
2020-06-21,UDCAMP138305,4416,HigherSecondary(11-12):1325,109,216,32.54,4140,5345,16.17,22,29.21,114,14.77,59.15,16.08,Mild,36,1362,WARN
2024-07-28,UDCAMP769027,111,Primary(1-5):233,163,154,17.17,104,1500,44.92,72,32.87,3129,75.93,58.77,27.83,Mild,28,1057,FAIL
2024-09-19,UDCAMP490386,2281,UpperPrimary(6-8):951,237,112,2.72,1551,2449,46.16,68,70.92,1139,35.67,0.93,14.03,Unknown,17,1083,WARN
2019-02-01,UDCAMP455188,4059,HigherSecondary(11-12):508,58,161,20.41,2514,5299,48.25,26,2.03,2840,19.17,48.55,7.2,Mild,7,1535,FAIL
2023-12-18,UDCAMP576218,3821,Secondary(9-10):408,52,112,0.81,3733,5081,40.31,51,29.7,451,59.11,36.25,14.85,None,9,1055,WARN
2019-05-15,UDCAMP289728,2776,UpperPrimary(6-8):417,49,93,9.13,2401,3203,44.42,65,13.73,923,47.74,7.92,83.38,None,9,1824,WARN
2020-01-27,UDCAMP880406,4328,Primary(1-5):2438,60,96,29.54,3448,5202,22.08,26,78.27,2472,29.67,30.67,22.98,None,10,1213,OK
2021-09-26,UDCAMP790435,3962,Secondary(9-10):1450,138,153,11.72,3030,4259,39.08,95,65.5,1944,58.74,32.74,98.4,Moderate,0,1810,FAIL
2026-06-29,UDCAMP292254,793,HigherSecondary(11-12):1312,212,114,34.94,583,1397,16.51,18,70.14,150,98.51,26.91,36.78,Mild,12,2072,FAIL
2025-09-09,UDCAMP837004,2874,Primary(1-5):1953,177,186,5.59,2355,3251,43.5,89,17.97,3423,12.45,28.3,98.77,Mild,12,1205,OK
2022-08-30,UDCAMP900412,1104,Secondary(9-10):887,97,249,24.46,933,2466,46.74,51,95.68,2833,61.86,19.5,80.93,Severe,39,1646,FAIL
2019-10-09,UDCAMP651606,81,Primary(1-5):1189,217,245,0.6,68,848,50.8,97,81.24,2705,90.89,40.74,47.78,Moderate,3,1274,FAIL
2021-09-06,UDCAMP462897,1248,UpperPrimary(6-8):1294,161,129,11.24,771,2375,21.15,88,62.51,2979,7.83,10.26,19.04,Unknown,35,2266,FAIL
2023-01-15,UDCAMP644664,1006,Primary(1-5):2126,183,183,26.41,750,1240,47.81,43,3.49,2067,45.09,27.21,58.63,Mild,21,1414,FAIL
2026-06-08,UDCAMP559663,2950,HigherSecondary(11-12):2305,164,125,17.49,2339,4059,46.82,35,28.73,2212,70.73,32.48,31.28,None,23,2355,FAIL
2026-07-16,UDCAMP175109,2312,Primary(1-5):1646,241,177,31.81,1720,3030,50.11,81,44.37,665,82.16,42.72,65.98,Severe,7,1916,FAIL
2021-06-05,UDCAMP466057,1427,Primary(1-5):272,106,93,32.55,1024,2059,43.99,53,76.01,1539,55.68,74.12,74.95,Mild,13,1716,OK
2019-11-15,UDCAMP832328,2043,HigherSecondary(11-12):462,25,226,27.73,1376,2672,59.84,19,56.11,1128,0.73,75.78,60.61,Mild,23,1922,FAIL
2019-04-29,UDCAMP147086,1284,Primary(1-5):370,16,181,29.76,1183,1940,15.14,52,98.98,2164,64.94,5.52,48.46,Severe,13,1965,OK
2023-08-14,UDCAMP840390,4456,Secondary(9-10):1674,114,92,4.92,4326,5734,50.8,78,41.7,1260,19.42,28.01,71.83,Mild,35,1838,OK
2020-01-05,UDCAMP234054,2798,HigherSecondary(11-12):2279,196,222,16.13,1925,3980,40.57,61,70.65,3273,58.42,38.04,91.34,None,12,1489,OK
2025-12-31,UDCAMP846934,2146,Primary(1-5):2310,74,182,21.72,1453,3051,40.42,100,81.99,2126,1.11,6.5,79.29,Moderate,2,1650,FAIL
2024-08-13,UDCAMP363927,1865,HigherSecondary(11-12):1837,141,184,24.31,1816,1975,29.49,47,23.46,1088,66.3,27.12,88.68,Unknown,18,1052,WARN
