tech_price_pricing_snapshot_date,tech_price_plan_id,tech_price_provider_brand,tech_price_service_area_id,tech_price_monthly_price_inr,tech_price_promo_price_inr,tech_price_promo_duration_months,tech_price_equipment_fee_inr,tech_price_installation_fee_inr,tech_price_early_termination_fee_inr,tech_price_contract_length_months,tech_price_auto_pay_discount_inr,tech_price_bundling_discount_inr,tech_price_income_based_discount_flag,tech_price_low_income_eligibility_program,tech_price_price_per_mbps_metric,tech_price_hidden_fees_estimate_inr,tech_price_price_increase_notice_days,tech_price_complaint_rate_per_1k,tech_price_regulatory_filing_id
2021-03-14,PLANT13UDSJ8BA,HATHWAY,ML-7260,2435,2160,3,999,499,1999,6,0,0,1,PM_WANI,6.118,474,60,11.65,TRAI60494158
2022-09-23,PLANX8XMK6QPS2,RAILTEL,AN-7627,2741,2503,3,0,499,1999,12,50,0,0,PM_WANI,6.272,61,7,7.16,TRAI83812541
2023-04-30,PLANWP6OVIX7UH,MTNL,CT-4752,4969,4537,24,0,499,2999,6,50,50,1,PM_WANI,62.899,96,7,12.45,TRAI84938218
2023-02-14,PLAN6R63Y3B7ZT,RAILTEL,OD-1932,317,99,6,199,1499,499,12,150,0,0,BSNL_SOCIAL,1.686,324,7,23.35,TRAI97608297
2022-11-21,PLANJXFOJKNANV,SPECTRA,GJ-9623,933,99,6,499,999,2999,6,100,50,1,NONE,7.907,405,0,17.61,TRAI49545352
2022-12-29,PLANOGYQ6HCC42,VI,BR-0147,2453,2393,3,199,999,2999,12,0,0,0,NONE,40.213,176,7,24.57,TRAI68162776
2023-03-01,PLANS8BS6YDI1E,RAILTEL,AN-5424,4595,4406,1,299,1499,1999,3,25,200,0,PM_WANI,14.009,5,60,4.32,TRAI12365399
2023-09-19,PLANSCL8WQV3YM,BSNL,KL-5534,514,99,12,199,0,2999,3,100,100,0,CSR_CONNECT,1.696,56,0,18.22,TRAI30220641
2026-02-07,PLAN3YC0C9LUL6,HATHWAY,MH-8744,4857,4063,0,999,199,999,0,50,200,0,CSR_CONNECT,10.077,37,14,2.06,TRAI79500795
2022-09-07,PLANPLW4DNI3EJ,SPECTRA,AP-4561,825,99,12,199,0,499,3,0,0,1,CSR_CONNECT,2.248,1,60,0.14,TRAI78912452
2025-12-15,PLANAZ2ZJ7YUXJ,ACT,ML-6546,3801,3280,24,199,499,0,0,50,50,0,BSNL_SOCIAL,76.02,450,0,3.23,TRAI79318222
2025-06-16,PLANU49R4ZKQV0,JIO,WB-6906,4076,3613,24,499,1499,0,6,50,200,0,STATE_SUBSIDY,10.783,168,60,5.22,TRAI34413891
2022-12-02,PLAN1TZOEUVE6M,JIO,TR-8221,1875,910,12,199,0,1999,24,25,100,0,PM_WANI,4.32,41,0,10.52,TRAI64657573
2021-09-25,PLANQFQY26D22D,BSNL,DL-7652,2694,2451,24,299,999,2999,24,50,50,1,CSR_CONNECT,8.114,443,0,6.32,TRAI52884217
2025-04-18,PLANE0S7G8OZ9W,AIRTEL,ML-8271,1841,1407,24,0,499,1999,24,0,200,0,NONE,3.773,98,60,11.49,TRAI40606790
2024-02-23,PLANIO7EZT2V9U,VI,MN-6672,1238,1123,3,199,1499,0,3,50,100,1,STATE_SUBSIDY,2.801,66,0,8.64,TRAI77687849
2022-05-29,PLAN7NL2443DHI,RAILTEL,AN-5201,4006,3840,3,499,499,2999,3,0,50,0,NONE,9.561,489,0,3.11,TRAI34765293
2023-01-07,PLAN1ZUQF9IH6M,VI,AP-6840,1271,938,3,499,1499,999,0,25,300,0,PM_WANI,3.84,289,0,23.92,TRAI42123126
2021-07-10,PLANBR34TKERM3,MTNL,PY-4454,4834,4259,1,499,1499,999,0,25,50,0,STATE_SUBSIDY,42.779,417,7,21.76,TRAI92493791
2022-11-28,PLANU1ZXPG28M2,BSNL,PY-6189,3109,3095,1,299,199,0,24,50,200,0,STATE_SUBSIDY,9.479,311,0,9.4,TRAI99880184
2023-08-04,PLAN85JE4EIC2L,VI,CH-0909,1815,1219,12,299,0,0,3,100,100,1,PM_WANI,33.0,259,60,18.63,TRAI49687076
2022-07-20,PLANN464WVNRTQ,HATHWAY,TR-5463,3153,2735,12,199,199,999,0,25,300,0,CSR_CONNECT,13.649,472,60,7.86,TRAI56539491
2021-07-17,PLAN9YE8LGZ215,JIO,JK-5072,4382,3655,6,199,999,499,0,0,0,0,PM_WANI,19.739,137,30,21.67,TRAI51838101
2023-06-05,PLANVS0S6TWTGN,ACT,BR-3813,410,379,0,199,0,999,24,50,200,0,NONE,1.565,46,30,10.63,TRAI38784105
2023-01-25,PLANQYN84J53DT,RAILTEL,NL-6605,1258,411,6,299,0,0,3,25,50,1,NONE,4.876,485,0,1.17,TRAI32910423
2022-10-10,PLANQW7H9SHEIY,TIKONA,BR-7902,634,99,24,299,499,0,12,0,100,0,CSR_CONNECT,1.881,173,0,22.79,TRAI09990286
2024-02-28,PLANDEJLU1KODN,JIO,AS-2035,918,548,3,999,0,1999,0,0,0,0,BSNL_SOCIAL,2.488,101,7,1.71,TRAI87204701
2025-04-23,PLAN7VIBC089DC,HATHWAY,ML-1189,1141,785,24,199,499,2999,24,0,100,0,STATE_SUBSIDY,3.223,147,0,16.69,TRAI13819330
2024-11-03,PLANMFNWR33KAE,TIKONA,AS-5828,1054,836,6,499,999,999,24,0,300,0,STATE_SUBSIDY,31.0,223,30,9.29,TRAI03636990
2023-06-19,PLAN8J3J7D8185,SPECTRA,JH-2761,1777,1718,12,499,499,1999,24,25,0,0,BSNL_SOCIAL,7.435,157,0,11.18,TRAI85719458
2025-12-06,PLANHJAFD3V594,RAILTEL,HP-5614,4265,3892,12,999,999,0,0,150,200,1,CSR_CONNECT,60.07,217,0,7.68,TRAI95882880
2024-03-14,PLANBNVTYRODYP,MTNL,LD-9538,227,99,6,199,0,499,24,25,50,0,PM_WANI,2.142,498,7,14.98,TRAI43508774
2025-04-08,PLAN6496ZQ5EK7,AIRTEL,ML-4620,1768,982,24,499,1499,2999,24,50,100,0,STATE_SUBSIDY,9.455,406,60,22.66,TRAI60487524
2021-07-28,PLANSF65LB5RRY,BSNL,RJ-2721,4763,3804,3,499,199,0,6,50,300,0,PM_WANI,24.178,394,7,13.23,TRAI69906035
2025-11-16,PLANDLDK53738W,SPECTRA,MN-2775,1839,912,24,199,999,0,12,25,200,0,STATE_SUBSIDY,10.882,120,30,13.24,TRAI97683687
2023-04-28,PLANLZOESJDG1W,VI,TN-3966,4813,4319,3,299,499,999,12,25,200,0,BSNL_SOCIAL,31.253,25,14,11.22,TRAI24962957
2024-03-02,PLANZ7WVAQZS9O,TIKONA,UP-5486,2989,2334,6,0,0,0,24,50,200,1,STATE_SUBSIDY,27.676,412,60,5.8,TRAI71628489
2022-01-10,PLANDNONG1WOC1,ACT,DD-0002,2652,1903,3,999,199,0,0,25,200,0,CSR_CONNECT,9.082,188,0,20.13,TRAI61798777
2023-12-05,PLANAU9IAUB3CY,BSNL,JK-1379,1587,1377,1,499,499,999,12,0,300,0,STATE_SUBSIDY,6.782,347,7,23.86,TRAI45414604
2025-01-27,PLANBFIRIQ1QK7,MTNL,MN-8314,1077,708,12,199,999,0,12,50,100,0,BSNL_SOCIAL,46.826,404,14,15.99,TRAI66984635
2024-11-07,PLAN5EXYEOSJ97,RAILTEL,GJ-9562,4439,3992,3,299,1499,1999,3,25,0,0,CSR_CONNECT,28.095,71,7,22.35,TRAI76067982
2021-04-23,PLANXNYER3Q4B8,TIKONA,NL-0052,3724,3349,24,199,199,2999,6,150,100,1,BSNL_SOCIAL,10.55,315,7,24.74,TRAI15545040
2022-10-02,PLANGQS6YIU1KK,HATHWAY,AN-7003,3627,3025,24,499,0,999,3,100,50,0,STATE_SUBSIDY,13.635,272,0,8.49,TRAI62589972
2024-11-20,PLAN2HZQOSJRG0,ACT,KA-7380,3898,3492,24,199,0,2999,12,25,300,0,PM_WANI,10.535,7,60,17.69,TRAI69758084
2023-02-11,PLANTCVUKSK4WA,VI,HR-7091,4299,3730,3,299,1499,1999,24,0,50,1,BSNL_SOCIAL,15.922,34,7,0.64,TRAI02464689
2025-09-25,PLANTEHBHUP30F,HATHWAY,GA-6131,2194,1759,6,199,1499,2999,3,50,300,0,PM_WANI,6.491,492,60,9.49,TRAI68895908
2021-04-04,PLANBUUKBOTCAK,SPECTRA,OD-5633,201,99,1,499,0,499,24,0,0,1,NONE,1.661,367,0,3.89,TRAI47942545
2023-04-15,PLANO0FY1Y6JFR,SPECTRA,DL-7470,216,99,24,299,199,499,24,50,0,0,CSR_CONNECT,0.432,412,14,20.12,TRAI25612307
2022-12-26,PLAN7706T2R3HT,MTNL,MH-9605,3612,2794,6,199,999,0,0,0,100,1,BSNL_SOCIAL,20.64,242,7,11.21,TRAI00143550
2025-10-01,PLANUEIMNHDOLF,RAILTEL,MP-4229,1812,1795,6,0,1499,999,0,150,0,0,CSR_CONNECT,95.368,139,60,5.18,TRAI14276676
2025-09-20,PLANG5TXO1LMNZ,MTNL,MZ-6515,833,405,1,299,0,2999,3,25,200,0,CSR_CONNECT,2.996,285,7,1.08,TRAI78475064
2022-05-30,PLANT0FFE927BK,HATHWAY,PB-8974,670,387,0,499,999,1999,6,0,0,0,STATE_SUBSIDY,6.262,229,14,4.75,TRAI45065016
2025-07-04,PLANU0PWPMFZOI,BSNL,HP-3897,1615,654,0,999,199,2999,24,25,100,0,BSNL_SOCIAL,4.007,327,30,23.02,TRAI15835129
2025-01-09,PLANQEKBHDHLK1,RAILTEL,LD-5814,4876,4214,1,299,1499,2999,0,0,300,0,STATE_SUBSIDY,21.386,189,14,18.44,TRAI57010969
2021-01-28,PLAN724LSDA6HW,MTNL,PB-1955,670,511,3,199,1499,1999,6,100,50,0,STATE_SUBSIDY,2.577,396,60,11.11,TRAI73681167
2025-03-11,PLANZ2JBS7EQ3R,ACT,AP-1738,1546,766,3,199,199,999,3,0,200,0,NONE,5.406,467,30,6.77,TRAI02322152
2025-07-28,PLANEVFLS5J2AP,RAILTEL,TG-5855,1823,1653,3,999,999,999,24,50,0,1,CSR_CONNECT,8.764,161,60,24.59,TRAI78246511
2025-06-17,PLAN98GGY6SZGN,JIO,CH-9012,4385,3795,0,299,1499,999,0,50,0,0,STATE_SUBSIDY,28.109,438,7,6.42,TRAI65248365
2022-06-09,PLANI4HMYA0NJT,BSNL,AR-9965,2674,1888,0,0,499,0,24,100,200,0,PM_WANI,66.85,354,0,6.32,TRAI98043523
2025-04-16,PLANHT7KL0ZSZK,AIRTEL,PB-1835,795,741,3,299,0,999,0,100,50,1,BSNL_SOCIAL,30.577,270,0,12.2,TRAI82932035
2023-07-10,PLANQKTXNZUFHJ,MTNL,LD-5997,4376,3402,12,299,199,999,12,50,100,0,PM_WANI,18.701,367,30,4.84,TRAI75162864
2025-10-29,PLANN8G9YPQX94,VI,JH-5907,1659,1427,1,299,0,0,3,0,50,0,BSNL_SOCIAL,7.752,331,7,13.22,TRAI02192090
2022-11-05,PLANR6QSM7IEPR,RAILTEL,LD-4246,1799,1769,3,199,199,499,0,25,100,0,PM_WANI,13.131,79,14,0.91,TRAI46879081
2022-12-13,PLANAYQ2509P69,ACT,KL-9859,842,152,1,299,999,0,12,100,300,0,STATE_SUBSIDY,3.568,266,0,20.04,TRAI09092342
2022-06-30,PLANA8EYN0XK1C,SPECTRA,RJ-4754,3726,2776,3,499,199,999,6,25,0,1,CSR_CONNECT,14.555,484,0,19.07,TRAI21774847
2021-08-17,PLANW2VJYPWRS9,RAILTEL,TN-3289,1690,1380,12,299,1499,0,6,25,0,0,NONE,17.979,304,14,8.47,TRAI31669401
2023-12-23,PLAN9UXI582YCN,JIO,BR-6703,420,99,24,299,199,999,3,100,300,0,PM_WANI,1.424,464,14,18.42,TRAI08743022
2023-02-08,PLANAEP9B1H755,ACT,LA-6760,3298,3060,24,499,499,999,3,150,200,1,BSNL_SOCIAL,13.407,77,14,18.11,TRAI60912901
2022-04-11,PLANGDOLH4TAZ9,HATHWAY,AN-9201,4594,3652,0,999,1499,1999,24,50,100,0,PM_WANI,9.531,253,30,21.05,TRAI65908365
2022-07-29,PLAN0NIFSQ858Y,ACT,AS-2612,3063,2635,3,199,499,0,12,150,50,1,CSR_CONNECT,102.1,440,7,6.52,TRAI04001658
2023-06-18,PLANMQ2SH0DMXO,RAILTEL,BR-3024,3834,3640,0,199,199,499,3,50,50,0,BSNL_SOCIAL,29.267,39,60,22.82,TRAI76377478
2022-12-24,PLANJRS6884X6B,SPECTRA,OD-8463,983,122,12,999,499,2999,6,100,100,0,PM_WANI,2.275,27,14,13.0,TRAI40626946
2025-08-31,PLANVSLJDTDWKN,HATHWAY,DD-8693,1591,1328,3,999,499,1999,24,150,200,0,STATE_SUBSIDY,3.459,289,60,2.18,TRAI07564188
2023-09-26,PLAN91LSTEIL3C,ACT,MH-4586,3448,3020,12,499,499,999,12,0,100,0,STATE_SUBSIDY,12.866,237,30,9.4,TRAI89197590
2021-10-27,PLANDRUE5GI5B3,SPECTRA,LA-4976,852,99,6,999,0,999,6,150,50,0,PM_WANI,2.26,271,0,0.71,TRAI94180160
2023-05-19,PLANSV8ILHBRU6,AIRTEL,MN-5020,3092,2719,3,999,199,0,3,100,300,0,BSNL_SOCIAL,15.232,86,14,5.3,TRAI76951317
2021-03-15,PLANQQAP9YC9CX,JIO,DD-1254,3271,3092,1,499,999,0,0,150,100,0,NONE,12.98,1,30,10.14,TRAI07269416
2023-01-08,PLANCCQ07B70OS,MTNL,TG-3026,2947,2140,12,499,499,2999,0,25,50,1,BSNL_SOCIAL,133.955,19,0,1.81,TRAI75827403
2023-10-03,PLAN5ADKWZ3KER,TIKONA,DL-2326,486,99,12,199,999,499,0,100,300,0,CSR_CONNECT,1.332,391,7,20.1,TRAI37858446
2023-08-10,PLANKL3N5DAMX3,AIRTEL,TR-8651,1667,1498,12,299,199,999,24,100,50,0,NONE,17.01,109,7,0.01,TRAI58510306
2023-07-31,PLANTZ68OAYJ2F,VI,AR-5164,3953,3682,1,299,499,499,3,0,200,0,CSR_CONNECT,29.281,56,7,4.35,TRAI94613825
2021-03-08,PLANDSD3U6TU9O,JIO,JH-9868,1087,734,6,0,499,1999,12,25,0,0,NONE,3.774,254,60,14.34,TRAI87312058
2023-04-28,PLAN8AUAXX8IZJ,VI,UP-5372,3210,2509,6,199,0,999,12,25,100,0,NONE,6.844,112,30,1.14,TRAI81118632
2022-02-14,PLANH8AI3DARCR,JIO,DD-1461,2069,1773,24,0,499,1999,12,150,50,0,STATE_SUBSIDY,13.178,185,0,13.28,TRAI21392179
2023-12-18,PLANSY52YWMPNK,BSNL,SK-3400,4910,3978,24,0,0,499,6,50,300,0,PM_WANI,175.357,42,30,10.08,TRAI90678198
2021-01-10,PLANTPOOSVQMYO,RAILTEL,BR-4505,2254,1421,12,199,199,1999,24,150,100,0,PM_WANI,39.544,28,30,22.23,TRAI53567894
2025-07-29,PLANO2IFO0WG4R,MTNL,OD-0225,3132,2454,3,299,0,1999,24,25,100,1,PM_WANI,6.884,130,0,6.89,TRAI03616283
2024-03-31,PLANQ97FRWBAQI,SPECTRA,JK-9777,2340,2054,6,299,0,2999,12,50,200,0,STATE_SUBSIDY,37.742,143,0,19.42,TRAI40750037
2021-11-09,PLAN8QZ6PO41N3,HATHWAY,LA-1337,2791,2622,24,299,499,999,3,50,50,0,STATE_SUBSIDY,14.313,339,7,10.5,TRAI17596139
2021-03-12,PLAN8P6YWNQV7P,SPECTRA,MN-2531,1392,1091,1,0,0,0,6,150,0,0,STATE_SUBSIDY,3.856,102,60,24.76,TRAI86848712
2023-07-02,PLAN6LR85JW1HM,TIKONA,MP-8610,1287,786,1,0,1499,999,3,100,50,0,BSNL_SOCIAL,85.8,183,60,17.43,TRAI60625706
2024-05-20,PLANP6TXQ5C6S4,JIO,WB-2280,2396,1665,12,999,0,499,12,100,0,0,STATE_SUBSIDY,5.372,162,14,1.68,TRAI31333999
2021-08-28,PLANO22QGJE9ET,RAILTEL,KA-2146,592,99,0,0,199,1999,24,25,200,0,CSR_CONNECT,4.169,238,30,0.29,TRAI93132814
2024-03-05,PLANGF3WTF3EHT,BSNL,AS-1641,4536,3817,6,199,499,0,24,100,0,0,CSR_CONNECT,20.712,84,14,12.92,TRAI81457311
2025-01-14,PLAN15FEK7BO09,HATHWAY,HR-3921,2718,2010,6,299,0,499,6,25,300,0,CSR_CONNECT,8.712,232,0,9.71,TRAI11934830
2022-12-04,PLANOZC9YNH9D3,BSNL,ML-6026,1908,1098,24,999,0,999,24,50,300,0,PM_WANI,4.479,362,60,0.02,TRAI22715638
2024-02-20,PLANR12G9JK085,ACT,KA-6958,3141,2466,6,199,1499,499,6,150,0,0,NONE,8.137,82,60,9.21,TRAI95940141
2022-03-04,PLANQ4RACGI061,AIRTEL,UT-8551,475,99,1,999,199,999,12,50,50,0,STATE_SUBSIDY,1.955,178,7,1.4,TRAI61097585
2023-01-05,PLANYJGZWO3EJI,BSNL,MZ-7167,1066,1061,6,199,0,0,24,0,200,0,PM_WANI,6.967,78,14,17.55,TRAI29225170
2023-01-19,PLANLHFWYS9MEE,AIRTEL,KA-7042,3489,2564,12,0,0,999,6,25,100,1,CSR_CONNECT,7.753,336,30,3.65,TRAI67260721
2023-11-03,PLAN98U08H958S,BSNL,DD-4394,308,99,3,0,1499,499,3,100,300,0,BSNL_SOCIAL,4.107,72,30,9.56,TRAI32360107
2021-09-29,PLANHXUN5IMY42,ACT,GJ-0246,3508,2540,0,0,199,499,3,50,100,0,BSNL_SOCIAL,7.044,88,7,14.96,TRAI93422326
2024-01-04,PLANR937ZJ7YSN,VI,AP-6137,878,559,6,999,999,0,3,100,300,1,BSNL_SOCIAL,6.702,350,14,22.81,TRAI29498655
2026-02-12,PLANI432QOCLAZ,AIRTEL,BR-9997,4993,4552,1,499,499,0,6,0,200,1,BSNL_SOCIAL,49.436,6,30,0.06,TRAI47362236
2023-06-17,PLANNNHEDDIAWX,RAILTEL,TR-0852,4442,4366,12,0,0,1999,6,50,0,0,BSNL_SOCIAL,20.47,118,30,21.6,TRAI29753509
2023-05-27,PLAN9W419ZCHHF,SPECTRA,JK-6995,3505,3409,12,999,199,999,24,0,200,0,STATE_SUBSIDY,89.872,429,14,24.59,TRAI88299201
2021-02-19,PLANAZKO1FFREV,SPECTRA,MP-1287,259,99,3,999,1499,0,0,0,100,1,NONE,0.902,157,0,15.37,TRAI80594989
2021-04-23,PLANR0CMI63ZHP,JIO,MN-8330,1011,99,0,299,0,0,0,50,50,0,STATE_SUBSIDY,3.744,471,7,8.63,TRAI96882326
2025-02-02,PLANQ0KS90KDXS,JIO,DD-1241,2101,2022,12,499,499,499,6,50,0,0,STATE_SUBSIDY,6.844,47,60,13.2,TRAI02219767
2024-07-23,PLAN8FUEPTJYHE,BSNL,DN-5956,3389,3277,1,999,199,499,24,150,100,0,NONE,14.735,372,60,0.05,TRAI19694857
2023-05-02,PLANHFKNK7RPVM,TIKONA,MH-8284,1309,819,3,199,499,0,6,100,50,0,BSNL_SOCIAL,23.375,443,30,5.4,TRAI99734968
2023-12-21,PLAN2JE4S7TY52,TIKONA,ML-6742,2361,1680,1,0,0,2999,6,50,0,0,STATE_SUBSIDY,6.944,145,60,22.13,TRAI12904854
2021-04-05,PLAN0AY7NLK2JW,MTNL,MH-2237,3763,3385,12,999,1499,1999,3,150,50,0,PM_WANI,9.268,245,7,20.92,TRAI32093377
2024-11-03,PLANA4TZ9RMSZ8,MTNL,NL-9088,3735,3346,12,199,999,0,3,100,100,0,STATE_SUBSIDY,9.626,314,60,15.99,TRAI02644189
2024-02-04,PLANWUWWLYMPGU,VI,MH-9317,1528,910,1,0,199,999,6,150,50,1,BSNL_SOCIAL,9.095,414,0,14.41,TRAI40350401
2022-01-16,PLANVM321OM7V5,BSNL,RJ-0820,3236,2979,3,0,499,0,24,150,0,0,BSNL_SOCIAL,7.723,431,30,0.97,TRAI56933476
2025-02-16,PLAN6Q79552MVO,VI,HP-1820,1373,978,24,299,199,2999,3,0,200,0,CSR_CONNECT,18.808,372,7,17.85,TRAI72873940
2022-12-19,PLANXD8AQTS809,SPECTRA,SK-1461,2218,1448,12,499,499,999,24,25,200,0,BSNL_SOCIAL,15.73,351,30,4.76,TRAI47894244
2021-04-05,PLANE2DVKMXTG1,JIO,KL-6028,3295,3182,3,199,499,0,6,50,0,1,CSR_CONNECT,9.551,97,30,19.62,TRAI76086748
2024-09-21,PLANKZFAN4L2QQ,RAILTEL,DD-4837,2197,1454,6,199,199,1999,0,150,200,0,NONE,6.909,134,30,3.9,TRAI75405893
2021-11-10,PLANARCFZ7KQ3E,HATHWAY,DL-5660,2703,2537,24,0,999,499,12,100,50,0,STATE_SUBSIDY,57.511,75,14,6.25,TRAI45476997
2022-05-03,PLANED756S6ZK8,TIKONA,GA-5699,814,287,12,999,199,1999,12,100,50,0,NONE,20.872,300,7,20.76,TRAI16548185
2025-02-16,PLAN44GDAS2OUG,BSNL,JK-6504,1674,679,1,499,0,499,0,150,300,0,CSR_CONNECT,13.392,108,0,12.1,TRAI11014248
2024-05-24,PLANB86T5PF0NS,JIO,KA-1619,2795,2728,6,499,1499,2999,12,25,50,0,STATE_SUBSIDY,19.545,450,30,10.67,TRAI17729308
2026-01-14,PLANQYQHS2Y64X,TIKONA,HP-3380,4481,4382,3,299,0,999,6,50,300,0,NONE,29.288,350,30,7.38,TRAI94201231
2023-10-09,PLAN72TJ9SK9WQ,SPECTRA,TR-9291,3753,3652,6,199,0,2999,0,50,0,0,BSNL_SOCIAL,8.377,408,30,21.72,TRAI87795801
2021-09-19,PLAN9O2M5QYIN4,HATHWAY,AP-0268,4803,4108,12,999,199,2999,3,100,50,1,BSNL_SOCIAL,92.365,9,60,12.25,TRAI88487001
2023-06-02,PLANGYN568HJ8Y,TIKONA,LA-4165,3770,2877,0,999,199,0,6,0,200,0,BSNL_SOCIAL,10.531,203,60,15.81,TRAI97426983
2025-02-17,PLAN54W53VUN2Y,BSNL,TN-0607,3657,3292,12,499,199,1999,12,50,200,0,STATE_SUBSIDY,10.389,436,30,0.68,TRAI23601990
2022-04-22,PLANFULGV2PX0D,AIRTEL,KA-8832,1470,898,1,299,0,0,12,25,0,0,NONE,3.267,286,60,12.83,TRAI18687239
2021-08-09,PLANB40VAQ7ICF,RAILTEL,JK-1397,4541,4295,12,0,0,499,6,0,300,0,BSNL_SOCIAL,10.415,244,60,12.32,TRAI19889965
2022-08-10,PLAN0VW2H3FPWK,VI,TR-7698,4489,4446,3,499,199,0,0,25,100,0,NONE,30.128,285,30,20.0,TRAI27864065
2022-09-03,PLAN834I0HMVF1,MTNL,MN-7555,2134,1326,3,499,999,999,6,0,200,0,STATE_SUBSIDY,9.401,345,60,18.62,TRAI62879142
2022-06-13,PLANJCEZ65Y2TC,ACT,MP-3331,4477,3632,0,999,1499,499,24,50,300,1,STATE_SUBSIDY,13.775,494,7,15.22,TRAI58388021
2021-03-03,PLAN2FR9NG2JSG,HATHWAY,OD-1634,3629,2930,6,199,0,999,3,100,50,0,PM_WANI,64.804,344,60,8.94,TRAI08997752
2022-08-02,PLAND6V6GNIJH6,AIRTEL,KA-5248,4993,4657,24,299,999,499,12,25,300,0,BSNL_SOCIAL,20.215,356,30,2.71,TRAI85037452
2022-04-23,PLAN0M8K1M7QX4,RAILTEL,TG-6807,4480,3714,24,299,199,2999,24,50,50,0,STATE_SUBSIDY,10.541,34,0,15.99,TRAI19010556
2023-08-24,PLAN8G5AW14X1E,VI,SK-3334,3182,2842,24,199,1499,0,0,50,50,1,STATE_SUBSIDY,19.402,326,30,10.47,TRAI56008480
2025-12-22,PLAN4LL8BB43R7,MTNL,RJ-2149,809,99,0,299,499,0,6,25,200,1,CSR_CONNECT,7.491,77,0,16.2,TRAI43250759
2025-10-22,PLANLOWX3RJ766,MTNL,TN-0694,3462,3212,6,299,199,0,12,150,50,0,PM_WANI,9.159,320,30,8.55,TRAI17915743
2024-11-04,PLANMV5P7ATC5B,HATHWAY,DL-9592,3592,2835,24,499,999,499,0,100,100,0,NONE,63.018,302,0,23.11,TRAI44807229
2023-04-21,PLANIVXAXXF677,HATHWAY,JH-2644,2594,1967,1,199,0,499,0,100,100,0,CSR_CONNECT,19.954,170,14,2.24,TRAI41808854
2021-04-23,PLANYETTPV0VNE,BSNL,JH-2338,216,99,3,0,0,0,3,100,200,0,PM_WANI,0.529,374,60,20.66,TRAI82144633
2025-03-09,PLAN805K7FH3T0,AIRTEL,KA-4399,3645,3565,1,299,999,499,12,25,300,0,CSR_CONNECT,7.959,214,14,9.64,TRAI69613188
2022-08-25,PLAN29NIVUZGFT,JIO,RJ-6223,710,381,6,299,199,1999,0,25,200,1,CSR_CONNECT,5.338,196,30,7.55,TRAI19947177
2023-04-25,PLANZKBH783TPN,ACT,AN-0621,4319,3865,24,199,1499,1999,6,100,300,0,STATE_SUBSIDY,11.487,123,0,8.13,TRAI91837163
2022-03-10,PLAN2QM9Y4UGKT,VI,NL-4550,2620,1768,24,0,999,499,0,25,50,1,NONE,9.704,107,60,6.08,TRAI79225352
2025-01-08,PLAN0P4SRG1G0O,HATHWAY,DL-7700,882,347,3,999,0,499,0,150,50,1,NONE,3.785,481,7,11.43,TRAI81144508
2025-12-31,PLANU3H5CZFIU3,VI,PY-9602,2440,1914,3,499,999,1999,24,25,100,0,PM_WANI,5.073,206,60,8.28,TRAI92730587
2025-05-04,PLAN3ZEZGTL580,JIO,HR-2312,4438,3757,0,999,1499,2999,3,150,50,0,PM_WANI,26.106,377,60,2.51,TRAI04871554
2025-10-21,PLANQ0Z9OH00XY,RAILTEL,AR-9186,3726,3538,0,199,999,2999,6,150,200,0,BSNL_SOCIAL,10.585,158,7,9.25,TRAI57732820
2026-01-04,PLAN7K0MIBCLC8,HATHWAY,LA-1840,2446,1448,1,499,999,999,24,0,0,0,PM_WANI,10.775,406,7,0.96,TRAI48324432
2022-03-15,PLANC48GX4BJ1S,ACT,PY-6967,2348,1773,0,499,1499,2999,24,150,200,1,CSR_CONNECT,6.245,431,14,14.3,TRAI11215643
2025-03-06,PLANMV2UI4Z2SL,AIRTEL,PB-8339,1983,1051,24,999,199,999,0,150,0,0,PM_WANI,42.191,8,14,5.96,TRAI53117698
2025-09-20,PLANXXR28JSJQL,JIO,RJ-8482,1252,325,1,999,0,1999,0,100,50,0,NONE,11.811,97,30,14.09,TRAI25521559
2024-07-01,PLANB73PBU9FND,BSNL,KL-9423,4728,4300,6,199,1499,499,6,100,0,0,PM_WANI,12.312,136,14,9.98,TRAI20907156
2025-04-02,PLANR4X0GLD2NB,JIO,TN-8488,1178,944,12,999,1499,499,24,25,100,0,CSR_CONNECT,6.581,11,60,18.75,TRAI36734096
2025-10-17,PLAN1GZ3DBOF4D,TIKONA,KL-8907,4162,3526,1,199,0,2999,6,25,50,0,STATE_SUBSIDY,16.782,257,30,1.47,TRAI40887782
2022-10-27,PLAN9R7BVOLXC4,JIO,DL-3344,2177,1759,0,0,199,1999,3,150,300,0,STATE_SUBSIDY,25.314,96,0,10.68,TRAI98365209
2025-01-12,PLAN3VKC9PR31L,TIKONA,HR-8097,3211,2457,3,999,499,999,12,0,50,0,STATE_SUBSIDY,47.221,44,7,15.13,TRAI96416181
2025-05-02,PLAN1KTDTS7C60,HATHWAY,PB-8938,1524,1047,0,999,1499,999,0,0,200,0,BSNL_SOCIAL,8.562,474,7,2.79,TRAI28224050
2022-11-25,PLAN68E3E7TME7,HATHWAY,HP-1830,1720,915,24,499,1499,499,3,0,0,0,NONE,6.641,234,30,15.15,TRAI62218074
2022-12-02,PLANHMNVAGSLTE,RAILTEL,MZ-6601,3483,2857,12,0,999,1999,6,150,0,0,BSNL_SOCIAL,8.474,21,14,0.14,TRAI00330999
