civ_nat_elections_election_date,civ_nat_elections_country_iso2,civ_nat_elections_election_type_code,civ_nat_elections_region_nuts_code,civ_nat_elections_party_id,civ_nat_elections_candidate_id_hash,civ_nat_elections_votes_count,civ_nat_elections_vote_share_pct,civ_nat_elections_seats_won_count,civ_nat_elections_turnout_pct,civ_nat_elections_eligible_voters_count,civ_nat_elections_e_voting_flag,civ_nat_elections_misinformation_incident_count,civ_nat_elections_campaign_spend_eur,civ_nat_elections_donation_limit_flag,civ_nat_elections_election_observer_mission_flag,civ_nat_elections_result_challenge_count,civ_nat_elections_data_provider,civ_nat_elections_data_quality_flag,civ_nat_elections_data_extract_date
2011-02-09,SK,PARLIAMENTARY,,SK_P13,06df310f3d3e71a478495aca,617019,4.936,3,60.97,20502240,1,44,79237049.21,1,0,5,NATIONAL_ELECTION_COMMISSION,OK,2024-12-11
2024-06-26,HR,PARLIAMENTARY,,HR_P14,fedc617d32708e515fdbc814,1778271,12.233,11,70.11,20734061,0,38,33507217.39,1,1,6,OSCE_ODIHR,REVISED,2025-06-17
2020-05-27,DE,PARLIAMENTARY,,DE_P15,3508ea1d25abd992b1d5641a,1224535,6.974,4,85.66,20499294,0,43,43854325.74,1,0,2,ACADEMIC_COMPILATION,ESTIMATED,2024-06-01
2019-07-08,LU,PARLIAMENTARY,,LU_P16,c010acad23eb413544e115ed,698565,8.705,6,38.98,20587354,1,52,34378193.73,0,1,5,MEDIA_VERIFIED_TALLY,FLAGGED,2025-05-25
2019-03-16,SI,PARLIAMENTARY,,SI_P17,46b1bc63c2a4a9c2958956ec,1198378,11.565,4,49.76,20824917,0,37,79679401.98,1,0,2,NATIONAL_ELECTION_COMMISSION,OK,2025-11-19
2013-03-30,CY,PARLIAMENTARY,,CY_P18,e8b5c0f446f0b254295b3e7d,2844650,18.757,3,72.21,21002367,0,51,111367435.8,1,1,6,OSCE_ODIHR,REVISED,2025-10-05
2014-07-24,GR,PARLIAMENTARY,,GR_P19,dfeecb6873c02eab9918a450,1227176,8.083,5,72.71,20879464,0,135,9435983.89,0,0,4,ACADEMIC_COMPILATION,ESTIMATED,2024-04-03
2015-11-18,MT,PARLIAMENTARY,,MT_P20,a76d06c396750d7facaddc06,171432,1.006,1,81.16,20994196,0,57,71782756.43,0,0,2,MEDIA_VERIFIED_TALLY,FLAGGED,2025-05-01
2010-05-10,ES,PARLIAMENTARY,,ES_P21,be5f7d62a6247ed153c59269,1477731,19.15,16,36.12,21364114,0,12,25910235.48,1,1,2,NATIONAL_ELECTION_COMMISSION,OK,2025-01-18
2018-08-11,CZ,PARLIAMENTARY,,CZ_P22,54f9eeb56da1ce7c469ba6b9,1275618,7.532,5,79.17,21392258,0,5,92366775.47,1,0,5,OSCE_ODIHR,REVISED,2024-02-19
2010-08-03,HU,PARLIAMENTARY,,HU_P23,f6980088a74b9de739f4b662,1122884,6.16,2,84.78,21501610,0,8,28835288.93,1,0,0,ACADEMIC_COMPILATION,ESTIMATED,2024-11-25
2021-11-07,NL,PARLIAMENTARY,,NL_P24,e32a54337030714dd516053f,3655599,19.295,5,88.3,21456280,1,21,34034110.61,0,0,3,MEDIA_VERIFIED_TALLY,FLAGGED,2024-01-03
2010-02-14,SE,PARLIAMENTARY,,SE_P25,c61ecb39f3f62840df96b2f8,2132870,16.021,10,61.93,21497158,0,15,45961563.25,1,1,1,NATIONAL_ELECTION_COMMISSION,OK,2025-10-11
2014-11-16,DK,PARLIAMENTARY,,DK_P26,0c3688e4bb07a89f870a91f3,2395944,21.857,6,50.52,21698558,0,6,10771094.12,1,1,2,OSCE_ODIHR,REVISED,2024-03-05
2014-08-12,IE,PARLIAMENTARY,,IE_P27,ad6787b4b526461626100acb,3122115,21.553,7,66.57,21760602,0,7,43269083.61,1,0,2,ACADEMIC_COMPILATION,ESTIMATED,2024-01-05
2019-11-24,PL,PARLIAMENTARY,,PL_P28,e67414c211e5cd4c9cfacdc1,290722,1.714,2,77.36,21930690,0,53,93531976.23,1,0,2,MEDIA_VERIFIED_TALLY,FLAGGED,2025-01-05
2012-11-19,AT,PARLIAMENTARY,,AT_P29,2a830954e3aad7f97161d1aa,2169719,11.6,10,84.85,22043796,0,13,24890617.04,0,0,0,NATIONAL_ELECTION_COMMISSION,OK,2026-02-18
2015-05-19,EE,PARLIAMENTARY,,EE_P30,a67eb7d286375426cac9f818,248664,1.544,1,73.47,21922523,0,16,73422904.63,0,0,2,OSCE_ODIHR,REVISED,2025-02-25
2010-12-13,IT,PARLIAMENTARY,,IT_P31,1b8956ede80f357d9413355a,1368730,8.827,8,69.8,22215274,0,27,84836872.13,1,0,5,ACADEMIC_COMPILATION,ESTIMATED,2024-11-29
2021-08-20,PT,PARLIAMENTARY,,PT_P32,0c82d06a23f5cd902e5ea6b3,1772048,15.201,10,52.71,22115971,0,24,64887748.75,1,0,5,MEDIA_VERIFIED_TALLY,FLAGGED,2024-09-24
2011-10-03,BE,PARLIAMENTARY,,BE_P33,e022874666366cd0eeab743b,170260,1.193,0,63.61,22443362,0,20,15748685.75,1,0,6,NATIONAL_ELECTION_COMMISSION,OK,2025-01-12
2020-07-12,FI,PARLIAMENTARY,,FI_P34,217f8d27439077d77916f5aa,880720,4.666,5,84.37,22372484,0,14,59094064.76,1,0,4,OSCE_ODIHR,REVISED,2025-08-08
2014-07-17,LV,PARLIAMENTARY,,LV_P01,0e4606971c8c1c64983299a5,2257695,12.754,13,78.43,22569759,0,23,34187363.05,1,1,1,ACADEMIC_COMPILATION,ESTIMATED,2024-01-05
2021-02-13,RO,PARLIAMENTARY,,RO_P02,c56eeb294a767419f09fa0ad,1717726,19.295,19,39.49,22543773,0,24,56094391.17,0,0,7,MEDIA_VERIFIED_TALLY,FLAGGED,2024-05-29
2010-07-12,BG,PARLIAMENTARY,,BG_P03,be1aba37a1ed5fe453c59f99,3150830,20.054,23,69.27,22682383,0,18,16064360.66,1,0,1,NATIONAL_ELECTION_COMMISSION,OK,2024-05-20
2013-04-11,FR,PARLIAMENTARY,,FR_P04,c58b807568ddd7576911e711,335037,3.819,1,38.45,22815728,0,23,92028162.33,1,1,0,OSCE_ODIHR,REVISED,2024-08-14
2025-07-11,LT,PARLIAMENTARY,,LT_P05,59f1ffb1f61f88506df1a7b6,31203,0.208,0,64.93,23094218,1,24,56937129.55,1,0,4,ACADEMIC_COMPILATION,ESTIMATED,2024-06-08
2023-05-17,SK,PARLIAMENTARY,,SK_P06,df3ef481ee66f33ee62269c8,630301,3.271,4,83.29,23134975,1,31,59685868.47,1,0,5,MEDIA_VERIFIED_TALLY,FLAGGED,2025-05-20
2023-03-21,HR,PARLIAMENTARY,,HR_P07,bf0f1af9b50df4f080be9e33,1628080,18.831,9,37.41,23111222,1,21,41203664.43,0,0,7,NATIONAL_ELECTION_COMMISSION,OK,2025-12-03
2015-06-07,DE,PARLIAMENTARY,,DE_P08,4746a5191c4e1858dcceb711,1168733,7.051,6,71.01,23342860,0,31,66340014.36,0,0,2,OSCE_ODIHR,REVISED,2024-10-20
2012-03-17,LU,PARLIAMENTARY,,LU_P09,1895dc751e9494afe8814bce,48210,0.462,0,44.56,23408753,0,33,70959628.51,0,0,5,ACADEMIC_COMPILATION,ESTIMATED,2024-08-20
2020-12-09,SI,PARLIAMENTARY,,SI_P10,8c77c75036857248e065cebe,1111257,6.801,2,69.9,23377108,0,39,18939217.88,1,1,0,MEDIA_VERIFIED_TALLY,FLAGGED,2025-12-23
2025-02-19,CY,PARLIAMENTARY,,CY_P11,bf708bd8e08094c9c25f892b,3006159,20.634,14,61.77,23586375,0,39,33958842.61,0,0,4,NATIONAL_ELECTION_COMMISSION,OK,2024-04-10
2017-08-17,GR,PARLIAMENTARY,,GR_P12,eb34aa035afc79aad68e6820,397726,3.238,1,52.09,23582190,0,43,74922849.14,0,0,0,OSCE_ODIHR,REVISED,2025-10-20
2010-02-21,MT,PARLIAMENTARY,,MT_P13,f4e76cdc4a3791c8cca8778e,2327773,12.462,4,78.93,23665414,0,38,35752346.44,1,1,1,ACADEMIC_COMPILATION,ESTIMATED,2024-08-04
2024-06-07,ES,PARLIAMENTARY,,ES_P14,cc119c1cef526b566e2f531c,555327,5.093,1,45.95,23730531,1,38,62546662.15,1,1,5,MEDIA_VERIFIED_TALLY,FLAGGED,2024-09-17
2023-07-17,CZ,PARLIAMENTARY,,CZ_P15,edf42eb02754ed1e4c9d6e8d,471431,4.477,0,44.11,23871962,0,28,6865002.7,1,0,7,NATIONAL_ELECTION_COMMISSION,OK,2024-03-03
2023-11-23,HU,PARLIAMENTARY,,HU_P16,cd6074a32e94f0ebcf72e5e3,2500756,14.232,14,72.88,24109834,0,44,33693454.89,1,0,7,OSCE_ODIHR,REVISED,2025-12-30
2013-06-06,NL,PARLIAMENTARY,,NL_P17,9358f509da53a394eb027538,1922319,13.446,8,59.69,23950638,1,47,30921132.46,1,1,0,ACADEMIC_COMPILATION,ESTIMATED,2025-03-23
2021-12-14,SE,PARLIAMENTARY,,SE_P18,9e8b891dcc4b92519fa80f34,1157497,13.515,9,35.58,24070786,0,34,61774642.95,1,0,1,MEDIA_VERIFIED_TALLY,FLAGGED,2025-09-10
2014-11-02,DK,PARLIAMENTARY,,DK_P19,3125caff3985920e6974897d,2734101,16.128,5,69.55,24374265,0,82,1651411.38,0,0,2,NATIONAL_ELECTION_COMMISSION,OK,2025-11-28
2026-02-12,IE,PARLIAMENTARY,,IE_P20,7df4a7397c89eb131bb7c92a,434532,3.613,2,49.61,24242426,0,78,31346997.74,1,1,4,OSCE_ODIHR,REVISED,2025-03-15
2018-11-26,PL,PARLIAMENTARY,,PL_P21,2a5e833ca84a23165f7cbfda,1593155,8.109,7,80.32,24461152,0,41,48816476.43,1,0,0,ACADEMIC_COMPILATION,ESTIMATED,2024-11-30
2016-04-15,AT,PARLIAMENTARY,,AT_P22,8427cda8d292d4fbacbe8f38,2200129,14.824,8,60.55,24512216,0,38,27687684.9,1,0,4,MEDIA_VERIFIED_TALLY,FLAGGED,2025-01-29
2019-05-11,EE,PARLIAMENTARY,,EE_P23,f8203424f6e19431f44b46be,3533651,18.057,8,79.49,24618629,1,41,955323.66,1,1,6,NATIONAL_ELECTION_COMMISSION,OK,2026-02-17
2021-05-04,IT,PARLIAMENTARY,,IT_P24,3c7e32299124ce6f5f70ce08,138926,0.971,0,58.03,24644857,0,49,14866906.92,1,1,6,OSCE_ODIHR,REVISED,2024-05-08
2024-04-08,PT,PARLIAMENTARY,,PT_P25,934a90e81f07e19627dd3136,2695193,12.514,7,87.05,24742233,0,44,88595165.47,1,0,6,ACADEMIC_COMPILATION,ESTIMATED,2024-01-04
2013-12-29,BE,PARLIAMENTARY,,BE_P26,4c5a181b5fdb7089d5d7bc3f,1787686,10.861,11,65.96,24954107,0,42,84487507.5,1,1,7,MEDIA_VERIFIED_TALLY,FLAGGED,2024-06-15
2017-05-27,FI,PARLIAMENTARY,,FI_P27,f6a9040736352ca968fde519,1836014,11.015,3,66.72,24982130,0,8,22782991.09,1,0,0,NATIONAL_ELECTION_COMMISSION,OK,2025-09-22
2015-09-08,LV,PARLIAMENTARY,,LV_P28,04f102fcdb94506bcf209c47,2172669,12.927,7,67.07,25059511,0,38,60573917.8,0,0,2,OSCE_ODIHR,REVISED,2024-12-10
2022-10-24,RO,PARLIAMENTARY,,RO_P29,d65f52049ea6d41fe587dbb5,2837198,13.299,12,84.45,25262233,0,7,32785404.99,0,0,0,ACADEMIC_COMPILATION,ESTIMATED,2024-10-28
2025-08-07,BG,PARLIAMENTARY,,BG_P30,61546a6501d0a9bd06479789,367331,2.913,2,49.85,25294547,0,16,56250325.53,0,0,1,MEDIA_VERIFIED_TALLY,FLAGGED,2024-02-04
2016-02-25,FR,PARLIAMENTARY,,FR_P31,84864aa60f19c645fe7d0ea0,2484207,15.481,17,63.58,25238178,0,22,15561858.75,1,0,5,NATIONAL_ELECTION_COMMISSION,OK,2024-05-02
2018-01-26,LT,PARLIAMENTARY,,LT_P32,91a8f9090ff7cad94623d9f1,2668392,13.068,7,79.86,25568542,0,20,76012856.93,0,1,3,OSCE_ODIHR,REVISED,2024-01-03
2023-08-11,SK,PARLIAMENTARY,,SK_P33,7806a2c3d3dab5e4445825e0,300126,2.186,2,53.98,25436433,0,41,77356318.57,0,0,2,ACADEMIC_COMPILATION,ESTIMATED,2024-11-20
2016-01-27,HR,PARLIAMENTARY,,HR_P34,7477f9af74c088299851a3f7,676015,3.17,3,82.55,25831977,0,21,107025935.27,1,1,1,MEDIA_VERIFIED_TALLY,FLAGGED,2024-04-22
2021-12-11,DE,PARLIAMENTARY,,DE_P01,a6def2904f323eda400a888b,2216727,13.721,4,63.04,25628265,0,75,79349630.84,1,0,6,NATIONAL_ELECTION_COMMISSION,OK,2025-12-12
2025-07-11,LU,PARLIAMENTARY,,LU_P02,e6d3f351dd30ee2f19ec296a,407774,2.274,2,69.04,25968624,0,22,78802774.81,0,0,0,OSCE_ODIHR,REVISED,2024-02-24
2018-03-10,SI,PARLIAMENTARY,,SI_P03,55c9874c6ff620ab00137a0d,1141296,6.854,3,64.35,25874654,1,18,61388753.33,1,1,5,ACADEMIC_COMPILATION,ESTIMATED,2024-08-31
2013-05-26,CY,PARLIAMENTARY,,CY_P04,285e612a5dd2387624a36815,1351499,11.607,11,44.75,26018606,1,20,44784661.28,1,0,4,MEDIA_VERIFIED_TALLY,FLAGGED,2025-03-28
2022-04-28,GR,PARLIAMENTARY,,GR_P05,2bac53f442c9431ceed7f91a,867233,8.938,8,37.13,26131200,0,28,23963772.18,1,0,5,NATIONAL_ELECTION_COMMISSION,OK,2025-01-08
2020-11-08,MT,PARLIAMENTARY,,MT_P06,3283045f6bddf1e9da550968,3694061,19.721,12,71.64,26146853,0,19,86371381.49,1,0,4,OSCE_ODIHR,REVISED,2024-01-25
2024-04-23,ES,PARLIAMENTARY,,ES_P07,7fb60b758d78e88f5f49cbd1,1186261,6.374,4,70.3,26473949,0,15,40552785.43,1,0,7,ACADEMIC_COMPILATION,ESTIMATED,2025-07-26
2010-07-21,CZ,PARLIAMENTARY,,CZ_P08,3c37341780206a4703a5ff18,1963949,11.669,14,63.74,26404143,0,24,28823538.72,0,0,7,MEDIA_VERIFIED_TALLY,FLAGGED,2025-10-04
2014-05-31,HU,PARLIAMENTARY,,HU_P09,69fd5b33d94697ed1acb1a7a,1249946,9.856,6,47.97,26438080,0,21,67969680.76,0,0,2,NATIONAL_ELECTION_COMMISSION,OK,2025-03-18
2019-12-31,NL,PARLIAMENTARY,,NL_P10,71488e112be7608a6e639680,706720,4.64,1,57.41,26529996,1,21,47075555.56,1,0,4,OSCE_ODIHR,REVISED,2024-05-15
2025-02-23,SE,PARLIAMENTARY,,SE_P11,5617df7fd00e08a6fc12c401,4321252,19.624,18,82.26,26769418,0,30,33985578.09,1,0,3,ACADEMIC_COMPILATION,ESTIMATED,2025-01-24
2018-07-10,DK,PARLIAMENTARY,,DK_P12,c35e283455c7eea6846fbd1d,4905995,21.921,12,83.34,26854797,0,33,9770179.36,1,0,9,MEDIA_VERIFIED_TALLY,FLAGGED,2024-02-17
2011-03-10,IE,PARLIAMENTARY,,IE_P13,0a8ffcf197dd5018a83fa7d3,2897861,17.647,17,61.33,26775867,0,21,100886362.33,1,0,6,NATIONAL_ELECTION_COMMISSION,OK,2024-09-22
2021-02-05,PL,PARLIAMENTARY,,PL_P14,52be2f518127626515ef3c34,2060100,11.001,11,69.37,26995925,0,84,16419203.26,1,0,2,OSCE_ODIHR,REVISED,2025-12-15
2017-10-15,AT,PARLIAMENTARY,,AT_P15,20731aa568e4831227d60a13,1995054,13.633,12,53.94,27130105,0,40,58788600.15,1,0,0,ACADEMIC_COMPILATION,ESTIMATED,2024-12-20
2021-05-28,EE,PARLIAMENTARY,,EE_P16,0847653b483d618b7af28400,1518002,11.633,3,47.85,27271578,0,41,79694397.85,1,0,3,MEDIA_VERIFIED_TALLY,FLAGGED,2026-01-30
2016-01-28,IT,PARLIAMENTARY,,IT_P17,6112b4af41159d2312ef951c,987627,6.267,0,58.01,27166356,0,30,5397234.77,0,0,2,NATIONAL_ELECTION_COMMISSION,OK,2025-02-17
2022-06-01,PT,PARLIAMENTARY,,PT_P18,6ea78bab6be5c87592d91bb6,653600,3.822,4,62.75,27252390,0,41,30802554.39,1,1,1,OSCE_ODIHR,REVISED,2026-02-09
2013-05-07,BE,PARLIAMENTARY,,BE_P19,d91608f8c9478518a342ecf2,788210,8.185,9,35.24,27325675,0,35,53621536.6,1,0,6,ACADEMIC_COMPILATION,ESTIMATED,2024-11-07
2015-03-14,FI,PARLIAMENTARY,,FI_P20,71378c44d61cdaf7d0e21ea8,566977,2.372,3,86.32,27695094,0,38,106878779.61,1,0,3,MEDIA_VERIFIED_TALLY,FLAGGED,2024-04-11
2022-01-17,LV,PARLIAMENTARY,,LV_P21,940f6905a7e92ccd5703c384,1174927,6.076,7,69.72,27736495,1,37,75174403.79,0,1,1,NATIONAL_ELECTION_COMMISSION,OK,2024-07-24
2018-12-09,RO,PARLIAMENTARY,,RO_P22,2c069cde53fa222a9f251ecc,3657033,19.295,23,68.37,27721048,0,29,100127671.13,1,0,7,OSCE_ODIHR,REVISED,2024-01-08
2015-12-11,BG,PARLIAMENTARY,,BG_P23,8733593fac5097691d0c6634,1581397,8.421,5,67.29,27907281,0,126,50165516.14,1,0,1,ACADEMIC_COMPILATION,ESTIMATED,2025-03-19
2017-06-10,FR,PARLIAMENTARY,,FR_P24,2763347ce5a3c2b61175c95a,204698,1.193,1,61.33,27981052,1,85,59389998.89,1,0,0,MEDIA_VERIFIED_TALLY,FLAGGED,2025-02-07
2024-10-29,LT,PARLIAMENTARY,,LT_P25,f0ec840fae390c087fd08eb5,2089899,18.902,13,39.33,28112526,0,42,31668119.55,1,1,1,NATIONAL_ELECTION_COMMISSION,OK,2024-04-28
2023-04-10,SK,PARLIAMENTARY,,SK_P26,ee5013860ed2d92d72dd6f82,1261384,12.37,8,36.12,28231322,1,37,7529654.22,1,1,6,OSCE_ODIHR,REVISED,2025-05-31
2013-03-03,HR,PARLIAMENTARY,,HR_P27,0a496ff62c28a8cb897cafb9,1608313,9.039,3,62.61,28418989,0,35,48374882.73,0,0,7,ACADEMIC_COMPILATION,ESTIMATED,2025-01-25
2022-01-04,DE,PARLIAMENTARY,,DE_P28,1196154c7b264a94eae33a22,1617484,14.769,15,38.77,28248622,0,41,62460352.31,1,0,7,MEDIA_VERIFIED_TALLY,FLAGGED,2025-05-03
2021-02-06,LU,PARLIAMENTARY,,LU_P29,eec2f61607696a84a4ab21ee,1769813,11.779,12,52.9,28402758,0,45,25299712.97,0,0,7,NATIONAL_ELECTION_COMMISSION,OK,2024-03-05
2020-09-02,SI,PARLIAMENTARY,,SI_P30,017357166cdfe9f218c03787,3727878,17.426,10,75.36,28386748,0,40,94410620.41,0,0,6,OSCE_ODIHR,REVISED,2025-10-24
2020-01-14,CY,PARLIAMENTARY,,CY_P31,eb79897778824089ce1ae564,1701097,11.02,12,54.2,28481778,0,41,4433226.91,1,0,4,ACADEMIC_COMPILATION,ESTIMATED,2024-05-11
2011-02-27,GR,PARLIAMENTARY,,GR_P32,ffc41c2fcf30e38dcfac1826,2543123,15.972,1,55.47,28704039,0,44,52072657.34,0,0,5,MEDIA_VERIFIED_TALLY,FLAGGED,2025-04-02
2022-11-19,MT,PARLIAMENTARY,,MT_P33,691b857c4e1d500c5a5447c9,619893,4.497,2,48.01,28708856,0,2,68851074.5,1,0,5,NATIONAL_ELECTION_COMMISSION,OK,2025-11-30
2013-06-11,ES,PARLIAMENTARY,,ES_P34,5c4f8c8b454a5c4c90610589,907733,5.765,6,54.3,28995199,0,3,24171080.91,0,1,0,OSCE_ODIHR,REVISED,2025-08-14
2016-01-25,CZ,PARLIAMENTARY,,CZ_P01,aca110befaff528f1a8d106e,2219724,21.894,15,35.04,28934633,0,13,36988165.17,1,1,7,ACADEMIC_COMPILATION,ESTIMATED,2025-05-30
2014-04-07,HU,PARLIAMENTARY,,HU_P02,67f06a37e5b8f32516a82e89,727218,3.386,0,73.43,29245447,0,5,95996799.04,1,1,2,MEDIA_VERIFIED_TALLY,FLAGGED,2024-04-27
2016-11-25,NL,PARLIAMENTARY,,NL_P03,b0155ce4921c6f64b4178263,2995953,18.57,22,55.09,29285089,0,14,78783637.3,1,0,3,NATIONAL_ELECTION_COMMISSION,OK,2025-12-16
2014-05-04,SE,PARLIAMENTARY,,SE_P04,ebf87415defbf06835b1a9bd,2302200,21.77,5,36.2,29213466,0,15,22880440.19,1,0,2,OSCE_ODIHR,REVISED,2024-11-26
2010-07-29,DK,PARLIAMENTARY,,DK_P05,76c70ccdc420db2ac1d655db,2959603,18.417,3,54.65,29405826,0,16,37293251.38,1,0,6,ACADEMIC_COMPILATION,ESTIMATED,2024-11-14
2020-08-02,IE,PARLIAMENTARY,,IE_P06,873c230fcc9a108c976787b2,2350141,14.893,6,53.47,29512996,0,11,53306831.04,1,1,0,MEDIA_VERIFIED_TALLY,FLAGGED,2024-03-30
2015-12-18,PL,PARLIAMENTARY,,PL_P07,143bbbcd05b06e6693fed06a,461015,2.781,2,55.8,29710633,1,11,23884797.81,1,1,2,NATIONAL_ELECTION_COMMISSION,OK,2025-06-13
2015-04-05,AT,PARLIAMENTARY,,AT_P08,973cd167665fb0580b1cb6a2,2878564,21.351,13,45.33,29742492,0,13,85772718.21,0,1,1,OSCE_ODIHR,REVISED,2025-01-07
2016-06-21,EE,PARLIAMENTARY,,EE_P09,d6280de31cefb7f6d2622603,3173700,21.247,9,50.12,29803480,0,24,82432359.98,1,0,7,ACADEMIC_COMPILATION,ESTIMATED,2025-05-17
2012-12-25,IT,PARLIAMENTARY,,IT_P10,00b052a510624dd1b4aab7e3,3543003,19.42,8,61.1,29859228,0,12,6298116.21,0,0,7,MEDIA_VERIFIED_TALLY,FLAGGED,2024-02-29
2016-08-11,PT,PARLIAMENTARY,,PT_P11,22442686730479d7e53d03bf,2000228,10.106,12,65.89,30038517,0,25,26892557.76,0,0,4,NATIONAL_ELECTION_COMMISSION,OK,2024-08-31
2013-06-18,BE,PARLIAMENTARY,,BE_P12,bce4bcc8b5d154b2eae4dd81,1714552,10.472,9,54.4,30097879,0,128,110680330.56,0,1,4,OSCE_ODIHR,REVISED,2024-06-03
2012-03-11,FI,PARLIAMENTARY,,FI_P13,27f04c655a8c290eeec5ba2b,4322408,21.926,23,65.03,30315284,0,27,44711696.18,1,0,6,ACADEMIC_COMPILATION,ESTIMATED,2025-02-03
2013-07-19,LV,PARLIAMENTARY,,LV_P14,64965e957e551279fd345f9f,894453,7.808,4,37.84,30274240,0,62,55951242.08,1,0,1,MEDIA_VERIFIED_TALLY,FLAGGED,2025-07-28
2025-07-31,RO,PARLIAMENTARY,,RO_P15,8e088a0d4f63f41a39b53371,2132017,11.766,13,59.68,30361685,0,31,98986280.99,1,0,5,NATIONAL_ELECTION_COMMISSION,OK,2024-05-22
2022-01-17,BG,PARLIAMENTARY,,BG_P16,33449687108fe32783cfd041,992926,4.923,1,66.49,30335766,1,33,31637021.9,0,0,5,OSCE_ODIHR,REVISED,2025-09-07
2024-09-20,FR,PARLIAMENTARY,,FR_P17,1a7caae243f204791bbbf8b4,1669846,12.951,13,42.44,30379806,1,76,39589712.22,1,0,2,ACADEMIC_COMPILATION,ESTIMATED,2025-03-17
2019-09-22,LT,PARLIAMENTARY,,LT_P18,d466f64ec91de85900741034,2346794,18.852,4,40.79,30518334,0,21,81952289.51,1,0,4,MEDIA_VERIFIED_TALLY,FLAGGED,2025-05-30
2013-12-24,SK,PARLIAMENTARY,,SK_P19,ada9b908637540c78748dcb9,3590604,14.25,10,82.23,30641543,0,33,78109546.6,0,0,2,NATIONAL_ELECTION_COMMISSION,OK,2024-05-31
2012-09-30,HR,PARLIAMENTARY,,HR_P20,ea6d39c6fc64f68326a81f3b,691664,2.639,3,85.11,30789269,1,23,196846.06,1,0,7,OSCE_ODIHR,REVISED,2025-09-18
2013-02-17,DE,PARLIAMENTARY,,DE_P21,ae09a3455eddb2689dbd8228,1426376,5.33,4,86.76,30846441,0,24,19611120.43,1,0,1,ACADEMIC_COMPILATION,ESTIMATED,2025-05-11
2020-12-05,LU,PARLIAMENTARY,,LU_P22,1ecbf58b317369cfb241e862,2580931,17.047,9,49.1,30835459,0,36,15677332.05,1,0,3,MEDIA_VERIFIED_TALLY,FLAGGED,2025-07-09
2012-04-15,SI,PARLIAMENTARY,,SI_P23,8a072b48d766c6e71580d7d8,4455204,16.269,12,87.71,31221183,0,29,10251529.03,1,0,6,NATIONAL_ELECTION_COMMISSION,OK,2025-05-07
2011-09-12,CY,PARLIAMENTARY,,CY_P24,1f7e2fa9d3dcbf03d4a8aa04,1282129,10.083,6,40.61,31312513,0,42,14205317.93,0,0,0,OSCE_ODIHR,REVISED,2024-10-05
2025-11-01,GR,PARLIAMENTARY,,GR_P25,e8b3c31d2c86536aaf05d329,2956572,12.762,5,73.74,31417041,0,72,54661943.87,0,0,1,ACADEMIC_COMPILATION,ESTIMATED,2024-09-04
2017-12-28,MT,PARLIAMENTARY,,MT_P26,435bba4d1048ddbd0e472aaf,280959,2.085,1,43.02,31326663,0,44,11649330.64,1,1,3,MEDIA_VERIFIED_TALLY,FLAGGED,2024-09-01
2021-12-20,ES,PARLIAMENTARY,,ES_P27,536bec37fb758fdd5904c36f,5518034,21.969,26,80.14,31342284,0,148,53567411.89,0,1,2,NATIONAL_ELECTION_COMMISSION,OK,2025-05-13
2022-03-07,CZ,PARLIAMENTARY,,CZ_P28,6efcba70f878b2d8b00c6277,905989,5.014,6,57.26,31555476,0,114,34095766.96,1,0,7,OSCE_ODIHR,REVISED,2024-07-09
2025-07-01,HU,PARLIAMENTARY,,HU_P29,a42167f2b626d51dc3206f69,2554570,10.904,10,74.19,31579474,0,35,75335395.07,0,1,3,ACADEMIC_COMPILATION,ESTIMATED,2024-09-27
2019-12-13,NL,PARLIAMENTARY,,NL_P30,c957b7ec477b783d9bfb9152,4799188,21.144,21,71.71,31652727,0,37,32275206.68,0,0,4,MEDIA_VERIFIED_TALLY,FLAGGED,2025-07-25
2020-05-20,SE,PARLIAMENTARY,,SE_P31,0f740105d8c630328f3d39b1,3296306,19.551,14,53.06,31774871,1,50,103828887.68,1,1,5,NATIONAL_ELECTION_COMMISSION,OK,2024-10-07
2013-12-07,DK,PARLIAMENTARY,,DK_P32,f66e95f6b352e091a358a97c,1858132,14.324,12,40.45,32069157,1,47,18748539.27,0,0,2,OSCE_ODIHR,REVISED,2025-11-15
2024-08-24,IE,PARLIAMENTARY,,IE_P33,92dc6681200f15111ea0b5a9,2680528,15.357,13,54.6,31968235,0,51,12317553.68,0,1,0,ACADEMIC_COMPILATION,ESTIMATED,2025-12-27
2010-08-31,PL,PARLIAMENTARY,,PL_P34,c5f8df9109a3d2d101845917,47163,0.296,0,49.86,31975274,0,37,11571318.93,0,0,4,MEDIA_VERIFIED_TALLY,FLAGGED,2024-10-05
2011-07-04,AT,PARLIAMENTARY,,AT_P01,a88587cbb964347e1659a314,2322792,17.193,8,41.71,32390324,0,51,65034248.47,1,0,6,NATIONAL_ELECTION_COMMISSION,OK,2025-11-13
2021-06-05,EE,PARLIAMENTARY,,EE_P02,ca1754ab3c6756895d839c47,2768097,21.218,21,40.35,32332183,0,46,54397382.26,1,0,7,OSCE_ODIHR,REVISED,2025-12-14
2016-12-20,IT,PARLIAMENTARY,,IT_P03,5eedd0b213a7023daf5fbec9,650395,5.718,1,35.18,32334378,1,76,113538193.4,0,1,7,ACADEMIC_COMPILATION,ESTIMATED,2025-10-04
