biz_innov_filing_year,biz_innov_patent_application_id_hash,biz_innov_technology_class_code,biz_innov_inventor_count,biz_innov_assignee_type_code,biz_innov_university_assignee_flag,biz_innov_small_entity_flag,biz_innov_citation_count_5yr,biz_innov_forward_citation_velocity,biz_innov_claims_count,biz_innov_family_size_count,biz_innov_international_filing_flag,biz_innov_grant_lag_months,biz_innov_licensing_revenue_estimate,biz_innov_r_and_d_tax_credit_claim_flag,biz_innov_venture_funding_round_flag,biz_innov_startup_spinout_flag,biz_innov_tech_transfer_office_id,biz_innov_innovation_cluster_score,biz_innov_commercialization_stage_code
2001,285afe438f4314ce,G06,7,OTHER,0,0,9,1.7818,83,12,0,50,199461227.41,1,1,0,TTO0001689,55.16,EARLY_MARKET
2001,1f5e0611afbbe459,A01,12,CORPORATE,0,0,8,3.035,66,20,1,71,53308629.96,1,0,0,TTO0001690,34.28,PROTOTYPE
2007,3655f866393f7eb4,H04,19,CORPORATE,0,1,9,0.3355,52,4,1,57,165940568.52,0,0,0,TTO0001691,30.9,IDEA
2016,38341e4655a4fe0a,G06,19,CORPORATE,0,1,12,5.6699,51,26,1,78,176725576.72,1,0,0,TTO0001692,49.51,PILOT
2007,e29a7f93e8e0ead0,G06,2,CORPORATE,0,0,3,3.5521,19,18,1,66,103469072.51,0,0,0,TTO0001693,91.49,PROTOTYPE
2023,39881a516d0df8fc,F16,6,CORPORATE,0,0,5,0.6797,5,4,1,70,544118.63,1,0,0,TTO0001694,44.3,MATURE
2016,3fbe045645d8a7d7,H04,9,CORPORATE,0,1,10,5.4017,99,1,1,20,21889729.51,0,0,0,TTO0001695,25.93,SCALE
2009,929ada674e414375,C07,7,CORPORATE,0,0,8,5.6665,5,16,1,114,56259785.42,0,1,0,TTO0001696,53.35,MATURE
2019,7736d2fec633a93a,D06,20,CORPORATE,0,1,8,5.6754,43,27,0,28,199992983.61,0,1,1,TTO0001697,84.33,PROTOTYPE
2013,8a7527866a51755d,G06,10,UNIVERSITY,1,0,8,1.0136,91,22,0,115,119762328.18,0,0,0,TTO0001698,52.92,MATURE
2020,e78c8e23bf021b0a,H04,19,CORPORATE,0,1,9,4.8876,89,8,0,112,224758807.03,1,0,0,TTO0001699,19.67,EARLY_MARKET
2003,a510646251618bc6,D06,8,CORPORATE,0,1,13,5.5177,54,11,1,103,222995080.91,0,0,0,TTO0001700,68.1,IDEA
2021,0a1c39a9f2c4a994,H04,10,CORPORATE,0,1,13,4.2187,94,11,1,14,120543425.23,0,0,0,TTO0001701,95.51,SCALE
2001,c36e5b73c27f3b21,C07,16,GOV_LAB,0,1,9,2.099,8,24,0,56,150902728.55,0,0,0,TTO0001702,42.17,PROTOTYPE
2000,6f886f1af77a1873,G06,14,INDIVIDUAL,0,0,8,4.9147,89,1,0,10,44107598.72,0,0,0,TTO0001703,3.48,EARLY_MARKET
2011,8e647f8a7a8016d5,G06,14,CORPORATE,0,1,14,3.9605,12,17,0,47,155411285.39,1,0,0,TTO0001704,67.08,IDEA
2002,e6e056df20a87b75,H04,20,GOV_LAB,0,0,8,1.0691,84,24,0,45,158904793.68,0,0,0,TTO0001705,6.68,IDEA
2014,548c637276cc1c9f,E21,6,UNIVERSITY,1,0,9,1.1727,99,20,0,81,201048654.9,0,1,0,TTO0001706,67.01,SCALE
2009,c9207b3aaaa0b04b,C07,16,CORPORATE,0,1,12,0.8225,75,9,1,78,31674709.21,0,1,0,TTO0001707,0.09,SCALE
2023,45530a3cbacd9bf8,F16,5,OTHER,0,0,4,2.9697,50,7,0,77,95201460.12,0,0,0,TTO0001708,50.08,PROTOTYPE
2025,441d505eb576b3dd,D06,3,UNIVERSITY,1,0,8,5.2782,56,8,0,120,233220846.27,1,0,0,TTO0001709,81.44,SCALE
2002,ccbf54d52b7cc0c5,H04,19,CORPORATE,0,1,7,4.9506,51,5,1,47,82763891.34,1,1,0,TTO0001710,99.24,EARLY_MARKET
2006,351bce3db2a6ca6e,D06,12,CORPORATE,0,1,7,1.1252,60,21,0,61,71570582.09,0,0,0,TTO0001711,92.63,PROTOTYPE
2003,90e37fec0c26bd07,H04,2,NONPROFIT,0,1,10,3.9798,99,12,0,62,238303675.39,1,0,0,TTO0001712,70.13,PILOT
2019,cb032f2332f92aa0,A01,18,CORPORATE,0,0,4,4.7089,91,14,0,15,107221898.16,1,0,0,TTO0001713,31.27,PILOT
2005,227a65a85f6ba239,E21,11,CORPORATE,0,0,10,0.6331,48,15,0,63,20315951.71,1,0,0,TTO0001714,89.27,PROTOTYPE
2004,8eb043e4626a4e40,G06,19,CORPORATE,0,0,7,0.9075,11,19,0,71,212654177.34,0,0,0,TTO0001715,71.56,EARLY_MARKET
2016,dda5882dd2f38d63,H04,8,CORPORATE,0,1,8,3.5241,60,14,1,13,240192879.64,0,1,0,TTO0001716,13.58,MATURE
2001,61fb6fe2ca6d95d6,E21,5,CORPORATE,0,1,9,5.8012,48,21,1,107,20275507.59,0,1,1,TTO0001717,70.02,IDEA
2004,1f54f78a1e956a25,Y02,1,UNIVERSITY,1,0,8,2.6248,37,23,0,115,220318124.06,0,0,0,TTO0001718,74.1,PROTOTYPE
2010,9c5592a519cbe58a,D06,13,CORPORATE,0,0,8,0.4352,19,13,0,99,53677819.9,1,0,0,TTO0001719,44.81,MATURE
2007,7af8adbbc10f0798,H04,1,INDIVIDUAL,0,0,13,3.2311,14,19,1,10,55311968.9,1,1,0,TTO0001720,4.73,PROTOTYPE
2022,3ccc285d08642a96,H04,16,CORPORATE,0,1,6,0.7239,76,16,0,72,195866877.06,0,0,0,TTO0001721,53.49,SCALE
2022,ddfd54d699d21a83,E21,5,CORPORATE,0,0,10,1.5098,24,29,1,82,204616802.74,0,1,0,TTO0001722,81.96,EARLY_MARKET
2012,334dec0f276759fe,E21,13,INDIVIDUAL,0,1,5,3.926,55,14,0,37,23271263.02,0,0,0,TTO0001723,53.31,EARLY_MARKET
2000,8dfbbbb6d91a32e5,G06,4,GOV_LAB,0,0,11,3.8378,21,3,1,45,15800211.4,0,0,1,TTO0001724,49.85,IDEA
2021,96f86029fa053a5e,D06,12,OTHER,0,1,7,1.3778,51,28,0,57,142812798.08,0,0,0,TTO0001725,16.25,PILOT
2002,4456ce48f4abfd1c,C07,5,NONPROFIT,0,0,7,4.9099,75,6,1,22,178936542.65,0,0,0,TTO0001726,6.6,IDEA
2017,e953572589b7f40a,C07,4,CORPORATE,0,0,8,4.6803,96,5,0,28,10384030.73,0,1,0,TTO0001727,75.11,PILOT
2020,46e71c417bff4959,G06,8,CORPORATE,0,0,9,5.1953,26,6,1,83,205341990.36,1,0,0,TTO0001728,0.27,SCALE
2000,4f7baf99b2eeddf6,G06,12,CORPORATE,0,0,4,2.3214,21,4,0,56,45411470.55,0,0,0,TTO0001729,99.75,PILOT
2005,17301734948b37b2,H04,16,INDIVIDUAL,0,0,3,4.8876,49,21,0,94,156915627.66,0,0,0,TTO0001730,35.1,EARLY_MARKET
2003,a412bc42aa1d4374,G06,15,CORPORATE,0,0,8,1.2795,73,16,0,46,154924474.53,0,0,0,TTO0001731,36.18,SCALE
2006,b72c295aa5af427c,B29,10,CORPORATE,0,0,9,2.289,48,8,0,108,23669540.11,1,0,0,TTO0001732,14.96,SCALE
2020,3c5a47738edd8e1f,G06,18,CORPORATE,0,0,12,0.6128,17,12,0,47,110085463.59,0,0,0,TTO0001733,33.31,PROTOTYPE
1998,05c58b54738d95c1,G06,9,UNIVERSITY,1,1,9,3.9111,74,25,0,106,21078195.83,0,0,0,TTO0001734,25.49,PILOT
2020,c4b4cc620c2d6bd9,F16,14,INDIVIDUAL,1,1,7,5.1517,3,26,0,96,17374913.25,1,0,0,TTO0001735,99.42,MATURE
2025,7882999ceed6c7c6,H04,19,CORPORATE,0,1,10,5.5811,84,29,0,64,142405216.55,0,0,0,TTO0001736,6.93,IDEA
2009,f3afa48390af3439,E21,6,CORPORATE,1,1,5,0.9535,61,1,1,54,13674338.38,1,0,0,TTO0001737,63.69,MATURE
2006,90ebbdfb41b5b4f9,E21,6,CORPORATE,0,0,9,0.958,70,11,1,116,186773402.31,0,1,0,TTO0001738,96.71,IDEA
2011,07d45b42dddba19e,E21,20,GOV_LAB,0,0,9,2.7107,11,11,1,100,25035617.87,0,0,0,TTO0001739,72.62,EARLY_MARKET
2021,66b505bb2c8a1cdf,H04,11,CORPORATE,0,0,9,0.9142,71,14,1,117,75558283.42,1,0,0,TTO0001740,95.93,EARLY_MARKET
2024,5949b4e3a80d0055,C07,6,CORPORATE,0,0,7,4.2992,91,16,0,82,108382661.48,1,0,0,TTO0001741,45.88,SCALE
2012,bd41bdeac5a37081,E21,5,NONPROFIT,0,0,4,0.2402,91,23,0,72,182969990.73,0,0,0,TTO0001742,96.82,PROTOTYPE
2012,a2fa2577f5e71111,G06,11,INDIVIDUAL,0,0,4,3.8493,11,10,0,17,157965723.57,0,0,0,TTO0001743,27.32,PILOT
2001,253a7230191ab381,F16,12,CORPORATE,0,0,7,0.8166,10,21,1,73,196075655.14,0,1,0,TTO0001744,90.19,PROTOTYPE
2019,6524f9912ad35640,C07,11,CORPORATE,0,0,6,2.2714,97,20,0,71,12041612.08,1,1,0,TTO0001745,56.6,PROTOTYPE
2018,74f1ae03dd97c3e5,A01,8,CORPORATE,0,1,11,1.2202,77,11,0,46,101220547.29,0,1,0,TTO0001746,93.16,PILOT
2014,21cc522f66ee6e35,F16,9,CORPORATE,0,0,2,0.9411,29,2,0,66,205307233.97,1,0,0,TTO0001747,55.08,PROTOTYPE
2018,e6fbbe944abc6828,E21,1,GOV_LAB,0,1,8,2.478,33,11,0,54,209600217.11,0,0,0,TTO0001748,47.42,PILOT
1999,8a993e9b9edf922a,H04,19,CORPORATE,0,0,13,3.3259,60,28,1,21,28959250.6,1,0,1,TTO0001749,19.53,EARLY_MARKET
2002,57c93d3ea07b5b18,H04,20,INDIVIDUAL,0,0,9,4.5826,83,8,1,40,172734205.78,0,0,0,TTO0001750,40.39,IDEA
2011,221a9b210d0b4cf8,B29,20,UNIVERSITY,1,0,6,1.5208,60,30,1,10,41087942.85,1,0,0,TTO0001751,30.37,PILOT
2016,d67a5c61492fd41e,C07,14,GOV_LAB,1,1,5,2.4408,45,12,0,111,34062387.34,0,0,0,TTO0001752,93.36,PILOT
2004,e2f7a48c98ebb8e3,G06,16,CORPORATE,0,0,5,2.8271,73,16,0,22,93439152.17,0,0,0,TTO0001753,52.15,PROTOTYPE
2015,7458e50cfef48af5,H04,7,CORPORATE,0,0,10,5.229,67,3,0,57,221473255.69,0,0,0,TTO0001754,23.27,EARLY_MARKET
2001,a1a4fdc75b965303,G06,4,CORPORATE,0,0,8,1.5612,32,29,1,51,124384199.82,0,0,0,TTO0001755,58.8,PROTOTYPE
2007,6a8e8555a15cea72,B29,15,CORPORATE,0,0,7,0.8626,58,27,1,101,136381808.49,1,0,0,TTO0001756,47.39,EARLY_MARKET
2003,3e84458bb0ec5c03,H04,1,CORPORATE,0,0,4,3.2738,85,14,0,116,113884501.07,0,0,0,TTO0001757,92.08,PILOT
2009,27a07feeb4278d70,H04,8,CORPORATE,0,0,9,5.6042,2,28,1,71,203421931.07,0,0,1,TTO0001758,39.33,MATURE
2007,4f90b99138285e87,E21,2,INDIVIDUAL,0,0,9,4.2372,37,13,0,106,240958420.24,0,0,0,TTO0001759,35.78,EARLY_MARKET
2022,b41c28d84c27bb49,H04,16,UNIVERSITY,1,1,8,4.6194,20,8,0,89,145243494.07,1,1,0,TTO0001760,0.25,PILOT
2014,282d19639d7061c1,H04,4,INDIVIDUAL,0,0,4,1.3635,66,29,1,11,39844787.32,0,1,0,TTO0001761,96.49,PROTOTYPE
2005,4573952308b77274,D06,6,CORPORATE,0,1,7,3.0011,96,25,1,25,13610931.81,1,0,0,TTO0001762,54.23,SCALE
2004,44c456bf5e360211,E21,3,CORPORATE,0,1,5,1.3346,16,4,0,105,216408832.89,0,0,0,TTO0001763,46.17,EARLY_MARKET
2024,e049e3b7dba58c18,H04,15,CORPORATE,0,0,7,3.1767,67,25,1,113,141791274.19,1,0,0,TTO0001764,6.67,IDEA
2008,fb47e9f8038be36b,F16,13,CORPORATE,0,0,4,0.8465,27,7,0,46,242296164.9,0,1,0,TTO0001765,57.0,EARLY_MARKET
2007,02e826f96fcf17e6,G06,9,CORPORATE,0,0,15,5.3576,1,3,0,67,149624259.02,0,1,0,TTO0001766,49.22,PROTOTYPE
2022,14f25b437a0c11ba,G06,4,CORPORATE,0,0,7,1.067,5,18,0,25,235697279.76,0,0,0,TTO0001767,54.2,SCALE
2023,a9a11730fade2088,C07,15,GOV_LAB,0,1,6,2.4424,22,5,1,47,119612349.27,0,0,0,TTO0001768,91.29,PILOT
2018,a4d65e26b837f6e4,C07,10,NONPROFIT,0,1,6,2.9466,72,13,1,60,178592833.59,0,0,0,TTO0001769,53.59,EARLY_MARKET
2012,ccf16d95deab2298,G06,6,CORPORATE,0,0,5,3.7555,96,9,1,38,79490977.17,0,1,1,TTO0001770,41.47,MATURE
2008,b9509525044a0c36,H04,16,NONPROFIT,0,0,5,3.1302,7,5,0,87,128267295.47,0,0,0,TTO0001771,81.44,PROTOTYPE
2001,bbd08114d1e53e0f,G06,11,CORPORATE,1,0,10,0.0044,27,24,0,18,72682711.44,0,0,0,TTO0001772,5.94,EARLY_MARKET
2002,e5ed6c211cccfd94,G06,17,CORPORATE,0,0,11,3.9988,34,26,0,56,154592040.84,0,0,0,TTO0001773,40.32,PILOT
2015,7ff0e93458f3a5da,H04,10,CORPORATE,0,0,9,1.6341,69,14,1,114,54095511.33,0,1,0,TTO0001774,91.8,IDEA
2025,be172a82cd87d76c,H04,5,CORPORATE,0,1,8,2.8958,59,17,1,74,233697444.93,0,1,1,TTO0001775,52.36,EARLY_MARKET
2003,fea9f84fe7c562f9,A01,20,UNIVERSITY,1,0,10,3.5845,92,15,0,29,199951163.96,1,1,1,TTO0001776,70.12,PROTOTYPE
2012,402defd6bd054d76,H04,5,CORPORATE,0,1,8,3.6503,50,5,0,79,186795730.01,1,0,0,TTO0001777,11.43,IDEA
2001,9fe96a159e83050d,G06,2,CORPORATE,0,1,10,3.6867,64,11,0,62,238633843.77,1,0,0,TTO0001778,78.92,MATURE
2023,045212ffb0820032,H04,7,UNIVERSITY,1,0,2,0.6103,69,6,0,59,156767527.85,1,1,0,TTO0001779,43.58,PILOT
2016,1774c02cdf6c1362,C07,12,INDIVIDUAL,0,0,2,3.7601,97,5,0,66,199510379.24,1,0,0,TTO0001780,22.95,PILOT
2005,c923991d402b1894,A01,2,CORPORATE,0,0,7,5.5303,94,8,0,29,117390547.57,0,0,0,TTO0001781,10.46,SCALE
2018,823298e47e2c9684,F16,8,CORPORATE,0,0,9,5.3197,43,4,1,80,210503341.38,0,0,0,TTO0001782,5.01,EARLY_MARKET
2018,90e10d50ba4c384c,F16,11,CORPORATE,0,0,11,2.8524,95,20,0,115,227028110.2,0,0,0,TTO0001783,33.65,PROTOTYPE
2000,03b1c84789d33c04,B29,5,INDIVIDUAL,0,0,8,5.4016,21,20,0,58,248569741.12,0,0,0,TTO0001784,32.39,PILOT
2000,fa75caba83c04433,G06,14,CORPORATE,0,0,10,2.1653,52,22,1,33,101197009.79,1,0,0,TTO0001785,78.58,MATURE
2015,33c966bbf90350c8,B29,16,CORPORATE,0,0,8,1.2929,56,21,1,54,221402151.59,1,0,0,TTO0001786,28.82,PILOT
2025,9b047d23741a1ab2,G06,20,CORPORATE,0,0,7,1.9937,56,18,0,55,200530516.46,1,0,0,TTO0001787,33.86,MATURE
2003,5e708249220094e6,G06,11,CORPORATE,0,0,7,0.8047,58,6,1,20,105104928.87,0,0,0,TTO0001788,76.31,IDEA
2010,18a7e97b85231bc3,G06,4,NONPROFIT,0,0,18,4.2847,66,25,0,25,51149215.07,1,1,0,TTO0001789,40.17,PROTOTYPE
1998,d4b2067aaccbb61f,G06,1,CORPORATE,0,1,5,0.3472,14,30,0,22,23896117.39,0,0,0,TTO0001790,28.04,SCALE
2011,a2bbe200cbbaa32b,B29,13,INDIVIDUAL,1,0,6,5.9116,21,15,1,24,247350006.72,1,0,0,TTO0001791,40.56,PROTOTYPE
2021,d537f9a9c7970ab6,G06,10,CORPORATE,1,0,7,4.4569,66,29,0,87,30536501.61,1,0,1,TTO0001792,24.49,SCALE
2007,53e7c14d23194f51,H04,20,OTHER,0,0,7,0.2854,37,1,1,14,116713946.76,0,0,0,TTO0001793,2.39,PROTOTYPE
2001,b5b2ffdd4586346f,B29,19,CORPORATE,0,1,14,3.2015,79,19,1,53,195248654.23,0,0,0,TTO0001794,12.79,PROTOTYPE
2025,6b0892be6f401e36,G06,4,CORPORATE,0,1,6,4.378,2,17,1,16,228699608.54,0,0,0,TTO0001795,46.74,SCALE
2003,dbc23f221a62884c,H04,20,INDIVIDUAL,0,0,7,1.4216,86,4,0,91,46298092.58,0,0,0,TTO0001796,32.75,PROTOTYPE
2015,f4ad0d7d4746c84e,F16,10,CORPORATE,0,0,4,0.478,69,27,0,119,118904085.79,0,0,0,TTO0001797,59.06,PILOT
1999,9d5ed38a1a61e044,C07,20,CORPORATE,0,0,6,0.066,18,13,0,62,131085725.8,0,1,0,TTO0001798,10.43,EARLY_MARKET
2021,2f7a3fe08ea0824a,D06,6,CORPORATE,0,0,10,5.9945,46,23,0,110,210200269.07,0,0,0,TTO0001799,92.05,SCALE
2007,c334d0283fd6b121,G06,19,INDIVIDUAL,0,0,11,4.1343,86,29,0,97,12854318.98,0,0,0,TTO0001800,55.65,IDEA
2011,c19174cc4c9a95af,E21,9,OTHER,0,0,6,1.2789,2,20,0,58,210063952.81,1,0,0,TTO0001801,70.44,EARLY_MARKET
2021,b7990370def422e5,E21,8,GOV_LAB,0,1,14,2.6985,83,25,1,93,248225409.74,0,0,0,TTO0001802,69.23,PILOT
2008,218bc80dd62f1f39,H04,5,CORPORATE,0,0,10,5.3375,30,26,0,32,105569935.37,1,0,0,TTO0001803,93.8,EARLY_MARKET
2012,32f4c9d492ba4b0b,G06,17,CORPORATE,0,0,7,3.1633,93,2,1,109,18968403.63,0,1,0,TTO0001804,49.62,PILOT
2010,fef12fe54a5ea3f3,B29,16,CORPORATE,0,0,7,1.3868,72,7,0,116,33479218.02,0,0,0,TTO0001805,33.81,PILOT
2013,6a7b52f215c1fabb,H04,15,CORPORATE,0,1,8,0.4466,15,14,1,51,54222326.06,1,1,0,TTO0001806,64.0,PILOT
2018,d9d6ab2fe3cdb6d7,C07,19,CORPORATE,0,0,5,5.8375,37,22,0,66,104228924.89,0,0,0,TTO0001807,18.08,PROTOTYPE
2016,13116bc611b9a9a0,H04,15,CORPORATE,0,0,5,2.3982,50,16,1,50,183635762.17,0,0,0,TTO0001808,35.19,PROTOTYPE
2011,228db8ffd1ac90d6,C07,12,CORPORATE,0,0,7,4.3642,21,24,1,75,110099481.95,1,1,0,TTO0001809,15.0,IDEA
2022,cdeab6111e7a0997,H04,1,CORPORATE,0,0,4,1.6922,82,2,0,19,114666856.39,0,0,0,TTO0001810,34.59,SCALE
2015,9afd63a5bd577ea5,G06,9,CORPORATE,0,0,9,2.1502,47,4,1,69,191451378.3,0,0,1,TTO0001811,89.71,IDEA
2023,0f5224a4686871e5,G06,12,UNIVERSITY,1,0,3,3.1904,6,5,0,108,10664408.32,1,1,0,TTO0001812,41.56,PROTOTYPE
2016,5ea07a298929c38b,D06,3,CORPORATE,1,0,7,5.4017,53,12,0,75,114005645.76,1,1,1,TTO0001813,4.91,EARLY_MARKET
2013,f7b20362b840154c,G06,20,INDIVIDUAL,0,1,12,3.9776,82,25,1,95,155342761.23,0,0,0,TTO0001814,50.67,EARLY_MARKET
2007,057227a8d06edd33,G06,3,CORPORATE,0,0,5,2.1141,72,13,0,32,123939434.88,1,0,1,TTO0001815,40.6,PROTOTYPE
2025,adada7caa94d6e62,G06,18,CORPORATE,0,1,11,1.0274,88,30,0,70,219378502.23,1,0,0,TTO0001816,30.52,PILOT
1998,824b587893f60b05,G06,8,CORPORATE,0,0,11,2.6923,12,28,0,31,87300827.2,1,1,0,TTO0001817,43.57,SCALE
2012,5ea26d86f137094a,G06,14,CORPORATE,0,0,7,3.8362,2,10,1,26,50980493.69,0,0,0,TTO0001818,68.38,PROTOTYPE
2004,2f62ca832191f363,H04,15,CORPORATE,0,0,6,1.0169,3,16,1,21,10512424.34,0,0,0,TTO0001819,90.31,MATURE
2020,a4a45f25816713c0,E21,17,CORPORATE,0,0,12,1.8351,88,18,1,87,39643272.73,1,0,0,TTO0001820,76.4,SCALE
2002,f0072130b3fae3fa,H04,11,CORPORATE,0,0,7,0.2414,40,25,1,47,9802681.41,1,1,0,TTO0001821,85.28,EARLY_MARKET
1998,6278867ebccfe45c,H04,4,CORPORATE,0,0,6,4.904,23,16,0,16,184981996.27,0,0,0,TTO0001822,78.11,MATURE
1999,438b5fa59426cd62,E21,16,CORPORATE,0,0,6,0.8961,23,13,0,113,66374082.23,0,0,0,TTO0001823,79.5,EARLY_MARKET
2014,4692e980fb5dad81,C07,8,UNIVERSITY,1,1,8,1.1791,58,8,0,100,76204795.42,0,1,0,TTO0001824,52.82,EARLY_MARKET
2019,c43bd156eee56921,G06,7,CORPORATE,0,1,6,1.8856,100,9,0,57,244936063.01,0,0,0,TTO0001825,57.38,IDEA
2011,2e75bc045c4cbb2e,Y02,19,CORPORATE,0,0,7,2.8277,97,23,1,79,243596263.65,0,0,0,TTO0001826,30.13,MATURE
2012,6041950ae8aa6e48,D06,10,INDIVIDUAL,0,0,8,0.2412,92,29,1,50,117999698.65,1,1,0,TTO0001827,42.08,SCALE
2022,506282b68b411245,D06,9,CORPORATE,0,1,10,1.7737,65,4,1,76,201644155.7,0,1,0,TTO0001828,24.88,MATURE
2015,c48ef5a17552209f,G06,9,CORPORATE,0,0,9,3.2927,2,11,0,37,191882804.89,1,0,0,TTO0001829,86.39,PILOT
2018,4d09645d966fb9aa,G06,9,CORPORATE,0,0,9,1.9754,91,16,1,73,201581148.38,0,0,0,TTO0001830,23.88,MATURE
2006,1cb117470042b713,A01,4,CORPORATE,0,0,8,5.6192,88,25,1,29,115978098.93,1,0,0,TTO0001831,74.03,IDEA
2012,8d5477a71be1e1d6,A01,2,CORPORATE,0,0,11,1.5615,68,14,0,48,162688594.41,0,0,0,TTO0001832,69.71,MATURE
2011,148033fa49bcadfa,F16,12,UNIVERSITY,1,0,7,4.7092,97,11,0,48,114977615.79,0,0,0,TTO0001833,74.5,PILOT
2016,5dc7811fd37f35dc,G06,20,CORPORATE,0,0,7,5.991,85,3,0,17,37678522.42,1,0,1,TTO0001834,46.76,PILOT
2012,7e99e35c8096f149,H04,15,CORPORATE,0,0,6,2.6487,21,12,0,69,223752421.48,0,0,0,TTO0001835,69.38,IDEA
2011,9fcde3e531a64c87,G06,18,CORPORATE,0,0,5,2.248,29,22,1,39,141227644.64,1,0,1,TTO0001836,74.41,EARLY_MARKET
2013,1af6b154300ee434,G06,2,UNIVERSITY,1,0,8,1.7828,25,28,1,50,46121428.71,1,0,1,TTO0001837,29.57,PILOT
2002,14fddd06a59cd0e2,D06,11,CORPORATE,0,1,7,4.4583,10,1,0,96,89825513.03,1,0,1,TTO0001838,75.1,PROTOTYPE
2005,8cd52a7b0935d9bf,H04,19,GOV_LAB,0,1,7,1.3733,59,17,0,42,237961956.9,0,1,0,TTO0001839,8.46,PROTOTYPE
2003,24a19abc5be0e46c,H04,11,CORPORATE,0,1,5,0.696,86,17,1,40,127578023.27,0,0,0,TTO0001840,28.21,PILOT
2025,164fbc787639852b,D06,8,GOV_LAB,0,0,11,4.0007,91,12,0,97,118405723.98,0,0,0,TTO0001841,94.75,EARLY_MARKET
2012,87229d94f770f254,G06,17,CORPORATE,0,0,12,0.2267,86,13,1,58,128633446.47,0,0,0,TTO0001842,42.6,MATURE
2019,ac61c901520d9a68,G06,19,CORPORATE,0,0,5,4.889,29,30,0,81,19030575.55,0,0,0,TTO0001843,10.97,SCALE
2017,e56665badc7af999,B29,3,INDIVIDUAL,1,0,5,3.9448,76,23,0,93,136022487.43,0,1,0,TTO0001844,65.06,PILOT
2011,9775f46afc53c339,D06,8,CORPORATE,0,0,6,1.0493,14,6,0,66,20944891.94,1,0,0,TTO0001845,18.22,MATURE
2011,11424f8047c9dd4d,G06,9,CORPORATE,0,1,8,5.2291,76,30,1,116,234073150.41,0,0,0,TTO0001846,29.47,SCALE
2020,bca561975bc1cb2b,G06,2,INDIVIDUAL,0,0,8,1.4387,48,17,1,96,125956032.94,0,0,0,TTO0001847,1.38,IDEA
2015,4f332ecf35df4624,G06,9,CORPORATE,1,0,5,2.549,68,12,0,61,130856564.83,0,0,0,TTO0001848,42.99,EARLY_MARKET
2014,25f5f4548aa1af58,A01,1,INDIVIDUAL,0,0,8,1.1866,47,16,1,91,202894192.04,0,1,0,TTO0001849,57.15,PILOT
2017,b8195f150101e98e,A01,20,CORPORATE,0,0,9,4.1458,22,25,1,55,97078737.78,0,0,0,TTO0001850,6.29,SCALE
2021,492d613cdcc9d106,E21,10,CORPORATE,1,0,8,5.1739,93,19,0,73,46532164.37,0,0,0,TTO0001851,2.8,MATURE
1998,9ff4242d1c1939a9,E21,1,INDIVIDUAL,0,0,10,4.4682,87,4,0,98,72734755.69,1,0,0,TTO0001852,34.4,MATURE
2020,e5bae1439cd39618,Y02,8,CORPORATE,0,0,8,5.364,18,27,1,73,213196569.3,0,0,0,TTO0001853,12.6,EARLY_MARKET
2010,747a823d4a1d46e1,G06,8,NONPROFIT,0,1,8,2.8451,7,29,0,110,227264754.01,0,1,1,TTO0001854,62.99,MATURE
2023,aa6d3fdf8e584a2d,A01,15,CORPORATE,0,0,9,3.273,50,30,1,115,106064521.51,0,0,0,TTO0001855,82.95,PROTOTYPE
2009,d7d5f7707678163b,G06,13,CORPORATE,0,0,7,1.7012,37,13,0,111,82087768.75,1,0,0,TTO0001856,22.62,EARLY_MARKET
2016,30f08d981a4888b4,E21,13,CORPORATE,0,1,10,5.0359,11,12,1,37,5666566.93,0,1,0,TTO0001857,81.03,PROTOTYPE
2005,41e63ba10195066f,C07,7,CORPORATE,0,0,11,5.7094,10,7,0,113,190567927.02,1,0,1,TTO0001858,24.36,SCALE
2020,e028b1d3935bf189,G06,17,CORPORATE,0,0,8,4.2723,20,9,0,25,135997552.07,0,0,0,TTO0001859,23.67,EARLY_MARKET
2025,cfddbbd2e057b085,F16,13,CORPORATE,0,0,7,5.112,69,13,1,58,12139276.94,1,0,0,TTO0001860,85.88,EARLY_MARKET
2000,5928aacd7e46810d,B29,11,INDIVIDUAL,0,0,6,0.3515,57,24,0,112,59264466.63,0,0,0,TTO0001861,45.55,SCALE
2021,e502b6d75e2244b1,E21,18,CORPORATE,0,0,9,4.4994,79,19,0,86,118226183.23,0,0,0,TTO0001862,61.78,PILOT
2014,6e24291a35011927,H04,3,CORPORATE,0,0,8,1.8261,48,23,0,83,114878095.53,0,0,0,TTO0001863,30.69,EARLY_MARKET
2019,7b79c3ab758df498,G06,14,CORPORATE,0,1,13,3.8823,12,27,0,111,31927575.75,0,0,0,TTO0001864,57.2,PROTOTYPE
2017,a0e1e7efb3a912a0,G06,20,CORPORATE,0,0,9,5.3845,24,26,0,88,177452845.28,1,0,0,TTO0001865,10.99,PILOT
2018,b9de3b2cec928241,G06,18,UNIVERSITY,1,0,10,3.9999,28,21,1,63,41809074.77,0,0,0,TTO0001866,11.27,PROTOTYPE
2013,bc21f46bea13acc3,G06,14,OTHER,0,1,6,4.7609,51,16,1,11,249167055.78,1,0,0,TTO0001867,11.85,SCALE
2000,7121f5d3e83fa09c,D06,1,CORPORATE,0,0,8,0.1254,71,4,1,118,62479199.14,1,1,0,TTO0001868,83.57,PROTOTYPE
