safe_traffic_crash_date,safe_traffic_crash_time,safe_traffic_roadway_segment_id,safe_traffic_intersection_related_flag,safe_traffic_vehicle_count_involved,safe_traffic_pedestrian_involved_flag,safe_traffic_cyclist_involved_flag,safe_traffic_work_zone_flag,safe_traffic_weather_condition_code,safe_traffic_lighting_condition_code,safe_traffic_speed_limit_kmph,safe_traffic_estimated_travel_speed_kmph,safe_traffic_driver_impairment_flag,safe_traffic_seatbelt_use_flag,safe_traffic_airbag_deployed_flag,safe_traffic_injury_outcome_max,safe_traffic_tow_away_flag,safe_traffic_fatality_count,safe_traffic_crash_cause_primary,safe_traffic_post_crash_care_minutes
2019-08-22,15:29:56,SEG-49a2b639e32a6a,N,7,Y,N,Y,Clear,Dusk,50,106.0,Y,N,Y,Minor,N,0,PedestrianError,213
2018-03-27,20:44:57,SEG-967c5754e6401b,Y,2,Y,N,Y,Rain,Daylight,120,109.5,Y,N,N,Minor,Y,0,Unknown,13
2020-02-07,13:30:45,SEG-77778880d85e8d,N,7,N,Y,N,Storm,Dawn,90,17.9,N,Y,N,None,N,0,Mechanical,120
2024-07-05,09:14:29,SEG-9bdbc189b53eb2,N,6,Y,Y,Y,Unknown,Daylight,90,50.2,Y,Y,N,None,Y,0,Unknown,46
2021-12-18,01:10:20,SEG-09aec9d480668e,N,4,Y,N,N,Storm,DarkLit,30,103.8,N,N,N,Minor,Y,0,RoadCondition,43
2019-04-18,06:07:52,SEG-fc776fd223a934,Y,4,Y,N,N,Dust,Dawn,60,19.3,N,N,N,Minor,Y,0,Weather,9
2020-05-14,01:35:21,SEG-2836edd1a54ad9,Y,7,N,Y,Y,Clear,Dawn,80,107.3,N,Y,N,Serious,N,0,PedestrianError,65
2025-08-31,04:29:52,SEG-c0a33ffe40db36,Y,5,Y,N,N,Rain,Unknown,30,72.9,Y,N,N,None,N,0,SignalViolation,15
2023-02-17,04:52:46,SEG-6b13cb777d89a2,N,2,N,Y,N,Unknown,DarkUnlit,120,115.4,Y,N,N,None,Y,0,Distracted,203
2025-03-27,00:01:15,SEG-478fcf34fc1b6f,N,8,Y,N,N,Clear,Dawn,50,86.5,N,N,Y,Minor,Y,0,SignalViolation,193
2024-01-05,21:38:30,SEG-8491c1d9e63cac,N,2,Y,N,Y,Unknown,Dawn,20,96.6,N,Y,Y,None,N,2,Mechanical,207
2018-04-28,10:09:53,SEG-50df7f8cb10127,Y,8,N,Y,Y,Storm,Unknown,70,35.3,N,N,N,Serious,Y,0,PedestrianError,194
2024-01-28,16:21:46,SEG-b124b44b7faafa,N,3,Y,Y,Y,Unknown,Dusk,80,19.9,Y,Y,N,Minor,N,1,Impairment,137
2018-11-19,23:27:25,SEG-34a05f263b902f,N,7,Y,N,Y,Storm,DarkUnlit,20,61.9,N,Y,N,Minor,Y,0,Impairment,64
2022-09-03,02:46:08,SEG-634809ff739774,N,1,N,Y,N,Storm,Daylight,80,116.4,N,N,N,Minor,N,0,Unknown,55
2020-09-22,03:20:02,SEG-bcf13c049ed389,Y,7,N,Y,N,Haze,Unknown,70,27.1,N,Y,Y,Minor,N,0,Unknown,79
2020-03-27,08:14:10,SEG-655a6c94d15fc5,Y,4,Y,N,Y,Fog,DarkUnlit,60,8.7,Y,Y,Y,Minor,N,0,Mechanical,177
2021-01-14,20:35:02,SEG-d3a0a1e9cfdba5,N,6,Y,Y,N,Clear,Unknown,70,39.1,N,N,N,None,N,2,PedestrianError,20
2019-09-20,08:27:42,SEG-00b967030c19e9,Y,7,Y,N,N,Rain,Dawn,90,118.9,N,Y,Y,None,Y,0,Speeding,31
2019-06-07,05:58:13,SEG-b552b0c348166d,Y,4,N,N,Y,Rain,DarkUnlit,60,65.5,Y,N,Y,Serious,Y,0,Distracted,169
2021-04-24,15:00:57,SEG-b10d90b067aa5f,Y,2,Y,N,N,Fog,Unknown,20,39.8,Y,Y,Y,None,Y,0,Speeding,70
2022-09-17,15:33:04,SEG-9db7e6f7911dde,N,2,N,N,N,Dust,Dawn,30,20.7,N,N,N,None,N,1,Weather,169
2020-10-23,14:44:26,SEG-21d8b19ff4922e,N,8,Y,Y,Y,Haze,DarkLit,20,110.3,N,N,N,Minor,N,0,Speeding,209
2020-07-26,06:00:07,SEG-96293659616dee,N,7,N,N,N,Storm,DarkLit,120,51.6,Y,N,N,Serious,Y,0,Distracted,64
2023-01-06,06:05:35,SEG-42e9c17ce998d5,N,8,Y,Y,N,Rain,Dawn,70,35.0,N,N,Y,None,Y,0,Mechanical,162
2020-07-10,15:21:23,SEG-6250fb86b07e2f,N,4,N,N,Y,Dust,Dusk,40,9.7,N,N,Y,Minor,Y,0,Impairment,19
2022-04-04,10:38:20,SEG-9315ff68b11c98,Y,6,N,Y,N,Fog,DarkLit,40,10.4,N,N,Y,None,Y,0,Unknown,13
2020-10-31,10:21:13,SEG-4dcd56f8a76d54,N,2,Y,N,Y,Clear,Dusk,40,53.8,Y,Y,Y,None,N,1,RoadCondition,175
2018-07-31,05:55:22,SEG-514d9ca3880382,N,5,N,N,N,Haze,Daylight,50,20.0,N,N,N,Serious,N,0,Unknown,11
2021-06-24,23:28:17,SEG-6ae87e043aec9d,Y,1,N,Y,Y,Clear,DarkUnlit,70,87.3,N,N,N,None,N,0,SignalViolation,37
2022-09-26,19:07:08,SEG-711b240f18bf7f,N,5,Y,N,N,Unknown,Unknown,60,30.3,Y,Y,N,Minor,Y,0,Mechanical,144
2021-12-27,02:37:41,SEG-7c2f294d7c1e8f,N,8,N,N,Y,Dust,Unknown,70,22.2,Y,Y,Y,Minor,N,0,Impairment,18
2022-11-17,00:39:36,SEG-0250e9f6683d2f,Y,6,Y,N,Y,Rain,DarkUnlit,30,6.4,Y,N,Y,None,Y,0,Unknown,44
2024-03-22,17:40:59,SEG-3a73b415cd388a,Y,4,N,N,N,Clear,DarkLit,90,41.2,Y,Y,N,None,Y,0,SignalViolation,56
2018-08-01,04:28:41,SEG-c2c879a7053016,N,1,N,N,N,Unknown,Daylight,60,79.2,Y,N,Y,None,Y,0,Weather,189
2021-10-10,21:30:42,SEG-72f155da7e8755,N,5,N,N,Y,Dust,Dusk,20,108.5,Y,N,Y,None,N,0,PedestrianError,52
2020-08-15,08:11:42,SEG-3cdbd3b29ba448,Y,7,N,Y,Y,Haze,Unknown,20,49.5,N,N,Y,None,N,1,Weather,35
2020-08-13,11:29:56,SEG-67d441cb93ca08,N,2,N,N,Y,Unknown,DarkLit,50,85.3,Y,Y,Y,None,Y,0,PedestrianError,21
2022-02-12,20:27:49,SEG-cef69dbd90944d,N,2,Y,Y,N,Clear,Unknown,120,64.9,Y,N,Y,None,Y,0,Mechanical,72
2019-02-04,05:42:42,SEG-2774dd8e7d25ce,Y,1,Y,Y,Y,Storm,Daylight,90,85.9,N,Y,N,Minor,N,0,Unknown,150
2024-01-21,12:51:43,SEG-d772a0676c253f,N,6,N,N,N,Rain,DarkUnlit,20,71.3,N,Y,Y,Minor,Y,0,SignalViolation,146
2024-10-30,10:18:42,SEG-a5ab468f788cca,Y,6,N,N,N,Storm,DarkLit,70,33.0,Y,Y,N,None,Y,0,Mechanical,166
2023-07-21,18:41:39,SEG-b3d5298afd03ec,Y,7,N,Y,N,Haze,DarkUnlit,50,106.3,Y,N,Y,None,Y,0,SignalViolation,77
2021-09-20,18:34:13,SEG-c19a2da9c961c3,N,5,Y,N,N,Haze,Unknown,80,8.5,N,N,N,None,Y,0,Distracted,169
2024-01-17,10:03:06,SEG-1350c728a0258f,Y,4,Y,N,N,Haze,Unknown,40,118.7,N,N,N,None,N,0,Impairment,77
2022-10-13,13:49:59,SEG-e4f41defb65472,Y,6,Y,Y,Y,Clear,Unknown,40,104.0,N,N,N,Minor,N,0,Unknown,128
2021-10-20,03:18:24,SEG-882c080cfe6017,Y,8,N,Y,N,Unknown,Daylight,120,29.0,Y,N,Y,None,Y,0,PedestrianError,226
2022-04-08,15:46:02,SEG-5768957a511d60,N,3,Y,Y,Y,Unknown,Unknown,20,69.9,N,Y,N,Minor,N,0,Weather,116
2022-04-10,21:39:45,SEG-34351fcde6c8aa,N,8,N,N,N,Fog,DarkLit,50,74.3,Y,Y,N,None,N,0,Weather,112
2024-02-07,15:52:29,SEG-81bdad980339b2,Y,6,N,N,N,Storm,Dawn,60,89.0,N,N,Y,Minor,Y,0,PedestrianError,69
2020-02-24,23:31:14,SEG-8118ac98dff656,N,4,Y,N,Y,Storm,Dawn,100,91.4,N,N,Y,None,Y,0,Distracted,32
2023-02-28,00:03:44,SEG-d192d75c70d0a6,Y,1,Y,Y,N,Fog,Dawn,70,102.1,N,Y,Y,Minor,N,3,Unknown,29
2023-08-04,23:23:40,SEG-1a878be6381fb7,Y,7,N,N,N,Fog,DarkUnlit,120,88.3,N,N,N,Serious,N,0,Impairment,169
2023-01-20,17:52:07,SEG-86bd26b0949344,N,5,Y,Y,Y,Haze,Dawn,90,117.6,Y,N,Y,None,Y,0,Distracted,211
2021-07-22,04:42:30,SEG-1280aefec60b01,N,7,Y,Y,Y,Storm,Dusk,50,114.0,N,N,Y,None,N,2,SignalViolation,19
2021-06-02,21:01:06,SEG-1fea5d5829cbe9,Y,4,Y,Y,N,Unknown,Daylight,30,27.0,N,Y,N,Minor,Y,0,PedestrianError,40
2019-01-23,02:40:22,SEG-828aa7fe577b0c,N,6,N,Y,Y,Haze,DarkLit,20,125.0,Y,Y,Y,None,Y,0,Weather,127
2022-08-14,06:17:20,SEG-1d3c8eb1c84bf7,N,4,N,N,Y,Storm,Unknown,20,77.8,Y,Y,Y,Minor,N,0,Mechanical,44
2024-07-27,09:58:07,SEG-dff95931f2565e,N,5,N,N,N,Clear,Dusk,60,103.8,N,Y,N,Serious,Y,0,Unknown,5
2023-07-02,14:24:24,SEG-9bf35ebefe4b4b,Y,8,Y,Y,Y,Storm,Dawn,30,101.0,N,Y,N,Serious,Y,0,Weather,129
2022-01-28,20:45:32,SEG-88022430a5bc40,N,2,N,Y,Y,Fog,Unknown,70,74.4,N,N,Y,Minor,N,0,Weather,122
2023-11-22,03:50:20,SEG-d06130907d11da,N,6,N,Y,Y,Storm,DarkLit,80,54.9,N,Y,N,Minor,Y,0,Mechanical,85
2023-07-05,03:38:38,SEG-601f98db88747c,Y,5,N,N,N,Unknown,Dawn,30,18.0,N,N,Y,Minor,Y,0,Impairment,191
2021-01-23,22:19:37,SEG-4f065c5e67de36,Y,3,N,Y,N,Clear,Daylight,40,103.4,Y,N,Y,Serious,N,0,RoadCondition,19
2019-07-10,15:05:44,SEG-afa9dc1d98629e,N,7,Y,N,Y,Clear,Unknown,90,89.6,Y,Y,N,None,Y,0,RoadCondition,82
2025-02-06,15:46:43,SEG-5e8a9009c54a7a,N,8,Y,Y,N,Haze,DarkLit,120,98.0,N,Y,Y,Serious,N,0,PedestrianError,121
2024-01-02,15:06:38,SEG-c1d6cd2dd9ad20,N,6,Y,Y,Y,Rain,Dusk,90,61.1,N,Y,N,None,N,0,Weather,82
2019-09-23,17:55:03,SEG-1d434116269cea,Y,8,N,Y,Y,Haze,Daylight,20,6.1,Y,Y,N,Minor,Y,0,PedestrianError,99
2023-02-09,04:33:51,SEG-2a52ffddbf8d0a,Y,6,Y,N,N,Unknown,DarkUnlit,60,86.0,Y,N,N,Minor,Y,0,PedestrianError,80
2018-10-23,23:26:58,SEG-31e02c086435a2,N,4,Y,N,Y,Unknown,DarkLit,80,112.1,N,N,N,Minor,Y,0,Speeding,198
2022-07-07,15:37:23,SEG-df4af9ce3cffce,N,6,N,Y,Y,Dust,Dusk,50,57.1,N,N,N,Minor,N,0,Unknown,132
2024-08-27,03:58:28,SEG-e5c9ddc373d823,Y,8,Y,N,N,Clear,Daylight,60,22.4,Y,Y,Y,None,Y,0,SignalViolation,175
2022-07-21,20:34:15,SEG-359451f5f00428,Y,2,Y,Y,Y,Fog,Dawn,50,88.8,Y,N,Y,Serious,Y,0,Unknown,15
2018-05-01,03:35:58,SEG-98d7bc6ca99de4,Y,1,N,N,Y,Rain,DarkLit,20,57.3,Y,Y,N,Minor,N,0,Speeding,177
2022-02-07,13:11:27,SEG-0d55fac29a7625,N,1,Y,N,Y,Unknown,DarkLit,100,101.9,Y,N,N,None,Y,0,RoadCondition,57
2022-09-14,06:39:04,SEG-6de275c6ec7722,N,7,Y,Y,Y,Unknown,Dusk,20,50.7,N,Y,N,None,N,0,Impairment,187
2023-11-25,22:06:37,SEG-3f8112cd4243db,N,8,Y,Y,Y,Rain,Daylight,20,64.1,N,Y,N,None,N,0,Unknown,169
2023-01-31,08:14:14,SEG-d508a8d1c4ab15,N,7,N,N,Y,Fog,Daylight,70,79.2,N,N,N,Minor,N,0,PedestrianError,175
2025-03-24,02:19:26,SEG-81678c27be7139,N,8,N,Y,Y,Fog,Daylight,100,34.3,Y,Y,Y,Minor,Y,0,PedestrianError,188
2024-10-21,05:33:17,SEG-c9230da3d1ed5d,N,5,Y,Y,Y,Haze,DarkUnlit,50,18.6,Y,N,Y,Minor,N,0,Weather,213
2024-09-03,00:31:57,SEG-a1e8a673360c2a,Y,3,Y,Y,N,Fog,Dusk,80,47.4,N,Y,Y,None,N,0,Distracted,163
2022-08-24,10:11:19,SEG-55f894fa6e9993,Y,8,Y,Y,N,Storm,Daylight,20,6.5,N,Y,N,Minor,N,0,Speeding,33
2021-12-11,11:06:41,SEG-2fb7af1fda89a1,N,4,Y,Y,N,Dust,Unknown,30,95.0,N,N,Y,Minor,N,2,PedestrianError,36
2018-05-04,21:26:24,SEG-85015ff30a0549,N,3,Y,N,N,Haze,Unknown,40,24.4,Y,N,Y,None,N,0,SignalViolation,106
2023-12-18,21:45:36,SEG-812234b7ba0f68,N,6,Y,N,Y,Fog,Daylight,70,80.6,N,Y,Y,Serious,N,0,Weather,177
2025-05-21,12:51:05,SEG-65eb57c67db8a0,Y,8,N,N,Y,Fog,Daylight,80,81.1,Y,Y,N,Fatal,Y,0,Unknown,40
2024-03-28,05:14:55,SEG-16684aa6292aaa,N,7,N,Y,N,Rain,DarkLit,30,30.0,Y,Y,N,None,N,0,Unknown,143
2022-01-08,22:12:40,SEG-dbf2247c35d8c5,N,7,N,Y,Y,Clear,Dusk,50,33.6,N,N,Y,Serious,Y,0,Speeding,70
2023-12-21,22:16:07,SEG-17e522f9b36bce,Y,3,Y,N,Y,Rain,DarkUnlit,70,58.9,Y,N,N,None,Y,0,Unknown,150
2024-12-27,20:54:05,SEG-1b05a87035a5d1,Y,1,N,N,N,Dust,Unknown,80,109.0,Y,Y,N,Serious,N,0,Impairment,109
2022-09-16,15:28:55,SEG-dd1c99fd1b2e3d,N,3,N,N,N,Haze,DarkUnlit,80,38.6,Y,N,N,Minor,N,0,Impairment,143
2019-04-02,08:53:37,SEG-97b84f6d6dda32,Y,2,Y,N,N,Dust,Daylight,50,27.7,Y,N,Y,Minor,Y,1,Speeding,85
2019-10-11,13:08:27,SEG-bd20436c17d600,Y,7,Y,N,N,Fog,DarkLit,80,88.1,Y,N,N,None,N,0,Weather,230
2022-09-23,05:12:33,SEG-0e324c1ee68252,N,7,Y,Y,Y,Rain,Dusk,70,28.5,Y,N,Y,Minor,N,1,Distracted,159
2018-05-16,12:02:10,SEG-7cc636914440b8,N,6,N,Y,N,Haze,DarkLit,30,20.2,N,N,Y,Minor,N,0,Mechanical,16
2021-11-24,00:32:16,SEG-1a4987ec57c888,Y,4,Y,Y,Y,Fog,Unknown,80,7.7,N,N,N,None,Y,0,Impairment,2
2024-10-06,06:03:42,SEG-78e4bbd8bf290c,Y,3,N,Y,N,Rain,DarkLit,90,15.3,N,Y,N,Minor,Y,0,Unknown,212
2022-11-14,17:43:13,SEG-065f00e7c72f00,N,2,N,Y,N,Dust,Dawn,100,87.8,Y,Y,Y,Serious,N,0,Impairment,171
2020-06-18,19:34:11,SEG-5f5f056e9c7fd3,N,2,N,Y,N,Storm,DarkUnlit,40,64.5,Y,N,Y,Minor,N,1,Distracted,180
2022-06-30,13:49:30,SEG-c19b05efbc2820,N,6,N,N,Y,Haze,DarkUnlit,40,59.4,Y,Y,Y,Minor,N,0,SignalViolation,69
2019-01-19,16:24:59,SEG-5a7d5ef9965578,Y,6,N,Y,N,Dust,Daylight,60,88.9,N,N,Y,None,Y,0,SignalViolation,64
2023-11-24,03:23:02,SEG-cc6ef63c0578fe,N,7,Y,Y,Y,Dust,Dusk,90,41.9,Y,N,Y,None,N,0,Distracted,137
2018-12-06,21:37:24,SEG-4111fa430166cc,N,3,N,N,Y,Dust,Daylight,50,49.0,N,N,N,None,N,0,SignalViolation,33
2020-06-08,09:48:18,SEG-0a7bc2e89202e9,N,2,N,N,N,Dust,DarkUnlit,90,27.2,Y,Y,Y,Fatal,N,0,SignalViolation,192
2021-03-25,20:44:39,SEG-f4c191afe07c8d,Y,8,Y,Y,Y,Unknown,Unknown,80,119.7,N,Y,N,None,Y,0,PedestrianError,39
2021-09-07,04:51:57,SEG-f2928d65604c17,Y,2,N,N,Y,Unknown,Daylight,90,125.0,N,N,N,None,N,0,Unknown,101
2019-06-23,12:57:21,SEG-b3d92f458a07f2,Y,6,N,Y,Y,Rain,Daylight,80,123.2,Y,N,N,Minor,Y,0,Distracted,168
2020-10-22,04:58:28,SEG-54e8f8cac4f552,N,6,Y,Y,N,Rain,Unknown,20,36.9,N,Y,Y,None,N,0,RoadCondition,70
2021-10-14,21:14:07,SEG-d94dc2dd04dab8,Y,2,Y,N,Y,Fog,Dawn,50,117.4,N,N,Y,Minor,Y,0,Speeding,155
2022-10-24,00:33:04,SEG-fd0a0cfa9b6b15,N,2,N,Y,N,Storm,Daylight,20,70.8,Y,Y,Y,None,Y,0,Mechanical,24
2019-02-24,15:16:38,SEG-a2dce9aba3fe47,N,1,Y,Y,N,Rain,Dawn,30,104.8,N,N,N,Minor,Y,0,Speeding,140
2021-09-28,07:57:13,SEG-edcfcd99fb4771,N,1,Y,N,N,Rain,Daylight,20,59.0,Y,Y,N,None,Y,0,Distracted,193
2023-10-16,23:18:08,SEG-f241884884128b,N,5,Y,N,Y,Clear,Daylight,20,48.8,N,N,N,Minor,N,0,Distracted,195
2025-02-20,11:59:14,SEG-6d4eb7e6c44e93,Y,2,Y,N,N,Dust,DarkUnlit,70,98.4,Y,N,N,Minor,N,0,SignalViolation,73
2019-08-09,19:43:24,SEG-2a847e5cb9ac63,N,7,Y,Y,N,Rain,Dawn,60,112.5,N,Y,Y,None,Y,1,Weather,176
2018-05-09,21:20:48,SEG-11dbffb87d4c45,Y,7,Y,N,Y,Unknown,DarkLit,40,78.7,N,Y,Y,None,N,0,SignalViolation,115
2020-09-07,07:07:34,SEG-77e0bd4c4675d5,Y,6,Y,Y,N,Haze,Dusk,100,51.5,Y,N,N,Minor,N,0,RoadCondition,15
2019-09-06,21:54:23,SEG-9fc071303213da,Y,5,Y,Y,N,Fog,DarkLit,90,50.4,Y,N,N,Serious,N,0,SignalViolation,36
2018-06-24,04:30:44,SEG-c2756f5c82e18d,Y,6,N,Y,N,Rain,DarkUnlit,20,12.1,Y,Y,N,Minor,Y,0,PedestrianError,35
2018-03-08,17:18:09,SEG-c652d507e3b42f,N,8,N,N,Y,Clear,DarkLit,70,111.9,N,Y,N,None,N,0,PedestrianError,121
2020-03-01,07:43:17,SEG-11a0ede0505507,N,5,N,Y,Y,Storm,Daylight,20,37.8,N,Y,Y,None,N,0,Mechanical,194
2024-06-05,20:23:23,SEG-33c86305540fd4,N,7,Y,N,N,Rain,Dusk,20,33.3,Y,Y,N,Fatal,Y,0,Weather,44
2021-07-10,19:32:02,SEG-288aa429768ebe,Y,8,Y,N,Y,Unknown,Dusk,50,52.8,Y,Y,Y,Minor,N,0,Impairment,134
2019-08-22,00:28:17,SEG-75a0dfbbb092a8,N,8,N,Y,Y,Haze,Dusk,80,44.8,Y,N,N,None,Y,0,Weather,236
2024-04-27,19:16:10,SEG-d3523becb623a5,Y,5,N,Y,Y,Dust,Unknown,20,113.5,N,N,N,None,Y,0,SignalViolation,122
2023-10-18,13:17:59,SEG-f9f0d2209bfc90,N,8,N,N,Y,Fog,Dusk,70,57.1,Y,N,N,Fatal,Y,0,Unknown,88
2019-09-15,08:15:11,SEG-8367fe15985bcd,N,7,Y,N,N,Haze,DarkUnlit,80,115.5,N,N,Y,Minor,N,0,Speeding,93
2021-12-20,10:17:20,SEG-6505680dbccd9d,N,7,N,Y,N,Rain,Dawn,50,28.9,Y,Y,Y,Minor,N,0,SignalViolation,111
2023-11-05,00:08:24,SEG-6a4ce0f2f85a72,Y,6,Y,N,Y,Dust,DarkUnlit,40,33.1,Y,N,N,None,N,0,Mechanical,95
2018-09-26,00:27:09,SEG-200998acc3f9e8,Y,8,N,N,N,Storm,DarkLit,60,123.5,N,N,Y,Serious,Y,0,Impairment,80
2023-12-25,15:35:29,SEG-8a68e0ff94b4af,Y,1,N,N,N,Fog,DarkLit,80,45.9,Y,N,N,Minor,Y,0,Speeding,104
2024-04-09,08:10:55,SEG-8511dd60b8ead3,Y,1,Y,Y,N,Fog,Dawn,100,7.6,Y,Y,Y,None,N,0,Mechanical,36
2023-10-12,05:43:55,SEG-a6f08eac902cdd,N,2,N,N,Y,Dust,Unknown,120,23.2,Y,N,Y,Minor,N,0,Weather,75
2023-08-09,01:24:25,SEG-d6d93e7efa0113,Y,4,N,N,N,Storm,Daylight,60,98.1,N,Y,N,Serious,N,0,SignalViolation,215
2023-01-16,11:06:14,SEG-c62578572d34fd,N,1,N,Y,N,Fog,Daylight,100,67.1,Y,N,Y,None,Y,0,Unknown,169
2022-04-05,16:21:43,SEG-210b689ee09176,Y,7,N,Y,N,Unknown,Unknown,30,24.4,Y,N,Y,None,Y,0,Weather,207
2019-11-09,16:41:15,SEG-bde807beb00fc1,Y,6,Y,N,Y,Unknown,Dawn,20,39.0,N,Y,Y,Minor,Y,0,RoadCondition,51
2021-04-03,21:04:25,SEG-be586ee218e755,Y,7,Y,N,N,Unknown,Dusk,50,105.2,Y,Y,Y,None,Y,0,Speeding,102
2018-05-17,04:41:01,SEG-98a4706095fe99,Y,3,N,N,Y,Dust,Unknown,120,105.6,Y,N,Y,None,N,0,PedestrianError,138
2025-12-22,23:15:13,SEG-0cf40f0f655660,N,3,N,Y,N,Rain,Daylight,90,117.9,Y,N,Y,Minor,Y,0,Impairment,216
2024-06-03,14:31:34,SEG-9ea8538a67e32e,N,1,N,N,Y,Haze,Dusk,50,48.4,Y,N,N,None,Y,0,Unknown,209
2020-09-03,15:32:28,SEG-f7a329edf7d07c,Y,1,N,N,N,Rain,Unknown,50,90.3,Y,N,Y,None,Y,0,PedestrianError,98
2024-03-17,00:43:26,SEG-5749978ff96152,N,2,N,N,Y,Fog,Unknown,120,69.2,N,N,N,Minor,N,0,Mechanical,41
2023-08-03,14:29:24,SEG-fb9b4a838bd221,N,1,N,N,N,Unknown,DarkLit,50,8.2,Y,N,Y,Serious,N,0,Mechanical,207
2020-08-08,08:42:08,SEG-2066e23c3b295a,N,2,N,N,N,Fog,Unknown,60,121.4,Y,Y,N,None,Y,0,SignalViolation,98
2021-03-31,20:34:11,SEG-cca84479d0940f,Y,4,Y,Y,Y,Storm,Dawn,60,117.4,Y,N,N,Serious,N,3,SignalViolation,105
2025-06-21,08:17:03,SEG-c4a09ed733d804,Y,5,Y,N,N,Haze,Dawn,50,112.3,N,N,N,Fatal,Y,0,RoadCondition,89
2019-10-09,14:03:59,SEG-cedf39bf3de5b4,N,7,N,N,Y,Storm,Dusk,50,13.0,Y,N,N,None,Y,0,Mechanical,236
2025-10-31,13:34:44,SEG-da2955bb2104b4,Y,7,N,Y,N,Clear,Dusk,80,26.1,Y,N,N,None,Y,0,Weather,151
2020-12-01,19:38:12,SEG-c40bc29bd48f6e,N,6,N,N,Y,Rain,DarkLit,90,24.0,N,Y,N,None,N,0,PedestrianError,202
2023-07-13,11:47:09,SEG-f944faa5e085e0,Y,4,N,Y,N,Fog,Unknown,90,57.0,Y,N,N,None,Y,0,Distracted,10
2022-04-05,00:34:45,SEG-e858a8ddc56cf8,N,4,N,Y,N,Storm,DarkLit,80,103.4,Y,Y,Y,Minor,N,0,Distracted,98
2020-01-03,13:34:53,SEG-419bec7e5fe837,Y,2,Y,N,Y,Haze,DarkLit,70,9.5,N,N,Y,Minor,N,0,Weather,180
2020-01-28,05:08:29,SEG-9a93a6785bc2ab,N,3,N,N,N,Unknown,Dusk,30,78.9,N,N,N,Minor,Y,0,PedestrianError,108
2022-06-03,21:33:56,SEG-9601c27a7dd4ee,N,4,N,N,Y,Rain,Dusk,60,47.0,Y,Y,N,None,N,0,Weather,49
2024-06-03,10:02:35,SEG-6cfb4d6ab552ea,Y,6,N,N,Y,Fog,DarkUnlit,100,42.4,Y,N,Y,None,N,0,Impairment,145
2022-04-09,18:20:28,SEG-4ef132700eb13e,N,5,N,N,N,Haze,DarkUnlit,60,18.7,N,N,Y,Minor,N,2,Unknown,133
2019-07-25,00:44:51,SEG-04bc8259f43573,Y,4,N,N,Y,Rain,Daylight,100,45.2,N,N,Y,None,N,0,Distracted,108
2025-12-16,16:56:34,SEG-dcb4700cead5ad,N,1,N,N,Y,Haze,Unknown,40,73.1,N,Y,Y,None,N,1,Weather,33
2018-06-18,19:58:59,SEG-ada0dd119507b9,N,3,Y,N,Y,Unknown,DarkLit,50,98.2,Y,Y,N,None,N,0,RoadCondition,200
2019-02-05,11:47:21,SEG-3c495bce6e9d69,N,2,N,N,Y,Rain,Unknown,40,37.9,Y,N,Y,None,Y,0,Unknown,125
2020-08-20,10:02:43,SEG-c70e894094a193,Y,3,Y,N,N,Fog,Unknown,100,121.7,Y,N,Y,Serious,Y,1,Distracted,77
2022-11-20,17:03:33,SEG-cb91181fa74310,N,3,N,Y,Y,Fog,DarkUnlit,80,12.5,N,N,N,None,Y,0,Mechanical,226
2023-08-26,07:02:34,SEG-532ddb51817ca9,N,2,N,Y,N,Storm,Unknown,100,97.1,Y,Y,N,Minor,N,1,Distracted,171
2025-01-10,01:20:54,SEG-a9b33396888880,Y,4,Y,Y,Y,Haze,Daylight,50,79.3,N,Y,Y,Fatal,N,0,Impairment,227
2025-02-13,23:30:18,SEG-c149a8ad5364bc,Y,7,Y,Y,Y,Haze,Daylight,120,84.6,Y,N,Y,Minor,Y,0,Speeding,237
2020-04-30,23:48:43,SEG-e16b7ba3f4fa7e,Y,6,Y,N,Y,Fog,DarkLit,50,94.6,N,Y,N,Minor,N,0,Speeding,144
2018-09-22,19:58:27,SEG-422daecc166b2b,N,5,N,N,Y,Dust,Dusk,60,78.8,N,N,Y,None,N,0,RoadCondition,135
2019-05-22,03:16:42,SEG-c06899006556ea,N,2,Y,N,Y,Unknown,Daylight,80,111.3,Y,N,N,None,N,0,Weather,229
2023-04-04,02:19:43,SEG-3ca212265ae4e0,Y,1,Y,N,N,Fog,Daylight,100,85.5,Y,Y,N,None,Y,0,Mechanical,191
2024-09-28,17:44:24,SEG-90f66b79163a76,Y,4,N,N,Y,Rain,Daylight,40,107.9,N,N,Y,None,N,0,RoadCondition,126
2020-01-18,13:52:53,SEG-6f1cd31c584d55,N,8,N,N,N,Clear,DarkUnlit,40,60.0,Y,Y,N,Minor,N,2,Weather,200
2025-07-19,16:36:57,SEG-a80f68b52cd2e5,Y,1,N,N,N,Unknown,Dusk,50,79.7,Y,Y,N,None,Y,0,Unknown,6
2025-07-02,20:49:38,SEG-34fff81386711e,N,4,Y,N,N,Unknown,Unknown,120,96.5,Y,N,N,Minor,Y,0,Mechanical,111
2018-02-18,22:44:25,SEG-5fd5f8f8cb7031,N,4,Y,Y,Y,Rain,DarkUnlit,90,74.6,N,N,Y,Minor,N,0,Impairment,209
2020-08-31,13:51:13,SEG-8a3034b8a5a76a,N,3,Y,N,N,Unknown,Dusk,80,28.1,Y,Y,Y,Minor,N,0,PedestrianError,187
