biz_trade_shipment_month,biz_trade_port_of_entry_code,biz_trade_hs_code_6,biz_trade_trade_direction_code,biz_trade_trade_value_inr,biz_trade_trade_weight_kg,biz_trade_country_partner_code,biz_trade_transport_mode_code,biz_trade_containerized_flag,biz_trade_freight_rate_index,biz_trade_customs_clearance_hours,biz_trade_inspection_rate_pct,biz_trade_tariff_rate_effective_pct,biz_trade_trade_remedy_flag,biz_trade_origin_supply_chain_risk,biz_trade_destination_demand_index,biz_trade_seasonality_factor,biz_trade_re_export_flag,biz_trade_trade_finance_constraint_flag,biz_trade_data_release_version
2022-08,INFDQ,794472,export,760654311.85,8152.91,ARE,road,1,145.58,63.77,1.95,6.65,0,25.1,65.77,1.017,0,0,v2025_06
2023-07,INDIM,807267,export,129673889.89,3561.75,IDN,air,1,124.68,20.42,0.0,2.01,0,7.79,57.62,0.793,0,0,v2026_02
2025-06,INWCA,809146,reexport,1140255600.22,6852.67,ARE,sea,1,101.52,75.08,8.88,8.11,0,45.93,73.66,1.025,0,0,v2025_06
2025-06,INKCD,272512,reexport,166323417.36,33986.34,JPN,sea,1,88.82,10.02,4.81,18.83,0,27.31,59.34,0.863,0,0,v2025_06
2026-06,INTRR,865506,reexport,108212290.22,11164.37,VNM,road,1,110.88,45.93,7.81,10.25,0,38.58,28.12,1.007,0,0,v2026_02
2024-11,INESJ,968396,reexport,108341529.16,14215.75,ARE,sea,1,147.0,49.97,1.4,0.0,0,11.26,53.61,0.822,0,0,v2025_06
2026-01,INCRY,444525,reexport,538870246.2,62678.59,IDN,sea,1,102.31,22.72,12.25,4.81,0,33.27,61.73,1.336,0,0,v2025_12
2024-07,INKYO,213210,export,1539461019.53,45418.27,MYS,sea,1,134.43,15.22,0.0,11.78,0,50.38,26.59,1.224,0,0,v2024_12
2026-01,INFOY,852522,reexport,308728423.55,14691.25,NPL,air,0,80.32,19.29,7.09,5.59,0,38.84,49.4,0.896,0,0,v2024_12
2020-05,INVWL,911439,export,162119184.74,2046.75,BRA,sea,0,116.92,32.29,12.25,8.52,0,31.11,74.62,1.109,0,0,v2025_12
2019-07,INUZS,331894,export,131589442.29,18188.66,SGP,rail,1,67.0,40.42,7.36,9.82,0,28.54,77.86,0.59,1,0,v2026_02
2025-03,INTEX,538708,reexport,271175685.19,2516.99,JPN,air,1,121.95,86.86,8.96,6.06,0,39.66,65.48,0.884,0,0,v2025_12
2024-04,INAWL,866670,import,234509708.36,34924.13,BGD,road,0,126.64,10.83,0.0,3.19,1,73.47,61.36,0.82,0,0,v2024_12
2019-11,INHTG,353004,reexport,268445511.45,82831.82,BRA,sea,0,165.54,33.02,11.18,5.98,0,49.34,63.41,1.08,0,0,v2025_12
2019-02,INVTP,153476,import,383487862.56,2654.38,SGP,rail,0,136.94,23.29,1.51,11.73,0,38.36,56.62,1.034,0,0,v2024_12
2023-01,INNVC,695539,reexport,554495627.55,5970.36,ARE,sea,0,117.92,16.43,6.52,8.81,0,68.05,63.5,0.717,0,0,v2025_06
2019-12,INMNS,420736,reexport,418928441.03,25768.18,CHN,sea,1,155.97,25.02,15.73,3.42,0,14.56,69.19,0.835,0,0,v2025_06
2021-12,INMXO,529938,reexport,298726643.41,27360.62,SGP,rail,0,80.54,42.39,13.67,0.0,0,66.11,60.54,1.066,0,0,v2025_12
2022-06,INOZQ,553269,import,66502872.12,20874.34,BGD,road,1,107.44,24.0,15.99,7.82,0,29.94,57.93,1.051,0,0,v2025_12
2021-08,INAHH,702394,import,261990884.68,4400.14,KOR,rail,0,161.55,38.9,5.56,17.72,0,34.9,53.34,1.469,0,0,v2024_12
2024-12,INUUB,390714,reexport,99801993.65,73136.96,USA,road,0,181.14,23.08,0.0,4.58,0,40.53,6.41,0.88,0,0,v2024_12
2018-07,INPYF,729332,reexport,129510966.44,12259.25,ARE,sea,0,141.66,49.5,9.65,13.76,0,25.94,47.05,0.915,1,1,v2025_12
2020-02,INMRU,106613,export,820688057.91,106253.85,USA,air,0,91.41,74.26,4.98,9.27,0,32.98,92.36,1.126,0,1,v2025_12
2020-08,INIIP,722199,import,171519656.97,180860.7,BRA,air,1,140.27,30.23,7.94,0.0,0,24.53,51.99,0.758,0,0,v2026_02
2026-06,INRZL,598515,import,251644807.02,9583.75,AUS,rail,1,101.94,8.3,17.44,12.02,0,18.18,64.71,1.103,0,1,v2025_06
2021-12,INTKH,866316,export,214003373.28,26056.17,RUS,air,1,62.44,5.79,7.97,20.27,0,31.36,32.61,1.16,0,0,v2026_02
2024-03,INNSI,897888,import,421688132.19,7494.17,JPN,road,0,172.1,63.52,4.41,5.84,0,37.2,50.6,0.909,0,0,v2026_02
2020-12,INITI,835277,reexport,270303399.86,26049.54,KOR,air,1,158.58,24.0,6.61,20.4,0,42.0,35.97,0.971,0,1,v2025_12
2026-11,INMXR,351132,import,135396909.3,13470.73,NPL,sea,0,156.18,35.56,17.32,9.41,0,43.64,49.67,1.077,0,0,v2024_12
2025-01,INCIW,133483,reexport,369193214.57,17226.83,AUS,road,1,163.54,11.86,15.23,11.14,0,68.95,56.96,0.976,0,0,v2026_02
2019-07,INAYE,537614,import,330348567.19,26175.6,SAU,road,1,149.53,11.27,3.2,10.39,1,41.77,67.59,1.072,0,0,v2026_02
2019-01,INZEF,286883,reexport,229870757.96,24627.11,KOR,sea,0,111.29,38.99,18.97,4.77,0,28.08,66.31,0.969,0,1,v2025_12
2019-02,INTGD,715286,export,34443363.87,9778.27,RUS,air,0,165.58,25.05,0.0,7.37,0,22.71,46.83,1.011,0,0,v2026_02
2022-07,INYFJ,393935,reexport,96424130.28,133623.91,DEU,road,1,77.91,26.0,10.22,4.78,0,25.31,54.27,0.978,0,1,v2025_12
2018-04,INRUV,673628,import,254004572.55,97818.65,ARE,rail,1,102.76,25.95,7.52,0.0,0,16.99,66.8,1.08,0,0,v2025_12
2026-07,INMBQ,693560,import,122428580.08,7292.03,RUS,sea,1,178.52,49.73,4.02,4.01,0,32.07,32.17,0.962,0,0,v2025_06
2019-08,INHAK,810397,reexport,247308246.24,29795.75,KOR,rail,0,179.83,40.61,0.0,7.8,0,11.09,68.57,0.831,0,0,v2026_02
2022-03,INRQX,321106,import,755004311.73,36780.79,BRA,sea,1,131.67,46.6,0.92,9.37,0,29.77,71.45,1.282,0,0,v2025_06
2018-03,INSJW,289885,reexport,1134936620.62,9984.71,NPL,rail,1,127.03,26.24,2.83,1.55,0,39.22,50.0,1.281,0,0,v2026_02
2020-11,INHQF,383155,export,599986957.41,70480.83,IND,road,0,127.7,30.94,3.14,13.55,0,45.08,33.14,1.003,0,0,v2025_06
2022-08,INMMI,534848,export,213136011.47,25862.71,DEU,sea,1,193.2,15.83,2.34,4.28,0,46.36,42.36,1.139,0,0,v2026_02
2024-03,INKLL,367586,export,198674390.07,51676.7,GBR,sea,1,138.82,45.25,6.08,17.23,0,60.32,30.97,0.984,0,1,v2026_02
2025-11,INXUV,348809,import,81140746.94,15784.85,USA,sea,1,152.14,55.34,7.77,10.34,0,49.01,63.87,0.746,0,0,v2026_02
2024-12,INCQG,409883,export,253712561.92,1823.15,BGD,air,1,149.11,50.09,5.89,5.1,0,22.17,66.48,0.933,0,1,v2025_12
2019-07,INYJW,952033,reexport,108108456.19,2279.9,BGD,road,1,139.61,57.44,4.67,11.45,0,33.62,50.45,0.71,0,0,v2026_02
2018-02,INOOF,795820,export,3640835257.31,41889.79,USA,road,1,87.37,32.37,5.46,2.64,0,20.95,52.0,0.784,0,0,v2024_12
2020-07,INYQR,899540,import,211843510.02,16121.52,JPN,sea,1,176.22,26.97,16.52,4.07,0,27.29,45.84,1.095,0,0,v2025_06
2023-03,INXPD,602304,export,55472393.12,372.08,JPN,sea,0,75.28,32.22,13.08,20.81,0,16.22,52.69,1.041,0,0,v2025_12
2024-10,INXZG,755701,import,134611308.5,65223.79,IDN,rail,1,180.19,7.04,8.42,1.94,0,42.06,62.46,0.948,0,0,v2025_06
2023-12,INNIV,343842,export,367296346.63,1460.98,SGP,sea,0,156.29,31.24,9.91,2.64,0,46.62,51.37,0.843,0,1,v2025_12
2026-04,INQIB,774355,reexport,210641739.11,3447.66,GBR,road,1,128.98,28.45,7.85,0.0,0,21.11,59.75,1.235,0,0,v2026_02
2022-03,INTNB,458052,import,294031603.6,24427.58,VNM,air,1,118.72,123.42,18.47,9.87,0,9.65,81.54,1.134,0,0,v2025_12
2021-12,INMNH,769279,import,185922208.49,5454.12,IND,rail,0,140.03,42.56,6.82,0.84,0,36.55,63.69,1.23,0,0,v2024_12
2026-04,INRUX,865290,export,3602900128.4,41588.46,IDN,rail,0,50.0,69.27,12.75,2.85,0,31.86,45.21,1.099,0,0,v2025_12
2023-09,INJPF,424217,reexport,87064160.56,3982.1,NPL,sea,0,113.2,40.41,15.11,7.3,0,35.06,39.43,1.124,0,0,v2025_06
2026-05,INUON,106708,import,1299106446.71,139133.3,VNM,road,1,128.09,29.34,13.43,4.33,0,39.17,39.36,0.713,0,1,v2026_02
2025-07,INVWI,298565,export,110477581.09,87963.49,AUS,road,0,124.1,17.93,0.14,1.66,0,21.54,63.81,0.878,0,0,v2024_12
2026-10,INBLN,123180,reexport,920539998.39,369867.63,KOR,road,0,83.16,14.58,13.31,2.79,0,23.86,82.46,1.386,0,0,v2026_02
2021-12,INTMP,214310,import,2251823563.28,73057.71,IDN,sea,1,137.92,15.98,8.74,1.06,1,63.2,92.72,1.009,0,0,v2026_02
2023-08,INWSF,439626,export,1438135941.83,28012.42,JPN,sea,1,83.9,62.65,5.77,6.96,0,8.47,54.27,0.999,1,0,v2026_02
2020-05,INSHM,933254,reexport,550454132.33,166487.2,THA,sea,0,134.8,42.53,5.91,13.07,0,3.99,73.24,1.146,0,1,v2024_12
2019-02,INNRT,516484,export,35132548.64,415554.38,GBR,sea,1,70.39,33.66,2.65,8.24,0,31.2,63.28,0.935,0,0,v2025_06
2020-12,INRKI,732578,export,214829232.51,111023.0,JPN,sea,1,163.44,42.56,0.0,1.45,0,27.59,72.98,1.031,0,0,v2026_02
2025-12,INENQ,228628,import,471777879.29,3300.41,THA,rail,0,129.98,78.4,16.84,18.74,0,55.11,57.98,0.829,0,1,v2026_02
2019-07,INSZD,780619,reexport,242102688.89,37957.65,SAU,air,1,119.01,64.78,5.34,5.59,0,35.96,53.11,0.824,0,0,v2025_06
2026-11,INCOI,367523,import,325225533.4,30826.08,RUS,road,0,180.33,31.1,1.2,13.23,0,58.04,36.88,0.983,0,0,v2026_02
2020-12,INTZS,511353,export,32801106.51,95939.61,IND,road,1,149.44,42.76,3.06,9.52,0,53.21,52.5,1.127,1,0,v2024_12
2025-04,INNCI,763477,import,149694656.2,32254.91,IND,sea,0,70.48,12.41,7.87,8.2,0,45.14,37.4,0.863,0,0,v2024_12
2026-11,INJZC,543719,export,450624790.38,135286.7,JPN,rail,1,167.77,22.46,13.02,6.01,0,24.24,48.52,0.71,0,0,v2024_12
2026-10,INBTZ,684500,import,442522162.74,108761.96,THA,air,0,124.62,12.47,9.21,12.57,0,17.41,68.12,0.918,0,0,v2026_02
2018-05,INVJE,605252,import,208019213.41,11579.99,SAU,road,1,121.98,143.51,0.0,4.93,0,36.87,72.6,1.047,0,0,v2025_06
2018-09,INJQT,159948,import,218685052.65,21131.37,GBR,sea,1,97.2,53.42,10.35,8.88,0,51.26,69.98,0.883,0,0,v2025_06
2018-08,INJDV,571250,import,218947220.88,15872.26,CHN,sea,1,106.29,81.51,14.4,8.61,0,37.79,49.03,0.868,0,1,v2025_12
2021-06,INAHV,197780,export,155803331.32,37615.34,BRA,air,1,165.23,120.97,4.71,9.73,0,47.63,60.16,0.988,0,0,v2024_12
2020-11,INKWX,289045,export,197707568.72,6066.44,GBR,sea,0,108.45,26.83,5.99,17.55,1,54.5,46.29,1.05,0,0,v2024_12
2025-07,INLGZ,228612,import,70870291.61,21714.05,IDN,road,1,119.24,20.06,6.75,5.37,1,40.71,38.28,1.047,0,0,v2024_12
2025-10,INOGP,451208,reexport,2580706349.29,25497.05,JPN,air,1,55.63,34.21,10.53,4.33,0,10.69,58.39,1.077,0,0,v2025_12
2019-01,INNNB,624745,export,309720832.98,70134.58,KOR,sea,0,87.75,27.41,11.14,14.97,0,26.39,39.14,0.864,0,0,v2024_12
2020-05,INIKM,724094,reexport,296870664.43,32970.6,IDN,road,0,148.71,53.76,9.22,0.0,0,66.74,72.7,0.923,0,0,v2024_12
2022-10,INHSR,114570,reexport,304710489.39,4427.46,SGP,air,1,113.72,16.28,10.33,6.1,0,33.31,70.4,1.024,0,0,v2025_12
2023-12,INNZD,236897,reexport,614701362.3,95416.9,BRA,sea,0,125.44,36.64,1.89,11.61,0,21.17,66.51,0.941,0,0,v2026_02
2021-10,INXSR,792564,import,397780741.66,6872.57,RUS,road,1,149.17,33.28,9.57,11.32,0,52.49,63.24,0.947,0,0,v2026_02
2019-06,INIZH,385829,import,122746887.34,4655.65,DEU,air,0,91.08,22.49,2.43,10.07,0,8.59,64.93,0.768,0,0,v2025_12
2026-06,INHNL,727852,import,402131909.56,1712.08,IDN,road,1,96.01,62.54,14.27,3.34,0,36.16,28.3,1.164,0,0,v2025_06
2021-06,INXYQ,730242,import,329972982.79,15313.38,FRA,sea,0,167.52,77.06,0.0,13.51,0,44.62,63.35,0.786,0,0,v2025_12
2023-03,INQVK,805931,reexport,181378375.0,34730.79,BGD,air,0,114.51,47.05,14.77,1.55,0,23.17,50.82,0.954,0,0,v2025_06
2019-03,INPBZ,206672,export,114216663.12,59352.24,ARE,sea,0,115.07,43.88,0.0,7.71,0,26.56,73.77,0.743,0,0,v2024_12
2023-02,INKVN,771130,import,182818661.73,19692.07,JPN,road,1,157.06,79.05,15.23,8.08,0,49.53,44.45,0.837,0,0,v2026_02
2019-04,INIMX,260980,reexport,50652617.0,35483.0,ZAF,sea,0,110.45,19.98,15.2,17.12,0,0.0,68.38,1.055,0,0,v2026_02
2021-02,INXJI,568219,import,1578936256.59,3833.0,USA,rail,1,143.55,59.41,4.46,7.92,0,40.27,71.76,1.137,0,0,v2024_12
2026-11,INLSC,411320,import,222793496.99,31545.17,THA,rail,1,118.16,52.86,9.64,2.12,0,37.77,52.43,1.133,0,0,v2026_02
2018-12,INYQI,783236,reexport,330848033.08,1302.77,BGD,air,1,177.7,43.99,9.51,9.89,0,42.92,31.85,0.795,0,1,v2024_12
2019-01,INUHJ,916680,import,1101483819.57,71794.3,USA,sea,0,96.28,17.63,15.51,18.1,0,59.94,64.64,0.886,0,0,v2025_12
2024-11,INGEJ,289173,import,695765196.85,4820.78,RUS,rail,1,199.67,41.78,9.76,0.0,0,24.81,32.49,0.954,0,0,v2025_06
2022-06,INYSD,701695,import,570806583.29,12890.81,MYS,road,1,142.47,88.19,3.74,7.12,0,9.29,48.57,1.206,0,0,v2025_06
2025-11,INKRX,311752,export,174234709.27,56209.93,THA,sea,1,131.45,31.54,1.16,4.35,0,30.53,62.77,0.849,0,0,v2024_12
2020-11,INIYP,327026,export,632813512.88,7053.47,BRA,rail,1,150.34,14.53,12.02,7.82,0,43.99,64.26,1.253,0,0,v2025_12
2019-12,INXUN,273480,import,1015782121.55,17621.92,USA,sea,0,76.34,56.89,8.35,21.72,0,58.53,30.92,0.653,0,0,v2026_02
2023-06,INDVJ,748536,import,70918493.68,69082.48,SGP,road,1,84.34,20.35,11.16,3.13,0,48.26,83.0,1.138,0,0,v2024_12
2020-01,INIGZ,821295,import,348808776.1,47337.51,BRA,air,1,134.52,26.38,7.81,7.62,0,25.75,73.78,1.305,0,0,v2026_02
2022-06,INLFW,635557,import,261111557.54,56646.75,JPN,sea,0,162.16,69.2,16.5,15.52,0,19.23,30.06,0.979,0,0,v2026_02
2024-12,INBHP,931371,import,418600959.09,22399.34,DEU,sea,1,155.66,13.88,9.43,7.98,1,36.92,69.6,0.845,0,0,v2024_12
2024-06,INSYN,977665,import,102896037.38,21010.66,THA,rail,1,200.21,25.69,16.68,1.84,0,54.39,86.68,0.58,0,0,v2024_12
2018-10,INRDI,693188,reexport,747543673.49,15721.49,VNM,rail,0,128.82,84.83,10.45,7.88,0,19.01,79.01,0.875,0,0,v2024_12
2020-01,INYMY,849363,reexport,2786412048.65,203565.76,RUS,rail,0,154.47,53.59,19.31,13.12,0,43.32,70.2,1.08,0,0,v2025_06
2023-02,INKYW,509088,import,329639697.98,78432.0,ARE,sea,0,162.02,57.34,4.45,4.35,0,65.25,70.77,1.151,1,0,v2025_12
2023-04,INQAX,841576,export,216048343.96,18346.12,GBR,rail,0,94.32,22.0,14.87,6.34,0,53.15,45.67,1.292,0,0,v2024_12
2026-03,INWNY,459543,export,136531768.04,35549.31,ARE,air,1,122.95,23.47,12.07,19.34,0,63.15,52.27,0.681,0,0,v2024_12
2021-02,INBCJ,486533,export,143156190.54,7712.39,IND,rail,0,87.76,7.18,8.49,13.98,0,51.48,39.4,1.066,0,0,v2025_12
2020-07,INWZB,849852,export,297801347.32,29389.82,KOR,rail,1,145.18,32.16,4.68,17.71,0,31.51,81.25,1.07,0,0,v2024_12
2024-01,INNLI,299491,import,260689360.99,54163.27,KOR,road,0,170.03,22.6,11.53,15.37,0,70.75,54.48,1.314,0,0,v2025_12
2023-08,INNVV,736284,import,185094448.37,110300.48,DEU,road,1,162.47,22.36,7.86,10.58,0,30.59,68.89,0.991,0,0,v2025_06
2026-11,INKSJ,419521,import,1192526163.68,5834.53,BGD,rail,1,96.05,41.31,12.7,6.94,0,17.36,57.09,0.942,0,0,v2024_12
2023-07,INBAI,293026,import,356875114.25,4737.28,AUS,air,1,57.83,83.31,4.84,6.72,0,33.1,48.55,0.888,0,0,v2025_06
2026-03,INGGI,852776,reexport,735056234.55,32328.79,GBR,sea,0,88.52,18.36,7.86,0.0,0,72.9,62.7,1.116,0,0,v2025_06
2020-08,INMOS,283665,reexport,2593924439.18,43160.16,IND,road,1,101.81,28.45,12.44,4.28,0,28.4,47.58,0.977,0,0,v2025_12
2019-11,INYNO,165276,reexport,153807957.61,16847.17,BRA,rail,1,119.32,32.02,9.2,5.28,0,25.76,83.43,1.09,0,0,v2025_06
2023-02,INNYO,863245,export,1629441862.68,37334.97,NPL,sea,1,162.82,95.34,6.7,0.93,0,19.35,35.59,0.633,0,0,v2025_06
2021-07,INZPQ,427254,reexport,523506450.9,53638.83,DEU,rail,1,50.0,25.57,19.6,12.3,0,42.73,42.72,0.913,0,0,v2025_12
2023-04,INVUE,389801,export,20052767.09,24564.9,ARE,air,1,121.04,53.72,8.46,3.23,0,44.86,32.85,1.017,0,0,v2025_06
2024-09,INQPX,154967,export,207984183.66,17654.87,ZAF,sea,1,110.42,27.92,4.29,0.0,0,29.76,38.98,0.868,0,0,v2026_02
2026-10,INWVR,818512,reexport,441335445.15,21228.29,FRA,sea,1,126.85,20.08,0.0,9.01,0,29.67,42.0,0.996,0,0,v2025_06
2025-01,INJBD,139957,export,318255135.94,257583.7,SAU,road,1,108.77,66.06,17.1,7.06,0,38.75,49.28,0.896,0,0,v2025_12
2018-07,INPAE,207038,import,35730029.67,30643.23,RUS,sea,1,121.02,45.23,8.47,0.0,0,0.0,36.25,0.839,0,0,v2025_06
2025-12,INNRJ,681539,import,79326711.03,8424.84,ARE,sea,1,169.07,39.71,8.47,2.06,0,55.45,19.25,1.151,0,0,v2025_12
2021-07,INDGO,851991,reexport,281205762.48,1757.2,MYS,sea,1,171.82,35.09,10.3,19.79,0,39.45,71.47,1.118,0,0,v2025_06
2020-07,INYFQ,983363,export,413714687.7,18756.83,THA,rail,0,121.11,20.45,17.73,16.18,1,9.89,68.8,0.904,1,0,v2025_12
2026-02,INSGC,557303,reexport,293108560.79,9337.54,NPL,rail,0,134.48,63.57,8.06,6.26,0,37.27,70.45,1.106,0,0,v2025_12
2022-04,INDUI,479927,export,797050202.38,118743.35,THA,rail,1,152.04,47.31,10.56,4.17,0,52.3,96.52,1.148,0,0,v2026_02
2024-03,INHPZ,302009,import,201684681.18,355789.58,JPN,rail,1,92.76,18.51,14.57,22.08,0,52.64,62.19,1.083,0,1,v2026_02
2022-12,INEGG,571679,import,112386276.84,3462.45,IND,road,0,121.79,100.55,9.95,7.73,0,84.09,83.38,0.849,0,0,v2025_12
2026-12,INPOA,316158,export,2117458307.88,562683.86,GBR,sea,1,116.78,15.64,12.17,3.85,0,18.22,54.45,1.21,0,0,v2025_06
2023-06,INVNT,667096,export,279560571.19,3236.99,THA,sea,1,189.02,31.62,21.13,8.68,0,29.78,72.37,0.756,0,0,v2024_12
2018-08,INUMN,811853,reexport,108183085.55,8784.04,USA,rail,0,133.55,6.59,3.42,1.99,0,28.27,57.87,1.234,0,0,v2025_12
2025-03,INZYX,508860,reexport,1371476019.62,4431.06,MYS,air,1,158.41,38.33,7.27,16.34,0,30.71,52.39,0.748,0,0,v2024_12
2019-02,INYSX,880771,export,389193682.34,13898.39,FRA,sea,1,98.21,22.88,9.52,4.31,0,22.62,40.24,0.875,0,0,v2024_12
2020-05,INUYR,392905,export,1479050597.07,8422.48,MYS,air,1,108.32,56.92,20.56,12.89,0,1.4,50.57,0.715,0,0,v2026_02
2024-05,INFTO,513904,reexport,707794916.88,6161.92,BGD,air,1,120.08,60.11,10.02,4.35,0,45.95,43.24,0.8,0,0,v2025_06
2022-06,INXAL,775140,export,838303046.88,25528.82,KOR,road,1,128.34,21.93,3.14,16.19,0,36.27,62.89,1.417,0,0,v2025_12
2021-07,INGZY,743808,reexport,907133308.09,31224.66,ZAF,road,1,50.0,30.71,7.61,0.0,0,38.81,53.89,0.953,0,1,v2026_02
2019-01,INNAP,977435,import,264430694.03,20997.47,VNM,air,1,95.45,40.39,7.29,16.48,0,49.25,45.06,1.012,1,0,v2024_12
2018-12,INDJT,838038,import,915834621.99,45284.17,MYS,rail,0,113.5,52.99,12.07,0.0,0,41.12,49.9,1.048,0,0,v2025_12
2020-07,INAGQ,793750,export,188887167.92,22646.53,ZAF,air,1,206.95,14.72,0.0,5.15,0,47.31,62.77,1.043,0,0,v2025_06
2023-10,INNTQ,530163,reexport,593155711.5,9244.63,IND,air,1,109.85,89.26,12.42,10.75,0,25.42,66.59,1.206,0,0,v2024_12
2021-08,INFMD,127226,import,26885943.57,9249.53,JPN,rail,0,190.4,37.61,4.89,16.92,0,53.21,74.75,1.345,0,0,v2025_06
2024-11,INKDN,880888,import,327866781.35,68048.98,SAU,road,0,151.99,11.92,2.27,16.62,0,47.6,46.94,1.041,0,0,v2024_12
2023-09,INVVP,381721,import,217976692.44,159496.28,JPN,sea,1,162.04,43.44,8.2,18.9,1,34.09,98.96,0.882,0,0,v2024_12
2023-11,INGIJ,636385,import,562967527.77,7219.64,IND,rail,0,102.53,30.08,4.25,6.7,0,53.66,54.58,0.856,0,0,v2025_06
2018-06,INBJI,197065,export,777479993.59,8864.72,RUS,rail,1,173.92,33.29,12.5,0.0,0,30.21,53.81,1.091,0,0,v2025_06
2023-06,INEEO,357367,reexport,191914578.45,392733.94,ARE,sea,1,131.08,24.39,8.1,0.0,0,40.87,46.39,1.354,0,0,v2024_12
2021-08,INNHY,120363,reexport,2667942504.36,17068.42,VNM,sea,0,115.23,54.04,4.96,0.0,1,33.03,32.59,0.716,0,0,v2024_12
2026-02,INRSX,368890,export,2664894403.49,173752.01,ARE,rail,0,123.68,18.05,6.59,7.48,0,0.0,66.25,1.096,0,0,v2024_12
2022-12,INOZC,204468,import,1026685291.5,16096.35,MYS,sea,1,102.59,33.86,0.0,5.06,1,13.57,61.99,0.896,0,0,v2026_02
2019-02,INPHY,773279,reexport,236596690.18,92770.71,BGD,air,0,138.74,20.67,5.14,8.94,0,39.37,46.5,0.794,1,0,v2025_06
2019-05,INUUH,794330,import,465683238.48,105113.19,IDN,air,0,118.01,35.24,11.46,2.81,0,57.25,33.36,0.778,0,0,v2026_02
2018-06,INABZ,337210,reexport,78185790.42,3430.83,MYS,rail,0,131.45,17.36,0.1,26.09,0,80.91,57.37,1.311,0,0,v2024_12
2020-04,INFGV,484441,export,51407502.35,24106.05,IND,road,1,129.7,20.01,2.69,14.07,0,59.9,48.87,0.668,0,0,v2025_12
2023-02,INABU,352380,reexport,176776511.21,50942.95,CHN,rail,1,135.9,22.09,13.49,8.86,0,34.4,52.48,1.004,0,0,v2026_02
2018-10,INEIJ,589383,export,214284460.88,10324.16,RUS,air,0,136.89,43.81,17.35,8.7,0,29.55,21.58,0.845,0,0,v2024_12
2019-11,INYOP,122582,import,972754269.15,39071.14,IND,road,1,113.86,64.62,4.07,0.0,0,51.69,38.89,0.896,0,0,v2025_06
2022-03,INPPO,403242,import,43154073.42,35383.17,ZAF,sea,1,199.27,28.45,2.27,7.94,0,15.07,73.44,0.869,0,0,v2024_12
2024-04,INOOP,747730,reexport,193588424.0,6595.77,KOR,rail,1,106.19,14.96,8.82,4.72,0,18.41,60.61,1.124,0,0,v2024_12
2020-05,INCMM,336962,import,245739219.02,7495.05,VNM,sea,0,79.18,31.99,9.64,15.78,0,22.36,68.3,1.161,0,0,v2025_12
2022-07,INQJK,166245,import,84854883.57,6844.5,NPL,road,1,184.59,30.66,9.49,3.73,1,22.73,85.06,0.887,0,0,v2025_12
2019-07,INWRA,322371,export,385114361.21,8962.46,VNM,air,1,129.65,28.22,22.4,9.21,0,68.45,56.79,1.438,0,0,v2025_12
2023-08,INNJG,568647,import,27906210.85,76728.48,IND,air,1,111.95,42.57,9.11,4.45,0,44.44,74.14,0.595,0,1,v2025_12
2018-11,INLVJ,587958,reexport,167596103.89,108767.34,IND,sea,0,113.45,58.93,4.26,4.82,0,51.11,57.84,1.266,0,0,v2025_12
2021-07,INSKM,416399,import,68661337.51,207698.19,AUS,air,1,87.05,34.7,4.79,3.5,0,22.54,98.1,1.24,0,0,v2025_12
2022-03,INWRD,595621,export,575120312.9,25275.16,ZAF,sea,0,86.01,23.86,17.68,18.64,0,29.7,61.47,0.764,0,0,v2026_02
2021-11,INAZN,405800,export,220978619.39,27873.34,RUS,road,1,152.43,24.16,2.79,0.0,0,24.5,65.91,1.001,0,0,v2025_12
2024-09,INNYC,462531,reexport,324448030.42,280717.92,GBR,rail,1,143.55,24.09,7.93,12.74,0,77.84,70.05,1.108,0,0,v2026_02
2023-02,INXAG,860040,export,509274389.51,5460.3,SGP,sea,0,170.39,20.64,10.22,10.57,0,36.62,48.89,1.114,0,0,v2024_12
2021-05,INSOB,480805,import,90056562.14,23818.09,THA,air,1,145.6,73.9,10.79,9.53,0,40.28,33.71,1.004,0,0,v2025_12
2022-06,INBZM,838673,reexport,272026480.24,21170.95,IND,air,0,121.7,16.78,10.1,6.84,0,31.76,62.34,0.728,0,0,v2024_12
2021-01,INRBL,243289,reexport,108157144.38,2207.4,VNM,air,1,158.81,23.67,10.99,21.35,0,48.23,62.97,1.48,0,0,v2025_06
2024-09,INHDS,178989,reexport,158195690.2,10868.9,KOR,rail,1,127.84,68.63,7.41,15.62,0,27.11,70.06,0.762,0,0,v2025_12
2024-02,INHTE,873769,import,249581889.83,27908.42,SGP,rail,0,196.44,45.28,3.84,16.29,0,28.78,58.88,0.768,0,0,v2025_06
2020-03,INUXP,102982,import,483482067.02,46592.15,VNM,road,1,131.24,26.35,3.24,8.46,1,19.1,71.55,0.948,0,0,v2024_12
2019-08,INHZE,567385,export,208591669.94,4740.88,GBR,road,0,110.59,24.11,2.01,12.44,0,44.65,90.16,1.067,0,0,v2025_06
2024-03,INWYV,179189,export,223633809.0,45832.77,KOR,road,1,112.91,65.69,3.27,12.26,0,11.4,61.28,1.17,0,0,v2025_06
2022-05,INMGN,631282,export,135462339.7,65957.69,FRA,air,1,173.26,21.82,3.92,0.0,0,45.79,55.85,0.95,0,0,v2025_06
2021-05,INFZR,654385,export,58728670.69,42542.19,BRA,sea,0,217.4,50.16,0.28,2.14,0,49.23,44.24,0.947,0,0,v2024_12
