energy_prices_reference_month,energy_prices_country_iso2,energy_prices_consumer_type_code,energy_prices_band_consumption_code,energy_prices_price_eur_kwh,energy_prices_energy_component_eur_kwh,energy_prices_network_component_eur_kwh,energy_prices_tax_levy_component_eur_kwh,energy_prices_vat_rate_pct,energy_prices_retail_market_concentration_hhi,energy_prices_supplier_switching_rate_pct,energy_prices_price_cap_regulation_flag,energy_prices_renewable_levy_flag,energy_prices_energy_poverty_rate_pct,energy_prices_bill_arrears_rate_pct,energy_prices_smart_meter_penetration_pct,energy_prices_time_of_use_tariff_flag,energy_prices_eurostat_table_code,energy_prices_methodology_version,energy_prices_data_extract_date
2025-12,DE,SME,BAND_2_MEDIUM,0.403,0.2344,0.1306,0.038,9.45,4243,9.95,1,1,11.94,11.89,79.32,0,nrg_pc_206,EUROSTAT_METH_V2,2024-03-17
2026-01,LV,HOUSEHOLD,BAND_1_LOW,0.1604,0.1066,0.0443,0.0095,19.6,2130,5.87,1,1,15.95,2.26,11.22,0,nrg_pc_204,EUROSTAT_METH_V1,2024-12-18
2026-02,PL,NON_HOUSEHOLD,BAND_4_VERY_HIGH,0.4081,0.2903,0.1234,0.0,19.48,2958,3.31,1,1,10.18,10.27,88.99,1,nrg_pc_205,NATIONAL_METH_UPDATE,2025-06-26
2026-03,ES,SME,BAND_3_HIGH,0.4636,0.295,0.0986,0.07,5.26,1289,11.21,1,0,17.05,1.99,27.79,0,nrg_pc_206,EUROSTAT_METH_V2,2025-05-06
2026-04,HR,HOUSEHOLD,BAND_2_MEDIUM,0.2095,0.1455,0.045,0.019,14.94,4389,4.86,1,1,19.11,0.96,82.27,1,nrg_pc_204,EUROSTAT_METH_V1,2024-01-22
2026-05,FI,NON_HOUSEHOLD,BAND_1_LOW,0.3443,0.254,0.0784,0.0119,16.27,4768,9.1,0,1,6.4,4.37,30.53,0,nrg_pc_205,NATIONAL_METH_UPDATE,2025-11-30
2026-06,IE,SME,BAND_4_VERY_HIGH,0.3756,0.2433,0.0886,0.0437,11.52,2252,3.25,0,0,12.52,14.92,31.32,0,nrg_pc_206,EUROSTAT_METH_V2,2024-03-26
2026-07,MT,HOUSEHOLD,BAND_3_HIGH,0.3265,0.2085,0.0521,0.0659,13.02,1512,1.23,1,1,14.96,14.13,53.19,0,nrg_pc_204,EUROSTAT_METH_V1,2025-07-04
2026-08,SK,NON_HOUSEHOLD,BAND_2_MEDIUM,0.2606,0.1716,0.0554,0.0336,9.36,1591,14.53,0,1,17.25,15.37,77.62,0,nrg_pc_205,NATIONAL_METH_UPDATE,2024-01-04
2026-09,BE,SME,BAND_1_LOW,0.1897,0.1396,0.0497,0.0004,9.47,5047,0.38,0,0,6.86,5.76,85.85,1,nrg_pc_206,EUROSTAT_METH_V2,2025-08-11
2026-10,DK,HOUSEHOLD,BAND_4_VERY_HIGH,0.41,0.2414,0.1404,0.0282,17.56,4130,4.87,0,1,7.57,2.64,61.65,0,nrg_pc_204,EUROSTAT_METH_V1,2024-10-11
2026-11,GR,NON_HOUSEHOLD,BAND_3_HIGH,0.4627,0.3015,0.0919,0.0693,15.82,988,14.19,0,1,10.49,10.14,34.27,0,nrg_pc_205,NATIONAL_METH_UPDATE,2025-12-06
2026-12,LT,SME,BAND_2_MEDIUM,0.2806,0.1784,0.0431,0.0591,22.83,4914,9.92,0,1,16.63,13.07,22.25,0,nrg_pc_206,EUROSTAT_METH_V2,2025-08-02
2016-01,PT,HOUSEHOLD,BAND_1_LOW,0.146,0.096,0.0214,0.0286,24.67,3400,4.63,1,1,9.75,7.78,12.14,0,nrg_pc_204,EUROSTAT_METH_V1,2024-05-23
2016-02,SE,NON_HOUSEHOLD,BAND_4_VERY_HIGH,0.1323,0.0977,0.0344,0.0002,15.81,2734,7.01,0,1,13.49,4.55,45.47,0,nrg_pc_205,NATIONAL_METH_UPDATE,2024-06-27
2016-03,CY,SME,BAND_3_HIGH,0.2843,0.1701,0.0736,0.0406,26.94,4394,8.67,1,0,5.06,7.99,19.46,0,nrg_pc_206,EUROSTAT_METH_V2,2024-11-02
2016-04,FR,HOUSEHOLD,BAND_2_MEDIUM,0.1871,0.1199,0.0484,0.0188,12.57,3986,7.2,0,0,11.23,12.27,40.72,1,nrg_pc_204,EUROSTAT_METH_V1,2024-06-03
2016-05,IT,NON_HOUSEHOLD,BAND_1_LOW,0.2208,0.1535,0.0574,0.0099,21.06,3312,17.67,1,0,4.82,13.17,37.9,0,nrg_pc_205,NATIONAL_METH_UPDATE,2025-06-13
2016-06,NL,SME,BAND_4_VERY_HIGH,0.3422,0.2464,0.0806,0.0152,6.04,4890,14.73,0,1,19.48,3.18,67.78,1,nrg_pc_206,EUROSTAT_METH_V2,2025-11-26
2016-07,SI,HOUSEHOLD,BAND_3_HIGH,0.1812,0.1312,0.0485,0.0015,9.42,2123,2.09,0,0,16.81,9.6,10.22,0,nrg_pc_204,EUROSTAT_METH_V1,2024-06-11
2016-08,BG,NON_HOUSEHOLD,BAND_2_MEDIUM,0.3344,0.213,0.0632,0.0582,19.15,3886,3.87,0,0,11.03,11.55,28.91,0,nrg_pc_205,NATIONAL_METH_UPDATE,2025-08-22
2016-09,EE,SME,BAND_1_LOW,0.2421,0.1299,0.0819,0.0303,19.76,4217,7.5,0,0,17.57,13.95,74.37,1,nrg_pc_206,EUROSTAT_METH_V2,2025-09-19
2016-10,HU,HOUSEHOLD,BAND_4_VERY_HIGH,0.2956,0.1457,0.0682,0.0817,10.28,2106,13.6,0,1,8.66,13.16,48.23,1,nrg_pc_204,EUROSTAT_METH_V1,2024-05-28
2016-11,LU,NON_HOUSEHOLD,BAND_3_HIGH,0.1838,0.1185,0.0356,0.0297,10.56,1471,2.56,1,1,21.91,3.36,46.64,1,nrg_pc_205,NATIONAL_METH_UPDATE,2026-01-29
2016-12,RO,SME,BAND_2_MEDIUM,0.2518,0.1832,0.0669,0.0017,10.48,3185,16.72,0,1,17.33,15.67,41.82,1,nrg_pc_206,EUROSTAT_METH_V2,2025-08-30
2017-01,AT,HOUSEHOLD,BAND_1_LOW,0.2775,0.164,0.0886,0.0249,12.5,1710,17.08,0,1,16.06,3.25,22.36,0,nrg_pc_204,EUROSTAT_METH_V1,2024-02-27
2017-02,CZ,NON_HOUSEHOLD,BAND_4_VERY_HIGH,0.2805,0.1463,0.0611,0.0731,23.27,1524,11.61,0,1,13.07,11.28,15.68,0,nrg_pc_205,NATIONAL_METH_UPDATE,2025-11-06
2017-03,DE,SME,BAND_3_HIGH,0.2358,0.1066,0.0608,0.0684,22.77,4249,8.02,0,0,4.72,8.95,54.11,1,nrg_pc_206,EUROSTAT_METH_V2,2025-07-07
2017-04,LV,HOUSEHOLD,BAND_2_MEDIUM,0.3423,0.1662,0.0584,0.1177,11.66,1102,13.4,1,0,8.31,8.94,68.73,1,nrg_pc_204,EUROSTAT_METH_V1,2025-07-29
2017-05,PL,NON_HOUSEHOLD,BAND_1_LOW,0.3494,0.223,0.1028,0.0236,14.0,1105,16.56,0,1,5.81,1.1,65.8,1,nrg_pc_205,NATIONAL_METH_UPDATE,2024-09-11
2017-06,ES,SME,BAND_4_VERY_HIGH,0.2594,0.1563,0.0707,0.0324,18.9,1282,0.87,0,1,1.12,4.14,87.06,1,nrg_pc_206,EUROSTAT_METH_V2,2024-08-31
2017-07,HR,HOUSEHOLD,BAND_3_HIGH,0.328,0.1508,0.0783,0.0989,5.43,3931,13.89,0,0,4.61,14.87,74.9,0,nrg_pc_204,EUROSTAT_METH_V1,2024-01-31
2017-08,FI,NON_HOUSEHOLD,BAND_2_MEDIUM,0.2879,0.1739,0.0798,0.0342,8.71,2644,10.34,1,0,13.96,10.36,51.85,1,nrg_pc_205,NATIONAL_METH_UPDATE,2025-10-31
2017-09,IE,SME,BAND_1_LOW,0.3371,0.1764,0.0957,0.065,17.67,4161,1.04,0,1,8.32,7.57,28.42,0,nrg_pc_206,EUROSTAT_METH_V2,2024-05-20
2017-10,MT,HOUSEHOLD,BAND_4_VERY_HIGH,0.1636,0.0768,0.0436,0.0432,18.17,3996,2.45,0,0,7.12,4.26,96.15,0,nrg_pc_204,EUROSTAT_METH_V1,2025-06-15
2017-11,SK,NON_HOUSEHOLD,BAND_3_HIGH,0.3644,0.2305,0.1111,0.0228,15.32,4852,5.57,0,1,20.0,13.95,53.36,0,nrg_pc_205,NATIONAL_METH_UPDATE,2024-02-27
2017-12,BE,SME,BAND_2_MEDIUM,0.2141,0.1206,0.0507,0.0428,21.41,1767,12.01,0,0,15.76,13.57,39.3,0,nrg_pc_206,EUROSTAT_METH_V2,2024-12-21
2018-01,DK,HOUSEHOLD,BAND_1_LOW,0.1336,0.0776,0.0394,0.0166,21.84,4230,5.48,1,1,7.44,1.26,62.49,1,nrg_pc_204,EUROSTAT_METH_V1,2024-07-10
2018-02,GR,NON_HOUSEHOLD,BAND_4_VERY_HIGH,0.1435,0.0866,0.0331,0.0238,20.14,4818,15.6,0,1,21.82,8.34,93.76,1,nrg_pc_205,NATIONAL_METH_UPDATE,2024-01-20
2018-03,LT,SME,BAND_3_HIGH,0.241,0.1172,0.0775,0.0463,16.32,1148,7.04,1,1,10.21,2.0,81.09,0,nrg_pc_206,EUROSTAT_METH_V2,2024-06-11
2018-04,PT,HOUSEHOLD,BAND_2_MEDIUM,0.1074,0.0549,0.0192,0.0333,18.56,3142,15.47,0,1,5.98,12.51,28.41,0,nrg_pc_204,EUROSTAT_METH_V1,2024-03-18
2018-05,SE,NON_HOUSEHOLD,BAND_1_LOW,0.1887,0.089,0.0392,0.0605,9.9,2324,14.98,1,0,21.63,3.84,74.44,0,nrg_pc_205,NATIONAL_METH_UPDATE,2026-01-16
2018-06,CY,SME,BAND_4_VERY_HIGH,0.3233,0.1505,0.0466,0.1262,22.23,4864,17.4,0,1,10.6,9.92,10.35,0,nrg_pc_206,EUROSTAT_METH_V2,2024-09-15
2018-07,FR,HOUSEHOLD,BAND_3_HIGH,0.3078,0.2118,0.0658,0.0302,21.57,2473,5.79,0,0,8.41,9.81,73.47,1,nrg_pc_204,EUROSTAT_METH_V1,2026-01-29
2018-08,IT,NON_HOUSEHOLD,BAND_2_MEDIUM,0.2657,0.1977,0.0359,0.0321,19.97,5080,7.01,0,1,13.48,2.95,34.0,0,nrg_pc_205,NATIONAL_METH_UPDATE,2024-11-17
2018-09,NL,SME,BAND_1_LOW,0.3825,0.1997,0.0867,0.0961,13.92,895,7.24,1,1,7.65,3.52,96.13,0,nrg_pc_206,EUROSTAT_METH_V2,2025-10-16
2018-10,SI,HOUSEHOLD,BAND_4_VERY_HIGH,0.276,0.2042,0.0678,0.004,20.09,4205,12.19,1,1,10.96,1.66,76.72,1,nrg_pc_204,EUROSTAT_METH_V1,2024-01-06
2018-11,BG,NON_HOUSEHOLD,BAND_3_HIGH,0.2889,0.1631,0.0356,0.0902,11.85,3383,17.63,1,1,20.76,12.3,72.78,1,nrg_pc_205,NATIONAL_METH_UPDATE,2024-01-23
2018-12,EE,SME,BAND_2_MEDIUM,0.3764,0.2039,0.0752,0.0973,20.24,3460,7.79,1,0,14.68,14.71,18.57,0,nrg_pc_206,EUROSTAT_METH_V2,2024-02-20
2019-01,HU,HOUSEHOLD,BAND_1_LOW,0.2197,0.1268,0.0701,0.0228,15.26,1493,14.47,0,1,19.64,9.62,20.65,0,nrg_pc_204,EUROSTAT_METH_V1,2025-02-19
2019-02,LU,NON_HOUSEHOLD,BAND_4_VERY_HIGH,0.1812,0.1075,0.0326,0.0411,6.07,3644,15.97,0,1,17.93,4.6,45.85,1,nrg_pc_205,NATIONAL_METH_UPDATE,2024-01-28
2019-03,RO,SME,BAND_3_HIGH,0.1466,0.0876,0.0199,0.0391,15.7,4370,1.05,0,0,6.18,1.87,12.3,0,nrg_pc_206,EUROSTAT_METH_V2,2024-05-05
2019-04,AT,HOUSEHOLD,BAND_2_MEDIUM,0.1386,0.0862,0.0317,0.0207,24.03,3935,8.79,0,0,12.55,12.4,73.4,0,nrg_pc_204,EUROSTAT_METH_V1,2025-07-05
2019-05,CZ,NON_HOUSEHOLD,BAND_1_LOW,0.2563,0.1637,0.0823,0.0103,17.1,3760,0.22,0,0,9.83,0.34,19.88,0,nrg_pc_205,NATIONAL_METH_UPDATE,2024-05-03
2019-06,DE,SME,BAND_4_VERY_HIGH,0.172,0.0818,0.0423,0.0479,26.13,1291,17.86,0,1,12.8,15.95,52.5,0,nrg_pc_206,EUROSTAT_METH_V2,2025-09-01
2019-07,LV,HOUSEHOLD,BAND_3_HIGH,0.4071,0.2814,0.0594,0.0663,25.42,4948,4.69,0,1,21.99,3.95,39.76,0,nrg_pc_204,EUROSTAT_METH_V1,2024-03-02
2019-08,PL,NON_HOUSEHOLD,BAND_2_MEDIUM,0.1527,0.0868,0.0348,0.0311,23.89,1647,13.5,0,1,10.14,14.98,41.64,1,nrg_pc_205,NATIONAL_METH_UPDATE,2025-06-25
2019-09,ES,SME,BAND_1_LOW,0.2293,0.1438,0.054,0.0315,22.95,4200,16.86,0,1,3.26,10.35,53.3,1,nrg_pc_206,EUROSTAT_METH_V2,2024-02-22
2019-10,HR,HOUSEHOLD,BAND_4_VERY_HIGH,0.1116,0.0568,0.0246,0.0302,25.28,2244,10.92,1,1,6.18,6.83,49.83,1,nrg_pc_204,EUROSTAT_METH_V1,2024-01-18
2019-11,FI,NON_HOUSEHOLD,BAND_3_HIGH,0.1865,0.1087,0.057,0.0208,8.05,1297,2.39,0,1,1.17,6.67,49.52,1,nrg_pc_205,NATIONAL_METH_UPDATE,2024-04-30
2019-12,IE,SME,BAND_2_MEDIUM,0.2492,0.1298,0.0449,0.0745,7.65,4871,15.29,0,1,3.3,6.94,66.58,1,nrg_pc_206,EUROSTAT_METH_V2,2025-12-16
2020-01,MT,HOUSEHOLD,BAND_1_LOW,0.2447,0.1623,0.0437,0.0387,19.18,4664,10.88,0,1,9.22,1.1,49.29,0,nrg_pc_204,EUROSTAT_METH_V1,2025-10-17
2020-02,SK,NON_HOUSEHOLD,BAND_4_VERY_HIGH,0.2751,0.1874,0.093,0.0,13.18,2398,2.72,0,1,8.26,10.27,50.07,0,nrg_pc_205,NATIONAL_METH_UPDATE,2024-06-29
2020-03,BE,SME,BAND_3_HIGH,0.2566,0.1418,0.0527,0.0621,22.87,2075,9.08,0,0,6.34,11.54,82.53,0,nrg_pc_206,EUROSTAT_METH_V2,2025-11-15
2020-04,DK,HOUSEHOLD,BAND_2_MEDIUM,0.2395,0.1358,0.0351,0.0686,22.49,4451,13.84,1,0,3.23,14.21,96.17,1,nrg_pc_204,EUROSTAT_METH_V1,2025-09-14
2020-05,GR,NON_HOUSEHOLD,BAND_1_LOW,0.2046,0.0993,0.0272,0.0781,18.69,2514,5.71,0,0,19.3,14.64,25.32,0,nrg_pc_205,NATIONAL_METH_UPDATE,2025-11-08
2020-06,LT,SME,BAND_4_VERY_HIGH,0.323,0.1791,0.0896,0.0543,8.9,3817,10.69,0,1,8.36,1.08,59.5,1,nrg_pc_206,EUROSTAT_METH_V2,2024-04-07
2020-07,PT,HOUSEHOLD,BAND_3_HIGH,0.3497,0.1871,0.0715,0.0911,18.1,4885,8.33,0,1,17.84,15.22,51.32,1,nrg_pc_204,EUROSTAT_METH_V1,2025-06-26
2020-08,SE,NON_HOUSEHOLD,BAND_2_MEDIUM,0.1777,0.091,0.0618,0.0249,20.92,3466,6.81,0,0,8.25,6.98,72.15,0,nrg_pc_205,NATIONAL_METH_UPDATE,2025-12-22
2020-09,CY,SME,BAND_1_LOW,0.3322,0.1785,0.062,0.0917,18.21,949,17.51,1,1,10.45,0.68,48.16,0,nrg_pc_206,EUROSTAT_METH_V2,2026-02-08
2020-10,FR,HOUSEHOLD,BAND_4_VERY_HIGH,0.1417,0.0726,0.0355,0.0336,8.23,2728,13.6,1,1,2.31,9.59,22.78,0,nrg_pc_204,EUROSTAT_METH_V1,2026-02-06
2020-11,IT,NON_HOUSEHOLD,BAND_3_HIGH,0.3675,0.2304,0.1193,0.0178,5.03,2389,1.92,1,0,16.58,8.93,22.7,0,nrg_pc_205,NATIONAL_METH_UPDATE,2024-01-29
2020-12,NL,SME,BAND_2_MEDIUM,0.3281,0.2215,0.0861,0.0205,9.02,2317,15.84,0,1,20.42,13.4,65.42,0,nrg_pc_206,EUROSTAT_METH_V2,2024-05-05
2021-01,SI,HOUSEHOLD,BAND_1_LOW,0.2958,0.2114,0.0524,0.032,25.73,1837,5.68,0,0,13.19,11.19,49.85,0,nrg_pc_204,EUROSTAT_METH_V1,2024-07-31
2021-02,BG,NON_HOUSEHOLD,BAND_4_VERY_HIGH,0.217,0.1318,0.0273,0.0579,9.79,4591,10.05,1,1,13.43,7.75,82.94,1,nrg_pc_205,NATIONAL_METH_UPDATE,2024-06-24
2021-03,EE,SME,BAND_3_HIGH,0.2306,0.1272,0.0661,0.0373,15.25,3657,9.23,0,0,4.41,11.56,22.2,0,nrg_pc_206,EUROSTAT_METH_V2,2024-05-16
2021-04,HU,HOUSEHOLD,BAND_2_MEDIUM,0.1523,0.0748,0.0331,0.0444,12.2,3324,4.48,0,1,8.73,1.66,17.85,0,nrg_pc_204,EUROSTAT_METH_V1,2025-06-17
2021-05,LU,NON_HOUSEHOLD,BAND_1_LOW,0.301,0.1488,0.0677,0.0845,7.38,2595,10.03,0,0,4.15,13.83,71.43,0,nrg_pc_205,NATIONAL_METH_UPDATE,2025-12-05
2021-06,RO,SME,BAND_4_VERY_HIGH,0.5351,0.2475,0.0819,0.2057,25.88,2155,15.29,1,0,13.31,3.91,34.71,0,nrg_pc_206,EUROSTAT_METH_V2,2024-01-14
2021-07,AT,HOUSEHOLD,BAND_3_HIGH,0.4853,0.3418,0.1316,0.0119,5.9,4682,13.94,1,1,9.03,11.35,11.03,0,nrg_pc_204,EUROSTAT_METH_V1,2025-06-18
2021-08,CZ,NON_HOUSEHOLD,BAND_2_MEDIUM,0.3446,0.2412,0.0488,0.0546,12.02,4413,12.98,0,0,11.81,4.85,73.69,0,nrg_pc_205,NATIONAL_METH_UPDATE,2024-06-17
2021-09,DE,SME,BAND_1_LOW,0.2718,0.1332,0.0372,0.1014,8.39,5014,6.99,0,1,5.95,8.35,66.87,1,nrg_pc_206,EUROSTAT_METH_V2,2026-02-03
2021-10,LV,HOUSEHOLD,BAND_4_VERY_HIGH,0.2642,0.1626,0.045,0.0566,25.21,3742,13.21,1,0,19.72,0.85,65.56,0,nrg_pc_204,EUROSTAT_METH_V1,2025-12-18
2021-11,PL,NON_HOUSEHOLD,BAND_3_HIGH,0.2278,0.1433,0.0795,0.005,6.33,4895,4.01,0,1,18.07,1.62,57.81,1,nrg_pc_205,NATIONAL_METH_UPDATE,2024-11-24
2021-12,ES,SME,BAND_2_MEDIUM,0.4429,0.233,0.0559,0.154,8.22,1928,5.45,0,1,4.25,1.45,50.87,1,nrg_pc_206,EUROSTAT_METH_V2,2024-02-08
2022-01,HR,HOUSEHOLD,BAND_1_LOW,0.4311,0.309,0.0895,0.0326,13.0,2246,13.87,0,0,8.5,1.15,38.32,0,nrg_pc_204,EUROSTAT_METH_V1,2025-10-15
2022-02,FI,NON_HOUSEHOLD,BAND_4_VERY_HIGH,0.4981,0.2496,0.1002,0.1483,19.9,1184,9.26,0,0,10.48,13.25,14.66,0,nrg_pc_205,NATIONAL_METH_UPDATE,2024-12-25
2022-03,IE,SME,BAND_3_HIGH,0.1539,0.0898,0.0372,0.0269,16.96,816,3.79,1,1,3.45,8.49,83.82,0,nrg_pc_206,EUROSTAT_METH_V2,2025-07-22
2022-04,MT,HOUSEHOLD,BAND_2_MEDIUM,0.5777,0.3504,0.0909,0.1364,13.53,3765,15.67,0,1,12.97,2.35,60.48,0,nrg_pc_204,EUROSTAT_METH_V1,2024-03-02
2022-05,SK,NON_HOUSEHOLD,BAND_1_LOW,0.3759,0.2335,0.0455,0.0969,11.01,2443,10.64,0,1,2.68,1.31,97.47,1,nrg_pc_205,NATIONAL_METH_UPDATE,2025-02-26
2022-06,BE,SME,BAND_4_VERY_HIGH,0.5225,0.3067,0.0716,0.1442,21.94,1729,0.95,1,0,13.1,7.69,92.28,0,nrg_pc_206,EUROSTAT_METH_V2,2024-12-22
2022-07,DK,HOUSEHOLD,BAND_3_HIGH,0.5173,0.2883,0.1408,0.0882,19.92,1349,12.8,0,1,18.77,1.2,91.09,1,nrg_pc_204,EUROSTAT_METH_V1,2026-02-02
2022-08,GR,NON_HOUSEHOLD,BAND_2_MEDIUM,0.2436,0.1246,0.0628,0.0562,11.94,2993,10.54,0,0,9.45,7.28,90.36,1,nrg_pc_205,NATIONAL_METH_UPDATE,2024-02-23
2022-09,LT,SME,BAND_1_LOW,0.2467,0.1567,0.0424,0.0476,9.52,1118,11.44,0,1,17.22,1.48,35.1,0,nrg_pc_206,EUROSTAT_METH_V2,2025-01-08
2022-10,PT,HOUSEHOLD,BAND_4_VERY_HIGH,0.4695,0.3031,0.1625,0.0039,21.62,1120,9.1,1,1,12.27,0.89,51.99,1,nrg_pc_204,EUROSTAT_METH_V1,2024-10-25
2022-11,SE,NON_HOUSEHOLD,BAND_3_HIGH,0.1539,0.0794,0.032,0.0425,13.41,986,16.39,1,1,8.14,7.71,49.25,1,nrg_pc_205,NATIONAL_METH_UPDATE,2024-12-04
2022-12,CY,SME,BAND_2_MEDIUM,0.4442,0.2979,0.0783,0.068,5.03,3502,12.64,0,1,18.86,12.58,82.46,1,nrg_pc_206,EUROSTAT_METH_V2,2024-03-06
2023-01,FR,HOUSEHOLD,BAND_1_LOW,0.4037,0.262,0.0766,0.0651,8.62,4915,4.32,0,1,6.6,13.88,64.94,1,nrg_pc_204,EUROSTAT_METH_V1,2024-01-17
2023-02,IT,NON_HOUSEHOLD,BAND_4_VERY_HIGH,0.4684,0.3237,0.1637,0.0,5.6,5197,5.06,0,1,17.37,9.17,90.46,1,nrg_pc_205,NATIONAL_METH_UPDATE,2025-09-23
2023-03,NL,SME,BAND_3_HIGH,0.3617,0.1675,0.1141,0.0801,11.16,2458,5.39,1,1,2.46,3.5,33.38,0,nrg_pc_206,EUROSTAT_METH_V2,2025-07-23
2023-04,SI,HOUSEHOLD,BAND_2_MEDIUM,0.4152,0.2046,0.1084,0.1022,21.86,1000,5.68,0,0,15.34,4.71,59.39,0,nrg_pc_204,EUROSTAT_METH_V1,2025-10-05
2023-05,BG,NON_HOUSEHOLD,BAND_1_LOW,0.2823,0.1532,0.0942,0.0349,14.92,2242,17.5,1,1,12.36,7.49,14.63,0,nrg_pc_205,NATIONAL_METH_UPDATE,2025-05-28
2023-06,EE,SME,BAND_4_VERY_HIGH,0.2137,0.1382,0.0373,0.0382,15.65,5177,6.21,0,1,1.72,15.55,85.44,0,nrg_pc_206,EUROSTAT_METH_V2,2025-10-13
2023-07,HU,HOUSEHOLD,BAND_3_HIGH,0.3229,0.219,0.0726,0.0313,17.78,1981,16.73,0,1,14.03,8.09,21.29,0,nrg_pc_204,EUROSTAT_METH_V1,2024-06-05
2023-08,LU,NON_HOUSEHOLD,BAND_2_MEDIUM,0.4838,0.3556,0.0863,0.0419,17.85,4843,16.67,1,0,2.35,0.49,74.97,1,nrg_pc_205,NATIONAL_METH_UPDATE,2025-10-21
2023-09,RO,SME,BAND_1_LOW,0.2233,0.1257,0.0466,0.051,12.48,3906,6.69,0,0,4.04,9.42,52.62,1,nrg_pc_206,EUROSTAT_METH_V2,2024-04-05
2023-10,AT,HOUSEHOLD,BAND_4_VERY_HIGH,0.2981,0.1974,0.0787,0.022,15.48,5157,15.46,0,1,20.03,15.42,88.42,1,nrg_pc_204,EUROSTAT_METH_V1,2024-11-01
2023-11,CZ,NON_HOUSEHOLD,BAND_3_HIGH,0.3576,0.2527,0.0632,0.0417,24.63,4146,16.57,1,1,8.05,1.04,24.52,0,nrg_pc_205,NATIONAL_METH_UPDATE,2025-01-09
2023-12,DE,SME,BAND_2_MEDIUM,0.3689,0.2419,0.1227,0.0043,10.55,3516,14.19,0,1,13.91,1.25,54.2,1,nrg_pc_206,EUROSTAT_METH_V2,2025-04-20
2024-01,LV,HOUSEHOLD,BAND_1_LOW,0.3586,0.2338,0.1182,0.0066,24.4,1857,4.14,0,1,4.17,0.6,14.29,0,nrg_pc_204,EUROSTAT_METH_V1,2024-04-23
2024-02,PL,NON_HOUSEHOLD,BAND_4_VERY_HIGH,0.1504,0.0823,0.0258,0.0423,6.09,1596,1.06,1,0,20.35,9.87,72.27,1,nrg_pc_205,NATIONAL_METH_UPDATE,2026-02-05
2024-03,ES,SME,BAND_3_HIGH,0.4187,0.2678,0.1308,0.0201,11.55,3595,8.27,0,1,3.66,5.39,32.32,0,nrg_pc_206,EUROSTAT_METH_V2,2025-11-03
2024-04,HR,HOUSEHOLD,BAND_2_MEDIUM,0.3788,0.2567,0.1122,0.0099,18.13,2859,16.94,0,1,15.73,4.51,46.73,1,nrg_pc_204,EUROSTAT_METH_V1,2025-07-29
2024-05,FI,NON_HOUSEHOLD,BAND_1_LOW,0.3119,0.1744,0.0473,0.0902,9.38,2685,6.33,0,0,5.42,6.55,73.84,1,nrg_pc_205,NATIONAL_METH_UPDATE,2025-01-01
2024-06,IE,SME,BAND_4_VERY_HIGH,0.1375,0.0722,0.0176,0.0477,18.53,3460,4.23,0,0,18.1,6.74,15.59,0,nrg_pc_206,EUROSTAT_METH_V2,2025-09-24
2024-07,MT,HOUSEHOLD,BAND_3_HIGH,0.1385,0.0623,0.0212,0.055,11.72,1504,1.19,0,1,21.95,0.54,46.98,1,nrg_pc_204,EUROSTAT_METH_V1,2024-02-20
2024-08,SK,NON_HOUSEHOLD,BAND_2_MEDIUM,0.4073,0.2499,0.0762,0.0812,7.77,4947,13.52,1,1,19.41,2.61,12.65,0,nrg_pc_205,NATIONAL_METH_UPDATE,2025-01-28
2024-09,BE,SME,BAND_1_LOW,0.4822,0.2723,0.1076,0.1023,22.31,931,14.49,1,0,2.68,4.19,68.56,1,nrg_pc_206,EUROSTAT_METH_V2,2024-05-26
2024-10,DK,HOUSEHOLD,BAND_4_VERY_HIGH,0.4373,0.2187,0.1345,0.0841,24.5,953,5.2,0,0,14.7,1.67,19.49,0,nrg_pc_204,EUROSTAT_METH_V1,2026-02-21
2024-11,GR,NON_HOUSEHOLD,BAND_3_HIGH,0.1616,0.1064,0.0527,0.0025,18.76,3858,8.4,1,1,4.93,4.56,67.02,1,nrg_pc_205,NATIONAL_METH_UPDATE,2024-04-27
2024-12,LT,SME,BAND_2_MEDIUM,0.297,0.1532,0.1025,0.0413,21.42,1712,16.53,0,1,5.53,5.52,61.12,0,nrg_pc_206,EUROSTAT_METH_V2,2025-02-16
2025-01,PT,HOUSEHOLD,BAND_1_LOW,0.1977,0.1236,0.0435,0.0306,23.7,4787,9.7,0,0,2.72,3.82,24.52,0,nrg_pc_204,EUROSTAT_METH_V1,2024-08-31
2025-02,SE,NON_HOUSEHOLD,BAND_4_VERY_HIGH,0.135,0.1004,0.0425,0.0,9.15,4496,5.9,0,1,14.54,0.34,38.0,0,nrg_pc_205,NATIONAL_METH_UPDATE,2024-06-01
2025-03,CY,SME,BAND_3_HIGH,0.2376,0.1647,0.0381,0.0348,17.35,4780,6.0,0,1,10.06,9.52,35.82,0,nrg_pc_206,EUROSTAT_METH_V2,2026-02-21
2025-04,FR,HOUSEHOLD,BAND_2_MEDIUM,0.4602,0.2849,0.1609,0.0144,8.16,4001,11.5,0,0,4.7,14.3,73.75,0,nrg_pc_204,EUROSTAT_METH_V1,2025-06-29
2025-05,IT,NON_HOUSEHOLD,BAND_1_LOW,0.3567,0.2661,0.0813,0.0093,8.12,878,1.01,0,1,19.96,2.18,76.06,0,nrg_pc_205,NATIONAL_METH_UPDATE,2024-02-03
