biz_dyn_reference_year,biz_dyn_firm_id_hash,biz_dyn_establishment_id_hash,biz_dyn_firm_age_years,biz_dyn_firm_size_employment_class,biz_dyn_industry_nic_6,biz_dyn_births_establishments_count,biz_dyn_deaths_establishments_count,biz_dyn_job_creation_births,biz_dyn_job_destruction_deaths,biz_dyn_expansion_jobs,biz_dyn_contraction_jobs,biz_dyn_turnover_rate_pct,biz_dyn_survival_rate_1yr,biz_dyn_survival_rate_5yr,biz_dyn_high_growth_firm_flag,biz_dyn_multi_state_operation_flag,biz_dyn_ownership_structure_code,biz_dyn_productivity_sales_per_worker,biz_dyn_confidentiality_suppression_flag
2019,97a3bb80a59f77fb,bc220b41bdc0431d,67,100-249,377294,6,6,48,96,70,48,5.87,78.56,46.02,0,0,sole_prop,660975.77,0
2016,cdaff68d098f9354,46bbcf8869b72de6,8,250-499,973286,2,1,26,10,81,6,12.13,77.0,54.57,0,0,partnership,665195.93,0
2021,4a4ebffd949a146c,0eb262e3009815db,64,50-99,571411,7,4,105,36,30,110,20.0,80.35,44.74,0,0,opc,1345515.65,0
2016,01d3aa67c0bfc335,298f5f7aec19f06b,5,20-49,157296,5,4,45,8,44,52,7.19,80.92,67.31,0,0,partnership,224588.82,0
2011,27f2fcbdc33112e8,15947a44bfae73b6,77,1-4,930376,7,2,84,30,75,44,24.32,72.99,33.49,0,0,pvt_ltd,677827.47,1
2017,7f0967507fe88725,0128d287ef76c477,52,10-19,673020,7,5,35,50,78,12,25.42,79.52,46.61,0,0,public_ltd,303308.81,0
2017,8eadaf01a1aaa5e2,a22b09ea5b86fe36,35,5-9,413375,5,13,80,91,40,30,16.07,83.01,46.83,0,0,opc,338013.12,0
2011,e312412b28ac3d9c,9b94f71adfc28512,20,5-9,316044,7,12,112,120,99,33,20.87,83.65,54.76,1,1,public_ltd,1289041.9,0
2019,26019c2e0f34ceb8,4a8ac5dead6ac14b,3,250-499,401034,8,3,88,9,70,50,18.67,76.15,13.71,0,0,opc,1916849.26,0
2011,0ec98b1c63d6a816,351b18128fa1b37a,44,500-999,985709,4,4,64,20,14,108,11.08,87.86,50.09,0,0,public_ltd,1101694.51,0
2016,ce425d6889147d22,07421ab7df37bfbe,47,5-9,404920,5,5,45,20,70,32,25.8,64.29,17.56,1,0,producer_company,180933.81,0
2012,c2bae807a1b814f5,5dff68e8c938e8f0,31,250-499,325203,8,4,16,60,20,63,11.35,72.36,16.78,0,0,llp,1118285.98,0
2022,98faa246102c942f,ee05da2dff7350fd,77,100-249,665906,4,3,52,51,48,40,11.58,72.7,27.08,0,0,government,449478.49,0
2010,e56ec7b1d6383091,289c46939e9e1f0b,79,100-249,847152,3,2,30,14,8,70,0.0,88.7,44.46,0,0,llp,166742.69,0
2019,7c64bc345f4819fd,170586dd208aca87,39,500-999,197909,7,3,35,27,140,27,12.01,76.6,41.78,0,1,sole_prop,166645.09,0
2015,e542ebf3d84466f2,bdb5f33c5c6db824,41,50-99,689790,6,3,66,30,90,63,21.06,67.06,49.94,0,1,opc,525629.46,0
2018,3cd407d718a0486f,d9f3dc0dfe189f26,57,500-999,457437,6,4,66,60,112,8,26.15,63.42,35.32,1,0,public_ltd,312311.78,0
2016,0e94170a0806efda,d5852dc17b43c068,66,20-49,515056,2,2,28,22,44,40,18.42,59.63,39.35,0,0,public_ltd,552845.13,1
2011,69e1489fd0dbd9bc,4b9089c47555a410,55,1-4,860555,7,3,119,18,50,40,11.9,86.13,47.19,1,0,llp,325207.84,0
2024,a6d0a688e7c3ad4c,73927aa52d40ca73,60,5-9,507778,7,3,98,39,57,28,9.15,62.63,47.73,1,0,partnership,586680.09,0
2019,b0a4f2cd0e42cfac,8158c90d5e1b43f9,12,100-249,412601,5,5,55,40,126,42,11.0,67.74,40.72,0,1,producer_company,1127293.25,0
2017,019dc9ba5ab8b1b5,1766132d5cc49fff,1,250-499,511372,7,4,49,44,98,9,11.65,99.32,42.54,0,0,pvt_ltd,844431.35,0
2011,02c5a8a677f2979e,58036ad2094950fb,45,1000+,887774,4,3,56,33,36,52,10.28,69.04,21.98,0,0,sole_prop,521523.34,0
2016,74b7bc7aae90740e,d2756e9fe2aa24f6,40,250-499,970203,8,3,56,30,12,81,16.78,74.32,39.58,0,0,producer_company,537986.72,0
2018,7df983b997251aa3,3d78423407ab0463,31,250-499,992581,10,2,70,12,90,104,27.63,81.04,41.87,0,1,producer_company,177143.58,0
2024,c1db62a29286c407,fa6b1f03ac6fad1d,0,500-999,994287,7,4,98,60,154,24,22.5,77.26,57.12,1,0,pvt_ltd,212296.26,1
2011,f75531d7c0f55dbf,9d2eb4e9d21e7c04,45,500-999,625185,1,5,13,20,48,88,32.91,70.31,39.22,0,1,public_ltd,467591.05,0
2022,e3a5feca54f7df9b,321598c0b6deae4c,27,5-9,941638,1,5,11,20,12,54,17.9,71.27,42.33,0,1,government,2977144.39,0
2011,545a3111f7db7908,5f574aae102904fa,29,1-4,408023,8,4,16,60,70,7,22.33,66.91,17.4,1,1,producer_company,381092.1,0
2018,467b787918e2c712,416144562f58e29a,73,1000+,833828,8,6,64,96,154,70,25.93,63.67,52.94,0,0,llp,326928.95,0
2019,8a7f98a8d2ea51fa,c379d6843f6aaed1,55,5-9,275819,5,1,15,12,66,14,11.34,62.71,46.39,0,0,opc,973953.19,0
2012,2dbdd78b847ca71c,4fd2c8c87d902511,64,10-19,571199,3,2,27,34,210,77,18.44,91.39,37.06,0,0,llp,512493.21,0
2025,e7a2df6d627363c6,ecbce77f9c42b854,20,20-49,253715,2,5,22,70,88,110,20.09,82.35,35.62,0,0,pvt_ltd,706772.66,0
2017,dfa410a352cc5d3a,e7509805a8e30a37,72,10-19,146475,8,1,120,5,168,56,18.85,71.45,73.5,0,0,sole_prop,572806.69,0
2024,590ffc11a569a084,cffd3f798910e137,68,250-499,682886,4,5,68,35,7,108,0.0,89.3,32.85,0,0,partnership,586752.41,0
2022,ab995a60033b1e46,4b55abf00a0c63ba,72,250-499,507531,11,2,55,34,11,24,12.64,79.93,17.01,0,0,pvt_ltd,620873.78,0
2010,81191cb1833f1f07,64f808a2196399c5,22,10-19,423919,4,4,20,8,48,20,29.65,71.46,48.54,0,0,public_ltd,514280.23,0
2018,8d839b761e1ed755,909f508f8e6c656b,62,100-249,502909,7,2,91,22,88,18,16.33,67.81,61.23,0,0,partnership,218273.04,0
2019,fb1c3432944e92e9,d8b1c550693cae88,79,5-9,835506,9,3,135,45,140,20,23.0,72.48,41.49,0,0,government,660389.11,0
2025,75081e78a0f42f84,29df0bba46282c2b,47,1000+,814233,4,1,68,3,140,24,31.65,90.84,51.58,0,0,government,1754372.4,0
2022,fad5b88b7958e87c,4da4b87951bffbc2,10,1000+,795840,4,3,8,51,154,64,22.45,84.09,55.17,0,0,cooperative,273164.25,0
2014,a545408699fe4568,e8a3788cb30acc8e,48,50-99,361445,9,6,36,102,70,12,29.22,74.81,40.4,1,0,producer_company,839889.39,0
2011,c4a9371295317a53,f51ed9154bc29891,12,500-999,416147,4,5,12,65,110,66,20.87,65.7,63.35,0,0,sole_prop,544822.19,0
2023,c6bf2788ffd391cf,a3a0c91cf270c80b,21,1000+,463925,4,3,12,42,100,30,21.51,83.78,40.66,0,0,government,1058747.49,0
2013,d9cee906fe8c3fd9,71baaf0ba04fd1d9,27,5-9,238081,5,4,15,24,105,48,11.8,80.91,71.0,0,1,government,788576.85,0
2012,233bf693d818b87c,c201ccab01ab7d87,35,10-19,468649,12,5,24,65,12,27,23.39,83.85,24.94,0,0,llp,1101604.44,0
2021,7d9c143b92b48a28,17d29f52630a4b43,12,5-9,463422,10,1,40,14,130,36,23.2,71.49,28.85,0,0,partnership,184848.28,0
2014,f6cc6084e66192ff,e8cf50b9091bb215,39,5-9,226700,6,5,12,85,5,10,11.48,81.75,55.41,0,0,public_ltd,1066971.87,0
2014,df49e2be8e5ee7b6,a56d415941949626,22,1000+,613983,9,5,144,55,17,117,23.24,75.65,42.69,0,1,cooperative,69870.78,0
2020,7b00680e87fceb1c,c9bbe7cf09641b61,29,250-499,263565,5,3,35,9,78,80,21.42,86.9,47.87,0,0,public_ltd,631122.49,0
2018,9f49f0e012b40382,6f69adb7d190fd67,25,250-499,650511,4,7,8,105,110,55,23.05,83.11,62.98,0,0,opc,951364.17,1
2017,c5880bfa854af3be,fe399c268059957a,47,500-999,580401,3,5,9,75,90,90,23.45,76.92,31.43,0,0,sole_prop,434440.46,0
2015,604b474a083acc83,335809a7d1f7abab,35,10-19,196525,9,6,45,66,64,56,23.54,80.67,62.37,0,1,public_ltd,180119.73,0
2018,6baa06f7015a172f,0d8cca7cfc56ea4b,7,250-499,284106,12,4,204,64,45,32,24.94,71.18,41.93,0,0,llp,1028931.58,1
2012,3174c1fe9896a9a4,cd41281bdabfb784,22,250-499,459550,4,3,56,30,55,44,16.38,81.73,64.8,0,1,sole_prop,2440360.27,0
2011,612054ea69fc9f06,75b6a6d34cf1056b,56,250-499,667554,3,3,15,45,8,45,8.6,92.25,53.33,0,0,cooperative,320981.98,0
2010,5ceaecb05a5336a9,dcdc884c6e3b7180,11,20-49,273436,7,4,70,56,54,35,37.09,73.6,25.46,0,1,sole_prop,669044.58,0
2011,4fb356c9dc01a956,5176875c799522bf,61,500-999,777056,6,8,36,80,88,99,18.9,71.06,37.53,0,0,public_ltd,1139907.1,0
2010,a13647cc57b7b4e5,fdf7c89e3a7c2034,43,100-249,819161,4,5,12,40,40,45,19.08,80.43,38.09,0,0,sole_prop,520496.49,0
2020,fdc8d666c63b846b,b78511806eaff1d1,14,100-249,442948,6,2,30,32,56,7,28.16,62.54,49.59,0,1,public_ltd,196700.19,0
2022,cd97b359971fa44b,18378e6d5bcc8067,36,50-99,903253,3,4,18,52,80,60,7.17,75.15,65.41,0,0,public_ltd,514175.19,0
2024,abfaff9b7b4c693f,1a8634c54af0cf0c,5,500-999,863156,6,4,36,52,99,132,21.19,69.64,60.76,1,0,partnership,360355.18,0
2017,8753db4b5876b4b7,fcbf802012167dea,17,20-49,633538,9,7,72,21,50,54,12.6,61.69,41.15,0,0,llp,171064.59,0
2011,8b3e732c41a63c83,e0d7bbe9ff55e053,20,50-99,455951,4,2,40,26,108,90,18.56,70.23,29.24,0,0,opc,226939.71,0
2017,0ce91a9c0c838751,28f1ff15ee56c45e,76,100-249,403282,6,7,36,63,24,32,25.98,68.55,49.2,0,0,public_ltd,329573.41,0
2011,f077db01555c011b,f50c7f84e5b36ff9,41,250-499,138557,2,4,16,40,90,36,19.01,69.89,26.69,0,0,partnership,125671.12,0
2015,abfdf327098b90d0,03da60fc17c92ef6,60,20-49,275663,5,2,65,32,108,60,18.83,71.36,56.83,0,0,opc,172953.33,0
2013,633113caa20f1003,5b61348307575959,79,20-49,609769,7,1,56,7,24,24,14.19,84.0,64.99,0,0,government,759277.8,0
2014,aec97e57b78ec286,d8d5bc387c5a89cb,80,500-999,833709,4,3,48,21,40,80,27.0,91.81,50.62,0,0,producer_company,275989.94,0
2019,4fbb885c71a11f33,04db7b131416304d,65,100-249,171022,6,5,78,45,126,55,23.51,78.68,40.87,0,0,sole_prop,1035444.04,0
2020,2ead2b922ce40460,59142dd8db32c4b5,25,1000+,991516,5,7,55,119,108,42,27.97,65.52,58.53,0,0,llp,1627946.54,0
2020,9e573e425deccebe,1b7bb43c839a621e,48,5-9,101433,2,7,18,49,112,9,18.77,81.66,69.21,0,0,public_ltd,606249.16,0
2020,772bad8a50b9512a,f84118332fb8f687,53,1000+,693708,8,6,104,78,18,18,9.86,74.51,48.65,1,0,government,702075.58,0
2013,014e9e79ee750269,ee82b6849515f1b7,40,10-19,588345,5,3,55,6,96,16,27.75,71.68,51.49,0,0,producer_company,2070256.3,0
2023,4e42ab24d3d94a1a,7ad41580f9409620,22,1-4,620989,7,2,98,26,130,81,0.0,78.57,44.63,0,1,llp,847511.23,0
2017,c18909da82e40cda,8745076e101d2758,19,20-49,371388,7,5,119,85,24,120,15.0,76.0,22.8,0,0,pvt_ltd,390415.24,0
2011,7d59bdcee31fdfec,dcc066d798729061,42,1-4,850035,8,1,80,11,91,20,27.42,78.25,44.84,0,0,pvt_ltd,1603693.54,0
2013,e2d468208a19ef16,939f0a65c7a5a67b,65,1-4,322961,9,5,108,55,117,63,10.69,77.23,35.08,1,0,opc,740074.1,0
2015,8e45e5a6dc517a75,46e771c1788e0a0a,59,1-4,909043,5,2,45,12,15,70,28.35,65.86,24.99,0,0,cooperative,416362.67,0
2019,514bfc34bb250c9f,b5aea9e519ceb098,27,20-49,770639,7,4,42,12,48,9,30.89,66.61,28.89,1,1,public_ltd,601136.82,0
2013,31735fbe1c409e03,887f77edf2f3d1c0,16,100-249,545164,4,5,24,55,60,32,12.37,84.25,33.19,0,0,opc,2271618.94,0
2022,a21e1d1f07379671,93a62d219cb070de,53,1000+,385068,6,5,78,75,130,90,22.78,79.44,31.96,0,0,government,770623.54,0
2022,ba4afedc0038ecf4,10b08d616a52acb0,47,5-9,356420,3,1,51,4,80,45,16.92,93.31,61.54,0,0,sole_prop,1644128.42,0
2019,b76a34c905e1b6c6,bb2a4e9b7b86302a,18,20-49,161323,10,7,70,42,143,65,6.67,83.33,48.32,0,0,cooperative,1248994.57,0
2021,f4d4910ae27c1adc,b3d3230602444c97,75,500-999,320531,5,3,30,30,132,48,16.98,79.91,41.45,0,0,opc,676118.37,0
2020,5b8dedd49bea9443,15e184c8bc3e05f2,40,10-19,420391,3,0,45,0,150,6,22.22,77.32,60.29,0,0,opc,601409.56,0
2024,de174ec510716704,4095f374e3fd4915,18,1000+,880138,1,3,15,48,84,110,18.57,80.13,35.81,0,0,cooperative,1275288.12,0
2022,b27a12ad66f4228d,547a9d3ff9706c28,44,100-249,975102,1,5,14,40,120,55,22.08,60.22,51.05,0,1,llp,332579.34,0
2010,4cbbe66244110c13,acdccee4f9d1f23c,55,50-99,202275,4,4,48,52,70,22,16.1,79.73,36.56,0,0,partnership,640820.5,0
2022,818a3202d2d2db80,86331dccf60ec241,23,50-99,701664,5,2,85,18,72,48,13.99,87.8,35.22,0,0,sole_prop,776237.5,0
2017,d7a8da50f268233c,b475c553f46e4557,56,250-499,959374,8,2,40,32,42,24,20.23,71.49,46.29,0,0,sole_prop,354021.36,0
2017,6bb854375a630a6e,df7534afa542190a,40,10-19,485763,4,1,44,8,13,50,32.46,83.81,59.86,0,1,pvt_ltd,362967.6,0
2021,cab9a038369a5a2a,f6a8ff7c71a7ccfc,80,20-49,526345,12,3,48,15,96,91,12.14,74.45,58.32,1,0,pvt_ltd,250735.44,1
2024,7f56207cf6ee3092,d3e45561708f1401,73,20-49,226871,7,6,56,72,117,25,23.97,92.79,40.02,0,0,public_ltd,1309924.6,0
2015,44ffe6244adef993,90ecefd79ab9d046,42,250-499,346821,8,5,112,45,144,63,14.21,92.87,58.44,0,0,producer_company,1197013.12,0
2018,09c34958cd730e13,3663e2995bcd0591,37,1-4,142420,3,4,42,48,49,48,14.53,80.86,41.26,1,1,sole_prop,720403.02,0
2011,326f28b50458baef,73e569730d137163,28,500-999,688658,9,2,144,28,78,10,18.43,82.16,35.55,0,0,llp,559999.27,0
2020,af235ffffab9d7e6,bf0fd1447f6a97e5,44,10-19,917806,6,5,30,45,55,108,20.04,83.78,29.32,0,0,sole_prop,922566.99,0
2024,71609fb4da7803fb,91464f0eda35da05,71,20-49,934985,5,2,65,4,36,77,24.87,85.88,35.67,0,0,public_ltd,2355820.83,0
2018,b8880cdd3d5ef554,7ea1683f5499371f,41,50-99,625979,3,5,39,20,120,66,8.23,79.91,47.62,0,0,public_ltd,648652.5,0
2019,4f63c5cc466d9824,3c874360508f2f45,78,250-499,796559,4,4,56,28,110,70,10.59,69.04,36.85,0,0,government,1229165.43,0
2016,2195d1ab8f5d6715,53b8ea0313a54f42,23,100-249,359698,5,5,15,75,126,44,22.01,75.04,58.78,0,0,opc,1794630.26,0
2022,b248e00288ff183a,178784cb6964d0c5,5,50-99,899309,8,3,64,42,33,40,22.3,72.7,51.35,0,0,pvt_ltd,808885.95,0
2013,950796368503dacd,5c32a5c2b4f78cb1,19,500-999,857982,5,2,15,4,45,48,24.81,72.3,47.43,0,1,public_ltd,609042.02,0
2011,b0cb3ab9b027549d,e842c45609346176,38,1000+,246099,8,8,88,32,96,99,18.62,81.14,43.6,0,0,government,1381632.84,0
2019,660456e53857447b,e2a904fa8d7ac4f7,74,5-9,651814,10,2,150,4,9,9,18.5,72.59,51.09,0,0,sole_prop,327686.28,0
2012,7b6b0615f536eb87,b9ca82021ec1ac77,67,1000+,182987,5,6,10,78,40,110,19.49,69.7,38.65,0,0,cooperative,766790.59,0
2015,32855d36721977b7,ba395c3c5a2b7a94,51,1000+,308580,4,3,40,30,100,121,16.34,78.78,65.15,0,1,public_ltd,563150.06,0
2020,1204fba6ad98a814,305f895d2c4470e8,0,50-99,383902,9,1,36,17,36,11,10.89,79.85,89.49,0,0,partnership,687757.75,0
2022,ea89d9048ee14389,d4bfa38f6ce74881,67,500-999,982695,5,3,45,30,22,14,29.54,81.43,32.57,0,0,partnership,413363.28,0
2022,73de0723cc6ced2b,6361339765d27d53,70,100-249,293061,5,4,80,64,18,90,13.7,89.28,29.11,0,0,public_ltd,395686.12,0
2017,4fd2c269206e1c6f,f393c0dd7cc51cab,28,100-249,985069,8,4,128,64,72,70,9.62,83.04,26.68,0,0,public_ltd,1767971.44,0
2017,4ebfdf37aa2ce344,e0761c641b6d6e20,23,50-99,546518,7,7,28,14,78,24,10.02,88.35,23.67,0,1,public_ltd,360428.37,0
2013,504844df33a70600,db2add899e2ea3c2,62,20-49,989763,6,4,42,68,24,30,26.97,98.46,41.43,0,0,llp,387515.96,1
2014,cdbfc113107b6da2,7cf6e6eee35f067c,11,1000+,196770,6,6,78,66,60,18,10.89,83.29,27.73,0,0,pvt_ltd,170135.87,0
2012,648d0f22d96611f4,9de98f37451b1d60,42,1-4,197287,7,4,56,68,80,16,21.68,68.57,54.33,1,0,government,542607.99,0
2014,5d9bf082732b588d,4d5408f4fb90e888,16,100-249,556010,7,5,42,75,143,27,14.9,71.5,30.0,0,0,llp,348541.75,0
2010,8cccb02852ce3782,780a5d0edbcc6273,8,1-4,272986,4,2,48,6,26,96,8.67,85.62,47.92,0,0,opc,945136.94,0
2015,98abe73812fa7d37,88c8e7fb974f3d2b,2,50-99,634679,4,1,12,5,33,77,29.25,77.06,50.44,0,1,public_ltd,622372.2,0
2024,fac73afcca1136a4,36e0d6cf277ecda9,40,250-499,676972,12,5,24,80,168,6,11.59,89.65,68.65,0,0,government,983898.09,0
2015,871ea33305857cb4,3c28c2e472bf884e,78,250-499,494223,11,6,165,54,143,77,16.47,89.05,35.76,1,0,sole_prop,279241.19,0
2019,88b0010b9da9724f,779d75c85dd21da1,57,20-49,831844,6,5,102,45,39,8,27.35,75.68,73.78,0,0,cooperative,1245736.48,0
2017,e3ca8569926d8629,c6b8374f38d3167b,75,20-49,752121,7,4,49,28,132,24,21.36,83.16,34.8,0,1,producer_company,1063836.09,0
2011,4998b28fae5ba3f8,2bc7ac84e6921c02,15,500-999,265231,5,5,85,85,80,63,20.06,72.02,70.88,0,0,cooperative,1415310.06,0
2012,538432ab7a8607c5,b66d4f73f7623934,80,1000+,677725,6,4,84,16,208,56,14.72,72.55,37.49,1,0,public_ltd,539911.34,0
2023,c5eaa597205dd39e,3288c04363ed7b93,15,10-19,271869,5,3,85,51,44,72,16.05,69.98,54.82,1,0,producer_company,1148166.32,1
2023,a633ab3030198ee5,835059c71b244ddd,34,10-19,338974,6,3,60,33,56,65,15.22,73.41,56.73,0,0,public_ltd,1034263.23,0
2016,4532d3643607755e,5d406ac0cbe6d144,41,5-9,897964,3,5,12,45,182,50,16.32,85.85,32.31,0,0,opc,280732.79,0
2019,6aa9979a27a2de3f,00662599540351fe,43,10-19,307254,10,8,50,80,224,6,10.36,98.6,41.56,0,0,public_ltd,263058.27,0
2015,f5e3088a846a7dd9,3da36899cb9b4c07,15,1000+,498822,6,3,60,6,88,90,27.82,74.12,51.65,0,0,llp,331757.37,0
2013,aeb93816589d7ccd,0f437e869feb8425,60,100-249,105084,3,2,18,6,156,44,9.78,71.8,12.38,0,0,partnership,713598.39,0
2022,2d0e215ce54381a5,5be1cd1ca7e414c6,54,20-49,125169,4,3,56,39,9,33,29.92,91.95,46.15,0,1,cooperative,758899.86,0
2023,cc85dfa6954a74a3,1700b51fcdf6269a,68,20-49,117099,6,8,66,56,99,27,17.01,67.8,41.57,0,0,public_ltd,294178.89,1
2022,8e3f0826c0f553bc,926976e4b6ea1ce5,64,250-499,729103,8,1,104,3,42,40,16.1,55.92,79.22,0,0,cooperative,1963439.55,1
2018,13f9eb4d25223ce4,3d99deb16f0abefc,44,100-249,877822,5,4,45,36,117,91,20.91,82.31,30.46,0,1,public_ltd,236419.3,0
2024,fda3c818466eed0b,3b938986de32a9ae,38,50-99,837725,7,5,105,70,126,60,15.64,76.07,26.95,0,0,opc,919308.12,0
2025,4d27cc7f208dfefc,ecbb882efeb394d5,58,5-9,258304,5,6,20,60,49,9,29.84,71.63,44.94,0,1,opc,1864176.15,0
2020,8c09fc7c0e5f9bda,7a7afaba3f29c1eb,19,1-4,908365,2,6,16,90,50,28,27.63,90.81,52.42,0,0,partnership,1033544.8,0
2011,e0d3bb2d3402dc77,dc8dc5f930d5741a,8,500-999,304620,4,4,60,20,56,12,6.56,72.53,35.82,0,0,pvt_ltd,436130.39,0
2017,1485809b95d653c1,e58d21dbdb9613ef,19,1000+,996164,2,4,10,56,98,18,27.95,87.87,51.46,0,0,partnership,1061642.3,0
2021,6e8e90abd4bb86c9,c533e66d768d25c5,57,250-499,626507,6,4,48,52,14,65,2.96,96.05,12.12,0,0,producer_company,1586935.17,0
2015,7215cc84b77ebf02,974ef41d352d5862,17,50-99,765546,6,5,90,10,24,40,22.27,77.32,31.02,0,0,government,510275.34,0
2017,8a2100067fb797bd,48950189d79c367e,59,1-4,400510,3,4,39,20,108,18,24.88,78.41,41.43,0,0,llp,206203.76,0
2019,db360d17b317a4e4,f906ee1d65852a35,10,10-19,634675,2,2,18,22,63,20,0.0,73.52,36.42,0,0,pvt_ltd,335068.84,0
2021,e8295840b4769c69,b9d91c7144f61563,53,100-249,415762,9,4,108,16,5,126,22.67,70.93,60.02,0,0,government,265877.94,0
2014,0924f2f86ae67e67,d157ca757faf1e1d,9,500-999,777969,6,0,84,0,12,48,22.87,86.6,69.84,0,0,llp,246183.75,0
2017,1cb8766acd99149f,832eed25659cd429,50,100-249,703738,6,2,96,16,15,45,21.74,75.12,31.72,0,0,llp,635486.59,0
2019,3a38146b11bafaa8,2192954e49d56877,41,5-9,600636,3,1,21,11,66,56,0.0,85.15,50.18,0,1,opc,809472.79,0
2025,8eff65d03be914fc,4660a8d688301d9f,43,100-249,687076,8,8,88,136,88,88,17.09,76.97,30.78,0,0,llp,650606.15,0
2020,0ddec92703b718a4,a459fa0ef68e910b,65,100-249,497506,3,2,48,16,10,36,31.96,90.09,34.61,1,0,sole_prop,700296.78,0
2014,c4fef6d3428d5100,9fdb462cd6286dcf,33,1-4,940828,6,7,60,119,54,72,17.04,79.94,36.44,0,0,opc,1971256.38,0
2014,c7199e5d6e2f3699,6ffdbdb0bb262e07,65,50-99,442028,4,7,60,63,56,27,10.73,69.99,69.45,0,0,pvt_ltd,593869.28,0
2020,49c32b67d70df952,456fadb39f4611f3,18,10-19,580350,5,7,10,28,45,63,13.22,66.12,46.97,0,0,llp,307405.84,0
2020,25c60eaaaf1a3626,9af2dd6548499567,37,500-999,974004,2,3,24,9,78,54,18.57,87.82,48.02,0,0,partnership,1616698.68,0
2023,7a5640aab5d7aefd,ff28790a2eeb729e,34,10-19,387922,5,6,50,12,50,132,16.04,82.16,70.08,0,0,government,275991.97,0
2024,484f02b8f374304d,313c001142953d21,2,250-499,638420,5,8,40,112,117,6,4.63,76.96,34.71,0,0,government,669340.83,1
2017,9f424784200e4de5,6f6705475edefc87,63,250-499,903582,6,3,36,45,36,24,21.36,59.65,49.16,0,0,opc,478008.21,0
2013,1b25bc088227d1dc,c49f6dbf2a5992a6,11,250-499,750659,4,3,32,18,77,15,23.36,91.38,39.74,0,1,sole_prop,1585552.36,0
2017,8721027707a3a9b8,bb1f2e31ff57e4c9,41,1-4,713788,7,1,35,6,88,100,16.38,85.22,77.18,0,1,producer_company,1056582.69,0
2025,02ee5f2717dbf92f,523c748aed1a974c,3,20-49,787786,6,10,96,150,224,48,13.34,80.49,30.43,1,0,cooperative,47902.49,0
2013,9ce104b6840a689c,fab5e18179df500c,12,1-4,946255,5,3,70,36,104,80,13.04,92.67,30.94,0,0,cooperative,388939.45,0
2017,126029b0f120796f,e8d0c7420dc23a6c,54,1000+,999609,3,4,51,28,84,45,6.97,94.37,35.57,0,1,pvt_ltd,1294306.89,0
2014,34ed374a1a1aeaba,46a45f5b0e638356,71,1-4,420768,2,3,18,33,64,40,19.83,69.93,18.2,0,0,sole_prop,817994.02,0
2010,c367450735d53aac,2b4725e6f7ba4514,73,20-49,899957,5,6,20,18,56,90,21.07,77.63,56.43,1,0,pvt_ltd,273774.91,0
2012,b292a63a960579d3,112dd8df7f9b89cb,75,100-249,337297,6,10,102,70,52,27,22.37,75.76,43.01,0,0,public_ltd,1354845.66,0
2023,5f5449b5b11ca374,02702666f812d0da,69,10-19,341480,9,8,36,32,140,44,21.35,82.55,47.47,0,0,partnership,226974.7,1
2023,d39653fa6368cbde,ad9d3f213fef7669,58,250-499,712473,5,5,80,45,40,8,19.56,72.64,63.58,0,1,producer_company,724030.09,0
2017,43e7b63039160e44,7cab935cef244abc,43,50-99,612876,7,8,28,24,64,60,7.53,73.9,50.74,1,0,llp,1036528.77,0
2014,9e33354ccb26a170,413d2198267ca7b0,65,5-9,239258,6,6,18,42,99,40,8.54,69.43,62.24,0,0,sole_prop,1104625.22,0
2015,baa914e26a8202df,dd5cf16ff8213876,3,50-99,789085,7,10,21,160,18,9,27.71,79.48,38.02,0,1,public_ltd,1174902.3,0
2014,8e015ae6104ae994,dfa2e2bacf791812,66,500-999,405565,8,2,16,12,110,27,20.03,81.37,67.86,0,0,producer_company,1588113.54,0
2020,35bbd58e8df6e16b,3ef7e42c130adfbd,69,1000+,236448,6,5,102,50,154,54,13.48,88.86,60.99,0,1,cooperative,781539.82,0
2020,1c9d2cf115deb7c2,dbbf1aebff0154ea,12,250-499,965266,4,5,64,35,9,26,26.34,52.62,56.17,0,1,llp,590488.09,0
2010,10a781a2f6363874,b115846b5c45b44d,65,100-249,632325,7,2,98,8,49,77,29.78,85.39,26.13,0,0,opc,1713584.49,1
2025,800f433de3f7de1c,d46fffcb6f68e65a,46,100-249,311023,9,4,45,32,165,66,23.8,69.59,43.69,0,1,pvt_ltd,258838.79,0
2011,f9e7e0112134c6ba,9c953f510f641a27,58,10-19,369520,5,7,70,21,26,6,11.24,76.14,45.22,0,0,government,913160.92,0
2021,126aa5a6224cfff8,6ef7d076504cc0ac,29,1-4,610635,9,1,54,12,56,45,21.08,72.86,27.49,0,0,pvt_ltd,1008026.85,0
2025,9b322cc54002316e,4ca91e79ba7fa7d6,66,20-49,310116,3,6,51,18,99,56,28.74,66.76,19.93,0,0,llp,1512842.58,0
2022,b150c376d9aea76b,fc0a87c09c666f71,69,20-49,248793,7,0,56,0,12,7,16.43,73.08,66.53,0,0,sole_prop,1390176.22,0
2018,1d548fbabf51d1e2,894d58187a35a3cc,59,1000+,886977,7,1,35,4,70,88,5.42,88.88,48.91,0,1,llp,501898.63,0
2025,57fa06eb6892e5b1,a3ab0ae7a3973587,33,5-9,595256,7,4,70,52,77,45,22.43,79.39,28.9,0,0,cooperative,375293.04,0
