env_hazard_event_start_date,env_hazard_event_end_date,env_hazard_hazard_type_code,env_hazard_fema_disaster_number,env_hazard_impact_area_polygon_id,env_hazard_fatalities_direct,env_hazard_fatalities_indirect,env_hazard_injuries_reported,env_hazard_property_damage_usd,env_hazard_crop_damage_usd,env_hazard_insured_loss_usd,env_hazard_evacuation_order_flag,env_hazard_power_outage_customers_peak,env_hazard_shelter_population_peak,env_hazard_flood_depth_max_ft,env_hazard_wind_gust_max_mph,env_hazard_drought_severity_index,env_hazard_heat_index_max_f,env_hazard_snowfall_total_in,env_hazard_event_narrative_code
2013-09-10,2013-09-23,LANDSLIDE,3529,POLY000001668,0,0,709,2753656218.52,1326288304.7,645837686.98,0,10086934,117077,24.28,24.5,-3.656,84.5,44.59,NARR_G
2013-09-13,2013-09-30,SEVERE_STORM,9978,POLY000001669,0,0,44,242461279.34,2130703603.78,44260125.33,1,8937008,249661,26.07,36.1,-0.181,58.9,51.71,NARR_F
2013-09-16,2013-09-24,TORNADO,1144,POLY000001670,0,0,750,845715841.78,1758885669.9,365046381.85,0,3922722,90022,4.21,9.6,-1.0,63.1,63.23,NARR_G
2013-09-19,2013-09-19,SEVERE_STORM,9204,POLY000001671,6,0,313,5813356034.29,339057897.74,4884533793.31,0,8384690,146220,20.71,14.7,4.518,123.4,79.34,NARR_D
2013-09-22,2013-10-11,LANDSLIDE,9661,POLY000001672,5,0,359,9444899097.74,2226363204.21,4927579134.35,0,5859818,27395,17.66,83.0,4.055,51.5,38.74,NARR_B
2013-09-25,2013-10-14,LANDSLIDE,9982,POLY000001673,0,0,260,6610527670.13,2631695241.41,5153585718.9,1,4314854,114813,17.02,140.9,-2.147,75.4,71.92,NARR_D
2013-09-28,2013-10-10,LANDSLIDE,7702,POLY000001674,0,0,553,3912978777.41,375610911.57,1701279182.62,0,2137616,100687,16.81,27.8,-0.932,73.3,54.46,NARR_G
2013-10-01,2013-10-13,FLOOD,9301,POLY000001675,1,0,1179,3616136794.55,1508666489.53,1590371316.65,0,5533784,100641,2.59,79.2,-4.046,129.6,45.12,NARR_E
2013-10-04,2013-10-11,DROUGHT,9566,POLY000001676,3,0,1149,5460677524.8,774481825.2,1628367607.21,0,1755433,26332,16.56,37.5,-4.847,116.2,12.75,NARR_B
2013-10-07,2013-10-22,FLOOD,1283,POLY000001677,0,1,35,6458393553.29,1926797104.79,4895392981.23,0,6170433,119064,4.5,9.4,3.647,94.7,23.32,NARR_F
2013-10-10,2013-10-26,WINTER_STORM,9509,POLY000001678,4,0,1037,7373546895.99,1264534958.14,5058812853.01,0,10268859,22137,3.36,84.5,-3.296,107.1,48.23,NARR_D
2013-10-13,2013-10-26,WINTER_STORM,5388,POLY000001679,0,0,199,7887978702.37,668354000.02,4543176976.84,0,6497643,152604,15.04,147.4,1.575,122.7,10.07,NARR_B
2013-10-16,2013-10-19,DROUGHT,8524,POLY000001680,0,0,827,525344510.44,354434858.79,155022798.2,0,3809580,153664,27.18,109.0,2.963,99.1,45.01,NARR_G
2013-10-19,2013-10-31,WINTER_STORM,5208,POLY000001681,0,0,528,7236229487.87,914837104.76,1431024642.71,0,1321192,221624,23.0,11.1,-4.016,112.4,16.72,NARR_B
2013-10-22,2013-11-09,SEVERE_STORM,3179,POLY000001682,0,0,578,11177965307.21,1813233400.39,5144972468.59,0,8361520,27673,25.85,125.0,4.351,80.2,69.87,NARR_B
2013-10-25,2013-11-01,HEAT,2315,POLY000001683,0,0,70,661615506.3,2601025851.96,167417138.85,1,603011,95905,20.46,164.6,-2.489,88.2,58.75,NARR_B
2013-10-28,2013-10-28,TORNADO,4473,POLY000001684,0,0,555,8781061127.36,865711410.79,7308787630.44,0,8613307,45236,6.81,111.8,4.553,61.9,76.09,NARR_C
2013-10-31,2013-11-02,SEVERE_STORM,8545,POLY000001685,0,0,558,278233041.04,1143538602.47,198555827.06,0,10652893,14812,20.77,67.4,-1.376,70.5,39.94,NARR_C
2013-11-03,2013-11-05,SEVERE_STORM,1487,POLY000001686,4,0,232,11009571916.57,2290614441.51,4631522035.6,0,4943366,192239,15.64,161.1,0.2,102.2,65.6,NARR_E
2013-11-06,2013-11-10,WILDFIRE,4931,POLY000001687,0,0,317,11624754818.09,1756084538.56,8806869272.96,1,9900382,131020,19.19,42.6,-0.779,99.4,45.12,NARR_C
2013-11-09,2013-11-14,HEAT,7697,POLY000001688,6,0,695,670892037.44,1101004022.04,115269021.5,0,7473656,72780,1.17,66.8,-0.279,79.6,35.82,NARR_D
2013-11-12,2013-11-29,HURRICANE,5645,POLY000001689,0,0,470,9822027434.15,1140942863.67,7825952536.78,1,3777857,57085,6.23,4.9,-4.946,82.3,30.93,NARR_D
2013-11-15,2013-11-25,FLOOD,8113,POLY000001690,1,0,593,2236660335.86,1629085151.55,480003550.06,0,3797486,177006,25.93,13.9,4.794,110.6,76.81,NARR_E
2013-11-18,2013-11-20,HEAT,3626,POLY000001691,0,0,144,1915419075.46,634377961.78,1464336338.47,0,4537706,48492,14.8,58.2,-4.952,62.3,33.35,NARR_A
2013-11-21,2013-11-28,WILDFIRE,7964,POLY000001692,0,0,138,5706365480.81,2757208775.43,3754620487.82,0,522416,54061,4.36,33.4,0.998,118.9,44.54,NARR_B
2013-11-24,2013-12-09,FLOOD,7456,POLY000001693,0,0,215,9271157245.65,2443640663.65,4271926780.26,0,11269907,87876,20.17,93.9,4.446,90.2,36.72,NARR_E
2013-11-27,2013-12-06,FLOOD,9039,POLY000001694,0,1,1152,6144776156.65,1671445765.43,2233917065.85,0,1425161,45020,4.28,13.4,-3.421,78.8,70.31,NARR_C
2013-11-30,2013-11-30,WILDFIRE,2512,POLY000001695,0,0,45,1948482305.23,2883473070.58,497275531.46,1,2739895,242157,9.88,52.0,3.991,69.7,77.5,NARR_F
2013-12-03,2013-12-03,WILDFIRE,7221,POLY000001696,0,1,126,4960106430.64,1704041712.77,1635183089.92,0,3087584,114527,23.38,66.9,2.275,88.6,5.2,NARR_E
2013-12-06,2013-12-09,HURRICANE,4726,POLY000001697,0,0,320,3905339588.85,1593500917.56,2902176767.93,0,1041604,237500,12.46,37.0,-2.898,63.7,23.65,NARR_G
2013-12-09,2013-12-10,WILDFIRE,3928,POLY000001698,0,2,1031,3599280059.63,2775134501.55,2191941233.12,0,3567157,226069,2.77,134.3,0.568,67.2,13.0,NARR_B
2013-12-12,2013-12-17,HURRICANE,8347,POLY000001699,0,0,449,10945943157.76,2877759781.77,2376138447.93,0,3141249,16565,2.27,92.9,1.981,70.3,8.12,NARR_G
2013-12-15,2013-12-27,DROUGHT,6933,POLY000001700,0,0,933,10377341599.39,2569586895.01,7475314714.81,0,1825386,152068,7.63,49.1,-3.375,117.3,56.1,NARR_G
2013-12-18,2014-01-07,HURRICANE,8198,POLY000001701,0,1,917,4355612831.27,1015750079.23,1527408057.38,0,2091945,70418,26.16,76.7,3.209,68.3,76.52,NARR_A
2013-12-21,2013-12-25,SEVERE_STORM,3679,POLY000001702,0,0,11,398778404.91,996448893.41,88321924.87,0,3444272,168947,22.12,27.3,4.458,84.4,39.77,NARR_F
2013-12-24,2013-12-25,WILDFIRE,6035,POLY000001703,0,1,490,221103264.6,277053837.38,180474155.15,0,8891425,184321,19.09,49.1,1.943,121.0,4.45,NARR_C
2013-12-27,2014-01-03,HURRICANE,7679,POLY000001704,0,0,1074,3216613366.2,1714599033.53,1739743923.18,0,10586330,85489,27.66,69.0,-4.926,51.7,27.59,NARR_C
2013-12-30,2014-01-02,TORNADO,8133,POLY000001705,0,0,1158,2138662378.91,760588423.28,348950687.41,0,6192342,96740,8.25,59.4,-4.072,53.5,67.03,NARR_C
2014-01-02,2014-01-06,HURRICANE,4592,POLY000001706,0,0,292,9955116589.41,1598286491.4,5538905670.16,1,10175867,19130,27.98,107.2,3.223,100.9,53.17,NARR_B
2014-01-05,2014-01-09,LANDSLIDE,6100,POLY000001707,0,0,63,3144006317.27,936620958.53,1827777914.87,1,2186728,71922,6.34,110.9,-1.509,93.7,36.21,NARR_E
2014-01-08,2014-01-08,LANDSLIDE,2113,POLY000001708,2,0,1099,5135826930.57,1358312958.73,3747893723.6,1,8526266,194775,10.81,117.4,1.021,76.8,33.41,NARR_C
2014-01-11,2014-01-29,WILDFIRE,6314,POLY000001709,1,0,181,6050303731.61,1636128416.63,2606043949.09,0,169483,141982,10.63,21.8,0.111,53.2,31.84,NARR_B
2014-01-14,2014-01-14,DROUGHT,1696,POLY000001710,3,0,1146,7762409514.7,1905830392.09,4267365894.06,0,9871554,167285,10.55,142.0,-0.215,56.9,67.42,NARR_D
2014-01-17,2014-01-29,SEVERE_STORM,8544,POLY000001711,6,0,1112,1544245258.01,1746819516.52,1266800294.86,0,10583823,110915,8.16,73.2,1.222,86.2,3.82,NARR_E
2014-01-20,2014-01-31,SEVERE_STORM,5762,POLY000001712,1,0,1117,6582222628.48,271996057.7,4525576395.97,0,10840166,191453,12.59,131.3,-4.168,71.2,4.1,NARR_A
2014-01-23,2014-02-06,SEVERE_STORM,4437,POLY000001713,1,0,1194,5856895060.14,434859791.59,3650748506.54,0,2401141,183441,16.6,14.5,0.801,86.7,5.03,NARR_E
2014-01-26,2014-02-07,WINTER_STORM,8512,POLY000001714,0,0,740,2706000521.48,1128187797.98,1814497812.56,1,8388833,118758,21.63,66.4,-4.508,102.2,75.77,NARR_A
2014-01-29,2014-02-09,TORNADO,5050,POLY000001715,2,0,394,2968046552.18,493646825.88,698578441.57,0,8283721,168716,19.61,22.4,-4.738,128.2,68.59,NARR_D
2014-02-01,2014-02-15,HEAT,8895,POLY000001716,0,0,411,5500639539.65,2566280894.08,1398729221.18,0,3075238,186065,12.2,152.7,0.463,93.5,40.82,NARR_E
2014-02-04,2014-02-08,HEAT,6555,POLY000001717,0,0,415,9061375738.63,2218327552.8,4931594382.23,0,5050882,81504,22.28,120.1,-0.938,116.7,68.39,NARR_B
2014-02-07,2014-02-14,WILDFIRE,8012,POLY000001718,0,0,493,11747983103.59,1447576059.51,9307242107.79,0,5171712,149503,12.38,8.6,3.923,134.1,52.15,NARR_F
2014-02-10,2014-02-20,TORNADO,4500,POLY000001719,0,0,215,6959380997.39,1652757028.43,4528820889.21,0,4857000,12727,5.44,113.8,4.924,65.3,33.6,NARR_D
2014-02-13,2014-02-27,DROUGHT,5412,POLY000001720,0,0,825,9966455371.7,2110679464.94,5140933071.03,0,1867235,63387,24.22,122.0,-0.703,98.0,63.66,NARR_D
2014-02-16,2014-02-19,DROUGHT,9217,POLY000001721,1,1,943,1914761278.4,940160768.92,566353630.1,0,8992444,17178,13.32,109.6,-2.178,78.6,19.3,NARR_F
2014-02-19,2014-02-22,WILDFIRE,8656,POLY000001722,0,0,979,9722465842.14,545619883.18,7846181020.43,1,5499115,179308,19.89,21.4,-3.644,78.3,37.01,NARR_A
2014-02-22,2014-03-01,DROUGHT,9977,POLY000001723,0,0,952,9289684267.46,2016440975.22,3409542216.22,1,2929575,173781,21.8,131.2,1.794,125.5,3.07,NARR_A
2014-02-25,2014-02-25,TORNADO,5601,POLY000001724,0,0,179,3713576039.93,905254686.25,2613188529.43,0,10397830,30858,1.89,72.1,4.709,52.6,49.44,NARR_A
2014-02-28,2014-03-05,SEVERE_STORM,3987,POLY000001725,0,0,1048,10366314049.48,1672023710.3,7596544475.83,0,1383510,208691,24.49,95.9,2.833,118.3,10.95,NARR_G
2014-03-03,2014-03-21,WINTER_STORM,1729,POLY000001726,2,0,617,3730303191.85,1742777983.55,3002356747.53,0,2614908,129885,17.92,1.6,-2.82,130.2,45.65,NARR_G
2014-03-06,2014-03-16,HURRICANE,8236,POLY000001727,0,4,1074,1865668613.57,1529776205.74,907543810.62,1,8314274,23600,8.22,43.0,1.319,63.4,27.52,NARR_E
2014-03-09,2014-03-28,LANDSLIDE,7224,POLY000001728,0,1,54,1425695946.14,2698994764.46,326665272.76,0,8878613,172924,5.45,36.0,-0.452,134.0,0.13,NARR_G
2014-03-12,2014-03-17,TORNADO,2471,POLY000001729,2,0,138,9146188733.11,1014441392.32,6475358046.52,0,8235845,53343,20.77,119.4,0.179,56.2,5.76,NARR_E
2014-03-15,2014-03-19,DROUGHT,8526,POLY000001730,0,0,139,5147964123.36,617027545.28,2896460216.21,0,9253764,97086,8.63,96.1,2.013,92.3,27.58,NARR_E
2014-03-18,2014-03-27,FLOOD,3503,POLY000001731,0,0,1115,11069242073.48,797783580.31,7989518334.85,0,10475705,22518,12.35,146.3,-4.604,115.0,50.43,NARR_E
2014-03-21,2014-03-23,DROUGHT,4766,POLY000001732,0,0,1177,11021652550.7,705478105.08,8224823138.5,0,9557407,75397,19.82,46.5,2.266,73.8,13.89,NARR_D
2014-03-24,2014-03-24,LANDSLIDE,1147,POLY000001733,0,0,435,11986790550.81,1996850349.7,3912179923.78,0,8572412,139862,13.84,115.8,0.052,83.9,53.14,NARR_A
2014-03-27,2014-03-31,WINTER_STORM,5638,POLY000001734,0,0,740,2107594113.92,1762576753.43,749002618.51,0,8361620,222498,4.03,12.6,2.333,122.3,34.41,NARR_F
2014-03-30,2014-04-07,HEAT,7030,POLY000001735,0,0,821,2290684474.62,516548316.12,1608208897.65,0,10226187,69220,26.04,60.2,-0.315,98.6,54.58,NARR_E
2014-04-02,2014-04-15,FLOOD,3201,POLY000001736,0,0,1040,943944645.8,1516142933.64,621678889.2,0,7088844,175189,12.49,31.3,4.253,56.2,74.03,NARR_A
2014-04-05,2014-04-10,HEAT,6369,POLY000001737,0,0,200,9257812762.48,2618104852.51,5240573451.04,0,2842881,155193,12.5,77.7,0.056,57.8,25.45,NARR_G
2014-04-08,2014-04-27,HURRICANE,8332,POLY000001738,3,0,1164,11871974951.29,2375847985.78,4218371350.32,0,850998,100838,18.79,57.1,1.845,112.9,16.86,NARR_G
2014-04-11,2014-04-27,TORNADO,5257,POLY000001739,0,0,924,6585567684.44,2431799974.03,1507876264.96,0,4847615,128968,24.3,73.3,-2.883,74.5,24.9,NARR_F
2014-04-14,2014-04-25,TORNADO,3410,POLY000001740,0,0,10,7243591669.89,1712815664.46,1802004831.76,0,3834753,176445,1.05,143.5,-1.965,51.2,71.14,NARR_E
2014-04-17,2014-04-19,TORNADO,6255,POLY000001741,0,0,1078,339545808.93,504875029.81,120797011.78,0,9119681,117179,26.08,100.1,-3.494,118.1,5.61,NARR_E
2014-04-20,2014-04-21,TORNADO,9568,POLY000001742,0,0,1053,6874549645.07,709130941.8,3570299566.36,0,10117173,116110,8.73,161.5,1.242,124.2,22.62,NARR_B
2014-04-23,2014-05-03,HEAT,2932,POLY000001743,1,0,557,9738557823.17,274608067.76,1780728433.29,0,6964914,174134,18.32,148.0,-3.815,79.5,56.76,NARR_D
2014-04-26,2014-05-03,FLOOD,6566,POLY000001744,0,1,241,8547972369.26,1337455967.86,4371064593.53,0,11165169,218897,27.41,28.5,-0.574,58.2,47.12,NARR_C
2014-04-29,2014-05-18,SEVERE_STORM,9044,POLY000001745,0,0,133,11152103665.54,2367578780.28,5545306783.11,0,11748240,227449,13.99,70.1,-3.538,106.7,54.14,NARR_D
2014-05-02,2014-05-07,DROUGHT,1332,POLY000001746,0,0,195,8521096342.92,841555708.86,2734446798.0,1,224145,241166,26.48,83.6,-0.45,104.2,23.59,NARR_E
2014-05-05,2014-05-21,FLOOD,3539,POLY000001747,6,0,663,2147921276.26,2642038278.84,759355322.91,0,10233528,161775,26.26,127.7,1.637,83.0,15.44,NARR_D
2014-05-08,2014-05-17,LANDSLIDE,5110,POLY000001748,0,0,1176,6900828431.96,2060533931.98,2426235585.48,0,10425334,244937,4.26,163.0,2.968,104.4,1.52,NARR_A
2014-05-11,2014-05-11,TORNADO,3986,POLY000001749,0,0,165,311060954.0,176123657.64,103553597.23,0,3904063,96558,0.76,82.2,2.301,98.6,62.55,NARR_G
2014-05-14,2014-06-02,LANDSLIDE,7276,POLY000001750,0,0,0,3488380558.69,861711502.19,2526461420.28,0,9219801,229882,19.25,156.1,-4.533,99.6,57.78,NARR_C
2014-05-17,2014-05-30,HEAT,6394,POLY000001751,0,1,435,6129414211.23,1214467219.87,2701306230.65,0,1637936,168092,9.09,114.0,2.124,57.2,9.71,NARR_D
2014-05-20,2014-06-09,TORNADO,6607,POLY000001752,0,0,525,3241754320.13,38768105.81,1789250254.74,1,2603196,133372,8.79,23.1,-2.919,127.3,8.64,NARR_E
2014-05-23,2014-06-10,WINTER_STORM,6090,POLY000001753,0,0,119,6624491741.28,650007702.12,3719718894.85,1,1954291,143142,1.18,138.3,-0.54,64.4,36.35,NARR_F
2014-05-26,2014-06-08,WINTER_STORM,8659,POLY000001754,5,3,620,5241844664.87,1835516284.59,3474599178.44,1,8167118,121558,8.55,117.9,-4.262,104.6,31.38,NARR_A
2014-05-29,2014-06-13,SEVERE_STORM,1595,POLY000001755,0,0,939,9826401229.62,1783748261.04,6294632353.48,0,10230304,212086,19.31,130.8,-1.284,75.9,11.38,NARR_E
2014-06-01,2014-06-07,HEAT,6011,POLY000001756,5,0,69,5461022432.83,1590836561.62,1937342135.3,0,5484871,96892,26.1,26.2,-0.116,129.0,40.62,NARR_C
2014-06-04,2014-06-06,WILDFIRE,9647,POLY000001757,0,0,855,4840318607.46,244842003.7,1292089789.02,1,2548035,103384,21.38,64.8,4.378,92.2,41.29,NARR_F
2014-06-07,2014-06-11,HEAT,8419,POLY000001758,1,0,106,7507300351.51,457313996.01,3324565719.53,0,3864159,220162,15.7,56.6,0.098,120.6,70.51,NARR_A
2014-06-10,2014-06-27,WINTER_STORM,9489,POLY000001759,2,0,65,8577250993.35,1885519099.51,2583862431.29,0,513402,73020,1.45,51.2,0.639,73.1,73.1,NARR_D
2014-06-13,2014-06-28,DROUGHT,2142,POLY000001760,0,0,739,8932886909.24,832232980.38,4951656150.98,0,10972695,32842,20.28,154.9,-2.559,101.0,1.23,NARR_E
2014-06-16,2014-07-05,LANDSLIDE,7323,POLY000001761,4,1,929,9449645163.1,1400101196.37,7913951831.97,0,4172487,167996,1.96,133.9,4.309,57.6,57.73,NARR_C
2014-06-19,2014-06-23,TORNADO,3378,POLY000001762,4,0,700,6318267274.59,1023444983.84,1259860728.11,0,8546536,198266,25.94,12.2,0.337,101.3,36.05,NARR_G
2014-06-22,2014-07-12,WINTER_STORM,1455,POLY000001763,0,0,599,6355683158.22,769160878.13,1274637123.97,1,8594465,222817,24.13,151.9,3.809,109.1,60.68,NARR_B
2014-06-25,2014-07-09,HEAT,5342,POLY000001764,0,3,729,5027616443.47,2852699054.11,2678541715.71,0,4122015,43069,1.96,125.2,-0.408,77.5,78.4,NARR_D
2014-06-28,2014-06-28,DROUGHT,4360,POLY000001765,5,0,1086,8170619826.51,2911204586.39,3289754057.41,0,11808623,44458,16.15,116.4,2.341,54.8,33.23,NARR_E
2014-07-01,2014-07-16,LANDSLIDE,2179,POLY000001766,0,0,1072,10145076678.6,2198459717.8,4127813919.44,0,2332174,178096,11.52,135.2,2.467,99.8,18.72,NARR_D
2014-07-04,2014-07-11,HURRICANE,9574,POLY000001767,0,0,459,6125834525.17,1602620774.01,3862417703.97,0,7999024,86219,7.7,109.7,3.74,64.7,14.75,NARR_C
2014-07-07,2014-07-07,DROUGHT,5829,POLY000001768,0,0,1028,10345760717.25,2841525385.8,5289118077.61,0,4256945,174811,16.13,157.3,2.836,125.9,67.81,NARR_B
2014-07-10,2014-07-20,DROUGHT,2708,POLY000001769,1,0,475,4269752789.57,218322653.08,2209738167.95,1,11601811,65478,26.02,138.6,1.027,86.4,18.46,NARR_A
2014-07-13,2014-07-29,FLOOD,9383,POLY000001770,0,0,1118,8154778075.72,1654670159.34,4775302174.26,1,3353436,75627,15.19,75.8,-2.404,99.5,10.64,NARR_A
2014-07-16,2014-08-04,SEVERE_STORM,8626,POLY000001771,0,0,1194,9494525213.2,2900236041.28,4699298549.94,0,4735777,224443,1.6,94.2,0.488,132.5,56.27,NARR_A
2014-07-19,2014-07-26,FLOOD,2587,POLY000001772,0,0,97,1599520219.58,740263097.34,1052196367.49,0,7707443,223896,16.34,15.0,0.529,71.7,65.91,NARR_D
2014-07-22,2014-08-04,SEVERE_STORM,6462,POLY000001773,0,0,917,10241677562.79,1004561527.62,6528727169.8,0,4319955,161550,26.48,63.9,-4.899,77.9,68.01,NARR_G
2014-07-25,2014-08-01,WILDFIRE,2163,POLY000001774,1,0,284,803373794.86,2146444699.94,376090041.32,0,10349183,62615,20.38,117.9,-2.215,123.8,72.22,NARR_D
2014-07-28,2014-08-15,SEVERE_STORM,4465,POLY000001775,0,0,1078,4646695511.37,2255447920.27,2094079139.31,0,11877562,25173,1.15,4.0,4.915,57.6,23.09,NARR_C
2014-07-31,2014-07-31,WILDFIRE,3155,POLY000001776,1,0,364,2028680657.72,1431379872.93,1368781653.77,0,5471788,233540,14.32,159.8,-0.949,108.8,45.67,NARR_G
2014-08-03,2014-08-23,SEVERE_STORM,4498,POLY000001777,0,0,793,6848827650.81,2590202049.95,3639233015.85,1,5526877,66764,25.55,14.8,2.325,64.0,76.71,NARR_D
2014-08-06,2014-08-17,LANDSLIDE,4003,POLY000001778,4,0,1138,9719234342.06,328969592.49,5244466350.39,1,2167392,191902,4.12,55.7,1.844,123.3,19.2,NARR_G
2014-08-09,2014-08-23,FLOOD,3109,POLY000001779,3,0,699,10957542273.49,930873266.39,5722709664.8,1,8429316,9911,6.03,112.0,-0.304,73.1,10.51,NARR_F
2014-08-12,2014-08-29,DROUGHT,1149,POLY000001780,0,0,752,8877133875.71,2031124860.55,5554999970.38,0,3693512,71328,22.0,71.3,3.694,112.2,33.59,NARR_D
2014-08-15,2014-08-23,SEVERE_STORM,3871,POLY000001781,0,0,1031,133618851.35,2995250160.76,33606488.49,0,11957346,84727,23.83,160.9,1.569,122.9,53.3,NARR_B
2014-08-18,2014-09-07,TORNADO,2525,POLY000001782,0,0,570,10071391172.63,1672334739.9,8390191248.68,0,6712844,151727,19.63,49.2,-3.366,116.7,77.33,NARR_F
2014-08-21,2014-09-02,TORNADO,1313,POLY000001783,0,0,1095,11648232542.21,704000222.49,9787060320.72,1,3200599,46342,1.64,5.9,2.605,127.4,65.49,NARR_F
2014-08-24,2014-09-03,WINTER_STORM,5917,POLY000001784,0,0,1132,10269378211.14,1949907918.05,2014071806.11,0,5108722,188048,21.01,96.6,1.31,95.4,20.39,NARR_G
2014-08-27,2014-09-04,WINTER_STORM,7699,POLY000001785,2,0,1038,9944929891.61,1396998086.6,4048235589.4,0,9799911,43358,4.07,14.5,4.338,122.8,11.01,NARR_E
2014-08-30,2014-09-15,FLOOD,7820,POLY000001786,0,0,135,7979653427.73,1715227637.24,1276000606.44,0,10326279,229724,0.68,73.8,-2.144,132.4,35.32,NARR_A
2014-09-02,2014-09-04,TORNADO,6545,POLY000001787,0,0,901,3764375332.86,2237265479.94,2281495820.86,1,8981988,123654,3.77,105.2,-1.056,107.6,47.23,NARR_G
2014-09-05,2014-09-24,FLOOD,3048,POLY000001788,0,2,521,1095503213.07,2407769872.85,799468683.81,1,6629287,17952,7.38,157.5,0.946,95.7,7.6,NARR_C
2014-09-08,2014-09-19,WILDFIRE,2066,POLY000001789,0,0,773,2538889598.29,521716936.49,968002178.15,1,8982873,211837,18.26,159.2,2.06,128.8,70.29,NARR_B
2014-09-11,2014-09-14,TORNADO,1404,POLY000001790,1,0,566,11362047166.82,643866607.1,3180140590.04,0,10631275,129722,11.1,67.3,2.901,82.5,73.92,NARR_G
2014-09-14,2014-09-21,TORNADO,3454,POLY000001791,0,0,429,5918513275.32,2869293958.98,2983903598.2,0,1538009,132894,18.98,92.7,2.631,113.3,8.55,NARR_E
2014-09-17,2014-09-29,FLOOD,7013,POLY000001792,0,0,479,3156193164.14,650707554.43,2363947636.34,0,8396335,156919,25.45,153.4,3.939,73.4,39.41,NARR_B
2014-09-20,2014-09-20,SEVERE_STORM,3714,POLY000001793,0,0,557,10415497994.19,2315346191.04,8773094526.91,1,9087010,123424,24.61,136.2,0.744,89.2,63.96,NARR_B
2014-09-23,2014-10-06,FLOOD,7277,POLY000001794,0,3,207,5711391380.41,684346219.22,2564429557.66,0,7570409,174971,1.94,83.5,-2.73,57.9,77.98,NARR_D
2014-09-26,2014-10-03,WILDFIRE,9257,POLY000001795,0,0,325,3568199247.29,1092360565.0,3001495770.08,0,3753420,198226,4.59,110.0,-2.259,123.2,7.1,NARR_B
2014-09-29,2014-10-18,LANDSLIDE,5714,POLY000001796,5,1,839,1817880477.24,1255067886.97,410823270.1,1,6601398,133014,7.83,22.8,-1.241,98.4,40.48,NARR_D
2014-10-02,2014-10-22,WINTER_STORM,1336,POLY000001797,2,0,801,8194288454.81,2948394792.59,1247112290.99,1,5799291,169205,27.79,28.8,1.598,60.4,59.91,NARR_B
2014-10-05,2014-10-16,DROUGHT,9625,POLY000001798,0,0,527,1967455949.45,2279192116.4,461485397.95,0,193350,91930,7.57,58.5,4.572,64.8,18.49,NARR_A
2014-10-08,2014-10-23,WINTER_STORM,6419,POLY000001799,4,0,236,3488812744.53,2937088784.65,807331301.35,1,2026165,120774,6.62,143.4,-2.217,56.7,74.69,NARR_C
2014-10-11,2014-10-19,HURRICANE,6597,POLY000001800,0,0,928,3868087236.04,942663937.74,2386877266.04,0,1864685,2695,1.27,123.5,3.612,126.0,23.13,NARR_G
2014-10-14,2014-10-21,HEAT,2798,POLY000001801,0,0,559,9006806145.25,1522932969.69,7278958479.9,1,4503726,57962,16.38,39.2,2.363,83.1,22.5,NARR_E
2014-10-17,2014-10-22,DROUGHT,6853,POLY000001802,1,0,1109,11614985768.84,308241510.09,2745938360.5,0,5124643,92243,27.82,120.7,-4.218,92.3,52.56,NARR_E
2014-10-20,2014-10-23,HURRICANE,6940,POLY000001803,0,0,700,10430813415.63,328462747.76,3252610334.57,0,845967,21656,22.15,156.4,3.314,59.2,77.13,NARR_C
2014-10-23,2014-11-08,WINTER_STORM,3782,POLY000001804,0,0,290,6134057983.43,314962161.68,1427734666.77,0,5399106,99777,13.52,157.0,-3.769,90.1,36.34,NARR_B
2014-10-26,2014-11-02,WINTER_STORM,2784,POLY000001805,0,0,666,9867376522.77,1450019492.33,1727554947.23,0,4349612,167404,10.42,33.0,0.659,124.1,38.2,NARR_G
2014-10-29,2014-10-29,SEVERE_STORM,3879,POLY000001806,9,0,633,2249462711.78,2118161754.84,723220212.84,0,2770399,18313,7.27,31.7,-3.378,96.6,23.17,NARR_F
2014-11-01,2014-11-19,FLOOD,5113,POLY000001807,0,0,262,9917051871.77,1878161117.95,2006247314.17,0,3871560,236586,13.08,88.0,-4.821,86.8,53.35,NARR_B
2014-11-04,2014-11-18,LANDSLIDE,3815,POLY000001808,0,2,636,10096721840.65,1355431805.66,4868182014.55,1,10188656,929,9.17,72.2,-1.234,95.8,79.09,NARR_F
2014-11-07,2014-11-11,DROUGHT,3257,POLY000001809,0,0,269,2034556566.52,2087824353.26,962742514.74,0,9045807,197048,3.39,10.2,2.736,86.2,66.78,NARR_C
2014-11-10,2014-11-17,WILDFIRE,2685,POLY000001810,6,0,252,2241385919.49,2617807545.71,654646959.91,0,1296023,27846,24.15,59.8,1.703,105.8,41.73,NARR_B
2014-11-13,2014-11-28,WINTER_STORM,4313,POLY000001811,4,0,584,1258677329.18,1708219596.7,352593927.68,0,7075315,187073,15.47,1.4,2.691,73.1,24.67,NARR_B
2014-11-16,2014-11-19,WILDFIRE,1061,POLY000001812,1,1,480,2748567462.08,2049951966.07,1327556591.42,0,6200962,30225,11.64,113.9,3.258,83.2,50.3,NARR_B
2014-11-19,2014-12-05,SEVERE_STORM,2139,POLY000001813,2,0,915,5664462922.7,2217288412.75,4487129886.09,1,9403053,111274,13.65,49.2,-0.289,56.7,38.25,NARR_C
